,VOLVB SS Equity,VOLVB SS Equity,VOLVB SS Equity,VOLVB SS Equity,VOLVB SS Equity
2017-07-16,104.2835,104.8426,103.5146,104.8426,3808181.0
2017-07-17,104.8426,105.4717,102.5361,102.8157,7250731.0
2017-07-18,102.7458,103.2351,100.4393,101.6974,8485818.0
2017-07-19,99.0414,99.7403,93.7992,98.2026,17537932.0
2017-07-20,99.6704,101.4877,98.4822,99.4607,9388645.0
2017-07-21,99.251,99.3908,95.8262,97.4338,8559466.0
2017-07-22,99.251,99.3908,95.8262,97.4338,8559466.0
2017-07-23,99.251,99.3908,95.8262,97.4338,8559466.0
2017-07-24,97.4338,98.4822,96.7348,97.7832,6332055.0
2017-07-25,97.8531,99.3209,97.8531,98.9715,5080723.0
2017-07-26,99.1112,100.1597,98.622,99.95,4974923.0
2017-07-27,99.3908,100.2296,98.3424,98.4822,3588635.0
2017-07-28,98.2725,98.5521,96.2455,97.1542,5475452.0
2017-07-29,98.2725,98.5521,96.2455,97.1542,5475452.0
2017-07-30,98.2725,98.5521,96.2455,97.1542,5475452.0
2017-07-31,97.0144,97.5736,95.8262,95.8961,4341341.0
2017-08-01,96.1757,98.2026,96.1757,97.0843,4593423.0
2017-08-02,97.5037,97.5037,96.2455,96.6649,3701998.0
2017-08-03,96.8047,97.294,96.0359,96.8746,3887360.0
2017-08-04,96.9445,98.4822,96.3154,98.0628,3788842.0
2017-08-05,96.9445,98.4822,96.3154,98.0628,3788842.0
2017-08-06,96.9445,98.4822,96.3154,98.0628,3788842.0
2017-08-07,97.9929,98.6919,97.7832,98.5521,2723508.0
2017-08-08,98.4123,100.4393,98.1327,100.2995,4021540.0
2017-08-09,99.251,99.3908,97.923,98.8317,3603068.0
2017-08-10,98.6919,98.9016,97.8531,98.0628,3472770.0
2017-08-11,97.3639,97.3639,95.5466,96.4552,3943372.0
2017-08-12,97.3639,97.3639,95.5466,96.4552,3943372.0
2017-08-13,97.3639,97.3639,95.5466,96.4552,3943372.0
2017-08-14,96.9445,98.1327,96.9445,97.294,3479020.0
2017-08-15,97.2241,98.1327,95.7563,96.8047,3487400.0
2017-08-16,97.0843,97.9929,97.0843,97.2241,3808695.0
2017-08-17,97.2241,97.294,96.1757,96.3154,4212661.0
2017-08-18,95.267,95.966,94.9175,95.3369,6294121.0
2017-08-19,95.267,95.966,94.9175,95.3369,6294121.0
2017-08-20,95.267,95.966,94.9175,95.3369,6294121.0
2017-08-21,94.8476,95.6165,94.7079,95.5466,3388777.0
2017-08-22,96.0359,98.4822,96.0359,98.2026,5485943.0
2017-08-23,98.0628,98.4822,97.923,98.4123,4779504.0
2017-08-24,98.4123,98.7618,96.595,96.595,6774654.0
2017-08-25,96.9445,97.294,95.3369,95.4068,7531238.0
2017-08-26,96.9445,97.294,95.3369,95.4068,7531238.0
2017-08-27,96.9445,97.294,95.3369,95.4068,7531238.0
2017-08-28,94.7778,95.4767,94.638,95.1272,2573754.0
2017-08-29,93.3798,93.6594,91.9819,93.5196,7301932.0
2017-08-30,93.7992,94.638,93.7992,94.2186,3269415.0
2017-08-31,94.4982,95.3369,94.4982,94.8476,4145843.0
2017-09-01,99.95,102.1866,98.622,101.7673,15045633.0
2017-09-02,99.95,102.1866,98.622,101.7673,15045633.0
2017-09-03,99.95,102.1866,98.622,101.7673,15045633.0
2017-09-04,100.6489,102.7458,100.5091,101.7673,5797407.0
2017-09-05,101.6974,103.0254,101.6275,102.0468,4725765.0
2017-09-06,101.6974,102.3963,101.278,101.4178,4115979.0
2017-09-07,102.0468,103.6544,102.0468,103.1652,5522784.0
2017-09-08,102.7458,103.1652,101.7673,102.5361,3643045.0
2017-09-09,102.7458,103.1652,101.7673,102.5361,3643045.0
2017-09-10,102.7458,103.1652,101.7673,102.5361,3643045.0
2017-09-11,102.7458,103.934,102.6759,103.0953,4869073.0
2017-09-12,103.305,103.7243,102.9555,103.5146,4053558.0
2017-09-13,103.4447,104.2136,103.305,103.7243,3334097.0
2017-09-14,103.7243,105.0523,103.2351,104.7728,4396939.0
2017-09-15,104.4932,105.0523,103.7243,103.7243,4634761.0
2017-09-16,104.4932,105.0523,103.7243,103.7243,4634761.0
2017-09-17,104.4932,105.0523,103.7243,103.7243,4634761.0
2017-09-18,104.4932,104.7728,103.7942,104.7728,3393370.0
2017-09-19,104.7029,105.4717,104.4932,104.8426,3258211.0
2017-09-20,104.7728,104.9125,104.4233,104.5631,2296230.0
2017-09-21,104.7728,107.0094,104.7029,106.59,6500136.0
2017-09-22,106.4502,106.7997,105.961,106.2405,4408524.0
2017-09-23,106.4502,106.7997,105.961,106.2405,4408524.0
2017-09-24,106.4502,106.7997,105.961,106.2405,4408524.0
2017-09-25,107.0094,109.1761,107.0094,107.0094,5852749.0
2017-09-26,107.1492,107.6384,106.4502,106.7997,4108579.0
2017-09-27,107.0793,107.8481,107.0793,107.5686,3760573.0
2017-09-28,108.1976,109.5256,107.8481,109.3159,4854108.0
2017-09-29,109.4557,110.0149,108.617,109.7353,4130373.0
2017-09-30,109.4557,110.0149,108.617,109.7353,4130373.0
2017-10-01,109.4557,110.0149,108.617,109.7353,4130373.0
2017-10-02,110.1547,110.574,109.0364,109.246,8686479.0
2017-10-03,109.7353,110.2945,109.5256,110.1547,5653074.0
2017-10-04,110.9934,111.5526,109.8751,111.3429,5430703.0
2017-10-05,111.1332,112.1816,110.9934,111.4128,3989220.0
2017-10-06,111.9021,112.0418,109.945,110.2246,3857589.0
2017-10-07,111.9021,112.0418,109.945,110.2246,3857589.0
2017-10-08,111.9021,112.0418,109.945,110.2246,3857589.0
2017-10-09,110.2246,110.7837,109.5955,109.6654,4081778.0
2017-10-10,109.4557,109.8751,108.5471,108.7568,5098272.0
2017-10-11,108.3374,108.9665,107.0094,107.289,6276546.0
2017-10-12,107.4987,108.7568,107.1492,108.4772,3659327.0
2017-10-13,108.617,108.9665,107.6384,108.6869,4060780.0
2017-10-14,108.617,108.9665,107.6384,108.6869,4060780.0
2017-10-15,108.617,108.9665,107.6384,108.6869,4060780.0
2017-10-16,108.6869,109.1062,107.918,108.1277,2897451.0
2017-10-17,106.6599,107.289,106.1008,107.0094,6502373.0
2017-10-18,106.7298,109.246,106.59,108.8966,5922739.0
2017-10-19,109.1062,109.3858,107.1492,108.4073,6986938.0
2017-10-20,115.3269,116.6549,113.7892,115.956,13870444.0
2017-10-21,115.3269,116.6549,113.7892,115.956,13870444.0
2017-10-22,115.3269,116.6549,113.7892,115.956,13870444.0
2017-10-23,116.3753,116.585,114.6979,114.9075,6758813.0
2017-10-24,114.8376,115.6065,114.4183,115.1871,5881103.0
2017-10-25,114.9075,116.0958,114.9075,115.1871,4104811.0
2017-10-26,115.0473,118.6819,115.0473,118.2625,6412196.0
2017-10-27,118.6819,119.1012,117.0743,117.2141,4797900.0
2017-10-28,118.6819,119.1012,117.0743,117.2141,4797900.0
2017-10-29,118.6819,119.1012,117.0743,117.2141,4797900.0
2017-10-30,117.2141,117.7732,116.0259,116.0259,4028107.0
2017-10-31,116.3054,116.7947,115.5366,115.956,4956047.0
2017-11-01,116.3753,117.2141,116.3054,116.6549,3765715.0
2017-11-02,116.6549,117.6334,116.0259,117.4937,4002127.0
2017-11-03,118.4722,119.7303,118.4023,118.4023,2929475.0
2017-11-04,118.4722,119.7303,118.4023,118.4023,2929475.0
2017-11-05,118.4722,119.7303,118.4023,118.4023,2929475.0
2017-11-06,118.8217,119.4507,117.7732,117.913,4241688.0
2017-11-07,118.3324,118.4023,115.8162,115.8861,4636556.0
2017-11-08,116.0259,116.3753,114.8376,116.2355,4235009.0
2017-11-09,115.956,116.4452,113.5096,114.2785,4307068.0
2017-11-10,113.929,114.628,112.9505,113.0204,4000131.0
2017-11-11,113.929,114.628,112.9505,113.0204,4000131.0
2017-11-12,113.929,114.628,112.9505,113.0204,4000131.0
2017-11-13,113.2301,113.9989,112.3214,113.8591,4647820.0
2017-11-14,113.8591,114.8376,112.9505,113.5795,3908953.0
2017-11-15,112.601,113.0204,110.7837,112.6709,6210506.0
2017-11-16,113.3,113.7892,112.6709,113.0903,4766542.0
2017-11-17,112.8806,113.0204,110.1547,110.7138,8269756.0
2017-11-18,112.8806,113.0204,110.1547,110.7138,8269756.0
2017-11-19,112.8806,113.0204,110.1547,110.7138,8269756.0
2017-11-20,110.0149,113.2301,109.5955,112.5311,5452362.0
2017-11-21,112.601,114.8376,111.7623,114.3484,5941756.0
2017-11-22,114.4183,114.4882,112.0418,112.1117,3891607.0
2017-11-23,111.9021,112.7408,111.3429,111.6225,2767189.0
2017-11-24,111.6225,112.8107,111.1332,112.4612,2751901.0
2017-11-25,111.6225,112.8107,111.1332,112.4612,2751901.0
2017-11-26,111.6225,112.8107,111.1332,112.4612,2751901.0
2017-11-27,111.9719,112.5311,111.1332,111.1332,3223595.0
2017-11-28,111.4827,113.2301,111.2031,113.0204,3332501.0
2017-11-29,113.5096,114.0688,110.6439,110.6439,5068613.0
2017-11-30,111.0633,112.3913,110.5041,111.273,7792028.0
2017-12-01,111.3429,111.5526,108.8267,109.5955,5141623.0
2017-12-02,111.3429,111.5526,108.8267,109.5955,5141623.0
2017-12-03,111.3429,111.5526,108.8267,109.5955,5141623.0
2017-12-04,110.6439,112.8806,110.574,111.5526,5966496.0
2017-12-05,111.8322,112.7408,111.6225,112.0418,4971771.0
2017-12-06,111.0633,111.2031,110.0848,110.4343,3374043.0
2017-12-07,107.9879,109.8751,107.8481,109.1062,4916732.0
2017-12-08,109.5256,110.9235,109.4557,109.7353,4937706.0
2017-12-09,109.5256,110.9235,109.4557,109.7353,4937706.0
2017-12-10,109.5256,110.9235,109.4557,109.7353,4937706.0
2017-12-11,110.6439,112.2515,110.5041,110.9934,4674847.0
2017-12-12,111.2031,111.6924,110.2945,111.6225,4096952.0
2017-12-13,111.0633,111.4128,110.1547,110.574,4763464.0
2017-12-14,110.4343,111.4128,109.8751,110.0848,3737580.0
2017-12-15,110.1547,110.6439,109.5955,109.8751,5776390.0
2017-12-16,110.1547,110.6439,109.5955,109.8751,5776390.0
2017-12-17,110.1547,110.6439,109.5955,109.8751,5776390.0
2017-12-18,110.4343,112.3913,110.4343,112.1117,4909740.0
2017-12-19,112.0418,114.6979,111.9719,113.4397,6799774.0
2017-12-20,113.5096,113.5795,112.2515,112.5311,4313434.0
2017-12-21,112.1117,112.1816,111.273,112.1117,4133543.0
2017-12-22,111.6924,112.601,111.3429,111.8322,2936531.0
2017-12-23,111.6924,112.601,111.3429,111.8322,2936531.0
2017-12-24,111.6924,112.601,111.3429,111.8322,2936531.0
2017-12-25,111.6924,112.601,111.3429,111.8322,2936531.0
2017-12-26,111.6924,112.601,111.3429,111.8322,2936531.0
2017-12-27,112.8806,113.8591,107.9879,108.617,7928669.0
2017-12-28,108.3374,109.945,107.6384,108.9665,3948482.0
2017-12-29,108.8966,108.8966,106.3803,106.7298,4527222.0
2017-12-30,108.8966,108.8966,106.3803,106.7298,4527222.0
2017-12-31,108.8966,108.8966,106.3803,106.7298,4527222.0
2018-01-01,108.8966,108.8966,106.3803,106.7298,4527222.0
2018-01-02,106.59,108.582,105.3669,108.1976,5738651.0
2018-01-03,108.6869,110.574,108.5471,109.9799,4373407.0
2018-01-04,110.7138,111.7273,110.3294,110.7138,4707102.0
2018-01-05,111.4128,112.2166,110.9235,111.6924,2910478.0
2018-01-06,111.4128,112.2166,110.9235,111.6924,2910478.0
2018-01-07,111.4128,112.2166,110.9235,111.6924,2910478.0
2018-01-08,111.9021,112.1467,110.3993,110.9934,4735177.0
2018-01-09,110.9235,112.2166,110.5391,111.0633,5855492.0
2018-01-10,110.9235,111.4128,110.3294,111.1682,4740561.0
2018-01-11,110.9934,111.3429,110.3644,110.9934,4640316.0
2018-01-12,111.273,111.3429,110.0498,110.609,4499834.0
2018-01-13,111.273,111.3429,110.0498,110.609,4499834.0
2018-01-14,111.273,111.3429,110.0498,110.609,4499834.0
2018-01-15,110.5391,112.3214,110.2945,111.7273,4401645.0
2018-01-16,111.8322,113.1602,111.5176,112.9505,4200749.0
2018-01-17,112.5311,114.4532,112.0418,113.3698,4678571.0
2018-01-18,113.8591,114.593,113.0553,114.0339,4223290.0
2018-01-19,114.0339,116.0958,113.8242,115.5366,4906149.0
2018-01-20,114.0339,116.0958,113.8242,115.5366,4906149.0
2018-01-21,114.0339,116.0958,113.8242,115.5366,4906149.0
2018-01-22,116.0259,116.0958,114.8726,115.1172,4243148.0
2018-01-23,115.8511,117.1791,115.6764,116.2006,5049170.0
2018-01-24,116.4802,116.585,114.9075,115.0124,3930620.0
2018-01-25,114.7677,115.4667,113.1252,113.4048,5866938.0
2018-01-26,113.8591,114.1736,112.3913,113.6494,3373594.0
2018-01-27,113.8591,114.1736,112.3913,113.6494,3373594.0
2018-01-28,113.8591,114.1736,112.3913,113.6494,3373594.0
2018-01-29,113.5795,114.628,112.1467,112.5661,3923576.0
2018-01-30,111.9021,113.3,111.4827,111.8322,5420629.0
2018-01-31,115.7463,116.8646,112.2166,112.4263,9348105.0
2018-02-01,113.1252,114.1387,112.2166,112.7408,6073303.0
2018-02-02,112.7408,113.2301,110.2246,110.3644,6685963.0
2018-02-03,112.7408,113.2301,110.2246,110.3644,6685963.0
2018-02-04,112.7408,113.2301,110.2246,110.3644,6685963.0
2018-02-05,110.0848,110.0848,107.289,107.7433,9113984.0
2018-02-06,103.8292,107.8481,103.5146,106.2755,10573581.0
2018-02-07,107.8481,109.246,106.2405,108.8966,6543615.0
2018-02-08,108.5471,108.9315,105.6464,105.9959,5842945.0
2018-02-09,105.5416,106.5551,103.934,104.0389,6662280.0
2018-02-10,105.5416,106.5551,103.934,104.0389,6662280.0
2018-02-11,105.5416,106.5551,103.934,104.0389,6662280.0
2018-02-12,105.7163,106.4502,104.9824,105.6464,4059733.0
2018-02-13,105.6814,106.4502,104.9125,104.9824,4080540.0
2018-02-14,105.5416,106.9395,103.7942,106.7997,6498556.0
2018-02-15,107.6734,107.953,105.9959,106.5551,4420503.0
2018-02-16,107.1841,108.4422,106.9744,108.3374,4158914.0
2018-02-17,107.1841,108.4422,106.9744,108.3374,4158914.0
2018-02-18,107.1841,108.4422,106.9744,108.3374,4158914.0
2018-02-19,108.4772,108.8616,107.7782,108.0928,2810305.0
2018-02-20,108.1277,110.8187,108.0928,110.574,3823892.0
2018-02-21,111.1332,111.273,108.8966,110.8187,6950515.0
2018-02-22,109.7353,111.7972,109.1761,111.7273,4799217.0
2018-02-23,111.8671,112.1816,109.7004,110.2595,4822048.0
2018-02-24,111.8671,112.1816,109.7004,110.2595,4822048.0
2018-02-25,111.8671,112.1816,109.7004,110.2595,4822048.0
2018-02-26,110.2246,110.7837,108.0928,109.281,6659760.0
2018-02-27,109.6654,110.0498,108.8267,110.0149,4366962.0
2018-02-28,109.5955,110.4692,109.3858,109.7004,6393075.0
2018-03-01,109.281,110.3993,108.9315,109.0014,5292071.0
2018-03-02,107.4637,107.6035,103.7243,104.6679,10053790.0
2018-03-03,107.4637,107.6035,103.7243,104.6679,10053790.0
2018-03-04,107.4637,107.6035,103.7243,104.6679,10053790.0
2018-03-05,104.2485,105.8561,104.0389,105.3669,5216457.0
2018-03-06,106.2405,106.7648,105.3319,105.3669,5442427.0
2018-03-07,105.2271,105.2271,103.2351,104.3534,7118893.0
2018-03-08,104.5281,105.9959,104.2136,105.9959,4629447.0
2018-03-09,106.0658,107.1492,105.7513,106.9395,4655984.0
2018-03-10,106.0658,107.1492,105.7513,106.9395,4655984.0
2018-03-11,106.0658,107.1492,105.7513,106.9395,4655984.0
2018-03-12,107.5686,107.953,106.0658,106.4153,4345716.0
2018-03-13,106.5201,107.8132,105.5765,105.8911,5023568.0
2018-03-14,106.0309,107.6734,106.0309,106.0658,4769124.0
2018-03-15,106.3803,107.9879,106.1357,107.8481,5954470.0
2018-03-16,107.9879,107.9879,106.4153,106.4153,8622655.0
2018-03-17,107.9879,107.9879,106.4153,106.4153,8622655.0
2018-03-18,107.9879,107.9879,106.4153,106.4153,8622655.0
2018-03-19,106.3803,106.4153,104.1087,104.4582,3668819.0
2018-03-20,105.1222,106.5201,104.633,106.2056,3760992.0
2018-03-21,106.2755,106.3803,105.1921,105.9959,3507385.0
2018-03-22,105.5416,106.2056,102.7108,103.5146,5471884.0
2018-03-23,102.1866,104.1087,101.2081,103.5496,5404753.0
2018-03-24,102.1866,104.1087,101.2081,103.5496,5404753.0
2018-03-25,102.1866,104.1087,101.2081,103.5496,5404753.0
2018-03-26,103.4098,103.8641,101.6974,101.9769,4111978.0
2018-03-27,104.7378,105.3319,103.7243,104.8426,5847623.0
2018-03-28,103.7942,104.1437,102.1517,104.1437,5502861.0
2018-03-29,104.9824,106.6949,104.8426,106.4153,3265050.0
2018-03-30,104.9824,106.6949,104.8426,106.4153,3265050.0
2018-03-31,104.9824,106.6949,104.8426,106.4153,3265050.0
2018-04-01,104.9824,106.6949,104.8426,106.4153,3265050.0
2018-04-02,104.9824,106.6949,104.8426,106.4153,3265050.0
2018-04-03,105.0174,105.297,102.9904,103.5146,8047817.0
2018-04-04,103.6894,104.7728,101.4877,102.2565,6894305.0
2018-04-05,104.1437,105.3669,103.0254,105.0174,5933853.0
2018-04-06,104.8375,104.8375,103.1472,103.8665,6191377.0
2018-04-07,104.8375,104.8375,103.1472,103.8665,6191377.0
2018-04-08,104.8375,104.8375,103.1472,103.8665,6191377.0
2018-04-09,104.2981,104.9095,103.363,104.334,4728241.0
2018-04-10,106.7796,107.8586,106.0244,107.8226,6293749.0
2018-04-11,107.9665,108.9735,106.8516,107.3551,6342582.0
2018-04-12,107.7507,108.8656,107.3551,108.8656,4447753.0
2018-04-13,109.7288,111.7788,109.477,111.491,7634217.0
2018-04-14,109.7288,111.7788,109.477,111.491,7634217.0
2018-04-15,109.7288,111.7788,109.477,111.491,7634217.0
2018-04-16,111.491,112.1024,110.484,111.6709,5660116.0
2018-04-17,111.9945,113.9007,111.9226,113.6489,6277398.0
2018-04-18,113.6489,115.3033,113.6489,115.0516,3403710.0
2018-04-19,115.4831,116.2384,114.9796,115.9147,6211795.0
2018-04-20,115.9507,116.5261,114.8358,115.8068,5536889.0
2018-04-21,115.9507,116.5261,114.8358,115.8068,5536889.0
2018-04-22,115.9507,116.5261,114.8358,115.8068,5536889.0
2018-04-23,115.8068,116.9217,115.3033,116.8138,5426844.0
2018-04-24,114.4042,114.62,111.491,111.491,13495211.0
2018-04-25,110.7717,111.0235,108.2902,109.1533,7948794.0
2018-04-26,109.3331,110.6998,108.9016,109.441,4987472.0
2018-04-27,109.8367,109.9445,108.434,109.1533,4160764.0
2018-04-28,109.8367,109.9445,108.434,109.1533,4160764.0
2018-04-29,109.8367,109.9445,108.434,109.1533,4160764.0
2018-04-30,109.1533,109.2972,107.3191,107.3191,3194252.0
2018-05-01,109.1533,109.2972,107.3191,107.3191,3194252.0
2018-05-02,109.2253,110.3402,108.47,109.9445,6932563.0
2018-05-03,110.1963,110.52,109.0095,109.0454,4375305.0
2018-05-04,109.5849,109.9805,108.506,109.441,4089674.0
2018-05-05,109.5849,109.9805,108.506,109.441,4089674.0
2018-05-06,109.5849,109.9805,108.506,109.441,4089674.0
2018-05-07,109.4051,111.6709,109.0454,111.3831,4213278.0
2018-05-08,111.491,113.4691,110.5919,113.3252,5878556.0
2018-05-09,112.9656,114.3682,112.2823,113.577,2807092.0
2018-05-10,112.9656,114.3682,112.2823,113.577,2807092.0
2018-05-11,114.4402,114.5121,112.1744,112.8937,6791506.0
2018-05-12,114.4402,114.5121,112.1744,112.8937,6791506.0
2018-05-13,114.4402,114.5121,112.1744,112.8937,6791506.0
2018-05-14,113.2533,113.2533,111.9226,112.57,3811073.0
2018-05-15,112.2103,114.3323,112.2103,114.0445,4965727.0
2018-05-16,113.9366,115.0156,113.541,114.4402,4695420.0
2018-05-17,114.4402,115.0875,113.6849,115.0875,3949664.0
2018-05-18,115.0516,115.9147,114.7638,115.8787,17629262.0
2018-05-19,115.0516,115.9147,114.7638,115.8787,17629262.0
2018-05-20,115.0516,115.9147,114.7638,115.8787,17629262.0
2018-05-21,116.0586,117.5691,115.9866,116.7779,3687082.0
2018-05-22,117.2454,117.4252,115.8428,116.4542,3618034.0
2018-05-23,115.8428,116.0945,113.6849,114.9796,5358289.0
2018-05-24,114.7638,115.5191,113.3972,114.1884,4696247.0
2018-05-25,115.0875,116.7419,114.7638,115.1595,5688098.0
2018-05-26,115.0875,116.7419,114.7638,115.1595,5688098.0
2018-05-27,115.0875,116.7419,114.7638,115.1595,5688098.0
2018-05-28,115.8068,115.9147,113.9366,114.2963,2322363.0
2018-05-29,113.4691,113.6849,111.8507,113.2533,4076855.0
2018-05-30,113.4331,113.8647,110.8796,111.7068,3854479.0
2018-05-31,112.2823,112.3182,108.7217,109.1533,7840990.0
2018-06-01,109.7647,111.5989,109.477,111.0954,3318682.0
2018-06-02,109.7647,111.5989,109.477,111.0954,3318682.0
2018-06-03,109.7647,111.5989,109.477,111.0954,3318682.0
2018-06-04,111.527,112.0305,109.4051,110.1963,3437106.0
2018-06-05,110.1244,111.7788,110.0524,110.2323,5693738.0
2018-06-06,110.1244,111.7788,110.0524,110.2323,5693738.0
2018-06-07,109.0454,109.5849,107.5709,108.3261,7773016.0
2018-06-08,107.6428,108.5779,106.7796,107.1033,5297983.0
2018-06-09,107.6428,108.5779,106.7796,107.1033,5297983.0
2018-06-10,107.6428,108.5779,106.7796,107.1033,5297983.0
2018-06-11,107.1033,107.9665,106.384,107.9305,5008749.0
2018-06-12,108.0384,108.3621,107.1033,107.2831,4376853.0
2018-06-13,107.1753,107.7867,106.2042,107.2472,4578420.0
2018-06-14,106.3121,108.1103,105.6288,107.7867,5617237.0
2018-06-15,107.463,108.2182,106.1323,106.1323,5714595.0
2018-06-16,107.463,108.2182,106.1323,106.1323,5714595.0
2018-06-17,107.463,108.2182,106.1323,106.1323,5714595.0
2018-06-18,105.9524,105.9884,104.2621,105.4489,4512525.0
2018-06-19,103.6147,104.7296,102.7875,104.2621,4971427.0
2018-06-20,104.4779,105.413,103.8305,104.1902,4166584.0
2018-06-21,103.9384,104.8735,102.0682,102.1402,4504321.0
2018-06-22,103.9384,104.8735,102.0682,102.1402,4504321.0
2018-06-23,103.9384,104.8735,102.0682,102.1402,4504321.0
2018-06-24,103.9384,104.8735,102.0682,102.1402,4504321.0
2018-06-25,102.2481,102.32,100.0182,100.0182,4812430.0
2018-06-26,99.9463,100.4858,98.9393,99.263,7323748.0
2018-06-27,98.9033,101.6007,97.8244,100.4858,5474905.0
2018-06-28,100.1261,101.277,99.263,100.1981,4821658.0
2018-06-29,101.1332,103.327,100.9174,103.0033,6225572.0
2018-06-30,101.1332,103.327,100.9174,103.0033,6225572.0
2018-07-01,101.1332,103.327,100.9174,103.0033,6225572.0
2018-07-02,101.9244,101.9244,100.1621,100.3779,4241817.0
2018-07-03,100.9533,101.6367,99.9823,100.27,3731021.0
2018-07-04,100.1981,100.5218,99.4788,100.1981,4742133.0
2018-07-05,100.5937,103.5428,100.3419,102.284,6579391.0
2018-07-06,102.4998,103.1472,101.4568,102.2121,5268852.0
2018-07-07,102.4998,103.1472,101.4568,102.2121,5268852.0
2018-07-08,102.4998,103.1472,101.4568,102.2121,5268852.0
2018-07-09,102.5718,103.8305,102.1042,103.8305,4192971.0
2018-07-10,104.0463,104.406,103.2551,104.406,4039972.0
2018-07-11,103.5788,103.5788,102.356,103.1832,4303157.0
2018-07-12,103.6507,105.341,102.5358,105.0174,4083233.0
2018-07-13,105.341,106.3121,105.0174,106.1323,3618029.0
2018-07-14,105.341,106.3121,105.0174,106.1323,3618029.0
2018-07-15,105.341,106.3121,105.0174,106.1323,3618029.0
2018-07-16,106.2761,107.7507,105.413,106.9235,4756429.0
2018-07-17,107.0314,107.3191,105.1972,105.8446,3900650.0
2018-07-18,106.6717,107.8226,105.9165,106.8516,4603219.0
2018-07-19,110.0524,110.52,106.0603,108.434,8418443.0
2018-07-20,108.434,109.2253,105.7367,106.5639,7466202.0
2018-07-21,108.434,109.2253,105.7367,106.5639,7466202.0
2018-07-22,108.434,109.2253,105.7367,106.5639,7466202.0
2018-07-23,106.5639,109.4051,106.2402,109.1174,5455904.0
2018-07-24,109.3331,112.2103,109.1893,111.0595,5495577.0
2018-07-25,110.9875,111.3112,109.6209,109.6209,4279664.0
2018-07-26,110.7717,111.4551,110.3761,110.9875,3482100.0
2018-07-27,111.3472,111.3831,109.8007,110.3761,3037593.0
2018-07-28,111.3472,111.3831,109.8007,110.3761,3037593.0
2018-07-29,111.3472,111.3831,109.8007,110.3761,3037593.0
2018-07-30,111.2393,112.0665,110.7717,110.9875,2941273.0
2018-07-31,111.0235,111.4191,110.3402,110.8796,3541489.0
2018-08-01,110.9875,111.3831,109.513,109.513,3912740.0
2018-08-02,108.8296,108.9016,105.4489,106.2761,7653101.0
2018-08-03,106.9595,108.47,106.9595,107.9305,3838332.0
2018-08-04,106.9595,108.47,106.9595,107.9305,3838332.0
2018-08-05,106.9595,108.47,106.9595,107.9305,3838332.0
2018-08-06,107.8946,108.6858,107.463,108.0744,2214224.0
2018-08-07,108.3981,109.8367,108.3981,109.3691,3524742.0
2018-08-08,109.3691,109.4051,108.2902,108.7577,2657573.0
2018-08-09,108.6498,109.513,108.6498,109.2612,2521360.0
2018-08-10,108.6498,108.7217,107.2112,107.6428,2797972.0
2018-08-11,108.6498,108.7217,107.2112,107.6428,2797972.0
2018-08-12,108.6498,108.7217,107.2112,107.6428,2797972.0
2018-08-13,107.463,107.463,106.3121,107.1033,2418043.0
2018-08-14,107.391,108.7217,106.4919,107.1033,3273193.0
2018-08-15,107.1393,107.9305,104.2981,104.6577,4007685.0
2018-08-16,105.4489,106.4919,105.0893,105.4489,3203111.0
2018-08-17,105.9524,107.0674,105.1612,106.8875,3432215.0
2018-08-18,105.9524,107.0674,105.1612,106.8875,3432215.0
2018-08-19,105.9524,107.0674,105.1612,106.8875,3432215.0
2018-08-20,106.8875,107.9665,106.7437,107.7867,2303726.0
2018-08-21,107.7867,110.8796,107.6068,110.1963,4839096.0
2018-08-22,109.9445,112.4981,109.7288,111.6709,6264845.0
2018-08-23,112.2103,113.7209,112.1384,112.3182,5122552.0
2018-08-24,112.534,112.6779,111.3112,111.8507,3297103.0
2018-08-25,112.534,112.6779,111.3112,111.8507,3297103.0
2018-08-26,112.534,112.6779,111.3112,111.8507,3297103.0
2018-08-27,112.0665,114.7638,111.7788,114.3682,3373632.0
2018-08-28,114.4402,115.0156,113.8647,114.7279,3434792.0
2018-08-29,114.7279,115.0516,113.8288,114.548,3384778.0
2018-08-30,114.3682,115.627,113.6489,115.2673,3889325.0
2018-08-31,114.7279,114.9437,113.2893,113.2893,3680695.0
2018-09-01,114.7279,114.9437,113.2893,113.2893,3680695.0
2018-09-02,114.7279,114.9437,113.2893,113.2893,3680695.0
2018-09-03,113.2533,113.8288,112.6779,112.9656,2251039.0
2018-09-04,113.2893,113.3612,111.1674,111.5989,3202516.0
2018-09-05,111.491,112.1384,110.6998,111.2393,3777839.0
2018-09-06,111.2393,113.0375,110.8437,111.2393,5312665.0
2018-09-07,111.4191,111.4191,109.5849,109.6928,4556938.0
2018-09-08,111.4191,111.4191,109.5849,109.6928,4556938.0
2018-09-09,111.4191,111.4191,109.5849,109.6928,4556938.0
2018-09-10,109.7288,111.0595,109.2972,111.0235,3390534.0
2018-09-11,111.4551,111.4551,109.441,110.7358,2611116.0
2018-09-12,110.5919,112.7858,108.9016,109.8726,5334690.0
2018-09-13,109.8726,111.2752,109.8726,110.556,3548697.0
2018-09-14,110.8796,111.563,110.4121,111.3112,2948185.0
2018-09-15,110.8796,111.563,110.4121,111.3112,2948185.0
2018-09-16,110.8796,111.563,110.4121,111.3112,2948185.0
