,BILL SS Equity,BILL SS Equity,BILL SS Equity,BILL SS Equity,BILL SS Equity
2018-07-28,77.2395,78.2613,77.2017,77.9964,868969.0
2018-07-29,77.2395,78.2613,77.2017,77.9964,868969.0
2018-07-30,78.0343,78.7911,77.1638,78.6776,791635.0
2018-07-31,78.7154,79.8508,78.3749,79.3588,1220059.0
2018-08-01,79.2453,80.5698,78.9425,79.7751,1553955.0
2018-08-02,79.5102,79.5102,78.4505,79.0182,920434.0
2018-08-03,79.3966,79.6994,78.7911,79.1317,738392.0
2018-08-04,79.3966,79.6994,78.7911,79.1317,738392.0
2018-08-05,79.3966,79.6994,78.7911,79.1317,738392.0
2018-08-06,79.1317,79.1317,78.1099,78.9804,724060.0
2018-08-07,78.9804,81.5159,78.7154,80.0021,784520.0
2018-08-08,80.0021,80.7969,79.5859,80.3806,996039.0
2018-08-09,80.4941,80.759,79.3588,80.4941,686944.0
2018-08-10,79.8508,79.8508,78.2992,78.337,742835.0
2018-08-11,79.8508,79.8508,78.2992,78.337,742835.0
2018-08-12,79.8508,79.8508,78.2992,78.337,742835.0
2018-08-13,78.1099,78.2613,77.2017,77.8072,705360.0
2018-08-14,77.845,78.337,76.8611,77.3531,914374.0
2018-08-15,77.3531,77.9964,76.5205,76.5962,736108.0
2018-08-16,76.8232,78.2613,76.8232,77.8829,485460.0
2018-08-17,77.9207,79.0182,77.5423,78.0721,540598.0
2018-08-18,77.9207,79.0182,77.5423,78.0721,540598.0
2018-08-19,77.9207,79.0182,77.5423,78.0721,540598.0
2018-08-20,78.5262,80.0778,78.2613,79.2453,860690.0
2018-08-21,79.2831,80.267,79.2074,79.6237,753031.0
2018-08-22,79.6237,81.1753,79.2831,80.9482,809822.0
2018-08-23,80.9861,82.4242,80.9861,82.4242,905679.0
2018-08-24,82.5755,83.2567,80.6833,80.9861,1003375.0
2018-08-25,82.5755,83.2567,80.6833,80.9861,1003375.0
2018-08-26,82.5755,83.2567,80.6833,80.9861,1003375.0
2018-08-27,81.2888,81.5159,80.5698,81.3645,511969.0
2018-08-28,81.4402,84.0136,81.4402,83.9758,1089296.0
2018-08-29,83.8622,83.8622,80.7969,81.5159,1512369.0
2018-08-30,81.4402,81.7808,80.4941,81.251,638212.0
2018-08-31,81.0996,82.954,81.0996,81.743,944869.0
2018-09-01,81.0996,82.954,81.0996,81.743,944869.0
2018-09-02,81.0996,82.954,81.0996,81.743,944869.0
2018-09-03,81.743,82.0836,80.2292,80.7212,815790.0
2018-09-04,81.0618,81.2888,77.1638,78.337,1577504.0
2018-09-05,78.2613,79.4345,77.6558,77.6558,1022720.0
2018-09-06,77.7693,78.0721,77.2774,77.3152,1036382.0
2018-09-07,77.2774,77.6937,76.2934,76.634,1047364.0
2018-09-08,77.2774,77.6937,76.2934,76.634,1047364.0
2018-09-09,77.2774,77.6937,76.2934,76.634,1047364.0
2018-09-10,76.634,77.4666,76.4448,76.634,891575.0
2018-09-11,76.634,77.3152,75.8015,76.1799,1174232.0
2018-09-12,76.4448,78.6776,76.407,77.0882,3031053.0
2018-09-13,77.2395,79.1696,77.1638,78.7154,2079377.0
2018-09-14,79.0182,81.7808,78.9425,81.2888,1608654.0
2018-09-15,79.0182,81.7808,78.9425,81.2888,1608654.0
2018-09-16,79.0182,81.7808,78.9425,81.2888,1608654.0
2018-09-17,81.0239,81.8943,76.8232,81.3645,2811312.0
2018-09-18,83.3703,87.1925,83.3703,84.5813,4368436.0
2018-09-19,85.1489,85.4895,84.2785,85.0354,1340268.0
2018-09-20,85.0354,85.8301,84.4677,85.5274,1213348.0
2018-09-21,85.5274,85.6787,84.7705,85.4895,2635952.0
2018-09-22,85.5274,85.6787,84.7705,85.4895,2635952.0
2018-09-23,85.5274,85.6787,84.7705,85.4895,2635952.0
2018-09-24,85.4517,85.5274,83.673,85.5274,1424684.0
2018-09-25,85.5274,87.3439,85.2246,86.7005,1044132.0
2018-09-26,86.7384,88.2521,86.7005,87.4574,836513.0
2018-09-27,87.7602,89.0468,86.8519,87.4952,911166.0
2018-09-28,87.5331,87.5709,85.5652,86.8897,945731.0
2018-09-29,87.5331,87.5709,85.5652,86.8897,945731.0
2018-09-30,87.5331,87.5709,85.5652,86.8897,945731.0
2018-10-01,87.079,87.9872,86.095,86.4356,504785.0
2018-10-02,88.29,91.7338,88.29,90.5606,1912767.0
2018-10-03,89.3118,93.5124,88.29,93.2854,1884090.0
2018-10-04,94.5721,94.5721,92.3393,94.1558,1348654.0
2018-10-05,94.1558,94.5342,93.0962,93.4367,625266.0
2018-10-06,94.1558,94.5342,93.0962,93.4367,625266.0
2018-10-07,94.1558,94.5342,93.0962,93.4367,625266.0
2018-10-08,93.7017,94.0044,92.7556,93.8152,476166.0
2018-10-09,93.853,94.2315,90.8634,91.9987,915841.0
2018-10-10,92.1879,92.2257,86.7762,87.3439,1311074.0
2018-10-11,85.4138,89.2739,84.6948,87.4952,1237383.0
2018-10-12,88.0251,89.9173,87.4952,87.6845,942951.0
2018-10-13,88.0251,89.9173,87.4952,87.6845,942951.0
2018-10-14,88.0251,89.9173,87.4952,87.6845,942951.0
2018-10-15,87.6845,89.1604,86.5491,88.0251,1172663.0
2018-10-16,87.6845,88.4792,80.0021,80.3806,3037567.0
2018-10-17,81.7051,81.743,77.6937,77.845,2680211.0
2018-10-18,77.3152,78.2235,75.6879,76.0285,1644541.0
2018-10-19,75.8015,77.7693,75.0219,76.9368,1687873.0
2018-10-20,75.8015,77.7693,75.0219,76.9368,1687873.0
2018-10-21,75.8015,77.7693,75.0219,76.9368,1687873.0
2018-10-22,77.1638,78.6019,77.1638,77.618,993370.0
2018-10-23,77.0882,77.4666,75.6122,77.0882,1018187.0
2018-10-24,77.1638,77.618,75.5971,75.8393,870727.0
2018-10-25,75.3246,77.0125,75.3246,76.8989,806143.0
2018-10-26,76.9746,77.618,75.6274,77.4288,624300.0
2018-10-27,76.9746,77.618,75.6274,77.4288,624300.0
2018-10-28,76.9746,77.618,75.6274,77.4288,624300.0
2018-10-29,77.3909,79.5859,77.0503,78.5262,659183.0
2018-10-30,78.3749,79.5859,77.3152,79.3966,600885.0
2018-10-31,79.6994,83.0675,79.6994,82.1214,922556.0
2018-11-01,92.2636,98.1672,90.9012,92.9448,4167557.0
2018-11-02,93.853,95.9345,93.2097,94.2315,899605.0
2018-11-03,93.853,95.9345,93.2097,94.2315,899605.0
2018-11-04,93.853,95.9345,93.2097,94.2315,899605.0
2018-11-05,93.5124,93.7773,90.8255,91.2796,913926.0
2018-11-06,91.2418,92.7556,91.0147,91.8473,690394.0
2018-11-07,91.8095,93.3232,91.0147,92.642,1101844.0
2018-11-08,93.0583,93.626,90.8634,91.5067,603462.0
2018-11-09,90.0686,90.1822,88.0251,89.5767,1125124.0
2018-11-10,90.0686,90.1822,88.0251,89.5767,1125124.0
2018-11-11,90.0686,90.1822,88.0251,89.5767,1125124.0
2018-11-12,89.6145,90.22,86.3221,86.587,565484.0
2018-11-13,86.3599,88.9712,85.1868,87.798,828300.0
2018-11-14,87.0033,91.0526,86.5491,90.4471,643183.0
2018-11-15,90.7498,91.5446,89.3118,90.2579,617263.0
2018-11-16,90.0686,91.5446,89.8416,90.7877,469504.0
2018-11-17,90.0686,91.5446,89.8416,90.7877,469504.0
2018-11-18,90.0686,91.5446,89.8416,90.7877,469504.0
2018-11-19,90.7877,93.3611,89.3496,89.8416,709748.0
2018-11-20,88.7441,90.5606,85.8301,87.5709,1138318.0
2018-11-21,87.4952,90.0308,86.7384,89.6902,621361.0
2018-11-22,89.4631,89.6524,86.0572,86.587,916883.0
2018-11-23,86.3599,86.8519,84.2407,85.5274,566208.0
2018-11-24,86.3599,86.8519,84.2407,85.5274,566208.0
2018-11-25,86.3599,86.8519,84.2407,85.5274,566208.0
2018-11-26,85.5274,89.3496,85.5274,89.3118,828989.0
2018-11-27,89.1604,90.9012,88.2521,90.1443,1241646.0
2018-11-28,90.6363,91.0526,88.6684,90.9012,914833.0
2018-11-29,91.204,94.1179,90.9012,93.9666,930760.0
2018-11-30,94.0044,95.3668,90.6363,92.0365,1341598.0
2018-12-01,94.0044,95.3668,90.6363,92.0365,1341598.0
2018-12-02,94.0044,95.3668,90.6363,92.0365,1341598.0
2018-12-03,92.0744,92.0744,87.1925,89.9929,1391047.0
2018-12-04,89.6145,89.8037,88.7819,89.4631,660622.0
2018-12-05,88.0251,88.9333,87.3439,87.6466,618321.0
2018-12-06,86.7005,86.7005,81.4402,81.9322,1020867.0
2018-12-07,82.5377,84.0136,81.5159,81.7051,608093.0
2018-12-08,82.5377,84.0136,81.5159,81.7051,608093.0
2018-12-09,82.5377,84.0136,81.5159,81.7051,608093.0
2018-12-10,80.9482,83.3703,80.2292,82.954,665289.0
2018-12-11,83.2567,85.3381,83.2567,84.6191,736117.0
2018-12-12,84.2407,88.5927,83.9758,88.3657,890699.0
2018-12-13,85.603,87.9115,85.603,86.3221,599155.0
2018-12-14,86.0193,87.0033,84.7705,85.868,692342.0
2018-12-15,86.0193,87.0033,84.7705,85.868,692342.0
2018-12-16,86.0193,87.0033,84.7705,85.868,692342.0
2018-12-17,85.3381,86.095,84.4677,85.4517,303432.0
2018-12-18,84.5434,86.2086,84.165,85.6787,489210.0
2018-12-19,85.5274,85.8301,83.6352,84.6191,629040.0
2018-12-20,83.2567,83.2567,80.4563,80.4563,599951.0
2018-12-21,80.267,81.3267,79.6994,80.3049,576627.0
2018-12-22,80.267,81.3267,79.6994,80.3049,576627.0
2018-12-23,80.267,81.3267,79.6994,80.3049,576627.0
2018-12-24,80.267,81.3267,79.6994,80.3049,576627.0
2018-12-25,80.267,81.3267,79.6994,80.3049,576627.0
2018-12-26,80.267,81.3267,79.6994,80.3049,576627.0
2018-12-27,80.2292,80.9482,78.4127,78.9425,388116.0
2018-12-28,79.0939,80.9861,78.6398,79.8508,479607.0
2018-12-29,79.0939,80.9861,78.6398,79.8508,479607.0
2018-12-30,79.0939,80.9861,78.6398,79.8508,479607.0
2018-12-31,79.0939,80.9861,78.6398,79.8508,479607.0
2019-01-01,79.0939,80.9861,78.6398,79.8508,479607.0
2019-01-02,79.4723,83.2567,79.3966,81.97,709680.0
2019-01-03,82.0457,82.0457,78.829,79.321,592987.0
2019-01-04,79.0939,81.5159,79.0939,81.3267,469665.0
2019-01-05,79.0939,81.5159,79.0939,81.3267,469665.0
2019-01-06,79.0939,81.5159,79.0939,81.3267,469665.0
2019-01-07,82.1214,83.181,81.7808,82.462,410093.0
2019-01-08,82.462,84.1271,82.3863,83.3324,426864.0
2019-01-09,83.4838,84.0893,82.1971,82.8026,703357.0
2019-01-10,82.4998,84.3542,82.4998,83.7487,567387.0
2019-01-11,83.6352,84.7705,83.5595,83.6352,396128.0
2019-01-12,83.6352,84.7705,83.5595,83.6352,396128.0
2019-01-13,83.6352,84.7705,83.5595,83.6352,396128.0
2019-01-14,83.673,83.8244,82.8026,83.4081,184857.0
2019-01-15,83.4838,84.3542,82.954,83.5595,633556.0
2019-01-16,83.5216,86.9654,83.4459,85.7544,560015.0
2019-01-17,84.9975,88.0629,84.9975,87.2303,406995.0
2019-01-18,87.3817,89.009,87.3817,89.009,401816.0
2019-01-19,87.3817,89.009,87.3817,89.009,401816.0
2019-01-20,87.3817,89.009,87.3817,89.009,401816.0
2019-01-21,88.9333,89.8416,87.079,87.9115,463438.0
2019-01-22,86.2842,87.9115,84.0514,84.3164,1227454.0
2019-01-23,84.0136,85.2246,83.2189,84.0136,871345.0
2019-01-24,84.0136,84.0136,80.4563,80.6455,1386000.0
2019-01-25,80.5698,83.2567,80.4563,82.8026,827260.0
2019-01-26,80.5698,83.2567,80.4563,82.8026,827260.0
2019-01-27,80.5698,83.2567,80.4563,82.8026,827260.0
2019-01-28,82.8026,83.2567,81.3645,81.5916,964694.0
2019-01-29,80.2292,86.6248,80.2292,84.9597,2762685.0
2019-01-30,85.4138,88.4792,85.376,86.3599,1941617.0
2019-01-31,86.7005,87.0033,84.7705,86.3978,1015370.0
2019-02-01,86.3978,88.8955,86.0193,88.4792,1034402.0
2019-02-02,86.3978,88.8955,86.0193,88.4792,1034402.0
2019-02-03,86.3978,88.8955,86.0193,88.4792,1034402.0
2019-02-04,88.3278,88.7441,87.1547,87.7223,614769.0
2019-02-05,87.7223,88.8955,87.1547,88.0251,456475.0
2019-02-06,88.0251,89.0847,87.6466,87.798,667786.0
2019-02-07,87.798,88.1008,85.7544,85.9436,605693.0
2019-02-08,85.5652,86.0193,84.3164,84.7705,511162.0
2019-02-09,85.5652,86.0193,84.3164,84.7705,511162.0
2019-02-10,85.5652,86.0193,84.3164,84.7705,511162.0
2019-02-11,85.1489,85.4517,84.5813,84.6948,501817.0
2019-02-12,84.8462,85.6409,84.5813,85.0732,591152.0
2019-02-13,85.4517,85.9058,83.3324,84.0514,969227.0
2019-02-14,84.392,87.5709,84.3542,87.0033,1034458.0
2019-02-15,86.3599,88.29,85.868,87.9494,610754.0
2019-02-16,86.3599,88.29,85.868,87.9494,610754.0
2019-02-17,86.3599,88.29,85.868,87.9494,610754.0
2019-02-18,87.7602,90.3714,87.6466,90.1822,585242.0
2019-02-19,90.0686,91.0147,89.3496,90.6363,787249.0
2019-02-20,90.8255,92.1501,90.8255,91.8473,570402.0
2019-02-21,92.1879,92.6042,91.204,91.8851,392430.0
2019-02-22,91.5824,93.853,91.431,93.7773,512422.0
2019-02-23,91.5824,93.853,91.431,93.7773,512422.0
2019-02-24,91.5824,93.853,91.431,93.7773,512422.0
2019-02-25,93.2854,94.0044,91.9608,92.8691,417838.0
2019-02-26,92.5663,94.7234,91.8095,93.9287,662462.0
2019-02-27,93.853,93.853,92.4528,92.8691,468801.0
2019-02-28,93.0962,93.4746,90.0686,91.0526,478015.0
2019-03-01,91.3932,93.0962,90.9769,92.5285,500392.0
2019-03-02,91.3932,93.0962,90.9769,92.5285,500392.0
2019-03-03,91.3932,93.0962,90.9769,92.5285,500392.0
2019-03-04,93.2475,93.9666,92.1879,92.9448,653339.0
2019-03-05,92.8691,92.9448,90.5985,91.0904,597709.0
2019-03-06,91.0904,91.5446,89.7659,89.7659,453466.0
2019-03-07,90.0308,90.4471,88.1386,88.1386,824308.0
2019-03-08,87.5331,87.5331,85.2246,85.6787,920113.0
2019-03-09,87.5331,87.5331,85.2246,85.6787,920113.0
2019-03-10,87.5331,87.5331,85.2246,85.6787,920113.0
2019-03-11,86.2842,87.4196,86.0572,86.7762,592422.0
2019-03-12,87.0411,88.7063,87.0411,88.0629,698575.0
2019-03-13,88.0629,89.6902,87.798,89.2739,692418.0
2019-03-14,89.3118,89.8037,88.7063,88.8955,382704.0
2019-03-15,89.2361,89.9929,88.5549,89.9173,808777.0
2019-03-16,89.2361,89.9929,88.5549,89.9173,808777.0
2019-03-17,89.2361,89.9929,88.5549,89.9173,808777.0
2019-03-18,90.1065,92.2257,89.9173,91.5067,674758.0
2019-03-19,91.5067,93.5124,91.0526,93.4367,728864.0
2019-03-20,93.0962,93.134,90.5985,90.6741,1042724.0
2019-03-21,91.6959,94.1558,91.6202,92.415,769873.0
2019-03-22,92.6799,93.4746,90.4471,90.5606,477875.0
2019-03-23,92.6799,93.4746,90.4471,90.5606,477875.0
2019-03-24,92.6799,93.4746,90.4471,90.5606,477875.0
2019-03-25,90.6363,90.6363,87.8358,88.1764,497032.0
2019-03-26,88.1764,88.6306,87.3817,88.5549,312804.0
2019-03-27,88.9712,90.4092,88.5927,89.501,383397.0
2019-03-28,89.2739,91.6202,88.6306,91.2796,580705.0
2019-03-29,91.204,93.3611,91.0147,93.3611,558782.0
2019-03-30,91.204,93.3611,91.0147,93.3611,558782.0
2019-03-31,91.204,93.3611,91.0147,93.3611,558782.0
2019-04-01,93.853,96.0101,93.8152,96.0101,512392.0
2019-04-02,96.0101,98.3943,94.8748,97.9402,1013971.0
2019-04-03,98.3943,100.3622,98.3565,99.4539,588837.0
2019-04-04,99.4539,99.5296,95.7831,96.7292,678771.0
2019-04-05,96.7292,98.0159,96.5778,96.9941,477592.0
2019-04-06,96.7292,98.0159,96.5778,96.9941,477592.0
2019-04-07,96.7292,98.0159,96.5778,96.9941,477592.0
2019-04-08,97.1455,97.5617,96.3129,96.9184,452963.0
2019-04-09,96.8806,97.8266,94.9884,95.7074,502723.0
2019-04-10,95.8966,97.1833,95.3668,96.1994,325397.0
2019-04-11,96.3886,96.3886,95.1019,95.1397,319644.0
2019-04-12,95.1397,96.8427,94.7234,96.5778,430750.0
2019-04-13,95.1397,96.8427,94.7234,96.5778,430750.0
2019-04-14,95.1397,96.8427,94.7234,96.5778,430750.0
2019-04-15,96.5778,97.2211,96.1237,96.9941,473121.0
2019-04-16,96.8806,98.0159,95.7074,96.048,528846.0
2019-04-17,95.5182,96.048,91.9987,94.2315,1189803.0
2019-04-18,93.8909,94.6478,92.5285,94.6099,400740.0
2019-04-19,93.8909,94.6478,92.5285,94.6099,400740.0
2019-04-20,93.8909,94.6478,92.5285,94.6099,400740.0
2019-04-21,93.8909,94.6478,92.5285,94.6099,400740.0
2019-04-22,93.8909,94.6478,92.5285,94.6099,400740.0
2019-04-23,93.0962,95.1397,91.5446,95.1019,860203.0
2019-04-24,94.1936,96.1237,94.1936,95.2154,343081.0
2019-04-25,94.9884,97.2968,93.9666,96.5778,519985.0
2019-04-26,97.0319,98.2808,96.1615,98.2808,482903.0
2019-04-27,97.0319,98.2808,96.1615,98.2808,482903.0
2019-04-28,97.0319,98.2808,96.1615,98.2808,482903.0
2019-04-29,98.2808,99.5296,97.5239,98.9241,537427.0
2019-04-30,98.3943,99.1133,96.9562,97.7131,291535.0
2019-05-01,98.3943,99.1133,96.9562,97.7131,291535.0
2019-05-02,97.4482,98.2051,96.5778,97.9023,422931.0
2019-05-03,97.6374,98.8863,97.4104,97.6753,453218.0
2019-05-04,97.6374,98.8863,97.4104,97.6753,453218.0
2019-05-05,97.6374,98.8863,97.4104,97.6753,453218.0
2019-05-06,96.8049,97.3347,94.0801,96.4264,406348.0
2019-05-07,96.3507,97.2968,94.345,94.6856,406337.0
2019-05-08,94.6099,95.3289,93.2097,94.4585,600338.0
2019-05-09,94.4207,94.4207,91.7716,92.415,642534.0
2019-05-10,92.9927,94.3025,92.2223,92.8387,528254.0
2019-05-11,92.9927,94.3025,92.2223,92.8387,528254.0
2019-05-12,92.9927,94.3025,92.2223,92.8387,528254.0
2019-05-13,92.8001,92.9157,89.8724,90.5273,572953.0
2019-05-14,91.2978,92.6846,91.0666,91.9912,587808.0
2019-05-15,92.2223,93.1468,90.6429,92.492,507656.0
2019-05-16,92.492,93.5321,90.9511,93.3009,594472.0
2019-05-17,92.9542,94.264,91.7215,94.1484,503569.0
2019-05-18,92.9542,94.264,91.7215,94.1484,503569.0
2019-05-19,92.9542,94.264,91.7215,94.1484,503569.0
2019-05-20,93.6091,93.8017,91.0666,91.3748,1029507.0
2019-05-21,92.0297,92.6075,89.988,90.9125,686676.0
2019-05-22,90.9125,92.492,90.6044,91.6059,419002.0
2019-05-23,90.9125,91.1052,88.7168,88.8709,569611.0
2019-05-24,90.1421,90.5273,88.9864,88.9864,491328.0
2019-05-25,90.1421,90.5273,88.9864,88.9864,491328.0
2019-05-26,90.1421,90.5273,88.9864,88.9864,491328.0
2019-05-27,90.3732,90.3732,88.4471,88.4471,262682.0
2019-05-28,88.4471,89.7569,87.8693,88.8709,426964.0
2019-05-29,88.1389,88.293,86.5981,87.5996,496344.0
2019-05-30,88.1389,88.293,86.5981,87.5996,496344.0
2019-05-31,87.7922,88.1389,86.2128,87.7537,568128.0
2019-06-01,87.7922,88.1389,86.2128,87.7537,568128.0
2019-06-02,87.7922,88.1389,86.2128,87.7537,568128.0
2019-06-03,87.4455,88.6783,86.0587,88.4086,478117.0
2019-06-04,88.4086,89.6798,87.2144,88.8323,554565.0
2019-06-05,88.8323,90.6814,88.5242,89.5257,423849.0
2019-06-06,88.8323,90.6814,88.5242,89.5257,423849.0
2019-06-07,89.3717,90.2962,88.9864,89.2946,404378.0
2019-06-08,89.3717,90.2962,88.9864,89.2946,404378.0
2019-06-09,89.3717,90.2962,88.9864,89.2946,404378.0
2019-06-10,89.5257,90.3347,88.6397,88.9479,437560.0
2019-06-11,89.3717,91.0666,88.9864,90.874,433989.0
2019-06-12,90.9125,91.1822,89.9495,90.1806,575239.0
2019-06-13,90.1806,92.9542,90.0651,92.492,569238.0
2019-06-14,92.4534,92.7616,91.8756,91.9141,369413.0
2019-06-15,92.4534,92.7616,91.8756,91.9141,369413.0
2019-06-16,92.4534,92.7616,91.8756,91.9141,369413.0
2019-06-17,91.8756,92.2608,88.9479,89.6798,552094.0
2019-06-18,89.6413,90.2191,88.1775,89.7954,824779.0
2019-06-19,90.1421,90.1421,88.9094,89.2176,608804.0
2019-06-20,89.3331,90.1421,87.8308,87.8308,858044.0
2019-06-21,89.3331,90.1421,87.8308,87.8308,858044.0
2019-06-22,89.3331,90.1421,87.8308,87.8308,858044.0
2019-06-23,89.3331,90.1421,87.8308,87.8308,858044.0
2019-06-24,87.8308,89.179,86.5595,86.5595,673604.0
2019-06-25,92.8387,95.0344,90.2577,93.1083,1991325.0
2019-06-26,92.9157,93.1468,90.8355,93.0313,664974.0
2019-06-27,93.2239,94.1869,91.1822,93.378,1025793.0
2019-06-28,93.6861,95.1885,93.5706,95.1885,775349.0
2019-06-29,93.6861,95.1885,93.5706,95.1885,775349.0
2019-06-30,93.6861,95.1885,93.5706,95.1885,775349.0
2019-07-01,95.15,97.3458,94.9959,96.7294,702980.0
2019-07-02,97.7695,99.7341,96.4983,96.9991,687478.0
2019-07-03,96.9991,97.1917,95.7664,96.6524,653044.0
2019-07-04,96.6909,97.8466,96.3827,96.6909,414401.0
2019-07-05,96.7679,97.4613,95.6893,97.0376,469813.0
2019-07-06,96.7679,97.4613,95.6893,97.0376,469813.0
2019-07-07,96.7679,97.4613,95.6893,97.0376,469813.0
2019-07-08,97.1146,98.3088,96.845,97.731,488566.0
2019-07-09,97.4999,98.694,96.3442,97.6154,667515.0
2019-07-10,97.0376,97.7695,95.7664,96.9605,438763.0
2019-07-11,96.9991,97.1532,92.4149,92.4534,1421844.0
2019-07-12,92.7231,93.6476,92.2608,93.3009,739739.0
2019-07-13,92.7231,93.6476,92.2608,93.3009,739739.0
2019-07-14,92.7231,93.6476,92.2608,93.3009,739739.0
2019-07-15,93.4935,94.9574,93.4935,94.3025,694490.0
2019-07-16,89.4102,93.1854,86.2514,86.9062,3547963.0
2019-07-17,87.0603,87.6382,83.3622,84.749,2559993.0
2019-07-18,84.6334,84.6334,82.1295,83.2466,1521164.0
2019-07-19,83.4392,84.5564,81.6672,84.1326,927466.0
2019-07-20,83.4392,84.5564,81.6672,84.1326,927466.0
2019-07-21,83.4392,84.5564,81.6672,84.1326,927466.0
2019-07-22,84.749,86.8292,84.5564,86.2899,1092926.0
2019-07-23,86.7907,88.8323,86.7136,88.4856,943205.0
2019-07-24,88.6397,89.3717,88.1389,88.6783,664717.0
2019-07-25,88.6397,88.8323,87.2529,88.2545,502922.0
2019-07-26,88.1775,88.293,87.0988,87.8308,409940.0
2019-07-27,88.1775,88.293,87.0988,87.8308,409940.0
2019-07-28,88.1775,88.293,87.0988,87.8308,409940.0
2019-07-29,87.7922,87.8308,86.8677,87.2915,471629.0
2019-07-30,87.33,87.407,86.3284,86.7136,418501.0
2019-07-31,86.9062,87.7537,86.2899,86.2899,407255.0
2019-08-01,86.1358,86.1358,84.6334,85.0572,638657.0
2019-08-02,84.0556,84.9801,82.7843,83.2851,708810.0
2019-08-03,84.0556,84.9801,82.7843,83.2851,708810.0
2019-08-04,84.0556,84.9801,82.7843,83.2851,708810.0
2019-08-05,82.6303,82.8229,81.0123,81.6672,531502.0
2019-08-06,81.0894,82.7073,81.0894,81.282,433667.0
2019-08-07,81.6287,82.0524,80.2804,80.7041,731404.0
2019-08-08,81.6287,82.7843,81.4746,82.6688,427358.0
2019-08-09,83.0155,83.0155,81.3205,81.6287,379296.0
2019-08-10,83.0155,83.0155,81.3205,81.6287,379296.0
2019-08-11,83.0155,83.0155,81.3205,81.6287,379296.0
2019-08-12,81.7057,82.2065,79.9722,80.5115,464059.0
2019-08-13,80.1648,82.2836,79.3559,81.7057,628096.0
2019-08-14,81.7828,81.9754,79.0862,79.7026,549544.0
2019-08-15,79.2403,79.587,77.5838,79.2018,1042148.0
2019-08-16,79.0477,81.0123,78.9706,80.8968,420200.0
2019-08-17,79.0477,81.0123,78.9706,80.8968,420200.0
2019-08-18,79.0477,81.0123,78.9706,80.8968,420200.0
2019-08-19,81.3975,82.245,80.473,81.8213,688001.0
2019-08-20,81.8598,82.3991,81.3205,81.4361,401333.0
2019-08-21,81.0894,82.977,81.0894,82.6688,352510.0
2019-08-22,82.0139,83.0925,81.282,82.8229,341280.0
2019-08-23,82.7843,83.7859,81.2435,81.5131,345621.0
2019-08-24,82.7843,83.7859,81.2435,81.5131,345621.0
2019-08-25,82.7843,83.7859,81.2435,81.5131,345621.0
2019-08-26,80.6271,81.7057,79.8952,81.2049,505325.0
2019-08-27,81.1664,82.2065,80.5115,82.0524,510174.0
2019-08-28,81.8983,82.1295,80.2419,81.3205,382470.0
2019-08-29,81.4361,82.8614,81.3205,82.8614,536025.0
2019-08-30,82.9384,83.6704,82.2836,83.6704,579533.0
2019-08-31,82.9384,83.6704,82.2836,83.6704,579533.0
2019-09-01,82.9384,83.6704,82.2836,83.6704,579533.0
2019-09-02,83.9785,84.4408,82.3221,83.2466,365793.0
2019-09-03,83.5548,83.5933,82.5532,83.3622,401108.0
2019-09-04,83.0155,84.2097,83.0155,84.0941,443106.0
2019-09-05,83.94,85.0572,83.3237,84.7875,648853.0
2019-09-06,84.9416,85.3653,83.9785,85.2883,444915.0
2019-09-07,84.9416,85.3653,83.9785,85.2883,444915.0
2019-09-08,84.9416,85.3653,83.9785,85.2883,444915.0
2019-09-09,85.558,86.1743,85.1342,85.6735,545252.0
2019-09-10,85.635,88.1775,85.5194,87.33,754403.0
2019-09-11,87.7922,88.216,87.407,87.7922,473009.0
2019-09-12,88.0619,88.293,86.6751,87.0603,559254.0
2019-09-13,87.4841,89.5643,87.4841,89.2176,509322.0
2019-09-14,87.4841,89.5643,87.4841,89.2176,509322.0
2019-09-15,87.4841,89.5643,87.4841,89.2176,509322.0
2019-09-16,85.3653,87.0218,82.8999,83.0925,1831824.0
2019-09-17,83.2081,83.2081,77.5068,80.1648,3132157.0
2019-09-18,80.5115,82.8999,79.8567,81.2435,1091523.0
2019-09-19,81.282,82.5147,80.8968,81.7442,434513.0
