,COAL IN Equity
2019-08-03,74.8943
2019-08-04,74.8943
2019-08-05,74.8943
2019-08-06,74.8943
2019-08-07,74.8943
2019-08-08,74.8943
2019-08-09,74.8943
2019-08-10,74.8943
2019-08-11,74.8943
2019-08-12,74.8943
2019-08-13,74.8943
2019-08-14,74.8943
2019-08-15,74.8943
2019-08-16,74.8943
2019-08-17,74.8943
2019-08-18,74.8943
2019-08-19,74.8943
2019-08-20,74.8943
2019-08-21,74.8943
2019-08-22,74.8943
2019-08-23,74.8943
2019-08-24,74.8943
2019-08-25,74.8943
2019-08-26,74.8943
2019-08-27,74.8943
2019-08-28,74.8943
2019-08-29,74.8943
2019-08-30,74.8943
2019-08-31,74.8943
2019-09-01,74.8943
2019-09-02,74.8943
2019-09-03,74.8943
2019-09-04,74.8943
2019-09-05,74.8943
2019-09-06,74.8943
2019-09-07,74.8943
2019-09-08,74.8943
2019-09-09,74.8943
2019-09-10,74.8943
2019-09-11,74.8943
2019-09-12,74.8943
2019-09-13,74.8943
2019-09-14,74.8943
2019-09-15,74.8943
2019-09-16,74.8943
2019-09-17,74.8943
2019-09-18,74.8943
2019-09-19,74.8943
2019-09-20,74.8943
2019-09-21,74.8943
2019-09-22,74.8943
2019-09-23,74.8943
2019-09-24,74.8943
2019-09-25,74.8943
2019-09-26,74.8943
2019-09-27,74.8943
2019-09-28,74.8943
2019-09-29,74.8943
2019-09-30,74.8943
2019-10-01,74.8943
2019-10-02,74.8943
2019-10-03,74.8943
2019-10-04,74.8943
2019-10-05,74.8943
2019-10-06,74.8943
2019-10-07,74.8943
2019-10-08,74.8943
2019-10-09,74.8943
2019-10-10,74.8943
2019-10-11,74.8943
2019-10-12,74.8943
2019-10-13,74.8943
2019-10-14,74.8943
2019-10-15,74.8943
2019-10-16,74.8943
2019-10-17,74.8943
2019-10-18,74.8943
2019-10-19,74.8943
2019-10-20,74.8943
2019-10-21,74.8943
2019-10-22,74.8943
2019-10-23,74.8943
2019-10-24,74.8943
2019-10-25,74.8943
2019-10-26,74.8943
2019-10-27,74.8943
2019-10-28,74.8943
2019-10-29,74.8943
2019-10-30,74.8943
2019-10-31,74.8943
2019-11-01,74.8943
2019-11-02,74.8943
2019-11-03,74.8943
2019-11-04,74.8943
2019-11-05,74.8943
2019-11-06,74.8943
2019-11-07,74.8943
2019-11-08,74.8943
2019-11-09,74.8943
2019-11-10,74.8943
2019-11-11,74.8943
2019-11-12,74.8943
2019-11-13,74.8943
2019-11-14,74.8943
2019-11-15,74.8943
2019-11-16,74.8943
2019-11-17,74.8943
2019-11-18,74.8943
2019-11-19,74.8943
2019-11-20,74.8943
2019-11-21,74.8943
2019-11-22,74.8943
2019-11-23,74.8943
2019-11-24,74.8943
2019-11-25,74.8943
2019-11-26,74.8943
2019-11-27,74.8943
2019-11-28,74.8943
2019-11-29,74.8943
2019-11-30,74.8943
2019-12-01,74.8943
2019-12-02,74.8943
2019-12-03,74.8943
2019-12-04,74.8943
2019-12-05,74.8943
2019-12-06,74.8943
2019-12-07,74.8943
2019-12-08,74.8943
2019-12-09,74.8943
2019-12-10,74.8943
2019-12-11,74.8943
2019-12-12,74.8943
2019-12-13,74.8943
2019-12-14,74.8943
2019-12-15,74.8943
2019-12-16,74.8943
2019-12-17,74.8943
2019-12-18,74.8943
2019-12-19,74.8943
2019-12-20,74.8943
2019-12-21,74.8943
2019-12-22,74.8943
2019-12-23,74.8943
2019-12-24,74.8943
2019-12-25,74.8943
2019-12-26,74.8943
2019-12-27,74.8943
2019-12-28,74.8943
2019-12-29,74.8943
2019-12-30,74.8943
2019-12-31,74.8943
2020-01-01,74.8943
2020-01-02,74.8943
2020-01-03,74.8943
2020-01-04,74.8943
2020-01-05,74.8943
2020-01-06,74.8943
2020-01-07,74.8943
2020-01-08,74.8943
2020-01-09,74.8943
2020-01-10,74.8943
2020-01-11,74.8943
2020-01-12,74.8943
2020-01-13,74.8943
2020-01-14,74.8943
2020-01-15,74.8943
2020-01-16,74.8943
2020-01-17,74.8943
2020-01-18,74.8943
2020-01-19,74.8943
2020-01-20,74.8943
2020-01-21,74.8943
2020-01-22,74.8943
2020-01-23,74.8943
2020-01-24,74.8943
2020-01-25,74.8943
2020-01-26,74.8943
2020-01-27,74.8943
2020-01-28,74.8943
2020-01-29,74.8943
2020-01-30,74.8943
2020-01-31,74.8943
2020-02-01,74.8943
2020-02-02,74.8943
2020-02-03,74.8943
2020-02-04,74.8943
2020-02-05,74.8943
2020-02-06,74.8943
2020-02-07,74.8943
2020-02-08,74.8943
2020-02-09,74.8943
2020-02-10,74.8943
2020-02-11,74.8943
2020-02-12,74.8943
2020-02-13,74.8943
2020-02-14,74.8943
2020-02-15,74.8943
2020-02-16,74.8943
2020-02-17,74.8943
2020-02-18,74.8943
2020-02-19,74.8943
2020-02-20,74.8943
2020-02-21,74.8943
2020-02-22,74.8943
2020-02-23,74.8943
2020-02-24,74.8943
2020-02-25,74.8943
2020-02-26,74.8943
2020-02-27,74.8943
2020-02-28,74.8943
2020-02-29,74.8943
2020-03-01,74.8943
2020-03-02,74.8943
2020-03-03,74.8943
2020-03-04,74.8943
2020-03-05,74.8943
2020-03-06,74.8943
2020-03-07,74.8943
2020-03-08,74.8943
2020-03-09,74.8943
2020-03-10,74.8943
2020-03-11,74.8943
2020-03-12,74.8943
2020-03-13,74.8943
2020-03-14,74.8943
2020-03-15,74.8943
2020-03-16,74.8943
2020-03-17,74.8943
2020-03-18,74.8943
2020-03-19,74.8943
2020-03-20,74.8943
2020-03-21,74.8943
2020-03-22,74.8943
2020-03-23,74.8943
2020-03-24,74.8943
2020-03-25,74.8943
2020-03-26,74.8943
2020-03-27,74.8943
2020-03-28,74.8943
2020-03-29,74.8943
2020-03-30,74.8943
2020-03-31,57.0333
2020-04-01,57.0333
2020-04-02,57.0333
2020-04-03,57.0333
2020-04-04,57.0333
2020-04-05,57.0333
2020-04-06,57.0333
2020-04-07,57.0333
2020-04-08,57.0333
2020-04-09,57.0333
2020-04-10,57.0333
2020-04-11,57.0333
2020-04-12,57.0333
2020-04-13,57.0333
2020-04-14,57.0333
2020-04-15,57.0333
2020-04-16,57.0333
2020-04-17,57.0333
2020-04-18,57.0333
2020-04-19,57.0333
2020-04-20,57.0333
2020-04-21,57.0333
2020-04-22,57.0333
2020-04-23,57.0333
2020-04-24,57.0333
2020-04-25,57.0333
2020-04-26,57.0333
2020-04-27,57.0333
2020-04-28,57.0333
2020-04-29,57.0333
2020-04-30,57.0333
2020-05-01,57.0333
2020-05-02,57.0333
2020-05-03,57.0333
2020-05-04,57.0333
2020-05-05,57.0333
2020-05-06,57.0333
2020-05-07,57.0333
2020-05-08,57.0333
2020-05-09,57.0333
2020-05-10,57.0333
2020-05-11,57.0333
2020-05-12,57.0333
2020-05-13,57.0333
2020-05-14,57.0333
2020-05-15,57.0333
2020-05-16,57.0333
2020-05-17,57.0333
2020-05-18,57.0333
2020-05-19,57.0333
2020-05-20,57.0333
2020-05-21,57.0333
2020-05-22,57.0333
2020-05-23,57.0333
2020-05-24,57.0333
2020-05-25,57.0333
2020-05-26,57.0333
2020-05-27,57.0333
2020-05-28,57.0333
2020-05-29,57.0333
2020-05-30,57.0333
2020-05-31,57.0333
2020-06-01,57.0333
2020-06-02,57.0333
2020-06-03,57.0333
2020-06-04,57.0333
2020-06-05,57.0333
2020-06-06,57.0333
2020-06-07,57.0333
2020-06-08,57.0333
2020-06-09,57.0333
2020-06-10,57.0333
2020-06-11,57.0333
2020-06-12,57.0333
2020-06-13,57.0333
2020-06-14,57.0333
2020-06-15,57.0333
2020-06-16,57.0333
2020-06-17,57.0333
2020-06-18,57.0333
2020-06-19,57.0333
2020-06-20,57.0333
2020-06-21,57.0333
2020-06-22,57.0333
2020-06-23,57.0333
2020-06-24,57.0333
2020-06-25,57.0333
2020-06-26,57.0333
2020-06-27,57.0333
2020-06-28,57.0333
2020-06-29,57.0333
2020-06-30,57.0333
2020-07-01,57.0333
2020-07-02,57.0333
2020-07-03,57.0333
2020-07-04,57.0333
2020-07-05,57.0333
2020-07-06,57.0333
2020-07-07,57.0333
2020-07-08,57.0333
2020-07-09,57.0333
2020-07-10,57.0333
2020-07-11,57.0333
2020-07-12,57.0333
2020-07-13,57.0333
2020-07-14,57.0333
2020-07-15,57.0333
2020-07-16,57.0333
2020-07-17,57.0333
2020-07-18,57.0333
2020-07-19,57.0333
2020-07-20,57.0333
2020-07-21,57.0333
2020-07-22,57.0333
2020-07-23,57.0333
2020-07-24,57.0333
2020-07-25,57.0333
2020-07-26,57.0333
2020-07-27,57.0333
2020-07-28,57.0333
2020-07-29,57.0333
2020-07-30,57.0333
2020-07-31,57.0333
2020-08-01,57.0333
2020-08-02,57.0333
2020-08-03,57.0333
2020-08-04,57.0333
2020-08-05,57.0333
2020-08-06,57.0333
2020-08-07,57.0333
2020-08-08,57.0333
2020-08-09,57.0333
2020-08-10,57.0333
2020-08-11,57.0333
2020-08-12,57.0333
2020-08-13,57.0333
2020-08-14,57.0333
2020-08-15,57.0333
2020-08-16,57.0333
2020-08-17,57.0333
2020-08-18,57.0333
2020-08-19,57.0333
2020-08-20,57.0333
2020-08-21,57.0333
2020-08-22,57.0333
2020-08-23,57.0333
2020-08-24,57.0333
2020-08-25,57.0333
2020-08-26,57.0333
2020-08-27,57.0333
2020-08-28,57.0333
2020-08-29,57.0333
2020-08-30,57.0333
2020-08-31,57.0333
2020-09-01,57.0333
2020-09-02,57.0333
2020-09-03,57.0333
2020-09-04,57.0333
2020-09-05,57.0333
2020-09-06,57.0333
2020-09-07,57.0333
2020-09-08,57.0333
2020-09-09,57.0333
2020-09-10,57.0333
2020-09-11,57.0333
2020-09-12,57.0333
2020-09-13,57.0333
2020-09-14,57.0333
2020-09-15,57.0333
2020-09-16,57.0333
2020-09-17,57.0333
2020-09-18,57.0333
2020-09-19,57.0333
2020-09-20,57.0333
2020-09-21,57.0333
2020-09-22,57.0333
2020-09-23,57.0333
2020-09-24,57.0333
2020-09-25,57.0333
2020-09-26,57.0333
2020-09-27,57.0333
2020-09-28,57.0333
2020-09-29,57.0333
2020-09-30,57.0333
2020-10-01,57.0333
2020-10-02,57.0333
2020-10-03,57.0333
2020-10-04,57.0333
2020-10-05,57.0333
2020-10-06,57.0333
2020-10-07,57.0333
2020-10-08,57.0333
2020-10-09,57.0333
2020-10-10,57.0333
2020-10-11,57.0333
2020-10-12,57.0333
2020-10-13,57.0333
2020-10-14,57.0333
2020-10-15,57.0333
2020-10-16,57.0333
2020-10-17,57.0333
2020-10-18,57.0333
2020-10-19,57.0333
2020-10-20,57.0333
2020-10-21,57.0333
2020-10-22,57.0333
2020-10-23,57.0333
2020-10-24,57.0333
2020-10-25,57.0333
2020-10-26,57.0333
2020-10-27,57.0333
2020-10-28,57.0333
2020-10-29,57.0333
2020-10-30,57.0333
2020-10-31,57.0333
2020-11-01,57.0333
2020-11-02,57.0333
2020-11-03,57.0333
2020-11-04,57.0333
2020-11-05,57.0333
2020-11-06,57.0333
2020-11-07,57.0333
2020-11-08,57.0333
2020-11-09,57.0333
2020-11-10,57.0333
2020-11-11,57.0333
2020-11-12,57.0333
2020-11-13,57.0333
2020-11-14,57.0333
2020-11-15,57.0333
2020-11-16,57.0333
2020-11-17,57.0333
2020-11-18,57.0333
2020-11-19,57.0333
2020-11-20,57.0333
2020-11-21,57.0333
2020-11-22,57.0333
2020-11-23,57.0333
2020-11-24,57.0333
2020-11-25,57.0333
2020-11-26,57.0333
2020-11-27,57.0333
2020-11-28,57.0333
2020-11-29,57.0333
2020-11-30,57.0333
2020-12-01,57.0333
2020-12-02,57.0333
2020-12-03,57.0333
2020-12-04,57.0333
2020-12-05,57.0333
2020-12-06,57.0333
2020-12-07,57.0333
2020-12-08,57.0333
2020-12-09,57.0333
2020-12-10,57.0333
2020-12-11,57.0333
2020-12-12,57.0333
2020-12-13,57.0333
2020-12-14,57.0333
2020-12-15,57.0333
2020-12-16,57.0333
2020-12-17,57.0333
2020-12-18,57.0333
2020-12-19,57.0333
2020-12-20,57.0333
2020-12-21,57.0333
2020-12-22,57.0333
2020-12-23,57.0333
2020-12-24,57.0333
2020-12-25,57.0333
2020-12-26,57.0333
2020-12-27,57.0333
2020-12-28,57.0333
2020-12-29,57.0333
2020-12-30,57.0333
2020-12-31,57.0333
2021-01-01,57.0333
2021-01-02,57.0333
2021-01-03,57.0333
2021-01-04,57.0333
2021-01-05,57.0333
2021-01-06,57.0333
2021-01-07,57.0333
2021-01-08,57.0333
2021-01-09,57.0333
2021-01-10,57.0333
2021-01-11,57.0333
2021-01-12,57.0333
2021-01-13,57.0333
2021-01-14,57.0333
2021-01-15,57.0333
2021-01-16,57.0333
2021-01-17,57.0333
2021-01-18,57.0333
2021-01-19,57.0333
2021-01-20,57.0333
2021-01-21,57.0333
2021-01-22,57.0333
2021-01-23,57.0333
2021-01-24,57.0333
2021-01-25,57.0333
2021-01-26,57.0333
2021-01-27,57.0333
2021-01-28,57.0333
2021-01-29,57.0333
2021-01-30,57.0333
2021-01-31,57.0333
2021-02-01,57.0333
2021-02-02,57.0333
2021-02-03,57.0333
2021-02-04,57.0333
2021-02-05,57.0333
2021-02-06,57.0333
2021-02-07,57.0333
2021-02-08,57.0333
2021-02-09,57.0333
2021-02-10,57.0333
2021-02-11,57.0333
2021-02-12,57.0333
2021-02-13,57.0333
2021-02-14,57.0333
2021-02-15,57.0333
2021-02-16,57.0333
2021-02-17,57.0333
2021-02-18,57.0333
2021-02-19,57.0333
2021-02-20,57.0333
2021-02-21,57.0333
2021-02-22,57.0333
2021-02-23,57.0333
2021-02-24,57.0333
2021-02-25,57.0333
2021-02-26,57.0333
2021-02-27,57.0333
2021-02-28,57.0333
2021-03-01,57.0333
2021-03-02,57.0333
2021-03-03,57.0333
2021-03-04,57.0333
2021-03-05,57.0333
2021-03-06,57.0333
2021-03-07,57.0333
2021-03-08,57.0333
2021-03-09,57.0333
2021-03-10,57.0333
2021-03-11,57.0333
2021-03-12,57.0333
2021-03-13,57.0333
2021-03-14,57.0333
2021-03-15,57.0333
2021-03-16,57.0333
2021-03-17,57.0333
2021-03-18,57.0333
2021-03-19,57.0333
2021-03-20,57.0333
2021-03-21,57.0333
2021-03-22,57.0333
2021-03-23,57.0333
2021-03-24,57.0333
2021-03-25,57.0333
2021-03-26,57.0333
2021-03-27,57.0333
2021-03-28,57.0333
2021-03-29,57.0333
2021-03-30,57.0333
2021-03-31,36.9859
2021-04-01,36.9859
2021-04-02,36.9859
2021-04-03,36.9859
2021-04-04,36.9859
2021-04-05,36.9859
2021-04-06,36.9859
2021-04-07,36.9859
2021-04-08,36.9859
2021-04-09,36.9859
2021-04-10,36.9859
2021-04-11,36.9859
2021-04-12,36.9859
2021-04-13,36.9859
2021-04-14,36.9859
2021-04-15,36.9859
2021-04-16,36.9859
2021-04-17,36.9859
2021-04-18,36.9859
2021-04-19,36.9859
2021-04-20,36.9859
2021-04-21,36.9859
2021-04-22,36.9859
2021-04-23,36.9859
2021-04-24,36.9859
2021-04-25,36.9859
2021-04-26,36.9859
2021-04-27,36.9859
2021-04-28,36.9859
2021-04-29,36.9859
2021-04-30,36.9859
2021-05-01,36.9859
2021-05-02,36.9859
2021-05-03,36.9859
2021-05-04,36.9859
2021-05-05,36.9859
2021-05-06,36.9859
2021-05-07,36.9859
2021-05-08,36.9859
2021-05-09,36.9859
2021-05-10,36.9859
2021-05-11,36.9859
2021-05-12,36.9859
2021-05-13,36.9859
2021-05-14,36.9859
2021-05-15,36.9859
2021-05-16,36.9859
2021-05-17,36.9859
2021-05-18,36.9859
2021-05-19,36.9859
2021-05-20,36.9859
2021-05-21,36.9859
2021-05-22,36.9859
2021-05-23,36.9859
2021-05-24,36.9859
2021-05-25,36.9859
2021-05-26,36.9859
2021-05-27,36.9859
2021-05-28,36.9859
2021-05-29,36.9859
2021-05-30,36.9859
2021-05-31,36.9859
2021-06-01,36.9859
2021-06-02,36.9859
2021-06-03,36.9859
2021-06-04,36.9859
2021-06-05,36.9859
2021-06-06,36.9859
2021-06-07,36.9859
2021-06-08,36.9859
2021-06-09,36.9859
2021-06-10,36.9859
2021-06-11,36.9859
2021-06-12,36.9859
2021-06-13,36.9859
2021-06-14,36.9859
2021-06-15,36.9859
2021-06-16,36.9859
2021-06-17,36.9859
2021-06-18,36.9859
2021-06-19,36.9859
2021-06-20,36.9859
2021-06-21,36.9859
2021-06-22,36.9859
2021-06-23,36.9859
2021-06-24,36.9859
2021-06-25,36.9859
2021-06-26,36.9859
2021-06-27,36.9859
2021-06-28,36.9859
2021-06-29,36.9859
2021-06-30,36.9859
2021-07-01,36.9859
2021-07-02,36.9859
2021-07-03,36.9859
2021-07-04,36.9859
2021-07-05,36.9859
2021-07-06,36.9859
2021-07-07,36.9859
2021-07-08,36.9859
2021-07-09,36.9859
2021-07-10,36.9859
2021-07-11,36.9859
2021-07-12,36.9859
2021-07-13,36.9859
2021-07-14,36.9859
2021-07-15,36.9859
2021-07-16,36.9859
2021-07-17,36.9859
2021-07-18,36.9859
2021-07-19,36.9859
2021-07-20,36.9859
2021-07-21,36.9859
2021-07-22,36.9859
2021-07-23,36.9859
2021-07-24,36.9859
2021-07-25,36.9859
2021-07-26,36.9859
2021-07-27,36.9859
2021-07-28,36.9859
2021-07-29,36.9859
2021-07-30,36.9859
2021-07-31,36.9859
2021-08-01,36.9859
2021-08-02,36.9859
2021-08-03,36.9859
2021-08-04,36.9859
2021-08-05,36.9859
2021-08-06,36.9859
2021-08-07,36.9859
2021-08-08,36.9859
2021-08-09,36.9859
2021-08-10,36.9859
2021-08-11,36.9859
2021-08-12,36.9859
2021-08-13,36.9859
2021-08-14,36.9859
2021-08-15,36.9859
2021-08-16,36.9859
2021-08-17,36.9859
2021-08-18,36.9859
2021-08-19,36.9859
2021-08-20,36.9859
2021-08-21,36.9859
2021-08-22,36.9859
2021-08-23,36.9859
2021-08-24,36.9859
2021-08-25,36.9859
2021-08-26,36.9859
2021-08-27,36.9859
2021-08-28,36.9859
2021-08-29,36.9859
2021-08-30,36.9859
2021-08-31,36.9859
2021-09-01,36.9859
2021-09-02,36.9859
2021-09-03,36.9859
2021-09-04,36.9859
2021-09-05,36.9859
2021-09-06,36.9859
2021-09-07,36.9859
2021-09-08,36.9859
2021-09-09,36.9859
2021-09-10,36.9859
2021-09-11,36.9859
2021-09-12,36.9859
2021-09-13,36.9859
2021-09-14,36.9859
2021-09-15,36.9859
2021-09-16,36.9859
2021-09-17,36.9859
2021-09-18,36.9859
2021-09-19,36.9859
2021-09-20,36.9859
2021-09-21,36.9859
2021-09-22,36.9859
2021-09-23,36.9859
2021-09-24,36.9859
2021-09-25,36.9859
2021-09-26,36.9859
2021-09-27,36.9859
2021-09-28,36.9859
2021-09-29,36.9859
2021-09-30,36.9859
2021-10-01,36.9859
2021-10-02,36.9859
2021-10-03,36.9859
2021-10-04,36.9859
2021-10-05,36.9859
2021-10-06,36.9859
2021-10-07,36.9859
2021-10-08,36.9859
2021-10-09,36.9859
2021-10-10,36.9859
2021-10-11,36.9859
2021-10-12,36.9859
2021-10-13,36.9859
2021-10-14,36.9859
2021-10-15,36.9859
2021-10-16,36.9859
2021-10-17,36.9859
2021-10-18,36.9859
2021-10-19,36.9859
2021-10-20,36.9859
2021-10-21,36.9859
2021-10-22,36.9859
2021-10-23,36.9859
2021-10-24,36.9859
2021-10-25,36.9859
2021-10-26,36.9859
2021-10-27,36.9859
2021-10-28,36.9859
2021-10-29,36.9859
2021-10-30,36.9859
2021-10-31,36.9859
2021-11-01,36.9859
2021-11-02,36.9859
2021-11-03,36.9859
2021-11-04,36.9859
2021-11-05,36.9859
2021-11-06,36.9859
2021-11-07,36.9859
2021-11-08,36.9859
2021-11-09,36.9859
2021-11-10,36.9859
2021-11-11,36.9859
2021-11-12,36.9859
2021-11-13,36.9859
2021-11-14,36.9859
2021-11-15,36.9859
2021-11-16,36.9859
2021-11-17,36.9859
2021-11-18,36.9859
2021-11-19,36.9859
2021-11-20,36.9859
2021-11-21,36.9859
2021-11-22,36.9859
2021-11-23,36.9859
2021-11-24,36.9859
2021-11-25,36.9859
2021-11-26,36.9859
2021-11-27,36.9859
2021-11-28,36.9859
2021-11-29,36.9859
2021-11-30,36.9859
2021-12-01,36.9859
2021-12-02,36.9859
2021-12-03,36.9859
2021-12-04,36.9859
2021-12-05,36.9859
2021-12-06,36.9859
2021-12-07,36.9859
2021-12-08,36.9859
2021-12-09,36.9859
2021-12-10,36.9859
2021-12-11,36.9859
2021-12-12,36.9859
2021-12-13,36.9859
2021-12-14,36.9859
2021-12-15,36.9859
2021-12-16,36.9859
2021-12-17,36.9859
2021-12-18,36.9859
2021-12-19,36.9859
2021-12-20,36.9859
2021-12-21,36.9859
2021-12-22,36.9859
2021-12-23,36.9859
2021-12-24,36.9859
2021-12-25,36.9859
2021-12-26,36.9859
2021-12-27,36.9859
2021-12-28,36.9859
2021-12-29,36.9859
2021-12-30,36.9859
2021-12-31,36.9859
2022-01-01,36.9859
2022-01-02,36.9859
2022-01-03,36.9859
2022-01-04,36.9859
2022-01-05,36.9859
2022-01-06,36.9859
2022-01-07,36.9859
2022-01-08,36.9859
2022-01-09,36.9859
2022-01-10,36.9859
2022-01-11,36.9859
2022-01-12,36.9859
2022-01-13,36.9859
2022-01-14,36.9859
2022-01-15,36.9859
2022-01-16,36.9859
2022-01-17,36.9859
2022-01-18,36.9859
2022-01-19,36.9859
2022-01-20,36.9859
2022-01-21,36.9859
2022-01-22,36.9859
2022-01-23,36.9859
2022-01-24,36.9859
2022-01-25,36.9859
2022-01-26,36.9859
2022-01-27,36.9859
2022-01-28,36.9859
2022-01-29,36.9859
2022-01-30,36.9859
2022-01-31,36.9859
2022-02-01,36.9859
2022-02-02,36.9859
2022-02-03,36.9859
2022-02-04,36.9859
2022-02-05,36.9859
2022-02-06,36.9859
2022-02-07,36.9859
2022-02-08,36.9859
2022-02-09,36.9859
2022-02-10,36.9859
2022-02-11,36.9859
2022-02-12,36.9859
2022-02-13,36.9859
2022-02-14,36.9859
2022-02-15,36.9859
2022-02-16,36.9859
2022-02-17,36.9859
2022-02-18,36.9859
2022-02-19,36.9859
2022-02-20,36.9859
2022-02-21,36.9859
2022-02-22,36.9859
2022-02-23,36.9859
2022-02-24,36.9859
2022-02-25,36.9859
2022-02-26,36.9859
2022-02-27,36.9859
2022-02-28,36.9859
2022-03-01,36.9859
2022-03-02,36.9859
2022-03-03,36.9859
2022-03-04,36.9859
2022-03-05,36.9859
2022-03-06,36.9859
2022-03-07,36.9859
2022-03-08,36.9859
2022-03-09,36.9859
2022-03-10,36.9859
2022-03-11,36.9859
2022-03-12,36.9859
2022-03-13,36.9859
2022-03-14,36.9859
2022-03-15,36.9859
2022-03-16,36.9859
2022-03-17,36.9859
2022-03-18,36.9859
2022-03-19,36.9859
2022-03-20,36.9859
2022-03-21,36.9859
2022-03-22,36.9859
2022-03-23,36.9859
2022-03-24,36.9859
2022-03-25,36.9859
2022-03-26,36.9859
2022-03-27,36.9859
2022-03-28,36.9859
2022-03-29,36.9859
2022-03-30,36.9859
2022-03-31,43.5802
2022-04-01,43.5802
2022-04-02,43.5802
2022-04-03,43.5802
2022-04-04,43.5802
2022-04-05,43.5802
2022-04-06,43.5802
2022-04-07,43.5802
2022-04-08,43.5802
2022-04-09,43.5802
2022-04-10,43.5802
2022-04-11,43.5802
2022-04-12,43.5802
2022-04-13,43.5802
2022-04-14,43.5802
2022-04-15,43.5802
2022-04-16,43.5802
2022-04-17,43.5802
2022-04-18,43.5802
2022-04-19,43.5802
2022-04-20,43.5802
2022-04-21,43.5802
2022-04-22,43.5802
2022-04-23,43.5802
2022-04-24,43.5802
2022-04-25,43.5802
2022-04-26,43.5802
2022-04-27,43.5802
2022-04-28,43.5802
2022-04-29,43.5802
2022-04-30,43.5802
2022-05-01,43.5802
2022-05-02,43.5802
2022-05-03,43.5802
2022-05-04,43.5802
2022-05-05,43.5802
2022-05-06,43.5802
2022-05-07,43.5802
2022-05-08,43.5802
2022-05-09,43.5802
2022-05-10,43.5802
2022-05-11,43.5802
2022-05-12,43.5802
2022-05-13,43.5802
2022-05-14,43.5802
2022-05-15,43.5802
2022-05-16,43.5802
2022-05-17,43.5802
2022-05-18,43.5802
2022-05-19,43.5802
2022-05-20,43.5802
2022-05-21,43.5802
2022-05-22,43.5802
2022-05-23,43.5802
2022-05-24,43.5802
2022-05-25,43.5802
2022-05-26,43.5802
2022-05-27,43.5802
2022-05-28,43.5802
2022-05-29,43.5802
2022-05-30,43.5802
2022-05-31,43.5802
2022-06-01,43.5802
2022-06-02,43.5802
2022-06-03,43.5802
2022-06-04,43.5802
2022-06-05,43.5802
2022-06-06,43.5802
2022-06-07,43.5802
2022-06-08,43.5802
2022-06-09,43.5802
2022-06-10,43.5802
2022-06-11,43.5802
2022-06-12,43.5802
2022-06-13,43.5802
2022-06-14,43.5802
2022-06-15,43.5802
2022-06-16,43.5802
2022-06-17,43.5802
2022-06-18,43.5802
2022-06-19,43.5802
2022-06-20,43.5802
2022-06-21,43.5802
2022-06-22,43.5802
2022-06-23,43.5802
2022-06-24,43.5802
2022-06-25,43.5802
2022-06-26,43.5802
2022-06-27,43.5802
2022-06-28,43.5802
2022-06-29,43.5802
2022-06-30,43.5802
2022-07-01,43.5802
2022-07-02,43.5802
2022-07-03,43.5802
2022-07-04,43.5802
2022-07-05,43.5802
2022-07-06,43.5802
2022-07-07,43.5802
2022-07-08,43.5802
2022-07-09,43.5802
2022-07-10,43.5802
2022-07-11,43.5802
2022-07-12,43.5802
2022-07-13,43.5802
2022-07-14,43.5802
2022-07-15,43.5802
2022-07-16,43.5802
2022-07-17,43.5802
2022-07-18,43.5802
2022-07-19,43.5802
2022-07-20,43.5802
2022-07-21,43.5802
2022-07-22,43.5802
2022-07-23,43.5802
2022-07-24,43.5802
2022-07-25,43.5802
2022-07-26,43.5802
2022-07-27,43.5802
2022-07-28,43.5802
2022-07-29,43.5802
2022-07-30,43.5802
2022-07-31,43.5802
2022-08-01,43.5802
2022-08-02,43.5802
2022-08-03,43.5802
2022-08-04,43.5802
2022-08-05,43.5802
2022-08-06,43.5802
2022-08-07,43.5802
2022-08-08,43.5802
2022-08-09,43.5802
2022-08-10,43.5802
2022-08-11,43.5802
2022-08-12,43.5802
2022-08-13,43.5802
2022-08-14,43.5802
2022-08-15,43.5802
2022-08-16,43.5802
2022-08-17,43.5802
2022-08-18,43.5802
2022-08-19,43.5802
2022-08-20,43.5802
2022-08-21,43.5802
2022-08-22,43.5802
2022-08-23,43.5802
2022-08-24,43.5802
2022-08-25,43.5802
2022-08-26,43.5802
2022-08-27,43.5802
2022-08-28,43.5802
2022-08-29,43.5802
2022-08-30,43.5802
2022-08-31,43.5802
2022-09-01,43.5802
2022-09-02,43.5802
2022-09-03,43.5802
2022-09-04,43.5802
2022-09-05,43.5802
2022-09-06,43.5802
2022-09-07,43.5802
2022-09-08,43.5802
2022-09-09,43.5802
2022-09-10,43.5802
2022-09-11,43.5802
2022-09-12,43.5802
2022-09-13,43.5802
2022-09-14,43.5802
2022-09-15,43.5802
2022-09-16,43.5802
2022-09-17,43.5802
2022-09-18,43.5802
2022-09-19,43.5802
2022-09-20,43.5802
2022-09-21,43.5802
2022-09-22,43.5802
2022-09-23,43.5802
2022-09-24,43.5802
2022-09-25,43.5802
2022-09-26,43.5802
2022-09-27,43.5802
2022-09-28,43.5802
2022-09-29,43.5802
2022-09-30,43.5802
2022-10-01,43.5802
2022-10-02,43.5802
2022-10-03,43.5802
2022-10-04,43.5802
2022-10-05,43.5802
2022-10-06,43.5802
2022-10-07,43.5802
2022-10-08,43.5802
2022-10-09,43.5802
2022-10-10,43.5802
