,CSTRL IN Equity
2019-09-25,64.8144
2019-09-26,64.8144
2019-09-27,64.8144
2019-09-28,64.8144
2019-09-29,64.8144
2019-09-30,64.8144
2019-10-01,64.8144
2019-10-02,64.8144
2019-10-03,64.8144
2019-10-04,64.8144
2019-10-05,64.8144
2019-10-06,64.8144
2019-10-07,64.8144
2019-10-08,64.8144
2019-10-09,64.8144
2019-10-10,64.8144
2019-10-11,64.8144
2019-10-12,64.8144
2019-10-13,64.8144
2019-10-14,64.8144
2019-10-15,64.8144
2019-10-16,64.8144
2019-10-17,64.8144
2019-10-18,64.8144
2019-10-19,64.8144
2019-10-20,64.8144
2019-10-21,64.8144
2019-10-22,64.8144
2019-10-23,64.8144
2019-10-24,64.8144
2019-10-25,64.8144
2019-10-26,64.8144
2019-10-27,64.8144
2019-10-28,64.8144
2019-10-29,64.8144
2019-10-30,64.8144
2019-10-31,64.8144
2019-11-01,64.8144
2019-11-02,64.8144
2019-11-03,64.8144
2019-11-04,64.8144
2019-11-05,64.8144
2019-11-06,64.8144
2019-11-07,64.8144
2019-11-08,64.8144
2019-11-09,64.8144
2019-11-10,64.8144
2019-11-11,64.8144
2019-11-12,64.8144
2019-11-13,64.8144
2019-11-14,64.8144
2019-11-15,64.8144
2019-11-16,64.8144
2019-11-17,64.8144
2019-11-18,64.8144
2019-11-19,64.8144
2019-11-20,64.8144
2019-11-21,64.8144
2019-11-22,64.8144
2019-11-23,64.8144
2019-11-24,64.8144
2019-11-25,64.8144
2019-11-26,64.8144
2019-11-27,64.8144
2019-11-28,64.8144
2019-11-29,64.8144
2019-11-30,64.8144
2019-12-01,64.8144
2019-12-02,64.8144
2019-12-03,64.8144
2019-12-04,64.8144
2019-12-05,64.8144
2019-12-06,64.8144
2019-12-07,64.8144
2019-12-08,64.8144
2019-12-09,64.8144
2019-12-10,64.8144
2019-12-11,64.8144
2019-12-12,64.8144
2019-12-13,64.8144
2019-12-14,64.8144
2019-12-15,64.8144
2019-12-16,64.8144
2019-12-17,64.8144
2019-12-18,64.8144
2019-12-19,64.8144
2019-12-20,64.8144
2019-12-21,64.8144
2019-12-22,64.8144
2019-12-23,64.8144
2019-12-24,64.8144
2019-12-25,64.8144
2019-12-26,64.8144
2019-12-27,64.8144
2019-12-28,64.8144
2019-12-29,64.8144
2019-12-30,64.8144
2019-12-31,65.3373
2020-01-01,65.3373
2020-01-02,65.3373
2020-01-03,65.3373
2020-01-04,65.3373
2020-01-05,65.3373
2020-01-06,65.3373
2020-01-07,65.3373
2020-01-08,65.3373
2020-01-09,65.3373
2020-01-10,65.3373
2020-01-11,65.3373
2020-01-12,65.3373
2020-01-13,65.3373
2020-01-14,65.3373
2020-01-15,65.3373
2020-01-16,65.3373
2020-01-17,65.3373
2020-01-18,65.3373
2020-01-19,65.3373
2020-01-20,65.3373
2020-01-21,65.3373
2020-01-22,65.3373
2020-01-23,65.3373
2020-01-24,65.3373
2020-01-25,65.3373
2020-01-26,65.3373
2020-01-27,65.3373
2020-01-28,65.3373
2020-01-29,65.3373
2020-01-30,65.3373
2020-01-31,65.3373
2020-02-01,65.3373
2020-02-02,65.3373
2020-02-03,65.3373
2020-02-04,65.3373
2020-02-05,65.3373
2020-02-06,65.3373
2020-02-07,65.3373
2020-02-08,65.3373
2020-02-09,65.3373
2020-02-10,65.3373
2020-02-11,65.3373
2020-02-12,65.3373
2020-02-13,65.3373
2020-02-14,65.3373
2020-02-15,65.3373
2020-02-16,65.3373
2020-02-17,65.3373
2020-02-18,65.3373
2020-02-19,65.3373
2020-02-20,65.3373
2020-02-21,65.3373
2020-02-22,65.3373
2020-02-23,65.3373
2020-02-24,65.3373
2020-02-25,65.3373
2020-02-26,65.3373
2020-02-27,65.3373
2020-02-28,65.3373
2020-02-29,65.3373
2020-03-01,65.3373
2020-03-02,65.3373
2020-03-03,65.3373
2020-03-04,65.3373
2020-03-05,65.3373
2020-03-06,65.3373
2020-03-07,65.3373
2020-03-08,65.3373
2020-03-09,65.3373
2020-03-10,65.3373
2020-03-11,65.3373
2020-03-12,65.3373
2020-03-13,65.3373
2020-03-14,65.3373
2020-03-15,65.3373
2020-03-16,65.3373
2020-03-17,65.3373
2020-03-18,65.3373
2020-03-19,65.3373
2020-03-20,65.3373
2020-03-21,65.3373
2020-03-22,65.3373
2020-03-23,65.3373
2020-03-24,65.3373
2020-03-25,65.3373
2020-03-26,65.3373
2020-03-27,65.3373
2020-03-28,65.3373
2020-03-29,65.3373
2020-03-30,65.3373
2020-03-31,65.3373
2020-04-01,65.3373
2020-04-02,65.3373
2020-04-03,65.3373
2020-04-04,65.3373
2020-04-05,65.3373
2020-04-06,65.3373
2020-04-07,65.3373
2020-04-08,65.3373
2020-04-09,65.3373
2020-04-10,65.3373
2020-04-11,65.3373
2020-04-12,65.3373
2020-04-13,65.3373
2020-04-14,65.3373
2020-04-15,65.3373
2020-04-16,65.3373
2020-04-17,65.3373
2020-04-18,65.3373
2020-04-19,65.3373
2020-04-20,65.3373
2020-04-21,65.3373
2020-04-22,65.3373
2020-04-23,65.3373
2020-04-24,65.3373
2020-04-25,65.3373
2020-04-26,65.3373
2020-04-27,65.3373
2020-04-28,65.3373
2020-04-29,65.3373
2020-04-30,65.3373
2020-05-01,65.3373
2020-05-02,65.3373
2020-05-03,65.3373
2020-05-04,65.3373
2020-05-05,65.3373
2020-05-06,65.3373
2020-05-07,65.3373
2020-05-08,65.3373
2020-05-09,65.3373
2020-05-10,65.3373
2020-05-11,65.3373
2020-05-12,65.3373
2020-05-13,65.3373
2020-05-14,65.3373
2020-05-15,65.3373
2020-05-16,65.3373
2020-05-17,65.3373
2020-05-18,65.3373
2020-05-19,65.3373
2020-05-20,65.3373
2020-05-21,65.3373
2020-05-22,65.3373
2020-05-23,65.3373
2020-05-24,65.3373
2020-05-25,65.3373
2020-05-26,65.3373
2020-05-27,65.3373
2020-05-28,65.3373
2020-05-29,65.3373
2020-05-30,65.3373
2020-05-31,65.3373
2020-06-01,65.3373
2020-06-02,65.3373
2020-06-03,65.3373
2020-06-04,65.3373
2020-06-05,65.3373
2020-06-06,65.3373
2020-06-07,65.3373
2020-06-08,65.3373
2020-06-09,65.3373
2020-06-10,65.3373
2020-06-11,65.3373
2020-06-12,65.3373
2020-06-13,65.3373
2020-06-14,65.3373
2020-06-15,65.3373
2020-06-16,65.3373
2020-06-17,65.3373
2020-06-18,65.3373
2020-06-19,65.3373
2020-06-20,65.3373
2020-06-21,65.3373
2020-06-22,65.3373
2020-06-23,65.3373
2020-06-24,65.3373
2020-06-25,65.3373
2020-06-26,65.3373
2020-06-27,65.3373
2020-06-28,65.3373
2020-06-29,65.3373
2020-06-30,65.3373
2020-07-01,65.3373
2020-07-02,65.3373
2020-07-03,65.3373
2020-07-04,65.3373
2020-07-05,65.3373
2020-07-06,65.3373
2020-07-07,65.3373
2020-07-08,65.3373
2020-07-09,65.3373
2020-07-10,65.3373
2020-07-11,65.3373
2020-07-12,65.3373
2020-07-13,65.3373
2020-07-14,65.3373
2020-07-15,65.3373
2020-07-16,65.3373
2020-07-17,65.3373
2020-07-18,65.3373
2020-07-19,65.3373
2020-07-20,65.3373
2020-07-21,65.3373
2020-07-22,65.3373
2020-07-23,65.3373
2020-07-24,65.3373
2020-07-25,65.3373
2020-07-26,65.3373
2020-07-27,65.3373
2020-07-28,65.3373
2020-07-29,65.3373
2020-07-30,65.3373
2020-07-31,65.3373
2020-08-01,65.3373
2020-08-02,65.3373
2020-08-03,65.3373
2020-08-04,65.3373
2020-08-05,65.3373
2020-08-06,65.3373
2020-08-07,65.3373
2020-08-08,65.3373
2020-08-09,65.3373
2020-08-10,65.3373
2020-08-11,65.3373
2020-08-12,65.3373
2020-08-13,65.3373
2020-08-14,65.3373
2020-08-15,65.3373
2020-08-16,65.3373
2020-08-17,65.3373
2020-08-18,65.3373
2020-08-19,65.3373
2020-08-20,65.3373
2020-08-21,65.3373
2020-08-22,65.3373
2020-08-23,65.3373
2020-08-24,65.3373
2020-08-25,65.3373
2020-08-26,65.3373
2020-08-27,65.3373
2020-08-28,65.3373
2020-08-29,65.3373
2020-08-30,65.3373
2020-08-31,65.3373
2020-09-01,65.3373
2020-09-02,65.3373
2020-09-03,65.3373
2020-09-04,65.3373
2020-09-05,65.3373
2020-09-06,65.3373
2020-09-07,65.3373
2020-09-08,65.3373
2020-09-09,65.3373
2020-09-10,65.3373
2020-09-11,65.3373
2020-09-12,65.3373
2020-09-13,65.3373
2020-09-14,65.3373
2020-09-15,65.3373
2020-09-16,65.3373
2020-09-17,65.3373
2020-09-18,65.3373
2020-09-19,65.3373
2020-09-20,65.3373
2020-09-21,65.3373
2020-09-22,65.3373
2020-09-23,65.3373
2020-09-24,65.3373
2020-09-25,65.3373
2020-09-26,65.3373
2020-09-27,65.3373
2020-09-28,65.3373
2020-09-29,65.3373
2020-09-30,65.3373
2020-10-01,65.3373
2020-10-02,65.3373
2020-10-03,65.3373
2020-10-04,65.3373
2020-10-05,65.3373
2020-10-06,65.3373
2020-10-07,65.3373
2020-10-08,65.3373
2020-10-09,65.3373
2020-10-10,65.3373
2020-10-11,65.3373
2020-10-12,65.3373
2020-10-13,65.3373
2020-10-14,65.3373
2020-10-15,65.3373
2020-10-16,65.3373
2020-10-17,65.3373
2020-10-18,65.3373
2020-10-19,65.3373
2020-10-20,65.3373
2020-10-21,65.3373
2020-10-22,65.3373
2020-10-23,65.3373
2020-10-24,65.3373
2020-10-25,65.3373
2020-10-26,65.3373
2020-10-27,65.3373
2020-10-28,65.3373
2020-10-29,65.3373
2020-10-30,65.3373
2020-10-31,65.3373
2020-11-01,65.3373
2020-11-02,65.3373
2020-11-03,65.3373
2020-11-04,65.3373
2020-11-05,65.3373
2020-11-06,65.3373
2020-11-07,65.3373
2020-11-08,65.3373
2020-11-09,65.3373
2020-11-10,65.3373
2020-11-11,65.3373
2020-11-12,65.3373
2020-11-13,65.3373
2020-11-14,65.3373
2020-11-15,65.3373
2020-11-16,65.3373
2020-11-17,65.3373
2020-11-18,65.3373
2020-11-19,65.3373
2020-11-20,65.3373
2020-11-21,65.3373
2020-11-22,65.3373
2020-11-23,65.3373
2020-11-24,65.3373
2020-11-25,65.3373
2020-11-26,65.3373
2020-11-27,65.3373
2020-11-28,65.3373
2020-11-29,65.3373
2020-11-30,65.3373
2020-12-01,65.3373
2020-12-02,65.3373
2020-12-03,65.3373
2020-12-04,65.3373
2020-12-05,65.3373
2020-12-06,65.3373
2020-12-07,65.3373
2020-12-08,65.3373
2020-12-09,65.3373
2020-12-10,65.3373
2020-12-11,65.3373
2020-12-12,65.3373
2020-12-13,65.3373
2020-12-14,65.3373
2020-12-15,65.3373
2020-12-16,65.3373
2020-12-17,65.3373
2020-12-18,65.3373
2020-12-19,65.3373
2020-12-20,65.3373
2020-12-21,65.3373
2020-12-22,65.3373
2020-12-23,65.3373
2020-12-24,65.3373
2020-12-25,65.3373
2020-12-26,65.3373
2020-12-27,65.3373
2020-12-28,65.3373
2020-12-29,65.3373
2020-12-30,65.3373
2020-12-31,41.9203
2021-01-01,41.9203
2021-01-02,41.9203
2021-01-03,41.9203
2021-01-04,41.9203
2021-01-05,41.9203
2021-01-06,41.9203
2021-01-07,41.9203
2021-01-08,41.9203
2021-01-09,41.9203
2021-01-10,41.9203
2021-01-11,41.9203
2021-01-12,41.9203
2021-01-13,41.9203
2021-01-14,41.9203
2021-01-15,41.9203
2021-01-16,41.9203
2021-01-17,41.9203
2021-01-18,41.9203
2021-01-19,41.9203
2021-01-20,41.9203
2021-01-21,41.9203
2021-01-22,41.9203
2021-01-23,41.9203
2021-01-24,41.9203
2021-01-25,41.9203
2021-01-26,41.9203
2021-01-27,41.9203
2021-01-28,41.9203
2021-01-29,41.9203
2021-01-30,41.9203
2021-01-31,41.9203
2021-02-01,41.9203
2021-02-02,41.9203
2021-02-03,41.9203
2021-02-04,41.9203
2021-02-05,41.9203
2021-02-06,41.9203
2021-02-07,41.9203
2021-02-08,41.9203
2021-02-09,41.9203
2021-02-10,41.9203
2021-02-11,41.9203
2021-02-12,41.9203
2021-02-13,41.9203
2021-02-14,41.9203
2021-02-15,41.9203
2021-02-16,41.9203
2021-02-17,41.9203
2021-02-18,41.9203
2021-02-19,41.9203
2021-02-20,41.9203
2021-02-21,41.9203
2021-02-22,41.9203
2021-02-23,41.9203
2021-02-24,41.9203
2021-02-25,41.9203
2021-02-26,41.9203
2021-02-27,41.9203
2021-02-28,41.9203
2021-03-01,41.9203
2021-03-02,41.9203
2021-03-03,41.9203
2021-03-04,41.9203
2021-03-05,41.9203
2021-03-06,41.9203
2021-03-07,41.9203
2021-03-08,41.9203
2021-03-09,41.9203
2021-03-10,41.9203
2021-03-11,41.9203
2021-03-12,41.9203
2021-03-13,41.9203
2021-03-14,41.9203
2021-03-15,41.9203
2021-03-16,41.9203
2021-03-17,41.9203
2021-03-18,41.9203
2021-03-19,41.9203
2021-03-20,41.9203
2021-03-21,41.9203
2021-03-22,41.9203
2021-03-23,41.9203
2021-03-24,41.9203
2021-03-25,41.9203
2021-03-26,41.9203
2021-03-27,41.9203
2021-03-28,41.9203
2021-03-29,41.9203
2021-03-30,41.9203
2021-03-31,41.9203
2021-04-01,41.9203
2021-04-02,41.9203
2021-04-03,41.9203
2021-04-04,41.9203
2021-04-05,41.9203
2021-04-06,41.9203
2021-04-07,41.9203
2021-04-08,41.9203
2021-04-09,41.9203
2021-04-10,41.9203
2021-04-11,41.9203
2021-04-12,41.9203
2021-04-13,41.9203
2021-04-14,41.9203
2021-04-15,41.9203
2021-04-16,41.9203
2021-04-17,41.9203
2021-04-18,41.9203
2021-04-19,41.9203
2021-04-20,41.9203
2021-04-21,41.9203
2021-04-22,41.9203
2021-04-23,41.9203
2021-04-24,41.9203
2021-04-25,41.9203
2021-04-26,41.9203
2021-04-27,41.9203
2021-04-28,41.9203
2021-04-29,41.9203
2021-04-30,41.9203
2021-05-01,41.9203
2021-05-02,41.9203
2021-05-03,41.9203
2021-05-04,41.9203
2021-05-05,41.9203
2021-05-06,41.9203
2021-05-07,41.9203
2021-05-08,41.9203
2021-05-09,41.9203
2021-05-10,41.9203
2021-05-11,41.9203
2021-05-12,41.9203
2021-05-13,41.9203
2021-05-14,41.9203
2021-05-15,41.9203
2021-05-16,41.9203
2021-05-17,41.9203
2021-05-18,41.9203
2021-05-19,41.9203
2021-05-20,41.9203
2021-05-21,41.9203
2021-05-22,41.9203
2021-05-23,41.9203
2021-05-24,41.9203
2021-05-25,41.9203
2021-05-26,41.9203
2021-05-27,41.9203
2021-05-28,41.9203
2021-05-29,41.9203
2021-05-30,41.9203
2021-05-31,41.9203
2021-06-01,41.9203
2021-06-02,41.9203
2021-06-03,41.9203
2021-06-04,41.9203
2021-06-05,41.9203
2021-06-06,41.9203
2021-06-07,41.9203
2021-06-08,41.9203
2021-06-09,41.9203
2021-06-10,41.9203
2021-06-11,41.9203
2021-06-12,41.9203
2021-06-13,41.9203
2021-06-14,41.9203
2021-06-15,41.9203
2021-06-16,41.9203
2021-06-17,41.9203
2021-06-18,41.9203
2021-06-19,41.9203
2021-06-20,41.9203
2021-06-21,41.9203
2021-06-22,41.9203
2021-06-23,41.9203
2021-06-24,41.9203
2021-06-25,41.9203
2021-06-26,41.9203
2021-06-27,41.9203
2021-06-28,41.9203
2021-06-29,41.9203
2021-06-30,41.9203
2021-07-01,41.9203
2021-07-02,41.9203
2021-07-03,41.9203
2021-07-04,41.9203
2021-07-05,41.9203
2021-07-06,41.9203
2021-07-07,41.9203
2021-07-08,41.9203
2021-07-09,41.9203
2021-07-10,41.9203
2021-07-11,41.9203
2021-07-12,41.9203
2021-07-13,41.9203
2021-07-14,41.9203
2021-07-15,41.9203
2021-07-16,41.9203
2021-07-17,41.9203
2021-07-18,41.9203
2021-07-19,41.9203
2021-07-20,41.9203
2021-07-21,41.9203
2021-07-22,41.9203
2021-07-23,41.9203
2021-07-24,41.9203
2021-07-25,41.9203
2021-07-26,41.9203
2021-07-27,41.9203
2021-07-28,41.9203
2021-07-29,41.9203
2021-07-30,41.9203
2021-07-31,41.9203
2021-08-01,41.9203
2021-08-02,41.9203
2021-08-03,41.9203
2021-08-04,41.9203
2021-08-05,41.9203
2021-08-06,41.9203
2021-08-07,41.9203
2021-08-08,41.9203
2021-08-09,41.9203
2021-08-10,41.9203
2021-08-11,41.9203
2021-08-12,41.9203
2021-08-13,41.9203
2021-08-14,41.9203
2021-08-15,41.9203
2021-08-16,41.9203
2021-08-17,41.9203
2021-08-18,41.9203
2021-08-19,41.9203
2021-08-20,41.9203
2021-08-21,41.9203
2021-08-22,41.9203
2021-08-23,41.9203
2021-08-24,41.9203
2021-08-25,41.9203
2021-08-26,41.9203
2021-08-27,41.9203
2021-08-28,41.9203
2021-08-29,41.9203
2021-08-30,41.9203
2021-08-31,41.9203
2021-09-01,41.9203
2021-09-02,41.9203
2021-09-03,41.9203
2021-09-04,41.9203
2021-09-05,41.9203
2021-09-06,41.9203
2021-09-07,41.9203
2021-09-08,41.9203
2021-09-09,41.9203
2021-09-10,41.9203
2021-09-11,41.9203
2021-09-12,41.9203
2021-09-13,41.9203
2021-09-14,41.9203
2021-09-15,41.9203
2021-09-16,41.9203
2021-09-17,41.9203
2021-09-18,41.9203
2021-09-19,41.9203
2021-09-20,41.9203
2021-09-21,41.9203
2021-09-22,41.9203
2021-09-23,41.9203
2021-09-24,41.9203
2021-09-25,41.9203
2021-09-26,41.9203
2021-09-27,41.9203
2021-09-28,41.9203
2021-09-29,41.9203
2021-09-30,41.9203
2021-10-01,41.9203
2021-10-02,41.9203
2021-10-03,41.9203
2021-10-04,41.9203
2021-10-05,41.9203
2021-10-06,41.9203
2021-10-07,41.9203
2021-10-08,41.9203
2021-10-09,41.9203
2021-10-10,41.9203
2021-10-11,41.9203
2021-10-12,41.9203
2021-10-13,41.9203
2021-10-14,41.9203
2021-10-15,41.9203
2021-10-16,41.9203
2021-10-17,41.9203
2021-10-18,41.9203
2021-10-19,41.9203
2021-10-20,41.9203
2021-10-21,41.9203
2021-10-22,41.9203
2021-10-23,41.9203
2021-10-24,41.9203
2021-10-25,41.9203
2021-10-26,41.9203
2021-10-27,41.9203
2021-10-28,41.9203
2021-10-29,41.9203
2021-10-30,41.9203
2021-10-31,41.9203
2021-11-01,41.9203
2021-11-02,41.9203
2021-11-03,41.9203
2021-11-04,41.9203
2021-11-05,41.9203
2021-11-06,41.9203
2021-11-07,41.9203
2021-11-08,41.9203
2021-11-09,41.9203
2021-11-10,41.9203
2021-11-11,41.9203
2021-11-12,41.9203
2021-11-13,41.9203
2021-11-14,41.9203
2021-11-15,41.9203
2021-11-16,41.9203
2021-11-17,41.9203
2021-11-18,41.9203
2021-11-19,41.9203
2021-11-20,41.9203
2021-11-21,41.9203
2021-11-22,41.9203
2021-11-23,41.9203
2021-11-24,41.9203
2021-11-25,41.9203
2021-11-26,41.9203
2021-11-27,41.9203
2021-11-28,41.9203
2021-11-29,41.9203
2021-11-30,41.9203
2021-12-01,41.9203
2021-12-02,41.9203
2021-12-03,41.9203
2021-12-04,41.9203
2021-12-05,41.9203
2021-12-06,41.9203
2021-12-07,41.9203
2021-12-08,41.9203
2021-12-09,41.9203
2021-12-10,41.9203
2021-12-11,41.9203
2021-12-12,41.9203
2021-12-13,41.9203
2021-12-14,41.9203
2021-12-15,41.9203
2021-12-16,41.9203
2021-12-17,41.9203
2021-12-18,41.9203
2021-12-19,41.9203
2021-12-20,41.9203
2021-12-21,41.9203
2021-12-22,41.9203
2021-12-23,41.9203
2021-12-24,41.9203
2021-12-25,41.9203
2021-12-26,41.9203
2021-12-27,41.9203
2021-12-28,41.9203
2021-12-29,41.9203
2021-12-30,41.9203
2021-12-31,49.5526
2022-01-01,49.5526
2022-01-02,49.5526
2022-01-03,49.5526
2022-01-04,49.5526
2022-01-05,49.5526
2022-01-06,49.5526
2022-01-07,49.5526
2022-01-08,49.5526
2022-01-09,49.5526
2022-01-10,49.5526
2022-01-11,49.5526
2022-01-12,49.5526
2022-01-13,49.5526
2022-01-14,49.5526
2022-01-15,49.5526
2022-01-16,49.5526
2022-01-17,49.5526
2022-01-18,49.5526
2022-01-19,49.5526
2022-01-20,49.5526
2022-01-21,49.5526
2022-01-22,49.5526
2022-01-23,49.5526
2022-01-24,49.5526
2022-01-25,49.5526
2022-01-26,49.5526
2022-01-27,49.5526
2022-01-28,49.5526
2022-01-29,49.5526
2022-01-30,49.5526
2022-01-31,49.5526
2022-02-01,49.5526
2022-02-02,49.5526
2022-02-03,49.5526
2022-02-04,49.5526
2022-02-05,49.5526
2022-02-06,49.5526
2022-02-07,49.5526
2022-02-08,49.5526
2022-02-09,49.5526
2022-02-10,49.5526
2022-02-11,49.5526
2022-02-12,49.5526
2022-02-13,49.5526
2022-02-14,49.5526
2022-02-15,49.5526
2022-02-16,49.5526
2022-02-17,49.5526
2022-02-18,49.5526
2022-02-19,49.5526
2022-02-20,49.5526
2022-02-21,49.5526
2022-02-22,49.5526
2022-02-23,49.5526
2022-02-24,49.5526
2022-02-25,49.5526
2022-02-26,49.5526
2022-02-27,49.5526
2022-02-28,49.5526
2022-03-01,49.5526
2022-03-02,49.5526
2022-03-03,49.5526
2022-03-04,49.5526
2022-03-05,49.5526
2022-03-06,49.5526
2022-03-07,49.5526
2022-03-08,49.5526
2022-03-09,49.5526
2022-03-10,49.5526
2022-03-11,49.5526
2022-03-12,49.5526
2022-03-13,49.5526
2022-03-14,49.5526
2022-03-15,49.5526
2022-03-16,49.5526
2022-03-17,49.5526
2022-03-18,49.5526
2022-03-19,49.5526
2022-03-20,49.5526
2022-03-21,49.5526
2022-03-22,49.5526
2022-03-23,49.5526
2022-03-24,49.5526
2022-03-25,49.5526
2022-03-26,49.5526
2022-03-27,49.5526
2022-03-28,49.5526
2022-03-29,49.5526
2022-03-30,49.5526
2022-03-31,49.5526
2022-04-01,49.5526
2022-04-02,49.5526
2022-04-03,49.5526
2022-04-04,49.5526
2022-04-05,49.5526
2022-04-06,49.5526
2022-04-07,49.5526
2022-04-08,49.5526
2022-04-09,49.5526
2022-04-10,49.5526
2022-04-11,49.5526
2022-04-12,49.5526
2022-04-13,49.5526
2022-04-14,49.5526
2022-04-15,49.5526
2022-04-16,49.5526
2022-04-17,49.5526
2022-04-18,49.5526
2022-04-19,49.5526
2022-04-20,49.5526
2022-04-21,49.5526
2022-04-22,49.5526
2022-04-23,49.5526
2022-04-24,49.5526
2022-04-25,49.5526
2022-04-26,49.5526
2022-04-27,49.5526
2022-04-28,49.5526
2022-04-29,49.5526
2022-04-30,49.5526
2022-05-01,49.5526
2022-05-02,49.5526
2022-05-03,49.5526
2022-05-04,49.5526
2022-05-05,49.5526
2022-05-06,49.5526
2022-05-07,49.5526
2022-05-08,49.5526
2022-05-09,49.5526
2022-05-10,49.5526
2022-05-11,49.5526
2022-05-12,49.5526
2022-05-13,49.5526
2022-05-14,49.5526
2022-05-15,49.5526
2022-05-16,49.5526
2022-05-17,49.5526
2022-05-18,49.5526
2022-05-19,49.5526
2022-05-20,49.5526
2022-05-21,49.5526
2022-05-22,49.5526
2022-05-23,49.5526
2022-05-24,49.5526
2022-05-25,49.5526
2022-05-26,49.5526
2022-05-27,49.5526
2022-05-28,49.5526
2022-05-29,49.5526
2022-05-30,49.5526
2022-05-31,49.5526
2022-06-01,49.5526
2022-06-02,49.5526
2022-06-03,49.5526
2022-06-04,49.5526
2022-06-05,49.5526
2022-06-06,49.5526
2022-06-07,49.5526
2022-06-08,49.5526
2022-06-09,49.5526
2022-06-10,49.5526
2022-06-11,49.5526
2022-06-12,49.5526
2022-06-13,49.5526
2022-06-14,49.5526
2022-06-15,49.5526
2022-06-16,49.5526
2022-06-17,49.5526
2022-06-18,49.5526
2022-06-19,49.5526
2022-06-20,49.5526
2022-06-21,49.5526
2022-06-22,49.5526
2022-06-23,49.5526
2022-06-24,49.5526
2022-06-25,49.5526
2022-06-26,49.5526
2022-06-27,49.5526
2022-06-28,49.5526
2022-06-29,49.5526
2022-06-30,49.5526
2022-07-01,49.5526
2022-07-02,49.5526
2022-07-03,49.5526
2022-07-04,49.5526
2022-07-05,49.5526
2022-07-06,49.5526
2022-07-07,49.5526
2022-07-08,49.5526
2022-07-09,49.5526
2022-07-10,49.5526
2022-07-11,49.5526
2022-07-12,49.5526
2022-07-13,49.5526
2022-07-14,49.5526
2022-07-15,49.5526
2022-07-16,49.5526
2022-07-17,49.5526
2022-07-18,49.5526
2022-07-19,49.5526
2022-07-20,49.5526
2022-07-21,49.5526
2022-07-22,49.5526
2022-07-23,49.5526
2022-07-24,49.5526
2022-07-25,49.5526
2022-07-26,49.5526
2022-07-27,49.5526
2022-07-28,49.5526
2022-07-29,49.5526
2022-07-30,49.5526
2022-07-31,49.5526
2022-08-01,49.5526
2022-08-02,49.5526
2022-08-03,49.5526
2022-08-04,49.5526
2022-08-05,49.5526
2022-08-06,49.5526
2022-08-07,49.5526
2022-08-08,49.5526
2022-08-09,49.5526
2022-08-10,49.5526
2022-08-11,49.5526
2022-08-12,49.5526
2022-08-13,49.5526
2022-08-14,49.5526
2022-08-15,49.5526
2022-08-16,49.5526
2022-08-17,49.5526
2022-08-18,49.5526
2022-08-19,49.5526
2022-08-20,49.5526
2022-08-21,49.5526
2022-08-22,49.5526
2022-08-23,49.5526
2022-08-24,49.5526
2022-08-25,49.5526
2022-08-26,49.5526
2022-08-27,49.5526
2022-08-28,49.5526
2022-08-29,49.5526
2022-08-30,49.5526
2022-08-31,49.5526
2022-09-01,49.5526
2022-09-02,49.5526
2022-09-03,49.5526
2022-09-04,49.5526
2022-09-05,49.5526
2022-09-06,49.5526
2022-09-07,49.5526
2022-09-08,49.5526
2022-09-09,49.5526
2022-09-10,49.5526
2022-09-11,49.5526
2022-09-12,49.5526
2022-09-13,49.5526
2022-09-14,49.5526
2022-09-15,49.5526
2022-09-16,49.5526
2022-09-17,49.5526
2022-09-18,49.5526
2022-09-19,49.5526
2022-09-20,49.5526
2022-09-21,49.5526
2022-09-22,49.5526
2022-09-23,49.5526
2022-09-24,49.5526
2022-09-25,49.5526
2022-09-26,49.5526
2022-09-27,49.5526
2022-09-28,49.5526
2022-09-29,49.5526
2022-09-30,49.5526
2022-10-01,49.5526
2022-10-02,49.5526
2022-10-03,49.5526
2022-10-04,49.5526
2022-10-05,49.5526
2022-10-06,49.5526
2022-10-07,49.5526
2022-10-08,49.5526
2022-10-09,49.5526
2022-10-10,49.5526
2022-10-11,49.5526
2022-10-12,49.5526
2022-10-13,49.5526
2022-10-14,49.5526
2022-10-15,49.5526
2022-10-16,49.5526
2022-10-17,49.5526
2022-10-18,49.5526
2022-10-19,49.5526
2022-10-20,49.5526
2022-10-21,49.5526
2022-10-22,49.5526
2022-10-23,49.5526
2022-10-24,49.5526
2022-10-25,49.5526
2022-10-26,49.5526
2022-10-27,49.5526
2022-10-28,49.5526
2022-10-29,49.5526
2022-10-30,49.5526
2022-10-31,49.5526
2022-11-01,49.5526
2022-11-02,49.5526
2022-11-03,49.5526
2022-11-04,49.5526
2022-11-05,49.5526
2022-11-06,49.5526
2022-11-07,49.5526
2022-11-08,49.5526
2022-11-09,49.5526
2022-11-10,49.5526
2022-11-11,49.5526
2022-11-12,49.5526
2022-11-13,49.5526
2022-11-14,49.5526
2022-11-15,49.5526
2022-11-16,49.5526
2022-11-17,49.5526
2022-11-18,49.5526
2022-11-19,49.5526
2022-11-20,49.5526
2022-11-21,49.5526
2022-11-22,49.5526
2022-11-23,49.5526
2022-11-24,49.5526
2022-11-25,49.5526
2022-11-26,49.5526
2022-11-27,49.5526
2022-11-28,49.5526
2022-11-29,49.5526
2022-11-30,49.5526
2022-12-01,49.5526
2022-12-02,49.5526
