,GXI GR Equity,GXI GR Equity,GXI GR Equity,GXI GR Equity,GXI GR Equity
2020-10-25,84.607,84.894,83.409,83.457,78353.0
2020-10-26,82.595,83.697,81.445,81.78,103822.0
2020-10-27,81.78,83.601,81.589,82.595,79147.0
2020-10-28,82.643,82.93,81.493,81.732,125761.0
2020-10-29,82.068,82.834,81.637,82.355,105128.0
2020-10-30,81.732,83.313,80.966,82.93,94873.0
2020-10-31,81.732,83.313,80.966,82.93,94873.0
2020-11-01,81.732,83.313,80.966,82.93,94873.0
2020-11-02,82.834,84.751,82.643,84.176,102868.0
2020-11-03,84.655,85.613,84.272,85.613,95043.0
2020-11-04,84.942,88.2,84.655,87.625,110722.0
2020-11-05,88.056,89.685,88.056,89.015,125521.0
2020-11-06,88.967,89.877,88.056,88.727,77093.0
2020-11-07,88.967,89.877,88.056,88.727,77093.0
2020-11-08,88.967,89.877,88.056,88.727,77093.0
2020-11-09,89.206,90.164,87.002,88.823,197179.0
2020-11-10,89.35,89.685,87.673,88.44,141064.0
2020-11-11,89.062,91.841,88.248,91.841,120060.0
2020-11-12,91.65,95.051,91.17,94.237,152309.0
2020-11-13,94.285,94.859,92.847,93.949,90229.0
2020-11-14,94.285,94.859,92.847,93.949,90229.0
2020-11-15,94.285,94.859,92.847,93.949,90229.0
2020-11-16,94.428,99.363,94.332,97.83,207743.0
2020-11-17,98.117,98.117,95.434,96.297,104060.0
2020-11-18,96.105,96.488,94.237,94.237,113676.0
2020-11-19,94.716,95.722,94.045,95.434,143520.0
2020-11-20,95.434,96.105,94.572,96.105,92887.0
2020-11-21,95.434,96.105,94.572,96.105,92887.0
2020-11-22,95.434,96.105,94.572,96.105,92887.0
2020-11-23,96.872,97.351,93.997,94.476,101387.0
2020-11-24,95.339,96.105,92.656,92.991,130157.0
2020-11-25,92.751,93.231,90.164,90.26,159225.0
2020-11-26,90.5,92.799,90.069,92.177,69355.0
2020-11-27,93.087,93.087,90.643,92.224,113916.0
2020-11-28,93.087,93.087,90.643,92.224,113916.0
2020-11-29,93.087,93.087,90.643,92.224,113916.0
2020-11-30,92.368,95.243,91.745,93.901,156589.0
2020-12-01,94.572,95.434,91.889,92.512,103251.0
2020-12-02,92.56,92.608,90.164,90.356,103557.0
2020-12-03,90.691,91.266,89.637,90.164,92138.0
2020-12-04,90.212,92.799,90.021,92.416,110767.0
2020-12-05,90.212,92.799,90.021,92.416,110767.0
2020-12-06,90.212,92.799,90.021,92.416,110767.0
2020-12-07,92.368,93.278,91.985,92.416,146977.0
2020-12-08,92.512,93.183,89.973,90.5,190934.0
2020-12-09,90.452,90.979,86.38,88.535,278712.0
2020-12-10,88.967,89.877,87.913,88.967,147882.0
2020-12-11,88.967,89.062,86.715,88.008,130333.0
2020-12-12,88.967,89.062,86.715,88.008,130333.0
2020-12-13,88.967,89.062,86.715,88.008,130333.0
2020-12-14,88.631,89.877,87.673,88.583,107708.0
2020-12-15,88.967,88.967,87.577,87.865,98941.0
2020-12-16,88.056,88.296,87.386,87.769,154776.0
2020-12-17,87.865,88.535,85.853,86.332,155886.0
2020-12-18,86.523,87.673,85.661,87.05,211224.0
2020-12-19,86.523,87.673,85.661,87.05,211224.0
2020-12-20,86.523,87.673,85.661,87.05,211224.0
2020-12-21,87.913,87.913,84.799,85.565,77006.0
2020-12-22,85.326,85.853,84.655,85.182,101323.0
2020-12-23,85.469,85.469,82.882,83.361,129909.0
2020-12-24,85.469,85.469,82.882,83.361,129909.0
2020-12-25,85.469,85.469,82.882,83.361,129909.0
2020-12-26,85.469,85.469,82.882,83.361,129909.0
2020-12-27,85.469,85.469,82.882,83.361,129909.0
2020-12-28,83.84,84.415,82.786,83.84,121826.0
2020-12-29,83.936,84.703,83.313,83.649,79215.0
2020-12-30,83.936,85.469,83.649,84.08,64343.0
2020-12-31,83.936,85.469,83.649,84.08,64343.0
2021-01-01,83.936,85.469,83.649,84.08,64343.0
2021-01-02,83.936,85.469,83.649,84.08,64343.0
2021-01-03,83.936,85.469,83.649,84.08,64343.0
2021-01-04,84.559,87.577,84.415,87.338,168247.0
2021-01-05,87.529,87.769,84.799,85.565,164327.0
2021-01-06,85.948,85.948,83.122,83.505,181655.0
2021-01-07,83.936,85.517,83.936,84.894,102758.0
2021-01-08,85.086,86.044,83.745,83.84,135737.0
2021-01-09,85.086,86.044,83.745,83.84,135737.0
2021-01-10,85.086,86.044,83.745,83.84,135737.0
2021-01-11,83.936,84.032,82.116,83.122,175727.0
2021-01-12,83.122,85.038,82.164,84.607,135162.0
2021-01-13,84.607,84.799,82.738,83.745,176846.0
2021-01-14,84.367,85.182,83.026,84.607,126618.0
2021-01-15,84.415,85.134,83.984,84.272,95060.0
2021-01-16,84.415,85.134,83.984,84.272,95060.0
2021-01-17,84.415,85.134,83.984,84.272,95060.0
2021-01-18,84.751,85.326,83.457,85.182,115454.0
2021-01-19,85.613,86.954,84.655,86.188,137635.0
2021-01-20,86.092,86.907,85.613,86.859,121140.0
2021-01-21,86.715,87.577,86.523,86.954,86729.0
2021-01-22,86.859,87.194,85.757,86.284,64137.0
2021-01-23,86.859,87.194,85.757,86.284,64137.0
2021-01-24,86.859,87.194,85.757,86.284,64137.0
2021-01-25,86.667,87.05,85.278,85.996,78533.0
2021-01-26,86.427,87.05,85.23,85.948,94748.0
2021-01-27,85.9,86.571,82.259,83.553,127090.0
2021-01-28,83.409,84.846,81.493,84.655,118841.0
2021-01-29,83.984,84.942,82.547,84.08,128701.0
2021-01-30,83.984,84.942,82.547,84.08,128701.0
2021-01-31,83.984,84.942,82.547,84.08,128701.0
2021-02-01,84.703,86.092,84.367,85.996,72751.0
2021-02-02,86.044,87.002,85.661,86.571,90501.0
2021-02-03,86.954,88.44,86.715,87.098,65760.0
2021-02-04,87.338,89.158,86.954,88.727,90160.0
2021-02-05,88.823,89.877,88.583,88.775,94316.0
2021-02-06,88.823,89.877,88.583,88.775,94316.0
2021-02-07,88.823,89.877,88.583,88.775,94316.0
2021-02-08,89.446,90.308,89.015,89.973,90493.0
2021-02-09,89.877,90.5,89.35,89.637,89063.0
2021-02-10,89.877,90.404,89.11,89.254,61006.0
2021-02-11,89.829,90.931,89.254,89.685,71006.0
2021-02-12,89.589,91.745,89.589,91.602,102189.0
2021-02-13,89.589,91.745,89.589,91.602,102189.0
2021-02-14,89.589,91.745,89.589,91.602,102189.0
2021-02-15,91.745,91.985,90.787,90.931,84014.0
2021-02-16,91.123,91.697,90.548,91.314,139910.0
2021-02-17,91.266,91.362,89.542,90.356,104864.0
2021-02-18,90.308,91.123,86.236,89.589,148272.0
2021-02-19,90.308,93.231,88.296,88.775,155432.0
2021-02-20,90.308,93.231,88.296,88.775,155432.0
2021-02-21,90.308,93.231,88.296,88.775,155432.0
2021-02-22,89.11,89.11,87.146,87.625,98960.0
2021-02-23,88.152,88.152,81.11,82.259,232510.0
2021-02-24,82.499,84.08,81.253,82.116,179001.0
2021-02-25,82.164,83.313,80.631,80.631,107064.0
2021-02-26,80.822,83.17,80.104,82.211,132810.0
2021-02-27,80.822,83.17,80.104,82.211,132810.0
2021-02-28,80.822,83.17,80.104,82.211,132810.0
2021-03-01,82.643,84.319,82.355,83.745,124713.0
2021-03-02,83.505,85.182,82.691,82.738,79518.0
2021-03-03,83.313,83.361,80.343,80.678,146213.0
2021-03-04,81.014,81.301,79.385,80.056,104153.0
2021-03-05,79.96,80.822,79.241,79.768,119840.0
2021-03-06,79.96,80.822,79.241,79.768,119840.0
2021-03-07,79.96,80.822,79.241,79.768,119840.0
2021-03-08,79.72,80.87,78.858,80.487,126754.0
2021-03-09,80.391,81.158,79.337,80.726,104256.0
2021-03-10,80.583,81.637,80.343,81.158,85171.0
2021-03-11,81.205,82.02,80.966,81.541,96009.0
2021-03-12,81.541,81.924,80.774,81.11,52414.0
2021-03-13,81.541,81.924,80.774,81.11,52414.0
2021-03-14,81.541,81.924,80.774,81.11,52414.0
2021-03-15,81.397,81.445,80.295,80.535,104388.0
2021-03-16,80.439,81.684,79.96,80.822,79912.0
2021-03-17,80.822,80.966,80.008,80.726,74179.0
2021-03-18,80.918,81.972,80.583,80.583,87606.0
2021-03-19,80.822,81.445,80.343,80.726,124487.0
2021-03-20,80.822,81.445,80.343,80.726,124487.0
2021-03-21,80.822,81.445,80.343,80.726,124487.0
2021-03-22,81.014,82.259,80.535,82.068,74858.0
2021-03-23,82.068,82.116,79.816,80.583,128119.0
2021-03-24,80.822,81.11,80.104,80.343,82139.0
2021-03-25,80.726,80.726,79.385,79.864,56371.0
2021-03-26,80.295,80.583,79.577,79.912,77958.0
2021-03-27,80.295,80.583,79.577,79.912,77958.0
2021-03-28,80.295,80.583,79.577,79.912,77958.0
2021-03-29,80.151,81.062,79.624,80.535,100569.0
2021-03-30,80.678,80.966,79.96,80.535,64735.0
2021-03-31,80.678,81.924,80.247,81.445,87477.0
2021-04-01,81.349,82.116,81.158,82.068,85162.0
2021-04-02,81.349,82.116,81.158,82.068,85162.0
2021-04-03,81.349,82.116,81.158,82.068,85162.0
2021-04-04,81.349,82.116,81.158,82.068,85162.0
2021-04-05,81.349,82.116,81.158,82.068,85162.0
2021-04-06,83.553,83.84,82.547,83.553,95953.0
2021-04-07,83.218,83.601,82.164,83.313,108211.0
2021-04-08,83.457,85.373,77.9,81.493,300123.0
2021-04-09,81.445,83.218,80.583,82.643,124042.0
2021-04-10,81.445,83.218,80.583,82.643,124042.0
2021-04-11,81.445,83.218,80.583,82.643,124042.0
2021-04-12,82.786,84.463,81.828,82.307,115921.0
2021-04-13,82.259,83.17,81.732,82.547,122348.0
2021-04-14,82.978,85.182,82.691,84.799,186230.0
2021-04-15,84.99,86.332,84.655,85.038,126217.0
2021-04-16,84.99,85.565,84.463,85.421,63353.0
2021-04-17,84.99,85.565,84.463,85.421,63353.0
2021-04-18,84.99,85.565,84.463,85.421,63353.0
2021-04-19,85.469,86.907,85.326,85.805,94770.0
2021-04-20,86.188,86.188,84.463,84.607,96143.0
2021-04-21,84.894,86.332,84.559,86.284,71681.0
2021-04-22,86.236,86.475,85.469,85.9,60974.0
2021-04-23,85.853,86.092,84.559,85.182,56944.0
2021-04-24,85.853,86.092,84.559,85.182,56944.0
2021-04-25,85.853,86.092,84.559,85.182,56944.0
2021-04-26,85.565,86.092,84.607,85.421,79363.0
2021-04-27,85.565,86.188,84.894,85.134,50446.0
2021-04-28,85.469,85.469,84.751,84.894,55238.0
2021-04-29,85.038,85.757,84.846,85.565,104071.0
2021-04-30,85.469,85.948,85.134,85.613,85929.0
2021-05-01,85.469,85.948,85.134,85.613,85929.0
2021-05-02,85.469,85.948,85.134,85.613,85929.0
2021-05-03,85.421,86.284,85.421,86.044,54941.0
2021-05-04,85.853,86.332,84.894,85.038,108705.0
2021-05-05,85.182,85.996,84.751,85.757,56816.0
2021-05-06,85.757,86.427,85.469,85.565,56372.0
2021-05-07,85.757,87.146,85.565,86.763,72361.0
2021-05-08,85.757,87.146,85.565,86.763,72361.0
2021-05-09,85.757,87.146,85.565,86.763,72361.0
2021-05-10,86.715,87.098,85.805,85.805,25946.0
2021-05-11,85.613,86.14,84.463,85.23,55808.0
2021-05-12,85.469,85.853,84.99,85.182,49982.0
2021-05-13,85.326,85.996,84.08,85.9,40986.0
2021-05-14,85.9,87.913,85.661,87.434,102695.0
2021-05-15,85.9,87.913,85.661,87.434,102695.0
2021-05-16,85.9,87.913,85.661,87.434,102695.0
2021-05-17,87.529,88.775,87.29,88.152,109976.0
2021-05-18,88.2,89.158,87.05,87.673,51141.0
2021-05-19,87.865,88.056,87.098,87.913,58637.0
2021-05-20,87.913,89.35,87.769,88.967,50455.0
2021-05-21,88.919,89.589,88.488,88.535,43959.0
2021-05-22,88.919,89.589,88.488,88.535,43959.0
2021-05-23,88.919,89.589,88.488,88.535,43959.0
2021-05-24,88.44,88.44,88.44,88.44,12.0
2021-05-25,88.919,89.11,87.817,88.152,79052.0
2021-05-26,88.248,88.823,87.769,87.865,65967.0
2021-05-27,88.104,88.104,86.475,86.619,102881.0
2021-05-28,86.954,87.625,86.475,86.523,52595.0
2021-05-29,86.954,87.625,86.475,86.523,52595.0
2021-05-30,86.954,87.625,86.475,86.523,52595.0
2021-05-31,86.811,87.05,86.427,86.619,26845.0
2021-06-01,86.811,87.242,85.948,86.38,107933.0
2021-06-02,86.763,87.002,85.517,85.853,72660.0
2021-06-03,86.044,86.188,85.182,85.805,31577.0
2021-06-04,85.613,86.236,85.23,86.188,35850.0
2021-06-05,85.613,86.236,85.23,86.188,35850.0
2021-06-06,85.613,86.236,85.23,86.188,35850.0
2021-06-07,86.188,88.488,85.9,88.056,118325.0
2021-06-08,87.961,88.44,87.098,87.29,69259.0
2021-06-09,87.194,88.727,87.05,88.104,91118.0
2021-06-10,88.541,89.027,87.521,89.027,58490.0
2021-06-11,88.978,89.416,88.444,88.736,103786.0
2021-06-12,88.978,89.416,88.444,88.736,103786.0
2021-06-13,88.978,89.416,88.444,88.736,103786.0
2021-06-14,88.978,92.67,88.639,92.038,160846.0
2021-06-15,91.795,93.253,91.795,92.718,91051.0
2021-06-16,92.621,93.447,91.067,91.456,118106.0
2021-06-17,91.893,91.893,87.959,90.776,106853.0
2021-06-18,90.921,92.135,90.047,90.193,333137.0
2021-06-19,90.921,92.135,90.047,90.193,333137.0
2021-06-20,90.921,92.135,90.047,90.193,333137.0
2021-06-21,90.387,90.873,89.173,90.873,51537.0
2021-06-22,90.533,90.727,89.853,90.533,56282.0
2021-06-23,90.533,91.067,89.707,89.707,49219.0
2021-06-24,89.853,91.067,89.561,90.29,86730.0
2021-06-25,90.29,90.727,89.998,90.436,53681.0
2021-06-26,90.29,90.727,89.998,90.436,53681.0
2021-06-27,90.29,90.727,89.998,90.436,53681.0
2021-06-28,90.338,91.504,90.241,91.213,53561.0
2021-06-29,91.067,92.184,90.97,91.504,68401.0
2021-06-30,91.65,91.893,90.096,91.31,77340.0
2021-07-01,91.31,92.038,89.658,90.533,74161.0
2021-07-02,90.484,91.893,90.436,91.261,66604.0
2021-07-03,90.484,91.893,90.436,91.261,66604.0
2021-07-04,90.484,91.893,90.436,91.261,66604.0
2021-07-05,91.164,92.184,91.116,91.795,76485.0
2021-07-06,91.795,94.175,91.504,93.544,105145.0
2021-07-07,93.593,96.507,93.593,95.778,132396.0
2021-07-08,95.778,96.555,94.855,94.855,128835.0
2021-07-09,95.292,95.681,94.03,94.418,74144.0
2021-07-10,95.292,95.681,94.03,94.418,74144.0
2021-07-11,95.292,95.681,94.03,94.418,74144.0
2021-07-12,94.661,95.584,94.273,94.904,58920.0
2021-07-13,95.098,95.098,86.55,87.084,535824.0
2021-07-14,87.036,87.521,83.199,84.656,400278.0
2021-07-15,84.607,85.676,83.296,85.53,217862.0
2021-07-16,85.967,85.967,84.802,85.044,133606.0
2021-07-17,85.967,85.967,84.802,85.044,133606.0
2021-07-18,85.967,85.967,84.802,85.044,133606.0
2021-07-19,85.142,85.239,82.859,83.782,197800.0
2021-07-20,84.073,84.753,81.742,82.276,157532.0
2021-07-21,82.422,82.519,81.159,82.179,88590.0
2021-07-22,82.373,83.684,81.159,83.539,104032.0
2021-07-23,83.296,85.482,83.15,84.947,103797.0
2021-07-24,83.296,85.482,83.15,84.947,103797.0
2021-07-25,83.296,85.482,83.15,84.947,103797.0
2021-07-26,84.607,84.996,82.179,82.762,94164.0
2021-07-27,82.859,83.636,81.353,83.344,123750.0
2021-07-28,83.247,84.122,83.004,83.733,80243.0
2021-07-29,83.49,84.559,83.49,84.17,48136.0
2021-07-30,83.733,85.87,83.296,85.433,122825.0
2021-07-31,83.733,85.87,83.296,85.433,122825.0
2021-08-01,83.733,85.87,83.296,85.433,122825.0
2021-08-02,85.724,86.21,84.51,84.996,79719.0
2021-08-03,85.384,86.55,85.093,85.482,63111.0
2021-08-04,85.384,87.181,85.336,85.773,72796.0
2021-08-05,86.113,87.084,85.967,86.55,74541.0
2021-08-06,86.647,87.084,84.947,85.482,79294.0
2021-08-07,86.647,87.084,84.947,85.482,79294.0
2021-08-08,86.647,87.084,84.947,85.482,79294.0
2021-08-09,85.822,86.016,84.947,85.142,56056.0
2021-08-10,85.433,86.21,84.899,85.724,97760.0
2021-08-11,85.627,86.113,84.899,85.044,73697.0
2021-08-12,85.287,85.676,84.17,85.676,63499.0
2021-08-13,85.579,85.919,83.83,85.627,57135.0
2021-08-14,85.579,85.919,83.83,85.627,57135.0
2021-08-15,85.579,85.919,83.83,85.627,57135.0
2021-08-16,85.579,86.016,85.093,85.336,66821.0
2021-08-17,85.336,85.773,84.85,85.676,81529.0
2021-08-18,85.724,87.181,85.53,86.356,95480.0
2021-08-19,85.919,86.55,85.336,86.161,90446.0
2021-08-20,85.919,86.696,85.822,86.599,57700.0
2021-08-21,85.919,86.696,85.822,86.599,57700.0
2021-08-22,85.919,86.696,85.822,86.599,57700.0
2021-08-23,86.89,88.639,86.89,88.056,97111.0
2021-08-24,88.299,88.978,86.939,86.987,50845.0
2021-08-25,87.036,87.667,86.55,86.599,54542.0
2021-08-26,86.647,87.084,86.064,86.404,44603.0
2021-08-27,86.647,87.473,86.501,87.084,42159.0
2021-08-28,86.647,87.473,86.501,87.084,42159.0
2021-08-29,86.647,87.473,86.501,87.084,42159.0
2021-08-30,87.279,88.201,86.453,87.667,39973.0
2021-08-31,87.861,88.881,86.987,87.279,82766.0
2021-09-01,87.764,88.153,86.987,86.987,50182.0
2021-09-02,87.181,89.464,86.89,88.541,103354.0
2021-09-03,88.639,89.998,88.59,88.784,65948.0
2021-09-04,88.639,89.998,88.59,88.784,65948.0
2021-09-05,88.639,89.998,88.59,88.784,65948.0
2021-09-06,88.93,89.998,88.736,89.804,49416.0
2021-09-07,89.707,90.241,89.367,89.61,39361.0
2021-09-08,89.707,89.707,88.493,88.784,39608.0
2021-09-09,88.687,88.736,87.667,88.299,61864.0
2021-09-10,88.687,88.784,87.279,87.279,65259.0
2021-09-11,88.687,88.784,87.279,87.279,65259.0
2021-09-12,88.687,88.784,87.279,87.279,65259.0
2021-09-13,87.764,88.59,87.424,87.861,57217.0
2021-09-14,87.813,88.104,86.21,86.89,78629.0
2021-09-15,87.133,87.57,85.967,86.55,73375.0
2021-09-16,86.356,86.599,82.033,83.15,203228.0
2021-09-17,83.83,86.161,82.227,82.713,497848.0
2021-09-18,83.83,86.161,82.227,82.713,497848.0
2021-09-19,83.83,86.161,82.227,82.713,497848.0
2021-09-20,82.567,83.102,79.508,82.276,198737.0
2021-09-21,82.567,85.627,82.227,85.093,98617.0
2021-09-22,85.336,86.356,84.122,84.219,83466.0
2021-09-23,84.704,86.259,84.413,85.239,89419.0
2021-09-24,85.142,85.19,83.004,83.296,81306.0
2021-09-25,85.142,85.19,83.004,83.296,81306.0
2021-09-26,85.142,85.19,83.004,83.296,81306.0
2021-09-27,83.684,84.267,82.713,82.907,102181.0
2021-09-28,83.199,83.199,80.187,80.867,101378.0
2021-09-29,80.916,82.616,80.867,81.742,69863.0
2021-09-30,81.936,84.024,81.887,82.325,125416.0
2021-10-01,81.936,82.47,80.77,81.305,71799.0
2021-10-02,81.936,82.47,80.77,81.305,71799.0
2021-10-03,81.936,82.47,80.77,81.305,71799.0
2021-10-04,81.207,81.207,79.362,79.799,85332.0
2021-10-05,80.09,80.09,78.585,79.216,119868.0
2021-10-06,79.216,79.216,76.205,78.05,200108.0
2021-10-07,78.488,78.585,75.233,75.719,148093.0
2021-10-08,76.108,77.856,74.893,77.031,131721.0
2021-10-09,76.108,77.856,74.893,77.031,131721.0
2021-10-10,76.108,77.856,74.893,77.031,131721.0
2021-10-11,76.982,77.662,75.816,76.108,124394.0
2021-10-12,76.642,80.819,73.436,75.671,325593.0
2021-10-13,75.865,79.459,75.525,79.07,274056.0
2021-10-14,79.119,79.799,78.39,79.605,172843.0
2021-10-15,79.605,80.139,77.516,77.71,114272.0
2021-10-16,79.605,80.139,77.516,77.71,114272.0
2021-10-17,79.605,80.139,77.516,77.71,114272.0
2021-10-18,77.856,77.856,75.136,76.156,93336.0
2021-10-19,75.719,76.739,75.719,76.448,117201.0
2021-10-20,76.496,76.836,75.233,75.476,71586.0
2021-10-21,75.379,75.865,74.893,75.088,151537.0
2021-10-22,75.331,76.108,74.505,74.651,137685.0
2021-10-23,75.331,76.108,74.505,74.651,137685.0
2021-10-24,75.331,76.108,74.505,74.651,137685.0
2021-10-25,74.796,77.128,74.505,76.788,172036.0
2021-10-26,76.691,78.876,76.642,78.779,101215.0
2021-10-27,78.39,79.265,77.176,77.273,73401.0
2021-10-28,77.613,78.002,76.982,78.002,64286.0
2021-10-29,77.662,78.148,76.933,77.128,75803.0
2021-10-30,77.662,78.148,76.933,77.128,75803.0
2021-10-31,77.662,78.148,76.933,77.128,75803.0
2021-11-01,77.565,78.148,77.079,77.856,65103.0
2021-11-02,77.71,78.633,77.662,77.856,95396.0
2021-11-03,77.808,80.236,77.759,80.042,124404.0
2021-11-04,80.09,81.936,79.799,80.673,139659.0
2021-11-05,80.673,80.916,77.37,77.662,100335.0
2021-11-06,80.673,80.916,77.37,77.662,100335.0
2021-11-07,80.673,80.916,77.37,77.662,100335.0
2021-11-08,77.71,78.876,77.322,77.613,92517.0
2021-11-09,77.71,78.148,76.885,77.128,83601.0
2021-11-10,77.322,77.322,76.205,76.593,64611.0
2021-11-11,76.885,77.322,75.379,75.816,95410.0
2021-11-12,75.768,76.059,75.282,75.719,101594.0
2021-11-13,75.768,76.059,75.282,75.719,101594.0
2021-11-14,75.768,76.059,75.282,75.719,101594.0
2021-11-15,75.962,77.516,75.525,77.516,57888.0
2021-11-16,77.468,79.07,77.225,78.439,111393.0
2021-11-17,78.196,79.702,78.002,78.439,87513.0
2021-11-18,78.342,79.216,78.196,78.488,91414.0
2021-11-19,78.73,79.896,78.148,79.41,90001.0
2021-11-20,78.73,79.896,78.148,79.41,90001.0
2021-11-21,78.73,79.896,78.148,79.41,90001.0
2021-11-22,79.556,80.43,78.05,78.05,74264.0
2021-11-23,78.293,78.293,76.253,77.37,86866.0
2021-11-24,77.808,77.808,75.816,76.545,70589.0
2021-11-25,76.982,77.662,76.399,77.273,37966.0
2021-11-26,76.545,78.536,75.233,76.982,100245.0
2021-11-27,76.545,78.536,75.233,76.982,100245.0
2021-11-28,76.545,78.536,75.233,76.982,100245.0
2021-11-29,78.148,79.848,77.225,77.905,77392.0
2021-11-30,77.516,79.459,76.399,78.73,133030.0
2021-12-01,79.022,79.168,75.282,76.448,125311.0
2021-12-02,77.225,77.808,76.302,76.691,103493.0
2021-12-03,76.739,77.468,75.865,76.351,55264.0
2021-12-04,76.739,77.468,75.865,76.351,55264.0
2021-12-05,76.739,77.468,75.865,76.351,55264.0
2021-12-06,76.739,77.225,76.156,76.448,46225.0
2021-12-07,76.739,78.973,76.593,78.633,70311.0
2021-12-08,78.633,79.993,78.439,78.876,90950.0
2021-12-09,78.73,81.207,78.682,79.605,150413.0
2021-12-10,79.362,80.285,78.293,79.459,70700.0
2021-12-11,79.362,80.285,78.293,79.459,70700.0
2021-12-12,79.362,80.285,78.293,79.459,70700.0
2021-12-13,79.605,80.77,79.556,80.042,50244.0
2021-12-14,80.09,80.819,78.779,79.168,81555.0
2021-12-15,79.508,81.013,78.876,81.013,99260.0
2021-12-16,81.062,82.665,80.77,81.596,150303.0
2021-12-17,81.79,82.665,81.256,82.082,135969.0
2021-12-18,81.79,82.665,81.256,82.082,135969.0
2021-12-19,81.79,82.665,81.256,82.082,135969.0
2021-12-20,81.11,81.499,79.945,80.867,74245.0
2021-12-21,81.499,81.985,80.819,81.207,42858.0
2021-12-22,81.645,82.373,81.062,82.325,41698.0
2021-12-23,82.13,82.859,80.43,81.013,68319.0
2021-12-24,82.13,82.859,80.43,81.013,68319.0
2021-12-25,82.13,82.859,80.43,81.013,68319.0
2021-12-26,82.13,82.859,80.43,81.013,68319.0
2021-12-27,80.479,82.422,80.479,82.082,40134.0
2021-12-28,81.936,82.519,81.11,81.207,30686.0
2021-12-29,81.742,82.713,81.159,81.985,44606.0
2021-12-30,81.839,82.665,81.79,82.276,24638.0
2021-12-31,81.839,82.665,81.79,82.276,24638.0
2022-01-01,81.839,82.665,81.79,82.276,24638.0
2022-01-02,81.839,82.665,81.79,82.276,24638.0
2022-01-03,82.567,84.753,81.887,82.276,61334.0
2022-01-04,82.567,82.567,79.119,79.41,102961.0
2022-01-05,79.605,80.042,78.925,79.022,59285.0
2022-01-06,78.682,79.216,76.982,77.71,71462.0
2022-01-07,78.196,78.196,76.885,77.565,66424.0
2022-01-08,78.196,78.196,76.885,77.565,66424.0
2022-01-09,78.196,78.196,76.885,77.565,66424.0
2022-01-10,78.05,78.05,76.739,77.37,70468.0
2022-01-11,77.662,79.799,77.225,79.75,137163.0
2022-01-12,80.042,82.713,79.993,80.867,161642.0
2022-01-13,80.673,80.722,77.225,77.662,95398.0
2022-01-14,77.516,78.779,76.108,77.662,98600.0
2022-01-15,77.516,78.779,76.108,77.662,98600.0
2022-01-16,77.516,78.779,76.108,77.662,98600.0
2022-01-17,77.565,78.536,76.593,76.788,44368.0
2022-01-18,76.933,76.933,74.553,74.748,96776.0
2022-01-19,74.699,75.331,73.825,74.699,122991.0
2022-01-20,74.845,75.185,72.756,73.874,114794.0
2022-01-21,73.436,73.776,72.368,72.465,84249.0
2022-01-22,73.436,73.776,72.368,72.465,84249.0
2022-01-23,73.436,73.776,72.368,72.465,84249.0
2022-01-24,72.902,73.388,71.251,72.611,156237.0
2022-01-25,72.319,73.145,70.814,72.902,151081.0
2022-01-26,73.194,74.651,72.708,73.582,100121.0
2022-01-27,72.514,76.642,72.368,75.816,168513.0
2022-01-28,75.865,77.031,75.622,77.031,113127.0
2022-01-29,75.865,77.031,75.622,77.031,113127.0
2022-01-30,75.865,77.031,75.622,77.031,113127.0
2022-01-31,77.176,77.953,76.691,77.37,127766.0
2022-02-01,77.273,78.779,76.399,76.982,91476.0
2022-02-02,77.273,78.099,76.982,77.565,63721.0
2022-02-03,76.982,77.808,76.593,76.788,60380.0
2022-02-04,77.225,78.245,76.108,76.933,73564.0
2022-02-05,77.225,78.245,76.108,76.933,73564.0
2022-02-06,77.225,78.245,76.108,76.933,73564.0
2022-02-07,77.37,77.37,75.816,75.865,70068.0
2022-02-08,76.011,76.156,74.408,75.622,114785.0
2022-02-09,76.011,78.245,75.525,76.545,108466.0
2022-02-10,76.545,77.662,75.331,76.642,149766.0
2022-02-11,76.593,76.642,75.039,75.331,64215.0
2022-02-12,76.593,76.642,75.039,75.331,64215.0
2022-02-13,76.593,76.642,75.039,75.331,64215.0
2022-02-14,74.651,74.699,71.736,72.076,134208.0
2022-02-15,72.416,73.291,71.736,73.096,147300.0
2022-02-16,73.048,73.971,72.854,73.388,107672.0
2022-02-17,73.776,75.039,68.628,70.182,341522.0
2022-02-18,70.862,74.505,70.522,71.688,184437.0
2022-02-19,70.862,74.505,70.522,71.688,184437.0
2022-02-20,70.862,74.505,70.522,71.688,184437.0
2022-02-21,71.882,72.319,69.114,69.599,151715.0
2022-02-22,69.405,69.794,67.414,67.9,154808.0
2022-02-23,68.288,68.822,63.723,64.791,218884.0
2022-02-24,63.14,64.257,62.023,64.014,164877.0
2022-02-25,63.723,64.16,62.266,63.82,166515.0
2022-02-26,63.723,64.16,62.266,63.82,166515.0
2022-02-27,63.723,64.16,62.266,63.82,166515.0
2022-02-28,62.654,64.111,62.071,62.411,186189.0
2022-03-01,62.46,63.043,59.546,59.594,175536.0
2022-03-02,60.128,60.128,58.089,58.963,260156.0
2022-03-03,59.254,60.031,56.971,57.409,202827.0
2022-03-04,57.02,57.7,54.592,54.932,235245.0
2022-03-05,57.02,57.7,54.592,54.932,235245.0
2022-03-06,57.02,57.7,54.592,54.932,235245.0
