,VOW GR Equity,VOW GR Equity,VOW GR Equity,VOW GR Equity,VOW GR Equity
2017-08-28,95.097,95.497,94.444,95.091,51757.0
2017-08-29,94.75,95.332,93.063,94.221,86066.0
2017-08-30,94.271,94.952,93.954,94.157,54100.0
2017-08-31,94.112,94.661,93.644,94.061,72274.0
2017-09-01,94.432,95.679,93.979,95.095,101364.0
2017-09-02,94.432,95.679,93.979,95.095,101364.0
2017-09-03,94.432,95.679,93.979,95.095,101364.0
2017-09-04,94.807,95.686,94.407,95.294,44879.0
2017-09-05,95.299,97.313,95.264,96.11,75748.0
2017-09-06,96.08,98.512,96.078,98.33,135343.0
2017-09-07,98.234,99.238,97.785,98.657,102570.0
2017-09-08,98.146,99.384,98.141,98.716,87304.0
2017-09-09,98.146,99.384,98.141,98.716,87304.0
2017-09-10,98.146,99.384,98.141,98.716,87304.0
2017-09-11,98.759,100.074,98.381,99.637,74999.0
2017-09-12,99.484,101.89,99.405,101.156,130539.0
2017-09-13,101.101,102.471,100.728,101.149,136931.0
2017-09-14,101.066,101.89,101.034,101.243,121852.0
2017-09-15,101.15,102.297,101.018,101.831,128872.0
2017-09-16,101.15,102.297,101.018,101.831,128872.0
2017-09-17,101.15,102.297,101.018,101.831,128872.0
2017-09-18,102.079,103.525,102.079,102.82,113766.0
2017-09-19,102.888,103.321,102.29,102.622,109152.0
2017-09-20,102.601,103.307,102.544,103.102,143673.0
2017-09-21,102.925,103.852,102.871,103.348,61859.0
2017-09-22,103.221,104.723,103.087,104.723,88347.0
2017-09-23,103.221,104.723,103.087,104.723,88347.0
2017-09-24,103.221,104.723,103.087,104.723,88347.0
2017-09-25,104.309,104.614,103.443,103.601,83525.0
2017-09-26,103.396,105.813,103.343,105.302,93401.0
2017-09-27,105.668,106.322,104.869,105.645,104797.0
2017-09-28,105.515,105.74,103.967,104.08,74775.0
2017-09-29,104.059,105.232,100.619,103.852,304339.0
2017-09-30,104.059,105.232,100.619,103.852,304339.0
2017-10-01,104.059,105.232,100.619,103.852,304339.0
2017-10-02,103.867,104.841,103.227,104.109,76490.0
2017-10-03,104.244,105.791,104.244,105.69,223.0
2017-10-04,105.188,106.903,104.614,106.076,162552.0
2017-10-05,106.097,107.884,106.091,107.252,106141.0
2017-10-06,107.254,107.993,107.25,107.377,82318.0
2017-10-07,107.254,107.993,107.25,107.377,82318.0
2017-10-08,107.254,107.993,107.25,107.377,82318.0
2017-10-09,107.462,108.437,106.463,106.466,82051.0
2017-10-10,106.573,107.121,106.294,106.832,83595.0
2017-10-11,106.89,108.029,106.686,107.657,69431.0
2017-10-12,108.254,109.337,107.801,108.309,186464.0
2017-10-13,108.287,108.974,107.847,108.007,76788.0
2017-10-14,108.287,108.974,107.847,108.007,76788.0
2017-10-15,108.287,108.974,107.847,108.007,76788.0
2017-10-16,107.92,108.828,107.882,108.628,62743.0
2017-10-17,108.614,109.045,107.562,107.632,66677.0
2017-10-18,108.232,108.973,107.92,108.675,62042.0
2017-10-19,108.662,109.228,106.685,107.671,89766.0
2017-10-20,107.719,108.719,107.121,107.506,119199.0
2017-10-21,107.719,108.719,107.121,107.506,119199.0
2017-10-22,107.719,108.719,107.121,107.506,119199.0
2017-10-23,107.506,108.392,107.157,107.634,61651.0
2017-10-24,107.722,109.7,107.157,109.169,71238.0
2017-10-25,109.315,109.7,108.086,108.468,86898.0
2017-10-26,108.579,108.973,106.83,108.758,69496.0
2017-10-27,108.931,112.569,108.828,111.934,192106.0
2017-10-28,108.931,112.569,108.828,111.934,192106.0
2017-10-29,108.931,112.569,108.828,111.934,192106.0
2017-10-30,112.025,117.146,111.563,115.53,285482.0
2017-10-31,115.839,116.413,115.831,115.911,12.0
2017-11-01,116.807,122.195,116.311,121.444,197045.0
2017-11-02,121.486,122.377,119.871,120.585,197131.0
2017-11-03,120.604,122.123,119.58,119.938,124956.0
2017-11-04,120.604,122.123,119.58,119.938,124956.0
2017-11-05,120.604,122.123,119.58,119.938,124956.0
2017-11-06,119.515,120.633,116.42,119.773,96672.0
2017-11-07,119.82,121.215,118.596,118.729,92195.0
2017-11-08,118.999,120.27,116.238,117.161,131954.0
2017-11-09,117.01,119.222,115.727,116.566,87196.0
2017-11-10,116.597,117.909,115.33,115.719,98826.0
2017-11-11,116.597,117.909,115.33,115.719,98826.0
2017-11-12,116.597,117.909,115.33,115.719,98826.0
2017-11-13,115.625,116.856,113.696,115.487,112825.0
2017-11-14,115.523,116.42,114.424,114.956,58575.0
2017-11-15,114.339,114.531,112.751,113.384,83821.0
2017-11-16,113.826,117.401,113.652,116.635,93836.0
2017-11-17,116.221,118.054,116.123,116.505,79762.0
2017-11-18,116.221,118.054,116.123,116.505,79762.0
2017-11-19,116.221,118.054,116.123,116.505,79762.0
2017-11-20,116.601,122.014,116.238,121.0,228414.0
2017-11-21,120.647,126.118,120.647,123.89,285767.0
2017-11-22,123.621,124.942,120.597,121.68,103511.0
2017-11-23,121.448,123.539,120.488,122.306,86047.0
2017-11-24,122.091,124.593,122.091,122.724,81142.0
2017-11-25,122.091,124.593,122.091,122.724,81142.0
2017-11-26,122.091,124.593,122.091,122.724,81142.0
2017-11-27,123.728,123.728,121.723,122.849,119767.0
2017-11-28,122.354,123.721,121.796,122.922,104649.0
2017-11-29,122.991,125.937,122.991,124.724,158643.0
2017-11-30,124.535,127.426,124.535,126.691,189896.0
2017-12-01,126.645,127.208,122.086,123.667,145144.0
2017-12-02,126.645,127.208,122.086,123.667,145144.0
2017-12-03,126.645,127.208,122.086,123.667,145144.0
2017-12-04,124.448,125.167,123.132,123.478,84688.0
2017-12-05,123.715,124.339,121.687,122.17,107256.0
2017-12-06,122.533,122.533,119.435,120.443,143913.0
2017-12-07,120.551,122.849,120.234,121.621,92599.0
2017-12-08,122.052,124.084,122.05,123.416,76837.0
2017-12-09,122.052,124.084,122.05,123.416,76837.0
2017-12-10,122.052,124.084,122.05,123.416,76837.0
2017-12-11,123.634,124.702,123.076,124.551,98500.0
2017-12-12,124.413,124.956,122.45,124.523,104012.0
2017-12-13,124.142,124.883,123.178,123.233,92743.0
2017-12-14,123.205,124.484,123.122,123.931,101608.0
2017-12-15,123.51,123.917,122.232,123.054,96359.0
2017-12-16,123.51,123.917,122.232,123.054,96359.0
2017-12-17,123.51,123.917,122.232,123.054,96359.0
2017-12-18,123.176,126.264,123.176,125.163,117539.0
2017-12-19,125.242,126.191,125.112,125.391,72533.0
2017-12-20,125.357,125.74,123.176,123.329,96702.0
2017-12-21,123.168,124.738,122.967,123.428,55987.0
2017-12-22,123.459,124.266,122.958,123.641,42466.0
2017-12-23,123.459,124.266,122.958,123.641,42466.0
2017-12-24,123.459,124.266,122.958,123.641,42466.0
2017-12-25,123.459,124.266,122.958,123.641,42466.0
2017-12-26,123.459,124.266,122.958,123.641,42466.0
2017-12-27,123.473,124.339,122.668,123.1,55140.0
2017-12-28,122.995,123.757,122.849,123.44,36727.0
2017-12-29,123.553,124.012,122.268,122.559,46995.0
2017-12-30,123.553,124.012,122.268,122.559,46995.0
2017-12-31,123.553,124.012,122.268,122.559,46995.0
2018-01-01,123.553,124.012,122.268,122.559,46995.0
2018-01-02,122.599,122.631,118.636,122.348,95208.0
2018-01-03,122.413,125.683,122.413,124.23,153606.0
2018-01-04,124.52,127.136,124.375,126.845,98128.0
2018-01-05,127.499,130.332,127.353,129.824,173346.0
2018-01-06,127.499,130.332,127.353,129.824,173346.0
2018-01-07,127.499,130.332,127.353,129.824,173346.0
2018-01-08,130.477,130.913,129.969,130.623,122352.0
2018-01-09,130.55,132.366,130.187,131.204,117595.0
2018-01-10,131.204,131.422,128.589,128.734,121567.0
2018-01-11,129.606,130.55,128.516,130.114,66213.0
2018-01-12,130.405,132.003,130.187,131.785,81436.0
2018-01-13,130.405,132.003,130.187,131.785,81436.0
2018-01-14,130.405,132.003,130.187,131.785,81436.0
2018-01-15,132.148,132.802,130.913,131.277,58734.0
2018-01-16,132.076,135.563,131.712,134.255,117298.0
2018-01-17,134.4,135.999,131.349,132.875,136195.0
2018-01-18,133.02,134.546,132.802,133.238,139587.0
2018-01-19,133.02,135.345,132.947,134.982,79948.0
2018-01-20,133.02,135.345,132.947,134.982,79948.0
2018-01-21,133.02,135.345,132.947,134.982,79948.0
2018-01-22,135.345,138.106,134.255,137.234,93400.0
2018-01-23,138.033,139.341,134.4,135.127,143968.0
2018-01-24,135.054,136.217,133.311,133.747,99132.0
2018-01-25,133.529,134.4,131.059,132.221,108628.0
2018-01-26,132.512,133.383,131.858,133.165,76461.0
2018-01-27,132.512,133.383,131.858,133.165,76461.0
2018-01-28,132.512,133.383,131.858,133.165,76461.0
2018-01-29,132.584,135.418,132.294,132.657,77463.0
2018-01-30,130.768,132.73,129.46,130.187,137784.0
2018-01-31,130.332,131.858,129.388,129.896,113108.0
2018-02-01,130.332,132.802,128.589,129.024,122655.0
2018-02-02,128.952,129.242,124.956,126.046,116747.0
2018-02-03,128.952,129.242,124.956,126.046,116747.0
2018-02-04,128.952,129.242,124.956,126.046,116747.0
2018-02-05,125.683,126.482,117.037,117.037,144782.0
2018-02-06,116.02,123.794,114.785,123.648,331566.0
2018-02-07,123.358,126.772,122.05,124.375,188125.0
2018-02-08,124.157,126.336,119.072,120.452,131132.0
2018-02-09,120.234,123.648,118.418,122.268,145633.0
2018-02-10,120.234,123.648,118.418,122.268,145633.0
2018-02-11,120.234,123.648,118.418,122.268,145633.0
2018-02-12,122.849,125.828,120.307,122.922,128770.0
2018-02-13,122.559,124.23,121.905,123.721,103737.0
2018-02-14,123.721,124.593,120.234,123.866,140518.0
2018-02-15,123.866,126.118,122.559,124.157,143524.0
2018-02-16,123.576,125.537,123.285,124.084,82657.0
2018-02-17,123.576,125.537,123.285,124.084,82657.0
2018-02-18,123.576,125.537,123.285,124.084,82657.0
2018-02-19,125.101,125.755,123.358,124.157,59710.0
2018-02-20,124.157,124.665,120.597,120.96,116369.0
2018-02-21,120.96,121.905,120.016,120.089,116383.0
2018-02-22,119.943,122.559,118.636,120.524,93582.0
2018-02-23,120.742,123.213,119.507,121.033,141913.0
2018-02-24,120.742,123.213,119.507,121.033,141913.0
2018-02-25,120.742,123.213,119.507,121.033,141913.0
2018-02-26,121.614,123.866,121.106,123.14,102797.0
2018-02-27,123.213,123.794,120.161,120.307,89413.0
2018-02-28,120.161,121.106,118.2,118.2,83923.0
2018-03-01,118.2,119.943,115.076,115.294,162568.0
2018-03-02,114.858,116.238,112.606,115.366,164431.0
2018-03-03,114.858,116.238,112.606,115.366,164431.0
2018-03-04,114.858,116.238,112.606,115.366,164431.0
2018-03-05,114.422,115.73,112.533,115.439,120431.0
2018-03-06,115.657,119.507,114.858,117.037,124728.0
2018-03-07,115.512,116.892,114.204,115.512,86798.0
2018-03-08,115.439,117.982,113.913,116.166,86833.0
2018-03-09,116.529,116.965,114.785,116.674,70453.0
2018-03-10,116.529,116.965,114.785,116.674,70453.0
2018-03-11,116.529,116.965,114.785,116.674,70453.0
2018-03-12,116.892,117.982,116.02,116.674,53726.0
2018-03-13,116.892,118.418,113.405,113.768,119802.0
2018-03-14,113.986,117.328,113.55,116.456,131026.0
2018-03-15,116.529,119.653,115.512,119.435,90405.0
2018-03-16,119.289,121.106,118.636,119.289,171568.0
2018-03-17,119.289,121.106,118.636,119.289,171568.0
2018-03-18,119.289,121.106,118.636,119.289,171568.0
2018-03-19,119.58,119.871,115.148,116.529,129679.0
2018-03-20,116.456,118.418,116.238,117.982,82517.0
2018-03-21,117.982,119.435,116.456,116.601,72831.0
2018-03-22,116.529,117.255,113.332,113.405,104444.0
2018-03-23,113.042,114.277,111.153,111.516,100877.0
2018-03-24,113.042,114.277,111.153,111.516,100877.0
2018-03-25,113.042,114.277,111.153,111.516,100877.0
2018-03-26,113.042,115.584,112.025,115.294,115827.0
2018-03-27,115.73,118.054,114.131,114.422,112767.0
2018-03-28,114.422,116.093,113.042,114.131,102047.0
2018-03-29,114.204,118.999,113.55,118.345,151039.0
2018-03-30,114.204,118.999,113.55,118.345,151039.0
2018-03-31,114.204,118.999,113.55,118.345,151039.0
2018-04-01,114.204,118.999,113.55,118.345,151039.0
2018-04-02,114.204,118.999,113.55,118.345,151039.0
2018-04-03,117.764,119.58,116.166,119.435,89288.0
2018-04-04,119.58,119.725,115.802,119.144,93445.0
2018-04-05,119.217,121.396,118.854,120.524,121773.0
2018-04-06,119.435,121.033,118.926,119.289,68811.0
2018-04-07,119.435,121.033,118.926,119.289,68811.0
2018-04-08,119.435,121.033,118.926,119.289,68811.0
2018-04-09,120.161,121.106,118.999,119.072,80299.0
2018-04-10,120.524,125.319,120.524,122.849,206997.0
2018-04-11,123.721,125.465,123.14,123.648,120999.0
2018-04-12,124.157,127.862,122.631,126.264,165007.0
2018-04-13,126.845,129.315,125.029,125.828,118744.0
2018-04-14,126.845,129.315,125.029,125.828,118744.0
2018-04-15,126.845,129.315,125.029,125.828,118744.0
2018-04-16,126.409,128.225,123.285,124.157,95857.0
2018-04-17,124.593,125.755,123.503,125.465,64607.0
2018-04-18,125.901,126.191,124.23,124.883,105937.0
2018-04-19,125.174,125.973,123.721,124.084,79541.0
2018-04-20,124.157,124.738,122.849,123.14,67173.0
2018-04-21,124.157,124.738,122.849,123.14,67173.0
2018-04-22,124.157,124.738,122.849,123.14,67173.0
2018-04-23,123.503,123.503,121.542,122.05,70026.0
2018-04-24,121.905,122.995,120.234,121.178,91701.0
2018-04-25,121.106,122.704,118.636,120.089,137511.0
2018-04-26,120.597,124.448,119.871,123.43,102616.0
2018-04-27,123.721,124.084,122.05,122.995,81196.0
2018-04-28,123.721,124.084,122.05,122.995,81196.0
2018-04-29,123.721,124.084,122.05,122.995,81196.0
2018-04-30,123.285,123.503,121.76,122.413,79430.0
2018-05-01,123.285,123.503,121.76,122.413,79430.0
2018-05-02,122.704,126.918,122.268,125.901,106772.0
2018-05-03,125.973,126.845,124.157,125.174,123634.0
2018-05-04,124.877,126.14,123.836,125.917,97455.0
2018-05-05,124.877,126.14,123.836,125.917,97455.0
2018-05-06,124.877,126.14,123.836,125.917,97455.0
2018-05-07,125.992,127.553,124.654,126.661,54032.0
2018-05-08,126.735,127.776,125.843,126.512,58306.0
2018-05-09,126.512,126.884,124.431,125.174,70963.0
2018-05-10,125.397,125.843,123.762,125.62,54888.0
2018-05-11,125.843,126.066,124.728,125.546,51861.0
2018-05-12,125.843,126.066,124.728,125.546,51861.0
2018-05-13,125.843,126.066,124.728,125.546,51861.0
2018-05-14,125.397,125.992,124.431,125.174,66264.0
2018-05-15,125.025,126.884,124.356,126.363,57790.0
2018-05-16,126.586,127.181,125.992,126.066,61131.0
2018-05-17,126.14,127.33,125.843,126.512,58473.0
2018-05-18,126.958,128.073,126.512,126.884,80126.0
2018-05-19,126.958,128.073,126.512,126.884,80126.0
2018-05-20,126.958,128.073,126.512,126.884,80126.0
2018-05-21,126.884,127.999,126.884,127.776,120.0
2018-05-22,127.776,128.742,126.884,127.032,121899.0
2018-05-23,126.884,127.627,125.323,126.363,89350.0
2018-05-24,124.877,125.397,121.68,123.985,183686.0
2018-05-25,124.505,125.397,123.093,124.059,80073.0
2018-05-26,124.505,125.397,123.093,124.059,80073.0
2018-05-27,124.505,125.397,123.093,124.059,80073.0
2018-05-28,124.505,125.769,122.795,123.241,55528.0
2018-05-29,123.316,123.687,118.559,120.194,132866.0
2018-05-30,120.194,120.937,118.707,120.714,101345.0
2018-05-31,120.268,120.417,117.592,117.964,157916.0
2018-06-01,117.815,120.491,117.815,119.079,109112.0
2018-06-02,117.815,120.491,117.815,119.079,109112.0
2018-06-03,117.815,120.491,117.815,119.079,109112.0
2018-06-04,119.376,120.64,118.559,119.079,56544.0
2018-06-05,118.93,121.903,118.856,119.748,97298.0
2018-06-06,120.342,121.68,119.599,121.16,97539.0
2018-06-07,121.234,121.903,119.599,120.268,59377.0
2018-06-08,120.268,120.417,118.261,119.674,89731.0
2018-06-09,120.268,120.417,118.261,119.674,89731.0
2018-06-10,120.268,120.417,118.261,119.674,89731.0
2018-06-11,118.41,119.748,117.295,118.187,100072.0
2018-06-12,118.41,119.748,117.667,118.559,89922.0
2018-06-13,118.41,119.822,118.336,118.559,82103.0
2018-06-14,118.782,121.68,117.592,121.234,78161.0
2018-06-15,121.309,122.647,117.146,117.89,238934.0
2018-06-16,121.309,122.647,117.146,117.89,238934.0
2018-06-17,121.309,122.647,117.146,117.89,238934.0
2018-06-18,118.261,118.41,113.653,114.47,149500.0
2018-06-19,113.876,114.47,111.125,112.24,131071.0
2018-06-20,112.389,114.619,111.943,113.727,172344.0
2018-06-21,111.497,112.909,109.639,110.159,169490.0
2018-06-22,110.382,111.051,108.97,110.085,131530.0
2018-06-23,110.382,111.051,108.97,110.085,131530.0
2018-06-24,110.382,111.051,108.97,110.085,131530.0
2018-06-25,109.267,110.828,106.814,107.557,112688.0
2018-06-26,107.557,108.226,105.476,107.112,137890.0
2018-06-27,106.814,110.308,106.145,107.929,172212.0
2018-06-28,108.003,109.044,104.659,106.443,160103.0
2018-06-29,106.889,108.003,104.584,105.179,184623.0
2018-06-30,106.889,108.003,104.584,105.179,184623.0
2018-07-01,106.889,108.003,104.584,105.179,184623.0
2018-07-02,105.253,105.848,103.023,104.361,127454.0
2018-07-03,104.956,105.997,103.692,103.692,114529.0
2018-07-04,103.915,106.071,103.618,105.402,89737.0
2018-07-05,106.071,109.936,103.618,108.821,146907.0
2018-07-06,108.895,110.01,106.889,107.706,106829.0
2018-07-07,108.895,110.01,106.889,107.706,106829.0
2018-07-08,108.895,110.01,106.889,107.706,106829.0
2018-07-09,108.003,109.193,105.922,107.186,101001.0
2018-07-10,107.112,108.895,105.699,107.186,74304.0
2018-07-11,106.666,106.666,104.064,104.584,114937.0
2018-07-12,104.733,105.699,104.213,105.105,70122.0
2018-07-13,105.476,106.22,104.733,105.699,61931.0
2018-07-14,105.476,106.22,104.733,105.699,61931.0
2018-07-15,105.476,106.22,104.733,105.699,61931.0
2018-07-16,105.774,107.632,103.098,105.328,57798.0
2018-07-17,105.105,107.855,104.213,107.557,85187.0
2018-07-18,107.929,108.821,106.368,108.301,128245.0
2018-07-19,108.226,110.754,107.112,108.375,100714.0
2018-07-20,108.003,108.524,104.361,105.551,114526.0
2018-07-21,108.003,108.524,104.361,105.551,114526.0
2018-07-22,108.003,108.524,104.361,105.551,114526.0
2018-07-23,105.848,107.557,104.584,107.112,65870.0
2018-07-24,107.26,110.531,107.037,109.267,126812.0
2018-07-25,108.895,109.639,105.774,108.375,128309.0
2018-07-26,110.085,111.869,109.193,109.936,157751.0
2018-07-27,110.159,111.423,108.97,109.193,92430.0
2018-07-28,110.159,111.423,108.97,109.193,92430.0
2018-07-29,110.159,111.423,108.97,109.193,92430.0
2018-07-30,109.193,110.977,108.598,109.862,57235.0
2018-07-31,110.308,111.274,109.564,109.713,106773.0
2018-08-01,110.085,112.092,105.625,106.294,107683.0
2018-08-02,106.368,106.517,102.949,105.997,171385.0
2018-08-03,105.848,106.963,104.584,106.294,98942.0
2018-08-04,105.848,106.963,104.584,106.294,98942.0
2018-08-05,105.848,106.963,104.584,106.294,98942.0
2018-08-06,106.368,107.78,105.625,106.814,59424.0
2018-08-07,106.963,109.49,106.889,106.889,102005.0
2018-08-08,106.963,108.375,106.071,107.409,75538.0
2018-08-09,107.557,108.598,107.112,107.855,56312.0
2018-08-10,107.112,107.855,104.584,105.402,74589.0
2018-08-11,107.112,107.855,104.584,105.402,74589.0
2018-08-12,107.112,107.855,104.584,105.402,74589.0
2018-08-13,104.361,106.145,104.138,105.105,61747.0
2018-08-14,105.253,106.368,104.064,105.03,58645.0
2018-08-15,105.402,105.551,100.347,101.908,102577.0
2018-08-16,102.28,103.321,101.685,101.685,61506.0
2018-08-17,101.983,102.949,100.719,102.206,85360.0
2018-08-18,101.983,102.949,100.719,102.206,85360.0
2018-08-19,101.983,102.949,100.719,102.206,85360.0
2018-08-20,102.28,103.692,100.57,102.503,73182.0
2018-08-21,102.652,104.733,101.76,103.767,86608.0
2018-08-22,103.469,105.328,101.239,101.908,96834.0
2018-08-23,101.76,102.354,100.793,100.868,73466.0
2018-08-24,101.016,101.908,100.719,101.388,37737.0
2018-08-25,101.016,101.908,100.719,101.388,37737.0
2018-08-26,101.016,101.908,100.719,101.388,37737.0
2018-08-27,101.76,104.659,100.199,104.064,45822.0
2018-08-28,103.618,106.889,103.618,105.328,111689.0
2018-08-29,105.476,105.997,103.618,104.287,124410.0
2018-08-30,103.99,105.922,102.577,103.692,79186.0
2018-08-31,103.767,104.659,102.354,103.098,112734.0
2018-09-01,103.767,104.659,102.354,103.098,112734.0
2018-09-02,103.767,104.659,102.354,103.098,112734.0
2018-09-03,102.429,103.246,100.199,101.016,74083.0
2018-09-04,101.016,102.354,99.009,99.53,87800.0
2018-09-05,99.232,100.57,98.935,99.381,118114.0
2018-09-06,99.158,100.793,98.712,99.753,83661.0
2018-09-07,99.307,99.976,98.415,99.158,62669.0
2018-09-08,99.307,99.976,98.415,99.158,62669.0
2018-09-09,99.307,99.976,98.415,99.158,62669.0
2018-09-10,99.158,101.462,99.009,100.719,94140.0
2018-09-11,101.016,101.462,99.753,100.793,129975.0
2018-09-12,100.942,101.76,99.901,101.165,108467.0
2018-09-13,101.091,104.436,101.091,103.395,117823.0
2018-09-14,103.544,105.699,103.321,104.51,114113.0
2018-09-15,103.544,105.699,103.321,104.51,114113.0
2018-09-16,103.544,105.699,103.321,104.51,114113.0
2018-09-17,104.584,105.997,103.915,104.584,94837.0
2018-09-18,104.584,109.936,104.584,108.375,192871.0
2018-09-19,108.524,111.2,108.152,109.862,94779.0
2018-09-20,110.159,112.761,109.936,112.166,166531.0
2018-09-21,112.315,115.214,111.943,113.355,231453.0
2018-09-22,112.315,115.214,111.943,113.355,231453.0
2018-09-23,112.315,115.214,111.943,113.355,231453.0
2018-09-24,112.909,114.322,111.274,112.166,105084.0
2018-09-25,112.166,113.727,109.713,110.159,139086.0
2018-09-26,110.531,111.051,107.409,110.233,122617.0
2018-09-27,110.01,113.578,109.564,112.24,110139.0
2018-09-28,112.389,112.463,109.936,110.977,161649.0
2018-09-29,112.389,112.463,109.936,110.977,161649.0
2018-09-30,112.389,112.463,109.936,110.977,161649.0
2018-10-01,111.72,113.132,110.382,111.497,93995.0
2018-10-02,111.274,113.058,110.828,112.315,80626.0
2018-10-03,112.389,113.132,112.389,112.984,180.0
2018-10-04,112.686,112.984,110.382,111.794,102382.0
2018-10-05,111.794,112.017,108.895,109.416,53486.0
2018-10-06,111.794,112.017,108.895,109.416,53486.0
2018-10-07,111.794,112.017,108.895,109.416,53486.0
2018-10-08,109.416,109.416,106.666,108.449,57807.0
2018-10-09,108.301,108.97,106.517,107.409,97340.0
2018-10-10,107.409,107.929,102.726,103.172,120483.0
2018-10-11,101.834,103.99,100.347,101.239,225236.0
2018-10-12,102.577,104.436,101.165,102.652,107915.0
2018-10-13,102.577,104.436,101.165,102.652,107915.0
2018-10-14,102.577,104.436,101.165,102.652,107915.0
2018-10-15,102.28,106.666,101.537,104.807,138221.0
2018-10-16,104.659,108.152,104.064,107.78,203585.0
2018-10-17,107.78,108.672,105.699,106.889,84077.0
2018-10-18,106.368,108.078,104.064,104.584,70313.0
2018-10-19,105.179,105.922,101.165,103.246,176909.0
2018-10-20,105.179,105.922,101.165,103.246,176909.0
2018-10-21,105.179,105.922,101.165,103.246,176909.0
2018-10-22,103.544,105.848,102.8,103.321,142089.0
2018-10-23,102.429,103.246,100.793,102.8,138879.0
2018-10-24,102.8,103.172,95.59,95.59,179931.0
2018-10-25,95.59,100.199,95.59,99.604,151306.0
2018-10-26,98.638,100.719,97.597,100.05,127454.0
2018-10-27,98.638,100.719,97.597,100.05,127454.0
2018-10-28,98.638,100.719,97.597,100.05,127454.0
2018-10-29,99.678,105.997,99.604,101.76,267573.0
2018-10-30,102.949,108.078,102.949,107.929,167899.0
2018-10-31,108.821,110.456,107.483,107.78,169970.0
2018-11-01,107.409,111.125,107.26,109.787,123656.0
2018-11-02,111.125,115.957,110.902,113.132,223830.0
2018-11-03,111.125,115.957,110.902,113.132,223830.0
2018-11-04,111.125,115.957,110.902,113.132,223830.0
2018-11-05,112.835,113.132,111.051,113.058,82546.0
2018-11-06,112.463,113.355,111.794,112.761,113813.0
2018-11-07,112.835,114.247,111.943,113.207,106195.0
2018-11-08,112.761,113.504,109.341,109.564,131975.0
2018-11-09,109.267,109.639,105.625,106.443,98434.0
2018-11-10,109.267,109.639,105.625,106.443,98434.0
2018-11-11,109.267,109.639,105.625,106.443,98434.0
2018-11-12,106.666,108.003,105.328,105.328,64965.0
2018-11-13,105.625,107.855,105.253,106.591,71180.0
2018-11-14,106.963,110.085,106.814,107.557,90740.0
2018-11-15,107.929,108.598,105.774,108.226,88030.0
2018-11-16,107.632,108.747,103.99,105.774,134989.0
2018-11-17,107.632,108.747,103.99,105.774,134989.0
2018-11-18,107.632,108.747,103.99,105.774,134989.0
2018-11-19,105.551,107.929,104.659,105.699,139936.0
2018-11-20,105.774,107.335,104.733,104.882,141045.0
2018-11-21,105.774,110.01,105.179,109.416,106248.0
2018-11-22,109.787,110.01,108.598,108.895,89188.0
2018-11-23,108.375,109.564,107.483,108.226,59342.0
2018-11-24,108.375,109.564,107.483,108.226,59342.0
2018-11-25,108.375,109.564,107.483,108.226,59342.0
2018-11-26,108.747,110.902,108.747,110.456,96807.0
2018-11-27,110.159,112.017,106.145,107.78,203813.0
2018-11-28,108.449,109.787,106.294,109.639,129669.0
2018-11-29,109.118,109.639,107.557,108.821,86342.0
2018-11-30,108.672,108.895,106.666,108.821,121162.0
2018-12-01,108.672,108.895,106.666,108.821,121162.0
2018-12-02,108.672,108.895,106.666,108.821,121162.0
2018-12-03,110.754,114.173,110.308,110.605,128581.0
2018-12-04,110.159,110.159,104.807,105.253,111026.0
2018-12-05,106.294,109.639,105.922,107.186,91781.0
2018-12-06,105.625,106.591,101.983,104.361,188124.0
2018-12-07,104.138,106.071,102.28,103.469,217561.0
2018-12-08,104.138,106.071,102.28,103.469,217561.0
2018-12-09,104.138,106.071,102.28,103.469,217561.0
2018-12-10,102.726,104.882,102.726,104.659,168770.0
2018-12-11,104.584,107.78,103.99,106.22,139675.0
2018-12-12,107.112,111.125,106.294,110.01,181487.0
2018-12-13,110.159,112.092,109.713,110.977,225439.0
2018-12-14,109.787,111.051,107.929,108.226,145270.0
2018-12-15,109.787,111.051,107.929,108.226,145270.0
2018-12-16,109.787,111.051,107.929,108.226,145270.0
2018-12-17,108.672,110.159,106.666,106.963,94915.0
2018-12-18,107.483,109.341,107.037,108.078,143925.0
2018-12-19,107.78,109.862,106.22,107.26,91574.0
2018-12-20,106.071,108.078,104.51,105.03,109572.0
2018-12-21,105.997,108.672,104.882,105.551,183506.0
2018-12-22,105.997,108.672,104.882,105.551,183506.0
2018-12-23,105.997,108.672,104.882,105.551,183506.0
2018-12-24,105.997,108.672,104.882,105.551,183506.0
2018-12-25,105.997,108.672,104.882,105.551,183506.0
2018-12-26,105.997,108.672,104.882,105.551,183506.0
2018-12-27,107.409,107.557,99.827,101.908,141743.0
2018-12-28,102.354,103.767,101.685,103.395,52683.0
2018-12-29,102.354,103.767,101.685,103.395,52683.0
2018-12-30,102.354,103.767,101.685,103.395,52683.0
2018-12-31,102.354,103.767,101.685,103.395,52683.0
2019-01-01,102.354,103.767,101.685,103.395,52683.0
2019-01-02,103.172,103.692,100.124,101.537,138479.0
2019-01-03,101.314,101.76,100.124,100.645,99341.0
2019-01-04,101.908,104.807,100.942,104.659,88267.0
2019-01-05,101.908,104.807,100.942,104.659,88267.0
2019-01-06,101.908,104.807,100.942,104.659,88267.0
2019-01-07,104.882,105.997,104.733,105.625,112819.0
