,DWNI GR Equity,DWNI GR Equity,DWNI GR Equity,DWNI GR Equity,DWNI GR Equity
2022-09-24,18.984,19.209,18.286,18.815,188848.0
2022-09-25,18.984,19.209,18.286,18.815,188848.0
2022-09-26,18.75,18.9,18.306,18.311,98967.0
2022-09-27,18.61,18.67,17.777,17.902,95299.0
2022-09-28,18.031,18.89,17.377,18.79,170217.0
2022-09-29,18.795,18.795,18.131,18.53,93480.0
2022-09-30,18.76,19.573,18.436,19.389,151014.0
2022-10-01,18.76,19.573,18.436,19.389,151014.0
2022-10-02,18.76,19.573,18.436,19.389,151014.0
2022-10-03,19.199,20.062,18.965,19.738,88652.0
2022-10-04,19.823,20.422,19.823,20.122,114583.0
2022-10-05,19.953,20.222,19.089,19.149,102996.0
2022-10-06,19.474,19.474,18.79,18.795,70702.0
2022-10-07,18.79,19.164,18.241,18.246,81136.0
2022-10-08,18.79,19.164,18.241,18.246,81136.0
2022-10-09,18.79,19.164,18.241,18.246,81136.0
2022-10-10,18.316,18.6,17.577,17.582,108778.0
2022-10-11,17.777,17.936,17.268,17.657,85490.0
2022-10-12,17.672,17.782,16.953,17.088,103997.0
2022-10-13,16.953,17.792,16.848,17.058,106930.0
2022-10-14,17.198,18.266,17.188,17.936,164986.0
2022-10-15,17.198,18.266,17.188,17.936,164986.0
2022-10-16,17.198,18.266,17.188,17.936,164986.0
2022-10-17,17.956,19.084,17.921,18.905,83175.0
2022-10-18,18.93,19.404,18.93,19.034,91667.0
2022-10-19,19.279,19.364,18.555,18.64,99737.0
2022-10-20,18.635,19.369,18.585,19.114,56357.0
2022-10-21,18.989,19.404,18.7,19.029,64975.0
2022-10-22,18.989,19.404,18.7,19.029,64975.0
2022-10-23,18.989,19.404,18.7,19.029,64975.0
2022-10-24,18.989,19.269,18.78,19.139,75109.0
2022-10-25,19.124,19.888,18.905,19.788,171017.0
2022-10-26,19.713,20.282,19.628,20.162,108891.0
2022-10-27,20.132,20.891,20.023,20.611,134036.0
2022-10-28,20.452,20.611,19.798,19.808,46339.0
2022-10-29,20.452,20.611,19.798,19.808,46339.0
2022-10-30,20.452,20.611,19.798,19.808,46339.0
2022-10-31,20.023,20.382,19.748,20.202,83600.0
2022-11-01,20.272,21.44,20.212,20.841,118625.0
2022-11-02,20.931,21.081,19.923,20.043,125743.0
2022-11-03,19.943,20.182,19.553,19.558,118040.0
2022-11-04,19.803,20.522,19.618,20.362,161423.0
2022-11-05,19.803,20.522,19.618,20.362,161423.0
2022-11-06,19.803,20.522,19.618,20.362,161423.0
2022-11-07,20.342,20.572,20.122,20.362,63460.0
2022-11-08,20.342,20.781,19.703,20.641,79815.0
2022-11-09,20.572,20.911,20.132,20.711,82934.0
2022-11-10,20.711,21.759,20.162,21.52,126767.0
2022-11-11,21.56,22.727,21.56,22.388,146921.0
2022-11-12,21.56,22.727,21.56,22.388,146921.0
2022-11-13,21.56,22.727,21.56,22.388,146921.0
2022-11-14,22.348,22.698,21.929,22.588,144076.0
2022-11-15,22.608,22.837,22.149,22.288,71672.0
2022-11-16,22.608,22.608,21.65,21.799,88047.0
2022-11-17,22.019,22.099,21.38,21.6,89691.0
2022-11-18,21.59,21.859,21.47,21.719,95940.0
2022-11-19,21.59,21.859,21.47,21.719,95940.0
2022-11-20,21.59,21.859,21.47,21.719,95940.0
2022-11-21,21.859,21.859,21.3,21.31,65925.0
2022-11-22,21.52,21.52,20.971,20.981,54144.0
2022-11-23,21.18,21.18,20.691,20.701,70404.0
2022-11-24,20.911,22.019,20.661,21.37,115559.0
2022-11-25,21.4,21.58,20.961,21.28,68007.0
2022-11-26,21.4,21.58,20.961,21.28,68007.0
2022-11-27,21.4,21.58,20.961,21.28,68007.0
2022-11-28,21.41,21.45,20.881,21.21,73022.0
2022-11-29,21.41,21.51,20.971,21.071,69606.0
2022-11-30,21.37,21.37,20.472,20.611,134063.0
2022-12-01,20.891,21.29,20.472,20.482,190807.0
2022-12-02,20.472,21.18,20.412,20.731,95775.0
2022-12-03,20.472,21.18,20.412,20.731,95775.0
2022-12-04,20.472,21.18,20.412,20.731,95775.0
2022-12-05,20.731,21.091,20.482,20.492,47610.0
2022-12-06,20.641,20.761,20.322,20.402,55614.0
2022-12-07,20.532,20.601,20.043,20.112,117993.0
2022-12-08,20.112,20.801,20.112,20.582,75960.0
2022-12-09,20.611,21.091,20.572,20.771,79152.0
2022-12-10,20.611,21.091,20.572,20.771,79152.0
2022-12-11,20.611,21.091,20.572,20.771,79152.0
2022-12-12,20.761,20.911,20.192,20.442,65127.0
2022-12-13,20.532,21.57,20.132,21.041,154600.0
2022-12-14,21.071,21.23,20.582,20.951,250359.0
2022-12-15,20.941,21.071,20.582,20.601,115498.0
2022-12-16,20.591,20.831,19.364,19.678,1471649.0
2022-12-17,20.591,20.831,19.364,19.678,1471649.0
2022-12-18,20.591,20.831,19.364,19.678,1471649.0
2022-12-19,19.903,19.963,19.314,19.314,126572.0
2022-12-20,19.379,19.663,18.426,18.56,101125.0
2022-12-21,18.965,19.588,18.665,19.374,118477.0
2022-12-22,19.374,19.948,19.374,19.494,110678.0
2022-12-23,19.489,19.973,19.489,19.733,57043.0
2022-12-24,19.489,19.973,19.489,19.733,57043.0
2022-12-25,19.489,19.973,19.489,19.733,57043.0
2022-12-26,19.489,19.973,19.489,19.733,57043.0
2022-12-27,19.803,19.993,19.424,19.578,71007.0
2022-12-28,19.708,20.092,19.548,19.593,60818.0
2022-12-29,19.708,20.062,19.479,19.963,118641.0
2022-12-30,19.963,20.312,19.808,19.848,21836.0
2022-12-31,19.963,20.312,19.808,19.848,21836.0
2023-01-01,19.963,20.312,19.808,19.848,21836.0
2023-01-02,19.898,20.721,19.738,20.282,59774.0
2023-01-03,20.272,20.831,20.272,20.512,124490.0
2023-01-04,20.542,21.25,20.452,20.951,106358.0
2023-01-05,20.911,21.26,20.631,20.761,79864.0
2023-01-06,20.911,20.981,20.452,20.881,52623.0
2023-01-07,20.911,20.981,20.452,20.881,52623.0
2023-01-08,20.911,20.981,20.452,20.881,52623.0
2023-01-09,20.911,21.19,20.232,21.071,172175.0
2023-01-10,21.041,21.48,20.891,20.951,82183.0
2023-01-11,21.041,22.887,20.911,22.568,232860.0
2023-01-12,22.688,23.207,22.508,22.887,164965.0
2023-01-13,22.907,23.516,22.837,22.967,55425.0
2023-01-14,22.907,23.516,22.837,22.967,55425.0
2023-01-15,22.907,23.516,22.837,22.967,55425.0
2023-01-16,23.127,23.995,22.877,23.756,83957.0
2023-01-17,23.716,24.005,23.177,23.506,80871.0
2023-01-18,23.546,23.656,22.857,22.857,162542.0
2023-01-19,22.787,22.987,22.169,22.179,54575.0
2023-01-20,22.169,22.568,21.959,22.109,102119.0
2023-01-21,22.169,22.568,21.959,22.109,102119.0
2023-01-22,22.169,22.568,21.959,22.109,102119.0
2023-01-23,22.059,22.498,21.959,22.348,44438.0
2023-01-24,22.318,22.917,22.179,22.288,50224.0
2023-01-25,22.318,22.318,21.829,21.949,49994.0
2023-01-26,22.079,22.408,21.739,21.839,44805.0
2023-01-27,21.949,22.109,21.689,21.899,42372.0
2023-01-28,21.949,22.109,21.689,21.899,42372.0
2023-01-29,21.949,22.109,21.689,21.899,42372.0
2023-01-30,21.949,22.248,21.36,21.58,65934.0
2023-01-31,21.749,21.749,21.26,21.55,92652.0
2023-02-01,21.669,21.949,21.47,21.709,55167.0
2023-02-02,21.669,23.456,21.63,23.356,97531.0
2023-02-03,23.316,23.536,22.897,22.967,74572.0
2023-02-04,23.316,23.536,22.897,22.967,74572.0
2023-02-05,23.316,23.536,22.897,22.967,74572.0
2023-02-06,23.137,23.137,22.438,22.538,44751.0
2023-02-07,22.548,22.777,22.159,22.298,29451.0
2023-02-08,22.478,22.797,22.258,22.358,25259.0
2023-02-09,22.478,22.857,22.328,22.628,32235.0
2023-02-10,22.548,22.807,22.119,22.508,36803.0
2023-02-11,22.548,22.807,22.119,22.508,36803.0
2023-02-12,22.548,22.807,22.119,22.508,36803.0
2023-02-13,22.438,22.648,22.089,22.338,30928.0
2023-02-14,22.438,22.538,22.029,22.119,40416.0
2023-02-15,22.208,22.208,21.62,21.909,34202.0
2023-02-16,22.258,22.368,21.59,21.859,44469.0
2023-02-17,21.989,22.378,21.64,22.079,51214.0
2023-02-18,21.989,22.378,21.64,22.079,51214.0
2023-02-19,21.989,22.378,21.64,22.079,51214.0
2023-02-20,22.049,22.378,22.039,22.139,16060.0
2023-02-21,22.029,22.228,21.719,21.879,50427.0
2023-02-22,22.049,22.099,21.64,21.879,37892.0
2023-02-23,21.879,22.747,21.829,22.558,46706.0
2023-02-24,22.468,22.857,21.57,21.63,66071.0
2023-02-25,22.468,22.857,21.57,21.63,66071.0
2023-02-26,22.468,22.857,21.57,21.63,66071.0
2023-02-27,21.56,21.849,21.56,21.57,29184.0
2023-02-28,21.769,21.769,21.32,21.6,57049.0
2023-03-01,21.709,21.709,20.831,20.861,70718.0
2023-03-02,20.721,21.15,20.721,21.12,44185.0
2023-03-03,21.061,21.859,21.051,21.789,58728.0
2023-03-04,21.061,21.859,21.051,21.789,58728.0
2023-03-05,21.061,21.859,21.051,21.789,58728.0
2023-03-06,21.689,22.797,21.689,22.698,76024.0
2023-03-07,22.708,23.127,21.899,21.989,117825.0
2023-03-08,22.188,22.188,21.55,21.789,46168.0
2023-03-09,21.749,21.929,20.921,20.931,105614.0
2023-03-10,20.861,21.031,20.432,20.502,96063.0
2023-03-11,20.861,21.031,20.432,20.502,96063.0
2023-03-12,20.861,21.031,20.432,20.502,96063.0
2023-03-13,20.801,20.961,20.003,20.522,111971.0
2023-03-14,20.522,21.29,20.522,20.931,59429.0
2023-03-15,20.921,21.13,20.532,20.741,65943.0
2023-03-16,20.851,20.851,19.843,20.172,77939.0
2023-03-17,20.322,20.392,18.57,18.79,310446.0
2023-03-18,20.322,20.392,18.57,18.79,310446.0
2023-03-19,20.322,20.392,18.57,18.79,310446.0
2023-03-20,18.84,19.179,18.525,18.76,62750.0
2023-03-21,18.84,19.084,18.605,18.63,49066.0
2023-03-22,18.785,18.87,18.106,18.106,65426.0
2023-03-23,18.351,18.485,18.066,18.066,36010.0
2023-03-24,18.351,18.715,17.353,17.517,120341.0
2023-03-25,18.351,18.715,17.353,17.517,120341.0
2023-03-26,18.351,18.715,17.353,17.517,120341.0
2023-03-27,17.492,17.712,17.268,17.397,86411.0
2023-03-28,17.632,17.632,16.594,16.669,144981.0
2023-03-29,16.938,17.417,16.579,17.143,116756.0
2023-03-30,17.168,18.136,17.168,18.136,73195.0
2023-03-31,17.921,18.211,17.462,18.056,141553.0
2023-04-01,17.921,18.211,17.462,18.056,141553.0
2023-04-02,17.921,18.211,17.462,18.056,141553.0
2023-04-03,17.926,18.216,17.717,17.837,40220.0
2023-04-04,17.926,18.056,17.627,17.647,70359.0
2023-04-05,17.827,17.946,17.537,17.557,82840.0
2023-04-06,17.737,18.705,17.487,18.525,103802.0
2023-04-07,17.737,18.705,17.487,18.525,103802.0
2023-04-08,17.737,18.705,17.487,18.525,103802.0
2023-04-09,17.737,18.705,17.487,18.525,103802.0
2023-04-10,17.737,18.705,17.487,18.525,103802.0
2023-04-11,18.535,19.264,18.525,18.865,79969.0
2023-04-12,18.735,19.853,18.735,19.444,100738.0
2023-04-13,19.444,19.733,19.124,19.454,47829.0
2023-04-14,19.444,20.861,19.434,20.542,162761.0
2023-04-15,19.444,20.861,19.434,20.542,162761.0
2023-04-16,19.444,20.861,19.434,20.542,162761.0
2023-04-17,20.542,20.981,20.462,20.601,140441.0
2023-04-18,20.661,21.38,20.562,20.881,93004.0
2023-04-19,20.861,20.961,20.482,20.701,52972.0
2023-04-20,20.681,20.981,20.082,20.082,82331.0
2023-04-21,20.043,20.442,20.043,20.322,38549.0
2023-04-22,20.043,20.442,20.043,20.322,38549.0
2023-04-23,20.043,20.442,20.043,20.322,38549.0
2023-04-24,20.322,20.562,20.003,20.003,29549.0
2023-04-25,20.162,20.162,19.693,19.813,49132.0
2023-04-26,20.003,20.542,19.833,20.062,119658.0
2023-04-27,20.262,20.362,19.803,20.262,47553.0
2023-04-28,20.262,20.462,20.003,20.322,66473.0
2023-04-29,20.262,20.462,20.003,20.322,66473.0
2023-04-30,20.262,20.462,20.003,20.322,66473.0
2023-05-01,20.262,20.462,20.003,20.322,66473.0
2023-05-02,20.322,20.641,20.023,20.102,69448.0
2023-05-03,20.222,20.222,19.763,19.843,48754.0
2023-05-04,20.142,20.142,19.164,19.514,93394.0
2023-05-05,19.723,20.062,19.504,19.533,49782.0
2023-05-06,19.723,20.062,19.504,19.533,49782.0
2023-05-07,19.723,20.062,19.504,19.533,49782.0
2023-05-08,19.723,19.893,19.104,19.244,48682.0
2023-05-09,19.424,19.424,18.875,18.875,28101.0
2023-05-10,19.094,19.374,18.755,19.284,42269.0
2023-05-11,19.304,19.533,19.124,19.144,53293.0
2023-05-12,19.304,19.304,18.765,19.004,26585.0
2023-05-13,19.304,19.304,18.765,19.004,26585.0
2023-05-14,19.304,19.304,18.765,19.004,26585.0
2023-05-15,19.284,19.533,18.955,19.454,47118.0
2023-05-16,19.394,19.653,19.284,19.454,114561.0
2023-05-17,19.464,19.563,19.144,19.444,69901.0
2023-05-18,19.464,19.703,19.064,19.563,77366.0
2023-05-19,19.593,20.142,19.553,20.003,70672.0
2023-05-20,19.593,20.142,19.553,20.003,70672.0
2023-05-21,19.593,20.142,19.553,20.003,70672.0
2023-05-22,19.953,20.362,18.915,19.494,105962.0
2023-05-23,19.603,20.142,18.975,19.713,144424.0
2023-05-24,19.653,19.723,19.224,19.244,24148.0
2023-05-25,19.234,19.284,18.935,19.114,38455.0
2023-05-26,19.074,19.334,18.875,19.104,30793.0
2023-05-27,19.074,19.334,18.875,19.104,30793.0
2023-05-28,19.074,19.334,18.875,19.104,30793.0
2023-05-29,19.234,19.713,18.515,18.565,51750.0
2023-05-30,18.765,18.885,18.545,18.705,29056.0
2023-05-31,18.765,18.765,18.126,18.505,47146.0
2023-06-01,18.695,18.695,18.246,18.535,56167.0
2023-06-02,18.695,20.023,18.535,19.573,75768.0
2023-06-03,18.695,20.023,18.535,19.573,75768.0
2023-06-04,18.695,20.023,18.535,19.573,75768.0
2023-06-05,19.533,20.023,19.474,19.633,68295.0
2023-06-06,19.623,20.482,19.623,20.302,37320.0
2023-06-07,20.282,20.981,20.282,20.721,66601.0
2023-06-08,20.721,20.981,20.641,20.641,22341.0
2023-06-09,20.721,21.36,20.502,21.22,50820.0
2023-06-10,20.721,21.36,20.502,21.22,50820.0
2023-06-11,20.721,21.36,20.502,21.22,50820.0
2023-06-12,21.18,21.64,21.18,21.44,46795.0
2023-06-13,21.48,21.739,21.28,21.56,31472.0
2023-06-14,21.56,22.498,21.5,21.919,127965.0
2023-06-15,21.899,22.218,21.32,21.38,27923.0
2023-06-16,21.6,21.74,21.36,21.42,231284.0
2023-06-17,21.6,21.74,21.36,21.42,231284.0
2023-06-18,21.6,21.74,21.36,21.42,231284.0
2023-06-19,21.6,21.64,21.1,21.18,32863.0
2023-06-20,21.34,21.88,20.96,21.38,53082.0
2023-06-21,21.42,21.52,21.04,21.28,27947.0
2023-06-22,21.42,21.74,21.02,21.08,39796.0
2023-06-23,21.1,21.42,20.76,20.8,46214.0
2023-06-24,21.1,21.42,20.76,20.8,46214.0
2023-06-25,21.1,21.42,20.76,20.8,46214.0
2023-06-26,21.04,21.04,20.42,20.56,32211.0
2023-06-27,20.82,20.88,20.24,20.32,76758.0
2023-06-28,20.48,20.66,19.82,20.48,56414.0
2023-06-29,20.46,20.68,20.34,20.44,51274.0
2023-06-30,20.48,21.24,20.48,21.04,46084.0
2023-07-01,20.48,21.24,20.48,21.04,46084.0
2023-07-02,20.48,21.24,20.48,21.04,46084.0
2023-07-03,20.98,21.84,20.98,21.68,75582.0
2023-07-04,21.64,22.74,21.62,22.28,94987.0
2023-07-05,22.26,22.76,21.92,22.42,121676.0
2023-07-06,22.42,22.54,21.32,21.38,70812.0
2023-07-07,21.56,21.56,20.88,20.94,63690.0
2023-07-08,21.56,21.56,20.88,20.94,63690.0
2023-07-09,21.56,21.56,20.88,20.94,63690.0
2023-07-10,21.1,21.1,20.26,20.32,51442.0
2023-07-11,20.58,20.72,20.12,20.6,31556.0
2023-07-12,20.58,21.36,20.48,21.18,42945.0
2023-07-13,21.22,21.4,21.1,21.22,27113.0
2023-07-14,21.22,21.38,21.02,21.16,14437.0
2023-07-15,21.22,21.38,21.02,21.16,14437.0
2023-07-16,21.22,21.38,21.02,21.16,14437.0
2023-07-17,21.22,21.36,20.7,20.76,82632.0
2023-07-18,21.1,21.82,20.9,21.72,33450.0
2023-07-19,21.64,23.12,21.64,22.4,104029.0
2023-07-20,22.32,22.8,22.24,22.3,65943.0
2023-07-21,22.32,22.64,22.2,22.46,26022.0
2023-07-22,22.32,22.64,22.2,22.46,26022.0
2023-07-23,22.32,22.64,22.2,22.46,26022.0
2023-07-24,22.42,22.76,22.34,22.62,19239.0
2023-07-25,22.42,22.86,22.08,22.16,24721.0
2023-07-26,22.34,22.38,21.88,22.28,19988.0
2023-07-27,22.32,22.74,22.14,22.22,100180.0
2023-07-28,22.34,22.34,21.78,21.94,27059.0
2023-07-29,22.34,22.34,21.78,21.94,27059.0
2023-07-30,22.34,22.34,21.78,21.94,27059.0
2023-07-31,22.14,22.98,21.86,22.72,76632.0
2023-08-01,22.7,22.74,22.18,22.24,18192.0
2023-08-02,22.24,22.48,21.92,22.36,31773.0
2023-08-03,22.28,22.42,21.9,22.22,17990.0
2023-08-04,22.28,22.78,22.02,22.16,65935.0
2023-08-05,22.28,22.78,22.02,22.16,65935.0
2023-08-06,22.28,22.78,22.02,22.16,65935.0
2023-08-07,22.38,22.38,21.54,21.66,31962.0
2023-08-08,21.78,21.8,21.2,21.5,35907.0
2023-08-09,21.68,21.78,21.44,21.72,26794.0
2023-08-10,21.72,22.68,21.64,22.2,110147.0
2023-08-11,22.26,22.54,21.52,21.58,50870.0
2023-08-12,22.26,22.54,21.52,21.58,50870.0
2023-08-13,22.26,22.54,21.52,21.58,50870.0
2023-08-14,21.7,21.7,21.02,21.2,62771.0
2023-08-15,21.44,21.44,20.44,20.64,40463.0
2023-08-16,20.8,20.8,20.36,20.58,35138.0
2023-08-17,20.76,20.78,20.2,20.3,46941.0
2023-08-18,20.5,20.5,20.02,20.16,61843.0
2023-08-19,20.5,20.5,20.02,20.16,61843.0
2023-08-20,20.5,20.5,20.02,20.16,61843.0
2023-08-21,20.3,20.46,19.7,19.77,49137.0
2023-08-22,19.92,20.26,19.72,19.89,48268.0
2023-08-23,19.95,20.42,19.9,20.22,40233.0
2023-08-24,20.26,20.7,20.26,20.32,30237.0
2023-08-25,20.34,20.7,20.2,20.3,31699.0
2023-08-26,20.34,20.7,20.2,20.3,31699.0
2023-08-27,20.34,20.7,20.2,20.3,31699.0
2023-08-28,20.34,20.56,20.26,20.4,31177.0
2023-08-29,20.42,20.94,20.38,20.64,32336.0
2023-08-30,20.58,20.9,20.38,20.42,34740.0
2023-08-31,20.58,21.4,20.42,21.08,50302.0
2023-09-01,21.1,21.32,20.94,21.0,21539.0
2023-09-02,21.1,21.32,20.94,21.0,21539.0
2023-09-03,21.1,21.32,20.94,21.0,21539.0
2023-09-04,21.24,21.44,20.98,21.26,14487.0
2023-09-05,21.1,21.58,21.1,21.4,18931.0
2023-09-06,21.36,21.78,21.0,21.5,40142.0
2023-09-07,21.44,21.6,21.0,21.18,39048.0
2023-09-08,21.44,21.44,20.8,20.92,30388.0
2023-09-09,21.44,21.44,20.8,20.92,30388.0
2023-09-10,21.44,21.44,20.8,20.92,30388.0
2023-09-11,21.1,21.48,20.86,21.32,49822.0
2023-09-12,21.32,21.52,21.04,21.06,23519.0
2023-09-13,21.02,21.72,21.0,21.48,61057.0
2023-09-14,21.48,21.88,21.38,21.62,77774.0
2023-09-15,21.64,21.98,21.44,21.64,858618.0
2023-09-16,21.64,21.98,21.44,21.64,858618.0
2023-09-17,21.64,21.98,21.44,21.64,858618.0
2023-09-18,21.64,21.88,21.48,21.66,37578.0
2023-09-19,21.64,23.18,21.54,22.78,96404.0
2023-09-20,22.7,23.88,22.7,23.6,177023.0
2023-09-21,23.48,23.94,23.32,23.32,64878.0
2023-09-22,23.32,23.6,23.18,23.48,63558.0
2023-09-23,23.32,23.6,23.18,23.48,63558.0
2023-09-24,23.32,23.6,23.18,23.48,63558.0
2023-09-25,23.52,24.1,23.32,23.46,56071.0
2023-09-26,23.54,23.54,22.1,22.1,68743.0
2023-09-27,22.36,22.36,20.84,20.98,87393.0
2023-09-28,21.14,21.16,20.7,20.76,46363.0
2023-09-29,20.96,21.76,20.74,21.4,111292.0
2023-09-30,20.96,21.76,20.74,21.4,111292.0
2023-10-01,20.96,21.76,20.74,21.4,111292.0
2023-10-02,21.44,22.16,21.38,21.52,60147.0
2023-10-03,21.44,21.5,21.1,21.16,45386.0
2023-10-04,21.4,21.4,20.78,21.0,37249.0
2023-10-05,21.1,21.26,20.76,20.86,45066.0
2023-10-06,21.0,21.26,20.36,20.8,69212.0
2023-10-07,21.0,21.26,20.36,20.8,69212.0
2023-10-08,21.0,21.26,20.36,20.8,69212.0
2023-10-09,20.9,20.9,20.46,20.84,37474.0
2023-10-10,20.9,21.32,20.6,20.98,36336.0
2023-10-11,20.96,21.32,20.7,21.2,32141.0
2023-10-12,21.22,21.74,20.8,20.84,34118.0
2023-10-13,20.76,21.06,20.52,20.76,34282.0
2023-10-14,20.76,21.06,20.52,20.76,34282.0
2023-10-15,20.76,21.06,20.52,20.76,34282.0
2023-10-16,21.0,21.0,20.34,20.54,31392.0
2023-10-17,20.72,20.86,20.22,20.3,32921.0
2023-10-18,20.26,20.5,19.98,20.0,48501.0
2023-10-19,20.0,20.7,19.41,19.43,71758.0
2023-10-20,19.6,19.72,19.17,19.52,42982.0
2023-10-21,19.6,19.72,19.17,19.52,42982.0
2023-10-22,19.6,19.72,19.17,19.52,42982.0
2023-10-23,19.6,19.67,18.83,19.17,59177.0
2023-10-24,19.41,19.83,19.16,19.57,43259.0
2023-10-25,19.5,19.94,18.95,19.09,43626.0
2023-10-26,19.22,19.45,18.82,19.2,52280.0
2023-10-27,19.28,19.65,19.13,19.3,103732.0
2023-10-28,19.28,19.65,19.13,19.3,103732.0
2023-10-29,19.28,19.65,19.13,19.3,103732.0
2023-10-30,19.4,19.84,19.17,19.28,45042.0
2023-10-31,19.4,20.36,19.21,20.32,149391.0
2023-11-01,20.24,20.5,20.02,20.2,37420.0
2023-11-02,20.24,21.48,20.16,21.32,103816.0
2023-11-03,21.3,22.3,21.22,22.14,72294.0
2023-11-04,21.3,22.3,21.22,22.14,72294.0
2023-11-05,21.3,22.3,21.22,22.14,72294.0
2023-11-06,22.1,22.46,21.28,21.4,36837.0
2023-11-07,21.6,21.8,21.2,21.44,21940.0
2023-11-08,21.58,21.6,20.84,20.98,41474.0
2023-11-09,20.82,21.72,20.82,21.42,22175.0
2023-11-10,21.38,21.38,20.72,21.02,40014.0
2023-11-11,21.38,21.38,20.72,21.02,40014.0
2023-11-12,21.38,21.38,20.72,21.02,40014.0
2023-11-13,21.14,21.22,20.72,20.78,45243.0
2023-11-14,20.96,21.92,20.56,21.9,158173.0
2023-11-15,21.78,21.96,21.24,21.28,93634.0
2023-11-16,21.28,21.62,21.12,21.18,54013.0
2023-11-17,21.34,21.8,21.08,21.6,70812.0
2023-11-18,21.34,21.8,21.08,21.6,70812.0
2023-11-19,21.34,21.8,21.08,21.6,70812.0
2023-11-20,21.52,21.86,21.5,21.78,34629.0
2023-11-21,21.76,21.86,21.0,21.06,26243.0
2023-11-22,21.26,21.44,21.02,21.24,40855.0
2023-11-23,21.1,21.7,21.1,21.6,24435.0
2023-11-24,21.6,21.68,21.28,21.44,24178.0
2023-11-25,21.6,21.68,21.28,21.44,24178.0
2023-11-26,21.6,21.68,21.28,21.44,24178.0
2023-11-27,21.6,21.8,21.36,21.54,18105.0
2023-11-28,21.6,21.78,21.3,21.68,28777.0
2023-11-29,21.7,22.5,21.58,22.24,102724.0
2023-11-30,22.2,22.74,22.12,22.26,189245.0
2023-12-01,22.2,22.8,22.16,22.56,61151.0
2023-12-02,22.2,22.8,22.16,22.56,61151.0
2023-12-03,22.2,22.8,22.16,22.56,61151.0
2023-12-04,22.46,22.88,22.44,22.54,35571.0
2023-12-05,22.46,23.16,22.34,22.4,69938.0
2023-12-06,22.46,23.14,22.28,22.92,48058.0
2023-12-07,22.88,22.92,22.36,22.42,66350.0
2023-12-08,22.6,22.64,21.54,21.72,106372.0
2023-12-09,22.6,22.64,21.54,21.72,106372.0
2023-12-10,22.6,22.64,21.54,21.72,106372.0
2023-12-11,21.84,22.02,21.58,21.86,82580.0
2023-12-12,21.84,22.2,21.62,21.96,78131.0
2023-12-13,21.9,22.46,21.8,22.32,65217.0
2023-12-14,22.48,24.0,22.48,23.28,173105.0
2023-12-15,23.3,23.7,23.04,23.2,102828.0
2023-12-16,23.3,23.7,23.04,23.2,102828.0
2023-12-17,23.3,23.7,23.04,23.2,102828.0
2023-12-18,23.4,23.46,22.9,23.24,46431.0
2023-12-19,23.2,23.7,23.18,23.44,53370.0
2023-12-20,23.4,23.8,23.2,23.2,44089.0
2023-12-21,23.4,23.6,22.94,23.46,49011.0
2023-12-22,23.4,23.54,22.96,23.3,51197.0
2023-12-23,23.4,23.54,22.96,23.3,51197.0
2023-12-24,23.4,23.54,22.96,23.3,51197.0
2023-12-25,23.4,23.54,22.96,23.3,51197.0
2023-12-26,23.4,23.54,22.96,23.3,51197.0
2023-12-27,23.4,23.76,23.34,23.7,66714.0
2023-12-28,23.84,23.84,23.5,23.58,31834.0
2023-12-29,23.62,23.94,23.54,23.94,27250.0
2023-12-30,23.62,23.94,23.54,23.94,27250.0
2023-12-31,23.62,23.94,23.54,23.94,27250.0
2024-01-01,23.62,23.94,23.54,23.94,27250.0
2024-01-02,24.0,24.0,23.32,23.36,43128.0
2024-01-03,23.58,23.58,22.7,22.76,31569.0
2024-01-04,23.02,23.14,22.52,22.64,28359.0
2024-01-05,22.78,22.78,22.4,22.56,36904.0
2024-01-06,22.78,22.78,22.4,22.56,36904.0
2024-01-07,22.78,22.78,22.4,22.56,36904.0
2024-01-08,22.78,22.78,22.12,22.46,57652.0
2024-01-09,22.44,22.68,22.28,22.28,35965.0
2024-01-10,22.5,23.06,22.24,22.68,29510.0
2024-01-11,22.72,23.14,22.52,22.66,54450.0
2024-01-12,22.72,23.2,22.56,22.82,51444.0
2024-01-13,22.72,23.2,22.56,22.82,51444.0
2024-01-14,22.72,23.2,22.56,22.82,51444.0
2024-01-15,22.84,23.0,22.4,22.48,11392.0
