,HOT GR Equity,HOT GR Equity,HOT GR Equity,HOT GR Equity,HOT GR Equity
2016-10-19,92.357,93.651,92.089,93.578,55773.0
2016-10-20,93.636,94.097,92.907,93.573,54121.0
2016-10-21,93.067,93.836,93.019,93.279,49968.0
2016-10-22,93.067,93.836,93.019,93.279,49968.0
2016-10-23,93.067,93.836,93.019,93.279,49968.0
2016-10-24,93.465,94.803,93.136,93.692,50105.0
2016-10-25,94.201,94.357,93.442,93.442,30568.0
2016-10-26,92.739,93.242,91.978,92.833,49902.0
2016-10-27,92.205,93.353,91.606,91.836,50440.0
2016-10-28,92.037,92.037,90.416,91.717,45008.0
2016-10-29,92.037,92.037,90.416,91.717,45008.0
2016-10-30,92.037,92.037,90.416,91.717,45008.0
2016-10-31,91.412,92.572,90.49,91.902,89365.0
2016-11-01,91.903,92.944,91.085,91.383,49255.0
2016-11-02,90.595,91.234,90.007,90.796,82831.0
2016-11-03,90.788,91.42,89.673,90.609,85586.0
2016-11-04,90.788,90.788,88.632,89.43,78435.0
2016-11-05,90.788,90.788,88.632,89.43,78435.0
2016-11-06,90.788,90.788,88.632,89.43,78435.0
2016-11-07,89.754,90.862,89.16,90.676,92245.0
2016-11-08,90.513,92.684,90.334,91.232,73050.0
2016-11-09,87.687,96.067,85.933,96.03,155255.0
2016-11-10,96.015,98.632,95.584,96.119,113116.0
2016-11-11,96.194,96.682,94.022,94.171,85099.0
2016-11-12,96.194,96.682,94.022,94.171,85099.0
2016-11-13,96.194,96.682,94.022,94.171,85099.0
2016-11-14,94.491,96.067,94.283,95.688,79891.0
2016-11-15,95.554,98.409,95.532,97.761,83675.0
2016-11-16,97.74,99.339,97.406,98.222,72741.0
2016-11-17,98.149,99.041,96.959,97.89,110075.0
2016-11-18,98.186,99.264,97.666,98.332,84019.0
2016-11-19,98.186,99.264,97.666,98.332,84019.0
2016-11-20,98.186,99.264,97.666,98.332,84019.0
2016-11-21,98.558,98.567,96.356,97.034,94258.0
2016-11-22,97.42,98.855,97.108,98.184,88941.0
2016-11-23,98.015,99.785,97.705,98.632,83898.0
2016-11-24,98.879,98.879,97.48,98.558,57925.0
2016-11-25,98.447,98.855,97.554,98.585,49155.0
2016-11-26,98.447,98.855,97.554,98.585,49155.0
2016-11-27,98.447,98.855,97.554,98.585,49155.0
2016-11-28,97.078,98.298,97.004,97.554,61561.0
2016-11-29,97.212,98.632,96.699,98.29,85067.0
2016-11-30,98.342,100.12,98.149,99.785,117474.0
2016-12-01,99.413,101.718,99.376,100.588,80835.0
2016-12-02,100.12,100.536,99.116,99.562,67094.0
2016-12-03,100.12,100.536,99.116,99.562,67094.0
2016-12-04,100.12,100.536,99.116,99.562,67094.0
2016-12-05,98.781,101.272,98.781,100.789,91070.0
2016-12-06,101.255,101.941,100.603,101.718,57222.0
2016-12-07,101.934,102.648,96.625,98.976,176004.0
2016-12-08,99.279,99.487,97.889,99.374,89152.0
2016-12-09,99.205,100.491,98.707,99.724,77113.0
2016-12-10,99.205,100.491,98.707,99.724,77113.0
2016-12-11,99.205,100.491,98.707,99.724,77113.0
2016-12-12,99.703,99.896,98.67,98.732,50350.0
2016-12-13,99.242,99.822,97.926,99.445,62520.0
2016-12-14,99.354,99.45,98.558,98.919,53188.0
2016-12-15,98.699,99.311,97.814,98.439,137972.0
2016-12-16,98.365,100.528,97.874,99.45,172352.0
2016-12-17,98.365,100.528,97.874,99.45,172352.0
2016-12-18,98.365,100.528,97.874,99.45,172352.0
2016-12-19,98.551,99.896,98.3,98.3,70158.0
2016-12-20,98.974,99.636,98.188,98.484,99709.0
2016-12-21,97.532,100.38,97.532,100.157,70083.0
2016-12-22,99.776,100.528,99.562,99.711,40592.0
2016-12-23,99.494,100.528,99.494,99.971,31373.0
2016-12-24,99.494,100.528,99.494,99.971,31373.0
2016-12-25,99.494,100.528,99.494,99.971,31373.0
2016-12-26,99.494,100.528,99.494,99.971,31373.0
2016-12-27,99.8,101.235,99.554,100.745,22565.0
2016-12-28,100.395,101.309,99.891,100.268,38193.0
2016-12-29,100.142,100.142,99.116,99.711,33363.0
2016-12-30,99.822,99.822,98.707,98.93,31304.0
2016-12-31,99.822,99.822,98.707,98.93,31304.0
2017-01-01,99.822,99.822,98.707,98.93,31304.0
2017-01-02,98.863,101.532,97.889,101.272,41885.0
2017-01-03,101.428,102.61,101.155,101.569,82722.0
2017-01-04,101.621,101.644,99.859,100.008,59917.0
2017-01-05,100.06,100.082,97.889,98.818,67782.0
2017-01-06,98.974,99.859,98.298,99.711,42165.0
2017-01-07,98.974,99.859,98.298,99.711,42165.0
2017-01-08,98.974,99.859,98.298,99.711,42165.0
2017-01-09,99.659,99.822,98.818,99.051,51644.0
2017-01-10,99.183,101.142,98.744,100.807,62919.0
2017-01-11,100.357,101.867,100.357,101.123,57176.0
2017-01-12,100.729,101.458,100.194,100.907,59450.0
2017-01-13,100.871,103.242,100.343,102.907,69573.0
2017-01-14,100.871,103.242,100.343,102.907,69573.0
2017-01-15,100.871,103.242,100.343,102.907,69573.0
2017-01-16,102.439,102.833,100.9,100.9,48364.0
2017-01-17,100.521,102.09,100.521,101.856,75915.0
2017-01-18,101.703,102.246,99.859,100.863,88380.0
2017-01-19,101.332,101.332,99.599,99.819,64261.0
2017-01-20,99.621,100.603,99.153,100.454,71436.0
2017-01-21,99.621,100.603,99.153,100.454,71436.0
2017-01-22,99.621,100.603,99.153,100.454,71436.0
2017-01-23,100.105,100.491,99.525,99.761,65623.0
2017-01-24,99.986,100.12,98.878,99.264,64388.0
2017-01-25,99.54,100.789,99.067,100.36,74561.0
2017-01-26,100.35,100.863,99.673,99.885,37944.0
2017-01-27,100.149,101.458,99.711,101.309,63174.0
2017-01-28,100.149,101.458,99.711,101.309,63174.0
2017-01-29,100.149,101.458,99.711,101.309,63174.0
2017-01-30,100.863,101.309,99.004,99.079,47793.0
2017-01-31,98.826,99.599,97.469,97.469,75191.0
2017-02-01,97.554,100.194,97.554,99.079,55742.0
2017-02-02,98.573,99.822,98.573,99.339,68840.0
2017-02-03,99.525,101.421,98.855,100.937,70192.0
2017-02-04,99.525,101.421,98.855,100.937,70192.0
2017-02-05,99.525,101.421,98.855,100.937,70192.0
2017-02-06,100.744,101.19,98.781,98.893,70630.0
2017-02-07,98.922,100.603,98.506,99.971,68778.0
2017-02-08,101.867,102.276,100.305,100.9,71927.0
2017-02-09,101.294,103.428,100.789,102.969,96570.0
2017-02-10,103.123,104.677,103.057,104.677,73155.0
2017-02-11,103.123,104.677,103.057,104.677,73155.0
2017-02-12,103.123,104.677,103.057,104.677,73155.0
2017-02-13,104.15,106.291,103.25,105.994,79995.0
2017-02-14,105.733,106.774,105.681,105.919,54472.0
2017-02-15,106.403,106.588,105.585,105.845,53280.0
2017-02-16,106.046,106.046,104.804,105.307,71951.0
2017-02-17,105.317,105.362,104.395,104.618,54110.0
2017-02-18,105.317,105.362,104.395,104.618,54110.0
2017-02-19,105.317,105.362,104.395,104.618,54110.0
2017-02-20,104.849,105.547,104.692,105.138,24405.0
2017-02-21,105.28,106.426,104.839,106.426,59400.0
2017-02-22,106.217,106.626,105.845,106.328,48206.0
2017-02-23,106.261,107.481,105.956,107.052,66952.0
2017-02-24,106.462,106.997,104.841,106.105,71541.0
2017-02-25,106.462,106.997,104.841,106.105,71541.0
2017-02-26,106.462,106.997,104.841,106.105,71541.0
2017-02-27,106.462,106.886,105.547,106.551,42377.0
2017-02-28,107.399,108.247,104.73,107.359,178567.0
2017-03-01,107.101,110.79,107.101,110.23,105837.0
2017-03-02,110.135,112.091,110.046,111.891,71978.0
2017-03-03,111.54,113.243,111.347,111.627,71631.0
2017-03-04,111.54,113.243,111.347,111.627,71631.0
2017-03-05,111.54,113.243,111.347,111.627,71631.0
2017-03-06,111.54,112.871,111.332,112.686,46915.0
2017-03-07,112.686,113.355,111.868,112.054,69912.0
2017-03-08,111.599,113.318,111.599,113.02,52201.0
2017-03-09,112.686,113.764,112.277,113.556,69294.0
2017-03-10,113.771,114.656,113.02,113.72,66349.0
2017-03-11,113.771,114.656,113.02,113.72,66349.0
2017-03-12,113.771,114.656,113.02,113.72,66349.0
2017-03-13,113.771,114.396,113.057,113.064,58923.0
2017-03-14,113.117,114.135,112.76,112.983,101090.0
2017-03-15,112.827,113.987,112.782,113.392,68907.0
2017-03-16,113.793,114.768,113.563,114.251,78967.0
2017-03-17,114.069,115.028,113.857,114.856,89008.0
2017-03-18,114.069,115.028,113.857,114.856,89008.0
2017-03-19,114.069,115.028,113.857,114.856,89008.0
2017-03-20,114.217,115.251,114.217,114.582,48052.0
2017-03-21,114.909,115.065,113.318,113.392,64108.0
2017-03-22,112.522,113.02,111.087,112.648,82273.0
2017-03-23,112.745,114.284,112.277,114.284,64717.0
2017-03-24,114.202,114.656,112.946,113.86,46662.0
2017-03-25,114.202,114.656,112.946,113.86,46662.0
2017-03-26,114.202,114.656,112.946,113.86,46662.0
2017-03-27,113.437,113.437,112.277,112.648,66353.0
2017-03-28,113.31,113.615,111.496,112.983,101894.0
2017-03-29,113.236,113.541,112.239,112.686,82189.0
2017-03-30,112.486,115.139,112.448,115.04,66493.0
2017-03-31,114.515,115.417,114.061,115.417,65936.0
2017-04-01,114.515,115.417,114.061,115.417,65936.0
2017-04-02,114.515,115.417,114.061,115.417,65936.0
2017-04-03,115.682,116.217,115.281,115.43,61042.0
2017-04-04,114.846,116.366,114.73,116.032,66304.0
2017-04-05,115.897,117.258,115.801,116.78,69481.0
2017-04-06,116.035,118.337,115.697,118.203,74571.0
2017-04-07,117.945,119.378,117.437,119.365,62831.0
2017-04-08,117.945,119.378,117.437,119.365,62831.0
2017-04-09,117.945,119.378,117.437,119.365,62831.0
2017-04-10,119.255,119.638,118.82,119.422,48947.0
2017-04-11,119.278,120.827,118.671,120.456,79699.0
2017-04-12,120.493,120.79,119.524,119.665,47242.0
2017-04-13,119.431,120.233,118.374,119.541,55996.0
2017-04-14,119.431,120.233,118.374,119.541,55996.0
2017-04-15,119.431,120.233,118.374,119.541,55996.0
2017-04-16,119.431,120.233,118.374,119.541,55996.0
2017-04-17,119.431,120.233,118.374,119.541,55996.0
2017-04-18,119.816,120.642,118.021,118.417,61690.0
2017-04-19,118.277,119.303,118.151,118.411,60871.0
2017-04-20,118.337,119.708,117.667,119.708,42881.0
2017-04-21,119.549,120.233,119.08,119.935,49576.0
2017-04-22,119.549,120.233,119.08,119.935,49576.0
2017-04-23,119.549,120.233,119.08,119.935,49576.0
2017-04-24,122.077,123.541,121.46,123.021,79752.0
2017-04-25,122.24,123.616,122.24,122.463,60659.0
2017-04-26,122.36,124.47,122.28,124.368,49455.0
2017-04-27,123.817,124.545,123.281,123.881,59900.0
2017-04-28,124.084,124.211,122.871,123.044,72317.0
2017-04-29,124.084,124.211,122.871,123.044,72317.0
2017-04-30,124.084,124.211,122.871,123.044,72317.0
2017-05-01,124.084,124.211,122.871,123.044,72317.0
2017-05-02,122.352,126.702,122.307,126.383,108240.0
2017-05-03,126.151,127.111,124.805,125.661,75962.0
2017-05-04,126.055,128.306,125.549,128.306,62552.0
2017-05-05,127.705,127.891,126.59,127.762,51007.0
2017-05-06,127.705,127.891,126.59,127.762,51007.0
2017-05-07,127.705,127.891,126.59,127.762,51007.0
2017-05-08,127.973,128.761,126.255,127.259,71444.0
2017-05-09,126.992,128.3,126.977,127.554,80736.0
2017-05-10,129.007,130.122,125.586,127.482,105817.0
2017-05-11,127.241,129.408,126.652,127.509,131940.0
2017-05-12,127.966,128.388,126.539,127.331,98454.0
2017-05-13,127.966,128.388,126.539,127.331,98454.0
2017-05-14,127.966,128.388,126.539,127.331,98454.0
2017-05-15,126.916,127.86,126.501,126.72,65548.0
2017-05-16,126.584,127.18,125.293,125.482,69212.0
2017-05-17,124.991,125.746,122.337,122.582,86720.0
2017-05-18,122.439,123.934,121.442,121.971,120114.0
2017-05-19,122.439,123.858,121.85,123.821,57809.0
2017-05-20,122.439,123.858,121.85,123.821,57809.0
2017-05-21,122.439,123.858,121.85,123.821,57809.0
2017-05-22,123.866,124.311,123.028,123.028,52390.0
2017-05-23,123.149,124.16,122.65,122.99,79617.0
2017-05-24,122.839,124.5,122.839,124.291,75195.0
2017-05-25,124.369,124.991,122.915,123.362,59385.0
2017-05-26,123.26,123.707,122.197,123.244,46804.0
2017-05-27,123.26,123.707,122.197,123.244,46804.0
2017-05-28,123.26,123.707,122.197,123.244,46804.0
2017-05-29,123.617,123.934,123.028,123.745,18557.0
2017-05-30,123.617,124.198,123.179,123.473,39694.0
2017-05-31,123.617,124.387,123.103,123.632,111620.0
2017-06-01,123.632,124.727,123.171,123.71,61413.0
2017-06-02,124.138,124.613,123.609,124.236,50422.0
2017-06-03,124.138,124.613,123.609,124.236,50422.0
2017-06-04,124.138,124.613,123.609,124.236,50422.0
2017-06-05,124.243,124.243,124.175,124.175,50422.0
2017-06-06,124.138,125.142,122.688,123.348,73340.0
2017-06-07,122.952,124.84,122.537,124.274,77637.0
2017-06-08,124.213,125.029,123.066,124.085,59527.0
2017-06-09,123.919,125.935,123.858,125.935,64040.0
2017-06-10,123.919,125.935,123.858,125.935,64040.0
2017-06-11,123.919,125.935,123.858,125.935,64040.0
2017-06-12,125.419,125.482,123.934,124.675,73737.0
2017-06-13,124.719,126.199,124.719,125.853,47957.0
2017-06-14,125.572,127.784,125.572,127.105,81939.0
2017-06-15,126.875,127.294,124.764,125.633,68649.0
2017-06-16,125.644,129.596,125.55,129.106,125247.0
2017-06-17,125.644,129.596,125.55,129.106,125247.0
2017-06-18,125.644,129.596,125.55,129.106,125247.0
2017-06-19,129.583,130.842,128.992,129.483,55731.0
2017-06-20,129.559,130.2,128.287,128.287,49561.0
2017-06-21,128.094,128.615,127.105,128.313,67404.0
2017-06-22,128.222,128.426,126.992,128.124,47766.0
2017-06-23,128.222,128.222,126.539,127.278,45162.0
2017-06-24,128.222,128.222,126.539,127.278,45162.0
2017-06-25,128.222,128.222,126.539,127.278,45162.0
2017-06-26,127.626,127.784,126.765,126.954,48335.0
2017-06-27,127.143,127.143,124.171,124.171,69397.0
2017-06-28,124.298,124.764,121.82,123.821,111695.0
2017-06-29,124.508,124.508,120.536,121.314,102557.0
2017-06-30,120.755,122.348,120.755,121.103,85352.0
2017-07-01,120.755,122.348,120.755,121.103,85352.0
2017-07-02,120.755,122.348,120.755,121.103,85352.0
2017-07-03,121.495,122.009,120.385,121.556,52545.0
2017-07-04,121.623,121.82,119.706,119.895,63509.0
2017-07-05,119.698,121.329,119.6,121.035,45005.0
2017-07-06,121.035,121.065,117.479,118.555,105615.0
2017-07-07,119.17,119.17,116.044,117.885,136063.0
2017-07-08,119.17,119.17,116.044,117.885,136063.0
2017-07-09,119.17,119.17,116.044,117.885,136063.0
2017-07-10,117.101,118.8,116.686,118.028,83194.0
2017-07-11,118.052,118.687,116.497,116.677,74470.0
2017-07-12,116.707,118.687,116.648,118.335,51855.0
2017-07-13,118.324,119.442,118.007,119.215,100998.0
2017-07-14,118.912,119.781,118.271,119.366,62564.0
2017-07-15,118.912,119.781,118.271,119.366,62564.0
2017-07-16,118.912,119.781,118.271,119.366,62564.0
2017-07-17,119.251,120.197,119.14,119.14,43117.0
2017-07-18,118.819,120.159,118.309,118.836,63324.0
2017-07-19,118.687,121.367,118.581,120.989,82948.0
2017-07-20,121.155,122.613,119.668,119.744,131188.0
2017-07-21,120.008,120.008,111.476,113.1,245901.0
2017-07-22,120.008,120.008,111.476,113.1,245901.0
2017-07-23,120.008,120.008,111.476,113.1,245901.0
2017-07-24,113.062,113.817,111.552,113.521,112250.0
2017-07-25,113.326,115.1,112.609,114.61,91682.0
2017-07-26,114.202,115.44,113.364,114.157,80570.0
2017-07-27,113.821,114.647,112.42,113.233,84558.0
2017-07-28,113.122,114.383,112.345,114.096,111109.0
2017-07-29,113.122,114.383,112.345,114.096,111109.0
2017-07-30,113.122,114.383,112.345,114.096,111109.0
2017-07-31,113.939,114.798,113.741,113.907,107449.0
2017-08-01,113.87,114.194,112.949,113.71,122712.0
2017-08-02,113.361,113.449,112.08,112.722,101174.0
2017-08-03,112.888,113.251,111.929,112.686,51956.0
2017-08-04,112.888,113.93,112.231,113.817,70860.0
2017-08-05,112.888,113.93,112.231,113.817,70860.0
2017-08-06,112.888,113.93,112.231,113.817,70860.0
2017-08-07,113.409,114.459,113.402,114.308,60912.0
2017-08-08,114.141,114.874,113.137,114.15,81823.0
2017-08-09,113.802,114.421,112.76,113.762,77361.0
2017-08-10,113.802,113.802,112.005,112.269,56055.0
2017-08-11,111.959,111.959,110.646,111.627,52438.0
2017-08-12,111.959,111.959,110.646,111.627,52438.0
2017-08-13,111.959,111.959,110.646,111.627,52438.0
2017-08-14,111.333,113.968,111.325,113.213,62176.0
2017-08-15,113.9,114.61,113.062,113.553,36462.0
2017-08-16,113.9,115.572,113.515,114.783,55718.0
2017-08-17,114.923,115.365,114.006,114.006,44829.0
2017-08-18,114.308,114.308,112.949,114.043,55760.0
2017-08-19,114.308,114.308,112.949,114.043,55760.0
2017-08-20,114.308,114.308,112.949,114.043,55760.0
2017-08-21,114.187,114.308,112.76,113.175,47234.0
2017-08-22,113.771,115.1,112.897,114.761,51299.0
2017-08-23,114.587,115.327,114.146,114.146,58761.0
2017-08-24,114.504,114.761,112.711,112.714,46786.0
2017-08-25,112.805,113.628,112.156,112.684,36242.0
2017-08-26,112.805,113.628,112.156,112.684,36242.0
2017-08-27,112.805,113.628,112.156,112.684,36242.0
2017-08-28,112.737,112.737,111.514,111.589,25889.0
2017-08-29,111.318,111.374,109.551,110.155,54138.0
2017-08-30,110.887,111.627,110.284,111.627,71489.0
2017-08-31,111.65,112.42,111.401,111.778,64709.0
2017-09-01,111.567,113.817,111.567,113.175,68578.0
2017-09-02,111.567,113.817,111.567,113.175,68578.0
2017-09-03,111.567,113.817,111.567,113.175,68578.0
2017-09-04,112.45,112.928,110.268,111.589,76658.0
2017-09-05,111.899,113.024,111.426,112.231,46447.0
2017-09-06,111.605,111.808,110.419,111.378,56337.0
2017-09-07,111.605,112.307,110.985,111.816,41873.0
2017-09-08,111.388,111.605,110.759,111.099,44739.0
2017-09-09,111.388,111.605,110.759,111.099,44739.0
2017-09-10,111.388,111.605,110.759,111.099,44739.0
2017-09-11,111.605,112.254,110.948,111.929,73024.0
2017-09-12,112.058,112.458,110.985,111.136,60035.0
2017-09-13,111.348,111.401,110.608,111.268,67518.0
2017-09-14,111.265,111.778,110.532,111.107,71554.0
2017-09-15,110.955,112.684,110.846,111.74,107085.0
2017-09-16,110.955,112.684,110.846,111.74,107085.0
2017-09-17,110.955,112.684,110.846,111.74,107085.0
2017-09-18,111.907,112.496,111.514,111.891,50565.0
2017-09-19,112.126,112.911,110.797,110.985,71463.0
2017-09-20,111.204,111.204,100.038,103.047,363647.0
2017-09-21,103.269,105.21,102.039,105.172,164464.0
2017-09-22,104.696,105.398,103.888,104.941,80713.0
2017-09-23,104.696,105.398,103.888,104.941,80713.0
2017-09-24,104.696,105.398,103.888,104.941,80713.0
2017-09-25,105.096,105.292,103.058,104.002,95996.0
2017-09-26,104.039,104.643,103.286,103.549,88638.0
2017-09-27,103.67,105.851,103.435,105.484,103325.0
2017-09-28,105.633,107.89,104.341,107.594,124864.0
2017-09-29,107.762,108.532,106.455,107.766,86894.0
2017-09-30,107.762,108.532,106.455,107.766,86894.0
2017-10-01,107.762,108.532,106.455,107.766,86894.0
2017-10-02,107.875,109.136,107.437,108.607,70453.0
2017-10-03,108.509,108.509,108.502,108.502,70453.0
2017-10-04,108.758,109.966,106.795,107.022,119659.0
2017-10-05,107.105,108.44,106.078,108.44,97571.0
2017-10-06,108.049,109.022,106.72,108.23,98063.0
2017-10-07,108.049,109.022,106.72,108.23,98063.0
2017-10-08,108.049,109.022,106.72,108.23,98063.0
2017-10-09,108.207,108.72,106.395,106.395,73816.0
2017-10-10,106.365,107.399,106.229,107.135,71432.0
2017-10-11,107.044,107.248,103.549,105.625,212619.0
2017-10-12,105.338,106.531,104.417,105.625,93708.0
2017-10-13,105.323,106.267,103.813,105.7,126829.0
2017-10-14,105.323,106.267,103.813,105.7,126829.0
2017-10-15,105.323,106.267,103.813,105.7,126829.0
2017-10-16,105.497,110.57,105.497,109.677,135380.0
2017-10-17,109.4,113.968,109.4,113.311,248502.0
2017-10-18,113.062,119.291,108.871,114.224,659678.0
2017-10-19,114.224,114.949,112.496,112.533,241422.0
2017-10-20,112.609,114.383,112.231,113.535,133869.0
2017-10-21,112.609,114.383,112.231,113.535,133869.0
2017-10-22,112.609,114.383,112.231,113.535,133869.0
2017-10-23,113.334,114.043,112.835,113.477,57742.0
2017-10-24,113.334,114.836,111.891,112.169,80249.0
2017-10-25,112.428,112.428,110.721,111.325,102564.0
2017-10-26,111.756,114.421,110.834,113.66,126608.0
2017-10-27,113.681,115.063,113.062,114.015,123541.0
2017-10-28,113.681,115.063,113.062,114.015,123541.0
2017-10-29,113.681,115.063,113.062,114.015,123541.0
2017-10-30,113.832,115.138,113.741,114.383,129652.0
2017-10-31,114.187,114.209,114.187,114.209,129652.0
2017-11-01,114.723,117.177,113.439,116.829,179512.0
2017-11-02,116.829,119.366,116.384,118.46,171522.0
2017-11-03,118.468,118.522,115.591,116.06,115484.0
2017-11-04,118.468,118.522,115.591,116.06,115484.0
2017-11-05,118.468,118.522,115.591,116.06,115484.0
2017-11-06,116.089,117.101,115.402,116.918,85874.0
2017-11-07,117.161,117.516,115.289,115.704,106486.0
2017-11-08,116.052,116.233,113.93,114.081,116482.0
2017-11-09,114.36,114.36,111.445,111.445,112752.0
2017-11-10,112.767,116.384,111.982,113.946,185765.0
2017-11-11,112.767,116.384,111.982,113.946,185765.0
2017-11-12,112.767,116.384,111.982,113.946,185765.0
2017-11-13,113.99,115.214,110.797,111.627,92421.0
2017-11-14,111.899,111.899,111.136,111.461,88295.0
2017-11-15,111.401,111.401,109.815,111.363,92216.0
2017-11-16,111.401,113.628,110.985,113.198,101294.0
2017-11-17,113.032,113.411,111.74,111.74,51969.0
2017-11-18,113.032,113.411,111.74,111.74,51969.0
2017-11-19,113.032,113.411,111.74,111.74,51969.0
2017-11-20,110.767,112.684,110.314,112.533,35053.0
2017-11-21,112.299,112.464,111.325,111.552,45341.0
2017-11-22,111.423,111.816,110.985,111.325,76078.0
2017-11-23,111.28,112.08,110.551,111.778,39028.0
2017-11-24,111.529,111.854,110.948,111.165,34911.0
2017-11-25,111.529,111.854,110.948,111.165,34911.0
2017-11-26,111.529,111.854,110.948,111.165,34911.0
2017-11-27,111.159,112.307,110.683,111.325,54156.0
2017-11-28,111.159,111.665,110.306,110.419,71087.0
2017-11-29,110.865,111.401,110.306,110.571,71485.0
2017-11-30,110.736,112.307,109.928,111.805,234926.0
2017-12-01,111.71,112.231,109.815,109.966,72978.0
2017-12-02,111.71,112.231,109.815,109.966,72978.0
2017-12-03,111.71,112.231,109.815,109.966,72978.0
2017-12-04,111.627,111.846,109.173,109.4,105730.0
2017-12-05,109.536,110.23,109.211,109.475,90051.0
2017-12-06,108.736,110.042,108.116,109.335,75401.0
2017-12-07,109.406,110.004,108.61,108.758,62767.0
2017-12-08,109.294,110.872,109.098,109.535,65386.0
2017-12-09,109.294,110.872,109.098,109.535,65386.0
2017-12-10,109.294,110.872,109.098,109.535,65386.0
2017-12-11,109.687,110.268,108.871,109.332,61373.0
2017-12-12,109.604,109.664,108.532,109.249,51204.0
2017-12-13,109.604,110.797,108.607,109.928,89455.0
2017-12-14,109.445,111.212,109.445,110.985,80286.0
2017-12-15,110.668,111.212,110.23,111.023,103316.0
2017-12-16,110.668,111.212,110.23,111.023,103316.0
2017-12-17,110.668,111.212,110.23,111.023,103316.0
2017-12-18,111.589,112.873,111.589,112.647,51151.0
2017-12-19,112.586,113.251,111.401,111.438,72997.0
2017-12-20,111.544,112.156,108.494,109.022,134052.0
2017-12-21,108.904,109.475,108.494,109.211,40383.0
2017-12-22,109.038,109.06,108.154,108.796,36292.0
2017-12-23,109.038,109.06,108.154,108.796,36292.0
2017-12-24,109.038,109.06,108.154,108.796,36292.0
2017-12-25,109.038,109.06,108.154,108.796,36292.0
2017-12-26,109.038,109.06,108.154,108.796,36292.0
2017-12-27,108.627,108.781,107.626,108.532,25250.0
2017-12-28,108.494,110.646,108.305,110.042,85461.0
2017-12-29,110.072,111.589,109.475,111.438,64714.0
2017-12-30,110.072,111.589,109.475,111.438,64714.0
2017-12-31,110.072,111.589,109.475,111.438,64714.0
2018-01-01,110.072,111.589,109.475,111.438,64714.0
2018-01-02,111.287,111.363,108.569,110.004,66224.0
2018-01-03,110.004,110.532,109.173,109.853,42630.0
2018-01-04,110.004,111.665,109.853,111.438,55342.0
2018-01-05,111.287,113.628,111.212,113.251,96062.0
2018-01-06,111.287,113.628,111.212,113.251,96062.0
2018-01-07,111.287,113.628,111.212,113.251,96062.0
2018-01-08,113.855,113.93,111.74,112.269,45923.0
2018-01-09,112.496,112.647,111.287,111.287,63188.0
2018-01-10,111.212,111.287,109.551,110.306,88242.0
2018-01-11,110.23,110.683,109.626,109.702,61882.0
2018-01-12,110.004,110.457,109.173,109.702,45483.0
2018-01-13,110.004,110.457,109.173,109.702,45483.0
2018-01-14,110.004,110.457,109.173,109.702,45483.0
2018-01-15,109.551,109.626,108.871,109.249,32111.0
2018-01-16,109.475,111.438,109.249,111.438,73629.0
2018-01-17,111.363,111.665,110.155,110.155,92596.0
2018-01-18,110.457,111.438,110.004,110.985,47643.0
2018-01-19,110.834,111.438,110.306,110.985,67188.0
2018-01-20,110.834,111.438,110.306,110.985,67188.0
2018-01-21,110.834,111.438,110.306,110.985,67188.0
2018-01-22,111.136,111.74,110.457,111.74,60620.0
2018-01-23,112.193,114.308,112.193,113.628,132561.0
2018-01-24,113.779,113.855,112.118,112.42,72270.0
2018-01-25,111.438,111.816,110.91,111.136,76785.0
2018-01-26,111.363,112.42,110.985,111.363,61248.0
2018-01-27,111.363,112.42,110.985,111.363,61248.0
2018-01-28,111.363,112.42,110.985,111.363,61248.0
2018-01-29,111.514,112.042,110.985,111.438,70457.0
2018-01-30,111.061,111.287,109.324,109.324,71208.0
2018-01-31,109.626,110.759,109.4,110.004,81051.0
2018-02-01,109.928,110.91,107.965,108.569,78516.0
2018-02-02,108.494,108.494,106.153,106.455,73039.0
2018-02-03,108.494,108.494,106.153,106.455,73039.0
2018-02-04,108.494,108.494,106.153,106.455,73039.0
2018-02-05,106.078,106.304,101.699,101.699,50887.0
2018-02-06,97.546,103.133,96.64,102.303,126906.0
2018-02-07,102.378,104.719,102.076,103.511,101931.0
2018-02-08,104.115,104.417,99.056,100.264,104148.0
2018-02-09,99.132,100.717,97.546,99.962,157827.0
2018-02-10,99.132,100.717,97.546,99.962,157827.0
2018-02-11,99.132,100.717,97.546,99.962,157827.0
2018-02-12,101.246,101.397,100.189,100.868,69610.0
2018-02-13,100.944,101.17,98.603,99.132,110853.0
2018-02-14,99.66,99.887,98.226,99.887,83900.0
2018-02-15,100.491,102.001,99.887,100.868,102090.0
2018-02-16,101.019,101.925,100.868,101.321,53248.0
2018-02-17,101.019,101.925,100.868,101.321,53248.0
2018-02-18,101.019,101.925,100.868,101.321,53248.0
2018-02-19,101.548,102.076,100.717,101.472,49926.0
2018-02-20,101.548,104.266,101.17,104.266,105485.0
2018-02-21,103.737,104.039,99.509,101.699,179131.0
2018-02-22,101.019,102.831,100.113,102.454,107487.0
2018-02-23,102.756,104.719,102.303,104.568,90902.0
2018-02-24,102.756,104.719,102.303,104.568,90902.0
2018-02-25,102.756,104.719,102.303,104.568,90902.0
2018-02-26,105.021,105.172,103.662,104.643,68116.0
2018-02-27,104.417,104.87,102.982,104.794,58496.0
2018-02-28,104.417,104.945,103.511,104.568,66525.0
