,USDPKR BGN Curncy
2020-01-30,154.5248
2020-01-31,154.4455
2020-02-01,154.4455
2020-02-02,154.4455
2020-02-03,154.5129
2020-02-04,154.303
2020-02-05,154.4471
2020-02-06,154.4352
2020-02-07,154.5004
2020-02-08,154.5004
2020-02-09,154.5004
2020-02-10,154.575
2020-02-11,154.4
2020-02-12,154.459
2020-02-13,154.3767
2020-02-14,154.3271
2020-02-15,154.3271
2020-02-16,154.3271
2020-02-17,154.3479
2020-02-18,154.3314
2020-02-19,154.2097
2020-02-20,154.1745
2020-02-21,154.315
2020-02-22,154.315
2020-02-23,154.315
2020-02-24,154.2305
2020-02-25,154.333
2020-02-26,154.2167
2020-02-27,153.815
2020-02-28,154.351
2020-02-29,154.351
2020-03-01,154.351
2020-03-02,154.3703
2020-03-03,154.1744
2020-03-04,154.311
2020-03-05,154.2145
2020-03-06,154.3306
2020-03-07,154.3306
2020-03-08,154.3306
2020-03-09,157.43
2020-03-10,157.7933
2020-03-11,158.625
2020-03-12,159.25
2020-03-13,157.259
2020-03-14,157.259
2020-03-15,157.259
2020-03-16,158.924
2020-03-17,158.957
2020-03-18,158.8353
2020-03-19,158.48
2020-03-20,158.9875
2020-03-21,158.9875
2020-03-22,158.9875
2020-03-23,158.765
2020-03-24,159.0
2020-03-25,159.4825
2020-03-26,166.196
2020-03-27,165.3062
2020-03-28,165.3062
2020-03-29,165.3062
2020-03-30,165.4411
2020-03-31,165.9182
2020-04-01,166.1332
2020-04-02,166.1292
2020-04-03,167.25
2020-04-04,167.25
2020-04-05,167.25
2020-04-06,167.125
2020-04-07,167.5
2020-04-08,167.625
2020-04-09,167.3658
2020-04-10,166.4616
2020-04-11,166.4616
2020-04-12,166.4616
2020-04-13,166.3403
2020-04-14,166.85
2020-04-15,166.9665
2020-04-16,167.3411
2020-04-17,163.79
2020-04-18,163.79
2020-04-19,163.79
2020-04-20,163.6436
2020-04-21,161.185
2020-04-22,160.681
2020-04-23,159.8903
2020-04-24,159.7503
2020-04-25,159.7503
2020-04-26,159.7503
2020-04-27,160.705
2020-04-28,161.1575
2020-04-29,161.34
2020-04-30,160.5847
2020-05-01,160.185
2020-05-02,160.185
2020-05-03,160.185
2020-05-04,160.1352
2020-05-05,159.38
2020-05-06,158.91
2020-05-07,158.985
2020-05-08,159.1027
2020-05-09,159.1027
2020-05-10,159.1027
2020-05-11,160.5
2020-05-12,160.395
2020-05-13,161.23
2020-05-14,160.4133
2020-05-15,159.1587
2020-05-16,159.1587
2020-05-17,159.1587
2020-05-18,160.45
2020-05-19,160.5035
2020-05-20,160.6545
2020-05-21,161.3863
2020-05-22,161.105
2020-05-23,161.105
2020-05-24,161.105
2020-05-25,161.1644
2020-05-26,160.9734
2020-05-27,161.07
2020-05-28,161.6206
2020-05-29,162.5076
2020-05-30,162.5076
2020-05-31,162.5076
2020-06-01,163.6184
2020-06-02,165.419
2020-06-03,164.9197
2020-06-04,164.775
2020-06-05,163.78
2020-06-06,163.78
2020-06-07,163.78
2020-06-08,163.4444
2020-06-09,163.8912
2020-06-10,165.005
2020-06-11,164.017
2020-06-12,164.6853
2020-06-13,164.6853
2020-06-14,164.6853
2020-06-15,165.1105
2020-06-16,165.175
2020-06-17,165.65
2020-06-18,165.8375
2020-06-19,167.233
2020-06-20,167.233
2020-06-21,167.233
2020-06-22,166.758
2020-06-23,167.466
2020-06-24,167.35
2020-06-25,167.3435
2020-06-26,167.544
2020-06-27,167.544
2020-06-28,167.544
2020-06-29,167.7225
2020-06-30,167.8915
2020-07-01,167.686
2020-07-02,167.7
2020-07-03,166.831
2020-07-04,166.831
2020-07-05,166.831
2020-07-06,166.742
2020-07-07,167.2187
2020-07-08,167.132
2020-07-09,167.238
2020-07-10,166.5178
2020-07-11,166.5178
2020-07-12,166.5178
2020-07-13,166.8528
2020-07-14,166.957
2020-07-15,166.9354
2020-07-16,167.375
2020-07-17,167.2885
2020-07-18,167.2885
2020-07-19,167.2885
2020-07-20,168.4383
2020-07-21,167.9375
2020-07-22,168.2275
2020-07-23,167.7888
2020-07-24,167.4153
2020-07-25,167.4153
2020-07-26,167.4153
2020-07-27,166.873
2020-07-28,166.8838
2020-07-29,166.8584
2020-07-30,166.615
2020-07-31,167.18
2020-08-01,167.18
2020-08-02,167.18
2020-08-03,167.2833
2020-08-04,168.1776
2020-08-05,168.25
2020-08-06,168.3846
2020-08-07,168.3
2020-08-08,168.3
2020-08-09,168.3
2020-08-10,168.3875
2020-08-11,168.4612
2020-08-12,168.1233
2020-08-13,168.2094
2020-08-14,168.2711
2020-08-15,168.2711
2020-08-16,168.2711
2020-08-17,167.9675
2020-08-18,168.375
2020-08-19,168.3
2020-08-20,168.3875
2020-08-21,168.4
2020-08-22,168.4
2020-08-23,168.4
2020-08-24,168.4715
2020-08-25,168.4085
2020-08-26,168.5
2020-08-27,167.492
2020-08-28,167.4295
2020-08-29,167.4295
2020-08-30,167.4295
2020-08-31,165.495
2020-09-01,165.675
2020-09-02,165.506
2020-09-03,166.1087
2020-09-04,165.64
2020-09-05,165.64
2020-09-06,165.64
2020-09-07,165.7261
2020-09-08,166.3374
2020-09-09,166.3692
2020-09-10,166.13
2020-09-11,166.3134
2020-09-12,166.3134
2020-09-13,166.3134
2020-09-14,166.3203
2020-09-15,166.075
2020-09-16,166.441
2020-09-17,166.025
2020-09-18,166.265
2020-09-19,166.265
2020-09-20,166.265
2020-09-21,166.005
2020-09-22,166.14
2020-09-23,166.0696
2020-09-24,165.605
2020-09-25,165.665
2020-09-26,165.665
2020-09-27,165.665
2020-09-28,165.765
2020-09-29,165.5808
2020-09-30,165.749
2020-10-01,165.0383
2020-10-02,164.465
2020-10-03,164.465
2020-10-04,164.465
2020-10-05,164.1432
2020-10-06,164.0475
2020-10-07,164.265
2020-10-08,163.8984
2020-10-09,163.807
2020-10-10,163.807
2020-10-11,163.807
2020-10-12,163.8135
2020-10-13,163.305
2020-10-14,163.175
2020-10-15,162.355
2020-10-16,162.595
2020-10-17,162.595
2020-10-18,162.595
2020-10-19,162.33
2020-10-20,162.085
2020-10-21,161.7081
2020-10-22,161.9272
2020-10-23,161.5287
2020-10-24,161.5287
2020-10-25,161.5287
2020-10-26,161.0094
2020-10-27,160.605
2020-10-28,160.5642
2020-10-29,160.1604
2020-10-30,160.4015
2020-10-31,160.4015
2020-11-01,160.4015
2020-11-02,160.155
2020-11-03,159.8606
2020-11-04,160.13
2020-11-05,159.556
2020-11-06,159.1837
2020-11-07,159.1837
2020-11-08,159.1837
2020-11-09,158.78
2020-11-10,158.76
2020-11-11,158.43
2020-11-12,158.13
2020-11-13,158.0255
2020-11-14,158.0255
2020-11-15,158.0255
2020-11-16,158.1939
2020-11-17,158.2523
2020-11-18,158.1801
2020-11-19,160.175
2020-11-20,160.49
2020-11-21,160.49
2020-11-22,160.49
2020-11-23,160.805
2020-11-24,159.6082
2020-11-25,159.06
2020-11-26,159.187
2020-11-27,159.3475
2020-11-28,159.3475
2020-11-29,159.3475
2020-11-30,159.42
2020-12-01,159.6008
2020-12-02,159.88
2020-12-03,160.1915
2020-12-04,160.205
2020-12-05,160.205
2020-12-06,160.205
2020-12-07,160.171
2020-12-08,160.3195
2020-12-09,160.4125
2020-12-10,160.2225
2020-12-11,160.2031
2020-12-12,160.2031
2020-12-13,160.2031
2020-12-14,160.3456
2020-12-15,160.4473
2020-12-16,160.339
2020-12-17,159.98
2020-12-18,160.136
2020-12-19,160.136
2020-12-20,160.136
2020-12-21,160.5625
2020-12-22,160.658
2020-12-23,160.2962
2020-12-24,160.25
2020-12-25,160.3275
2020-12-26,160.3275
2020-12-27,160.3275
2020-12-28,160.6515
2020-12-29,160.5
2020-12-30,160.5
2020-12-31,160.189
2021-01-01,160.581
2021-01-02,160.581
2021-01-03,160.581
2021-01-04,160.2445
2021-01-05,160.664
2021-01-06,160.55
2021-01-07,160.375
2021-01-08,160.45
2021-01-09,160.45
2021-01-10,160.45
2021-01-11,160.5
2021-01-12,160.468
2021-01-13,160.5
2021-01-14,160.5055
2021-01-15,160.56
2021-01-16,160.56
2021-01-17,160.56
2021-01-18,160.632
2021-01-19,160.55
2021-01-20,160.65
2021-01-21,160.625
2021-01-22,160.675
2021-01-23,160.675
2021-01-24,160.675
2021-01-25,160.828
2021-01-26,160.7763
2021-01-27,160.7428
2021-01-28,160.5979
2021-01-29,160.1379
2021-01-30,160.1379
2021-01-31,160.1379
2021-02-01,160.5
2021-02-02,160.4
2021-02-03,160.3415
2021-02-04,160.25
2021-02-05,160.1303
2021-02-06,160.1303
2021-02-07,160.1303
2021-02-08,160.125
2021-02-09,160.05
2021-02-10,160.1295
2021-02-11,159.0695
2021-02-12,158.9162
2021-02-13,158.9162
2021-02-14,158.9162
2021-02-15,159.26
2021-02-16,160.2
2021-02-17,160.0546
2021-02-18,158.75
2021-02-19,159.1
2021-02-20,159.1
2021-02-21,159.1
2021-02-22,159.0009
2021-02-23,158.8051
2021-02-24,158.6449
2021-02-25,158.2879
2021-02-26,157.7849
2021-02-27,157.7849
2021-02-28,157.7849
2021-03-01,158.0181
2021-03-02,157.6144
2021-03-03,157.0308
2021-03-04,157.1419
2021-03-05,157.075
2021-03-06,157.075
2021-03-07,157.075
2021-03-08,156.997
2021-03-09,157.0367
2021-03-10,157.0502
2021-03-11,156.965
2021-03-12,157.0968
2021-03-13,157.0968
2021-03-14,157.0968
2021-03-15,156.645
2021-03-16,156.4028
2021-03-17,155.235
2021-03-18,155.725
2021-03-19,155.95
2021-03-20,155.95
2021-03-21,155.95
2021-03-22,155.9763
2021-03-23,155.63
2021-03-24,154.9134
2021-03-25,154.8666
2021-03-26,154.378
2021-03-27,154.378
2021-03-28,154.378
2021-03-29,154.245
2021-03-30,152.9
2021-03-31,152.31
2021-04-01,152.36
2021-04-02,152.9245
2021-04-03,152.9245
2021-04-04,152.9245
2021-04-05,152.99
2021-04-06,153.175
2021-04-07,153.045
2021-04-08,152.6687
2021-04-09,152.775
2021-04-10,152.775
2021-04-11,152.775
2021-04-12,152.235
2021-04-13,152.925
2021-04-14,152.8518
2021-04-15,152.585
2021-04-16,153.25
2021-04-17,153.25
2021-04-18,153.25
2021-04-19,153.3
2021-04-20,153.3
2021-04-21,153.25
2021-04-22,153.6
2021-04-23,153.6093
2021-04-24,153.6093
2021-04-25,153.6093
2021-04-26,153.9264
2021-04-27,155.075
2021-04-28,153.5375
2021-04-29,153.5759
2021-04-30,153.1684
2021-05-01,153.1684
2021-05-02,153.1684
2021-05-03,153.387
2021-05-04,152.8152
2021-05-05,152.6975
2021-05-06,152.394
2021-05-07,152.2899
2021-05-08,152.2899
2021-05-09,152.2899
2021-05-10,151.9658
2021-05-11,152.1695
2021-05-12,151.915
2021-05-13,151.935
2021-05-14,151.94
2021-05-15,151.94
2021-05-16,151.94
2021-05-17,152.47
2021-05-18,152.6804
2021-05-19,153.1208
2021-05-20,153.4265
2021-05-21,153.2835
2021-05-22,153.2835
2021-05-23,153.2835
2021-05-24,153.905
2021-05-25,154.0288
2021-05-26,155.2226
2021-05-27,155.253
2021-05-28,155.1919
2021-05-29,155.1919
2021-05-30,155.1919
2021-05-31,153.5775
2021-06-01,155.1236
2021-06-02,155.225
2021-06-03,154.9285
2021-06-04,154.95
2021-06-05,154.95
2021-06-06,154.95
2021-06-07,155.4951
2021-06-08,155.6108
2021-06-09,155.75
2021-06-10,155.7378
2021-06-11,155.8436
2021-06-12,155.8436
2021-06-13,155.8436
2021-06-14,155.8733
2021-06-15,157.1028
2021-06-16,157.1255
2021-06-17,157.3015
2021-06-18,157.3155
2021-06-19,157.3155
2021-06-20,157.3155
2021-06-21,157.625
2021-06-22,157.8959
2021-06-23,158.0675
2021-06-24,157.7943
2021-06-25,157.7836
2021-06-26,157.7836
2021-06-27,157.7836
2021-06-28,157.7989
2021-06-29,159.1255
2021-06-30,157.68
2021-07-01,158.0537
2021-07-02,157.46
2021-07-03,157.46
2021-07-04,157.46
2021-07-05,158.135
2021-07-06,159.098
2021-07-07,159.1435
2021-07-08,159.5921
2021-07-09,159.537
2021-07-10,159.537
2021-07-11,159.537
2021-07-12,159.599
2021-07-13,159.4182
2021-07-14,159.0898
2021-07-15,159.45
2021-07-16,159.518
2021-07-17,159.518
2021-07-18,159.518
2021-07-19,160.85
2021-07-20,160.8629
2021-07-21,160.8338
2021-07-22,160.8866
2021-07-23,160.8623
2021-07-24,160.8623
2021-07-25,160.8623
2021-07-26,162.2579
2021-07-27,161.8665
2021-07-28,162.0733
2021-07-29,162.25
2021-07-30,162.31
2021-07-31,162.31
2021-08-01,162.31
2021-08-02,163.625
2021-08-03,164.425
2021-08-04,164.125
2021-08-05,164.1576
2021-08-06,164.1711
2021-08-07,164.1711
2021-08-08,164.1711
2021-08-09,164.3619
2021-08-10,164.3087
2021-08-11,163.4009
2021-08-12,164.4068
2021-08-13,164.1375
2021-08-14,164.1375
2021-08-15,164.1375
2021-08-16,164.5361
2021-08-17,164.1375
2021-08-18,164.1375
2021-08-19,164.15
2021-08-20,164.505
2021-08-21,164.505
2021-08-22,164.505
2021-08-23,164.525
2021-08-24,165.2971
2021-08-25,165.877
2021-08-26,166.699
2021-08-27,166.3875
2021-08-28,166.3875
2021-08-29,166.3875
2021-08-30,165.66
2021-08-31,166.8607
2021-09-01,167.1108
2021-09-02,167.2366
2021-09-03,166.8875
2021-09-04,166.8875
2021-09-05,166.8875
2021-09-06,167.1
2021-09-07,167.975
2021-09-08,167.775
2021-09-09,168.0
2021-09-10,168.116
2021-09-11,168.116
2021-09-12,168.116
2021-09-13,168.2159
2021-09-14,168.1923
2021-09-15,169.625
2021-09-16,167.8111
2021-09-17,167.75
2021-09-18,167.75
2021-09-19,167.75
2021-09-20,169.1115
2021-09-21,169.15
2021-09-22,168.9187
2021-09-23,169.2625
2021-09-24,169.325
2021-09-25,169.325
2021-09-26,169.325
2021-09-27,169.3905
2021-09-28,170.4004
2021-09-29,170.8713
2021-09-30,170.9783
2021-10-01,170.424
2021-10-02,170.424
2021-10-03,170.424
2021-10-04,171.0
2021-10-05,170.8874
2021-10-06,171.125
2021-10-07,170.875
2021-10-08,170.9
2021-10-09,170.9
2021-10-10,170.9
2021-10-11,171.075
2021-10-12,171.2423
2021-10-13,171.25
2021-10-14,171.2251
2021-10-15,171.2931
2021-10-16,171.2931
2021-10-17,171.2931
2021-10-18,172.5034
2021-10-19,172.6248
2021-10-20,173.519
2021-10-21,173.5986
2021-10-22,174.475
2021-10-23,174.475
2021-10-24,174.475
2021-10-25,174.575
2021-10-26,175.2879
2021-10-27,173.1534
2021-10-28,171.9493
2021-10-29,170.9765
2021-10-30,170.9765
2021-10-31,170.9765
2021-11-01,171.9492
2021-11-02,170.0798
2021-11-03,170.2935
2021-11-04,169.9989
2021-11-05,169.9744
2021-11-06,169.9744
2021-11-07,169.9744
2021-11-08,170.33
2021-11-09,171.2964
2021-11-10,172.567
2021-11-11,173.7171
2021-11-12,175.6216
2021-11-13,175.6216
2021-11-14,175.6216
2021-11-15,175.1
2021-11-16,173.65
2021-11-17,174.4694
2021-11-18,174.18
2021-11-19,175.15
2021-11-20,175.15
2021-11-21,175.15
2021-11-22,175.1995
2021-11-23,175.275
2021-11-24,175.65
2021-11-25,175.555
2021-11-26,176.15
2021-11-27,176.15
2021-11-28,176.15
2021-11-29,176.4887
2021-11-30,175.1518
2021-12-01,175.3
2021-12-02,176.75
2021-12-03,176.7409
2021-12-04,176.7409
2021-12-05,176.7409
2021-12-06,176.4886
2021-12-07,176.8189
2021-12-08,177.575
2021-12-09,177.575
2021-12-10,177.6982
2021-12-11,177.6982
2021-12-12,177.6982
2021-12-13,178.075
2021-12-14,178.075
2021-12-15,178.15
2021-12-16,178.12
2021-12-17,178.2
2021-12-18,178.2
2021-12-19,178.2
2021-12-20,178.1687
2021-12-21,177.993
2021-12-22,178.65
2021-12-23,178.4875
2021-12-24,178.425
2021-12-25,178.425
2021-12-26,178.425
2021-12-27,178.5147
2021-12-28,178.65
2021-12-29,178.575
2021-12-30,177.5731
2021-12-31,176.5
2022-01-01,176.5
2022-01-02,176.5
2022-01-03,176.5
2022-01-04,176.75
2022-01-05,176.7663
2022-01-06,176.5934
2022-01-07,176.5964
2022-01-08,176.5964
2022-01-09,176.5964
2022-01-10,176.65
2022-01-11,176.675
2022-01-12,176.1407
2022-01-13,176.35
2022-01-14,175.85
2022-01-15,175.85
2022-01-16,175.85
2022-01-17,176.0
2022-01-18,175.8002
2022-01-19,176.2
2022-01-20,176.4675
2022-01-21,176.2
2022-01-22,176.2
2022-01-23,176.2
2022-01-24,176.3194
2022-01-25,176.3797
2022-01-26,176.7122
2022-01-27,177.9955
2022-01-28,176.7
2022-01-29,176.7
2022-01-30,176.7
2022-01-31,176.6
2022-02-01,176.475
2022-02-02,176.2
2022-02-03,175.7877
2022-02-04,174.35
2022-02-05,174.35
2022-02-06,174.35
2022-02-07,174.525
2022-02-08,174.35
2022-02-09,174.8732
2022-02-10,174.85
2022-02-11,174.575
2022-02-12,174.575
2022-02-13,174.575
2022-02-14,175.7486
2022-02-15,176.375
2022-02-16,176.3
2022-02-17,176.1731
2022-02-18,176.4
2022-02-19,176.4
2022-02-20,176.4
2022-02-21,176.375
2022-02-22,176.5
2022-02-23,176.5
2022-02-24,176.4672
2022-02-25,177.4
2022-02-26,177.4
2022-02-27,177.4
2022-02-28,177.575
2022-03-01,177.6835
2022-03-02,177.675
2022-03-03,178.2085
2022-03-04,178.225
2022-03-05,178.225
2022-03-06,178.225
2022-03-07,178.1
2022-03-08,179.1973
2022-03-09,179.2448
2022-03-10,179.1959
2022-03-11,179.275
2022-03-12,179.275
2022-03-13,179.275
2022-03-14,179.5
2022-03-15,179.45
2022-03-16,179.5915
2022-03-17,179.775
2022-03-18,180.7116
2022-03-19,180.7116
2022-03-20,180.7116
2022-03-21,181.575
2022-03-22,182.2
2022-03-23,182.2
2022-03-24,182.1491
2022-03-25,182.1711
2022-03-26,182.1711
2022-03-27,182.1711
2022-03-28,182.5
2022-03-29,182.6
2022-03-30,182.7
2022-03-31,184.1675
2022-04-01,184.45
2022-04-02,184.45
2022-04-03,184.45
2022-04-04,184.3696
2022-04-05,185.5289
2022-04-06,186.5166
2022-04-07,188.453
2022-04-08,184.5296
2022-04-09,184.5296
2022-04-10,184.5296
2022-04-11,182.695
2022-04-12,181.715
2022-04-13,181.62
2022-04-14,181.1695
2022-04-15,181.6848
2022-04-16,181.6848
2022-04-17,181.6848
2022-04-18,182.2946
2022-04-19,184.2679
2022-04-20,185.5683
2022-04-21,186.7658
2022-04-22,186.2542
2022-04-23,186.2542
2022-04-24,186.2542
2022-04-25,185.9646
2022-04-26,185.5197
2022-04-27,185.5438
2022-04-28,185.6541
2022-04-29,185.6894
2022-04-30,185.6894
2022-05-01,185.6894
2022-05-02,185.6894
2022-05-03,185.6093
2022-05-04,185.6593
2022-05-05,185.7195
2022-05-06,186.4406
2022-05-07,186.4406
2022-05-08,186.4406
2022-05-09,188.2114
2022-05-10,188.8875
2022-05-11,190.44
2022-05-12,191.75
2022-05-13,193.375
2022-05-14,193.375
2022-05-15,193.375
2022-05-16,194.5
2022-05-17,196.5019
2022-05-18,198.575
2022-05-19,201.1764
2022-05-20,200.05
2022-05-21,200.05
2022-05-22,200.05
2022-05-23,200.4794
2022-05-24,201.35
2022-05-25,202.3707
2022-05-26,202.5
2022-05-27,199.19
2022-05-28,199.19
2022-05-29,199.19
2022-05-30,198.7316
2022-05-31,198.3741
2022-06-01,197.6606
2022-06-02,197.46
2022-06-03,197.6606
2022-06-04,197.6606
2022-06-05,197.6606
2022-06-06,200.3703
2022-06-07,201.65
2022-06-08,200.25
2022-06-09,200.5
2022-06-10,202.099
2022-06-11,202.099
2022-06-12,202.099
2022-06-13,204.3474
2022-06-14,206.1815
2022-06-15,207.2117
2022-06-16,207.7
2022-06-17,209.0825
2022-06-18,209.0825
2022-06-19,209.0825
2022-06-20,210.0
2022-06-21,212.25
2022-06-22,211.6223
2022-06-23,207.4422
2022-06-24,207.5
2022-06-25,207.5
2022-06-26,207.5
2022-06-27,207.6556
2022-06-28,206.78
2022-06-29,205.025
2022-06-30,204.0767
2022-07-01,204.0767
2022-07-02,204.0767
2022-07-03,204.0767
2022-07-04,204.625
2022-07-05,206.625
2022-07-06,207.7528
2022-07-07,207.2205
2022-07-08,207.6
2022-07-09,207.6
2022-07-10,207.6
2022-07-11,207.425
2022-07-12,207.477
2022-07-13,210.255
2022-07-14,209.6
2022-07-15,210.825
2022-07-16,210.825
2022-07-17,210.825
2022-07-18,215.75
2022-07-19,221.7659
2022-07-20,225.2307
2022-07-21,227.5
2022-07-22,228.5204
2022-07-23,228.5204
2022-07-24,228.5204
2022-07-25,229.875
2022-07-26,232.7708
2022-07-27,236.145
2022-07-28,238.33
2022-07-29,239.0
2022-07-30,239.0
2022-07-31,239.0
2022-08-01,238.884
2022-08-02,238.0273
2022-08-03,227.6463
2022-08-04,224.416
2022-08-05,223.6362
2022-08-06,223.6362
2022-08-07,223.6362
2022-08-08,224.2938
2022-08-09,224.2827
2022-08-10,221.6837
2022-08-11,217.15
2022-08-12,215.375
2022-08-13,215.375
2022-08-14,215.375
2022-08-15,213.875
2022-08-16,213.655
2022-08-17,214.915
2022-08-18,214.655
2022-08-19,214.875
2022-08-20,214.875
2022-08-21,214.875
2022-08-22,216.25
2022-08-23,216.93
2022-08-24,219.5
2022-08-25,219.7436
2022-08-26,220.5179
2022-08-27,220.5179
2022-08-28,220.5179
2022-08-29,222.6152
2022-08-30,219.75
2022-08-31,220.15
2022-09-01,218.3
2022-09-02,218.665
2022-09-03,218.665
2022-09-04,218.665
2022-09-05,219.75
2022-09-06,222.5
2022-09-07,224.5689
2022-09-08,225.4
2022-09-09,228.1555
2022-09-10,228.1555
2022-09-11,228.1555
2022-09-12,231.5
2022-09-13,233.9334
2022-09-14,235.1803
2022-09-15,236.9952
2022-09-16,236.1
2022-09-17,236.1
2022-09-18,236.1
2022-09-19,239.65
2022-09-20,239.25
2022-09-21,239.6252
2022-09-22,239.035
2022-09-23,239.1413
2022-09-24,239.1413
2022-09-25,239.1413
2022-09-26,235.75
2022-09-27,233.875
2022-09-28,231.5397
2022-09-29,228.8961
2022-09-30,228.1455
2022-10-01,228.1455
2022-10-02,228.1455
2022-10-03,227.2007
2022-10-04,225.0256
2022-10-05,223.25
2022-10-06,220.875
2022-10-07,219.7598
2022-10-08,219.7598
2022-10-09,219.7598
2022-10-10,217.75
2022-10-11,217.375
2022-10-12,217.6606
2022-10-13,219.2598
2022-10-14,219.364
2022-10-15,219.364
2022-10-16,219.364
2022-10-17,219.6617
2022-10-18,219.535
2022-10-19,220.7392
2022-10-20,220.6544
2022-10-21,220.8384
2022-10-22,220.8384
2022-10-23,220.8384
2022-10-24,220.375
2022-10-25,219.625
2022-10-26,220.8299
2022-10-27,221.3502
2022-10-28,221.8392
2022-10-29,221.8392
2022-10-30,221.8392
2022-10-31,220.6673
2022-11-01,220.7315
2022-11-02,221.231
2022-11-03,221.8495
2022-11-04,222.0
2022-11-05,222.0
2022-11-06,222.0
2022-11-07,221.506
2022-11-08,221.49
2022-11-09,221.5596
2022-11-10,221.5
2022-11-11,221.4873
2022-11-12,221.4873
2022-11-13,221.4873
2022-11-14,221.625
2022-11-15,222.0
2022-11-16,222.0495
2022-11-17,222.5841
2022-11-18,224.125
2022-11-19,224.125
2022-11-20,224.125
2022-11-21,224.4688
2022-11-22,224.4121
2022-11-23,224.4111
2022-11-24,224.1424
2022-11-25,224.4164
2022-11-26,224.4164
2022-11-27,224.4164
2022-11-28,224.5
2022-11-29,224.625
2022-11-30,224.6939
2022-12-01,224.486
2022-12-02,224.1687
2022-12-03,224.1687
2022-12-04,224.1687
2022-12-05,224.3282
2022-12-06,224.54
2022-12-07,224.625
2022-12-08,224.75
2022-12-09,224.6092
2022-12-10,224.6092
2022-12-11,224.6092
2022-12-12,224.849
2022-12-13,224.875
2022-12-14,224.8511
2022-12-15,224.9405
2022-12-16,224.774
2022-12-17,224.774
2022-12-18,224.774
2022-12-19,225.1
2022-12-20,226.1729
2022-12-21,226.2006
2022-12-22,226.2137
2022-12-23,226.375
2022-12-24,226.375
2022-12-25,226.375
2022-12-26,226.375
2022-12-27,226.5437
2022-12-28,226.6226
2022-12-29,226.7
2022-12-30,226.655
2022-12-31,226.655
2023-01-01,226.655
2023-01-02,226.4307
2023-01-03,226.875
2023-01-04,226.895
2023-01-05,227.9687
2023-01-06,228.0437
2023-01-07,228.0437
2023-01-08,228.0437
2023-01-09,228.1063
2023-01-10,228.4252
2023-01-11,228.4375
2023-01-12,228.6227
2023-01-13,228.7625
2023-01-14,228.7625
2023-01-15,228.7625
2023-01-16,228.8562
2023-01-17,229.5
2023-01-18,229.625
2023-01-19,229.9188
2023-01-20,229.875
2023-01-21,229.875
2023-01-22,229.875
2023-01-23,231.0875
2023-01-24,231.395
2023-01-25,231.7313
2023-01-26,248.6927
2023-01-27,250.5475
2023-01-28,250.5475
2023-01-29,250.5475
2023-01-30,260.2018
2023-01-31,267.9908
2023-02-01,268.6439
2023-02-02,270.244
2023-02-03,275.2463
2023-02-04,275.2463
2023-02-05,275.2463
2023-02-06,275.178
2023-02-07,275.199
2023-02-08,274.3784
2023-02-09,270.3851
2023-02-10,269.4023
2023-02-11,269.4023
2023-02-12,269.4023
2023-02-13,267.3807
2023-02-14,267.2245
2023-02-15,266.59
2023-02-16,264.2426
2023-02-17,262.8074
2023-02-18,262.8074
2023-02-19,262.8074
2023-02-20,261.75
2023-02-21,262.285
2023-02-22,261.649
2023-02-23,260.9789
2023-02-24,258.4193
2023-02-25,258.4193
2023-02-26,258.4193
2023-02-27,258.1841
2023-02-28,261.4749
2023-03-01,266.2401
2023-03-02,278.5327
2023-03-03,278.5361
2023-03-04,278.5361
2023-03-05,278.5361
2023-03-06,276.6447
2023-03-07,277.7344
2023-03-08,278.9689
2023-03-09,276.2789
2023-03-10,280.6245
2023-03-11,280.6245
2023-03-12,280.6245
2023-03-13,281.8445
2023-03-14,282.1223
2023-03-15,282.7515
2023-03-16,282.2801
2023-03-17,281.7427
2023-03-18,281.7427
2023-03-19,281.7427
2023-03-20,282.0612
2023-03-21,281.779
2023-03-22,282.5944
2023-03-23,282.2602
2023-03-24,282.5996
2023-03-25,282.5996
2023-03-26,282.5996
2023-03-27,282.7564
2023-03-28,283.4026
2023-03-29,280.9061
2023-03-30,283.2805
2023-03-31,283.1797
2023-04-01,283.1797
2023-04-02,283.1797
2023-04-03,284.6506
2023-04-04,287.2589
2023-04-05,288.3584
2023-04-06,287.4884
2023-04-07,282.063
2023-04-08,282.063
2023-04-09,282.063
2023-04-10,285.0737
2023-04-11,288.1462
2023-04-12,288.2031
2023-04-13,281.0517
2023-04-14,280.8946
2023-04-15,280.8946
2023-04-16,280.8946
2023-04-17,280.6573
2023-04-18,283.7939
2023-04-19,280.4186
2023-04-20,283.0494
2023-04-21,283.1176
2023-04-22,283.1176
2023-04-23,283.1176
2023-04-24,282.4316
2023-04-25,283.3948
2023-04-26,281.6344
2023-04-27,283.3943
2023-04-28,283.6636
2023-04-29,283.6636
2023-04-30,283.6636
2023-05-01,283.465
2023-05-02,283.6349
2023-05-03,283.5251
2023-05-04,283.7393
2023-05-05,283.557
2023-05-06,283.557
2023-05-07,283.557
2023-05-08,283.5533
2023-05-09,285.2931
2023-05-10,289.4422
2023-05-11,295.5
2023-05-12,285.0825
2023-05-13,285.0825
2023-05-14,285.0825
2023-05-15,285.2458
2023-05-16,282.7037
2023-05-17,285.0009
2023-05-18,285.4977
2023-05-19,285.7019
2023-05-20,285.7019
2023-05-21,285.7019
2023-05-22,286.5277
2023-05-23,286.9631
2023-05-24,286.7067
2023-05-25,285.8568
