,USDMXN BGN Curncy
2019-08-28,20.1107
2019-08-29,20.1415
2019-08-30,20.063
2019-08-31,20.063
2019-09-01,20.063
2019-09-02,20.1536
2019-09-03,19.9735
2019-09-04,19.7208
2019-09-05,19.7377
2019-09-06,19.5324
2019-09-07,19.5324
2019-09-08,19.5324
2019-09-09,19.5727
2019-09-10,19.4951
2019-09-11,19.5094
2019-09-12,19.4275
2019-09-13,19.4062
2019-09-14,19.4062
2019-09-15,19.4062
2019-09-16,19.4403
2019-09-17,19.3622
2019-09-18,19.3973
2019-09-19,19.4554
2019-09-20,19.447
2019-09-21,19.447
2019-09-22,19.447
2019-09-23,19.4803
2019-09-24,19.4459
2019-09-25,19.5656
2019-09-26,19.6713
2019-09-27,19.6916
2019-09-28,19.6916
2019-09-29,19.6916
2019-09-30,19.7344
2019-10-01,19.8247
2019-10-02,19.7946
2019-10-03,19.6539
2019-10-04,19.5147
2019-10-05,19.5147
2019-10-06,19.5147
2019-10-07,19.5751
2019-10-08,19.6261
2019-10-09,19.5706
2019-10-10,19.4495
2019-10-11,19.3206
2019-10-12,19.3206
2019-10-13,19.3206
2019-10-14,19.2715
2019-10-15,19.2406
2019-10-16,19.201
2019-10-17,19.1977
2019-10-18,19.0997
2019-10-19,19.0997
2019-10-20,19.0997
2019-10-21,19.127
2019-10-22,19.1475
2019-10-23,19.116
2019-10-24,19.1357
2019-10-25,19.0627
2019-10-26,19.0627
2019-10-27,19.0627
2019-10-28,19.1194
2019-10-29,19.1178
2019-10-30,19.0825
2019-10-31,19.2332
2019-11-01,19.124
2019-11-02,19.124
2019-11-03,19.124
2019-11-04,19.1715
2019-11-05,19.1891
2019-11-06,19.1451
2019-11-07,19.1337
2019-11-08,19.101
2019-11-09,19.101
2019-11-10,19.101
2019-11-11,19.1129
2019-11-12,19.3169
2019-11-13,19.3564
2019-11-14,19.3217
2019-11-15,19.179
2019-11-16,19.179
2019-11-17,19.179
2019-11-18,19.313
2019-11-19,19.344
2019-11-20,19.4634
2019-11-21,19.384
2019-11-22,19.3761
2019-11-23,19.3761
2019-11-24,19.3761
2019-11-25,19.4447
2019-11-26,19.5191
2019-11-27,19.527
2019-11-28,19.4715
2019-11-29,19.5302
2019-11-30,19.5302
2019-12-01,19.5302
2019-12-02,19.577
2019-12-03,19.5565
2019-12-04,19.4345
2019-12-05,19.3619
2019-12-06,19.3063
2019-12-07,19.3063
2019-12-08,19.3063
2019-12-09,19.2319
2019-12-10,19.2564
2019-12-11,19.1176
2019-12-12,19.0597
2019-12-13,19.0407
2019-12-14,19.0407
2019-12-15,19.0407
2019-12-16,18.9323
2019-12-17,18.9283
2019-12-18,18.9651
2019-12-19,18.9174
2019-12-20,18.9323
2019-12-21,18.9323
2019-12-22,18.9323
2019-12-23,18.9448
2019-12-24,18.9718
2019-12-25,18.9666
2019-12-26,18.9423
2019-12-27,18.8492
2019-12-28,18.8492
2019-12-29,18.8492
2019-12-30,18.9303
2019-12-31,18.9265
2020-01-01,18.9028
2020-01-02,18.8382
2020-01-03,18.9096
2020-01-04,18.9096
2020-01-05,18.9096
2020-01-06,18.8418
2020-01-07,18.8962
2020-01-08,18.8152
2020-01-09,18.8386
2020-01-10,18.7952
2020-01-11,18.7952
2020-01-12,18.7952
2020-01-13,18.7978
2020-01-14,18.7822
2020-01-15,18.792
2020-01-16,18.7838
2020-01-17,18.6607
2020-01-18,18.6607
2020-01-19,18.6607
2020-01-20,18.6636
2020-01-21,18.7734
2020-01-22,18.6887
2020-01-23,18.7674
2020-01-24,18.7857
2020-01-25,18.7857
2020-01-26,18.7857
2020-01-27,18.9119
2020-01-28,18.7225
2020-01-29,18.7029
2020-01-30,18.7796
2020-01-31,18.8447
2020-02-01,18.8447
2020-02-02,18.8447
2020-02-03,18.8169
2020-02-04,18.6689
2020-02-05,18.598
2020-02-06,18.6572
2020-02-07,18.7656
2020-02-08,18.7656
2020-02-09,18.7656
2020-02-10,18.6977
2020-02-11,18.6573
2020-02-12,18.6207
2020-02-13,18.5993
2020-02-14,18.5415
2020-02-15,18.5415
2020-02-16,18.5415
2020-02-17,18.5561
2020-02-18,18.589
2020-02-19,18.5634
2020-02-20,18.8329
2020-02-21,18.8954
2020-02-22,18.8954
2020-02-23,18.8954
2020-02-24,19.0701
2020-02-25,19.0788
2020-02-26,19.2813
2020-02-27,19.4988
2020-02-28,19.6437
2020-02-29,19.6437
2020-03-01,19.6437
2020-03-02,19.3966
2020-03-03,19.4519
2020-03-04,19.5373
2020-03-05,19.846
2020-03-06,20.1104
2020-03-07,20.1104
2020-03-08,20.1104
2020-03-09,20.7753
2020-03-10,20.8342
2020-03-11,21.3837
2020-03-12,21.9401
2020-03-13,21.9229
2020-03-14,21.9229
2020-03-15,21.9229
2020-03-16,22.8804
2020-03-17,22.959
2020-03-18,23.7042
2020-03-19,24.0314
2020-03-20,24.4189
2020-03-21,24.4189
2020-03-22,24.4189
2020-03-23,25.3588
2020-03-24,24.8408
2020-03-25,23.9273
2020-03-26,22.9454
2020-03-27,23.3426
2020-03-28,23.3426
2020-03-29,23.3426
2020-03-30,23.8018
2020-03-31,23.6723
2020-04-01,24.2388
2020-04-02,24.26
2020-04-03,25.0146
2020-04-04,25.0146
2020-04-05,25.0146
2020-04-06,24.6296
2020-04-07,24.3145
2020-04-08,24.0426
2020-04-09,23.5704
2020-04-10,23.3105
2020-04-11,23.3105
2020-04-12,23.3105
2020-04-13,23.6604
2020-04-14,23.3907
2020-04-15,23.9832
2020-04-16,24.0262
2020-04-17,23.6963
2020-04-18,23.6963
2020-04-19,23.6963
2020-04-20,24.0441
2020-04-21,24.3937
2020-04-22,24.4897
2020-04-23,24.8118
2020-04-24,24.9772
2020-04-25,24.9772
2020-04-26,24.9772
2020-04-27,24.698
2020-04-28,24.2964
2020-04-29,23.7456
2020-04-30,24.1744
2020-05-01,24.5777
2020-05-02,24.5777
2020-05-03,24.5777
2020-05-04,24.0704
2020-05-05,23.995
2020-05-06,24.3813
2020-05-07,24.0608
2020-05-08,23.6489
2020-05-09,23.6489
2020-05-10,23.6489
2020-05-11,23.8922
2020-05-12,24.3723
2020-05-13,24.189
2020-05-14,23.869
2020-05-15,23.9586
2020-05-16,23.9586
2020-05-17,23.9586
2020-05-18,23.7566
2020-05-19,23.6311
2020-05-20,23.1982
2020-05-21,22.865
2020-05-22,22.7324
2020-05-23,22.7324
2020-05-24,22.7324
2020-05-25,22.543
2020-05-26,22.1982
2020-05-27,22.3344
2020-05-28,22.2014
2020-05-29,22.1761
2020-05-30,22.1761
2020-05-31,22.1761
2020-06-01,22.0304
2020-06-02,21.7856
2020-06-03,21.7685
2020-06-04,21.9168
2020-06-05,21.5797
2020-06-06,21.5797
2020-06-07,21.5797
2020-06-08,21.5004
2020-06-09,21.9144
2020-06-10,21.8453
2020-06-11,22.7679
2020-06-12,22.263
2020-06-13,22.263
2020-06-14,22.263
2020-06-15,22.2052
2020-06-16,22.3228
2020-06-17,22.3536
2020-06-18,22.7534
2020-06-19,22.633
2020-06-20,22.633
2020-06-21,22.633
2020-06-22,22.5125
2020-06-23,22.4257
2020-06-24,22.7952
2020-06-25,22.6599
2020-06-26,23.052
2020-06-27,23.052
2020-06-28,23.052
2020-06-29,23.0767
2020-06-30,22.9924
2020-07-01,22.6985
2020-07-02,22.4766
2020-07-03,22.3871
2020-07-04,22.3871
2020-07-05,22.3871
2020-07-06,22.3557
2020-07-07,22.8564
2020-07-08,22.6641
2020-07-09,22.6211
2020-07-10,22.4445
2020-07-11,22.4445
2020-07-12,22.4445
2020-07-13,22.7615
2020-07-14,22.4465
2020-07-15,22.3248
2020-07-16,22.4465
2020-07-17,22.5485
2020-07-18,22.5485
2020-07-19,22.5485
2020-07-20,22.4921
2020-07-21,22.3393
2020-07-22,22.3677
2020-07-23,22.5184
2020-07-24,22.2828
2020-07-25,22.2828
2020-07-26,22.2828
2020-07-27,21.9229
2020-07-28,21.9368
2020-07-29,21.9737
2020-07-30,22.0237
2020-07-31,22.2765
2020-08-01,22.2765
2020-08-02,22.2765
2020-08-03,22.6285
2020-08-04,22.6701
2020-08-05,22.3728
2020-08-06,22.3989
2020-08-07,22.3747
2020-08-08,22.3747
2020-08-09,22.3747
2020-08-10,22.4462
2020-08-11,22.4003
2020-08-12,22.3548
2020-08-13,22.1672
2020-08-14,21.9801
2020-08-15,21.9801
2020-08-16,21.9801
2020-08-17,22.1987
2020-08-18,22.1681
2020-08-19,22.109
2020-08-20,22.0759
2020-08-21,21.9749
2020-08-22,21.9749
2020-08-23,21.9749
2020-08-24,21.9985
2020-08-25,21.9135
2020-08-26,21.9342
2020-08-27,22.1493
2020-08-28,21.7618
2020-08-29,21.7618
2020-08-30,21.7618
2020-08-31,21.8867
2020-09-01,21.7827
2020-09-02,21.7689
2020-09-03,21.6521
2020-09-04,21.5544
2020-09-05,21.5544
2020-09-06,21.5544
2020-09-07,21.6059
2020-09-08,21.7793
2020-09-09,21.3652
2020-09-10,21.4434
2020-09-11,21.276
2020-09-12,21.276
2020-09-13,21.276
2020-09-14,21.1044
2020-09-15,21.1287
2020-09-16,20.9441
2020-09-17,20.8689
2020-09-18,21.1323
2020-09-19,21.1323
2020-09-20,21.1323
2020-09-21,21.3445
2020-09-22,21.6966
2020-09-23,22.398
2020-09-24,22.1528
2020-09-25,22.3363
2020-09-26,22.3363
2020-09-27,22.3363
2020-09-28,22.4183
2020-09-29,22.4577
2020-09-30,22.1146
2020-10-01,21.8254
2020-10-02,21.6163
2020-10-03,21.6163
2020-10-04,21.6163
2020-10-05,21.3972
2020-10-06,21.7282
2020-10-07,21.5454
2020-10-08,21.3981
2020-10-09,21.1387
2020-10-10,21.1387
2020-10-11,21.1387
2020-10-12,21.2033
2020-10-13,21.3447
2020-10-14,21.3122
2020-10-15,21.274
2020-10-16,21.1383
2020-10-17,21.1383
2020-10-18,21.1383
2020-10-19,21.1969
2020-10-20,21.1207
2020-10-21,21.1079
2020-10-22,20.9808
2020-10-23,20.8689
2020-10-24,20.8689
2020-10-25,20.8689
2020-10-26,20.9346
2020-10-27,21.0129
2020-10-28,21.2883
2020-10-29,21.3615
2020-10-30,21.1774
2020-10-31,21.1774
2020-11-01,21.1774
2020-11-02,21.3754
2020-11-03,21.1106
2020-11-04,20.9391
2020-11-05,20.7073
2020-11-06,20.6008
2020-11-07,20.6008
2020-11-08,20.6008
2020-11-09,20.3385
2020-11-10,20.321
2020-11-11,20.4979
2020-11-12,20.6308
2020-11-13,20.4075
2020-11-14,20.4075
2020-11-15,20.4075
2020-11-16,20.2915
2020-11-17,20.2754
2020-11-18,20.3219
2020-11-19,20.1895
2020-11-20,20.105
2020-11-21,20.105
2020-11-22,20.105
2020-11-23,20.1542
2020-11-24,20.0267
2020-11-25,19.964
2020-11-26,20.0393
2020-11-27,20.0437
2020-11-28,20.0437
2020-11-29,20.0437
2020-11-30,20.1805
2020-12-01,20.0327
2020-12-02,19.9682
2020-12-03,19.8958
2020-12-04,19.7674
2020-12-05,19.7674
2020-12-06,19.7674
2020-12-07,19.8867
2020-12-08,19.7871
2020-12-09,19.883
2020-12-10,20.0118
2020-12-11,20.1317
2020-12-12,20.1317
2020-12-13,20.1317
2020-12-14,20.2425
2020-12-15,19.9159
2020-12-16,19.8639
2020-12-17,19.816
2020-12-18,19.9476
2020-12-19,19.9476
2020-12-20,19.9476
2020-12-21,19.984
2020-12-22,20.1371
2020-12-23,20.0689
2020-12-24,19.8671
2020-12-25,19.8646
2020-12-26,19.8646
2020-12-27,19.8646
2020-12-28,20.0152
2020-12-29,19.9107
2020-12-30,19.9001
2020-12-31,19.9143
2021-01-01,19.9035
2021-01-02,19.9035
2021-01-03,19.9035
2021-01-04,19.9739
2021-01-05,19.8958
2021-01-06,19.6496
2021-01-07,20.0129
2021-01-08,20.0151
2021-01-09,20.0151
2021-01-10,20.0151
2021-01-11,20.0673
2021-01-12,19.7904
2021-01-13,19.8533
2021-01-14,19.6963
2021-01-15,19.7986
2021-01-16,19.7986
2021-01-17,19.7986
2021-01-18,19.6884
2021-01-19,19.6721
2021-01-20,19.6045
2021-01-21,19.7313
2021-01-22,19.9745
2021-01-23,19.9745
2021-01-24,19.9745
2021-01-25,20.1072
2021-01-26,19.9863
2021-01-27,20.2911
2021-01-28,20.2496
2021-01-29,20.574
2021-01-30,20.574
2021-01-31,20.574
2021-02-01,20.3895
2021-02-02,20.136
2021-02-03,20.195
2021-02-04,20.396
2021-02-05,20.0872
2021-02-06,20.0872
2021-02-07,20.0872
2021-02-08,20.11
2021-02-09,20.0969
2021-02-10,20.0429
2021-02-11,19.964
2021-02-12,19.9526
2021-02-13,19.9526
2021-02-14,19.9526
2021-02-15,19.9642
2021-02-16,20.1546
2021-02-17,20.2245
2021-02-18,20.3087
2021-02-19,20.4288
2021-02-20,20.4288
2021-02-21,20.4288
2021-02-22,20.732
2021-02-23,20.5322
2021-02-24,20.3775
2021-02-25,20.8525
2021-02-26,20.8554
2021-02-27,20.8554
2021-02-28,20.8554
2021-03-01,20.6568
2021-03-02,20.606
2021-03-03,20.9453
2021-03-04,21.1255
2021-03-05,21.3127
2021-03-06,21.3127
2021-03-07,21.3127
2021-03-08,21.4932
2021-03-09,21.1914
2021-03-10,20.8983
2021-03-11,20.6053
2021-03-12,20.6931
2021-03-13,20.6931
2021-03-14,20.6931
2021-03-15,20.6488
2021-03-16,20.6104
2021-03-17,20.4002
2021-03-18,20.4855
2021-03-19,20.5061
2021-03-20,20.5061
2021-03-21,20.5061
2021-03-22,20.5778
2021-03-23,20.8474
2021-03-24,20.9418
2021-03-25,20.6772
2021-03-26,20.5834
2021-03-27,20.5834
2021-03-28,20.5834
2021-03-29,20.6211
2021-03-30,20.583
2021-03-31,20.4325
2021-04-01,20.295
2021-04-02,20.3109
2021-04-03,20.3109
2021-04-04,20.3109
2021-04-05,20.3365
2021-04-06,20.1635
2021-04-07,20.2062
2021-04-08,20.0956
2021-04-09,20.1612
2021-04-10,20.1612
2021-04-11,20.1612
2021-04-12,20.1462
2021-04-13,20.0947
2021-04-14,20.0711
2021-04-15,19.9389
2021-04-16,19.9192
2021-04-17,19.9192
2021-04-18,19.9192
2021-04-19,19.8176
2021-04-20,19.9717
2021-04-21,19.9027
2021-04-22,19.9315
2021-04-23,19.8257
2021-04-24,19.8257
2021-04-25,19.8257
2021-04-26,19.8735
2021-04-27,20.055
2021-04-28,19.9128
2021-04-29,20.0491
2021-04-30,20.2462
2021-05-01,20.2462
2021-05-02,20.2462
2021-05-03,20.1624
2021-05-04,20.203
2021-05-05,20.2577
2021-05-06,20.1181
2021-05-07,19.9173
2021-05-08,19.9173
2021-05-09,19.9173
2021-05-10,19.9451
2021-05-11,19.9603
2021-05-12,20.1656
2021-05-13,19.9369
2021-05-14,19.8654
2021-05-15,19.8654
2021-05-16,19.8654
2021-05-17,19.7833
2021-05-18,19.8449
2021-05-19,19.9285
2021-05-20,19.8701
2021-05-21,19.9543
2021-05-22,19.9543
2021-05-23,19.9543
2021-05-24,19.8671
2021-05-25,19.9017
2021-05-26,19.881
2021-05-27,19.9678
2021-05-28,19.9379
2021-05-29,19.9379
2021-05-30,19.9379
2021-05-31,19.9534
2021-06-01,19.9698
2021-06-02,19.8985
2021-06-03,20.1627
2021-06-04,19.9589
2021-06-05,19.9589
2021-06-06,19.9589
2021-06-07,19.805
2021-06-08,19.7086
2021-06-09,19.7359
2021-06-10,19.699
2021-06-11,19.8764
2021-06-12,19.8764
2021-06-13,19.8764
2021-06-14,19.9643
2021-06-15,20.0253
2021-06-16,20.3925
2021-06-17,20.4287
2021-06-18,20.6593
2021-06-19,20.6593
2021-06-20,20.6593
2021-06-21,20.4912
2021-06-22,20.3572
2021-06-23,20.2007
2021-06-24,19.8594
2021-06-25,19.8239
2021-06-26,19.8239
2021-06-27,19.8239
2021-06-28,19.8097
2021-06-29,19.8205
2021-06-30,19.9365
2021-07-01,19.9989
2021-07-02,19.7718
2021-07-03,19.7718
2021-07-04,19.7718
2021-07-05,19.854
2021-07-06,20.0329
2021-07-07,19.944
2021-07-08,19.9911
2021-07-09,19.8685
2021-07-10,19.8685
2021-07-11,19.8685
2021-07-12,19.8507
2021-07-13,20.0505
2021-07-14,19.8807
2021-07-15,19.945
2021-07-16,19.8922
2021-07-17,19.8922
2021-07-18,19.8922
2021-07-19,20.0762
2021-07-20,20.1574
2021-07-21,20.1519
2021-07-22,20.1184
2021-07-23,20.0665
2021-07-24,20.0665
2021-07-25,20.0665
2021-07-26,20.0366
2021-07-27,19.9788
2021-07-28,19.9186
2021-07-29,19.8549
2021-07-30,19.8675
2021-07-31,19.8675
2021-08-01,19.8675
2021-08-02,19.9066
2021-08-03,19.8862
2021-08-04,19.9772
2021-08-05,19.9337
2021-08-06,20.0432
2021-08-07,20.0432
2021-08-08,20.0432
2021-08-09,20.0767
2021-08-10,20.0868
2021-08-11,19.9274
2021-08-12,19.9653
2021-08-13,19.8794
2021-08-14,19.8794
2021-08-15,19.8794
2021-08-16,19.8992
2021-08-17,20.0087
2021-08-18,20.0441
2021-08-19,20.1625
2021-08-20,20.3651
2021-08-21,20.3651
2021-08-22,20.3651
2021-08-23,20.3165
2021-08-24,20.2066
2021-08-25,20.2426
2021-08-26,20.3626
2021-08-27,20.2019
2021-08-28,20.2019
2021-08-29,20.2019
2021-08-30,20.1403
2021-08-31,20.073
2021-09-01,19.9958
2021-09-02,19.9605
2021-09-03,19.9268
2021-09-04,19.9268
2021-09-05,19.9268
2021-09-06,19.9147
2021-09-07,19.941
2021-09-08,19.9405
2021-09-09,19.9362
2021-09-10,19.8919
2021-09-11,19.8919
2021-09-12,19.8919
2021-09-13,19.8723
2021-09-14,19.9114
2021-09-15,19.8612
2021-09-16,19.94
2021-09-17,20.0182
2021-09-18,20.0182
2021-09-19,20.0182
2021-09-20,20.1405
2021-09-21,20.1331
2021-09-22,20.0877
2021-09-23,20.048
2021-09-24,20.0533
2021-09-25,20.0533
2021-09-26,20.0533
2021-09-27,20.1074
2021-09-28,20.3473
2021-09-29,20.5135
2021-09-30,20.64
2021-10-01,20.4487
2021-10-02,20.4487
2021-10-03,20.4487
2021-10-04,20.492
2021-10-05,20.5671
2021-10-06,20.5546
2021-10-07,20.6519
2021-10-08,20.7005
2021-10-09,20.7005
2021-10-10,20.7005
2021-10-11,20.8731
2021-10-12,20.7793
2021-10-13,20.5526
2021-10-14,20.5474
2021-10-15,20.3269
2021-10-16,20.3269
2021-10-17,20.3269
2021-10-18,20.4106
2021-10-19,20.2478
2021-10-20,20.2022
2021-10-21,20.3024
2021-10-22,20.179
2021-10-23,20.179
2021-10-24,20.179
2021-10-25,20.1718
2021-10-26,20.2139
2021-10-27,20.311
2021-10-28,20.371
2021-10-29,20.5633
2021-10-30,20.5633
2021-10-31,20.5633
2021-11-01,20.8426
2021-11-02,20.7844
2021-11-03,20.5391
2021-11-04,20.5443
2021-11-05,20.3434
2021-11-06,20.3434
2021-11-07,20.3434
2021-11-08,20.3424
2021-11-09,20.3192
2021-11-10,20.6383
2021-11-11,20.6367
2021-11-12,20.5187
2021-11-13,20.5187
2021-11-14,20.5187
2021-11-15,20.6252
2021-11-16,20.76
2021-11-17,20.6515
2021-11-18,20.7783
2021-11-19,20.8302
2021-11-20,20.8302
2021-11-21,20.8302
2021-11-22,21.0025
2021-11-23,21.2232
2021-11-24,21.4251
2021-11-25,21.5681
2021-11-26,21.9234
2021-11-27,21.9234
2021-11-28,21.9234
2021-11-29,21.6771
2021-11-30,21.4513
2021-12-01,21.5099
2021-12-02,21.2649
2021-12-03,21.2743
2021-12-04,21.2743
2021-12-05,21.2743
2021-12-06,21.2247
2021-12-07,21.0355
2021-12-08,20.9335
2021-12-09,20.9603
2021-12-10,20.8835
2021-12-11,20.8835
2021-12-12,20.8835
2021-12-13,21.0171
2021-12-14,21.2341
2021-12-15,21.0118
2021-12-16,20.823
2021-12-17,20.8279
2021-12-18,20.8279
2021-12-19,20.8279
2021-12-20,20.7843
2021-12-21,20.8063
2021-12-22,20.7236
2021-12-23,20.6433
2021-12-24,20.6243
2021-12-25,20.6243
2021-12-26,20.6243
2021-12-27,20.6894
2021-12-28,20.646
2021-12-29,20.5711
2021-12-30,20.4626
2021-12-31,20.5294
2022-01-01,20.5294
2022-01-02,20.5294
2022-01-03,20.5204
2022-01-04,20.5169
2022-01-05,20.5688
2022-01-06,20.5045
2022-01-07,20.4005
2022-01-08,20.4005
2022-01-09,20.4005
2022-01-10,20.3703
2022-01-11,20.382
2022-01-12,20.3569
2022-01-13,20.3451
2022-01-14,20.3079
2022-01-15,20.3079
2022-01-16,20.3079
2022-01-17,20.3002
2022-01-18,20.4051
2022-01-19,20.506
2022-01-20,20.5363
2022-01-21,20.4734
2022-01-22,20.4734
2022-01-23,20.4734
2022-01-24,20.5747
2022-01-25,20.6186
2022-01-26,20.7461
2022-01-27,20.7575
2022-01-28,20.8051
2022-01-29,20.8051
2022-01-30,20.8051
2022-01-31,20.6355
2022-02-01,20.5426
2022-02-02,20.5742
2022-02-03,20.5492
2022-02-04,20.6811
2022-02-05,20.6811
2022-02-06,20.6811
2022-02-07,20.5948
2022-02-08,20.6146
2022-02-09,20.4782
2022-02-10,20.5721
2022-02-11,20.5376
2022-02-12,20.5376
2022-02-13,20.5376
2022-02-14,20.4243
2022-02-15,20.3966
2022-02-16,20.2761
2022-02-17,20.3004
2022-02-18,20.2921
2022-02-19,20.2921
2022-02-20,20.2921
2022-02-21,20.3091
2022-02-22,20.3031
2022-02-23,20.2452
2022-02-24,20.5571
2022-02-25,20.3459
2022-02-26,20.3459
2022-02-27,20.3459
2022-02-28,20.4692
2022-03-01,20.6577
2022-03-02,20.6201
2022-03-03,20.6392
2022-03-04,20.9499
2022-03-05,20.9499
2022-03-06,20.9499
2022-03-07,21.3148
2022-03-08,21.3764
2022-03-09,20.9086
2022-03-10,20.9397
2022-03-11,20.9143
2022-03-12,20.9143
2022-03-13,20.9143
2022-03-14,20.9132
2022-03-15,20.8253
2022-03-16,20.638
2022-03-17,20.524
2022-03-18,20.3617
2022-03-19,20.3617
2022-03-20,20.3617
2022-03-21,20.3605
2022-03-22,20.2803
2022-03-23,20.2245
2022-03-24,20.0906
2022-03-25,20.0336
2022-03-26,20.0336
2022-03-27,20.0336
2022-03-28,20.12
2022-03-29,19.9822
2022-03-30,19.875
2022-03-31,19.8699
2022-04-01,19.8541
2022-04-02,19.8541
2022-04-03,19.8541
2022-04-04,19.8081
2022-04-05,20.0016
2022-04-06,20.1702
2022-04-07,20.1412
2022-04-08,20.0463
2022-04-09,20.0463
2022-04-10,20.0463
2022-04-11,19.9407
2022-04-12,19.803
2022-04-13,19.7884
2022-04-14,19.97
2022-04-15,19.9725
2022-04-16,19.9725
2022-04-17,19.9725
2022-04-18,19.828
2022-04-19,20.0285
2022-04-20,20.0021
2022-04-21,20.1726
2022-04-22,20.2313
2022-04-23,20.2313
2022-04-24,20.2313
2022-04-25,20.1982
2022-04-26,20.433
2022-04-27,20.4018
2022-04-28,20.4457
2022-04-29,20.428
2022-04-30,20.428
2022-05-01,20.428
2022-05-02,20.4697
2022-05-03,20.2901
2022-05-04,20.0245
2022-05-05,20.2403
2022-05-06,20.1265
2022-05-07,20.1265
2022-05-08,20.1265
2022-05-09,20.3968
2022-05-10,20.3912
2022-05-11,20.314
2022-05-12,20.2479
2022-05-13,20.107
2022-05-14,20.107
2022-05-15,20.107
2022-05-16,20.0256
2022-05-17,19.94
2022-05-18,20.0368
2022-05-19,19.9181
2022-05-20,19.8626
2022-05-21,19.8626
2022-05-22,19.8626
2022-05-23,19.8748
2022-05-24,19.8435
2022-05-25,19.8294
2022-05-26,19.7663
2022-05-27,19.5789
2022-05-28,19.5789
2022-05-29,19.5789
2022-05-30,19.5415
2022-05-31,19.6571
2022-06-01,19.697
2022-06-02,19.525
2022-06-03,19.5594
2022-06-04,19.5594
2022-06-05,19.5594
2022-06-06,19.5536
2022-06-07,19.5883
2022-06-08,19.576
2022-06-09,19.6733
2022-06-10,19.961
2022-06-11,19.961
2022-06-12,19.961
2022-06-13,20.4567
2022-06-14,20.5872
2022-06-15,20.2567
2022-06-16,20.4085
2022-06-17,20.3423
2022-06-18,20.3423
2022-06-19,20.3423
2022-06-20,20.2645
2022-06-21,20.1235
2022-06-22,20.0491
2022-06-23,20.0159
2022-06-24,19.8685
2022-06-25,19.8685
2022-06-26,19.8685
2022-06-27,19.9225
2022-06-28,20.1293
2022-06-29,20.1293
2022-06-30,20.1183
2022-07-01,20.2629
2022-07-02,20.2629
2022-07-03,20.2629
2022-07-04,20.277
2022-07-05,20.5319
2022-07-06,20.657
2022-07-07,20.5155
2022-07-08,20.4515
2022-07-09,20.4515
2022-07-10,20.4515
2022-07-11,20.7399
2022-07-12,20.8556
2022-07-13,20.7305
2022-07-14,20.802
2022-07-15,20.5362
2022-07-16,20.5362
2022-07-17,20.5362
2022-07-18,20.4654
2022-07-19,20.5196
2022-07-20,20.5581
2022-07-21,20.6308
2022-07-22,20.5291
2022-07-23,20.5291
2022-07-24,20.5291
2022-07-25,20.4679
2022-07-26,20.4588
2022-07-27,20.407
2022-07-28,20.2823
2022-07-29,20.3672
2022-07-30,20.3672
2022-07-31,20.3672
2022-08-01,20.365
2022-08-02,20.818
2022-08-03,20.4665
2022-08-04,20.3465
2022-08-05,20.404
2022-08-06,20.404
2022-08-07,20.404
2022-08-08,20.2515
2022-08-09,20.2336
2022-08-10,20.0289
2022-08-11,19.9449
2022-08-12,19.8487
2022-08-13,19.8487
2022-08-14,19.8487
2022-08-15,19.8325
2022-08-16,19.9097
2022-08-17,19.9825
2022-08-18,20.1189
2022-08-19,20.1736
2022-08-20,20.1736
2022-08-21,20.1736
2022-08-22,20.1415
2022-08-23,19.9796
2022-08-24,19.8953
2022-08-25,19.9282
2022-08-26,20.0405
2022-08-27,20.0405
2022-08-28,20.0405
2022-08-29,20.022
2022-08-30,20.1536
2022-08-31,20.1382
2022-09-01,20.1972
2022-09-02,19.9457
2022-09-03,19.9457
2022-09-04,19.9457
2022-09-05,19.9839
2022-09-06,20.1392
2022-09-07,19.9808
2022-09-08,19.9656
2022-09-09,19.8975
2022-09-10,19.8975
2022-09-11,19.8975
2022-09-12,19.8364
2022-09-13,20.0775
2022-09-14,19.9496
2022-09-15,20.0711
2022-09-16,20.0368
2022-09-17,20.0368
2022-09-18,20.0368
2022-09-19,19.9193
2022-09-20,19.9994
2022-09-21,20.0204
2022-09-22,19.9463
2022-09-23,20.208
2022-09-24,20.208
2022-09-25,20.208
2022-09-26,20.3684
2022-09-27,20.3836
2022-09-28,20.1254
2022-09-29,20.167
2022-09-30,20.1382
2022-10-01,20.1382
2022-10-02,20.1382
2022-10-03,20.0285
2022-10-04,19.9673
2022-10-05,20.0686
2022-10-06,20.123
2022-10-07,20.0405
2022-10-08,20.0405
2022-10-09,20.0405
2022-10-10,19.9681
2022-10-11,20.0822
2022-10-12,19.993
2022-10-13,19.9894
2022-10-14,20.0813
2022-10-15,20.0813
2022-10-16,20.0813
2022-10-17,19.9947
2022-10-18,20.0289
2022-10-19,20.1093
2022-10-20,20.0395
2022-10-21,19.9324
2022-10-22,19.9324
2022-10-23,19.9324
2022-10-24,19.9379
2022-10-25,19.8796
2022-10-26,19.9404
2022-10-27,19.8331
2022-10-28,19.7961
2022-10-29,19.7961
2022-10-30,19.7961
2022-10-31,19.811
2022-11-01,19.7483
2022-11-02,19.6715
2022-11-03,19.6475
2022-11-04,19.5235
2022-11-05,19.5235
2022-11-06,19.5235
2022-11-07,19.4631
2022-11-08,19.5271
2022-11-09,19.5779
2022-11-10,19.3169
2022-11-11,19.5034
2022-11-12,19.5034
2022-11-13,19.5034
2022-11-14,19.3496
2022-11-15,19.3728
