,USDKRW BGN Curncy
,PX_LAST
2019-07-16,1177.63
2019-07-17,1181.3
2019-07-18,1178.62
2019-07-19,1174.39
2019-07-20,1174.39
2019-07-21,1174.39
2019-07-22,1178.33
2019-07-23,1179.0
2019-07-24,1177.82
2019-07-25,1181.43
2019-07-26,1184.88
2019-07-27,1184.88
2019-07-28,1184.88
2019-07-29,1183.46
2019-07-30,1181.9
2019-07-31,1183.01
2019-08-01,1188.55
2019-08-02,1197.6
2019-08-03,1197.6
2019-08-04,1197.6
2019-08-05,1215.32
2019-08-06,1215.25
2019-08-07,1214.69
2019-08-08,1208.94
2019-08-09,1210.05
2019-08-10,1210.05
2019-08-11,1210.05
2019-08-12,1216.09
2019-08-13,1221.99
2019-08-14,1212.55
2019-08-15,1214.87
2019-08-16,1211.38
2019-08-17,1211.38
2019-08-18,1211.38
2019-08-19,1211.07
2019-08-20,1208.03
2019-08-21,1202.35
2019-08-22,1207.27
2019-08-23,1210.69
2019-08-24,1210.69
2019-08-25,1210.69
2019-08-26,1217.76
2019-08-27,1211.14
2019-08-28,1214.01
2019-08-29,1216.5
2019-08-30,1211.35
2019-08-31,1211.35
2019-09-01,1211.35
2019-09-02,1210.79
2019-09-03,1215.76
2019-09-04,1208.04
2019-09-05,1200.3
2019-09-06,1196.95
2019-09-07,1196.95
2019-09-08,1196.95
2019-09-09,1192.88
2019-09-10,1193.32
2019-09-11,1190.82
2019-09-12,1186.64
2019-09-13,1176.82
2019-09-14,1176.82
2019-09-15,1176.82
2019-09-16,1183.1
2019-09-17,1190.63
2019-09-18,1191.43
2019-09-19,1193.67
2019-09-20,1188.18
2019-09-21,1188.18
2019-09-22,1188.18
2019-09-23,1194.06
2019-09-24,1195.61
2019-09-25,1198.8
2019-09-26,1198.8
2019-09-27,1199.96
2019-09-28,1199.96
2019-09-29,1199.96
2019-09-30,1196.38
2019-10-01,1199.15
2019-10-02,1205.93
2019-10-03,1205.13
2019-10-04,1196.56
2019-10-05,1196.56
2019-10-06,1196.56
2019-10-07,1196.65
2019-10-08,1193.25
2019-10-09,1197.89
2019-10-10,1196.03
2019-10-11,1188.79
2019-10-12,1188.79
2019-10-13,1188.79
2019-10-14,1184.98
2019-10-15,1185.15
2019-10-16,1187.82
2019-10-17,1186.93
2019-10-18,1181.46
2019-10-19,1181.46
2019-10-20,1181.46
2019-10-21,1172.06
2019-10-22,1170.09
2019-10-23,1172.5
2019-10-24,1173.1
2019-10-25,1172.97
2019-10-26,1172.97
2019-10-27,1172.97
2019-10-28,1170.53
2019-10-29,1163.19
2019-10-30,1168.07
2019-10-31,1163.72
2019-11-01,1165.55
2019-11-02,1165.55
2019-11-03,1165.55
2019-11-04,1159.23
2019-11-05,1157.45
2019-11-06,1157.4
2019-11-07,1159.38
2019-11-08,1157.33
2019-11-09,1157.33
2019-11-10,1157.33
2019-11-11,1166.4
2019-11-12,1161.22
2019-11-13,1167.6
2019-11-14,1169.8
2019-11-15,1167.14
2019-11-16,1167.14
2019-11-17,1167.14
2019-11-18,1164.38
2019-11-19,1167.72
2019-11-20,1170.1
2019-11-21,1178.08
2019-11-22,1179.07
2019-11-23,1179.07
2019-11-24,1179.07
2019-11-25,1176.0
2019-11-26,1176.05
2019-11-27,1177.19
2019-11-28,1179.0
2019-11-29,1181.46
2019-11-30,1181.46
2019-12-01,1181.46
2019-12-02,1183.15
2019-12-03,1187.05
2019-12-04,1194.6
2019-12-05,1190.28
2019-12-06,1189.79
2019-12-07,1189.79
2019-12-08,1189.79
2019-12-09,1189.94
2019-12-10,1191.23
2019-12-11,1194.67
2019-12-12,1186.76
2019-12-13,1171.9
2019-12-14,1171.9
2019-12-15,1171.9
2019-12-16,1172.22
2019-12-17,1166.1
2019-12-18,1168.68
2019-12-19,1165.68
2019-12-20,1160.35
2019-12-21,1160.35
2019-12-22,1160.35
2019-12-23,1164.08
2019-12-24,1163.71
2019-12-25,1161.7
2019-12-26,1161.89
2019-12-27,1161.29
2019-12-28,1161.29
2019-12-29,1161.29
2019-12-30,1156.18
2019-12-31,1155.84
2020-01-01,1154.75
2020-01-02,1158.18
2020-01-03,1166.93
2020-01-04,1166.93
2020-01-05,1166.93
2020-01-06,1171.99
2020-01-07,1166.45
2020-01-08,1170.83
2020-01-09,1159.1
2020-01-10,1161.5
2020-01-11,1161.5
2020-01-12,1161.5
2020-01-13,1156.29
2020-01-14,1156.13
2020-01-15,1156.86
2020-01-16,1161.32
2020-01-17,1159.48
2020-01-18,1159.48
2020-01-19,1159.48
2020-01-20,1158.08
2020-01-21,1167.07
2020-01-22,1164.45
2020-01-23,1168.7
2020-01-24,1167.48
2020-01-25,1167.48
2020-01-26,1167.48
2020-01-27,1176.74
2020-01-28,1176.48
2020-01-29,1177.22
2020-01-30,1185.17
2020-01-31,1191.74
2020-02-01,1191.74
2020-02-02,1191.74
2020-02-03,1194.91
2020-02-04,1187.65
2020-02-05,1191.29
2020-02-06,1179.92
2020-02-07,1186.36
2020-02-08,1186.36
2020-02-09,1186.36
2020-02-10,1187.23
2020-02-11,1181.5
2020-02-12,1179.48
2020-02-13,1182.9
2020-02-14,1183.15
2020-02-15,1183.15
2020-02-16,1183.15
2020-02-17,1183.9
2020-02-18,1189.48
2020-02-19,1189.3
2020-02-20,1198.37
2020-02-21,1209.15
2020-02-22,1209.15
2020-02-23,1209.15
2020-02-24,1220.04
2020-02-25,1210.56
2020-02-26,1216.95
2020-02-27,1217.2
2020-02-28,1214.73
2020-02-29,1214.73
2020-03-01,1214.73
2020-03-02,1193.57
2020-03-03,1195.03
2020-03-04,1187.72
2020-03-05,1181.3
2020-03-06,1192.32
2020-03-07,1192.32
2020-03-08,1192.32
2020-03-09,1204.51
2020-03-10,1193.15
2020-03-11,1193.99
2020-03-12,1206.67
2020-03-13,1219.41
2020-03-14,1219.41
2020-03-15,1219.41
2020-03-16,1225.82
2020-03-17,1243.7
2020-03-18,1245.65
2020-03-19,1285.73
2020-03-20,1245.63
2020-03-21,1245.63
2020-03-22,1245.63
2020-03-23,1266.82
2020-03-24,1249.85
2020-03-25,1229.61
2020-03-26,1233.3
2020-03-27,1211.03
2020-03-28,1211.03
2020-03-29,1211.03
2020-03-30,1224.68
2020-03-31,1218.54
2020-04-01,1230.73
2020-04-02,1229.49
2020-04-03,1231.4
2020-04-04,1231.4
2020-04-05,1231.4
2020-04-06,1229.4
2020-04-07,1220.87
2020-04-08,1220.97
2020-04-09,1220.01
2020-04-10,1208.69
2020-04-11,1208.69
2020-04-12,1208.69
2020-04-13,1217.82
2020-04-14,1217.06
2020-04-15,1217.19
2020-04-16,1228.49
2020-04-17,1218.05
2020-04-18,1218.05
2020-04-19,1218.05
2020-04-20,1220.41
2020-04-21,1229.66
2020-04-22,1232.57
2020-04-23,1229.59
2020-04-24,1235.63
2020-04-25,1235.63
2020-04-26,1235.63
2020-04-27,1226.12
2020-04-28,1225.1
2020-04-29,1218.7
2020-04-30,1204.44
2020-05-01,1220.94
2020-05-02,1220.94
2020-05-03,1220.94
2020-05-04,1229.04
2020-05-05,1220.05
2020-05-06,1222.11
2020-05-07,1224.98
2020-05-08,1219.85
2020-05-09,1219.85
2020-05-10,1219.85
2020-05-11,1220.5
2020-05-12,1224.97
2020-05-13,1223.84
2020-05-14,1227.96
2020-05-15,1231.04
2020-05-16,1231.04
2020-05-17,1231.04
2020-05-18,1232.4
2020-05-19,1225.19
2020-05-20,1230.25
2020-05-21,1230.78
2020-05-22,1236.9
2020-05-23,1236.9
2020-05-24,1236.9
2020-05-25,1243.91
2020-05-26,1234.25
2020-05-27,1234.34
2020-05-28,1239.45
2020-05-29,1237.57
2020-05-30,1237.57
2020-05-31,1237.57
2020-06-01,1225.01
2020-06-02,1225.4
2020-06-03,1216.78
2020-06-04,1219.03
2020-06-05,1207.43
2020-06-06,1207.43
2020-06-07,1207.43
2020-06-08,1204.88
2020-06-09,1197.93
2020-06-10,1191.3
2020-06-11,1196.77
2020-06-12,1204.15
2020-06-13,1204.15
2020-06-14,1204.15
2020-06-15,1216.3
2020-06-16,1207.1
2020-06-17,1213.97
2020-06-18,1208.26
2020-06-19,1209.91
2020-06-20,1209.91
2020-06-21,1209.91
2020-06-22,1215.65
2020-06-23,1209.0
2020-06-24,1199.68
2020-06-25,1204.65
2020-06-26,1200.68
2020-06-27,1200.68
2020-06-28,1200.68
2020-06-29,1198.77
2020-06-30,1202.74
2020-07-01,1203.32
2020-07-02,1199.99
2020-07-03,1198.65
2020-07-04,1198.65
2020-07-05,1198.65
2020-07-06,1195.68
2020-07-07,1195.52
2020-07-08,1195.48
2020-07-09,1195.78
2020-07-10,1204.45
2020-07-11,1204.45
2020-07-12,1204.45
2020-07-13,1200.55
2020-07-14,1205.68
2020-07-15,1200.52
2020-07-16,1205.43
2020-07-17,1205.1
2020-07-18,1205.1
2020-07-19,1205.1
2020-07-20,1203.3
2020-07-21,1197.75
2020-07-22,1195.13
2020-07-23,1197.4
2020-07-24,1201.45
2020-07-25,1201.45
2020-07-26,1201.45
2020-07-27,1196.18
2020-07-28,1196.97
2020-07-29,1193.17
2020-07-30,1194.26
2020-07-31,1191.03
2020-08-01,1191.03
2020-08-02,1191.03
2020-08-03,1193.36
2020-08-04,1193.97
2020-08-05,1188.88
2020-08-06,1183.65
2020-08-07,1184.72
2020-08-08,1184.72
2020-08-09,1184.72
2020-08-10,1185.7
2020-08-11,1185.66
2020-08-12,1185.17
2020-08-13,1183.34
2020-08-14,1184.55
2020-08-15,1184.55
2020-08-16,1184.55
2020-08-17,1185.03
2020-08-18,1184.26
2020-08-19,1181.32
2020-08-20,1186.94
2020-08-21,1186.35
2020-08-22,1186.35
2020-08-23,1186.35
2020-08-24,1189.28
2020-08-25,1185.18
2020-08-26,1186.86
2020-08-27,1185.13
2020-08-28,1184.48
2020-08-29,1184.48
2020-08-30,1184.48
2020-08-31,1187.76
2020-09-01,1183.15
2020-09-02,1185.52
2020-09-03,1188.26
2020-09-04,1189.74
2020-09-05,1189.74
2020-09-06,1189.74
2020-09-07,1188.25
2020-09-08,1186.49
2020-09-09,1189.03
2020-09-10,1184.8
2020-09-11,1186.84
2020-09-12,1186.84
2020-09-13,1186.84
2020-09-14,1183.63
2020-09-15,1178.75
2020-09-16,1176.1
2020-09-17,1174.38
2020-09-18,1160.48
2020-09-19,1160.48
2020-09-20,1160.48
2020-09-21,1158.05
2020-09-22,1164.96
2020-09-23,1164.41
2020-09-24,1172.73
2020-09-25,1172.61
2020-09-26,1172.61
2020-09-27,1172.61
2020-09-28,1173.53
2020-09-29,1169.69
2020-09-30,1170.17
2020-10-01,1162.05
2020-10-02,1166.7
2020-10-03,1166.7
2020-10-04,1166.7
2020-10-05,1163.43
2020-10-06,1161.05
2020-10-07,1158.61
2020-10-08,1153.41
2020-10-09,1147.47
2020-10-10,1147.47
2020-10-11,1147.47
2020-10-12,1147.11
2020-10-13,1147.26
2020-10-14,1146.92
2020-10-15,1143.25
2020-10-16,1147.31
2020-10-17,1147.31
2020-10-18,1147.31
2020-10-19,1141.97
2020-10-20,1139.28
2020-10-21,1131.53
2020-10-22,1132.86
2020-10-23,1132.99
2020-10-24,1132.99
2020-10-25,1132.99
2020-10-26,1127.75
2020-10-27,1125.52
2020-10-28,1130.6
2020-10-29,1131.4
2020-10-30,1134.76
2020-10-31,1134.76
2020-11-01,1134.76
2020-11-02,1133.82
2020-11-03,1134.27
2020-11-04,1137.6
2020-11-05,1128.3
2020-11-06,1120.55
2020-11-07,1120.55
2020-11-08,1120.55
2020-11-09,1113.13
2020-11-10,1115.1
2020-11-11,1110.01
2020-11-12,1114.9
2020-11-13,1115.72
2020-11-14,1115.72
2020-11-15,1115.72
2020-11-16,1108.4
2020-11-17,1106.53
2020-11-18,1103.88
2020-11-19,1115.19
2020-11-20,1114.17
2020-11-21,1114.17
2020-11-22,1114.17
2020-11-23,1110.36
2020-11-24,1111.45
2020-11-25,1108.59
2020-11-26,1104.2
2020-11-27,1103.48
2020-11-28,1103.48
2020-11-29,1103.48
2020-11-30,1106.45
2020-12-01,1106.07
2020-12-02,1100.33
2020-12-03,1096.52
2020-12-04,1081.81
2020-12-05,1081.81
2020-12-06,1081.81
2020-12-07,1082.1
2020-12-08,1085.43
2020-12-09,1084.17
2020-12-10,1087.41
2020-12-11,1089.87
2020-12-12,1089.87
2020-12-13,1089.87
2020-12-14,1091.53
2020-12-15,1092.97
2020-12-16,1093.97
2020-12-17,1093.13
2020-12-18,1099.58
2020-12-19,1099.58
2020-12-20,1099.58
2020-12-21,1102.94
2020-12-22,1107.45
2020-12-23,1107.9
2020-12-24,1102.31
2020-12-25,1101.16
2020-12-26,1101.16
2020-12-27,1101.16
2020-12-28,1096.55
2020-12-29,1092.19
2020-12-30,1086.46
2020-12-31,1086.51
2021-01-01,1085.66
2021-01-02,1085.66
2021-01-03,1085.66
2021-01-04,1081.84
2021-01-05,1087.42
2021-01-06,1085.73
2021-01-07,1086.97
2021-01-08,1089.84
2021-01-09,1089.84
2021-01-10,1089.84
2021-01-11,1097.23
2021-01-12,1099.98
2021-01-13,1095.31
2021-01-14,1098.16
2021-01-15,1099.43
2021-01-16,1099.43
2021-01-17,1099.43
2021-01-18,1103.98
2021-01-19,1102.92
2021-01-20,1100.19
2021-01-21,1098.27
2021-01-22,1103.24
2021-01-23,1103.24
2021-01-24,1103.24
2021-01-25,1100.88
2021-01-26,1106.49
2021-01-27,1104.31
2021-01-28,1119.56
2021-01-29,1118.6
2021-01-30,1118.6
2021-01-31,1118.6
2021-02-01,1116.22
2021-02-02,1117.17
2021-02-03,1114.88
2021-02-04,1118.46
2021-02-05,1123.81
2021-02-06,1123.81
2021-02-07,1123.81
2021-02-08,1119.54
2021-02-09,1116.56
2021-02-10,1106.85
2021-02-11,1103.85
2021-02-12,1102.97
2021-02-13,1102.97
2021-02-14,1102.97
2021-02-15,1101.51
2021-02-16,1100.01
2021-02-17,1107.77
2021-02-18,1107.57
2021-02-19,1105.82
2021-02-20,1105.82
2021-02-21,1105.82
2021-02-22,1110.03
2021-02-23,1110.5
2021-02-24,1112.43
2021-02-25,1107.94
2021-02-26,1123.53
2021-02-27,1123.53
2021-02-28,1123.53
2021-03-01,1120.85
2021-03-02,1123.72
2021-03-03,1120.8
2021-03-04,1125.2
2021-03-05,1125.68
2021-03-06,1125.68
2021-03-07,1125.68
2021-03-08,1132.95
2021-03-09,1140.53
2021-03-10,1142.5
2021-03-11,1135.72
2021-03-12,1133.51
2021-03-13,1133.51
2021-03-14,1133.51
2021-03-15,1136.47
2021-03-16,1129.81
2021-03-17,1130.13
2021-03-18,1123.75
2021-03-19,1131.03
2021-03-20,1131.03
2021-03-21,1131.03
2021-03-22,1128.44
2021-03-23,1129.48
2021-03-24,1133.5
2021-03-25,1133.53
2021-03-26,1129.33
2021-03-27,1129.33
2021-03-28,1129.33
2021-03-29,1131.63
2021-03-30,1133.78
2021-03-31,1131.83
2021-04-01,1131.88
2021-04-02,1127.55
2021-04-03,1127.55
2021-04-04,1127.55
2021-04-05,1127.59
2021-04-06,1119.61
2021-04-07,1116.24
2021-04-08,1117.22
2021-04-09,1121.0
2021-04-10,1121.0
2021-04-11,1121.0
2021-04-12,1124.86
2021-04-13,1125.88
2021-04-14,1116.43
2021-04-15,1117.4
2021-04-16,1116.13
2021-04-17,1116.13
2021-04-18,1116.13
2021-04-19,1117.18
2021-04-20,1112.13
2021-04-21,1118.38
2021-04-22,1117.39
2021-04-23,1117.83
2021-04-24,1117.83
2021-04-25,1117.83
2021-04-26,1113.19
2021-04-27,1110.23
2021-04-28,1112.88
2021-04-29,1108.43
2021-04-30,1112.31
2021-05-01,1112.31
2021-05-02,1112.31
2021-05-03,1123.38
2021-05-04,1122.59
2021-05-05,1126.27
2021-05-06,1125.72
2021-05-07,1121.32
2021-05-08,1121.32
2021-05-09,1121.32
2021-05-10,1113.66
2021-05-11,1119.68
2021-05-12,1124.48
2021-05-13,1129.44
2021-05-14,1128.54
2021-05-15,1128.54
2021-05-16,1128.54
2021-05-17,1134.78
2021-05-18,1130.13
2021-05-19,1125.25
2021-05-20,1132.08
2021-05-21,1126.89
2021-05-22,1126.89
2021-05-23,1126.89
2021-05-24,1127.01
2021-05-25,1122.0
2021-05-26,1116.85
2021-05-27,1117.9
2021-05-28,1115.13
2021-05-29,1115.13
2021-05-30,1115.13
2021-05-31,1110.99
2021-06-01,1106.19
2021-06-02,1113.41
2021-06-03,1113.69
2021-06-04,1116.44
2021-06-05,1116.44
2021-06-06,1116.44
2021-06-07,1112.86
2021-06-08,1114.21
2021-06-09,1115.17
2021-06-10,1115.47
2021-06-11,1111.19
2021-06-12,1111.19
2021-06-13,1111.19
2021-06-14,1116.78
2021-06-15,1116.99
2021-06-16,1116.92
2021-06-17,1130.32
2021-06-18,1132.19
2021-06-19,1132.19
2021-06-20,1132.19
2021-06-21,1134.46
2021-06-22,1131.81
2021-06-23,1137.43
2021-06-24,1134.6
2021-06-25,1127.66
2021-06-26,1127.66
2021-06-27,1127.66
2021-06-28,1129.84
2021-06-29,1128.57
2021-06-30,1126.28
2021-07-01,1132.77
2021-07-02,1134.82
2021-07-03,1134.82
2021-07-04,1134.82
2021-07-05,1131.61
2021-07-06,1129.7
2021-07-07,1137.89
2021-07-08,1144.81
2021-07-09,1148.85
2021-07-10,1148.85
2021-07-11,1148.85
2021-07-12,1147.08
2021-07-13,1145.22
2021-07-14,1148.46
2021-07-15,1141.4
2021-07-16,1139.79
2021-07-17,1139.79
2021-07-18,1139.79
2021-07-19,1147.78
2021-07-20,1150.41
2021-07-21,1153.58
2021-07-22,1150.05
2021-07-23,1150.57
2021-07-24,1150.57
2021-07-25,1150.57
2021-07-26,1155.0
2021-07-27,1150.13
2021-07-28,1154.42
2021-07-29,1146.26
2021-07-30,1150.09
2021-07-31,1150.09
2021-08-01,1150.09
2021-08-02,1150.9
2021-08-03,1148.2
2021-08-04,1143.41
2021-08-05,1143.54
2021-08-06,1142.19
2021-08-07,1142.19
2021-08-08,1142.19
2021-08-09,1144.3
2021-08-10,1149.73
2021-08-11,1156.3
2021-08-12,1161.2
2021-08-13,1169.02
2021-08-14,1169.02
2021-08-15,1169.02
2021-08-16,1164.61
2021-08-17,1176.6
2021-08-18,1168.47
2021-08-19,1176.41
2021-08-20,1179.55
2021-08-21,1179.55
2021-08-22,1179.55
2021-08-23,1173.84
2021-08-24,1165.83
2021-08-25,1167.54
2021-08-26,1170.18
2021-08-27,1169.08
2021-08-28,1169.08
2021-08-29,1169.08
2021-08-30,1166.47
2021-08-31,1159.46
2021-09-01,1157.37
2021-09-02,1161.24
2021-09-03,1156.91
2021-09-04,1156.91
2021-09-05,1156.91
2021-09-06,1156.43
2021-09-07,1157.78
2021-09-08,1166.53
2021-09-09,1169.53
2021-09-10,1169.03
2021-09-11,1169.03
2021-09-12,1169.03
2021-09-13,1175.93
2021-09-14,1170.74
2021-09-15,1170.49
2021-09-16,1171.7
2021-09-17,1175.46
2021-09-18,1175.46
2021-09-19,1175.46
2021-09-20,1187.08
2021-09-21,1184.69
2021-09-22,1183.7
2021-09-23,1175.78
2021-09-24,1176.67
2021-09-25,1176.67
2021-09-26,1176.67
2021-09-27,1176.55
2021-09-28,1184.6
2021-09-29,1182.04
2021-09-30,1184.08
2021-10-01,1188.03
2021-10-02,1188.03
2021-10-03,1188.03
2021-10-04,1182.23
2021-10-05,1188.79
2021-10-06,1192.7
2021-10-07,1190.75
2021-10-08,1194.85
2021-10-09,1194.85
2021-10-10,1194.85
2021-10-11,1194.79
2021-10-12,1198.85
2021-10-13,1193.81
2021-10-14,1186.72
2021-10-15,1182.32
2021-10-16,1182.32
2021-10-17,1182.32
2021-10-18,1187.72
2021-10-19,1178.8
2021-10-20,1174.45
2021-10-21,1177.09
2021-10-22,1177.04
2021-10-23,1177.04
2021-10-24,1177.04
2021-10-25,1168.26
2021-10-26,1167.05
2021-10-27,1170.43
2021-10-28,1169.58
2021-10-29,1168.4
2021-10-30,1168.4
2021-10-31,1168.4
2021-11-01,1176.42
2021-11-02,1174.59
2021-11-03,1181.57
2021-11-04,1182.52
2021-11-05,1185.42
2021-11-06,1185.42
2021-11-07,1185.42
2021-11-08,1183.12
2021-11-09,1176.96
2021-11-10,1180.74
2021-11-11,1180.86
2021-11-12,1179.4
2021-11-13,1179.4
2021-11-14,1179.4
2021-11-15,1178.15
2021-11-16,1179.99
2021-11-17,1182.8
2021-11-18,1180.2
2021-11-19,1185.12
2021-11-20,1185.12
2021-11-21,1185.12
2021-11-22,1185.23
2021-11-23,1189.8
2021-11-24,1186.4
2021-11-25,1190.15
2021-11-26,1193.56
2021-11-27,1193.56
2021-11-28,1193.56
2021-11-29,1192.93
2021-11-30,1187.85
2021-12-01,1179.03
2021-12-02,1175.62
2021-12-03,1179.98
2021-12-04,1179.98
2021-12-05,1179.98
2021-12-06,1182.6
2021-12-07,1179.4
2021-12-08,1175.75
2021-12-09,1174.03
2021-12-10,1181.19
2021-12-11,1181.19
2021-12-12,1181.19
2021-12-13,1180.83
2021-12-14,1182.7
2021-12-15,1185.73
2021-12-16,1183.88
2021-12-17,1180.82
2021-12-18,1180.82
2021-12-19,1180.82
2021-12-20,1190.98
2021-12-21,1192.64
2021-12-22,1192.09
2021-12-23,1187.84
2021-12-24,1186.4
2021-12-25,1186.4
2021-12-26,1186.4
2021-12-27,1186.9
2021-12-28,1188.27
2021-12-29,1186.68
2021-12-30,1189.05
2021-12-31,1189.88
2022-01-01,1189.88
2022-01-02,1189.88
2022-01-03,1191.81
2022-01-04,1194.11
2022-01-05,1196.89
2022-01-06,1200.92
2022-01-07,1201.46
2022-01-08,1201.46
2022-01-09,1201.46
2022-01-10,1199.11
2022-01-11,1194.85
2022-01-12,1190.42
2022-01-13,1187.8
2022-01-14,1187.27
2022-01-15,1187.27
2022-01-16,1187.27
2022-01-17,1192.65
2022-01-18,1190.14
2022-01-19,1191.45
2022-01-20,1192.19
2022-01-21,1193.93
2022-01-22,1193.93
2022-01-23,1193.93
2022-01-24,1196.2
2022-01-25,1198.66
2022-01-26,1197.7
2022-01-27,1202.63
2022-01-28,1206.16
2022-01-29,1206.16
2022-01-30,1206.16
2022-01-31,1209.5
2022-02-01,1205.25
2022-02-02,1203.98
2022-02-03,1206.49
2022-02-04,1197.04
2022-02-05,1197.04
2022-02-06,1197.04
2022-02-07,1200.52
2022-02-08,1197.96
2022-02-09,1196.3
2022-02-10,1196.43
2022-02-11,1198.63
2022-02-12,1198.63
2022-02-13,1198.63
2022-02-14,1195.62
2022-02-15,1199.79
2022-02-16,1197.56
2022-02-17,1197.13
2022-02-18,1195.6
2022-02-19,1195.6
2022-02-20,1195.6
2022-02-21,1191.83
2022-02-22,1192.54
2022-02-23,1193.49
2022-02-24,1202.44
2022-02-25,1201.72
2022-02-26,1201.72
2022-02-27,1201.72
2022-02-28,1202.37
2022-03-01,1199.79
2022-03-02,1206.03
2022-03-03,1204.72
2022-03-04,1214.17
2022-03-05,1214.17
2022-03-06,1214.17
2022-03-07,1226.95
2022-03-08,1237.76
2022-03-09,1234.32
2022-03-10,1228.34
2022-03-11,1231.95
2022-03-12,1231.95
2022-03-13,1231.95
2022-03-14,1241.99
2022-03-15,1242.93
2022-03-16,1235.69
2022-03-17,1214.34
2022-03-18,1207.56
2022-03-19,1207.56
2022-03-20,1207.56
2022-03-21,1216.47
2022-03-22,1218.27
2022-03-23,1213.78
2022-03-24,1218.66
2022-03-25,1218.87
2022-03-26,1218.87
2022-03-27,1218.87
2022-03-28,1227.44
2022-03-29,1219.65
2022-03-30,1209.74
2022-03-31,1211.93
2022-04-01,1215.46
2022-04-02,1215.46
2022-04-03,1215.46
2022-04-04,1214.3
2022-04-05,1212.69
2022-04-06,1218.21
2022-04-07,1219.18
2022-04-08,1225.01
2022-04-09,1225.01
2022-04-10,1225.01
2022-04-11,1233.3
2022-04-12,1236.06
2022-04-13,1227.61
2022-04-14,1224.48
2022-04-15,1229.72
2022-04-16,1229.72
2022-04-17,1229.72
2022-04-18,1233.91
2022-04-19,1236.6
2022-04-20,1235.98
2022-04-21,1238.36
2022-04-22,1239.17
2022-04-23,1239.17
2022-04-24,1239.17
2022-04-25,1250.08
2022-04-26,1250.58
2022-04-27,1265.73
2022-04-28,1272.49
2022-04-29,1255.86
2022-04-30,1255.86
2022-05-01,1255.86
2022-05-02,1265.45
2022-05-03,1267.63
2022-05-04,1265.99
2022-05-05,1256.76
2022-05-06,1272.69
2022-05-07,1272.69
2022-05-08,1272.69
2022-05-09,1274.2
2022-05-10,1276.05
2022-05-11,1275.53
2022-05-12,1289.37
2022-05-13,1283.83
2022-05-14,1283.83
2022-05-15,1283.83
2022-05-16,1284.18
2022-05-17,1274.9
2022-05-18,1266.57
2022-05-19,1277.69
2022-05-20,1268.02
2022-05-21,1268.02
2022-05-22,1268.02
2022-05-23,1264.19
2022-05-24,1265.99
2022-05-25,1264.62
2022-05-26,1267.61
2022-05-27,1256.34
2022-05-28,1256.34
2022-05-29,1256.34
2022-05-30,1238.8
2022-05-31,1237.26
2022-06-01,1245.84
2022-06-02,1252.07
2022-06-03,1242.58
2022-06-04,1242.58
2022-06-05,1242.58
2022-06-06,1253.86
2022-06-07,1257.77
2022-06-08,1253.63
2022-06-09,1256.97
2022-06-10,1268.55
2022-06-11,1268.55
2022-06-12,1268.55
2022-06-13,1284.25
2022-06-14,1286.36
2022-06-15,1290.4
2022-06-16,1286.9
2022-06-17,1287.98
2022-06-18,1287.98
2022-06-19,1287.98
2022-06-20,1291.94
2022-06-21,1293.65
2022-06-22,1297.79
2022-06-23,1301.39
2022-06-24,1298.52
2022-06-25,1298.52
2022-06-26,1298.52
2022-06-27,1286.39
2022-06-28,1283.67
2022-06-29,1299.38
2022-06-30,1298.9
2022-07-01,1297.15
2022-07-02,1297.15
2022-07-03,1297.15
2022-07-04,1296.76
2022-07-05,1300.08
2022-07-06,1306.93
2022-07-07,1299.91
2022-07-08,1300.26
2022-07-09,1300.26
2022-07-10,1300.26
2022-07-11,1303.97
2022-07-12,1312.44
2022-07-13,1306.85
2022-07-14,1311.95
2022-07-15,1326.08
2022-07-16,1326.08
2022-07-17,1326.08
2022-07-18,1317.18
2022-07-19,1313.52
2022-07-20,1312.73
2022-07-21,1307.69
2022-07-22,1312.88
2022-07-23,1312.88
2022-07-24,1312.88
2022-07-25,1313.24
2022-07-26,1308.05
2022-07-27,1313.32
2022-07-28,1299.4
2022-07-29,1299.34
2022-07-30,1299.34
2022-07-31,1299.34
2022-08-01,1304.11
2022-08-02,1305.34
2022-08-03,1310.67
2022-08-04,1310.07
2022-08-05,1298.29
2022-08-06,1298.29
2022-08-07,1298.29
2022-08-08,1306.34
2022-08-09,1304.4
2022-08-10,1310.52
2022-08-11,1303.15
2022-08-12,1302.38
2022-08-13,1302.38
2022-08-14,1302.38
2022-08-15,1306.13
2022-08-16,1308.33
2022-08-17,1310.43
2022-08-18,1320.36
2022-08-19,1325.86
2022-08-20,1325.86
2022-08-21,1325.86
2022-08-22,1339.8
2022-08-23,1345.61
2022-08-24,1342.36
2022-08-25,1335.42
2022-08-26,1331.52
2022-08-27,1331.52
2022-08-28,1331.52
2022-08-29,1350.38
2022-08-30,1346.77
2022-08-31,1338.61
2022-09-01,1354.47
2022-09-02,1363.05
2022-09-03,1363.05
2022-09-04,1363.05
2022-09-05,1371.92
2022-09-06,1373.6
2022-09-07,1384.41
2022-09-08,1380.78
2022-09-09,1377.41
2022-09-10,1377.41
2022-09-11,1377.41
2022-09-12,1383.2
2022-09-13,1374.09
2022-09-14,1391.24
2022-09-15,1394.2
2022-09-16,1389.69
2022-09-17,1389.69
2022-09-18,1389.69
2022-09-19,1393.82
2022-09-20,1390.05
2022-09-21,1395.79
