,USDINR BGN Curncy
2019-12-19,71.0412
2019-12-20,71.1225
2019-12-21,71.1225
2019-12-22,71.1225
2019-12-23,71.1937
2019-12-24,71.2712
2019-12-25,71.2712
2019-12-26,71.3163
2019-12-27,71.355
2019-12-28,71.355
2019-12-29,71.355
2019-12-30,71.315
2019-12-31,71.38
2020-01-01,71.225
2020-01-02,71.3725
2020-01-03,71.8087
2020-01-04,71.8087
2020-01-05,71.8087
2020-01-06,71.94
2020-01-07,71.8325
2020-01-08,71.7063
2020-01-09,71.215
2020-01-10,70.9413
2020-01-11,70.9413
2020-01-12,70.9413
2020-01-13,70.855
2020-01-14,70.8763
2020-01-15,70.8175
2020-01-16,70.9362
2020-01-17,71.0863
2020-01-18,71.0863
2020-01-19,71.0863
2020-01-20,71.1113
2020-01-21,71.2125
2020-01-22,71.1975
2020-01-23,71.2738
2020-01-24,71.3313
2020-01-25,71.3313
2020-01-26,71.3313
2020-01-27,71.4413
2020-01-28,71.335
2020-01-29,71.2562
2020-01-30,71.49
2020-01-31,71.355
2020-02-01,71.355
2020-02-02,71.355
2020-02-03,71.3675
2020-02-04,71.2712
2020-02-05,71.215
2020-02-06,71.1975
2020-02-07,71.4012
2020-02-08,71.4012
2020-02-09,71.4012
2020-02-10,71.2975
2020-02-11,71.2863
2020-02-12,71.3387
2020-02-13,71.33
2020-02-14,71.3725
2020-02-15,71.3725
2020-02-16,71.3725
2020-02-17,71.2925
2020-02-18,71.5612
2020-02-19,71.5612
2020-02-20,71.6612
2020-02-21,71.6612
2020-02-22,71.6612
2020-02-23,71.6612
2020-02-24,72.0038
2020-02-25,71.885
2020-02-26,71.6638
2020-02-27,71.56
2020-02-28,72.175
2020-02-29,72.175
2020-03-01,72.175
2020-03-02,72.7325
2020-03-03,73.2975
2020-03-04,73.225
2020-03-05,73.3175
2020-03-06,73.7825
2020-03-07,73.7825
2020-03-08,73.7825
2020-03-09,74.0862
2020-03-10,74.0862
2020-03-11,73.6425
2020-03-12,74.2162
2020-03-13,73.9113
2020-03-14,73.9113
2020-03-15,73.9113
2020-03-16,74.2725
2020-03-17,74.245
2020-03-18,74.23
2020-03-19,74.9875
2020-03-20,75.195
2020-03-21,75.195
2020-03-22,75.195
2020-03-23,76.2937
2020-03-24,76.1025
2020-03-25,76.1025
2020-03-26,75.1537
2020-03-27,74.8538
2020-03-28,74.8538
2020-03-29,74.8538
2020-03-30,75.59
2020-03-31,75.6275
2020-04-01,76.28
2020-04-02,76.3
2020-04-03,76.195
2020-04-04,76.195
2020-04-05,76.195
2020-04-06,75.96
2020-04-07,75.63
2020-04-08,76.34
2020-04-09,76.2925
2020-04-10,76.2925
2020-04-11,76.2925
2020-04-12,76.2925
2020-04-13,76.2775
2020-04-14,76.2775
2020-04-15,76.4413
2020-04-16,76.8675
2020-04-17,76.4037
2020-04-18,76.4037
2020-04-19,76.4037
2020-04-20,76.5375
2020-04-21,76.8338
2020-04-22,76.6687
2020-04-23,76.0725
2020-04-24,76.4563
2020-04-25,76.4563
2020-04-26,76.4563
2020-04-27,76.2425
2020-04-28,76.1888
2020-04-29,75.6738
2020-04-30,75.1012
2020-05-01,75.1012
2020-05-02,75.1012
2020-05-03,75.1012
2020-05-04,75.7175
2020-05-05,75.6338
2020-05-06,75.765
2020-05-07,75.765
2020-05-08,75.5525
2020-05-09,75.5525
2020-05-10,75.5525
2020-05-11,75.7375
2020-05-12,75.5025
2020-05-13,75.4625
2020-05-14,75.5663
2020-05-15,75.575
2020-05-16,75.575
2020-05-17,75.575
2020-05-18,75.9125
2020-05-19,75.6413
2020-05-20,75.7975
2020-05-21,75.6175
2020-05-22,75.955
2020-05-23,75.955
2020-05-24,75.955
2020-05-25,75.955
2020-05-26,75.665
2020-05-27,75.7162
2020-05-28,75.7612
2020-05-29,75.6163
2020-05-30,75.6163
2020-05-31,75.6163
2020-06-01,75.545
2020-06-02,75.3587
2020-06-03,75.475
2020-06-04,75.575
2020-06-05,75.5788
2020-06-06,75.5788
2020-06-07,75.5788
2020-06-08,75.5437
2020-06-09,75.6138
2020-06-10,75.5925
2020-06-11,75.7825
2020-06-12,75.8463
2020-06-13,75.8463
2020-06-14,75.8463
2020-06-15,76.03
2020-06-16,76.21
2020-06-17,76.165
2020-06-18,76.1462
2020-06-19,76.1913
2020-06-20,76.1913
2020-06-21,76.1913
2020-06-22,76.025
2020-06-23,75.645
2020-06-24,75.725
2020-06-25,75.6663
2020-06-26,75.6425
2020-06-27,75.6425
2020-06-28,75.6425
2020-06-29,75.58
2020-06-30,75.5075
2020-07-01,75.5988
2020-07-02,75.0137
2020-07-03,74.6413
2020-07-04,74.6413
2020-07-05,74.6413
2020-07-06,74.685
2020-07-07,74.9362
2020-07-08,75.0212
2020-07-09,74.995
2020-07-10,75.205
2020-07-11,75.205
2020-07-12,75.205
2020-07-13,75.195
2020-07-14,75.4275
2020-07-15,75.1475
2020-07-16,75.1913
2020-07-17,75.0238
2020-07-18,75.0238
2020-07-19,75.0238
2020-07-20,74.915
2020-07-21,74.745
2020-07-22,74.7612
2020-07-23,74.7588
2020-07-24,74.8288
2020-07-25,74.8288
2020-07-26,74.8288
2020-07-27,74.8375
2020-07-28,74.8387
2020-07-29,74.7988
2020-07-30,74.85
2020-07-31,74.815
2020-08-01,74.815
2020-08-02,74.815
2020-08-03,75.01
2020-08-04,75.0475
2020-08-05,74.935
2020-08-06,74.9312
2020-08-07,74.935
2020-08-08,74.935
2020-08-09,74.935
2020-08-10,74.9
2020-08-11,74.7775
2020-08-12,74.8288
2020-08-13,74.8463
2020-08-14,74.905
2020-08-15,74.905
2020-08-16,74.905
2020-08-17,74.8887
2020-08-18,74.7612
2020-08-19,74.8213
2020-08-20,75.03
2020-08-21,74.8525
2020-08-22,74.8525
2020-08-23,74.8525
2020-08-24,74.32
2020-08-25,74.3213
2020-08-26,74.3
2020-08-27,73.815
2020-08-28,73.4
2020-08-29,73.4
2020-08-30,73.4
2020-08-31,73.62
2020-09-01,72.8712
2020-09-02,73.0338
2020-09-03,73.4775
2020-09-04,73.1425
2020-09-05,73.1425
2020-09-06,73.1425
2020-09-07,73.3412
2020-09-08,73.6
2020-09-09,73.55
2020-09-10,73.4637
2020-09-11,73.5363
2020-09-12,73.5363
2020-09-13,73.5363
2020-09-14,73.485
2020-09-15,73.645
2020-09-16,73.525
2020-09-17,73.6537
2020-09-18,73.455
2020-09-19,73.455
2020-09-20,73.455
2020-09-21,73.4
2020-09-22,73.585
2020-09-23,73.57
2020-09-24,73.9037
2020-09-25,73.6125
2020-09-26,73.6125
2020-09-27,73.6125
2020-09-28,73.7887
2020-09-29,73.855
2020-09-30,73.7725
2020-10-01,73.1425
2020-10-02,73.1425
2020-10-03,73.1425
2020-10-04,73.1425
2020-10-05,73.2937
2020-10-06,73.4612
2020-10-07,73.3313
2020-10-08,73.2425
2020-10-09,73.1325
2020-10-10,73.1325
2020-10-11,73.1325
2020-10-12,73.2712
2020-10-13,73.3463
2020-10-14,73.2988
2020-10-15,73.38
2020-10-16,73.3463
2020-10-17,73.3463
2020-10-18,73.3463
2020-10-19,73.365
2020-10-20,73.465
2020-10-21,73.5863
2020-10-22,73.5388
2020-10-23,73.6012
2020-10-24,73.6012
2020-10-25,73.6012
2020-10-26,73.85
2020-10-27,73.7162
2020-10-28,73.8763
2020-10-29,74.11
2020-10-30,74.11
2020-10-31,74.11
2020-11-01,74.11
2020-11-02,74.4313
2020-11-03,74.4063
2020-11-04,74.7462
2020-11-05,74.3887
2020-11-06,74.2012
2020-11-07,74.2012
2020-11-08,74.2012
2020-11-09,74.1438
2020-11-10,74.1788
2020-11-11,74.3763
2020-11-12,74.65
2020-11-13,74.6025
2020-11-14,74.6025
2020-11-15,74.6025
2020-11-16,74.6025
2020-11-17,74.46
2020-11-18,74.1925
2020-11-19,74.2725
2020-11-20,74.1475
2020-11-21,74.1475
2020-11-22,74.1475
2020-11-23,74.0988
2020-11-24,74.0013
2020-11-25,73.9125
2020-11-26,73.8862
2020-11-27,74.0475
2020-11-28,74.0475
2020-11-29,74.0475
2020-11-30,74.0475
2020-12-01,73.6675
2020-12-02,73.805
2020-12-03,73.93
2020-12-04,73.7887
2020-12-05,73.7887
2020-12-06,73.7887
2020-12-07,73.9012
2020-12-08,73.5287
2020-12-09,73.5625
2020-12-10,73.6662
2020-12-11,73.65
2020-12-12,73.65
2020-12-13,73.65
2020-12-14,73.5712
2020-12-15,73.64
2020-12-16,73.5887
2020-12-17,73.5875
2020-12-18,73.57
2020-12-19,73.57
2020-12-20,73.57
2020-12-21,73.785
2020-12-22,73.8488
2020-12-23,73.7637
2020-12-24,73.5488
2020-12-25,73.5488
2020-12-26,73.5488
2020-12-27,73.5488
2020-12-28,73.5038
2020-12-29,73.4263
2020-12-30,73.3025
2020-12-31,73.07
2021-01-01,73.1212
2021-01-02,73.1212
2021-01-03,73.1212
2021-01-04,73.0237
2021-01-05,73.1813
2021-01-06,73.1125
2021-01-07,73.3225
2021-01-08,73.245
2021-01-09,73.245
2021-01-10,73.245
2021-01-11,73.385
2021-01-12,73.2538
2021-01-13,73.15
2021-01-14,73.0462
2021-01-15,73.0675
2021-01-16,73.0675
2021-01-17,73.0675
2021-01-18,73.2825
2021-01-19,73.17
2021-01-20,73.0263
2021-01-21,72.9975
2021-01-22,72.9763
2021-01-23,72.9763
2021-01-24,72.9763
2021-01-25,72.9538
2021-01-26,72.9538
2021-01-27,72.92
2021-01-28,73.0425
2021-01-29,72.9538
2021-01-30,72.9538
2021-01-31,72.9538
2021-02-01,73.0275
2021-02-02,72.9688
2021-02-03,72.9613
2021-02-04,72.9637
2021-02-05,72.9288
2021-02-06,72.9288
2021-02-07,72.9288
2021-02-08,72.9675
2021-02-09,72.885
2021-02-10,72.8475
2021-02-11,72.8613
2021-02-12,72.755
2021-02-13,72.755
2021-02-14,72.755
2021-02-15,72.69
2021-02-16,72.6987
2021-02-17,72.7513
2021-02-18,72.6512
2021-02-19,72.6512
2021-02-20,72.6512
2021-02-21,72.6512
2021-02-22,72.5013
2021-02-23,72.465
2021-02-24,72.325
2021-02-25,72.4238
2021-02-26,73.4688
2021-02-27,73.4688
2021-02-28,73.4688
2021-03-01,73.55
2021-03-02,73.3675
2021-03-03,72.72
2021-03-04,72.8375
2021-03-05,73.0275
2021-03-06,73.0275
2021-03-07,73.0275
2021-03-08,73.255
2021-03-09,72.9313
2021-03-10,72.91
2021-03-11,72.91
2021-03-12,72.7875
2021-03-13,72.7875
2021-03-14,72.7875
2021-03-15,72.48
2021-03-16,72.55
2021-03-17,72.545
2021-03-18,72.5275
2021-03-19,72.5163
2021-03-20,72.5163
2021-03-21,72.5163
2021-03-22,72.375
2021-03-23,72.4337
2021-03-24,72.5625
2021-03-25,72.6263
2021-03-26,72.5163
2021-03-27,72.5163
2021-03-28,72.5163
2021-03-29,72.6787
2021-03-30,73.3825
2021-03-31,73.11
2021-04-01,73.4413
2021-04-02,73.3275
2021-04-03,73.3275
2021-04-04,73.3275
2021-04-05,73.3038
2021-04-06,73.425
2021-04-07,74.5563
2021-04-08,74.6075
2021-04-09,74.7462
2021-04-10,74.7462
2021-04-11,74.7462
2021-04-12,75.0575
2021-04-13,75.3712
2021-04-14,75.1413
2021-04-15,74.9263
2021-04-16,74.355
2021-04-17,74.355
2021-04-18,74.355
2021-04-19,74.8775
2021-04-20,74.8838
2021-04-21,75.4613
2021-04-22,74.9512
2021-04-23,75.0175
2021-04-24,75.0175
2021-04-25,75.0175
2021-04-26,74.7262
2021-04-27,74.66
2021-04-28,74.365
2021-04-29,74.04
2021-04-30,74.0788
2021-05-01,74.0788
2021-05-02,74.0788
2021-05-03,73.93
2021-05-04,73.86
2021-05-05,73.9125
2021-05-06,73.7625
2021-05-07,73.5112
2021-05-08,73.5112
2021-05-09,73.5112
2021-05-10,73.3463
2021-05-11,73.34
2021-05-12,73.425
2021-05-13,73.425
2021-05-14,73.2937
2021-05-15,73.2937
2021-05-16,73.2937
2021-05-17,73.2213
2021-05-18,73.0437
2021-05-19,73.1675
2021-05-20,73.105
2021-05-21,72.8387
2021-05-22,72.8387
2021-05-23,72.8387
2021-05-24,72.965
2021-05-25,72.7762
2021-05-26,72.7762
2021-05-27,72.5875
2021-05-28,72.4362
2021-05-29,72.4362
2021-05-30,72.4362
2021-05-31,72.6212
2021-06-01,72.9013
2021-06-02,73.0875
2021-06-03,72.9113
2021-06-04,73.0
2021-06-05,73.0
2021-06-06,73.0
2021-06-07,72.81
2021-06-08,72.8887
2021-06-09,72.9775
2021-06-10,73.06
2021-06-11,73.0762
2021-06-12,73.0762
2021-06-13,73.0762
2021-06-14,73.2737
2021-06-15,73.315
2021-06-16,73.3262
2021-06-17,74.08
2021-06-18,73.8613
2021-06-19,73.8613
2021-06-20,73.8613
2021-06-21,74.105
2021-06-22,74.3663
2021-06-23,74.28
2021-06-24,74.165
2021-06-25,74.1888
2021-06-26,74.1888
2021-06-27,74.1888
2021-06-28,74.1937
2021-06-29,74.23
2021-06-30,74.3288
2021-07-01,74.5587
2021-07-02,74.7487
2021-07-03,74.7487
2021-07-04,74.7487
2021-07-05,74.3112
2021-07-06,74.5513
2021-07-07,74.6188
2021-07-08,74.7137
2021-07-09,74.6375
2021-07-10,74.6375
2021-07-11,74.6375
2021-07-12,74.5788
2021-07-13,74.4925
2021-07-14,74.5875
2021-07-15,74.545
2021-07-16,74.5612
2021-07-17,74.5612
2021-07-18,74.5612
2021-07-19,74.875
2021-07-20,74.6163
2021-07-21,74.6163
2021-07-22,74.4662
2021-07-23,74.4075
2021-07-24,74.4075
2021-07-25,74.4075
2021-07-26,74.42
2021-07-27,74.465
2021-07-28,74.3775
2021-07-29,74.2838
2021-07-30,74.415
2021-07-31,74.415
2021-08-01,74.415
2021-08-02,74.3463
2021-08-03,74.285
2021-08-04,74.1875
2021-08-05,74.175
2021-08-06,74.155
2021-08-07,74.155
2021-08-08,74.155
2021-08-09,74.2675
2021-08-10,74.4312
2021-08-11,74.4438
2021-08-12,74.2563
2021-08-13,74.2475
2021-08-14,74.2475
2021-08-15,74.2475
2021-08-16,74.2475
2021-08-17,74.3488
2021-08-18,74.2475
2021-08-19,74.2475
2021-08-20,74.3938
2021-08-21,74.3938
2021-08-22,74.3938
2021-08-23,74.2112
2021-08-24,74.1938
2021-08-25,74.2437
2021-08-26,74.2238
2021-08-27,73.6888
2021-08-28,73.6888
2021-08-29,73.6888
2021-08-30,73.2738
2021-08-31,73.0063
2021-09-01,73.0875
2021-09-02,73.0688
2021-09-03,73.0188
2021-09-04,73.0188
2021-09-05,73.0188
2021-09-06,73.1075
2021-09-07,73.4263
2021-09-08,73.6025
2021-09-09,73.5
2021-09-10,73.5
2021-09-11,73.5
2021-09-12,73.5
2021-09-13,73.68
2021-09-14,73.6875
2021-09-15,73.4925
2021-09-16,73.5163
2021-09-17,73.4837
2021-09-18,73.4837
2021-09-19,73.4837
2021-09-20,73.7425
2021-09-21,73.6138
2021-09-22,73.8662
2021-09-23,73.64
2021-09-24,73.6925
2021-09-25,73.6925
2021-09-26,73.6925
2021-09-27,73.84
2021-09-28,74.0462
2021-09-29,74.15
2021-09-30,74.2375
2021-10-01,74.125
2021-10-02,74.125
2021-10-03,74.125
2021-10-04,74.3125
2021-10-05,74.4512
2021-10-06,74.9837
2021-10-07,74.785
2021-10-08,74.9925
2021-10-09,74.9925
2021-10-10,74.9925
2021-10-11,75.3587
2021-10-12,75.5175
2021-10-13,75.3737
2021-10-14,75.2588
2021-10-15,75.2588
2021-10-16,75.2588
2021-10-17,75.2588
2021-10-18,75.3475
2021-10-19,75.3475
2021-10-20,74.875
2021-10-21,74.8638
2021-10-22,74.8987
2021-10-23,74.8987
2021-10-24,74.8987
2021-10-25,75.085
2021-10-26,74.9563
2021-10-27,75.0262
2021-10-28,74.9212
2021-10-29,74.88
2021-10-30,74.88
2021-10-31,74.88
2021-11-01,74.8737
2021-11-02,74.685
2021-11-03,74.4563
2021-11-04,74.4563
2021-11-05,74.4563
2021-11-06,74.4563
2021-11-07,74.4563
2021-11-08,74.0237
2021-11-09,74.0325
2021-11-10,74.3837
2021-11-11,74.5175
2021-11-12,74.4425
2021-11-13,74.4425
2021-11-14,74.4425
2021-11-15,74.485
2021-11-16,74.3725
2021-11-17,74.2713
2021-11-18,74.2375
2021-11-19,74.2375
2021-11-20,74.2375
2021-11-21,74.2375
2021-11-22,74.4037
2021-11-23,74.4212
2021-11-24,74.395
2021-11-25,74.51
2021-11-26,74.87
2021-11-27,74.87
2021-11-28,74.87
2021-11-29,75.0925
2021-11-30,75.1675
2021-12-01,74.9113
2021-12-02,74.9913
2021-12-03,75.17
2021-12-04,75.17
2021-12-05,75.17
2021-12-06,75.425
2021-12-07,75.44
2021-12-08,75.455
2021-12-09,75.52
2021-12-10,75.78
2021-12-11,75.78
2021-12-12,75.78
2021-12-13,75.7637
2021-12-14,75.8687
2021-12-15,76.23
2021-12-16,76.095
2021-12-17,76.085
2021-12-18,76.085
2021-12-19,76.085
2021-12-20,75.9138
2021-12-21,75.6025
2021-12-22,75.55
2021-12-23,75.2437
2021-12-24,75.0163
2021-12-25,75.0163
2021-12-26,75.0163
2021-12-27,74.9937
2021-12-28,74.66
2021-12-29,74.7363
2021-12-30,74.42
2021-12-31,74.3375
2022-01-01,74.3375
2022-01-02,74.3375
2022-01-03,74.26
2022-01-04,74.555
2022-01-05,74.3613
2022-01-06,74.4975
2022-01-07,74.3075
2022-01-08,74.3075
2022-01-09,74.3075
2022-01-10,74.0375
2022-01-11,73.9113
2022-01-12,73.9175
2022-01-13,73.885
2022-01-14,74.1537
2022-01-15,74.1537
2022-01-16,74.1537
2022-01-17,74.2425
2022-01-18,74.5813
2022-01-19,74.4313
2022-01-20,74.5088
2022-01-21,74.425
2022-01-22,74.425
2022-01-23,74.425
2022-01-24,74.5687
2022-01-25,74.7775
2022-01-26,74.7775
2022-01-27,75.0737
2022-01-28,75.0412
2022-01-29,75.0412
2022-01-30,75.0412
2022-01-31,74.6225
2022-02-01,74.8013
2022-02-02,74.8387
2022-02-03,74.86
2022-02-04,74.6963
2022-02-05,74.6963
2022-02-06,74.6963
2022-02-07,74.69
2022-02-08,74.7475
2022-02-09,74.805
2022-02-10,74.9475
2022-02-11,75.3788
2022-02-12,75.3788
2022-02-13,75.3788
2022-02-14,75.6013
2022-02-15,75.3375
2022-02-16,75.075
2022-02-17,75.11
2022-02-18,74.6625
2022-02-19,74.6625
2022-02-20,74.6625
2022-02-21,74.515
2022-02-22,74.875
2022-02-23,74.5663
2022-02-24,75.6537
2022-02-25,75.2925
2022-02-26,75.2925
2022-02-27,75.2925
2022-02-28,75.34
2022-03-01,75.34
2022-03-02,75.71
2022-03-03,75.91
2022-03-04,76.1662
2022-03-05,76.1662
2022-03-06,76.1662
2022-03-07,76.9725
2022-03-08,76.915
2022-03-09,76.565
2022-03-10,76.305
2022-03-11,76.5925
2022-03-12,76.5925
2022-03-13,76.5925
2022-03-14,76.5675
2022-03-15,76.6113
2022-03-16,76.2688
2022-03-17,75.805
2022-03-18,75.805
2022-03-19,75.805
2022-03-20,75.805
2022-03-21,76.125
2022-03-22,76.1812
2022-03-23,76.3013
2022-03-24,76.3737
2022-03-25,76.2063
2022-03-26,76.2063
2022-03-27,76.2063
2022-03-28,76.165
2022-03-29,75.9925
2022-03-30,75.9113
2022-03-31,75.7887
2022-04-01,75.7887
2022-04-02,75.7887
2022-04-03,75.7887
2022-04-04,75.5488
2022-04-05,75.3337
2022-04-06,75.7575
2022-04-07,75.96
2022-04-08,75.905
2022-04-09,75.905
2022-04-10,75.905
2022-04-11,75.955
2022-04-12,76.1387
2022-04-13,76.1837
2022-04-14,76.1837
2022-04-15,76.1837
2022-04-16,76.1837
2022-04-17,76.1837
2022-04-18,76.2688
2022-04-19,76.5038
2022-04-20,76.2075
2022-04-21,76.1588
2022-04-22,76.4837
2022-04-23,76.4837
2022-04-24,76.4837
2022-04-25,76.6913
2022-04-26,76.5788
2022-04-27,76.5287
2022-04-28,76.49
2022-04-29,76.4337
2022-04-30,76.4337
2022-05-01,76.4337
2022-05-02,76.515
2022-05-03,76.6588
2022-05-04,76.4225
2022-05-05,76.2625
2022-05-06,76.9175
2022-05-07,76.9175
2022-05-08,76.9175
2022-05-09,77.4637
2022-05-10,77.3262
2022-05-11,77.2375
2022-05-12,77.4238
2022-05-13,77.4463
2022-05-14,77.4463
2022-05-15,77.4463
2022-05-16,77.8288
2022-05-17,77.5663
2022-05-18,77.5838
2022-05-19,77.7263
2022-05-20,77.5462
2022-05-21,77.5462
2022-05-22,77.5462
2022-05-23,77.5225
2022-05-24,77.5863
2022-05-25,77.525
2022-05-26,77.5775
2022-05-27,77.57
2022-05-28,77.57
2022-05-29,77.57
2022-05-30,77.5437
2022-05-31,77.6362
2022-06-01,77.5287
2022-06-02,77.6125
2022-06-03,77.6313
2022-06-04,77.6313
2022-06-05,77.6313
2022-06-06,77.63
2022-06-07,77.71
2022-06-08,77.735
2022-06-09,77.7625
2022-06-10,77.84
2022-06-11,77.84
2022-06-12,77.84
2022-06-13,78.0375
2022-06-14,77.9987
2022-06-15,78.07
2022-06-16,78.075
2022-06-17,78.075
2022-06-18,78.075
2022-06-19,78.075
2022-06-20,77.98
2022-06-21,78.0813
2022-06-22,78.38
2022-06-23,78.315
2022-06-24,78.3425
2022-06-25,78.3425
2022-06-26,78.3425
2022-06-27,78.3463
2022-06-28,78.7863
2022-06-29,78.9675
2022-06-30,78.975
2022-07-01,79.0425
2022-07-02,79.0425
2022-07-03,79.0425
2022-07-04,78.95
2022-07-05,79.37
2022-07-06,79.3013
2022-07-07,79.1775
2022-07-08,79.2538
2022-07-09,79.2538
2022-07-10,79.2538
2022-07-11,79.4375
2022-07-12,79.6025
2022-07-13,79.635
2022-07-14,79.8788
2022-07-15,79.8775
2022-07-16,79.8775
2022-07-17,79.8775
2022-07-18,79.9775
2022-07-19,79.9487
2022-07-20,79.9888
2022-07-21,79.9538
2022-07-22,79.8537
2022-07-23,79.8537
2022-07-24,79.8537
2022-07-25,79.7363
2022-07-26,79.7667
2022-07-27,79.9
2022-07-28,79.755
2022-07-29,79.2625
2022-07-30,79.2625
2022-07-31,79.2625
2022-08-01,79.0262
2022-08-02,78.715
2022-08-03,79.1613
2022-08-04,79.4713
2022-08-05,79.2413
2022-08-06,79.2413
2022-08-07,79.2413
2022-08-08,79.655
2022-08-09,79.655
2022-08-10,79.5188
2022-08-11,79.6362
2022-08-12,79.6537
2022-08-13,79.6537
2022-08-14,79.6537
2022-08-15,79.5363
2022-08-16,79.3925
2022-08-17,79.4475
2022-08-18,79.68
2022-08-19,79.7825
2022-08-20,79.7825
2022-08-21,79.7825
2022-08-22,79.8687
2022-08-23,79.865
2022-08-24,79.815
2022-08-25,79.8837
2022-08-26,79.8712
2022-08-27,79.8712
2022-08-28,79.8712
2022-08-29,79.9675
2022-08-30,79.4588
2022-08-31,79.4588
2022-09-01,79.5563
2022-09-02,79.8025
2022-09-03,79.8025
2022-09-04,79.8025
2022-09-05,79.8488
2022-09-06,79.8375
2022-09-07,79.9037
2022-09-08,79.7175
2022-09-09,79.5838
2022-09-10,79.5838
2022-09-11,79.5838
2022-09-12,79.5313
2022-09-13,79.1475
2022-09-14,79.44
2022-09-15,79.7012
2022-09-16,79.745
2022-09-17,79.745
2022-09-18,79.745
2022-09-19,79.7725
2022-09-20,79.7563
2022-09-21,79.9788
2022-09-22,80.8688
2022-09-23,80.99
2022-09-24,80.99
2022-09-25,80.99
2022-09-26,81.6237
2022-09-27,81.5788
2022-09-28,81.94
2022-09-29,81.8587
2022-09-30,81.3488
2022-10-01,81.3488
2022-10-02,81.3488
2022-10-03,81.8763
2022-10-04,81.52
2022-10-05,81.52
2022-10-06,81.89
2022-10-07,82.3313
2022-10-08,82.3313
2022-10-09,82.3313
2022-10-10,82.3213
2022-10-11,82.3225
2022-10-12,82.3112
2022-10-13,82.35
2022-10-14,82.36
2022-10-15,82.36
2022-10-16,82.36
2022-10-17,82.355
2022-10-18,82.36
2022-10-19,83.02
2022-10-20,82.7538
2022-10-21,82.685
2022-10-22,82.685
2022-10-23,82.685
2022-10-24,82.685
2022-10-25,82.73
2022-10-26,82.73
2022-10-27,82.5025
2022-10-28,82.475
2022-10-29,82.475
2022-10-30,82.475
2022-10-31,82.775
2022-11-01,82.705
2022-11-02,82.785
2022-11-03,82.8887
2022-11-04,82.4388
2022-11-05,82.4388
2022-11-06,82.4388
2022-11-07,81.9175
2022-11-08,81.9175
2022-11-09,81.4337
2022-11-10,81.8112
2022-11-11,80.81
2022-11-12,80.81
2022-11-13,80.81
2022-11-14,81.2625
2022-11-15,81.1025
2022-11-16,81.3063
2022-11-17,81.6475
2022-11-18,81.6875
2022-11-19,81.6875
2022-11-20,81.6875
2022-11-21,81.8475
2022-11-22,81.67
2022-11-23,81.8513
2022-11-24,81.6275
2022-11-25,81.6862
2022-11-26,81.6862
2022-11-27,81.6862
2022-11-28,81.6687
2022-11-29,81.7238
2022-11-30,81.4287
2022-12-01,81.2188
2022-12-02,81.3163
2022-12-03,81.3163
2022-12-04,81.3163
2022-12-05,81.7975
2022-12-06,82.6162
2022-12-07,82.4812
2022-12-08,82.43
2022-12-09,82.2787
2022-12-10,82.2787
2022-12-11,82.2787
2022-12-12,82.5388
2022-12-13,82.8062
2022-12-14,82.4587
2022-12-15,82.7625
2022-12-16,82.8687
2022-12-17,82.8687
2022-12-18,82.8687
2022-12-19,82.7025
2022-12-20,82.755
2022-12-21,82.8188
2022-12-22,82.7625
2022-12-23,82.865
2022-12-24,82.865
2022-12-25,82.865
2022-12-26,82.6512
2022-12-27,82.855
2022-12-28,82.8663
2022-12-29,82.8087
2022-12-30,82.735
2022-12-31,82.735
2023-01-01,82.735
2023-01-02,82.7462
2023-01-03,82.8913
2023-01-04,82.8087
2023-01-05,82.5538
2023-01-06,82.725
2023-01-07,82.725
2023-01-08,82.725
2023-01-09,82.3613
2023-01-10,81.7875
2023-01-11,81.575
2023-01-12,81.5525
2023-01-13,81.335
2023-01-14,81.335
2023-01-15,81.335
2023-01-16,81.615
2023-01-17,81.765
2023-01-18,81.2462
2023-01-19,81.36
2023-01-20,81.125
2023-01-21,81.125
2023-01-22,81.125
2023-01-23,81.3938
2023-01-24,81.7213
2023-01-25,81.59
2023-01-26,81.59
2023-01-27,81.5238
2023-01-28,81.5238
2023-01-29,81.5238
2023-01-30,81.5
2023-01-31,81.925
2023-02-01,81.9313
2023-02-02,82.1825
2023-02-03,81.8363
2023-02-04,81.8363
2023-02-05,81.8363
2023-02-06,82.7325
2023-02-07,82.7
2023-02-08,82.495
2023-02-09,82.5175
2023-02-10,82.5062
2023-02-11,82.5062
2023-02-12,82.5062
2023-02-13,82.7275
2023-02-14,82.765
2023-02-15,82.805
2023-02-16,82.7188
2023-02-17,82.8313
2023-02-18,82.8313
2023-02-19,82.8313
2023-02-20,82.735
2023-02-21,82.7988
2023-02-22,82.8562
2023-02-23,82.7438
2023-02-24,82.75
2023-02-25,82.75
2023-02-26,82.75
2023-02-27,82.8463
2023-02-28,82.6687
2023-03-01,82.5063
2023-03-02,82.5925
2023-03-03,81.97
2023-03-04,81.97
2023-03-05,81.97
2023-03-06,81.92
2023-03-07,81.92
2023-03-08,82.055
2023-03-09,81.98
2023-03-10,82.0475
2023-03-11,82.0475
2023-03-12,82.0475
2023-03-13,82.1275
2023-03-14,82.4913
2023-03-15,82.6062
2023-03-16,82.7388
2023-03-17,82.55
2023-03-18,82.55
2023-03-19,82.55
2023-03-20,82.6375
2023-03-21,82.6662
2023-03-22,82.6662
2023-03-23,82.2625
2023-03-24,82.4812
2023-03-25,82.4812
2023-03-26,82.4812
2023-03-27,82.37
