,USDIDR BGN Curncy
2019-07-26,14009.0
2019-07-27,14009.0
2019-07-28,14009.0
2019-07-29,14020.0
2019-07-30,14028.0
2019-07-31,14022.0
2019-08-01,14116.0
2019-08-02,14185.0
2019-08-03,14185.0
2019-08-04,14185.0
2019-08-05,14255.0
2019-08-06,14277.0
2019-08-07,14225.0
2019-08-08,14213.0
2019-08-09,14194.0
2019-08-10,14194.0
2019-08-11,14194.0
2019-08-12,14250.0
2019-08-13,14325.0
2019-08-14,14245.0
2019-08-15,14274.0
2019-08-16,14240.0
2019-08-17,14240.0
2019-08-18,14240.0
2019-08-19,14238.0
2019-08-20,14268.0
2019-08-21,14244.0
2019-08-22,14239.0
2019-08-23,14215.0
2019-08-24,14215.0
2019-08-25,14215.0
2019-08-26,14243.0
2019-08-27,14255.0
2019-08-28,14259.0
2019-08-29,14238.0
2019-08-30,14198.0
2019-08-31,14198.0
2019-09-01,14198.0
2019-09-02,14194.0
2019-09-03,14228.0
2019-09-04,14160.0
2019-09-05,14155.0
2019-09-06,14101.0
2019-09-07,14101.0
2019-09-08,14101.0
2019-09-09,14035.0
2019-09-10,14053.0
2019-09-11,14060.0
2019-09-12,13994.0
2019-09-13,13967.0
2019-09-14,13967.0
2019-09-15,13967.0
2019-09-16,14042.0
2019-09-17,14100.0
2019-09-18,14067.0
2019-09-19,14060.0
2019-09-20,14055.0
2019-09-21,14055.0
2019-09-22,14055.0
2019-09-23,14085.0
2019-09-24,14114.0
2019-09-25,14152.0
2019-09-26,14165.0
2019-09-27,14173.0
2019-09-28,14173.0
2019-09-29,14173.0
2019-09-30,14195.0
2019-10-01,14216.0
2019-10-02,14197.0
2019-10-03,14172.0
2019-10-04,14138.0
2019-10-05,14138.0
2019-10-06,14138.0
2019-10-07,14163.0
2019-10-08,14162.0
2019-10-09,14173.0
2019-10-10,14150.0
2019-10-11,14138.0
2019-10-12,14138.0
2019-10-13,14138.0
2019-10-14,14140.0
2019-10-15,14166.0
2019-10-16,14172.0
2019-10-17,14155.0
2019-10-18,14148.0
2019-10-19,14148.0
2019-10-20,14148.0
2019-10-21,14081.0
2019-10-22,14041.0
2019-10-23,14032.0
2019-10-24,14059.0
2019-10-25,14038.0
2019-10-26,14038.0
2019-10-27,14038.0
2019-10-28,14028.0
2019-10-29,14035.0
2019-10-30,14031.0
2019-10-31,14043.0
2019-11-01,14039.0
2019-11-02,14039.0
2019-11-03,14039.0
2019-11-04,14014.0
2019-11-05,13969.0
2019-11-06,14023.0
2019-11-07,13998.0
2019-11-08,14014.0
2019-11-09,14014.0
2019-11-10,14014.0
2019-11-11,14067.0
2019-11-12,14054.0
2019-11-13,14079.0
2019-11-14,14088.0
2019-11-15,14077.0
2019-11-16,14077.0
2019-11-17,14077.0
2019-11-18,14079.0
2019-11-19,14091.0
2019-11-20,14095.0
2019-11-21,14092.0
2019-11-22,14092.0
2019-11-23,14092.0
2019-11-24,14092.0
2019-11-25,14086.0
2019-11-26,14088.0
2019-11-27,14095.0
2019-11-28,14092.0
2019-11-29,14108.0
2019-11-30,14108.0
2019-12-01,14108.0
2019-12-02,14125.0
2019-12-03,14115.0
2019-12-04,14105.0
2019-12-05,14068.0
2019-12-06,14038.0
2019-12-07,14038.0
2019-12-08,14038.0
2019-12-09,14010.0
2019-12-10,14020.0
2019-12-11,14038.0
2019-12-12,14033.0
2019-12-13,13990.0
2019-12-14,13990.0
2019-12-15,13990.0
2019-12-16,14010.0
2019-12-17,13997.0
2019-12-18,13988.0
2019-12-19,13985.0
2019-12-20,13978.0
2019-12-21,13978.0
2019-12-22,13978.0
2019-12-23,13979.0
2019-12-24,13979.0
2019-12-25,13979.0
2019-12-26,13958.0
2019-12-27,13952.0
2019-12-28,13952.0
2019-12-29,13952.0
2019-12-30,13925.0
2019-12-31,13866.0
2020-01-01,13866.0
2020-01-02,13893.0
2020-01-03,13930.0
2020-01-04,13930.0
2020-01-05,13930.0
2020-01-06,13944.0
2020-01-07,13878.0
2020-01-08,13900.0
2020-01-09,13854.0
2020-01-10,13772.0
2020-01-11,13772.0
2020-01-12,13772.0
2020-01-13,13673.0
2020-01-14,13680.0
2020-01-15,13695.0
2020-01-16,13643.0
2020-01-17,13645.0
2020-01-18,13645.0
2020-01-19,13645.0
2020-01-20,13639.0
2020-01-21,13669.0
2020-01-22,13646.0
2020-01-23,13639.0
2020-01-24,13583.0
2020-01-25,13583.0
2020-01-26,13583.0
2020-01-27,13615.0
2020-01-28,13644.0
2020-01-29,13634.0
2020-01-30,13657.0
2020-01-31,13655.0
2020-02-01,13655.0
2020-02-02,13655.0
2020-02-03,13742.0
2020-02-04,13715.0
2020-02-05,13690.0
2020-02-06,13635.0
2020-02-07,13675.0
2020-02-08,13675.0
2020-02-09,13675.0
2020-02-10,13712.0
2020-02-11,13675.0
2020-02-12,13674.0
2020-02-13,13694.0
2020-02-14,13693.0
2020-02-15,13693.0
2020-02-16,13693.0
2020-02-17,13660.0
2020-02-18,13694.0
2020-02-19,13695.0
2020-02-20,13750.0
2020-02-21,13760.0
2020-02-22,13760.0
2020-02-23,13760.0
2020-02-24,13872.0
2020-02-25,13887.0
2020-02-26,13940.0
2020-02-27,14025.0
2020-02-28,14318.0
2020-02-29,14318.0
2020-03-01,14318.0
2020-03-02,14265.0
2020-03-03,14283.0
2020-03-04,14113.0
2020-03-05,14175.0
2020-03-06,14243.0
2020-03-07,14243.0
2020-03-08,14243.0
2020-03-09,14393.0
2020-03-10,14352.0
2020-03-11,14374.0
2020-03-12,14522.0
2020-03-13,14778.0
2020-03-14,14778.0
2020-03-15,14778.0
2020-03-16,14933.0
2020-03-17,15173.0
2020-03-18,15223.0
2020-03-19,15913.0
2020-03-20,15960.0
2020-03-21,15960.0
2020-03-22,15960.0
2020-03-23,16575.0
2020-03-24,16500.0
2020-03-25,16500.0
2020-03-26,16305.0
2020-03-27,16170.0
2020-03-28,16170.0
2020-03-29,16170.0
2020-03-30,16338.0
2020-03-31,16310.0
2020-04-01,16450.0
2020-04-02,16495.0
2020-04-03,16430.0
2020-04-04,16430.0
2020-04-05,16430.0
2020-04-06,16413.0
2020-04-07,16200.0
2020-04-08,16250.0
2020-04-09,15880.0
2020-04-10,15880.0
2020-04-11,15880.0
2020-04-12,15880.0
2020-04-13,15630.0
2020-04-14,15645.0
2020-04-15,15575.0
2020-04-16,15640.0
2020-04-17,15465.0
2020-04-18,15465.0
2020-04-19,15465.0
2020-04-20,15413.0
2020-04-21,15468.0
2020-04-22,15450.0
2020-04-23,15415.0
2020-04-24,15400.0
2020-04-25,15400.0
2020-04-26,15400.0
2020-04-27,15385.0
2020-04-28,15445.0
2020-04-29,15295.0
2020-04-30,14882.0
2020-05-01,14882.0
2020-05-02,14882.0
2020-05-03,14882.0
2020-05-04,15100.0
2020-05-05,15080.0
2020-05-06,14995.0
2020-05-07,14995.0
2020-05-08,14920.0
2020-05-09,14920.0
2020-05-10,14920.0
2020-05-11,14895.0
2020-05-12,14905.0
2020-05-13,14865.0
2020-05-14,14885.0
2020-05-15,14860.0
2020-05-16,14860.0
2020-05-17,14860.0
2020-05-18,14850.0
2020-05-19,14770.0
2020-05-20,14710.0
2020-05-21,14710.0
2020-05-22,14710.0
2020-05-23,14710.0
2020-05-24,14710.0
2020-05-25,14710.0
2020-05-26,14755.0
2020-05-27,14710.0
2020-05-28,14715.0
2020-05-29,14610.0
2020-05-30,14610.0
2020-05-31,14610.0
2020-06-01,14610.0
2020-06-02,14415.0
2020-06-03,14095.0
2020-06-04,14095.0
2020-06-05,13878.0
2020-06-06,13878.0
2020-06-07,13878.0
2020-06-08,13885.0
2020-06-09,13890.0
2020-06-10,13980.0
2020-06-11,14020.0
2020-06-12,14133.0
2020-06-13,14133.0
2020-06-14,14133.0
2020-06-15,14115.0
2020-06-16,14090.0
2020-06-17,14083.0
2020-06-18,14078.0
2020-06-19,14100.0
2020-06-20,14100.0
2020-06-21,14100.0
2020-06-22,14150.0
2020-06-23,14162.0
2020-06-24,14130.0
2020-06-25,14175.0
2020-06-26,14220.0
2020-06-27,14220.0
2020-06-28,14220.0
2020-06-29,14245.0
2020-06-30,14265.0
2020-07-01,14283.0
2020-07-02,14378.0
2020-07-03,14523.0
2020-07-04,14523.0
2020-07-05,14523.0
2020-07-06,14490.0
2020-07-07,14440.0
2020-07-08,14410.0
2020-07-09,14395.0
2020-07-10,14435.0
2020-07-11,14435.0
2020-07-12,14435.0
2020-07-13,14425.0
2020-07-14,14450.0
2020-07-15,14588.0
2020-07-16,14625.0
2020-07-17,14703.0
2020-07-18,14703.0
2020-07-19,14703.0
2020-07-20,14785.0
2020-07-21,14741.0
2020-07-22,14650.0
2020-07-23,14580.0
2020-07-24,14610.0
2020-07-25,14610.0
2020-07-26,14610.0
2020-07-27,14535.0
2020-07-28,14535.0
2020-07-29,14543.0
2020-07-30,14600.0
2020-07-31,14600.0
2020-08-01,14600.0
2020-08-02,14600.0
2020-08-03,14630.0
2020-08-04,14625.0
2020-08-05,14550.0
2020-08-06,14585.0
2020-08-07,14625.0
2020-08-08,14625.0
2020-08-09,14625.0
2020-08-10,14648.0
2020-08-11,14680.0
2020-08-12,14760.0
2020-08-13,14775.0
2020-08-14,14795.0
2020-08-15,14795.0
2020-08-16,14795.0
2020-08-17,14795.0
2020-08-18,14845.0
2020-08-19,14773.0
2020-08-20,14773.0
2020-08-21,14773.0
2020-08-22,14773.0
2020-08-23,14773.0
2020-08-24,14671.0
2020-08-25,14649.0
2020-08-26,14678.0
2020-08-27,14660.0
2020-08-28,14632.0
2020-08-29,14632.0
2020-08-30,14632.0
2020-08-31,14563.0
2020-09-01,14573.0
2020-09-02,14745.0
2020-09-03,14778.0
2020-09-04,14750.0
2020-09-05,14750.0
2020-09-06,14750.0
2020-09-07,14740.0
2020-09-08,14765.0
2020-09-09,14799.0
2020-09-10,14855.0
2020-09-11,14890.0
2020-09-12,14890.0
2020-09-13,14890.0
2020-09-14,14880.0
2020-09-15,14845.0
2020-09-16,14843.0
2020-09-17,14833.0
2020-09-18,14735.0
2020-09-19,14735.0
2020-09-20,14735.0
2020-09-21,14700.0
2020-09-22,14785.0
2020-09-23,14815.0
2020-09-24,14890.0
2020-09-25,14873.0
2020-09-26,14873.0
2020-09-27,14873.0
2020-09-28,14900.0
2020-09-29,14895.0
2020-09-30,14880.0
2020-10-01,14835.0
2020-10-02,14865.0
2020-10-03,14865.0
2020-10-04,14865.0
2020-10-05,14800.0
2020-10-06,14735.0
2020-10-07,14710.0
2020-10-08,14710.0
2020-10-09,14700.0
2020-10-10,14700.0
2020-10-11,14700.0
2020-10-12,14700.0
2020-10-13,14725.0
2020-10-14,14718.0
2020-10-15,14690.0
2020-10-16,14698.0
2020-10-17,14698.0
2020-10-18,14698.0
2020-10-19,14708.0
2020-10-20,14658.0
2020-10-21,14633.0
2020-10-22,14660.0
2020-10-23,14660.0
2020-10-24,14660.0
2020-10-25,14660.0
2020-10-26,14650.0
2020-10-27,14625.0
2020-10-28,14625.0
2020-10-29,14625.0
2020-10-30,14625.0
2020-10-31,14625.0
2020-11-01,14625.0
2020-11-02,14640.0
2020-11-03,14585.0
2020-11-04,14565.0
2020-11-05,14380.0
2020-11-06,14210.0
2020-11-07,14210.0
2020-11-08,14210.0
2020-11-09,14065.0
2020-11-10,14058.0
2020-11-11,14085.0
2020-11-12,14170.0
2020-11-13,14170.0
2020-11-14,14170.0
2020-11-15,14170.0
2020-11-16,14110.0
2020-11-17,14055.0
2020-11-18,14070.0
2020-11-19,14155.0
2020-11-20,14165.0
2020-11-21,14165.0
2020-11-22,14165.0
2020-11-23,14149.0
2020-11-24,14155.0
2020-11-25,14144.0
2020-11-26,14100.0
2020-11-27,14090.0
2020-11-28,14090.0
2020-11-29,14090.0
2020-11-30,14120.0
2020-12-01,14130.0
2020-12-02,14125.0
2020-12-03,14140.0
2020-12-04,14105.0
2020-12-05,14105.0
2020-12-06,14105.0
2020-12-07,14105.0
2020-12-08,14110.0
2020-12-09,14110.0
2020-12-10,14105.0
2020-12-11,14080.0
2020-12-12,14080.0
2020-12-13,14080.0
2020-12-14,14095.0
2020-12-15,14120.0
2020-12-16,14125.0
2020-12-17,14108.0
2020-12-18,14110.0
2020-12-19,14110.0
2020-12-20,14110.0
2020-12-21,14130.0
2020-12-22,14205.0
2020-12-23,14200.0
2020-12-24,14200.0
2020-12-25,14200.0
2020-12-26,14200.0
2020-12-27,14200.0
2020-12-28,14155.0
2020-12-29,14130.0
2020-12-30,14050.0
2020-12-31,14050.0
2021-01-01,14050.0
2021-01-02,14050.0
2021-01-03,14050.0
2021-01-04,13895.0
2021-01-05,13915.0
2021-01-06,13895.0
2021-01-07,13910.0
2021-01-08,14020.0
2021-01-09,14020.0
2021-01-10,14020.0
2021-01-11,14125.0
2021-01-12,14130.0
2021-01-13,14060.0
2021-01-14,14059.0
2021-01-15,14020.0
2021-01-16,14020.0
2021-01-17,14020.0
2021-01-18,14070.0
2021-01-19,14065.0
2021-01-20,14035.0
2021-01-21,14000.0
2021-01-22,14035.0
2021-01-23,14035.0
2021-01-24,14035.0
2021-01-25,14023.0
2021-01-26,14065.0
2021-01-27,14050.0
2021-01-28,14078.0
2021-01-29,14030.0
2021-01-30,14030.0
2021-01-31,14030.0
2021-02-01,14023.0
2021-02-02,14025.0
2021-02-03,14005.0
2021-02-04,14015.0
2021-02-05,14030.0
2021-02-06,14030.0
2021-02-07,14030.0
2021-02-08,14003.0
2021-02-09,13995.0
2021-02-10,13983.0
2021-02-11,13973.0
2021-02-12,13973.0
2021-02-13,13973.0
2021-02-14,13973.0
2021-02-15,13910.0
2021-02-16,13930.0
2021-02-17,14020.0
2021-02-18,14025.0
2021-02-19,14065.0
2021-02-20,14065.0
2021-02-21,14065.0
2021-02-22,14118.0
2021-02-23,14093.0
2021-02-24,14085.0
2021-02-25,14083.0
2021-02-26,14235.0
2021-02-27,14235.0
2021-02-28,14235.0
2021-03-01,14255.0
2021-03-02,14325.0
2021-03-03,14245.0
2021-03-04,14267.0
2021-03-05,14300.0
2021-03-06,14300.0
2021-03-07,14300.0
2021-03-08,14360.0
2021-03-09,14405.0
2021-03-10,14405.0
2021-03-11,14405.0
2021-03-12,14385.0
2021-03-13,14385.0
2021-03-14,14385.0
2021-03-15,14403.0
2021-03-16,14410.0
2021-03-17,14428.0
2021-03-18,14410.0
2021-03-19,14408.0
2021-03-20,14408.0
2021-03-21,14408.0
2021-03-22,14407.0
2021-03-23,14397.0
2021-03-24,14425.0
2021-03-25,14427.0
2021-03-26,14418.0
2021-03-27,14418.0
2021-03-28,14418.0
2021-03-29,14445.0
2021-03-30,14480.0
2021-03-31,14525.0
2021-04-01,14525.0
2021-04-02,14525.0
2021-04-03,14525.0
2021-04-04,14525.0
2021-04-05,14515.0
2021-04-06,14505.0
2021-04-07,14495.0
2021-04-08,14535.0
2021-04-09,14565.0
2021-04-10,14565.0
2021-04-11,14565.0
2021-04-12,14595.0
2021-04-13,14605.0
2021-04-14,14603.0
2021-04-15,14615.0
2021-04-16,14565.0
2021-04-17,14565.0
2021-04-18,14565.0
2021-04-19,14548.0
2021-04-20,14498.0
2021-04-21,14530.0
2021-04-22,14520.0
2021-04-23,14525.0
2021-04-24,14525.0
2021-04-25,14525.0
2021-04-26,14485.0
2021-04-27,14485.0
2021-04-28,14500.0
2021-04-29,14450.0
2021-04-30,14445.0
2021-05-01,14445.0
2021-05-02,14445.0
2021-05-03,14450.0
2021-05-04,14430.0
2021-05-05,14435.0
2021-05-06,14319.0
2021-05-07,14285.0
2021-05-08,14285.0
2021-05-09,14285.0
2021-05-10,14198.0
2021-05-11,14198.0
2021-05-12,14198.0
2021-05-13,14198.0
2021-05-14,14198.0
2021-05-15,14198.0
2021-05-16,14198.0
2021-05-17,14283.0
2021-05-18,14273.0
2021-05-19,14290.0
2021-05-20,14375.0
2021-05-21,14355.0
2021-05-22,14355.0
2021-05-23,14355.0
2021-05-24,14355.0
2021-05-25,14328.0
2021-05-26,14328.0
2021-05-27,14288.0
2021-05-28,14285.0
2021-05-29,14285.0
2021-05-30,14285.0
2021-05-31,14280.0
2021-06-01,14280.0
2021-06-02,14280.0
2021-06-03,14285.0
2021-06-04,14295.0
2021-06-05,14295.0
2021-06-06,14295.0
2021-06-07,14265.0
2021-06-08,14253.0
2021-06-09,14255.0
2021-06-10,14248.0
2021-06-11,14189.0
2021-06-12,14189.0
2021-06-13,14189.0
2021-06-14,14203.0
2021-06-15,14225.0
2021-06-16,14238.0
2021-06-17,14355.0
2021-06-18,14375.0
2021-06-19,14375.0
2021-06-20,14375.0
2021-06-21,14428.0
2021-06-22,14403.0
2021-06-23,14433.0
2021-06-24,14440.0
2021-06-25,14425.0
2021-06-26,14425.0
2021-06-27,14425.0
2021-06-28,14445.0
2021-06-29,14485.0
2021-06-30,14500.0
2021-07-01,14503.0
2021-07-02,14533.0
2021-07-03,14533.0
2021-07-04,14533.0
2021-07-05,14477.0
2021-07-06,14470.0
2021-07-07,14483.0
2021-07-08,14525.0
2021-07-09,14528.0
2021-07-10,14528.0
2021-07-11,14528.0
2021-07-12,14493.0
2021-07-13,14464.0
2021-07-14,14480.0
2021-07-15,14483.0
2021-07-16,14498.0
2021-07-17,14498.0
2021-07-18,14498.0
2021-07-19,14518.0
2021-07-20,14518.0
2021-07-21,14543.0
2021-07-22,14483.0
2021-07-23,14493.0
2021-07-24,14493.0
2021-07-25,14493.0
2021-07-26,14483.0
2021-07-27,14493.0
2021-07-28,14488.0
2021-07-29,14483.0
2021-07-30,14463.0
2021-07-31,14463.0
2021-08-01,14463.0
2021-08-02,14423.0
2021-08-03,14342.0
2021-08-04,14313.0
2021-08-05,14343.0
2021-08-06,14353.0
2021-08-07,14353.0
2021-08-08,14353.0
2021-08-09,14363.0
2021-08-10,14383.0
2021-08-11,14383.0
2021-08-12,14383.0
2021-08-13,14388.0
2021-08-14,14388.0
2021-08-15,14388.0
2021-08-16,14373.0
2021-08-17,14373.0
2021-08-18,14373.0
2021-08-19,14403.0
2021-08-20,14453.0
2021-08-21,14453.0
2021-08-22,14453.0
2021-08-23,14413.0
2021-08-24,14393.0
2021-08-25,14398.0
2021-08-26,14418.0
2021-08-27,14418.0
2021-08-28,14418.0
2021-08-29,14418.0
2021-08-30,14370.0
2021-08-31,14268.0
2021-09-01,14283.0
2021-09-02,14273.0
2021-09-03,14263.0
2021-09-04,14263.0
2021-09-05,14263.0
2021-09-06,14223.0
2021-09-07,14213.0
2021-09-08,14253.0
2021-09-09,14253.0
2021-09-10,14203.0
2021-09-11,14203.0
2021-09-12,14203.0
2021-09-13,14253.0
2021-09-14,14248.0
2021-09-15,14243.0
2021-09-16,14253.0
2021-09-17,14223.0
2021-09-18,14223.0
2021-09-19,14223.0
2021-09-20,14243.0
2021-09-21,14238.0
2021-09-22,14243.0
2021-09-23,14243.0
2021-09-24,14258.0
2021-09-25,14258.0
2021-09-26,14258.0
2021-09-27,14253.0
2021-09-28,14273.0
2021-09-29,14293.0
2021-09-30,14313.0
2021-10-01,14308.0
2021-10-02,14308.0
2021-10-03,14308.0
2021-10-04,14267.0
2021-10-05,14253.0
2021-10-06,14253.0
2021-10-07,14217.0
2021-10-08,14223.0
2021-10-09,14223.0
2021-10-10,14223.0
2021-10-11,14208.0
2021-10-12,14218.0
2021-10-13,14218.0
2021-10-14,14118.0
2021-10-15,14075.0
2021-10-16,14075.0
2021-10-17,14075.0
2021-10-18,14110.0
2021-10-19,14076.0
2021-10-20,14076.0
2021-10-21,14123.0
2021-10-22,14123.0
2021-10-23,14123.0
2021-10-24,14123.0
2021-10-25,14158.0
2021-10-26,14153.0
2021-10-27,14173.0
2021-10-28,14173.0
2021-10-29,14168.0
2021-10-30,14168.0
2021-10-31,14168.0
2021-11-01,14275.0
2021-11-02,14251.0
2021-11-03,14313.0
2021-11-04,14366.0
2021-11-05,14331.0
2021-11-06,14331.0
2021-11-07,14331.0
2021-11-08,14260.0
2021-11-09,14250.0
2021-11-10,14254.0
2021-11-11,14278.0
2021-11-12,14219.0
2021-11-13,14219.0
2021-11-14,14219.0
2021-11-15,14202.0
2021-11-16,14220.0
2021-11-17,14244.0
2021-11-18,14220.0
2021-11-19,14232.0
2021-11-20,14232.0
2021-11-21,14232.0
2021-11-22,14249.0
2021-11-23,14258.0
2021-11-24,14265.0
2021-11-25,14288.0
2021-11-26,14358.0
2021-11-27,14358.0
2021-11-28,14358.0
2021-11-29,14319.0
2021-11-30,14332.0
2021-12-01,14347.0
2021-12-02,14398.0
2021-12-03,14420.0
2021-12-04,14420.0
2021-12-05,14420.0
2021-12-06,14442.0
2021-12-07,14378.0
2021-12-08,14357.0
2021-12-09,14367.0
2021-12-10,14371.0
2021-12-11,14371.0
2021-12-12,14371.0
2021-12-13,14331.0
2021-12-14,14325.0
2021-12-15,14334.0
2021-12-16,14362.0
2021-12-17,14355.0
2021-12-18,14355.0
2021-12-19,14355.0
2021-12-20,14402.0
2021-12-21,14304.0
2021-12-22,14290.0
2021-12-23,14233.0
2021-12-24,14197.0
2021-12-25,14197.0
2021-12-26,14197.0
2021-12-27,14229.0
2021-12-28,14214.0
2021-12-29,14256.0
2021-12-30,14270.0
2021-12-31,14263.0
2022-01-01,14263.0
2022-01-02,14263.0
2022-01-03,14266.0
2022-01-04,14313.0
2022-01-05,14371.0
2022-01-06,14391.0
2022-01-07,14351.0
2022-01-08,14351.0
2022-01-09,14351.0
2022-01-10,14299.0
2022-01-11,14304.0
2022-01-12,14324.0
2022-01-13,14295.0
2022-01-14,14296.0
2022-01-15,14296.0
2022-01-16,14296.0
2022-01-17,14324.0
2022-01-18,14336.0
2022-01-19,14364.0
2022-01-20,14341.0
2022-01-21,14336.0
2022-01-22,14336.0
2022-01-23,14336.0
2022-01-24,14335.0
2022-01-25,14350.0
2022-01-26,14353.0
2022-01-27,14389.0
2022-01-28,14375.0
2022-01-29,14375.0
2022-01-30,14375.0
2022-01-31,14368.0
2022-02-01,14331.0
2022-02-02,14357.0
2022-02-03,14378.0
2022-02-04,14380.0
2022-02-05,14380.0
2022-02-06,14380.0
2022-02-07,14393.0
2022-02-08,14399.0
2022-02-09,14358.0
2022-02-10,14342.0
2022-02-11,14347.0
2022-02-12,14347.0
2022-02-13,14347.0
2022-02-14,14326.0
2022-02-15,14300.0
2022-02-16,14256.0
2022-02-17,14326.0
2022-02-18,14327.0
2022-02-19,14327.0
2022-02-20,14327.0
2022-02-21,14328.0
2022-02-22,14366.0
2022-02-23,14338.0
2022-02-24,14391.0
2022-02-25,14364.0
2022-02-26,14364.0
2022-02-27,14364.0
2022-02-28,14382.0
2022-03-01,14335.0
2022-03-02,14390.0
2022-03-03,14394.0
2022-03-04,14387.0
2022-03-05,14387.0
2022-03-06,14387.0
2022-03-07,14415.0
2022-03-08,14396.0
2022-03-09,14342.0
2022-03-10,14276.0
2022-03-11,14301.0
2022-03-12,14301.0
2022-03-13,14301.0
2022-03-14,14333.0
2022-03-15,14327.0
2022-03-16,14312.0
2022-03-17,14302.0
2022-03-18,14340.0
2022-03-19,14340.0
2022-03-20,14340.0
2022-03-21,14337.0
2022-03-22,14348.0
2022-03-23,14347.0
2022-03-24,14352.0
2022-03-25,14346.0
2022-03-26,14346.0
2022-03-27,14346.0
2022-03-28,14360.0
2022-03-29,14370.0
2022-03-30,14344.0
2022-03-31,14363.0
2022-04-01,14370.0
2022-04-02,14370.0
2022-04-03,14370.0
2022-04-04,14355.0
2022-04-05,14348.0
2022-04-06,14359.0
2022-04-07,14362.0
2022-04-08,14362.0
2022-04-09,14362.0
2022-04-10,14362.0
2022-04-11,14365.0
2022-04-12,14366.0
2022-04-13,14363.0
2022-04-14,14344.0
2022-04-15,14381.0
2022-04-16,14381.0
2022-04-17,14381.0
2022-04-18,14356.0
2022-04-19,14340.0
2022-04-20,14357.0
2022-04-21,14344.0
2022-04-22,14362.0
2022-04-23,14362.0
2022-04-24,14362.0
2022-04-25,14454.0
2022-04-26,14411.0
2022-04-27,14413.0
2022-04-28,14494.0
2022-04-29,14482.0
2022-04-30,14482.0
2022-05-01,14482.0
2022-05-02,14482.0
2022-05-03,14501.0
2022-05-04,14457.0
2022-05-05,14415.0
2022-05-06,14480.0
2022-05-07,14480.0
2022-05-08,14480.0
2022-05-09,14573.0
2022-05-10,14555.0
2022-05-11,14554.0
2022-05-12,14598.0
2022-05-13,14613.0
2022-05-14,14613.0
2022-05-15,14613.0
2022-05-16,14697.0
2022-05-17,14645.0
2022-05-18,14689.0
2022-05-19,14719.0
2022-05-20,14642.0
2022-05-21,14642.0
2022-05-22,14642.0
2022-05-23,14672.0
2022-05-24,14661.0
2022-05-25,14618.0
2022-05-26,14613.0
2022-05-27,14567.0
2022-05-28,14567.0
2022-05-29,14567.0
2022-05-30,14557.0
2022-05-31,14578.0
2022-06-01,14534.0
2022-06-02,14480.0
2022-06-03,14433.0
2022-06-04,14433.0
2022-06-05,14433.0
2022-06-06,14446.0
2022-06-07,14454.0
2022-06-08,14492.0
2022-06-09,14567.0
2022-06-10,14553.0
2022-06-11,14553.0
2022-06-12,14553.0
2022-06-13,14682.0
2022-06-14,14699.0
2022-06-15,14745.0
2022-06-16,14768.0
2022-06-17,14825.0
2022-06-18,14825.0
2022-06-19,14825.0
2022-06-20,14836.0
2022-06-21,14813.0
2022-06-22,14863.0
2022-06-23,14841.0
2022-06-24,14848.0
2022-06-25,14848.0
2022-06-26,14848.0
2022-06-27,14797.0
2022-06-28,14831.0
2022-06-29,14853.0
2022-06-30,14903.0
2022-07-01,14943.0
2022-07-02,14943.0
2022-07-03,14943.0
2022-07-04,14972.0
2022-07-05,14994.0
2022-07-06,14999.0
2022-07-07,15002.0
2022-07-08,14979.0
2022-07-09,14979.0
2022-07-10,14979.0
2022-07-11,14975.0
2022-07-12,14995.0
2022-07-13,14992.0
2022-07-14,15020.0
2022-07-15,14997.0
2022-07-16,14997.0
2022-07-17,14997.0
2022-07-18,14981.0
2022-07-19,14977.0
2022-07-20,14990.0
2022-07-21,15037.0
2022-07-22,15014.0
2022-07-23,15014.0
2022-07-24,15014.0
2022-07-25,14993.0
2022-07-26,14993.0
2022-07-27,15010.0
2022-07-28,14922.0
2022-07-29,14834.0
2022-07-30,14834.0
2022-07-31,14834.0
2022-08-01,14873.0
2022-08-02,14889.0
2022-08-03,14912.0
2022-08-04,14933.0
2022-08-05,14894.0
2022-08-06,14894.0
2022-08-07,14894.0
2022-08-08,14876.0
2022-08-09,14853.0
2022-08-10,14871.0
2022-08-11,14766.0
2022-08-12,14668.0
2022-08-13,14668.0
2022-08-14,14668.0
2022-08-15,14742.0
2022-08-16,14768.0
2022-08-17,14768.0
2022-08-18,14837.0
2022-08-19,14838.0
2022-08-20,14838.0
2022-08-21,14838.0
2022-08-22,14892.0
2022-08-23,14838.0
2022-08-24,14848.0
2022-08-25,14825.0
2022-08-26,14817.0
2022-08-27,14817.0
2022-08-28,14817.0
2022-08-29,14898.0
2022-08-30,14843.0
2022-08-31,14843.0
2022-09-01,14883.0
2022-09-02,14896.0
2022-09-03,14896.0
2022-09-04,14896.0
2022-09-05,14907.0
2022-09-06,14885.0
2022-09-07,14918.0
2022-09-08,14901.0
2022-09-09,14830.0
2022-09-10,14830.0
2022-09-11,14830.0
2022-09-12,14842.0
2022-09-13,14852.0
2022-09-14,14908.0
2022-09-15,14898.0
2022-09-16,14955.0
2022-09-17,14955.0
2022-09-18,14955.0
2022-09-19,14978.0
2022-09-20,14984.0
2022-09-21,14997.0
2022-09-22,15023.0
2022-09-23,15038.0
2022-09-24,15038.0
2022-09-25,15038.0
2022-09-26,15130.0
2022-09-27,15124.0
2022-09-28,15267.0
2022-09-29,15263.0
2022-09-30,15227.0
2022-10-01,15227.0
2022-10-02,15227.0
