,USDPHP BGN Curncy
2020-06-08,49.923
2020-06-09,49.95
2020-06-10,49.861
2020-06-11,50.19
2020-06-12,50.18
2020-06-13,50.18
2020-06-14,50.18
2020-06-15,50.358
2020-06-16,50.061
2020-06-17,50.04
2020-06-18,50.165
2020-06-19,50.071
2020-06-20,50.071
2020-06-21,50.071
2020-06-22,50.135
2020-06-23,50.175
2020-06-24,49.985
2020-06-25,50.015
2020-06-26,49.933
2020-06-27,49.933
2020-06-28,49.933
2020-06-29,49.866
2020-06-30,49.82
2020-07-01,49.833
2020-07-02,49.754
2020-07-03,49.573
2020-07-04,49.573
2020-07-05,49.573
2020-07-06,49.378
2020-07-07,49.533
2020-07-08,49.5
2020-07-09,49.414
2020-07-10,49.484
2020-07-11,49.484
2020-07-12,49.484
2020-07-13,49.445
2020-07-14,49.54
2020-07-15,49.477
2020-07-16,49.555
2020-07-17,49.446
2020-07-18,49.446
2020-07-19,49.446
2020-07-20,49.382
2020-07-21,49.387
2020-07-22,49.368
2020-07-23,49.376
2020-07-24,49.344
2020-07-25,49.344
2020-07-26,49.344
2020-07-27,49.25
2020-07-28,49.195
2020-07-29,49.2
2020-07-30,49.157
2020-07-31,49.046
2020-08-01,49.046
2020-08-02,49.046
2020-08-03,49.09
2020-08-04,49.099
2020-08-05,49.065
2020-08-06,49.058
2020-08-07,49.047
2020-08-08,49.047
2020-08-09,49.047
2020-08-10,49.021
2020-08-11,48.939
2020-08-12,48.936
2020-08-13,48.855
2020-08-14,48.761
2020-08-15,48.761
2020-08-16,48.761
2020-08-17,48.695
2020-08-18,48.618
2020-08-19,48.562
2020-08-20,48.69
2020-08-21,48.61
2020-08-22,48.61
2020-08-23,48.61
2020-08-24,48.63
2020-08-25,48.5
2020-08-26,48.521
2020-08-27,48.628
2020-08-28,48.468
2020-08-29,48.468
2020-08-30,48.468
2020-08-31,48.397
2020-09-01,48.494
2020-09-02,48.543
2020-09-03,48.581
2020-09-04,48.615
2020-09-05,48.615
2020-09-06,48.615
2020-09-07,48.665
2020-09-08,48.557
2020-09-09,48.649
2020-09-10,48.574
2020-09-11,48.551
2020-09-12,48.551
2020-09-13,48.551
2020-09-14,48.511
2020-09-15,48.411
2020-09-16,48.378
2020-09-17,48.513
2020-09-18,48.388
2020-09-19,48.388
2020-09-20,48.388
2020-09-21,48.38
2020-09-22,48.481
2020-09-23,48.488
2020-09-24,48.565
2020-09-25,48.474
2020-09-26,48.474
2020-09-27,48.474
2020-09-28,48.499
2020-09-29,48.502
2020-09-30,48.489
2020-10-01,48.448
2020-10-02,48.483
2020-10-03,48.483
2020-10-04,48.483
2020-10-05,48.413
2020-10-06,48.393
2020-10-07,48.394
2020-10-08,48.358
2020-10-09,48.322
2020-10-10,48.322
2020-10-11,48.322
2020-10-12,48.429
2020-10-13,48.534
2020-10-14,48.64
2020-10-15,48.665
2020-10-16,48.635
2020-10-17,48.635
2020-10-18,48.635
2020-10-19,48.605
2020-10-20,48.607
2020-10-21,48.588
2020-10-22,48.595
2020-10-23,48.49
2020-10-24,48.49
2020-10-25,48.49
2020-10-26,48.395
2020-10-27,48.385
2020-10-28,48.378
2020-10-29,48.39
2020-10-30,48.405
2020-10-31,48.405
2020-11-01,48.405
2020-11-02,48.466
2020-11-03,48.412
2020-11-04,48.39
2020-11-05,48.315
2020-11-06,48.233
2020-11-07,48.233
2020-11-08,48.233
2020-11-09,48.134
2020-11-10,48.273
2020-11-11,48.265
2020-11-12,48.485
2020-11-13,48.22
2020-11-14,48.22
2020-11-15,48.22
2020-11-16,48.213
2020-11-17,48.245
2020-11-18,48.23
2020-11-19,48.313
2020-11-20,48.228
2020-11-21,48.228
2020-11-22,48.228
2020-11-23,48.217
2020-11-24,48.153
2020-11-25,48.145
2020-11-26,48.1
2020-11-27,48.081
2020-11-28,48.081
2020-11-29,48.081
2020-11-30,48.127
2020-12-01,48.051
2020-12-02,48.05
2020-12-03,48.046
2020-12-04,48.035
2020-12-05,48.035
2020-12-06,48.035
2020-12-07,48.085
2020-12-08,48.159
2020-12-09,48.055
2020-12-10,48.073
2020-12-11,48.075
2020-12-12,48.075
2020-12-13,48.075
2020-12-14,48.047
2020-12-15,48.064
2020-12-16,48.065
2020-12-17,48.049
2020-12-18,48.079
2020-12-19,48.079
2020-12-20,48.079
2020-12-21,48.082
2020-12-22,48.102
2020-12-23,48.065
2020-12-24,48.021
2020-12-25,48.035
2020-12-26,48.035
2020-12-27,48.035
2020-12-28,48.052
2020-12-29,48.024
2020-12-30,48.049
2020-12-31,48.03
2021-01-01,48.03
2021-01-02,48.03
2021-01-03,48.03
2021-01-04,48.016
2021-01-05,48.072
2021-01-06,48.04
2021-01-07,48.069
2021-01-08,48.076
2021-01-09,48.076
2021-01-10,48.076
2021-01-11,48.102
2021-01-12,48.051
2021-01-13,48.063
2021-01-14,48.062
2021-01-15,48.065
2021-01-16,48.065
2021-01-17,48.065
2021-01-18,48.069
2021-01-19,48.073
2021-01-20,48.058
2021-01-21,48.052
2021-01-22,48.084
2021-01-23,48.084
2021-01-24,48.084
2021-01-25,48.068
2021-01-26,48.079
2021-01-27,48.083
2021-01-28,48.113
2021-01-29,48.077
2021-01-30,48.077
2021-01-31,48.077
2021-02-01,48.067
2021-02-02,48.053
2021-02-03,48.018
2021-02-04,48.077
2021-02-05,48.077
2021-02-06,48.077
2021-02-07,48.077
2021-02-08,48.048
2021-02-09,48.049
2021-02-10,48.037
2021-02-11,48.045
2021-02-12,48.048
2021-02-13,48.048
2021-02-14,48.048
2021-02-15,47.934
2021-02-16,48.213
2021-02-17,48.377
2021-02-18,48.499
2021-02-19,48.455
2021-02-20,48.455
2021-02-21,48.455
2021-02-22,48.699
2021-02-23,48.65
2021-02-24,48.619
2021-02-25,48.636
2021-02-26,48.585
2021-02-27,48.585
2021-02-28,48.585
2021-03-01,48.598
2021-03-02,48.571
2021-03-03,48.49
2021-03-04,48.619
2021-03-05,48.575
2021-03-06,48.575
2021-03-07,48.575
2021-03-08,48.581
2021-03-09,48.502
2021-03-10,48.61
2021-03-11,48.515
2021-03-12,48.468
2021-03-13,48.468
2021-03-14,48.468
2021-03-15,48.545
2021-03-16,48.644
2021-03-17,48.728
2021-03-18,48.695
2021-03-19,48.631
2021-03-20,48.631
2021-03-21,48.631
2021-03-22,48.574
2021-03-23,48.635
2021-03-24,48.673
2021-03-25,48.577
2021-03-26,48.503
2021-03-27,48.503
2021-03-28,48.503
2021-03-29,48.432
2021-03-30,48.55
2021-03-31,48.535
2021-04-01,48.526
2021-04-02,48.521
2021-04-03,48.521
2021-04-04,48.521
2021-04-05,48.625
2021-04-06,48.57
2021-04-07,48.6
2021-04-08,48.533
2021-04-09,48.567
2021-04-10,48.567
2021-04-11,48.567
2021-04-12,48.571
2021-04-13,48.557
2021-04-14,48.491
2021-04-15,48.447
2021-04-16,48.385
2021-04-17,48.385
2021-04-18,48.385
2021-04-19,48.363
2021-04-20,48.314
2021-04-21,48.436
2021-04-22,48.408
2021-04-23,48.384
2021-04-24,48.384
2021-04-25,48.384
2021-04-26,48.396
2021-04-27,48.391
2021-04-28,48.473
2021-04-29,48.309
2021-04-30,48.14
2021-05-01,48.14
2021-05-02,48.14
2021-05-03,48.048
2021-05-04,48.042
2021-05-05,48.035
2021-05-06,47.97
2021-05-07,47.884
2021-05-08,47.884
2021-05-09,47.884
2021-05-10,47.868
2021-05-11,47.82
2021-05-12,47.817
2021-05-13,47.862
2021-05-14,47.808
2021-05-15,47.808
2021-05-16,47.808
2021-05-17,47.854
2021-05-18,47.813
2021-05-19,47.884
2021-05-20,47.948
2021-05-21,47.95
2021-05-22,47.95
2021-05-23,47.95
2021-05-24,48.068
2021-05-25,48.14
2021-05-26,48.153
2021-05-27,48.008
2021-05-28,47.813
2021-05-29,47.813
2021-05-30,47.813
2021-05-31,47.695
2021-06-01,47.757
2021-06-02,47.824
2021-06-03,47.828
2021-06-04,47.74
2021-06-05,47.74
2021-06-06,47.74
2021-06-07,47.66
2021-06-08,47.715
2021-06-09,47.736
2021-06-10,47.757
2021-06-11,47.701
2021-06-12,47.701
2021-06-13,47.701
2021-06-14,47.895
2021-06-15,48.033
2021-06-16,48.081
2021-06-17,48.387
2021-06-18,48.433
2021-06-19,48.433
2021-06-20,48.433
2021-06-21,48.69
2021-06-22,48.69
2021-06-23,48.792
2021-06-24,48.747
2021-06-25,48.48
2021-06-26,48.48
2021-06-27,48.48
2021-06-28,48.654
2021-06-29,48.511
2021-06-30,48.81
2021-07-01,49.122
2021-07-02,49.22
2021-07-03,49.22
2021-07-04,49.22
2021-07-05,49.245
2021-07-06,49.497
2021-07-07,49.799
2021-07-08,49.887
2021-07-09,50.07
2021-07-10,50.07
2021-07-11,50.07
2021-07-12,50.118
2021-07-13,50.002
2021-07-14,50.306
2021-07-15,50.212
2021-07-16,50.241
2021-07-17,50.241
2021-07-18,50.241
2021-07-19,50.425
2021-07-20,50.768
2021-07-21,50.37
2021-07-22,50.144
2021-07-23,50.325
2021-07-24,50.325
2021-07-25,50.325
2021-07-26,50.34
2021-07-27,50.41
2021-07-28,50.392
2021-07-29,50.318
2021-07-30,50.006
2021-07-31,50.006
2021-08-01,50.006
2021-08-02,49.92
2021-08-03,49.615
2021-08-04,49.764
2021-08-05,50.245
2021-08-06,50.411
2021-08-07,50.411
2021-08-08,50.411
2021-08-09,50.39
2021-08-10,50.399
2021-08-11,50.409
2021-08-12,50.403
2021-08-13,50.467
2021-08-14,50.467
2021-08-15,50.467
2021-08-16,50.638
2021-08-17,50.408
2021-08-18,50.419
2021-08-19,50.555
2021-08-20,50.381
2021-08-21,50.381
2021-08-22,50.381
2021-08-23,50.26
2021-08-24,50.122
2021-08-25,49.864
2021-08-26,49.985
2021-08-27,49.95
2021-08-28,49.95
2021-08-29,49.95
2021-08-30,49.841
2021-08-31,49.748
2021-09-01,50.061
2021-09-02,49.851
2021-09-03,49.822
2021-09-04,49.822
2021-09-05,49.822
2021-09-06,49.944
2021-09-07,50.011
2021-09-08,50.116
2021-09-09,49.932
2021-09-10,49.869
2021-09-11,49.869
2021-09-12,49.869
2021-09-13,49.973
2021-09-14,49.919
2021-09-15,49.795
2021-09-16,49.965
2021-09-17,49.955
2021-09-18,49.955
2021-09-19,49.955
2021-09-20,50.22
2021-09-21,50.15
2021-09-22,50.265
2021-09-23,50.345
2021-09-24,50.635
2021-09-25,50.635
2021-09-26,50.635
2021-09-27,51.0
2021-09-28,51.0
2021-09-29,50.86
2021-09-30,51.014
2021-10-01,50.813
2021-10-02,50.813
2021-10-03,50.813
2021-10-04,50.696
2021-10-05,50.656
2021-10-06,50.879
2021-10-07,50.57
2021-10-08,50.57
2021-10-09,50.57
2021-10-10,50.57
2021-10-11,50.785
2021-10-12,50.85
2021-10-13,50.682
2021-10-14,50.611
2021-10-15,50.719
2021-10-16,50.719
2021-10-17,50.719
2021-10-18,50.847
2021-10-19,50.73
2021-10-20,50.802
2021-10-21,50.811
2021-10-22,50.787
2021-10-23,50.787
2021-10-24,50.787
2021-10-25,50.71
2021-10-26,50.771
2021-10-27,50.732
2021-10-28,50.712
2021-10-29,50.424
2021-10-30,50.424
2021-10-31,50.424
2021-11-01,50.541
2021-11-02,50.385
2021-11-03,50.576
2021-11-04,50.625
2021-11-05,50.342
2021-11-06,50.342
2021-11-07,50.342
2021-11-08,50.175
2021-11-09,50.105
2021-11-10,50.077
2021-11-11,50.15
2021-11-12,49.855
2021-11-13,49.855
2021-11-14,49.855
2021-11-15,50.184
2021-11-16,50.32
2021-11-17,50.395
2021-11-18,50.243
2021-11-19,50.423
2021-11-20,50.423
2021-11-21,50.423
2021-11-22,50.637
2021-11-23,50.592
2021-11-24,50.34
2021-11-25,50.388
2021-11-26,50.43
2021-11-27,50.43
2021-11-28,50.43
2021-11-29,50.38
2021-11-30,50.343
2021-12-01,50.365
2021-12-02,50.41
2021-12-03,50.387
2021-12-04,50.387
2021-12-05,50.387
2021-12-06,50.418
2021-12-07,50.377
2021-12-08,50.317
2021-12-09,50.289
2021-12-10,50.362
2021-12-11,50.362
2021-12-12,50.362
2021-12-13,50.338
2021-12-14,50.362
2021-12-15,50.292
2021-12-16,49.989
2021-12-17,50.025
2021-12-18,50.025
2021-12-19,50.025
2021-12-20,49.938
2021-12-21,49.948
2021-12-22,50.186
2021-12-23,50.044
2021-12-24,50.02
2021-12-25,50.02
2021-12-26,50.02
2021-12-27,50.231
2021-12-28,50.45
2021-12-29,50.989
2021-12-30,50.989
2021-12-31,50.992
2022-01-01,50.992
2022-01-02,50.992
2022-01-03,50.998
2022-01-04,51.302
2022-01-05,50.96
2022-01-06,51.18
2022-01-07,51.351
2022-01-08,51.351
2022-01-09,51.351
2022-01-10,51.31
2022-01-11,51.155
2022-01-12,51.2
2022-01-13,51.059
2022-01-14,51.115
2022-01-15,51.115
2022-01-16,51.115
2022-01-17,51.251
2022-01-18,51.472
2022-01-19,51.502
2022-01-20,51.352
2022-01-21,51.385
2022-01-22,51.385
2022-01-23,51.385
2022-01-24,51.298
2022-01-25,51.255
2022-01-26,51.303
2022-01-27,51.335
2022-01-28,51.228
2022-01-29,51.228
2022-01-30,51.228
2022-01-31,50.975
2022-02-01,51.025
2022-02-02,51.044
2022-02-03,51.048
2022-02-04,51.125
2022-02-05,51.125
2022-02-06,51.125
2022-02-07,51.388
2022-02-08,51.495
2022-02-09,51.353
2022-02-10,51.251
2022-02-11,51.33
2022-02-12,51.33
2022-02-13,51.33
2022-02-14,51.359
2022-02-15,51.38
2022-02-16,51.29
2022-02-17,51.338
2022-02-18,51.37
2022-02-19,51.37
2022-02-20,51.37
2022-02-21,51.39
2022-02-22,51.455
2022-02-23,51.115
2022-02-24,51.35
2022-02-25,51.35
2022-02-26,51.35
2022-02-27,51.35
2022-02-28,51.275
2022-03-01,51.235
2022-03-02,51.426
2022-03-03,51.495
2022-03-04,51.745
2022-03-05,51.745
2022-03-06,51.745
2022-03-07,52.165
2022-03-08,52.288
2022-03-09,52.228
2022-03-10,52.167
2022-03-11,52.288
2022-03-12,52.288
2022-03-13,52.288
2022-03-14,52.485
2022-03-15,52.41
2022-03-16,52.321
2022-03-17,52.153
2022-03-18,52.345
2022-03-19,52.345
2022-03-20,52.345
2022-03-21,52.36
2022-03-22,52.452
2022-03-23,52.398
2022-03-24,52.323
2022-03-25,52.148
2022-03-26,52.148
2022-03-27,52.148
2022-03-28,52.125
2022-03-29,52.086
2022-03-30,52.021
2022-03-31,51.755
2022-04-01,51.67
2022-04-02,51.67
2022-04-03,51.67
2022-04-04,51.374
2022-04-05,51.21
2022-04-06,51.435
2022-04-07,51.417
2022-04-08,51.585
2022-04-09,51.585
2022-04-10,51.585
2022-04-11,52.04
2022-04-12,52.118
2022-04-13,52.044
2022-04-14,52.183
2022-04-15,52.183
2022-04-16,52.183
2022-04-17,52.183
2022-04-18,52.263
2022-04-19,52.461
2022-04-20,52.482
2022-04-21,52.368
2022-04-22,52.32
2022-04-23,52.32
2022-04-24,52.32
2022-04-25,52.418
2022-04-26,52.26
2022-04-27,52.115
2022-04-28,52.255
2022-04-29,52.2
2022-04-30,52.2
2022-05-01,52.2
2022-05-02,52.377
2022-05-03,52.438
2022-05-04,52.495
2022-05-05,52.393
2022-05-06,52.497
2022-05-07,52.497
2022-05-08,52.497
2022-05-09,52.669
2022-05-10,52.384
2022-05-11,52.283
2022-05-12,52.479
2022-05-13,52.457
2022-05-14,52.457
2022-05-15,52.457
2022-05-16,52.495
2022-05-17,52.436
2022-05-18,52.455
2022-05-19,52.46
2022-05-20,52.225
2022-05-21,52.225
2022-05-22,52.225
2022-05-23,52.27
2022-05-24,52.33
2022-05-25,52.356
2022-05-26,52.41
2022-05-27,52.327
2022-05-28,52.327
2022-05-29,52.327
2022-05-30,52.315
2022-05-31,52.388
2022-06-01,52.489
2022-06-02,52.785
2022-06-03,52.864
2022-06-04,52.864
2022-06-05,52.864
2022-06-06,52.877
2022-06-07,52.96
2022-06-08,52.921
2022-06-09,52.963
2022-06-10,52.977
2022-06-11,52.977
2022-06-12,52.977
2022-06-13,53.295
2022-06-14,53.243
2022-06-15,53.449
2022-06-16,53.476
2022-06-17,53.745
2022-06-18,53.745
2022-06-19,53.745
2022-06-20,54.072
2022-06-21,54.265
2022-06-22,54.488
2022-06-23,54.646
2022-06-24,54.976
2022-06-25,54.976
2022-06-26,54.976
2022-06-27,54.805
2022-06-28,54.76
2022-06-29,55.067
2022-06-30,54.978
2022-07-01,55.08
2022-07-02,55.08
2022-07-03,55.08
2022-07-04,55.075
2022-07-05,55.244
2022-07-06,55.696
2022-07-07,56.071
2022-07-08,55.955
2022-07-09,55.955
2022-07-10,55.955
2022-07-11,55.99
2022-07-12,56.386
2022-07-13,56.272
2022-07-14,56.15
2022-07-15,56.395
2022-07-16,56.395
2022-07-17,56.395
2022-07-18,56.361
2022-07-19,56.27
2022-07-20,56.306
2022-07-21,56.368
2022-07-22,56.295
2022-07-23,56.295
2022-07-24,56.295
2022-07-25,56.095
2022-07-26,55.315
2022-07-27,55.705
2022-07-28,55.835
2022-07-29,55.151
2022-07-30,55.151
2022-07-31,55.151
2022-08-01,55.335
2022-08-02,55.438
2022-08-03,55.742
2022-08-04,55.615
2022-08-05,55.21
2022-08-06,55.21
2022-08-07,55.21
2022-08-08,55.535
2022-08-09,55.6
2022-08-10,55.672
2022-08-11,55.31
2022-08-12,55.635
2022-08-13,55.635
2022-08-14,55.635
2022-08-15,55.84
2022-08-16,55.839
2022-08-17,55.88
2022-08-18,55.88
2022-08-19,55.945
2022-08-20,55.945
2022-08-21,55.945
2022-08-22,56.206
2022-08-23,56.083
2022-08-24,56.083
2022-08-25,56.048
2022-08-26,56.03
2022-08-27,56.03
2022-08-28,56.03
2022-08-29,56.202
2022-08-30,56.215
2022-08-31,56.155
2022-09-01,56.435
2022-09-02,56.78
2022-09-03,56.78
2022-09-04,56.78
2022-09-05,56.985
2022-09-06,56.99
2022-09-07,57.15
2022-09-08,57.135
2022-09-09,56.827
2022-09-10,56.827
2022-09-11,56.827
2022-09-12,56.867
2022-09-13,56.787
2022-09-14,57.092
2022-09-15,57.163
2022-09-16,57.415
2022-09-17,57.415
2022-09-18,57.415
2022-09-19,57.419
2022-09-20,57.49
2022-09-21,57.997
2022-09-22,58.495
2022-09-23,58.495
2022-09-24,58.495
2022-09-25,58.495
2022-09-26,58.945
2022-09-27,58.98
2022-09-28,58.996
2022-09-29,58.985
2022-09-30,58.65
2022-10-01,58.65
2022-10-02,58.65
2022-10-03,58.993
2022-10-04,58.677
2022-10-05,58.658
2022-10-06,58.664
2022-10-07,58.925
2022-10-08,58.925
2022-10-09,58.925
2022-10-10,58.996
2022-10-11,58.873
2022-10-12,58.965
2022-10-13,58.995
2022-10-14,58.943
2022-10-15,58.943
2022-10-16,58.943
2022-10-17,58.998
2022-10-18,58.804
2022-10-19,58.963
2022-10-20,58.948
2022-10-21,58.758
2022-10-22,58.758
2022-10-23,58.758
2022-10-24,58.88
2022-10-25,58.799
2022-10-26,58.45
2022-10-27,58.228
2022-10-28,57.98
2022-10-29,57.98
2022-10-30,57.98
2022-10-31,58.111
2022-11-01,58.111
2022-11-02,58.465
2022-11-03,58.827
2022-11-04,58.56
2022-11-05,58.56
2022-11-06,58.56
2022-11-07,58.581
2022-11-08,58.28
2022-11-09,58.005
2022-11-10,58.187
2022-11-11,57.269
2022-11-12,57.269
2022-11-13,57.269
2022-11-14,57.288
2022-11-15,57.222
2022-11-16,57.35
2022-11-17,57.363
2022-11-18,57.253
2022-11-19,57.253
2022-11-20,57.253
2022-11-21,57.35
2022-11-22,57.393
2022-11-23,56.977
2022-11-24,56.792
2022-11-25,56.695
2022-11-26,56.695
2022-11-27,56.695
2022-11-28,56.666
2022-11-29,56.592
2022-11-30,56.592
2022-12-01,56.195
2022-12-02,55.805
2022-12-03,55.805
2022-12-04,55.805
2022-12-05,56.04
2022-12-06,55.982
2022-12-07,55.47
2022-12-08,55.647
2022-12-09,55.39
2022-12-10,55.39
2022-12-11,55.39
2022-12-12,55.66
2022-12-13,55.905
2022-12-14,55.778
2022-12-15,55.692
2022-12-16,55.568
2022-12-17,55.568
2022-12-18,55.568
2022-12-19,55.42
2022-12-20,55.253
2022-12-21,55.12
2022-12-22,55.115
2022-12-23,55.216
2022-12-24,55.216
2022-12-25,55.216
2022-12-26,55.253
2022-12-27,55.9
2022-12-28,56.174
2022-12-29,55.73
2022-12-30,55.741
2022-12-31,55.741
2023-01-01,55.741
2023-01-02,55.716
2023-01-03,55.799
2023-01-04,55.908
2023-01-05,55.775
2023-01-06,55.643
2023-01-07,55.643
2023-01-08,55.643
2023-01-09,55.134
2023-01-10,54.885
2023-01-11,54.803
2023-01-12,55.305
2023-01-13,54.9
2023-01-14,54.9
2023-01-15,54.9
2023-01-16,54.6
2023-01-17,54.843
2023-01-18,54.61
2023-01-19,54.644
2023-01-20,54.54
2023-01-21,54.54
2023-01-22,54.54
2023-01-23,54.598
2023-01-24,54.455
2023-01-25,54.655
2023-01-26,54.418
2023-01-27,54.475
2023-01-28,54.475
2023-01-29,54.475
2023-01-30,54.552
2023-01-31,54.645
2023-02-01,54.507
2023-02-02,53.865
2023-02-03,53.68
2023-02-04,53.68
2023-02-05,53.68
2023-02-06,54.4
2023-02-07,55.068
2023-02-08,54.809
2023-02-09,54.465
2023-02-10,54.427
2023-02-11,54.427
2023-02-12,54.427
2023-02-13,54.77
2023-02-14,54.86
2023-02-15,55.181
2023-02-16,55.097
2023-02-17,55.247
2023-02-18,55.247
2023-02-19,55.247
2023-02-20,54.972
2023-02-21,55.08
2023-02-22,55.18
2023-02-23,54.9
2023-02-24,54.997
2023-02-25,54.997
2023-02-26,54.997
2023-02-27,55.537
2023-02-28,55.335
2023-03-01,54.987
2023-03-02,55.028
2023-03-03,54.833
2023-03-04,54.833
2023-03-05,54.833
2023-03-06,54.855
2023-03-07,55.015
2023-03-08,55.298
2023-03-09,55.24
2023-03-10,55.147
2023-03-11,55.147
2023-03-12,55.147
2023-03-13,54.96
2023-03-14,55.103
2023-03-15,54.955
2023-03-16,54.894
2023-03-17,54.726
2023-03-18,54.726
2023-03-19,54.726
2023-03-20,54.672
2023-03-21,54.444
2023-03-22,54.544
2023-03-23,54.314
2023-03-24,54.312
2023-03-25,54.312
2023-03-26,54.312
2023-03-27,54.284
2023-03-28,54.475
2023-03-29,54.452
2023-03-30,54.415
2023-03-31,54.366
2023-04-01,54.366
2023-04-02,54.366
2023-04-03,54.739
2023-04-04,54.499
2023-04-05,54.415
2023-04-06,54.415
2023-04-07,54.415
2023-04-08,54.415
2023-04-09,54.415
2023-04-10,54.415
2023-04-11,54.91
2023-04-12,55.235
2023-04-13,55.275
2023-04-14,55.216
2023-04-15,55.216
2023-04-16,55.216
2023-04-17,55.853
2023-04-18,56.14
2023-04-19,56.22
2023-04-20,56.022
2023-04-21,55.972
2023-04-22,55.972
2023-04-23,55.972
2023-04-24,55.791
2023-04-25,55.536
2023-04-26,55.635
2023-04-27,55.735
2023-04-28,55.384
2023-04-29,55.384
2023-04-30,55.384
2023-05-01,55.474
2023-05-02,55.355
2023-05-03,55.362
2023-05-04,55.36
2023-05-05,55.31
2023-05-06,55.31
2023-05-07,55.31
2023-05-08,55.27
2023-05-09,55.762
2023-05-10,55.69
2023-05-11,55.762
2023-05-12,55.783
2023-05-13,55.783
2023-05-14,55.783
2023-05-15,56.07
2023-05-16,56.061
2023-05-17,56.183
2023-05-18,55.886
2023-05-19,55.666
2023-05-20,55.666
2023-05-21,55.666
2023-05-22,55.827
2023-05-23,55.73
2023-05-24,55.774
2023-05-25,56.067
2023-05-26,55.791
2023-05-27,55.791
2023-05-28,55.791
2023-05-29,56.13
2023-05-30,56.382
2023-05-31,56.183
2023-06-01,56.28
2023-06-02,55.915
2023-06-03,55.915
2023-06-04,55.915
2023-06-05,56.204
2023-06-06,56.236
2023-06-07,56.104
2023-06-08,56.132
2023-06-09,56.045
2023-06-10,56.045
2023-06-11,56.045
2023-06-12,56.061
2023-06-13,55.941
2023-06-14,55.946
2023-06-15,55.956
2023-06-16,55.865
2023-06-17,55.865
2023-06-18,55.865
2023-06-19,55.744
2023-06-20,55.555
2023-06-21,55.645
2023-06-22,55.63
2023-06-23,55.764
2023-06-24,55.764
2023-06-25,55.764
2023-06-26,55.706
2023-06-27,55.33
2023-06-28,55.26
2023-06-29,55.33
2023-06-30,55.209
2023-07-01,55.209
2023-07-02,55.209
2023-07-03,55.314
2023-07-04,55.244
2023-07-05,55.397
2023-07-06,55.517
2023-07-07,55.625
2023-07-08,55.625
2023-07-09,55.625
2023-07-10,55.702
2023-07-11,55.279
2023-07-12,54.936
2023-07-13,54.518
2023-07-14,54.41
2023-07-15,54.41
2023-07-16,54.41
2023-07-17,54.385
2023-07-18,54.419
2023-07-19,54.515
2023-07-20,54.533
2023-07-21,54.738
2023-07-22,54.738
2023-07-23,54.738
2023-07-24,54.629
2023-07-25,54.544
2023-07-26,54.621
2023-07-27,54.565
2023-07-28,54.882
2023-07-29,54.882
2023-07-30,54.882
2023-07-31,54.898
2023-08-01,54.781
2023-08-02,55.18
2023-08-03,55.526
2023-08-04,55.752
2023-08-05,55.752
2023-08-06,55.752
2023-08-07,56.04
2023-08-08,56.272
2023-08-09,56.215
2023-08-10,56.233
2023-08-11,56.326
2023-08-12,56.326
2023-08-13,56.326
2023-08-14,56.854
2023-08-15,56.833
2023-08-16,56.541
2023-08-17,56.767
2023-08-18,56.171
2023-08-19,56.171
2023-08-20,56.171
2023-08-21,56.347
2023-08-22,56.379
2023-08-23,56.732
2023-08-24,56.783
2023-08-25,56.585
2023-08-26,56.585
2023-08-27,56.585
2023-08-28,56.797
2023-08-29,56.757
2023-08-30,56.75
2023-08-31,56.602
2023-09-01,56.548
2023-09-02,56.548
2023-09-03,56.548
2023-09-04,56.635
2023-09-05,56.876
2023-09-06,56.962
2023-09-07,56.795
2023-09-08,56.64
2023-09-09,56.64
2023-09-10,56.64
2023-09-11,56.682
2023-09-12,56.653
2023-09-13,56.722
2023-09-14,56.755
2023-09-15,56.815
2023-09-16,56.815
2023-09-17,56.815
2023-09-18,56.855
2023-09-19,56.765
2023-09-20,56.799
2023-09-21,56.858
2023-09-22,56.795
2023-09-23,56.795
2023-09-24,56.795
2023-09-25,56.779
2023-09-26,56.965
2023-09-27,56.926
2023-09-28,56.974
2023-09-29,56.581
2023-09-30,56.581
2023-10-01,56.581
2023-10-02,56.785
2023-10-03,56.799
2023-10-04,56.705
2023-10-05,56.678
2023-10-06,56.63
2023-10-07,56.63
2023-10-08,56.63
2023-10-09,56.971
2023-10-10,56.875
2023-10-11,56.762
2023-10-12,56.67
2023-10-13,56.809
2023-10-14,56.809
2023-10-15,56.809
2023-10-16,56.792
2023-10-17,56.741
2023-10-18,56.701
2023-10-19,56.855
2023-10-20,56.826
2023-10-21,56.826
2023-10-22,56.826
2023-10-23,56.825
2023-10-24,56.76
2023-10-25,56.858
2023-10-26,56.964
2023-10-27,56.963
2023-10-28,56.963
2023-10-29,56.963
2023-10-30,56.869
2023-10-31,56.735
2023-11-01,56.822
2023-11-02,56.616
2023-11-03,56.084
2023-11-04,56.084
2023-11-05,56.084
2023-11-06,55.895
2023-11-07,56.141
2023-11-08,56.029
2023-11-09,55.86
2023-11-10,55.953
2023-11-11,55.953
2023-11-12,55.953
2023-11-13,56.051
2023-11-14,56.056
2023-11-15,55.83
2023-11-16,55.77
2023-11-17,55.674
2023-11-18,55.674
2023-11-19,55.674
2023-11-20,55.525
2023-11-21,55.372
2023-11-22,55.492
2023-11-23,55.398
2023-11-24,55.409
2023-11-25,55.409
2023-11-26,55.409
2023-11-27,55.461
2023-11-28,55.416
2023-11-29,55.379
2023-11-30,55.487
