,USDTWD BGN Curncy
2020-06-08,29.764
2020-06-09,29.774
2020-06-10,29.646
2020-06-11,29.695
2020-06-12,29.662
2020-06-13,29.662
2020-06-14,29.662
2020-06-15,29.696
2020-06-16,29.673
2020-06-17,29.623
2020-06-18,29.608
2020-06-19,29.591
2020-06-20,29.591
2020-06-21,29.591
2020-06-22,29.617
2020-06-23,29.596
2020-06-24,29.525
2020-06-25,29.525
2020-06-26,29.525
2020-06-27,29.525
2020-06-28,29.525
2020-06-29,29.493
2020-06-30,29.563
2020-07-01,29.552
2020-07-02,29.516
2020-07-03,29.529
2020-07-04,29.529
2020-07-05,29.529
2020-07-06,29.463
2020-07-07,29.486
2020-07-08,29.448
2020-07-09,29.47
2020-07-10,29.549
2020-07-11,29.549
2020-07-12,29.549
2020-07-13,29.483
2020-07-14,29.515
2020-07-15,29.508
2020-07-16,29.505
2020-07-17,29.532
2020-07-18,29.532
2020-07-19,29.532
2020-07-20,29.522
2020-07-21,29.507
2020-07-22,29.45
2020-07-23,29.448
2020-07-24,29.485
2020-07-25,29.485
2020-07-26,29.485
2020-07-27,29.392
2020-07-28,29.351
2020-07-29,29.385
2020-07-30,29.411
2020-07-31,29.376
2020-08-01,29.376
2020-08-02,29.376
2020-08-03,29.433
2020-08-04,29.451
2020-08-05,29.399
2020-08-06,29.409
2020-08-07,29.41
2020-08-08,29.41
2020-08-09,29.41
2020-08-10,29.439
2020-08-11,29.459
2020-08-12,29.46
2020-08-13,29.456
2020-08-14,29.451
2020-08-15,29.451
2020-08-16,29.451
2020-08-17,29.448
2020-08-18,29.445
2020-08-19,29.422
2020-08-20,29.439
2020-08-21,29.427
2020-08-22,29.427
2020-08-23,29.427
2020-08-24,29.423
2020-08-25,29.41
2020-08-26,29.418
2020-08-27,29.397
2020-08-28,29.412
2020-08-29,29.412
2020-08-30,29.412
2020-08-31,29.405
2020-09-01,29.4
2020-09-02,29.435
2020-09-03,29.398
2020-09-04,29.39
2020-09-05,29.39
2020-09-06,29.39
2020-09-07,29.353
2020-09-08,29.327
2020-09-09,29.366
2020-09-10,29.364
2020-09-11,29.341
2020-09-12,29.341
2020-09-13,29.341
2020-09-14,29.321
2020-09-15,29.277
2020-09-16,29.23
2020-09-17,29.221
2020-09-18,29.067
2020-09-19,29.067
2020-09-20,29.067
2020-09-21,29.002
2020-09-22,29.084
2020-09-23,29.144
2020-09-24,29.289
2020-09-25,29.207
2020-09-26,29.207
2020-09-27,29.207
2020-09-28,29.151
2020-09-29,29.059
2020-09-30,29.019
2020-10-01,29.019
2020-10-02,29.019
2020-10-03,29.019
2020-10-04,29.019
2020-10-05,28.9
2020-10-06,28.86
2020-10-07,28.766
2020-10-08,28.83
2020-10-09,28.632
2020-10-10,28.632
2020-10-11,28.632
2020-10-12,28.683
2020-10-13,28.739
2020-10-14,28.785
2020-10-15,28.839
2020-10-16,28.825
2020-10-17,28.825
2020-10-18,28.825
2020-10-19,28.787
2020-10-20,28.766
2020-10-21,28.719
2020-10-22,28.723
2020-10-23,28.612
2020-10-24,28.612
2020-10-25,28.612
2020-10-26,28.627
2020-10-27,28.57
2020-10-28,28.582
2020-10-29,28.588
2020-10-30,28.583
2020-10-31,28.583
2020-11-01,28.583
2020-11-02,28.559
2020-11-03,28.616
2020-11-04,28.646
2020-11-05,28.573
2020-11-06,28.539
2020-11-07,28.539
2020-11-08,28.539
2020-11-09,28.531
2020-11-10,28.552
2020-11-11,28.561
2020-11-12,28.529
2020-11-13,28.514
2020-11-14,28.514
2020-11-15,28.514
2020-11-16,28.524
2020-11-17,28.533
2020-11-18,28.514
2020-11-19,28.53
2020-11-20,28.545
2020-11-21,28.545
2020-11-22,28.545
2020-11-23,28.53
2020-11-24,28.519
2020-11-25,28.51
2020-11-26,28.514
2020-11-27,28.528
2020-11-28,28.528
2020-11-29,28.528
2020-11-30,28.565
2020-12-01,28.547
2020-12-02,28.525
2020-12-03,28.365
2020-12-04,28.218
2020-12-05,28.218
2020-12-06,28.218
2020-12-07,28.263
2020-12-08,28.232
2020-12-09,28.196
2020-12-10,28.229
2020-12-11,28.173
2020-12-12,28.173
2020-12-13,28.173
2020-12-14,28.134
2020-12-15,28.134
2020-12-16,28.129
2020-12-17,28.14
2020-12-18,28.147
2020-12-19,28.147
2020-12-20,28.147
2020-12-21,28.171
2020-12-22,28.18
2020-12-23,28.153
2020-12-24,28.15
2020-12-25,28.12
2020-12-26,28.12
2020-12-27,28.12
2020-12-28,28.122
2020-12-29,28.154
2020-12-30,28.107
2020-12-31,28.094
2021-01-01,28.094
2021-01-02,28.094
2021-01-03,28.094
2021-01-04,28.099
2021-01-05,27.997
2021-01-06,27.979
2021-01-07,27.983
2021-01-08,28.001
2021-01-09,28.001
2021-01-10,28.001
2021-01-11,28.018
2021-01-12,28.009
2021-01-13,28.02
2021-01-14,28.018
2021-01-15,28.025
2021-01-16,28.025
2021-01-17,28.025
2021-01-18,28.005
2021-01-19,28.018
2021-01-20,28.004
2021-01-21,27.984
2021-01-22,27.985
2021-01-23,27.985
2021-01-24,27.985
2021-01-25,27.997
2021-01-26,28.024
2021-01-27,28.007
2021-01-28,28.041
2021-01-29,28.018
2021-01-30,28.018
2021-01-31,28.018
2021-02-01,28.001
2021-02-02,27.988
2021-02-03,27.948
2021-02-04,27.96
2021-02-05,27.989
2021-02-06,27.989
2021-02-07,27.989
2021-02-08,27.993
2021-02-09,28.001
2021-02-10,28.001
2021-02-11,28.001
2021-02-12,28.001
2021-02-13,28.001
2021-02-14,28.001
2021-02-15,28.001
2021-02-16,28.001
2021-02-17,28.001
2021-02-18,27.957
2021-02-19,27.938
2021-02-20,27.938
2021-02-21,27.938
2021-02-22,27.928
2021-02-23,27.86
2021-02-24,27.839
2021-02-25,27.816
2021-02-26,27.876
2021-02-27,27.876
2021-02-28,27.876
2021-03-01,27.876
2021-03-02,27.872
2021-03-03,27.799
2021-03-04,27.835
2021-03-05,27.899
2021-03-06,27.899
2021-03-07,27.899
2021-03-08,28.153
2021-03-09,28.336
2021-03-10,28.328
2021-03-11,28.221
2021-03-12,28.188
2021-03-13,28.188
2021-03-14,28.188
2021-03-15,28.247
2021-03-16,28.275
2021-03-17,28.302
2021-03-18,28.367
2021-03-19,28.436
2021-03-20,28.436
2021-03-21,28.436
2021-03-22,28.426
2021-03-23,28.449
2021-03-24,28.532
2021-03-25,28.602
2021-03-26,28.602
2021-03-27,28.602
2021-03-28,28.602
2021-03-29,28.545
2021-03-30,28.52
2021-03-31,28.5
2021-04-01,28.534
2021-04-02,28.534
2021-04-03,28.534
2021-04-04,28.534
2021-04-05,28.531
2021-04-06,28.5
2021-04-07,28.437
2021-04-08,28.433
2021-04-09,28.459
2021-04-10,28.459
2021-04-11,28.459
2021-04-12,28.469
2021-04-13,28.476
2021-04-14,28.449
2021-04-15,28.336
2021-04-16,28.333
2021-04-17,28.333
2021-04-18,28.333
2021-04-19,28.161
2021-04-20,28.103
2021-04-21,28.11
2021-04-22,28.083
2021-04-23,28.099
2021-04-24,28.099
2021-04-25,28.099
2021-04-26,27.9
2021-04-27,27.926
2021-04-28,27.912
2021-04-29,27.841
2021-04-30,27.902
2021-05-01,27.902
2021-05-02,27.902
2021-05-03,27.944
2021-05-04,27.945
2021-05-05,27.969
2021-05-06,27.96
2021-05-07,27.903
2021-05-08,27.903
2021-05-09,27.903
2021-05-10,27.771
2021-05-11,27.89
2021-05-12,27.964
2021-05-13,27.975
2021-05-14,27.957
2021-05-15,27.957
2021-05-16,27.957
2021-05-17,28.088
2021-05-18,27.92
2021-05-19,27.946
2021-05-20,27.961
2021-05-21,27.947
2021-05-22,27.947
2021-05-23,27.947
2021-05-24,27.928
2021-05-25,27.875
2021-05-26,27.805
2021-05-27,27.781
2021-05-28,27.716
2021-05-29,27.716
2021-05-30,27.716
2021-05-31,27.56
2021-06-01,27.599
2021-06-02,27.682
2021-06-03,27.671
2021-06-04,27.708
2021-06-05,27.708
2021-06-06,27.708
2021-06-07,27.706
2021-06-08,27.705
2021-06-09,27.746
2021-06-10,27.686
2021-06-11,27.608
2021-06-12,27.608
2021-06-13,27.608
2021-06-14,27.608
2021-06-15,27.641
2021-06-16,27.652
2021-06-17,27.764
2021-06-18,27.764
2021-06-19,27.764
2021-06-20,27.764
2021-06-21,27.932
2021-06-22,27.989
2021-06-23,28.006
2021-06-24,27.987
2021-06-25,27.89
2021-06-26,27.89
2021-06-27,27.89
2021-06-28,27.899
2021-06-29,27.905
2021-06-30,27.875
2021-07-01,27.891
2021-07-02,27.996
2021-07-03,27.996
2021-07-04,27.996
2021-07-05,27.901
2021-07-06,27.909
2021-07-07,27.981
2021-07-08,28.03
2021-07-09,28.042
2021-07-10,28.042
2021-07-11,28.042
2021-07-12,28.008
2021-07-13,28.003
2021-07-14,27.999
2021-07-15,27.901
2021-07-16,27.98
2021-07-17,27.98
2021-07-18,27.98
2021-07-19,28.059
2021-07-20,28.063
2021-07-21,28.062
2021-07-22,28.02
2021-07-23,28.048
2021-07-24,28.048
2021-07-25,28.048
2021-07-26,28.072
2021-07-27,28.081
2021-07-28,28.005
2021-07-29,27.914
2021-07-30,27.959
2021-07-31,27.959
2021-08-01,27.959
2021-08-02,27.914
2021-08-03,27.901
2021-08-04,27.78
2021-08-05,27.763
2021-08-06,27.793
2021-08-07,27.793
2021-08-08,27.793
2021-08-09,27.823
2021-08-10,27.838
2021-08-11,27.844
2021-08-12,27.811
2021-08-13,27.843
2021-08-14,27.843
2021-08-15,27.843
2021-08-16,27.844
2021-08-17,27.851
2021-08-18,27.848
2021-08-19,27.982
2021-08-20,28.026
2021-08-21,28.026
2021-08-22,28.026
2021-08-23,27.974
2021-08-24,27.953
2021-08-25,27.917
2021-08-26,27.922
2021-08-27,27.936
2021-08-28,27.936
2021-08-29,27.936
2021-08-30,27.769
2021-08-31,27.667
2021-09-01,27.726
2021-09-02,27.696
2021-09-03,27.667
2021-09-04,27.667
2021-09-05,27.667
2021-09-06,27.591
2021-09-07,27.602
2021-09-08,27.735
2021-09-09,27.678
2021-09-10,27.611
2021-09-11,27.611
2021-09-12,27.611
2021-09-13,27.681
2021-09-14,27.679
2021-09-15,27.669
2021-09-16,27.709
2021-09-17,27.72
2021-09-18,27.72
2021-09-19,27.72
2021-09-20,27.72
2021-09-21,27.72
2021-09-22,27.772
2021-09-23,27.751
2021-09-24,27.715
2021-09-25,27.715
2021-09-26,27.715
2021-09-27,27.715
2021-09-28,27.737
2021-09-29,27.794
2021-09-30,27.816
2021-10-01,27.842
2021-10-02,27.842
2021-10-03,27.842
2021-10-04,27.871
2021-10-05,27.889
2021-10-06,27.981
2021-10-07,27.964
2021-10-08,28.077
2021-10-09,28.077
2021-10-10,28.077
2021-10-11,28.077
2021-10-12,28.162
2021-10-13,28.1
2021-10-14,28.093
2021-10-15,27.989
2021-10-16,27.989
2021-10-17,27.989
2021-10-18,28.007
2021-10-19,27.869
2021-10-20,27.88
2021-10-21,27.868
2021-10-22,27.862
2021-10-23,27.862
2021-10-24,27.862
2021-10-25,27.865
2021-10-26,27.829
2021-10-27,27.8
2021-10-28,27.804
2021-10-29,27.798
2021-10-30,27.798
2021-10-31,27.798
2021-11-01,27.859
2021-11-02,27.847
2021-11-03,27.86
2021-11-04,27.866
2021-11-05,27.872
2021-11-06,27.872
2021-11-07,27.872
2021-11-08,27.829
2021-11-09,27.752
2021-11-10,27.751
2021-11-11,27.834
2021-11-12,27.826
2021-11-13,27.826
2021-11-14,27.826
2021-11-15,27.775
2021-11-16,27.787
2021-11-17,27.813
2021-11-18,27.795
2021-11-19,27.788
2021-11-20,27.788
2021-11-21,27.788
2021-11-22,27.795
2021-11-23,27.784
2021-11-24,27.785
2021-11-25,27.799
2021-11-26,27.847
2021-11-27,27.847
2021-11-28,27.847
2021-11-29,27.788
2021-11-30,27.697
2021-12-01,27.695
2021-12-02,27.726
2021-12-03,27.715
2021-12-04,27.715
2021-12-05,27.715
2021-12-06,27.724
2021-12-07,27.756
2021-12-08,27.745
2021-12-09,27.703
2021-12-10,27.735
2021-12-11,27.735
2021-12-12,27.735
2021-12-13,27.785
2021-12-14,27.811
2021-12-15,27.807
2021-12-16,27.806
2021-12-17,27.815
2021-12-18,27.815
2021-12-19,27.815
2021-12-20,27.856
2021-12-21,27.815
2021-12-22,27.815
2021-12-23,27.739
2021-12-24,27.733
2021-12-25,27.733
2021-12-26,27.733
2021-12-27,27.688
2021-12-28,27.645
2021-12-29,27.643
2021-12-30,27.674
2021-12-31,27.674
2022-01-01,27.674
2022-01-02,27.674
2022-01-03,27.619
2022-01-04,27.587
2022-01-05,27.607
2022-01-06,27.648
2022-01-07,27.689
2022-01-08,27.689
2022-01-09,27.689
2022-01-10,27.659
2022-01-11,27.684
2022-01-12,27.675
2022-01-13,27.612
2022-01-14,27.582
2022-01-15,27.582
2022-01-16,27.582
2022-01-17,27.554
2022-01-18,27.588
2022-01-19,27.633
2022-01-20,27.633
2022-01-21,27.702
2022-01-22,27.702
2022-01-23,27.702
2022-01-24,27.696
2022-01-25,27.715
2022-01-26,27.741
2022-01-27,27.832
2022-01-28,27.835
2022-01-29,27.835
2022-01-30,27.835
2022-01-31,27.835
2022-02-01,27.835
2022-02-02,27.835
2022-02-03,27.835
2022-02-04,27.835
2022-02-05,27.835
2022-02-06,27.835
2022-02-07,27.845
2022-02-08,27.849
2022-02-09,27.824
2022-02-10,27.824
2022-02-11,27.834
2022-02-12,27.834
2022-02-13,27.834
2022-02-14,27.871
2022-02-15,27.881
2022-02-16,27.862
2022-02-17,27.861
2022-02-18,27.856
2022-02-19,27.856
2022-02-20,27.856
2022-02-21,27.806
2022-02-22,27.853
2022-02-23,27.861
2022-02-24,28.031
2022-02-25,27.995
2022-02-26,27.995
2022-02-27,27.995
2022-02-28,27.995
2022-03-01,28.021
2022-03-02,28.059
2022-03-03,28.068
2022-03-04,28.131
2022-03-05,28.131
2022-03-06,28.131
2022-03-07,28.267
2022-03-08,28.382
2022-03-09,28.421
2022-03-10,28.292
2022-03-11,28.383
2022-03-12,28.383
2022-03-13,28.383
2022-03-14,28.515
2022-03-15,28.579
2022-03-16,28.58
2022-03-17,28.369
2022-03-18,28.335
2022-03-19,28.335
2022-03-20,28.335
2022-03-21,28.502
2022-03-22,28.537
2022-03-23,28.57
2022-03-24,28.613
2022-03-25,28.627
2022-03-26,28.627
2022-03-27,28.627
2022-03-28,28.795
2022-03-29,28.79
2022-03-30,28.555
2022-03-31,28.627
2022-04-01,28.675
2022-04-02,28.675
2022-04-03,28.675
2022-04-04,28.675
2022-04-05,28.675
2022-04-06,28.737
2022-04-07,28.826
2022-04-08,28.901
2022-04-09,28.901
2022-04-10,28.901
2022-04-11,29.083
2022-04-12,29.128
2022-04-13,29.029
2022-04-14,29.003
2022-04-15,29.128
2022-04-16,29.128
2022-04-17,29.128
2022-04-18,29.228
2022-04-19,29.232
2022-04-20,29.284
2022-04-21,29.177
2022-04-22,29.266
2022-04-23,29.266
2022-04-24,29.266
2022-04-25,29.343
2022-04-26,29.299
2022-04-27,29.406
2022-04-28,29.528
2022-04-29,29.437
2022-04-30,29.437
2022-05-01,29.437
2022-05-02,29.437
2022-05-03,29.54
2022-05-04,29.534
2022-05-05,29.503
2022-05-06,29.682
2022-05-07,29.682
2022-05-08,29.682
2022-05-09,29.79
2022-05-10,29.706
2022-05-11,29.693
2022-05-12,29.846
2022-05-13,29.805
2022-05-14,29.805
2022-05-15,29.805
2022-05-16,29.797
2022-05-17,29.679
2022-05-18,29.687
2022-05-19,29.766
2022-05-20,29.624
2022-05-21,29.624
2022-05-22,29.624
2022-05-23,29.607
2022-05-24,29.598
2022-05-25,29.509
2022-05-26,29.458
2022-05-27,29.306
2022-05-28,29.306
2022-05-29,29.306
2022-05-30,28.961
2022-05-31,28.999
2022-06-01,29.203
2022-06-02,29.35
2022-06-03,29.35
2022-06-04,29.35
2022-06-05,29.35
2022-06-06,29.389
2022-06-07,29.5
2022-06-08,29.505
2022-06-09,29.54
2022-06-10,29.568
2022-06-11,29.568
2022-06-12,29.568
2022-06-13,29.74
2022-06-14,29.673
2022-06-15,29.68
2022-06-16,29.746
2022-06-17,29.741
2022-06-18,29.741
2022-06-19,29.741
2022-06-20,29.742
2022-06-21,29.723
2022-06-22,29.819
2022-06-23,29.814
2022-06-24,29.736
2022-06-25,29.736
2022-06-26,29.736
2022-06-27,29.615
2022-06-28,29.68
2022-06-29,29.678
2022-06-30,29.741
2022-07-01,29.785
2022-07-02,29.785
2022-07-03,29.785
2022-07-04,29.757
2022-07-05,29.802
2022-07-06,29.824
2022-07-07,29.79
2022-07-08,29.791
2022-07-09,29.791
2022-07-10,29.791
2022-07-11,29.838
2022-07-12,29.904
2022-07-13,29.821
2022-07-14,29.903
2022-07-15,29.956
2022-07-16,29.956
2022-07-17,29.956
2022-07-18,29.907
2022-07-19,29.884
2022-07-20,29.923
2022-07-21,29.912
2022-07-22,29.906
2022-07-23,29.906
2022-07-24,29.906
2022-07-25,29.913
2022-07-26,29.939
2022-07-27,29.954
2022-07-28,29.934
2022-07-29,29.916
2022-07-30,29.916
2022-07-31,29.916
2022-08-01,30.0
2022-08-02,29.983
2022-08-03,30.017
2022-08-04,30.005
2022-08-05,29.944
2022-08-06,29.944
2022-08-07,29.944
2022-08-08,30.011
2022-08-09,30.001
2022-08-10,30.034
2022-08-11,29.956
2022-08-12,29.991
2022-08-13,29.991
2022-08-14,29.991
2022-08-15,30.01
2022-08-16,29.989
2022-08-17,29.991
2022-08-18,30.004
2022-08-19,30.027
2022-08-20,30.027
2022-08-21,30.027
2022-08-22,30.117
2022-08-23,30.199
2022-08-24,30.272
2022-08-25,30.211
2022-08-26,30.212
2022-08-27,30.212
2022-08-28,30.212
2022-08-29,30.407
2022-08-30,30.435
2022-08-31,30.387
2022-09-01,30.526
2022-09-02,30.595
2022-09-03,30.595
2022-09-04,30.595
2022-09-05,30.754
2022-09-06,30.765
2022-09-07,30.902
2022-09-08,30.932
2022-09-09,30.932
2022-09-10,30.932
2022-09-11,30.932
2022-09-12,30.882
2022-09-13,30.912
2022-09-14,31.11
2022-09-15,31.144
2022-09-16,31.356
2022-09-17,31.356
2022-09-18,31.356
2022-09-19,31.427
2022-09-20,31.375
2022-09-21,31.468
2022-09-22,31.613
2022-09-23,31.723
2022-09-24,31.723
2022-09-25,31.723
2022-09-26,31.835
2022-09-27,31.7
2022-09-28,31.864
2022-09-29,31.816
2022-09-30,31.753
2022-10-01,31.753
2022-10-02,31.753
2022-10-03,31.891
2022-10-04,31.733
2022-10-05,31.532
2022-10-06,31.508
2022-10-07,31.649
2022-10-08,31.649
2022-10-09,31.649
2022-10-10,31.649
2022-10-11,31.882
2022-10-12,31.836
2022-10-13,31.891
2022-10-14,31.919
2022-10-15,31.919
2022-10-16,31.919
2022-10-17,32.01
2022-10-18,31.98
2022-10-19,32.008
2022-10-20,32.066
2022-10-21,32.184
2022-10-22,32.184
2022-10-23,32.184
2022-10-24,32.262
2022-10-25,32.348
2022-10-26,32.161
2022-10-27,31.998
2022-10-28,32.146
2022-10-29,32.146
2022-10-30,32.146
2022-10-31,32.272
2022-11-01,32.188
2022-11-02,32.152
2022-11-03,32.248
2022-11-04,32.187
2022-11-05,32.187
2022-11-06,32.187
2022-11-07,32.102
2022-11-08,32.004
2022-11-09,31.828
2022-11-10,31.815
2022-11-11,31.198
2022-11-12,31.198
2022-11-13,31.198
2022-11-14,30.989
2022-11-15,30.963
2022-11-16,31.042
2022-11-17,31.088
2022-11-18,31.126
2022-11-19,31.126
2022-11-20,31.126
2022-11-21,31.196
2022-11-22,31.169
2022-11-23,31.169
2022-11-24,30.959
2022-11-25,30.845
2022-11-26,30.845
2022-11-27,30.845
2022-11-28,30.993
2022-11-29,30.914
2022-11-30,30.816
2022-12-01,30.62
2022-12-02,30.529
2022-12-03,30.529
2022-12-04,30.529
2022-12-05,30.485
2022-12-06,30.643
2022-12-07,30.63
2022-12-08,30.665
2022-12-09,30.623
2022-12-10,30.623
2022-12-11,30.623
2022-12-12,30.673
2022-12-13,30.68
2022-12-14,30.511
2022-12-15,30.635
2022-12-16,30.721
2022-12-17,30.721
2022-12-18,30.721
2022-12-19,30.735
2022-12-20,30.686
2022-12-21,30.662
2022-12-22,30.673
2022-12-23,30.738
2022-12-24,30.738
2022-12-25,30.738
2022-12-26,30.715
2022-12-27,30.725
2022-12-28,30.771
2022-12-29,30.721
2022-12-30,30.73
2022-12-31,30.73
2023-01-01,30.73
2023-01-02,30.73
2023-01-03,30.704
2023-01-04,30.672
2023-01-05,30.704
2023-01-06,30.727
2023-01-07,30.727
2023-01-08,30.727
2023-01-09,30.525
2023-01-10,30.463
2023-01-11,30.421
2023-01-12,30.44
2023-01-13,30.282
2023-01-14,30.282
2023-01-15,30.282
2023-01-16,30.284
2023-01-17,30.302
2023-01-18,30.295
2023-01-19,30.345
2023-01-20,30.345
2023-01-21,30.345
2023-01-22,30.345
2023-01-23,30.345
2023-01-24,30.345
2023-01-25,30.345
2023-01-26,30.345
2023-01-27,30.345
2023-01-28,30.345
2023-01-29,30.345
2023-01-30,30.077
2023-01-31,30.046
2023-02-01,29.903
2023-02-02,29.71
2023-02-03,29.71
2023-02-04,29.71
2023-02-05,29.71
2023-02-06,29.992
2023-02-07,30.065
2023-02-08,30.048
2023-02-09,30.073
2023-02-10,30.121
2023-02-11,30.121
2023-02-12,30.121
2023-02-13,30.237
2023-02-14,30.209
2023-02-15,30.314
2023-02-16,30.296
2023-02-17,30.417
2023-02-18,30.417
2023-02-19,30.417
2023-02-20,30.371
2023-02-21,30.428
2023-02-22,30.522
2023-02-23,30.353
2023-02-24,30.563
2023-02-25,30.563
2023-02-26,30.563
2023-02-27,30.563
2023-02-28,30.563
2023-03-01,30.582
2023-03-02,30.643
2023-03-03,30.624
2023-03-04,30.624
2023-03-05,30.624
2023-03-06,30.578
2023-03-07,30.59
2023-03-08,30.806
2023-03-09,30.838
2023-03-10,30.845
2023-03-11,30.845
2023-03-12,30.845
2023-03-13,30.618
2023-03-14,30.574
2023-03-15,30.608
2023-03-16,30.596
2023-03-17,30.552
2023-03-18,30.552
2023-03-19,30.552
2023-03-20,30.55
2023-03-21,30.501
2023-03-22,30.514
2023-03-23,30.347
2023-03-24,30.319
2023-03-25,30.319
2023-03-26,30.319
2023-03-27,30.367
2023-03-28,30.354
2023-03-29,30.455
2023-03-30,30.455
2023-03-31,30.487
2023-04-01,30.487
2023-04-02,30.487
2023-04-03,30.487
2023-04-04,30.487
2023-04-05,30.487
2023-04-06,30.502
2023-04-07,30.443
2023-04-08,30.443
2023-04-09,30.443
2023-04-10,30.446
2023-04-11,30.491
2023-04-12,30.499
2023-04-13,30.509
2023-04-14,30.436
2023-04-15,30.436
2023-04-16,30.436
2023-04-17,30.506
2023-04-18,30.516
2023-04-19,30.577
2023-04-20,30.58
2023-04-21,30.629
2023-04-22,30.629
2023-04-23,30.629
2023-04-24,30.654
2023-04-25,30.727
2023-04-26,30.714
2023-04-27,30.713
2023-04-28,30.752
2023-04-29,30.752
2023-04-30,30.752
2023-05-01,30.752
2023-05-02,30.813
2023-05-03,30.725
2023-05-04,30.682
2023-05-05,30.664
2023-05-06,30.664
2023-05-07,30.664
2023-05-08,30.693
2023-05-09,30.715
2023-05-10,30.701
2023-05-11,30.74
2023-05-12,30.759
2023-05-13,30.759
2023-05-14,30.759
2023-05-15,30.817
2023-05-16,30.793
2023-05-17,30.822
2023-05-18,30.764
2023-05-19,30.629
2023-05-20,30.629
2023-05-21,30.629
2023-05-22,30.68
2023-05-23,30.735
2023-05-24,30.811
2023-05-25,30.812
2023-05-26,30.716
2023-05-27,30.716
2023-05-28,30.716
2023-05-29,30.633
2023-05-30,30.627
2023-05-31,30.775
2023-06-01,30.75
2023-06-02,30.668
2023-06-03,30.668
2023-06-04,30.668
2023-06-05,30.714
2023-06-06,30.721
2023-06-07,30.745
2023-06-08,30.748
2023-06-09,30.74
2023-06-10,30.74
2023-06-11,30.74
2023-06-12,30.76
2023-06-13,30.673
2023-06-14,30.734
2023-06-15,30.742
2023-06-16,30.707
2023-06-17,30.707
2023-06-18,30.707
2023-06-19,30.826
2023-06-20,30.912
2023-06-21,30.949
2023-06-22,30.949
2023-06-23,30.949
2023-06-24,30.949
2023-06-25,30.949
2023-06-26,31.044
2023-06-27,31.027
2023-06-28,31.094
2023-06-29,31.077
2023-06-30,31.154
2023-07-01,31.154
2023-07-02,31.154
2023-07-03,31.136
2023-07-04,31.11
2023-07-05,31.147
2023-07-06,31.265
2023-07-07,31.31
2023-07-08,31.31
2023-07-09,31.31
2023-07-10,31.377
2023-07-11,31.312
2023-07-12,31.244
2023-07-13,30.945
2023-07-14,30.853
2023-07-15,30.853
2023-07-16,30.853
2023-07-17,31.028
2023-07-18,30.968
2023-07-19,31.077
2023-07-20,31.1
2023-07-21,31.262
2023-07-22,31.262
2023-07-23,31.262
2023-07-24,31.365
2023-07-25,31.301
2023-07-26,31.191
2023-07-27,31.209
2023-07-28,31.411
2023-07-29,31.411
2023-07-30,31.411
2023-07-31,31.455
2023-08-01,31.567
2023-08-02,31.626
2023-08-03,31.626
2023-08-04,31.697
2023-08-05,31.697
2023-08-06,31.697
2023-08-07,31.709
2023-08-08,31.811
2023-08-09,31.711
2023-08-10,31.747
2023-08-11,31.818
2023-08-12,31.818
2023-08-13,31.818
2023-08-14,31.925
2023-08-15,31.931
2023-08-16,31.896
2023-08-17,31.965
2023-08-18,31.918
2023-08-19,31.918
2023-08-20,31.918
2023-08-21,31.966
2023-08-22,31.935
2023-08-23,31.935
2023-08-24,31.764
2023-08-25,31.816
2023-08-26,31.816
2023-08-27,31.816
2023-08-28,31.92
2023-08-29,31.885
2023-08-30,31.855
2023-08-31,31.88
2023-09-01,31.84
2023-09-02,31.84
2023-09-03,31.84
2023-09-04,31.902
2023-09-05,31.927
2023-09-06,31.967
2023-09-07,32.029
2023-09-08,32.068
2023-09-09,32.068
2023-09-10,32.068
2023-09-11,31.974
2023-09-12,32.052
2023-09-13,31.951
2023-09-14,31.903
2023-09-15,31.909
2023-09-16,31.909
2023-09-17,31.909
2023-09-18,31.964
2023-09-19,32.014
2023-09-20,32.029
2023-09-21,32.129
2023-09-22,32.145
2023-09-23,32.145
2023-09-24,32.145
2023-09-25,32.162
2023-09-26,32.216
2023-09-27,32.241
2023-09-28,32.243
2023-09-29,32.243
2023-09-30,32.243
2023-10-01,32.243
2023-10-02,32.224
2023-10-03,32.342
2023-10-04,32.359
2023-10-05,32.299
2023-10-06,32.133
2023-10-07,32.133
2023-10-08,32.133
2023-10-09,32.133
2023-10-10,32.133
2023-10-11,32.104
2023-10-12,32.106
2023-10-13,32.217
2023-10-14,32.217
2023-10-15,32.217
2023-10-16,32.285
2023-10-17,32.316
2023-10-18,32.306
2023-10-19,32.393
2023-10-20,32.366
2023-10-21,32.366
2023-10-22,32.366
2023-10-23,32.367
2023-10-24,32.283
2023-10-25,32.384
2023-10-26,32.472
2023-10-27,32.439
2023-10-28,32.439
2023-10-29,32.439
2023-10-30,32.406
2023-10-31,32.401
2023-11-01,32.481
2023-11-02,32.324
2023-11-03,32.276
2023-11-04,32.276
2023-11-05,32.276
2023-11-06,32.105
2023-11-07,32.224
2023-11-08,32.253
2023-11-09,32.271
2023-11-10,32.366
2023-11-11,32.366
2023-11-12,32.366
2023-11-13,32.321
2023-11-14,32.347
2023-11-15,31.958
2023-11-16,31.894
2023-11-17,31.806
2023-11-18,31.806
2023-11-19,31.806
2023-11-20,31.626
2023-11-21,31.295
2023-11-22,31.581
2023-11-23,31.483
2023-11-24,31.639
2023-11-25,31.639
2023-11-26,31.639
2023-11-27,31.571
2023-11-28,31.452
2023-11-29,31.194
2023-11-30,31.274
