,USDEUR BGN Curncy
2022-11-13,0.9664
2022-11-14,0.9683
2022-11-15,0.9663
2022-11-16,0.962
2022-11-17,0.965
2022-11-18,0.9685
2022-11-19,0.9685
2022-11-20,0.9685
2022-11-21,0.9764
2022-11-22,0.9705
2022-11-23,0.9618
2022-11-24,0.9606
2022-11-25,0.962
2022-11-26,0.962
2022-11-27,0.962
2022-11-28,0.9672
2022-11-29,0.9681
2022-11-30,0.9609
2022-12-01,0.9506
2022-12-02,0.9492
2022-12-03,0.9492
2022-12-04,0.9492
2022-12-05,0.9532
2022-12-06,0.9554
2022-12-07,0.9518
2022-12-08,0.9473
2022-12-09,0.9487
2022-12-10,0.9487
2022-12-11,0.9487
2022-12-12,0.9491
2022-12-13,0.9405
2022-12-14,0.9361
2022-12-15,0.9409
2022-12-16,0.9446
2022-12-17,0.9446
2022-12-18,0.9446
2022-12-19,0.9428
2022-12-20,0.9413
2022-12-21,0.943
2022-12-22,0.9438
2022-12-23,0.9419
2022-12-24,0.9419
2022-12-25,0.9419
2022-12-26,0.9401
2022-12-27,0.9399
2022-12-28,0.9423
2022-12-29,0.938
2022-12-30,0.9341
2022-12-31,0.9341
2023-01-01,0.9341
2023-01-02,0.9375
2023-01-03,0.9481
2023-01-04,0.9431
2023-01-05,0.9504
2023-01-06,0.9395
2023-01-07,0.9395
2023-01-08,0.9395
2023-01-09,0.9319
2023-01-10,0.9317
2023-01-11,0.9296
2023-01-12,0.9214
2023-01-13,0.9233
2023-01-14,0.9233
2023-01-15,0.9233
2023-01-16,0.9241
2023-01-17,0.9269
2023-01-18,0.9264
2023-01-19,0.9231
2023-01-20,0.9211
2023-01-21,0.9211
2023-01-22,0.9211
2023-01-23,0.9198
2023-01-24,0.9185
2023-01-25,0.9161
2023-01-26,0.9181
2023-01-27,0.9202
2023-01-28,0.9202
2023-01-29,0.9202
2023-01-30,0.9216
2023-01-31,0.9205
2023-02-01,0.9099
2023-02-02,0.9166
2023-02-03,0.9264
2023-02-04,0.9264
2023-02-05,0.9264
2023-02-06,0.9323
2023-02-07,0.9323
2023-02-08,0.9335
2023-02-09,0.9311
2023-02-10,0.9365
2023-02-11,0.9365
2023-02-12,0.9365
2023-02-13,0.9326
2023-02-14,0.9313
2023-02-15,0.9356
2023-02-16,0.9369
2023-02-17,0.9351
2023-02-18,0.9351
2023-02-19,0.9351
2023-02-20,0.9358
2023-02-21,0.9391
2023-02-22,0.943
2023-02-23,0.9438
2023-02-24,0.9481
2023-02-25,0.9481
2023-02-26,0.9481
2023-02-27,0.9426
2023-02-28,0.9456
2023-03-01,0.9374
2023-03-02,0.9436
2023-03-03,0.9403
2023-03-04,0.9403
2023-03-05,0.9403
2023-03-06,0.9363
2023-03-07,0.9479
2023-03-08,0.9483
2023-03-09,0.9451
2023-03-10,0.9396
2023-03-11,0.9396
2023-03-12,0.9396
2023-03-13,0.9319
2023-03-14,0.9317
2023-03-15,0.9454
2023-03-16,0.9425
2023-03-17,0.9372
2023-03-18,0.9372
2023-03-19,0.9372
2023-03-20,0.9327
2023-03-21,0.9287
2023-03-22,0.9212
2023-03-23,0.9233
2023-03-24,0.9294
2023-03-25,0.9294
2023-03-26,0.9294
2023-03-27,0.9261
2023-03-28,0.9221
2023-03-29,0.9222
2023-03-30,0.917
2023-03-31,0.9226
2023-04-01,0.9226
2023-04-02,0.9226
2023-04-03,0.9175
2023-04-04,0.913
2023-04-05,0.917
2023-04-06,0.9156
2023-04-07,0.917
2023-04-08,0.917
2023-04-09,0.917
2023-04-10,0.9209
2023-04-11,0.9164
2023-04-12,0.9098
2023-04-13,0.9053
2023-04-14,0.9097
2023-04-15,0.9097
2023-04-16,0.9097
2023-04-17,0.9153
2023-04-18,0.9114
2023-04-19,0.9128
2023-04-20,0.9115
2023-04-21,0.9103
2023-04-22,0.9103
2023-04-23,0.9103
2023-04-24,0.9053
2023-04-25,0.9114
2023-04-26,0.9057
2023-04-27,0.9068
2023-04-28,0.9075
2023-04-29,0.9075
2023-04-30,0.9075
2023-05-01,0.9111
2023-05-02,0.9091
2023-05-03,0.904
2023-05-04,0.9081
2023-05-05,0.9075
2023-05-06,0.9075
2023-05-07,0.9075
2023-05-08,0.9087
2023-05-09,0.9122
2023-05-10,0.9106
2023-05-11,0.9161
2023-05-12,0.9217
2023-05-13,0.9217
2023-05-14,0.9217
2023-05-15,0.9196
2023-05-16,0.9206
2023-05-17,0.9225
2023-05-18,0.9285
2023-05-19,0.9255
2023-05-20,0.9255
2023-05-21,0.9255
2023-05-22,0.9248
2023-05-23,0.9285
2023-05-24,0.9302
2023-05-25,0.9324
2023-05-26,0.9326
2023-05-27,0.9326
2023-05-28,0.9326
2023-05-29,0.9339
2023-05-30,0.9316
2023-05-31,0.9355
2023-06-01,0.9292
2023-06-02,0.9339
2023-06-03,0.9339
2023-06-04,0.9339
2023-06-05,0.9334
2023-06-06,0.9352
2023-06-07,0.9347
2023-06-08,0.9275
2023-06-09,0.9303
2023-06-10,0.9303
2023-06-11,0.9303
2023-06-12,0.9296
2023-06-13,0.9265
2023-06-14,0.9233
2023-06-15,0.9137
2023-06-16,0.9143
2023-06-17,0.9143
2023-06-18,0.9143
2023-06-19,0.9156
2023-06-20,0.9159
2023-06-21,0.9102
2023-06-22,0.9128
2023-06-23,0.9179
2023-06-24,0.9179
2023-06-25,0.9179
2023-06-26,0.9169
2023-06-27,0.9124
2023-06-28,0.9163
2023-06-29,0.9204
2023-06-30,0.9167
2023-07-01,0.9167
2023-07-02,0.9167
2023-07-03,0.9165
2023-07-04,0.9192
2023-07-05,0.9213
2023-07-06,0.9184
2023-07-07,0.9118
2023-07-08,0.9118
2023-07-09,0.9118
2023-07-10,0.909
2023-07-11,0.9084
2023-07-12,0.8985
2023-07-13,0.8908
2023-07-14,0.8907
2023-07-15,0.8907
2023-07-16,0.8907
2023-07-17,0.89
2023-07-18,0.8906
2023-07-19,0.8928
2023-07-20,0.8985
2023-07-21,0.8989
2023-07-22,0.8989
2023-07-23,0.8989
2023-07-24,0.9038
2023-07-25,0.9045
2023-07-26,0.9021
2023-07-27,0.9109
2023-07-28,0.9078
2023-07-29,0.9078
2023-07-30,0.9078
2023-07-31,0.9093
2023-08-01,0.9104
2023-08-02,0.9143
2023-08-03,0.9133
2023-08-04,0.9086
2023-08-05,0.9086
2023-08-06,0.9086
2023-08-07,0.9089
2023-08-08,0.9127
2023-08-09,0.9112
2023-08-10,0.9107
2023-08-11,0.9134
2023-08-12,0.9134
2023-08-13,0.9134
2023-08-14,0.9169
2023-08-15,0.917
2023-08-16,0.9192
2023-08-17,0.9198
2023-08-18,0.9197
2023-08-19,0.9197
2023-08-20,0.9197
2023-08-21,0.9178
2023-08-22,0.922
2023-08-23,0.9205
2023-08-24,0.925
2023-08-25,0.9263
2023-08-26,0.9263
2023-08-27,0.9263
2023-08-28,0.9243
2023-08-29,0.9191
2023-08-30,0.9155
2023-08-31,0.9222
2023-09-01,0.9277
2023-09-02,0.9277
2023-09-03,0.9277
2023-09-04,0.9263
2023-09-05,0.9326
2023-09-06,0.9322
2023-09-07,0.9349
2023-09-08,0.9346
2023-09-09,0.9346
2023-09-10,0.9346
2023-09-11,0.9302
2023-09-12,0.9299
2023-09-13,0.932
2023-09-14,0.9396
2023-09-15,0.9383
2023-09-16,0.9383
2023-09-17,0.9383
2023-09-18,0.9353
2023-09-19,0.9364
2023-09-20,0.938
2023-09-21,0.938
2023-09-22,0.9387
2023-09-23,0.9387
2023-09-24,0.9387
2023-09-25,0.944
2023-09-26,0.9459
2023-09-27,0.9521
2023-09-28,0.9465
2023-09-29,0.9458
2023-09-30,0.9458
2023-10-01,0.9458
2023-10-02,0.9544
2023-10-03,0.9554
2023-10-04,0.952
2023-10-05,0.9479
2023-10-06,0.9446
2023-10-07,0.9446
2023-10-08,0.9446
2023-10-09,0.9463
2023-10-10,0.9429
2023-10-11,0.9416
2023-10-12,0.9498
2023-10-13,0.9515
2023-10-14,0.9515
2023-10-15,0.9515
2023-10-16,0.9469
2023-10-17,0.9454
2023-10-18,0.9491
2023-10-19,0.945
2023-10-20,0.9439
2023-10-21,0.9439
2023-10-22,0.9439
2023-10-23,0.9372
2023-10-24,0.9443
2023-10-25,0.9464
2023-10-26,0.9467
2023-10-27,0.9465
2023-10-28,0.9465
2023-10-29,0.9465
2023-10-30,0.942
2023-10-31,0.9456
2023-11-01,0.946
2023-11-02,0.9415
2023-11-03,0.9319
2023-11-04,0.9319
2023-11-05,0.9319
2023-11-06,0.933
2023-11-07,0.9346
2023-11-08,0.9338
2023-11-09,0.9374
2023-11-10,0.9358
2023-11-11,0.9358
2023-11-12,0.9358
2023-11-13,0.9347
2023-11-14,0.9192
2023-11-15,0.9219
2023-11-16,0.9215
2023-11-17,0.9162
2023-11-18,0.9162
2023-11-19,0.9162
2023-11-20,0.9141
2023-11-21,0.9165
2023-11-22,0.9184
2023-11-23,0.917
2023-11-24,0.9141
2023-11-25,0.9141
2023-11-26,0.9141
2023-11-27,0.9129
2023-11-28,0.9097
2023-11-29,0.9116
2023-11-30,0.9184
2023-12-01,0.9188
2023-12-02,0.9188
2023-12-03,0.9188
2023-12-04,0.9228
2023-12-05,0.9262
2023-12-06,0.929
2023-12-07,0.9264
2023-12-08,0.9291
2023-12-09,0.9291
2023-12-10,0.9291
2023-12-11,0.929
2023-12-12,0.9264
2023-12-13,0.9196
2023-12-14,0.9096
2023-12-15,0.9178
2023-12-16,0.9178
2023-12-17,0.9178
2023-12-18,0.9155
2023-12-19,0.9107
2023-12-20,0.9139
2023-12-21,0.9082
2023-12-22,0.908
2023-12-23,0.908
2023-12-24,0.908
2023-12-25,0.9084
2023-12-26,0.9056
2023-12-27,0.9005
2023-12-28,0.9041
2023-12-29,0.9059
2023-12-30,0.9059
2023-12-31,0.9059
2024-01-01,0.9054
2024-01-02,0.9139
2024-01-03,0.9156
2024-01-04,0.9137
2024-01-05,0.9139
2024-01-06,0.9139
2024-01-07,0.9139
2024-01-08,0.9132
2024-01-09,0.9148
2024-01-10,0.9113
2024-01-11,0.9114
2024-01-12,0.9132
2024-01-13,0.9132
2024-01-14,0.9132
2024-01-15,0.9132
2024-01-16,0.9195
2024-01-17,0.9189
2024-01-18,0.9194
2024-01-19,0.9176
2024-01-20,0.9176
2024-01-21,0.9176
2024-01-22,0.9189
2024-01-23,0.9213
2024-01-24,0.9187
2024-01-25,0.922
2024-01-26,0.9214
2024-01-27,0.9214
2024-01-28,0.9214
2024-01-29,0.9231
2024-01-30,0.922
2024-01-31,0.9244
2024-02-01,0.9198
2024-02-02,0.9269
2024-02-03,0.9269
2024-02-04,0.9269
2024-02-05,0.9309
2024-02-06,0.9298
2024-02-07,0.9284
2024-02-08,0.9278
2024-02-09,0.9273
2024-02-10,0.9273
2024-02-11,0.9273
2024-02-12,0.9284
2024-02-13,0.9338
2024-02-14,0.9322
2024-02-15,0.9283
2024-02-16,0.9279
2024-02-17,0.9279
2024-02-18,0.9279
2024-02-19,0.9277
2024-02-20,0.9253
2024-02-21,0.9243
2024-02-22,0.924
2024-02-23,0.9241
2024-02-24,0.9241
2024-02-25,0.9241
2024-02-26,0.9216
2024-02-27,0.9222
2024-02-28,0.9227
2024-02-29,0.9255
2024-03-01,0.9227
2024-03-02,0.9227
2024-03-03,0.9227
2024-03-04,0.9212
2024-03-05,0.9211
2024-03-06,0.9175
2024-03-07,0.9134
2024-03-08,0.9142
2024-03-09,0.9142
2024-03-10,0.9142
2024-03-11,0.9153
2024-03-12,0.9152
2024-03-13,0.9134
2024-03-14,0.9189
2024-03-15,0.9184
2024-03-16,0.9184
2024-03-17,0.9184
2024-03-18,0.9198
2024-03-19,0.9203
2024-03-20,0.9156
2024-03-21,0.9208
2024-03-22,0.9252
2024-03-23,0.9252
2024-03-24,0.9252
2024-03-25,0.9227
2024-03-26,0.9233
2024-03-27,0.9236
2024-03-28,0.9269
2024-03-29,0.9268
2024-03-30,0.9268
2024-03-31,0.9268
2024-04-01,0.9308
2024-04-02,0.9285
2024-04-03,0.9228
2024-04-04,0.9228
2024-04-05,0.9228
2024-04-06,0.9228
2024-04-07,0.9228
2024-04-08,0.9209
