,USDGBP BGN Curncy
2019-08-25,0.8138
2019-08-26,0.8185
2019-08-27,0.8136
2019-08-28,0.8189
2019-08-29,0.8209
2019-08-30,0.8222
2019-08-31,0.8222
2019-09-01,0.8222
2019-09-02,0.8288
2019-09-03,0.8276
2019-09-04,0.8162
2019-09-05,0.8109
2019-09-06,0.8138
2019-09-07,0.8138
2019-09-08,0.8138
2019-09-09,0.81
2019-09-10,0.8094
2019-09-11,0.8112
2019-09-12,0.8107
2019-09-13,0.7999
2019-09-14,0.7999
2019-09-15,0.7999
2019-09-16,0.8045
2019-09-17,0.8
2019-09-18,0.8018
2019-09-19,0.7985
2019-09-20,0.8015
2019-09-21,0.8015
2019-09-22,0.8015
2019-09-23,0.8043
2019-09-24,0.8003
2019-09-25,0.8097
2019-09-26,0.8112
2019-09-27,0.8136
2019-09-28,0.8136
2019-09-29,0.8136
2019-09-30,0.8135
2019-10-01,0.8127
2019-10-02,0.813
2019-10-03,0.811
2019-10-04,0.8108
2019-10-05,0.8108
2019-10-06,0.8108
2019-10-07,0.8135
2019-10-08,0.8184
2019-10-09,0.8193
2019-10-10,0.8037
2019-10-11,0.7907
2019-10-12,0.7907
2019-10-13,0.7907
2019-10-14,0.7932
2019-10-15,0.7821
2019-10-16,0.7795
2019-10-17,0.7757
2019-10-18,0.7707
2019-10-19,0.7707
2019-10-20,0.7707
2019-10-21,0.7716
2019-10-22,0.7769
2019-10-23,0.7744
2019-10-24,0.7781
2019-10-25,0.7796
2019-10-26,0.7796
2019-10-27,0.7796
2019-10-28,0.7775
2019-10-29,0.7771
2019-10-30,0.7752
2019-10-31,0.7728
2019-11-01,0.7729
2019-11-02,0.7729
2019-11-03,0.7729
2019-11-04,0.7761
2019-11-05,0.7762
2019-11-06,0.7779
2019-11-07,0.7803
2019-11-08,0.7828
2019-11-09,0.7828
2019-11-10,0.7828
2019-11-11,0.778
2019-11-12,0.7785
2019-11-13,0.7781
2019-11-14,0.7763
2019-11-15,0.775
2019-11-16,0.775
2019-11-17,0.775
2019-11-18,0.7721
2019-11-19,0.7736
2019-11-20,0.7738
2019-11-21,0.7745
2019-11-22,0.7792
2019-11-23,0.7792
2019-11-24,0.7792
2019-11-25,0.7752
2019-11-26,0.7772
2019-11-27,0.7738
2019-11-28,0.7745
2019-11-29,0.7733
2019-11-30,0.7733
2019-12-01,0.7733
2019-12-02,0.7727
2019-12-03,0.7695
2019-12-04,0.7631
2019-12-05,0.7601
2019-12-06,0.761
2019-12-07,0.761
2019-12-08,0.761
2019-12-09,0.7607
2019-12-10,0.7601
2019-12-11,0.7579
2019-12-12,0.7596
2019-12-13,0.7503
2019-12-14,0.7503
2019-12-15,0.7503
2019-12-16,0.7499
2019-12-17,0.7616
2019-12-18,0.7646
2019-12-19,0.7687
2019-12-20,0.7692
2019-12-21,0.7692
2019-12-22,0.7692
2019-12-23,0.7731
2019-12-24,0.7724
2019-12-25,0.7719
2019-12-26,0.7695
2019-12-27,0.7645
2019-12-28,0.7645
2019-12-29,0.7645
2019-12-30,0.7627
2019-12-31,0.7543
2020-01-01,0.7546
2020-01-02,0.7611
2020-01-03,0.7643
2020-01-04,0.7643
2020-01-05,0.7643
2020-01-06,0.7593
2020-01-07,0.762
2020-01-08,0.7636
2020-01-09,0.7652
2020-01-10,0.7655
2020-01-11,0.7655
2020-01-12,0.7655
2020-01-13,0.7699
2020-01-14,0.7681
2020-01-15,0.7669
2020-01-16,0.7646
2020-01-17,0.7686
2020-01-18,0.7686
2020-01-19,0.7686
2020-01-20,0.7686
2020-01-21,0.7662
2020-01-22,0.7609
2020-01-23,0.7619
2020-01-24,0.765
2020-01-25,0.765
2020-01-26,0.765
2020-01-27,0.7659
2020-01-28,0.7676
2020-01-29,0.7681
2020-01-30,0.7638
2020-01-31,0.7572
2020-02-01,0.7572
2020-02-02,0.7572
2020-02-03,0.7693
2020-02-04,0.7674
2020-02-05,0.7691
2020-02-06,0.7735
2020-02-07,0.7761
2020-02-08,0.7761
2020-02-09,0.7761
2020-02-10,0.7743
2020-02-11,0.7721
2020-02-12,0.7716
2020-02-13,0.7667
2020-02-14,0.7665
2020-02-15,0.7665
2020-02-16,0.7665
2020-02-17,0.7689
2020-02-18,0.7694
2020-02-19,0.7738
2020-02-20,0.7762
2020-02-21,0.7715
2020-02-22,0.7715
2020-02-23,0.7715
2020-02-24,0.7736
2020-02-25,0.769
2020-02-26,0.7751
2020-02-27,0.7761
2020-02-28,0.7801
2020-02-29,0.7801
2020-03-01,0.7801
2020-03-02,0.7841
2020-03-03,0.7805
2020-03-04,0.7768
2020-03-05,0.772
2020-03-06,0.7663
2020-03-07,0.7663
2020-03-08,0.7663
2020-03-09,0.7622
2020-03-10,0.7746
2020-03-11,0.7799
2020-03-12,0.7957
2020-03-13,0.8146
2020-03-14,0.8146
2020-03-15,0.8146
2020-03-16,0.8149
2020-03-17,0.8295
2020-03-18,0.8604
2020-03-19,0.8706
2020-03-20,0.8596
2020-03-21,0.8596
2020-03-22,0.8596
2020-03-23,0.8661
2020-03-24,0.8502
2020-03-25,0.8417
2020-03-26,0.8192
2020-03-27,0.8029
2020-03-28,0.8029
2020-03-29,0.8029
2020-03-30,0.8052
2020-03-31,0.8056
2020-04-01,0.8086
2020-04-02,0.8067
2020-04-03,0.8152
2020-04-04,0.8152
2020-04-05,0.8152
2020-04-06,0.8176
2020-04-07,0.8109
2020-04-08,0.8074
2020-04-09,0.8024
2020-04-10,0.8031
2020-04-11,0.8031
2020-04-12,0.8031
2020-04-13,0.7998
2020-04-14,0.792
2020-04-15,0.7985
2020-04-16,0.8028
2020-04-17,0.8
2020-04-18,0.8
2020-04-19,0.8
2020-04-20,0.8042
2020-04-21,0.8135
2020-04-22,0.8108
2020-04-23,0.81
2020-04-24,0.8087
2020-04-25,0.8087
2020-04-26,0.8087
2020-04-27,0.8045
2020-04-28,0.8049
2020-04-29,0.8019
2020-04-30,0.794
2020-05-01,0.8004
2020-05-02,0.8004
2020-05-03,0.8004
2020-05-04,0.8037
2020-05-05,0.8042
2020-05-06,0.81
2020-05-07,0.8089
2020-05-08,0.8061
2020-05-09,0.8061
2020-05-10,0.8061
2020-05-11,0.8108
2020-05-12,0.8157
2020-05-13,0.8172
2020-05-14,0.8175
2020-05-15,0.8262
2020-05-16,0.8262
2020-05-17,0.8262
2020-05-18,0.82
2020-05-19,0.8162
2020-05-20,0.8171
2020-05-21,0.8181
2020-05-22,0.8221
2020-05-23,0.8221
2020-05-24,0.8221
2020-05-25,0.8204
2020-05-26,0.8107
2020-05-27,0.8157
2020-05-28,0.8116
2020-05-29,0.8095
2020-05-30,0.8095
2020-05-31,0.8095
2020-06-01,0.8006
2020-06-02,0.7968
2020-06-03,0.7952
2020-06-04,0.7939
2020-06-05,0.7894
2020-06-06,0.7894
2020-06-07,0.7894
2020-06-08,0.7859
2020-06-09,0.7857
2020-06-10,0.7845
2020-06-11,0.7935
2020-06-12,0.7975
2020-06-13,0.7975
2020-06-14,0.7975
2020-06-15,0.7933
2020-06-16,0.7954
2020-06-17,0.7965
2020-06-18,0.805
2020-06-19,0.8098
2020-06-20,0.8098
2020-06-21,0.8098
2020-06-22,0.802
2020-06-23,0.7987
2020-06-24,0.8051
2020-06-25,0.8052
2020-06-26,0.8106
2020-06-27,0.8106
2020-06-28,0.8106
2020-06-29,0.8131
2020-06-30,0.8064
2020-07-01,0.8016
2020-07-02,0.802
2020-07-03,0.8012
2020-07-04,0.8012
2020-07-05,0.8012
2020-07-06,0.8005
2020-07-07,0.7972
2020-07-08,0.793
2020-07-09,0.7933
2020-07-10,0.7923
2020-07-11,0.7923
2020-07-12,0.7923
2020-07-13,0.7966
2020-07-14,0.7966
2020-07-15,0.7944
2020-07-16,0.7966
2020-07-17,0.7957
2020-07-18,0.7957
2020-07-19,0.7957
2020-07-20,0.7898
2020-07-21,0.7854
2020-07-22,0.7853
2020-07-23,0.7849
2020-07-24,0.7816
2020-07-25,0.7816
2020-07-26,0.7816
2020-07-27,0.7763
2020-07-28,0.7733
2020-07-29,0.7694
2020-07-30,0.7636
2020-07-31,0.7642
2020-08-01,0.7642
2020-08-02,0.7642
2020-08-03,0.7648
2020-08-04,0.765
2020-08-05,0.7625
2020-08-06,0.7609
2020-08-07,0.7662
2020-08-08,0.7662
2020-08-09,0.7662
2020-08-10,0.765
2020-08-11,0.7664
2020-08-12,0.7673
2020-08-13,0.7653
2020-08-14,0.7642
2020-08-15,0.7642
2020-08-16,0.7642
2020-08-17,0.7631
2020-08-18,0.7554
2020-08-19,0.7634
2020-08-20,0.7568
2020-08-21,0.7639
2020-08-22,0.7639
2020-08-23,0.7639
2020-08-24,0.7655
2020-08-25,0.7603
2020-08-26,0.757
2020-08-27,0.7575
2020-08-28,0.749
2020-08-29,0.749
2020-08-30,0.749
2020-08-31,0.748
2020-09-01,0.7472
2020-09-02,0.749
2020-09-03,0.753
2020-09-04,0.753
2020-09-05,0.753
2020-09-06,0.753
2020-09-07,0.7595
2020-09-08,0.7703
2020-09-09,0.7692
2020-09-10,0.7808
2020-09-11,0.7815
2020-09-12,0.7815
2020-09-13,0.7815
2020-09-14,0.7785
2020-09-15,0.7759
2020-09-16,0.7711
2020-09-17,0.7709
2020-09-18,0.7742
2020-09-19,0.7742
2020-09-20,0.7742
2020-09-21,0.7803
2020-09-22,0.7853
2020-09-23,0.7858
2020-09-24,0.7848
2020-09-25,0.7846
2020-09-26,0.7846
2020-09-27,0.7846
2020-09-28,0.7793
2020-09-29,0.7777
2020-09-30,0.7738
2020-10-01,0.7758
2020-10-02,0.773
2020-10-03,0.773
2020-10-04,0.773
2020-10-05,0.7705
2020-10-06,0.7765
2020-10-07,0.774
2020-10-08,0.7729
2020-10-09,0.7665
2020-10-10,0.7665
2020-10-11,0.7665
2020-10-12,0.7653
2020-10-13,0.773
2020-10-14,0.7686
2020-10-15,0.7748
2020-10-16,0.7742
2020-10-17,0.7742
2020-10-18,0.7742
2020-10-19,0.7721
2020-10-20,0.7724
2020-10-21,0.7607
2020-10-22,0.7643
2020-10-23,0.7667
2020-10-24,0.7667
2020-10-25,0.7667
2020-10-26,0.7678
2020-10-27,0.7665
2020-10-28,0.7702
2020-10-29,0.7734
2020-10-30,0.7722
2020-10-31,0.7722
2020-11-01,0.7722
2020-11-02,0.7741
2020-11-03,0.7656
2020-11-04,0.77
2020-11-05,0.7606
2020-11-06,0.7604
2020-11-07,0.7604
2020-11-08,0.7604
2020-11-09,0.7596
2020-11-10,0.7534
2020-11-11,0.7562
2020-11-12,0.7623
2020-11-13,0.7581
2020-11-14,0.7581
2020-11-15,0.7581
2020-11-16,0.7574
2020-11-17,0.7548
2020-11-18,0.7537
2020-11-19,0.754
2020-11-20,0.7528
2020-11-21,0.7528
2020-11-22,0.7528
2020-11-23,0.7505
2020-11-24,0.7484
2020-11-25,0.747
2020-11-26,0.7486
2020-11-27,0.7511
2020-11-28,0.7511
2020-11-29,0.7511
2020-11-30,0.7505
2020-12-01,0.7451
2020-12-02,0.7481
2020-12-03,0.7434
2020-12-04,0.7442
2020-12-05,0.7442
2020-12-06,0.7442
2020-12-07,0.7473
2020-12-08,0.7486
2020-12-09,0.7459
2020-12-10,0.7522
2020-12-11,0.7562
2020-12-12,0.7562
2020-12-13,0.7562
2020-12-14,0.7502
2020-12-15,0.7427
2020-12-16,0.7402
2020-12-17,0.7362
2020-12-18,0.7392
2020-12-19,0.7392
2020-12-20,0.7392
2020-12-21,0.7426
2020-12-22,0.7483
2020-12-23,0.741
2020-12-24,0.7377
2020-12-25,0.7373
2020-12-26,0.7373
2020-12-27,0.7373
2020-12-28,0.7432
2020-12-29,0.7406
2020-12-30,0.7339
2020-12-31,0.7318
2021-01-01,0.7316
2021-01-02,0.7316
2021-01-03,0.7316
2021-01-04,0.7367
2021-01-05,0.7338
2021-01-06,0.7348
2021-01-07,0.7371
2021-01-08,0.7371
2021-01-09,0.7371
2021-01-10,0.7371
2021-01-11,0.7399
2021-01-12,0.7317
2021-01-13,0.7333
2021-01-14,0.7306
2021-01-15,0.7361
2021-01-16,0.7361
2021-01-17,0.7361
2021-01-18,0.7359
2021-01-19,0.7335
2021-01-20,0.7324
2021-01-21,0.7281
2021-01-22,0.7308
2021-01-23,0.7308
2021-01-24,0.7308
2021-01-25,0.7312
2021-01-26,0.7281
2021-01-27,0.7305
2021-01-28,0.7288
2021-01-29,0.7297
2021-01-30,0.7297
2021-01-31,0.7297
2021-02-01,0.732
2021-02-02,0.7316
2021-02-03,0.7328
2021-02-04,0.7315
2021-02-05,0.7281
2021-02-06,0.7281
2021-02-07,0.7281
2021-02-08,0.7277
2021-02-09,0.7238
2021-02-10,0.7228
2021-02-11,0.7238
2021-02-12,0.7218
2021-02-13,0.7218
2021-02-14,0.7218
2021-02-15,0.7192
2021-02-16,0.7193
2021-02-17,0.7213
2021-02-18,0.7156
2021-02-19,0.7137
2021-02-20,0.7137
2021-02-21,0.7137
2021-02-22,0.711
2021-02-23,0.7085
2021-02-24,0.7071
2021-02-25,0.7138
2021-02-26,0.718
2021-02-27,0.718
2021-02-28,0.718
2021-03-01,0.7181
2021-03-02,0.7165
2021-03-03,0.7169
2021-03-04,0.7198
2021-03-05,0.7227
2021-03-06,0.7227
2021-03-07,0.7227
2021-03-08,0.7235
2021-03-09,0.72
2021-03-10,0.7176
2021-03-11,0.7147
2021-03-12,0.7183
2021-03-13,0.7183
2021-03-14,0.7183
2021-03-15,0.7193
2021-03-16,0.7198
2021-03-17,0.7161
2021-03-18,0.718
2021-03-19,0.7209
2021-03-20,0.7209
2021-03-21,0.7209
2021-03-22,0.7213
2021-03-23,0.7271
2021-03-24,0.7307
2021-03-25,0.7282
2021-03-26,0.7252
2021-03-27,0.7252
2021-03-28,0.7252
2021-03-29,0.7266
2021-03-30,0.7278
2021-03-31,0.7255
2021-04-01,0.7229
2021-04-02,0.7229
2021-04-03,0.7229
2021-04-04,0.7229
2021-04-05,0.7193
2021-04-06,0.7234
2021-04-07,0.7279
2021-04-08,0.7281
2021-04-09,0.7296
2021-04-10,0.7296
2021-04-11,0.7296
2021-04-12,0.7276
2021-04-13,0.7272
2021-04-14,0.7258
2021-04-15,0.7257
2021-04-16,0.7227
2021-04-17,0.7227
2021-04-18,0.7227
2021-04-19,0.715
2021-04-20,0.7175
2021-04-21,0.7179
2021-04-22,0.7225
2021-04-23,0.7207
2021-04-24,0.7207
2021-04-25,0.7207
2021-04-26,0.7194
2021-04-27,0.719
2021-04-28,0.7174
2021-04-29,0.7173
2021-04-30,0.7239
2021-05-01,0.7239
2021-05-02,0.7239
2021-05-03,0.719
2021-05-04,0.7201
2021-05-05,0.719
2021-05-06,0.7198
2021-05-07,0.7149
2021-05-08,0.7149
2021-05-09,0.7149
2021-05-10,0.7083
2021-05-11,0.7071
2021-05-12,0.7115
2021-05-13,0.7117
2021-05-14,0.7094
2021-05-15,0.7094
2021-05-16,0.7094
2021-05-17,0.7073
2021-05-18,0.7048
2021-05-19,0.7085
2021-05-20,0.7047
2021-05-21,0.7067
2021-05-22,0.7067
2021-05-23,0.7067
2021-05-24,0.7064
2021-05-25,0.7067
2021-05-26,0.7083
2021-05-27,0.704
2021-05-28,0.7047
2021-05-29,0.7047
2021-05-30,0.7047
2021-05-31,0.7036
2021-06-01,0.7067
2021-06-02,0.7057
2021-06-03,0.7089
2021-06-04,0.7064
2021-06-05,0.7064
2021-06-06,0.7064
2021-06-07,0.7054
2021-06-08,0.7065
2021-06-09,0.7085
2021-06-10,0.7054
2021-06-11,0.7088
2021-06-12,0.7088
2021-06-13,0.7088
2021-06-14,0.7088
2021-06-15,0.71
2021-06-16,0.7124
2021-06-17,0.7181
2021-06-18,0.7243
2021-06-19,0.7243
2021-06-20,0.7243
2021-06-21,0.7177
2021-06-22,0.7169
2021-06-23,0.7162
2021-06-24,0.7182
2021-06-25,0.7204
2021-06-26,0.7204
2021-06-27,0.7204
2021-06-28,0.7204
2021-06-29,0.7227
2021-06-30,0.7229
2021-07-01,0.7266
2021-07-02,0.7233
2021-07-03,0.7233
2021-07-04,0.7233
2021-07-05,0.7223
2021-07-06,0.7246
2021-07-07,0.7246
2021-07-08,0.7253
2021-07-09,0.7191
2021-07-10,0.7191
2021-07-11,0.7191
2021-07-12,0.7202
2021-07-13,0.7239
2021-07-14,0.7216
2021-07-15,0.7232
2021-07-16,0.7264
2021-07-17,0.7264
2021-07-18,0.7264
2021-07-19,0.7312
2021-07-20,0.7338
2021-07-21,0.729
2021-07-22,0.7263
2021-07-23,0.7273
2021-07-24,0.7273
2021-07-25,0.7273
2021-07-26,0.7237
2021-07-27,0.7205
2021-07-28,0.7193
2021-07-29,0.7163
2021-07-30,0.7193
2021-07-31,0.7193
2021-08-01,0.7193
2021-08-02,0.7202
2021-08-03,0.7187
2021-08-04,0.72
2021-08-05,0.7179
2021-08-06,0.7208
2021-08-07,0.7208
2021-08-08,0.7208
2021-08-09,0.7222
2021-08-10,0.7226
2021-08-11,0.7211
2021-08-12,0.7243
2021-08-13,0.7212
2021-08-14,0.7212
2021-08-15,0.7212
2021-08-16,0.7225
2021-08-17,0.7278
2021-08-18,0.727
2021-08-19,0.7334
2021-08-20,0.734
2021-08-21,0.734
2021-08-22,0.734
2021-08-23,0.7287
2021-08-24,0.7284
2021-08-25,0.7266
2021-08-26,0.7299
2021-08-27,0.7267
2021-08-28,0.7267
2021-08-29,0.7267
2021-08-30,0.7267
2021-08-31,0.727
2021-09-01,0.7263
2021-09-02,0.7229
2021-09-03,0.7216
2021-09-04,0.7216
2021-09-05,0.7216
2021-09-06,0.7227
2021-09-07,0.7254
2021-09-08,0.7261
2021-09-09,0.7229
2021-09-10,0.723
2021-09-11,0.723
2021-09-12,0.723
2021-09-13,0.7225
2021-09-14,0.7242
2021-09-15,0.7225
2021-09-16,0.725
2021-09-17,0.7279
2021-09-18,0.7279
2021-09-19,0.7279
2021-09-20,0.7322
2021-09-21,0.732
2021-09-22,0.7344
2021-09-23,0.7288
2021-09-24,0.7313
2021-09-25,0.7313
2021-09-26,0.7313
2021-09-27,0.7299
2021-09-28,0.7387
2021-09-29,0.7447
2021-09-30,0.7421
2021-10-01,0.7383
2021-10-02,0.7383
2021-10-03,0.7383
2021-10-04,0.7349
2021-10-05,0.7338
2021-10-06,0.7362
2021-10-07,0.7345
2021-10-08,0.7345
2021-10-09,0.7345
2021-10-10,0.7345
2021-10-11,0.7356
2021-10-12,0.736
2021-10-13,0.732
2021-10-14,0.7314
2021-10-15,0.7273
2021-10-16,0.7273
2021-10-17,0.7273
2021-10-18,0.7285
2021-10-19,0.725
2021-10-20,0.7234
2021-10-21,0.725
2021-10-22,0.727
2021-10-23,0.727
2021-10-24,0.727
2021-10-25,0.7265
2021-10-26,0.7264
2021-10-27,0.7279
2021-10-28,0.7249
2021-10-29,0.7305
2021-10-30,0.7305
2021-10-31,0.7305
2021-11-01,0.7318
2021-11-02,0.7344
2021-11-03,0.7307
2021-11-04,0.7407
2021-11-05,0.7409
2021-11-06,0.7409
2021-11-07,0.7409
2021-11-08,0.7371
2021-11-09,0.7376
2021-11-10,0.746
2021-11-11,0.748
2021-11-12,0.7455
2021-11-13,0.7455
2021-11-14,0.7455
2021-11-15,0.7455
2021-11-16,0.7446
2021-11-17,0.7412
2021-11-18,0.7408
2021-11-19,0.7436
2021-11-20,0.7436
2021-11-21,0.7436
2021-11-22,0.7466
2021-11-23,0.7475
2021-11-24,0.7503
2021-11-25,0.7506
2021-11-26,0.7499
2021-11-27,0.7499
2021-11-28,0.7499
2021-11-29,0.7511
2021-11-30,0.7518
2021-12-01,0.7533
2021-12-02,0.7517
2021-12-03,0.7556
2021-12-04,0.7556
2021-12-05,0.7556
2021-12-06,0.7539
2021-12-07,0.7551
2021-12-08,0.7573
2021-12-09,0.7565
2021-12-10,0.7534
2021-12-11,0.7534
2021-12-12,0.7534
2021-12-13,0.7569
2021-12-14,0.7559
2021-12-15,0.754
2021-12-16,0.7506
2021-12-17,0.7555
2021-12-18,0.7555
2021-12-19,0.7555
2021-12-20,0.7571
2021-12-21,0.7537
2021-12-22,0.7489
2021-12-23,0.7457
2021-12-24,0.7469
2021-12-25,0.7469
2021-12-26,0.7469
2021-12-27,0.7439
2021-12-28,0.7445
2021-12-29,0.7412
2021-12-30,0.7406
2021-12-31,0.7392
2022-01-01,0.7392
2022-01-02,0.7392
2022-01-03,0.7418
2022-01-04,0.7391
2022-01-05,0.7376
2022-01-06,0.7389
2022-01-07,0.7358
2022-01-08,0.7358
2022-01-09,0.7358
2022-01-10,0.7366
2022-01-11,0.7334
2022-01-12,0.7298
2022-01-13,0.7296
2022-01-14,0.7312
2022-01-15,0.7312
2022-01-16,0.7312
2022-01-17,0.7328
2022-01-18,0.7355
2022-01-19,0.7346
2022-01-20,0.7353
2022-01-21,0.7378
2022-01-22,0.7378
2022-01-23,0.7378
2022-01-24,0.7413
2022-01-25,0.7406
2022-01-26,0.7427
2022-01-27,0.7472
2022-01-28,0.7462
2022-01-29,0.7462
2022-01-30,0.7462
2022-01-31,0.7437
2022-02-01,0.7394
2022-02-02,0.7366
2022-02-03,0.7354
2022-02-04,0.7392
2022-02-05,0.7392
2022-02-06,0.7392
2022-02-07,0.7388
2022-02-08,0.7383
2022-02-09,0.7389
2022-02-10,0.7375
2022-02-11,0.7374
2022-02-12,0.7374
2022-02-13,0.7374
2022-02-14,0.7391
2022-02-15,0.7386
2022-02-16,0.7361
2022-02-17,0.7346
2022-02-18,0.7359
2022-02-19,0.7359
2022-02-20,0.7359
2022-02-21,0.7352
2022-02-22,0.736
2022-02-23,0.7382
2022-02-24,0.7474
2022-02-25,0.7455
2022-02-26,0.7455
2022-02-27,0.7455
2022-02-28,0.7454
2022-03-01,0.7504
2022-03-02,0.7459
2022-03-03,0.7492
2022-03-04,0.7555
2022-03-05,0.7555
2022-03-06,0.7555
2022-03-07,0.7631
2022-03-08,0.7633
2022-03-09,0.7584
2022-03-10,0.7643
2022-03-11,0.767
2022-03-12,0.767
2022-03-13,0.767
2022-03-14,0.7692
2022-03-15,0.7668
2022-03-16,0.7605
2022-03-17,0.7605
2022-03-18,0.7589
2022-03-19,0.7589
2022-03-20,0.7589
2022-03-21,0.7595
2022-03-22,0.754
2022-03-23,0.7572
2022-03-24,0.7583
2022-03-25,0.7586
2022-03-26,0.7586
2022-03-27,0.7586
2022-03-28,0.7637
2022-03-29,0.7637
2022-03-30,0.7613
2022-03-31,0.7609
2022-04-01,0.7625
2022-04-02,0.7625
2022-04-03,0.7625
2022-04-04,0.7625
2022-04-05,0.7649
2022-04-06,0.7652
2022-04-07,0.7648
2022-04-08,0.7671
2022-04-09,0.7671
2022-04-10,0.7671
2022-04-11,0.7675
2022-04-12,0.7691
2022-04-13,0.7624
2022-04-14,0.7646
2022-04-15,0.7657
2022-04-16,0.7657
2022-04-17,0.7657
2022-04-18,0.7686
2022-04-19,0.7693
2022-04-20,0.7652
2022-04-21,0.7676
2022-04-22,0.7789
2022-04-23,0.7789
2022-04-24,0.7789
2022-04-25,0.7849
2022-04-26,0.7953
2022-04-27,0.7971
2022-04-28,0.8026
2022-04-29,0.7953
2022-04-30,0.7953
2022-05-01,0.7953
2022-05-02,0.8005
2022-05-03,0.8002
2022-05-04,0.7914
2022-05-05,0.809
2022-05-06,0.8102
2022-05-07,0.8102
2022-05-08,0.8102
2022-05-09,0.811
2022-05-10,0.812
2022-05-11,0.8166
2022-05-12,0.8197
2022-05-13,0.8155
2022-05-14,0.8155
2022-05-15,0.8155
2022-05-16,0.8115
2022-05-17,0.8003
2022-05-18,0.81
2022-05-19,0.8018
2022-05-20,0.8004
2022-05-21,0.8004
2022-05-22,0.8004
2022-05-23,0.7945
2022-05-24,0.7979
2022-05-25,0.7951
2022-05-26,0.7931
2022-05-27,0.7918
2022-05-28,0.7918
2022-05-29,0.7918
2022-05-30,0.7904
2022-05-31,0.7935
2022-06-01,0.8009
2022-06-02,0.7951
2022-06-03,0.8007
2022-06-04,0.8007
2022-06-05,0.8007
2022-06-06,0.798
2022-06-07,0.7942
2022-06-08,0.7977
2022-06-09,0.8004
2022-06-10,0.812
2022-06-11,0.812
2022-06-12,0.812
2022-06-13,0.8242
2022-06-14,0.8335
2022-06-15,0.8212
2022-06-16,0.8096
2022-06-17,0.8182
2022-06-18,0.8182
2022-06-19,0.8182
2022-06-20,0.8164
2022-06-21,0.8144
2022-06-22,0.8155
2022-06-23,0.8156
2022-06-24,0.8147
2022-06-25,0.8147
2022-06-26,0.8147
2022-06-27,0.8152
2022-06-28,0.8207
2022-06-29,0.825
2022-06-30,0.8211
2022-07-01,0.8265
2022-07-02,0.8265
2022-07-03,0.8265
2022-07-04,0.8262
2022-07-05,0.8363
2022-07-06,0.8386
2022-07-07,0.8316
2022-07-08,0.8309
2022-07-09,0.8309
2022-07-10,0.8309
2022-07-11,0.8409
2022-07-12,0.8411
2022-07-13,0.841
2022-07-14,0.8457
2022-07-15,0.8426
2022-07-16,0.8426
2022-07-17,0.8426
2022-07-18,0.8366
2022-07-19,0.8337
2022-07-20,0.8352
2022-07-21,0.8337
2022-07-22,0.8334
2022-07-23,0.8334
2022-07-24,0.8334
2022-07-25,0.8303
2022-07-26,0.8314
2022-07-27,0.8225
2022-07-28,0.821
2022-07-29,0.8216
2022-07-30,0.8216
2022-07-31,0.8216
2022-08-01,0.8163
2022-08-02,0.8217
2022-08-03,0.8231
2022-08-04,0.8224
2022-08-05,0.8283
2022-08-06,0.8283
2022-08-07,0.8283
2022-08-08,0.8277
2022-08-09,0.8278
2022-08-10,0.8184
2022-08-11,0.8193
2022-08-12,0.8239
2022-08-13,0.8239
2022-08-14,0.8239
2022-08-15,0.8296
2022-08-16,0.8268
2022-08-17,0.83
2022-08-18,0.8382
2022-08-19,0.8454
2022-08-20,0.8454
2022-08-21,0.8454
2022-08-22,0.8498
2022-08-23,0.8449
2022-08-24,0.8475
2022-08-25,0.8452
2022-08-26,0.8515
2022-08-27,0.8515
2022-08-28,0.8515
2022-08-29,0.854
2022-08-30,0.858
2022-08-31,0.8604
2022-09-01,0.8662
2022-09-02,0.8689
2022-09-03,0.8689
2022-09-04,0.8689
2022-09-05,0.8683
2022-09-06,0.8681
2022-09-07,0.8671
2022-09-08,0.8692
2022-09-09,0.8629
2022-09-10,0.8629
2022-09-11,0.8629
2022-09-12,0.8559
2022-09-13,0.8701
2022-09-14,0.8666
2022-09-15,0.8721
2022-09-16,0.8756
2022-09-17,0.8756
2022-09-18,0.8756
2022-09-19,0.8748
2022-09-20,0.8787
2022-09-21,0.8873
2022-09-22,0.888
2022-09-23,0.9209
2022-09-24,0.9209
2022-09-25,0.9209
2022-09-26,0.9355
2022-09-27,0.9317
2022-09-28,0.9183
2022-09-29,0.8995
2022-09-30,0.8953
2022-10-01,0.8953
2022-10-02,0.8953
2022-10-03,0.8831
2022-10-04,0.8714
2022-10-05,0.8829
2022-10-06,0.8959
2022-10-07,0.9021
2022-10-08,0.9021
2022-10-09,0.9021
2022-10-10,0.9045
2022-10-11,0.9118
2022-10-12,0.9009
2022-10-13,0.8829
2022-10-14,0.8951
2022-10-15,0.8951
2022-10-16,0.8951
2022-10-17,0.8804
2022-10-18,0.8834
2022-10-19,0.8914
2022-10-20,0.8901
2022-10-21,0.8847
2022-10-22,0.8847
2022-10-23,0.8847
2022-10-24,0.8867
2022-10-25,0.8717
2022-10-26,0.8602
2022-10-27,0.8647
2022-10-28,0.861
2022-10-29,0.861
2022-10-30,0.861
2022-10-31,0.8719
2022-11-01,0.8708
2022-11-02,0.8778
2022-11-03,0.8961
2022-11-04,0.8788
2022-11-05,0.8788
2022-11-06,0.8788
2022-11-07,0.8685
2022-11-08,0.8663
2022-11-09,0.8804
2022-11-10,0.8536
