,USDVND BGN Curncy
2019-07-26,23211.0
2019-07-27,23211.0
2019-07-28,23211.0
2019-07-29,23213.0
2019-07-30,23202.0
2019-07-31,23205.0
2019-08-01,23203.0
2019-08-02,23226.0
2019-08-03,23226.0
2019-08-04,23226.0
2019-08-05,23270.0
2019-08-06,23258.0
2019-08-07,23216.0
2019-08-08,23221.0
2019-08-09,23221.0
2019-08-10,23221.0
2019-08-11,23221.0
2019-08-12,23203.0
2019-08-13,23206.0
2019-08-14,23208.0
2019-08-15,23208.0
2019-08-16,23213.0
2019-08-17,23213.0
2019-08-18,23213.0
2019-08-19,23210.0
2019-08-20,23204.0
2019-08-21,23202.0
2019-08-22,23202.0
2019-08-23,23201.0
2019-08-24,23201.0
2019-08-25,23201.0
2019-08-26,23203.0
2019-08-27,23199.0
2019-08-28,23208.0
2019-08-29,23200.0
2019-08-30,23196.0
2019-08-31,23196.0
2019-09-01,23196.0
2019-09-02,23196.0
2019-09-03,23197.0
2019-09-04,23198.0
2019-09-05,23200.0
2019-09-06,23197.0
2019-09-07,23197.0
2019-09-08,23197.0
2019-09-09,23200.0
2019-09-10,23200.0
2019-09-11,23200.0
2019-09-12,23208.0
2019-09-13,23215.0
2019-09-14,23215.0
2019-09-15,23215.0
2019-09-16,23219.0
2019-09-17,23227.0
2019-09-18,23211.0
2019-09-19,23211.0
2019-09-20,23204.0
2019-09-21,23204.0
2019-09-22,23204.0
2019-09-23,23203.0
2019-09-24,23203.0
2019-09-25,23203.0
2019-09-26,23201.0
2019-09-27,23201.0
2019-09-28,23201.0
2019-09-29,23201.0
2019-09-30,23203.0
2019-10-01,23203.0
2019-10-02,23203.0
2019-10-03,23203.0
2019-10-04,23203.0
2019-10-05,23203.0
2019-10-06,23203.0
2019-10-07,23202.0
2019-10-08,23202.0
2019-10-09,23201.0
2019-10-10,23201.0
2019-10-11,23201.0
2019-10-12,23201.0
2019-10-13,23201.0
2019-10-14,23201.0
2019-10-15,23201.0
2019-10-16,23204.0
2019-10-17,23207.0
2019-10-18,23204.0
2019-10-19,23204.0
2019-10-20,23204.0
2019-10-21,23204.0
2019-10-22,23206.0
2019-10-23,23207.0
2019-10-24,23205.0
2019-10-25,23202.0
2019-10-26,23202.0
2019-10-27,23202.0
2019-10-28,23202.0
2019-10-29,23203.0
2019-10-30,23202.0
2019-10-31,23202.0
2019-11-01,23200.0
2019-11-02,23200.0
2019-11-03,23200.0
2019-11-04,23200.0
2019-11-05,23200.0
2019-11-06,23200.0
2019-11-07,23200.0
2019-11-08,23199.0
2019-11-09,23199.0
2019-11-10,23199.0
2019-11-11,23199.0
2019-11-12,23200.0
2019-11-13,23202.0
2019-11-14,23202.0
2019-11-15,23203.0
2019-11-16,23203.0
2019-11-17,23203.0
2019-11-18,23205.0
2019-11-19,23201.0
2019-11-20,23199.0
2019-11-21,23196.0
2019-11-22,23197.0
2019-11-23,23197.0
2019-11-24,23197.0
2019-11-25,23199.0
2019-11-26,23193.0
2019-11-27,23199.0
2019-11-28,23203.0
2019-11-29,23197.0
2019-11-30,23197.0
2019-12-01,23197.0
2019-12-02,23173.0
2019-12-03,23177.0
2019-12-04,23170.0
2019-12-05,23170.0
2019-12-06,23177.0
2019-12-07,23177.0
2019-12-08,23177.0
2019-12-09,23170.0
2019-12-10,23170.0
2019-12-11,23175.0
2019-12-12,23171.0
2019-12-13,23171.0
2019-12-14,23171.0
2019-12-15,23171.0
2019-12-16,23171.0
2019-12-17,23175.0
2019-12-18,23174.0
2019-12-19,23174.0
2019-12-20,23176.0
2019-12-21,23176.0
2019-12-22,23176.0
2019-12-23,23177.0
2019-12-24,23177.0
2019-12-25,23174.0
2019-12-26,23173.0
2019-12-27,23173.0
2019-12-28,23173.0
2019-12-29,23173.0
2019-12-30,23173.0
2019-12-31,23173.0
2020-01-01,23173.0
2020-01-02,23173.0
2020-01-03,23173.0
2020-01-04,23173.0
2020-01-05,23173.0
2020-01-06,23177.0
2020-01-07,23179.0
2020-01-08,23176.0
2020-01-09,23175.0
2020-01-10,23175.0
2020-01-11,23175.0
2020-01-12,23175.0
2020-01-13,23175.0
2020-01-14,23175.0
2020-01-15,23175.0
2020-01-16,23175.0
2020-01-17,23171.0
2020-01-18,23171.0
2020-01-19,23171.0
2020-01-20,23171.0
2020-01-21,23171.0
2020-01-22,23171.0
2020-01-23,23171.0
2020-01-24,23171.0
2020-01-25,23171.0
2020-01-26,23171.0
2020-01-27,23171.0
2020-01-28,23171.0
2020-01-29,23171.0
2020-01-30,23180.0
2020-01-31,23223.0
2020-02-01,23223.0
2020-02-02,23223.0
2020-02-03,23218.0
2020-02-04,23240.0
2020-02-05,23223.0
2020-02-06,23219.0
2020-02-07,23232.0
2020-02-08,23232.0
2020-02-09,23232.0
2020-02-10,23256.0
2020-02-11,23242.0
2020-02-12,23242.0
2020-02-13,23239.0
2020-02-14,23245.0
2020-02-15,23245.0
2020-02-16,23245.0
2020-02-17,23230.0
2020-02-18,23233.0
2020-02-19,23239.0
2020-02-20,23236.0
2020-02-21,23246.0
2020-02-22,23246.0
2020-02-23,23246.0
2020-02-24,23251.0
2020-02-25,23251.0
2020-02-26,23244.0
2020-02-27,23240.0
2020-02-28,23240.0
2020-02-29,23240.0
2020-03-01,23240.0
2020-03-02,23231.0
2020-03-03,23221.0
2020-03-04,23210.0
2020-03-05,23215.0
2020-03-06,23206.0
2020-03-07,23206.0
2020-03-08,23206.0
2020-03-09,23204.0
2020-03-10,23190.0
2020-03-11,23190.0
2020-03-12,23190.0
2020-03-13,23214.0
2020-03-14,23214.0
2020-03-15,23214.0
2020-03-16,23227.0
2020-03-17,23247.0
2020-03-18,23247.0
2020-03-19,23372.0
2020-03-20,23372.0
2020-03-21,23372.0
2020-03-22,23372.0
2020-03-23,23552.0
2020-03-24,23598.0
2020-03-25,23598.0
2020-03-26,23636.0
2020-03-27,23625.0
2020-03-28,23625.0
2020-03-29,23625.0
2020-03-30,23637.0
2020-03-31,23637.0
2020-04-01,23600.0
2020-04-02,23600.0
2020-04-03,23547.0
2020-04-04,23547.0
2020-04-05,23547.0
2020-04-06,23453.0
2020-04-07,23464.0
2020-04-08,23527.0
2020-04-09,23527.0
2020-04-10,23436.0
2020-04-11,23436.0
2020-04-12,23436.0
2020-04-13,23436.0
2020-04-14,23436.0
2020-04-15,23436.0
2020-04-16,23451.0
2020-04-17,23381.0
2020-04-18,23381.0
2020-04-19,23381.0
2020-04-20,23450.0
2020-04-21,23462.0
2020-04-22,23490.0
2020-04-23,23496.0
2020-04-24,23502.0
2020-04-25,23502.0
2020-04-26,23502.0
2020-04-27,23475.0
2020-04-28,23309.0
2020-04-29,23309.0
2020-04-30,23426.0
2020-05-01,23427.0
2020-05-02,23427.0
2020-05-03,23427.0
2020-05-04,23439.0
2020-05-05,23413.0
2020-05-06,23413.0
2020-05-07,23410.0
2020-05-08,23392.0
2020-05-09,23392.0
2020-05-10,23392.0
2020-05-11,23320.0
2020-05-12,23326.0
2020-05-13,23339.0
2020-05-14,23363.0
2020-05-15,23349.0
2020-05-16,23349.0
2020-05-17,23349.0
2020-05-18,23340.0
2020-05-19,23311.0
2020-05-20,23270.0
2020-05-21,23260.0
2020-05-22,23263.0
2020-05-23,23263.0
2020-05-24,23263.0
2020-05-25,23301.0
2020-05-26,23319.0
2020-05-27,23326.0
2020-05-28,23308.0
2020-05-29,23282.0
2020-05-30,23282.0
2020-05-31,23282.0
2020-06-01,23255.0
2020-06-02,23256.0
2020-06-03,23264.0
2020-06-04,23264.0
2020-06-05,23260.0
2020-06-06,23260.0
2020-06-07,23260.0
2020-06-08,23241.0
2020-06-09,23205.0
2020-06-10,23185.0
2020-06-11,23199.0
2020-06-12,23203.0
2020-06-13,23203.0
2020-06-14,23203.0
2020-06-15,23219.0
2020-06-16,23208.0
2020-06-17,23208.0
2020-06-18,23202.0
2020-06-19,23209.0
2020-06-20,23209.0
2020-06-21,23209.0
2020-06-22,23201.0
2020-06-23,23203.0
2020-06-24,23203.0
2020-06-25,23198.0
2020-06-26,23204.0
2020-06-27,23204.0
2020-06-28,23204.0
2020-06-29,23192.0
2020-06-30,23196.0
2020-07-01,23205.0
2020-07-02,23205.0
2020-07-03,23201.0
2020-07-04,23201.0
2020-07-05,23201.0
2020-07-06,23193.0
2020-07-07,23188.0
2020-07-08,23184.0
2020-07-09,23188.0
2020-07-10,23172.0
2020-07-11,23172.0
2020-07-12,23172.0
2020-07-13,23171.0
2020-07-14,23175.0
2020-07-15,23173.0
2020-07-16,23175.0
2020-07-17,23181.0
2020-07-18,23181.0
2020-07-19,23181.0
2020-07-20,23180.0
2020-07-21,23173.0
2020-07-22,23184.0
2020-07-23,23172.0
2020-07-24,23171.0
2020-07-25,23171.0
2020-07-26,23171.0
2020-07-27,23172.0
2020-07-28,23170.0
2020-07-29,23169.0
2020-07-30,23168.0
2020-07-31,23167.0
2020-08-01,23167.0
2020-08-02,23167.0
2020-08-03,23166.0
2020-08-04,23166.0
2020-08-05,23166.0
2020-08-06,23165.0
2020-08-07,23167.0
2020-08-08,23167.0
2020-08-09,23167.0
2020-08-10,23166.0
2020-08-11,23165.0
2020-08-12,23166.0
2020-08-13,23176.0
2020-08-14,23176.0
2020-08-15,23176.0
2020-08-16,23176.0
2020-08-17,23165.0
2020-08-18,23166.0
2020-08-19,23165.0
2020-08-20,23166.0
2020-08-21,23171.0
2020-08-22,23171.0
2020-08-23,23171.0
2020-08-24,23169.0
2020-08-25,23165.0
2020-08-26,23165.0
2020-08-27,23165.0
2020-08-28,23166.0
2020-08-29,23166.0
2020-08-30,23166.0
2020-08-31,23166.0
2020-09-01,23166.0
2020-09-02,23166.0
2020-09-03,23165.0
2020-09-04,23169.0
2020-09-05,23169.0
2020-09-06,23169.0
2020-09-07,23176.0
2020-09-08,23167.0
2020-09-09,23170.0
2020-09-10,23167.0
2020-09-11,23167.0
2020-09-12,23167.0
2020-09-13,23167.0
2020-09-14,23166.0
2020-09-15,23167.0
2020-09-16,23169.0
2020-09-17,23179.0
2020-09-18,23169.0
2020-09-19,23169.0
2020-09-20,23169.0
2020-09-21,23169.0
2020-09-22,23185.0
2020-09-23,23176.0
2020-09-24,23175.0
2020-09-25,23185.0
2020-09-26,23185.0
2020-09-27,23185.0
2020-09-28,23180.0
2020-09-29,23177.0
2020-09-30,23184.0
2020-10-01,23179.0
2020-10-02,23181.0
2020-10-03,23181.0
2020-10-04,23181.0
2020-10-05,23189.0
2020-10-06,23206.0
2020-10-07,23196.0
2020-10-08,23183.0
2020-10-09,23175.0
2020-10-10,23175.0
2020-10-11,23175.0
2020-10-12,23179.0
2020-10-13,23169.0
2020-10-14,23167.0
2020-10-15,23169.0
2020-10-16,23167.0
2020-10-17,23167.0
2020-10-18,23167.0
2020-10-19,23168.0
2020-10-20,23182.0
2020-10-21,23169.0
2020-10-22,23168.0
2020-10-23,23167.0
2020-10-24,23167.0
2020-10-25,23167.0
2020-10-26,23166.0
2020-10-27,23177.0
2020-10-28,23167.0
2020-10-29,23181.0
2020-10-30,23178.0
2020-10-31,23178.0
2020-11-01,23178.0
2020-11-02,23169.0
2020-11-03,23184.0
2020-11-04,23168.0
2020-11-05,23166.0
2020-11-06,23167.0
2020-11-07,23167.0
2020-11-08,23167.0
2020-11-09,23168.0
2020-11-10,23166.0
2020-11-11,23166.0
2020-11-12,23167.0
2020-11-13,23166.0
2020-11-14,23166.0
2020-11-15,23166.0
2020-11-16,23166.0
2020-11-17,23161.0
2020-11-18,23175.0
2020-11-19,23168.0
2020-11-20,23169.0
2020-11-21,23169.0
2020-11-22,23169.0
2020-11-23,23165.0
2020-11-24,23143.0
2020-11-25,23155.0
2020-11-26,23165.0
2020-11-27,23161.0
2020-11-28,23161.0
2020-11-29,23161.0
2020-11-30,23133.0
2020-12-01,23122.0
2020-12-02,23120.0
2020-12-03,23123.0
2020-12-04,23121.0
2020-12-05,23121.0
2020-12-06,23121.0
2020-12-07,23128.0
2020-12-08,23130.0
2020-12-09,23119.0
2020-12-10,23130.0
2020-12-11,23119.0
2020-12-12,23119.0
2020-12-13,23119.0
2020-12-14,23114.0
2020-12-15,23127.0
2020-12-16,23127.0
2020-12-17,23121.0
2020-12-18,23125.0
2020-12-19,23125.0
2020-12-20,23125.0
2020-12-21,23119.0
2020-12-22,23129.0
2020-12-23,23124.0
2020-12-24,23133.0
2020-12-25,23131.0
2020-12-26,23131.0
2020-12-27,23131.0
2020-12-28,23127.0
2020-12-29,23115.0
2020-12-30,23086.0
2020-12-31,23098.0
2021-01-01,23098.0
2021-01-02,23098.0
2021-01-03,23098.0
2021-01-04,23074.0
2021-01-05,23080.0
2021-01-06,23093.0
2021-01-07,23080.0
2021-01-08,23067.0
2021-01-09,23067.0
2021-01-10,23067.0
2021-01-11,23054.0
2021-01-12,23057.0
2021-01-13,23065.0
2021-01-14,23055.0
2021-01-15,23067.0
2021-01-16,23067.0
2021-01-17,23067.0
2021-01-18,23070.0
2021-01-19,23061.0
2021-01-20,23077.0
2021-01-21,23073.0
2021-01-22,23074.0
2021-01-23,23074.0
2021-01-24,23074.0
2021-01-25,23061.0
2021-01-26,23060.0
2021-01-27,23069.0
2021-01-28,23053.0
2021-01-29,23049.0
2021-01-30,23049.0
2021-01-31,23049.0
2021-02-01,23041.0
2021-02-02,23027.0
2021-02-03,23029.0
2021-02-04,23026.0
2021-02-05,22999.0
2021-02-06,22999.0
2021-02-07,22999.0
2021-02-08,22970.0
2021-02-09,22976.0
2021-02-10,22976.0
2021-02-11,22996.0
2021-02-12,22996.0
2021-02-13,22996.0
2021-02-14,22996.0
2021-02-15,22996.0
2021-02-16,22996.0
2021-02-17,23015.0
2021-02-18,23010.0
2021-02-19,23015.0
2021-02-20,23015.0
2021-02-21,23015.0
2021-02-22,23015.0
2021-02-23,23026.0
2021-02-24,23107.0
2021-02-25,23022.0
2021-02-26,23018.0
2021-02-27,23018.0
2021-02-28,23018.0
2021-03-01,23019.0
2021-03-02,23015.0
2021-03-03,23014.0
2021-03-04,23022.0
2021-03-05,23035.0
2021-03-06,23035.0
2021-03-07,23035.0
2021-03-08,23046.0
2021-03-09,23049.0
2021-03-10,23044.0
2021-03-11,23051.0
2021-03-12,23046.0
2021-03-13,23046.0
2021-03-14,23046.0
2021-03-15,23059.0
2021-03-16,23079.0
2021-03-17,23068.0
2021-03-18,23064.0
2021-03-19,23064.0
2021-03-20,23064.0
2021-03-21,23064.0
2021-03-22,23068.0
2021-03-23,23069.0
2021-03-24,23072.0
2021-03-25,23074.0
2021-03-26,23076.0
2021-03-27,23076.0
2021-03-28,23076.0
2021-03-29,23076.0
2021-03-30,23071.0
2021-03-31,23065.0
2021-04-01,23076.0
2021-04-02,23073.0
2021-04-03,23073.0
2021-04-04,23073.0
2021-04-05,23076.0
2021-04-06,23081.0
2021-04-07,23082.0
2021-04-08,23077.0
2021-04-09,23063.0
2021-04-10,23063.0
2021-04-11,23063.0
2021-04-12,23057.0
2021-04-13,23071.0
2021-04-14,23078.0
2021-04-15,23074.0
2021-04-16,23062.0
2021-04-17,23062.0
2021-04-18,23062.0
2021-04-19,23063.0
2021-04-20,23071.0
2021-04-21,23071.0
2021-04-22,23062.0
2021-04-23,23061.0
2021-04-24,23061.0
2021-04-25,23061.0
2021-04-26,23051.0
2021-04-27,23047.0
2021-04-28,23047.0
2021-04-29,23053.0
2021-04-30,23053.0
2021-05-01,23053.0
2021-05-02,23053.0
2021-05-03,23048.0
2021-05-04,23051.0
2021-05-05,23052.0
2021-05-06,23058.0
2021-05-07,23065.0
2021-05-08,23065.0
2021-05-09,23065.0
2021-05-10,23056.0
2021-05-11,23050.0
2021-05-12,23057.0
2021-05-13,23042.0
2021-05-14,23040.0
2021-05-15,23040.0
2021-05-16,23040.0
2021-05-17,23045.0
2021-05-18,23047.0
2021-05-19,23047.0
2021-05-20,23048.0
2021-05-21,23052.0
2021-05-22,23052.0
2021-05-23,23052.0
2021-05-24,23056.0
2021-05-25,23056.0
2021-05-26,23046.0
2021-05-27,23043.0
2021-05-28,23039.0
2021-05-29,23039.0
2021-05-30,23039.0
2021-05-31,23048.0
2021-06-01,23046.0
2021-06-02,23047.0
2021-06-03,23035.0
2021-06-04,23038.0
2021-06-05,23038.0
2021-06-06,23038.0
2021-06-07,23026.0
2021-06-08,22964.0
2021-06-09,22990.0
2021-06-10,22962.0
2021-06-11,22944.0
2021-06-12,22944.0
2021-06-13,22944.0
2021-06-14,22998.0
2021-06-15,22951.0
2021-06-16,22963.0
2021-06-17,22964.0
2021-06-18,23010.0
2021-06-19,23010.0
2021-06-20,23010.0
2021-06-21,23016.0
2021-06-22,23014.0
2021-06-23,23014.0
2021-06-24,23010.0
2021-06-25,23012.0
2021-06-26,23012.0
2021-06-27,23012.0
2021-06-28,23015.0
2021-06-29,23023.0
2021-06-30,23008.0
2021-07-01,23017.0
2021-07-02,22997.0
2021-07-03,22997.0
2021-07-04,22997.0
2021-07-05,22988.0
2021-07-06,23010.0
2021-07-07,23013.0
2021-07-08,23002.0
2021-07-09,22992.0
2021-07-10,22992.0
2021-07-11,22992.0
2021-07-12,23009.0
2021-07-13,23013.0
2021-07-14,23017.0
2021-07-15,23015.0
2021-07-16,23010.0
2021-07-17,23010.0
2021-07-18,23010.0
2021-07-19,23017.0
2021-07-20,23017.0
2021-07-21,23024.0
2021-07-22,23045.0
2021-07-23,22999.0
2021-07-24,22999.0
2021-07-25,22999.0
2021-07-26,23012.0
2021-07-27,23010.0
2021-07-28,22992.0
2021-07-29,22968.0
2021-07-30,22947.0
2021-07-31,22947.0
2021-08-01,22947.0
2021-08-02,22956.0
2021-08-03,22936.0
2021-08-04,22950.0
2021-08-05,22949.0
2021-08-06,22934.0
2021-08-07,22934.0
2021-08-08,22934.0
2021-08-09,22922.0
2021-08-10,22906.0
2021-08-11,22838.0
2021-08-12,22809.0
2021-08-13,22822.0
2021-08-14,22822.0
2021-08-15,22822.0
2021-08-16,22831.0
2021-08-17,22823.0
2021-08-18,22816.0
2021-08-19,22814.0
2021-08-20,22818.0
2021-08-21,22818.0
2021-08-22,22818.0
2021-08-23,22830.0
2021-08-24,22818.0
2021-08-25,22809.0
2021-08-26,22782.0
2021-08-27,22780.0
2021-08-28,22780.0
2021-08-29,22780.0
2021-08-30,22779.0
2021-08-31,22784.0
2021-09-01,22764.0
2021-09-02,22764.0
2021-09-03,22764.0
2021-09-04,22764.0
2021-09-05,22764.0
2021-09-06,22771.0
2021-09-07,22753.0
2021-09-08,22752.0
2021-09-09,22761.0
2021-09-10,22763.0
2021-09-11,22763.0
2021-09-12,22763.0
2021-09-13,22752.0
2021-09-14,22754.0
2021-09-15,22759.0
2021-09-16,22758.0
2021-09-17,22769.0
2021-09-18,22769.0
2021-09-19,22769.0
2021-09-20,22773.0
2021-09-21,22760.0
2021-09-22,22752.0
2021-09-23,22766.0
2021-09-24,22770.0
2021-09-25,22770.0
2021-09-26,22770.0
2021-09-27,22765.0
2021-09-28,22768.0
2021-09-29,22753.0
2021-09-30,22761.0
2021-10-01,22755.0
2021-10-02,22755.0
2021-10-03,22755.0
2021-10-04,22749.0
2021-10-05,22758.0
2021-10-06,22762.0
2021-10-07,22761.0
2021-10-08,22763.0
2021-10-09,22763.0
2021-10-10,22763.0
2021-10-11,22758.0
2021-10-12,22748.0
2021-10-13,22751.0
2021-10-14,22751.0
2021-10-15,22749.0
2021-10-16,22749.0
2021-10-17,22749.0
2021-10-18,22758.0
2021-10-19,22753.0
2021-10-20,22758.0
2021-10-21,22748.0
2021-10-22,22755.0
2021-10-23,22755.0
2021-10-24,22755.0
2021-10-25,22755.0
2021-10-26,22757.0
2021-10-27,22754.0
2021-10-28,22756.0
2021-10-29,22752.0
2021-10-30,22752.0
2021-10-31,22752.0
2021-11-01,22753.0
2021-11-02,22744.0
2021-11-03,22743.0
2021-11-04,22686.0
2021-11-05,22698.0
2021-11-06,22698.0
2021-11-07,22698.0
2021-11-08,22658.0
2021-11-09,22658.0
2021-11-10,22657.0
2021-11-11,22657.0
2021-11-12,22645.0
2021-11-13,22645.0
2021-11-14,22645.0
2021-11-15,22649.0
2021-11-16,22646.0
2021-11-17,22649.0
2021-11-18,22657.0
2021-11-19,22650.0
2021-11-20,22650.0
2021-11-21,22650.0
2021-11-22,22671.0
2021-11-23,22675.0
2021-11-24,22690.0
2021-11-25,22679.0
2021-11-26,22674.0
2021-11-27,22674.0
2021-11-28,22674.0
2021-11-29,22685.0
2021-11-30,22729.0
2021-12-01,22710.0
2021-12-02,22723.0
2021-12-03,22792.0
2021-12-04,22792.0
2021-12-05,22792.0
2021-12-06,23064.0
2021-12-07,23093.0
2021-12-08,22992.0
2021-12-09,22950.0
2021-12-10,23024.0
2021-12-11,23024.0
2021-12-12,23024.0
2021-12-13,22971.0
2021-12-14,22992.0
2021-12-15,23046.0
2021-12-16,23005.0
2021-12-17,22937.0
2021-12-18,22937.0
2021-12-19,22937.0
2021-12-20,22928.0
2021-12-21,22901.0
2021-12-22,22935.0
2021-12-23,22953.0
2021-12-24,22915.0
2021-12-25,22915.0
2021-12-26,22915.0
2021-12-27,22816.0
2021-12-28,22835.0
2021-12-29,22845.0
2021-12-30,22793.0
2021-12-31,22826.0
2022-01-01,22826.0
2022-01-02,22826.0
2022-01-03,22794.0
2022-01-04,22764.0
2022-01-05,22754.0
2022-01-06,22751.0
2022-01-07,22706.0
2022-01-08,22706.0
2022-01-09,22706.0
2022-01-10,22687.0
2022-01-11,22706.0
2022-01-12,22698.0
2022-01-13,22700.0
2022-01-14,22711.0
2022-01-15,22711.0
2022-01-16,22711.0
2022-01-17,22715.0
2022-01-18,22755.0
2022-01-19,22715.0
2022-01-20,22676.0
2022-01-21,22628.0
2022-01-22,22628.0
2022-01-23,22628.0
2022-01-24,22640.0
2022-01-25,22668.0
2022-01-26,22649.0
2022-01-27,22650.0
2022-01-28,22663.0
2022-01-29,22663.0
2022-01-30,22663.0
2022-01-31,22663.0
2022-02-01,22663.0
2022-02-02,22663.0
2022-02-03,22663.0
2022-02-04,22663.0
2022-02-05,22663.0
2022-02-06,22663.0
2022-02-07,22672.0
2022-02-08,22711.0
2022-02-09,22716.0
2022-02-10,22696.0
2022-02-11,22695.0
2022-02-12,22695.0
2022-02-13,22695.0
2022-02-14,22730.0
2022-02-15,22748.0
2022-02-16,22763.0
2022-02-17,22770.0
2022-02-18,22832.0
2022-02-19,22832.0
2022-02-20,22832.0
2022-02-21,22830.0
2022-02-22,22811.0
2022-02-23,22831.0
2022-02-24,22830.0
2022-02-25,22828.0
2022-02-26,22828.0
2022-02-27,22828.0
2022-02-28,22820.0
2022-03-01,22818.0
2022-03-02,22830.0
2022-03-03,22845.0
2022-03-04,22841.0
2022-03-05,22841.0
2022-03-06,22841.0
2022-03-07,22849.0
2022-03-08,22849.0
2022-03-09,22845.0
2022-03-10,22842.0
2022-03-11,22859.0
2022-03-12,22859.0
2022-03-13,22859.0
2022-03-14,22885.0
2022-03-15,22894.0
2022-03-16,22875.0
2022-03-17,22870.0
2022-03-18,22864.0
2022-03-19,22864.0
2022-03-20,22864.0
2022-03-21,22860.0
2022-03-22,22872.0
2022-03-23,22878.0
2022-03-24,22868.0
2022-03-25,22871.0
2022-03-26,22871.0
2022-03-27,22871.0
2022-03-28,22874.0
2022-03-29,22873.0
2022-03-30,22861.0
2022-03-31,22837.0
2022-04-01,22843.0
2022-04-02,22843.0
2022-04-03,22843.0
2022-04-04,22845.0
2022-04-05,22862.0
2022-04-06,22868.0
2022-04-07,22865.0
2022-04-08,22865.0
2022-04-09,22865.0
2022-04-10,22865.0
2022-04-11,22865.0
2022-04-12,22883.0
2022-04-13,22889.0
2022-04-14,22900.0
2022-04-15,22900.0
2022-04-16,22900.0
2022-04-17,22900.0
2022-04-18,22919.0
2022-04-19,22927.0
2022-04-20,22980.0
2022-04-21,22964.0
2022-04-22,22968.0
2022-04-23,22968.0
2022-04-24,22968.0
2022-04-25,22965.0
2022-04-26,22975.0
2022-04-27,22976.0
2022-04-28,22958.0
2022-04-29,22968.0
2022-04-30,22968.0
2022-05-01,22968.0
2022-05-02,22968.0
2022-05-03,22968.0
2022-05-04,22967.0
2022-05-05,22957.0
2022-05-06,22959.0
2022-05-07,22959.0
2022-05-08,22959.0
2022-05-09,22952.0
2022-05-10,22947.0
2022-05-11,22993.0
2022-05-12,23087.0
2022-05-13,23095.0
2022-05-14,23095.0
2022-05-15,23095.0
2022-05-16,23085.0
2022-05-17,23114.0
2022-05-18,23134.0
2022-05-19,23154.0
2022-05-20,23170.0
2022-05-21,23170.0
2022-05-22,23170.0
2022-05-23,23166.0
2022-05-24,23190.0
2022-05-25,23199.0
2022-05-26,23205.0
2022-05-27,23200.0
2022-05-28,23200.0
2022-05-29,23200.0
2022-05-30,23183.0
2022-05-31,23195.0
2022-06-01,23204.0
2022-06-02,23201.0
2022-06-03,23197.0
2022-06-04,23197.0
2022-06-05,23197.0
2022-06-06,23196.0
2022-06-07,23195.0
2022-06-08,23191.0
2022-06-09,23189.0
2022-06-10,23178.0
2022-06-11,23178.0
2022-06-12,23178.0
2022-06-13,23202.0
2022-06-14,23215.0
2022-06-15,23200.0
2022-06-16,23200.0
2022-06-17,23231.0
2022-06-18,23231.0
2022-06-19,23231.0
2022-06-20,23218.0
2022-06-21,23225.0
2022-06-22,23240.0
2022-06-23,23248.0
2022-06-24,23252.0
2022-06-25,23252.0
2022-06-26,23252.0
2022-06-27,23249.0
2022-06-28,23253.0
2022-06-29,23254.0
2022-06-30,23282.0
2022-07-01,23279.0
2022-07-02,23279.0
2022-07-03,23279.0
2022-07-04,23311.0
2022-07-05,23336.0
2022-07-06,23368.0
2022-07-07,23380.0
2022-07-08,23358.0
2022-07-09,23358.0
2022-07-10,23358.0
2022-07-11,23351.0
2022-07-12,23366.0
2022-07-13,23372.0
2022-07-14,23400.0
2022-07-15,23400.0
2022-07-16,23400.0
2022-07-17,23400.0
2022-07-18,23439.0
2022-07-19,23440.0
2022-07-20,23419.0
2022-07-21,23416.0
2022-07-22,23407.0
2022-07-23,23407.0
2022-07-24,23407.0
2022-07-25,23393.0
2022-07-26,23367.0
2022-07-27,23378.0
2022-07-28,23361.0
2022-07-29,23343.0
2022-07-30,23343.0
2022-07-31,23343.0
2022-08-01,23358.0
2022-08-02,23356.0
2022-08-03,23391.0
2022-08-04,23388.0
2022-08-05,23389.0
2022-08-06,23389.0
2022-08-07,23389.0
2022-08-08,23390.0
2022-08-09,23390.0
2022-08-10,23383.0
2022-08-11,23394.0
2022-08-12,23395.0
2022-08-13,23395.0
2022-08-14,23395.0
2022-08-15,23398.0
2022-08-16,23401.0
2022-08-17,23393.0
2022-08-18,23405.0
2022-08-19,23393.0
2022-08-20,23393.0
2022-08-21,23393.0
2022-08-22,23412.0
2022-08-23,23428.0
2022-08-24,23445.0
2022-08-25,23428.0
2022-08-26,23410.0
2022-08-27,23410.0
2022-08-28,23410.0
2022-08-29,23427.0
2022-08-30,23421.0
2022-08-31,23451.0
2022-09-01,23450.0
2022-09-02,23444.0
2022-09-03,23444.0
2022-09-04,23444.0
2022-09-05,23498.0
2022-09-06,23526.0
2022-09-07,23586.0
2022-09-08,23545.0
2022-09-09,23517.0
2022-09-10,23517.0
2022-09-11,23517.0
2022-09-12,23514.0
2022-09-13,23557.0
2022-09-14,23591.0
2022-09-15,23618.0
2022-09-16,23652.0
2022-09-17,23652.0
2022-09-18,23652.0
2022-09-19,23667.0
2022-09-20,23668.0
2022-09-21,23688.0
2022-09-22,23696.0
2022-09-23,23702.0
2022-09-24,23702.0
2022-09-25,23702.0
2022-09-26,23717.0
2022-09-27,23736.0
2022-09-28,23740.0
2022-09-29,23828.0
2022-09-30,23861.0
2022-10-01,23861.0
2022-10-02,23861.0
