,USDCOP BGN Curncy
2019-07-26,3238.05
2019-07-27,3238.05
2019-07-28,3238.05
2019-07-29,3285.02
2019-07-30,3303.19
2019-07-31,3279.53
2019-08-01,3340.15
2019-08-02,3385.65
2019-08-03,3385.65
2019-08-04,3385.65
2019-08-05,3456.62
2019-08-06,3428.24
2019-08-07,3447.59
2019-08-08,3369.01
2019-08-09,3395.53
2019-08-10,3395.53
2019-08-11,3395.53
2019-08-12,3426.79
2019-08-13,3412.43
2019-08-14,3459.37
2019-08-15,3471.74
2019-08-16,3429.47
2019-08-17,3429.47
2019-08-18,3429.47
2019-08-19,3437.0
2019-08-20,3408.98
2019-08-21,3377.11
2019-08-22,3389.97
2019-08-23,3423.3
2019-08-24,3423.3
2019-08-25,3423.3
2019-08-26,3445.16
2019-08-27,3470.48
2019-08-28,3477.03
2019-08-29,3439.25
2019-08-30,3442.29
2019-08-31,3442.29
2019-09-01,3442.29
2019-09-02,3446.5
2019-09-03,3442.82
2019-09-04,3396.69
2019-09-05,3380.66
2019-09-06,3356.49
2019-09-07,3356.49
2019-09-08,3356.49
2019-09-09,3371.9
2019-09-10,3361.56
2019-09-11,3375.49
2019-09-12,3365.82
2019-09-13,3363.6
2019-09-14,3363.6
2019-09-15,3363.6
2019-09-16,3363.86
2019-09-17,3385.17
2019-09-18,3374.2
2019-09-19,3385.2
2019-09-20,3417.0
2019-09-21,3417.0
2019-09-22,3417.0
2019-09-23,3437.27
2019-09-24,3435.75
2019-09-25,3433.26
2019-09-26,3447.59
2019-09-27,3459.47
2019-09-28,3459.47
2019-09-29,3459.47
2019-09-30,3477.98
2019-10-01,3496.91
2019-10-02,3495.87
2019-10-03,3450.8
2019-10-04,3435.17
2019-10-05,3435.17
2019-10-06,3435.17
2019-10-07,3451.85
2019-10-08,3453.99
2019-10-09,3466.31
2019-10-10,3459.5
2019-10-11,3430.59
2019-10-12,3430.59
2019-10-13,3430.59
2019-10-14,3432.57
2019-10-15,3451.54
2019-10-16,3458.84
2019-10-17,3451.12
2019-10-18,3426.04
2019-10-19,3426.04
2019-10-20,3426.04
2019-10-21,3448.03
2019-10-22,3431.37
2019-10-23,3393.36
2019-10-24,3406.05
2019-10-25,3395.91
2019-10-26,3395.91
2019-10-27,3395.91
2019-10-28,3382.35
2019-10-29,3377.46
2019-10-30,3388.9
2019-10-31,3380.29
2019-11-01,3323.47
2019-11-02,3323.47
2019-11-03,3323.47
2019-11-04,3322.98
2019-11-05,3310.86
2019-11-06,3338.0
2019-11-07,3320.17
2019-11-08,3339.29
2019-11-09,3339.29
2019-11-10,3339.29
2019-11-11,3336.5
2019-11-12,3409.02
2019-11-13,3428.95
2019-11-14,3454.18
2019-11-15,3426.42
2019-11-16,3426.42
2019-11-17,3426.42
2019-11-18,3442.7
2019-11-19,3438.84
2019-11-20,3443.1
2019-11-21,3420.0
2019-11-22,3424.87
2019-11-23,3424.87
2019-11-24,3424.87
2019-11-25,3435.38
2019-11-26,3476.84
2019-11-27,3509.09
2019-11-28,3513.0
2019-11-29,3517.05
2019-11-30,3517.05
2019-12-01,3517.05
2019-12-02,3508.77
2019-12-03,3504.25
2019-12-04,3471.19
2019-12-05,3458.25
2019-12-06,3423.14
2019-12-07,3423.14
2019-12-08,3423.14
2019-12-09,3418.85
2019-12-10,3406.1
2019-12-11,3376.24
2019-12-12,3373.07
2019-12-13,3386.65
2019-12-14,3386.65
2019-12-15,3386.65
2019-12-16,3353.99
2019-12-17,3342.09
2019-12-18,3326.51
2019-12-19,3314.5
2019-12-20,3331.36
2019-12-21,3331.36
2019-12-22,3331.36
2019-12-23,3312.26
2019-12-24,3299.38
2019-12-25,3299.84
2019-12-26,3288.95
2019-12-27,3301.23
2019-12-28,3301.23
2019-12-29,3301.23
2019-12-30,3284.76
2019-12-31,3287.23
2020-01-01,3287.23
2020-01-02,3255.99
2020-01-03,3253.63
2020-01-04,3253.63
2020-01-05,3253.63
2020-01-06,3246.21
2020-01-07,3273.52
2020-01-08,3246.87
2020-01-09,3256.27
2020-01-10,3271.95
2020-01-11,3271.95
2020-01-12,3271.95
2020-01-13,3269.79
2020-01-14,3287.09
2020-01-15,3298.69
2020-01-16,3322.85
2020-01-17,3332.62
2020-01-18,3332.62
2020-01-19,3332.62
2020-01-20,3334.0
2020-01-21,3354.22
2020-01-22,3332.63
2020-01-23,3361.29
2020-01-24,3366.5
2020-01-25,3366.5
2020-01-26,3366.5
2020-01-27,3399.8
2020-01-28,3385.65
2020-01-29,3389.11
2020-01-30,3414.8
2020-01-31,3420.57
2020-02-01,3420.57
2020-02-02,3420.57
2020-02-03,3396.96
2020-02-04,3361.27
2020-02-05,3362.37
2020-02-06,3379.77
2020-02-07,3415.75
2020-02-08,3415.75
2020-02-09,3415.75
2020-02-10,3454.02
2020-02-11,3419.81
2020-02-12,3389.13
2020-02-13,3376.1
2020-02-14,3392.61
2020-02-15,3392.61
2020-02-16,3392.61
2020-02-17,3397.22
2020-02-18,3403.11
2020-02-19,3386.08
2020-02-20,3403.98
2020-02-21,3382.43
2020-02-22,3382.43
2020-02-23,3382.43
2020-02-24,3429.21
2020-02-25,3435.86
2020-02-26,3459.51
2020-02-27,3501.63
2020-02-28,3524.13
2020-02-29,3524.13
2020-03-01,3524.13
2020-03-02,3461.19
2020-03-03,3463.22
2020-03-04,3477.92
2020-03-05,3540.7
2020-03-06,3588.1
2020-03-07,3588.1
2020-03-08,3588.1
2020-03-09,3812.52
2020-03-10,3760.39
2020-03-11,3891.49
2020-03-12,3972.73
2020-03-13,4004.02
2020-03-14,4004.02
2020-03-15,4004.02
2020-03-16,4080.85
2020-03-17,4129.2
2020-03-18,4161.03
2020-03-19,4089.22
2020-03-20,4119.7
2020-03-21,4119.7
2020-03-22,4119.7
2020-03-23,4180.0
2020-03-24,4080.65
2020-03-25,4062.02
2020-03-26,3985.25
2020-03-27,3973.3
2020-03-28,3973.3
2020-03-29,3973.3
2020-03-30,4065.5
2020-03-31,4065.37
2020-04-01,4084.34
2020-04-02,4040.65
2020-04-03,4027.59
2020-04-04,4027.59
2020-04-05,4027.59
2020-04-06,3981.36
2020-04-07,3907.79
2020-04-08,3899.01
2020-04-09,3836.57
2020-04-10,3836.57
2020-04-11,3836.57
2020-04-12,3836.57
2020-04-13,3873.1
2020-04-14,3848.87
2020-04-15,3919.1
2020-04-16,3978.57
2020-04-17,3940.69
2020-04-18,3940.69
2020-04-19,3940.69
2020-04-20,3977.57
2020-04-21,4047.81
2020-04-22,4032.62
2020-04-23,4022.17
2020-04-24,4042.44
2020-04-25,4042.44
2020-04-26,4042.44
2020-04-27,4060.61
2020-04-28,4038.58
2020-04-29,3926.63
2020-04-30,3963.61
2020-05-01,3962.72
2020-05-02,3962.72
2020-05-03,3962.72
2020-05-04,3987.7
2020-05-05,3933.53
2020-05-06,3964.24
2020-05-07,3924.03
2020-05-08,3892.93
2020-05-09,3892.93
2020-05-10,3892.93
2020-05-11,3897.53
2020-05-12,3883.32
2020-05-13,3912.75
2020-05-14,3942.82
2020-05-15,3914.5
2020-05-16,3914.5
2020-05-17,3914.5
2020-05-18,3852.49
2020-05-19,3834.12
2020-05-20,3814.7
2020-05-21,3769.56
2020-05-22,3775.73
2020-05-23,3775.73
2020-05-24,3775.73
2020-05-25,3778.46
2020-05-26,3731.5
2020-05-27,3733.0
2020-05-28,3699.57
2020-05-29,3730.76
2020-05-30,3730.76
2020-05-31,3730.76
2020-06-01,3719.5
2020-06-02,3636.32
2020-06-03,3605.89
2020-06-04,3590.18
2020-06-05,3575.07
2020-06-06,3575.07
2020-06-07,3575.07
2020-06-08,3610.06
2020-06-09,3657.14
2020-06-10,3674.71
2020-06-11,3773.22
2020-06-12,3779.01
2020-06-13,3779.01
2020-06-14,3779.01
2020-06-15,3782.83
2020-06-16,3746.98
2020-06-17,3749.22
2020-06-18,3753.25
2020-06-19,3749.48
2020-06-20,3749.48
2020-06-21,3749.48
2020-06-22,3735.58
2020-06-23,3701.0
2020-06-24,3727.06
2020-06-25,3732.61
2020-06-26,3749.76
2020-06-27,3749.76
2020-06-28,3749.76
2020-06-29,3755.93
2020-06-30,3758.06
2020-07-01,3715.21
2020-07-02,3645.39
2020-07-03,3650.96
2020-07-04,3650.96
2020-07-05,3650.96
2020-07-06,3636.55
2020-07-07,3626.06
2020-07-08,3641.53
2020-07-09,3623.27
2020-07-10,3611.52
2020-07-11,3611.52
2020-07-12,3611.52
2020-07-13,3620.62
2020-07-14,3623.3
2020-07-15,3623.84
2020-07-16,3642.45
2020-07-17,3651.27
2020-07-18,3651.27
2020-07-19,3651.27
2020-07-20,3652.26
2020-07-21,3623.65
2020-07-22,3638.69
2020-07-23,3668.0
2020-07-24,3694.15
2020-07-25,3694.15
2020-07-26,3694.15
2020-07-27,3677.48
2020-07-28,3726.17
2020-07-29,3706.42
2020-07-30,3723.86
2020-07-31,3732.71
2020-08-01,3732.71
2020-08-02,3732.71
2020-08-03,3769.22
2020-08-04,3781.46
2020-08-05,3776.5
2020-08-06,3743.73
2020-08-07,3751.78
2020-08-08,3751.78
2020-08-09,3751.78
2020-08-10,3775.08
2020-08-11,3741.56
2020-08-12,3758.44
2020-08-13,3771.55
2020-08-14,3789.64
2020-08-15,3789.64
2020-08-16,3789.64
2020-08-17,3790.13
2020-08-18,3784.45
2020-08-19,3767.72
2020-08-20,3791.0
2020-08-21,3836.97
2020-08-22,3836.97
2020-08-23,3836.97
2020-08-24,3857.33
2020-08-25,3867.9
2020-08-26,3835.78
2020-08-27,3816.42
2020-08-28,3752.62
2020-08-29,3752.62
2020-08-30,3752.62
2020-08-31,3741.04
2020-09-01,3678.79
2020-09-02,3656.35
2020-09-03,3685.61
2020-09-04,3715.01
2020-09-05,3715.01
2020-09-06,3715.01
2020-09-07,3714.63
2020-09-08,3737.14
2020-09-09,3712.88
2020-09-10,3706.97
2020-09-11,3708.04
2020-09-12,3708.04
2020-09-13,3708.04
2020-09-14,3690.67
2020-09-15,3699.43
2020-09-16,3691.69
2020-09-17,3711.62
2020-09-18,3734.54
2020-09-19,3734.54
2020-09-20,3734.54
2020-09-21,3789.84
2020-09-22,3829.08
2020-09-23,3862.19
2020-09-24,3827.07
2020-09-25,3887.15
2020-09-26,3887.15
2020-09-27,3887.15
2020-09-28,3872.4
2020-09-29,3887.32
2020-09-30,3828.4
2020-10-01,3845.67
2020-10-02,3870.37
2020-10-03,3870.37
2020-10-04,3870.37
2020-10-05,3829.35
2020-10-06,3832.24
2020-10-07,3835.94
2020-10-08,3839.87
2020-10-09,3826.89
2020-10-10,3826.89
2020-10-11,3826.89
2020-10-12,3831.59
2020-10-13,3862.47
2020-10-14,3837.1
2020-10-15,3849.27
2020-10-16,3849.46
2020-10-17,3849.46
2020-10-18,3849.46
2020-10-19,3844.22
2020-10-20,3823.6
2020-10-21,3770.83
2020-10-22,3785.24
2020-10-23,3787.35
2020-10-24,3787.35
2020-10-25,3787.35
2020-10-26,3814.5
2020-10-27,3810.33
2020-10-28,3830.48
2020-10-29,3859.1
2020-10-30,3865.19
2020-10-31,3865.19
2020-11-01,3865.19
2020-11-02,3871.97
2020-11-03,3814.77
2020-11-04,3814.47
2020-11-05,3757.62
2020-11-06,3722.96
2020-11-07,3722.96
2020-11-08,3722.96
2020-11-09,3649.89
2020-11-10,3630.96
2020-11-11,3636.41
2020-11-12,3643.36
2020-11-13,3645.19
2020-11-14,3645.19
2020-11-15,3645.19
2020-11-16,3637.18
2020-11-17,3644.89
2020-11-18,3643.37
2020-11-19,3649.27
2020-11-20,3633.8
2020-11-21,3633.8
2020-11-22,3633.8
2020-11-23,3647.54
2020-11-24,3637.85
2020-11-25,3618.03
2020-11-26,3620.21
2020-11-27,3606.44
2020-11-28,3606.44
2020-11-29,3606.44
2020-11-30,3596.93
2020-12-01,3548.47
2020-12-02,3525.02
2020-12-03,3472.44
2020-12-04,3465.86
2020-12-05,3465.86
2020-12-06,3465.86
2020-12-07,3490.42
2020-12-08,3490.5
2020-12-09,3474.47
2020-12-10,3421.44
2020-12-11,3439.73
2020-12-12,3439.73
2020-12-13,3439.73
2020-12-14,3427.97
2020-12-15,3419.91
2020-12-16,3420.83
2020-12-17,3413.93
2020-12-18,3418.21
2020-12-19,3418.21
2020-12-20,3418.21
2020-12-21,3429.67
2020-12-22,3461.66
2020-12-23,3498.8
2020-12-24,3507.79
2020-12-25,3507.79
2020-12-26,3507.79
2020-12-27,3507.79
2020-12-28,3504.91
2020-12-29,3475.9
2020-12-30,3428.45
2020-12-31,3428.26
2021-01-01,3428.26
2021-01-02,3428.26
2021-01-03,3428.26
2021-01-04,3449.0
2021-01-05,3444.19
2021-01-06,3415.74
2021-01-07,3489.54
2021-01-08,3472.81
2021-01-09,3472.81
2021-01-10,3472.81
2021-01-11,3511.01
2021-01-12,3478.86
2021-01-13,3476.08
2021-01-14,3450.09
2021-01-15,3466.59
2021-01-16,3466.59
2021-01-17,3466.59
2021-01-18,3471.93
2021-01-19,3487.32
2021-01-20,3466.25
2021-01-21,3480.0
2021-01-22,3517.56
2021-01-23,3517.56
2021-01-24,3517.56
2021-01-25,3588.45
2021-01-26,3609.94
2021-01-27,3606.29
2021-01-28,3560.79
2021-01-29,3569.55
2021-01-30,3569.55
2021-01-31,3569.55
2021-02-01,3572.49
2021-02-02,3528.35
2021-02-03,3533.31
2021-02-04,3556.63
2021-02-05,3547.77
2021-02-06,3547.77
2021-02-07,3547.77
2021-02-08,3568.94
2021-02-09,3581.1
2021-02-10,3560.79
2021-02-11,3525.0
2021-02-12,3504.59
2021-02-13,3504.59
2021-02-14,3504.59
2021-02-15,3490.5
2021-02-16,3519.88
2021-02-17,3531.87
2021-02-18,3544.54
2021-02-19,3568.64
2021-02-20,3568.64
2021-02-21,3568.64
2021-02-22,3593.71
2021-02-23,3593.03
2021-02-24,3565.54
2021-02-25,3604.03
2021-02-26,3645.04
2021-02-27,3645.04
2021-02-28,3645.04
2021-03-01,3620.34
2021-03-02,3642.82
2021-03-03,3680.75
2021-03-04,3647.09
2021-03-05,3637.05
2021-03-06,3637.05
2021-03-07,3637.05
2021-03-08,3607.86
2021-03-09,3597.84
2021-03-10,3551.3
2021-03-11,3552.44
2021-03-12,3575.4
2021-03-13,3575.4
2021-03-14,3575.4
2021-03-15,3561.62
2021-03-16,3557.98
2021-03-17,3573.29
2021-03-18,3551.9
2021-03-19,3557.78
2021-03-20,3557.78
2021-03-21,3557.78
2021-03-22,3560.43
2021-03-23,3612.56
2021-03-24,3644.23
2021-03-25,3663.43
2021-03-26,3688.93
2021-03-27,3688.93
2021-03-28,3688.93
2021-03-29,3715.52
2021-03-30,3729.36
2021-03-31,3663.44
2021-04-01,3659.52
2021-04-02,3661.68
2021-04-03,3661.68
2021-04-04,3661.68
2021-04-05,3669.19
2021-04-06,3641.68
2021-04-07,3651.02
2021-04-08,3636.64
2021-04-09,3651.64
2021-04-10,3651.64
2021-04-11,3651.64
2021-04-12,3661.36
2021-04-13,3667.27
2021-04-14,3656.64
2021-04-15,3618.75
2021-04-16,3602.77
2021-04-17,3602.77
2021-04-18,3602.77
2021-04-19,3613.33
2021-04-20,3639.66
2021-04-21,3628.19
2021-04-22,3637.64
2021-04-23,3631.0
2021-04-24,3631.0
2021-04-25,3631.0
2021-04-26,3691.26
2021-04-27,3716.33
2021-04-28,3697.67
2021-04-29,3712.75
2021-04-30,3745.22
2021-05-01,3745.22
2021-05-02,3745.22
2021-05-03,3803.63
2021-05-04,3828.52
2021-05-05,3848.1
2021-05-06,3811.06
2021-05-07,3762.16
2021-05-08,3762.16
2021-05-09,3762.16
2021-05-10,3708.14
2021-05-11,3705.73
2021-05-12,3745.74
2021-05-13,3725.03
2021-05-14,3685.89
2021-05-15,3685.89
2021-05-16,3685.89
2021-05-17,3686.04
2021-05-18,3657.47
2021-05-19,3684.04
2021-05-20,3718.6
2021-05-21,3740.12
2021-05-22,3740.12
2021-05-23,3740.12
2021-05-24,3741.77
2021-05-25,3737.0
2021-05-26,3743.57
2021-05-27,3732.16
2021-05-28,3709.96
2021-05-29,3709.96
2021-05-30,3709.96
2021-05-31,3709.8
2021-06-01,3669.6
2021-06-02,3652.46
2021-06-03,3658.31
2021-06-04,3610.75
2021-06-05,3610.75
2021-06-06,3610.75
2021-06-07,3612.94
2021-06-08,3595.83
2021-06-09,3588.94
2021-06-10,3597.14
2021-06-11,3638.09
2021-06-12,3638.09
2021-06-13,3638.09
2021-06-14,3652.92
2021-06-15,3697.61
2021-06-16,3682.25
2021-06-17,3729.92
2021-06-18,3759.79
2021-06-19,3759.79
2021-06-20,3759.79
2021-06-21,3758.33
2021-06-22,3771.75
2021-06-23,3782.21
2021-06-24,3766.79
2021-06-25,3751.57
2021-06-26,3751.57
2021-06-27,3751.57
2021-06-28,3717.31
2021-06-29,3765.66
2021-06-30,3755.08
2021-07-01,3778.5
2021-07-02,3748.55
2021-07-03,3748.55
2021-07-04,3748.55
2021-07-05,3743.5
2021-07-06,3780.0
2021-07-07,3818.0
2021-07-08,3846.98
2021-07-09,3833.15
2021-07-10,3833.15
2021-07-11,3833.15
2021-07-12,3824.0
2021-07-13,3821.73
2021-07-14,3798.51
2021-07-15,3817.23
2021-07-16,3817.6
2021-07-17,3817.6
2021-07-18,3817.6
2021-07-19,3840.07
2021-07-20,3839.24
2021-07-21,3856.82
2021-07-22,3870.49
2021-07-23,3880.64
2021-07-24,3880.64
2021-07-25,3880.64
2021-07-26,3912.0
2021-07-27,3929.88
2021-07-28,3893.5
2021-07-29,3855.0
2021-07-30,3876.35
2021-07-31,3876.35
2021-08-01,3876.35
2021-08-02,3889.02
2021-08-03,3909.57
2021-08-04,3904.36
2021-08-05,3915.63
2021-08-06,3964.37
2021-08-07,3964.37
2021-08-08,3964.37
2021-08-09,3997.4
2021-08-10,3970.61
2021-08-11,3945.84
2021-08-12,3859.19
2021-08-13,3844.38
2021-08-14,3844.38
2021-08-15,3844.38
2021-08-16,3849.83
2021-08-17,3879.97
2021-08-18,3852.52
2021-08-19,3870.06
2021-08-20,3871.25
2021-08-21,3871.25
2021-08-22,3871.25
2021-08-23,3877.76
2021-08-24,3866.23
2021-08-25,3864.28
2021-08-26,3867.86
2021-08-27,3834.86
2021-08-28,3834.86
2021-08-29,3834.86
2021-08-30,3816.18
2021-08-31,3776.54
2021-09-01,3768.53
2021-09-02,3795.62
2021-09-03,3796.83
2021-09-04,3796.83
2021-09-05,3796.83
2021-09-06,3796.83
2021-09-07,3808.79
2021-09-08,3820.5
2021-09-09,3831.65
2021-09-10,3840.17
2021-09-11,3840.17
2021-09-12,3840.17
2021-09-13,3831.13
2021-09-14,3829.5
2021-09-15,3815.32
2021-09-16,3816.56
2021-09-17,3828.56
2021-09-18,3828.56
2021-09-19,3828.56
2021-09-20,3842.53
2021-09-21,3838.14
2021-09-22,3834.24
2021-09-23,3834.54
2021-09-24,3837.1
2021-09-25,3837.1
2021-09-26,3837.1
2021-09-27,3841.5
2021-09-28,3838.0
2021-09-29,3837.98
2021-09-30,3809.13
2021-10-01,3791.54
2021-10-02,3791.54
2021-10-03,3791.54
2021-10-04,3791.5
2021-10-05,3785.75
2021-10-06,3787.29
2021-10-07,3773.34
2021-10-08,3767.77
2021-10-09,3767.77
2021-10-10,3767.77
2021-10-11,3766.67
2021-10-12,3723.3
2021-10-13,3740.75
2021-10-14,3767.57
2021-10-15,3763.82
2021-10-16,3763.82
2021-10-17,3763.82
2021-10-18,3767.0
2021-10-19,3766.58
2021-10-20,3767.98
2021-10-21,3781.75
2021-10-22,3772.94
2021-10-23,3772.94
2021-10-24,3772.94
2021-10-25,3765.56
2021-10-26,3770.52
2021-10-27,3760.35
2021-10-28,3775.32
2021-10-29,3767.32
2021-10-30,3767.32
2021-10-31,3767.32
2021-11-01,3760.08
2021-11-02,3794.29
2021-11-03,3834.23
2021-11-04,3869.29
2021-11-05,3879.06
2021-11-06,3879.06
2021-11-07,3879.06
2021-11-08,3876.25
2021-11-09,3871.05
2021-11-10,3876.58
2021-11-11,3880.46
2021-11-12,3884.84
2021-11-13,3884.84
2021-11-14,3884.84
2021-11-15,3887.02
2021-11-16,3894.71
2021-11-17,3920.27
2021-11-18,3938.14
2021-11-19,3916.73
2021-11-20,3916.73
2021-11-21,3916.73
2021-11-22,3920.0
2021-11-23,3949.0
2021-11-24,3982.0
2021-11-25,3979.34
2021-11-26,4015.19
2021-11-27,4015.19
2021-11-28,4015.19
2021-11-29,4034.58
2021-11-30,3999.33
2021-12-01,3971.6
2021-12-02,3940.98
2021-12-03,3968.3
2021-12-04,3968.3
2021-12-05,3968.3
2021-12-06,3934.19
2021-12-07,3911.0
2021-12-08,3903.03
2021-12-09,3902.78
2021-12-10,3893.05
2021-12-11,3893.05
2021-12-12,3893.05
2021-12-13,3889.23
2021-12-14,3954.93
2021-12-15,3997.09
2021-12-16,4016.07
2021-12-17,3976.44
2021-12-18,3976.44
2021-12-19,3976.44
2021-12-20,4006.26
2021-12-21,3997.81
2021-12-22,3998.8
2021-12-23,3999.91
2021-12-24,3993.99
2021-12-25,3993.99
2021-12-26,3993.99
2021-12-27,3994.44
2021-12-28,4007.01
2021-12-29,4038.07
2021-12-30,4063.35
2021-12-31,4064.92
2022-01-01,4064.92
2022-01-02,4064.92
2022-01-03,4063.23
2022-01-04,4081.23
2022-01-05,4030.32
2022-01-06,4033.15
2022-01-07,4051.66
2022-01-08,4051.66
2022-01-09,4051.66
2022-01-10,4065.0
2022-01-11,3995.9
2022-01-12,3974.08
2022-01-13,3964.0
2022-01-14,4005.94
2022-01-15,4005.94
2022-01-16,4005.94
2022-01-17,4013.18
2022-01-18,4037.18
2022-01-19,3997.13
2022-01-20,3976.27
2022-01-21,3956.75
2022-01-22,3956.75
2022-01-23,3956.75
2022-01-24,3973.84
2022-01-25,3967.16
2022-01-26,3934.1
2022-01-27,3959.04
2022-01-28,3959.81
2022-01-29,3959.81
2022-01-30,3959.81
2022-01-31,3942.52
2022-02-01,3927.39
2022-02-02,3932.97
2022-02-03,3953.86
2022-02-04,3956.84
2022-02-05,3956.84
2022-02-06,3956.84
2022-02-07,3963.67
2022-02-08,3951.11
2022-02-09,3938.55
2022-02-10,3917.92
2022-02-11,3927.01
2022-02-12,3927.01
2022-02-13,3927.01
2022-02-14,3942.0
2022-02-15,3951.0
2022-02-16,3964.24
2022-02-17,3937.82
2022-02-18,3928.98
2022-02-19,3928.98
2022-02-20,3928.98
2022-02-21,3943.18
2022-02-22,3930.36
2022-02-23,3912.93
2022-02-24,3927.0
2022-02-25,3913.54
2022-02-26,3913.54
2022-02-27,3913.54
2022-02-28,3933.62
2022-03-01,3891.22
2022-03-02,3839.43
2022-03-03,3756.05
2022-03-04,3824.7
2022-03-05,3824.7
2022-03-06,3824.7
2022-03-07,3810.46
2022-03-08,3773.78
2022-03-09,3741.75
2022-03-10,3818.47
2022-03-11,3819.55
2022-03-12,3819.55
2022-03-13,3819.55
2022-03-14,3797.96
2022-03-15,3831.87
2022-03-16,3837.59
2022-03-17,3821.77
2022-03-18,3819.29
2022-03-19,3819.29
2022-03-20,3819.29
2022-03-21,3793.0
2022-03-22,3762.99
2022-03-23,3778.88
2022-03-24,3789.53
2022-03-25,3792.16
2022-03-26,3792.16
2022-03-27,3792.16
2022-03-28,3785.11
2022-03-29,3759.09
2022-03-30,3755.7
2022-03-31,3764.45
2022-04-01,3756.08
2022-04-02,3756.08
2022-04-03,3756.08
2022-04-04,3706.54
2022-04-05,3737.93
2022-04-06,3749.17
2022-04-07,3766.5
2022-04-08,3758.41
2022-04-09,3758.41
2022-04-10,3758.41
2022-04-11,3740.94
2022-04-12,3751.04
2022-04-13,3724.07
2022-04-14,3741.44
2022-04-15,3742.79
2022-04-16,3742.79
2022-04-17,3742.79
2022-04-18,3732.85
2022-04-19,3752.0
2022-04-20,3759.31
2022-04-21,3769.9
2022-04-22,3850.69
2022-04-23,3850.69
2022-04-24,3850.69
2022-04-25,3932.85
2022-04-26,3938.4
2022-04-27,3959.38
2022-04-28,3978.81
2022-04-29,3962.57
2022-04-30,3962.57
2022-05-01,3962.57
2022-05-02,4007.61
2022-05-03,4026.48
2022-05-04,4065.25
2022-05-05,4087.33
2022-05-06,4049.0
2022-05-07,4049.0
2022-05-08,4049.0
2022-05-09,4089.19
2022-05-10,4077.42
2022-05-11,4083.56
2022-05-12,4111.34
2022-05-13,4110.54
2022-05-14,4110.54
2022-05-15,4110.54
2022-05-16,4058.36
2022-05-17,4032.65
2022-05-18,4070.36
2022-05-19,4053.46
2022-05-20,3976.18
2022-05-21,3976.18
2022-05-22,3976.18
2022-05-23,3972.73
2022-05-24,3975.45
2022-05-25,3942.35
2022-05-26,3924.68
2022-05-27,3927.73
2022-05-28,3927.73
2022-05-29,3927.73
2022-05-30,3810.0
2022-05-31,3773.84
2022-06-01,3803.5
2022-06-02,3774.09
2022-06-03,3777.98
2022-06-04,3777.98
2022-06-05,3777.98
2022-06-06,3795.11
2022-06-07,3786.92
2022-06-08,3803.32
2022-06-09,3843.09
2022-06-10,3936.12
2022-06-11,3936.12
2022-06-12,3936.12
2022-06-13,3976.44
2022-06-14,3967.97
2022-06-15,3898.04
2022-06-16,3901.42
2022-06-17,3902.75
2022-06-18,3902.75
2022-06-19,3902.75
2022-06-20,4062.18
2022-06-21,4018.3
2022-06-22,4020.09
2022-06-23,4099.19
2022-06-24,4137.45
2022-06-25,4137.45
2022-06-26,4137.45
2022-06-27,4132.81
2022-06-28,4099.83
2022-06-29,4116.19
2022-06-30,4151.66
2022-07-01,4196.6
2022-07-02,4196.6
2022-07-03,4196.6
2022-07-04,4189.25
2022-07-05,4265.56
2022-07-06,4336.52
2022-07-07,4385.69
2022-07-08,4401.1
2022-07-09,4401.1
2022-07-10,4401.1
2022-07-11,4560.7
2022-07-12,4623.8
2022-07-13,4506.88
2022-07-14,4505.29
2022-07-15,4371.11
2022-07-16,4371.11
2022-07-17,4371.11
2022-07-18,4310.41
2022-07-19,4316.23
2022-07-20,4341.68
2022-07-21,4423.06
2022-07-22,4461.75
2022-07-23,4461.75
2022-07-24,4461.75
2022-07-25,4461.21
2022-07-26,4447.33
2022-07-27,4423.65
2022-07-28,4372.79
2022-07-29,4295.5
2022-07-30,4295.5
2022-07-31,4295.5
2022-08-01,4263.31
2022-08-02,4321.97
2022-08-03,4310.39
2022-08-04,4286.71
2022-08-05,4344.03
2022-08-06,4344.03
2022-08-07,4344.03
2022-08-08,4313.74
2022-08-09,4344.09
2022-08-10,4272.87
2022-08-11,4229.28
2022-08-12,4163.63
2022-08-13,4163.63
2022-08-14,4163.63
2022-08-15,4162.48
2022-08-16,4245.71
2022-08-17,4335.32
2022-08-18,4394.85
2022-08-19,4383.34
2022-08-20,4383.34
2022-08-21,4383.34
2022-08-22,4397.62
2022-08-23,4360.18
2022-08-24,4406.98
2022-08-25,4393.5
2022-08-26,4402.23
2022-08-27,4402.23
2022-08-28,4402.23
2022-08-29,4372.37
2022-08-30,4419.5
2022-08-31,4427.0
2022-09-01,4485.95
2022-09-02,4486.08
2022-09-03,4486.08
2022-09-04,4486.08
2022-09-05,4475.81
2022-09-06,4478.85
2022-09-07,4410.19
2022-09-08,4399.76
2022-09-09,4354.43
2022-09-10,4354.43
2022-09-11,4354.43
2022-09-12,4358.7
2022-09-13,4413.06
2022-09-14,4386.04
2022-09-15,4416.97
2022-09-16,4435.28
2022-09-17,4435.28
2022-09-18,4435.28
2022-09-19,4407.54
2022-09-20,4423.13
2022-09-21,4404.13
2022-09-22,4371.07
2022-09-23,4445.33
2022-09-24,4445.33
2022-09-25,4445.33
2022-09-26,4532.11
2022-09-27,4558.42
2022-09-28,4485.84
2022-09-29,4527.7
2022-09-30,4606.84
2022-10-01,4606.84
2022-10-02,4606.84
