,CIX CN Equity,CIX CN Equity,CIX CN Equity,CIX CN Equity,CIX CN Equity
2017-10-05,21.1957,21.2639,21.1578,21.2032,1029349.0
2017-10-06,21.2108,21.2108,21.0441,21.0516,641367.0
2017-10-07,21.2108,21.2108,21.0441,21.0516,641367.0
2017-10-08,21.2108,21.2108,21.0441,21.0516,641367.0
2017-10-09,21.2108,21.2108,21.0441,21.0516,641367.0
2017-10-10,21.082,21.2942,21.082,21.2791,766543.0
2017-10-11,21.2791,21.3018,21.1881,21.2791,335883.0
2017-10-12,21.2866,21.2942,21.1426,21.1578,632082.0
2017-10-13,21.1805,21.2487,21.1502,21.226,845214.0
2017-10-14,21.1805,21.2487,21.1502,21.226,845214.0
2017-10-15,21.1805,21.2487,21.1502,21.226,845214.0
2017-10-16,21.226,21.2487,21.1881,21.2412,532002.0
2017-10-17,21.2715,21.2866,21.1881,21.1881,605475.0
2017-10-18,21.2108,21.3928,21.2032,21.3624,491334.0
2017-10-19,21.3397,21.5671,21.3018,21.4534,792932.0
2017-10-20,21.4989,21.5141,21.3662,21.4686,648934.0
2017-10-21,21.4989,21.5141,21.3662,21.4686,648934.0
2017-10-22,21.4989,21.5141,21.3662,21.4686,648934.0
2017-10-23,21.4989,21.6429,21.4534,21.6202,678175.0
2017-10-24,21.6126,21.9916,21.605,21.8324,1026537.0
2017-10-25,21.7945,21.8173,21.696,21.7566,335851.0
2017-10-26,21.7491,21.7718,21.552,21.5671,527923.0
2017-10-27,21.5747,21.5823,21.4231,21.5444,551423.0
2017-10-28,21.5747,21.5823,21.4231,21.5444,551423.0
2017-10-29,21.5747,21.5823,21.4231,21.5444,551423.0
2017-10-30,21.5425,21.7099,21.4968,21.5501,608689.0
2017-10-31,21.5805,21.9079,21.5729,21.8317,810266.0
2017-11-01,21.847,21.8546,21.7023,21.7328,376713.0
2017-11-02,21.7328,21.7404,21.474,21.5425,430783.0
2017-11-03,21.5653,21.6719,21.4587,21.6186,289595.0
2017-11-04,21.5653,21.6719,21.4587,21.6186,289595.0
2017-11-05,21.5653,21.6719,21.4587,21.6186,289595.0
2017-11-06,21.5958,21.6947,21.4892,21.5349,276230.0
2017-11-07,21.5272,21.5881,21.4207,21.4663,525070.0
2017-11-08,21.4816,21.4816,21.1771,21.4435,705659.0
2017-11-09,21.4359,21.6186,21.4283,21.5272,1971744.0
2017-11-10,21.649,21.649,21.474,21.5729,1024708.0
2017-11-11,21.649,21.649,21.474,21.5729,1024708.0
2017-11-12,21.649,21.649,21.474,21.5729,1024708.0
2017-11-13,21.5044,21.6643,21.4968,21.6186,627807.0
2017-11-14,21.611,21.6224,21.375,21.4207,616982.0
2017-11-15,21.3674,21.4587,21.238,21.3598,1019344.0
2017-11-16,21.4283,21.5425,21.4131,21.5196,1228780.0
2017-11-17,21.5349,21.6567,21.4435,21.6414,727354.0
2017-11-18,21.5349,21.6567,21.4435,21.6414,727354.0
2017-11-19,21.5349,21.6567,21.4435,21.6414,727354.0
2017-11-20,21.6567,21.7899,21.6567,21.7023,538565.0
2017-11-21,21.7708,21.8546,21.7099,21.7708,516680.0
2017-11-22,21.8089,21.885,21.7252,21.7784,527007.0
2017-11-23,21.7784,21.8926,21.6871,21.7708,481748.0
2017-11-24,21.7708,21.8774,21.6719,21.8317,272063.0
2017-11-25,21.7708,21.8774,21.6719,21.8317,272063.0
2017-11-26,21.7708,21.8774,21.6719,21.8317,272063.0
2017-11-27,21.8393,21.8698,21.7784,21.8393,594675.0
2017-11-28,21.8622,22.0677,21.8584,22.0068,657116.0
2017-11-29,22.0202,22.0966,21.852,21.8673,701440.0
2017-11-30,21.9285,22.2801,21.8826,22.2801,1948334.0
2017-12-01,22.1654,22.1654,21.9208,22.0202,1136033.0
2017-12-02,22.1654,22.1654,21.9208,22.0202,1136033.0
2017-12-03,22.1654,22.1654,21.9208,22.0202,1136033.0
2017-12-04,22.1654,22.1654,21.7909,21.8215,890960.0
2017-12-05,21.8215,21.9896,21.768,21.959,1387325.0
2017-12-06,21.9055,22.0049,21.7985,21.9208,732921.0
2017-12-07,21.9743,22.2189,21.9514,22.2036,1351163.0
2017-12-08,22.2265,22.3947,22.173,22.3412,1407643.0
2017-12-09,22.2265,22.3947,22.173,22.3412,1407643.0
2017-12-10,22.2265,22.3947,22.173,22.3412,1407643.0
2017-12-11,22.3718,22.5017,22.2801,22.4711,819407.0
2017-12-12,22.517,22.517,22.3718,22.4023,1423722.0
2017-12-13,22.4864,22.6316,22.4558,22.5246,1497018.0
2017-12-14,22.517,22.6278,22.4979,22.5399,904042.0
2017-12-15,22.6011,22.6622,22.4406,22.5399,2877880.0
2017-12-16,22.6011,22.6622,22.4406,22.5399,2877880.0
2017-12-17,22.6011,22.6622,22.4406,22.5399,2877880.0
2017-12-18,22.6775,22.7234,22.5552,22.5781,838875.0
2017-12-19,22.624,22.6622,22.517,22.5552,1265108.0
2017-12-20,22.6928,22.6928,22.5323,22.5323,920584.0
2017-12-21,22.5934,22.6087,22.452,22.5934,509811.0
2017-12-22,22.6011,22.6011,22.517,22.5705,367869.0
2017-12-23,22.6011,22.6011,22.517,22.5705,367869.0
2017-12-24,22.6011,22.6011,22.517,22.5705,367869.0
2017-12-25,22.6011,22.6011,22.517,22.5705,367869.0
2017-12-26,22.6011,22.6011,22.517,22.5705,367869.0
2017-12-27,22.5323,22.6851,22.4788,22.6851,409754.0
2017-12-28,22.7293,22.7715,22.6679,22.7216,473200.0
2017-12-29,22.7216,22.852,22.5604,22.8444,510183.0
2017-12-30,22.7216,22.852,22.5604,22.8444,510183.0
2017-12-31,22.7216,22.852,22.5604,22.8444,510183.0
2018-01-01,22.7216,22.852,22.5604,22.8444,510183.0
2018-01-02,22.9058,22.9058,22.6602,22.7293,358824.0
2018-01-03,22.7369,22.7369,22.6525,22.6832,394547.0
2018-01-04,22.7062,22.7369,22.6602,22.7139,952179.0
2018-01-05,22.7293,22.829,22.7293,22.7907,954932.0
2018-01-06,22.7293,22.829,22.7293,22.7907,954932.0
2018-01-07,22.7293,22.829,22.7293,22.7907,954932.0
2018-01-08,22.7907,22.829,22.3302,22.6142,1384960.0
2018-01-09,22.6679,22.7178,22.5144,22.5451,650232.0
2018-01-10,22.5298,22.7293,22.3916,22.407,578888.0
2018-01-11,22.4453,22.5835,22.2151,22.2919,1252521.0
2018-01-12,22.2765,22.4453,22.2535,22.2919,894716.0
2018-01-13,22.2765,22.4453,22.2535,22.2919,894716.0
2018-01-14,22.2765,22.4453,22.2535,22.2919,894716.0
2018-01-15,22.407,22.6372,22.2919,22.5604,274388.0
2018-01-16,22.5681,22.7139,22.453,22.5911,1069967.0
2018-01-17,22.6525,22.76,22.6372,22.6756,1366146.0
2018-01-18,22.7216,22.7523,22.6679,22.6756,650315.0
2018-01-19,22.7139,22.8827,22.6756,22.6909,1271705.0
2018-01-20,22.7139,22.8827,22.6756,22.6909,1271705.0
2018-01-21,22.7139,22.8827,22.6756,22.6909,1271705.0
2018-01-22,22.6065,23.0132,22.6065,22.9748,884240.0
2018-01-23,22.9825,23.0669,22.9211,22.9902,858887.0
2018-01-24,23.0976,23.0976,22.9595,22.9902,506305.0
2018-01-25,23.0132,23.205,23.0017,23.0823,778602.0
2018-01-26,23.0976,23.0976,22.8674,22.9134,519854.0
2018-01-27,23.0976,23.0976,22.8674,22.9134,519854.0
2018-01-28,23.0976,23.0976,22.8674,22.9134,519854.0
2018-01-29,22.9365,22.9365,22.6986,22.7446,602032.0
2018-01-30,22.6733,22.7889,22.6271,22.7812,475026.0
2018-01-31,22.7658,22.812,22.5347,22.7812,769303.0
2018-02-01,22.7735,22.7735,22.5193,22.7658,660854.0
2018-02-02,22.7581,22.7658,22.2573,22.2727,750129.0
2018-02-03,22.7581,22.7658,22.2573,22.2727,750129.0
2018-02-04,22.7581,22.7658,22.2573,22.2727,750129.0
2018-02-05,22.1495,22.3151,21.849,21.9492,1193807.0
2018-02-06,21.718,22.3883,21.7026,22.2881,1283084.0
2018-02-07,22.2034,22.4268,22.0416,22.3113,1425187.0
2018-02-08,22.2342,22.4268,21.6564,21.6641,1081630.0
2018-02-09,21.7643,21.7874,21.0709,21.2943,1262414.0
2018-02-10,21.7643,21.7874,21.0709,21.2943,1262414.0
2018-02-11,21.7643,21.7874,21.0709,21.2943,1262414.0
2018-02-12,21.5254,21.6872,21.302,21.3405,943150.0
2018-02-13,21.4176,21.6641,21.2019,21.4253,973394.0
2018-02-14,21.3713,21.5331,21.3097,21.433,1041499.0
2018-02-15,21.6718,21.953,21.5717,21.8336,1945521.0
2018-02-16,22.3344,22.3421,21.8028,21.8028,1065518.0
2018-02-17,22.3344,22.3421,21.8028,21.8028,1065518.0
2018-02-18,22.3344,22.3421,21.8028,21.8028,1065518.0
2018-02-19,22.3344,22.3421,21.8028,21.8028,1065518.0
2018-02-20,21.7566,21.9337,21.6333,21.8721,1119028.0
2018-02-21,21.8413,22.1803,21.8413,22.1186,1305801.0
2018-02-22,22.1726,22.2958,22.0262,22.2111,1502811.0
2018-02-23,22.319,22.3421,21.9337,22.2111,742438.0
2018-02-24,22.319,22.3421,21.9337,22.2111,742438.0
2018-02-25,22.319,22.3421,21.9337,22.2111,742438.0
2018-02-26,22.2881,22.3498,22.1726,22.1803,992127.0
2018-02-27,22.1938,22.2325,21.9231,22.0314,1066771.0
2018-02-28,22.0623,22.2286,21.9308,22.0778,2070453.0
2018-03-01,22.1165,22.1397,21.8148,22.101,929207.0
2018-03-02,22.0236,22.2557,21.9617,22.2248,869942.0
2018-03-03,22.0236,22.2557,21.9617,22.2248,869942.0
2018-03-04,22.0236,22.2557,21.9617,22.2248,869942.0
2018-03-05,22.2093,22.3988,22.07,22.2789,767335.0
2018-03-06,22.3098,22.3795,22.1474,22.2789,1182878.0
2018-03-07,22.3176,22.3176,22.0236,22.101,1702792.0
2018-03-08,22.1629,22.3098,22.1242,22.2015,947561.0
2018-03-09,22.2015,22.2789,22.1474,22.1861,1658572.0
2018-03-10,22.2015,22.2789,22.1474,22.1861,1658572.0
2018-03-11,22.2015,22.2789,22.1474,22.1861,1658572.0
2018-03-12,22.2093,22.3176,21.8728,22.0082,1068937.0
2018-03-13,22.0778,22.1551,21.9463,21.954,1065941.0
2018-03-14,22.0391,22.0623,21.8728,21.9231,1446974.0
2018-03-15,21.9617,22.0855,21.9231,21.9695,859703.0
2018-03-16,21.9695,22.07,21.8612,21.9695,2331326.0
2018-03-17,21.9695,22.07,21.8612,21.9695,2331326.0
2018-03-18,21.9695,22.07,21.8612,21.9695,2331326.0
2018-03-19,21.9695,22.0468,21.9153,22.0082,811325.0
2018-03-20,22.0159,22.0855,21.9772,22.0391,1189041.0
2018-03-21,22.0468,22.3485,22.0236,22.2866,804330.0
2018-03-22,22.2325,22.3176,21.8999,21.9772,1025138.0
2018-03-23,21.9849,22.0314,21.4202,21.4976,662249.0
2018-03-24,21.9849,22.0314,21.4202,21.4976,662249.0
2018-03-25,21.9849,22.0314,21.4202,21.4976,662249.0
2018-03-26,21.6291,21.6291,21.1224,21.2733,1238654.0
2018-03-27,21.3197,21.3738,21.0102,21.0489,1239652.0
2018-03-28,21.0392,21.1713,20.9848,21.0004,780879.0
2018-03-29,21.0858,21.4665,21.0625,21.4432,807075.0
2018-03-30,21.0858,21.4665,21.0625,21.4432,807075.0
2018-03-31,21.0858,21.4665,21.0625,21.4432,807075.0
2018-04-01,21.0858,21.4665,21.0625,21.4432,807075.0
2018-04-02,21.3888,21.4743,21.1091,21.249,431982.0
2018-04-03,21.3111,21.5287,21.0703,21.1713,675023.0
2018-04-04,21.1635,21.1635,20.7129,21.0081,1191658.0
2018-04-05,20.9848,21.1557,20.9304,21.0159,934961.0
2018-04-06,20.9693,21.3189,20.8916,20.946,736033.0
2018-04-07,20.9693,21.3189,20.8916,20.946,736033.0
2018-04-08,20.9693,21.3189,20.8916,20.946,736033.0
2018-04-09,21.047,21.2334,21.0004,21.1014,726874.0
2018-04-10,21.249,21.4821,21.1791,21.2334,636849.0
2018-04-11,21.2024,21.249,21.0081,21.0547,530819.0
2018-04-12,21.0314,21.1674,20.8916,21.0159,732086.0
2018-04-13,21.2179,21.2179,20.7284,20.7595,696952.0
2018-04-14,21.2179,21.2179,20.7284,20.7595,696952.0
2018-04-15,21.2179,21.2179,20.7284,20.7595,696952.0
2018-04-16,20.8605,20.8605,20.7051,20.7595,849037.0
2018-04-17,20.8139,21.0392,20.7984,20.8605,1198921.0
2018-04-18,20.9382,21.0547,20.8683,20.9537,609758.0
2018-04-19,20.9304,20.9848,20.8217,20.8527,568249.0
2018-04-20,20.8217,20.8761,20.6391,20.8217,1468322.0
2018-04-21,20.8217,20.8761,20.6391,20.8217,1468322.0
2018-04-22,20.8217,20.8761,20.6391,20.8217,1468322.0
2018-04-23,20.8294,20.9848,20.7984,20.8994,873607.0
2018-04-24,20.946,21.0781,20.845,20.9615,782482.0
2018-04-25,20.9537,21.1946,20.9382,21.1635,784575.0
2018-04-26,21.1713,21.1791,21.0004,21.0314,1125660.0
2018-04-27,21.0217,21.4118,21.0178,21.2792,253565.0
2018-04-28,21.0217,21.4118,21.0178,21.2792,253565.0
2018-04-29,21.0217,21.4118,21.0178,21.2792,253565.0
2018-04-30,21.1075,21.2168,21.0139,21.0841,944090.0
2018-05-01,21.0607,21.0919,20.7564,21.0295,739651.0
2018-05-02,21.0529,21.1036,20.5067,20.5691,866272.0
2018-05-03,20.6003,20.8968,20.5301,20.8188,1942957.0
2018-05-04,20.7798,20.8968,20.5847,20.6315,983330.0
2018-05-05,20.7798,20.8968,20.5847,20.6315,983330.0
2018-05-06,20.7798,20.8968,20.5847,20.6315,983330.0
2018-05-07,20.6706,20.6784,20.4989,20.5535,988341.0
2018-05-08,20.5535,20.6081,20.374,20.4755,799885.0
2018-05-09,20.5223,20.6745,20.3818,20.5145,687592.0
2018-05-10,20.2882,20.5145,19.7342,20.2336,1652377.0
2018-05-11,20.2336,20.2336,18.7822,19.8824,2127912.0
2018-05-12,20.2336,20.2336,18.7822,19.8824,2127912.0
2018-05-13,20.2336,20.2336,18.7822,19.8824,2127912.0
2018-05-14,19.8746,20.335,19.4767,19.5001,1391014.0
2018-05-15,19.5079,19.7888,19.4767,19.6327,1415364.0
2018-05-16,19.6171,19.7069,19.4533,19.6561,1150195.0
2018-05-17,19.6639,19.742,19.5859,19.6561,718177.0
2018-05-18,19.6561,19.7771,19.6015,19.6327,1130011.0
2018-05-19,19.6561,19.7771,19.6015,19.6327,1130011.0
2018-05-20,19.6561,19.7771,19.6015,19.6327,1130011.0
2018-05-21,19.6561,19.7771,19.6015,19.6327,1130011.0
2018-05-22,19.6483,19.8668,19.6483,19.6874,903833.0
2018-05-23,19.6639,19.7147,19.5157,19.6249,1416488.0
2018-05-24,19.6249,19.6249,19.3206,19.5781,1955299.0
2018-05-25,19.5313,19.6288,19.4416,19.5235,1081200.0
2018-05-26,19.5313,19.6288,19.4416,19.5235,1081200.0
2018-05-27,19.5313,19.6288,19.4416,19.5235,1081200.0
2018-05-28,19.5469,19.5937,19.4377,19.5937,663790.0
2018-05-29,19.5781,19.5976,19.266,19.2738,1223429.0
2018-05-30,19.4208,19.6482,19.2169,19.6325,1403237.0
2018-05-31,19.5933,19.7971,19.4522,19.7109,1650449.0
2018-06-01,19.6795,19.7344,19.4835,19.4914,1462268.0
2018-06-02,19.6795,19.7344,19.4835,19.4914,1462268.0
2018-06-03,19.6795,19.7344,19.4835,19.4914,1462268.0
2018-06-04,19.4992,19.6482,19.4992,19.5306,740563.0
2018-06-05,19.5854,19.6011,19.409,19.5619,988640.0
2018-06-06,19.5541,19.7266,19.3816,19.4208,899695.0
2018-06-07,19.4208,19.609,19.4051,19.5227,1094872.0
2018-06-08,19.5227,19.6874,19.4914,19.6874,681979.0
2018-06-09,19.5227,19.6874,19.4914,19.6874,681979.0
2018-06-10,19.5227,19.6874,19.4914,19.6874,681979.0
2018-06-11,19.656,19.8599,19.46,19.4757,1603799.0
2018-06-12,19.4757,19.6756,19.3032,19.5698,1899583.0
2018-06-13,19.5776,19.6638,19.5227,19.6011,1469144.0
2018-06-14,19.5933,19.6874,19.46,19.5698,1129914.0
2018-06-15,19.5698,19.6246,19.4914,19.5854,1773097.0
2018-06-16,19.5698,19.6246,19.4914,19.5854,1773097.0
2018-06-17,19.5698,19.6246,19.4914,19.5854,1773097.0
2018-06-18,19.507,19.6717,19.4443,19.5384,1264465.0
2018-06-19,19.0915,19.5698,19.0288,19.4208,1680396.0
2018-06-20,19.46,19.7109,19.4365,19.5854,1331320.0
2018-06-21,19.6011,19.656,19.3934,19.4757,911229.0
2018-06-22,19.5384,19.5384,19.2561,19.2875,1400044.0
2018-06-23,19.5384,19.5384,19.2561,19.2875,1400044.0
2018-06-24,19.5384,19.5384,19.2561,19.2875,1400044.0
2018-06-25,19.2169,19.264,18.9739,18.9817,1193492.0
2018-06-26,19.0366,19.1699,18.9033,18.9268,1276808.0
2018-06-27,18.9582,18.966,18.723,18.723,886988.0
2018-06-28,18.6659,18.7604,18.4846,18.5871,1352378.0
2018-06-29,18.6501,18.6816,18.4058,18.6186,1415763.0
2018-06-30,18.6501,18.6816,18.4058,18.6186,1415763.0
2018-07-01,18.6501,18.6816,18.4058,18.6186,1415763.0
2018-07-02,18.6501,18.6816,18.4058,18.6186,1415763.0
2018-07-03,18.5949,18.8944,18.2246,18.3665,1181385.0
2018-07-04,18.398,18.398,18.2561,18.3428,442621.0
2018-07-05,18.3428,18.3507,18.0513,18.1616,1664639.0
2018-07-06,18.0907,18.4058,18.0749,18.3901,1487077.0
2018-07-07,18.0907,18.4058,18.0749,18.3901,1487077.0
2018-07-08,18.0907,18.4058,18.0749,18.3901,1487077.0
2018-07-09,18.4531,18.7604,18.4137,18.6265,1554167.0
2018-07-10,18.7131,19.2135,18.6895,19.1229,3007939.0
2018-07-11,18.9574,18.9574,18.6501,18.8707,1467440.0
2018-07-12,18.9259,19.0125,18.7683,18.918,1582036.0
2018-07-13,18.8944,18.8944,18.6895,18.8707,1033316.0
2018-07-14,18.8944,18.8944,18.6895,18.8707,1033316.0
2018-07-15,18.8944,18.8944,18.6895,18.8707,1033316.0
2018-07-16,18.8628,18.918,18.7447,18.9022,1334827.0
2018-07-17,18.855,18.9338,18.8077,18.9022,953850.0
2018-07-18,18.9101,18.9495,18.7762,18.784,740067.0
2018-07-19,18.784,18.8156,18.6343,18.658,550670.0
2018-07-20,18.6265,18.6816,18.4846,18.5162,551973.0
2018-07-21,18.6265,18.6816,18.4846,18.5162,551973.0
2018-07-22,18.6265,18.6816,18.4846,18.5162,551973.0
2018-07-23,18.5162,18.5162,18.2167,18.2483,745895.0
2018-07-24,18.264,18.524,18.2483,18.461,1010811.0
2018-07-25,18.4531,18.4768,18.1773,18.2089,492846.0
2018-07-26,18.201,18.3192,18.0513,18.201,859600.0
2018-07-27,18.201,18.2955,18.1222,18.138,607291.0
2018-07-28,18.201,18.2955,18.1222,18.138,607291.0
2018-07-29,18.201,18.2955,18.1222,18.138,607291.0
2018-07-30,18.2152,18.231,17.6925,17.7241,812596.0
2018-07-31,17.645,18.0013,17.645,18.0013,1027902.0
2018-08-01,17.9459,17.9855,17.6529,17.9063,872367.0
2018-08-02,17.8033,17.9063,17.6925,17.8746,1588089.0
2018-08-03,17.8984,18.2944,17.8984,18.2944,1514048.0
2018-08-04,17.8984,18.2944,17.8984,18.2944,1514048.0
2018-08-05,17.8984,18.2944,17.8984,18.2944,1514048.0
2018-08-06,17.8984,18.2944,17.8984,18.2944,1514048.0
2018-08-07,18.3577,18.6032,18.2389,18.2864,1855142.0
2018-08-08,18.2944,18.3102,18.0568,18.1993,453836.0
2018-08-09,18.136,18.2389,16.7104,17.4311,4219279.0
2018-08-10,17.0668,17.3044,16.7896,16.9163,1903556.0
2018-08-11,17.0668,17.3044,16.7896,16.9163,1903556.0
2018-08-12,17.0668,17.3044,16.7896,16.9163,1903556.0
2018-08-13,16.8926,17.2015,16.6392,17.051,1488527.0
2018-08-14,17.051,17.7083,17.051,17.5895,1991253.0
2018-08-15,17.4866,18.0964,17.447,18.0013,2839006.0
2018-08-16,18.0489,18.0885,17.3123,17.5262,2605737.0
2018-08-17,17.5499,17.5816,17.3202,17.3915,766857.0
2018-08-18,17.5499,17.5816,17.3202,17.3915,766857.0
2018-08-19,17.5499,17.5816,17.3202,17.3915,766857.0
2018-08-20,17.3915,17.4153,17.0351,17.3123,1320060.0
2018-08-21,17.3044,17.3123,17.051,17.146,1404582.0
2018-08-22,17.1856,17.3519,16.7896,17.1223,6975774.0
2018-08-23,16.6312,16.9005,16.4689,16.758,18568344.0
2018-08-24,16.8134,17.0431,16.6312,16.853,912404.0
2018-08-25,16.8134,17.0431,16.6312,16.853,912404.0
2018-08-26,16.8134,17.0431,16.6312,16.853,912404.0
2018-08-27,16.8609,16.9876,16.7659,16.8213,591718.0
2018-08-28,16.8292,16.9322,16.6867,16.7342,988438.0
2018-08-29,16.7342,16.9797,16.7104,16.8609,1558307.0
2018-08-30,16.8134,16.9084,16.7104,16.8688,1005971.0
2018-08-31,16.8688,16.8847,16.4808,16.6312,1615907.0
2018-09-01,16.8688,16.8847,16.4808,16.6312,1615907.0
2018-09-02,16.8688,16.8847,16.4808,16.6312,1615907.0
2018-09-03,16.8688,16.8847,16.4808,16.6312,1615907.0
2018-09-04,16.6708,16.6708,16.5362,16.6154,633534.0
2018-09-05,16.5916,16.5996,16.1957,16.2036,1078759.0
2018-09-06,16.1957,16.354,16.1006,16.2907,1074767.0
2018-09-07,16.2511,16.259,16.0293,16.061,1208626.0
2018-09-08,16.2511,16.259,16.0293,16.061,1208626.0
2018-09-09,16.2511,16.259,16.0293,16.061,1208626.0
2018-09-10,16.0848,16.3303,16.0293,16.2986,1148735.0
2018-09-11,16.2194,16.2194,15.7997,16.0927,1504441.0
2018-09-12,16.0689,16.2471,15.9581,16.2115,1297227.0
2018-09-13,16.1877,16.2669,16.061,16.2353,965560.0
2018-09-14,16.2273,16.2907,15.9977,16.2194,933112.0
2018-09-15,16.2273,16.2907,15.9977,16.2194,933112.0
2018-09-16,16.2273,16.2907,15.9977,16.2194,933112.0
2018-09-17,16.2273,16.259,16.0373,16.061,1126572.0
2018-09-18,16.0769,16.2115,15.9106,16.1402,1823531.0
2018-09-19,16.1323,16.4016,16.061,16.3461,1543571.0
2018-09-20,16.4412,16.4649,16.2273,16.3699,894207.0
2018-09-21,16.354,16.4966,16.2432,16.3303,3014754.0
2018-09-22,16.354,16.4966,16.2432,16.3303,3014754.0
2018-09-23,16.354,16.4966,16.2432,16.3303,3014754.0
2018-09-24,16.3303,16.3778,16.2273,16.3699,902761.0
2018-09-25,16.3857,16.4253,16.1798,16.3224,796362.0
2018-09-26,16.2986,16.5124,16.2273,16.3145,1116461.0
2018-09-27,16.4023,16.4583,16.1946,16.3304,886990.0
2018-09-28,16.3464,16.5142,16.2585,16.3864,1183996.0
2018-09-29,16.3464,16.5142,16.2585,16.3864,1183996.0
2018-09-30,16.3464,16.5142,16.2585,16.3864,1183996.0
2018-10-01,16.4583,16.5222,16.3384,16.3704,580448.0
2018-10-02,16.3943,16.4023,16.1706,16.2665,969559.0
2018-10-03,16.3065,16.3065,16.0987,16.2665,1029865.0
2018-10-04,16.2425,16.2425,15.9829,16.1147,1628672.0
2018-10-05,16.0828,16.0987,15.6114,15.931,1954867.0
2018-10-06,16.0828,16.0987,15.6114,15.931,1954867.0
2018-10-07,16.0828,16.0987,15.6114,15.931,1954867.0
2018-10-08,16.0828,16.0987,15.6114,15.931,1954867.0
2018-10-09,15.907,15.931,15.5954,15.7472,1445415.0
2018-10-10,15.6993,15.6993,15.2678,15.2998,1889975.0
2018-10-11,15.1959,15.4196,15.0761,15.18,1573501.0
2018-10-12,15.2838,15.4756,15.172,15.2359,808959.0
2018-10-13,15.2838,15.4756,15.172,15.2359,808959.0
2018-10-14,15.2838,15.4756,15.172,15.2359,808959.0
2018-10-15,15.2039,15.3397,15.108,15.2838,1087290.0
2018-10-16,15.3078,15.4116,15.116,15.3238,1339694.0
2018-10-17,15.2918,15.4516,15.18,15.3318,1294453.0
2018-10-18,15.3318,15.4196,14.9323,14.9802,1201009.0
2018-10-19,14.9882,15.3238,14.9882,15.156,846443.0
2018-10-20,14.9882,15.3238,14.9882,15.156,846443.0
2018-10-21,14.9882,15.3238,14.9882,15.156,846443.0
2018-10-22,15.18,15.2359,14.9882,15.164,1049670.0
2018-10-23,14.8923,15.172,14.6846,15.0761,1028669.0
2018-10-24,15.0761,15.3557,14.9323,15.0441,4280756.0
2018-10-25,15.0761,15.3797,15.0761,15.172,2241065.0
2018-10-26,14.9003,15.0841,14.7485,15.0202,2325562.0
2018-10-27,14.9003,15.0841,14.7485,15.0202,2325562.0
2018-10-28,14.9003,15.0841,14.7485,15.0202,2325562.0
2018-10-29,15.0521,15.2199,15.0042,15.124,2296229.0
2018-10-30,15.0361,15.0921,14.8843,14.9802,1431050.0
2018-10-31,15.18,15.6034,15.0601,15.5555,1858658.0
2018-11-01,15.4995,15.5794,15.3557,15.5155,1342915.0
2018-11-02,15.5794,15.6513,15.3477,15.5395,1588761.0
2018-11-03,15.5794,15.6513,15.3477,15.5395,1588761.0
2018-11-04,15.5794,15.6513,15.3477,15.5395,1588761.0
2018-11-05,15.4196,15.915,15.3238,15.4356,2154338.0
2018-11-06,15.7792,15.8511,15.5395,15.7232,1224016.0
2018-11-07,15.8271,15.8271,15.18,15.3557,2275610.0
2018-11-08,15.3238,15.7312,15.1001,15.7312,1994546.0
2018-11-09,15.6593,16.1307,15.4436,16.0748,2006266.0
2018-11-10,15.6593,16.1307,15.4436,16.0748,2006266.0
2018-11-11,15.6593,16.1307,15.4436,16.0748,2006266.0
2018-11-12,16.0109,16.1467,15.907,16.0588,823699.0
2018-11-13,16.0348,16.0588,15.6433,15.915,1317034.0
2018-11-14,15.9789,16.3704,15.9629,16.3384,1146452.0
2018-11-15,16.1706,16.2026,15.7951,15.9709,1103464.0
2018-11-16,15.907,16.0668,15.8511,15.9469,784841.0
2018-11-17,15.907,16.0668,15.8511,15.9469,784841.0
2018-11-18,15.907,16.0668,15.8511,15.9469,784841.0
2018-11-19,15.907,15.9389,15.6513,15.6993,780992.0
2018-11-20,15.6114,15.7152,15.3957,15.5555,799005.0
2018-11-21,15.6114,15.9749,15.5794,15.899,1478616.0
2018-11-22,15.899,16.1866,15.8431,16.0268,497682.0
2018-11-23,15.9469,16.0188,15.867,15.915,418872.0
2018-11-24,15.9469,16.0188,15.867,15.915,418872.0
2018-11-25,15.9469,16.0188,15.867,15.915,418872.0
2018-11-26,16.0188,16.0588,15.7872,15.9389,1316330.0
2018-11-27,15.8591,15.931,15.3557,15.4196,1537224.0
2018-11-28,15.4436,15.7792,15.164,15.7552,1335754.0
2018-11-29,15.6993,16.0508,15.6833,15.899,1030812.0
2018-11-30,15.883,16.0748,15.6513,16.0748,2050649.0
2018-12-01,15.883,16.0748,15.6513,16.0748,2050649.0
2018-12-02,15.883,16.0748,15.6513,16.0748,2050649.0
2018-12-03,16.1946,16.2026,15.7312,15.867,1392927.0
2018-12-04,15.7552,15.9469,15.3637,15.4276,1313516.0
2018-12-05,15.4596,15.5555,15.0841,15.2838,615265.0
2018-12-06,15.164,15.3318,15.0202,15.3078,1306777.0
2018-12-07,15.2678,15.3557,14.9403,15.0521,1390727.0
2018-12-08,15.2678,15.3557,14.9403,15.0521,1390727.0
2018-12-09,15.2678,15.3557,14.9403,15.0521,1390727.0
2018-12-10,15.0042,15.0361,14.6367,14.7537,1192425.0
2018-12-11,14.8444,15.0122,14.5807,14.5807,2532655.0
2018-12-12,14.7246,14.9483,14.4929,14.6447,2328226.0
