,NPI CN Equity,NPI CN Equity,NPI CN Equity,NPI CN Equity,NPI CN Equity
2011-03-14,7.9005,7.9425,7.8743,7.9373,90940.0
2011-03-15,7.9005,8.058,7.8481,8.0528,245927.0
2011-03-16,8.0738,8.2628,8.0738,8.1998,180748.0
2011-03-17,8.331,8.394,8.3048,8.352,211856.0
2011-03-18,8.3783,8.394,8.3205,8.3205,192875.0
2011-03-19,8.3783,8.394,8.3205,8.3205,192875.0
2011-03-20,8.3783,8.394,8.3205,8.3205,192875.0
2011-03-21,8.373,8.4517,8.3258,8.4203,328027.0
2011-03-22,8.4203,8.4203,8.2943,8.3783,179981.0
2011-03-23,8.3888,8.3993,8.3363,8.373,103119.0
2011-03-24,8.3993,8.4255,8.3573,8.415,170981.0
2011-03-25,8.3993,8.3993,8.2995,8.3205,117612.0
2011-03-26,8.3993,8.3993,8.2995,8.3205,117612.0
2011-03-27,8.3993,8.3993,8.2995,8.3205,117612.0
2011-03-28,8.3258,8.3993,8.3258,8.373,83056.0
2011-03-29,8.4416,8.4522,8.4047,8.4152,109248.0
2011-03-30,8.4311,8.4427,8.3624,8.3836,109983.0
2011-03-31,8.3941,8.4469,8.3624,8.4152,95644.0
2011-04-01,8.4469,8.4469,8.3994,8.3994,106548.0
2011-04-02,8.4469,8.4469,8.3994,8.3994,106548.0
2011-04-03,8.4469,8.4469,8.3994,8.3994,106548.0
2011-04-04,8.4733,8.4733,8.373,8.4469,125837.0
2011-04-05,8.468,8.468,8.3624,8.4469,78416.0
2011-04-06,8.4733,8.5789,8.4258,8.5789,128449.0
2011-04-07,8.5789,8.5947,8.4205,8.4205,148253.0
2011-04-08,8.5842,8.5895,8.4575,8.5261,105569.0
2011-04-09,8.5842,8.5895,8.4575,8.5261,105569.0
2011-04-10,8.5842,8.5895,8.4575,8.5261,105569.0
2011-04-11,8.5736,8.5895,8.505,8.5261,94402.0
2011-04-12,8.5947,8.6159,8.4258,8.5895,152015.0
2011-04-13,8.6264,8.6317,8.4205,8.4628,293745.0
2011-04-14,8.5208,8.5261,8.373,8.3783,239583.0
2011-04-15,8.3677,8.4786,8.1724,8.1724,320766.0
2011-04-16,8.3677,8.4786,8.1724,8.1724,320766.0
2011-04-17,8.3677,8.4786,8.1724,8.1724,320766.0
2011-04-18,8.2833,8.4152,8.1671,8.3888,164715.0
2011-04-19,8.4205,8.4258,8.3149,8.3519,212694.0
2011-04-20,8.3941,8.3941,8.2833,8.3097,165755.0
2011-04-21,8.3572,8.4416,8.3466,8.4152,171705.0
2011-04-22,8.3572,8.4416,8.3466,8.4152,171705.0
2011-04-23,8.3572,8.4416,8.3466,8.4152,171705.0
2011-04-24,8.3572,8.4416,8.3466,8.4152,171705.0
2011-04-25,8.4311,8.4469,8.4152,8.4364,86046.0
2011-04-26,8.4628,8.6,8.4628,8.6,114552.0
2011-04-27,8.6372,8.6372,8.5151,8.5151,149552.0
2011-04-28,8.5257,8.5735,8.4992,8.5363,117303.0
2011-04-29,8.5204,8.5735,8.4461,8.4885,136222.0
2011-04-30,8.5204,8.5735,8.4461,8.4885,136222.0
2011-05-01,8.5204,8.5735,8.4461,8.4885,136222.0
2011-05-02,8.5469,8.5469,8.4461,8.5098,125426.0
2011-05-03,8.5098,8.5416,8.4832,8.4885,111982.0
2011-05-04,8.4938,8.4938,8.3717,8.4248,123324.0
2011-05-05,8.4195,8.531,8.4036,8.531,121189.0
2011-05-06,8.5363,8.5416,8.4673,8.4938,72273.0
2011-05-07,8.5363,8.5416,8.4673,8.4938,72273.0
2011-05-08,8.5363,8.5416,8.4673,8.4938,72273.0
2011-05-09,8.5151,8.7434,8.4779,8.7274,125639.0
2011-05-10,8.7274,8.9345,8.6319,8.6478,173882.0
2011-05-11,8.6797,8.7964,8.5098,8.5257,126525.0
2011-05-12,8.5204,8.5682,8.4673,8.4885,137515.0
2011-05-13,8.5416,8.5469,8.4832,8.5363,67444.0
2011-05-14,8.5416,8.5469,8.4832,8.5363,67444.0
2011-05-15,8.5416,8.5469,8.4832,8.5363,67444.0
2011-05-16,8.5629,8.5629,8.4567,8.4673,132438.0
2011-05-17,8.5098,8.5416,8.462,8.5151,129650.0
2011-05-18,8.5257,8.6,8.3877,8.5841,118196.0
2011-05-19,8.5841,8.8601,8.5841,8.738,126507.0
2011-05-20,8.8389,8.8655,8.7699,8.8389,93709.0
2011-05-21,8.8389,8.8655,8.7699,8.8389,93709.0
2011-05-22,8.8389,8.8655,8.7699,8.8389,93709.0
2011-05-23,8.8389,8.8655,8.7699,8.8389,93709.0
2011-05-24,8.8495,8.9451,8.8389,8.8548,118227.0
2011-05-25,8.9079,8.9185,8.8548,8.9079,164472.0
2011-05-26,8.9079,8.9557,8.8708,8.9185,338578.0
2011-05-27,8.9612,8.9772,8.8652,8.9772,166267.0
2011-05-28,8.9612,8.9772,8.8652,8.9772,166267.0
2011-05-29,8.9612,8.9772,8.8652,8.9772,166267.0
2011-05-30,8.9879,9.2548,8.9506,9.1534,107516.0
2011-05-31,9.2281,9.2281,9.0253,9.0733,156713.0
2011-06-01,9.148,9.1801,9.0199,9.084,267157.0
2011-06-02,9.052,9.1641,8.9666,9.0466,119412.0
2011-06-03,9.0466,9.068,8.9452,9.0306,76062.0
2011-06-04,9.0466,9.068,8.9452,9.0306,76062.0
2011-06-05,9.0466,9.068,8.9452,9.0306,76062.0
2011-06-06,9.068,9.1214,8.8865,8.9826,121294.0
2011-06-07,9.0146,9.068,8.9239,9.068,172368.0
2011-06-08,9.068,9.0733,8.8758,8.9346,163546.0
2011-06-09,8.9772,9.0146,8.8865,9.0039,103437.0
2011-06-10,9.0093,9.0253,8.7531,8.7691,154338.0
2011-06-11,9.0093,9.0253,8.7531,8.7691,154338.0
2011-06-12,9.0093,9.0253,8.7531,8.7691,154338.0
2011-06-13,9.0039,9.0039,8.593,8.593,143541.0
2011-06-14,8.641,8.8545,8.577,8.7904,179061.0
2011-06-15,8.7904,8.7904,8.5076,8.641,186740.0
2011-06-16,8.6624,8.6944,8.5236,8.6197,171855.0
2011-06-17,8.6463,8.7371,8.5823,8.5823,420977.0
2011-06-18,8.6463,8.7371,8.5823,8.5823,420977.0
2011-06-19,8.6463,8.7371,8.5823,8.5823,420977.0
2011-06-20,8.641,8.6784,8.5503,8.5876,107283.0
2011-06-21,8.641,8.6463,8.5022,8.5182,321191.0
2011-06-22,8.5343,8.5503,8.5129,8.5129,262231.0
2011-06-23,8.5129,8.5396,8.4062,8.4595,167438.0
2011-06-24,8.4489,8.5396,8.4489,8.4595,171371.0
2011-06-25,8.4489,8.5396,8.4489,8.4595,171371.0
2011-06-26,8.4489,8.5396,8.4489,8.4595,171371.0
2011-06-27,8.4489,8.5129,8.2994,8.3154,160787.0
2011-06-28,8.3906,8.5141,8.3208,8.4872,394772.0
2011-06-29,8.5838,8.6268,8.4926,8.5355,154580.0
2011-06-30,8.5892,8.7181,8.4818,8.6268,285449.0
2011-07-01,8.5892,8.7181,8.4818,8.6268,285449.0
2011-07-02,8.5892,8.7181,8.4818,8.6268,285449.0
2011-07-03,8.5892,8.7181,8.4818,8.6268,285449.0
2011-07-04,8.6644,8.7825,8.6214,8.761,72209.0
2011-07-05,8.7878,8.7878,8.5892,8.6214,182253.0
2011-07-06,8.6214,8.7234,8.5838,8.7234,201209.0
2011-07-07,8.7234,8.7234,8.6751,8.7234,198276.0
2011-07-08,8.7234,8.7717,8.6966,8.7073,76871.0
2011-07-09,8.7234,8.7717,8.6966,8.7073,76871.0
2011-07-10,8.7234,8.7717,8.6966,8.7073,76871.0
2011-07-11,8.7234,8.7395,8.6,8.6107,89928.0
2011-07-12,8.6161,8.6966,8.5946,8.6429,83350.0
2011-07-13,8.6,8.6429,8.5892,8.6429,115068.0
2011-07-14,8.6912,8.7073,8.5892,8.6322,97033.0
2011-07-15,8.6053,8.7073,8.557,8.5892,97530.0
2011-07-16,8.6053,8.7073,8.557,8.5892,97530.0
2011-07-17,8.6053,8.7073,8.557,8.5892,97530.0
2011-07-18,8.5892,8.8147,8.5087,8.8147,126819.0
2011-07-19,8.8576,9.0079,8.7664,8.7986,243360.0
2011-07-20,8.7771,8.8254,8.7288,8.7556,127598.0
2011-07-21,8.8469,8.8523,8.761,8.8147,67279.0
2011-07-22,8.8308,8.9918,8.82,8.9328,246679.0
2011-07-23,8.8308,8.9918,8.82,8.9328,246679.0
2011-07-24,8.8308,8.9918,8.82,8.9328,246679.0
2011-07-25,8.9918,8.9918,8.7825,8.8952,66064.0
2011-07-26,8.9167,8.9435,8.7717,8.7717,87448.0
2011-07-27,8.8257,8.8689,8.7178,8.7825,100639.0
2011-07-28,8.7771,8.9337,8.7339,8.8365,121653.0
2011-07-29,8.7879,8.8311,8.7447,8.7447,96184.0
2011-07-30,8.7879,8.8311,8.7447,8.7447,96184.0
2011-07-31,8.7879,8.8311,8.7447,8.7447,96184.0
2011-08-01,8.7879,8.8311,8.7447,8.7447,96184.0
2011-08-02,8.8311,8.8311,8.6638,8.7447,92094.0
2011-08-03,8.6854,8.7879,8.5396,8.5558,122679.0
2011-08-04,8.5558,8.5558,8.1078,8.151,173474.0
2011-08-05,8.097,8.5504,7.962,8.3561,267559.0
2011-08-06,8.097,8.5504,7.962,8.3561,267559.0
2011-08-07,8.097,8.5504,7.962,8.3561,267559.0
2011-08-08,7.962,8.2319,7.8757,8.1402,277360.0
2011-08-09,8.1402,8.5126,8.1402,8.3993,237865.0
2011-08-10,8.4479,8.4587,8.2427,8.3399,264917.0
2011-08-11,8.3507,8.6152,8.3237,8.6152,147865.0
2011-08-12,8.5234,8.7016,8.4694,8.68,315478.0
2011-08-13,8.5234,8.7016,8.4694,8.68,315478.0
2011-08-14,8.5234,8.7016,8.4694,8.68,315478.0
2011-08-15,8.7232,8.9067,8.6638,8.7717,249044.0
2011-08-16,8.8959,8.8959,8.5396,8.5396,214050.0
2011-08-17,8.599,8.6638,8.545,8.5882,301939.0
2011-08-18,8.5882,8.6098,8.3885,8.3939,189979.0
2011-08-19,8.3507,8.3615,8.1726,8.2751,324388.0
2011-08-20,8.3507,8.3615,8.1726,8.2751,324388.0
2011-08-21,8.3507,8.3615,8.1726,8.2751,324388.0
2011-08-22,8.3021,8.3939,8.2373,8.3453,274950.0
2011-08-23,8.3615,8.4479,8.3129,8.3993,145342.0
2011-08-24,8.4425,8.4425,8.2643,8.3615,204537.0
2011-08-25,8.3831,8.4047,8.2265,8.3615,176496.0
2011-08-26,8.3669,8.3993,8.2751,8.2967,148426.0
2011-08-27,8.3669,8.3993,8.2751,8.2967,148426.0
2011-08-28,8.3669,8.3993,8.2751,8.2967,148426.0
2011-08-29,8.3564,8.465,8.3184,8.4433,204224.0
2011-08-30,8.4922,8.5411,8.3727,8.4759,125675.0
2011-08-31,8.4922,8.6008,8.4813,8.5519,200947.0
2011-09-01,8.6062,8.7148,8.5356,8.6605,111319.0
2011-09-02,8.6551,8.6551,8.3673,8.3673,153021.0
2011-09-03,8.6551,8.6551,8.3673,8.3673,153021.0
2011-09-04,8.6551,8.6551,8.3673,8.3673,153021.0
2011-09-05,8.6551,8.6551,8.3673,8.3673,153021.0
2011-09-06,8.3456,8.4759,8.2587,8.4433,125512.0
2011-09-07,8.4487,8.5736,8.4487,8.5628,147177.0
2011-09-08,8.5736,8.6442,8.5193,8.5465,75859.0
2011-09-09,8.5573,8.6225,8.4487,8.4868,91088.0
2011-09-10,8.5573,8.6225,8.4487,8.4868,91088.0
2011-09-11,8.5573,8.6225,8.4487,8.4868,91088.0
2011-09-12,8.4487,8.4976,8.4162,8.4542,690566.0
2011-09-13,8.4976,8.4976,8.351,8.4107,165502.0
2011-09-14,8.4596,8.4596,8.3347,8.3347,117896.0
2011-09-15,8.4107,8.4868,8.3727,8.4705,188595.0
2011-09-16,8.4433,8.4868,8.3673,8.3673,273788.0
2011-09-17,8.4433,8.4868,8.3673,8.3673,273788.0
2011-09-18,8.4433,8.4868,8.3673,8.3673,273788.0
2011-09-19,8.3347,8.503,8.3076,8.4922,170718.0
2011-09-20,8.4976,8.6442,8.4596,8.5791,324741.0
2011-09-21,8.5791,8.6551,8.5139,8.5791,130262.0
2011-09-22,8.4216,8.4976,8.1447,8.2641,271052.0
2011-09-23,8.2044,8.4705,8.2044,8.427,248502.0
2011-09-24,8.2044,8.4705,8.2044,8.427,248502.0
2011-09-25,8.2044,8.4705,8.2044,8.427,248502.0
2011-09-26,8.4868,8.5791,8.389,8.427,212375.0
2011-09-27,8.4487,8.7637,8.4487,8.6497,435673.0
2011-09-28,8.7862,8.8299,8.6824,8.737,326431.0
2011-09-29,8.7589,8.9773,8.7479,8.9718,209589.0
2011-09-30,8.8353,8.9828,8.7534,8.7534,308530.0
2011-10-01,8.8353,8.9828,8.7534,8.7534,308530.0
2011-10-02,8.8353,8.9828,8.7534,8.7534,308530.0
2011-10-03,8.7862,8.8408,8.5186,8.5459,250425.0
2011-10-04,8.464,8.464,8.2346,8.3439,191223.0
2011-10-05,8.6114,8.6497,8.4531,8.5524,143410.0
2011-10-06,8.5732,8.6114,8.5186,8.6114,196683.0
2011-10-07,8.5514,8.6497,8.4968,8.4968,162444.0
2011-10-08,8.5514,8.6497,8.4968,8.4968,162444.0
2011-10-09,8.5514,8.6497,8.4968,8.4968,162444.0
2011-10-10,8.5514,8.6497,8.4968,8.4968,162444.0
2011-10-11,8.7097,8.7097,8.5514,8.677,102109.0
2011-10-12,8.7097,8.7206,8.4094,8.4695,346619.0
2011-10-13,8.4531,8.5677,8.3602,8.5677,226625.0
2011-10-14,8.6005,8.6333,8.464,8.5241,210980.0
2011-10-15,8.6005,8.6333,8.464,8.5241,210980.0
2011-10-16,8.6005,8.6333,8.464,8.5241,210980.0
2011-10-17,8.5677,8.5677,8.464,8.4913,100392.0
2011-10-18,8.4913,8.7589,8.464,8.6083,148312.0
2011-10-19,8.7534,8.7534,8.5514,8.6005,120351.0
2011-10-20,8.6387,8.6387,8.5131,8.5459,155845.0
2011-10-21,8.5241,8.5841,8.4749,8.5186,153014.0
2011-10-22,8.5241,8.5841,8.4749,8.5186,153014.0
2011-10-23,8.5241,8.5841,8.4749,8.5186,153014.0
2011-10-24,8.5514,8.6497,8.5295,8.576,123771.0
2011-10-25,8.6005,8.6005,8.5186,8.56,193379.0
2011-10-26,8.5459,8.7206,8.5459,8.6933,124925.0
2011-10-27,8.7647,8.891,8.7647,8.8142,252176.0
2011-10-28,8.8416,8.8416,8.7318,8.8361,183694.0
2011-10-29,8.8416,8.8416,8.7318,8.8361,183694.0
2011-10-30,8.8416,8.8416,8.7318,8.8361,183694.0
2011-10-31,8.8416,9.1601,8.8416,9.0154,314490.0
2011-11-01,9.0283,9.047,8.8196,8.9075,117203.0
2011-11-02,8.9954,9.0723,8.9075,8.9624,181275.0
2011-11-03,9.0119,9.0613,8.9514,9.0448,108553.0
2011-11-04,9.0448,9.1711,8.9789,9.1005,91159.0
2011-11-05,9.0448,9.1711,8.9789,9.1005,91159.0
2011-11-06,9.0448,9.1711,8.9789,9.1005,91159.0
2011-11-07,9.1711,9.2809,9.1052,9.1809,92684.0
2011-11-08,9.1217,9.3578,9.1217,9.303,121324.0
2011-11-09,9.27,9.3304,9.1382,9.3304,138036.0
2011-11-10,9.2096,9.3029,8.8526,9.1047,342816.0
2011-11-11,9.1986,9.2645,9.0613,9.1876,123615.0
2011-11-12,9.1986,9.2645,9.0613,9.1876,123615.0
2011-11-13,9.1986,9.2645,9.0613,9.1876,123615.0
2011-11-14,9.1546,9.1821,9.0613,9.0778,115494.0
2011-11-15,9.0338,9.1656,9.0283,9.0283,119288.0
2011-11-16,9.0283,9.2293,9.0283,9.1268,106181.0
2011-11-17,9.1986,9.1986,9.0832,9.1217,127788.0
2011-11-18,9.1437,9.1437,9.0119,9.0723,147629.0
2011-11-19,9.1437,9.1437,9.0119,9.0723,147629.0
2011-11-20,9.1437,9.1437,9.0119,9.0723,147629.0
2011-11-21,9.1162,9.2425,8.9679,9.2315,192895.0
2011-11-22,9.2096,9.215,9.1162,9.1711,114646.0
2011-11-23,9.215,9.2425,9.0887,9.1656,124425.0
2011-11-24,9.2205,9.2205,8.9646,9.1217,83952.0
2011-11-25,9.1711,9.226,9.1162,9.1821,71169.0
2011-11-26,9.1711,9.226,9.1162,9.1821,71169.0
2011-11-27,9.1711,9.226,9.1162,9.1821,71169.0
2011-11-28,9.2704,9.2925,9.16,9.2207,185728.0
2011-11-29,9.2097,9.3533,9.1766,9.276,465369.0
2011-11-30,9.3312,9.4526,9.1103,9.3201,230480.0
2011-12-01,9.1987,9.3533,9.1987,9.287,166880.0
2011-12-02,9.3312,9.3698,9.2484,9.2815,102956.0
2011-12-03,9.3312,9.3698,9.2484,9.2815,102956.0
2011-12-04,9.3312,9.3698,9.2484,9.2815,102956.0
2011-12-05,9.276,9.4361,9.276,9.3864,143057.0
2011-12-06,9.3809,9.6569,9.3339,9.552,136768.0
2011-12-07,9.3919,9.552,9.3588,9.3809,271687.0
2011-12-08,9.3367,9.4968,9.3091,9.4361,164090.0
2011-12-09,9.3864,9.5079,9.3367,9.4692,97223.0
2011-12-10,9.3864,9.5079,9.3367,9.4692,97223.0
2011-12-11,9.3864,9.5079,9.3367,9.4692,97223.0
2011-12-12,9.3809,9.541,9.2263,9.3588,222108.0
2011-12-13,9.3588,9.5465,9.2263,9.4085,140482.0
2011-12-14,9.3864,9.3864,9.3422,9.3643,130512.0
2011-12-15,9.3588,9.5244,9.3588,9.4913,246605.0
2011-12-16,9.4582,9.8944,9.4471,9.8944,714542.0
2011-12-17,9.4582,9.8944,9.4471,9.8944,714542.0
2011-12-18,9.4582,9.8944,9.4471,9.8944,714542.0
2011-12-19,9.8281,9.8723,9.6845,9.7508,149508.0
2011-12-20,9.7342,9.7895,9.7177,9.7563,280727.0
2011-12-21,9.7177,9.7729,9.6735,9.7729,108584.0
2011-12-22,9.7508,9.9385,9.7398,9.9385,102993.0
2011-12-23,9.9109,9.9385,9.8612,9.8723,161338.0
2011-12-24,9.9109,9.9385,9.8612,9.8723,161338.0
2011-12-25,9.9109,9.9385,9.8612,9.8723,161338.0
2011-12-26,9.9109,9.9385,9.8612,9.8723,161338.0
2011-12-27,9.9109,9.9385,9.8612,9.8723,161338.0
2011-12-28,9.8889,9.9777,9.8889,9.9111,79905.0
2011-12-29,9.9111,9.9555,9.8279,9.9444,49197.0
2011-12-30,9.8778,9.9611,9.8723,9.95,45006.0
2011-12-31,9.8778,9.9611,9.8723,9.95,45006.0
2012-01-01,9.8778,9.9611,9.8723,9.95,45006.0
2012-01-02,9.8778,9.9611,9.8723,9.95,45006.0
2012-01-03,9.95,10.0332,9.9444,9.95,218705.0
2012-01-04,9.8945,9.9888,9.8945,9.9611,138851.0
2012-01-05,9.9888,10.0166,9.9333,10.011,211364.0
2012-01-06,9.9888,10.0055,9.8778,9.9111,240036.0
2012-01-07,9.9888,10.0055,9.8778,9.9111,240036.0
2012-01-08,9.9888,10.0055,9.8778,9.9111,240036.0
2012-01-09,9.8334,9.9167,9.6059,9.8223,157692.0
2012-01-10,9.8501,9.8501,9.5726,9.5726,186980.0
2012-01-11,9.5393,9.7002,9.5005,9.5282,124289.0
2012-01-12,9.5282,9.5338,9.4228,9.4228,178827.0
2012-01-13,9.4061,9.4394,9.3062,9.3784,126285.0
2012-01-14,9.4061,9.4394,9.3062,9.3784,126285.0
2012-01-15,9.4061,9.4394,9.3062,9.3784,126285.0
2012-01-16,9.4283,9.7613,9.4283,9.6836,154940.0
2012-01-17,9.6004,9.6836,9.5504,9.6226,83428.0
2012-01-18,9.5837,9.6836,9.5116,9.5116,132883.0
2012-01-19,9.4616,9.6559,9.4339,9.5893,181107.0
2012-01-20,9.5726,9.6947,9.4505,9.6392,151313.0
2012-01-21,9.5726,9.6947,9.4505,9.6392,151313.0
2012-01-22,9.5726,9.6947,9.4505,9.6392,151313.0
2012-01-23,9.6559,9.6708,9.3784,9.4283,174338.0
2012-01-24,9.4339,9.7058,9.4328,9.6614,236702.0
2012-01-25,9.6614,9.6781,9.5782,9.6281,131390.0
2012-01-26,9.6781,9.6781,9.4339,9.4894,167980.0
2012-01-27,9.5452,9.5452,9.2606,9.3387,174753.0
2012-01-28,9.5452,9.5452,9.2606,9.3387,174753.0
2012-01-29,9.5452,9.5452,9.2606,9.3387,174753.0
2012-01-30,9.283,9.5842,9.2272,9.5731,154407.0
2012-01-31,9.6121,9.6456,9.5396,9.6233,153440.0
2012-02-01,9.6288,9.7237,9.6233,9.7014,219029.0
2012-02-02,9.7125,9.7404,9.6233,9.6512,142850.0
2012-02-03,9.6512,9.6512,9.4782,9.5507,124829.0
2012-02-04,9.6512,9.6512,9.4782,9.5507,124829.0
2012-02-05,9.6512,9.6512,9.4782,9.5507,124829.0
2012-02-06,9.495,9.5898,9.4336,9.5675,92417.0
2012-02-07,9.5173,9.6456,9.5173,9.5898,155047.0
2012-02-08,9.5563,9.6233,9.3834,9.5061,190923.0
2012-02-09,9.5619,9.5619,9.4001,9.4838,210422.0
2012-02-10,9.4671,9.6065,9.3862,9.5786,203281.0
2012-02-11,9.4671,9.6065,9.3862,9.5786,203281.0
2012-02-12,9.4671,9.6065,9.3862,9.5786,203281.0
2012-02-13,9.5731,9.6233,9.5563,9.6009,96905.0
2012-02-14,9.5675,9.6121,9.4894,9.5396,111836.0
2012-02-15,9.5396,9.64,9.5396,9.6009,76888.0
2012-02-16,9.5731,9.6233,9.5173,9.5731,225017.0
2012-02-17,9.5954,9.6846,9.5452,9.6846,216324.0
2012-02-18,9.5954,9.6846,9.5452,9.6846,216324.0
2012-02-19,9.5954,9.6846,9.5452,9.6846,216324.0
2012-02-20,9.5954,9.6846,9.5452,9.6846,216324.0
2012-02-21,9.6288,9.7683,9.6288,9.7627,182861.0
2012-02-22,9.7069,9.8576,9.6288,9.8408,140280.0
2012-02-23,9.8185,9.9468,9.6512,9.8743,235723.0
2012-02-24,9.8464,9.8631,9.7069,9.8129,170359.0
2012-02-25,9.8464,9.8631,9.7069,9.8129,170359.0
2012-02-26,9.8464,9.8631,9.7069,9.8129,170359.0
2012-02-27,9.7961,9.841,9.6952,9.6952,115841.0
2012-02-28,9.6896,9.6952,9.5774,9.6391,145040.0
2012-02-29,9.6111,9.7681,9.555,9.7288,242304.0
2012-03-01,9.7513,9.8802,9.7288,9.8802,199037.0
2012-03-02,9.8241,9.9475,9.684,9.9363,150089.0
2012-03-03,9.8241,9.9475,9.684,9.9363,150089.0
2012-03-04,9.8241,9.9475,9.684,9.9363,150089.0
2012-03-05,9.8241,9.9083,9.8129,9.8858,73412.0
2012-03-06,9.8185,9.8858,9.6503,9.6615,102060.0
2012-03-07,9.6896,9.9812,9.6896,9.9307,133911.0
2012-03-08,9.9027,9.9531,9.7849,9.8522,169989.0
2012-03-09,9.9251,9.9251,9.7569,9.7793,126717.0
2012-03-10,9.9251,9.9251,9.7569,9.7793,126717.0
2012-03-11,9.9251,9.9251,9.7569,9.7793,126717.0
2012-03-12,9.8129,10.0372,9.7793,10.0092,194609.0
2012-03-13,9.9812,9.9812,9.9027,9.9643,123182.0
2012-03-14,9.9475,9.9868,9.7569,9.8522,99337.0
2012-03-15,9.841,9.9419,9.74,9.8858,117794.0
2012-03-16,9.841,9.9307,9.7737,9.9195,437664.0
2012-03-17,9.841,9.9307,9.7737,9.9195,437664.0
2012-03-18,9.841,9.9307,9.7737,9.9195,437664.0
2012-03-19,9.8746,9.8746,9.5326,9.684,1369771.0
2012-03-20,9.6447,9.7232,9.5157,9.6615,269962.0
2012-03-21,9.6111,9.6727,9.5662,9.5718,133441.0
2012-03-22,9.5718,9.5886,9.4428,9.4989,134271.0
2012-03-23,9.527,9.5606,9.3924,9.5494,308911.0
2012-03-24,9.527,9.5606,9.3924,9.5494,308911.0
2012-03-25,9.527,9.5606,9.3924,9.5494,308911.0
2012-03-26,9.5494,9.6727,9.4709,9.6727,119475.0
2012-03-27,9.6503,9.8084,9.5382,9.6952,230375.0
2012-03-28,9.7515,9.7515,9.5543,9.5655,144760.0
2012-03-29,9.4641,9.5599,9.3964,9.4302,164191.0
2012-03-30,9.4584,9.7515,9.4584,9.7177,146125.0
2012-03-31,9.4584,9.7515,9.4584,9.7177,146125.0
2012-04-01,9.4584,9.7515,9.4584,9.7177,146125.0
2012-04-02,9.6106,9.7177,9.4979,9.543,347198.0
2012-04-03,9.5486,9.7121,9.5204,9.5655,77068.0
2012-04-04,9.5768,9.6444,9.5373,9.6444,102944.0
2012-04-05,9.5993,9.667,9.5824,9.667,50113.0
2012-04-06,9.5993,9.667,9.5824,9.667,50113.0
2012-04-07,9.5993,9.667,9.5824,9.667,50113.0
2012-04-08,9.5993,9.667,9.5824,9.667,50113.0
2012-04-09,9.6952,9.7008,9.6332,9.6895,82399.0
2012-04-10,9.6895,9.7064,9.5993,9.5993,362916.0
2012-04-11,9.6614,9.6952,9.5712,9.6895,110043.0
2012-04-12,9.6501,9.667,9.5881,9.667,101923.0
2012-04-13,9.6219,9.7008,9.5937,9.6219,89435.0
2012-04-14,9.6219,9.7008,9.5937,9.6219,89435.0
2012-04-15,9.6219,9.7008,9.5937,9.6219,89435.0
2012-04-16,9.6444,9.6952,9.5824,9.5993,58597.0
2012-04-17,9.6275,9.6275,9.5543,9.5543,92429.0
2012-04-18,9.5543,9.6783,9.4979,9.6332,101125.0
2012-04-19,9.6388,9.729,9.6388,9.7121,62673.0
2012-04-20,9.7177,9.8192,9.7121,9.7966,114757.0
2012-04-21,9.7177,9.8192,9.7121,9.7966,114757.0
2012-04-22,9.7177,9.8192,9.7121,9.7966,114757.0
2012-04-23,9.791,9.8305,9.6557,9.7854,103068.0
2012-04-24,9.8305,9.8699,9.6557,9.8023,140789.0
2012-04-25,9.7854,10.0221,9.7459,10.0221,258102.0
2012-04-26,10.0731,10.0731,9.9881,10.0504,126657.0
2012-04-27,10.0051,10.0504,9.9824,10.0391,121687.0
2012-04-28,10.0051,10.0504,9.9824,10.0391,121687.0
2012-04-29,10.0051,10.0504,9.9824,10.0391,121687.0
2012-04-30,10.0278,10.0504,9.9371,9.9994,154090.0
2012-05-01,9.9711,10.0391,9.9031,9.9994,206342.0
2012-05-02,9.9315,10.0561,9.8918,10.0448,176851.0
2012-05-03,10.0051,10.0561,9.9428,10.0278,100670.0
2012-05-04,9.9711,10.0561,9.9711,9.9711,77831.0
2012-05-05,9.9711,10.0561,9.9711,9.9711,77831.0
2012-05-06,9.9711,10.0561,9.9711,9.9711,77831.0
2012-05-07,9.9711,10.2544,9.8691,10.2544,246641.0
2012-05-08,10.1864,10.1864,9.8125,9.9315,266976.0
2012-05-09,9.9485,10.1354,9.8351,9.9201,121719.0
2012-05-10,9.9201,10.0674,9.9088,10.0278,156810.0
2012-05-11,9.9938,10.1014,9.9315,9.9598,135937.0
2012-05-12,9.9938,10.1014,9.9315,9.9598,135937.0
2012-05-13,9.9938,10.1014,9.9315,9.9598,135937.0
2012-05-14,9.9088,10.0221,9.8295,9.9428,228515.0
2012-05-15,9.9428,10.0788,9.8408,9.8408,221085.0
2012-05-16,9.8805,10.0788,9.8408,9.9711,224479.0
2012-05-17,9.9258,10.1241,9.9258,10.0278,150132.0
2012-05-18,10.0334,10.1241,10.0164,10.0504,68511.0
2012-05-19,10.0334,10.1241,10.0164,10.0504,68511.0
2012-05-20,10.0334,10.1241,10.0164,10.0504,68511.0
2012-05-21,10.0334,10.1241,10.0164,10.0504,68511.0
2012-05-22,9.9824,10.2034,9.9824,10.1977,149734.0
2012-05-23,10.0618,10.1977,10.0618,10.1864,353819.0
2012-05-24,10.1581,10.2544,10.1411,10.2091,150392.0
2012-05-25,10.1694,10.328,10.1694,10.3167,97987.0
2012-05-26,10.1694,10.328,10.1694,10.3167,97987.0
