,MG CN Equity,MG CN Equity,MG CN Equity,MG CN Equity,MG CN Equity
2020-12-15,73.961,75.2055,73.5185,75.0027,1018093.0
2020-12-16,75.6941,75.9245,74.7353,75.7494,1142113.0
2020-12-17,75.86,76.3117,75.0119,76.1181,842754.0
2020-12-18,76.4131,76.745,74.7445,75.1502,2328433.0
2020-12-19,76.4131,76.745,74.7445,75.1502,2328433.0
2020-12-20,76.4131,76.745,74.7445,75.1502,2328433.0
2020-12-21,74.0808,75.5927,73.5185,75.4083,803291.0
2020-12-22,76.1642,79.5843,75.8877,78.9759,1632752.0
2020-12-23,89.1901,89.1901,83.788,85.6963,3482132.0
2020-12-24,86.0189,86.5628,82.8754,83.4008,777147.0
2020-12-25,86.0189,86.5628,82.8754,83.4008,777147.0
2020-12-26,86.0189,86.5628,82.8754,83.4008,777147.0
2020-12-27,86.0189,86.5628,82.8754,83.4008,777147.0
2020-12-28,86.0189,86.5628,82.8754,83.4008,777147.0
2020-12-29,87.835,87.835,84.1568,85.0694,1243664.0
2020-12-30,85.8714,86.2217,84.0738,84.5992,811128.0
2020-12-31,84.9403,85.0417,82.9676,83.069,932387.0
2021-01-01,84.9403,85.0417,82.9676,83.069,932387.0
2021-01-02,84.9403,85.0417,82.9676,83.069,932387.0
2021-01-03,84.9403,85.0417,82.9676,83.069,932387.0
2021-01-04,84.3227,84.3688,80.5892,82.0918,1308715.0
2021-01-05,81.9535,85.3091,81.6032,85.0878,1856551.0
2021-01-06,86.5905,89.3284,86.1849,87.9364,2561853.0
2021-01-07,89.8723,90.324,86.1295,87.0883,1826359.0
2021-01-08,88.5264,89.3007,86.6919,88.7384,1582479.0
2021-01-09,88.5264,89.3007,86.6919,88.7384,1582479.0
2021-01-10,88.5264,89.3007,86.6919,88.7384,1582479.0
2021-01-11,88.0101,88.7015,87.033,87.8903,1145015.0
2021-01-12,88.3789,89.9092,88.0009,89.1348,1043105.0
2021-01-13,89.8446,90.029,87.3648,87.8719,1207903.0
2021-01-14,88.1761,88.2498,86.4891,86.655,1363587.0
2021-01-15,86.5075,86.9592,85.1431,85.6133,752362.0
2021-01-16,86.5075,86.9592,85.1431,85.6133,752362.0
2021-01-17,86.5075,86.9592,85.1431,85.6133,752362.0
2021-01-18,85.687,86.2125,85.3736,86.1203,268974.0
2021-01-19,85.8991,86.5352,84.7652,85.0602,911032.0
2021-01-20,86.3969,88.6001,85.982,88.4065,1118099.0
2021-01-21,88.4158,90.2964,88.13,89.6603,1222490.0
2021-01-22,89.4575,90.0106,88.7108,89.227,686607.0
2021-01-23,89.4575,90.0106,88.7108,89.227,686607.0
2021-01-24,89.4575,90.0106,88.7108,89.227,686607.0
2021-01-25,89.734,89.734,85.9359,89.0795,1227567.0
2021-01-26,89.0334,89.1993,86.1203,86.3692,1215985.0
2021-01-27,85.0417,85.0878,81.7415,82.313,2339475.0
2021-01-28,83.6866,85.7331,82.8293,85.0786,995122.0
2021-01-29,84.1199,84.8666,81.8429,83.0229,1309613.0
2021-01-30,84.1199,84.8666,81.8429,83.0229,1309613.0
2021-01-31,84.1199,84.8666,81.8429,83.0229,1309613.0
2021-02-01,84.3043,85.346,83.6866,85.1063,664160.0
2021-02-02,85.6686,87.0698,84.8758,86.5075,905129.0
2021-02-03,86.6089,91.2182,86.6089,89.6971,1891186.0
2021-02-04,90.7942,91.0431,89.2731,89.8815,1055662.0
2021-02-05,90.4162,90.6928,89.4575,89.9645,1144910.0
2021-02-06,90.4162,90.6928,89.4575,89.9645,1144910.0
2021-02-07,90.4162,90.6928,89.4575,89.9645,1144910.0
2021-02-08,90.4162,91.1721,89.9553,90.5453,1068464.0
2021-02-09,90.7388,90.8956,89.6418,89.9184,798551.0
2021-02-10,90.2779,90.4899,88.9689,89.4206,761529.0
2021-02-11,89.8907,90.8863,89.3837,90.831,539074.0
2021-02-12,90.8403,91.2459,89.605,91.1537,704687.0
2021-02-13,90.8403,91.2459,89.605,91.1537,704687.0
2021-02-14,90.8403,91.2459,89.605,91.1537,704687.0
2021-02-15,90.8403,91.2459,89.605,91.1537,704687.0
2021-02-16,94.6014,95.1177,91.5409,91.6791,1171633.0
2021-02-17,92.011,92.0295,89.8815,91.3196,1140115.0
2021-02-18,90.324,90.8126,87.8534,88.2222,1444509.0
2021-02-19,94.2143,98.1691,92.9329,96.9061,3022127.0
2021-02-20,94.2143,98.1691,92.9329,96.9061,3022127.0
2021-02-21,94.2143,98.1691,92.9329,96.9061,3022127.0
2021-02-22,96.058,101.8473,95.9566,100.9992,2926356.0
2021-02-23,98.6853,100.1971,95.4496,99.7178,2249806.0
2021-02-24,100.3078,101.5246,99.0633,100.1511,2371735.0
2021-02-25,101.0545,101.119,95.4035,95.7814,2393780.0
2021-02-26,95.4496,99.7823,94.8043,98.8144,2210785.0
2021-02-27,95.4496,99.7823,94.8043,98.8144,2210785.0
2021-02-28,95.4496,99.7823,94.8043,98.8144,2210785.0
2021-03-01,100.2064,101.9579,99.1554,100.2617,1625338.0
2021-03-02,100.2432,101.8657,99.6533,100.5106,1060695.0
2021-03-03,102.299,104.4562,100.9439,103.1748,2338252.0
2021-03-04,102.7698,103.0477,97.6609,99.8518,1586922.0
2021-03-05,101.2969,103.1774,96.8689,102.8346,1902925.0
2021-03-06,101.2969,103.1774,96.8689,102.8346,1902925.0
2021-03-07,101.2969,103.1774,96.8689,102.8346,1902925.0
2021-03-08,103.5294,105.8175,102.7142,104.0296,1017411.0
2021-03-09,104.3909,104.9652,102.8161,103.094,1160873.0
2021-03-10,103.094,105.9935,103.094,104.5947,1303624.0
2021-03-11,109.2172,109.2172,105.9286,106.2992,1226941.0
2021-03-12,105.8453,107.3645,104.2983,106.54,979884.0
2021-03-13,105.8453,107.3645,104.2983,106.54,979884.0
2021-03-14,105.8453,107.3645,104.2983,106.54,979884.0
2021-03-15,108.8744,108.8744,106.1788,107.2626,1059378.0
2021-03-16,107.3367,107.6239,104.6781,104.7336,1183369.0
2021-03-17,105.6322,108.0407,104.7336,107.5498,1302550.0
2021-03-18,107.9018,109.9675,105.2246,105.6415,1137301.0
2021-03-19,107.0958,108.2167,105.0949,106.5771,3188831.0
2021-03-20,107.0958,108.2167,105.0949,106.5771,3188831.0
2021-03-21,107.0958,108.2167,105.0949,106.5771,3188831.0
2021-03-22,106.1695,107.0681,105.0486,105.2802,851572.0
2021-03-23,105.484,105.484,101.2413,101.7971,1832152.0
2021-03-24,103.8351,104.1871,100.7966,100.8244,1070476.0
2021-03-25,98.8883,101.6859,98.2028,101.2969,1317935.0
2021-03-26,100.8059,101.3802,99.3145,101.1579,1079591.0
2021-03-27,100.8059,101.3802,99.3145,101.1579,1079591.0
2021-03-28,100.8059,101.3802,99.3145,101.1579,1079591.0
2021-03-29,100.9819,102.2695,100.0,100.4724,1146197.0
2021-03-30,101.4266,104.6225,100.5095,103.761,1036545.0
2021-03-31,104.7707,105.2524,101.7693,102.5289,1361066.0
2021-04-01,103.6961,104.1964,101.9824,104.0204,746727.0
2021-04-02,103.6961,104.1964,101.9824,104.0204,746727.0
2021-04-03,103.6961,104.1964,101.9824,104.0204,746727.0
2021-04-04,103.6961,104.1964,101.9824,104.0204,746727.0
2021-04-05,104.7522,105.5303,104.0852,104.8263,1050903.0
2021-04-06,104.8541,106.1046,104.1778,104.5576,624859.0
2021-04-07,104.5576,105.5303,103.6313,103.8258,719842.0
2021-04-08,103.3904,104.3909,102.4085,104.3909,705273.0
2021-04-09,104.3909,104.5576,102.5938,103.7517,657197.0
2021-04-10,104.3909,104.5576,102.5938,103.7517,657197.0
2021-04-11,104.3909,104.5576,102.5938,103.7517,657197.0
2021-04-12,103.7517,105.5488,103.1125,104.113,1075692.0
2021-04-13,110.2177,111.4127,105.8175,108.6799,1561777.0
2021-04-14,110.9773,113.0801,108.5688,108.717,1523175.0
2021-04-15,110.0139,112.0055,108.8744,110.9958,883354.0
2021-04-16,111.1996,111.5238,110.4215,110.6067,586071.0
2021-04-17,111.1996,111.5238,110.4215,110.6067,586071.0
2021-04-18,111.1996,111.5238,110.4215,110.6067,586071.0
2021-04-19,110.7735,110.9032,108.578,109.1709,573372.0
2021-04-20,108.5224,108.9949,105.8823,107.8925,972739.0
2021-04-21,108.9578,111.4219,107.7906,111.2181,1000517.0
2021-04-22,111.6072,111.6072,109.9583,110.5419,1227761.0
2021-04-23,111.3941,113.7378,111.107,112.6818,1249226.0
2021-04-24,111.3941,113.7378,111.107,112.6818,1249226.0
2021-04-25,111.3941,113.7378,111.107,112.6818,1249226.0
2021-04-26,112.9689,113.3209,111.6257,112.1815,951449.0
2021-04-27,112.4131,114.4048,111.7276,113.6915,862582.0
2021-04-28,113.3209,114.1917,113.0153,113.0338,1033593.0
2021-04-29,113.006,113.006,107.9666,109.1524,1641755.0
2021-04-30,108.3927,109.106,106.5771,107.5312,1187365.0
2021-05-01,108.3927,109.106,106.5771,107.5312,1187365.0
2021-05-02,108.3927,109.106,106.5771,107.5312,1187365.0
2021-05-03,108.1426,109.56,107.1051,107.2255,670566.0
2021-05-04,106.5308,106.5308,104.0574,105.8823,1355091.0
2021-05-05,106.7346,107.383,105.7248,106.5678,1158109.0
2021-05-06,107.4664,109.5692,106.5678,108.3001,1626369.0
2021-05-07,110.0694,111.1533,107.1144,110.7179,1076412.0
2021-05-08,110.0694,111.1533,107.1144,110.7179,1076412.0
2021-05-09,110.0694,111.1533,107.1144,110.7179,1076412.0
2021-05-10,110.9124,110.968,108.5502,108.5688,1101227.0
2021-05-11,104.7244,106.2529,104.0852,104.6966,1265185.0
2021-05-12,103.798,105.2709,102.7327,103.9926,1663113.0
2021-05-13,104.2241,107.2163,104.2241,106.7994,954929.0
2021-05-14,107.5034,108.5502,107.2255,108.3279,716617.0
2021-05-15,107.5034,108.5502,107.2255,108.3279,716617.0
2021-05-16,107.5034,108.5502,107.2255,108.3279,716617.0
2021-05-17,107.7999,108.8467,107.0217,108.754,966589.0
2021-05-18,107.9481,109.0134,107.6424,107.8647,916124.0
2021-05-19,106.0769,107.6331,105.2987,107.4571,1200389.0
2021-05-20,108.3317,108.6853,106.8848,107.8851,854766.0
2021-05-21,108.462,110.109,108.3317,109.3088,1031459.0
2021-05-22,108.462,110.109,108.3317,109.3088,1031459.0
2021-05-23,108.462,110.109,108.3317,109.3088,1031459.0
2021-05-24,108.462,110.109,108.3317,109.3088,1031459.0
2021-05-25,108.918,110.0532,106.8708,106.9639,1332350.0
2021-05-26,107.5036,108.5365,107.1593,108.3317,1168372.0
2021-05-27,109.6159,113.1519,109.4111,112.1934,1941731.0
2021-05-28,112.9378,113.2728,111.235,113.0402,755733.0
2021-05-29,112.9378,113.2728,111.235,113.0402,755733.0
2021-05-30,112.9378,113.2728,111.235,113.0402,755733.0
2021-05-31,112.5749,112.8727,110.6115,110.8628,547744.0
2021-06-01,112.2306,114.6035,112.2027,114.5383,1226298.0
2021-06-02,115.3944,115.8969,111.9701,112.9564,949973.0
2021-06-03,113.4682,115.8969,112.9564,114.529,880076.0
2021-06-04,114.4174,116.6692,114.222,116.539,688690.0
2021-06-05,114.4174,116.6692,114.222,116.539,688690.0
2021-06-06,114.4174,116.6692,114.222,116.539,688690.0
2021-06-07,116.967,117.2462,111.6723,112.2679,1127922.0
2021-06-08,112.2865,112.3609,110.5557,111.1233,1204275.0
2021-06-09,110.9,111.5607,109.8206,111.1047,1495853.0
2021-06-10,111.8863,112.3237,110.4254,110.5371,580835.0
2021-06-11,111.5141,111.5886,110.7697,111.1791,834532.0
2021-06-12,111.5141,111.5886,110.7697,111.1791,834532.0
2021-06-13,111.5141,111.5886,110.7697,111.1791,834532.0
2021-06-14,111.0396,111.0396,108.034,109.0855,799885.0
2021-06-15,109.3088,109.8299,108.5178,109.1785,813002.0
2021-06-16,108.7691,109.3832,106.1636,106.2474,1066573.0
2021-06-17,106.8987,107.1407,103.6698,105.0656,1424917.0
2021-06-18,103.7629,104.2467,102.4043,102.4508,2197175.0
2021-06-19,103.7629,104.2467,102.4043,102.4508,2197175.0
2021-06-20,103.7629,104.2467,102.4043,102.4508,2197175.0
2021-06-21,103.9304,106.3869,103.3906,105.4843,900672.0
2021-06-22,106.0799,107.1593,105.3913,106.0613,927630.0
2021-06-23,106.1264,106.7033,104.7306,106.4242,793707.0
2021-06-24,108.8342,111.4211,108.0526,108.5923,1119670.0
2021-06-25,109.1227,109.3739,107.0476,107.9316,831944.0
2021-06-26,109.1227,109.3739,107.0476,107.9316,831944.0
2021-06-27,109.1227,109.3739,107.0476,107.9316,831944.0
2021-06-28,108.1084,108.4062,105.8379,106.601,773877.0
2021-06-29,107.1686,107.5594,106.5637,107.3919,537524.0
2021-06-30,106.8336,107.4757,106.5358,106.7964,715315.0
2021-07-01,106.8336,107.4757,106.5358,106.7964,715315.0
2021-07-02,108.5644,108.8714,106.7778,106.9359,641517.0
2021-07-03,108.5644,108.8714,106.7778,106.9359,641517.0
2021-07-04,108.5644,108.8714,106.7778,106.9359,641517.0
2021-07-05,106.9266,107.243,105.6332,106.3962,255941.0
2021-07-06,106.694,106.694,104.3584,105.4657,1009519.0
2021-07-07,105.3168,105.931,103.7815,104.7027,823486.0
2021-07-08,102.7486,104.5445,101.7715,103.279,958896.0
2021-07-09,104.6282,106.1636,104.2467,105.0284,652784.0
2021-07-10,104.6282,106.1636,104.2467,105.0284,652784.0
2021-07-11,104.6282,106.1636,104.2467,105.0284,652784.0
2021-07-12,105.0377,105.5216,103.9304,104.6841,457448.0
2021-07-13,104.8981,105.6053,103.4186,103.4465,484994.0
2021-07-14,103.3069,103.9117,102.2647,102.4043,742476.0
2021-07-15,102.1996,103.2976,101.2132,102.4415,759129.0
2021-07-16,102.8789,103.2138,99.7523,99.8081,754126.0
2021-07-17,102.8789,103.2138,99.7523,99.8081,754126.0
2021-07-18,102.8789,103.2138,99.7523,99.8081,754126.0
2021-07-19,98.2076,98.3844,96.542,97.9471,2078717.0
2021-07-20,98.4775,101.9949,98.3286,101.0923,855531.0
2021-07-21,102.3578,103.3162,101.7157,102.0228,780021.0
2021-07-22,101.5854,101.5947,99.3243,99.5755,918383.0
2021-07-23,95.3974,96.5327,92.4291,94.6623,2943650.0
2021-07-24,95.3974,96.5327,92.4291,94.6623,2943650.0
2021-07-25,95.3974,96.5327,92.4291,94.6623,2943650.0
2021-07-26,94.7275,95.6115,93.8249,95.4067,1360535.0
2021-07-27,95.7324,95.751,94.2901,94.9322,901282.0
2021-07-28,95.3044,96.3931,94.8205,95.537,798174.0
2021-07-29,96.4396,97.6028,96.3,96.97,927354.0
2021-07-30,96.0581,98.2262,95.8348,97.3329,994989.0
2021-07-31,96.0581,98.2262,95.8348,97.3329,994989.0
2021-08-01,96.0581,98.2262,95.8348,97.3329,994989.0
2021-08-02,96.0581,98.2262,95.8348,97.3329,994989.0
2021-08-03,98.5519,99.2033,97.761,98.738,1077115.0
2021-08-04,98.4775,98.4868,96.3187,96.3745,875462.0
2021-08-05,96.2628,98.2355,95.751,98.2076,727421.0
2021-08-06,94.8298,98.7752,94.4483,97.7982,1321864.0
2021-08-07,94.8298,98.7752,94.4483,97.7982,1321864.0
2021-08-08,94.8298,98.7752,94.4483,97.7982,1321864.0
2021-08-09,97.2399,98.7101,96.663,98.3379,736206.0
2021-08-10,98.8218,100.8689,98.1797,100.7293,1128113.0
2021-08-11,100.7852,101.6506,98.9707,100.8596,1095160.0
2021-08-12,100.8503,101.0271,99.7337,100.6549,1077119.0
2021-08-13,101.1574,101.4645,99.2126,100.1059,823614.0
2021-08-14,101.1574,101.4645,99.2126,100.1059,823614.0
2021-08-15,101.1574,101.4645,99.2126,100.1059,823614.0
2021-08-16,99.3894,100.2455,98.4496,99.9849,583650.0
2021-08-17,98.7939,98.8311,96.3094,97.1189,1044276.0
2021-08-18,96.7746,98.5147,96.4489,96.9235,1665996.0
2021-08-19,95.9728,96.1224,92.6147,93.0636,2130855.0
2021-08-20,92.7269,93.2788,91.5857,93.1759,1315205.0
2021-08-21,92.7269,93.2788,91.5857,93.1759,1315205.0
2021-08-22,92.7269,93.2788,91.5857,93.1759,1315205.0
2021-08-23,93.5501,93.5875,92.6988,93.2133,1184655.0
2021-08-24,93.4939,95.6641,93.1665,95.0935,858834.0
2021-08-25,95.2993,95.7857,94.5977,94.8129,1080991.0
2021-08-26,94.5229,94.7754,93.0917,93.204,841298.0
2021-08-27,93.1665,95.2712,93.1665,94.3358,936889.0
2021-08-28,93.1665,95.2712,93.1665,94.3358,936889.0
2021-08-29,93.1665,95.2712,93.1665,94.3358,936889.0
2021-08-30,94.4761,94.5884,93.3723,93.3817,837386.0
2021-08-31,93.5875,94.4013,92.1844,93.1946,1280088.0
2021-09-01,92.914,93.5126,91.7728,93.0824,722140.0
2021-09-02,93.2507,94.7474,93.2507,94.4855,887937.0
2021-09-03,94.3919,95.0374,93.6155,94.1768,847291.0
2021-09-04,94.3919,95.0374,93.6155,94.1768,847291.0
2021-09-05,94.3919,95.0374,93.6155,94.1768,847291.0
2021-09-06,94.3919,95.0374,93.6155,94.1768,847291.0
2021-09-07,94.0458,96.3002,93.8213,95.2431,1230688.0
2021-09-08,94.9438,95.0561,92.0628,93.971,1500780.0
2021-09-09,93.1665,94.6632,92.6053,94.4668,1331739.0
2021-09-10,95.0841,96.6369,93.84,93.9242,1056468.0
2021-09-11,95.0841,96.6369,93.84,93.9242,1056468.0
2021-09-12,95.0841,96.6369,93.84,93.9242,1056468.0
2021-09-13,93.8681,95.477,92.7175,93.4378,982078.0
2021-09-14,93.6997,94.5509,93.1572,93.6717,747860.0
2021-09-15,93.6717,95.3086,93.4472,94.9345,1203740.0
2021-09-16,94.5135,94.5135,90.4539,90.4726,1685529.0
2021-09-17,90.1545,90.6784,89.4156,90.5474,2628841.0
2021-09-18,90.1545,90.6784,89.4156,90.5474,2628841.0
2021-09-19,90.1545,90.6784,89.4156,90.5474,2628841.0
2021-09-20,89.3407,89.8178,87.2174,88.9479,1883309.0
2021-09-21,89.6026,89.7617,87.9376,88.873,1287956.0
2021-09-22,89.8271,91.5763,89.7804,90.6035,860747.0
2021-09-23,91.0806,92.8391,91.0806,92.1469,1008843.0
2021-09-24,91.8008,92.8391,91.3706,91.3986,484034.0
2021-09-25,91.8008,92.8391,91.3706,91.3986,484034.0
2021-09-26,91.8008,92.8391,91.3706,91.3986,484034.0
2021-09-27,91.4641,93.2133,91.2677,92.783,1002029.0
2021-09-28,92.7643,93.4939,90.6503,90.7625,892015.0
2021-09-29,90.9683,91.3706,89.6307,90.5755,548606.0
2021-09-30,90.4913,91.4267,89.0133,89.163,1049306.0
2021-10-01,89.4249,90.9309,88.3211,90.7813,1391472.0
2021-10-02,89.4249,90.9309,88.3211,90.7813,1391472.0
2021-10-03,89.4249,90.9309,88.3211,90.7813,1391472.0
2021-10-04,90.7813,91.7541,90.3229,91.1554,794713.0
2021-10-05,90.9403,93.5501,90.2761,93.2601,897262.0
2021-10-06,91.8008,92.6427,90.1358,91.6418,977188.0
2021-10-07,92.6708,96.8895,92.6521,96.1224,1651844.0
2021-10-08,96.0663,98.199,95.028,96.7772,1072681.0
2021-10-09,96.0663,98.199,95.028,96.7772,1072681.0
2021-10-10,96.0663,98.199,95.028,96.7772,1072681.0
2021-10-11,96.0663,98.199,95.028,96.7772,1072681.0
2021-10-12,96.8146,98.3113,96.8053,98.0119,1186365.0
2021-10-13,98.1616,98.6761,96.7117,97.9745,737296.0
2021-10-14,98.3768,98.938,97.0672,98.3019,914945.0
2021-10-15,99.4338,100.9211,99.3683,99.6957,906077.0
2021-10-16,99.4338,100.9211,99.3683,99.6957,906077.0
2021-10-17,99.4338,100.9211,99.3683,99.6957,906077.0
2021-10-18,98.6854,98.7883,96.2347,96.6463,1094225.0
2021-10-19,96.4405,97.2169,95.3554,95.9634,883422.0
2021-10-20,91.8476,97.6939,90.828,97.4601,2012948.0
2021-10-21,96.4966,97.0765,95.1309,96.1879,873511.0
2021-10-22,96.2347,96.3002,92.1189,92.8204,1897935.0
2021-10-23,96.2347,96.3002,92.1189,92.8204,1897935.0
2021-10-24,96.2347,96.3002,92.1189,92.8204,1897935.0
2021-10-25,92.6427,93.8681,92.3902,93.3256,1391909.0
2021-10-26,93.5594,93.8026,91.8757,92.5118,1170380.0
2021-10-27,92.0908,92.6801,91.0151,91.8944,1360697.0
2021-10-28,92.5305,93.9055,92.0347,93.2881,1311787.0
2021-10-29,93.2788,94.9719,93.1291,94.1674,1938123.0
2021-10-30,93.2788,94.9719,93.1291,94.1674,1938123.0
2021-10-31,93.2788,94.9719,93.1291,94.1674,1938123.0
2021-11-01,95.1122,96.5621,94.7193,95.5612,1113212.0
2021-11-02,95.8231,96.2627,94.5463,95.5051,868402.0
2021-11-03,95.4022,97.75,94.6164,97.2636,714372.0
2021-11-04,97.9371,99.2935,97.3852,97.7687,761851.0
2021-11-05,94.4668,97.75,94.4668,96.8708,1111343.0
2021-11-06,94.4668,97.75,94.4668,96.8708,1111343.0
2021-11-07,94.4668,97.75,94.4668,96.8708,1111343.0
2021-11-08,96.7117,99.3496,96.7117,99.3496,1600050.0
2021-11-09,99.097,99.5273,97.3104,97.7594,1392819.0
2021-11-10,96.9175,98.9848,95.9353,97.5068,967088.0
2021-11-11,98.2552,99.9482,98.1055,99.3964,766066.0
2021-11-12,99.5086,102.6142,99.387,101.473,1335410.0
2021-11-13,99.5086,102.6142,99.387,101.473,1335410.0
2021-11-14,99.5086,102.6142,99.387,101.473,1335410.0
2021-11-15,101.8191,103.6899,101.4636,103.6525,1333206.0
2021-11-16,104.036,105.701,103.5496,103.7834,1621775.0
2021-11-17,103.8115,104.1295,101.5197,103.615,1298630.0
2021-11-18,103.8236,105.5438,101.9718,104.0304,1346303.0
2021-11-19,104.3218,104.3218,101.8496,102.0282,1061338.0
2021-11-20,104.3218,104.3218,101.8496,102.0282,1061338.0
2021-11-21,104.3218,104.3218,101.8496,102.0282,1061338.0
2021-11-22,101.3514,101.8872,99.744,100.6558,1307849.0
2021-11-23,100.7874,101.8872,99.6406,99.744,833693.0
2021-11-24,98.898,99.2646,97.7324,98.2212,1055259.0
2021-11-25,98.0426,99.556,98.0426,98.5032,292578.0
2021-11-26,96.8958,97.1778,94.5458,96.2942,1146811.0
2021-11-27,96.8958,97.1778,94.5458,96.2942,1146811.0
2021-11-28,96.8958,97.1778,94.5458,96.2942,1146811.0
2021-11-29,96.6514,97.5162,94.3014,94.3484,1952905.0
2021-11-30,93.4366,93.6434,89.8833,90.0055,3382242.0
2021-12-01,92.2897,93.5588,90.5977,90.6823,1833629.0
2021-12-02,91.6787,95.1004,91.4719,94.574,1228908.0
2021-12-03,94.7714,95.1662,92.7409,92.9759,879921.0
2021-12-04,94.7714,95.1662,92.7409,92.9759,879921.0
2021-12-05,94.7714,95.1662,92.7409,92.9759,879921.0
2021-12-06,93.4272,95.9558,92.1487,95.2226,1370490.0
2021-12-07,96.219,98.0332,95.8806,96.266,1045011.0
2021-12-08,96.548,96.83,95.6268,95.8712,955864.0
2021-12-09,95.6362,95.7772,94.527,94.809,872550.0
2021-12-10,95.8054,96.5198,94.5834,95.467,730493.0
2021-12-11,95.8054,96.5198,94.5834,95.467,730493.0
2021-12-12,95.8054,96.5198,94.5834,95.467,730493.0
2021-12-13,95.0252,95.3918,92.9665,93.3238,1059781.0
2021-12-14,92.9477,94.0664,92.6845,93.1263,859888.0
2021-12-15,92.9477,93.9348,91.8291,93.7562,1404875.0
2021-12-16,95.5516,96.689,93.0511,93.1827,1177957.0
2021-12-17,93.2673,94.7714,91.6975,93.6998,1888249.0
2021-12-18,93.2673,94.7714,91.6975,93.6998,1888249.0
2021-12-19,93.2673,94.7714,91.6975,93.6998,1888249.0
2021-12-20,92.0077,92.3555,90.7575,92.0265,985232.0
2021-12-21,92.8255,94.2262,92.5905,93.9818,849566.0
2021-12-22,93.3614,94.7808,93.3238,94.4048,722654.0
2021-12-23,94.715,96.1438,94.3578,95.7396,496739.0
2021-12-24,95.7302,96.8206,95.6926,95.9276,143001.0
2021-12-25,95.7302,96.8206,95.6926,95.9276,143001.0
2021-12-26,95.7302,96.8206,95.6926,95.9276,143001.0
2021-12-27,95.7302,96.8206,95.6926,95.9276,143001.0
2021-12-28,95.7302,96.8206,95.6926,95.9276,143001.0
2021-12-29,95.9276,97.1308,95.8806,96.1156,691283.0
2021-12-30,96.3036,97.441,96.172,96.2472,485423.0
2021-12-31,96.2378,96.642,95.8242,96.2096,378050.0
2022-01-01,96.2378,96.642,95.8242,96.2096,378050.0
2022-01-02,96.2378,96.642,95.8242,96.2096,378050.0
2022-01-03,96.2378,96.642,95.8242,96.2096,378050.0
2022-01-04,98.4186,102.7144,98.4186,102.517,1523104.0
2022-01-05,102.5264,104.4722,101.765,102.1222,1419271.0
2022-01-06,102.1598,103.1186,100.214,102.2068,822827.0
2022-01-07,102.1128,102.7426,100.449,101.671,630535.0
2022-01-08,102.1128,102.7426,100.449,101.671,630535.0
2022-01-09,102.1128,102.7426,100.449,101.671,630535.0
2022-01-10,101.2668,101.7086,99.462,101.6898,1808386.0
2022-01-11,101.6146,102.4606,100.3738,101.0412,1356706.0
2022-01-12,101.06,101.9718,100.3268,101.6898,945998.0
2022-01-13,102.4042,105.8587,101.9436,105.1396,1512752.0
2022-01-14,103.8706,105.149,102.9306,105.0362,808126.0
2022-01-15,103.8706,105.149,102.9306,105.0362,808126.0
2022-01-16,103.8706,105.149,102.9306,105.0362,808126.0
2022-01-17,105.0456,105.5814,104.632,105.4404,365203.0
2022-01-18,104.2936,104.7918,103.2925,104.35,1226298.0
2022-01-19,105.1866,105.1866,99.227,99.6312,1790595.0
2022-01-20,99.5842,100.1106,94.668,94.856,1188376.0
2022-01-21,93.775,94.4894,92.2239,92.6093,1294801.0
2022-01-22,93.775,94.4894,92.2239,92.6093,1294801.0
2022-01-23,93.775,94.4894,92.2239,92.6093,1294801.0
2022-01-24,91.5001,93.493,88.4263,93.1733,2120116.0
2022-01-25,91.8197,93.6716,90.0431,92.5341,1509996.0
2022-01-26,94.7244,97.3752,94.0006,95.1286,1761210.0
2022-01-27,96.6796,98.8792,93.6058,94.3578,1364902.0
2022-01-28,93.6246,94.1416,90.734,93.2579,1331812.0
2022-01-29,93.6246,94.1416,90.734,93.2579,1331812.0
2022-01-30,93.6246,94.1416,90.734,93.2579,1331812.0
2022-01-31,92.7973,96.3976,92.2709,96.266,1080245.0
2022-02-01,97.2154,97.8452,95.89,97.488,1108227.0
2022-02-02,97.864,99.8286,97.6478,98.2776,1629504.0
2022-02-03,97.3282,98.334,96.078,96.1814,835894.0
2022-02-04,95.1568,96.642,93.2015,95.4388,1202995.0
2022-02-05,95.1568,96.642,93.2015,95.4388,1202995.0
2022-02-06,95.1568,96.642,93.2015,95.4388,1202995.0
2022-02-07,96.1156,96.1908,94.6304,95.42,1101255.0
2022-02-08,96.7924,96.7924,94.7808,96.4258,1342323.0
2022-02-09,97.7606,99.0484,96.9428,98.4656,967491.0
2022-02-10,97.7888,99.2646,96.8018,96.8676,824497.0
2022-02-11,95.2414,95.2414,90.1465,90.7199,3220480.0
2022-02-12,95.2414,95.2414,90.1465,90.7199,3220480.0
2022-02-13,95.2414,95.2414,90.1465,90.7199,3220480.0
2022-02-14,90.6259,92.3367,89.3475,91.6975,1958383.0
2022-02-15,93.0699,96.0122,93.0605,95.3166,1402778.0
2022-02-16,94.4988,95.749,93.8596,95.1192,992528.0
2022-02-17,94.433,94.9876,93.2297,93.4084,883622.0
2022-02-18,93.4178,94.1416,92.3179,92.8537,941428.0
2022-02-19,93.4178,94.1416,92.3179,92.8537,941428.0
2022-02-20,93.4178,94.1416,92.3179,92.8537,941428.0
2022-02-21,93.4178,94.1416,92.3179,92.8537,941428.0
