,KL CN Equity,KL CN Equity,KL CN Equity,KL CN Equity,KL CN Equity
2020-11-07,63.656,63.9098,61.5468,61.9764,946977.0
2020-11-08,63.656,63.9098,61.5468,61.9764,946977.0
2020-11-09,58.5881,58.9396,55.5415,57.387,3491001.0
2020-11-10,57.7093,57.8069,56.0005,56.2153,2782327.0
2020-11-11,55.8833,56.8597,55.3853,56.8402,1318575.0
2020-11-12,57.5433,58.2952,57.1234,57.7679,1255993.0
2020-11-13,58.842,58.8908,57.68,57.9046,735499.0
2020-11-14,58.842,58.8908,57.68,57.9046,735499.0
2020-11-15,58.842,58.8908,57.68,57.9046,735499.0
2020-11-16,57.7093,57.7679,56.186,56.225,1416218.0
2020-11-17,56.1079,56.5277,54.6139,54.6334,1935937.0
2020-11-18,54.2916,54.3893,52.3094,52.3094,2198006.0
2020-11-19,51.7528,53.032,51.3671,51.6063,1912127.0
2020-11-20,52.1922,53.7839,52.075,52.6512,1741924.0
2020-11-21,52.1922,53.7839,52.075,52.6512,1741924.0
2020-11-22,52.1922,53.7839,52.075,52.6512,1741924.0
2020-11-23,52.1922,52.2899,50.1026,50.3858,2452936.0
2020-11-24,49.3116,50.5518,48.8332,49.4679,3083368.0
2020-11-25,50.1221,50.7275,49.8194,50.2686,1482575.0
2020-11-26,50.7471,51.1474,50.4834,50.9716,349145.0
2020-11-27,50.1905,51.0693,49.3605,50.7959,1095092.0
2020-11-28,50.1905,51.0693,49.3605,50.7959,1095092.0
2020-11-29,50.1905,51.0693,49.3605,50.7959,1095092.0
2020-11-30,50.4834,52.0262,49.8292,51.9579,2357886.0
2020-12-01,53.696,53.735,51.6845,52.1727,1933612.0
2020-12-02,52.3387,52.4852,51.4501,52.0067,1428454.0
2020-12-03,51.9579,52.1727,50.5029,50.9521,1688490.0
2020-12-04,50.6885,50.9619,49.9463,50.4346,1340230.0
2020-12-05,50.6885,50.9619,49.9463,50.4346,1340230.0
2020-12-06,50.6885,50.9619,49.9463,50.4346,1340230.0
2020-12-07,50.6592,53.1785,50.5908,52.1825,2404278.0
2020-12-08,52.5438,52.8172,51.3915,52.0165,1371717.0
2020-12-09,51.3818,52.036,50.4346,51.4306,1654734.0
2020-12-10,51.4403,52.3778,50.4736,50.7568,1167392.0
2020-12-11,50.7666,51.2255,49.7803,51.1865,1317285.0
2020-12-12,50.7666,51.2255,49.7803,51.1865,1317285.0
2020-12-13,50.7666,51.2255,49.7803,51.1865,1317285.0
2020-12-14,51.04,51.577,48.5305,48.6086,3370366.0
2020-12-15,49.7413,50.9131,49.4288,50.7666,2305265.0
2020-12-16,51.5087,52.2118,50.9716,52.0848,1874927.0
2020-12-17,53.032,53.7839,52.1629,52.6414,2329782.0
2020-12-18,52.7781,53.198,51.7919,52.3875,4162644.0
2020-12-19,52.7781,53.198,51.7919,52.3875,4162644.0
2020-12-20,52.7781,53.198,51.7919,52.3875,4162644.0
2020-12-21,52.5047,52.8269,51.6552,52.0555,1371137.0
2020-12-22,52.0067,52.2703,51.0888,51.7919,2083726.0
2020-12-23,51.7528,53.071,51.7528,52.7,2266914.0
2020-12-24,52.7,53.1101,52.1043,52.5242,539866.0
2020-12-25,52.7,53.1101,52.1043,52.5242,539866.0
2020-12-26,52.7,53.1101,52.1043,52.5242,539866.0
2020-12-27,52.7,53.1101,52.1043,52.5242,539866.0
2020-12-28,52.7,53.1101,52.1043,52.5242,539866.0
2020-12-29,52.4754,52.9441,51.9676,52.036,1244658.0
2020-12-30,52.6248,53.2035,52.1245,53.076,950542.0
2020-12-31,53.1545,53.1545,51.4575,51.5949,1352265.0
2021-01-01,53.1545,53.1545,51.4575,51.5949,1352265.0
2021-01-02,53.1545,53.1545,51.4575,51.5949,1352265.0
2021-01-03,53.1545,53.1545,51.4575,51.5949,1352265.0
2021-01-04,53.5763,56.107,52.87,55.8519,3277845.0
2021-01-05,56.2541,56.259,54.0373,54.4002,2091678.0
2021-01-06,54.2335,54.2335,52.615,53.8902,1711081.0
2021-01-07,53.7921,53.9882,53.1447,53.743,1220433.0
2021-01-08,52.7621,52.8112,50.6336,51.4772,1545009.0
2021-01-09,52.7621,52.8112,50.6336,51.4772,1545009.0
2021-01-10,52.7621,52.8112,50.6336,51.4772,1545009.0
2021-01-11,51.0063,51.5753,50.7023,50.8592,934827.0
2021-01-12,51.0063,51.3006,50.2756,51.1437,1235092.0
2021-01-13,51.3889,52.0167,50.6728,50.7121,1181394.0
2021-01-14,50.408,51.0848,49.8587,49.9175,1490433.0
2021-01-15,49.9862,50.3295,49.0936,49.0936,1460744.0
2021-01-16,49.9862,50.3295,49.0936,49.0936,1460744.0
2021-01-17,49.9862,50.3295,49.0936,49.0936,1460744.0
2021-01-18,49.4075,50.3295,49.4075,50.3295,641891.0
2021-01-19,50.1628,50.3491,49.4075,50.2314,1085099.0
2021-01-20,50.7121,51.1437,50.3786,50.7415,1319311.0
2021-01-21,50.7513,50.7709,49.8587,50.3688,939885.0
2021-01-22,49.6821,50.614,49.2015,50.1235,1344820.0
2021-01-23,49.6821,50.614,49.2015,50.1235,1344820.0
2021-01-24,49.6821,50.614,49.2015,50.1235,1344820.0
2021-01-25,50.5355,50.82,49.1917,49.5448,1272556.0
2021-01-26,49.3977,49.996,48.9072,49.6919,852385.0
2021-01-27,49.6233,49.741,47.995,48.1029,1925566.0
2021-01-28,49.5154,49.9372,47.8773,48.5639,1744479.0
2021-01-29,49.6527,49.7998,48.0048,48.201,1437027.0
2021-01-30,49.6527,49.7998,48.0048,48.201,1437027.0
2021-01-31,49.6527,49.7998,48.0048,48.201,1437027.0
2021-02-01,48.1617,49.8489,48.1617,49.486,1785155.0
2021-02-02,48.7503,48.868,47.9656,48.2893,1903826.0
2021-02-03,48.2598,48.8042,47.9656,48.5247,1263321.0
2021-02-04,47.8675,48.0637,47.0043,47.4653,1885817.0
2021-02-05,47.6026,48.1421,46.9847,48.044,1533662.0
2021-02-06,47.6026,48.1421,46.9847,48.044,1533662.0
2021-02-07,47.6026,48.1421,46.9847,48.044,1533662.0
2021-02-08,48.7699,49.7508,48.4953,49.1132,2290786.0
2021-02-09,49.535,49.6429,48.2598,48.6816,1300564.0
2021-02-10,49.0151,49.1623,47.8773,48.8386,1180958.0
2021-02-11,48.8876,49.074,47.6223,47.8184,937259.0
2021-02-12,47.583,48.2108,47.0435,47.6615,1016547.0
2021-02-13,47.583,48.2108,47.0435,47.6615,1016547.0
2021-02-14,47.583,48.2108,47.0435,47.6615,1016547.0
2021-02-15,47.583,48.2108,47.0435,47.6615,1016547.0
2021-02-16,46.9062,47.2888,46.0823,46.0823,1974909.0
2021-02-17,45.8076,45.8076,44.5128,44.9052,2208630.0
2021-02-18,45.0229,45.6801,44.3853,45.1602,1419447.0
2021-02-19,45.3858,45.3858,44.1009,44.2284,1196129.0
2021-02-20,45.3858,45.3858,44.1009,44.2284,1196129.0
2021-02-21,45.3858,45.3858,44.1009,44.2284,1196129.0
2021-02-22,44.7188,45.6212,44.6404,45.6016,1574554.0
2021-02-23,45.5624,45.5624,43.7968,43.9733,1002723.0
2021-02-24,43.5614,44.4638,43.2279,43.8164,1298569.0
2021-02-25,43.6398,44.503,42.3843,42.6688,1972712.0
2021-02-26,42.3647,42.7668,40.6383,40.8247,2940501.0
2021-02-27,42.3647,42.7668,40.6383,40.8247,2940501.0
2021-02-28,42.3647,42.7668,40.6383,40.8247,2940501.0
2021-03-01,41.3936,41.58,40.0792,40.3931,1703593.0
2021-03-02,40.6874,42.4137,40.6089,42.041,2238360.0
2021-03-03,41.2955,41.3053,39.8928,40.9816,1848349.0
2021-03-04,40.9522,42.3843,40.6089,41.8546,1525537.0
2021-03-05,41.9919,42.6295,41.1386,42.5118,1476547.0
2021-03-06,41.9919,42.6295,41.1386,42.5118,1476547.0
2021-03-07,41.9919,42.6295,41.1386,42.5118,1476547.0
2021-03-08,42.5216,42.8257,41.423,41.9625,1709858.0
2021-03-09,43.3161,43.8851,42.3451,42.4824,1690122.0
2021-03-10,42.5609,43.0121,41.6977,42.7178,1085319.0
2021-03-11,42.9925,43.169,41.7663,42.6001,1435386.0
2021-03-12,42.041,42.4922,41.629,42.2274,1163335.0
2021-03-13,42.041,42.4922,41.629,42.2274,1163335.0
2021-03-14,42.041,42.4922,41.629,42.2274,1163335.0
2021-03-15,42.6884,43.3554,41.9919,42.4824,1542686.0
2021-03-16,42.6295,42.6295,41.8448,42.0214,1399277.0
2021-03-17,41.6781,42.9434,40.9914,42.502,1974170.0
2021-03-18,41.7565,42.4922,41.4623,42.1097,1309318.0
2021-03-19,42.5707,43.3554,42.1783,42.8649,6789857.0
2021-03-20,42.5707,43.3554,42.1783,42.8649,6789857.0
2021-03-21,42.5707,43.3554,42.1783,42.8649,6789857.0
2021-03-22,42.7963,43.169,42.2568,42.2666,854080.0
2021-03-23,42.1783,42.4039,41.0012,41.0895,1126804.0
2021-03-24,41.1288,41.2367,40.6579,40.8345,1231827.0
2021-03-25,40.5108,41.3642,40.1577,40.5697,2850304.0
2021-03-26,40.3637,41.3544,40.2558,41.2661,1074912.0
2021-03-27,40.3637,41.3544,40.2558,41.2661,1074912.0
2021-03-28,40.3637,41.3544,40.2558,41.2661,1074912.0
2021-03-29,41.3446,41.7663,40.3833,41.7173,891760.0
2021-03-30,41.2004,41.23,39.5236,39.7505,2065334.0
2021-03-31,39.9675,42.3643,39.7505,41.8613,1851331.0
2021-04-01,42.68,43.8735,42.3545,43.834,1589029.0
2021-04-02,42.68,43.8735,42.3545,43.834,1589029.0
2021-04-03,42.68,43.8735,42.3545,43.834,1589029.0
2021-04-04,42.68,43.8735,42.3545,43.834,1589029.0
2021-04-05,43.982,44.3174,43.3014,43.6762,906482.0
2021-04-06,44.1497,44.5048,43.8932,44.0017,1289739.0
2021-04-07,44.2779,44.2878,43.3113,43.4691,843836.0
2021-04-08,44.1004,44.485,43.6269,44.0708,1179636.0
2021-04-09,43.3606,45.5996,43.3606,45.5503,1774350.0
2021-04-10,43.3606,45.5996,43.3606,45.5503,1774350.0
2021-04-11,43.3606,45.5996,43.3606,45.5503,1774350.0
2021-04-12,45.5996,45.6391,44.3568,44.5245,1286323.0
2021-04-13,45.1656,45.7722,45.0078,45.2643,1355169.0
2021-04-14,45.3037,45.5207,44.4456,44.6527,1142197.0
2021-04-15,45.2741,46.5564,45.2741,46.0632,1707666.0
2021-04-16,46.9016,46.9016,45.9942,46.5663,1840502.0
2021-04-17,46.9016,46.9016,45.9942,46.5663,1840502.0
2021-04-18,46.9016,46.9016,45.9942,46.5663,1840502.0
2021-04-19,46.8523,46.9411,46.1914,46.6846,1264994.0
2021-04-20,46.7044,47.8091,46.3098,47.6217,1269217.0
2021-04-21,48.1938,49.0124,47.7499,48.391,1382173.0
2021-04-22,48.0162,48.105,47.1482,47.5724,1146564.0
2021-04-23,48.0064,48.1247,47.02,47.3849,950010.0
2021-04-24,48.0064,48.1247,47.02,47.3849,950010.0
2021-04-25,48.0064,48.1247,47.02,47.3849,950010.0
2021-04-26,47.3455,47.7696,46.7537,47.6809,2704697.0
2021-04-27,47.6611,47.9965,46.3197,46.3394,1181640.0
2021-04-28,45.8857,46.5465,45.6588,46.152,1305324.0
2021-04-29,45.6983,45.8561,44.6922,45.4911,1504935.0
2021-04-30,45.3728,45.5503,44.85,45.0473,1650695.0
2021-05-01,45.3728,45.5503,44.85,45.0473,1650695.0
2021-05-02,45.3728,45.5503,44.85,45.0473,1650695.0
2021-05-03,45.9251,47.0496,45.6785,46.9115,1409459.0
2021-05-04,46.8523,47.6907,45.8758,46.3394,1009708.0
2021-05-05,46.5268,46.8129,45.8659,46.4676,973814.0
2021-05-06,46.8523,47.6809,46.4775,47.3455,2120958.0
2021-05-07,48.1346,49.3873,47.9866,48.9237,2235999.0
2021-05-08,48.1346,49.3873,47.9866,48.9237,2235999.0
2021-05-09,48.1346,49.3873,47.9866,48.9237,2235999.0
2021-05-10,49.4662,49.6437,48.5291,48.8645,1845015.0
2021-05-11,48.0261,49.6733,47.8387,49.5845,1761075.0
2021-05-12,49.4958,49.7522,48.6475,48.7856,1516430.0
2021-05-13,48.5883,49.0914,48.1149,48.6968,1160712.0
2021-05-14,49.1505,49.6832,48.7363,49.5845,1027829.0
2021-05-15,49.1505,49.6832,48.7363,49.5845,1027829.0
2021-05-16,49.1505,49.6832,48.7363,49.5845,1027829.0
2021-05-17,49.8213,52.3661,49.5747,52.0307,2043158.0
2021-05-18,52.2773,52.6423,51.2022,52.3858,1704250.0
2021-05-19,52.2083,53.599,51.1726,51.5474,2113238.0
2021-05-20,51.3896,52.1984,51.1824,52.1195,1332632.0
2021-05-21,52.1688,52.2872,51.1726,51.8039,1014190.0
2021-05-22,52.1688,52.2872,51.1726,51.8039,1014190.0
2021-05-23,52.1688,52.2872,51.1726,51.8039,1014190.0
2021-05-24,52.1688,52.2872,51.1726,51.8039,1014190.0
2021-05-25,51.7052,52.2477,51.1824,52.0998,999087.0
2021-05-26,52.6423,53.0664,52.3365,52.6719,1334659.0
2021-05-27,52.5535,52.948,51.8039,52.1885,3811177.0
2021-05-28,52.297,52.7212,51.5474,51.646,1649325.0
2021-05-29,52.297,52.7212,51.5474,51.646,1649325.0
2021-05-30,52.297,52.7212,51.5474,51.646,1649325.0
2021-05-31,52.011,52.011,50.9852,51.1923,447623.0
2021-06-01,51.646,51.8828,50.7287,51.3304,1591642.0
2021-06-02,51.4882,52.2083,51.0937,51.8532,1022315.0
2021-06-03,51.1233,51.1627,49.9791,50.492,1338151.0
2021-06-04,50.8668,51.2811,50.561,50.9852,684328.0
2021-06-05,50.8668,51.2811,50.561,50.9852,684328.0
2021-06-06,50.8668,51.2811,50.561,50.9852,684328.0
2021-06-07,50.7189,51.1726,50.4525,51.0838,721903.0
2021-06-08,50.995,51.5178,50.9654,51.2712,1085979.0
2021-06-09,51.1627,52.011,50.995,51.1923,1011282.0
2021-06-10,51.3403,52.3759,50.926,52.3464,815185.0
2021-06-11,52.0702,52.3365,51.6263,51.7151,734218.0
2021-06-12,52.0702,52.3365,51.6263,51.7151,734218.0
2021-06-13,52.0702,52.3365,51.6263,51.7151,734218.0
2021-06-14,51.0148,51.8334,50.6104,51.4882,787291.0
2021-06-15,51.7052,51.7743,50.778,51.3304,895763.0
2021-06-16,51.4093,52.2674,50.8076,50.9063,1126341.0
2021-06-17,49.3182,49.6733,48.4502,48.825,2043683.0
2021-06-18,49.0124,49.3577,47.4836,47.5526,2840310.0
2021-06-19,49.0124,49.3577,47.4836,47.5526,2840310.0
2021-06-20,49.0124,49.3577,47.4836,47.5526,2840310.0
2021-06-21,47.74,49.2097,47.6217,48.8349,1312798.0
2021-06-22,48.756,49.2788,48.6179,48.7954,1316586.0
2021-06-23,49.0914,49.3182,48.0064,48.0557,1085646.0
2021-06-24,48.4108,48.7363,48.0064,48.4798,738692.0
2021-06-25,48.6179,49.042,48.0655,48.2529,807751.0
2021-06-26,48.6179,49.042,48.0655,48.2529,807751.0
2021-06-27,48.6179,49.042,48.0655,48.2529,807751.0
2021-06-28,48.2825,48.4995,46.9509,47.2764,1397527.0
2021-06-29,46.6534,47.3175,46.3561,46.7624,1274369.0
2021-06-30,46.6931,47.7338,46.6237,47.3472,1132833.0
2021-07-01,46.6931,47.7338,46.6237,47.3472,1132833.0
2021-07-02,47.7734,48.2293,47.2085,47.7139,1044805.0
2021-07-03,47.7734,48.2293,47.2085,47.7139,1044805.0
2021-07-04,47.7734,48.2293,47.2085,47.7139,1044805.0
2021-07-05,47.8626,48.1203,47.7338,48.1203,268591.0
2021-07-06,48.8538,49.6764,48.5267,49.0619,1283534.0
2021-07-07,49.2601,49.4485,48.7844,49.1214,836915.0
2021-07-08,49.5377,49.7954,47.3968,47.7734,1198260.0
2021-07-09,47.7338,49.0718,47.6743,48.5961,758922.0
2021-07-10,47.7338,49.0718,47.6743,48.5961,758922.0
2021-07-11,47.7338,49.0718,47.6743,48.5961,758922.0
2021-07-12,48.5366,49.7161,48.4276,48.9925,1002158.0
2021-07-13,49.2899,51.6984,49.1313,50.7072,1784327.0
2021-07-14,51.5992,52.0948,50.8361,51.629,1128419.0
2021-07-15,51.8371,52.521,51.4308,52.521,986916.0
2021-07-16,52.2237,52.4814,50.8559,51.0145,1144581.0
2021-07-17,52.2237,52.4814,50.8559,51.0145,1144581.0
2021-07-18,52.2237,52.4814,50.8559,51.0145,1144581.0
2021-07-19,50.5585,51.4605,49.9044,50.4594,1404627.0
2021-07-20,51.0244,51.8371,50.6378,50.8658,977085.0
2021-07-21,50.2216,50.846,50.2216,50.6081,902051.0
2021-07-22,50.5486,50.6081,49.4683,49.6566,764269.0
2021-07-23,49.6764,50.063,49.3295,49.6764,811716.0
2021-07-24,49.6764,50.063,49.3295,49.6764,811716.0
2021-07-25,49.6764,50.063,49.3295,49.6764,811716.0
2021-07-26,49.617,50.39,49.2403,49.3493,927685.0
2021-07-27,49.5178,49.5575,48.0906,49.0718,1342940.0
2021-07-28,48.5663,49.617,48.3879,49.5079,825375.0
2021-07-29,50.9054,53.0959,50.6081,52.6697,2150365.0
2021-07-30,52.2931,53.6113,52.2931,52.8778,1134867.0
2021-07-31,52.2931,53.6113,52.2931,52.8778,1134867.0
2021-08-01,52.2931,53.6113,52.2931,52.8778,1134867.0
2021-08-02,52.2931,53.6113,52.2931,52.8778,1134867.0
2021-08-03,52.8481,54.4637,52.8481,54.1564,1107782.0
2021-08-04,54.8403,55.3854,53.3536,53.3635,1070659.0
2021-08-05,53.3437,53.3437,52.2237,52.303,993780.0
2021-08-06,51.0938,51.4506,50.4198,51.1037,1036895.0
2021-08-07,51.0938,51.4506,50.4198,51.1037,1036895.0
2021-08-08,51.0938,51.4506,50.4198,51.1037,1036895.0
2021-08-09,50.5486,50.7964,49.2304,49.3692,1151910.0
2021-08-10,49.1908,49.5476,48.1897,48.3285,1627327.0
2021-08-11,48.8339,49.8053,48.6952,48.9925,1104887.0
2021-08-12,48.8835,49.0619,47.9816,48.3681,1092067.0
2021-08-13,48.9132,50.5288,48.8637,50.2116,1359331.0
2021-08-14,48.9132,50.5288,48.8637,50.2116,1359331.0
2021-08-15,48.9132,50.5288,48.8637,50.2116,1359331.0
2021-08-16,50.3008,50.846,49.8053,49.9738,993511.0
2021-08-17,49.8449,50.2513,49.5178,49.7161,1336620.0
2021-08-18,49.7359,49.7359,47.9419,48.5465,1201167.0
2021-08-19,48.6159,48.824,48.1798,48.1996,744961.0
2021-08-20,48.2591,48.7547,48.0311,48.0906,835938.0
2021-08-21,48.2591,48.7547,48.0311,48.0906,835938.0
2021-08-22,48.2591,48.7547,48.0311,48.0906,835938.0
2021-08-23,48.9132,49.9738,48.3879,49.6764,1151539.0
2021-08-24,49.8548,49.9341,48.8141,48.8637,1000513.0
2021-08-25,48.7447,48.7844,47.8527,47.9518,894861.0
2021-08-26,47.7833,48.3384,47.6247,47.7833,726321.0
2021-08-27,47.8824,49.4584,47.6545,49.2899,1068936.0
2021-08-28,47.8824,49.4584,47.6545,49.2899,1068936.0
2021-08-29,47.8824,49.4584,47.6545,49.2899,1068936.0
2021-08-30,49.4584,49.6665,48.7051,48.9231,1196854.0
2021-08-31,49.161,50.0927,48.9331,49.8647,1789359.0
2021-09-01,50.1224,50.3801,48.9132,48.9628,1074064.0
2021-09-02,49.052,50.8757,48.715,50.8361,1418776.0
2021-09-03,51.6389,52.6499,51.3118,52.303,1630968.0
2021-09-04,51.6389,52.6499,51.3118,52.303,1630968.0
2021-09-05,51.6389,52.6499,51.3118,52.303,1630968.0
2021-09-06,51.6389,52.6499,51.3118,52.303,1630968.0
2021-09-07,51.8569,52.3525,51.183,51.9561,1313121.0
2021-09-08,52.0254,52.9373,51.5299,52.2534,938150.0
2021-09-09,52.4219,52.4814,51.1136,51.6785,1132784.0
2021-09-10,51.4506,51.6587,50.8757,50.9649,1659828.0
2021-09-11,51.4506,51.6587,50.8757,50.9649,1659828.0
2021-09-12,51.4506,51.6587,50.8757,50.9649,1659828.0
2021-09-13,51.2523,53.6212,51.0145,53.532,1988360.0
2021-09-14,53.4527,54.8502,52.7391,53.9384,2074121.0
2021-09-15,53.9384,54.8007,53.3139,54.3348,2099657.0
2021-09-16,53.0265,53.1256,51.5992,52.2039,1893311.0
2021-09-17,51.5794,52.1741,51.3614,52.075,3167413.0
2021-09-18,51.5794,52.1741,51.3614,52.075,3167413.0
2021-09-19,51.5794,52.1741,51.3614,52.075,3167413.0
2021-09-20,52.0552,52.9571,51.4704,52.8679,1357151.0
2021-09-21,53.0761,54.0474,52.6895,53.423,1807814.0
2021-09-22,53.7302,54.3348,53.3139,53.641,2028167.0
2021-09-23,52.6796,53.7401,52.4417,52.9968,1735203.0
2021-09-24,52.7391,53.9185,52.6499,53.4131,1572521.0
2021-09-25,52.7391,53.9185,52.6499,53.4131,1572521.0
2021-09-26,52.7391,53.9185,52.6499,53.4131,1572521.0
2021-09-27,54.1366,57.9129,54.1366,55.207,3585572.0
2021-09-28,52.6157,52.6157,49.5997,51.1426,4859008.0
2021-09-29,51.0032,53.7007,50.844,52.7252,5846721.0
2021-09-30,53.0437,53.9097,52.3569,52.5162,2451644.0
2021-10-01,52.7451,52.9542,51.4312,51.5606,1470359.0
2021-10-02,52.7451,52.9542,51.4312,51.5606,1470359.0
2021-10-03,52.7451,52.9542,51.4312,51.5606,1470359.0
2021-10-04,51.262,52.4565,51.1127,52.138,1290184.0
2021-10-05,52.0683,53.5215,51.6104,53.2329,1464661.0
2021-10-06,53.1632,53.9595,53.1234,53.7903,1505051.0
2021-10-07,53.0238,54.4174,53.0238,53.8201,1289813.0
2021-10-08,54.4572,55.2933,53.7803,53.8201,1123238.0
2021-10-09,54.4572,55.2933,53.7803,53.8201,1123238.0
2021-10-10,54.4572,55.2933,53.7803,53.8201,1123238.0
2021-10-11,54.4572,55.2933,53.7803,53.8201,1123238.0
2021-10-12,53.9197,54.9648,52.9542,54.7857,1275205.0
2021-10-13,55.0046,56.6868,55.0046,56.5773,1728685.0
2021-10-14,56.7466,57.3139,56.5873,57.0949,1364967.0
2021-10-15,55.8109,57.0551,55.4426,56.647,1101061.0
2021-10-16,55.8109,57.0551,55.4426,56.647,1101061.0
2021-10-17,55.8109,57.0551,55.4426,56.647,1101061.0
2021-10-18,55.9403,56.876,55.9403,56.0398,693068.0
2021-10-19,56.8859,56.9755,55.5222,56.0797,878800.0
2021-10-20,56.0,56.876,55.7611,55.8905,1167733.0
2021-10-21,55.5222,56.4181,55.353,56.3783,697254.0
2021-10-22,56.9058,57.6524,56.0498,56.0597,1215949.0
2021-10-23,56.9058,57.6524,56.0498,56.0597,1215949.0
2021-10-24,56.9058,57.6524,56.0498,56.0597,1215949.0
2021-10-25,56.7466,57.1148,56.4977,56.6669,807937.0
2021-10-26,56.4181,56.6868,55.8507,56.0398,800377.0
2021-10-27,55.8905,56.4081,55.1241,55.363,1145679.0
2021-10-28,55.2336,55.3829,53.8699,53.9794,1003651.0
2021-10-29,53.1532,53.422,51.909,51.9289,1559280.0
2021-10-30,53.1532,53.422,51.909,51.9289,1559280.0
2021-10-31,53.1532,53.422,51.909,51.9289,1559280.0
2021-11-01,52.0185,52.6356,51.5308,51.8792,1183633.0
2021-11-02,51.5407,51.7398,50.8241,51.5109,970146.0
2021-11-03,50.7942,51.7498,50.6648,51.3217,1298825.0
2021-11-04,52.1579,53.1931,51.2421,51.3616,3214140.0
2021-11-05,51.6204,52.3669,51.3217,52.2873,1794081.0
2021-11-06,51.6204,52.3669,51.3217,52.2873,1794081.0
2021-11-07,51.6204,52.3669,51.3217,52.2873,1794081.0
2021-11-08,52.7252,52.9542,51.7398,52.0782,1386298.0
2021-11-09,52.1579,54.1387,51.7398,54.0789,1298951.0
2021-11-10,54.1685,56.1792,54.1685,55.9602,2061302.0
2021-11-11,57.0651,57.2542,55.8408,56.3385,810503.0
2021-11-12,55.7412,57.2144,55.7213,55.9503,942718.0
2021-11-13,55.7412,57.2144,55.7213,55.9503,942718.0
2021-11-14,55.7412,57.2144,55.7213,55.9503,942718.0
2021-11-15,55.4426,56.428,55.4028,56.2787,1319063.0
2021-11-16,56.4181,56.876,55.4625,55.5222,646745.0
2021-11-17,55.8607,56.8361,55.8109,56.4479,1221852.0
2021-11-18,56.1195,56.6221,54.9748,55.0942,966337.0
2021-11-19,54.6065,55.1938,53.8102,53.8898,735114.0
2021-11-20,54.6065,55.1938,53.8102,53.8898,735114.0
2021-11-21,54.6065,55.1938,53.8102,53.8898,735114.0
2021-11-22,52.7352,53.4718,52.0782,52.6655,1245181.0
2021-11-23,51.7995,52.5261,51.3715,51.8393,987078.0
2021-11-24,51.4213,51.8194,51.043,51.4511,824226.0
2021-11-25,51.4611,51.6801,51.1625,51.1625,257224.0
2021-11-26,52.337,52.4565,51.0629,51.3317,1064569.0
2021-11-27,52.337,52.4565,51.0629,51.3317,1064569.0
2021-11-28,52.337,52.4565,51.0629,51.3317,1064569.0
2021-11-29,51.3018,51.3914,50.1571,50.6847,1104215.0
2021-11-30,50.7643,52.1877,50.1771,50.2766,2724205.0
2021-12-01,50.2666,51.0331,48.5745,48.7039,1209203.0
2021-12-02,48.7138,48.8532,47.609,48.4252,1128449.0
2021-12-03,47.9773,49.1319,47.5891,48.9826,1259114.0
2021-12-04,47.9773,49.1319,47.5891,48.9826,1259114.0
2021-12-05,47.9773,49.1319,47.5891,48.9826,1259114.0
2021-12-06,48.7736,49.749,48.5745,49.4604,998886.0
2021-12-07,49.2414,49.9879,49.0125,49.5201,708448.0
2021-12-08,49.2215,49.8088,48.8134,49.7391,778335.0
2021-12-09,49.2115,49.3608,48.1564,48.4451,1586220.0
2021-12-10,48.5446,48.7039,47.818,47.9474,675725.0
2021-12-11,48.5446,48.7039,47.818,47.9474,675725.0
2021-12-12,48.5446,48.7039,47.818,47.9474,675725.0
2021-12-13,47.8877,49.4902,47.8877,49.2016,2033616.0
2021-12-14,49.2016,50.3861,48.465,49.8884,1759238.0
2021-12-15,49.6296,50.0078,48.4451,49.4504,1831898.0
2021-12-16,49.8983,51.8393,49.8884,51.5009,1687035.0
2021-12-17,51.69,52.7053,51.0928,51.1127,5698713.0
2021-12-18,51.69,52.7053,51.0928,51.1127,5698713.0
2021-12-19,51.69,52.7053,51.0928,51.1127,5698713.0
2021-12-20,50.9833,52.4366,50.9535,52.2275,1290215.0
2021-12-21,52.4366,53.1532,51.5109,52.8646,1168105.0
2021-12-22,52.9741,53.0935,52.1877,52.9442,894061.0
2021-12-23,52.6356,52.7153,51.481,52.0285,974726.0
2021-12-24,51.5009,52.566,51.5009,52.3271,98824.0
2021-12-25,51.5009,52.566,51.5009,52.3271,98824.0
2021-12-26,51.5009,52.566,51.5009,52.3271,98824.0
2021-12-27,51.5009,52.566,51.5009,52.3271,98824.0
2021-12-28,51.5009,52.566,51.5009,52.3271,98824.0
2021-12-29,51.7896,52.556,51.4113,51.7,812445.0
2021-12-30,51.7,53.06,51.7,52.94,631176.0
2021-12-31,53.01,53.2,52.21,53.01,509847.0
2022-01-01,53.01,53.2,52.21,53.01,509847.0
2022-01-02,53.01,53.2,52.21,53.01,509847.0
2022-01-03,53.01,53.2,52.21,53.01,509847.0
2022-01-04,51.84,53.5,51.84,53.06,727879.0
2022-01-05,53.39,54.08,52.3,52.46,1133859.0
2022-01-06,51.5,51.7,50.14,50.26,915556.0
2022-01-07,50.11,50.67,49.44,49.88,1786520.0
2022-01-08,50.11,50.67,49.44,49.88,1786520.0
2022-01-09,50.11,50.67,49.44,49.88,1786520.0
2022-01-10,49.05,51.51,49.05,51.48,1159510.0
2022-01-11,50.81,51.6,50.61,51.31,861637.0
2022-01-12,51.04,51.88,50.62,51.76,1351958.0
2022-01-13,51.24,51.65,50.89,51.0,1338289.0
