,LIF CN Equity,LIF CN Equity,LIF CN Equity,LIF CN Equity,LIF CN Equity
2014-10-09,7.8902,7.8902,7.4338,7.4686,951042.0
2014-10-10,7.368,7.8438,7.1437,7.7587,953502.0
2014-10-11,7.368,7.8438,7.1437,7.7587,953502.0
2014-10-12,7.368,7.8438,7.1437,7.7587,953502.0
2014-10-13,7.368,7.8438,7.1437,7.7587,953502.0
2014-10-14,7.7393,8.2035,7.7393,7.9211,1244571.0
2014-10-15,7.7625,7.983,7.5595,7.7587,1446349.0
2014-10-16,7.7316,7.7316,7.2327,7.4299,1017740.0
2014-10-17,7.6929,7.7741,7.4454,7.6774,802590.0
2014-10-18,7.6929,7.7741,7.4454,7.6774,802590.0
2014-10-19,7.6929,7.7741,7.4454,7.6774,802590.0
2014-10-20,7.7896,7.7973,7.5807,7.7857,886073.0
2014-10-21,7.8476,7.9791,7.7161,7.9288,575671.0
2014-10-22,8.1222,8.188,7.4222,7.5614,681073.0
2014-10-23,7.6736,7.7703,7.5459,7.6968,621600.0
2014-10-24,7.778,7.778,7.5034,7.6078,491885.0
2014-10-25,7.778,7.778,7.5034,7.6078,491885.0
2014-10-26,7.778,7.778,7.5034,7.6078,491885.0
2014-10-27,7.6388,7.6388,7.3642,7.457,662848.0
2014-10-28,7.4299,7.5575,7.2559,7.368,848949.0
2014-10-29,7.3487,7.4995,7.3177,7.3564,565256.0
2014-10-30,7.3564,7.3951,7.047,7.136,1088767.0
2014-10-31,7.1553,7.8786,7.0857,7.5807,1412875.0
2014-11-01,7.1553,7.8786,7.0857,7.5807,1412875.0
2014-11-02,7.1553,7.8786,7.0857,7.5807,1412875.0
2014-11-03,7.7316,7.7316,7.4415,7.5227,451537.0
2014-11-04,7.4299,7.4299,7.2094,7.3371,854952.0
2014-11-05,7.2752,7.5073,7.2733,7.426,531977.0
2014-11-06,7.4454,7.4531,7.2133,7.2365,741803.0
2014-11-07,7.2984,7.5962,7.2404,7.4841,1119063.0
2014-11-08,7.2984,7.5962,7.2404,7.4841,1119063.0
2014-11-09,7.2984,7.5962,7.2404,7.4841,1119063.0
2014-11-10,7.7277,7.7277,7.3139,7.3564,580064.0
2014-11-11,7.3874,7.4222,7.2559,7.3293,1023346.0
2014-11-12,7.3487,7.5537,7.3139,7.3912,428730.0
2014-11-13,7.3526,7.3874,7.2036,7.2675,645488.0
2014-11-14,7.3061,7.6233,7.1862,7.5305,585243.0
2014-11-15,7.3061,7.6233,7.1862,7.5305,585243.0
2014-11-16,7.3061,7.6233,7.1862,7.5305,585243.0
2014-11-17,7.4995,7.5034,7.368,7.4299,564703.0
2014-11-18,7.3642,7.426,7.2269,7.2984,660664.0
2014-11-19,7.2636,7.2945,6.9039,7.0006,1205868.0
2014-11-20,7.0006,7.0006,6.8652,6.9426,993469.0
2014-11-21,7.0586,7.4222,7.0586,7.3371,1004857.0
2014-11-22,7.0586,7.4222,7.0586,7.3371,1004857.0
2014-11-23,7.0586,7.4222,7.0586,7.3371,1004857.0
2014-11-24,7.3642,7.3642,7.0779,7.1514,353299.0
2014-11-25,7.1321,7.2269,7.0277,7.0547,1191218.0
2014-11-26,7.0315,7.0818,6.9232,6.9696,881173.0
2014-11-27,7.0238,7.0547,6.637,6.668,272111.0
2014-11-28,6.6022,6.6796,6.4282,6.4514,557742.0
2014-11-29,6.6022,6.6796,6.4282,6.4514,557742.0
2014-11-30,6.6022,6.6796,6.4282,6.4514,557742.0
2014-12-01,6.1922,6.374,6.111,6.2619,896005.0
2014-12-02,6.1961,6.521,6.1574,6.3972,699909.0
2014-12-03,6.3856,6.8497,6.3856,6.8149,952810.0
2014-12-04,6.8149,6.8884,6.3934,6.521,780869.0
2014-12-05,6.463,6.7685,6.463,6.7453,604223.0
2014-12-06,6.463,6.7685,6.463,6.7453,604223.0
2014-12-07,6.463,6.7685,6.463,6.7453,604223.0
2014-12-08,6.7028,6.7608,6.3469,6.3895,863493.0
2014-12-09,6.2116,6.7415,6.2116,6.7028,668407.0
2014-12-10,6.7105,6.7105,6.4282,6.5171,837993.0
2014-12-11,6.5829,6.7685,6.4514,6.6525,926861.0
2014-12-12,6.5945,6.6912,6.5481,6.6525,1034558.0
2014-12-13,6.5945,6.6912,6.5481,6.6525,1034558.0
2014-12-14,6.5945,6.6912,6.5481,6.6525,1034558.0
2014-12-15,6.784,7.1012,6.6602,6.7066,833094.0
2014-12-16,6.7028,6.8923,6.6834,6.7763,894664.0
2014-12-17,6.7801,7.1553,6.7608,7.018,1358150.0
2014-12-18,7.105,7.3255,6.8614,6.9232,1025610.0
2014-12-19,6.9542,7.4454,6.9542,7.2868,1051672.0
2014-12-20,6.9542,7.4454,6.9542,7.2868,1051672.0
2014-12-21,6.9542,7.4454,6.9542,7.2868,1051672.0
2014-12-22,7.4222,7.4415,6.8807,6.9116,657610.0
2014-12-23,6.9039,7.1708,6.8846,6.989,699817.0
2014-12-24,7.0779,7.163,6.8884,7.0586,376734.0
2014-12-25,7.0779,7.163,6.8884,7.0586,376734.0
2014-12-26,7.0779,7.163,6.8884,7.0586,376734.0
2014-12-27,7.0779,7.163,6.8884,7.0586,376734.0
2014-12-28,7.0779,7.163,6.8884,7.0586,376734.0
2014-12-29,7.2992,7.4096,7.1178,7.1611,422795.0
2014-12-30,7.1651,7.3977,7.1178,7.3031,419593.0
2014-12-31,7.4056,7.4135,7.2361,7.3346,366858.0
2015-01-01,7.4056,7.4135,7.2361,7.3346,366858.0
2015-01-02,7.4017,7.4332,7.2439,7.378,219643.0
2015-01-03,7.4017,7.4332,7.2439,7.378,219643.0
2015-01-04,7.4017,7.4332,7.2439,7.378,219643.0
2015-01-05,7.4017,7.4214,7.0468,7.1769,359390.0
2015-01-06,7.1533,7.3031,7.102,7.1809,564430.0
2015-01-07,7.1887,7.449,7.0468,7.2203,508609.0
2015-01-08,7.2361,7.8276,7.2242,7.4806,612041.0
2015-01-09,7.5831,7.6127,7.1414,7.4411,345215.0
2015-01-10,7.5831,7.6127,7.1414,7.4411,345215.0
2015-01-11,7.5831,7.6127,7.1414,7.4411,345215.0
2015-01-12,7.4372,7.4372,7.0823,7.0862,386800.0
2015-01-13,7.4253,7.4451,6.8062,6.9009,842171.0
2015-01-14,6.826,6.826,6.5696,6.7195,890569.0
2015-01-15,6.8023,7.0271,6.6958,6.7353,756079.0
2015-01-16,6.7392,6.9995,6.7392,6.9285,428419.0
2015-01-17,6.7392,6.9995,6.7392,6.9285,428419.0
2015-01-18,6.7392,6.9995,6.7392,6.9285,428419.0
2015-01-19,6.9324,7.2124,6.9285,7.2045,330108.0
2015-01-20,7.3504,7.3504,6.9206,7.0428,501011.0
2015-01-21,7.0665,7.1848,6.964,7.1809,358299.0
2015-01-22,7.2716,7.2716,7.0823,7.169,275596.0
2015-01-23,7.1651,7.1887,7.0192,7.1572,354938.0
2015-01-24,7.1651,7.1887,7.0192,7.1572,354938.0
2015-01-25,7.1651,7.1887,7.0192,7.1572,354938.0
2015-01-26,7.1572,7.3721,7.1493,7.2755,397519.0
2015-01-27,7.1927,7.1927,6.9048,6.9837,3272643.0
2015-01-28,6.9719,6.9797,6.4395,6.546,1123333.0
2015-01-29,6.5736,6.6032,6.408,6.5144,665627.0
2015-01-30,6.5184,6.9127,6.5184,6.8378,624912.0
2015-01-31,6.5184,6.9127,6.5184,6.8378,624912.0
2015-02-01,6.5184,6.9127,6.5184,6.8378,624912.0
2015-02-02,6.8654,7.0152,6.7944,6.9127,808592.0
2015-02-03,6.9679,7.1217,6.8654,7.0073,669527.0
2015-02-04,7.0468,7.0507,6.8062,6.9088,325715.0
2015-02-05,6.9127,7.1256,6.9088,7.0941,808654.0
2015-02-06,7.1611,7.3268,6.9876,7.2992,636771.0
2015-02-07,7.1611,7.3268,6.9876,7.2992,636771.0
2015-02-08,7.1611,7.3268,6.9876,7.2992,636771.0
2015-02-09,7.3504,7.5397,7.2518,7.4332,344751.0
2015-02-10,7.4451,7.4451,6.9443,7.098,414182.0
2015-02-11,7.1138,7.1138,6.8536,7.035,273232.0
2015-02-12,6.9403,7.1809,6.9403,7.1572,339537.0
2015-02-13,7.1887,7.382,6.9719,7.0389,399880.0
2015-02-14,7.1887,7.382,6.9719,7.0389,399880.0
2015-02-15,7.1887,7.382,6.9719,7.0389,399880.0
2015-02-16,7.1887,7.382,6.9719,7.0389,399880.0
2015-02-17,7.0192,7.0468,6.8614,6.9955,892604.0
2015-02-18,6.9758,7.169,6.9048,7.1375,731195.0
2015-02-19,7.1296,7.1375,6.9324,6.9995,245489.0
2015-02-20,7.0586,7.0902,6.8733,7.0271,283169.0
2015-02-21,7.0586,7.0902,6.8733,7.0271,283169.0
2015-02-22,7.0586,7.0902,6.8733,7.0271,283169.0
2015-02-23,7.0152,7.0152,6.8181,6.8417,350548.0
2015-02-24,6.8417,7.0428,6.8378,7.0073,863540.0
2015-02-25,7.035,7.1651,7.0113,7.0823,266650.0
2015-02-26,7.1533,7.1533,6.9048,6.9088,238651.0
2015-02-27,6.9443,7.2085,6.9403,7.1611,432468.0
2015-02-28,6.9443,7.2085,6.9403,7.1611,432468.0
2015-03-01,6.9443,7.2085,6.9403,7.1611,432468.0
2015-03-02,7.2124,7.2163,6.8378,7.0073,411130.0
2015-03-03,7.0152,7.0468,6.9088,6.9206,252071.0
2015-03-04,6.9048,6.96,6.7865,6.9206,372331.0
2015-03-05,6.9561,6.9561,6.6524,6.684,352748.0
2015-03-06,6.7037,6.7865,6.3251,6.4001,750152.0
2015-03-07,6.7037,6.7865,6.3251,6.4001,750152.0
2015-03-08,6.7037,6.7865,6.3251,6.4001,750152.0
2015-03-09,6.4119,6.4119,6.0136,6.2108,750968.0
2015-03-10,6.1398,6.1398,5.5365,5.8401,1620590.0
2015-03-11,5.7573,5.9426,5.6035,5.8559,1034812.0
2015-03-12,5.919,5.9663,5.7258,5.8086,826225.0
2015-03-13,5.8204,5.8322,5.6863,5.7928,518077.0
2015-03-14,5.8204,5.8322,5.6863,5.7928,518077.0
2015-03-15,5.8204,5.8322,5.6863,5.7928,518077.0
2015-03-16,5.8165,6.4001,5.7967,6.3291,1038259.0
2015-03-17,6.2897,6.3212,6.0255,6.2068,973847.0
2015-03-18,6.1122,6.1122,5.8914,5.9032,691296.0
2015-03-19,5.986,5.9978,5.8125,5.9269,613298.0
2015-03-20,5.9978,6.0333,5.8559,5.9545,2719275.0
2015-03-21,5.9978,6.0333,5.8559,5.9545,2719275.0
2015-03-22,5.9978,6.0333,5.8559,5.9545,2719275.0
2015-03-23,5.9387,6.2818,5.9229,6.2542,660948.0
2015-03-24,6.2857,6.3449,6.0649,6.2384,472069.0
2015-03-25,6.3094,6.3094,6.0767,6.1004,467980.0
2015-03-26,6.1595,6.1674,5.8874,5.9426,476246.0
2015-03-27,5.9627,5.9627,5.6459,5.666,573362.0
2015-03-28,5.9627,5.9627,5.6459,5.666,573362.0
2015-03-29,5.9627,5.9627,5.6459,5.666,573362.0
2015-03-30,5.682,5.7542,5.3813,5.4374,702806.0
2015-03-31,5.3732,5.5978,5.3732,5.4173,730820.0
2015-04-01,5.3652,5.3933,5.2329,5.3492,670590.0
2015-04-02,5.3251,5.4574,5.2449,5.261,872258.0
2015-04-03,5.3251,5.4574,5.2449,5.261,872258.0
2015-04-04,5.3251,5.4574,5.2449,5.261,872258.0
2015-04-05,5.3251,5.4574,5.2449,5.261,872258.0
2015-04-06,5.2369,5.4334,5.2369,5.3772,673894.0
2015-04-07,5.3171,5.3452,5.2529,5.3171,883560.0
2015-04-08,5.289,5.3211,5.1286,5.1487,766032.0
2015-04-09,5.0524,5.0524,4.6715,4.8038,1752422.0
2015-04-10,4.8159,4.8159,4.7116,4.7397,1201956.0
2015-04-11,4.8159,4.8159,4.7116,4.7397,1201956.0
2015-04-12,4.8159,4.8159,4.7116,4.7397,1201956.0
2015-04-13,4.7036,4.7196,4.3347,4.451,2709461.0
2015-04-14,4.4229,5.0244,4.4189,4.9001,1790934.0
2015-04-15,4.9722,5.0565,4.8419,4.9803,847750.0
2015-04-16,4.9362,4.9522,4.7958,4.8159,748571.0
2015-04-17,4.8199,4.9602,4.7036,4.7276,1177226.0
2015-04-18,4.8199,4.9602,4.7036,4.7276,1177226.0
2015-04-19,4.8199,4.9602,4.7036,4.7276,1177226.0
2015-04-20,4.7116,4.9081,4.6675,4.868,917993.0
2015-04-21,5.1928,5.4414,4.9803,5.0444,1620746.0
2015-04-22,5.0966,5.281,5.0444,5.2449,1477046.0
2015-04-23,5.3131,5.5657,5.269,5.4815,1186406.0
2015-04-24,5.4935,6.0429,5.4935,5.8945,1615307.0
2015-04-25,5.4935,6.0429,5.4935,5.8945,1615307.0
2015-04-26,5.4935,6.0429,5.4935,5.8945,1615307.0
2015-04-27,6.0148,6.0469,5.7301,5.7462,1190935.0
2015-04-28,5.7141,5.8223,5.6018,5.7662,1460499.0
2015-04-29,5.7261,5.8023,5.664,5.69,869824.0
2015-04-30,5.7101,5.8103,5.6018,5.7742,691182.0
2015-05-01,5.8544,6.0669,5.7742,5.8624,707266.0
2015-05-02,5.8544,6.0669,5.7742,5.8624,707266.0
2015-05-03,5.8544,6.0669,5.7742,5.8624,707266.0
2015-05-04,5.9507,5.9988,5.8344,5.9386,654374.0
2015-05-05,5.9988,6.3797,5.9547,6.2835,1095304.0
2015-05-06,6.3316,6.3396,6.0148,6.0669,1881970.0
2015-05-07,6.0549,6.0549,5.6138,5.9426,905004.0
2015-05-08,5.9266,6.1231,5.8023,6.0549,547661.0
2015-05-09,5.9266,6.1231,5.8023,6.0549,547661.0
2015-05-10,5.9266,6.1231,5.8023,6.0549,547661.0
2015-05-11,6.107,6.2995,6.103,6.1592,819201.0
2015-05-12,6.0268,6.1552,5.9787,6.0429,404100.0
2015-05-13,6.071,6.1311,5.9988,6.091,592537.0
2015-05-14,6.1151,6.2273,6.0429,6.091,458941.0
2015-05-15,6.4158,6.9251,6.4158,6.7687,1880508.0
2015-05-16,6.4158,6.9251,6.4158,6.7687,1880508.0
2015-05-17,6.4158,6.9251,6.4158,6.7687,1880508.0
2015-05-18,6.4158,6.9251,6.4158,6.7687,1880508.0
2015-05-19,6.8168,6.889,6.3837,6.5281,1390476.0
2015-05-20,6.5401,6.5802,6.4078,6.5361,479137.0
2015-05-21,6.5602,6.7246,6.492,6.6805,557672.0
2015-05-22,6.6323,6.6484,6.5,6.5722,396539.0
2015-05-23,6.6323,6.6484,6.5,6.5722,396539.0
2015-05-24,6.6323,6.6484,6.5,6.5722,396539.0
2015-05-25,6.5962,6.7326,6.4639,6.6444,606908.0
2015-05-26,6.6684,6.6684,6.4519,6.5201,384049.0
2015-05-27,6.496,6.5,6.3958,6.4359,412829.0
2015-05-28,6.3757,6.5842,6.3356,6.5602,296137.0
2015-05-29,6.5602,6.6604,6.5281,6.5922,524784.0
2015-05-30,6.5602,6.6604,6.5281,6.5922,524784.0
2015-05-31,6.5602,6.6604,6.5281,6.5922,524784.0
2015-06-01,6.5722,6.5882,6.4038,6.48,172477.0
2015-06-02,6.492,6.9972,6.492,6.8368,524882.0
2015-06-03,6.8208,6.9491,6.7566,6.8489,190079.0
2015-06-04,6.8168,6.897,6.6444,6.8128,445690.0
2015-06-05,6.7767,6.8569,6.6965,6.7326,441624.0
2015-06-06,6.7767,6.8569,6.6965,6.7326,441624.0
2015-06-07,6.7767,6.8569,6.6965,6.7326,441624.0
2015-06-08,6.6805,6.7987,6.48,6.6123,613049.0
2015-06-09,6.6524,6.8529,6.5762,6.8288,518300.0
2015-06-10,6.8529,6.9371,6.7887,6.7967,555019.0
2015-06-11,6.7767,6.8368,6.7727,6.8248,862135.0
2015-06-12,6.7406,6.8168,6.6744,6.7045,610340.0
2015-06-13,6.7406,6.8168,6.6744,6.7045,610340.0
2015-06-14,6.7406,6.8168,6.6744,6.7045,610340.0
2015-06-15,6.6724,6.8128,6.6564,6.7326,346901.0
2015-06-16,6.7165,6.7647,6.6283,6.6404,407764.0
2015-06-17,6.6203,6.7446,6.5682,6.6163,411410.0
2015-06-18,6.6404,6.8368,6.6283,6.8128,425806.0
2015-06-19,6.7165,6.897,6.6764,6.7526,239508.0
2015-06-20,6.7165,6.897,6.6764,6.7526,239508.0
2015-06-21,6.7165,6.897,6.6764,6.7526,239508.0
2015-06-22,6.5241,6.8489,6.5201,6.7005,240944.0
2015-06-23,6.6965,6.8088,6.6123,6.6203,340715.0
2015-06-24,6.6484,6.7286,6.4479,6.496,401561.0
2015-06-25,6.488,6.5481,6.2995,6.3998,483526.0
2015-06-26,6.355,6.355,6.1594,6.2205,328694.0
2015-06-27,6.355,6.355,6.1594,6.2205,328694.0
2015-06-28,6.355,6.355,6.1594,6.2205,328694.0
2015-06-29,6.1268,6.2002,6.0209,6.0209,368145.0
2015-06-30,6.0087,6.0942,5.7969,5.8091,529976.0
2015-07-01,6.0087,6.0942,5.7969,5.8091,529976.0
2015-07-02,5.7683,5.8091,5.6054,5.6543,434003.0
2015-07-03,5.5687,5.805,5.5443,5.7398,130530.0
2015-07-04,5.5687,5.805,5.5443,5.7398,130530.0
2015-07-05,5.5687,5.805,5.5443,5.7398,130530.0
2015-07-06,5.6909,5.8743,5.6746,5.7398,843059.0
2015-07-07,5.7032,5.7113,5.3528,5.4832,548847.0
2015-07-08,5.4262,5.5076,5.2591,5.2917,668822.0
2015-07-09,5.4017,5.7358,5.3325,5.6665,1044385.0
2015-07-10,5.7113,5.748,5.5484,5.6217,347651.0
2015-07-11,5.7113,5.748,5.5484,5.6217,347651.0
2015-07-12,5.7113,5.748,5.5484,5.6217,347651.0
2015-07-13,5.6624,5.9842,5.5239,5.8376,546071.0
2015-07-14,5.7561,5.7846,5.5891,5.6909,390867.0
2015-07-15,5.6869,5.7276,5.4465,5.5524,386183.0
2015-07-16,5.7154,5.9313,5.6339,5.8783,622901.0
2015-07-17,5.8335,5.8417,5.6258,5.7072,519492.0
2015-07-18,5.8335,5.8417,5.6258,5.7072,519492.0
2015-07-19,5.8335,5.8417,5.6258,5.7072,519492.0
2015-07-20,5.7072,5.7398,5.3671,5.4628,431204.0
2015-07-21,5.4424,5.6665,5.4424,5.585,407346.0
2015-07-22,5.6909,5.6909,5.3202,5.3406,394693.0
2015-07-23,5.3488,5.4099,5.0799,5.1125,389276.0
2015-07-24,5.0921,5.141,4.9455,5.088,457068.0
2015-07-25,5.0921,5.141,4.9455,5.088,457068.0
2015-07-26,5.0921,5.141,4.9455,5.088,457068.0
2015-07-27,4.9984,5.1247,4.8192,4.8395,509069.0
2015-07-28,4.9006,5.3121,4.8884,5.2551,491640.0
2015-07-29,5.2591,5.6787,5.1532,5.5361,399604.0
2015-07-30,5.5198,5.6461,5.2306,5.3528,270697.0
2015-07-31,5.4791,5.638,5.361,5.5117,213287.0
2015-08-01,5.4791,5.638,5.361,5.5117,213287.0
2015-08-02,5.4791,5.638,5.361,5.5117,213287.0
2015-08-03,5.4791,5.638,5.361,5.5117,213287.0
2015-08-04,5.5361,5.6258,5.2428,5.3243,379581.0
2015-08-05,5.4017,5.638,5.365,5.5158,391220.0
2015-08-06,5.5198,5.9272,5.3773,5.805,498645.0
2015-08-07,5.7724,6.1798,5.6665,5.695,501995.0
2015-08-08,5.7724,6.1798,5.6665,5.695,501995.0
2015-08-09,5.7724,6.1798,5.6665,5.695,501995.0
2015-08-10,5.6909,6.1105,5.6176,6.025,546838.0
2015-08-11,5.915,5.9517,5.6502,5.7439,612305.0
2015-08-12,5.7398,5.8661,5.6095,5.8457,348839.0
2015-08-13,5.9476,5.9476,5.6217,5.6502,195590.0
2015-08-14,5.695,5.7032,5.5076,5.6176,185756.0
2015-08-15,5.695,5.7032,5.5076,5.6176,185756.0
2015-08-16,5.695,5.7032,5.5076,5.6176,185756.0
2015-08-17,5.5647,5.7276,5.5076,5.5647,203770.0
2015-08-18,5.5361,5.5687,5.3569,5.3936,235279.0
2015-08-19,5.3936,5.3936,5.0921,5.2714,397300.0
2015-08-20,5.1043,5.3488,5.1043,5.194,320984.0
2015-08-21,5.2021,5.2021,4.8884,5.1084,468536.0
2015-08-22,5.2021,5.2021,4.8884,5.1084,468536.0
2015-08-23,5.2021,5.2021,4.8884,5.1084,468536.0
2015-08-24,5.0432,5.084,4.7947,4.9577,465405.0
2015-08-25,5.0188,5.1084,4.8925,5.0188,369660.0
2015-08-26,5.0921,5.1777,4.8395,4.9292,870340.0
2015-08-27,5.0514,5.4832,5.0514,5.3691,536891.0
2015-08-28,5.3936,5.7969,5.3691,5.5769,306652.0
2015-08-29,5.3936,5.7969,5.3691,5.5769,306652.0
2015-08-30,5.3936,5.7969,5.3691,5.5769,306652.0
2015-08-31,5.6135,5.9883,5.471,5.9272,380585.0
2015-09-01,5.752,5.8009,5.4649,5.5728,388433.0
2015-09-02,5.6258,5.7276,5.4058,5.5198,410178.0
2015-09-03,5.5524,6.3142,5.5524,6.0005,1092819.0
2015-09-04,5.9883,6.4283,5.972,6.3998,842329.0
2015-09-05,5.9883,6.4283,5.972,6.3998,842329.0
2015-09-06,5.9883,6.4283,5.972,6.3998,842329.0
2015-09-07,5.9883,6.4283,5.972,6.3998,842329.0
2015-09-08,6.5586,6.9375,6.4975,6.7297,598534.0
2015-09-09,6.8153,7.1045,6.7745,6.799,1010376.0
2015-09-10,6.8031,6.9782,6.7582,6.8805,690813.0
2015-09-11,6.8682,6.9782,6.7623,6.8234,510238.0
2015-09-12,6.8682,6.9782,6.7623,6.8234,510238.0
2015-09-13,6.8682,6.9782,6.7623,6.8234,510238.0
2015-09-14,6.8234,6.8723,6.6279,6.7582,524968.0
2015-09-15,6.8071,6.8886,6.6564,6.6849,473122.0
2015-09-16,6.7012,6.909,6.689,6.7582,462729.0
2015-09-17,6.7786,6.9945,6.7094,6.7501,616680.0
2015-09-18,6.6605,6.7623,6.5057,6.5179,489490.0
2015-09-19,6.6605,6.7623,6.5057,6.5179,489490.0
2015-09-20,6.6605,6.7623,6.5057,6.5179,489490.0
2015-09-21,6.5016,6.6157,6.4201,6.526,466060.0
2015-09-22,6.3875,6.3875,5.7928,5.8661,902210.0
2015-09-23,5.8254,5.8824,5.5728,5.6665,963543.0
2015-09-24,5.6828,5.8457,5.5891,5.7765,1192171.0
2015-09-25,5.8417,5.9272,5.6624,5.9191,575209.0
2015-09-26,5.8417,5.9272,5.6624,5.9191,575209.0
2015-09-27,5.8417,5.9272,5.6624,5.9191,575209.0
2015-09-28,5.832,5.8362,5.4963,5.8154,1046776.0
2015-09-29,5.9025,5.9812,5.7243,5.7533,412970.0
2015-09-30,5.9605,6.0973,5.832,5.9274,405683.0
2015-10-01,6.0144,6.1139,5.7699,5.803,297911.0
2015-10-02,5.832,6.1056,5.8279,6.0227,535412.0
2015-10-03,5.832,6.1056,5.8279,6.0227,535412.0
2015-10-04,5.832,6.1056,5.8279,6.0227,535412.0
2015-10-05,6.1222,6.574,6.1222,6.4828,661581.0
2015-10-06,6.4662,6.7149,6.3294,6.632,550894.0
2015-10-07,6.7439,7.0465,6.5118,6.6279,479361.0
2015-10-08,6.5989,6.8351,6.5325,6.7854,336296.0
2015-10-09,6.9305,6.9305,6.661,6.7978,514945.0
2015-10-10,6.9305,6.9305,6.661,6.7978,514945.0
2015-10-11,6.9305,6.9305,6.661,6.7978,514945.0
2015-10-12,6.9305,6.9305,6.661,6.7978,514945.0
2015-10-13,6.6859,6.6859,6.4994,6.5781,270439.0
2015-10-14,6.603,6.7978,6.603,6.7522,327169.0
2015-10-15,6.69,6.8641,6.4248,6.86,452463.0
2015-10-16,6.86,6.9056,6.6196,6.6527,279582.0
2015-10-17,6.86,6.9056,6.6196,6.6527,279582.0
2015-10-18,6.86,6.9056,6.6196,6.6527,279582.0
2015-10-19,6.5906,6.6983,6.4496,6.6942,337886.0
2015-10-20,6.661,6.86,6.6113,6.6154,519255.0
2015-10-21,6.6983,6.8994,6.5657,6.7232,526243.0
2015-10-22,6.8061,7.0134,6.6735,6.7315,609287.0
2015-10-23,6.7647,7.0092,6.7356,6.7729,494652.0
2015-10-24,6.7647,7.0092,6.7356,6.7729,494652.0
2015-10-25,6.7647,7.0092,6.7356,6.7729,494652.0
2015-10-26,6.7149,6.8351,6.5574,6.5864,295971.0
2015-10-27,6.5201,6.7771,6.3833,6.4331,679223.0
2015-10-28,6.4579,6.6942,6.3211,6.4621,627248.0
2015-10-29,6.4538,6.5615,6.3128,6.3294,181933.0
2015-10-30,6.4248,6.4496,6.1844,6.3046,263430.0
2015-10-31,6.4248,6.4496,6.1844,6.3046,263430.0
2015-11-01,6.4248,6.4496,6.1844,6.3046,263430.0
2015-11-02,6.3211,6.3211,6.1056,6.1222,256923.0
2015-11-03,6.0766,6.2963,6.0766,6.1926,401670.0
2015-11-04,6.2424,6.3253,6.0932,6.2797,323799.0
2015-11-05,6.2631,6.2631,5.8735,5.9481,359879.0
2015-11-06,6.1636,7.0175,6.1429,6.8185,1746528.0
2015-11-07,6.1636,7.0175,6.1429,6.8185,1746528.0
2015-11-08,6.1636,7.0175,6.1429,6.8185,1746528.0
2015-11-09,6.5989,6.7729,6.4662,6.632,772109.0
2015-11-10,6.5491,6.6983,6.4994,6.5657,351322.0
2015-11-11,6.516,6.6693,6.4662,6.6569,252683.0
2015-11-12,6.5408,6.6154,6.2217,6.2755,857747.0
2015-11-13,6.2092,6.5118,6.2092,6.3253,282655.0
2015-11-14,6.2092,6.5118,6.2092,6.3253,282655.0
2015-11-15,6.2092,6.5118,6.2092,6.3253,282655.0
2015-11-16,6.375,6.4413,6.1222,6.1595,348155.0
2015-11-17,6.1761,6.1761,5.774,5.9232,442875.0
2015-11-18,6.0103,6.1636,5.9357,6.1222,276021.0
2015-11-19,6.1595,6.3336,6.0351,6.0724,338127.0
2015-11-20,6.1056,6.1263,5.8486,5.9812,322502.0
2015-11-21,6.1056,6.1263,5.8486,5.9812,322502.0
2015-11-22,6.1056,6.1263,5.8486,5.9812,322502.0
2015-11-23,5.9688,6.0268,5.7263,5.7491,478232.0
2015-11-24,5.7906,5.803,5.6952,5.6994,441313.0
2015-11-25,5.6994,5.7408,5.5336,5.5585,431812.0
2015-11-26,5.5792,5.6538,5.4631,5.5129,153579.0
2015-11-27,5.4673,5.5046,5.2973,5.3429,297861.0
2015-11-28,5.4673,5.5046,5.2973,5.3429,297861.0
2015-11-29,5.4673,5.5046,5.2973,5.3429,297861.0
2015-11-30,5.3263,5.4134,5.1999,5.3263,704142.0
2015-12-01,5.3802,5.3802,5.2144,5.3346,286308.0
2015-12-02,5.3512,5.3512,5.1854,5.231,271398.0
2015-12-03,5.231,5.2849,5.1315,5.1481,348925.0
2015-12-04,5.0984,5.1522,5.0237,5.1357,494178.0
2015-12-05,5.0984,5.1522,5.0237,5.1357,494178.0
2015-12-06,5.0984,5.1522,5.0237,5.1357,494178.0
2015-12-07,5.0486,5.0486,4.7999,4.916,759726.0
2015-12-08,4.8165,4.8331,4.5263,4.7916,892923.0
2015-12-09,4.8331,4.9947,4.8248,4.9533,764103.0
2015-12-10,4.9906,5.0155,4.8455,4.9864,695703.0
2015-12-11,4.8911,4.9719,4.7253,4.7875,959710.0
2015-12-12,4.8911,4.9719,4.7253,4.7875,959710.0
2015-12-13,4.8911,4.9719,4.7253,4.7875,959710.0
2015-12-14,4.7377,4.746,4.2776,4.5263,1178491.0
2015-12-15,4.5802,4.6797,4.4559,4.4683,538193.0
2015-12-16,4.4642,4.6341,4.344,4.601,767847.0
2015-12-17,4.4227,4.4227,3.9626,4.1947,1285050.0
2015-12-18,4.2486,4.346,4.1077,4.2901,1046168.0
2015-12-19,4.2486,4.346,4.1077,4.2901,1046168.0
2015-12-20,4.2486,4.346,4.1077,4.2901,1046168.0
2015-12-21,4.2569,4.2942,4.1388,4.1989,887982.0
