,AIR FP Equity
2019-07-20,45.1512
2019-07-21,45.1512
2019-07-22,45.1512
2019-07-23,45.1512
2019-07-24,45.1512
2019-07-25,45.1512
2019-07-26,45.1512
2019-07-27,45.1512
2019-07-28,45.1512
2019-07-29,45.1512
2019-07-30,45.1512
2019-07-31,45.1512
2019-08-01,45.1512
2019-08-02,45.1512
2019-08-03,45.1512
2019-08-04,45.1512
2019-08-05,45.1512
2019-08-06,45.1512
2019-08-07,45.1512
2019-08-08,45.1512
2019-08-09,45.1512
2019-08-10,45.1512
2019-08-11,45.1512
2019-08-12,45.1512
2019-08-13,45.1512
2019-08-14,45.1512
2019-08-15,45.1512
2019-08-16,45.1512
2019-08-17,45.1512
2019-08-18,45.1512
2019-08-19,45.1512
2019-08-20,45.1512
2019-08-21,45.1512
2019-08-22,45.1512
2019-08-23,45.1512
2019-08-24,45.1512
2019-08-25,45.1512
2019-08-26,45.1512
2019-08-27,45.1512
2019-08-28,45.1512
2019-08-29,45.1512
2019-08-30,45.1512
2019-08-31,45.1512
2019-09-01,45.1512
2019-09-02,45.1512
2019-09-03,45.1512
2019-09-04,45.1512
2019-09-05,45.1512
2019-09-06,45.1512
2019-09-07,45.1512
2019-09-08,45.1512
2019-09-09,45.1512
2019-09-10,45.1512
2019-09-11,45.1512
2019-09-12,45.1512
2019-09-13,45.1512
2019-09-14,45.1512
2019-09-15,45.1512
2019-09-16,45.1512
2019-09-17,45.1512
2019-09-18,45.1512
2019-09-19,45.1512
2019-09-20,45.1512
2019-09-21,45.1512
2019-09-22,45.1512
2019-09-23,45.1512
2019-09-24,45.1512
2019-09-25,45.1512
2019-09-26,45.1512
2019-09-27,45.1512
2019-09-28,45.1512
2019-09-29,45.1512
2019-09-30,53.1211
2019-10-01,53.1211
2019-10-02,53.1211
2019-10-03,53.1211
2019-10-04,53.1211
2019-10-05,53.1211
2019-10-06,53.1211
2019-10-07,53.1211
2019-10-08,53.1211
2019-10-09,53.1211
2019-10-10,53.1211
2019-10-11,53.1211
2019-10-12,53.1211
2019-10-13,53.1211
2019-10-14,53.1211
2019-10-15,53.1211
2019-10-16,53.1211
2019-10-17,53.1211
2019-10-18,53.1211
2019-10-19,53.1211
2019-10-20,53.1211
2019-10-21,53.1211
2019-10-22,53.1211
2019-10-23,53.1211
2019-10-24,53.1211
2019-10-25,53.1211
2019-10-26,53.1211
2019-10-27,53.1211
2019-10-28,53.1211
2019-10-29,53.1211
2019-10-30,53.1211
2019-10-31,53.1211
2019-11-01,53.1211
2019-11-02,53.1211
2019-11-03,53.1211
2019-11-04,53.1211
2019-11-05,53.1211
2019-11-06,53.1211
2019-11-07,53.1211
2019-11-08,53.1211
2019-11-09,53.1211
2019-11-10,53.1211
2019-11-11,53.1211
2019-11-12,53.1211
2019-11-13,53.1211
2019-11-14,53.1211
2019-11-15,53.1211
2019-11-16,53.1211
2019-11-17,53.1211
2019-11-18,53.1211
2019-11-19,53.1211
2019-11-20,53.1211
2019-11-21,53.1211
2019-11-22,53.1211
2019-11-23,53.1211
2019-11-24,53.1211
2019-11-25,53.1211
2019-11-26,53.1211
2019-11-27,53.1211
2019-11-28,53.1211
2019-11-29,53.1211
2019-11-30,53.1211
2019-12-01,53.1211
2019-12-02,53.1211
2019-12-03,53.1211
2019-12-04,53.1211
2019-12-05,53.1211
2019-12-06,53.1211
2019-12-07,53.1211
2019-12-08,53.1211
2019-12-09,53.1211
2019-12-10,53.1211
2019-12-11,53.1211
2019-12-12,53.1211
2019-12-13,53.1211
2019-12-14,53.1211
2019-12-15,53.1211
2019-12-16,53.1211
2019-12-17,53.1211
2019-12-18,53.1211
2019-12-19,53.1211
2019-12-20,53.1211
2019-12-21,53.1211
2019-12-22,53.1211
2019-12-23,53.1211
2019-12-24,53.1211
2019-12-25,53.1211
2019-12-26,53.1211
2019-12-27,53.1211
2019-12-28,53.1211
2019-12-29,53.1211
2019-12-30,53.1211
2019-12-31,-17.3514
2020-01-01,-17.3514
2020-01-02,-17.3514
2020-01-03,-17.3514
2020-01-04,-17.3514
2020-01-05,-17.3514
2020-01-06,-17.3514
2020-01-07,-17.3514
2020-01-08,-17.3514
2020-01-09,-17.3514
2020-01-10,-17.3514
2020-01-11,-17.3514
2020-01-12,-17.3514
2020-01-13,-17.3514
2020-01-14,-17.3514
2020-01-15,-17.3514
2020-01-16,-17.3514
2020-01-17,-17.3514
2020-01-18,-17.3514
2020-01-19,-17.3514
2020-01-20,-17.3514
2020-01-21,-17.3514
2020-01-22,-17.3514
2020-01-23,-17.3514
2020-01-24,-17.3514
2020-01-25,-17.3514
2020-01-26,-17.3514
2020-01-27,-17.3514
2020-01-28,-17.3514
2020-01-29,-17.3514
2020-01-30,-17.3514
2020-01-31,-17.3514
2020-02-01,-17.3514
2020-02-02,-17.3514
2020-02-03,-17.3514
2020-02-04,-17.3514
2020-02-05,-17.3514
2020-02-06,-17.3514
2020-02-07,-17.3514
2020-02-08,-17.3514
2020-02-09,-17.3514
2020-02-10,-17.3514
2020-02-11,-17.3514
2020-02-12,-17.3514
2020-02-13,-17.3514
2020-02-14,-17.3514
2020-02-15,-17.3514
2020-02-16,-17.3514
2020-02-17,-17.3514
2020-02-18,-17.3514
2020-02-19,-17.3514
2020-02-20,-17.3514
2020-02-21,-17.3514
2020-02-22,-17.3514
2020-02-23,-17.3514
2020-02-24,-17.3514
2020-02-25,-17.3514
2020-02-26,-17.3514
2020-02-27,-17.3514
2020-02-28,-17.3514
2020-02-29,-17.3514
2020-03-01,-17.3514
2020-03-02,-17.3514
2020-03-03,-17.3514
2020-03-04,-17.3514
2020-03-05,-17.3514
2020-03-06,-17.3514
2020-03-07,-17.3514
2020-03-08,-17.3514
2020-03-09,-17.3514
2020-03-10,-17.3514
2020-03-11,-17.3514
2020-03-12,-17.3514
2020-03-13,-17.3514
2020-03-14,-17.3514
2020-03-15,-17.3514
2020-03-16,-17.3514
2020-03-17,-17.3514
2020-03-18,-17.3514
2020-03-19,-17.3514
2020-03-20,-17.3514
2020-03-21,-17.3514
2020-03-22,-17.3514
2020-03-23,-17.3514
2020-03-24,-17.3514
2020-03-25,-17.3514
2020-03-26,-17.3514
2020-03-27,-17.3514
2020-03-28,-17.3514
2020-03-29,-17.3514
2020-03-30,-17.3514
2020-03-31,-30.305
2020-04-01,-30.305
2020-04-02,-30.305
2020-04-03,-30.305
2020-04-04,-30.305
2020-04-05,-30.305
2020-04-06,-30.305
2020-04-07,-30.305
2020-04-08,-30.305
2020-04-09,-30.305
2020-04-10,-30.305
2020-04-11,-30.305
2020-04-12,-30.305
2020-04-13,-30.305
2020-04-14,-30.305
2020-04-15,-30.305
2020-04-16,-30.305
2020-04-17,-30.305
2020-04-18,-30.305
2020-04-19,-30.305
2020-04-20,-30.305
2020-04-21,-30.305
2020-04-22,-30.305
2020-04-23,-30.305
2020-04-24,-30.305
2020-04-25,-30.305
2020-04-26,-30.305
2020-04-27,-30.305
2020-04-28,-30.305
2020-04-29,-30.305
2020-04-30,-30.305
2020-05-01,-30.305
2020-05-02,-30.305
2020-05-03,-30.305
2020-05-04,-30.305
2020-05-05,-30.305
2020-05-06,-30.305
2020-05-07,-30.305
2020-05-08,-30.305
2020-05-09,-30.305
2020-05-10,-30.305
2020-05-11,-30.305
2020-05-12,-30.305
2020-05-13,-30.305
2020-05-14,-30.305
2020-05-15,-30.305
2020-05-16,-30.305
2020-05-17,-30.305
2020-05-18,-30.305
2020-05-19,-30.305
2020-05-20,-30.305
2020-05-21,-30.305
2020-05-22,-30.305
2020-05-23,-30.305
2020-05-24,-30.305
2020-05-25,-30.305
2020-05-26,-30.305
2020-05-27,-30.305
2020-05-28,-30.305
2020-05-29,-30.305
2020-05-30,-30.305
2020-05-31,-30.305
2020-06-01,-30.305
2020-06-02,-30.305
2020-06-03,-30.305
2020-06-04,-30.305
2020-06-05,-30.305
2020-06-06,-30.305
2020-06-07,-30.305
2020-06-08,-30.305
2020-06-09,-30.305
2020-06-10,-30.305
2020-06-11,-30.305
2020-06-12,-30.305
2020-06-13,-30.305
2020-06-14,-30.305
2020-06-15,-30.305
2020-06-16,-30.305
2020-06-17,-30.305
2020-06-18,-30.305
2020-06-19,-30.305
2020-06-20,-30.305
2020-06-21,-30.305
2020-06-22,-30.305
2020-06-23,-30.305
2020-06-24,-30.305
2020-06-25,-30.305
2020-06-26,-30.305
2020-06-27,-30.305
2020-06-28,-30.305
2020-06-29,-30.305
2020-06-30,-102.2841
2020-07-01,-102.2841
2020-07-02,-102.2841
2020-07-03,-102.2841
2020-07-04,-102.2841
2020-07-05,-102.2841
2020-07-06,-102.2841
2020-07-07,-102.2841
2020-07-08,-102.2841
2020-07-09,-102.2841
2020-07-10,-102.2841
2020-07-11,-102.2841
2020-07-12,-102.2841
2020-07-13,-102.2841
2020-07-14,-102.2841
2020-07-15,-102.2841
2020-07-16,-102.2841
2020-07-17,-102.2841
2020-07-18,-102.2841
2020-07-19,-102.2841
2020-07-20,-102.2841
2020-07-21,-102.2841
2020-07-22,-102.2841
2020-07-23,-102.2841
2020-07-24,-102.2841
2020-07-25,-102.2841
2020-07-26,-102.2841
2020-07-27,-102.2841
2020-07-28,-102.2841
2020-07-29,-102.2841
2020-07-30,-102.2841
2020-07-31,-102.2841
2020-08-01,-102.2841
2020-08-02,-102.2841
2020-08-03,-102.2841
2020-08-04,-102.2841
2020-08-05,-102.2841
2020-08-06,-102.2841
2020-08-07,-102.2841
2020-08-08,-102.2841
2020-08-09,-102.2841
2020-08-10,-102.2841
2020-08-11,-102.2841
2020-08-12,-102.2841
2020-08-13,-102.2841
2020-08-14,-102.2841
2020-08-15,-102.2841
2020-08-16,-102.2841
2020-08-17,-102.2841
2020-08-18,-102.2841
2020-08-19,-102.2841
2020-08-20,-102.2841
2020-08-21,-102.2841
2020-08-22,-102.2841
2020-08-23,-102.2841
2020-08-24,-102.2841
2020-08-25,-102.2841
2020-08-26,-102.2841
2020-08-27,-102.2841
2020-08-28,-102.2841
2020-08-29,-102.2841
2020-08-30,-102.2841
2020-08-31,-102.2841
2020-09-01,-102.2841
2020-09-02,-102.2841
2020-09-03,-102.2841
2020-09-04,-102.2841
2020-09-05,-102.2841
2020-09-06,-102.2841
2020-09-07,-102.2841
2020-09-08,-102.2841
2020-09-09,-102.2841
2020-09-10,-102.2841
2020-09-11,-102.2841
2020-09-12,-102.2841
2020-09-13,-102.2841
2020-09-14,-102.2841
2020-09-15,-102.2841
2020-09-16,-102.2841
2020-09-17,-102.2841
2020-09-18,-102.2841
2020-09-19,-102.2841
2020-09-20,-102.2841
2020-09-21,-102.2841
2020-09-22,-102.2841
2020-09-23,-102.2841
2020-09-24,-102.2841
2020-09-25,-102.2841
2020-09-26,-102.2841
2020-09-27,-102.2841
2020-09-28,-102.2841
2020-09-29,-102.2841
2020-09-30,-187.7428
2020-10-01,-187.7428
2020-10-02,-187.7428
2020-10-03,-187.7428
2020-10-04,-187.7428
2020-10-05,-187.7428
2020-10-06,-187.7428
2020-10-07,-187.7428
2020-10-08,-187.7428
2020-10-09,-187.7428
2020-10-10,-187.7428
2020-10-11,-187.7428
2020-10-12,-187.7428
2020-10-13,-187.7428
2020-10-14,-187.7428
2020-10-15,-187.7428
2020-10-16,-187.7428
2020-10-17,-187.7428
2020-10-18,-187.7428
2020-10-19,-187.7428
2020-10-20,-187.7428
2020-10-21,-187.7428
2020-10-22,-187.7428
2020-10-23,-187.7428
2020-10-24,-187.7428
2020-10-25,-187.7428
2020-10-26,-187.7428
2020-10-27,-187.7428
2020-10-28,-187.7428
2020-10-29,-187.7428
2020-10-30,-187.7428
2020-10-31,-187.7428
2020-11-01,-187.7428
2020-11-02,-187.7428
2020-11-03,-187.7428
2020-11-04,-187.7428
2020-11-05,-187.7428
2020-11-06,-187.7428
2020-11-07,-187.7428
2020-11-08,-187.7428
2020-11-09,-187.7428
2020-11-10,-187.7428
2020-11-11,-187.7428
2020-11-12,-187.7428
2020-11-13,-187.7428
2020-11-14,-187.7428
2020-11-15,-187.7428
2020-11-16,-187.7428
2020-11-17,-187.7428
2020-11-18,-187.7428
2020-11-19,-187.7428
2020-11-20,-187.7428
2020-11-21,-187.7428
2020-11-22,-187.7428
2020-11-23,-187.7428
2020-11-24,-187.7428
2020-11-25,-187.7428
2020-11-26,-187.7428
2020-11-27,-187.7428
2020-11-28,-187.7428
2020-11-29,-187.7428
2020-11-30,-187.7428
2020-12-01,-187.7428
2020-12-02,-187.7428
2020-12-03,-187.7428
2020-12-04,-187.7428
2020-12-05,-187.7428
2020-12-06,-187.7428
2020-12-07,-187.7428
2020-12-08,-187.7428
2020-12-09,-187.7428
2020-12-10,-187.7428
2020-12-11,-187.7428
2020-12-12,-187.7428
2020-12-13,-187.7428
2020-12-14,-187.7428
2020-12-15,-187.7428
2020-12-16,-187.7428
2020-12-17,-187.7428
2020-12-18,-187.7428
2020-12-19,-187.7428
2020-12-20,-187.7428
2020-12-21,-187.7428
2020-12-22,-187.7428
2020-12-23,-187.7428
2020-12-24,-187.7428
2020-12-25,-187.7428
2020-12-26,-187.7428
2020-12-27,-187.7428
2020-12-28,-187.7428
2020-12-29,-187.7428
2020-12-30,-187.7428
2020-12-31,-18.2448
2021-01-01,-18.2448
2021-01-02,-18.2448
2021-01-03,-18.2448
2021-01-04,-18.2448
2021-01-05,-18.2448
2021-01-06,-18.2448
2021-01-07,-18.2448
2021-01-08,-18.2448
2021-01-09,-18.2448
2021-01-10,-18.2448
2021-01-11,-18.2448
2021-01-12,-18.2448
2021-01-13,-18.2448
2021-01-14,-18.2448
2021-01-15,-18.2448
2021-01-16,-18.2448
2021-01-17,-18.2448
2021-01-18,-18.2448
2021-01-19,-18.2448
2021-01-20,-18.2448
2021-01-21,-18.2448
2021-01-22,-18.2448
2021-01-23,-18.2448
2021-01-24,-18.2448
2021-01-25,-18.2448
2021-01-26,-18.2448
2021-01-27,-18.2448
2021-01-28,-18.2448
2021-01-29,-18.2448
2021-01-30,-18.2448
2021-01-31,-18.2448
2021-02-01,-18.2448
2021-02-02,-18.2448
2021-02-03,-18.2448
2021-02-04,-18.2448
2021-02-05,-18.2448
2021-02-06,-18.2448
2021-02-07,-18.2448
2021-02-08,-18.2448
2021-02-09,-18.2448
2021-02-10,-18.2448
2021-02-11,-18.2448
2021-02-12,-18.2448
2021-02-13,-18.2448
2021-02-14,-18.2448
2021-02-15,-18.2448
2021-02-16,-18.2448
2021-02-17,-18.2448
2021-02-18,-18.2448
2021-02-19,-18.2448
2021-02-20,-18.2448
2021-02-21,-18.2448
2021-02-22,-18.2448
2021-02-23,-18.2448
2021-02-24,-18.2448
2021-02-25,-18.2448
2021-02-26,-18.2448
2021-02-27,-18.2448
2021-02-28,-18.2448
2021-03-01,-18.2448
2021-03-02,-18.2448
2021-03-03,-18.2448
2021-03-04,-18.2448
2021-03-05,-18.2448
2021-03-06,-18.2448
2021-03-07,-18.2448
2021-03-08,-18.2448
2021-03-09,-18.2448
2021-03-10,-18.2448
2021-03-11,-18.2448
2021-03-12,-18.2448
2021-03-13,-18.2448
2021-03-14,-18.2448
2021-03-15,-18.2448
2021-03-16,-18.2448
2021-03-17,-18.2448
2021-03-18,-18.2448
2021-03-19,-18.2448
2021-03-20,-18.2448
2021-03-21,-18.2448
2021-03-22,-18.2448
2021-03-23,-18.2448
2021-03-24,-18.2448
2021-03-25,-18.2448
2021-03-26,-18.2448
2021-03-27,-18.2448
2021-03-28,-18.2448
2021-03-29,-18.2448
2021-03-30,-18.2448
2021-03-31,-5.4898
2021-04-01,-5.4898
2021-04-02,-5.4898
2021-04-03,-5.4898
2021-04-04,-5.4898
2021-04-05,-5.4898
2021-04-06,-5.4898
2021-04-07,-5.4898
2021-04-08,-5.4898
2021-04-09,-5.4898
2021-04-10,-5.4898
2021-04-11,-5.4898
2021-04-12,-5.4898
2021-04-13,-5.4898
2021-04-14,-5.4898
2021-04-15,-5.4898
2021-04-16,-5.4898
2021-04-17,-5.4898
2021-04-18,-5.4898
2021-04-19,-5.4898
2021-04-20,-5.4898
2021-04-21,-5.4898
2021-04-22,-5.4898
2021-04-23,-5.4898
2021-04-24,-5.4898
2021-04-25,-5.4898
2021-04-26,-5.4898
2021-04-27,-5.4898
2021-04-28,-5.4898
2021-04-29,-5.4898
2021-04-30,-5.4898
2021-05-01,-5.4898
2021-05-02,-5.4898
2021-05-03,-5.4898
2021-05-04,-5.4898
2021-05-05,-5.4898
2021-05-06,-5.4898
2021-05-07,-5.4898
2021-05-08,-5.4898
2021-05-09,-5.4898
2021-05-10,-5.4898
2021-05-11,-5.4898
2021-05-12,-5.4898
2021-05-13,-5.4898
2021-05-14,-5.4898
2021-05-15,-5.4898
2021-05-16,-5.4898
2021-05-17,-5.4898
2021-05-18,-5.4898
2021-05-19,-5.4898
2021-05-20,-5.4898
2021-05-21,-5.4898
2021-05-22,-5.4898
2021-05-23,-5.4898
2021-05-24,-5.4898
2021-05-25,-5.4898
2021-05-26,-5.4898
2021-05-27,-5.4898
2021-05-28,-5.4898
2021-05-29,-5.4898
2021-05-30,-5.4898
2021-05-31,-5.4898
2021-06-01,-5.4898
2021-06-02,-5.4898
2021-06-03,-5.4898
2021-06-04,-5.4898
2021-06-05,-5.4898
2021-06-06,-5.4898
2021-06-07,-5.4898
2021-06-08,-5.4898
2021-06-09,-5.4898
2021-06-10,-5.4898
2021-06-11,-5.4898
2021-06-12,-5.4898
2021-06-13,-5.4898
2021-06-14,-5.4898
2021-06-15,-5.4898
2021-06-16,-5.4898
2021-06-17,-5.4898
2021-06-18,-5.4898
2021-06-19,-5.4898
2021-06-20,-5.4898
2021-06-21,-5.4898
2021-06-22,-5.4898
2021-06-23,-5.4898
2021-06-24,-5.4898
2021-06-25,-5.4898
2021-06-26,-5.4898
2021-06-27,-5.4898
2021-06-28,-5.4898
2021-06-29,-5.4898
2021-06-30,57.0375
2021-07-01,57.0375
2021-07-02,57.0375
2021-07-03,57.0375
2021-07-04,57.0375
2021-07-05,57.0375
2021-07-06,57.0375
2021-07-07,57.0375
2021-07-08,57.0375
2021-07-09,57.0375
2021-07-10,57.0375
2021-07-11,57.0375
2021-07-12,57.0375
2021-07-13,57.0375
2021-07-14,57.0375
2021-07-15,57.0375
2021-07-16,57.0375
2021-07-17,57.0375
2021-07-18,57.0375
2021-07-19,57.0375
2021-07-20,57.0375
2021-07-21,57.0375
2021-07-22,57.0375
2021-07-23,57.0375
2021-07-24,57.0375
2021-07-25,57.0375
2021-07-26,57.0375
2021-07-27,57.0375
2021-07-28,57.0375
2021-07-29,57.0375
2021-07-30,57.0375
2021-07-31,57.0375
2021-08-01,57.0375
2021-08-02,57.0375
2021-08-03,57.0375
2021-08-04,57.0375
2021-08-05,57.0375
2021-08-06,57.0375
2021-08-07,57.0375
2021-08-08,57.0375
2021-08-09,57.0375
2021-08-10,57.0375
2021-08-11,57.0375
2021-08-12,57.0375
2021-08-13,57.0375
2021-08-14,57.0375
2021-08-15,57.0375
2021-08-16,57.0375
2021-08-17,57.0375
2021-08-18,57.0375
2021-08-19,57.0375
2021-08-20,57.0375
2021-08-21,57.0375
2021-08-22,57.0375
2021-08-23,57.0375
2021-08-24,57.0375
2021-08-25,57.0375
2021-08-26,57.0375
2021-08-27,57.0375
2021-08-28,57.0375
2021-08-29,57.0375
2021-08-30,57.0375
2021-08-31,57.0375
2021-09-01,57.0375
2021-09-02,57.0375
2021-09-03,57.0375
2021-09-04,57.0375
2021-09-05,57.0375
2021-09-06,57.0375
2021-09-07,57.0375
2021-09-08,57.0375
2021-09-09,57.0375
2021-09-10,57.0375
2021-09-11,57.0375
2021-09-12,57.0375
2021-09-13,57.0375
2021-09-14,57.0375
2021-09-15,57.0375
2021-09-16,57.0375
2021-09-17,57.0375
2021-09-18,57.0375
2021-09-19,57.0375
2021-09-20,57.0375
2021-09-21,57.0375
2021-09-22,57.0375
2021-09-23,57.0375
2021-09-24,57.0375
2021-09-25,57.0375
2021-09-26,57.0375
2021-09-27,57.0375
2021-09-28,57.0375
2021-09-29,57.0375
2021-09-30,78.2731
2021-10-01,78.2731
2021-10-02,78.2731
2021-10-03,78.2731
2021-10-04,78.2731
2021-10-05,78.2731
2021-10-06,78.2731
2021-10-07,78.2731
2021-10-08,78.2731
2021-10-09,78.2731
2021-10-10,78.2731
2021-10-11,78.2731
2021-10-12,78.2731
2021-10-13,78.2731
2021-10-14,78.2731
2021-10-15,78.2731
2021-10-16,78.2731
2021-10-17,78.2731
2021-10-18,78.2731
2021-10-19,78.2731
2021-10-20,78.2731
2021-10-21,78.2731
2021-10-22,78.2731
2021-10-23,78.2731
2021-10-24,78.2731
2021-10-25,78.2731
2021-10-26,78.2731
2021-10-27,78.2731
2021-10-28,78.2731
2021-10-29,78.2731
2021-10-30,78.2731
2021-10-31,78.2731
2021-11-01,78.2731
2021-11-02,78.2731
2021-11-03,78.2731
2021-11-04,78.2731
2021-11-05,78.2731
2021-11-06,78.2731
2021-11-07,78.2731
2021-11-08,78.2731
2021-11-09,78.2731
2021-11-10,78.2731
2021-11-11,78.2731
2021-11-12,78.2731
2021-11-13,78.2731
2021-11-14,78.2731
2021-11-15,78.2731
2021-11-16,78.2731
2021-11-17,78.2731
2021-11-18,78.2731
2021-11-19,78.2731
2021-11-20,78.2731
2021-11-21,78.2731
2021-11-22,78.2731
2021-11-23,78.2731
2021-11-24,78.2731
2021-11-25,78.2731
2021-11-26,78.2731
2021-11-27,78.2731
2021-11-28,78.2731
2021-11-29,78.2731
2021-11-30,78.2731
2021-12-01,78.2731
2021-12-02,78.2731
2021-12-03,78.2731
2021-12-04,78.2731
2021-12-05,78.2731
2021-12-06,78.2731
2021-12-07,78.2731
2021-12-08,78.2731
2021-12-09,78.2731
2021-12-10,78.2731
2021-12-11,78.2731
2021-12-12,78.2731
2021-12-13,78.2731
2021-12-14,78.2731
2021-12-15,78.2731
2021-12-16,78.2731
2021-12-17,78.2731
2021-12-18,78.2731
2021-12-19,78.2731
2021-12-20,78.2731
2021-12-21,78.2731
2021-12-22,78.2731
2021-12-23,78.2731
2021-12-24,78.2731
2021-12-25,78.2731
2021-12-26,78.2731
2021-12-27,78.2731
2021-12-28,78.2731
2021-12-29,78.2731
2021-12-30,78.2731
2021-12-31,52.9571
2022-01-01,52.9571
2022-01-02,52.9571
2022-01-03,52.9571
2022-01-04,52.9571
2022-01-05,52.9571
2022-01-06,52.9571
2022-01-07,52.9571
2022-01-08,52.9571
2022-01-09,52.9571
2022-01-10,52.9571
2022-01-11,52.9571
2022-01-12,52.9571
2022-01-13,52.9571
2022-01-14,52.9571
2022-01-15,52.9571
2022-01-16,52.9571
2022-01-17,52.9571
2022-01-18,52.9571
2022-01-19,52.9571
2022-01-20,52.9571
2022-01-21,52.9571
2022-01-22,52.9571
2022-01-23,52.9571
2022-01-24,52.9571
2022-01-25,52.9571
2022-01-26,52.9571
2022-01-27,52.9571
2022-01-28,52.9571
2022-01-29,52.9571
2022-01-30,52.9571
2022-01-31,52.9571
2022-02-01,52.9571
2022-02-02,52.9571
2022-02-03,52.9571
2022-02-04,52.9571
2022-02-05,52.9571
2022-02-06,52.9571
2022-02-07,52.9571
2022-02-08,52.9571
2022-02-09,52.9571
2022-02-10,52.9571
2022-02-11,52.9571
2022-02-12,52.9571
2022-02-13,52.9571
2022-02-14,52.9571
2022-02-15,52.9571
2022-02-16,52.9571
2022-02-17,52.9571
2022-02-18,52.9571
2022-02-19,52.9571
2022-02-20,52.9571
2022-02-21,52.9571
2022-02-22,52.9571
2022-02-23,52.9571
2022-02-24,52.9571
2022-02-25,52.9571
2022-02-26,52.9571
2022-02-27,52.9571
2022-02-28,52.9571
2022-03-01,52.9571
2022-03-02,52.9571
2022-03-03,52.9571
2022-03-04,52.9571
2022-03-05,52.9571
2022-03-06,52.9571
2022-03-07,52.9571
2022-03-08,52.9571
2022-03-09,52.9571
2022-03-10,52.9571
2022-03-11,52.9571
2022-03-12,52.9571
2022-03-13,52.9571
2022-03-14,52.9571
2022-03-15,52.9571
2022-03-16,52.9571
2022-03-17,52.9571
2022-03-18,52.9571
2022-03-19,52.9571
2022-03-20,52.9571
2022-03-21,52.9571
2022-03-22,52.9571
2022-03-23,52.9571
2022-03-24,52.9571
2022-03-25,52.9571
2022-03-26,52.9571
2022-03-27,52.9571
2022-03-28,52.9571
2022-03-29,52.9571
2022-03-30,52.9571
2022-03-31,56.5911
2022-04-01,56.5911
2022-04-02,56.5911
2022-04-03,56.5911
2022-04-04,56.5911
2022-04-05,56.5911
2022-04-06,56.5911
2022-04-07,56.5911
2022-04-08,56.5911
2022-04-09,56.5911
2022-04-10,56.5911
2022-04-11,56.5911
2022-04-12,56.5911
2022-04-13,56.5911
2022-04-14,56.5911
2022-04-15,56.5911
2022-04-16,56.5911
2022-04-17,56.5911
2022-04-18,56.5911
2022-04-19,56.5911
2022-04-20,56.5911
2022-04-21,56.5911
2022-04-22,56.5911
2022-04-23,56.5911
2022-04-24,56.5911
2022-04-25,56.5911
2022-04-26,56.5911
2022-04-27,56.5911
2022-04-28,56.5911
2022-04-29,56.5911
2022-04-30,56.5911
2022-05-01,56.5911
2022-05-02,56.5911
2022-05-03,56.5911
2022-05-04,56.5911
2022-05-05,56.5911
2022-05-06,56.5911
2022-05-07,56.5911
2022-05-08,56.5911
2022-05-09,56.5911
2022-05-10,56.5911
2022-05-11,56.5911
2022-05-12,56.5911
2022-05-13,56.5911
2022-05-14,56.5911
2022-05-15,56.5911
2022-05-16,56.5911
2022-05-17,56.5911
2022-05-18,56.5911
2022-05-19,56.5911
2022-05-20,56.5911
2022-05-21,56.5911
2022-05-22,56.5911
2022-05-23,56.5911
2022-05-24,56.5911
2022-05-25,56.5911
2022-05-26,56.5911
2022-05-27,56.5911
2022-05-28,56.5911
2022-05-29,56.5911
2022-05-30,56.5911
2022-05-31,56.5911
2022-06-01,56.5911
2022-06-02,56.5911
2022-06-03,56.5911
2022-06-04,56.5911
2022-06-05,56.5911
2022-06-06,56.5911
2022-06-07,56.5911
2022-06-08,56.5911
2022-06-09,56.5911
2022-06-10,56.5911
2022-06-11,56.5911
2022-06-12,56.5911
2022-06-13,56.5911
2022-06-14,56.5911
2022-06-15,56.5911
2022-06-16,56.5911
2022-06-17,56.5911
2022-06-18,56.5911
2022-06-19,56.5911
2022-06-20,56.5911
2022-06-21,56.5911
2022-06-22,56.5911
2022-06-23,56.5911
2022-06-24,56.5911
2022-06-25,56.5911
2022-06-26,56.5911
2022-06-27,56.5911
2022-06-28,56.5911
2022-06-29,56.5911
2022-06-30,43.2984
2022-07-01,43.2984
2022-07-02,43.2984
2022-07-03,43.2984
2022-07-04,43.2984
2022-07-05,43.2984
2022-07-06,43.2984
2022-07-07,43.2984
2022-07-08,43.2984
2022-07-09,43.2984
2022-07-10,43.2984
2022-07-11,43.2984
2022-07-12,43.2984
2022-07-13,43.2984
2022-07-14,43.2984
2022-07-15,43.2984
2022-07-16,43.2984
2022-07-17,43.2984
2022-07-18,43.2984
2022-07-19,43.2984
2022-07-20,43.2984
2022-07-21,43.2984
2022-07-22,43.2984
2022-07-23,43.2984
2022-07-24,43.2984
2022-07-25,43.2984
2022-07-26,43.2984
2022-07-27,43.2984
2022-07-28,43.2984
2022-07-29,43.2984
2022-07-30,43.2984
2022-07-31,43.2984
2022-08-01,43.2984
2022-08-02,43.2984
2022-08-03,43.2984
2022-08-04,43.2984
2022-08-05,43.2984
2022-08-06,43.2984
2022-08-07,43.2984
2022-08-08,43.2984
2022-08-09,43.2984
2022-08-10,43.2984
2022-08-11,43.2984
2022-08-12,43.2984
2022-08-13,43.2984
2022-08-14,43.2984
2022-08-15,43.2984
2022-08-16,43.2984
2022-08-17,43.2984
2022-08-18,43.2984
2022-08-19,43.2984
