,WTB LN Equity,WTB LN Equity,WTB LN Equity,WTB LN Equity,WTB LN Equity
2011-04-03,1106.998,1119.669,1097.662,1108.999,572182.0
2011-04-04,1108.332,1119.669,1102.997,1114.334,397352.0
2011-04-05,1116.334,1119.002,1110.333,1117.668,471661.0
2011-04-06,1124.337,1124.337,1116.334,1121.002,678760.0
2011-04-07,1121.002,1128.338,1112.333,1112.333,1165110.0
2011-04-08,1115.001,1126.337,1098.996,1102.33,993644.0
2011-04-09,1115.001,1126.337,1098.996,1102.33,993644.0
2011-04-10,1115.001,1126.337,1098.996,1102.33,993644.0
2011-04-11,1096.995,1102.33,1084.325,1097.662,1060449.0
2011-04-12,1093.661,1110.333,1092.327,1108.999,600160.0
2011-04-13,1109.666,1117.001,1103.664,1115.667,807867.0
2011-04-14,1112.333,1125.004,1109.666,1123.67,524073.0
2011-04-15,1122.336,1133.006,1111.666,1117.001,653575.0
2011-04-16,1122.336,1133.006,1111.666,1117.001,653575.0
2011-04-17,1122.336,1133.006,1111.666,1117.001,653575.0
2011-04-18,1122.336,1122.336,1091.66,1099.663,575387.0
2011-04-19,1105.664,1115.001,1097.662,1106.998,434082.0
2011-04-20,1106.998,1138.341,1106.998,1138.341,968145.0
2011-04-21,1139.008,1142.342,1115.001,1129.005,739696.0
2011-04-22,1139.008,1142.342,1115.001,1129.005,739696.0
2011-04-23,1139.008,1142.342,1115.001,1129.005,739696.0
2011-04-24,1139.008,1142.342,1115.001,1129.005,739696.0
2011-04-25,1139.008,1142.342,1115.001,1129.005,739696.0
2011-04-26,1133.006,1144.343,1125.004,1143.676,678362.0
2011-04-27,1139.675,1165.682,1139.675,1158.347,1004595.0
2011-04-28,1133.006,1133.006,1088.993,1120.336,2677346.0
2011-04-29,1133.006,1133.006,1088.993,1120.336,2677346.0
2011-04-30,1133.006,1133.006,1088.993,1120.336,2677346.0
2011-05-01,1133.006,1133.006,1088.993,1120.336,2677346.0
2011-05-02,1133.006,1133.006,1088.993,1120.336,2677346.0
2011-05-03,1117.001,1129.672,1102.997,1110.999,949977.0
2011-05-04,1106.331,1122.336,1102.33,1118.335,1292999.0
2011-05-05,1122.336,1122.336,1098.996,1108.332,1306281.0
2011-05-06,1109.666,1109.666,1092.994,1094.995,1218974.0
2011-05-07,1109.666,1109.666,1092.994,1094.995,1218974.0
2011-05-08,1109.666,1109.666,1092.994,1094.995,1218974.0
2011-05-09,1089.66,1100.996,1082.324,1096.995,1013453.0
2011-05-10,1100.33,1113.0,1096.328,1105.664,1320672.0
2011-05-11,1113.32,1118.764,1096.988,1098.349,1301296.0
2011-05-12,1093.585,1117.403,1086.099,1111.278,1299325.0
2011-05-13,1114.681,1152.109,1114.681,1135.096,1614558.0
2011-05-14,1114.681,1152.109,1114.681,1135.096,1614558.0
2011-05-15,1114.681,1152.109,1114.681,1135.096,1614558.0
2011-05-16,1128.972,1143.263,1117.403,1120.125,757286.0
2011-05-17,1115.361,1132.374,1109.237,1120.806,1007216.0
2011-05-18,1133.735,1165.719,1130.333,1144.624,1722638.0
2011-05-19,1150.748,1166.4,1135.096,1165.039,2417908.0
2011-05-20,1167.08,1173.886,1158.234,1167.08,1116236.0
2011-05-21,1167.08,1173.886,1158.234,1167.08,1116236.0
2011-05-22,1167.08,1173.886,1158.234,1167.08,1116236.0
2011-05-23,1155.512,1155.512,1132.374,1140.54,1170977.0
2011-05-24,1137.818,1144.624,1123.528,1127.611,1012047.0
2011-05-25,1121.486,1128.291,1117.403,1122.167,693471.0
2011-05-26,1120.125,1127.611,1100.39,1102.432,1487315.0
2011-05-27,1110.598,1118.764,1099.029,1105.154,873118.0
2011-05-28,1110.598,1118.764,1099.029,1105.154,873118.0
2011-05-29,1110.598,1118.764,1099.029,1105.154,873118.0
2011-05-30,1110.598,1118.764,1099.029,1105.154,873118.0
2011-05-31,1111.959,1131.013,1109.237,1109.917,1318311.0
2011-06-01,1109.917,1115.361,1067.726,1079.975,3327834.0
2011-06-02,1069.767,1091.543,1062.281,1076.572,1251187.0
2011-06-03,1079.975,1083.377,1063.642,1077.933,668611.0
2011-06-04,1079.975,1083.377,1063.642,1077.933,668611.0
2011-06-05,1079.975,1083.377,1063.642,1077.933,668611.0
2011-06-06,1073.17,1081.336,1068.406,1075.892,720431.0
2011-06-07,1065.684,1072.489,1053.435,1056.157,1539672.0
2011-06-08,1053.435,1055.476,1032.339,1038.463,1166215.0
2011-06-09,1035.741,1052.074,1035.741,1051.393,1282948.0
2011-06-10,1048.671,1054.796,1024.853,1027.575,854609.0
2011-06-11,1048.671,1054.796,1024.853,1027.575,854609.0
2011-06-12,1048.671,1054.796,1024.853,1027.575,854609.0
2011-06-13,1027.575,1035.061,1024.853,1028.256,587255.0
2011-06-14,1033.7,1044.588,1028.256,1039.144,630472.0
2011-06-15,1037.102,1058.198,1037.102,1045.269,1417787.0
2011-06-16,1041.866,1045.269,1017.368,1027.575,1258592.0
2011-06-17,1026.214,1043.227,1013.284,1039.144,1169790.0
2011-06-18,1026.214,1043.227,1013.284,1039.144,1169790.0
2011-06-19,1026.214,1043.227,1013.284,1039.144,1169790.0
2011-06-20,1033.019,1035.061,1009.201,1010.562,1525770.0
2011-06-21,1045.269,1082.697,1038.463,1079.975,2847976.0
2011-06-22,1079.294,1079.294,1065.684,1069.767,1075378.0
2011-06-23,1064.323,1069.087,1054.115,1064.323,1093102.0
2011-06-24,1071.809,1092.224,1069.087,1070.448,968438.0
2011-06-25,1071.809,1092.224,1069.087,1070.448,968438.0
2011-06-26,1071.809,1092.224,1069.087,1070.448,968438.0
2011-06-27,1070.448,1080.655,1066.365,1070.448,511137.0
2011-06-28,1075.892,1088.821,1067.726,1082.016,864472.0
2011-06-29,1087.46,1105.154,1085.419,1104.473,1460763.0
2011-06-30,1103.793,1109.237,1096.307,1099.029,1062226.0
2011-07-01,1103.793,1110.598,1095.627,1106.515,525843.0
2011-07-02,1103.793,1110.598,1095.627,1106.515,525843.0
2011-07-03,1103.793,1110.598,1095.627,1106.515,525843.0
2011-07-04,1107.195,1120.806,1106.515,1117.403,409192.0
2011-07-05,1119.445,1120.125,1107.876,1115.361,550517.0
2011-07-06,1114.681,1119.445,1109.237,1114.681,585045.0
2011-07-07,1118.084,1122.167,1112.639,1118.084,442840.0
2011-07-08,1119.445,1123.528,1101.751,1103.112,575070.0
2011-07-09,1119.445,1123.528,1101.751,1103.112,575070.0
2011-07-10,1119.445,1123.528,1101.751,1103.112,575070.0
2011-07-11,1101.751,1105.154,1079.294,1084.738,612608.0
2011-07-12,1071.809,1076.572,1039.824,1069.767,1260794.0
2011-07-13,1062.281,1077.253,1059.559,1066.365,911217.0
2011-07-14,1059.559,1066.365,1049.352,1050.032,1119862.0
2011-07-15,1047.31,1064.323,1040.505,1052.754,727131.0
2011-07-16,1047.31,1064.323,1040.505,1052.754,727131.0
2011-07-17,1047.31,1064.323,1040.505,1052.754,727131.0
2011-07-18,1047.31,1052.074,1034.38,1035.741,765025.0
2011-07-19,1043.908,1045.949,1030.978,1034.38,612979.0
2011-07-20,1046.63,1058.879,1040.505,1052.754,432039.0
2011-07-21,1053.435,1069.767,1039.824,1065.684,765238.0
2011-07-22,1071.128,1086.099,1068.406,1075.892,453466.0
2011-07-23,1071.128,1086.099,1068.406,1075.892,453466.0
2011-07-24,1071.128,1086.099,1068.406,1075.892,453466.0
2011-07-25,1069.767,1073.85,1058.879,1068.406,499871.0
2011-07-26,1071.128,1073.85,1054.115,1063.642,488808.0
2011-07-27,1056.157,1067.045,1050.032,1056.157,795705.0
2011-07-28,1043.908,1062.281,1041.186,1059.559,703305.0
2011-07-29,1050.032,1065.684,1045.949,1058.879,699912.0
2011-07-30,1050.032,1065.684,1045.949,1058.879,699912.0
2011-07-31,1050.032,1065.684,1045.949,1058.879,699912.0
2011-08-01,1064.323,1095.627,1059.559,1062.281,812250.0
2011-08-02,1056.837,1062.962,1036.422,1039.144,871303.0
2011-08-03,1030.297,1050.713,1020.09,1035.061,887700.0
2011-08-04,1046.63,1049.352,1006.479,1010.562,966314.0
2011-08-05,986.744,1020.77,965.649,992.189,1491807.0
2011-08-06,986.744,1020.77,965.649,992.189,1491807.0
2011-08-07,986.744,1020.77,965.649,992.189,1491807.0
2011-08-08,991.508,1013.965,954.08,958.843,1018829.0
2011-08-09,962.246,989.466,914.61,987.425,1362929.0
2011-08-10,1006.479,1017.368,964.287,972.454,1387067.0
2011-08-11,993.55,993.55,941.15,976.537,2000367.0
2011-08-12,979.939,1007.84,962.926,1007.84,1160571.0
2011-08-13,979.939,1007.84,962.926,1007.84,1160571.0
2011-08-14,979.939,1007.84,962.926,1007.84,1160571.0
2011-08-15,1013.965,1028.936,1002.396,1019.409,459717.0
2011-08-16,1013.284,1020.77,1004.438,1010.562,602464.0
2011-08-17,1007.84,1033.019,997.633,1020.77,630545.0
2011-08-18,1011.923,1018.048,970.412,983.342,960021.0
2011-08-19,978.578,983.342,941.15,972.454,888657.0
2011-08-20,978.578,983.342,941.15,972.454,888657.0
2011-08-21,978.578,983.342,941.15,972.454,888657.0
2011-08-22,964.968,999.674,963.607,989.466,749812.0
2011-08-23,995.591,1007.84,967.01,983.342,617759.0
2011-08-24,987.425,996.952,974.495,980.62,902810.0
2011-08-25,987.425,996.272,969.732,974.495,533481.0
2011-08-26,979.259,988.786,957.482,982.661,634150.0
2011-08-27,979.259,988.786,957.482,982.661,634150.0
2011-08-28,979.259,988.786,957.482,982.661,634150.0
2011-08-29,979.259,988.786,957.482,982.661,634150.0
2011-08-30,990.147,1017.368,990.147,1010.562,541268.0
2011-08-31,1009.201,1037.102,1000.355,1024.853,731710.0
2011-09-01,1028.936,1029.617,1005.118,1026.895,541998.0
2011-09-02,1018.729,1026.214,1006.479,1016.687,397199.0
2011-09-03,1018.729,1026.214,1006.479,1016.687,397199.0
2011-09-04,1018.729,1026.214,1006.479,1016.687,397199.0
2011-09-05,1005.799,1006.479,984.022,991.508,661405.0
2011-09-06,1034.38,1075.892,1027.575,1063.642,1821824.0
2011-09-07,1090.182,1101.071,1070.448,1095.627,913301.0
2011-09-08,1090.182,1109.237,1078.614,1092.224,1025781.0
2011-09-09,1086.78,1095.627,1069.087,1071.128,543788.0
2011-09-10,1086.78,1095.627,1069.087,1071.128,543788.0
2011-09-11,1086.78,1095.627,1069.087,1071.128,543788.0
2011-09-12,1045.269,1062.962,1040.505,1052.754,679919.0
2011-09-13,1065.003,1084.058,1042.547,1082.016,832851.0
2011-09-14,1076.572,1105.154,1071.809,1093.585,1869967.0
2011-09-15,1094.946,1129.652,1094.946,1116.042,796820.0
2011-09-16,1127.611,1127.611,1108.556,1116.722,873288.0
2011-09-17,1127.611,1127.611,1108.556,1116.722,873288.0
2011-09-18,1127.611,1127.611,1108.556,1116.722,873288.0
2011-09-19,1108.556,1108.556,1089.502,1094.946,504406.0
2011-09-20,1088.821,1141.901,1077.933,1130.333,677076.0
2011-09-21,1130.333,1135.777,1113.32,1120.125,415607.0
2011-09-22,1086.099,1096.988,1067.726,1086.099,677700.0
2011-09-23,1090.863,1112.639,1059.559,1085.419,427759.0
2011-09-24,1090.863,1112.639,1059.559,1085.419,427759.0
2011-09-25,1090.863,1112.639,1059.559,1085.419,427759.0
2011-09-26,1069.767,1118.764,1065.003,1088.821,712533.0
2011-09-27,1109.917,1113.32,1099.71,1111.959,750983.0
2011-09-28,1105.834,1122.847,1095.627,1103.793,333042.0
2011-09-29,1100.39,1110.598,1096.307,1108.556,255429.0
2011-09-30,1105.154,1105.154,1057.518,1077.933,656889.0
2011-10-01,1105.154,1105.154,1057.518,1077.933,656889.0
2011-10-02,1105.154,1105.154,1057.518,1077.933,656889.0
2011-10-03,1062.281,1077.933,1045.269,1077.933,544591.0
2011-10-04,1069.767,1072.489,1044.588,1059.559,739314.0
2011-10-05,1079.294,1087.46,1062.962,1069.087,1035503.0
2011-10-06,1073.85,1112.639,1069.087,1112.639,634807.0
2011-10-07,1103.112,1114.0,1080.655,1101.071,1158982.0
2011-10-08,1103.112,1114.0,1080.655,1101.071,1158982.0
2011-10-09,1103.112,1114.0,1080.655,1101.071,1158982.0
2011-10-10,1107.195,1114.0,1095.627,1103.793,738393.0
2011-10-11,1107.195,1129.652,1103.112,1107.876,1037833.0
2011-10-12,1107.195,1141.901,1105.834,1128.972,569479.0
2011-10-13,1118.084,1122.847,1101.071,1109.237,535695.0
2011-10-14,1112.639,1118.084,1094.946,1099.029,472574.0
2011-10-15,1112.639,1118.084,1094.946,1099.029,472574.0
2011-10-16,1112.639,1118.084,1094.946,1099.029,472574.0
2011-10-17,1112.639,1115.361,1084.058,1107.195,1152224.0
2011-10-18,1135.777,1135.777,1094.946,1112.639,812215.0
2011-10-19,1116.042,1125.569,1103.793,1107.195,638604.0
2011-10-20,1104.473,1122.167,1093.585,1111.278,516988.0
2011-10-21,1113.32,1141.221,1107.876,1137.138,544160.0
2011-10-22,1113.32,1141.221,1107.876,1137.138,544160.0
2011-10-23,1113.32,1141.221,1107.876,1137.138,544160.0
2011-10-24,1142.582,1167.08,1137.818,1154.151,585350.0
2011-10-25,1144.624,1165.719,1143.943,1154.151,530492.0
2011-10-26,1155.182,1166.183,1144.18,1151.056,468969.0
2011-10-27,1177.873,1186.124,1166.183,1175.122,714770.0
2011-10-28,1180.623,1183.374,1162.058,1167.559,435725.0
2011-10-29,1180.623,1183.374,1162.058,1167.559,435725.0
2011-10-30,1180.623,1183.374,1162.058,1167.559,435725.0
2011-10-31,1167.559,1167.559,1139.367,1139.367,779949.0
2011-11-01,1128.365,1131.115,1107.737,1124.239,1024368.0
2011-11-02,1135.929,1144.868,1125.615,1141.43,788074.0
2011-11-03,1125.615,1156.557,1109.112,1151.056,616151.0
2011-11-04,1157.245,1157.245,1126.302,1130.428,716306.0
2011-11-05,1157.245,1157.245,1126.302,1130.428,716306.0
2011-11-06,1157.245,1157.245,1126.302,1130.428,716306.0
2011-11-07,1126.99,1138.679,1114.613,1131.803,396122.0
2011-11-08,1129.053,1140.054,1122.176,1130.428,464764.0
2011-11-09,1131.115,1137.991,1108.424,1113.925,485197.0
2011-11-10,1093.297,1120.114,1089.859,1107.737,458700.0
2011-11-11,1107.049,1134.553,1100.173,1131.115,554864.0
2011-11-12,1107.049,1134.553,1100.173,1131.115,554864.0
2011-11-13,1107.049,1134.553,1100.173,1131.115,554864.0
2011-11-14,1137.304,1137.304,1116.676,1119.426,317189.0
2011-11-15,1113.925,1128.365,1107.737,1112.55,459574.0
2011-11-16,1113.238,1132.491,1112.55,1124.927,1703249.0
2011-11-17,1132.491,1132.491,1095.36,1097.423,665209.0
2011-11-18,1088.484,1097.423,1074.732,1087.108,540416.0
2011-11-19,1088.484,1097.423,1074.732,1087.108,540416.0
2011-11-20,1088.484,1097.423,1074.732,1087.108,540416.0
2011-11-21,1081.608,1084.358,1058.229,1069.918,715654.0
2011-11-22,1071.981,1082.983,1055.479,1055.479,352361.0
2011-11-23,1045.164,1059.604,1038.976,1038.976,639346.0
2011-11-24,1044.477,1053.416,1032.1,1036.913,625270.0
2011-11-25,1036.913,1058.229,1026.599,1050.665,488061.0
2011-11-26,1036.913,1058.229,1026.599,1050.665,488061.0
2011-11-27,1036.913,1058.229,1026.599,1050.665,488061.0
2011-11-28,1062.355,1090.547,1056.166,1085.733,706775.0
2011-11-29,1089.171,1106.362,1082.983,1096.735,406777.0
2011-11-30,1089.859,1137.304,1083.67,1130.428,717081.0
2011-12-01,1136.616,1137.991,1110.487,1114.613,696245.0
2011-12-02,1120.114,1133.178,1118.738,1129.053,512110.0
2011-12-03,1120.114,1133.178,1118.738,1129.053,512110.0
2011-12-04,1120.114,1133.178,1118.738,1129.053,512110.0
2011-12-05,1134.553,1142.805,1126.99,1129.053,492686.0
2011-12-06,1120.114,1139.367,1118.051,1118.051,402199.0
2011-12-07,1124.239,1131.803,1101.548,1114.613,460272.0
2011-12-08,1122.176,1126.99,1095.36,1095.36,496567.0
2011-12-09,1085.733,1101.548,1082.295,1099.485,566306.0
2011-12-10,1085.733,1101.548,1082.295,1099.485,566306.0
2011-12-11,1085.733,1101.548,1082.295,1099.485,566306.0
2011-12-12,1100.861,1102.923,1080.92,1083.67,480757.0
2011-12-13,1055.479,1071.981,1007.346,1041.039,1873086.0
2011-12-14,1030.725,1052.728,1027.974,1036.913,1238592.0
2011-12-15,1042.414,1055.479,1037.601,1050.665,777339.0
2011-12-16,1052.04,1074.732,1052.04,1057.541,797143.0
2011-12-17,1052.04,1074.732,1052.04,1057.541,797143.0
2011-12-18,1052.04,1074.732,1052.04,1057.541,797143.0
2011-12-19,1054.791,1063.73,1047.915,1051.353,630937.0
2011-12-20,1050.665,1072.669,1041.039,1066.48,847918.0
2011-12-21,1072.669,1078.857,1042.414,1048.602,245375.0
2011-12-22,1046.54,1061.667,1046.54,1047.915,309206.0
2011-12-23,1052.728,1057.541,1046.54,1057.541,64756.0
2011-12-24,1052.728,1057.541,1046.54,1057.541,64756.0
2011-12-25,1052.728,1057.541,1046.54,1057.541,64756.0
2011-12-26,1052.728,1057.541,1046.54,1057.541,64756.0
2011-12-27,1052.728,1057.541,1046.54,1057.541,64756.0
2011-12-28,1054.791,1072.669,1052.728,1061.667,243961.0
2011-12-29,1060.979,1072.669,1056.854,1072.669,262225.0
2011-12-30,1070.606,1075.419,1063.73,1075.419,104227.0
2011-12-31,1070.606,1075.419,1063.73,1075.419,104227.0
2012-01-01,1070.606,1075.419,1063.73,1075.419,104227.0
2012-01-02,1070.606,1075.419,1063.73,1075.419,104227.0
2012-01-03,1094.672,1102.923,1078.17,1098.798,612969.0
2012-01-04,1098.798,1103.611,1082.983,1085.733,395967.0
2012-01-05,1083.67,1087.796,1076.107,1076.794,641059.0
2012-01-06,1080.92,1113.925,1080.92,1092.609,675044.0
2012-01-07,1080.92,1113.925,1080.92,1092.609,675044.0
2012-01-08,1080.92,1113.925,1080.92,1092.609,675044.0
2012-01-09,1098.11,1113.238,1096.047,1098.11,520514.0
2012-01-10,1111.862,1135.241,1108.424,1131.115,752938.0
2012-01-11,1125.615,1143.492,1115.3,1120.114,587645.0
2012-01-12,1113.925,1142.117,1113.925,1126.302,582262.0
2012-01-13,1136.616,1138.679,1115.3,1119.426,605383.0
2012-01-14,1136.616,1138.679,1115.3,1119.426,605383.0
2012-01-15,1136.616,1138.679,1115.3,1119.426,605383.0
2012-01-16,1118.738,1121.489,1107.737,1111.175,588148.0
2012-01-17,1126.99,1126.99,1111.862,1113.925,602277.0
2012-01-18,1118.738,1127.677,1109.112,1120.114,693741.0
2012-01-19,1124.239,1152.431,1120.801,1143.492,752552.0
2012-01-20,1153.806,1155.869,1132.491,1143.492,724457.0
2012-01-21,1153.806,1155.869,1132.491,1143.492,724457.0
2012-01-22,1153.806,1155.869,1132.491,1143.492,724457.0
2012-01-23,1148.993,1160.683,1137.304,1156.557,431713.0
2012-01-24,1148.993,1153.119,1138.679,1142.805,432415.0
2012-01-25,1148.306,1160.683,1145.555,1155.182,652869.0
2012-01-26,1157.245,1166.871,1151.744,1162.745,392373.0
2012-01-27,1160.683,1171.684,1146.93,1162.058,523302.0
2012-01-28,1160.683,1171.684,1146.93,1162.058,523302.0
2012-01-29,1160.683,1171.684,1146.93,1162.058,523302.0
2012-01-30,1131.115,1142.117,1115.3,1130.428,727127.0
2012-01-31,1132.491,1148.993,1123.552,1130.428,736419.0
2012-02-01,1130.428,1157.932,1130.428,1144.18,956629.0
2012-02-02,1150.368,1157.245,1143.492,1150.368,367565.0
2012-02-03,1146.243,1181.998,1146.243,1179.936,528350.0
2012-02-04,1146.243,1181.998,1146.243,1179.936,528350.0
2012-02-05,1146.243,1181.998,1146.243,1179.936,528350.0
2012-02-06,1176.498,1179.248,1168.934,1173.059,428328.0
2012-02-07,1173.059,1173.747,1155.869,1166.183,498117.0
2012-02-08,1170.309,1173.747,1151.056,1157.932,460129.0
2012-02-09,1161.37,1181.998,1153.806,1172.372,622328.0
2012-02-10,1171.684,1179.248,1162.745,1167.559,610101.0
2012-02-11,1171.684,1179.248,1162.745,1167.559,610101.0
2012-02-12,1171.684,1179.248,1162.745,1167.559,610101.0
2012-02-13,1178.56,1184.061,1170.997,1178.56,532191.0
2012-02-14,1173.747,1190.25,1172.372,1186.124,392909.0
2012-02-15,1192.313,1195.751,1178.56,1182.686,345801.0
2012-02-16,1177.185,1181.311,1166.183,1179.936,301374.0
2012-02-17,1182.686,1193.0,1176.498,1186.812,381506.0
2012-02-18,1182.686,1193.0,1176.498,1186.812,381506.0
2012-02-19,1182.686,1193.0,1176.498,1186.812,381506.0
2012-02-20,1190.937,1195.751,1179.248,1186.812,464522.0
2012-02-21,1188.187,1189.562,1168.246,1173.059,537373.0
2012-02-22,1177.185,1181.311,1164.808,1171.684,513833.0
2012-02-23,1172.372,1175.122,1156.557,1170.309,728902.0
2012-02-24,1175.122,1175.122,1166.183,1170.997,304308.0
2012-02-25,1175.122,1175.122,1166.183,1170.997,304308.0
2012-02-26,1175.122,1175.122,1166.183,1170.997,304308.0
2012-02-27,1170.309,1182.686,1161.37,1182.686,623691.0
2012-02-28,1157.932,1175.122,1142.117,1175.122,1660131.0
2012-02-29,1169.621,1177.873,1164.121,1166.871,629105.0
2012-03-01,1162.745,1168.246,1153.806,1159.995,1643268.0
2012-03-02,1159.995,1159.995,1149.681,1149.681,893078.0
2012-03-03,1159.995,1159.995,1149.681,1149.681,893078.0
2012-03-04,1159.995,1159.995,1149.681,1149.681,893078.0
2012-03-05,1145.555,1157.932,1141.43,1144.868,569034.0
2012-03-06,1146.243,1147.618,1122.864,1125.615,772091.0
2012-03-07,1125.615,1140.054,1125.615,1135.929,840024.0
2012-03-08,1142.117,1151.744,1128.365,1147.618,594619.0
2012-03-09,1151.744,1164.808,1142.117,1159.307,599666.0
2012-03-10,1151.744,1164.808,1142.117,1159.307,599666.0
2012-03-11,1151.744,1164.808,1142.117,1159.307,599666.0
2012-03-12,1155.869,1166.871,1155.869,1162.745,279027.0
2012-03-13,1168.934,1186.124,1166.871,1181.998,516724.0
2012-03-14,1186.124,1196.438,1179.248,1181.311,520621.0
2012-03-15,1187.499,1188.874,1165.496,1175.81,587404.0
2012-03-16,1179.248,1192.313,1169.621,1178.56,778752.0
2012-03-17,1179.248,1192.313,1169.621,1178.56,778752.0
2012-03-18,1179.248,1192.313,1169.621,1178.56,778752.0
2012-03-19,1180.623,1186.812,1171.684,1183.374,466124.0
2012-03-20,1184.749,1199.189,1184.061,1189.562,920319.0
2012-03-21,1193.0,1204.689,1188.874,1201.251,879240.0
2012-03-22,1195.751,1208.128,1194.375,1201.939,899778.0
2012-03-23,1206.752,1227.381,1203.314,1210.878,946251.0
2012-03-24,1206.752,1227.381,1203.314,1210.878,946251.0
2012-03-25,1206.752,1227.381,1203.314,1210.878,946251.0
2012-03-26,1212.253,1230.819,1205.377,1223.255,795395.0
2012-03-27,1229.443,1250.072,1215.004,1244.571,1374587.0
2012-03-28,1239.757,1298.892,1238.382,1271.387,2483416.0
2012-03-29,1272.075,1276.888,1258.323,1264.511,943966.0
2012-03-30,1265.199,1278.951,1264.511,1267.949,1164751.0
2012-03-31,1265.199,1278.951,1264.511,1267.949,1164751.0
2012-04-01,1265.199,1278.951,1264.511,1267.949,1164751.0
2012-04-02,1269.325,1285.14,1263.824,1283.077,1162653.0
