,ADM LN Equity,ADM LN Equity,ADM LN Equity,ADM LN Equity,ADM LN Equity
2020-06-21,1787.707,1807.811,1787.707,1793.12,877125.0
2020-06-22,1790.8,1844.153,1788.481,1800.852,373436.0
2020-06-23,1811.677,1813.224,1786.934,1802.399,456615.0
2020-06-24,1790.027,1804.718,1782.295,1782.295,415387.0
2020-06-25,1783.841,1796.213,1756.778,1781.521,328070.0
2020-06-26,1800.079,1822.503,1786.161,1788.481,333393.0
2020-06-27,1800.079,1822.503,1786.161,1788.481,333393.0
2020-06-28,1800.079,1822.503,1786.161,1788.481,333393.0
2020-06-29,1776.109,1790.8,1762.964,1778.429,501379.0
2020-06-30,1781.521,1800.079,1769.923,1777.655,463673.0
2020-07-01,1786.161,1786.934,1752.912,1773.016,368248.0
2020-07-02,1796.986,1803.172,1777.655,1794.666,240438.0
2020-07-03,1807.038,1807.038,1756.005,1761.417,201731.0
2020-07-04,1807.038,1807.038,1756.005,1761.417,201731.0
2020-07-05,1807.038,1807.038,1756.005,1761.417,201731.0
2020-07-06,1786.934,1786.934,1748.273,1766.83,464351.0
2020-07-07,1754.458,1768.377,1745.953,1751.365,263146.0
2020-07-08,1745.18,1759.098,1736.674,1746.726,332512.0
2020-07-09,1776.882,1776.882,1727.395,1732.035,357519.0
2020-07-10,1730.488,1777.655,1730.488,1767.603,337800.0
2020-07-11,1730.488,1777.655,1730.488,1767.603,337800.0
2020-07-12,1730.488,1777.655,1730.488,1767.603,337800.0
2020-07-13,1779.975,1779.975,1765.284,1767.603,330682.0
2020-07-14,1755.232,1803.945,1750.592,1803.945,455960.0
2020-07-15,1825.596,1833.328,1801.625,1816.317,317440.0
2020-07-16,1817.09,1837.194,1802.399,1837.194,382691.0
2020-07-17,1843.38,1843.38,1827.142,1827.142,292432.0
2020-07-18,1843.38,1843.38,1827.142,1827.142,292432.0
2020-07-19,1843.38,1843.38,1827.142,1827.142,292432.0
2020-07-20,1826.369,1839.514,1806.265,1835.648,255888.0
2020-07-21,1854.205,1854.205,1791.573,1807.811,426009.0
2020-07-22,1802.399,1840.287,1800.852,1835.648,373916.0
2020-07-23,1855.751,1855.751,1827.915,1834.101,189671.0
2020-07-24,1799.306,1837.194,1799.306,1813.997,282886.0
2020-07-25,1799.306,1837.194,1799.306,1813.997,282886.0
2020-07-26,1799.306,1837.194,1799.306,1813.997,282886.0
2020-07-27,1827.915,1841.833,1817.09,1826.369,231052.0
2020-07-28,1836.421,1843.38,1820.183,1831.781,314095.0
2020-07-29,1828.688,1858.071,1828.688,1858.071,277541.0
2020-07-30,1863.484,1863.484,1817.863,1851.885,394753.0
2020-07-31,1859.618,1871.216,1848.019,1855.751,463009.0
2020-08-01,1859.618,1871.216,1848.019,1855.751,463009.0
2020-08-02,1859.618,1871.216,1848.019,1855.751,463009.0
2020-08-03,1849.566,1915.29,1837.194,1901.372,316322.0
2020-08-04,1906.785,1940.034,1888.227,1910.651,354564.0
2020-08-05,1922.249,1952.405,1911.424,1926.889,678970.0
2020-08-06,1903.692,1936.941,1903.692,1921.476,315259.0
2020-08-07,1923.796,1948.539,1917.61,1948.539,308446.0
2020-08-08,1923.796,1948.539,1917.61,1948.539,308446.0
2020-08-09,1923.796,1948.539,1917.61,1948.539,308446.0
2020-08-10,1950.086,1963.23,1941.58,1960.911,243309.0
2020-08-11,1971.736,1991.84,1943.9,1952.405,394304.0
2020-08-12,1994.933,2108.598,1991.067,2093.906,1070898.0
2020-08-13,2077.668,2132.568,2066.843,2079.215,437110.0
2020-08-14,2095.453,2107.051,2068.39,2078.442,258852.0
2020-08-15,2095.453,2107.051,2068.39,2078.442,258852.0
2020-08-16,2095.453,2107.051,2068.39,2078.442,258852.0
2020-08-17,2050.605,2100.865,2050.605,2096.999,288455.0
2020-08-18,2090.813,2099.319,2074.576,2086.174,473803.0
2020-08-19,2080.761,2087.72,2061.431,2072.256,704565.0
2020-08-20,2066.843,2086.947,2056.018,2056.791,392181.0
2020-08-21,2058.338,2071.483,2034.368,2061.431,338387.0
2020-08-22,2058.338,2071.483,2034.368,2061.431,338387.0
2020-08-23,2058.338,2071.483,2034.368,2061.431,338387.0
2020-08-24,2065.297,2086.174,2056.018,2069.163,255723.0
2020-08-25,2073.802,2084.628,2039.78,2041.327,353806.0
2020-08-26,2045.193,2053.698,2036.687,2053.698,297273.0
2020-08-27,2047.512,2067.616,2044.42,2044.42,305653.0
2020-08-28,2059.111,2061.431,2039.007,2039.007,379057.0
2020-08-29,2059.111,2061.431,2039.007,2039.007,379057.0
2020-08-30,2059.111,2061.431,2039.007,2039.007,379057.0
2020-08-31,2059.111,2061.431,2039.007,2039.007,379057.0
2020-09-01,2039.78,2039.78,2012.717,2029.728,662401.0
2020-09-02,2059.111,2073.029,2039.78,2073.029,549583.0
2020-09-03,2097.578,2104.02,2062.149,2067.785,623443.0
2020-09-04,2055.707,2079.863,2040.408,2058.123,482977.0
2020-09-05,2055.707,2079.863,2040.408,2058.123,482977.0
2020-09-06,2055.707,2079.863,2040.408,2058.123,482977.0
2020-09-07,2088.721,2088.721,2057.318,2075.837,451405.0
2020-09-08,2091.942,2096.773,2052.486,2096.773,646934.0
2020-09-09,2113.682,2162.8,2087.916,2142.67,734779.0
2020-09-10,2142.67,2152.333,2116.098,2149.917,564705.0
2020-09-11,2166.021,2173.268,2141.06,2172.463,414070.0
2020-09-12,2166.021,2173.268,2141.06,2172.463,414070.0
2020-09-13,2166.021,2173.268,2141.06,2172.463,414070.0
2020-09-14,2190.983,2197.424,2173.268,2179.71,370496.0
2020-09-15,2191.788,2221.581,2163.606,2181.32,619152.0
2020-09-16,2179.71,2223.996,2156.359,2219.165,697131.0
2020-09-17,2199.84,2259.426,2199.84,2252.984,585279.0
2020-09-18,2252.179,2290.829,2240.906,2269.088,890783.0
2020-09-19,2252.179,2290.829,2240.906,2269.088,890783.0
2020-09-20,2252.179,2290.829,2240.906,2269.088,890783.0
2020-09-21,2264.257,2271.504,2212.724,2234.464,326101.0
2020-09-22,2231.243,2243.322,2170.047,2174.073,753857.0
2020-09-23,2191.788,2229.633,2182.125,2223.996,418630.0
2020-09-24,2222.386,2222.386,2192.593,2203.866,535380.0
2020-09-25,2203.866,2207.087,2142.67,2164.411,544205.0
2020-09-26,2203.866,2207.087,2142.67,2164.411,544205.0
2020-09-27,2203.866,2207.087,2142.67,2164.411,544205.0
2020-09-28,2167.632,2175.684,2133.813,2136.228,1578546.0
2020-09-29,2127.371,2136.228,2074.227,2085.5,2952194.0
2020-09-30,2079.863,2112.877,2075.837,2102.409,464936.0
2020-10-01,2133.813,2133.813,2098.383,2127.371,438644.0
2020-10-02,2118.514,2152.333,2096.773,2152.333,367198.0
2020-10-03,2118.514,2152.333,2096.773,2152.333,367198.0
2020-10-04,2118.514,2152.333,2096.773,2152.333,367198.0
2020-10-05,2161.19,2178.099,2154.748,2178.099,588171.0
2020-10-06,2172.463,2177.294,2121.735,2135.423,395387.0
2020-10-07,2135.423,2154.748,2110.462,2139.449,479194.0
2020-10-08,2141.06,2149.917,2113.682,2141.06,438058.0
2020-10-09,2146.696,2166.826,2139.449,2161.19,342877.0
2020-10-10,2146.696,2166.826,2139.449,2161.19,342877.0
2020-10-11,2146.696,2166.826,2139.449,2161.19,342877.0
2020-10-12,2159.579,2180.515,2153.943,2169.242,259862.0
2020-10-13,2177.294,2186.957,2161.19,2178.099,390670.0
2020-10-14,2182.125,2195.814,2170.852,2192.593,617801.0
2020-10-15,2184.541,2199.035,2161.19,2183.736,562670.0
2020-10-16,2202.256,2236.88,2198.23,2217.555,520029.0
2020-10-17,2202.256,2236.88,2198.23,2217.555,520029.0
2020-10-18,2202.256,2236.88,2198.23,2217.555,520029.0
2020-10-19,2222.386,2247.348,2205.477,2205.477,453347.0
2020-10-20,2207.892,2246.542,2201.451,2240.906,466967.0
2020-10-21,2239.296,2244.127,2213.529,2232.854,410124.0
2020-10-22,2232.854,2251.374,2215.944,2240.101,263353.0
2020-10-23,2240.906,2255.4,2228.828,2238.49,381940.0
2020-10-24,2240.906,2255.4,2228.828,2238.49,381940.0
2020-10-25,2240.906,2255.4,2228.828,2238.49,381940.0
2020-10-26,2230.438,2248.153,2219.165,2220.776,285964.0
2020-10-27,2218.36,2248.958,2203.061,2219.97,510391.0
2020-10-28,2206.282,2253.789,2203.061,2239.296,644740.0
2020-10-29,2238.49,2250.568,2209.503,2218.36,1167617.0
2020-10-30,2202.256,2236.075,2202.256,2214.334,597317.0
2020-10-31,2202.256,2236.075,2202.256,2214.334,597317.0
2020-11-01,2202.256,2236.075,2202.256,2214.334,597317.0
2020-11-02,2222.386,2265.868,2209.503,2242.516,608789.0
2020-11-03,2246.542,2306.128,2246.542,2306.128,450625.0
2020-11-04,2279.556,2366.519,2274.725,2362.493,625031.0
2020-11-05,2376.182,2378.597,2346.389,2349.61,513809.0
2020-11-06,2368.935,2386.649,2339.947,2370.545,516995.0
2020-11-07,2368.935,2386.649,2339.947,2370.545,516995.0
2020-11-08,2368.935,2386.649,2339.947,2370.545,516995.0
2020-11-09,2387.455,2401.143,2261.036,2262.647,1066602.0
2020-11-10,2261.841,2277.14,2215.139,2258.621,1546997.0
2020-11-11,2219.165,2323.038,2208.697,2306.128,939107.0
2020-11-12,2306.933,2333.505,2283.582,2333.505,896613.0
2020-11-13,2321.427,2352.83,2318.206,2336.726,513457.0
2020-11-14,2321.427,2352.83,2318.206,2336.726,513457.0
2020-11-15,2321.427,2352.83,2318.206,2336.726,513457.0
2020-11-16,2333.505,2335.116,2306.128,2314.985,1716264.0
2020-11-17,2308.544,2335.921,2303.713,2332.7,536720.0
2020-11-18,2329.479,2343.973,2323.843,2329.479,489020.0
2020-11-19,2335.116,2366.519,2316.596,2366.519,589675.0
2020-11-20,2367.324,2367.324,2327.064,2360.077,385813.0
2020-11-21,2367.324,2367.324,2327.064,2360.077,385813.0
2020-11-22,2367.324,2367.324,2327.064,2360.077,385813.0
2020-11-23,2358.467,2360.883,2315.791,2315.791,784940.0
2020-11-24,2320.622,2331.09,2266.673,2282.777,862796.0
2020-11-25,2273.92,2295.66,2260.231,2269.894,630072.0
2020-11-26,2273.92,2282.777,2248.958,2273.114,273056.0
2020-11-27,2267.478,2293.245,2243.322,2292.44,812508.0
2020-11-28,2267.478,2293.245,2243.322,2292.44,812508.0
2020-11-29,2267.478,2293.245,2243.322,2292.44,812508.0
2020-11-30,2288.413,2324.648,2277.14,2300.492,832410.0
2020-12-01,2293.245,2325.453,2270.699,2324.648,431472.0
2020-12-02,2312.57,2335.116,2301.297,2327.869,326255.0
2020-12-03,2314.985,2324.648,2273.92,2310.154,749606.0
2020-12-04,2312.57,2326.258,2282.777,2282.777,486388.0
2020-12-05,2312.57,2326.258,2282.777,2282.777,486388.0
2020-12-06,2312.57,2326.258,2282.777,2282.777,486388.0
2020-12-07,2276.335,2290.024,2248.958,2252.984,591303.0
2020-12-08,2248.958,2279.556,2243.322,2273.92,352152.0
2020-12-09,2278.751,2278.751,2240.101,2252.984,653471.0
2020-12-10,2265.868,2306.933,2257.01,2298.076,684102.0
2020-12-11,2307.739,2324.648,2290.829,2310.959,804499.0
2020-12-12,2307.739,2324.648,2290.829,2310.959,804499.0
2020-12-13,2307.739,2324.648,2290.829,2310.959,804499.0
2020-12-14,2318.206,2318.206,2298.076,2306.933,552275.0
2020-12-15,2305.323,2314.985,2293.245,2296.466,385452.0
2020-12-16,2302.102,2379.402,2294.05,2372.961,580302.0
2020-12-17,2385.844,2407.585,2372.156,2374.571,461373.0
2020-12-18,2381.818,2390.675,2354.441,2369.74,784734.0
2020-12-19,2381.818,2390.675,2354.441,2369.74,784734.0
2020-12-20,2381.818,2390.675,2354.441,2369.74,784734.0
2020-12-21,2363.298,2400.338,2361.688,2393.091,566594.0
2020-12-22,2397.117,2407.585,2375.376,2388.26,2084162.0
2020-12-23,2387.455,2391.481,2370.545,2371.35,261672.0
2020-12-24,2368.129,2389.87,2349.61,2353.636,131520.0
2020-12-25,2368.129,2389.87,2349.61,2353.636,131520.0
2020-12-26,2368.129,2389.87,2349.61,2353.636,131520.0
2020-12-27,2368.129,2389.87,2349.61,2353.636,131520.0
2020-12-28,2368.129,2389.87,2349.61,2353.636,131520.0
2020-12-29,2376.182,2444.625,2376.182,2433.352,611416.0
2020-12-30,2433.352,2442.209,2389.87,2393.091,188247.0
2020-12-31,2353.636,2382.623,2339.947,2339.947,169167.0
2021-01-01,2353.636,2382.623,2339.947,2339.947,169167.0
2021-01-02,2353.636,2382.623,2339.947,2339.947,169167.0
2021-01-03,2353.636,2382.623,2339.947,2339.947,169167.0
2021-01-04,2366.519,2418.858,2353.636,2414.832,847237.0
2021-01-05,2402.754,2451.872,2382.623,2438.988,287012.0
2021-01-06,2450.261,2459.118,2418.053,2430.936,407284.0
2021-01-07,2435.767,2443.014,2383.429,2397.117,428994.0
2021-01-08,2406.78,2410.806,2379.402,2386.649,400872.0
2021-01-09,2406.78,2410.806,2379.402,2386.649,400872.0
2021-01-10,2406.78,2410.806,2379.402,2386.649,400872.0
2021-01-11,2396.312,2422.079,2383.429,2395.507,361302.0
2021-01-12,2415.637,2424.494,2377.792,2384.234,229253.0
2021-01-13,2379.402,2392.286,2357.662,2373.766,407021.0
2021-01-14,2377.792,2381.818,2355.246,2376.182,361298.0
2021-01-15,2368.129,2369.74,2332.7,2353.636,432531.0
2021-01-16,2368.129,2369.74,2332.7,2353.636,432531.0
2021-01-17,2368.129,2369.74,2332.7,2353.636,432531.0
2021-01-18,2354.441,2373.766,2342.363,2358.467,236868.0
2021-01-19,2360.077,2373.766,2331.09,2349.61,349149.0
2021-01-20,2355.246,2364.103,2342.363,2351.22,469268.0
2021-01-21,2343.973,2371.35,2343.973,2369.74,556945.0
2021-01-22,2393.091,2401.948,2372.961,2379.402,341135.0
2021-01-23,2393.091,2401.948,2372.961,2379.402,341135.0
2021-01-24,2393.091,2401.948,2372.961,2379.402,341135.0
2021-01-25,2371.35,2388.26,2362.493,2371.35,259708.0
2021-01-26,2394.701,2394.701,2349.61,2366.519,434834.0
2021-01-27,2364.103,2418.053,2358.467,2390.675,551091.0
2021-01-28,2379.402,2397.117,2343.973,2372.961,396470.0
2021-01-29,2368.935,2368.935,2319.817,2320.622,531675.0
2021-01-30,2368.935,2368.935,2319.817,2320.622,531675.0
2021-01-31,2368.935,2368.935,2319.817,2320.622,531675.0
2021-02-01,2323.038,2361.688,2323.038,2350.415,357701.0
2021-02-02,2354.441,2378.597,2343.168,2374.571,330136.0
2021-02-03,2390.675,2394.701,2368.129,2368.129,264425.0
2021-02-04,2370.545,2405.169,2356.857,2382.623,328073.0
2021-02-05,2381.013,2387.455,2356.051,2375.376,338914.0
2021-02-06,2381.013,2387.455,2356.051,2375.376,338914.0
2021-02-07,2381.013,2387.455,2356.051,2375.376,338914.0
2021-02-08,2365.714,2376.987,2327.869,2348.804,232890.0
2021-02-09,2346.389,2376.987,2334.311,2376.182,404472.0
2021-02-10,2403.559,2403.559,2362.493,2367.324,304678.0
2021-02-11,2353.636,2405.974,2353.636,2401.143,237256.0
2021-02-12,2414.832,2436.573,2404.364,2413.221,301320.0
2021-02-13,2414.832,2436.573,2404.364,2413.221,301320.0
2021-02-14,2414.832,2436.573,2404.364,2413.221,301320.0
2021-02-15,2433.352,2476.028,2412.416,2461.534,299390.0
2021-02-16,2463.145,2500.184,2458.313,2496.158,360056.0
2021-02-17,2495.353,2507.431,2454.287,2463.95,316563.0
2021-02-18,2458.313,2475.223,2443.819,2457.508,344071.0
2021-02-19,2461.534,2500.99,2459.924,2469.586,453140.0
2021-02-20,2461.534,2500.99,2459.924,2469.586,453140.0
2021-02-21,2461.534,2500.99,2459.924,2469.586,453140.0
2021-02-22,2455.092,2495.353,2443.819,2480.859,398649.0
2021-02-23,2481.664,2500.184,2422.884,2487.301,328367.0
2021-02-24,2478.444,2511.457,2472.807,2488.911,682773.0
2021-02-25,2472.807,2513.068,2456.703,2501.795,377338.0
2021-02-26,2484.885,2514.678,2467.171,2486.496,787242.0
2021-02-27,2484.885,2514.678,2467.171,2486.496,787242.0
2021-02-28,2484.885,2514.678,2467.171,2486.496,787242.0
2021-03-01,2500.184,2541.25,2500.184,2517.899,402183.0
2021-03-02,2523.535,2607.278,2523.535,2576.679,456001.0
2021-03-03,2596.81,2603.251,2521.925,2534.003,676543.0
2021-03-04,2576.679,2609.693,2451.872,2466.365,815347.0
2021-03-05,2431.741,2443.014,2365.714,2382.623,785401.0
2021-03-06,2431.741,2443.014,2365.714,2382.623,785401.0
2021-03-07,2431.741,2443.014,2365.714,2382.623,785401.0
2021-03-08,2385.039,2389.065,2318.206,2360.883,583867.0
2021-03-09,2365.714,2377.792,2335.921,2373.766,668057.0
2021-03-10,2365.714,2370.545,2343.973,2370.545,477345.0
2021-03-11,2376.182,2411.611,2365.714,2365.714,460487.0
2021-03-12,2357.662,2380.208,2350.415,2370.545,291921.0
2021-03-13,2357.662,2380.208,2350.415,2370.545,291921.0
2021-03-14,2357.662,2380.208,2350.415,2370.545,291921.0
2021-03-15,2381.013,2388.26,2331.09,2344.778,267404.0
2021-03-16,2363.298,2394.701,2343.168,2387.455,361907.0
2021-03-17,2383.429,2403.559,2375.376,2393.896,373946.0
2021-03-18,2402.754,2410.001,2385.844,2405.169,463860.0
2021-03-19,2395.507,2425.3,2392.286,2395.507,1058863.0
2021-03-20,2395.507,2425.3,2392.286,2395.507,1058863.0
2021-03-21,2395.507,2425.3,2392.286,2395.507,1058863.0
2021-03-22,2382.623,2420.468,2380.208,2404.364,284065.0
2021-03-23,2400.338,2454.287,2388.26,2452.677,357008.0
2021-03-24,2447.846,2484.885,2406.78,2410.001,477489.0
2021-03-25,2406.78,2434.157,2397.922,2406.78,458659.0
2021-03-26,2407.585,2457.508,2393.896,2447.04,400036.0
2021-03-27,2407.585,2457.508,2393.896,2447.04,400036.0
2021-03-28,2407.585,2457.508,2393.896,2447.04,400036.0
2021-03-29,2453.482,2455.898,2396.312,2400.338,522168.0
2021-03-30,2410.001,2456.703,2399.533,2447.04,420213.0
2021-03-31,2451.872,2523.535,2443.014,2496.963,1016721.0
2021-04-01,2530.782,2530.782,2444.625,2461.534,446751.0
2021-04-02,2530.782,2530.782,2444.625,2461.534,446751.0
2021-04-03,2530.782,2530.782,2444.625,2461.534,446751.0
2021-04-04,2530.782,2530.782,2444.625,2461.534,446751.0
2021-04-05,2530.782,2530.782,2444.625,2461.534,446751.0
2021-04-06,2484.885,2515.483,2484.885,2513.873,415787.0
2021-04-07,2520.315,2528.367,2500.99,2521.12,487790.0
2021-04-08,2523.535,2576.679,2515.483,2568.627,443707.0
2021-04-09,2574.264,2575.069,2536.419,2536.419,445851.0
2021-04-10,2574.264,2575.069,2536.419,2536.419,445851.0
2021-04-11,2574.264,2575.069,2536.419,2536.419,445851.0
2021-04-12,2532.393,2589.563,2532.393,2579.9,381513.0
2021-04-13,2584.732,2597.615,2552.523,2579.9,254576.0
2021-04-14,2586.342,2596.81,2564.601,2574.264,256717.0
2021-04-15,2578.29,2582.316,2558.965,2582.316,351595.0
2021-04-16,2585.537,2585.537,2558.965,2576.679,648191.0
2021-04-17,2585.537,2585.537,2558.965,2576.679,648191.0
2021-04-18,2585.537,2585.537,2558.965,2576.679,648191.0
2021-04-19,2578.29,2606.472,2559.77,2571.848,400915.0
2021-04-20,2564.601,2575.069,2525.951,2529.977,520922.0
2021-04-21,2530.782,2609.693,2525.146,2579.9,626988.0
2021-04-22,2596.81,2622.577,2567.017,2568.627,481916.0
2021-04-23,2562.186,2575.069,2546.887,2572.653,430899.0
2021-04-24,2562.186,2575.069,2546.887,2572.653,430899.0
2021-04-25,2562.186,2575.069,2546.887,2572.653,430899.0
2021-04-26,2576.679,2608.888,2567.822,2583.121,363736.0
2021-04-27,2586.342,2608.888,2539.64,2552.523,501314.0
2021-04-28,2553.328,2566.212,2521.12,2529.977,518008.0
2021-04-29,2526.756,2550.107,2522.73,2532.393,277773.0
2021-04-30,2534.808,2613.719,2515.483,2519.509,482857.0
2021-05-01,2534.808,2613.719,2515.483,2519.509,482857.0
2021-05-02,2534.808,2613.719,2515.483,2519.509,482857.0
2021-05-03,2534.808,2613.719,2515.483,2519.509,482857.0
2021-05-04,2521.12,2540.445,2495.353,2505.821,413494.0
2021-05-05,2504.21,2517.899,2497.769,2504.21,386427.0
2021-05-06,2519.944,2519.944,2447.899,2454.523,774545.0
2021-05-07,2457.008,2471.086,2440.446,2466.117,530630.0
2021-05-08,2457.008,2471.086,2440.446,2466.117,530630.0
2021-05-09,2457.008,2471.086,2440.446,2466.117,530630.0
2021-05-10,2467.773,2474.398,2447.899,2466.117,479705.0
2021-05-11,2452.039,2457.008,2389.931,2412.29,467357.0
2021-05-12,2406.493,2416.43,2380.821,2381.65,325001.0
2021-05-13,2373.368,2412.29,2350.181,2400.696,447275.0
2021-05-14,2424.711,2439.617,2418.915,2438.789,310243.0
2021-05-15,2424.711,2439.617,2418.915,2438.789,310243.0
2021-05-16,2424.711,2439.617,2418.915,2438.789,310243.0
2021-05-17,2438.789,2446.242,2432.164,2441.274,324962.0
2021-05-18,2458.664,2466.945,2436.305,2442.93,400850.0
2021-05-19,2432.164,2447.899,2413.118,2442.93,398466.0
2021-05-20,2453.695,2458.664,2435.477,2448.727,414532.0
2021-05-21,2450.383,2454.523,2429.68,2432.992,344501.0
2021-05-22,2450.383,2454.523,2429.68,2432.992,344501.0
2021-05-23,2450.383,2454.523,2429.68,2432.992,344501.0
2021-05-24,2438.789,2442.93,2408.149,2408.149,254353.0
2021-05-25,2416.43,2437.961,2387.446,2434.649,363559.0
2021-05-26,2437.961,2468.601,2437.133,2442.102,348090.0
2021-05-27,2432.992,2447.07,2410.633,2413.946,884388.0
2021-05-28,2404.837,2459.492,2404.837,2433.821,427166.0
2021-05-29,2404.837,2459.492,2404.837,2433.821,427166.0
2021-05-30,2404.837,2459.492,2404.837,2433.821,427166.0
2021-05-31,2404.837,2459.492,2404.837,2433.821,427166.0
2021-06-01,2437.133,2502.554,2428.024,2499.241,651660.0
2021-06-02,2497.585,2507.523,2481.851,2492.617,443704.0
2021-06-03,2496.757,2498.413,2480.195,2496.757,242718.0
2021-06-04,2497.585,2529.882,2485.164,2529.882,483708.0
2021-06-05,2497.585,2529.882,2485.164,2529.882,483708.0
2021-06-06,2497.585,2529.882,2485.164,2529.882,483708.0
2021-06-07,2539.819,2587.021,2530.71,2580.396,920643.0
2021-06-08,2588.678,2588.678,2546.444,2553.897,308090.0
2021-06-09,2549.756,2549.756,2502.554,2516.632,328105.0
2021-06-10,2529.053,2529.053,2500.07,2523.257,239554.0
2021-06-11,2522.429,2551.412,2506.694,2539.819,247548.0
2021-06-12,2522.429,2551.412,2506.694,2539.819,247548.0
2021-06-13,2522.429,2551.412,2506.694,2539.819,247548.0
2021-06-14,2546.444,2588.678,2542.303,2575.428,496902.0
2021-06-15,2587.849,2630.083,2579.568,2612.693,373556.0
2021-06-16,2631.739,2680.598,2616.833,2680.598,665434.0
2021-06-17,2660.723,2677.285,2636.708,2650.786,429849.0
2021-06-18,2650.786,2683.91,2642.505,2657.411,780771.0
2021-06-19,2650.786,2683.91,2642.505,2657.411,780771.0
2021-06-20,2650.786,2683.91,2642.505,2657.411,780771.0
2021-06-21,2649.13,2666.52,2608.552,2643.333,412482.0
2021-06-22,2669.832,2684.738,2640.849,2679.77,415567.0
2021-06-23,2681.426,2689.707,2669.832,2669.832,286685.0
2021-06-24,2676.457,2697.16,2653.27,2664.036,418721.0
2021-06-25,2665.692,2680.598,2654.098,2676.457,361091.0
2021-06-26,2665.692,2680.598,2654.098,2676.457,361091.0
2021-06-27,2665.692,2680.598,2654.098,2676.457,361091.0
2021-06-28,2674.801,2691.363,2666.52,2682.254,183298.0
2021-06-29,2640.02,2683.082,2618.49,2653.27,301927.0
2021-06-30,2651.614,2660.723,2603.584,2603.584,568887.0
2021-07-01,2617.661,2625.114,2571.287,2599.443,415867.0
2021-07-02,2604.412,2614.349,2572.943,2587.021,315945.0
2021-07-03,2604.412,2614.349,2572.943,2587.021,315945.0
2021-07-04,2604.412,2614.349,2572.943,2587.021,315945.0
2021-07-05,2578.74,2599.443,2567.147,2599.443,225374.0
2021-07-06,2595.302,2602.755,2579.568,2602.755,305457.0
2021-07-07,2604.412,2649.13,2591.99,2644.989,341302.0
2021-07-08,2634.224,2643.333,2590.334,2593.646,530511.0
2021-07-09,2609.38,2620.974,2570.459,2584.537,397937.0
2021-07-10,2609.38,2620.974,2570.459,2584.537,397937.0
2021-07-11,2609.38,2620.974,2570.459,2584.537,397937.0
2021-07-12,2696.332,2746.019,2635.052,2686.395,572795.0
2021-07-13,2675.629,2711.238,2675.629,2692.191,645687.0
2021-07-14,2695.504,2712.894,2686.395,2703.785,337682.0
2021-07-15,2684.738,2758.44,2684.738,2688.879,568201.0
2021-07-16,2716.207,2722.004,2687.223,2722.004,451476.0
2021-07-17,2716.207,2722.004,2687.223,2722.004,451476.0
2021-07-18,2716.207,2722.004,2687.223,2722.004,451476.0
2021-07-19,2717.035,2736.081,2704.613,2722.004,450166.0
2021-07-20,2727.8,2733.597,2680.598,2699.645,450422.0
2021-07-21,2705.441,2730.285,2701.301,2730.285,588803.0
2021-07-22,2740.222,2748.503,2715.379,2739.394,268463.0
2021-07-23,2741.05,2775.831,2741.05,2774.175,401518.0
2021-07-24,2741.05,2775.831,2741.05,2774.175,401518.0
2021-07-25,2741.05,2775.831,2741.05,2774.175,401518.0
2021-07-26,2759.269,2772.518,2753.472,2754.3,204845.0
2021-07-27,2748.503,2779.971,2743.534,2779.143,234838.0
2021-07-28,2763.409,2789.081,2763.409,2775.831,251582.0
2021-07-29,2774.175,2795.705,2761.753,2795.705,216645.0
2021-07-30,2785.768,2817.236,2765.065,2815.58,312464.0
2021-07-31,2785.768,2817.236,2765.065,2815.58,312464.0
2021-08-01,2785.768,2817.236,2765.065,2815.58,312464.0
2021-08-02,2826.346,2844.564,2795.705,2801.502,471200.0
2021-08-03,2808.127,2847.048,2803.987,2833.799,540824.0
2021-08-04,2844.564,2852.845,2817.236,2826.346,360360.0
2021-08-05,2824.689,2845.392,2813.096,2822.205,578584.0
2021-08-06,2823.861,2827.174,2797.362,2823.861,260722.0
2021-08-07,2823.861,2827.174,2797.362,2823.861,260722.0
2021-08-08,2823.861,2827.174,2797.362,2823.861,260722.0
2021-08-09,2818.893,2837.111,2817.236,2823.861,307120.0
2021-08-10,2831.314,2867.751,2819.721,2856.158,575943.0
2021-08-11,2870.236,2972.093,2863.611,2967.953,571192.0
2021-08-12,2962.984,3015.155,2959.672,2991.968,453673.0
2021-08-13,2989.484,2993.624,2969.609,2987.827,321622.0
2021-08-14,2989.484,2993.624,2969.609,2987.827,321622.0
2021-08-15,2989.484,2993.624,2969.609,2987.827,321622.0
2021-08-16,2970.437,3002.733,2967.953,2997.765,281300.0
2021-08-17,2996.937,3032.545,2984.515,3020.124,506058.0
2021-08-18,3020.952,3042.483,2997.765,3034.202,256906.0
2021-08-19,2996.109,3048.28,2995.28,3040.827,393990.0
2021-08-20,3054.076,3068.982,3022.608,3044.139,322898.0
2021-08-21,3054.076,3068.982,3022.608,3044.139,322898.0
2021-08-22,3054.076,3068.982,3022.608,3044.139,322898.0
2021-08-23,3054.076,3058.217,3030.061,3052.42,215567.0
2021-08-24,3051.592,3056.561,3038.342,3054.076,490447.0
2021-08-25,3037.514,3060.701,3006.046,3021.78,265901.0
2021-08-26,3006.874,3051.592,3004.39,3025.092,332082.0
2021-08-27,3022.608,3050.764,3007.702,3029.233,261685.0
2021-08-28,3022.608,3050.764,3007.702,3029.233,261685.0
2021-08-29,3022.608,3050.764,3007.702,3029.233,261685.0
