,LGEN LN Equity,LGEN LN Equity,LGEN LN Equity,LGEN LN Equity,LGEN LN Equity
2016-12-04,149.194,151.053,148.389,150.247,18757869.0
2016-12-05,149.318,153.407,149.008,149.752,22564146.0
2016-12-06,147.459,148.884,144.361,146.84,33176487.0
2016-12-07,148.079,151.982,148.017,151.425,37130973.0
2016-12-08,151.363,152.602,149.07,152.044,26080066.0
2016-12-09,152.416,152.416,149.814,151.053,18757076.0
2016-12-10,152.416,152.416,149.814,151.053,18757076.0
2016-12-11,152.416,152.416,149.814,151.053,18757076.0
2016-12-12,150.991,151.115,147.955,148.327,12485464.0
2016-12-13,148.76,149.876,147.893,148.637,19040375.0
2016-12-14,148.265,149.132,146.964,147.521,12958466.0
2016-12-15,148.265,150.743,147.15,150.495,21786234.0
2016-12-16,150.805,150.867,148.451,150.371,20366665.0
2016-12-17,150.805,150.867,148.451,150.371,20366665.0
2016-12-18,150.805,150.867,148.451,150.371,20366665.0
2016-12-19,151.301,151.425,148.946,149.07,14044408.0
2016-12-20,149.318,151.672,148.389,151.053,14326483.0
2016-12-21,151.053,152.416,150.495,152.106,13267752.0
2016-12-22,150.991,152.788,150.991,152.54,10580458.0
2016-12-23,152.85,153.841,151.92,153.036,5453914.0
2016-12-24,152.85,153.841,151.92,153.036,5453914.0
2016-12-25,152.85,153.841,151.92,153.036,5453914.0
2016-12-26,152.85,153.841,151.92,153.036,5453914.0
2016-12-27,152.85,153.841,151.92,153.036,5453914.0
2016-12-28,153.407,153.407,151.425,152.478,7290705.0
2016-12-29,151.425,154.089,151.425,154.089,6793566.0
2016-12-30,153.965,153.965,151.796,153.407,6710862.0
2016-12-31,153.965,153.965,151.796,153.407,6710862.0
2017-01-01,153.965,153.965,151.796,153.407,6710862.0
2017-01-02,153.965,153.965,151.796,153.407,6710862.0
2017-01-03,154.275,155.576,153.903,154.275,15403787.0
2017-01-04,154.461,156.257,154.151,156.257,15070064.0
2017-01-05,155.886,156.195,152.478,153.283,15363093.0
2017-01-06,152.788,154.646,152.354,154.646,13618782.0
2017-01-07,152.788,154.646,152.354,154.646,13618782.0
2017-01-08,152.788,154.646,152.354,154.646,13618782.0
2017-01-09,154.646,155.142,152.044,154.151,11602966.0
2017-01-10,153.965,154.399,151.549,153.903,21532632.0
2017-01-11,153.779,154.275,151.734,152.788,14894338.0
2017-01-12,152.85,153.098,151.301,152.416,11314600.0
2017-01-13,153.159,154.275,152.726,154.089,9808514.0
2017-01-14,153.159,154.275,152.726,154.089,9808514.0
2017-01-15,153.159,154.275,152.726,154.089,9808514.0
2017-01-16,153.593,153.593,151.363,152.416,15586195.0
2017-01-17,151.858,153.098,150.495,151.734,12283733.0
2017-01-18,151.982,152.106,149.194,150.185,14510039.0
2017-01-19,150.124,150.929,148.203,149.318,12906943.0
2017-01-20,149.504,150.062,147.769,147.769,12700804.0
2017-01-21,149.504,150.062,147.769,147.769,12700804.0
2017-01-22,149.504,150.062,147.769,147.769,12700804.0
2017-01-23,146.964,148.017,145.787,147.583,8925994.0
2017-01-24,148.389,149.07,146.654,148.513,12116386.0
2017-01-25,147.831,150.247,147.831,149.566,12564318.0
2017-01-26,150.185,151.796,150.0,150.743,13904065.0
2017-01-27,151.425,151.611,150.0,151.053,11525958.0
2017-01-28,151.425,151.611,150.0,151.053,11525958.0
2017-01-29,151.425,151.611,150.0,151.053,11525958.0
2017-01-30,150.0,150.062,148.017,148.575,17877634.0
2017-01-31,147.893,148.389,145.229,145.539,25026083.0
2017-02-01,146.344,147.15,144.671,145.972,18798532.0
2017-02-02,145.353,146.158,144.238,144.238,14735170.0
2017-02-03,144.671,147.831,143.494,147.521,14942139.0
2017-02-04,144.671,147.831,143.494,147.521,14942139.0
2017-02-05,144.671,147.831,143.494,147.521,14942139.0
2017-02-06,147.15,148.327,145.787,146.034,11936084.0
2017-02-07,146.282,149.566,145.848,148.079,14422651.0
2017-02-08,147.893,149.07,146.902,147.583,10911313.0
2017-02-09,148.451,150.309,147.769,149.814,9904729.0
2017-02-10,150.062,151.177,150.062,150.557,10733977.0
2017-02-11,150.062,151.177,150.062,150.557,10733977.0
2017-02-12,150.062,151.177,150.062,150.557,10733977.0
2017-02-13,151.177,151.425,149.814,150.867,9944770.0
2017-02-14,150.867,151.425,149.38,151.115,8802146.0
2017-02-15,151.796,153.593,151.301,152.974,17188728.0
2017-02-16,152.664,153.159,151.363,152.168,12222123.0
2017-02-17,153.098,153.717,150.124,151.177,12974263.0
2017-02-18,153.098,153.717,150.124,151.177,12974263.0
2017-02-19,153.098,153.717,150.124,151.177,12974263.0
2017-02-20,151.611,152.912,151.549,152.23,6810184.0
2017-02-21,152.54,153.221,151.115,151.301,8634802.0
2017-02-22,151.734,152.788,150.867,151.92,11679214.0
2017-02-23,151.92,153.283,151.549,152.602,15597768.0
2017-02-24,152.23,153.779,151.982,153.159,17538387.0
2017-02-25,152.23,153.779,151.982,153.159,17538387.0
2017-02-26,152.23,153.779,151.982,153.159,17538387.0
2017-02-27,153.903,153.903,152.726,153.098,11848630.0
2017-02-28,153.655,154.089,152.602,153.841,17395513.0
2017-03-01,154.523,156.381,154.089,155.948,20866031.0
2017-03-02,155.39,156.815,155.328,156.133,14360965.0
2017-03-03,155.824,157.806,155.08,157.435,11490010.0
2017-03-04,155.824,157.806,155.08,157.435,11490010.0
2017-03-05,155.824,157.806,155.08,157.435,11490010.0
2017-03-06,157.249,158.983,156.815,158.116,13845407.0
2017-03-07,157.992,158.116,156.567,157.497,19280435.0
2017-03-08,157.497,159.293,153.221,154.151,30234898.0
2017-03-09,154.461,156.629,153.717,155.08,24530566.0
2017-03-10,155.576,156.753,153.655,154.151,21226581.0
2017-03-11,155.576,156.753,153.655,154.151,21226581.0
2017-03-12,155.576,156.753,153.655,154.151,21226581.0
2017-03-13,154.646,155.328,153.221,154.523,16137911.0
2017-03-14,154.894,155.142,151.734,152.664,19001245.0
2017-03-15,152.602,154.77,152.602,154.461,17327781.0
2017-03-16,155.638,155.638,153.469,154.151,14081660.0
2017-03-17,154.337,156.01,154.275,154.832,24355024.0
2017-03-18,154.337,156.01,154.275,154.832,24355024.0
2017-03-19,154.337,156.01,154.275,154.832,24355024.0
2017-03-20,154.894,156.01,154.646,155.328,8302755.0
2017-03-21,155.638,157.249,154.832,155.824,11469786.0
2017-03-22,155.452,156.257,154.151,155.452,16436439.0
2017-03-23,155.762,155.762,154.027,154.399,11011848.0
2017-03-24,154.275,154.523,152.912,153.965,8824342.0
2017-03-25,154.275,154.523,152.912,153.965,8824342.0
2017-03-26,154.275,154.523,152.912,153.965,8824342.0
2017-03-27,153.655,153.655,151.363,153.283,10328215.0
2017-03-28,153.903,154.337,152.106,153.345,12542499.0
2017-03-29,153.655,154.151,151.672,152.416,14705706.0
2017-03-30,151.982,153.098,150.619,153.036,11561309.0
2017-03-31,152.85,153.965,152.106,153.221,16158205.0
2017-04-01,152.85,153.965,152.106,153.221,16158205.0
2017-04-02,152.85,153.965,152.106,153.221,16158205.0
2017-04-03,153.221,153.779,151.487,151.796,11533003.0
2017-04-04,152.044,153.221,151.672,152.292,10193767.0
2017-04-05,152.726,152.726,151.301,151.92,13646326.0
2017-04-06,151.115,152.354,149.752,152.168,13258310.0
2017-04-07,151.982,152.602,150.929,152.602,14427062.0
2017-04-08,151.982,152.602,150.929,152.602,14427062.0
2017-04-09,151.982,152.602,150.929,152.602,14427062.0
2017-04-10,152.416,153.036,152.044,152.664,7891619.0
2017-04-11,152.292,153.717,152.106,153.221,15234516.0
2017-04-12,153.841,154.832,153.407,154.646,17175664.0
2017-04-13,154.894,157.311,154.337,155.886,23842867.0
2017-04-14,154.894,157.311,154.337,155.886,23842867.0
2017-04-15,154.894,157.311,154.337,155.886,23842867.0
2017-04-16,154.894,157.311,154.337,155.886,23842867.0
2017-04-17,154.894,157.311,154.337,155.886,23842867.0
2017-04-18,156.505,157.868,153.469,154.461,23332812.0
2017-04-19,154.523,157.682,154.523,155.948,22209301.0
2017-04-20,155.204,157.187,155.204,156.815,17310641.0
2017-04-21,157.373,158.736,157.187,157.682,15852435.0
2017-04-22,157.373,158.736,157.187,157.682,15852435.0
2017-04-23,157.373,158.736,157.187,157.682,15852435.0
2017-04-24,160.904,162.081,159.479,161.4,27863584.0
2017-04-25,161.276,162.019,160.904,161.834,18731006.0
2017-04-26,162.081,162.267,160.409,161.772,19917849.0
2017-04-27,159.352,160.772,158.707,159.288,30776542.0
2017-04-28,159.288,160.062,158.772,158.772,16180878.0
2017-04-29,159.288,160.062,158.772,158.772,16180878.0
2017-04-30,159.288,160.062,158.772,158.772,16180878.0
2017-05-01,159.288,160.062,158.772,158.772,16180878.0
2017-05-02,159.417,162.126,159.03,161.804,26264624.0
2017-05-03,161.997,161.997,160.449,161.288,13753889.0
2017-05-04,161.481,162.514,160.32,161.739,15639670.0
2017-05-05,161.997,162.449,160.901,161.804,16578973.0
2017-05-06,161.997,162.449,160.901,161.804,16578973.0
2017-05-07,161.997,162.449,160.901,161.804,16578973.0
2017-05-08,161.868,163.03,161.675,162.191,13754886.0
2017-05-09,162.772,163.352,162.255,163.288,12688040.0
2017-05-10,163.159,165.804,163.094,164.901,17922786.0
2017-05-11,164.965,165.417,163.223,164.32,14739822.0
2017-05-12,164.772,165.481,163.997,164.707,16000508.0
2017-05-13,164.772,165.481,163.997,164.707,16000508.0
2017-05-14,164.772,165.481,163.997,164.707,16000508.0
2017-05-15,165.159,165.804,164.836,165.61,15321613.0
2017-05-16,165.546,166.255,165.159,165.933,11933328.0
2017-05-17,165.352,165.739,162.449,162.707,19341153.0
2017-05-18,163.094,163.804,159.159,161.868,26566097.0
2017-05-19,160.514,162.449,157.61,160.707,36366203.0
2017-05-20,160.514,162.449,157.61,160.707,36366203.0
2017-05-21,160.514,162.449,157.61,160.707,36366203.0
2017-05-22,161.546,162.062,160.578,161.481,14207658.0
2017-05-23,161.288,163.481,161.223,163.094,16049397.0
2017-05-24,163.352,163.61,162.32,162.707,14267929.0
2017-05-25,163.288,163.997,162.449,162.643,6363497.0
2017-05-26,162.449,162.901,160.965,161.481,11151506.0
2017-05-27,162.449,162.901,160.965,161.481,11151506.0
2017-05-28,162.449,162.901,160.965,161.481,11151506.0
2017-05-29,162.449,162.901,160.965,161.481,1696.0
2017-05-30,161.159,162.707,160.062,162.255,13555920.0
2017-05-31,162.901,163.868,161.933,162.449,21629981.0
2017-06-01,162.578,164.965,162.062,164.513,18965642.0
2017-06-02,166.062,166.449,164.126,164.32,12783027.0
2017-06-03,166.062,166.449,164.126,164.32,12783027.0
2017-06-04,166.062,166.449,164.126,164.32,12783027.0
2017-06-05,164.191,164.578,163.03,163.804,10023313.0
2017-06-06,163.417,163.61,161.417,161.933,13903617.0
2017-06-07,161.739,165.159,161.739,163.868,16724147.0
2017-06-08,164.707,165.417,164.126,164.643,17438446.0
2017-06-09,163.159,166.965,161.159,166.578,21531174.0
2017-06-10,163.159,166.965,161.159,166.578,21531174.0
2017-06-11,163.159,166.965,161.159,166.578,21531174.0
2017-06-12,165.933,166.384,164.578,166.062,15946320.0
2017-06-13,166.901,168.513,166.255,166.707,25155737.0
2017-06-14,167.094,168.449,166.642,166.642,17108070.0
2017-06-15,166.901,167.094,163.481,166.126,16635838.0
2017-06-16,166.32,167.933,165.997,167.352,32769925.0
2017-06-17,166.32,167.933,165.997,167.352,32769925.0
2017-06-18,166.32,167.933,165.997,167.352,32769925.0
2017-06-19,168.191,169.03,167.868,168.126,16446803.0
2017-06-20,168.707,169.933,168.191,168.642,17746483.0
2017-06-21,168.965,168.965,166.449,167.804,16494413.0
2017-06-22,168.126,168.126,165.094,165.868,21080721.0
2017-06-23,165.739,166.384,164.513,166.062,9914751.0
2017-06-24,165.739,166.384,164.513,166.062,9914751.0
2017-06-25,165.739,166.384,164.513,166.062,9914751.0
2017-06-26,166.32,169.03,166.062,167.804,13514054.0
2017-06-27,167.804,168.32,166.191,167.03,12245256.0
2017-06-28,167.094,168.191,165.675,167.223,12367859.0
2017-06-29,167.739,169.675,166.449,166.836,15427970.0
2017-06-30,166.836,167.804,165.868,166.642,16998665.0
2017-07-01,166.836,167.804,165.868,166.642,16998665.0
2017-07-02,166.836,167.804,165.868,166.642,16998665.0
2017-07-03,164.965,169.997,164.513,169.739,16926876.0
2017-07-04,169.288,170.062,168.578,168.965,8119760.0
2017-07-05,169.352,170.384,167.997,170.255,13898074.0
2017-07-06,170.642,172.384,169.804,171.933,17151476.0
2017-07-07,172.191,172.32,171.094,172.32,9900831.0
2017-07-08,172.191,172.32,171.094,172.32,9900831.0
2017-07-09,172.191,172.32,171.094,172.32,9900831.0
2017-07-10,172.9,173.029,168.513,170.384,20311641.0
2017-07-11,170.384,171.094,166.384,167.481,22346713.0
2017-07-12,168.062,168.642,166.32,166.32,45818894.0
2017-07-13,166.578,167.997,166.191,167.417,22689262.0
2017-07-14,167.739,168.513,166.642,167.352,16988436.0
2017-07-15,167.739,168.513,166.642,167.352,16988436.0
2017-07-16,167.739,168.513,166.642,167.352,16988436.0
2017-07-17,167.61,167.933,166.449,166.707,11099833.0
2017-07-18,166.191,166.836,164.965,166.191,15414942.0
2017-07-19,166.707,167.61,165.739,167.417,13430049.0
2017-07-20,167.288,170.126,166.965,169.61,16744118.0
2017-07-21,169.675,171.288,169.159,170.126,17505451.0
2017-07-22,169.675,171.288,169.159,170.126,17505451.0
2017-07-23,169.675,171.288,169.159,170.126,17505451.0
2017-07-24,169.675,169.933,167.417,168.578,18726392.0
2017-07-25,169.288,171.223,168.707,169.675,16923320.0
2017-07-26,169.481,172.062,169.159,171.094,12246607.0
2017-07-27,170.965,172.836,170.449,172.126,12346488.0
2017-07-28,170.707,171.739,169.546,171.03,11299210.0
2017-07-29,170.707,171.739,169.546,171.03,11299210.0
2017-07-30,170.707,171.739,169.546,171.03,11299210.0
2017-07-31,170.513,173.481,170.062,173.159,13056757.0
2017-08-01,173.868,174.513,172.836,173.546,10291036.0
2017-08-02,173.804,175.158,172.384,174.513,13622510.0
2017-08-03,174.191,176.836,173.417,176.191,20614657.0
2017-08-04,176.126,176.836,174.578,175.804,19120154.0
2017-08-05,176.126,176.836,174.578,175.804,19120154.0
2017-08-06,176.126,176.836,174.578,175.804,19120154.0
2017-08-07,175.804,178.384,175.804,177.481,19720851.0
2017-08-08,176.965,178.191,175.933,178.062,15906709.0
2017-08-09,180.513,180.578,173.029,175.481,23070112.0
2017-08-10,175.933,177.804,174.513,175.61,21957344.0
2017-08-11,175.029,175.029,172.126,173.546,17639560.0
2017-08-12,175.029,175.029,172.126,173.546,17639560.0
2017-08-13,175.029,175.029,172.126,173.546,17639560.0
2017-08-14,174.126,175.933,173.546,174.965,11752604.0
2017-08-15,175.804,176.384,174.32,174.642,10275801.0
2017-08-16,174.965,176.449,174.707,176.191,13382929.0
2017-08-17,176.322,176.846,174.749,175.47,13363244.0
2017-08-18,174.159,174.88,172.061,174.88,13302232.0
2017-08-19,174.159,174.88,172.061,174.88,13302232.0
2017-08-20,174.159,174.88,172.061,174.88,13302232.0
2017-08-21,173.241,175.011,172.913,173.241,9796285.0
2017-08-22,173.962,175.47,172.52,173.176,13215561.0
2017-08-23,173.438,173.7,171.602,172.52,18276860.0
2017-08-24,173.044,174.552,172.717,173.503,14481599.0
2017-08-25,173.634,173.897,172.323,172.52,13467340.0
2017-08-26,173.634,173.897,172.323,172.52,13467340.0
2017-08-27,173.634,173.897,172.323,172.52,13467340.0
2017-08-28,173.634,173.897,172.323,172.52,13467340.0
2017-08-29,171.865,171.865,168.653,169.833,18357071.0
2017-08-30,170.619,171.34,169.636,169.964,10355008.0
2017-08-31,170.685,171.733,170.226,170.554,16774603.0
2017-09-01,170.685,171.144,170.095,170.357,10013216.0
2017-09-02,170.685,171.144,170.095,170.357,10013216.0
2017-09-03,170.685,171.144,170.095,170.357,10013216.0
2017-09-04,169.833,170.554,168.915,169.112,9349092.0
2017-09-05,169.046,169.505,167.276,167.604,11333434.0
2017-09-06,166.949,167.08,165.507,166.686,11922667.0
2017-09-07,167.997,168.063,165.769,166.096,12093681.0
2017-09-08,166.162,166.817,165.441,166.49,10024098.0
2017-09-09,166.162,166.817,165.441,166.49,10024098.0
2017-09-10,166.162,166.817,165.441,166.49,10024098.0
2017-09-11,167.604,169.964,167.276,168.522,13479387.0
2017-09-12,169.308,169.833,167.997,169.243,9627118.0
2017-09-13,168.784,169.374,167.735,167.735,16041107.0
2017-09-14,167.473,167.801,166.096,166.49,14927682.0
2017-09-15,166.49,166.49,163.868,164.851,23992820.0
2017-09-16,166.49,166.49,163.868,164.851,23992820.0
2017-09-17,166.49,166.49,163.868,164.851,23992820.0
2017-09-18,166.096,166.883,164.851,166.817,12375659.0
2017-09-19,166.49,167.997,166.49,167.932,12420929.0
2017-09-20,168.391,168.784,167.604,168.194,20300501.0
2017-09-21,168.587,169.702,168.587,169.702,16153444.0
2017-09-22,168.981,170.291,167.932,170.095,11653120.0
2017-09-23,168.981,170.291,167.932,170.095,11653120.0
2017-09-24,168.981,170.291,167.932,170.095,11653120.0
2017-09-25,169.636,169.636,167.67,168.128,11368198.0
2017-09-26,168.128,168.391,166.883,167.538,9395750.0
2017-09-27,167.407,170.226,167.407,169.964,17402619.0
2017-09-28,170.816,170.816,168.587,169.505,11024901.0
2017-09-29,170.029,171.406,170.029,170.357,12580287.0
2017-09-30,170.029,171.406,170.029,170.357,12580287.0
2017-10-01,170.029,171.406,170.029,170.357,12580287.0
2017-10-02,170.095,172.258,170.029,172.192,16927457.0
2017-10-03,172.389,172.389,171.078,171.537,14628562.0
2017-10-04,171.799,171.93,170.095,171.406,14731636.0
2017-10-05,171.733,172.061,170.816,171.602,10398503.0
2017-10-06,171.602,172.586,171.406,172.258,15260324.0
2017-10-07,171.602,172.586,171.406,172.258,15260324.0
2017-10-08,171.602,172.586,171.406,172.258,15260324.0
2017-10-09,172.192,172.258,171.406,171.93,9737129.0
2017-10-10,171.34,172.979,171.34,172.192,8523853.0
2017-10-11,172.848,172.979,171.799,172.651,10736753.0
2017-10-12,173.044,173.831,172.455,173.438,12706037.0
2017-10-13,173.044,175.273,172.913,174.552,13043374.0
2017-10-14,173.044,175.273,172.913,174.552,13043374.0
2017-10-15,173.044,175.273,172.913,174.552,13043374.0
2017-10-16,175.273,175.273,173.569,174.028,11307410.0
2017-10-17,174.486,174.486,173.11,173.307,10300986.0
2017-10-18,174.29,175.732,173.831,174.749,16124801.0
2017-10-19,175.011,175.207,173.634,174.552,11113731.0
2017-10-20,175.011,176.322,174.749,176.06,17868582.0
2017-10-21,175.011,176.322,174.749,176.06,17868582.0
2017-10-22,175.011,176.322,174.749,176.06,17868582.0
2017-10-23,176.322,176.518,175.076,175.732,9621240.0
2017-10-24,175.47,176.256,175.142,175.929,8958931.0
2017-10-25,176.06,176.06,174.093,174.945,9742511.0
2017-10-26,175.207,178.223,174.29,177.239,17979186.0
2017-10-27,178.223,178.55,175.273,175.994,16226444.0
2017-10-28,178.223,178.55,175.273,175.994,16226444.0
2017-10-29,178.223,178.55,175.273,175.994,16226444.0
2017-10-30,176.125,176.453,174.683,175.535,12269025.0
2017-10-31,174.814,175.863,173.897,175.011,15476148.0
2017-11-01,175.273,176.912,175.273,176.322,16205237.0
2017-11-02,177.96,179.206,176.781,178.223,18401430.0
2017-11-03,178.681,180.32,178.092,178.813,11291085.0
2017-11-04,178.681,180.32,178.092,178.813,11291085.0
2017-11-05,178.681,180.32,178.092,178.813,11291085.0
2017-11-06,179.271,179.73,177.108,177.633,12389693.0
2017-11-07,177.371,178.55,175.994,176.715,10739872.0
2017-11-08,176.518,176.584,174.749,175.666,14490657.0
2017-11-09,175.339,176.387,173.897,174.159,12666100.0
2017-11-10,174.486,175.142,172.717,173.765,12116491.0
2017-11-11,174.486,175.142,172.717,173.765,12116491.0
2017-11-12,174.486,175.142,172.717,173.765,12116491.0
2017-11-13,174.355,174.552,171.996,173.176,11880433.0
2017-11-14,173.176,174.683,172.913,174.421,22123081.0
2017-11-15,174.093,174.945,172.717,174.224,15573614.0
2017-11-16,174.749,176.256,173.962,175.535,11003641.0
2017-11-17,175.404,177.633,175.404,176.256,15283648.0
2017-11-18,175.404,177.633,175.404,176.256,15283648.0
2017-11-19,175.404,177.633,175.404,176.256,15283648.0
2017-11-20,175.929,175.929,174.421,175.011,10250087.0
2017-11-21,175.076,176.256,174.618,175.011,8809093.0
2017-11-22,174.945,175.535,173.503,173.962,11446030.0
2017-11-23,173.7,174.486,173.176,174.29,7215714.0
2017-11-24,174.355,175.273,173.962,174.355,5912808.0
2017-11-25,174.355,175.273,173.962,174.355,5912808.0
2017-11-26,174.355,175.273,173.962,174.355,5912808.0
2017-11-27,174.355,176.256,173.831,174.093,10713448.0
2017-11-28,171.93,175.011,171.93,174.486,16275008.0
2017-11-29,175.797,177.305,175.207,175.929,19317494.0
2017-11-30,175.601,177.764,174.88,175.142,19844220.0
2017-12-01,174.683,174.683,171.799,172.389,16443314.0
2017-12-02,174.683,174.683,171.799,172.389,16443314.0
2017-12-03,174.683,174.683,171.799,172.389,16443314.0
2017-12-04,173.897,174.159,172.258,172.651,10779013.0
2017-12-05,172.979,173.765,171.996,173.044,12347857.0
2017-12-06,173.044,173.044,171.012,171.537,12768519.0
2017-12-07,172.848,173.241,169.767,170.357,19229741.0
2017-12-08,170.488,174.093,170.095,172.913,19252141.0
2017-12-09,170.488,174.093,170.095,172.913,19252141.0
2017-12-10,170.488,174.093,170.095,172.913,19252141.0
2017-12-11,173.438,174.814,173.307,173.503,11055497.0
2017-12-12,173.438,174.618,172.979,174.29,10704318.0
2017-12-13,174.552,175.273,172.913,174.421,13555385.0
2017-12-14,174.29,175.994,174.028,174.355,12113683.0
2017-12-15,174.355,175.797,173.372,175.797,25145922.0
2017-12-16,174.355,175.797,173.372,175.797,25145922.0
2017-12-17,174.355,175.797,173.372,175.797,25145922.0
2017-12-18,175.929,177.633,175.929,176.977,13768351.0
2017-12-19,176.912,178.092,176.846,177.305,13580176.0
2017-12-20,177.698,177.698,175.601,176.322,13296759.0
2017-12-21,175.863,177.829,175.404,176.977,12340271.0
2017-12-22,176.584,177.895,176.06,177.436,7023839.0
2017-12-23,176.584,177.895,176.06,177.436,7023839.0
2017-12-24,176.584,177.895,176.06,177.436,7023839.0
2017-12-25,176.584,177.895,176.06,177.436,7023839.0
2017-12-26,176.584,177.895,176.06,177.436,7023839.0
2017-12-27,177.502,177.829,176.191,177.108,7186623.0
2017-12-28,177.502,178.354,177.502,177.633,6460528.0
2017-12-29,177.502,180.451,177.305,179.14,8679830.0
2017-12-30,177.502,180.451,177.305,179.14,8679830.0
2017-12-31,177.502,180.451,177.305,179.14,8679830.0
2018-01-01,177.502,180.451,177.305,179.14,8679830.0
2018-01-02,179.796,180.976,176.322,177.108,13898449.0
2018-01-03,177.829,177.829,175.404,176.584,13233192.0
2018-01-04,177.895,178.354,176.912,176.977,15932311.0
2018-01-05,177.633,178.878,176.912,178.092,14857392.0
2018-01-06,177.633,178.878,176.912,178.092,14857392.0
2018-01-07,177.633,178.878,176.912,178.092,14857392.0
2018-01-08,178.092,179.271,177.043,177.633,11897197.0
2018-01-09,178.026,178.026,176.518,177.698,17892183.0
2018-01-10,177.567,180.189,177.436,178.878,19180064.0
2018-01-11,178.813,179.271,177.895,178.485,12133108.0
2018-01-12,179.009,180.386,178.419,180.058,16217834.0
2018-01-13,179.009,180.386,178.419,180.058,16217834.0
2018-01-14,179.009,180.386,178.419,180.058,16217834.0
2018-01-15,179.534,180.451,179.337,179.796,8499455.0
2018-01-16,180.189,181.434,179.206,180.32,12842767.0
2018-01-17,180.713,181.566,179.599,181.238,14012524.0
2018-01-18,181.828,182.352,180.976,181.828,12000389.0
2018-01-19,182.221,182.418,180.451,181.041,14427253.0
2018-01-20,182.221,182.418,180.451,181.041,14427253.0
2018-01-21,182.221,182.418,180.451,181.041,14427253.0
2018-01-22,180.32,181.566,179.337,180.124,19328903.0
2018-01-23,180.582,180.976,179.206,180.124,16746465.0
2018-01-24,179.796,180.451,179.271,179.665,12775641.0
2018-01-25,179.075,179.599,177.633,178.288,12615283.0
2018-01-26,178.616,180.517,178.288,180.386,14942556.0
2018-01-27,178.616,180.517,178.288,180.386,14942556.0
2018-01-28,178.616,180.517,178.288,180.386,14942556.0
2018-01-29,180.976,181.959,180.32,181.107,12666644.0
2018-01-30,180.451,180.451,178.026,178.616,14198254.0
2018-01-31,179.403,179.403,176.715,177.371,19331436.0
2018-02-01,177.96,180.582,176.322,177.239,16030303.0
2018-02-02,177.371,177.436,176.125,176.191,12020564.0
2018-02-03,177.371,177.436,176.125,176.191,12020564.0
2018-02-04,177.371,177.436,176.125,176.191,12020564.0
2018-02-05,175.47,175.47,172.717,173.503,16606703.0
2018-02-06,167.801,169.898,164.785,166.49,30622769.0
2018-02-07,167.997,170.423,166.293,169.374,23125956.0
2018-02-08,168.391,169.964,166.752,166.949,21598432.0
2018-02-09,166.424,166.752,163.081,163.54,22563711.0
2018-02-10,166.424,166.752,163.081,163.54,22563711.0
2018-02-11,166.424,166.752,163.081,163.54,22563711.0
2018-02-12,165.507,167.407,165.113,165.703,16288796.0
2018-02-13,165.572,167.014,165.31,166.359,14096003.0
2018-02-14,167.473,167.932,164.72,165.572,17025075.0
2018-02-15,166.359,167.538,165.048,165.769,14644584.0
2018-02-16,166.752,168.391,166.096,168.325,17736045.0
2018-02-17,166.752,168.391,166.096,168.325,17736045.0
2018-02-18,166.752,168.391,166.096,168.325,17736045.0
2018-02-19,168.784,168.915,166.424,167.145,9452412.0
2018-02-20,167.473,168.915,166.817,168.456,10926874.0
2018-02-21,168.587,171.406,167.932,170.816,14255756.0
2018-02-22,170.16,171.275,168.784,170.554,15900503.0
2018-02-23,171.209,171.406,169.243,169.964,8684063.0
2018-02-24,171.209,171.406,169.243,169.964,8684063.0
2018-02-25,171.209,171.406,169.243,169.964,8684063.0
2018-02-26,170.488,172.586,170.357,171.93,14110523.0
2018-02-27,173.11,173.765,171.93,172.651,9168340.0
2018-02-28,172.258,173.897,172.127,172.127,11902975.0
2018-03-01,171.799,172.127,170.619,170.75,12518990.0
2018-03-02,169.112,170.357,166.096,166.096,25371994.0
2018-03-03,169.112,170.357,166.096,166.096,25371994.0
2018-03-04,169.112,170.357,166.096,166.096,25371994.0
2018-03-05,165.965,168.325,165.572,168.128,22622603.0
2018-03-06,169.308,171.733,168.981,168.981,15813023.0
2018-03-07,171.209,171.733,168.653,170.619,18441489.0
2018-03-08,171.275,174.159,170.423,173.176,20746286.0
2018-03-09,173.307,173.503,170.619,172.061,18605733.0
2018-03-10,173.307,173.503,170.619,172.061,18605733.0
2018-03-11,173.307,173.503,170.619,172.061,18605733.0
2018-03-12,172.717,173.897,171.209,172.651,13819185.0
2018-03-13,172.455,172.52,167.932,168.259,20281628.0
2018-03-14,168.456,171.144,167.67,169.243,20141711.0
2018-03-15,169.57,172.782,169.308,171.799,15944119.0
2018-03-16,172.586,172.848,171.34,171.996,27092070.0
2018-03-17,172.586,172.848,171.34,171.996,27092070.0
2018-03-18,172.586,172.848,171.34,171.996,27092070.0
2018-03-19,172.061,172.717,170.619,171.078,13464593.0
2018-03-20,171.537,174.486,171.406,173.307,17629050.0
2018-03-21,173.634,173.897,171.078,171.93,12128630.0
2018-03-22,170.095,171.668,167.997,169.374,20558251.0
2018-03-23,168.063,168.259,165.769,166.621,14668431.0
2018-03-24,168.063,168.259,165.769,166.621,14668431.0
2018-03-25,168.063,168.259,165.769,166.621,14668431.0
2018-03-26,167.342,168.784,166.817,167.67,16470149.0
2018-03-27,169.898,171.471,168.522,169.374,13247935.0
2018-03-28,167.735,168.981,166.096,168.718,17199708.0
2018-03-29,168.849,171.865,168.849,168.981,16481158.0
