,HWDN LN Equity,HWDN LN Equity,HWDN LN Equity,HWDN LN Equity,HWDN LN Equity
2011-04-29,91.964,91.964,85.524,86.86,16463735.0
2011-04-30,91.964,91.964,85.524,86.86,16463735.0
2011-05-01,91.964,91.964,85.524,86.86,16463735.0
2011-05-02,91.964,91.964,85.524,86.86,16463735.0
2011-05-03,87.174,91.179,86.388,87.488,1990865.0
2011-05-04,86.781,91.336,86.781,90.315,2713116.0
2011-05-05,90.237,91.022,89.765,90.315,1486063.0
2011-05-06,90.079,91.336,88.038,91.022,859285.0
2011-05-07,90.079,91.336,88.038,91.022,859285.0
2011-05-08,90.079,91.336,88.038,91.022,859285.0
2011-05-09,90.943,91.179,88.038,90.079,975403.0
2011-05-10,90.708,92.043,89.922,91.807,1998018.0
2011-05-11,91.807,91.886,90.472,91.022,879980.0
2011-05-12,91.022,91.1,89.53,91.022,1079355.0
2011-05-13,90.708,92.278,90.551,91.1,952823.0
2011-05-14,90.708,92.278,90.551,91.1,952823.0
2011-05-15,90.708,92.278,90.551,91.1,952823.0
2011-05-16,90.158,91.572,88.509,88.666,693131.0
2011-05-17,89.294,89.294,87.409,87.88,634130.0
2011-05-18,90.158,90.158,87.252,87.409,1473436.0
2011-05-19,88.823,90.708,88.43,90.237,2710864.0
2011-05-20,90.551,93.771,89.922,90.708,3111098.0
2011-05-21,90.551,93.771,89.922,90.708,3111098.0
2011-05-22,90.551,93.771,89.922,90.708,3111098.0
2011-05-23,89.137,90.079,89.137,89.294,1215849.0
2011-05-24,90.315,90.315,89.137,89.451,1180252.0
2011-05-25,89.294,89.294,87.723,88.98,895903.0
2011-05-26,88.823,90.001,88.195,88.666,407196.0
2011-05-27,88.901,89.687,88.352,89.059,391562.0
2011-05-28,88.901,89.687,88.352,89.059,391562.0
2011-05-29,88.901,89.687,88.352,89.059,391562.0
2011-05-30,88.901,89.687,88.352,89.059,391562.0
2011-05-31,89.216,90.315,88.823,89.294,1335421.0
2011-06-01,89.53,89.608,87.959,88.116,935314.0
2011-06-02,88.116,89.216,86.388,87.802,1215112.0
2011-06-03,88.195,88.509,85.603,86.624,716656.0
2011-06-04,88.195,88.509,85.603,86.624,716656.0
2011-06-05,88.195,88.509,85.603,86.624,716656.0
2011-06-06,88.116,88.116,85.839,86.153,843764.0
2011-06-07,85.917,87.017,85.132,85.132,2141807.0
2011-06-08,84.425,85.053,82.462,83.718,2107262.0
2011-06-09,83.404,84.503,83.325,84.503,1046805.0
2011-06-10,84.975,85.446,83.561,83.718,14211310.0
2011-06-11,84.975,85.446,83.561,83.718,14211310.0
2011-06-12,84.975,85.446,83.561,83.718,14211310.0
2011-06-13,82.383,84.189,82.383,83.797,1110358.0
2011-06-14,84.425,85.839,82.462,83.718,2587353.0
2011-06-15,83.718,84.661,81.519,82.54,2236859.0
2011-06-16,82.305,83.09,79.399,79.477,1702728.0
2011-06-17,80.027,82.462,78.535,81.755,4352155.0
2011-06-18,80.027,82.462,78.535,81.755,4352155.0
2011-06-19,80.027,82.462,78.535,81.755,4352155.0
2011-06-20,80.655,81.912,80.184,80.498,920163.0
2011-06-21,80.184,83.561,80.184,83.011,845809.0
2011-06-22,82.933,83.561,81.912,83.011,1655562.0
2011-06-23,82.383,82.776,80.498,80.969,1800887.0
2011-06-24,82.147,84.189,81.284,81.912,1836340.0
2011-06-25,82.147,84.189,81.284,81.912,1836340.0
2011-06-26,82.147,84.189,81.284,81.912,1836340.0
2011-06-27,82.462,83.718,81.048,81.598,827529.0
2011-06-28,81.048,83.718,80.263,83.247,1087457.0
2011-06-29,83.954,86.388,83.483,84.818,1830489.0
2011-06-30,84.189,84.739,83.09,84.032,1920011.0
2011-07-01,84.425,84.818,83.404,84.661,2932327.0
2011-07-02,84.425,84.818,83.404,84.661,2932327.0
2011-07-03,84.425,84.818,83.404,84.661,2932327.0
2011-07-04,84.818,85.603,84.111,85.524,1389363.0
2011-07-05,85.603,85.917,84.189,85.76,1448779.0
2011-07-06,85.839,87.488,85.682,87.331,2062138.0
2011-07-07,87.174,89.451,85.839,89.451,1747377.0
2011-07-08,89.059,90.315,87.959,88.43,1445072.0
2011-07-09,89.059,90.315,87.959,88.43,1445072.0
2011-07-10,89.059,90.315,87.959,88.43,1445072.0
2011-07-11,87.723,88.43,86.074,86.938,1046787.0
2011-07-12,86.074,87.017,83.954,86.624,1582344.0
2011-07-13,86.624,87.017,84.189,85.446,1873543.0
2011-07-14,85.289,85.996,84.268,85.839,1179574.0
2011-07-15,84.818,88.509,84.818,86.31,1217759.0
2011-07-16,84.818,88.509,84.818,86.31,1217759.0
2011-07-17,84.818,88.509,84.818,86.31,1217759.0
2011-07-18,85.289,85.996,81.912,82.147,1790173.0
2011-07-19,82.147,83.797,82.147,82.462,964348.0
2011-07-20,80.734,84.582,80.734,84.346,1627521.0
2011-07-21,84.818,91.572,84.818,89.844,2909183.0
2011-07-22,91.179,91.964,89.216,91.964,1182498.0
2011-07-23,91.179,91.964,89.216,91.964,1182498.0
2011-07-24,91.179,91.964,89.216,91.964,1182498.0
2011-07-25,90.394,95.97,90.394,94.949,2254095.0
2011-07-26,95.97,95.97,91.807,93.456,3145339.0
2011-07-27,92.357,93.299,91.336,91.65,3689536.0
2011-07-28,92.2,92.278,88.901,90.865,1672461.0
2011-07-29,89.294,91.572,88.273,89.765,1628297.0
2011-07-30,89.294,91.572,88.273,89.765,1628297.0
2011-07-31,89.294,91.572,88.273,89.765,1628297.0
2011-08-01,91.1,91.415,89.687,89.687,2696580.0
2011-08-02,88.823,90.708,86.938,86.938,2771821.0
2011-08-03,85.682,90.237,85.603,86.545,4656316.0
2011-08-04,87.095,87.488,81.126,81.676,3028210.0
2011-08-05,78.535,83.954,76.925,79.242,2186790.0
2011-08-06,78.535,83.954,76.925,79.242,2186790.0
2011-08-07,78.535,83.954,76.925,79.242,2186790.0
2011-08-08,80.027,80.027,72.095,73.077,4064711.0
2011-08-09,72.684,76.611,70.446,76.1,2862651.0
2011-08-10,76.964,79.791,75.276,76.218,5891850.0
2011-08-11,79.242,80.42,75.943,77.514,6991774.0
2011-08-12,76.964,79.32,76.257,79.32,6598547.0
2011-08-13,76.964,79.32,76.257,79.32,6598547.0
2011-08-14,76.964,79.32,76.257,79.32,6598547.0
2011-08-15,78.299,80.42,77.318,79.085,830373.0
2011-08-16,78.535,78.613,76.375,77.985,1493349.0
2011-08-17,78.181,79.399,76.257,79.085,1496120.0
2011-08-18,78.024,78.928,73.548,74.569,1968089.0
2011-08-19,74.922,75.079,70.956,73.744,1742444.0
2011-08-20,74.922,75.079,70.956,73.744,1742444.0
2011-08-21,74.922,75.079,70.956,73.744,1742444.0
2011-08-22,74.647,75.747,72.92,74.804,1029180.0
2011-08-23,75.354,77.828,73.352,74.412,1447338.0
2011-08-24,75.786,75.786,74.215,74.883,1532055.0
2011-08-25,75.197,75.943,73.509,74.333,1000646.0
2011-08-26,73.077,74.255,72.723,73.744,499620.0
2011-08-27,73.077,74.255,72.723,73.744,499620.0
2011-08-28,73.077,74.255,72.723,73.744,499620.0
2011-08-29,73.077,74.255,72.723,73.744,499620.0
2011-08-30,75.236,76.689,73.234,75.982,885796.0
2011-08-31,75.865,79.791,75.865,79.791,960451.0
2011-09-01,80.263,82.305,79.006,81.441,1034893.0
2011-09-02,81.598,81.598,78.613,79.477,858301.0
2011-09-03,81.598,81.598,78.613,79.477,858301.0
2011-09-04,81.598,81.598,78.613,79.477,858301.0
2011-09-05,78.535,80.42,77.003,77.003,1572480.0
2011-09-06,77.828,79.163,75.433,76.846,1412231.0
2011-09-07,78.928,80.42,78.142,80.42,1517528.0
2011-09-08,80.655,82.462,79.556,81.441,1114754.0
2011-09-09,80.577,82.147,78.535,79.085,433155.0
2011-09-10,80.577,82.147,78.535,79.085,433155.0
2011-09-11,80.577,82.147,78.535,79.085,433155.0
2011-09-12,77.749,79.085,77.592,77.907,1092304.0
2011-09-13,77.592,78.339,75.551,77.475,759448.0
2011-09-14,77.2,80.812,77.2,80.106,1281066.0
2011-09-15,80.891,86.231,80.891,85.603,3855749.0
2011-09-16,85.603,88.744,84.896,86.702,2943345.0
2011-09-17,85.603,88.744,84.896,86.702,2943345.0
2011-09-18,85.603,88.744,84.896,86.702,2943345.0
2011-09-19,82.462,85.682,82.462,83.797,1126847.0
2011-09-20,84.346,85.21,83.718,84.032,931707.0
2011-09-21,84.818,84.818,83.64,83.797,669302.0
2011-09-22,82.854,83.483,80.498,80.969,1714664.0
2011-09-23,81.519,82.933,78.378,79.32,1098089.0
2011-09-24,81.519,82.933,78.378,79.32,1098089.0
2011-09-25,81.519,82.933,78.378,79.32,1098089.0
2011-09-26,77.946,83.325,77.318,81.912,2420011.0
2011-09-27,83.954,84.032,81.755,83.64,2777180.0
2011-09-28,83.64,84.111,81.519,82.383,1313422.0
2011-09-29,81.676,82.462,81.362,81.99,631768.0
2011-09-30,81.676,83.247,80.498,80.498,1864849.0
2011-10-01,81.676,83.247,80.498,80.498,1864849.0
2011-10-02,81.676,83.247,80.498,80.498,1864849.0
2011-10-03,79.32,80.812,79.32,80.341,887548.0
2011-10-04,79.399,80.341,77.553,77.632,1348013.0
2011-10-05,78.221,79.085,77.828,78.613,2381515.0
2011-10-06,79.32,80.106,76.022,79.32,1353699.0
2011-10-07,79.399,86.074,78.535,82.619,832641.0
2011-10-08,79.399,86.074,78.535,82.619,832641.0
2011-10-09,79.399,86.074,78.535,82.619,832641.0
2011-10-10,83.09,89.765,83.09,89.059,2362816.0
2011-10-11,88.744,89.216,86.153,87.095,3337212.0
2011-10-12,85.839,90.708,85.839,89.844,2891657.0
2011-10-13,89.608,92.436,88.98,92.278,1744887.0
2011-10-14,92.2,93.064,91.1,92.514,2561089.0
2011-10-15,92.2,93.064,91.1,92.514,2561089.0
2011-10-16,92.2,93.064,91.1,92.514,2561089.0
2011-10-17,92.985,94.242,90.315,90.551,1170729.0
2011-10-18,90.315,91.415,89.294,91.1,620733.0
2011-10-19,90.315,91.1,88.116,89.53,1800321.0
2011-10-20,87.723,90.001,87.095,88.43,5057969.0
2011-10-21,89.137,90.472,86.153,89.765,1910281.0
2011-10-22,89.137,90.472,86.153,89.765,1910281.0
2011-10-23,89.137,90.472,86.153,89.765,1910281.0
2011-10-24,90.001,93.221,89.687,92.121,685817.0
2011-10-25,91.415,92.907,90.551,91.964,1840407.0
2011-10-26,91.179,92.985,88.744,91.807,448508.0
2011-10-27,93.849,96.205,91.336,92.671,2479060.0
2011-10-28,93.064,93.456,90.865,92.671,965390.0
2011-10-29,93.064,93.456,90.865,92.671,965390.0
2011-10-30,93.064,93.456,90.865,92.671,965390.0
2011-10-31,92.278,94.399,90.315,92.436,1454001.0
2011-11-01,90.551,91.729,87.488,88.273,1833022.0
2011-11-02,89.216,89.844,88.352,89.137,1860635.0
2011-11-03,87.959,93.142,87.88,91.179,1032169.0
2011-11-04,92.043,95.42,91.1,92.357,1408028.0
2011-11-05,92.043,95.42,91.1,92.357,1408028.0
2011-11-06,92.043,95.42,91.1,92.357,1408028.0
2011-11-07,91.1,93.456,90.315,91.415,972542.0
2011-11-08,91.179,92.75,91.179,91.964,1768175.0
2011-11-09,92.357,92.671,89.059,89.844,2397023.0
2011-11-10,87.959,87.959,82.854,85.682,4377264.0
2011-11-11,86.624,90.158,85.21,86.702,2233821.0
2011-11-12,86.624,90.158,85.21,86.702,2233821.0
2011-11-13,86.624,90.158,85.21,86.702,2233821.0
2011-11-14,87.409,87.566,83.954,84.739,2837507.0
2011-11-15,83.875,85.446,83.404,84.818,3364965.0
2011-11-16,84.582,86.545,84.582,85.21,3114191.0
2011-11-17,84.818,85.21,83.247,84.032,1015845.0
2011-11-18,83.168,84.661,81.284,82.305,2558785.0
2011-11-19,83.168,84.661,81.284,82.305,2558785.0
2011-11-20,83.168,84.661,81.284,82.305,2558785.0
2011-11-21,82.147,82.854,79.948,80.184,1728896.0
2011-11-22,80.812,84.111,78.339,78.535,1340478.0
2011-11-23,77.749,79.399,75.315,76.493,1055692.0
2011-11-24,76.179,79.085,76.179,78.339,1199999.0
2011-11-25,79.163,79.713,75.393,78.928,901058.0
2011-11-26,79.163,79.713,75.393,78.928,901058.0
2011-11-27,79.163,79.713,75.393,78.928,901058.0
2011-11-28,80.106,81.833,80.106,81.676,962303.0
2011-11-29,81.912,86.624,80.969,85.603,2473546.0
2011-11-30,84.661,88.587,83.404,88.116,2591578.0
2011-12-01,88.43,88.43,84.425,84.818,1326207.0
2011-12-02,84.975,85.917,84.032,85.603,1673055.0
2011-12-03,84.975,85.917,84.032,85.603,1673055.0
2011-12-04,84.975,85.917,84.032,85.603,1673055.0
2011-12-05,86.31,86.31,84.582,84.896,1030789.0
2011-12-06,84.032,84.189,82.462,83.483,746312.0
2011-12-07,86.31,86.31,81.519,83.325,894839.0
2011-12-08,84.032,84.032,80.027,80.184,1359997.0
2011-12-09,79.399,81.676,78.221,79.948,1124126.0
2011-12-10,79.399,81.676,78.221,79.948,1124126.0
2011-12-11,79.399,81.676,78.221,79.948,1124126.0
2011-12-12,79.556,79.556,76.729,77.2,681996.0
2011-12-13,78.024,79.242,76.689,76.964,949629.0
2011-12-14,76.611,77.946,75.708,75.708,1446358.0
2011-12-15,75.511,77.632,74.608,77.2,1100916.0
2011-12-16,77.632,78.26,76.925,77.71,1949022.0
2011-12-17,77.632,78.26,76.925,77.71,1949022.0
2011-12-18,77.632,78.26,76.925,77.71,1949022.0
2011-12-19,76.414,77.828,76.022,77.278,809009.0
2011-12-20,79.713,79.713,77.357,78.77,1336363.0
2011-12-21,81.676,81.676,77.671,79.085,1066236.0
2011-12-22,79.948,80.498,76.179,78.378,4688536.0
2011-12-23,78.613,79.242,77.632,78.299,112825.0
2011-12-24,78.613,79.242,77.632,78.299,112825.0
2011-12-25,78.613,79.242,77.632,78.299,112825.0
2011-12-26,78.613,79.242,77.632,78.299,112825.0
2011-12-27,78.613,79.242,77.632,78.299,112825.0
2011-12-28,78.26,81.676,77.632,78.613,463804.0
2011-12-29,78.77,79.242,77.2,78.299,138610.0
2011-12-30,78.535,79.32,78.26,78.928,216344.0
2011-12-31,78.535,79.32,78.26,78.928,216344.0
2012-01-01,78.535,79.32,78.26,78.928,216344.0
2012-01-02,78.535,79.32,78.26,78.928,216344.0
2012-01-03,80.577,81.676,78.535,81.676,939703.0
2012-01-04,81.519,83.09,80.969,81.205,1356677.0
2012-01-05,81.284,82.54,80.184,80.42,466609.0
2012-01-06,80.184,80.42,78.339,80.42,705846.0
2012-01-07,80.184,80.42,78.339,80.42,705846.0
2012-01-08,80.184,80.42,78.339,80.42,705846.0
2012-01-09,81.676,83.561,81.284,82.776,863150.0
2012-01-10,83.404,84.425,82.697,82.933,504835.0
2012-01-11,82.854,83.325,81.126,83.325,695543.0
2012-01-12,82.933,82.933,81.126,82.462,789576.0
2012-01-13,82.383,82.776,81.205,82.697,1278943.0
2012-01-14,82.383,82.776,81.205,82.697,1278943.0
2012-01-15,82.383,82.776,81.205,82.697,1278943.0
2012-01-16,82.933,83.561,81.126,82.462,750234.0
2012-01-17,83.168,84.582,82.226,83.247,764073.0
2012-01-18,83.483,83.483,82.619,83.168,377236.0
2012-01-19,83.718,85.76,83.718,84.896,1148556.0
2012-01-20,85.367,86.388,84.346,85.446,516196.0
2012-01-21,85.367,86.388,84.346,85.446,516196.0
2012-01-22,85.367,86.388,84.346,85.446,516196.0
2012-01-23,85.603,86.781,84.582,86.074,784719.0
2012-01-24,86.231,86.31,83.875,84.582,1393106.0
2012-01-25,85.053,86.388,84.189,86.231,1067123.0
2012-01-26,86.388,88.666,86.231,87.566,1961781.0
2012-01-27,87.252,87.252,85.996,86.781,1028460.0
2012-01-28,87.252,87.252,85.996,86.781,1028460.0
2012-01-29,87.252,87.252,85.996,86.781,1028460.0
2012-01-30,86.388,86.388,82.147,83.404,1178079.0
2012-01-31,83.561,84.503,82.697,84.346,743249.0
2012-02-01,84.739,87.409,84.739,85.76,1573523.0
2012-02-02,86.074,87.174,85.446,86.231,1677619.0
2012-02-03,86.231,86.467,85.603,85.76,1227212.0
2012-02-04,86.231,86.467,85.603,85.76,1227212.0
2012-02-05,86.231,86.467,85.603,85.76,1227212.0
2012-02-06,85.917,86.388,85.524,85.996,1481929.0
2012-02-07,86.388,86.388,83.561,85.996,2452613.0
2012-02-08,85.839,88.273,85.524,87.802,1571695.0
2012-02-09,87.88,90.472,87.409,90.001,1269715.0
2012-02-10,89.53,90.315,88.352,89.373,1145869.0
2012-02-11,89.53,90.315,88.352,89.373,1145869.0
2012-02-12,89.53,90.315,88.352,89.373,1145869.0
2012-02-13,89.608,91.179,89.608,90.472,749276.0
2012-02-14,90.001,90.001,85.996,87.802,1720539.0
2012-02-15,88.587,89.294,87.488,87.959,1479345.0
2012-02-16,87.095,87.645,85.524,87.645,803586.0
2012-02-17,87.88,88.43,86.624,87.409,1756299.0
2012-02-18,87.88,88.43,86.624,87.409,1756299.0
2012-02-19,87.88,88.43,86.624,87.409,1756299.0
2012-02-20,88.195,91.336,87.645,91.336,1170647.0
2012-02-21,91.022,91.572,88.98,91.257,840088.0
2012-02-22,91.1,92.828,89.922,92.278,831584.0
2012-02-23,91.964,93.614,91.729,93.378,1436224.0
2012-02-24,93.535,94.556,93.221,93.849,2282397.0
2012-02-25,93.535,94.556,93.221,93.849,2282397.0
2012-02-26,93.535,94.556,93.221,93.849,2282397.0
2012-02-27,92.985,93.535,91.493,93.456,1188691.0
2012-02-28,93.928,93.928,91.336,92.357,1677680.0
2012-02-29,93.456,93.456,90.472,91.257,1539794.0
2012-03-01,90.315,100.21,89.53,98.561,5062243.0
2012-03-02,98.326,99.347,95.97,98.483,1999094.0
2012-03-03,98.326,99.347,95.97,98.483,1999094.0
2012-03-04,98.326,99.347,95.97,98.483,1999094.0
2012-03-05,98.404,99.19,96.912,97.697,1703828.0
2012-03-06,97.697,97.697,91.964,94.242,4960891.0
2012-03-07,94.792,96.048,93.221,95.655,1683216.0
2012-03-08,96.362,97.383,94.32,96.048,1393873.0
2012-03-09,96.362,96.676,94.556,95.498,2039831.0
2012-03-10,96.362,96.676,94.556,95.498,2039831.0
2012-03-11,96.362,96.676,94.556,95.498,2039831.0
2012-03-12,95.734,97.462,95.106,97.069,736548.0
2012-03-13,97.854,100.839,96.833,99.032,1209087.0
2012-03-14,99.739,101.703,99.111,100.917,2444469.0
2012-03-15,100.603,101.938,100.132,100.76,1613499.0
2012-03-16,100.603,103.273,100.21,102.409,1359992.0
2012-03-17,100.603,103.273,100.21,102.409,1359992.0
2012-03-18,100.603,103.273,100.21,102.409,1359992.0
2012-03-19,102.488,103.116,101.074,101.703,1053655.0
2012-03-20,101.074,101.074,99.582,99.661,1594908.0
2012-03-21,100.289,101.86,98.326,99.504,1490255.0
2012-03-22,99.582,99.582,98.011,98.404,846307.0
2012-03-23,98.875,100.289,98.483,100.132,907069.0
2012-03-24,98.875,100.289,98.483,100.132,907069.0
2012-03-25,98.875,100.289,98.483,100.132,907069.0
2012-03-26,100.21,102.959,100.132,102.724,1099801.0
2012-03-27,103.352,103.666,100.132,100.682,1762230.0
2012-03-28,100.839,100.839,98.64,99.111,794145.0
2012-03-29,99.268,99.268,95.106,97.776,1294077.0
2012-03-30,97.933,98.561,96.676,97.462,1085907.0
2012-03-31,97.933,98.561,96.676,97.462,1085907.0
2012-04-01,97.933,98.561,96.676,97.462,1085907.0
2012-04-02,97.462,98.247,96.284,98.011,1366427.0
2012-04-03,97.776,99.19,96.598,98.09,454096.0
2012-04-04,96.912,98.169,95.106,95.184,1219341.0
2012-04-05,95.577,97.069,94.634,96.598,615425.0
2012-04-06,95.577,97.069,94.634,96.598,615425.0
2012-04-07,95.577,97.069,94.634,96.598,615425.0
2012-04-08,95.577,97.069,94.634,96.598,615425.0
2012-04-09,95.577,97.069,94.634,96.598,615425.0
2012-04-10,95.42,97.148,94.085,94.87,817536.0
2012-04-11,94.399,95.891,92.985,94.242,994893.0
2012-04-12,94.242,96.362,94.163,95.577,979759.0
2012-04-13,95.813,95.97,93.928,94.32,543799.0
2012-04-14,95.813,95.97,93.928,94.32,543799.0
2012-04-15,95.813,95.97,93.928,94.32,543799.0
2012-04-16,94.399,94.556,92.985,93.299,731697.0
2012-04-17,92.907,94.242,92.121,93.692,1091773.0
2012-04-18,93.771,94.634,93.535,94.163,695941.0
2012-04-19,94.242,95.42,93.771,94.399,1175772.0
2012-04-20,94.634,94.87,94.085,94.242,1128757.0
2012-04-21,94.634,94.87,94.085,94.242,1128757.0
2012-04-22,94.634,94.87,94.085,94.242,1128757.0
2012-04-23,93.928,94.87,93.299,93.456,1447231.0
2012-04-24,93.456,95.184,92.75,93.614,585484.0
2012-04-25,93.535,94.87,92.436,92.436,928421.0
2012-04-26,95.734,99.425,94.949,96.284,1910832.0
2012-04-27,95.813,97.383,94.949,97.148,1587332.0
2012-04-28,95.813,97.383,94.949,97.148,1587332.0
2012-04-29,95.813,97.383,94.949,97.148,1587332.0
2012-04-30,97.776,97.776,95.498,95.813,692026.0
2012-05-01,95.341,95.498,93.535,94.242,2422998.0
2012-05-02,95.027,96.441,94.242,95.027,6406857.0
2012-05-03,95.734,96.048,93.849,94.006,3222169.0
2012-05-04,94.242,94.242,90.551,90.786,1440209.0
2012-05-05,94.242,94.242,90.551,90.786,1440209.0
2012-05-06,94.242,94.242,90.551,90.786,1440209.0
2012-05-07,94.242,94.242,90.551,90.786,1440209.0
2012-05-08,91.179,91.807,88.43,88.744,5034248.0
2012-05-09,89.451,90.001,87.88,89.294,1079124.0
2012-05-10,90.315,92.671,89.765,92.357,1160555.0
2012-05-11,91.65,94.634,91.493,94.006,918526.0
2012-05-12,91.65,94.634,91.493,94.006,918526.0
2012-05-13,91.65,94.634,91.493,94.006,918526.0
2012-05-14,93.299,93.692,90.472,91.572,996642.0
2012-05-15,92.043,92.514,87.959,89.216,1111319.0
2012-05-16,88.666,91.257,87.174,89.844,900213.0
2012-05-17,90.394,91.179,88.43,88.587,1030224.0
2012-05-18,88.352,89.608,86.31,86.31,1055318.0
2012-05-19,88.352,89.608,86.31,86.31,1055318.0
2012-05-20,88.352,89.608,86.31,86.31,1055318.0
2012-05-21,86.86,87.802,85.917,86.624,702516.0
2012-05-22,87.488,88.823,86.86,88.273,960371.0
2012-05-23,87.484,88.115,86.695,87.405,705387.0
2012-05-24,87.8,88.273,86.774,88.036,654008.0
2012-05-25,87.958,88.746,87.484,88.194,1248855.0
2012-05-26,87.958,88.746,87.484,88.194,1248855.0
2012-05-27,87.958,88.746,87.484,88.194,1248855.0
2012-05-28,89.378,89.456,87.958,88.194,399834.0
2012-05-29,88.668,89.93,88.352,89.141,657302.0
2012-05-30,88.904,90.245,88.115,89.851,1410717.0
2012-05-31,90.482,92.612,89.535,92.533,2084811.0
2012-06-01,92.375,92.375,88.115,89.535,880487.0
2012-06-02,92.375,92.375,88.115,89.535,880487.0
2012-06-03,92.375,92.375,88.115,89.535,880487.0
2012-06-04,92.375,92.375,88.115,89.535,880487.0
2012-06-05,92.375,92.375,88.115,89.535,880487.0
2012-06-06,90.324,90.324,88.431,88.825,764459.0
2012-06-07,89.535,92.533,88.194,92.139,1329002.0
2012-06-08,91.35,92.927,91.192,92.927,2835890.0
2012-06-09,91.35,92.927,91.192,92.927,2835890.0
2012-06-10,91.35,92.927,91.192,92.927,2835890.0
2012-06-11,94.663,94.978,92.849,93.322,1015966.0
2012-06-12,93.48,93.48,90.403,90.797,561216.0
2012-06-13,91.35,93.401,90.719,93.401,1704922.0
2012-06-14,92.849,94.426,91.981,93.558,654243.0
2012-06-15,93.874,95.452,92.533,95.215,1483656.0
2012-06-16,93.874,95.452,92.533,95.215,1483656.0
2012-06-17,93.874,95.452,92.533,95.215,1483656.0
2012-06-18,96.083,97.187,94.347,95.294,810851.0
2012-06-19,96.083,97.582,95.373,97.108,616805.0
2012-06-20,97.661,99.948,96.319,99.712,1487256.0
2012-06-21,99.554,100.343,98.292,98.607,598576.0
2012-06-22,98.213,98.371,97.029,98.055,626116.0
2012-06-23,98.213,98.371,97.029,98.055,626116.0
2012-06-24,98.213,98.371,97.029,98.055,626116.0
2012-06-25,97.424,98.134,96.951,97.424,810983.0
2012-06-26,97.266,98.292,96.635,97.818,478413.0
2012-06-27,97.897,100.974,96.951,100.974,731615.0
2012-06-28,100.5,100.737,97.976,99.238,454472.0
2012-06-29,100.974,101.684,100.027,100.579,673461.0
2012-06-30,100.974,101.684,100.027,100.579,673461.0
2012-07-01,100.974,101.684,100.027,100.579,673461.0
2012-07-02,100.895,102.394,100.5,101.605,833688.0
2012-07-03,102.157,102.236,101.368,101.763,860880.0
2012-07-04,102.236,102.315,100.974,102.157,181374.0
2012-07-05,101.526,102.473,100.185,100.185,1122995.0
2012-07-06,100.737,100.737,99.317,99.396,518947.0
2012-07-07,100.737,100.737,99.317,99.396,518947.0
2012-07-08,100.737,100.737,99.317,99.396,518947.0
2012-07-09,99.79,100.974,99.08,100.974,1345663.0
2012-07-10,101.684,103.025,100.185,102.473,719478.0
2012-07-11,102.473,102.473,98.765,98.844,621701.0
2012-07-12,98.686,99.396,97.187,97.818,881637.0
2012-07-13,98.449,102.394,98.449,102.394,716449.0
2012-07-14,98.449,102.394,98.449,102.394,716449.0
2012-07-15,98.449,102.394,98.449,102.394,716449.0
2012-07-16,102.551,102.551,100.185,101.763,710349.0
2012-07-17,102.394,103.104,100.974,102.473,712009.0
2012-07-18,103.183,103.183,100.343,100.343,600050.0
