,GSK LN Equity,GSK LN Equity,GSK LN Equity,GSK LN Equity,GSK LN Equity
2017-05-21,1211.047,1211.047,1202.612,1208.48,7470164.0
2017-05-22,1213.615,1214.348,1204.079,1204.445,5894254.0
2017-05-23,1200.778,1205.179,1193.076,1195.276,8327371.0
2017-05-24,1196.377,1204.079,1194.91,1198.211,6677266.0
2017-05-25,1199.678,1202.978,1183.54,1186.841,5194317.0
2017-05-26,1193.076,1209.947,1193.076,1205.546,7441973.0
2017-05-27,1193.076,1209.947,1193.076,1205.546,7441973.0
2017-05-28,1193.076,1209.947,1193.076,1205.546,7441973.0
2017-05-29,1193.076,1209.947,1193.076,1205.546,406.0
2017-05-30,1202.978,1228.285,1196.377,1227.185,13266108.0
2017-05-31,1231.219,1255.792,1227.551,1249.557,22741221.0
2017-06-01,1249.19,1263.494,1245.523,1249.557,10158134.0
2017-06-02,1257.259,1263.494,1246.623,1251.391,8066530.0
2017-06-03,1257.259,1263.494,1246.623,1251.391,8066530.0
2017-06-04,1257.259,1263.494,1246.623,1251.391,8066530.0
2017-06-05,1249.19,1252.858,1236.721,1240.388,5348833.0
2017-06-06,1240.755,1249.557,1239.288,1247.723,7108899.0
2017-06-07,1242.589,1249.19,1232.686,1238.554,7310134.0
2017-06-08,1238.188,1248.824,1233.053,1233.053,6377442.0
2017-06-09,1251.391,1264.594,1235.62,1245.523,7931043.0
2017-06-10,1251.391,1264.594,1235.62,1245.523,7931043.0
2017-06-11,1251.391,1264.594,1235.62,1245.523,7931043.0
2017-06-12,1238.921,1245.89,1234.887,1243.689,4503686.0
2017-06-13,1248.824,1249.557,1233.42,1235.253,6744754.0
2017-06-14,1232.319,1244.423,1228.652,1235.62,7990352.0
2017-06-15,1235.987,1239.288,1223.517,1235.253,6470758.0
2017-06-16,1235.987,1242.589,1229.385,1235.987,18307560.0
2017-06-17,1235.987,1242.589,1229.385,1235.987,18307560.0
2017-06-18,1235.987,1242.589,1229.385,1235.987,18307560.0
2017-06-19,1245.523,1245.89,1235.253,1243.689,5281655.0
2017-06-20,1246.623,1253.958,1241.855,1241.855,9469714.0
2017-06-21,1240.388,1244.789,1230.486,1234.52,7368519.0
2017-06-22,1240.755,1264.961,1235.987,1263.127,8954395.0
2017-06-23,1261.66,1262.761,1253.225,1253.225,4576848.0
2017-06-24,1261.66,1262.761,1253.225,1253.225,4576848.0
2017-06-25,1261.66,1262.761,1253.225,1253.225,4576848.0
2017-06-26,1254.325,1261.294,1249.924,1255.059,4994426.0
2017-06-27,1248.824,1253.225,1239.655,1245.156,5314036.0
2017-06-28,1242.589,1242.955,1219.849,1220.216,6983116.0
2017-06-29,1219.849,1224.251,1201.878,1207.746,7039290.0
2017-06-30,1202.978,1209.213,1193.443,1199.678,5700756.0
2017-07-01,1202.978,1209.213,1193.443,1199.678,5700756.0
2017-07-02,1202.978,1209.213,1193.443,1199.678,5700756.0
2017-07-03,1199.678,1200.411,1189.041,1195.643,5385042.0
2017-07-04,1191.242,1198.944,1189.041,1194.543,3040510.0
2017-07-05,1180.973,1192.342,1173.271,1192.342,8094918.0
2017-07-06,1194.543,1194.543,1174.371,1179.506,6219680.0
2017-07-07,1179.872,1190.142,1176.938,1184.274,5559055.0
2017-07-08,1179.872,1190.142,1176.938,1184.274,5559055.0
2017-07-09,1179.872,1190.142,1176.938,1184.274,5559055.0
2017-07-10,1188.308,1193.809,1182.807,1185.374,4378366.0
2017-07-11,1186.107,1186.107,1173.637,1175.838,5602102.0
2017-07-12,1184.64,1200.411,1181.706,1194.176,7611953.0
2017-07-13,1195.276,1196.743,1183.54,1186.841,7012508.0
2017-07-14,1188.308,1188.308,1176.205,1179.872,4683065.0
2017-07-15,1188.308,1188.308,1176.205,1179.872,4683065.0
2017-07-16,1188.308,1188.308,1176.205,1179.872,4683065.0
2017-07-17,1178.772,1186.107,1172.904,1174.371,5215609.0
2017-07-18,1173.637,1180.239,1166.302,1173.637,6054694.0
2017-07-19,1180.239,1188.675,1172.537,1181.339,5471508.0
2017-07-20,1181.706,1195.643,1180.606,1191.976,6012626.0
2017-07-21,1194.176,1197.11,1184.274,1184.64,5028832.0
2017-07-22,1194.176,1197.11,1184.274,1184.64,5028832.0
2017-07-23,1194.176,1197.11,1184.274,1184.64,5028832.0
2017-07-24,1184.64,1185.374,1163.001,1170.337,10705122.0
2017-07-25,1174.371,1178.405,1158.234,1163.368,6637694.0
2017-07-26,1163.368,1178.039,1129.626,1133.66,11299153.0
2017-07-27,1129.626,1129.993,1112.755,1123.024,11139028.0
2017-07-28,1133.294,1133.294,1110.188,1113.855,8916835.0
2017-07-29,1133.294,1133.294,1110.188,1113.855,8916835.0
2017-07-30,1133.294,1133.294,1110.188,1113.855,8916835.0
2017-07-31,1121.924,1125.225,1110.188,1110.921,10580083.0
2017-08-01,1112.388,1120.457,1106.153,1112.388,5819486.0
2017-08-02,1112.022,1116.423,1108.354,1112.755,4556326.0
2017-08-03,1112.388,1128.159,1109.087,1120.824,5353700.0
2017-08-04,1120.824,1127.059,1116.423,1125.225,4888450.0
2017-08-05,1120.824,1127.059,1116.423,1125.225,4888450.0
2017-08-06,1120.824,1127.059,1116.423,1125.225,4888450.0
2017-08-07,1124.125,1128.159,1117.523,1119.724,4263297.0
2017-08-08,1121.191,1127.059,1117.156,1125.225,4336099.0
2017-08-09,1118.623,1119.357,1105.787,1106.52,7783350.0
2017-08-10,1114.32,1116.549,1101.32,1102.062,7101866.0
2017-08-11,1096.491,1102.434,1087.948,1095.748,6788834.0
2017-08-12,1096.491,1102.434,1087.948,1095.748,6788834.0
2017-08-13,1096.491,1102.434,1087.948,1095.748,6788834.0
2017-08-14,1099.834,1102.434,1092.776,1099.834,5213277.0
2017-08-15,1101.691,1114.32,1101.691,1110.234,4105563.0
2017-08-16,1113.206,1121.377,1112.091,1117.292,5186106.0
2017-08-17,1116.549,1123.606,1116.177,1118.777,4892918.0
2017-08-18,1115.063,1115.063,1103.548,1106.891,6558082.0
2017-08-19,1115.063,1115.063,1103.548,1106.891,6558082.0
2017-08-20,1115.063,1115.063,1103.548,1106.891,6558082.0
2017-08-21,1100.577,1105.405,1096.491,1099.091,4257761.0
2017-08-22,1101.32,1117.292,1101.32,1117.292,5563361.0
2017-08-23,1119.52,1131.778,1117.292,1126.949,6163118.0
2017-08-24,1126.206,1138.464,1126.206,1131.406,6369829.0
2017-08-25,1134.006,1136.978,1128.063,1128.806,3979972.0
2017-08-26,1134.006,1136.978,1128.063,1128.806,3979972.0
2017-08-27,1134.006,1136.978,1128.063,1128.806,3979972.0
2017-08-28,1134.006,1136.978,1128.063,1128.806,3979972.0
2017-08-29,1110.606,1118.406,1103.548,1113.206,6422518.0
2017-08-30,1118.777,1129.92,1115.806,1126.949,6844251.0
2017-08-31,1131.035,1140.692,1129.549,1139.206,6550610.0
2017-09-01,1138.092,1146.264,1136.235,1138.464,5372178.0
2017-09-02,1138.092,1146.264,1136.235,1138.464,5372178.0
2017-09-03,1138.092,1146.264,1136.235,1138.464,5372178.0
2017-09-04,1135.492,1135.492,1122.12,1125.835,2799701.0
2017-09-05,1126.206,1131.035,1121.377,1124.349,5733841.0
2017-09-06,1119.892,1125.463,1109.863,1118.777,7762402.0
2017-09-07,1119.149,1123.606,1114.32,1122.12,5284407.0
2017-09-08,1112.463,1116.92,1106.148,1109.863,7326832.0
2017-09-09,1112.463,1116.92,1106.148,1109.863,7326832.0
2017-09-10,1112.463,1116.92,1106.148,1109.863,7326832.0
2017-09-11,1113.577,1117.292,1106.52,1112.834,7402377.0
2017-09-12,1117.663,1122.863,1110.977,1111.72,6455067.0
2017-09-13,1107.263,1112.834,1094.262,1107.634,11130094.0
2017-09-14,1107.634,1112.091,1095.377,1099.834,9929620.0
2017-09-15,1099.834,1101.32,1079.405,1080.148,19256727.0
2017-09-16,1099.834,1101.32,1079.405,1080.148,19256727.0
2017-09-17,1099.834,1101.32,1079.405,1080.148,19256727.0
2017-09-18,1083.49,1086.833,1078.29,1082.376,4901776.0
2017-09-19,1080.519,1083.119,1072.719,1078.662,13477299.0
2017-09-20,1077.176,1087.576,1073.09,1080.148,6646118.0
2017-09-21,1082.748,1093.148,1081.262,1090.548,5729949.0
2017-09-22,1086.462,1101.691,1084.976,1095.005,5230934.0
2017-09-23,1086.462,1101.691,1084.976,1095.005,5230934.0
2017-09-24,1086.462,1101.691,1084.976,1095.005,5230934.0
2017-09-25,1091.291,1099.834,1090.176,1099.462,4803217.0
2017-09-26,1100.948,1106.148,1093.891,1100.948,7109999.0
2017-09-27,1103.548,1106.52,1100.577,1103.92,6987804.0
2017-09-28,1108.377,1109.12,1100.948,1100.948,6864153.0
2017-09-29,1101.32,1112.463,1101.32,1105.777,7126466.0
2017-09-30,1101.32,1112.463,1101.32,1105.777,7126466.0
2017-10-01,1101.32,1112.463,1101.32,1105.777,7126466.0
2017-10-02,1110.234,1133.263,1106.891,1129.549,7064253.0
2017-10-03,1128.435,1135.864,1125.092,1129.178,6648723.0
2017-10-04,1126.949,1129.549,1122.492,1122.492,7126958.0
2017-10-05,1121.749,1131.778,1120.634,1131.778,5440698.0
2017-10-06,1135.864,1137.721,1131.035,1135.492,4312413.0
2017-10-07,1135.864,1137.721,1131.035,1135.492,4312413.0
2017-10-08,1135.864,1137.721,1131.035,1135.492,4312413.0
2017-10-09,1135.121,1138.835,1129.178,1131.406,4891702.0
2017-10-10,1129.92,1134.006,1123.977,1125.835,6053614.0
2017-10-11,1125.835,1128.806,1122.492,1126.949,12087644.0
2017-10-12,1128.806,1138.092,1126.578,1134.749,6386787.0
2017-10-13,1126.949,1131.406,1125.463,1126.206,5714242.0
2017-10-14,1126.949,1131.406,1125.463,1126.206,5714242.0
2017-10-15,1126.949,1131.406,1125.463,1126.206,5714242.0
2017-10-16,1130.663,1131.035,1124.72,1128.435,6877439.0
2017-10-17,1126.578,1131.778,1122.863,1126.206,5807717.0
2017-10-18,1128.063,1141.807,1126.206,1139.206,5929854.0
2017-10-19,1135.492,1142.178,1132.521,1141.064,7269386.0
2017-10-20,1146.264,1147.007,1127.32,1131.778,6892234.0
2017-10-21,1146.264,1147.007,1127.32,1131.778,6892234.0
2017-10-22,1146.264,1147.007,1127.32,1131.778,6892234.0
2017-10-23,1133.635,1135.492,1126.949,1128.806,5219619.0
2017-10-24,1128.806,1130.292,1115.806,1123.606,6534513.0
2017-10-25,1123.235,1138.092,1056.747,1061.576,18532241.0
2017-10-26,1048.204,1061.576,1015.517,1025.174,24829122.0
2017-10-27,1018.117,1024.432,1003.631,1015.146,15899215.0
2017-10-28,1018.117,1024.432,1003.631,1015.146,15899215.0
2017-10-29,1018.117,1024.432,1003.631,1015.146,15899215.0
2017-10-30,1012.917,1025.174,1009.202,1019.603,7860983.0
2017-10-31,1017.374,1022.574,1000.659,1008.46,9579459.0
2017-11-01,1006.602,1015.888,1003.259,1004.002,13544114.0
2017-11-02,998.431,1014.031,992.488,1009.202,11225166.0
2017-11-03,1009.202,1014.403,1003.259,1011.06,5654533.0
2017-11-04,1009.202,1014.403,1003.259,1011.06,5654533.0
2017-11-05,1009.202,1014.403,1003.259,1011.06,5654533.0
2017-11-06,1002.888,1014.774,1002.888,1010.688,5519281.0
2017-11-07,1012.545,1012.545,993.973,997.688,7831731.0
2017-11-08,999.174,1015.146,997.688,1012.174,10331579.0
2017-11-09,1016.694,1028.372,1013.681,1014.434,10107642.0
2017-11-10,1016.318,1018.201,991.079,992.963,7611182.0
2017-11-11,1016.318,1018.201,991.079,992.963,7611182.0
2017-11-12,1016.318,1018.201,991.079,992.963,7611182.0
2017-11-13,996.353,1002.757,991.456,993.716,7536787.0
2017-11-14,993.716,997.86,987.689,987.689,5398831.0
2017-11-15,986.936,998.613,985.052,985.052,7369533.0
2017-11-16,989.196,994.846,984.675,992.963,13767419.0
2017-11-17,989.196,992.586,979.402,985.429,5153980.0
2017-11-18,989.196,992.586,979.402,985.429,5153980.0
2017-11-19,989.196,992.586,979.402,985.429,5153980.0
2017-11-20,984.299,992.209,983.169,989.572,7585274.0
2017-11-21,986.936,988.066,974.881,981.662,7593991.0
2017-11-22,981.662,991.456,976.012,981.285,7712477.0
2017-11-23,977.518,985.052,974.128,983.545,4904702.0
2017-11-24,986.936,988.066,972.998,977.518,4047616.0
2017-11-25,986.936,988.066,972.998,977.518,4047616.0
2017-11-26,986.936,988.066,972.998,977.518,4047616.0
2017-11-27,981.662,999.366,980.155,994.846,8244540.0
2017-11-28,989.572,1012.174,989.572,1006.9,8644228.0
2017-11-29,1000.12,1000.12,984.299,985.052,9590321.0
2017-11-30,980.532,983.169,962.451,963.957,11878730.0
2017-12-01,970.738,983.169,966.594,971.868,8818842.0
2017-12-02,970.738,983.169,966.594,971.868,8818842.0
2017-12-03,970.738,983.169,966.594,971.868,8818842.0
2017-12-04,979.025,981.662,972.245,972.245,5395338.0
2017-12-05,972.621,978.648,962.827,963.581,7666046.0
2017-12-06,958.684,973.375,956.8,962.827,5923005.0
2017-12-07,965.087,971.115,960.567,960.944,10004079.0
2017-12-08,963.204,972.621,959.06,969.984,6098095.0
2017-12-09,963.204,972.621,959.06,969.984,6098095.0
2017-12-10,963.204,972.621,959.06,969.984,6098095.0
2017-12-11,969.231,985.052,969.231,981.662,5630649.0
2017-12-12,985.806,991.079,983.545,990.326,5935335.0
2017-12-13,987.689,996.73,986.936,989.949,7676016.0
2017-12-14,991.079,991.079,972.245,972.245,23668231.0
2017-12-15,973.751,979.778,970.361,975.635,11898588.0
2017-12-16,973.751,979.778,970.361,975.635,11898588.0
2017-12-17,973.751,979.778,970.361,975.635,11898588.0
2017-12-18,979.402,990.326,976.765,982.415,6916022.0
2017-12-19,983.922,991.456,982.039,986.936,6941301.0
2017-12-20,985.052,992.586,982.415,986.936,6087754.0
2017-12-21,984.299,995.223,982.415,994.469,5523049.0
2017-12-22,989.196,991.833,979.778,980.909,3315536.0
2017-12-23,989.196,991.833,979.778,980.909,3315536.0
2017-12-24,989.196,991.833,979.778,980.909,3315536.0
2017-12-25,989.196,991.833,979.778,980.909,3315536.0
2017-12-26,989.196,991.833,979.778,980.909,3315536.0
2017-12-27,984.675,991.833,983.545,987.312,4008378.0
2017-12-28,986.559,989.572,982.415,986.936,3190230.0
2017-12-29,979.402,996.353,979.402,996.353,3051299.0
2017-12-30,979.402,996.353,979.402,996.353,3051299.0
2017-12-31,979.402,996.353,979.402,996.353,3051299.0
2018-01-01,979.402,996.353,979.402,996.353,3051299.0
2018-01-02,996.73,996.73,988.292,995.826,4862038.0
2018-01-03,1015.564,1017.222,1006.674,1011.948,7088255.0
2018-01-04,1017.071,1018.126,1006.524,1009.236,7603737.0
2018-01-05,1011.797,1025.358,1008.03,1025.358,8263066.0
2018-01-06,1011.797,1025.358,1008.03,1025.358,8263066.0
2018-01-07,1011.797,1025.358,1008.03,1025.358,8263066.0
2018-01-08,1029.577,1040.426,1018.126,1019.633,8039467.0
2018-01-09,1024.153,1025.66,1011.797,1014.66,7041398.0
2018-01-10,1010.893,1014.811,994.62,1002.757,8936179.0
2018-01-11,1006.524,1011.044,1000.346,1002.455,7184458.0
2018-01-12,1011.647,1023.4,1006.825,1019.331,10208968.0
2018-01-13,1011.647,1023.4,1006.825,1019.331,10208968.0
2018-01-14,1011.647,1023.4,1006.825,1019.331,10208968.0
2018-01-15,1017.523,1021.29,1009.989,1019.331,4983379.0
2018-01-16,1022.043,1025.208,1016.468,1020.838,7950623.0
2018-01-17,1028.824,1032.289,1022.947,1024.002,8819626.0
2018-01-18,1024.756,1026.112,1010.441,1019.482,10663708.0
2018-01-19,1018.126,1027.166,1018.126,1023.098,6637421.0
2018-01-20,1018.126,1027.166,1018.126,1023.098,6637421.0
2018-01-21,1018.126,1027.166,1018.126,1023.098,6637421.0
2018-01-22,1021.742,1027.92,1018.578,1020.989,5036242.0
2018-01-23,1018.126,1036.358,1017.523,1027.92,6368709.0
2018-01-24,1023.249,1028.221,1009.839,1014.811,8184886.0
2018-01-25,1011.647,1016.77,1002.305,1005.77,6541268.0
2018-01-26,1008.482,1023.4,1005.77,1020.838,6766326.0
2018-01-27,1008.482,1023.4,1005.77,1020.838,6766326.0
2018-01-28,1008.482,1023.4,1005.77,1020.838,6766326.0
2018-01-29,1020.838,1022.797,1012.701,1016.318,5722734.0
2018-01-30,1011.044,1021.29,1007.126,1010.291,6924998.0
2018-01-31,1003.962,1010.14,993.264,994.771,7648932.0
2018-02-01,989.497,993.565,983.922,986.634,7661346.0
2018-02-02,977.142,991.305,976.087,987.538,6340774.0
2018-02-03,977.142,991.305,976.087,987.538,6340774.0
2018-02-04,977.142,991.305,976.087,987.538,6340774.0
2018-02-05,976.388,976.991,961.471,964.635,10434254.0
2018-02-06,941.732,951.526,931.486,936.308,12761080.0
2018-02-07,949.266,975.484,936.459,968.402,13172001.0
2018-02-08,969.457,1003.359,968.101,982.265,13804554.0
2018-02-09,972.32,979.703,965.992,972.621,9474535.0
2018-02-10,972.32,979.703,965.992,972.621,9474535.0
2018-02-11,972.32,979.703,965.992,972.621,9474535.0
2018-02-12,984.223,985.73,973.073,973.827,7388350.0
2018-02-13,973.224,976.539,967.649,972.621,5921358.0
2018-02-14,974.429,976.69,962.677,972.471,10251827.0
2018-02-15,974.58,986.182,969.608,979.703,5713430.0
2018-02-16,986.182,996.127,981.511,993.415,7070096.0
2018-02-17,986.182,996.127,981.511,993.415,7070096.0
2018-02-18,986.182,996.127,981.511,993.415,7070096.0
2018-02-19,997.483,997.935,982.265,985.881,3380016.0
2018-02-20,988.442,1003.51,987.689,998.236,5956383.0
2018-02-21,992.812,1001.401,989.497,997.935,4457965.0
2018-02-22,999.929,1002.076,993.182,999.009,5220536.0
2018-02-23,996.402,997.475,990.882,993.642,4467190.0
2018-02-24,996.402,997.475,990.882,993.642,4467190.0
2018-02-25,996.402,997.475,990.882,993.642,4467190.0
2018-02-26,996.709,1002.076,991.648,997.475,4753389.0
2018-02-27,1000.542,1004.682,993.182,999.622,5156217.0
2018-02-28,993.795,1014.036,992.415,1002.229,7379851.0
2018-03-01,999.009,1007.136,997.169,1000.082,7785443.0
2018-03-02,990.882,997.782,987.968,989.042,5593695.0
2018-03-03,990.882,997.782,987.968,989.042,5593695.0
2018-03-04,990.882,997.782,987.968,989.042,5593695.0
2018-03-05,989.808,1003.609,988.888,1003.456,4546592.0
2018-03-06,1012.349,1022.776,1009.436,1009.436,6267110.0
2018-03-07,1001.615,1016.643,997.782,1012.809,6577951.0
2018-03-08,1013.729,1035.044,1011.736,1032.59,6862110.0
2018-03-09,1030.443,1032.59,1020.476,1024.31,5965908.0
2018-03-10,1030.443,1032.59,1020.476,1024.31,5965908.0
2018-03-11,1030.443,1032.59,1020.476,1024.31,5965908.0
2018-03-12,1025.076,1032.59,1021.396,1025.843,3930593.0
2018-03-13,1024.463,1026.457,1004.682,1009.282,7691026.0
2018-03-14,1008.976,1014.956,1002.382,1003.609,5675542.0
2018-03-15,1005.449,1012.196,1001.309,1005.296,7513440.0
2018-03-16,1004.836,1017.103,1002.842,1014.649,11093806.0
2018-03-17,1004.836,1017.103,1002.842,1014.649,11093806.0
2018-03-18,1004.836,1017.103,1002.842,1014.649,11093806.0
2018-03-19,1014.343,1015.263,996.555,998.089,3915390.0
2018-03-20,1002.076,1003.609,993.642,994.715,4036191.0
2018-03-21,996.862,996.862,986.742,993.795,4374683.0
2018-03-22,987.355,987.815,973.554,976.621,6587986.0
2018-03-23,1020.476,1034.43,997.782,1008.669,14829586.0
2018-03-24,1020.476,1034.43,997.782,1008.669,14829586.0
2018-03-25,1020.476,1034.43,997.782,1008.669,14829586.0
2018-03-26,1012.809,1017.103,982.601,987.662,6910667.0
2018-03-27,1012.043,1061.265,1008.209,1035.81,15205852.0
2018-03-28,1035.81,1071.385,1029.523,1071.385,12427946.0
2018-03-29,1069.085,1078.285,1062.338,1068.778,9610192.0
2018-03-30,1069.085,1078.285,1062.338,1068.778,9610192.0
2018-03-31,1069.085,1078.285,1062.338,1068.778,9610192.0
2018-04-01,1069.085,1078.285,1062.338,1068.778,9610192.0
2018-04-02,1069.085,1078.285,1062.338,1068.778,9610192.0
2018-04-03,1056.358,1067.858,1050.224,1056.511,7472682.0
2018-04-04,1069.698,1072.305,1053.751,1069.852,8608575.0
2018-04-05,1081.046,1088.712,1074.145,1088.712,6898694.0
2018-04-06,1087.026,1096.226,1084.572,1090.706,6976286.0
2018-04-07,1087.026,1096.226,1084.572,1090.706,6976286.0
2018-04-08,1087.026,1096.226,1084.572,1090.706,6976286.0
2018-04-09,1090.859,1098.22,1082.732,1089.786,4502975.0
2018-04-10,1094.233,1108.187,1091.319,1108.187,7518027.0
2018-04-11,1103.893,1104.046,1094.233,1101.9,7984923.0
2018-04-12,1098.68,1107.113,1096.073,1096.073,7440650.0
2018-04-13,1101.593,1101.593,1087.639,1088.712,5013214.0
2018-04-14,1101.593,1101.593,1087.639,1088.712,5013214.0
2018-04-15,1101.593,1101.593,1087.639,1088.712,5013214.0
2018-04-16,1092.086,1093.926,1075.065,1079.972,5591169.0
2018-04-17,1081.966,1084.879,1072.918,1083.039,5045517.0
2018-04-18,1085.646,1094.233,1079.052,1089.939,7673432.0
2018-04-19,1091.626,1091.779,1076.599,1079.052,5372511.0
2018-04-20,1087.946,1100.213,1084.266,1096.379,6157371.0
2018-04-21,1087.946,1100.213,1084.266,1096.379,6157371.0
2018-04-22,1087.946,1100.213,1084.266,1096.379,6157371.0
2018-04-23,1098.68,1108.493,1093.619,1107.88,5544889.0
2018-04-24,1107.88,1125.207,1105.58,1121.067,6443309.0
2018-04-25,1124.287,1130.728,1070.158,1082.732,11413473.0
2018-04-26,1074.605,1101.593,1074.452,1101.593,6630514.0
2018-04-27,1106.5,1125.054,1103.28,1123.367,7541704.0
2018-04-28,1106.5,1125.054,1103.28,1123.367,7541704.0
2018-04-29,1106.5,1125.054,1103.28,1123.367,7541704.0
2018-04-30,1130.881,1133.028,1118.0,1120.454,6841658.0
2018-05-01,1127.047,1132.721,1116.62,1125.361,3163746.0
2018-05-02,1129.041,1130.881,1118.92,1119.38,4898254.0
2018-05-03,1122.141,1125.054,1113.094,1113.707,7695262.0
2018-05-04,1121.374,1126.894,1110.64,1126.434,5619923.0
2018-05-05,1121.374,1126.894,1110.64,1126.434,5619923.0
2018-05-06,1121.374,1126.894,1110.64,1126.434,5619923.0
2018-05-07,1121.374,1126.894,1110.64,1126.434,5619923.0
2018-05-08,1129.501,1129.501,1118.614,1128.121,7429706.0
2018-05-09,1128.121,1133.794,1116.007,1133.641,5812524.0
2018-05-10,1140.942,1148.864,1135.35,1147.155,4494801.0
2018-05-11,1141.719,1147.777,1132.709,1138.922,5176374.0
2018-05-12,1141.719,1147.777,1132.709,1138.922,5176374.0
2018-05-13,1141.719,1147.777,1132.709,1138.922,5176374.0
2018-05-14,1149.485,1154.611,1144.67,1146.689,5089273.0
2018-05-15,1142.185,1146.379,1139.233,1141.719,6301421.0
2018-05-16,1136.592,1150.417,1135.816,1148.087,6505637.0
2018-05-17,1148.553,1158.495,1144.204,1157.563,4824101.0
2018-05-18,1154.922,1163.31,1150.728,1155.854,7032610.0
2018-05-19,1154.922,1163.31,1150.728,1155.854,7032610.0
2018-05-20,1154.922,1163.31,1150.728,1155.854,7032610.0
2018-05-21,1161.136,1165.64,1155.543,1162.534,3997651.0
2018-05-22,1161.136,1177.446,1160.514,1172.164,6685754.0
2018-05-23,1165.796,1180.397,1165.796,1170.922,7491746.0
2018-05-24,1165.019,1173.096,1160.514,1160.514,5603206.0
2018-05-25,1161.912,1166.728,1156.009,1165.019,5917150.0
2018-05-26,1161.912,1166.728,1156.009,1165.019,5917150.0
2018-05-27,1161.912,1166.728,1156.009,1165.019,5917150.0
2018-05-28,1161.912,1166.728,1156.009,1165.019,5917150.0
2018-05-29,1160.203,1168.747,1152.592,1163.155,9836758.0
2018-05-30,1165.019,1184.591,1165.019,1184.591,6924869.0
2018-05-31,1188.009,1191.426,1177.601,1183.659,15346191.0
2018-06-01,1191.271,1192.203,1181.484,1182.727,4400241.0
2018-06-02,1191.271,1192.203,1181.484,1182.727,4400241.0
2018-06-03,1191.271,1192.203,1181.484,1182.727,4400241.0
2018-06-04,1190.649,1194.999,1181.329,1185.834,4799742.0
2018-06-05,1187.698,1188.164,1172.475,1180.552,6522342.0
2018-06-06,1177.601,1180.397,1166.262,1177.446,5880694.0
2018-06-07,1180.708,1189.717,1172.475,1180.397,6206988.0
2018-06-08,1174.339,1194.999,1174.339,1186.766,5195306.0
2018-06-09,1174.339,1194.999,1174.339,1186.766,5195306.0
2018-06-10,1174.339,1194.999,1174.339,1186.766,5195306.0
2018-06-11,1192.047,1198.105,1187.387,1192.979,4929664.0
2018-06-12,1199.969,1202.61,1192.358,1197.795,5580079.0
2018-06-13,1196.552,1203.698,1189.096,1200.125,4882598.0
2018-06-14,1200.746,1234.92,1200.746,1227.309,11056243.0
2018-06-15,1223.891,1230.415,1208.047,1208.513,11352614.0
2018-06-16,1223.891,1230.415,1208.047,1208.513,11352614.0
2018-06-17,1223.891,1230.415,1208.047,1208.513,11352614.0
2018-06-18,1202.921,1208.979,1193.911,1206.028,5190335.0
2018-06-19,1199.193,1208.824,1191.892,1203.853,8554448.0
2018-06-20,1208.979,1220.94,1203.698,1203.853,6670569.0
2018-06-21,1211.309,1214.105,1187.698,1194.843,8364390.0
2018-06-22,1192.047,1202.766,1178.378,1200.746,6749654.0
2018-06-23,1192.047,1202.766,1178.378,1200.746,6749654.0
2018-06-24,1192.047,1202.766,1178.378,1200.746,6749654.0
2018-06-25,1190.649,1198.571,1164.864,1165.796,7799490.0
2018-06-26,1169.679,1176.048,1146.534,1168.902,6670758.0
2018-06-27,1169.058,1181.795,1163.466,1178.844,6946057.0
2018-06-28,1173.562,1182.727,1166.728,1170.766,5899425.0
2018-06-29,1186.3,1197.795,1180.552,1188.164,7112302.0
2018-06-30,1186.3,1197.795,1180.552,1188.164,7112302.0
2018-07-01,1186.3,1197.795,1180.552,1188.164,7112302.0
2018-07-02,1181.484,1186.921,1177.446,1178.378,5474400.0
2018-07-03,1186.766,1208.513,1183.038,1198.416,7447068.0
2018-07-04,1195.154,1202.61,1192.047,1200.746,2769427.0
2018-07-05,1198.727,1199.814,1188.164,1196.397,4680696.0
2018-07-06,1197.95,1203.076,1191.115,1202.144,3915687.0
2018-07-07,1197.95,1203.076,1191.115,1202.144,3915687.0
2018-07-08,1197.95,1203.076,1191.115,1202.144,3915687.0
2018-07-09,1203.853,1205.872,1194.533,1205.872,3631036.0
2018-07-10,1210.688,1217.367,1203.387,1214.416,5044689.0
2018-07-11,1203.853,1213.794,1201.678,1206.338,4374808.0
2018-07-12,1212.862,1226.221,1208.824,1224.513,6089410.0
2018-07-13,1227.153,1236.629,1223.27,1224.047,5904358.0
2018-07-14,1227.153,1236.629,1223.27,1224.047,5904358.0
2018-07-15,1227.153,1236.629,1223.27,1224.047,5904358.0
2018-07-16,1228.241,1228.241,1200.125,1210.222,5020346.0
2018-07-17,1208.513,1217.678,1204.008,1212.396,4731118.0
2018-07-18,1221.095,1235.852,1213.95,1214.571,6116321.0
2018-07-19,1212.707,1215.658,1206.338,1210.066,6437038.0
2018-07-20,1212.552,1212.862,1194.533,1203.698,6853825.0
2018-07-21,1212.552,1212.862,1194.533,1203.698,6853825.0
2018-07-22,1212.552,1212.862,1194.533,1203.698,6853825.0
2018-07-23,1217.212,1220.94,1204.008,1215.192,5568796.0
2018-07-24,1211.309,1215.503,1202.61,1209.134,5833529.0
2018-07-25,1213.018,1240.978,1196.397,1197.95,10129114.0
2018-07-26,1190.96,1204.94,1152.747,1193.135,11515105.0
2018-07-27,1188.785,1209.134,1186.455,1206.494,5841523.0
