,MNDI LN Equity,MNDI LN Equity,MNDI LN Equity,MNDI LN Equity,MNDI LN Equity
2015-04-23,965.796,978.103,950.592,957.108,1447581.0
2015-04-24,972.311,983.171,959.28,980.275,2678261.0
2015-04-25,972.311,983.171,959.28,980.275,2678261.0
2015-04-26,972.311,983.171,959.28,980.275,2678261.0
2015-04-27,976.655,993.307,971.587,988.963,975063.0
2015-04-28,984.619,989.687,965.796,969.416,1458050.0
2015-04-29,966.52,974.483,941.18,949.868,1429456.0
2015-04-30,949.868,957.832,938.284,957.832,1725779.0
2015-05-01,954.936,960.728,943.352,957.108,559668.0
2015-05-02,954.936,960.728,943.352,957.108,559668.0
2015-05-03,954.936,960.728,943.352,957.108,559668.0
2015-05-04,954.936,960.728,943.352,957.108,559668.0
2015-05-05,960.728,968.692,934.664,934.664,1344318.0
2015-05-06,932.492,960.728,929.596,949.144,1784687.0
2015-05-07,946.972,959.28,925.976,955.66,1951356.0
2015-05-08,970.863,979.551,960.004,975.207,1473624.0
2015-05-09,970.863,979.551,960.004,975.207,1473624.0
2015-05-10,970.863,979.551,960.004,975.207,1473624.0
2015-05-11,975.207,978.827,954.936,957.108,1267408.0
2015-05-12,949.868,957.108,935.388,939.732,1324586.0
2015-05-13,1013.579,1049.778,1006.339,1023.714,3538178.0
2015-05-14,1030.23,1056.294,1028.058,1051.95,1923027.0
2015-05-15,1051.226,1064.982,1046.882,1050.502,1516251.0
2015-05-16,1051.226,1064.982,1046.882,1050.502,1516251.0
2015-05-17,1051.226,1064.982,1046.882,1050.502,1516251.0
2015-05-18,1054.122,1062.086,1044.71,1057.018,1353505.0
2015-05-19,1067.153,1079.461,1063.534,1075.117,1581289.0
2015-05-20,1075.117,1102.629,1072.945,1101.181,2069330.0
2015-05-21,1099.009,1101.905,1086.701,1092.493,1330390.0
2015-05-22,1098.285,1102.629,1088.149,1096.837,1297576.0
2015-05-23,1098.285,1102.629,1088.149,1096.837,1297576.0
2015-05-24,1098.285,1102.629,1088.149,1096.837,1297576.0
2015-05-25,1098.285,1102.629,1088.149,1096.837,1005.0
2015-05-26,1094.665,1110.593,1080.909,1087.425,3462890.0
2015-05-27,1087.425,1090.321,1070.773,1088.873,2062314.0
2015-05-28,1088.149,1089.597,1073.669,1080.909,2075572.0
2015-05-29,1080.909,1084.529,1058.466,1068.601,21244018.0
2015-05-30,1080.909,1084.529,1058.466,1068.601,21244018.0
2015-05-31,1080.909,1084.529,1058.466,1068.601,21244018.0
2015-06-01,1070.049,1077.289,1049.778,1052.674,2114556.0
2015-06-02,1058.466,1064.982,1037.47,1040.366,2781079.0
2015-06-03,1040.366,1041.814,1025.886,1032.402,2720131.0
2015-06-04,1029.506,1029.506,1004.891,1012.855,2288808.0
2015-06-05,1012.131,1015.027,991.859,999.823,1454807.0
2015-06-06,1012.131,1015.027,991.859,999.823,1454807.0
2015-06-07,1012.131,1015.027,991.859,999.823,1454807.0
2015-06-08,999.823,1003.443,990.411,990.411,1213157.0
2015-06-09,991.135,1020.094,986.067,1009.959,3300989.0
2015-06-10,1011.407,1031.678,1003.443,1025.886,2233338.0
2015-06-11,1025.162,1038.194,1015.751,1023.714,1677209.0
2015-06-12,1021.542,1026.61,1004.891,1013.579,1840603.0
2015-06-13,1021.542,1026.61,1004.891,1013.579,1840603.0
2015-06-14,1021.542,1026.61,1004.891,1013.579,1840603.0
2015-06-15,1006.339,1007.063,986.067,986.067,1231885.0
2015-06-16,984.619,1001.271,978.103,999.099,1802470.0
2015-06-17,1001.995,1006.339,984.619,990.411,2480593.0
2015-06-18,986.067,1016.475,978.827,1013.579,1945980.0
2015-06-19,1011.407,1026.61,1008.511,1020.818,2428165.0
2015-06-20,1011.407,1026.61,1008.511,1020.818,2428165.0
2015-06-21,1011.407,1026.61,1008.511,1020.818,2428165.0
2015-06-22,1038.918,1040.366,1026.61,1033.85,2230243.0
2015-06-23,1038.194,1041.09,1031.678,1036.022,1113620.0
2015-06-24,1033.85,1036.022,1022.266,1025.886,1203313.0
2015-06-25,1024.438,1046.158,1021.542,1043.262,1057011.0
2015-06-26,1038.918,1042.538,1030.23,1034.574,956059.0
2015-06-27,1038.918,1042.538,1030.23,1034.574,956059.0
2015-06-28,1038.918,1042.538,1030.23,1034.574,956059.0
2015-06-29,1000.547,1017.922,1000.547,1001.995,1476022.0
2015-06-30,996.927,1004.167,986.791,992.583,1504432.0
2015-07-01,999.099,1012.855,992.583,1008.511,1351835.0
2015-07-02,1005.615,1009.959,999.099,1004.167,864126.0
2015-07-03,1001.995,1008.511,997.651,1002.719,882918.0
2015-07-04,1001.995,1008.511,997.651,1002.719,882918.0
2015-07-05,1001.995,1008.511,997.651,1002.719,882918.0
2015-07-06,987.515,994.755,981.723,985.343,823663.0
2015-07-07,988.963,993.307,978.827,980.275,1983458.0
2015-07-08,978.827,997.651,970.863,994.755,1782006.0
2015-07-09,1001.271,1036.746,997.651,1036.746,3059252.0
2015-07-10,1056.294,1057.018,1042.538,1052.674,1524894.0
2015-07-11,1056.294,1057.018,1042.538,1052.674,1524894.0
2015-07-12,1056.294,1057.018,1042.538,1052.674,1524894.0
2015-07-13,1065.705,1075.117,1062.086,1074.393,1187475.0
2015-07-14,1074.393,1080.909,1063.534,1073.669,1252526.0
2015-07-15,1070.773,1093.941,1070.773,1091.045,1197084.0
2015-07-16,1098.285,1099.009,1090.321,1097.561,1275556.0
2015-07-17,1097.561,1099.733,1088.873,1099.009,882843.0
2015-07-18,1097.561,1099.733,1088.873,1099.009,882843.0
2015-07-19,1097.561,1099.733,1088.873,1099.009,882843.0
2015-07-20,1099.733,1104.801,1094.665,1102.629,1526271.0
2015-07-21,1106.249,1108.421,1088.149,1100.457,1444945.0
2015-07-22,1088.873,1104.077,1088.873,1090.321,1219135.0
2015-07-23,1098.285,1100.457,1091.769,1099.733,1212813.0
2015-07-24,1096.837,1106.249,1078.013,1080.909,1061888.0
2015-07-25,1096.837,1106.249,1078.013,1080.909,1061888.0
2015-07-26,1096.837,1106.249,1078.013,1080.909,1061888.0
2015-07-27,1076.565,1080.909,1062.81,1073.669,1033254.0
2015-07-28,1083.081,1099.733,1079.461,1096.837,1452571.0
2015-07-29,1102.629,1117.832,1090.321,1117.108,1669236.0
2015-07-30,1122.9,1123.624,1099.009,1106.973,1274664.0
2015-07-31,1112.764,1115.66,1101.905,1114.936,1364497.0
2015-08-01,1112.764,1115.66,1101.905,1114.936,1364497.0
2015-08-02,1112.764,1115.66,1101.905,1114.936,1364497.0
2015-08-03,1107.697,1121.452,1104.801,1117.108,894713.0
2015-08-04,1117.108,1146.068,1108.421,1146.068,2293606.0
2015-08-05,1145.344,1156.204,1145.344,1154.032,1718979.0
2015-08-06,1154.032,1162.719,1123.624,1128.692,1652280.0
2015-08-07,1130.864,1162.719,1129.416,1156.204,1186454.0
2015-08-08,1130.864,1162.719,1129.416,1156.204,1186454.0
2015-08-09,1130.864,1162.719,1129.416,1156.204,1186454.0
2015-08-10,1161.995,1168.511,1152.584,1166.339,1335479.0
2015-08-11,1159.1,1163.443,1139.552,1146.068,1904743.0
2015-08-12,1137.38,1137.38,1104.801,1111.317,1806892.0
2015-08-13,1129.416,1136.656,1119.28,1128.692,1297106.0
2015-08-14,1128.692,1141.0,1123.624,1136.656,1201564.0
2015-08-15,1128.692,1141.0,1123.624,1136.656,1201564.0
2015-08-16,1128.692,1141.0,1123.624,1136.656,1201564.0
2015-08-17,1141.0,1142.448,1114.936,1133.76,1440304.0
2015-08-18,1133.76,1147.516,1122.176,1127.244,1391503.0
2015-08-19,1122.9,1133.036,1110.593,1110.593,1063009.0
2015-08-20,1103.423,1105.609,1069.169,1084.474,2685159.0
2015-08-21,1070.626,1070.626,1053.135,1053.135,2066748.0
2015-08-22,1070.626,1070.626,1053.135,1053.135,2066748.0
2015-08-23,1070.626,1070.626,1053.135,1053.135,2066748.0
2015-08-24,1011.593,1017.423,956.932,987.542,2827740.0
2015-08-25,997.016,1039.287,990.457,1036.372,2467878.0
2015-08-26,1026.169,1050.22,1008.677,1023.982,2002831.0
2015-08-27,1047.304,1070.626,1040.016,1066.982,1505331.0
2015-08-28,1071.355,1078.643,1058.237,1077.186,1550896.0
2015-08-29,1071.355,1078.643,1058.237,1077.186,1550896.0
2015-08-30,1071.355,1078.643,1058.237,1077.186,1550896.0
2015-08-31,1071.355,1078.643,1058.237,1077.186,1550896.0
2015-09-01,1064.067,1066.982,1026.169,1032.728,1494002.0
2015-09-02,1041.474,1066.254,1032.728,1060.423,1623984.0
2015-09-03,1071.355,1091.033,1071.355,1088.118,1731887.0
2015-09-04,1077.186,1080.101,1061.152,1067.711,1521856.0
2015-09-05,1077.186,1080.101,1061.152,1067.711,1521856.0
2015-09-06,1077.186,1080.101,1061.152,1067.711,1521856.0
2015-09-07,1076.457,1077.915,1053.864,1069.898,905999.0
2015-09-08,1073.542,1089.576,1073.542,1083.745,1216653.0
2015-09-09,1109.982,1110.711,1069.898,1072.813,1512142.0
2015-09-10,1061.881,1082.287,1058.965,1082.287,1442101.0
2015-09-11,1083.016,1088.118,1060.423,1069.169,916311.0
2015-09-12,1083.016,1088.118,1060.423,1069.169,916311.0
2015-09-13,1083.016,1088.118,1060.423,1069.169,916311.0
2015-09-14,1074.999,1088.118,1066.982,1077.186,1082343.0
2015-09-15,1076.457,1085.203,1066.982,1077.186,1259104.0
2015-09-16,1056.779,1067.711,1023.254,1026.898,2528399.0
2015-09-17,1025.44,1037.83,1023.254,1026.169,1636090.0
2015-09-18,1026.169,1034.915,996.287,1005.762,2095286.0
2015-09-19,1026.169,1034.915,996.287,1005.762,2095286.0
2015-09-20,1026.169,1034.915,996.287,1005.762,2095286.0
2015-09-21,1000.66,1026.898,1000.66,1010.864,896956.0
2015-09-22,1010.135,1011.593,970.779,973.694,1954091.0
2015-09-23,976.61,1002.847,967.864,996.287,1322271.0
2015-09-24,999.932,1008.677,988.999,995.559,2395802.0
2015-09-25,1016.694,1025.44,1012.321,1018.152,1072847.0
2015-09-26,1016.694,1025.44,1012.321,1018.152,1072847.0
2015-09-27,1016.694,1025.44,1012.321,1018.152,1072847.0
2015-09-28,1019.61,1019.61,991.186,991.186,1329956.0
2015-09-29,978.796,989.728,968.593,970.05,1573815.0
2015-09-30,992.643,1007.949,988.271,1007.949,1387924.0
2015-10-01,1022.525,1024.711,1002.118,1005.033,1266725.0
2015-10-02,1010.864,1026.898,993.372,1010.135,1546336.0
2015-10-03,1010.864,1026.898,993.372,1010.135,1546336.0
2015-10-04,1010.864,1026.898,993.372,1010.135,1546336.0
2015-10-05,1034.186,1051.677,1031.999,1046.576,1037316.0
2015-10-06,1053.135,1062.609,1045.847,1059.694,1183937.0
2015-10-07,1062.609,1077.186,1057.508,1063.338,1363131.0
2015-10-08,1061.881,1061.881,1048.033,1061.152,2528514.0
2015-10-09,1072.084,1103.423,1072.084,1081.559,1624328.0
2015-10-10,1072.084,1103.423,1072.084,1081.559,1624328.0
2015-10-11,1072.084,1103.423,1072.084,1081.559,1624328.0
2015-10-12,1083.745,1092.491,1057.508,1064.796,1030386.0
2015-10-13,1063.338,1063.338,1044.389,1049.491,1159330.0
2015-10-14,1041.474,1042.932,1031.999,1036.372,860426.0
2015-10-15,1046.576,1071.355,1043.66,1057.508,904162.0
2015-10-16,1066.982,1069.898,1054.593,1058.237,679876.0
2015-10-17,1066.982,1069.898,1054.593,1058.237,679876.0
2015-10-18,1066.982,1069.898,1054.593,1058.237,679876.0
2015-10-19,1055.321,1063.338,1050.22,1057.508,818454.0
2015-10-20,1057.508,1066.254,1055.321,1064.067,957835.0
2015-10-21,1070.626,1072.084,1057.508,1066.982,847946.0
2015-10-22,1061.152,1069.169,1058.237,1066.982,806652.0
2015-10-23,1072.813,1093.22,1068.44,1076.457,1920647.0
2015-10-24,1072.813,1093.22,1068.44,1076.457,1920647.0
2015-10-25,1072.813,1093.22,1068.44,1076.457,1920647.0
2015-10-26,1075.728,1083.745,1067.711,1077.186,638046.0
2015-10-27,1072.813,1082.287,1065.525,1074.27,689937.0
2015-10-28,1074.999,1091.762,1073.542,1085.932,748882.0
2015-10-29,1085.203,1102.694,1080.83,1102.694,1105284.0
2015-10-30,1107.067,1107.067,1091.762,1096.135,824024.0
2015-10-31,1107.067,1107.067,1091.762,1096.135,824024.0
2015-11-01,1107.067,1107.067,1091.762,1096.135,824024.0
2015-11-02,1090.304,1107.067,1089.576,1099.779,551313.0
2015-11-03,1107.796,1107.796,1091.033,1093.22,601312.0
2015-11-04,1099.05,1104.881,1083.016,1093.22,1304680.0
2015-11-05,1090.304,1105.609,1084.474,1096.864,857368.0
2015-11-06,1096.864,1109.982,1090.304,1098.321,997046.0
2015-11-07,1096.864,1109.982,1090.304,1098.321,997046.0
2015-11-08,1096.864,1109.982,1090.304,1098.321,997046.0
2015-11-09,1093.948,1095.406,1077.186,1080.83,945943.0
2015-11-10,1086.66,1086.66,1061.881,1074.27,1177818.0
2015-11-11,1077.186,1088.847,1072.813,1087.389,916731.0
2015-11-12,1081.559,1086.66,1056.779,1057.508,1214267.0
2015-11-13,1054.593,1054.593,1029.813,1037.83,1062520.0
2015-11-14,1054.593,1054.593,1029.813,1037.83,1062520.0
2015-11-15,1054.593,1054.593,1029.813,1037.83,1062520.0
2015-11-16,1023.982,1048.033,1023.982,1047.304,955075.0
2015-11-17,1067.711,1072.084,1058.237,1071.355,885858.0
2015-11-18,1066.254,1072.813,1050.948,1072.084,910508.0
2015-11-19,1083.745,1101.965,1081.559,1088.847,915477.0
2015-11-20,1100.508,1104.152,1089.576,1100.508,849776.0
2015-11-21,1100.508,1104.152,1089.576,1100.508,849776.0
2015-11-22,1100.508,1104.152,1089.576,1100.508,849776.0
2015-11-23,1087.389,1109.982,1087.389,1104.881,837155.0
2015-11-24,1096.864,1100.508,1086.66,1091.033,1157571.0
2015-11-25,1090.304,1107.067,1090.304,1104.152,1129747.0
2015-11-26,1106.338,1117.27,1091.033,1114.355,777535.0
2015-11-27,1107.067,1111.44,1099.05,1110.711,895909.0
2015-11-28,1107.067,1111.44,1099.05,1110.711,895909.0
2015-11-29,1107.067,1111.44,1099.05,1110.711,895909.0
2015-11-30,1112.169,1126.745,1105.609,1125.287,998476.0
2015-12-01,1126.016,1129.66,1115.813,1127.474,840418.0
2015-12-02,1128.203,1136.948,1120.915,1131.118,987678.0
2015-12-03,1124.559,1149.338,1117.999,1123.101,1991723.0
2015-12-04,1115.813,1115.813,1063.338,1085.932,2458567.0
2015-12-05,1115.813,1115.813,1063.338,1085.932,2458567.0
2015-12-06,1115.813,1115.813,1063.338,1085.932,2458567.0
2015-12-07,1088.847,1101.237,1079.372,1085.203,1228694.0
2015-12-08,1056.779,1058.237,1002.118,1002.847,2890388.0
2015-12-09,1002.847,1003.576,975.152,979.525,2176434.0
2015-12-10,978.796,988.271,951.101,959.118,2018797.0
2015-12-11,952.559,952.559,920.491,929.237,2341497.0
2015-12-12,952.559,952.559,920.491,929.237,2341497.0
2015-12-13,952.559,952.559,920.491,929.237,2341497.0
2015-12-14,940.169,963.491,929.237,929.237,1798617.0
2015-12-15,942.355,970.779,937.254,966.406,1665974.0
2015-12-16,965.677,972.237,954.016,954.016,1154060.0
2015-12-17,971.508,1003.576,971.508,980.254,1762154.0
2015-12-18,972.965,978.067,962.762,964.949,1723829.0
2015-12-19,972.965,978.067,962.762,964.949,1723829.0
2015-12-20,972.965,978.067,962.762,964.949,1723829.0
2015-12-21,967.135,984.626,962.762,964.22,719076.0
2015-12-22,976.61,980.982,961.304,962.033,802782.0
2015-12-23,975.881,978.796,969.321,972.965,783314.0
2015-12-24,978.796,997.016,978.796,990.457,347316.0
2015-12-25,978.796,997.016,978.796,990.457,347316.0
2015-12-26,978.796,997.016,978.796,990.457,347316.0
2015-12-27,978.796,997.016,978.796,990.457,347316.0
2015-12-28,978.796,997.016,978.796,990.457,1615.0
2015-12-29,990.457,992.643,970.779,982.44,758797.0
2015-12-30,980.982,987.542,970.779,985.355,683818.0
2015-12-31,975.881,975.881,968.593,972.237,165040.0
2016-01-01,975.881,975.881,968.593,972.237,165040.0
2016-01-02,975.881,975.881,968.593,972.237,165040.0
2016-01-03,975.881,975.881,968.593,972.237,165040.0
2016-01-04,956.203,958.389,938.711,943.084,948164.0
2016-01-05,954.016,954.016,927.779,940.169,951055.0
2016-01-06,934.338,939.44,919.762,935.067,952865.0
2016-01-07,910.288,914.66,887.694,908.101,1438453.0
2016-01-08,908.101,920.491,891.338,891.338,1359866.0
2016-01-09,908.101,920.491,891.338,891.338,1359866.0
2016-01-10,908.101,920.491,891.338,891.338,1359866.0
2016-01-11,873.847,900.084,863.644,886.966,1456884.0
2016-01-12,883.321,924.135,873.118,915.389,1402107.0
2016-01-13,914.66,935.067,911.016,926.321,1294436.0
2016-01-14,911.016,916.847,892.067,897.169,1419154.0
2016-01-15,891.338,895.711,859.999,864.372,1861809.0
2016-01-16,891.338,895.711,859.999,864.372,1861809.0
2016-01-17,891.338,895.711,859.999,864.372,1861809.0
2016-01-18,864.372,881.864,860.728,872.389,1108913.0
2016-01-19,892.067,900.084,879.677,884.05,1580373.0
2016-01-20,868.745,871.66,846.152,851.983,1423701.0
2016-01-21,856.355,878.22,854.169,873.847,1142424.0
2016-01-22,893.525,902.271,888.423,890.61,1195005.0
2016-01-23,893.525,902.271,888.423,890.61,1195005.0
2016-01-24,893.525,902.271,888.423,890.61,1195005.0
2016-01-25,900.813,900.813,865.101,868.745,1244112.0
2016-01-26,852.711,852.711,830.118,845.423,2270377.0
2016-01-27,849.796,851.983,834.491,851.983,1249275.0
2016-01-28,843.237,854.898,814.084,819.186,1470424.0
2016-01-29,827.932,829.389,810.44,827.932,2265145.0
2016-01-30,827.932,829.389,810.44,827.932,2265145.0
2016-01-31,827.932,829.389,810.44,827.932,2265145.0
2016-02-01,838.864,846.152,828.66,841.779,1895087.0
2016-02-02,838.135,842.508,819.915,823.559,1667144.0
2016-02-03,818.457,833.033,807.525,822.101,1923756.0
2016-02-04,842.508,850.525,829.389,838.135,2111668.0
2016-02-05,835.22,865.101,835.22,849.796,2118639.0
2016-02-06,835.22,865.101,835.22,849.796,2118639.0
2016-02-07,835.22,865.101,835.22,849.796,2118639.0
2016-02-08,849.796,855.627,825.016,828.66,2074872.0
2016-02-09,835.949,845.423,817.728,833.033,1888560.0
2016-02-10,849.067,873.847,843.237,872.389,2107813.0
2016-02-11,861.457,868.745,843.966,852.711,1688020.0
2016-02-12,854.898,890.61,854.898,889.881,1312876.0
2016-02-13,854.898,890.61,854.898,889.881,1312876.0
2016-02-14,854.898,890.61,854.898,889.881,1312876.0
2016-02-15,903.728,916.118,900.813,914.66,788453.0
2016-02-16,928.508,945.999,908.101,923.406,1472805.0
2016-02-17,923.406,958.389,923.406,958.389,886891.0
2016-02-18,961.304,962.033,944.542,957.66,1114250.0
2016-02-19,945.999,962.762,942.355,962.762,1043104.0
2016-02-20,945.999,962.762,942.355,962.762,1043104.0
2016-02-21,945.999,962.762,942.355,962.762,1043104.0
2016-02-22,965.677,980.254,957.66,965.677,789761.0
2016-02-23,955.474,964.22,933.61,937.982,1322206.0
2016-02-24,932.152,935.796,913.203,922.677,1213977.0
2016-02-25,938.711,956.203,916.118,939.44,1500901.0
2016-02-26,946.728,947.457,927.779,934.338,1409050.0
2016-02-27,946.728,947.457,927.779,934.338,1409050.0
2016-02-28,946.728,947.457,927.779,934.338,1409050.0
2016-02-29,921.22,943.813,911.745,941.627,1158070.0
2016-03-01,941.627,963.491,938.711,963.491,1406615.0
2016-03-02,964.949,971.508,948.915,956.203,2070562.0
2016-03-03,953.288,957.66,945.999,951.83,1717372.0
2016-03-04,953.288,986.813,951.101,986.813,1501503.0
2016-03-05,953.288,986.813,951.101,986.813,1501503.0
2016-03-06,953.288,986.813,951.101,986.813,1501503.0
2016-03-07,980.982,990.457,967.864,985.355,977717.0
2016-03-08,980.982,980.982,963.491,977.338,1622266.0
2016-03-09,980.254,983.169,968.593,979.525,1075619.0
2016-03-10,982.44,998.474,956.932,957.66,1556656.0
2016-03-11,971.508,978.796,962.762,972.237,907946.0
2016-03-12,971.508,978.796,962.762,972.237,907946.0
2016-03-13,971.508,978.796,962.762,972.237,907946.0
2016-03-14,975.152,983.169,970.05,980.254,1215857.0
2016-03-15,973.694,994.83,964.22,989.728,977363.0
2016-03-16,991.186,1006.491,984.626,999.203,884256.0
2016-03-17,1013.05,1023.982,997.745,1009.406,1453814.0
2016-03-18,995.559,1004.304,956.203,956.203,2912342.0
2016-03-19,995.559,1004.304,956.203,956.203,2912342.0
2016-03-20,995.559,1004.304,956.203,956.203,2912342.0
2016-03-21,953.288,964.22,951.83,964.22,1148006.0
2016-03-22,960.576,974.423,954.016,972.965,1079260.0
2016-03-23,968.593,975.152,964.949,971.508,1175168.0
2016-03-24,965.677,967.135,954.745,958.389,1307722.0
2016-03-25,965.677,967.135,954.745,958.389,1307722.0
2016-03-26,965.677,967.135,954.745,958.389,1307722.0
2016-03-27,965.677,967.135,954.745,958.389,1307722.0
2016-03-28,965.677,967.135,954.745,958.389,1959.0
2016-03-29,967.135,971.508,956.203,962.033,853755.0
2016-03-30,972.237,986.084,971.508,983.898,986898.0
2016-03-31,978.796,982.44,967.135,973.694,1100974.0
2016-04-01,964.22,984.626,961.304,982.44,1507692.0
2016-04-02,964.22,984.626,961.304,982.44,1507692.0
2016-04-03,964.22,984.626,961.304,982.44,1507692.0
2016-04-04,978.796,985.355,947.457,957.66,1648793.0
2016-04-05,945.271,945.999,927.05,934.338,1413037.0
2016-04-06,941.627,941.627,924.864,935.067,1340071.0
2016-04-07,940.898,943.084,921.22,927.779,1128113.0
2016-04-08,927.05,947.457,923.406,943.084,999886.0
2016-04-09,927.05,947.457,923.406,943.084,999886.0
2016-04-10,927.05,947.457,923.406,943.084,999886.0
2016-04-11,940.169,952.559,932.152,945.999,675039.0
2016-04-12,950.372,952.559,941.627,950.372,755680.0
2016-04-13,959.118,985.355,952.559,985.355,1187261.0
2016-04-14,986.813,995.559,978.067,991.915,1332092.0
2016-04-15,991.186,991.186,966.406,968.593,1413658.0
2016-04-16,991.186,991.186,966.406,968.593,1413658.0
2016-04-17,991.186,991.186,966.406,968.593,1413658.0
2016-04-18,957.66,982.44,945.999,978.067,1293494.0
