,SSE LN Equity,SSE LN Equity,SSE LN Equity,SSE LN Equity,SSE LN Equity
2016-09-04,966.051,994.2,964.131,991.002,3553622.0
2016-09-05,994.84,1001.878,989.082,996.76,2695407.0
2016-09-06,998.039,998.679,984.604,989.722,2283866.0
2016-09-07,1003.797,1007.636,996.12,1004.437,4289584.0
2016-09-08,1004.437,1011.474,1001.238,1008.275,2879924.0
2016-09-09,1006.996,1014.673,986.523,988.443,2984056.0
2016-09-10,1006.996,1014.673,986.523,988.443,2984056.0
2016-09-11,1006.996,1014.673,986.523,988.443,2984056.0
2016-09-12,976.927,978.846,969.249,975.007,4206851.0
2016-09-13,978.206,982.045,973.088,975.647,2960619.0
2016-09-14,978.846,982.045,973.088,973.088,2201933.0
2016-09-15,969.249,976.287,969.249,974.368,1829114.0
2016-09-16,971.169,978.206,967.97,972.448,4511881.0
2016-09-17,971.169,978.206,967.97,972.448,4511881.0
2016-09-18,971.169,978.206,967.97,972.448,4511881.0
2016-09-19,977.566,988.443,975.007,983.324,2372896.0
2016-09-20,981.405,994.84,981.405,985.244,1705905.0
2016-09-21,989.082,992.281,974.368,975.007,1691892.0
2016-09-22,979.486,997.399,976.287,994.2,1743865.0
2016-09-23,994.84,994.84,980.126,981.405,3506521.0
2016-09-24,994.84,994.84,980.126,981.405,3506521.0
2016-09-25,994.84,994.84,980.126,981.405,3506521.0
2016-09-26,978.846,987.803,972.448,977.566,3458110.0
2016-09-27,985.244,991.641,980.765,984.604,2944552.0
2016-09-28,980.765,991.002,980.765,987.163,1976170.0
2016-09-29,992.921,1015.953,992.921,1008.915,2874781.0
2016-09-30,999.319,1006.996,988.443,1003.157,3325516.0
2016-10-01,999.319,1006.996,988.443,1003.157,3325516.0
2016-10-02,999.319,1006.996,988.443,1003.157,3325516.0
2016-10-03,998.039,1015.313,995.48,1006.356,2975726.0
2016-10-04,1010.195,1022.35,1006.356,1012.114,4786255.0
2016-10-05,1007.636,1010.195,991.002,992.921,3693654.0
2016-10-06,998.679,998.679,971.169,971.169,4072740.0
2016-10-07,978.846,978.846,959.653,969.889,4292193.0
2016-10-08,978.846,978.846,959.653,969.889,4292193.0
2016-10-09,978.846,978.846,959.653,969.889,4292193.0
2016-10-10,969.889,973.088,959.653,969.889,3093080.0
2016-10-11,967.33,982.685,966.69,967.33,2633546.0
2016-10-12,966.051,977.566,962.212,971.809,2721976.0
2016-10-13,972.448,982.685,962.852,976.287,3345801.0
2016-10-14,976.927,994.2,976.927,990.362,2357409.0
2016-10-15,976.927,994.2,976.927,990.362,2357409.0
2016-10-16,976.927,994.2,976.927,990.362,2357409.0
2016-10-17,984.604,991.641,980.126,983.324,2485338.0
2016-10-18,988.443,1005.716,988.443,1001.878,2083407.0
2016-10-19,1005.716,1016.592,996.76,1014.673,3458370.0
2016-10-20,1015.313,1028.748,1012.114,1022.99,4280166.0
2016-10-21,1021.71,1031.307,1019.791,1022.35,3254016.0
2016-10-22,1021.71,1031.307,1019.791,1022.35,3254016.0
2016-10-23,1021.71,1031.307,1019.791,1022.35,3254016.0
2016-10-24,1024.27,1030.667,1006.996,1008.275,2329267.0
2016-10-25,1007.636,1014.033,1006.996,1010.195,1914100.0
2016-10-26,1006.996,1013.393,1003.797,1012.114,1511355.0
2016-10-27,1010.195,1019.791,1005.716,1012.114,1627618.0
2016-10-28,1008.915,1018.512,1000.598,1015.313,2422228.0
2016-10-29,1008.915,1018.512,1000.598,1015.313,2422228.0
2016-10-30,1008.915,1018.512,1000.598,1015.313,2422228.0
2016-10-31,1013.393,1021.71,1007.636,1017.872,1565235.0
2016-11-01,1021.071,1022.99,1008.915,1010.195,1672784.0
2016-11-02,1004.437,1010.834,999.319,999.958,2977768.0
2016-11-03,996.76,1002.517,991.641,999.958,2619439.0
2016-11-04,999.958,1021.71,992.281,1005.077,4462932.0
2016-11-05,999.958,1021.71,992.281,1005.077,4462932.0
2016-11-06,999.958,1021.71,992.281,1005.077,4462932.0
2016-11-07,1015.313,1021.71,1001.238,1007.636,2877392.0
2016-11-08,1008.915,1015.953,1006.356,1008.915,2745121.0
2016-11-09,985.244,1010.834,970.529,976.927,5023195.0
2016-11-10,988.443,989.082,941.739,953.255,6533250.0
2016-11-11,956.454,966.69,946.218,948.777,5404030.0
2016-11-12,956.454,966.69,946.218,948.777,5404030.0
2016-11-13,956.454,966.69,946.218,948.777,5404030.0
2016-11-14,955.814,955.814,916.788,918.708,7228696.0
2016-11-15,924.466,948.777,924.466,930.224,3415441.0
2016-11-16,933.422,938.541,923.826,930.224,3201310.0
2016-11-17,933.422,935.981,925.105,928.944,2998219.0
2016-11-18,927.025,927.665,913.59,922.546,4047007.0
2016-11-19,927.025,927.665,913.59,922.546,4047007.0
2016-11-20,927.025,927.665,913.59,922.546,4047007.0
2016-11-21,925.105,926.385,916.788,919.348,2811877.0
2016-11-22,927.665,940.46,927.025,935.342,3028053.0
2016-11-23,937.261,951.336,930.863,934.702,4007718.0
2016-11-24,935.342,936.621,922.546,928.304,2316143.0
2016-11-25,928.304,936.621,927.665,936.621,1868050.0
2016-11-26,928.304,936.621,927.665,936.621,1868050.0
2016-11-27,928.304,936.621,927.665,936.621,1868050.0
2016-11-28,934.062,960.293,931.503,956.454,3397348.0
2016-11-29,956.454,959.653,948.777,954.535,4322864.0
2016-11-30,955.175,960.293,941.1,943.659,4960527.0
2016-12-01,936.621,940.46,919.348,930.224,3071209.0
2016-12-02,928.304,948.777,920.627,945.578,3164670.0
2016-12-03,928.304,948.777,920.627,945.578,3164670.0
2016-12-04,928.304,948.777,920.627,945.578,3164670.0
2016-12-05,941.739,947.497,937.261,940.46,3184513.0
2016-12-06,942.379,958.373,941.739,955.175,3652771.0
2016-12-07,957.094,960.293,943.659,958.373,3119640.0
2016-12-08,963.492,963.492,938.541,948.777,3998620.0
2016-12-09,947.497,955.814,937.261,954.535,2400201.0
2016-12-10,947.497,955.814,937.261,954.535,2400201.0
2016-12-11,947.497,955.814,937.261,954.535,2400201.0
2016-12-12,955.175,959.653,945.578,959.653,2022297.0
2016-12-13,958.373,975.647,957.734,975.647,2138815.0
2016-12-14,969.889,974.368,956.454,964.771,2921052.0
2016-12-15,963.492,976.927,948.137,973.728,4526693.0
2016-12-16,968.61,980.126,968.61,970.529,4265846.0
2016-12-17,968.61,980.126,968.61,970.529,4265846.0
2016-12-18,968.61,980.126,968.61,970.529,4265846.0
2016-12-19,971.809,975.007,966.051,973.088,2652422.0
2016-12-20,975.007,980.126,971.169,979.486,3092631.0
2016-12-21,976.927,983.324,974.368,979.486,1376106.0
2016-12-22,976.927,982.685,973.728,982.685,1545554.0
2016-12-23,979.486,994.2,979.486,994.2,669118.0
2016-12-24,979.486,994.2,979.486,994.2,669118.0
2016-12-25,979.486,994.2,979.486,994.2,669118.0
2016-12-26,979.486,994.2,979.486,994.2,669118.0
2016-12-27,979.486,994.2,979.486,994.2,669118.0
2016-12-28,994.2,996.76,986.523,990.362,2904072.0
2016-12-29,985.883,1000.598,984.604,999.958,1614963.0
2016-12-30,996.12,998.679,989.722,993.561,1221872.0
2016-12-31,996.12,998.679,989.722,993.561,1221872.0
2017-01-01,996.12,998.679,989.722,993.561,1221872.0
2017-01-02,996.12,998.679,989.722,993.561,1221872.0
2017-01-03,1001.238,1009.555,987.803,994.84,2386398.0
2017-01-04,996.76,996.76,979.486,982.685,2039492.0
2017-01-05,984.604,994.2,977.566,988.443,2684481.0
2017-01-06,985.244,990.362,980.765,985.244,1958187.0
2017-01-07,985.244,990.362,980.765,985.244,1958187.0
2017-01-08,985.244,990.362,980.765,985.244,1958187.0
2017-01-09,989.082,991.641,982.045,983.964,1579630.0
2017-01-10,983.324,985.883,972.448,976.927,3173854.0
2017-01-11,975.007,980.765,967.97,977.566,4144191.0
2017-01-12,976.287,992.921,974.368,989.722,3720882.0
2017-01-13,1001.238,1002.517,985.883,993.561,3139388.0
2017-01-14,1001.238,1002.517,985.883,993.561,3139388.0
2017-01-15,1001.238,1002.517,985.883,993.561,3139388.0
2017-01-16,994.2,1001.238,990.362,995.48,1549945.0
2017-01-17,993.561,997.399,985.883,992.281,3313174.0
2017-01-18,999.319,1004.437,989.082,996.12,3626915.0
2017-01-19,995.729,995.729,982.053,986.612,2486497.0
2017-01-20,989.217,992.473,980.751,980.751,2929378.0
2017-01-21,989.217,992.473,980.751,980.751,2929378.0
2017-01-22,989.217,992.473,980.751,980.751,2929378.0
2017-01-23,978.146,983.356,973.587,978.146,3041397.0
2017-01-24,984.007,985.961,976.843,982.053,2396680.0
2017-01-25,996.38,996.38,977.495,978.146,3460918.0
2017-01-26,978.797,978.797,971.634,973.587,3227821.0
2017-01-27,976.192,976.192,970.331,971.634,2483388.0
2017-01-28,976.192,976.192,970.331,971.634,2483388.0
2017-01-29,976.192,976.192,970.331,971.634,2483388.0
2017-01-30,967.075,974.239,963.819,971.634,4956062.0
2017-01-31,974.89,974.89,962.516,969.68,4109164.0
2017-02-01,973.587,980.751,958.609,960.563,3091152.0
2017-02-02,959.26,972.936,956.004,965.121,2144544.0
2017-02-03,967.726,971.634,960.563,963.819,2372892.0
2017-02-04,967.726,971.634,960.563,963.819,2372892.0
2017-02-05,967.726,971.634,960.563,963.819,2372892.0
2017-02-06,964.47,975.541,963.819,969.029,2387203.0
2017-02-07,971.634,986.612,968.377,985.309,3227509.0
2017-02-08,985.961,1003.544,980.751,1002.893,4274117.0
2017-02-09,1004.846,1010.707,1001.59,1005.497,2934374.0
2017-02-10,1004.846,1008.754,995.729,1000.939,2948588.0
2017-02-11,1004.846,1008.754,995.729,1000.939,2948588.0
2017-02-12,1004.846,1008.754,995.729,1000.939,2948588.0
2017-02-13,998.334,1004.195,995.729,1002.893,2021139.0
2017-02-14,1004.846,1007.451,995.078,999.636,1768343.0
2017-02-15,1002.893,1005.497,995.078,996.38,3365693.0
2017-02-16,999.636,999.636,990.519,997.032,2041705.0
2017-02-17,1000.288,1000.288,984.658,992.473,3817863.0
2017-02-18,1000.288,1000.288,984.658,992.473,3817863.0
2017-02-19,1000.288,1000.288,984.658,992.473,3817863.0
2017-02-20,993.775,997.032,989.217,997.032,1530940.0
2017-02-21,997.683,1005.497,997.032,1004.195,2410236.0
2017-02-22,1002.893,1009.405,998.985,1003.544,2443705.0
2017-02-23,1006.149,1006.149,995.078,1000.939,2378366.0
2017-02-24,1002.241,1010.056,1000.288,1007.451,1687037.0
2017-02-25,1002.241,1010.056,1000.288,1007.451,1687037.0
2017-02-26,1002.241,1010.056,1000.288,1007.451,1687037.0
2017-02-27,1012.01,1012.01,991.822,996.38,2876068.0
2017-02-28,998.985,1006.8,994.427,1003.544,3080262.0
2017-03-01,1005.497,1006.149,993.124,996.38,3287205.0
2017-03-02,995.729,1004.195,991.822,1004.195,2518382.0
2017-03-03,1005.497,1008.754,996.38,1002.241,2089685.0
2017-03-04,1005.497,1008.754,996.38,1002.241,2089685.0
2017-03-05,1005.497,1008.754,996.38,1002.241,2089685.0
2017-03-06,1002.893,1005.497,997.032,1004.846,1805276.0
2017-03-07,997.683,1006.8,984.007,989.868,3973281.0
2017-03-08,988.566,995.729,973.587,991.822,4152240.0
2017-03-09,996.38,996.38,982.053,992.473,2555082.0
2017-03-10,991.822,991.822,978.146,978.797,2476048.0
2017-03-11,991.822,991.822,978.146,978.797,2476048.0
2017-03-12,991.822,991.822,978.146,978.797,2476048.0
2017-03-13,980.751,986.612,972.285,983.356,2441151.0
2017-03-14,984.658,990.519,977.495,980.1,2376901.0
2017-03-15,982.704,983.356,972.285,977.495,2326531.0
2017-03-16,981.402,985.309,971.634,974.89,3733402.0
2017-03-17,976.843,979.448,971.634,979.448,7237301.0
2017-03-18,976.843,979.448,971.634,979.448,7237301.0
2017-03-19,976.843,979.448,971.634,979.448,7237301.0
2017-03-20,977.495,981.402,973.587,981.402,2279335.0
2017-03-21,986.612,987.263,970.331,977.495,2992697.0
2017-03-22,977.495,983.356,969.68,975.541,3610987.0
2017-03-23,976.843,984.658,972.936,978.797,3237151.0
2017-03-24,976.843,982.053,972.285,979.448,2349009.0
2017-03-25,976.843,982.053,972.285,979.448,2349009.0
2017-03-26,976.843,982.053,972.285,979.448,2349009.0
2017-03-27,974.239,981.402,970.331,980.1,3210395.0
2017-03-28,982.704,985.961,972.936,974.239,2588370.0
2017-03-29,974.239,974.89,961.865,969.029,2862386.0
2017-03-30,963.819,963.819,944.933,954.05,6091819.0
2017-03-31,952.748,964.47,947.538,961.214,3970821.0
2017-04-01,952.748,964.47,947.538,961.214,3970821.0
2017-04-02,952.748,964.47,947.538,961.214,3970821.0
2017-04-03,961.214,965.121,955.353,962.516,2932753.0
2017-04-04,965.121,969.029,956.004,957.958,3099571.0
2017-04-05,958.609,969.029,955.353,967.075,2808368.0
2017-04-06,965.121,970.982,964.47,965.773,2398964.0
2017-04-07,963.168,968.377,956.004,968.377,2493223.0
2017-04-08,963.168,968.377,956.004,968.377,2493223.0
2017-04-09,963.168,968.377,956.004,968.377,2493223.0
2017-04-10,963.168,967.726,962.516,964.47,2096062.0
2017-04-11,963.168,977.495,961.214,977.495,3895658.0
2017-04-12,975.541,982.704,969.68,979.448,3031269.0
2017-04-13,975.541,980.1,963.168,973.587,3310722.0
2017-04-14,975.541,980.1,963.168,973.587,3310722.0
2017-04-15,975.541,980.1,963.168,973.587,3310722.0
2017-04-16,975.541,980.1,963.168,973.587,3310722.0
2017-04-17,975.541,980.1,963.168,973.587,3310722.0
2017-04-18,974.239,976.843,949.492,950.794,4332857.0
2017-04-19,950.143,953.399,933.211,935.816,4929976.0
2017-04-20,936.467,939.072,926.048,929.955,4666147.0
2017-04-21,930.606,943.631,921.489,941.026,5343636.0
2017-04-22,930.606,943.631,921.489,941.026,5343636.0
2017-04-23,930.606,943.631,921.489,941.026,5343636.0
2017-04-24,937.77,939.723,904.557,922.791,8447946.0
2017-04-25,924.745,927.35,910.418,910.418,4528307.0
2017-04-26,907.162,913.023,902.603,908.464,3820972.0
2017-04-27,903.906,910.418,901.952,907.813,2189559.0
2017-04-28,907.813,908.464,898.696,905.859,3838359.0
2017-04-29,907.813,908.464,898.696,905.859,3838359.0
2017-04-30,907.813,908.464,898.696,905.859,3838359.0
2017-05-01,907.813,908.464,898.696,905.859,3838359.0
2017-05-02,906.511,918.884,897.393,911.721,4764911.0
2017-05-03,911.069,918.233,905.859,918.233,2067206.0
2017-05-04,914.977,922.791,909.767,915.628,3588086.0
2017-05-05,912.372,932.56,905.859,927.35,4222759.0
2017-05-06,912.372,932.56,905.859,927.35,4222759.0
2017-05-07,912.372,932.56,905.859,927.35,4222759.0
2017-05-08,935.165,954.702,928.652,943.631,6011004.0
2017-05-09,924.094,938.421,912.372,931.909,6424445.0
2017-05-10,933.211,953.399,932.56,953.399,4770283.0
2017-05-11,950.794,954.702,937.77,943.631,5304894.0
2017-05-12,944.282,947.538,933.211,940.375,3588178.0
2017-05-13,944.282,947.538,933.211,940.375,3588178.0
2017-05-14,944.282,947.538,933.211,940.375,3588178.0
2017-05-15,936.467,941.677,930.606,940.375,4313778.0
2017-05-16,939.072,946.236,933.211,944.933,4520369.0
2017-05-17,946.887,957.958,932.56,956.004,5847339.0
2017-05-18,957.958,980.1,953.399,971.634,7307048.0
2017-05-19,974.239,983.356,968.377,982.704,4434822.0
2017-05-20,974.239,983.356,968.377,982.704,4434822.0
2017-05-21,974.239,983.356,968.377,982.704,4434822.0
2017-05-22,984.658,999.636,980.1,998.985,5187754.0
2017-05-23,997.683,1011.359,996.38,1010.056,3540864.0
2017-05-24,1009.405,1011.359,993.775,1004.846,4119219.0
2017-05-25,1008.102,1008.754,992.473,1000.288,3126469.0
2017-05-26,999.636,1000.939,987.914,989.217,4063476.0
2017-05-27,999.636,1000.939,987.914,989.217,4063476.0
2017-05-28,999.636,1000.939,987.914,989.217,4063476.0
2017-05-29,999.636,1000.939,987.914,989.217,311.0
2017-05-30,988.566,993.775,984.658,986.612,2958677.0
2017-05-31,990.519,990.519,976.843,980.1,6817575.0
2017-06-01,984.007,987.263,980.751,981.402,2900507.0
2017-06-02,987.263,987.263,967.075,967.075,2713972.0
2017-06-03,987.263,987.263,967.075,967.075,2713972.0
2017-06-04,987.263,987.263,967.075,967.075,2713972.0
2017-06-05,967.726,972.285,963.819,963.819,2157375.0
2017-06-06,963.168,972.936,959.911,967.075,3614423.0
2017-06-07,967.075,974.89,960.563,961.865,4647753.0
2017-06-08,963.168,975.541,961.865,971.634,5626604.0
2017-06-09,985.961,999.636,971.634,973.587,4423748.0
2017-06-10,985.961,999.636,971.634,973.587,4423748.0
2017-06-11,985.961,999.636,971.634,973.587,4423748.0
2017-06-12,972.285,978.146,969.68,973.587,3019207.0
2017-06-13,976.192,980.1,969.029,970.331,2529133.0
2017-06-14,976.192,979.448,969.68,969.68,7992682.0
2017-06-15,969.68,969.68,954.702,957.958,5964685.0
2017-06-16,963.168,965.773,955.353,957.307,8262303.0
2017-06-17,963.168,965.773,955.353,957.307,8262303.0
2017-06-18,963.168,965.773,955.353,957.307,8262303.0
2017-06-19,965.121,965.121,954.702,957.307,6921124.0
2017-06-20,958.609,967.726,957.307,960.563,6163488.0
2017-06-21,976.843,979.448,961.865,968.377,5965616.0
2017-06-22,969.029,979.448,957.307,974.239,7189627.0
2017-06-23,976.843,984.007,970.982,982.053,4777404.0
2017-06-24,976.843,984.007,970.982,982.053,4777404.0
2017-06-25,976.843,984.007,970.982,982.053,4777404.0
2017-06-26,983.356,984.658,977.495,981.402,4952121.0
2017-06-27,978.146,982.053,965.121,967.726,5243537.0
2017-06-28,967.726,974.89,959.26,961.865,4245327.0
2017-06-29,962.516,966.424,953.399,958.609,3491176.0
2017-06-30,957.958,959.26,944.282,946.236,3673160.0
2017-07-01,957.958,959.26,944.282,946.236,3673160.0
2017-07-02,957.958,959.26,944.282,946.236,3673160.0
2017-07-03,944.933,958.609,944.933,954.05,4049355.0
2017-07-04,952.097,958.609,947.538,951.445,2221527.0
2017-07-05,954.702,957.307,942.98,944.282,2587588.0
2017-07-06,946.887,947.538,936.467,946.236,3519306.0
2017-07-07,951.445,966.424,950.143,959.911,4011054.0
2017-07-08,951.445,966.424,950.143,959.911,4011054.0
2017-07-09,951.445,966.424,950.143,959.911,4011054.0
2017-07-10,965.121,967.726,956.655,957.307,2741103.0
2017-07-11,957.958,966.424,949.492,958.609,3777632.0
2017-07-12,959.911,967.726,958.609,963.819,3895619.0
2017-07-13,967.075,969.029,960.563,963.819,4551701.0
2017-07-14,966.424,966.424,954.702,959.911,2918302.0
2017-07-15,966.424,966.424,954.702,959.911,2918302.0
2017-07-16,966.424,966.424,954.702,959.911,2918302.0
2017-07-17,961.865,966.424,958.609,964.47,2476313.0
2017-07-18,963.819,965.773,957.958,959.911,3519867.0
2017-07-19,961.865,963.168,956.004,957.958,3258350.0
2017-07-20,950.143,963.168,950.143,961.865,4179384.0
2017-07-21,961.865,965.121,955.353,959.26,2822326.0
2017-07-22,961.865,965.121,955.353,959.26,2822326.0
2017-07-23,961.865,965.121,955.353,959.26,2822326.0
2017-07-24,961.865,961.865,940.375,946.236,4789656.0
2017-07-25,950.794,956.004,945.584,948.841,4292438.0
2017-07-26,952.097,956.655,948.841,950.794,6132282.0
2017-07-27,950.726,954.812,935.743,939.829,7015344.0
2017-07-28,945.959,949.364,937.105,939.148,4865390.0
2017-07-29,945.959,949.364,937.105,939.148,4865390.0
2017-07-30,945.959,949.364,937.105,939.148,4865390.0
2017-07-31,939.148,941.192,935.062,939.148,6032119.0
2017-08-01,941.873,943.916,935.743,940.511,5408130.0
2017-08-02,943.916,945.278,939.148,943.235,3456001.0
2017-08-03,943.235,955.493,940.511,953.45,3774326.0
2017-08-04,956.855,959.58,954.131,955.493,4381303.0
2017-08-05,956.855,959.58,954.131,955.493,4381303.0
2017-08-06,956.855,959.58,954.131,955.493,4381303.0
2017-08-07,955.493,958.217,945.959,947.321,2954397.0
2017-08-08,948.683,951.407,944.597,948.683,3089995.0
2017-08-09,946.64,951.407,943.235,948.683,3147489.0
2017-08-10,952.088,952.088,945.959,946.64,2816754.0
2017-08-11,952.088,952.088,945.278,945.959,2401719.0
2017-08-12,952.088,952.088,945.278,945.959,2401719.0
2017-08-13,952.088,952.088,945.278,945.959,2401719.0
2017-08-14,956.855,963.666,950.045,960.261,4651994.0
2017-08-15,962.985,964.347,956.174,957.536,2902518.0
2017-08-16,961.623,974.562,958.898,973.881,3767300.0
2017-08-17,975.243,982.054,971.157,977.967,3351730.0
2017-08-18,973.2,984.097,971.157,978.649,4082193.0
2017-08-19,973.2,984.097,971.157,978.649,4082193.0
2017-08-20,973.2,984.097,971.157,978.649,4082193.0
2017-08-21,974.562,977.286,971.838,974.562,3274611.0
2017-08-22,980.011,984.097,976.605,981.373,2819027.0
2017-08-23,982.054,983.416,977.286,977.286,2805197.0
2017-08-24,977.286,984.097,971.157,972.519,3307686.0
2017-08-25,973.2,977.286,956.174,956.174,3926687.0
2017-08-26,973.2,977.286,956.174,956.174,3926687.0
2017-08-27,973.2,977.286,956.174,956.174,3926687.0
2017-08-28,973.2,977.286,956.174,956.174,3926687.0
2017-08-29,955.493,962.304,948.002,952.088,4041129.0
2017-08-30,954.812,960.261,949.364,958.898,2755942.0
2017-08-31,960.261,972.519,956.855,970.476,4193610.0
2017-09-01,965.709,980.692,965.028,978.649,3606665.0
2017-09-02,965.709,980.692,965.028,978.649,3606665.0
2017-09-03,965.709,980.692,965.028,978.649,3606665.0
2017-09-04,976.605,979.33,971.838,975.243,2881327.0
2017-09-05,975.924,981.373,973.881,976.605,3575288.0
2017-09-06,975.924,978.649,965.709,973.881,4140190.0
2017-09-07,974.562,982.735,971.838,981.373,2588654.0
2017-09-08,981.373,982.054,971.838,980.692,3466943.0
2017-09-09,981.373,982.054,971.838,980.692,3466943.0
2017-09-10,981.373,982.054,971.838,980.692,3466943.0
2017-09-11,982.735,986.821,978.649,979.33,2026947.0
2017-09-12,979.33,984.778,972.519,972.519,2514412.0
2017-09-13,971.157,971.838,964.347,964.347,2943737.0
2017-09-14,963.666,968.433,952.769,956.174,3487050.0
2017-09-15,959.58,964.347,948.683,958.217,7688321.0
2017-09-16,959.58,964.347,948.683,958.217,7688321.0
2017-09-17,959.58,964.347,948.683,958.217,7688321.0
2017-09-18,959.58,962.304,956.174,958.217,2959443.0
2017-09-19,959.58,967.752,958.217,967.071,2974032.0
2017-09-20,966.39,973.2,960.942,962.304,2511300.0
2017-09-21,962.304,962.985,952.769,960.261,3252415.0
2017-09-22,958.217,963.666,952.769,962.985,2606814.0
2017-09-23,958.217,963.666,952.769,962.985,2606814.0
2017-09-24,958.217,963.666,952.769,962.985,2606814.0
2017-09-25,961.623,973.881,958.898,970.476,3325964.0
2017-09-26,972.519,973.2,963.666,964.347,2179152.0
2017-09-27,964.347,968.433,946.64,949.364,4468084.0
2017-09-28,949.364,951.407,936.424,943.916,4230163.0
2017-09-29,946.64,956.174,945.278,951.407,3340256.0
2017-09-30,946.64,956.174,945.278,951.407,3340256.0
2017-10-01,946.64,956.174,945.278,951.407,3340256.0
2017-10-02,950.045,970.476,948.002,970.476,3890946.0
2017-10-03,970.476,973.881,958.217,961.623,2888464.0
2017-10-04,960.261,962.985,913.269,930.976,13180722.0
2017-10-05,935.743,952.769,932.338,939.829,6526250.0
2017-10-06,941.192,943.916,930.976,933.7,3214373.0
2017-10-07,941.192,943.916,930.976,933.7,3214373.0
2017-10-08,941.192,943.916,930.976,933.7,3214373.0
2017-10-09,931.657,940.511,927.571,933.7,4515113.0
2017-10-10,930.295,939.148,924.847,934.381,2442872.0
2017-10-11,936.424,951.407,933.7,935.743,4224912.0
2017-10-12,937.786,962.985,934.381,958.898,5395085.0
2017-10-13,958.898,962.304,944.597,947.321,3997828.0
2017-10-14,958.898,962.304,944.597,947.321,3997828.0
2017-10-15,958.898,962.304,944.597,947.321,3997828.0
2017-10-16,950.045,950.045,936.424,938.467,2596426.0
2017-10-17,941.192,944.597,932.338,939.829,3417832.0
2017-10-18,941.192,947.321,941.192,944.597,2175875.0
2017-10-19,943.916,953.45,943.235,948.002,2120310.0
2017-10-20,948.683,953.45,937.105,943.916,2667040.0
2017-10-21,948.683,953.45,937.105,943.916,2667040.0
2017-10-22,948.683,953.45,937.105,943.916,2667040.0
2017-10-23,945.278,954.131,942.554,951.407,1955751.0
2017-10-24,950.726,953.45,941.873,943.235,2240932.0
2017-10-25,941.873,943.235,916.674,918.036,4059602.0
2017-10-26,919.398,933.7,916.674,931.657,3219696.0
2017-10-27,933.7,943.916,930.295,933.7,3565745.0
2017-10-28,933.7,943.916,930.295,933.7,3565745.0
2017-10-29,933.7,943.916,930.295,933.7,3565745.0
2017-10-30,933.7,941.192,930.295,939.148,1927994.0
2017-10-31,937.786,944.597,937.105,941.192,1882923.0
2017-11-01,941.192,942.554,924.166,928.933,4035459.0
2017-11-02,928.252,937.105,924.847,929.614,3030578.0
2017-11-03,933.019,934.381,925.528,930.976,1724019.0
2017-11-04,933.019,934.381,925.528,930.976,1724019.0
2017-11-05,933.019,934.381,925.528,930.976,1724019.0
2017-11-06,933.019,939.148,930.295,935.743,2827413.0
2017-11-07,938.467,971.157,927.571,960.261,7000881.0
2017-11-08,997.718,999.761,943.235,952.088,9260050.0
2017-11-09,955.493,955.493,939.829,949.364,3346250.0
2017-11-10,952.769,952.769,919.398,926.209,6721064.0
2017-11-11,952.769,952.769,919.398,926.209,6721064.0
2017-11-12,952.769,952.769,919.398,926.209,6721064.0
2017-11-13,926.209,928.933,911.907,911.907,5165085.0
2017-11-14,911.907,921.441,911.226,914.631,4222696.0
2017-11-15,913.269,930.295,909.183,922.804,4674701.0
2017-11-16,928.252,939.829,922.804,939.148,5572554.0
2017-11-17,938.467,941.192,913.95,916.674,4336093.0
2017-11-18,938.467,941.192,913.95,916.674,4336093.0
2017-11-19,938.467,941.192,913.95,916.674,4336093.0
2017-11-20,917.355,917.355,903.054,906.459,2688327.0
2017-11-21,934.381,934.381,905.097,913.95,3751873.0
2017-11-22,913.95,939.829,913.269,930.976,4162445.0
2017-11-23,923.485,930.295,901.01,924.847,4326861.0
2017-11-24,924.166,929.614,914.631,915.312,2681382.0
2017-11-25,924.166,929.614,914.631,915.312,2681382.0
2017-11-26,924.166,929.614,914.631,915.312,2681382.0
2017-11-27,911.907,926.89,907.821,922.123,2365805.0
2017-11-28,923.485,927.571,913.95,925.528,3901453.0
2017-11-29,922.804,933.7,922.123,927.571,3809447.0
2017-11-30,926.209,943.916,924.847,932.338,6447630.0
2017-12-01,930.976,931.657,911.226,911.226,3164365.0
2017-12-02,930.976,931.657,911.226,911.226,3164365.0
2017-12-03,930.976,931.657,911.226,911.226,3164365.0
2017-12-04,917.355,918.717,909.183,910.545,2870150.0
2017-12-05,913.269,916.674,898.967,900.329,3475927.0
2017-12-06,895.562,907.14,891.476,896.924,3303167.0
2017-12-07,899.648,905.097,894.881,903.735,3525959.0
2017-12-08,905.097,905.097,897.605,901.691,2264689.0
2017-12-09,905.097,905.097,897.605,901.691,2264689.0
2017-12-10,905.097,905.097,897.605,901.691,2264689.0
2017-12-11,901.691,904.416,894.881,898.286,2718274.0
2017-12-12,900.329,910.545,898.286,901.691,4652986.0
2017-12-13,901.691,904.416,886.709,894.2,6360450.0
2017-12-14,894.2,903.735,887.39,891.476,5972735.0
2017-12-15,891.476,904.416,888.752,895.562,6473379.0
2017-12-16,891.476,904.416,888.752,895.562,6473379.0
2017-12-17,891.476,904.416,888.752,895.562,6473379.0
2017-12-18,892.157,903.054,890.795,892.838,3463792.0
2017-12-19,895.562,901.691,890.114,892.838,2641152.0
2017-12-20,890.795,890.795,880.579,881.26,2845184.0
2017-12-21,882.622,886.709,875.131,886.028,2876834.0
