,AHT LN Equity,AHT LN Equity,AHT LN Equity,AHT LN Equity,AHT LN Equity
2017-11-20,1752.983,1785.055,1744.736,1774.059,929859.0
2017-11-21,1774.975,1785.972,1761.23,1774.059,2052131.0
2017-11-22,1773.143,1774.059,1741.07,1741.07,912404.0
2017-11-23,1744.736,1767.645,1735.572,1762.146,1228163.0
2017-11-24,1758.481,1766.728,1744.736,1758.481,707496.0
2017-11-25,1758.481,1766.728,1744.736,1758.481,707496.0
2017-11-26,1758.481,1766.728,1744.736,1758.481,707496.0
2017-11-27,1761.23,1761.23,1741.07,1744.736,725142.0
2017-11-28,1763.979,1794.219,1760.314,1785.972,1868007.0
2017-11-29,1777.724,1795.135,1764.896,1767.645,1766406.0
2017-11-30,1761.23,1770.394,1732.823,1740.154,1888020.0
2017-12-01,1744.736,1784.139,1727.325,1744.736,2349739.0
2017-12-02,1744.736,1784.139,1727.325,1744.736,2349739.0
2017-12-03,1744.736,1784.139,1727.325,1744.736,2349739.0
2017-12-04,1777.724,1811.63,1777.724,1790.553,1956456.0
2017-12-05,1796.052,1806.131,1785.055,1793.302,5006474.0
2017-12-06,1786.888,1812.546,1774.975,1806.131,1217947.0
2017-12-07,1830.873,1839.12,1809.797,1812.546,1527271.0
2017-12-08,1821.709,1854.698,1808.88,1850.116,1832061.0
2017-12-09,1821.709,1854.698,1808.88,1850.116,1832061.0
2017-12-10,1821.709,1854.698,1808.88,1850.116,1832061.0
2017-12-11,1860.196,1867.527,1826.291,1850.116,2147530.0
2017-12-12,1914.261,1940.835,1855.614,1887.687,3272825.0
2017-12-13,1832.706,1851.033,1780.474,1785.972,3488381.0
2017-12-14,1786.888,1792.386,1754.816,1761.23,3119439.0
2017-12-15,1760.314,1764.896,1730.99,1735.572,2650555.0
2017-12-16,1760.314,1764.896,1730.99,1735.572,2650555.0
2017-12-17,1760.314,1764.896,1730.99,1735.572,2650555.0
2017-12-18,1749.318,1785.972,1744.736,1784.139,1861521.0
2017-12-19,1786.888,1807.964,1776.808,1792.386,2050486.0
2017-12-20,1786.888,1813.462,1777.724,1804.299,2143243.0
2017-12-21,1807.048,1813.462,1791.47,1811.63,1262094.0
2017-12-22,1798.801,1809.797,1781.39,1781.39,516781.0
2017-12-23,1798.801,1809.797,1781.39,1781.39,516781.0
2017-12-24,1798.801,1809.797,1781.39,1781.39,516781.0
2017-12-25,1798.801,1809.797,1781.39,1781.39,516781.0
2017-12-26,1798.801,1809.797,1781.39,1781.39,516781.0
2017-12-27,1790.553,1800.633,1768.561,1798.801,974441.0
2017-12-28,1805.215,1807.048,1790.553,1804.299,651154.0
2017-12-29,1820.793,1827.208,1796.968,1825.375,713503.0
2017-12-30,1820.793,1827.208,1796.968,1825.375,713503.0
2017-12-31,1820.793,1827.208,1796.968,1825.375,713503.0
2018-01-01,1820.793,1827.208,1796.968,1825.375,713503.0
2018-01-02,1822.626,1829.957,1754.816,1801.55,1688387.0
2018-01-03,1844.618,1858.364,1822.626,1836.371,1839624.0
2018-01-04,1855.614,1855.614,1840.953,1850.116,1124848.0
2018-01-05,1855.614,1855.614,1836.371,1846.451,1121319.0
2018-01-06,1855.614,1855.614,1836.371,1846.451,1121319.0
2018-01-07,1855.614,1855.614,1836.371,1846.451,1121319.0
2018-01-08,1851.033,1865.694,1844.618,1851.033,1398580.0
2018-01-09,1851.033,1879.44,1850.116,1876.691,1611660.0
2018-01-10,1868.443,1881.272,1845.535,1881.272,1592091.0
2018-01-11,1885.854,1927.09,1880.356,1899.599,2674119.0
2018-01-12,1901.432,1936.254,1900.516,1928.923,2022085.0
2018-01-13,1901.432,1936.254,1900.516,1928.923,2022085.0
2018-01-14,1901.432,1936.254,1900.516,1928.923,2022085.0
2018-01-15,1933.504,1935.337,1918.843,1931.672,1274886.0
2018-01-16,1934.421,1957.33,1929.839,1956.413,1798521.0
2018-01-17,1960.995,1986.653,1949.082,1966.493,2213651.0
2018-01-18,1971.546,1977.058,1951.335,1960.522,1566640.0
2018-01-19,1959.603,1965.115,1944.904,1962.359,2163486.0
2018-01-20,1959.603,1965.115,1944.904,1962.359,2163486.0
2018-01-21,1959.603,1965.115,1944.904,1962.359,2163486.0
2018-01-22,1955.928,1964.197,1947.66,1955.928,1663104.0
2018-01-23,1979.815,2007.376,1967.871,1977.058,2582283.0
2018-01-24,1968.79,1971.546,1916.424,1916.424,2897315.0
2018-01-25,1905.399,1945.822,1888.863,1903.562,3485397.0
2018-01-26,1911.83,1957.766,1904.481,1951.335,2680457.0
2018-01-27,1911.83,1957.766,1904.481,1951.335,2680457.0
2018-01-28,1911.83,1957.766,1904.481,1951.335,2680457.0
2018-01-29,1961.44,1969.709,1949.497,1961.44,3182944.0
2018-01-30,1948.579,1951.335,1921.936,1937.554,1631282.0
2018-01-31,1945.822,1956.847,1916.424,1933.879,1839708.0
2018-02-01,1937.554,1953.172,1907.237,1915.505,1251401.0
2018-02-02,1914.586,1918.261,1866.814,1868.651,1461688.0
2018-02-03,1914.586,1918.261,1866.814,1868.651,1461688.0
2018-02-04,1914.586,1918.261,1866.814,1868.651,1461688.0
2018-02-05,1851.196,1879.675,1808.476,1869.57,2797384.0
2018-02-06,1806.638,1873.245,1783.211,1835.578,2961009.0
2018-02-07,1857.627,1902.643,1835.578,1888.863,2970308.0
2018-02-08,1878.757,1878.757,1796.073,1796.073,2398139.0
2018-02-09,1786.886,1814.907,1763.0,1802.963,3123854.0
2018-02-10,1786.886,1814.907,1763.0,1802.963,3123854.0
2018-02-11,1786.886,1814.907,1763.0,1802.963,3123854.0
2018-02-12,1830.065,1851.196,1825.472,1839.252,1676235.0
2018-02-13,1845.683,1860.383,1832.362,1832.362,1148288.0
2018-02-14,1854.87,1859.464,1813.529,1842.008,1569921.0
2018-02-15,1860.383,1878.757,1841.09,1855.789,1495737.0
2018-02-16,1864.976,1872.326,1850.277,1865.895,1080455.0
2018-02-17,1864.976,1872.326,1850.277,1865.895,1080455.0
2018-02-18,1864.976,1872.326,1850.277,1865.895,1080455.0
2018-02-19,1873.245,1879.675,1846.602,1853.952,1063799.0
2018-02-20,1864.057,1902.643,1854.87,1897.131,1894666.0
2018-02-21,1891.619,1918.261,1882.432,1913.668,1013896.0
2018-02-22,1897.131,1913.668,1878.757,1883.35,1228053.0
2018-02-23,1889.781,1893.456,1871.407,1886.106,876966.0
2018-02-24,1889.781,1893.456,1871.407,1886.106,876966.0
2018-02-25,1889.781,1893.456,1871.407,1886.106,876966.0
2018-02-26,1889.781,1925.611,1884.269,1901.724,1483525.0
2018-02-27,1904.481,1948.579,1904.481,1936.635,1694210.0
2018-02-28,1925.611,1955.01,1909.074,1942.148,1624626.0
2018-03-01,1931.123,1943.066,1862.22,1868.651,2045185.0
2018-03-02,1855.789,1879.675,1834.659,1836.037,2209150.0
2018-03-03,1855.789,1879.675,1834.659,1836.037,2209150.0
2018-03-04,1855.789,1879.675,1834.659,1836.037,2209150.0
2018-03-05,1846.602,1882.432,1846.602,1864.057,2118585.0
2018-03-06,1825.472,1841.09,1728.548,1761.622,4667342.0
2018-03-07,1755.65,1768.512,1734.52,1760.244,2655709.0
2018-03-08,1772.187,1793.776,1760.244,1786.427,2590290.0
2018-03-09,1793.317,1848.439,1779.536,1846.602,2245495.0
2018-03-10,1793.317,1848.439,1779.536,1846.602,2245495.0
2018-03-11,1793.317,1848.439,1779.536,1846.602,2245495.0
2018-03-12,1854.87,1855.789,1826.39,1835.118,1356756.0
2018-03-13,1831.443,1861.301,1827.309,1836.956,1705698.0
2018-03-14,1828.228,1843.846,1820.419,1823.634,1377597.0
2018-03-15,1830.065,1852.114,1822.256,1843.846,1170973.0
2018-03-16,1841.09,1847.521,1822.716,1832.362,1825336.0
2018-03-17,1841.09,1847.521,1822.716,1832.362,1825336.0
2018-03-18,1841.09,1847.521,1822.716,1832.362,1825336.0
2018-03-19,1825.472,1830.065,1807.098,1810.313,1135691.0
2018-03-20,1822.256,1828.687,1800.207,1821.797,3210976.0
2018-03-21,1818.122,1825.472,1791.02,1798.37,1470650.0
2018-03-22,1782.752,1792.398,1746.922,1757.487,1851116.0
2018-03-23,1740.491,1774.943,1716.146,1752.894,2757089.0
2018-03-24,1740.491,1774.943,1716.146,1752.894,2757089.0
2018-03-25,1740.491,1774.943,1716.146,1752.894,2757089.0
2018-03-26,1755.191,1757.947,1738.195,1753.813,2358949.0
2018-03-27,1788.723,1808.935,1774.024,1782.752,1703950.0
2018-03-28,1761.622,1796.073,1758.865,1780.455,1641122.0
2018-03-29,1778.158,1806.638,1774.024,1782.292,1344859.0
2018-03-30,1778.158,1806.638,1774.024,1782.292,1344859.0
2018-03-31,1778.158,1806.638,1774.024,1782.292,1344859.0
2018-04-01,1778.158,1806.638,1774.024,1782.292,1344859.0
2018-04-02,1778.158,1806.638,1774.024,1782.292,1344859.0
2018-04-03,1739.573,1782.292,1725.792,1769.89,2016399.0
2018-04-04,1773.565,1780.455,1743.247,1755.65,1515068.0
2018-04-05,1786.427,1819.5,1785.049,1813.988,1576919.0
2018-04-06,1807.098,1821.338,1799.748,1815.825,1401443.0
2018-04-07,1807.098,1821.338,1799.748,1815.825,1401443.0
2018-04-08,1807.098,1821.338,1799.748,1815.825,1401443.0
2018-04-09,1829.147,1832.821,1806.638,1817.663,1187881.0
2018-04-10,1826.39,1862.22,1822.256,1858.545,1484366.0
2018-04-11,1857.627,1866.814,1842.927,1848.439,1996368.0
2018-04-12,1853.033,1874.163,1851.196,1865.895,1193693.0
2018-04-13,1864.057,1892.537,1864.057,1892.537,996004.0
2018-04-14,1864.057,1892.537,1864.057,1892.537,996004.0
2018-04-15,1864.057,1892.537,1864.057,1892.537,996004.0
2018-04-16,1891.619,1900.806,1879.675,1886.106,1248927.0
2018-04-17,1890.7,1917.342,1884.269,1913.668,1135258.0
2018-04-18,1916.424,1940.31,1912.749,1931.123,1095927.0
2018-04-19,1892.537,1925.611,1887.944,1900.806,2357720.0
2018-04-20,1907.237,1928.367,1896.212,1902.643,1788634.0
2018-04-21,1907.237,1928.367,1896.212,1902.643,1788634.0
2018-04-22,1907.237,1928.367,1896.212,1902.643,1788634.0
2018-04-23,1905.399,1927.448,1897.131,1923.773,1255358.0
2018-04-24,1932.042,1951.335,1924.692,1943.066,1802217.0
2018-04-25,1914.586,1915.505,1832.821,1846.602,2853509.0
2018-04-26,1859.464,1885.188,1854.87,1866.814,1849741.0
2018-04-27,1876.001,1895.294,1859.464,1887.944,1189507.0
2018-04-28,1876.001,1895.294,1859.464,1887.944,1189507.0
2018-04-29,1876.001,1895.294,1859.464,1887.944,1189507.0
2018-04-30,1897.131,1902.643,1863.139,1867.732,1529819.0
2018-05-01,1846.602,1897.131,1836.956,1863.139,1853289.0
2018-05-02,1873.245,1911.83,1872.326,1895.294,1703475.0
2018-05-03,1891.619,1905.399,1882.432,1885.188,1561955.0
2018-05-04,1896.212,1934.798,1896.212,1917.342,1667882.0
2018-05-05,1896.212,1934.798,1896.212,1917.342,1667882.0
2018-05-06,1896.212,1934.798,1896.212,1917.342,1667882.0
2018-05-07,1896.212,1934.798,1896.212,1917.342,1667882.0
2018-05-08,1926.53,1991.758,1926.53,1982.571,2154376.0
2018-05-09,1986.246,2021.156,1986.246,2021.156,1714132.0
2018-05-10,2030.344,2056.067,2023.913,2050.555,1113946.0
2018-05-11,2052.392,2076.279,2043.205,2049.636,1432361.0
2018-05-12,2052.392,2076.279,2043.205,2049.636,1432361.0
2018-05-13,2052.392,2076.279,2043.205,2049.636,1432361.0
2018-05-14,2050.555,2061.58,2038.612,2056.986,1049798.0
2018-05-15,2052.392,2077.198,2045.043,2068.929,1423201.0
2018-05-16,2075.36,2097.409,2066.173,2094.653,1064368.0
2018-05-17,2093.734,2109.352,2079.954,2109.352,1242661.0
2018-05-18,2112.108,2125.889,2100.165,2110.271,1357581.0
2018-05-19,2112.108,2125.889,2100.165,2110.271,1357581.0
2018-05-20,2112.108,2125.889,2100.165,2110.271,1357581.0
2018-05-21,2124.052,2167.231,2121.296,2159.881,1007010.0
2018-05-22,2176.418,2181.93,2149.775,2169.987,1354783.0
2018-05-23,2140.588,2147.938,2113.946,2122.214,2384101.0
2018-05-24,2126.808,2147.938,2124.052,2131.401,1473628.0
2018-05-25,2145.182,2166.312,2141.507,2144.263,1591480.0
2018-05-26,2145.182,2166.312,2141.507,2144.263,1591480.0
2018-05-27,2145.182,2166.312,2141.507,2144.263,1591480.0
2018-05-28,2145.182,2166.312,2141.507,2144.263,1591480.0
2018-05-29,2130.483,2130.483,2097.409,2113.027,1837415.0
2018-05-30,2108.434,2127.727,2099.247,2113.946,1675462.0
2018-05-31,2117.621,2158.963,2117.621,2141.507,2322687.0
2018-06-01,2147.019,2164.475,2144.263,2158.963,1022805.0
2018-06-02,2147.019,2164.475,2144.263,2158.963,1022805.0
2018-06-03,2147.019,2164.475,2144.263,2158.963,1022805.0
2018-06-04,2169.987,2179.174,2155.288,2169.068,1321828.0
2018-06-05,2172.743,2191.117,2165.394,2176.418,1269262.0
2018-06-06,2184.686,2198.467,2177.337,2194.792,1277685.0
2018-06-07,2215.922,2242.565,2201.223,2203.061,1855149.0
2018-06-08,2185.605,2203.979,2169.987,2181.93,1611967.0
2018-06-09,2185.605,2203.979,2169.987,2181.93,1611967.0
2018-06-10,2185.605,2203.979,2169.987,2181.93,1611967.0
2018-06-11,2194.792,2230.622,2186.524,2204.898,1830160.0
2018-06-12,2214.085,2214.085,2156.206,2157.125,1844629.0
2018-06-13,2156.206,2186.064,2150.694,2179.174,1624138.0
2018-06-14,2162.637,2205.817,2162.637,2190.199,2193367.0
2018-06-15,2192.955,2217.76,2178.255,2178.255,3384358.0
2018-06-16,2192.955,2217.76,2178.255,2178.255,3384358.0
2018-06-17,2192.955,2217.76,2178.255,2178.255,3384358.0
2018-06-18,2184.686,2189.28,2154.369,2179.174,2027984.0
2018-06-19,2021.156,2113.946,1998.189,2082.71,5140399.0
2018-06-20,2096.49,2160.8,2082.71,2123.133,2757674.0
2018-06-21,2135.995,2135.995,2063.417,2063.417,1693190.0
2018-06-22,2074.441,2082.71,2056.986,2068.929,1862210.0
2018-06-23,2074.441,2082.71,2056.986,2068.929,1862210.0
2018-06-24,2074.441,2082.71,2056.986,2068.929,1862210.0
2018-06-25,2068.929,2069.848,2032.181,2033.1,1698484.0
2018-06-26,2050.555,2061.58,2019.319,2032.181,1309888.0
2018-06-27,2040.449,2073.523,2030.344,2061.58,1318996.0
2018-06-28,2055.149,2068.929,2022.075,2043.205,1762353.0
2018-06-29,2068.929,2117.621,2067.092,2088.222,2016541.0
2018-06-30,2068.929,2117.621,2067.092,2088.222,2016541.0
2018-07-01,2068.929,2117.621,2067.092,2088.222,2016541.0
2018-07-02,2069.848,2070.767,2026.669,2026.669,1999806.0
2018-07-03,2039.531,2054.23,2024.831,2031.262,1735943.0
2018-07-04,2025.75,2031.262,2004.62,2007.376,778671.0
2018-07-05,2016.563,2065.254,2015.644,2049.636,1193774.0
2018-07-06,2061.58,2071.685,2042.287,2071.685,1221999.0
2018-07-07,2061.58,2071.685,2042.287,2071.685,1221999.0
2018-07-08,2061.58,2071.685,2042.287,2071.685,1221999.0
2018-07-09,2079.954,2124.97,2079.954,2123.133,1924819.0
2018-07-10,2122.214,2159.881,2122.214,2147.019,1923918.0
2018-07-11,2135.995,2175.499,2109.352,2158.044,2841446.0
2018-07-12,2163.556,2163.556,2142.426,2152.532,1354499.0
2018-07-13,2168.15,2212.248,2158.963,2163.556,1620581.0
2018-07-14,2168.15,2212.248,2158.963,2163.556,1620581.0
2018-07-15,2168.15,2212.248,2158.963,2163.556,1620581.0
2018-07-16,2165.394,2181.93,2148.857,2152.532,776734.0
2018-07-17,2147.938,2170.906,2134.157,2167.231,1106264.0
2018-07-18,2186.524,2222.353,2182.849,2215.922,1341942.0
2018-07-19,2191.117,2198.467,2117.621,2149.775,2446623.0
2018-07-20,2154.369,2169.068,2106.596,2124.97,1579743.0
2018-07-21,2154.369,2169.068,2106.596,2124.97,1579743.0
2018-07-22,2154.369,2169.068,2106.596,2124.97,1579743.0
2018-07-23,2113.946,2141.507,2102.921,2135.995,1146130.0
2018-07-24,2147.938,2181.93,2140.588,2158.044,848328.0
2018-07-25,2156.206,2159.881,2114.865,2119.458,1267777.0
2018-07-26,2131.401,2169.068,2120.377,2169.068,1162057.0
2018-07-27,2185.605,2195.711,2167.231,2178.255,1035874.0
2018-07-28,2185.605,2195.711,2167.231,2178.255,1035874.0
2018-07-29,2185.605,2195.711,2167.231,2178.255,1035874.0
2018-07-30,2167.231,2178.255,2147.938,2161.719,730670.0
2018-07-31,2156.206,2169.987,2137.832,2150.694,1696481.0
2018-08-01,2136.914,2151.613,2091.897,2096.49,1885736.0
2018-08-02,2084.547,2104.759,2048.718,2083.629,1911519.0
2018-08-03,2092.816,2131.401,2082.71,2117.621,1511231.0
2018-08-04,2092.816,2131.401,2082.71,2117.621,1511231.0
2018-08-05,2092.816,2131.401,2082.71,2117.621,1511231.0
2018-08-06,2124.97,2162.637,2123.133,2143.345,1931561.0
2018-08-07,2151.613,2193.873,2151.613,2157.125,1844891.0
2018-08-08,2158.963,2214.085,2157.125,2214.085,1304404.0
2018-08-09,2211.329,2239.809,2202.142,2213.166,1364693.0
2018-08-10,2205.817,2211.329,2187.442,2198.467,1127342.0
2018-08-11,2205.817,2211.329,2187.442,2198.467,1127342.0
2018-08-12,2205.817,2211.329,2187.442,2198.467,1127342.0
2018-08-13,2192.036,2208.573,2172.743,2197.548,853469.0
2018-08-14,2203.979,2211.329,2173.662,2181.93,1211539.0
2018-08-15,2192.036,2198.467,2125.889,2136.914,1252163.0
2018-08-16,2158.762,2177.356,2150.394,2158.762,952432.0
2018-08-17,2150.394,2162.481,2136.449,2158.762,1063116.0
2018-08-18,2150.394,2162.481,2136.449,2158.762,1063116.0
2018-08-19,2150.394,2162.481,2136.449,2158.762,1063116.0
2018-08-20,2155.043,2190.372,2155.043,2183.864,888631.0
2018-08-21,2176.426,2197.809,2169.918,2184.793,705952.0
2018-08-22,2174.567,2195.02,2162.481,2187.582,1371321.0
2018-08-23,2194.09,2226.63,2194.09,2203.387,984094.0
2018-08-24,2208.036,2222.911,2206.176,2209.895,703206.0
2018-08-25,2208.036,2222.911,2206.176,2209.895,703206.0
2018-08-26,2208.036,2222.911,2206.176,2209.895,703206.0
2018-08-27,2208.036,2222.911,2206.176,2209.895,703206.0
2018-08-28,2229.419,2274.974,2226.63,2245.224,1575180.0
2018-08-29,2250.802,2260.099,2222.911,2228.489,1117578.0
2018-08-30,2231.278,2231.278,2208.036,2219.192,929747.0
2018-08-31,2212.684,2224.77,2189.442,2195.95,1456337.0
2018-09-01,2212.684,2224.77,2189.442,2195.95,1456337.0
2018-09-02,2212.684,2224.77,2189.442,2195.95,1456337.0
2018-09-03,2208.036,2235.927,2201.528,2231.278,904419.0
2018-09-04,2240.575,2246.154,2215.473,2237.786,1203676.0
2018-09-05,2233.138,2258.24,2186.653,2195.02,1279035.0
2018-09-06,2188.512,2189.442,2155.973,2155.973,1245765.0
2018-09-07,2153.184,2155.043,2098.331,2099.261,2729541.0
2018-09-08,2153.184,2155.043,2098.331,2099.261,2729541.0
2018-09-09,2153.184,2155.043,2098.331,2099.261,2729541.0
2018-09-10,2119.714,2141.098,2101.12,2119.714,2021161.0
2018-09-11,2225.7,2254.521,2166.199,2229.419,3387781.0
2018-09-12,2225.7,2273.115,2208.036,2219.192,2319615.0
2018-09-13,2217.333,2218.263,2168.059,2169.918,1285148.0
2018-09-14,2186.653,2225.7,2180.145,2225.7,1440255.0
2018-09-15,2186.653,2225.7,2180.145,2225.7,1440255.0
2018-09-16,2186.653,2225.7,2180.145,2225.7,1440255.0
2018-09-17,2208.036,2221.052,2172.707,2175.496,1275947.0
2018-09-18,2178.285,2188.512,2160.621,2161.551,1352646.0
2018-09-19,2172.707,2180.145,2151.324,2162.481,1407465.0
2018-09-20,2157.832,2168.059,2120.644,2150.394,1923584.0
2018-09-21,2160.621,2192.231,2146.676,2191.301,2852194.0
2018-09-22,2160.621,2192.231,2146.676,2191.301,2852194.0
2018-09-23,2160.621,2192.231,2146.676,2191.301,2852194.0
2018-09-24,2173.637,2195.95,2168.988,2174.567,835534.0
2018-09-25,2178.285,2199.669,2170.848,2199.669,1047580.0
2018-09-26,2196.879,2216.403,2187.582,2216.403,1140880.0
2018-09-27,2217.333,2264.748,2214.544,2250.802,1377114.0
2018-09-28,2248.943,2287.99,2244.294,2265.677,1629803.0
2018-09-29,2248.943,2287.99,2244.294,2265.677,1629803.0
2018-09-30,2248.943,2287.99,2244.294,2265.677,1629803.0
2018-10-01,2261.958,2276.834,2240.575,2266.607,1050285.0
2018-10-02,2256.38,2256.38,2192.231,2192.231,1559266.0
2018-10-03,2197.809,2235.927,2182.004,2227.56,1172413.0
2018-10-04,2226.63,2239.646,2177.356,2177.356,1409313.0
2018-10-05,2175.496,2188.512,2140.168,2140.168,981905.0
2018-10-06,2175.496,2188.512,2140.168,2140.168,981905.0
2018-10-07,2175.496,2188.512,2140.168,2140.168,981905.0
2018-10-08,2134.59,2138.308,2021.166,2027.674,1811252.0
2018-10-09,2038.831,2043.479,1997.924,2033.252,1858043.0
2018-10-10,2027.674,2029.534,1904.024,1909.602,2425897.0
2018-10-11,1867.766,1887.29,1824.07,1839.875,5610802.0
2018-10-12,1884.5,1894.727,1847.777,1854.285,3023426.0
2018-10-13,1884.5,1894.727,1847.777,1854.285,3023426.0
2018-10-14,1884.5,1894.727,1847.777,1854.285,3023426.0
2018-10-15,1849.637,1851.961,1781.769,1833.832,1872716.0
2018-10-16,1828.254,1930.056,1815.238,1916.11,2576303.0
2018-10-17,1928.196,1938.423,1854.285,1863.117,2844519.0
2018-10-18,1807.335,1866.836,1787.347,1800.363,2564501.0
2018-10-19,1785.023,1785.023,1679.967,1766.429,3717330.0
2018-10-20,1785.023,1785.023,1679.967,1766.429,3717330.0
2018-10-21,1785.023,1785.023,1679.967,1766.429,3717330.0
2018-10-22,1766.894,1783.163,1739.932,1751.089,1910760.0
2018-10-23,1733.424,1733.424,1681.826,1690.193,2634165.0
2018-10-24,1704.604,1734.354,1681.361,1687.869,2561617.0
2018-10-25,1676.713,1722.733,1646.033,1713.436,2174736.0
2018-10-26,1690.193,1699.955,1650.681,1684.615,2172778.0
2018-10-27,1690.193,1699.955,1650.681,1684.615,2172778.0
2018-10-28,1690.193,1699.955,1650.681,1684.615,2172778.0
2018-10-29,1680.431,1770.147,1680.431,1720.409,2172752.0
2018-10-30,1720.409,1736.213,1679.502,1726.452,1516352.0
2018-10-31,1765.499,1836.156,1753.413,1799.433,3697456.0
2018-11-01,1765.499,1835.691,1755.272,1811.984,2387642.0
2018-11-02,1877.993,1917.97,1821.746,1825.929,3125348.0
2018-11-03,1877.993,1917.97,1821.746,1825.929,3125348.0
2018-11-04,1877.993,1917.97,1821.746,1825.929,3125348.0
2018-11-05,1822.675,1822.675,1737.608,1745.51,2658980.0
2018-11-06,1747.835,1772.007,1726.916,1752.483,1837631.0
2018-11-07,1751.553,1816.632,1751.553,1811.054,2303896.0
2018-11-08,1821.281,1840.805,1789.206,1791.531,1961143.0
2018-11-09,1818.957,1818.957,1745.046,1766.429,1379931.0
2018-11-10,1818.957,1818.957,1745.046,1766.429,1379931.0
2018-11-11,1818.957,1818.957,1745.046,1766.429,1379931.0
2018-11-12,1780.374,1806.406,1755.737,1765.964,1057596.0
2018-11-13,1772.007,1812.449,1772.007,1807.8,2076499.0
2018-11-14,1792.46,1793.855,1742.721,1768.753,1762845.0
2018-11-15,1776.191,1787.347,1732.96,1753.878,1770489.0
2018-11-16,1767.358,1793.39,1735.749,1745.975,1541001.0
2018-11-17,1767.358,1793.39,1735.749,1745.975,1541001.0
2018-11-18,1767.358,1793.39,1735.749,1745.975,1541001.0
2018-11-19,1743.651,1764.569,1664.627,1671.599,2706499.0
2018-11-20,1655.33,1655.794,1553.063,1588.391,3305458.0
2018-11-21,1611.634,1632.552,1582.348,1629.298,2378587.0
2018-11-22,1633.017,1633.017,1586.532,1608.38,1102915.0
2018-11-23,1613.493,1642.779,1606.056,1631.157,1007951.0
2018-11-24,1613.493,1642.779,1606.056,1631.157,1007951.0
2018-11-25,1613.493,1642.779,1606.056,1631.157,1007951.0
2018-11-26,1656.724,1670.67,1639.99,1666.951,1353504.0
2018-11-27,1669.74,1683.221,1627.903,1647.427,1500596.0
2018-11-28,1655.794,1655.794,1603.731,1606.056,2717438.0
2018-11-29,1625.579,1702.744,1607.915,1669.275,1925851.0
2018-11-30,1671.599,1671.599,1632.552,1635.341,2821831.0
2018-12-01,1671.599,1671.599,1632.552,1635.341,2821831.0
2018-12-02,1671.599,1671.599,1632.552,1635.341,2821831.0
2018-12-03,1677.642,1730.635,1666.951,1699.955,2511870.0
2018-12-04,1679.037,1706.463,1650.681,1651.146,3120630.0
2018-12-05,1613.958,1618.142,1543.766,1554.922,2172772.0
2018-12-06,1532.609,1548.414,1499.605,1507.043,2411194.0
2018-12-07,1537.258,1555.387,1497.281,1510.761,2666774.0
2018-12-08,1537.258,1555.387,1497.281,1510.761,2666774.0
2018-12-09,1537.258,1555.387,1497.281,1510.761,2666774.0
2018-12-10,1503.324,1537.723,1485.659,1493.562,1903395.0
2018-12-11,1599.083,1603.731,1506.113,1547.02,3276048.0
2018-12-12,1556.781,1636.736,1484.265,1624.65,3652358.0
2018-12-13,1626.974,1654.865,1601.407,1613.493,2412959.0
2018-12-14,1593.969,1608.845,1580.489,1599.083,1959489.0
2018-12-15,1593.969,1608.845,1580.489,1599.083,1959489.0
2018-12-16,1593.969,1608.845,1580.489,1599.083,1959489.0
2018-12-17,1599.083,1626.044,1523.312,1537.258,1745066.0
2018-12-18,1538.652,1559.106,1518.199,1539.582,1867401.0
2018-12-19,1537.258,1563.289,1528.891,1540.047,1488047.0
2018-12-20,1509.367,1521.453,1488.449,1494.492,1672503.0
2018-12-21,1498.675,1520.058,1475.898,1488.913,2541375.0
2018-12-22,1498.675,1520.058,1475.898,1488.913,2541375.0
2018-12-23,1498.675,1520.058,1475.898,1488.913,2541375.0
2018-12-24,1493.097,1529.82,1489.378,1527.496,448775.0
2018-12-25,1493.097,1529.82,1489.378,1527.496,448775.0
2018-12-26,1493.097,1529.82,1489.378,1527.496,448775.0
2018-12-27,1555.387,1555.852,1461.952,1474.968,1374809.0
2018-12-28,1493.562,1535.863,1493.562,1524.707,1630331.0
2018-12-29,1493.562,1535.863,1493.562,1524.707,1630331.0
2018-12-30,1493.562,1535.863,1493.562,1524.707,1630331.0
2018-12-31,1521.918,1529.355,1501.464,1521.918,358086.0
2019-01-01,1521.918,1529.355,1501.464,1521.918,358086.0
2019-01-02,1511.226,1547.949,1474.503,1541.441,1213483.0
2019-01-03,1525.172,1554.457,1501.929,1501.929,1436024.0
2019-01-04,1534.469,1586.532,1511.691,1582.348,1661800.0
2019-01-05,1534.469,1586.532,1511.691,1582.348,1661800.0
2019-01-06,1534.469,1586.532,1511.691,1582.348,1661800.0
2019-01-07,1624.65,1633.017,1595.364,1630.228,2059254.0
2019-01-08,1640.454,1724.592,1630.228,1708.322,2581388.0
2019-01-09,1745.975,1751.553,1726.452,1738.538,2104053.0
2019-01-10,1729.241,1760.85,1712.041,1752.018,1949521.0
2019-01-11,1779.444,1791.995,1729.706,1750.624,1506281.0
2019-01-12,1779.444,1791.995,1729.706,1750.624,1506281.0
2019-01-13,1779.444,1791.995,1729.706,1750.624,1506281.0
2019-01-14,1735.749,1743.651,1716.69,1733.889,1757096.0
2019-01-15,1741.327,1765.499,1726.916,1761.78,1822137.0
2019-01-16,1762.245,1804.082,1718.549,1773.866,2077148.0
2019-01-17,1748.213,1755.676,1709.032,1743.548,2027264.0
