,DNLM LN Equity,DNLM LN Equity,DNLM LN Equity,DNLM LN Equity,DNLM LN Equity
2022-11-29,939.666,939.666,923.897,930.39,208684.0
2022-11-30,955.436,955.436,926.68,933.173,251376.0
2022-12-01,958.218,958.218,923.433,934.101,191135.0
2022-12-02,936.883,967.495,930.39,948.015,200714.0
2022-12-03,936.883,967.495,930.39,948.015,200714.0
2022-12-04,936.883,967.495,930.39,948.015,200714.0
2022-12-05,954.508,972.133,943.377,949.87,234556.0
2022-12-06,954.508,954.508,929.463,937.811,318940.0
2022-12-07,941.522,941.522,918.331,918.331,314415.0
2022-12-08,915.085,923.433,891.895,900.243,465583.0
2022-12-09,919.259,919.259,895.141,905.345,197621.0
2022-12-10,919.259,919.259,895.141,905.345,197621.0
2022-12-11,919.259,919.259,895.141,905.345,197621.0
2022-12-12,909.055,909.055,872.879,885.401,546141.0
2022-12-13,864.53,912.302,864.53,893.75,756276.0
2022-12-14,883.082,895.605,876.589,894.214,366308.0
2022-12-15,890.503,892.358,876.589,890.967,113998.0
2022-12-16,911.374,911.374,863.139,877.053,268028.0
2022-12-17,911.374,911.374,863.139,877.053,268028.0
2022-12-18,911.374,911.374,863.139,877.053,268028.0
2022-12-19,896.996,896.996,869.168,884.01,101729.0
2022-12-20,880.299,890.967,874.27,882.618,164525.0
2022-12-21,876.125,897.46,876.125,896.996,302787.0
2022-12-22,891.895,900.243,884.01,887.72,103521.0
2022-12-23,891.895,893.286,885.865,885.865,38806.0
2022-12-24,891.895,893.286,885.865,885.865,38806.0
2022-12-25,891.895,893.286,885.865,885.865,38806.0
2022-12-26,891.895,893.286,885.865,885.865,38806.0
2022-12-27,891.895,893.286,885.865,885.865,38806.0
2022-12-28,889.112,900.243,881.227,899.779,175720.0
2022-12-29,916.476,916.476,879.836,910.447,106526.0
2022-12-30,914.621,927.144,906.736,908.128,70429.0
2022-12-31,914.621,927.144,906.736,908.128,70429.0
2023-01-01,914.621,927.144,906.736,908.128,70429.0
2023-01-02,914.621,927.144,906.736,908.128,70429.0
2023-01-03,904.881,927.607,904.881,919.259,170551.0
2023-01-04,920.187,947.087,920.187,947.087,167083.0
2023-01-05,957.291,1010.164,954.508,1009.237,555479.0
2023-01-06,1009.237,1009.237,956.363,961.929,216097.0
2023-01-07,1009.237,1009.237,956.363,961.929,216097.0
2023-01-08,1009.237,1009.237,956.363,961.929,216097.0
2023-01-09,969.35,972.133,941.522,947.087,161968.0
2023-01-10,950.798,952.653,936.883,937.811,106631.0
2023-01-11,941.522,957.291,937.811,946.16,445065.0
2023-01-12,952.653,958.218,938.739,957.291,527431.0
2023-01-13,935.956,976.771,935.956,973.06,243640.0
2023-01-14,935.956,976.771,935.956,973.06,243640.0
2023-01-15,935.956,976.771,935.956,973.06,243640.0
2023-01-16,973.06,994.395,967.495,992.54,257173.0
2023-01-17,978.626,986.974,950.798,960.074,312185.0
2023-01-18,965.639,1001.816,959.146,996.25,329541.0
2023-01-19,1024.079,1024.079,943.377,966.567,572305.0
2023-01-20,974.915,1006.454,973.06,997.178,411707.0
2023-01-21,974.915,1006.454,973.06,997.178,411707.0
2023-01-22,974.915,1006.454,973.06,997.178,411707.0
2023-01-23,1020.368,1020.368,987.902,1003.671,165496.0
2023-01-24,1008.309,1025.934,1007.382,1012.947,214833.0
2023-01-25,1033.355,1033.355,1002.744,1011.092,828840.0
2023-01-26,1024.079,1051.907,1012.947,1043.558,437015.0
2023-01-27,1020.368,1066.749,1020.368,1066.749,412085.0
2023-01-28,1020.368,1066.749,1020.368,1066.749,412085.0
2023-01-29,1020.368,1066.749,1020.368,1066.749,412085.0
2023-01-30,1046.341,1076.025,1046.341,1076.025,352047.0
2023-01-31,1079.735,1084.373,1068.604,1080.663,309697.0
2023-02-01,1058.4,1096.432,1058.4,1092.722,439809.0
2023-02-02,1092.722,1136.319,1092.722,1127.971,345694.0
2023-02-03,1153.944,1153.944,1113.129,1144.668,260716.0
2023-02-04,1153.944,1153.944,1113.129,1144.668,260716.0
2023-02-05,1153.944,1153.944,1113.129,1144.668,260716.0
2023-02-06,1144.668,1144.668,1102.925,1113.129,289892.0
2023-02-07,1130.753,1130.753,1084.373,1097.36,253212.0
2023-02-08,1124.26,1124.26,1093.649,1094.577,231584.0
2023-02-09,1101.07,1104.78,1081.59,1100.142,289052.0
2023-02-10,1101.998,1101.998,1058.4,1071.387,198439.0
2023-02-11,1101.998,1101.998,1058.4,1071.387,198439.0
2023-02-12,1101.998,1101.998,1058.4,1071.387,198439.0
2023-02-13,1068.604,1091.794,1054.69,1091.794,275923.0
2023-02-14,1092.722,1099.215,1077.88,1084.373,266704.0
2023-02-15,1105.708,1105.708,1076.025,1094.577,441915.0
2023-02-16,1113.129,1118.695,1087.156,1118.695,434268.0
2023-02-17,1134.464,1162.292,1114.984,1135.391,295921.0
2023-02-18,1134.464,1162.292,1114.984,1135.391,295921.0
2023-02-19,1134.464,1162.292,1114.984,1135.391,295921.0
2023-02-20,1113.129,1141.885,1113.129,1114.056,218378.0
2023-02-21,1117.767,1127.971,1099.215,1112.201,287893.0
2023-02-22,1087.156,1117.767,1087.156,1114.984,210835.0
2023-02-23,1109.418,1148.378,1109.418,1135.391,288473.0
2023-02-24,1140.03,1147.45,1130.753,1142.812,294001.0
2023-02-25,1140.03,1147.45,1130.753,1142.812,294001.0
2023-02-26,1140.03,1147.45,1130.753,1142.812,294001.0
2023-02-27,1146.523,1147.45,1137.247,1140.957,394086.0
2023-02-28,1166.93,1166.93,1131.681,1166.003,942982.0
2023-03-01,1167.858,1173.423,1151.161,1154.871,260278.0
2023-03-02,1154.871,1164.147,1148.378,1164.147,288095.0
2023-03-03,1162.292,1166.93,1156.726,1164.147,235945.0
2023-03-04,1162.292,1166.93,1156.726,1164.147,235945.0
2023-03-05,1162.292,1166.93,1156.726,1164.147,235945.0
2023-03-06,1164.147,1180.844,1157.654,1174.351,586605.0
2023-03-07,1198.469,1198.469,1164.147,1169.713,311073.0
2023-03-08,1159.509,1171.568,1159.509,1171.568,454374.0
2023-03-09,1183.627,1192.903,1158.582,1182.699,623380.0
2023-03-10,1154.871,1161.364,1132.609,1152.088,241089.0
2023-03-11,1154.871,1161.364,1132.609,1152.088,241089.0
2023-03-12,1154.871,1161.364,1132.609,1152.088,241089.0
2023-03-13,1164.147,1164.147,1100.142,1104.78,302571.0
2023-03-14,1136.319,1136.319,1098.287,1132.609,431662.0
2023-03-15,1153.944,1153.944,1073.242,1088.083,295634.0
2023-03-16,1108.521,1114.361,1086.137,1102.682,612879.0
2023-03-17,1125.067,1125.067,1073.485,1083.217,415861.0
2023-03-18,1125.067,1125.067,1073.485,1083.217,415861.0
2023-03-19,1125.067,1125.067,1073.485,1083.217,415861.0
2023-03-20,1096.843,1101.709,1052.074,1090.03,428481.0
2023-03-21,1080.298,1122.147,1080.298,1121.174,351232.0
2023-03-22,1125.067,1133.826,1113.388,1132.853,147156.0
2023-03-23,1109.495,1128.96,1109.495,1117.281,199960.0
2023-03-24,1094.896,1111.441,1087.11,1104.629,209220.0
2023-03-25,1094.896,1111.441,1087.11,1104.629,209220.0
2023-03-26,1094.896,1111.441,1087.11,1104.629,209220.0
2023-03-27,1102.682,1110.468,1090.03,1094.896,194221.0
2023-03-28,1101.709,1101.709,1070.565,1082.244,356905.0
2023-03-29,1085.164,1085.164,1051.1,1082.244,336931.0
2023-03-30,1085.164,1097.816,1081.271,1085.164,304380.0
2023-03-31,1087.11,1090.03,1075.431,1075.431,275585.0
2023-04-01,1087.11,1090.03,1075.431,1075.431,275585.0
2023-04-02,1087.11,1090.03,1075.431,1075.431,275585.0
2023-04-03,1075.431,1082.244,1065.699,1070.565,229047.0
2023-04-04,1063.752,1074.458,1063.752,1065.699,186164.0
2023-04-05,1080.298,1080.298,1054.993,1057.913,329547.0
2023-04-06,1032.609,1068.619,1032.609,1052.074,164275.0
2023-04-07,1032.609,1068.619,1032.609,1052.074,164275.0
2023-04-08,1032.609,1068.619,1032.609,1052.074,164275.0
2023-04-09,1032.609,1068.619,1032.609,1052.074,164275.0
2023-04-10,1032.609,1068.619,1032.609,1052.074,164275.0
2023-04-11,1059.859,1079.324,1059.859,1071.538,246714.0
2023-04-12,1069.592,1089.057,1066.672,1089.057,244161.0
2023-04-13,1086.137,1090.03,1071.538,1079.324,196213.0
2023-04-14,1079.324,1108.521,1079.324,1104.629,144530.0
2023-04-15,1079.324,1108.521,1079.324,1104.629,144530.0
2023-04-16,1079.324,1108.521,1079.324,1104.629,144530.0
2023-04-17,1118.254,1118.254,1102.682,1109.495,321372.0
2023-04-18,1084.19,1121.174,1084.19,1111.441,177413.0
2023-04-19,1126.04,1126.04,1101.709,1106.575,156525.0
2023-04-20,1093.923,1116.307,1090.03,1105.602,277365.0
2023-04-21,1112.414,1112.414,1090.03,1112.414,145773.0
2023-04-22,1112.414,1112.414,1090.03,1112.414,145773.0
2023-04-23,1112.414,1112.414,1090.03,1112.414,145773.0
2023-04-24,1132.853,1145.505,1128.96,1128.96,146831.0
2023-04-25,1129.933,1136.745,1105.602,1127.013,158050.0
2023-04-26,1132.853,1146.478,1118.254,1140.638,148308.0
2023-04-27,1118.254,1139.665,1106.575,1109.495,166934.0
2023-04-28,1086.137,1124.093,1086.137,1115.334,284479.0
2023-04-29,1086.137,1124.093,1086.137,1115.334,284479.0
2023-04-30,1086.137,1124.093,1086.137,1115.334,284479.0
2023-05-01,1086.137,1124.093,1086.137,1115.334,284479.0
2023-05-02,1128.96,1140.638,1123.12,1131.879,175640.0
2023-05-03,1148.424,1155.237,1136.745,1146.478,151061.0
2023-05-04,1130.906,1144.531,1115.334,1121.174,167509.0
2023-05-05,1123.12,1138.692,1120.2,1126.04,89016.0
2023-05-06,1123.12,1138.692,1120.2,1126.04,89016.0
2023-05-07,1123.12,1138.692,1120.2,1126.04,89016.0
2023-05-08,1123.12,1138.692,1120.2,1126.04,89016.0
2023-05-09,1127.986,1135.772,1123.12,1128.96,165964.0
2023-05-10,1133.826,1133.826,1108.521,1116.307,752065.0
2023-05-11,1115.334,1135.772,1111.441,1127.986,178439.0
2023-05-12,1129.933,1136.745,1123.12,1127.986,164880.0
2023-05-13,1129.933,1136.745,1123.12,1127.986,164880.0
2023-05-14,1129.933,1136.745,1123.12,1127.986,164880.0
2023-05-15,1147.451,1147.451,1121.174,1126.04,112589.0
2023-05-16,1110.468,1129.933,1110.468,1118.254,97206.0
2023-05-17,1112.414,1127.013,1111.441,1118.254,136621.0
2023-05-18,1109.495,1128.96,1109.495,1123.12,87727.0
2023-05-19,1127.986,1133.826,1124.093,1124.093,139831.0
2023-05-20,1127.986,1133.826,1124.093,1124.093,139831.0
2023-05-21,1127.986,1133.826,1124.093,1124.093,139831.0
2023-05-22,1157.184,1157.184,1122.147,1144.531,143950.0
2023-05-23,1148.424,1155.237,1127.986,1129.933,108850.0
2023-05-24,1117.281,1120.2,1091.976,1096.843,144918.0
2023-05-25,1122.147,1122.147,1064.726,1089.057,102461.0
2023-05-26,1113.388,1113.388,1064.726,1072.512,138275.0
2023-05-27,1113.388,1113.388,1064.726,1072.512,138275.0
2023-05-28,1113.388,1113.388,1064.726,1072.512,138275.0
2023-05-29,1113.388,1113.388,1064.726,1072.512,138275.0
2023-05-30,1065.699,1086.137,1056.94,1082.244,234296.0
2023-05-31,1090.03,1090.03,1057.913,1060.833,558464.0
2023-06-01,1043.314,1090.03,1043.314,1087.11,130366.0
2023-06-02,1070.565,1110.468,1070.565,1106.575,121492.0
2023-06-03,1070.565,1110.468,1070.565,1106.575,121492.0
2023-06-04,1070.565,1110.468,1070.565,1106.575,121492.0
2023-06-05,1130.906,1130.906,1098.789,1101.709,108235.0
2023-06-06,1083.217,1098.789,1081.271,1095.869,134552.0
2023-06-07,1110.468,1123.12,1097.816,1118.254,104885.0
2023-06-08,1123.12,1123.12,1106.575,1118.254,119158.0
2023-06-09,1104.629,1119.227,1102.682,1119.227,141909.0
2023-06-10,1104.629,1119.227,1102.682,1119.227,141909.0
2023-06-11,1104.629,1119.227,1102.682,1119.227,141909.0
2023-06-12,1125.067,1140.638,1124.093,1140.638,441206.0
2023-06-13,1145.505,1151.344,1132.853,1132.853,291665.0
2023-06-14,1139.665,1139.665,1118.254,1127.013,274561.0
2023-06-15,1134.799,1134.799,1093.923,1103.655,82602.0
2023-06-16,1090.03,1109.495,1084.19,1104.629,258014.0
2023-06-17,1090.03,1109.495,1084.19,1104.629,258014.0
2023-06-18,1090.03,1109.495,1084.19,1104.629,258014.0
2023-06-19,1075.431,1111.441,1075.431,1111.441,87383.0
2023-06-20,1108.521,1111.441,1101.709,1106.575,112598.0
2023-06-21,1091.003,1095.869,1079.324,1087.11,105256.0
2023-06-22,1056.94,1075.431,1044.288,1068.619,269836.0
2023-06-23,1063.752,1075.431,1031.635,1037.475,210205.0
2023-06-24,1063.752,1075.431,1031.635,1037.475,210205.0
2023-06-25,1063.752,1075.431,1031.635,1037.475,210205.0
2023-06-26,1031.635,1045.261,1023.85,1045.261,246454.0
2023-06-27,1065.699,1065.699,1039.421,1053.047,149551.0
2023-06-28,1074.458,1100.736,1060.833,1087.11,143879.0
2023-06-29,1085.164,1098.789,1080.298,1092.95,142252.0
2023-06-30,1067.645,1106.575,1067.645,1091.003,96568.0
2023-07-01,1067.645,1106.575,1067.645,1091.003,96568.0
2023-07-02,1067.645,1106.575,1067.645,1091.003,96568.0
2023-07-03,1066.672,1092.95,1066.672,1090.03,183451.0
2023-07-04,1041.368,1044.288,1010.224,1043.314,305992.0
2023-07-05,1039.421,1054.993,1016.064,1016.064,221275.0
2023-07-06,999.519,1014.117,965.942,965.942,217440.0
2023-07-07,954.263,1007.304,954.263,1007.304,166317.0
2023-07-08,954.263,1007.304,954.263,1007.304,166317.0
2023-07-09,954.263,1007.304,954.263,1007.304,166317.0
2023-07-10,1002.438,1007.304,998.545,1005.358,129465.0
2023-07-11,1013.144,1016.064,1003.411,1005.358,189534.0
2023-07-12,1006.331,1058.886,1004.385,1046.234,138835.0
2023-07-13,1069.592,1069.592,1018.01,1018.01,143687.0
2023-07-14,1045.261,1045.261,1012.171,1019.957,119248.0
2023-07-15,1045.261,1045.261,1012.171,1019.957,119248.0
2023-07-16,1045.261,1045.261,1012.171,1019.957,119248.0
2023-07-17,1023.85,1025.796,1010.224,1024.823,135976.0
2023-07-18,1026.769,1053.047,1024.823,1053.047,166338.0
2023-07-19,1064.726,1092.95,1063.752,1083.217,200104.0
2023-07-20,1088.083,1128.96,1088.083,1099.762,238769.0
2023-07-21,1100.736,1100.736,1085.164,1085.164,118050.0
2023-07-22,1100.736,1100.736,1085.164,1085.164,118050.0
2023-07-23,1100.736,1100.736,1085.164,1085.164,118050.0
2023-07-24,1085.164,1091.976,1081.271,1089.057,79957.0
2023-07-25,1075.431,1091.976,1075.431,1090.03,252265.0
2023-07-26,1094.896,1095.869,1088.083,1095.869,187311.0
2023-07-27,1106.575,1127.013,1102.682,1108.521,124330.0
2023-07-28,1078.351,1097.816,1077.378,1097.816,87070.0
2023-07-29,1078.351,1097.816,1077.378,1097.816,87070.0
2023-07-30,1078.351,1097.816,1077.378,1097.816,87070.0
2023-07-31,1102.682,1125.067,1092.95,1119.227,167298.0
2023-08-01,1091.976,1133.826,1091.976,1133.826,127067.0
2023-08-02,1110.468,1128.96,1103.655,1103.655,220659.0
2023-08-03,1091.976,1109.495,1088.083,1107.548,96838.0
2023-08-04,1108.521,1136.745,1105.602,1136.745,110358.0
2023-08-05,1108.521,1136.745,1105.602,1136.745,110358.0
2023-08-06,1108.521,1136.745,1105.602,1136.745,110358.0
2023-08-07,1127.013,1140.638,1119.227,1119.227,96149.0
2023-08-08,1125.067,1154.264,1120.2,1149.398,116749.0
2023-08-09,1151.344,1160.103,1135.772,1137.719,90296.0
2023-08-10,1163.996,1163.996,1136.745,1149.398,56335.0
2023-08-11,1120.2,1146.478,1120.2,1128.96,64728.0
2023-08-12,1120.2,1146.478,1120.2,1128.96,64728.0
2023-08-13,1120.2,1146.478,1120.2,1128.96,64728.0
2023-08-14,1160.103,1160.103,1128.96,1153.291,108610.0
2023-08-15,1161.077,1162.05,1144.531,1159.13,75296.0
2023-08-16,1165.943,1170.809,1148.424,1154.264,104887.0
2023-08-17,1184.434,1184.434,1110.468,1115.334,136224.0
2023-08-18,1115.334,1115.334,1077.378,1090.03,117315.0
2023-08-19,1115.334,1115.334,1077.378,1090.03,117315.0
2023-08-20,1115.334,1115.334,1077.378,1090.03,117315.0
2023-08-21,1078.351,1101.709,1078.351,1091.976,97992.0
2023-08-22,1097.816,1099.762,1072.512,1080.298,48479.0
2023-08-23,1076.405,1085.164,1062.779,1085.164,68139.0
2023-08-24,1107.548,1107.548,1069.592,1080.298,93833.0
2023-08-25,1067.645,1097.816,1067.645,1091.003,90421.0
2023-08-26,1067.645,1097.816,1067.645,1091.003,90421.0
2023-08-27,1067.645,1097.816,1067.645,1091.003,90421.0
2023-08-28,1067.645,1097.816,1067.645,1091.003,90421.0
2023-08-29,1098.789,1114.361,1089.057,1114.361,128895.0
2023-08-30,1117.281,1125.067,1109.495,1109.495,88996.0
2023-08-31,1114.361,1139.665,1113.388,1132.853,154118.0
2023-09-01,1133.826,1140.638,1113.388,1114.361,59424.0
2023-09-02,1133.826,1140.638,1113.388,1114.361,59424.0
2023-09-03,1133.826,1140.638,1113.388,1114.361,59424.0
2023-09-04,1114.361,1115.334,1096.843,1099.762,56786.0
2023-09-05,1084.19,1115.334,1084.19,1109.495,64352.0
2023-09-06,1141.612,1141.612,1097.816,1101.709,101223.0
2023-09-07,1090.03,1110.468,1090.03,1094.896,114485.0
2023-09-08,1099.762,1099.762,1081.271,1091.976,124585.0
2023-09-09,1099.762,1099.762,1081.271,1091.976,124585.0
2023-09-10,1099.762,1099.762,1081.271,1091.976,124585.0
2023-09-11,1091.003,1101.709,1088.083,1099.762,77234.0
2023-09-12,1115.334,1115.334,1093.923,1101.709,86440.0
2023-09-13,1129.933,1129.933,1085.164,1087.11,89040.0
2023-09-14,1112.414,1113.388,1071.538,1113.388,165850.0
2023-09-15,1112.414,1122.147,1094.896,1094.896,319800.0
2023-09-16,1112.414,1122.147,1094.896,1094.896,319800.0
2023-09-17,1112.414,1122.147,1094.896,1094.896,319800.0
2023-09-18,1097.816,1100.736,1057.913,1061.806,91449.0
2023-09-19,1055.966,1064.726,1049.154,1054.02,171623.0
2023-09-20,1098.789,1101.709,992.706,1031.635,343909.0
2023-09-21,1028.716,1077.378,1028.716,1028.716,419569.0
2023-09-22,1006.331,1039.421,1003.411,1031.635,371444.0
2023-09-23,1006.331,1039.421,1003.411,1031.635,371444.0
2023-09-24,1006.331,1039.421,1003.411,1031.635,371444.0
2023-09-25,1025.796,1033.582,1013.144,1020.93,188452.0
2023-09-26,1017.037,1026.769,1010.224,1010.224,167395.0
2023-09-27,1017.037,1024.823,1008.278,1011.197,273371.0
2023-09-28,1007.304,1016.064,1004.385,1010.224,336882.0
2023-09-29,1011.197,1029.689,1009.251,1021.903,206390.0
2023-09-30,1011.197,1029.689,1009.251,1021.903,206390.0
2023-10-01,1011.197,1029.689,1009.251,1021.903,206390.0
2023-10-02,1026.769,1032.609,1007.304,1015.09,340655.0
2023-10-03,1001.465,1005.358,975.187,975.187,151440.0
2023-10-04,963.509,982.0,963.509,972.268,318554.0
2023-10-05,988.813,998.545,978.107,995.626,398844.0
2023-10-06,993.679,1009.251,991.733,1009.251,119789.0
2023-10-07,993.679,1009.251,991.733,1009.251,119789.0
2023-10-08,993.679,1009.251,991.733,1009.251,119789.0
2023-10-09,1004.385,1008.278,994.652,1008.278,168060.0
2023-10-10,1018.01,1029.689,1017.037,1023.85,942918.0
2023-10-11,1020.93,1029.689,1004.385,1008.278,229604.0
2023-10-12,1021.903,1021.903,1006.331,1009.251,152273.0
2023-10-13,1034.555,1034.555,987.84,987.84,266126.0
2023-10-14,1034.555,1034.555,987.84,987.84,266126.0
2023-10-15,1034.555,1034.555,987.84,987.84,266126.0
2023-10-16,990.759,1012.171,979.08,1012.171,146898.0
2023-10-17,1012.171,1022.876,1007.304,1021.903,131467.0
2023-10-18,1021.903,1023.85,1003.411,1009.251,500064.0
2023-10-19,1006.331,1020.93,991.733,1000.492,186821.0
2023-10-20,996.599,996.599,977.134,991.733,205400.0
2023-10-21,996.599,996.599,977.134,991.733,205400.0
2023-10-22,996.599,996.599,977.134,991.733,205400.0
2023-10-23,987.84,1000.492,979.08,1000.492,303723.0
2023-10-24,1000.492,1000.492,972.754,972.754,255047.0
2023-10-25,968.861,988.813,956.696,982.0,203494.0
2023-10-26,989.5,993.5,969.0,983.0,230342.0
2023-10-27,989.5,989.5,968.0,974.0,98532.0
2023-10-28,989.5,989.5,968.0,974.0,98532.0
2023-10-29,989.5,989.5,968.0,974.0,98532.0
2023-10-30,996.0,996.0,968.5,985.0,106892.0
2023-10-31,986.5,997.0,967.5,975.5,169581.0
2023-11-01,982.5,984.0,966.0,977.5,166458.0
2023-11-02,996.0,1011.0,982.0,1010.0,171872.0
2023-11-03,1023.0,1045.0,1007.0,1038.0,113491.0
2023-11-04,1023.0,1045.0,1007.0,1038.0,113491.0
2023-11-05,1023.0,1045.0,1007.0,1038.0,113491.0
2023-11-06,1028.0,1037.0,1019.0,1019.0,133791.0
2023-11-07,1021.0,1031.0,1015.0,1029.0,240547.0
2023-11-08,1003.0,1040.0,1003.0,1038.0,255719.0
2023-11-09,1020.0,1063.0,1020.0,1063.0,177312.0
2023-11-10,1036.0,1055.0,1029.0,1047.0,93832.0
2023-11-11,1036.0,1055.0,1029.0,1047.0,93832.0
2023-11-12,1036.0,1055.0,1029.0,1047.0,93832.0
2023-11-13,1070.0,1070.0,1033.0,1047.0,119838.0
2023-11-14,1050.0,1101.0,1035.0,1094.0,137802.0
2023-11-15,1118.0,1149.0,1108.0,1132.0,309827.0
2023-11-16,1120.0,1120.0,1080.0,1080.0,205519.0
2023-11-17,1100.0,1100.0,1087.0,1089.0,95854.0
2023-11-18,1100.0,1100.0,1087.0,1089.0,95854.0
2023-11-19,1100.0,1100.0,1087.0,1089.0,95854.0
2023-11-20,1095.0,1102.0,1083.0,1086.0,92243.0
2023-11-21,1065.0,1095.0,1044.0,1048.0,96651.0
2023-11-22,1045.0,1067.0,1038.0,1054.0,155927.0
2023-11-23,1046.0,1060.0,1038.0,1042.0,82094.0
2023-11-24,1069.0,1069.0,1039.0,1053.0,167515.0
2023-11-25,1069.0,1069.0,1039.0,1053.0,167515.0
2023-11-26,1069.0,1069.0,1039.0,1053.0,167515.0
2023-11-27,1053.0,1060.0,1048.0,1050.0,105831.0
2023-11-28,1048.0,1060.0,1038.0,1055.0,116474.0
2023-11-29,1035.0,1075.0,1035.0,1066.0,69121.0
2023-11-30,1055.0,1072.0,1042.0,1042.0,292270.0
2023-12-01,1074.0,1074.0,1040.0,1050.0,95973.0
2023-12-02,1074.0,1074.0,1040.0,1050.0,95973.0
2023-12-03,1074.0,1074.0,1040.0,1050.0,95973.0
2023-12-04,1074.0,1076.0,1042.0,1051.0,224022.0
2023-12-05,1050.0,1061.0,1041.0,1053.0,135226.0
2023-12-06,1077.0,1077.0,1044.0,1047.0,103387.0
2023-12-07,1070.0,1070.0,1034.0,1043.0,87752.0
2023-12-08,1035.0,1068.0,1035.0,1057.0,114662.0
