,ITV LN Equity,ITV LN Equity,ITV LN Equity,ITV LN Equity,ITV LN Equity
2020-08-25,54.984,55.753,52.868,53.025,19588582.0
2020-08-26,52.833,53.077,51.101,51.923,22532803.0
2020-08-27,51.661,54.144,50.734,53.847,26806576.0
2020-08-28,53.882,54.214,52.046,53.095,255051779.0
2020-08-29,53.882,54.214,52.046,53.095,255051779.0
2020-08-30,53.882,54.214,52.046,53.095,255051779.0
2020-08-31,53.882,54.214,52.046,53.095,255051779.0
2020-09-01,50.716,52.465,49.895,49.895,57676972.0
2020-09-02,50.332,52.325,50.262,51.661,29486453.0
2020-09-03,51.416,56.575,51.416,54.214,43340281.0
2020-09-04,54.564,56.033,54.372,55.089,27274984.0
2020-09-05,54.564,56.033,54.372,55.089,27274984.0
2020-09-06,54.564,56.033,54.372,55.089,27274984.0
2020-09-07,55.333,56.575,55.176,55.788,14980537.0
2020-09-08,55.806,57.135,55.718,56.365,28839813.0
2020-09-09,56.085,56.418,54.564,54.739,20225524.0
2020-09-10,54.809,57.135,54.651,56.173,18274479.0
2020-09-11,56.313,57.729,55.911,56.593,20975731.0
2020-09-12,56.313,57.729,55.911,56.593,20975731.0
2020-09-13,56.313,57.729,55.911,56.593,20975731.0
2020-09-14,57.257,58.062,56.663,56.995,16564345.0
2020-09-15,56.96,57.712,56.47,57.572,13625748.0
2020-09-16,57.712,57.712,56.348,57.572,14908818.0
2020-09-17,56.785,59.303,56.488,58.359,23032140.0
2020-09-18,58.849,58.849,56.488,56.488,117223929.0
2020-09-19,58.849,58.849,56.488,56.488,117223929.0
2020-09-20,58.849,58.849,56.488,56.488,117223929.0
2020-09-21,56.103,56.295,51.206,52.325,29255576.0
2020-09-22,53.217,53.462,50.577,52.85,17150825.0
2020-09-23,53.62,54.721,52.378,52.378,16687400.0
2020-09-24,51.241,53.829,50.909,53.357,16010369.0
2020-09-25,54.232,55.036,53.252,54.914,15354909.0
2020-09-26,54.232,55.036,53.252,54.914,15354909.0
2020-09-27,54.232,55.036,53.252,54.914,15354909.0
2020-09-28,55.403,57.852,55.211,57.834,19182351.0
2020-09-29,57.694,58.341,56.942,57.432,13567648.0
2020-09-30,56.418,59.88,55.963,59.128,25864776.0
2020-10-01,58.744,60.545,58.219,60.108,23401397.0
2020-10-02,60.108,61.21,59.286,61.14,24072191.0
2020-10-03,60.108,61.21,59.286,61.14,24072191.0
2020-10-04,60.108,61.21,59.286,61.14,24072191.0
2020-10-05,61.682,63.501,61.682,63.168,18809696.0
2020-10-06,63.466,65.861,63.221,65.547,26404140.0
2020-10-07,66.019,66.019,64.515,65.494,20420423.0
2020-10-08,65.459,67.435,65.005,66.823,19986757.0
2020-10-09,66.544,67.435,66.456,66.771,25052529.0
2020-10-10,66.544,67.435,66.456,66.771,25052529.0
2020-10-11,66.544,67.435,66.456,66.771,25052529.0
2020-10-12,66.771,68.135,65.179,65.337,19571799.0
2020-10-13,64.69,64.882,63.151,63.955,16686886.0
2020-10-14,64.882,66.788,63.605,65.949,13937694.0
2020-10-15,65.284,65.284,62.958,64.882,15695670.0
2020-10-16,64.812,65.914,63.885,64.55,10027090.0
2020-10-17,64.812,65.914,63.885,64.55,10027090.0
2020-10-18,64.812,65.914,63.885,64.55,10027090.0
2020-10-19,63.798,64.707,62.329,63.046,14206690.0
2020-10-20,62.521,63.745,61.419,62.923,12476230.0
2020-10-21,62.556,63.046,61.297,61.892,13305732.0
2020-10-22,61.227,63.203,60.423,63.116,11520531.0
2020-10-23,63.745,65.354,63.326,65.354,10182202.0
2020-10-24,63.745,65.354,63.326,65.354,10182202.0
2020-10-25,63.745,65.354,63.326,65.354,10182202.0
2020-10-26,64.218,65.984,63.763,64.13,9719049.0
2020-10-27,65.354,65.354,62.049,62.049,11511073.0
2020-10-28,61.664,62.416,59.076,61.892,27139250.0
2020-10-29,63.028,63.396,60.842,61.997,15011246.0
2020-10-30,61.489,63.256,61.175,63.081,18573213.0
2020-10-31,61.489,63.256,61.175,63.081,18573213.0
2020-11-01,61.489,63.256,61.175,63.081,18573213.0
2020-11-02,62.993,63.098,61.402,63.098,11069724.0
2020-11-03,63.57,65.599,63.081,65.197,12579351.0
2020-11-04,65.057,66.159,63.99,65.896,11301045.0
2020-11-05,66.456,70.478,66.019,70.059,19154911.0
2020-11-06,70.146,70.688,68.362,68.765,11814488.0
2020-11-07,70.146,70.688,68.362,68.765,11814488.0
2020-11-08,70.146,70.688,68.362,68.765,11814488.0
2020-11-09,69.709,77.229,69.691,75.917,28861866.0
2020-11-10,76.04,79.31,75.025,77.386,26849257.0
2020-11-11,77.264,79.293,76.687,78.453,23114216.0
2020-11-12,77.596,79.275,77.141,78.488,19694166.0
2020-11-13,77.159,81.199,77.159,80.884,20139196.0
2020-11-14,77.159,81.199,77.159,80.884,20139196.0
2020-11-15,77.159,81.199,77.159,80.884,20139196.0
2020-11-16,80.552,85.326,80.552,84.207,23554171.0
2020-11-17,85.239,85.449,83.507,84.399,19408548.0
2020-11-18,84.347,85.571,84.014,84.889,16974273.0
2020-11-19,85.361,85.361,83.455,83.962,19404151.0
2020-11-20,82.738,83.91,79.572,79.572,21648507.0
2020-11-21,82.738,83.91,79.572,79.572,21648507.0
2020-11-22,82.738,83.91,79.572,79.572,21648507.0
2020-11-23,80.622,81.444,79.59,80.657,15851051.0
2020-11-24,81.356,84.871,81.356,84.871,19485864.0
2020-11-25,84.294,85.588,81.671,82.773,14088202.0
2020-11-26,83.42,83.42,79.572,81.671,12262888.0
2020-11-27,81.199,83.822,79.975,83.385,31006431.0
2020-11-28,81.199,83.822,79.975,83.385,31006431.0
2020-11-29,81.199,83.822,79.975,83.385,31006431.0
2020-11-30,82.633,83.875,82.266,82.266,20135542.0
2020-12-01,82.493,88.798,81.479,88.623,16352748.0
2020-12-02,87.923,88.885,85.204,88.36,12483776.0
2020-12-03,88.798,92.033,88.535,91.683,19466749.0
2020-12-04,92.383,93.345,89.016,89.191,18760173.0
2020-12-05,92.383,93.345,89.016,89.191,18760173.0
2020-12-06,92.383,93.345,89.016,89.191,18760173.0
2020-12-07,89.847,89.847,84.417,86.83,19821163.0
2020-12-08,86.585,88.491,86.463,88.011,11031138.0
2020-12-09,89.191,90.459,87.792,89.628,10449862.0
2020-12-10,88.666,89.759,87.162,88.011,14933339.0
2020-12-11,87.705,87.705,84.696,85.204,23128560.0
2020-12-12,87.705,87.705,84.696,85.204,23128560.0
2020-12-13,87.705,87.705,84.696,85.204,23128560.0
2020-12-14,86.043,91.421,85.973,88.579,12128184.0
2020-12-15,88.317,92.12,88.317,91.377,12119470.0
2020-12-16,92.12,94.525,91.465,93.432,21169358.0
2020-12-17,94.481,95.618,92.12,94.35,19194274.0
2020-12-18,93.825,94.35,92.776,93.782,18724465.0
2020-12-19,93.825,94.35,92.776,93.782,18724465.0
2020-12-20,93.825,94.35,92.776,93.782,18724465.0
2020-12-21,90.153,91.29,87.005,91.202,16550758.0
2020-12-22,90.852,93.17,90.546,92.514,8025127.0
2020-12-23,91.814,95.837,91.814,95.356,14280260.0
2020-12-24,96.492,98.329,95.05,95.268,4127110.0
2020-12-25,96.492,98.329,95.05,95.268,4127110.0
2020-12-26,96.492,98.329,95.05,95.268,4127110.0
2020-12-27,96.492,98.329,95.05,95.268,4127110.0
2020-12-28,96.492,98.329,95.05,95.268,4127110.0
2020-12-29,97.542,98.241,95.968,97.367,14857884.0
2020-12-30,97.061,97.454,94.525,94.918,6147475.0
2020-12-31,94.263,94.263,92.47,93.388,3290058.0
2021-01-01,94.263,94.263,92.47,93.388,3290058.0
2021-01-02,94.263,94.263,92.47,93.388,3290058.0
2021-01-03,94.263,94.263,92.47,93.388,3290058.0
2021-01-04,94.263,95.749,92.47,93.345,9286228.0
2021-01-05,92.558,94.481,91.027,92.339,11719872.0
2021-01-06,93.651,96.624,92.295,96.361,10526905.0
2021-01-07,97.585,97.585,94.831,96.755,7327258.0
2021-01-08,97.061,97.673,95.749,96.186,7360438.0
2021-01-09,97.061,97.673,95.749,96.186,7360438.0
2021-01-10,97.061,97.673,95.749,96.186,7360438.0
2021-01-11,97.892,99.859,96.012,96.186,10616797.0
2021-01-12,96.274,98.679,95.924,97.673,6749348.0
2021-01-13,97.279,97.935,94.263,94.787,7473748.0
2021-01-14,94.962,96.186,94.219,95.006,6381825.0
2021-01-15,94.175,96.405,94.088,95.88,9866587.0
2021-01-16,94.175,96.405,94.088,95.88,9866587.0
2021-01-17,94.175,96.405,94.088,95.88,9866587.0
2021-01-18,95.705,96.449,94.962,95.312,3175764.0
2021-01-19,96.099,96.318,94.744,95.443,7483727.0
2021-01-20,94.612,96.536,94.612,96.23,6979750.0
2021-01-21,96.186,96.711,94.044,94.35,10911085.0
2021-01-22,94.0,94.0,91.246,93.082,10998561.0
2021-01-23,94.0,94.0,91.246,93.082,10998561.0
2021-01-24,94.0,94.0,91.246,93.082,10998561.0
2021-01-25,93.17,93.17,86.235,86.83,14031732.0
2021-01-26,86.603,91.465,85.746,89.628,13554589.0
2021-01-27,88.71,93.126,88.054,91.639,14184048.0
2021-01-28,90.59,94.219,88.754,93.126,11071188.0
2021-01-29,93.126,93.738,91.421,92.601,9600625.0
2021-01-30,93.126,93.738,91.421,92.601,9600625.0
2021-01-31,93.126,93.738,91.421,92.601,9600625.0
2021-02-01,92.383,96.536,91.508,95.749,8710212.0
2021-02-02,95.531,95.531,92.558,94.0,11802331.0
2021-02-03,94.438,96.449,92.645,93.476,11839026.0
2021-02-04,93.257,94.306,92.208,93.17,8357727.0
2021-02-05,94.656,97.367,93.825,96.186,10751686.0
2021-02-06,94.656,97.367,93.825,96.186,10751686.0
2021-02-07,94.656,97.367,93.825,96.186,10751686.0
2021-02-08,96.58,97.498,95.137,96.186,7330816.0
2021-02-09,96.143,96.186,94.525,95.225,7801840.0
2021-02-10,96.186,96.58,94.962,96.274,5743146.0
2021-02-11,96.186,98.372,95.749,98.372,6406984.0
2021-02-12,97.279,98.635,95.137,95.574,8988509.0
2021-02-13,97.279,98.635,95.137,95.574,8988509.0
2021-02-14,97.279,98.635,95.137,95.574,8988509.0
2021-02-15,97.367,99.859,97.236,99.247,9165757.0
2021-02-16,98.285,99.553,97.717,98.329,6109868.0
2021-02-17,98.329,98.679,95.356,95.618,7378834.0
2021-02-18,95.312,96.58,94.7,94.7,6573081.0
2021-02-19,94.875,96.23,94.525,95.705,8658898.0
2021-02-20,94.875,96.23,94.525,95.705,8658898.0
2021-02-21,94.875,96.23,94.525,95.705,8658898.0
2021-02-22,95.88,97.017,93.388,97.017,9657254.0
2021-02-23,97.323,101.083,96.624,98.81,11103051.0
2021-02-24,98.329,99.64,97.105,99.64,7967123.0
2021-02-25,99.334,100.427,96.711,97.323,8640533.0
2021-02-26,95.312,98.11,94.962,96.055,11662259.0
2021-02-27,95.312,98.11,94.962,96.055,11662259.0
2021-02-28,95.312,98.11,94.962,96.055,11662259.0
2021-03-01,98.372,100.646,98.066,100.296,6393019.0
2021-03-02,97.498,100.952,97.498,100.515,5304236.0
2021-03-03,101.345,105.018,101.345,104.45,10782587.0
2021-03-04,104.144,104.406,100.952,101.739,10941838.0
2021-03-05,100.252,105.28,100.165,102.001,10957180.0
2021-03-06,100.252,105.28,100.165,102.001,10957180.0
2021-03-07,100.252,105.28,100.165,102.001,10957180.0
2021-03-08,103.051,106.592,103.007,106.242,10986547.0
2021-03-09,103.969,111.139,98.46,110.483,21088044.0
2021-03-10,109.74,109.74,103.488,106.286,12963498.0
2021-03-11,107.029,107.772,104.581,106.111,8825456.0
2021-03-12,105.149,106.942,104.756,106.942,6121395.0
2021-03-13,105.149,106.942,104.756,106.942,6121395.0
2021-03-14,105.149,106.942,104.756,106.942,6121395.0
2021-03-15,107.86,109.084,105.106,106.024,6209114.0
2021-03-16,106.854,108.341,105.849,108.253,6577277.0
2021-03-17,107.51,108.603,106.461,106.898,8974215.0
2021-03-18,107.554,109.39,106.854,109.259,10421455.0
2021-03-19,107.772,109.652,106.548,108.472,14455230.0
2021-03-20,107.772,109.652,106.548,108.472,14455230.0
2021-03-21,107.772,109.652,106.548,108.472,14455230.0
2021-03-22,108.472,110.265,107.379,109.39,7072160.0
2021-03-23,107.598,109.303,107.073,108.997,9209018.0
2021-03-24,107.772,110.396,106.548,110.221,7395052.0
2021-03-25,108.734,110.702,108.647,109.871,8427158.0
2021-03-26,111.052,112.363,110.133,111.533,8962915.0
2021-03-27,111.052,112.363,110.133,111.533,8962915.0
2021-03-28,111.052,112.363,110.133,111.533,8962915.0
2021-03-29,111.489,111.62,106.854,106.854,9187317.0
2021-03-30,108.035,109.959,107.816,109.959,7905583.0
2021-03-31,109.172,109.652,104.799,105.062,11709248.0
2021-04-01,106.067,106.986,105.149,106.505,6701098.0
2021-04-02,106.067,106.986,105.149,106.505,6701098.0
2021-04-03,106.067,106.986,105.149,106.505,6701098.0
2021-04-04,106.067,106.986,105.149,106.505,6701098.0
2021-04-05,106.067,106.986,105.149,106.505,6701098.0
2021-04-06,106.242,108.166,105.062,107.772,6045139.0
2021-04-07,107.772,108.997,107.292,107.729,7015143.0
2021-04-08,108.166,108.559,106.854,107.729,6223090.0
2021-04-09,108.166,108.428,106.592,107.335,4127173.0
2021-04-10,108.166,108.428,106.592,107.335,4127173.0
2021-04-11,108.166,108.428,106.592,107.335,4127173.0
2021-04-12,106.505,107.292,104.756,106.505,8613749.0
2021-04-13,106.505,108.428,106.505,107.466,9379072.0
2021-04-14,107.16,108.472,106.024,108.035,6946897.0
2021-04-15,108.079,108.866,105.718,106.505,9715898.0
2021-04-16,105.018,108.122,105.018,107.292,9034305.0
2021-04-17,105.018,108.122,105.018,107.292,9034305.0
2021-04-18,105.018,108.122,105.018,107.292,9034305.0
2021-04-19,107.292,108.122,106.417,106.592,7416019.0
2021-04-20,106.986,107.335,102.963,103.313,8647338.0
2021-04-21,104.187,104.187,100.821,101.826,14480074.0
2021-04-22,102.876,102.876,99.684,101.608,14581407.0
2021-04-23,103.619,103.619,101.127,102.832,5716469.0
2021-04-24,103.619,103.619,101.127,102.832,5716469.0
2021-04-25,103.619,103.619,101.127,102.832,5716469.0
2021-04-26,102.876,104.012,101.433,103.706,6794217.0
2021-04-27,103.794,104.144,101.039,101.914,6433010.0
2021-04-28,103.182,105.849,102.307,104.45,8029302.0
2021-04-29,105.805,106.286,104.319,105.368,11373345.0
2021-04-30,104.406,106.242,104.406,105.805,10949542.0
2021-05-01,104.406,106.242,104.406,105.805,10949542.0
2021-05-02,104.406,106.242,104.406,105.805,10949542.0
2021-05-03,104.406,106.242,104.406,105.805,10949542.0
2021-05-04,106.854,109.827,106.33,108.691,14382624.0
2021-05-05,109.959,111.489,107.729,111.445,12900975.0
2021-05-06,112.407,113.587,109.128,109.74,8446927.0
2021-05-07,110.571,111.052,108.953,110.002,6454093.0
2021-05-08,110.571,111.052,108.953,110.002,6454093.0
2021-05-09,110.571,111.052,108.953,110.002,6454093.0
2021-05-10,111.052,111.226,108.997,110.046,6893411.0
2021-05-11,108.866,109.609,104.799,105.149,17562825.0
2021-05-12,105.718,108.428,104.668,108.428,16374119.0
2021-05-13,106.986,111.489,106.111,111.008,15340243.0
2021-05-14,111.489,112.451,110.002,112.232,12250875.0
2021-05-15,111.489,112.451,110.002,112.232,12250875.0
2021-05-16,111.489,112.451,110.002,112.232,12250875.0
2021-05-17,112.626,113.281,110.177,110.527,7763037.0
2021-05-18,112.101,113.238,111.052,112.844,8624679.0
2021-05-19,112.669,112.844,110.352,112.713,8807662.0
2021-05-20,113.238,113.587,111.489,112.582,8204627.0
2021-05-21,112.319,112.975,111.008,112.538,3990391.0
2021-05-22,112.319,112.975,111.008,112.538,3990391.0
2021-05-23,112.319,112.975,111.008,112.538,3990391.0
2021-05-24,112.538,113.631,112.013,113.631,3418736.0
2021-05-25,113.369,113.981,112.013,112.494,7275243.0
2021-05-26,112.975,113.106,111.576,111.839,9272717.0
2021-05-27,111.664,112.713,110.658,111.183,15946647.0
2021-05-28,111.882,113.238,111.795,112.276,5367844.0
2021-05-29,111.882,113.238,111.795,112.276,5367844.0
2021-05-30,111.882,113.238,111.795,112.276,5367844.0
2021-05-31,111.882,113.238,111.795,112.276,5367844.0
2021-06-01,112.757,115.293,112.319,114.986,5450615.0
2021-06-02,114.986,115.249,112.8,114.418,4519759.0
2021-06-03,114.418,114.418,110.877,112.494,6127964.0
2021-06-04,112.669,112.932,111.62,111.62,3033640.0
2021-06-05,112.669,112.932,111.62,111.62,3033640.0
2021-06-06,112.669,112.932,111.62,111.62,3033640.0
2021-06-07,111.664,114.943,111.664,114.943,4618597.0
2021-06-08,115.293,115.905,113.544,115.861,6437553.0
2021-06-09,115.467,116.079,113.413,113.5,4844463.0
2021-06-10,113.675,113.675,111.314,111.97,5845997.0
2021-06-11,112.276,114.506,111.751,113.675,5741748.0
2021-06-12,112.276,114.506,111.751,113.675,5741748.0
2021-06-13,112.276,114.506,111.751,113.675,5741748.0
2021-06-14,114.899,117.304,113.937,114.768,5210757.0
2021-06-15,115.905,115.905,112.232,112.669,13510302.0
2021-06-16,112.451,113.762,112.057,113.762,10910534.0
2021-06-17,113.413,114.068,112.188,112.451,7418614.0
2021-06-18,112.582,113.238,109.696,110.877,88236923.0
2021-06-19,112.582,113.238,109.696,110.877,88236923.0
2021-06-20,112.582,113.238,109.696,110.877,88236923.0
2021-06-21,111.226,112.013,108.428,111.533,10226616.0
2021-06-22,111.751,112.276,111.27,112.013,6878033.0
2021-06-23,111.926,112.494,110.877,110.964,5441307.0
2021-06-24,111.533,111.882,110.571,111.052,7085955.0
2021-06-25,111.226,112.451,111.226,111.664,5609515.0
2021-06-26,111.226,112.451,111.226,111.664,5609515.0
2021-06-27,111.226,112.451,111.226,111.664,5609515.0
2021-06-28,111.664,111.751,109.172,109.172,8091554.0
2021-06-29,109.346,110.09,108.909,109.652,3857226.0
2021-06-30,109.959,110.92,108.647,109.784,7514884.0
2021-07-01,110.789,112.757,110.439,112.757,6323647.0
2021-07-02,112.538,113.631,112.319,113.587,4535805.0
2021-07-03,112.538,113.631,112.319,113.587,4535805.0
2021-07-04,112.538,113.631,112.319,113.587,4535805.0
2021-07-05,113.587,114.462,112.626,112.757,3319181.0
2021-07-06,112.713,113.019,109.172,110.177,6409512.0
2021-07-07,110.483,111.139,109.478,109.696,5223491.0
2021-07-08,109.259,109.696,105.412,105.936,17817484.0
2021-07-09,106.242,108.691,105.586,108.691,6609261.0
2021-07-10,106.242,108.691,105.586,108.691,6609261.0
2021-07-11,106.242,108.691,105.586,108.691,6609261.0
2021-07-12,108.341,108.691,106.461,108.21,4559187.0
2021-07-13,108.297,110.133,108.253,109.172,5088033.0
2021-07-14,108.472,109.871,108.079,108.822,3433342.0
2021-07-15,108.603,108.822,106.155,106.811,7012207.0
2021-07-16,107.51,107.86,105.586,106.067,6435892.0
2021-07-17,107.51,107.86,105.586,106.067,6435892.0
2021-07-18,107.51,107.86,105.586,106.067,6435892.0
2021-07-19,105.193,105.412,98.372,99.028,10664918.0
2021-07-20,99.728,102.307,99.465,101.345,8925851.0
2021-07-21,101.039,105.761,101.039,105.499,7102431.0
2021-07-22,105.674,107.772,104.843,104.843,9799713.0
2021-07-23,105.892,107.248,105.149,105.805,5643135.0
2021-07-24,105.892,107.248,105.149,105.805,5643135.0
2021-07-25,105.892,107.248,105.149,105.805,5643135.0
2021-07-26,105.368,106.505,104.974,106.024,6311085.0
2021-07-27,105.018,105.368,103.575,104.362,6019457.0
2021-07-28,106.636,108.866,101.039,102.963,12498592.0
2021-07-29,104.406,104.406,99.159,99.815,11277736.0
2021-07-30,98.679,99.859,97.148,98.11,11925774.0
2021-07-31,98.679,99.859,97.148,98.11,11925774.0
2021-08-01,98.679,99.859,97.148,98.11,11925774.0
2021-08-02,99.116,101.171,98.198,99.99,6515694.0
2021-08-03,100.078,100.078,97.892,98.372,10797217.0
2021-08-04,98.853,100.165,98.241,99.946,8278058.0
2021-08-05,99.159,102.001,99.028,101.695,7153090.0
2021-08-06,101.171,103.225,101.171,102.439,6146323.0
2021-08-07,101.171,103.225,101.171,102.439,6146323.0
2021-08-08,101.171,103.225,101.171,102.439,6146323.0
2021-08-09,102.045,102.045,99.64,100.733,5441381.0
2021-08-10,100.821,102.919,99.99,102.788,7161351.0
2021-08-11,102.788,104.231,101.958,104.231,5622373.0
2021-08-12,104.056,104.756,102.832,104.1,4731726.0
2021-08-13,103.794,106.111,103.663,105.718,8570928.0
2021-08-14,103.794,106.111,103.663,105.718,8570928.0
2021-08-15,103.794,106.111,103.663,105.718,8570928.0
2021-08-16,103.444,105.849,103.444,105.324,6338498.0
2021-08-17,104.625,104.799,103.051,103.488,4860207.0
2021-08-18,104.668,105.412,103.357,105.412,5182976.0
2021-08-19,103.881,103.881,101.039,101.039,6347094.0
2021-08-20,101.652,101.695,99.728,100.69,6989554.0
2021-08-21,101.652,101.695,99.728,100.69,6989554.0
2021-08-22,101.652,101.695,99.728,100.69,6989554.0
2021-08-23,101.958,102.57,99.99,100.646,4058720.0
2021-08-24,99.684,101.039,99.684,100.69,5248956.0
2021-08-25,100.821,102.832,100.471,101.826,5658316.0
2021-08-26,101.826,104.144,100.471,103.488,6183487.0
2021-08-27,103.051,103.444,101.258,102.832,4303978.0
2021-08-28,103.051,103.444,101.258,102.832,4303978.0
2021-08-29,103.051,103.444,101.258,102.832,4303978.0
2021-08-30,103.051,103.444,101.258,102.832,4303978.0
2021-08-31,103.269,103.619,100.296,101.258,8838122.0
2021-09-01,102.395,102.613,100.602,101.127,7285568.0
2021-09-02,101.127,101.258,99.684,100.996,5814847.0
2021-09-03,100.865,101.389,99.815,99.815,6049869.0
2021-09-04,100.865,101.389,99.815,99.815,6049869.0
2021-09-05,100.865,101.389,99.815,99.815,6049869.0
2021-09-06,100.209,102.701,99.334,102.351,4935916.0
2021-09-07,101.695,102.264,101.258,101.958,5868303.0
2021-09-08,101.083,102.526,100.296,100.34,7385095.0
2021-09-09,99.247,99.772,97.848,98.985,5540396.0
2021-09-10,99.159,99.291,97.454,97.542,4849200.0
2021-09-11,99.159,99.291,97.454,97.542,4849200.0
2021-09-12,99.159,99.291,97.454,97.542,4849200.0
2021-09-13,98.066,98.635,96.755,97.673,3490551.0
2021-09-14,97.804,99.509,96.099,96.798,15624940.0
2021-09-15,96.405,97.367,95.137,95.268,9208303.0
2021-09-16,96.186,97.279,95.531,96.186,10071811.0
2021-09-17,96.973,97.061,94.438,94.918,13445001.0
2021-09-18,96.973,97.061,94.438,94.918,13445001.0
2021-09-19,96.973,97.061,94.438,94.918,13445001.0
2021-09-20,93.782,94.7,92.383,93.957,7211073.0
2021-09-21,94.569,96.055,94.263,94.394,8390802.0
2021-09-22,94.962,97.585,94.962,97.148,6481527.0
2021-09-23,98.198,98.897,96.798,97.105,6252293.0
2021-09-24,96.624,96.973,95.749,95.837,4808511.0
2021-09-25,96.624,96.973,95.749,95.837,4808511.0
2021-09-26,96.624,96.973,95.749,95.837,4808511.0
2021-09-27,96.886,97.017,95.574,95.749,5288679.0
2021-09-28,95.356,95.749,94.044,94.481,6094486.0
2021-09-29,94.394,95.006,93.257,94.394,7048292.0
2021-09-30,95.312,96.798,93.213,93.213,9668161.0
2021-10-01,92.426,95.531,92.033,95.487,8375553.0
2021-10-02,92.426,95.531,92.033,95.487,8375553.0
2021-10-03,92.426,95.531,92.033,95.487,8375553.0
2021-10-04,95.225,95.618,93.607,93.957,6364984.0
2021-10-05,94.088,94.656,92.732,92.732,8078454.0
2021-10-06,91.989,92.689,90.503,90.896,12566523.0
2021-10-07,91.902,92.907,91.333,91.814,7188141.0
2021-10-08,92.208,92.689,90.896,91.814,7043256.0
2021-10-09,92.208,92.689,90.896,91.814,7043256.0
2021-10-10,92.208,92.689,90.896,91.814,7043256.0
2021-10-11,91.027,91.596,90.459,91.071,4287475.0
2021-10-12,89.934,90.852,89.716,89.716,5456908.0
2021-10-13,90.065,91.115,89.104,90.284,9793275.0
2021-10-14,91.158,91.771,90.022,90.896,5834957.0
2021-10-15,90.94,92.252,90.546,90.94,6567073.0
2021-10-16,90.94,92.252,90.546,90.94,6567073.0
2021-10-17,90.94,92.252,90.546,90.94,6567073.0
2021-10-18,90.721,91.071,89.891,90.459,7853424.0
2021-10-19,90.546,91.814,90.24,91.814,11755895.0
2021-10-20,91.596,92.295,90.94,92.252,7800143.0
2021-10-21,91.945,93.17,91.814,91.858,5910623.0
2021-10-22,92.12,92.12,90.503,90.984,4447738.0
2021-10-23,92.12,92.12,90.503,90.984,4447738.0
2021-10-24,92.12,92.12,90.503,90.984,4447738.0
2021-10-25,91.377,91.683,89.716,89.978,7207547.0
2021-10-26,90.153,92.295,90.153,91.814,9348899.0
2021-10-27,91.989,92.295,90.765,91.333,8269505.0
2021-10-28,92.339,92.339,90.459,91.158,6564544.0
2021-10-29,91.333,94.219,90.94,94.132,13772982.0
2021-10-30,91.333,94.219,90.94,94.132,13772982.0
2021-10-31,91.333,94.219,90.94,94.132,13772982.0
2021-11-01,93.957,94.306,92.82,94.0,6182172.0
2021-11-02,94.787,94.787,92.776,93.126,6379952.0
2021-11-03,92.601,93.082,91.683,92.776,8054740.0
2021-11-04,93.388,95.093,92.47,94.744,9313457.0
2021-11-05,93.825,98.985,93.825,97.935,12091653.0
2021-11-06,93.825,98.985,93.825,97.935,12091653.0
2021-11-07,93.825,98.985,93.825,97.935,12091653.0
2021-11-08,97.367,97.848,94.7,95.137,7747165.0
2021-11-09,96.012,96.667,94.7,95.574,8236133.0
2021-11-10,101.433,110.046,101.039,110.046,26474371.0
2021-11-11,105.98,108.822,104.931,107.947,25794072.0
2021-11-12,108.035,111.052,107.816,109.39,17650430.0
2021-11-13,108.035,111.052,107.816,109.39,17650430.0
2021-11-14,108.035,111.052,107.816,109.39,17650430.0
2021-11-15,109.128,111.008,108.428,109.74,13797138.0
2021-11-16,109.303,109.521,108.253,108.866,8169889.0
2021-11-17,107.51,109.609,106.723,108.822,7108091.0
2021-11-18,108.953,110.09,108.472,109.04,7879717.0
2021-11-19,109.478,109.784,105.28,105.543,7874122.0
2021-11-20,109.478,109.784,105.28,105.543,7874122.0
2021-11-21,109.478,109.784,105.28,105.543,7874122.0
2021-11-22,105.368,105.543,103.357,103.838,6973589.0
2021-11-23,103.575,104.887,102.57,103.532,5167827.0
2021-11-24,103.357,104.144,101.739,102.876,6883610.0
2021-11-25,103.051,103.444,102.045,102.22,4475125.0
2021-11-26,97.76,97.892,94.918,94.962,15538739.0
2021-11-27,97.76,97.892,94.918,94.962,15538739.0
2021-11-28,97.76,97.892,94.918,94.962,15538739.0
2021-11-29,96.274,99.728,94.744,97.236,16339154.0
2021-11-30,96.58,97.411,94.306,96.143,16321604.0
2021-12-01,97.192,99.99,96.842,98.897,9750436.0
2021-12-02,97.105,98.241,96.186,97.411,9046384.0
2021-12-03,98.679,98.985,95.837,96.58,6783645.0
2021-12-04,98.679,98.985,95.837,96.58,6783645.0
2021-12-05,98.679,98.985,95.837,96.58,6783645.0
2021-12-06,97.585,99.903,97.017,99.684,4972645.0
2021-12-07,100.559,100.865,98.941,99.291,7275650.0
2021-12-08,99.728,100.384,98.241,98.81,6609535.0
2021-12-09,98.941,98.941,96.93,98.023,5760871.0
2021-12-10,95.574,98.066,95.574,97.411,6265787.0
2021-12-11,95.574,98.066,95.574,97.411,6265787.0
2021-12-12,95.574,98.066,95.574,97.411,6265787.0
2021-12-13,96.886,97.454,95.093,95.137,8566736.0
2021-12-14,94.918,95.137,93.563,93.563,8504697.0
2021-12-15,94.35,94.35,91.377,91.377,7837220.0
2021-12-16,92.776,93.257,91.246,92.208,6685880.0
2021-12-17,91.727,94.306,91.552,94.263,10176347.0
2021-12-18,91.727,94.306,91.552,94.263,10176347.0
