,RMV LN Equity,RMV LN Equity,RMV LN Equity,RMV LN Equity,RMV LN Equity
2023-01-09,533.85,540.939,532.472,536.804,1167066.0
2023-01-10,535.622,547.044,531.093,544.681,1512615.0
2023-01-11,549.604,553.542,538.773,540.348,1624606.0
2023-01-12,541.53,543.105,530.306,537.395,3119088.0
2023-01-13,539.758,543.105,536.016,542.121,3175332.0
2023-01-14,539.758,543.105,536.016,542.121,3175332.0
2023-01-15,539.758,543.105,536.016,542.121,3175332.0
2023-01-16,543.499,544.878,538.97,544.878,2309810.0
2023-01-17,541.53,546.847,538.379,544.484,4596949.0
2023-01-18,547.635,553.345,543.696,546.453,1635240.0
2023-01-19,545.468,555.708,544.287,551.179,3612831.0
2023-01-20,552.754,566.342,552.558,563.979,1631387.0
2023-01-21,552.754,566.342,552.558,563.979,1631387.0
2023-01-22,552.754,566.342,552.558,563.979,1631387.0
2023-01-23,563.585,569.69,563.585,569.099,1114544.0
2023-01-24,570.871,574.613,569.099,569.886,956374.0
2023-01-25,569.099,570.28,560.237,565.751,1079782.0
2023-01-26,570.871,575.794,568.705,570.674,3206969.0
2023-01-27,571.265,578.551,566.145,578.551,1556698.0
2023-01-28,571.265,578.551,566.145,578.551,1556698.0
2023-01-29,571.265,578.551,566.145,578.551,1556698.0
2023-01-30,572.053,580.126,567.917,580.126,1584249.0
2023-01-31,578.748,580.323,571.856,577.763,2285605.0
2023-02-01,578.354,585.049,572.053,572.053,1476623.0
2023-02-02,579.929,605.332,577.566,603.363,1704578.0
2023-02-03,600.015,605.923,591.351,605.923,1753581.0
2023-02-04,600.015,605.923,591.351,605.923,1753581.0
2023-02-05,600.015,605.923,591.351,605.923,1753581.0
2023-02-06,596.471,601.197,590.169,591.942,1225376.0
2023-02-07,590.957,595.092,579.142,580.717,2232182.0
2023-02-08,584.459,593.911,581.899,581.899,1206520.0
2023-02-09,583.671,587.412,579.929,579.929,874777.0
2023-02-10,577.763,579.339,568.311,573.431,2025014.0
2023-02-11,577.763,579.339,568.311,573.431,2025014.0
2023-02-12,577.763,579.339,568.311,573.431,2025014.0
2023-02-13,571.462,575.597,569.886,575.597,1647277.0
2023-02-14,576.976,580.717,570.477,573.037,1624523.0
2023-02-15,576.385,583.277,574.219,582.096,1173553.0
2023-02-16,585.64,587.019,575.597,580.914,761913.0
2023-02-17,570.674,574.613,564.373,568.508,1711336.0
2023-02-18,570.674,574.613,564.373,568.508,1711336.0
2023-02-19,570.674,574.613,564.373,568.508,1711336.0
2023-02-20,572.053,574.022,567.72,567.72,532304.0
2023-02-21,566.145,566.342,550.785,550.785,1708016.0
2023-02-22,543.893,551.967,541.727,551.77,1111880.0
2023-02-23,553.148,556.693,549.998,555.708,1147195.0
2023-02-24,558.465,560.828,548.422,548.422,1952604.0
2023-02-25,558.465,560.828,548.422,548.422,1952604.0
2023-02-26,558.465,560.828,548.422,548.422,1952604.0
2023-02-27,556.299,567.523,551.376,557.677,1356419.0
2023-02-28,554.527,558.465,550.982,552.164,2512211.0
2023-03-01,551.77,557.087,549.801,551.77,2107713.0
2023-03-02,549.801,555.117,545.075,555.117,1467299.0
2023-03-03,554.33,554.33,535.032,549.21,2595485.0
2023-03-04,554.33,554.33,535.032,549.21,2595485.0
2023-03-05,554.33,554.33,535.032,549.21,2595485.0
2023-03-06,551.376,566.145,550.391,561.222,1970847.0
2023-03-07,555.314,568.705,555.314,555.905,1348491.0
2023-03-08,550.982,557.677,546.65,554.33,1511296.0
2023-03-09,553.345,554.921,546.059,547.831,1356076.0
2023-03-10,542.121,542.121,527.155,532.472,1527775.0
2023-03-11,542.121,542.121,527.155,532.472,1527775.0
2023-03-12,542.121,542.121,527.155,532.472,1527775.0
2023-03-13,531.29,534.638,522.035,526.17,1697487.0
2023-03-14,526.761,542.515,526.367,534.835,1843913.0
2023-03-15,534.835,536.016,523.807,531.881,2812267.0
2023-03-16,534.244,543.499,533.456,541.333,1898981.0
2023-03-17,545.862,550.588,536.607,537.198,3159019.0
2023-03-18,545.862,550.588,536.607,537.198,3159019.0
2023-03-19,545.862,550.588,536.607,537.198,3159019.0
2023-03-20,534.441,540.742,529.715,539.758,1285040.0
2023-03-21,539.167,545.665,539.167,545.665,1215067.0
2023-03-22,546.453,549.604,540.545,549.604,1618250.0
2023-03-23,551.573,558.071,548.028,555.314,1564310.0
2023-03-24,552.951,553.542,540.348,541.727,1133547.0
2023-03-25,552.951,553.542,540.348,541.727,1133547.0
2023-03-26,552.951,553.542,540.348,541.727,1133547.0
2023-03-27,545.862,546.256,540.348,542.712,1322635.0
2023-03-28,544.09,544.09,530.699,533.062,1384740.0
2023-03-29,532.078,546.256,530.306,542.712,1515791.0
2023-03-30,547.044,553.542,546.256,551.179,1110356.0
2023-03-31,550.785,557.677,549.407,554.33,1996066.0
2023-04-01,550.785,557.677,549.407,554.33,1996066.0
2023-04-02,550.785,557.677,549.407,554.33,1996066.0
2023-04-03,553.148,554.133,547.044,551.376,1127772.0
2023-04-04,549.013,558.465,549.013,553.542,2082317.0
2023-04-05,553.542,553.542,531.881,534.638,1389119.0
2023-04-06,533.456,541.53,533.456,538.379,1145911.0
2023-04-07,533.456,541.53,533.456,538.379,1145911.0
2023-04-08,533.456,541.53,533.456,538.379,1145911.0
2023-04-09,533.456,541.53,533.456,538.379,1145911.0
2023-04-10,533.456,541.53,533.456,538.379,1145911.0
2023-04-11,538.773,546.059,538.773,541.924,1368200.0
2023-04-12,536.41,552.558,536.41,548.619,1575745.0
2023-04-13,556.693,565.751,555.117,561.025,2112586.0
2023-04-14,563.191,571.462,562.797,571.462,1860737.0
2023-04-15,563.191,571.462,562.797,571.462,1860737.0
2023-04-16,563.191,571.462,562.797,571.462,1860737.0
2023-04-17,574.022,583.08,574.022,574.022,2133390.0
2023-04-18,575.991,578.354,568.705,568.705,2395910.0
2023-04-19,568.114,568.114,555.708,560.631,1815450.0
2023-04-20,562.01,569.099,559.253,565.948,1350572.0
2023-04-21,557.677,573.431,557.677,573.431,1197361.0
2023-04-22,557.677,573.431,557.677,573.431,1197361.0
2023-04-23,557.677,573.431,557.677,573.431,1197361.0
2023-04-24,572.446,576.582,570.477,570.477,915343.0
2023-04-25,569.099,571.068,565.357,565.554,1353330.0
2023-04-26,562.01,567.13,556.496,565.16,1559009.0
2023-04-27,563.968,569.93,560.987,567.346,1671690.0
2023-04-28,570.327,571.718,566.154,570.526,1734955.0
2023-04-29,570.327,571.718,566.154,570.526,1734955.0
2023-04-30,570.327,571.718,566.154,570.526,1734955.0
2023-05-01,570.327,571.718,566.154,570.526,1734955.0
2023-05-02,580.859,583.045,570.724,573.705,1800873.0
2023-05-03,575.096,576.885,571.321,574.699,1381031.0
2023-05-04,572.91,573.904,566.154,569.731,1347173.0
2023-05-05,573.904,576.09,569.333,576.09,980449.0
2023-05-06,573.904,576.09,569.333,576.09,980449.0
2023-05-07,573.904,576.09,569.333,576.09,980449.0
2023-05-08,573.904,576.09,569.333,576.09,980449.0
2023-05-09,578.276,578.475,562.577,562.577,2450397.0
2023-05-10,559.795,562.776,554.827,559.795,1654355.0
2023-05-11,561.385,567.147,560.391,563.173,1388715.0
2023-05-12,564.962,565.558,556.615,556.615,1072683.0
2023-05-13,564.962,565.558,556.615,556.615,1072683.0
2023-05-14,564.962,565.558,556.615,556.615,1072683.0
2023-05-15,559.994,561.385,555.82,559.795,1149168.0
2023-05-16,558.602,558.602,552.84,554.429,1077920.0
2023-05-17,556.814,556.814,550.654,554.429,1475741.0
2023-05-18,557.013,559.795,551.449,551.449,1688347.0
2023-05-19,551.449,554.231,549.461,549.859,1568481.0
2023-05-20,551.449,554.231,549.461,549.859,1568481.0
2023-05-21,551.449,554.231,549.461,549.859,1568481.0
2023-05-22,553.038,557.41,550.852,556.019,1274341.0
2023-05-23,553.833,555.82,544.295,544.295,1376808.0
2023-05-24,538.73,538.73,523.826,529.589,1845956.0
2023-05-25,523.628,527.602,519.852,521.442,1480111.0
2023-05-26,519.653,527.006,514.685,525.814,1580303.0
2023-05-27,519.653,527.006,514.685,525.814,1580303.0
2023-05-28,519.653,527.006,514.685,525.814,1580303.0
2023-05-29,519.653,527.006,514.685,525.814,1580303.0
2023-05-30,529.987,530.384,521.442,521.442,2371182.0
2023-05-31,520.249,523.032,517.07,520.249,4066981.0
2023-06-01,521.641,529.192,518.66,528.0,1937501.0
2023-06-02,529.391,538.73,529.391,533.365,1848956.0
2023-06-03,529.391,538.73,529.391,533.365,1848956.0
2023-06-04,529.391,538.73,529.391,533.365,1848956.0
2023-06-05,531.974,534.756,522.634,522.634,1300418.0
2023-06-06,519.852,528.198,519.852,526.41,1064176.0
2023-06-07,524.621,528.993,522.038,523.429,1433795.0
2023-06-08,520.846,523.628,513.096,517.467,1946093.0
2023-06-09,513.096,519.455,513.096,518.461,1073053.0
2023-06-10,513.096,519.455,513.096,518.461,1073053.0
2023-06-11,513.096,519.455,513.096,518.461,1073053.0
2023-06-12,522.435,524.025,519.256,520.051,1233531.0
2023-06-13,524.025,526.609,520.249,523.826,1358448.0
2023-06-14,518.461,526.609,518.461,523.032,1553489.0
2023-06-15,521.839,530.782,521.839,527.801,1975169.0
2023-06-16,526.609,534.955,524.025,530.185,5513163.0
2023-06-17,526.609,534.955,524.025,530.185,5513163.0
2023-06-18,526.609,534.955,524.025,530.185,5513163.0
2023-06-19,524.025,529.391,523.628,525.615,1314619.0
2023-06-20,523.628,525.416,512.499,517.666,2903952.0
2023-06-21,513.493,513.493,505.345,505.345,1888563.0
2023-06-22,502.166,503.16,486.666,495.906,1684672.0
2023-06-23,492.528,500.377,492.528,500.179,2072877.0
2023-06-24,492.528,500.377,492.528,500.179,2072877.0
2023-06-25,492.528,500.377,492.528,500.179,2072877.0
2023-06-26,504.948,504.948,493.025,498.589,2576981.0
2023-06-27,498.788,506.14,496.304,506.14,2050287.0
2023-06-28,508.525,516.871,507.531,512.698,3149439.0
2023-06-29,513.096,520.846,513.096,514.089,3106285.0
2023-06-30,515.878,523.429,515.878,519.852,2814587.0
2023-07-01,515.878,523.429,515.878,519.852,2814587.0
2023-07-02,515.878,523.429,515.878,519.852,2814587.0
2023-07-03,519.455,522.435,516.474,516.673,2308454.0
2023-07-04,520.051,524.025,512.301,523.23,1723168.0
2023-07-05,521.243,528.596,519.057,519.057,1663713.0
2023-07-06,516.474,516.673,510.313,514.089,2307662.0
2023-07-07,510.711,519.057,510.711,517.269,1678009.0
2023-07-08,510.711,519.057,510.711,517.269,1678009.0
2023-07-09,510.711,519.057,510.711,517.269,1678009.0
2023-07-10,513.493,516.275,507.73,513.89,1436840.0
2023-07-11,515.679,516.275,505.942,514.288,1336852.0
2023-07-12,516.871,528.794,511.903,528.198,1778680.0
2023-07-13,528.993,532.57,524.423,530.98,987476.0
2023-07-14,528.397,539.923,528.397,538.134,1377499.0
2023-07-15,528.397,539.923,528.397,538.134,1377499.0
2023-07-16,528.397,539.923,528.397,538.134,1377499.0
2023-07-17,533.961,539.525,532.371,538.134,1362016.0
2023-07-18,538.73,543.102,537.339,537.936,1581365.0
2023-07-19,547.673,565.16,547.474,564.564,1816078.0
2023-07-20,562.776,565.16,552.641,552.641,1492312.0
2023-07-21,549.461,551.051,546.083,546.878,1779191.0
2023-07-22,549.461,551.051,546.083,546.878,1779191.0
2023-07-23,549.461,551.051,546.083,546.878,1779191.0
2023-07-24,543.897,550.256,541.513,546.481,934055.0
2023-07-25,547.474,548.468,540.519,546.679,959050.0
2023-07-26,545.09,545.09,540.32,544.295,1111491.0
2023-07-27,545.288,554.032,545.288,549.064,1656419.0
2023-07-28,538.929,555.224,530.185,555.224,3452420.0
2023-07-29,538.929,555.224,530.185,555.224,3452420.0
2023-07-30,538.929,555.224,530.185,555.224,3452420.0
2023-07-31,552.442,571.519,552.045,566.75,1767457.0
2023-08-01,565.558,577.878,562.577,576.885,1653207.0
2023-08-02,569.532,576.289,560.391,563.173,1713550.0
2023-08-03,560.192,565.558,556.814,563.769,1198047.0
2023-08-04,566.75,571.122,561.782,570.526,1136338.0
2023-08-05,566.75,571.122,561.782,570.526,1136338.0
2023-08-06,566.75,571.122,561.782,570.526,1136338.0
2023-08-07,566.154,572.712,563.769,566.154,1087744.0
2023-08-08,563.769,573.705,563.173,571.718,1143836.0
2023-08-09,582.25,582.25,567.744,573.109,1466330.0
2023-08-10,576.686,588.212,573.308,584.436,1943502.0
2023-08-11,580.263,585.827,572.91,572.91,2326609.0
2023-08-12,580.263,585.827,572.91,572.91,2326609.0
2023-08-13,580.263,585.827,572.91,572.91,2326609.0
2023-08-14,576.289,577.878,569.532,577.481,1535582.0
2023-08-15,577.282,578.077,565.359,570.327,2950716.0
2023-08-16,563.968,566.75,552.84,555.423,1343274.0
2023-08-17,548.269,556.218,548.269,549.859,1169180.0
2023-08-18,546.878,547.673,537.141,544.295,1394326.0
2023-08-19,546.878,547.673,537.141,544.295,1394326.0
2023-08-20,546.878,547.673,537.141,544.295,1394326.0
2023-08-21,542.705,543.5,531.974,535.75,1217841.0
2023-08-22,539.128,540.32,535.551,536.743,1210577.0
2023-08-23,536.147,547.275,534.756,544.891,1038202.0
2023-08-24,548.468,551.449,540.916,540.916,1108520.0
2023-08-25,539.923,543.5,538.134,541.314,1100194.0
2023-08-26,539.923,543.5,538.134,541.314,1100194.0
2023-08-27,539.923,543.5,538.134,541.314,1100194.0
2023-08-28,539.923,543.5,538.134,541.314,1100194.0
2023-08-29,547.872,555.82,543.102,552.84,1568078.0
2023-08-30,555.026,560.987,552.045,558.602,1504917.0
2023-08-31,558.801,562.974,556.417,556.417,1692405.0
2023-09-01,558.404,561.981,552.84,555.423,891638.0
2023-09-02,558.404,561.981,552.84,555.423,891638.0
2023-09-03,558.404,561.981,552.84,555.423,891638.0
2023-09-04,569.731,569.731,559.0,559.994,786020.0
2023-09-05,555.423,559.994,551.449,557.609,988412.0
2023-09-06,553.833,562.776,552.84,561.583,1402146.0
2023-09-07,556.417,565.16,553.833,556.814,2371407.0
2023-09-08,558.602,564.763,557.211,559.199,1321718.0
2023-09-09,558.602,564.763,557.211,559.199,1321718.0
2023-09-10,558.602,564.763,557.211,559.199,1321718.0
2023-09-11,561.782,565.756,550.654,553.436,2441215.0
2023-09-12,555.423,556.417,549.263,550.058,994659.0
2023-09-13,546.481,552.442,542.705,551.647,1792851.0
2023-09-14,557.211,557.609,545.686,555.82,1931066.0
2023-09-15,559.596,566.154,555.622,558.006,3528747.0
2023-09-16,559.596,566.154,555.622,558.006,3528747.0
2023-09-17,559.596,566.154,555.622,558.006,3528747.0
2023-09-18,557.211,557.609,540.122,541.314,1126734.0
2023-09-19,542.904,547.275,539.724,542.506,879985.0
2023-09-20,545.487,561.385,545.487,558.801,1434140.0
2023-09-21,556.218,567.942,550.852,550.852,1644676.0
2023-09-22,552.243,564.564,551.25,563.968,3254428.0
2023-09-23,552.243,564.564,551.25,563.968,3254428.0
2023-09-24,552.243,564.564,551.25,563.968,3254428.0
2023-09-25,564.564,568.141,554.628,566.75,2984002.0
2023-09-26,567.147,571.718,560.59,562.776,1686627.0
2023-09-27,563.173,568.141,559.0,559.0,1031286.0
2023-09-28,557.0,558.2,546.2,551.0,1351994.0
2023-09-29,556.4,571.4,554.6,562.2,1937630.0
2023-09-30,556.4,571.4,554.6,562.2,1937630.0
2023-10-01,556.4,571.4,554.6,562.2,1937630.0
2023-10-02,564.0,565.8,552.2,554.4,1515395.0
2023-10-03,554.8,566.0,553.8,558.2,2030457.0
2023-10-04,551.2,563.8,550.6,561.4,1716724.0
2023-10-05,562.2,575.2,560.6,570.2,2100363.0
2023-10-06,573.0,580.0,570.2,577.6,1923715.0
2023-10-07,573.0,580.0,570.2,577.6,1923715.0
2023-10-08,573.0,580.0,570.2,577.6,1923715.0
2023-10-09,579.6,579.6,572.4,574.0,918538.0
2023-10-10,580.6,586.2,580.2,584.0,2279233.0
2023-10-11,581.8,594.2,580.6,592.8,2203298.0
2023-10-12,596.0,597.0,592.2,593.8,1275849.0
2023-10-13,595.2,597.8,585.2,585.6,1516528.0
2023-10-14,595.2,597.8,585.2,585.6,1516528.0
2023-10-15,595.2,597.8,585.2,585.6,1516528.0
2023-10-16,589.2,589.2,580.2,582.8,1223374.0
2023-10-17,580.6,591.4,580.6,588.2,1384437.0
2023-10-18,589.2,592.2,573.8,575.4,1679954.0
2023-10-19,528.0,531.0,493.2,493.2,8862966.0
2023-10-20,491.3,500.8,483.6,486.2,5518439.0
2023-10-21,491.3,500.8,483.6,486.2,5518439.0
2023-10-22,491.3,500.8,483.6,486.2,5518439.0
2023-10-23,487.5,490.5,477.8,488.8,3808522.0
2023-10-24,490.1,492.2,482.8,488.6,2471620.0
2023-10-25,487.2,492.6,479.9,485.3,2115859.0
2023-10-26,484.4,490.0,480.4,482.5,1962148.0
2023-10-27,483.4,483.4,474.2,479.2,3900775.0
2023-10-28,483.4,483.4,474.2,479.2,3900775.0
2023-10-29,483.4,483.4,474.2,479.2,3900775.0
2023-10-30,488.5,500.0,480.5,480.5,4911469.0
2023-10-31,478.0,481.4,473.0,473.0,3581862.0
2023-11-01,475.5,476.9,466.5,467.9,4465985.0
2023-11-02,473.1,486.2,470.1,473.2,4163088.0
2023-11-03,475.5,475.5,465.1,470.0,3736016.0
2023-11-04,475.5,475.5,465.1,470.0,3736016.0
2023-11-05,475.5,475.5,465.1,470.0,3736016.0
2023-11-06,471.4,472.8,457.7,462.9,2919371.0
2023-11-07,462.1,468.0,462.1,465.4,4220512.0
2023-11-08,464.5,470.5,459.8,469.4,13653115.0
2023-11-09,469.3,492.7,469.3,487.7,7543156.0
2023-11-10,482.2,484.3,478.1,481.7,3355531.0
2023-11-11,482.2,484.3,478.1,481.7,3355531.0
2023-11-12,482.2,484.3,478.1,481.7,3355531.0
2023-11-13,484.9,486.9,480.8,483.6,2431673.0
2023-11-14,482.1,506.6,481.9,506.6,3548154.0
2023-11-15,504.2,520.0,504.2,512.0,2997847.0
2023-11-16,510.0,515.4,501.4,501.4,2901563.0
2023-11-17,505.0,507.4,501.2,503.0,4453831.0
2023-11-18,505.0,507.4,501.2,503.0,4453831.0
2023-11-19,505.0,507.4,501.2,503.0,4453831.0
2023-11-20,504.0,505.2,497.4,501.8,2393820.0
2023-11-21,501.2,502.6,497.3,497.4,1943466.0
2023-11-22,500.4,504.0,497.0,502.8,2654231.0
2023-11-23,504.4,509.2,502.6,507.0,2593732.0
2023-11-24,507.0,509.2,505.0,509.2,3585352.0
2023-11-25,507.0,509.2,505.0,509.2,3585352.0
2023-11-26,507.0,509.2,505.0,509.2,3585352.0
2023-11-27,540.2,544.6,531.2,533.6,4680085.0
2023-11-28,531.4,531.4,517.6,527.6,4363346.0
2023-11-29,528.8,547.0,528.0,546.6,3200398.0
2023-11-30,546.0,555.0,543.6,544.6,5978101.0
2023-12-01,545.0,553.8,544.6,552.2,2523940.0
2023-12-02,545.0,553.8,544.6,552.2,2523940.0
2023-12-03,545.0,553.8,544.6,552.2,2523940.0
2023-12-04,551.4,561.2,547.8,549.0,1616581.0
2023-12-05,546.0,550.8,544.0,547.6,1958214.0
2023-12-06,550.8,566.4,549.6,563.8,3005907.0
2023-12-07,561.8,573.4,557.0,572.2,2146985.0
2023-12-08,573.0,585.8,573.0,580.6,2615559.0
2023-12-09,573.0,585.8,573.0,580.6,2615559.0
2023-12-10,573.0,585.8,573.0,580.6,2615559.0
2023-12-11,580.4,583.8,575.2,581.6,2750315.0
2023-12-12,583.8,596.8,583.8,594.8,3416080.0
2023-12-13,598.0,603.0,566.0,566.8,4114223.0
2023-12-14,576.0,587.0,573.8,575.0,4345758.0
2023-12-15,575.8,576.2,555.4,557.2,5230491.0
2023-12-16,575.8,576.2,555.4,557.2,5230491.0
2023-12-17,575.8,576.2,555.4,557.2,5230491.0
2023-12-18,553.6,561.8,548.6,556.2,2530959.0
2023-12-19,559.2,567.0,558.4,565.0,2104944.0
2023-12-20,570.4,572.0,561.2,563.8,1644939.0
2023-12-21,561.2,568.0,558.8,566.2,892912.0
2023-12-22,560.6,571.6,558.6,571.6,760756.0
2023-12-23,560.6,571.6,558.6,571.6,760756.0
2023-12-24,560.6,571.6,558.6,571.6,760756.0
2023-12-25,560.6,571.6,558.6,571.6,760756.0
2023-12-26,560.6,571.6,558.6,571.6,760756.0
2023-12-27,572.2,576.8,571.0,575.4,1315940.0
2023-12-28,577.8,578.8,572.8,574.4,783728.0
2023-12-29,576.8,578.8,575.2,575.6,624485.0
2023-12-30,576.8,578.8,575.2,575.6,624485.0
2023-12-31,576.8,578.8,575.2,575.6,624485.0
2024-01-01,576.8,578.8,575.2,575.6,624485.0
2024-01-02,578.8,579.4,557.2,557.2,1282946.0
2024-01-03,555.2,558.0,550.4,553.2,1679289.0
2024-01-04,555.8,561.6,550.4,559.0,1322888.0
2024-01-05,553.6,554.6,546.6,550.8,1382821.0
2024-01-06,553.6,554.6,546.6,550.8,1382821.0
2024-01-07,553.6,554.6,546.6,550.8,1382821.0
2024-01-08,550.0,561.6,548.4,559.8,1005635.0
2024-01-09,562.4,562.4,553.4,559.0,738105.0
2024-01-10,558.2,563.4,555.4,561.6,1238561.0
2024-01-11,566.8,569.4,549.8,549.8,2668653.0
2024-01-12,556.8,568.4,556.8,563.0,1477611.0
2024-01-13,556.8,568.4,556.8,563.0,1477611.0
2024-01-14,556.8,568.4,556.8,563.0,1477611.0
2024-01-15,563.4,572.0,560.8,564.8,1385083.0
2024-01-16,542.6,544.8,531.8,542.8,2273338.0
2024-01-17,535.4,537.4,526.8,528.4,1531789.0
2024-01-18,522.2,530.4,519.6,528.2,1753556.0
2024-01-19,531.6,533.6,526.4,528.8,1289350.0
2024-01-20,531.6,533.6,526.4,528.8,1289350.0
2024-01-21,531.6,533.6,526.4,528.8,1289350.0
2024-01-22,531.0,542.6,531.0,540.2,1159063.0
2024-01-23,542.6,543.0,533.6,533.6,1654401.0
2024-01-24,536.0,544.0,533.2,543.6,2641219.0
2024-01-25,543.0,553.2,537.0,553.0,2053648.0
2024-01-26,557.4,564.8,555.0,563.4,1869508.0
2024-01-27,557.4,564.8,555.0,563.4,1869508.0
2024-01-28,557.4,564.8,555.0,563.4,1869508.0
2024-01-29,561.2,561.6,556.0,558.4,1037614.0
2024-01-30,563.2,567.2,558.6,560.8,1666269.0
2024-01-31,561.4,567.4,558.4,560.2,2681737.0
2024-02-01,558.0,571.4,558.0,568.0,1142589.0
2024-02-02,571.0,574.2,555.4,565.8,1718341.0
2024-02-03,571.0,574.2,555.4,565.8,1718341.0
2024-02-04,571.0,574.2,555.4,565.8,1718341.0
2024-02-05,562.6,568.2,556.4,556.4,1448636.0
2024-02-06,558.4,561.0,549.4,556.8,2604390.0
2024-02-07,554.4,559.2,552.8,555.8,2211422.0
2024-02-08,556.2,562.0,550.8,551.4,2357515.0
