,RDW LN Equity,RDW LN Equity,RDW LN Equity,RDW LN Equity,RDW LN Equity
2011-05-08,93.797,93.797,86.905,90.102,330430.0
2011-05-09,94.01,94.01,89.036,89.747,225423.0
2011-05-10,92.376,92.376,87.757,90.6,165046.0
2011-05-11,94.01,94.01,89.463,90.244,277092.0
2011-05-12,91.239,91.666,88.681,89.96,189696.0
2011-05-13,85.981,90.244,85.981,89.534,107874.0
2011-05-14,85.981,90.244,85.981,89.534,107874.0
2011-05-15,85.981,90.244,85.981,89.534,107874.0
2011-05-16,89.534,90.671,86.478,89.534,267111.0
2011-05-17,93.016,93.016,86.265,86.265,270391.0
2011-05-18,90.529,90.529,85.981,88.255,189761.0
2011-05-19,85.341,90.955,85.341,90.955,119504.0
2011-05-20,90.955,90.955,89.25,89.747,120125.0
2011-05-21,90.955,90.955,89.25,89.747,120125.0
2011-05-22,90.955,90.955,89.25,89.747,120125.0
2011-05-23,87.118,88.894,86.691,86.691,85559.0
2011-05-24,87.047,88.61,87.047,88.61,89500.0
2011-05-25,88.113,88.752,87.97,88.468,164956.0
2011-05-26,90.884,90.884,88.113,89.25,222410.0
2011-05-27,91.666,91.666,90.102,90.955,191521.0
2011-05-28,91.666,91.666,90.102,90.955,191521.0
2011-05-29,91.666,91.666,90.102,90.955,191521.0
2011-05-30,91.666,91.666,90.102,90.955,191521.0
2011-05-31,90.386,92.731,89.321,92.589,136276.0
2011-06-01,93.939,93.939,85.91,87.331,364974.0
2011-06-02,85.057,89.605,83.21,87.331,201950.0
2011-06-03,87.402,88.255,83.21,84.56,254149.0
2011-06-04,87.402,88.255,83.21,84.56,254149.0
2011-06-05,87.402,88.255,83.21,84.56,254149.0
2011-06-06,87.473,87.473,83.423,84.56,137611.0
2011-06-07,83.778,85.057,82.854,83.138,193540.0
2011-06-08,83.707,83.707,81.504,81.575,488432.0
2011-06-09,82.286,82.286,79.372,81.007,214151.0
2011-06-10,79.586,84.773,79.586,83.565,282115.0
2011-06-11,79.586,84.773,79.586,83.565,282115.0
2011-06-12,79.586,84.773,79.586,83.565,282115.0
2011-06-13,85.554,87.402,81.859,86.052,102523.0
2011-06-14,85.91,86.407,84.204,85.483,98704.0
2011-06-15,88.752,88.752,83.92,84.489,167778.0
2011-06-16,85.697,88.539,80.012,83.565,163610.0
2011-06-17,85.27,85.27,81.362,84.418,656079.0
2011-06-18,85.27,85.27,81.362,84.418,656079.0
2011-06-19,85.27,85.27,81.362,84.418,656079.0
2011-06-20,81.078,85.27,81.078,84.631,335352.0
2011-06-21,82.57,86.265,82.57,85.199,51793.0
2011-06-22,84.56,84.56,82.357,83.423,92717.0
2011-06-23,81.788,83.778,81.788,82.854,215847.0
2011-06-24,85.199,86.691,83.138,84.702,102109.0
2011-06-25,85.199,86.691,83.138,84.702,102109.0
2011-06-26,85.199,86.691,83.138,84.702,102109.0
2011-06-27,85.057,86.265,84.915,85.412,141681.0
2011-06-28,87.402,88.113,85.27,86.691,232029.0
2011-06-29,86.407,88.113,85.981,87.402,291853.0
2011-06-30,88.468,89.321,87.473,88.326,484771.0
2011-07-01,88.326,89.96,87.899,89.036,188858.0
2011-07-02,88.326,89.96,87.899,89.036,188858.0
2011-07-03,88.326,89.96,87.899,89.036,188858.0
2011-07-04,88.823,90.6,88.539,89.107,128933.0
2011-07-05,91.666,92.305,88.61,91.31,790669.0
2011-07-06,92.021,93.442,89.605,92.021,618262.0
2011-07-07,91.523,93.726,90.173,92.092,127938.0
2011-07-08,95.929,95.929,90.884,90.884,205598.0
2011-07-09,95.929,95.929,90.884,90.884,205598.0
2011-07-10,95.929,95.929,90.884,90.884,205598.0
2011-07-11,89.676,92.447,89.25,91.31,420445.0
2011-07-12,87.544,92.305,87.544,90.955,462805.0
2011-07-13,89.747,92.874,89.747,91.452,271758.0
2011-07-14,91.523,92.163,90.102,90.955,680419.0
2011-07-15,91.737,92.305,90.386,90.6,413471.0
2011-07-16,91.737,92.305,90.386,90.6,413471.0
2011-07-17,91.737,92.305,90.386,90.6,413471.0
2011-07-18,90.315,93.584,88.823,90.955,361695.0
2011-07-19,92.802,92.802,89.463,91.666,432520.0
2011-07-20,93.016,96.213,92.589,93.797,105448.0
2011-07-21,92.234,92.589,91.31,91.666,248993.0
2011-07-22,91.026,92.305,90.173,90.955,438109.0
2011-07-23,91.026,92.305,90.173,90.955,438109.0
2011-07-24,91.026,92.305,90.173,90.955,438109.0
2011-07-25,90.955,91.879,90.884,91.31,434422.0
2011-07-26,92.802,95.503,90.173,92.376,673578.0
2011-07-27,93.016,94.082,90.955,90.955,213130.0
2011-07-28,91.808,92.874,90.955,92.234,245692.0
2011-07-29,91.95,93.726,90.955,91.239,139079.0
2011-07-30,91.95,93.726,90.955,91.239,139079.0
2011-07-31,91.95,93.726,90.955,91.239,139079.0
2011-08-01,92.945,92.945,90.813,92.376,335183.0
2011-08-02,92.518,93.868,89.463,91.239,423184.0
2011-08-03,90.955,92.731,89.818,91.31,1118521.0
2011-08-04,91.808,92.305,85.199,87.686,682173.0
2011-08-05,86.834,86.834,82.357,84.702,740290.0
2011-08-06,86.834,86.834,82.357,84.702,740290.0
2011-08-07,86.834,86.834,82.357,84.702,740290.0
2011-08-08,81.504,85.27,79.586,81.717,449149.0
2011-08-09,81.859,83.067,75.038,80.154,663778.0
2011-08-10,80.936,84.915,78.449,79.23,736570.0
2011-08-11,80.154,82.073,75.819,79.515,447399.0
2011-08-12,80.154,86.905,78.591,86.62,216248.0
2011-08-13,80.154,86.905,78.591,86.62,216248.0
2011-08-14,80.154,86.905,78.591,86.62,216248.0
2011-08-15,87.757,87.97,83.21,85.839,139270.0
2011-08-16,87.047,87.047,83.281,84.133,148620.0
2011-08-17,82.57,89.605,81.575,86.62,213039.0
2011-08-18,83.352,84.56,74.398,78.591,231805.0
2011-08-19,78.662,82.783,76.743,77.383,409510.0
2011-08-20,78.662,82.783,76.743,77.383,409510.0
2011-08-21,78.662,82.783,76.743,77.383,409510.0
2011-08-22,76.956,78.875,75.962,78.235,243705.0
2011-08-23,78.662,80.225,76.033,78.235,295959.0
2011-08-24,77.312,82.57,77.312,81.007,192788.0
2011-08-25,82.144,85.199,77.525,80.296,191141.0
2011-08-26,79.301,81.433,78.235,81.433,145455.0
2011-08-27,79.301,81.433,78.235,81.433,145455.0
2011-08-28,79.301,81.433,78.235,81.433,145455.0
2011-08-29,79.301,81.433,78.235,81.433,145455.0
2011-08-30,83.849,83.849,80.154,81.717,299155.0
2011-08-31,81.859,86.691,80.936,86.691,466339.0
2011-09-01,86.407,87.686,82.925,85.412,2084383.0
2011-09-02,84.986,86.62,82.57,83.849,160419.0
2011-09-03,84.986,86.62,82.57,83.849,160419.0
2011-09-04,84.986,86.62,82.57,83.849,160419.0
2011-09-05,83.138,85.768,82.144,82.144,281122.0
2011-09-06,83.281,83.565,80.012,82.002,157482.0
2011-09-07,83.138,83.849,79.657,82.783,211107.0
2011-09-08,85.27,86.549,81.433,82.641,354121.0
2011-09-09,78.733,82.854,78.662,80.438,167804.0
2011-09-10,78.733,82.854,78.662,80.438,167804.0
2011-09-11,78.733,82.854,78.662,80.438,167804.0
2011-09-12,78.022,79.443,77.241,78.875,183611.0
2011-09-13,80.012,80.083,77.951,78.235,91372.0
2011-09-14,79.301,80.154,76.956,78.093,1171784.0
2011-09-15,78.449,81.149,77.525,81.007,400723.0
2011-09-16,79.799,81.078,76.53,78.164,448770.0
2011-09-17,79.799,81.078,76.53,78.164,448770.0
2011-09-18,79.799,81.078,76.53,78.164,448770.0
2011-09-19,74.896,79.017,74.896,75.677,171152.0
2011-09-20,74.611,77.525,74.611,76.317,829202.0
2011-09-21,75.606,80.225,75.251,78.235,167122.0
2011-09-22,75.606,79.443,75.606,76.033,252910.0
2011-09-23,78.022,79.372,74.683,75.18,464986.0
2011-09-24,78.022,79.372,74.683,75.18,464986.0
2011-09-25,78.022,79.372,74.683,75.18,464986.0
2011-09-26,75.322,78.164,72.693,76.033,665730.0
2011-09-27,72.338,79.586,72.338,79.586,407520.0
2011-09-28,79.941,83.21,78.733,79.515,350487.0
2011-09-29,81.007,81.007,77.88,79.088,116782.0
2011-09-30,76.814,79.586,76.814,79.586,586021.0
2011-10-01,76.814,79.586,76.814,79.586,586021.0
2011-10-02,76.814,79.586,76.814,79.586,586021.0
2011-10-03,78.875,80.794,77.809,79.728,148376.0
2011-10-04,77.312,79.586,76.814,78.164,97555.0
2011-10-05,81.362,82.996,79.088,79.443,273978.0
2011-10-06,81.433,82.854,80.225,82.641,197514.0
2011-10-07,83.423,83.636,79.301,82.783,110876.0
2011-10-08,83.423,83.636,79.301,82.783,110876.0
2011-10-09,83.423,83.636,79.301,82.783,110876.0
2011-10-10,80.154,83.565,80.083,83.565,85729.0
2011-10-11,83.991,84.062,81.362,82.712,102349.0
2011-10-12,82.215,83.707,82.002,82.57,754610.0
2011-10-13,82.783,83.849,81.433,83.849,329185.0
2011-10-14,84.702,85.839,83.849,85.057,846538.0
2011-10-15,84.702,85.839,83.849,85.057,846538.0
2011-10-16,84.702,85.839,83.849,85.057,846538.0
2011-10-17,86.691,86.691,83.138,84.56,99842.0
2011-10-18,83.067,83.849,81.078,83.138,182723.0
2011-10-19,85.981,85.981,82.641,84.56,144823.0
2011-10-20,85.412,85.412,79.799,84.275,62952.0
2011-10-21,83.92,85.128,81.717,84.346,90474.0
2011-10-22,83.92,85.128,81.717,84.346,90474.0
2011-10-23,83.92,85.128,81.717,84.346,90474.0
2011-10-24,84.702,87.402,82.002,87.402,167255.0
2011-10-25,87.402,87.402,84.346,86.265,126034.0
2011-10-26,86.762,88.894,83.494,84.204,229794.0
2011-10-27,87.047,89.036,84.844,85.199,121787.0
2011-10-28,86.123,86.691,84.489,85.128,111708.0
2011-10-29,86.123,86.691,84.489,85.128,111708.0
2011-10-30,86.123,86.691,84.489,85.128,111708.0
2011-10-31,85.483,87.686,82.428,82.854,140866.0
2011-11-01,81.362,82.002,75.748,79.515,147412.0
2011-11-02,76.885,81.504,76.885,79.657,205316.0
2011-11-03,77.809,83.494,77.809,81.788,152506.0
2011-11-04,78.946,84.346,78.946,81.362,78837.0
2011-11-05,78.946,84.346,78.946,81.362,78837.0
2011-11-06,78.946,84.346,78.946,81.362,78837.0
2011-11-07,81.433,82.428,77.951,78.733,150811.0
2011-11-08,74.683,81.149,74.683,79.515,159106.0
2011-11-09,80.438,80.438,74.611,77.241,297314.0
2011-11-10,75.393,79.515,75.393,78.022,128842.0
2011-11-11,77.738,80.438,75.393,79.586,221867.0
2011-11-12,77.738,80.438,75.393,79.586,221867.0
2011-11-13,77.738,80.438,75.393,79.586,221867.0
2011-11-14,79.657,79.941,77.17,78.164,116953.0
2011-11-15,77.454,79.728,76.814,78.449,179467.0
2011-11-16,80.58,81.717,78.804,79.23,101690.0
2011-11-17,75.393,81.646,75.393,79.657,107758.0
2011-11-18,79.586,79.87,75.677,79.017,99844.0
2011-11-19,79.586,79.87,75.677,79.017,99844.0
2011-11-20,79.586,79.87,75.677,79.017,99844.0
2011-11-21,77.88,82.996,74.611,78.164,180821.0
2011-11-22,79.586,79.586,75.251,77.525,335460.0
2011-11-23,76.956,77.667,73.119,74.54,341727.0
2011-11-24,72.551,74.967,71.201,73.546,161383.0
2011-11-25,77.596,77.596,71.982,75.962,236925.0
2011-11-26,77.596,77.596,71.982,75.962,236925.0
2011-11-27,77.596,77.596,71.982,75.962,236925.0
2011-11-28,78.093,78.164,76.104,77.312,84614.0
2011-11-29,78.164,84.489,76.814,79.728,336930.0
2011-11-30,78.946,82.854,76.743,81.362,271071.0
2011-12-01,83.352,84.418,77.454,79.586,206379.0
2011-12-02,80.722,84.631,78.164,81.859,346482.0
2011-12-03,80.722,84.631,78.164,81.859,346482.0
2011-12-04,80.722,84.631,78.164,81.859,346482.0
2011-12-05,84.275,84.915,78.164,79.586,155256.0
2011-12-06,79.443,81.717,77.596,80.296,148332.0
2011-12-07,81.646,82.996,79.87,80.936,185554.0
2011-12-08,81.646,83.138,78.733,79.017,193406.0
2011-12-09,77.951,84.489,77.951,81.149,479167.0
2011-12-10,77.951,84.489,77.951,81.149,479167.0
2011-12-11,77.951,84.489,77.951,81.149,479167.0
2011-12-12,80.438,81.646,78.164,78.164,210289.0
2011-12-13,82.783,87.26,78.164,78.164,165016.0
2011-12-14,78.164,82.499,78.164,78.733,198441.0
2011-12-15,78.733,81.788,78.52,79.088,239023.0
2011-12-16,78.733,82.215,78.235,78.307,1180773.0
2011-12-17,78.733,82.215,78.235,78.307,1180773.0
2011-12-18,78.733,82.215,78.235,78.307,1180773.0
2011-12-19,77.525,83.423,77.525,78.235,177790.0
2011-12-20,78.164,80.083,74.683,80.083,240720.0
2011-12-21,80.367,81.717,76.672,79.088,121100.0
2011-12-22,80.296,81.575,78.164,80.154,34022.0
2011-12-23,80.012,81.433,78.235,80.651,13713.0
2011-12-24,80.012,81.433,78.235,80.651,13713.0
2011-12-25,80.012,81.433,78.235,80.651,13713.0
2011-12-26,80.012,81.433,78.235,80.651,13713.0
2011-12-27,80.012,81.433,78.235,80.651,13713.0
2011-12-28,84.631,86.052,78.875,82.428,109365.0
2011-12-29,79.017,83.423,78.733,79.23,121550.0
2011-12-30,80.438,81.93,78.591,80.509,43168.0
2011-12-31,80.438,81.93,78.591,80.509,43168.0
2012-01-01,80.438,81.93,78.591,80.509,43168.0
2012-01-02,80.438,81.93,78.591,80.509,43168.0
2012-01-03,79.799,82.925,79.657,82.925,96222.0
2012-01-04,83.423,84.489,79.799,82.428,176311.0
2012-01-05,78.591,83.778,77.454,82.783,224417.0
2012-01-06,79.586,83.281,79.586,83.138,138082.0
2012-01-07,79.586,83.281,79.586,83.138,138082.0
2012-01-08,79.586,83.281,79.586,83.138,138082.0
2012-01-09,83.21,86.905,82.783,86.905,198369.0
2012-01-10,87.26,87.26,82.712,82.712,327055.0
2012-01-11,82.996,83.991,78.946,83.991,164374.0
2012-01-12,83.352,83.778,79.23,82.996,305487.0
2012-01-13,81.007,83.991,80.794,81.433,147809.0
2012-01-14,81.007,83.991,80.794,81.433,147809.0
2012-01-15,81.007,83.991,80.794,81.433,147809.0
2012-01-16,77.454,81.788,77.027,81.149,254934.0
2012-01-17,81.717,84.773,78.235,83.849,502479.0
2012-01-18,84.346,85.27,81.291,84.844,310392.0
2012-01-19,79.799,88.113,79.799,87.189,292851.0
2012-01-20,86.834,88.539,81.078,85.839,180922.0
2012-01-21,86.834,88.539,81.078,85.839,180922.0
2012-01-22,86.834,88.539,81.078,85.839,180922.0
2012-01-23,86.407,88.965,85.199,88.113,219417.0
2012-01-24,87.402,88.042,82.641,85.128,206078.0
2012-01-25,85.057,86.834,83.281,86.834,128283.0
2012-01-26,84.915,87.757,84.915,87.047,329784.0
2012-01-27,86.905,88.113,86.62,87.189,204157.0
2012-01-28,86.905,88.113,86.62,87.189,204157.0
2012-01-29,86.905,88.113,86.62,87.189,204157.0
2012-01-30,85.981,89.818,84.631,87.047,334806.0
2012-01-31,87.047,90.315,85.839,87.615,450310.0
2012-02-01,87.402,92.305,85.768,90.102,627367.0
2012-02-02,89.676,94.508,89.676,92.021,707941.0
2012-02-03,91.381,93.797,89.818,93.797,994172.0
2012-02-04,91.381,93.797,89.818,93.797,994172.0
2012-02-05,91.381,93.797,89.818,93.797,994172.0
2012-02-06,94.295,94.437,90.315,92.021,253694.0
2012-02-07,92.163,92.945,88.184,92.163,226486.0
2012-02-08,91.808,93.087,87.402,92.376,172187.0
2012-02-09,92.021,97.99,88.539,91.523,193813.0
2012-02-10,90.6,93.939,86.976,91.239,203594.0
2012-02-11,90.6,93.939,86.976,91.239,203594.0
2012-02-12,90.6,93.939,86.976,91.239,203594.0
2012-02-13,89.605,94.01,88.823,91.737,785682.0
2012-02-14,91.31,94.863,91.097,92.021,179224.0
2012-02-15,95.218,95.218,88.397,90.955,640031.0
2012-02-16,89.96,92.376,89.463,90.244,194004.0
2012-02-17,92.234,93.3,88.184,92.447,259823.0
2012-02-18,92.234,93.3,88.184,92.447,259823.0
2012-02-19,92.234,93.3,88.184,92.447,259823.0
2012-02-20,94.508,95.076,90.315,92.092,237610.0
2012-02-21,90.742,93.371,90.244,91.31,195514.0
2012-02-22,90.955,95.005,90.813,92.376,2590330.0
2012-02-23,96.142,98.345,91.666,91.666,554668.0
2012-02-24,93.584,98.629,91.452,91.808,254842.0
2012-02-25,93.584,98.629,91.452,91.808,254842.0
2012-02-26,93.584,98.629,91.452,91.808,254842.0
2012-02-27,89.605,94.437,89.605,92.092,112799.0
2012-02-28,92.802,95.574,90.813,91.523,305182.0
2012-02-29,90.884,92.874,89.321,89.889,288995.0
2012-03-01,92.874,94.295,90.671,90.671,163219.0
2012-03-02,88.468,92.802,88.468,92.447,521071.0
2012-03-03,88.468,92.802,88.468,92.447,521071.0
2012-03-04,88.468,92.802,88.468,92.447,521071.0
2012-03-05,90.6,92.447,90.6,91.737,199202.0
2012-03-06,96.213,96.213,87.899,90.244,556349.0
2012-03-07,90.6,93.442,85.91,92.802,319841.0
2012-03-08,93.016,94.792,91.666,92.305,241439.0
2012-03-09,91.808,93.584,91.808,93.087,164922.0
2012-03-10,91.808,93.584,91.808,93.087,164922.0
2012-03-11,91.808,93.584,91.808,93.087,164922.0
2012-03-12,92.518,96.782,92.518,94.437,135458.0
2012-03-13,92.874,98.771,92.874,95.716,411883.0
2012-03-14,97.421,99.056,94.153,94.863,605992.0
2012-03-15,94.934,94.934,86.976,93.229,788582.0
2012-03-16,93.016,97.208,91.879,96.142,3906480.0
2012-03-17,93.016,97.208,91.879,96.142,3906480.0
2012-03-18,93.016,97.208,91.879,96.142,3906480.0
2012-03-19,96.142,96.64,91.31,94.508,325771.0
2012-03-20,92.376,93.939,88.894,92.589,375106.0
2012-03-21,90.244,95.29,90.244,93.513,286141.0
2012-03-22,92.802,93.3,89.605,92.376,285950.0
2012-03-23,94.863,94.863,90.6,91.666,487484.0
2012-03-24,94.863,94.863,90.6,91.666,487484.0
2012-03-25,94.863,94.863,90.6,91.666,487484.0
2012-03-26,90.031,95.147,89.107,92.376,435065.0
2012-03-27,93.016,95.787,87.189,92.092,589117.0
2012-03-28,92.092,92.66,89.818,91.666,655029.0
2012-03-29,93.726,93.726,88.681,91.452,1093707.0
2012-03-30,91.523,92.305,90.813,91.737,376881.0
2012-03-31,91.523,92.305,90.813,91.737,376881.0
2012-04-01,91.523,92.305,90.813,91.737,376881.0
2012-04-02,92.589,92.731,88.894,91.666,491610.0
2012-04-03,91.594,92.376,86.052,89.534,973774.0
2012-04-04,88.823,89.96,87.402,89.178,980211.0
2012-04-05,88.468,90.244,87.189,88.468,517951.0
2012-04-06,88.468,90.244,87.189,88.468,517951.0
2012-04-07,88.468,90.244,87.189,88.468,517951.0
2012-04-08,88.468,90.244,87.189,88.468,517951.0
2012-04-09,88.468,90.244,87.189,88.468,517951.0
2012-04-10,87.402,88.255,85.412,87.26,424037.0
2012-04-11,86.549,89.178,86.407,89.036,552691.0
2012-04-12,88.752,90.955,88.681,90.955,503925.0
2012-04-13,90.529,91.026,89.107,89.96,563831.0
2012-04-14,90.529,91.026,89.107,89.96,563831.0
2012-04-15,90.529,91.026,89.107,89.96,563831.0
2012-04-16,89.463,90.671,87.402,90.244,481226.0
2012-04-17,89.676,90.529,87.97,90.031,296626.0
2012-04-18,89.747,89.889,87.189,89.676,251243.0
2012-04-19,89.534,90.742,85.341,86.905,434109.0
2012-04-20,86.478,87.047,85.341,87.047,213953.0
2012-04-21,86.478,87.047,85.341,87.047,213953.0
2012-04-22,86.478,87.047,85.341,87.047,213953.0
2012-04-23,85.981,88.823,82.499,83.138,365778.0
2012-04-24,86.691,90.955,86.265,89.534,2596726.0
2012-04-25,89.107,90.031,88.113,89.534,924747.0
2012-04-26,89.107,89.676,88.042,88.468,723610.0
2012-04-27,87.473,89.107,87.473,88.823,439545.0
2012-04-28,87.473,89.107,87.473,88.823,439545.0
2012-04-29,87.473,89.107,87.473,88.823,439545.0
2012-04-30,88.823,88.965,86.762,87.402,300848.0
2012-05-01,86.549,88.752,86.549,87.757,118768.0
2012-05-02,87.118,89.463,87.118,88.468,1591463.0
2012-05-03,88.61,88.61,86.762,87.757,442784.0
2012-05-04,86.976,87.686,83.991,84.915,491784.0
2012-05-05,86.976,87.686,83.991,84.915,491784.0
2012-05-06,86.976,87.686,83.991,84.915,491784.0
2012-05-07,86.976,87.686,83.991,84.915,491784.0
2012-05-08,84.986,86.407,82.641,84.062,611411.0
2012-05-09,84.346,85.128,83.138,84.986,490376.0
2012-05-10,84.986,87.686,84.986,86.123,325738.0
2012-05-11,85.483,88.539,85.483,88.113,165690.0
2012-05-12,85.483,88.539,85.483,88.113,165690.0
2012-05-13,85.483,88.539,85.483,88.113,165690.0
2012-05-14,86.905,86.976,85.199,85.91,342638.0
2012-05-15,85.768,86.762,83.494,84.702,474676.0
2012-05-16,83.494,83.778,81.646,83.423,4404168.0
2012-05-17,82.996,86.407,82.996,83.778,284044.0
2012-05-18,82.641,83.991,81.717,81.788,396691.0
2012-05-19,82.641,83.991,81.717,81.788,396691.0
2012-05-20,82.641,83.991,81.717,81.788,396691.0
2012-05-21,81.717,82.925,81.22,82.144,410411.0
2012-05-22,82.499,83.991,80.012,81.007,998498.0
2012-05-23,80.509,81.93,79.443,81.504,409368.0
2012-05-24,81.717,82.641,79.728,79.728,708327.0
2012-05-25,79.515,80.225,76.246,77.241,385064.0
2012-05-26,79.515,80.225,76.246,77.241,385064.0
2012-05-27,79.515,80.225,76.246,77.241,385064.0
2012-05-28,78.52,79.799,77.312,77.738,167829.0
2012-05-29,77.88,79.586,77.809,78.164,278390.0
2012-05-30,78.307,78.449,76.104,76.317,271601.0
2012-05-31,75.962,78.378,75.038,77.809,565874.0
2012-06-01,77.383,77.88,73.901,77.809,492520.0
2012-06-02,77.383,77.88,73.901,77.809,492520.0
2012-06-03,77.383,77.88,73.901,77.809,492520.0
2012-06-04,77.383,77.88,73.901,77.809,492520.0
2012-06-05,77.383,77.88,73.901,77.809,492520.0
2012-06-06,78.307,79.941,76.743,79.586,906393.0
2012-06-07,79.372,81.433,79.372,80.722,291930.0
2012-06-08,79.728,80.083,77.738,79.23,216953.0
2012-06-09,79.728,80.083,77.738,79.23,216953.0
2012-06-10,79.728,80.083,77.738,79.23,216953.0
2012-06-11,81.078,83.565,80.509,80.794,231849.0
2012-06-12,80.154,80.154,76.814,77.809,550722.0
2012-06-13,77.667,79.159,75.535,76.246,386500.0
2012-06-14,75.464,80.296,74.683,79.941,548179.0
2012-06-15,79.799,83.423,79.799,83.423,3308692.0
2012-06-16,79.799,83.423,79.799,83.423,3308692.0
2012-06-17,79.799,83.423,79.799,83.423,3308692.0
2012-06-18,83.281,83.423,80.012,80.722,763504.0
2012-06-19,81.504,82.215,80.225,81.717,761901.0
2012-06-20,81.149,83.138,79.017,82.783,2761008.0
2012-06-21,82.144,84.844,81.504,83.352,410772.0
2012-06-22,82.002,84.915,82.002,84.062,265955.0
2012-06-23,82.002,84.915,82.002,84.062,265955.0
2012-06-24,82.002,84.915,82.002,84.062,265955.0
2012-06-25,83.636,83.849,80.722,80.722,162363.0
2012-06-26,80.438,82.215,80.438,81.717,239144.0
2012-06-27,81.646,82.925,80.865,81.504,156959.0
2012-06-28,82.073,82.357,79.941,80.865,83299.0
2012-06-29,82.57,85.91,82.073,85.91,630533.0
2012-06-30,82.57,85.91,82.073,85.91,630533.0
2012-07-01,82.57,85.91,82.073,85.91,630533.0
2012-07-02,85.554,89.96,85.554,89.463,319509.0
2012-07-03,89.036,92.376,88.965,91.31,534148.0
2012-07-04,91.239,92.163,88.894,91.239,391760.0
2012-07-05,92.021,93.797,90.244,91.95,239253.0
2012-07-06,91.31,93.655,89.747,92.518,2247018.0
2012-07-07,91.31,93.655,89.747,92.518,2247018.0
2012-07-08,91.31,93.655,89.747,92.518,2247018.0
2012-07-09,91.879,93.584,90.884,91.737,298778.0
2012-07-10,91.523,93.726,88.752,90.6,409361.0
2012-07-11,89.818,91.452,89.036,89.96,170906.0
2012-07-12,90.173,91.097,87.331,90.458,189288.0
2012-07-13,89.96,92.802,89.96,92.447,116259.0
2012-07-14,89.96,92.802,89.96,92.447,116259.0
2012-07-15,89.96,92.802,89.96,92.447,116259.0
2012-07-16,92.021,93.3,90.955,91.95,107101.0
2012-07-17,91.666,93.229,90.315,92.874,3488094.0
2012-07-18,93.868,94.65,92.802,92.945,91159.0
2012-07-19,92.376,94.366,92.376,93.513,161002.0
2012-07-20,93.797,94.082,89.605,92.874,340861.0
2012-07-21,93.797,94.082,89.605,92.874,340861.0
2012-07-22,93.797,94.082,89.605,92.874,340861.0
2012-07-23,93.158,93.158,90.742,90.955,190812.0
2012-07-24,90.813,92.66,89.534,89.534,224439.0
2012-07-25,90.244,92.447,88.61,90.671,193190.0
2012-07-26,90.955,91.594,90.102,91.097,172110.0
2012-07-27,92.731,94.366,91.026,92.234,1129126.0
