,PFC LN Equity,PFC LN Equity,PFC LN Equity,PFC LN Equity,PFC LN Equity
2019-12-31,368.035,372.744,367.939,368.035,215352.0
2020-01-01,368.035,372.744,367.939,368.035,215352.0
2020-01-02,367.266,373.033,367.266,368.035,602519.0
2020-01-03,372.744,376.781,367.65,368.9,999744.0
2020-01-04,372.744,376.781,367.65,368.9,999744.0
2020-01-05,372.744,376.781,367.65,368.9,999744.0
2020-01-06,371.879,374.859,370.918,371.687,757873.0
2020-01-07,374.859,384.279,373.129,377.646,1759851.0
2020-01-08,378.704,382.356,368.131,370.918,743041.0
2020-01-09,376.781,376.781,369.38,371.687,613763.0
2020-01-10,371.014,380.722,370.822,379.28,623033.0
2020-01-11,371.014,380.722,370.822,379.28,623033.0
2020-01-12,371.014,380.722,370.822,379.28,623033.0
2020-01-13,384.471,384.471,371.783,373.706,480861.0
2020-01-14,365.824,375.147,365.247,370.341,929869.0
2020-01-15,370.918,372.937,366.497,367.362,830937.0
2020-01-16,367.17,371.687,366.112,368.707,905042.0
2020-01-17,365.247,371.591,363.998,365.92,703759.0
2020-01-18,365.247,371.591,363.998,365.92,703759.0
2020-01-19,365.247,371.591,363.998,365.92,703759.0
2020-01-20,362.364,370.726,362.364,368.515,460304.0
2020-01-21,365.247,365.536,358.615,360.249,750889.0
2020-01-22,361.403,361.403,350.061,352.464,1026811.0
2020-01-23,349.868,352.464,346.024,346.793,585822.0
2020-01-24,346.216,350.733,343.717,343.717,877830.0
2020-01-25,346.216,350.733,343.717,343.717,877830.0
2020-01-26,346.216,350.733,343.717,343.717,877830.0
2020-01-27,336.412,336.412,326.32,331.029,1566145.0
2020-01-28,328.819,339.295,323.244,337.469,1634621.0
2020-01-29,337.277,343.429,334.49,342.083,987059.0
2020-01-30,337.661,344.966,336.124,337.661,758060.0
2020-01-31,343.14,343.429,333.528,335.643,613071.0
2020-02-01,343.14,343.429,333.528,335.643,613071.0
2020-02-02,343.14,343.429,333.528,335.643,613071.0
2020-02-03,337.661,337.661,331.606,334.586,1119766.0
2020-02-04,337.373,343.044,337.373,341.122,898419.0
2020-02-05,341.987,347.754,338.046,347.562,787189.0
2020-02-06,350.061,352.464,342.756,346.504,601304.0
2020-02-07,343.044,348.138,338.623,341.218,738660.0
2020-02-08,343.044,348.138,338.623,341.218,738660.0
2020-02-09,343.044,348.138,338.623,341.218,738660.0
2020-02-10,339.103,343.621,336.893,336.893,629696.0
2020-02-11,343.813,343.813,334.201,342.179,851642.0
2020-02-12,346.697,350.445,345.928,350.445,755543.0
2020-02-13,351.695,351.695,346.408,351.406,420063.0
2020-02-14,353.713,353.809,348.523,349.388,691649.0
2020-02-15,353.713,353.809,348.523,349.388,691649.0
2020-02-16,353.713,353.809,348.523,349.388,691649.0
2020-02-17,349.292,352.944,348.619,350.83,321485.0
2020-02-18,346.312,380.626,344.101,354.674,1331675.0
2020-02-19,362.46,362.46,349.099,353.809,1320685.0
2020-02-20,354.29,357.173,351.791,356.885,902430.0
2020-02-21,352.752,356.981,349.099,355.828,896945.0
2020-02-22,352.752,356.981,349.099,355.828,896945.0
2020-02-23,352.752,356.981,349.099,355.828,896945.0
2020-02-24,351.791,351.791,340.257,344.582,1410227.0
2020-02-25,339.776,354.674,339.776,346.408,1547969.0
2020-02-26,337.854,343.621,327.954,331.125,1605212.0
2020-02-27,325.551,325.551,313.344,318.15,2031856.0
2020-02-28,311.421,311.421,287.584,305.943,3127499.0
2020-02-29,311.421,311.421,287.584,305.943,3127499.0
2020-03-01,311.421,311.421,287.584,305.943,3127499.0
2020-03-02,304.693,313.632,293.351,297.484,1935198.0
2020-03-03,306.519,309.018,286.815,288.161,1700573.0
2020-03-04,294.312,294.312,282.586,287.68,1590275.0
2020-03-05,291.044,291.044,271.725,271.725,1459358.0
2020-03-06,271.821,271.917,258.364,259.037,1622470.0
2020-03-07,271.821,271.917,258.364,259.037,1622470.0
2020-03-08,271.821,271.917,258.364,259.037,1622470.0
2020-03-09,219.244,223.185,183.152,211.459,4214940.0
2020-03-10,219.052,229.337,210.209,211.267,2357554.0
2020-03-11,218.379,222.512,197.522,200.405,2482093.0
2020-03-12,195.696,196.08,177.289,177.577,2107155.0
2020-03-13,183.585,189.256,176.088,176.088,3293891.0
2020-03-14,183.585,189.256,176.088,176.088,3293891.0
2020-03-15,183.585,189.256,176.088,176.088,3293891.0
2020-03-16,176.136,176.136,144.177,166.86,3031453.0
2020-03-17,192.235,210.786,161.382,174.646,1964135.0
2020-03-18,173.589,173.589,146.628,164.025,2130492.0
2020-03-19,168.975,177.818,155.711,173.973,3712562.0
2020-03-20,172.868,181.566,155.903,172.675,6033925.0
2020-03-21,172.868,181.566,155.903,172.675,6033925.0
2020-03-22,172.868,181.566,155.903,172.675,6033925.0
2020-03-23,157.249,176.568,156.528,161.958,2508493.0
2020-03-24,159.748,180.605,159.748,180.605,1694474.0
2020-03-25,185.219,205.115,182.816,205.115,3669080.0
2020-03-26,200.598,212.228,189.064,211.555,1553685.0
2020-03-27,210.402,210.402,188.343,190.025,1454160.0
2020-03-28,210.402,210.402,188.343,190.025,1454160.0
2020-03-29,210.402,210.402,188.343,190.025,1454160.0
2020-03-30,189.16,190.073,179.836,184.546,1031354.0
2020-03-31,188.006,193.581,182.383,188.006,1318549.0
2020-04-01,185.699,190.217,175.895,184.45,3288475.0
2020-04-02,186.324,206.076,186.324,206.076,1724004.0
2020-04-03,206.653,207.23,188.535,189.112,1490802.0
2020-04-04,206.653,207.23,188.535,189.112,1490802.0
2020-04-05,206.653,207.23,188.535,189.112,1490802.0
2020-04-06,206.653,206.653,188.247,197.041,2075988.0
2020-04-07,197.041,205.98,195.984,202.328,2427633.0
2020-04-08,201.751,211.363,198.002,205.98,1594923.0
2020-04-09,211.459,211.459,203.481,205.115,1624910.0
2020-04-10,211.459,211.459,203.481,205.115,1624910.0
2020-04-11,211.459,211.459,203.481,205.115,1624910.0
2020-04-12,211.459,211.459,203.481,205.115,1624910.0
2020-04-13,211.459,211.459,203.481,205.115,1624910.0
2020-04-14,206.653,209.537,197.714,203.481,1239203.0
2020-04-15,199.252,199.252,177.529,177.962,1595583.0
2020-04-16,170.128,170.993,146.099,151.722,4359978.0
2020-04-17,156.672,161.237,149.319,161.237,3768551.0
2020-04-18,156.672,161.237,149.319,161.237,3768551.0
2020-04-19,156.672,161.237,149.319,161.237,3768551.0
2020-04-20,158.931,162.679,155.086,161.43,2251215.0
2020-04-21,157.633,158.546,146.964,151.722,2172447.0
2020-04-22,149.03,152.106,140.957,146.531,2669675.0
2020-04-23,147.252,152.923,147.252,150.761,1509773.0
2020-04-24,148.213,151.866,143.84,144.225,1173216.0
2020-04-25,148.213,151.866,143.84,144.225,1173216.0
2020-04-26,148.213,151.866,143.84,144.225,1173216.0
2020-04-27,146.724,149.944,145.762,147.493,1090837.0
2020-04-28,144.753,163.977,144.609,162.006,1904163.0
2020-04-29,158.594,193.485,158.594,181.23,2522805.0
2020-04-30,185.027,198.579,182.095,189.256,3359902.0
2020-05-01,190.794,195.311,183.489,194.542,1272649.0
2020-05-02,190.794,195.311,183.489,194.542,1272649.0
2020-05-03,190.794,195.311,183.489,194.542,1272649.0
2020-05-04,185.267,185.267,177.722,181.422,1366674.0
2020-05-05,185.796,189.064,176.424,176.809,1876041.0
2020-05-06,174.598,177.914,165.034,167.245,2855811.0
2020-05-07,165.13,166.956,161.286,164.265,1400609.0
2020-05-08,165.13,166.956,161.286,164.265,1400609.0
2020-05-09,165.13,166.956,161.286,164.265,1400609.0
2020-05-10,165.13,166.956,161.286,164.265,1400609.0
2020-05-11,164.457,168.879,162.247,163.4,932685.0
2020-05-12,165.467,167.341,162.775,164.65,761605.0
2020-05-13,162.535,167.341,157.152,165.803,780800.0
2020-05-14,162.871,165.274,147.925,155.518,936518.0
2020-05-15,154.317,160.901,147.06,154.413,1460199.0
2020-05-16,154.317,160.901,147.06,154.413,1460199.0
2020-05-17,154.317,160.901,147.06,154.413,1460199.0
2020-05-18,155.951,167.005,154.894,167.005,1573123.0
2020-05-19,168.639,172.051,163.16,165.947,652388.0
2020-05-20,166.572,171.426,158.306,168.975,978926.0
2020-05-21,167.437,170.945,162.92,163.4,716012.0
2020-05-22,162.439,163.208,157.008,160.276,847700.0
2020-05-23,162.439,163.208,157.008,160.276,847700.0
2020-05-24,162.439,163.208,157.008,160.276,847700.0
2020-05-25,162.439,163.208,157.008,160.276,847700.0
2020-05-26,167.485,169.888,163.448,169.888,891126.0
2020-05-27,166.908,180.797,164.265,178.106,1207504.0
2020-05-28,179.884,181.374,171.09,174.934,782820.0
2020-05-29,163.4,170.273,160.276,164.361,1487273.0
2020-05-30,163.4,170.273,160.276,164.361,1487273.0
2020-05-31,163.4,170.273,160.276,164.361,1487273.0
2020-06-01,172.243,173.733,166.716,173.733,630776.0
2020-06-02,170.273,180.365,170.273,180.365,931392.0
2020-06-03,181.326,199.252,180.317,196.08,3969719.0
2020-06-04,200.694,200.694,190.169,193.581,1340309.0
2020-06-05,198.771,215.784,198.483,214.823,1748881.0
2020-06-06,198.771,215.784,198.483,214.823,1748881.0
2020-06-07,198.771,215.784,198.483,214.823,1748881.0
2020-06-08,216.842,231.548,211.459,224.339,1682129.0
2020-06-09,219.629,229.721,209.152,220.11,1808095.0
2020-06-10,218.091,223.378,204.827,204.827,1337680.0
2020-06-11,201.847,201.847,186.757,189.352,1487756.0
2020-06-12,183.585,195.311,177.818,190.794,1014210.0
2020-06-13,183.585,195.311,177.818,190.794,1014210.0
2020-06-14,183.585,195.311,177.818,190.794,1014210.0
2020-06-15,186.997,192.235,183.921,192.043,1170536.0
2020-06-16,194.35,210.306,194.35,201.174,1354959.0
2020-06-17,203.097,207.614,195.6,195.6,693733.0
2020-06-18,192.235,197.041,187.766,194.062,896187.0
2020-06-19,197.041,205.115,193.869,201.943,1860412.0
2020-06-20,197.041,205.115,193.869,201.943,1860412.0
2020-06-21,197.041,205.115,193.869,201.943,1860412.0
2020-06-22,200.502,210.69,194.831,207.806,1281808.0
2020-06-23,208.672,213.67,204.442,211.843,1165538.0
2020-06-24,199.06,204.731,180.365,180.365,2062292.0
2020-06-25,182.047,184.498,168.927,180.317,1870311.0
2020-06-26,185.892,185.892,174.309,175.655,1846691.0
2020-06-27,185.892,185.892,174.309,175.655,1846691.0
2020-06-28,185.892,185.892,174.309,175.655,1846691.0
2020-06-29,172.051,175.655,168.687,172.435,842530.0
2020-06-30,171.09,173.012,167.485,171.378,903717.0
2020-07-01,168.542,173.637,164.89,167.822,889818.0
2020-07-02,169.648,178.779,166.956,174.55,1514753.0
2020-07-03,178.346,178.346,171.666,173.589,1096192.0
2020-07-04,178.346,178.346,171.666,173.589,1096192.0
2020-07-05,178.346,178.346,171.666,173.589,1096192.0
2020-07-06,179.163,181.759,174.309,177.193,641369.0
2020-07-07,177.193,177.385,171.666,173.252,683413.0
2020-07-08,169.648,172.195,168.11,168.687,688839.0
2020-07-09,167.725,167.725,160.805,161.334,1415353.0
2020-07-10,159.411,162.439,157.729,161.526,667245.0
2020-07-11,159.411,162.439,157.729,161.526,667245.0
2020-07-12,159.411,162.439,157.729,161.526,667245.0
2020-07-13,163.4,166.188,160.324,162.151,616115.0
2020-07-14,160.084,161.478,157.537,160.036,777957.0
2020-07-15,162.247,163.352,159.075,161.958,956243.0
2020-07-16,161.478,166.812,161.478,165.322,1949453.0
2020-07-17,163.4,164.073,160.757,164.073,589226.0
2020-07-18,163.4,164.073,160.757,164.073,589226.0
2020-07-19,163.4,164.073,160.757,164.073,589226.0
2020-07-20,166.332,166.332,156.672,157.633,669559.0
2020-07-21,158.883,167.533,157.825,167.533,1887436.0
2020-07-22,167.822,169.263,160.757,161.958,917595.0
2020-07-23,158.738,163.112,155.711,157.729,779074.0
2020-07-24,155.374,157.729,154.509,154.557,594008.0
2020-07-25,155.374,157.729,154.509,154.557,594008.0
2020-07-26,155.374,157.729,154.509,154.557,594008.0
2020-07-27,151.866,156.72,148.982,150.424,1290715.0
2020-07-28,151.866,152.443,148.021,150.664,697643.0
2020-07-29,153.019,153.019,145.282,145.282,1072657.0
2020-07-30,144.177,147.541,135.045,135.045,1781913.0
2020-07-31,138.698,143.36,127.837,134.565,1724227.0
2020-08-01,138.698,143.36,127.837,134.565,1724227.0
2020-08-02,138.698,143.36,127.837,134.565,1724227.0
2020-08-03,136.727,139.13,132.931,139.13,803188.0
2020-08-04,141.245,142.783,136.968,138.89,724785.0
2020-08-05,141.197,148.982,140.188,148.021,1380563.0
2020-08-06,147.541,152.827,146.772,149.896,1710517.0
2020-08-07,151.77,153.452,145.907,148.838,763688.0
2020-08-08,151.77,153.452,145.907,148.838,763688.0
2020-08-09,151.77,153.452,145.907,148.838,763688.0
2020-08-10,151.866,159.219,150.184,158.834,1195381.0
2020-08-11,154.509,174.598,141.677,174.069,4184617.0
2020-08-12,173.012,176.136,166.716,173.156,2132662.0
2020-08-13,174.358,186.132,170.417,180.701,1718808.0
2020-08-14,185.699,185.699,164.938,171.282,2005439.0
2020-08-15,185.699,185.699,164.938,171.282,2005439.0
2020-08-16,185.699,185.699,164.938,171.282,2005439.0
2020-08-17,167.677,174.309,166.86,171.714,2084795.0
2020-08-18,170.128,178.01,170.128,171.714,789404.0
2020-08-19,171.714,173.492,167.197,168.59,971893.0
2020-08-20,165.611,169.696,165.611,168.302,1224063.0
2020-08-21,165.947,165.947,156.96,158.786,1467436.0
2020-08-22,165.947,165.947,156.96,158.786,1467436.0
2020-08-23,165.947,165.947,156.96,158.786,1467436.0
2020-08-24,161.334,163.16,155.422,162.968,1624453.0
2020-08-25,163.881,167.101,160.372,161.382,1134206.0
2020-08-26,159.123,163.304,154.749,157.249,1248803.0
2020-08-27,159.459,159.459,151.097,152.298,1510422.0
2020-08-28,153.788,154.749,148.406,154.749,1951813.0
2020-08-29,153.788,154.749,148.406,154.749,1951813.0
2020-08-30,153.788,154.749,148.406,154.749,1951813.0
2020-08-31,153.788,154.749,148.406,154.749,1951813.0
2020-09-01,153.067,153.452,144.465,147.589,2047569.0
2020-09-02,147.156,149.559,143.263,144.657,1374851.0
2020-09-03,143.504,147.733,140.909,146.099,1831108.0
2020-09-04,141.293,153.981,141.293,145.666,916140.0
2020-09-05,141.293,153.981,141.293,145.666,916140.0
2020-09-06,141.293,153.981,141.293,145.666,916140.0
2020-09-07,141.533,146.243,139.323,144.849,1378332.0
2020-09-08,140.332,144.801,139.371,141.629,1910694.0
2020-09-09,139.563,141.149,134.949,137.592,1523931.0
2020-09-10,135.19,135.958,130.336,131.297,3162008.0
2020-09-11,131.249,136.055,129.759,136.055,2795243.0
2020-09-12,131.249,136.055,129.759,136.055,2795243.0
2020-09-13,131.249,136.055,129.759,136.055,2795243.0
2020-09-14,136.103,137.496,129.903,131.249,1961972.0
2020-09-15,130.96,131.873,127.885,129.903,1775875.0
2020-09-16,130.432,132.354,127.308,132.354,1396051.0
2020-09-17,131.249,135.574,129.519,132.642,1094662.0
2020-09-18,135.238,135.238,127.596,131.105,7986652.0
2020-09-19,135.238,135.238,127.596,131.105,7986652.0
2020-09-20,135.238,135.238,127.596,131.105,7986652.0
2020-09-21,127.02,127.308,117.6,118.321,2221330.0
2020-09-22,119.186,123.079,116.206,118.85,2222633.0
2020-09-23,120.147,120.147,110.055,110.055,2267786.0
2020-09-24,110.535,111.16,106.114,106.114,1704161.0
2020-09-25,107.652,108.421,102.029,102.365,2383183.0
2020-09-26,107.652,108.421,102.029,102.365,2383183.0
2020-09-27,107.652,108.421,102.029,102.365,2383183.0
2020-09-28,104.144,110.824,102.558,109.911,1728905.0
2020-09-29,109.574,110.247,105.729,106.931,880940.0
2020-09-30,104.768,109.766,104.768,107.123,1062324.0
2020-10-01,105.729,108.325,104.48,106.691,998972.0
2020-10-02,104.768,107.46,104.768,107.46,903495.0
2020-10-03,104.768,107.46,104.768,107.46,903495.0
2020-10-04,104.768,107.46,104.768,107.46,903495.0
2020-10-05,109.574,112.362,107.027,111.016,1395598.0
2020-10-06,111.833,118.321,110.151,116.399,1585371.0
2020-10-07,116.254,116.495,109.334,109.334,926203.0
2020-10-08,111.16,111.833,109.718,111.208,1072795.0
2020-10-09,110.535,112.89,110.343,111.929,1225865.0
2020-10-10,110.535,112.89,110.343,111.929,1225865.0
2020-10-11,110.535,112.89,110.343,111.929,1225865.0
2020-10-12,114.476,114.668,108.132,109.574,1850809.0
2020-10-13,108.18,110.92,106.066,106.066,1676198.0
2020-10-14,109.382,109.382,103.567,105.345,1124154.0
2020-10-15,105.345,105.345,101.596,102.654,1363278.0
2020-10-16,105.249,108.18,102.654,108.18,3638762.0
2020-10-17,105.249,108.18,102.654,108.18,3638762.0
2020-10-18,105.249,108.18,102.654,108.18,3638762.0
2020-10-19,105.249,110.68,105.249,110.68,1266711.0
2020-10-20,108.613,113.611,106.691,113.419,1690410.0
2020-10-21,113.082,113.467,109.094,110.151,819700.0
2020-10-22,108.805,112.025,107.748,111.785,690723.0
2020-10-23,114.765,119.378,113.659,116.543,1124138.0
2020-10-24,114.765,119.378,113.659,116.543,1124138.0
2020-10-25,114.765,119.378,113.659,116.543,1124138.0
2020-10-26,114.957,116.35,112.938,115.822,868855.0
2020-10-27,117.84,117.84,113.707,114.428,1093229.0
2020-10-28,112.265,114.38,109.142,112.938,1546798.0
2020-10-29,111.16,114.524,110.295,111.881,942401.0
2020-10-30,111.833,114.092,109.574,114.092,839868.0
2020-10-31,111.833,114.092,109.574,114.092,839868.0
2020-11-01,111.833,114.092,109.574,114.092,839868.0
2020-11-02,111.112,116.399,110.68,116.302,981861.0
2020-11-03,118.465,122.55,117.6,117.792,1124499.0
2020-11-04,120.58,120.58,114.044,115.726,1262497.0
2020-11-05,114.188,118.225,113.275,115.341,1202328.0
2020-11-06,117.119,117.119,113.803,114.236,861695.0
2020-11-07,117.119,117.119,113.803,114.236,861695.0
2020-11-08,117.119,117.119,113.803,114.236,861695.0
2020-11-09,115.966,131.681,113.899,126.683,1951503.0
2020-11-10,128.798,150.905,128.173,146.82,2542978.0
2020-11-11,147.637,153.548,144.849,150.424,7751641.0
2020-11-12,147.108,151.337,146.483,149.415,1203363.0
2020-11-13,146.195,151.818,145.282,149.799,961159.0
2020-11-14,146.195,151.818,145.282,149.799,961159.0
2020-11-15,146.195,151.818,145.282,149.799,961159.0
2020-11-16,151.289,156.143,149.511,155.278,1806034.0
2020-11-17,151.001,155.663,147.3,150.472,1358829.0
2020-11-18,152.827,154.269,149.751,154.269,1134287.0
2020-11-19,154.173,154.173,149.463,151.001,682026.0
2020-11-20,147.156,151.241,139.851,140.332,2122375.0
2020-11-21,147.156,151.241,139.851,140.332,2122375.0
2020-11-22,147.156,151.241,139.851,140.332,2122375.0
2020-11-23,141.293,150.905,141.293,150.664,1406593.0
2020-11-24,153.788,169.215,153.356,167.822,2159347.0
2020-11-25,168.302,171.858,157.008,159.796,1950766.0
2020-11-26,158.69,159.075,151.433,151.433,1033414.0
2020-11-27,155.566,155.566,145.811,147.204,1717981.0
2020-11-28,155.566,155.566,145.811,147.204,1717981.0
2020-11-29,155.566,155.566,145.811,147.204,1717981.0
2020-11-30,147.685,151.578,144.321,147.3,1394697.0
2020-12-01,146.868,157.2,146.868,155.134,1425335.0
2020-12-02,153.596,156.287,151.049,153.212,1717962.0
2020-12-03,153.788,156.432,149.223,154.942,1327037.0
2020-12-04,156.672,163.688,153.26,163.112,1473307.0
2020-12-05,156.672,163.688,153.26,163.112,1473307.0
2020-12-06,156.672,163.688,153.26,163.112,1473307.0
2020-12-07,164.361,171.426,160.228,170.657,2257938.0
2020-12-08,173.012,183.152,166.764,168.927,3127140.0
2020-12-09,168.062,174.358,165.851,165.851,1010806.0
2020-12-10,165.659,167.485,161.093,165.274,1062319.0
2020-12-11,164.361,166.139,159.267,159.892,1247302.0
2020-12-12,164.361,166.139,159.267,159.892,1247302.0
2020-12-13,164.361,166.139,159.267,159.892,1247302.0
2020-12-14,164.169,168.494,158.498,158.498,995260.0
2020-12-15,158.498,168.062,158.498,166.188,1140359.0
2020-12-16,163.4,164.938,155.134,156.816,2095495.0
2020-12-17,156.72,161.526,155.759,156.335,1043499.0
2020-12-18,151.866,154.413,146.243,147.589,1787661.0
2020-12-19,151.866,154.413,146.243,147.589,1787661.0
2020-12-20,151.866,154.413,146.243,147.589,1787661.0
2020-12-21,142.687,142.831,126.058,136.199,3293100.0
2020-12-22,140.043,140.043,132.642,132.642,1231279.0
2020-12-23,133.267,137.929,129.374,137.929,1557351.0
2020-12-24,137.256,140.572,135.286,137.256,738681.0
2020-12-25,137.256,140.572,135.286,137.256,738681.0
2020-12-26,137.256,140.572,135.286,137.256,738681.0
2020-12-27,137.256,140.572,135.286,137.256,738681.0
2020-12-28,137.256,140.572,135.286,137.256,738681.0
2020-12-29,138.409,140.957,136.824,137.689,1061868.0
2020-12-30,136.92,140.188,136.92,139.467,864369.0
2020-12-31,139.371,139.371,132.114,132.739,643234.0
2021-01-01,139.371,139.371,132.114,132.739,643234.0
2021-01-02,139.371,139.371,132.114,132.739,643234.0
2021-01-03,139.371,139.371,132.114,132.739,643234.0
2021-01-04,134.228,137.641,131.008,131.056,1561440.0
2021-01-05,126.539,143.167,126.058,143.167,1816012.0
2021-01-06,144.177,157.633,143.408,156.095,2489677.0
2021-01-07,157.104,162.151,155.326,160.997,1716120.0
2021-01-08,162.439,163.4,156.335,159.363,1481886.0
2021-01-09,162.439,163.4,156.335,159.363,1481886.0
2021-01-10,162.439,163.4,156.335,159.363,1481886.0
2021-01-11,159.219,164.217,155.903,157.585,1454557.0
2021-01-12,155.807,166.139,155.663,166.139,1371094.0
2021-01-13,162.295,167.966,162.295,165.226,1213388.0
2021-01-14,161.526,165.082,158.066,160.132,1890373.0
2021-01-15,145.138,148.213,112.938,116.062,29485396.0
2021-01-16,145.138,148.213,112.938,116.062,29485396.0
2021-01-17,145.138,148.213,112.938,116.062,29485396.0
2021-01-18,116.302,121.781,108.661,109.67,11617320.0
2021-01-19,110.583,111.497,106.306,106.306,6994882.0
2021-01-20,107.027,110.055,104.336,105.249,7972449.0
2021-01-21,107.315,107.315,100.683,100.924,9541709.0
2021-01-22,100.779,104.432,97.752,99.049,7717445.0
2021-01-23,100.779,104.432,97.752,99.049,7717445.0
2021-01-24,100.779,104.432,97.752,99.049,7717445.0
2021-01-25,100.443,104.192,97.752,102.846,5756836.0
2021-01-26,104.288,109.911,102.606,106.691,7353912.0
2021-01-27,108.613,118.705,106.739,118.561,11507229.0
2021-01-28,119.186,123.896,110.007,117.023,11535812.0
2021-01-29,117.023,120.099,114.236,114.62,3664191.0
2021-01-30,117.023,120.099,114.236,114.62,3664191.0
2021-01-31,117.023,120.099,114.236,114.62,3664191.0
2021-02-01,116.543,119.907,116.014,117.456,2596117.0
2021-02-02,116.014,118.225,107.075,112.073,4936973.0
2021-02-03,112.121,114.861,108.517,111.304,4714101.0
2021-02-04,110.535,116.927,109.574,110.247,5320483.0
2021-02-05,111.497,112.506,108.325,111.977,5748433.0
2021-02-06,111.497,112.506,108.325,111.977,5748433.0
2021-02-07,111.497,112.506,108.325,111.977,5748433.0
2021-02-08,114.044,114.813,111.112,114.14,3180014.0
2021-02-09,113.419,118.225,113.419,115.774,3541454.0
2021-02-10,116.302,120.003,115.726,117.071,3563742.0
2021-02-11,116.447,118.465,111.4,115.293,4722328.0
2021-02-12,114.38,117.696,112.458,117.696,2972230.0
2021-02-13,114.38,117.696,112.458,117.696,2972230.0
2021-02-14,114.38,117.696,112.458,117.696,2972230.0
2021-02-15,119.186,127.308,118.753,127.308,7314254.0
2021-02-16,129.23,131.249,124.52,127.644,5443485.0
2021-02-17,128.75,130.432,123.944,124.376,3919187.0
2021-02-18,123.511,126.731,119.811,120.051,2826439.0
2021-02-19,119.667,122.166,118.369,119.667,2178679.0
2021-02-20,119.667,122.166,118.369,119.667,2178679.0
2021-02-21,119.667,122.166,118.369,119.667,2178679.0
2021-02-22,120.147,125.674,117.36,125.145,3000546.0
2021-02-23,123.703,129.711,119.33,120.916,3997759.0
2021-02-24,119.859,127.933,118.225,127.116,4692436.0
2021-02-25,127.164,128.846,125.241,127.74,3672907.0
2021-02-26,124.953,127.068,123.848,125.241,2761253.0
2021-02-27,124.953,127.068,123.848,125.241,2761253.0
2021-02-28,124.953,127.068,123.848,125.241,2761253.0
2021-03-01,126.203,128.029,124.953,125.001,2420341.0
2021-03-02,124.953,125.482,121.541,123.703,3106592.0
2021-03-03,123.223,126.154,121.589,123.223,2049433.0
2021-03-04,122.838,126.779,121.493,126.154,2662838.0
2021-03-05,126.875,133.219,125.674,131.489,5687703.0
2021-03-06,126.875,133.219,125.674,131.489,5687703.0
2021-03-07,126.875,133.219,125.674,131.489,5687703.0
2021-03-08,131.681,133.604,127.164,129.182,3698930.0
2021-03-09,129.182,130.143,125.337,126.923,2744607.0
2021-03-10,127.356,128.557,125.049,127.981,1567643.0
2021-03-11,128.798,128.99,126.01,127.837,1717414.0
2021-03-12,125.193,129.759,125.193,129.23,1500830.0
2021-03-13,125.193,129.759,125.193,129.23,1500830.0
2021-03-14,125.193,129.759,125.193,129.23,1500830.0
2021-03-15,128.942,130.864,105.153,105.153,9108032.0
2021-03-16,105.633,105.729,94.291,94.887,17535241.0
2021-03-17,95.157,95.157,90.062,90.062,8664042.0
2021-03-18,91.312,100.107,91.12,98.184,18011777.0
2021-03-19,96.358,96.983,91.754,91.754,15658756.0
2021-03-20,96.358,96.983,91.754,91.754,15658756.0
2021-03-21,96.358,96.983,91.754,91.754,15658756.0
2021-03-22,94.042,94.042,90.562,91.369,3978021.0
2021-03-23,91.6,92.523,87.371,87.852,5028144.0
2021-03-24,87.659,92.754,87.659,92.331,4050001.0
2021-03-25,90.716,92.081,89.255,90.947,2334336.0
2021-03-26,91.331,93.234,90.351,91.177,2185926.0
2021-03-27,91.331,93.234,90.351,91.177,2185926.0
2021-03-28,91.331,93.234,90.351,91.177,2185926.0
2021-03-29,92.331,92.696,90.351,90.85,2134071.0
2021-03-30,91.312,92.754,88.794,89.428,2467972.0
2021-03-31,90.351,92.696,87.852,91.908,3190536.0
2021-04-01,92.369,92.657,90.591,92.609,2393115.0
2021-04-02,92.369,92.657,90.591,92.609,2393115.0
2021-04-03,92.369,92.657,90.591,92.609,2393115.0
2021-04-04,92.369,92.657,90.591,92.609,2393115.0
2021-04-05,92.369,92.657,90.591,92.609,2393115.0
2021-04-06,92.369,94.724,92.369,93.571,3643325.0
2021-04-07,92.657,103.807,92.657,103.519,8765446.0
2021-04-08,104.384,110.728,104.384,106.691,6799305.0
2021-04-09,106.306,109.19,106.21,107.652,4383873.0
2021-04-10,106.306,109.19,106.21,107.652,4383873.0
2021-04-11,106.306,109.19,106.21,107.652,4383873.0
2021-04-12,109.286,123.415,108.613,121.877,9294009.0
2021-04-13,121.397,122.454,113.996,118.513,5511594.0
2021-04-14,118.225,121.108,117.264,121.012,2241711.0
2021-04-15,119.955,128.413,119.955,127.74,6044738.0
2021-04-16,125.914,128.702,120.82,122.838,4097512.0
2021-04-17,125.914,128.702,120.82,122.838,4097512.0
2021-04-18,125.914,128.702,120.82,122.838,4097512.0
2021-04-19,123.992,128.509,123.319,126.106,3201482.0
2021-04-20,124.953,125.434,113.899,116.014,6486028.0
2021-04-21,113.515,117.167,106.595,108.132,5223052.0
2021-04-22,107.171,115.437,107.171,113.899,2908711.0
2021-04-23,112.458,114.284,111.016,111.4,1090239.0
2021-04-24,112.458,114.284,111.016,111.4,1090239.0
2021-04-25,112.458,114.284,111.016,111.4,1090239.0
2021-04-26,117.264,122.838,114.092,121.301,3596033.0
2021-04-27,119.378,121.108,116.783,116.879,2794769.0
2021-04-28,120.339,120.339,116.302,119.186,1333637.0
