,KAZ LN Equity,KAZ LN Equity,KAZ LN Equity,KAZ LN Equity,KAZ LN Equity
2020-04-23,398.526,410.865,390.074,406.201,1326911.0
2020-04-24,394.64,401.246,387.936,391.628,1129065.0
2020-04-25,394.64,401.246,387.936,391.628,1129065.0
2020-04-26,394.64,401.246,387.936,391.628,1129065.0
2020-04-27,403.092,405.327,386.285,388.228,1092515.0
2020-04-28,385.799,398.332,378.221,388.325,732743.0
2020-04-29,392.503,422.912,392.503,422.912,1953962.0
2020-04-30,409.99,417.763,391.142,402.801,2138006.0
2020-05-01,392.697,392.891,377.249,387.645,897039.0
2020-05-02,392.697,392.891,377.249,387.645,897039.0
2020-05-03,392.697,392.891,377.249,387.645,897039.0
2020-05-04,383.662,387.353,373.946,381.816,887859.0
2020-05-05,388.616,397.36,383.759,394.931,1048302.0
2020-05-06,395.612,400.566,392.308,394.349,892294.0
2020-05-07,401.927,407.076,390.074,402.509,1346531.0
2020-05-08,401.927,407.076,390.074,402.509,1346531.0
2020-05-09,401.927,407.076,390.074,402.509,1346531.0
2020-05-10,401.927,407.076,390.074,402.509,1346531.0
2020-05-11,408.047,413.294,380.65,398.235,2674621.0
2020-05-12,395.417,396.292,383.273,394.251,1537312.0
2020-05-13,382.787,401.344,381.621,389.199,944863.0
2020-05-14,381.913,389.588,371.129,386.188,1743591.0
2020-05-15,390.56,404.841,390.56,399.789,1710268.0
2020-05-16,390.56,404.841,390.56,399.789,1710268.0
2020-05-17,390.56,404.841,390.56,399.789,1710268.0
2020-05-18,409.99,436.999,409.602,436.125,2465741.0
2020-05-19,437.193,443.217,424.563,437.776,1198623.0
2020-05-20,427.964,450.504,427.964,444.383,1089208.0
2020-05-21,435.542,449.532,435.542,436.222,900869.0
2020-05-22,422.329,439.622,418.151,433.696,624964.0
2020-05-23,422.329,439.622,418.151,433.696,624964.0
2020-05-24,422.329,439.622,418.151,433.696,624964.0
2020-05-25,422.329,439.622,418.151,433.696,624964.0
2020-05-26,444.091,458.956,440.594,450.989,879642.0
2020-05-27,455.167,464.688,442.051,450.309,1009179.0
2020-05-28,456.624,467.02,451.864,463.814,1174417.0
2020-05-29,458.762,468.769,449.824,460.219,1835890.0
2020-05-30,458.762,468.769,449.824,460.219,1835890.0
2020-05-31,458.762,468.769,449.824,460.219,1835890.0
2020-06-01,469.74,478.97,466.631,475.958,1281354.0
2020-06-02,476.055,480.038,465.465,471.975,1063860.0
2020-06-03,475.958,484.216,470.226,479.164,1201677.0
2020-06-04,471.197,489.074,470.129,482.856,1205358.0
2020-06-05,468.186,474.792,425.341,447.88,5657678.0
2020-06-06,468.186,474.792,425.341,447.88,5657678.0
2020-06-07,468.186,474.792,425.341,447.88,5657678.0
2020-06-08,446.132,450.795,439.525,442.343,2244774.0
2020-06-09,438.651,439.622,425.535,434.473,1659795.0
2020-06-10,432.724,451.378,432.724,449.921,1632295.0
2020-06-11,440.011,440.205,423.689,424.369,1228909.0
2020-06-12,422.037,437.679,410.865,425.341,1245077.0
2020-06-13,422.037,437.679,410.865,425.341,1245077.0
2020-06-14,422.037,437.679,410.865,425.341,1245077.0
2020-06-15,411.836,424.369,410.185,420.192,1333592.0
2020-06-16,431.073,444.383,431.073,438.845,1145288.0
2020-06-17,435.639,446.52,434.667,437.776,623795.0
2020-06-18,444.966,444.966,423.106,429.13,844516.0
2020-06-19,434.376,434.376,423.495,432.433,1206631.0
2020-06-20,434.376,434.376,423.495,432.433,1206631.0
2020-06-21,434.376,434.376,423.495,432.433,1206631.0
2020-06-22,431.656,436.611,428.255,433.502,1111166.0
2020-06-23,434.473,469.157,434.473,469.157,1568491.0
2020-06-24,465.951,476.638,453.807,457.402,1124963.0
2020-06-25,459.345,467.603,447.492,463.619,1233718.0
2020-06-26,467.408,469.934,454.487,458.373,1116506.0
2020-06-27,467.408,469.934,454.487,458.373,1116506.0
2020-06-28,467.408,469.934,454.487,458.373,1116506.0
2020-06-29,452.155,471.683,452.155,468.283,812070.0
2020-06-30,468.477,487.908,467.894,485.771,1497191.0
2020-07-01,484.313,492.183,468.574,471.878,1248970.0
2020-07-02,480.427,497.818,478.678,483.827,1707591.0
2020-07-03,493.543,493.543,469.449,471.78,611756.0
2020-07-04,493.543,493.543,469.449,471.78,611756.0
2020-07-05,493.543,493.543,469.449,471.78,611756.0
2020-07-06,481.107,490.823,479.067,488.297,678693.0
2020-07-07,479.553,498.984,479.553,498.984,1098019.0
2020-07-08,498.595,501.315,492.377,498.012,842766.0
2020-07-09,504.618,517.831,504.036,504.23,1065238.0
2020-07-10,503.258,511.031,494.709,507.144,856514.0
2020-07-11,503.258,511.031,494.709,507.144,856514.0
2020-07-12,503.258,511.031,494.709,507.144,856514.0
2020-07-13,522.106,535.319,519.192,530.267,1072357.0
2020-07-14,527.741,528.13,517.831,522.3,688782.0
2020-07-15,526.187,552.807,523.661,530.073,1330139.0
2020-07-16,521.718,536.874,518.997,529.49,753355.0
2020-07-17,526.575,545.423,522.689,540.177,739864.0
2020-07-18,526.575,545.423,522.689,540.177,739864.0
2020-07-19,526.575,545.423,522.689,540.177,739864.0
2020-07-20,540.177,554.556,536.485,551.058,683392.0
2020-07-21,555.139,559.802,536.679,542.897,1493208.0
2020-07-22,541.731,550.087,534.736,541.148,730185.0
2020-07-23,540.565,561.551,540.565,554.944,814673.0
2020-07-24,541.343,542.509,526.964,526.964,1124689.0
2020-07-25,541.343,542.509,526.964,526.964,1124689.0
2020-07-26,541.343,542.509,526.964,526.964,1124689.0
2020-07-27,540.371,547.949,534.348,545.229,956331.0
2020-07-28,548.921,553.584,532.21,534.153,717965.0
2020-07-29,542.12,545.035,533.376,542.314,830339.0
2020-07-30,554.556,554.556,518.803,529.49,1231403.0
2020-07-31,521.912,543.869,521.912,525.215,609378.0
2020-08-01,521.912,543.869,521.912,525.215,609378.0
2020-08-02,521.912,543.869,521.912,525.215,609378.0
2020-08-03,519.774,553.001,519.774,550.669,750237.0
2020-08-04,548.143,556.693,542.314,543.48,619121.0
2020-08-05,553.584,577.678,548.532,577.678,1390886.0
2020-08-06,572.043,577.095,566.214,569.323,553313.0
2020-08-07,568.352,573.792,551.835,555.916,620802.0
2020-08-08,568.352,573.792,551.835,555.916,620802.0
2020-08-09,568.352,573.792,551.835,555.916,620802.0
2020-08-10,557.082,573.015,556.11,568.74,398980.0
2020-08-11,567.574,580.982,567.574,573.404,822658.0
2020-08-12,562.522,582.73,562.522,580.787,731078.0
2020-08-13,578.844,579.816,559.219,564.077,835682.0
2020-08-14,556.693,566.214,544.063,550.864,876279.0
2020-08-15,556.693,566.214,544.063,550.864,876279.0
2020-08-16,556.693,566.214,544.063,550.864,876279.0
2020-08-17,547.755,568.74,547.755,563.3,870453.0
2020-08-18,551.835,566.02,549.309,556.887,789087.0
2020-08-19,566.214,566.214,541.343,561.356,1066795.0
2020-08-20,551.641,553.778,540.76,548.338,980028.0
2020-08-21,538.234,548.921,533.182,539.594,1879925.0
2020-08-22,538.234,548.921,533.182,539.594,1879925.0
2020-08-23,538.234,548.921,533.182,539.594,1879925.0
2020-08-24,536.096,555.916,536.096,540.76,537765.0
2020-08-25,534.348,547.561,534.348,536.096,607984.0
2020-08-26,543.48,562.328,531.627,562.328,720229.0
2020-08-27,563.105,568.74,554.361,554.361,960233.0
2020-08-28,561.162,566.214,557.082,563.494,1136133.0
2020-08-29,561.162,566.214,557.082,563.494,1136133.0
2020-08-30,561.162,566.214,557.082,563.494,1136133.0
2020-08-31,561.162,566.214,557.082,563.494,1136133.0
2020-09-01,568.546,582.925,564.854,568.352,1706803.0
2020-09-02,580.787,580.787,559.608,561.356,786092.0
2020-09-03,567.38,567.38,531.239,532.21,944283.0
2020-09-04,532.405,557.665,528.13,546.006,723595.0
2020-09-05,532.405,557.665,528.13,546.006,723595.0
2020-09-06,532.405,557.665,528.13,546.006,723595.0
2020-09-07,544.063,557.859,540.565,557.859,459597.0
2020-09-08,556.887,566.214,534.348,548.532,1092947.0
2020-09-09,547.366,564.66,543.48,561.551,860198.0
2020-09-10,552.807,560.579,546.783,549.892,985888.0
2020-09-11,549.698,567.769,549.698,566.991,1106552.0
2020-09-12,549.698,567.769,549.698,566.991,1106552.0
2020-09-13,549.698,567.769,549.698,566.991,1106552.0
2020-09-14,566.991,579.816,563.105,563.882,391707.0
2020-09-15,568.352,572.432,559.219,563.494,574758.0
2020-09-16,563.3,571.266,556.887,570.878,860828.0
2020-09-17,568.352,568.352,557.665,563.494,869200.0
2020-09-18,575.735,575.93,567.963,571.266,1139917.0
2020-09-19,575.735,575.93,567.963,571.266,1139917.0
2020-09-20,575.735,575.93,567.963,571.266,1139917.0
2020-09-21,563.494,566.603,535.708,538.428,1074852.0
2020-09-22,534.348,547.172,534.348,539.788,921126.0
2020-09-23,545.035,553.584,535.513,535.513,898828.0
2020-09-24,534.348,534.542,501.51,516.666,1992183.0
2020-09-25,522.106,528.713,507.727,512.974,699921.0
2020-09-26,522.106,528.713,507.727,512.974,699921.0
2020-09-27,522.106,528.713,507.727,512.974,699921.0
2020-09-28,525.604,525.604,512.974,516.666,705296.0
2020-09-29,524.632,524.632,508.116,509.67,823015.0
2020-09-30,505.201,511.031,498.595,509.088,1264871.0
2020-10-01,517.979,518.565,494.719,499.801,1152342.0
2020-10-02,503.515,503.515,491.005,500.778,753741.0
2020-10-03,503.515,503.515,491.005,500.778,753741.0
2020-10-04,503.515,503.515,491.005,500.778,753741.0
2020-10-05,505.86,508.206,498.628,506.838,395358.0
2020-10-06,504.101,506.056,497.846,498.237,796882.0
2020-10-07,498.237,509.77,493.351,508.401,670416.0
2020-10-08,503.319,509.77,499.801,499.801,403994.0
2020-10-09,505.274,524.038,505.274,518.175,1301268.0
2020-10-10,505.274,524.038,505.274,518.175,1301268.0
2020-10-11,505.274,524.038,505.274,518.175,1301268.0
2020-10-12,528.534,540.066,516.415,537.525,1137411.0
2020-10-13,538.503,548.471,535.375,536.744,1105350.0
2020-10-14,529.707,552.381,529.707,547.885,670637.0
2020-10-15,535.571,558.831,535.571,551.794,1241189.0
2020-10-16,545.93,568.8,545.93,555.508,1027357.0
2020-10-17,545.93,568.8,545.93,555.508,1027357.0
2020-10-18,545.93,568.8,545.93,555.508,1027357.0
2020-10-19,555.117,565.086,551.012,562.936,560078.0
2020-10-20,549.449,573.491,549.449,570.559,665120.0
2020-10-21,573.491,584.437,564.109,575.25,909731.0
2020-10-22,576.618,577.009,562.74,567.431,694624.0
2020-10-23,566.063,585.219,564.499,576.618,943450.0
2020-10-24,566.063,585.219,564.499,576.618,943450.0
2020-10-25,566.063,585.219,564.499,576.618,943450.0
2020-10-26,576.618,576.618,564.304,565.868,748352.0
2020-10-27,560.786,565.477,549.644,557.854,1241260.0
2020-10-28,620.598,620.598,605.938,613.756,14682184.0
2020-10-29,610.824,616.493,610.629,615.711,8381950.0
2020-10-30,614.734,615.711,610.629,615.711,4430809.0
2020-10-31,614.734,615.711,610.629,615.711,4430809.0
2020-11-01,614.734,615.711,610.629,615.711,4430809.0
2020-11-02,613.756,615.711,611.802,611.802,2567687.0
2020-11-03,615.125,615.125,610.629,610.824,2753871.0
2020-11-04,610.824,618.252,607.111,618.252,4275004.0
2020-11-05,611.02,615.125,611.02,613.756,1633173.0
2020-11-06,615.125,615.32,613.365,613.756,1698659.0
2020-11-07,615.125,615.32,613.365,613.756,1698659.0
2020-11-08,615.125,615.32,613.365,613.756,1698659.0
2020-11-09,613.756,616.493,612.779,612.779,3120488.0
2020-11-10,613.952,618.838,613.756,616.297,4516198.0
2020-11-11,615.711,629.198,615.711,625.484,4161821.0
2020-11-12,624.311,627.634,620.598,627.439,2146961.0
2020-11-13,624.507,628.221,624.507,624.898,1048863.0
2020-11-14,624.507,628.221,624.507,624.898,1048863.0
2020-11-15,624.507,628.221,624.507,624.898,1048863.0
2020-11-16,625.484,636.235,625.484,631.348,1729164.0
2020-11-17,631.348,636.235,630.957,635.257,1389065.0
2020-11-18,635.257,635.257,623.725,625.484,1488481.0
2020-11-19,621.966,625.875,620.793,625.484,605749.0
2020-11-20,620.793,629.393,620.598,620.598,2016420.0
2020-11-21,620.793,629.393,620.598,620.598,2016420.0
2020-11-22,620.793,629.393,620.598,620.598,2016420.0
2020-11-23,626.461,626.461,617.666,617.666,1132032.0
2020-11-24,620.598,625.093,620.011,623.53,538997.0
2020-11-25,625.093,626.071,620.402,625.68,1042185.0
2020-11-26,628.807,628.807,621.966,623.53,745871.0
2020-11-27,622.748,626.071,622.357,625.289,1144065.0
2020-11-28,622.748,626.071,622.357,625.289,1144065.0
2020-11-29,622.748,626.071,622.357,625.289,1144065.0
2020-11-30,625.484,626.461,622.357,626.266,1445865.0
2020-12-01,626.461,630.762,623.725,628.612,1044739.0
2020-12-02,633.889,642.88,626.266,636.039,1634406.0
2020-12-03,635.257,645.031,630.957,644.835,676639.0
2020-12-04,644.835,647.376,639.948,646.79,1459840.0
2020-12-05,644.835,647.376,639.948,646.79,1459840.0
2020-12-06,644.835,647.376,639.948,646.79,1459840.0
2020-12-07,643.858,646.399,639.753,641.903,433979.0
2020-12-08,629.198,640.144,627.634,640.144,1152249.0
2020-12-09,643.076,645.031,639.753,640.73,802495.0
2020-12-10,644.835,649.526,638.58,645.031,968546.0
2020-12-11,646.985,649.917,634.085,634.085,705330.0
2020-12-12,646.985,649.917,634.085,634.085,705330.0
2020-12-13,646.985,649.917,634.085,634.085,705330.0
2020-12-14,643.076,643.076,626.461,626.461,1448879.0
2020-12-15,630.175,631.934,627.439,631.153,542109.0
2020-12-16,630.371,637.212,630.371,635.257,504838.0
2020-12-17,640.144,640.339,632.325,632.325,275962.0
2020-12-18,638.189,640.144,632.912,635.257,545708.0
2020-12-19,638.189,640.144,632.912,635.257,545708.0
2020-12-20,638.189,640.144,632.912,635.257,545708.0
2020-12-21,630.566,638.58,628.612,630.957,544603.0
2020-12-22,635.257,635.257,630.957,631.348,230741.0
2020-12-23,629.784,634.866,629.589,634.866,458577.0
2020-12-24,631.153,642.88,631.153,638.189,104763.0
2020-12-25,631.153,642.88,631.153,638.189,104763.0
2020-12-26,631.153,642.88,631.153,638.189,104763.0
2020-12-27,631.153,642.88,631.153,638.189,104763.0
2020-12-28,631.153,642.88,631.153,638.189,104763.0
2020-12-29,636.235,645.421,635.648,639.948,389326.0
2020-12-30,643.076,643.076,636.821,636.821,189641.0
2020-12-31,630.566,645.031,630.566,645.031,356615.0
2021-01-01,630.566,645.031,630.566,645.031,356615.0
2021-01-02,630.566,645.031,630.566,645.031,356615.0
2021-01-03,630.566,645.031,630.566,645.031,356615.0
2021-01-04,645.812,653.435,640.535,651.285,839910.0
2021-01-05,650.894,653.826,635.257,653.24,551476.0
2021-01-06,652.849,669.854,645.031,663.991,1405678.0
2021-01-07,675.327,691.942,667.509,691.942,1126357.0
2021-01-08,695.851,701.911,685.882,690.574,665967.0
2021-01-09,695.851,701.911,685.882,690.574,665967.0
2021-01-10,695.851,701.911,685.882,690.574,665967.0
2021-01-11,693.896,704.061,688.619,702.692,1348561.0
2021-01-12,707.383,707.383,697.024,705.038,1295386.0
2021-01-13,698.783,706.602,698.783,700.347,2344774.0
2021-01-14,706.993,713.834,698.783,709.729,490013.0
2021-01-15,713.443,715.202,702.106,714.811,2463070.0
2021-01-16,713.443,715.202,702.106,714.811,2463070.0
2021-01-17,713.443,715.202,702.106,714.811,2463070.0
2021-01-18,703.67,714.811,703.67,704.256,352090.0
2021-01-19,718.329,718.329,706.406,710.706,436544.0
2021-01-20,710.511,734.357,710.511,734.162,656505.0
2021-01-21,736.117,767.977,723.216,747.649,852940.0
2021-01-22,747.649,751.754,732.794,742.176,1607987.0
2021-01-23,747.649,751.754,732.794,742.176,1607987.0
2021-01-24,747.649,751.754,732.794,742.176,1607987.0
2021-01-25,730.057,750.776,721.652,726.148,674473.0
2021-01-26,713.638,734.748,713.443,725.171,359871.0
2021-01-27,742.567,742.567,687.055,703.67,889958.0
2021-01-28,689.01,711.684,684.514,707.579,1117325.0
2021-01-29,706.602,725.366,702.301,708.556,535778.0
2021-01-30,706.602,725.366,702.301,708.556,535778.0
2021-01-31,706.602,725.366,702.301,708.556,535778.0
2021-02-01,718.329,728.494,714.029,728.298,686736.0
2021-02-02,718.134,785.569,710.706,741.003,1748148.0
2021-02-03,737.876,756.64,737.876,756.054,464429.0
2021-02-04,772.277,782.637,771.3,780.878,1726625.0
2021-02-05,780.878,783.614,777.946,782.442,663226.0
2021-02-06,780.878,783.614,777.946,782.442,663226.0
2021-02-07,780.878,783.614,777.946,782.442,663226.0
2021-02-08,783.81,799.447,776.969,787.915,563569.0
2021-02-09,793.583,793.974,785.569,787.719,440315.0
2021-02-10,796.124,796.71,786.937,792.606,1493744.0
2021-02-11,791.628,800.815,777.164,788.696,908446.0
2021-02-12,782.833,787.719,777.75,786.155,1236497.0
2021-02-13,782.833,787.719,777.75,786.155,1236497.0
2021-02-14,782.833,787.719,777.75,786.155,1236497.0
2021-02-15,786.742,800.424,783.028,800.424,821074.0
2021-02-16,800.229,804.92,791.433,796.124,605800.0
2021-02-17,782.833,813.52,782.833,804.92,893004.0
2021-02-18,800.424,815.28,799.642,807.265,537681.0
2021-02-19,801.206,840.494,801.206,834.239,1561934.0
2021-02-20,801.206,840.494,801.206,834.239,1561934.0
2021-02-21,801.206,840.494,801.206,834.239,1561934.0
2021-02-22,836.585,842.84,826.421,838.54,740405.0
2021-02-23,850.268,850.268,823.294,832.48,754324.0
2021-02-24,849.681,849.681,825.835,827.203,560172.0
2021-02-25,830.721,840.494,821.143,833.849,891679.0
2021-02-26,830.721,830.721,806.679,815.67,1600370.0
2021-02-27,830.721,830.721,806.679,815.67,1600370.0
2021-02-28,830.721,830.721,806.679,815.67,1600370.0
2021-03-01,811.175,830.135,811.175,828.962,726774.0
2021-03-02,829.157,833.849,818.798,818.993,1395724.0
2021-03-03,801.988,825.639,801.988,809.416,778977.0
2021-03-04,794.56,811.566,794.56,801.402,1295764.0
2021-03-05,801.402,811.37,795.538,801.402,741220.0
2021-03-06,801.402,811.37,795.538,801.402,741220.0
2021-03-07,801.402,811.37,795.538,801.402,741220.0
2021-03-08,807.656,807.656,793.192,793.192,684911.0
2021-03-09,790.651,799.447,787.719,796.515,913885.0
2021-03-10,798.274,800.424,792.801,796.515,505628.0
2021-03-11,803.356,819.58,801.597,809.416,418426.0
2021-03-12,801.402,816.061,797.101,802.379,1013192.0
2021-03-13,801.402,816.061,797.101,802.379,1013192.0
2021-03-14,801.402,816.061,797.101,802.379,1013192.0
2021-03-15,813.716,819.384,803.943,816.061,524340.0
2021-03-16,824.075,824.075,811.175,820.557,415726.0
2021-03-17,825.835,838.931,819.189,831.112,743171.0
2021-03-18,826.421,837.562,821.143,837.171,616584.0
2021-03-19,820.752,827.203,810.784,819.384,3968803.0
2021-03-20,820.752,827.203,810.784,819.384,3968803.0
2021-03-21,820.752,827.203,810.784,819.384,3968803.0
2021-03-22,822.316,822.316,804.138,812.152,797556.0
2021-03-23,815.866,816.452,807.07,807.265,745601.0
2021-03-24,807.461,835.217,806.288,835.217,978614.0
2021-03-25,828.571,832.089,813.325,820.948,732080.0
2021-03-26,842.449,846.554,841.667,844.99,7987793.0
2021-03-27,842.449,846.554,841.667,844.99,7987793.0
2021-03-28,842.449,846.554,841.667,844.99,7987793.0
2021-03-29,844.404,846.554,842.449,845.381,1857967.0
2021-03-30,845.772,848.899,844.599,846.749,868797.0
2021-03-31,847.14,849.877,845.381,847.336,1124159.0
2021-04-01,846.358,850.268,846.358,848.117,628892.0
2021-04-02,846.358,850.268,846.358,848.117,628892.0
2021-04-03,846.358,850.268,846.358,848.117,628892.0
2021-04-04,846.358,850.268,846.358,848.117,628892.0
2021-04-05,846.358,850.268,846.358,848.117,628892.0
2021-04-06,846.358,850.268,845.381,845.381,2128788.0
2021-04-07,839.322,847.336,839.322,845.967,1360965.0
2021-04-08,845.185,847.336,838.149,846.554,1143666.0
2021-04-09,846.358,849.095,842.254,849.095,2118461.0
2021-04-10,846.358,849.095,842.254,849.095,2118461.0
2021-04-11,846.358,849.095,842.254,849.095,2118461.0
2021-04-12,848.313,850.072,839.517,846.554,3223103.0
2021-04-13,850.0,850.0,848.2,848.6,7200164.0
2021-04-14,849.0,850.6,848.6,848.8,2141376.0
2021-04-15,848.6,850.6,848.6,850.0,933816.0
2021-04-16,850.2,850.4,848.6,849.0,1196260.0
2021-04-17,850.2,850.4,848.6,849.0,1196260.0
2021-04-18,850.2,850.4,848.6,849.0,1196260.0
2021-04-19,849.0,851.6,848.0,848.8,916367.0
2021-04-20,849.2,850.4,848.4,848.8,1051062.0
2021-04-21,849.6,850.0,848.8,848.8,599258.0
2021-04-22,850.0,850.0,848.8,848.8,417312.0
2021-04-23,849.8,850.0,848.8,849.0,277200.0
2021-04-24,849.8,850.0,848.8,849.0,277200.0
2021-04-25,849.8,850.0,848.8,849.0,277200.0
2021-04-26,849.0,850.0,843.6,849.4,462681.0
2021-04-27,849.0,850.2,849.0,849.2,645387.0
2021-04-28,850.0,850.4,848.0,848.0,2407905.0
2021-04-29,850.0,850.0,848.8,848.8,510394.0
2021-04-30,850.0,850.0,848.4,848.4,435244.0
2021-05-01,850.0,850.0,848.4,848.4,435244.0
2021-05-02,850.0,850.0,848.4,848.4,435244.0
2021-05-03,850.0,850.0,848.4,848.4,435244.0
2021-05-04,848.2,850.0,848.2,849.0,431852.0
2021-05-05,848.8,850.0,848.8,849.2,316787.0
2021-05-06,849.0,850.0,848.6,849.0,425167.0
2021-05-07,850.0,850.4,849.0,849.0,298498.0
2021-05-08,850.0,850.4,849.0,849.0,298498.0
2021-05-09,850.0,850.4,849.0,849.0,298498.0
2021-05-10,848.8,850.4,848.8,849.0,278491.0
2021-05-11,848.8,850.4,848.8,849.0,278491.0
2021-05-12,848.8,850.4,848.8,849.0,278491.0
2021-05-13,848.8,850.4,848.8,849.0,278491.0
2021-05-14,848.8,850.4,848.8,849.0,278491.0
2021-05-15,848.8,850.4,848.8,849.0,278491.0
2021-05-16,848.8,850.4,848.8,849.0,278491.0
2021-05-17,848.8,850.4,848.8,849.0,278491.0
2021-05-18,848.8,850.4,848.8,849.0,278491.0
2021-05-19,848.8,850.4,848.8,849.0,278491.0
2021-05-20,848.8,850.4,848.8,849.0,278491.0
2021-05-21,848.8,850.4,848.8,849.0,278491.0
2021-05-22,848.8,850.4,848.8,849.0,278491.0
2021-05-23,848.8,850.4,848.8,849.0,278491.0
2021-05-24,848.8,850.4,848.8,849.0,278491.0
2021-05-25,848.8,850.4,848.8,849.0,278491.0
2021-05-26,848.8,850.4,848.8,849.0,278491.0
2021-05-27,848.8,850.4,848.8,849.0,278491.0
2021-05-28,848.8,850.4,848.8,849.0,278491.0
2021-05-29,848.8,850.4,848.8,849.0,278491.0
2021-05-30,848.8,850.4,848.8,849.0,278491.0
2021-05-31,848.8,850.4,848.8,849.0,278491.0
2021-06-01,848.8,850.4,848.8,849.0,278491.0
2021-06-02,848.8,850.4,848.8,849.0,278491.0
2021-06-03,848.8,850.4,848.8,849.0,278491.0
2021-06-04,848.8,850.4,848.8,849.0,278491.0
2021-06-05,848.8,850.4,848.8,849.0,278491.0
2021-06-06,848.8,850.4,848.8,849.0,278491.0
2021-06-07,848.8,850.4,848.8,849.0,278491.0
2021-06-08,848.8,850.4,848.8,849.0,278491.0
2021-06-09,848.8,850.4,848.8,849.0,278491.0
2021-06-10,848.8,850.4,848.8,849.0,278491.0
2021-06-11,848.8,850.4,848.8,849.0,278491.0
2021-06-12,848.8,850.4,848.8,849.0,278491.0
2021-06-13,848.8,850.4,848.8,849.0,278491.0
2021-06-14,848.8,850.4,848.8,849.0,278491.0
2021-06-15,848.8,850.4,848.8,849.0,278491.0
2021-06-16,848.8,850.4,848.8,849.0,278491.0
2021-06-17,848.8,850.4,848.8,849.0,278491.0
2021-06-18,848.8,850.4,848.8,849.0,278491.0
2021-06-19,848.8,850.4,848.8,849.0,278491.0
2021-06-20,848.8,850.4,848.8,849.0,278491.0
2021-06-21,848.8,850.4,848.8,849.0,278491.0
2021-06-22,848.8,850.4,848.8,849.0,278491.0
2021-06-23,848.8,850.4,848.8,849.0,278491.0
2021-06-24,848.8,850.4,848.8,849.0,278491.0
2021-06-25,848.8,850.4,848.8,849.0,278491.0
2021-06-26,848.8,850.4,848.8,849.0,278491.0
2021-06-27,848.8,850.4,848.8,849.0,278491.0
2021-06-28,848.8,850.4,848.8,849.0,278491.0
2021-06-29,848.8,850.4,848.8,849.0,278491.0
2021-06-30,848.8,850.4,848.8,849.0,278491.0
2021-07-01,848.8,850.4,848.8,849.0,278491.0
2021-07-02,848.8,850.4,848.8,849.0,278491.0
2021-07-03,848.8,850.4,848.8,849.0,278491.0
2021-07-04,848.8,850.4,848.8,849.0,278491.0
2021-07-05,848.8,850.4,848.8,849.0,278491.0
2021-07-06,848.8,850.4,848.8,849.0,278491.0
2021-07-07,848.8,850.4,848.8,849.0,278491.0
2021-07-08,848.8,850.4,848.8,849.0,278491.0
2021-07-09,848.8,850.4,848.8,849.0,278491.0
2021-07-10,848.8,850.4,848.8,849.0,278491.0
2021-07-11,848.8,850.4,848.8,849.0,278491.0
2021-07-12,848.8,850.4,848.8,849.0,278491.0
2021-07-13,848.8,850.4,848.8,849.0,278491.0
2021-07-14,848.8,850.4,848.8,849.0,278491.0
2021-07-15,848.8,850.4,848.8,849.0,278491.0
2021-07-16,848.8,850.4,848.8,849.0,278491.0
2021-07-17,848.8,850.4,848.8,849.0,278491.0
2021-07-18,848.8,850.4,848.8,849.0,278491.0
2021-07-19,848.8,850.4,848.8,849.0,278491.0
2021-07-20,848.8,850.4,848.8,849.0,278491.0
2021-07-21,848.8,850.4,848.8,849.0,278491.0
2021-07-22,848.8,850.4,848.8,849.0,278491.0
2021-07-23,848.8,850.4,848.8,849.0,278491.0
2021-07-24,848.8,850.4,848.8,849.0,278491.0
2021-07-25,848.8,850.4,848.8,849.0,278491.0
2021-07-26,848.8,850.4,848.8,849.0,278491.0
2021-07-27,848.8,850.4,848.8,849.0,278491.0
2021-07-28,848.8,850.4,848.8,849.0,278491.0
2021-07-29,848.8,850.4,848.8,849.0,278491.0
2021-07-30,848.8,850.4,848.8,849.0,278491.0
2021-07-31,848.8,850.4,848.8,849.0,278491.0
2021-08-01,848.8,850.4,848.8,849.0,278491.0
2021-08-02,848.8,850.4,848.8,849.0,278491.0
2021-08-03,848.8,850.4,848.8,849.0,278491.0
2021-08-04,848.8,850.4,848.8,849.0,278491.0
2021-08-05,848.8,850.4,848.8,849.0,278491.0
2021-08-06,848.8,850.4,848.8,849.0,278491.0
2021-08-07,848.8,850.4,848.8,849.0,278491.0
2021-08-08,848.8,850.4,848.8,849.0,278491.0
2021-08-09,848.8,850.4,848.8,849.0,278491.0
2021-08-10,848.8,850.4,848.8,849.0,278491.0
2021-08-11,848.8,850.4,848.8,849.0,278491.0
2021-08-12,848.8,850.4,848.8,849.0,278491.0
2021-08-13,848.8,850.4,848.8,849.0,278491.0
2021-08-14,848.8,850.4,848.8,849.0,278491.0
2021-08-15,848.8,850.4,848.8,849.0,278491.0
2021-08-16,848.8,850.4,848.8,849.0,278491.0
2021-08-17,848.8,850.4,848.8,849.0,278491.0
2021-08-18,848.8,850.4,848.8,849.0,278491.0
2021-08-19,848.8,850.4,848.8,849.0,278491.0
2021-08-20,848.8,850.4,848.8,849.0,278491.0
2021-08-21,848.8,850.4,848.8,849.0,278491.0
2021-08-22,848.8,850.4,848.8,849.0,278491.0
2021-08-23,848.8,850.4,848.8,849.0,278491.0
2021-08-24,848.8,850.4,848.8,849.0,278491.0
2021-08-25,848.8,850.4,848.8,849.0,278491.0
2021-08-26,848.8,850.4,848.8,849.0,278491.0
