,SMWH LN Equity,SMWH LN Equity,SMWH LN Equity,SMWH LN Equity,SMWH LN Equity
2020-04-08,1054.7,1189.943,1050.809,1156.862,1235646.0
2020-04-09,1185.079,1317.403,1184.106,1245.403,1617674.0
2020-04-10,1185.079,1317.403,1184.106,1245.403,1617674.0
2020-04-11,1185.079,1317.403,1184.106,1245.403,1617674.0
2020-04-12,1185.079,1317.403,1184.106,1245.403,1617674.0
2020-04-13,1185.079,1317.403,1184.106,1245.403,1617674.0
2020-04-14,1258.051,1281.403,1151.998,1151.998,910340.0
2020-04-15,1179.241,1179.241,1042.052,1045.944,1061480.0
2020-04-16,1045.944,1091.673,1022.592,1044.971,864760.0
2020-04-17,1077.079,1164.646,1072.214,1105.295,958051.0
2020-04-18,1077.079,1164.646,1072.214,1105.295,958051.0
2020-04-19,1077.079,1164.646,1072.214,1105.295,958051.0
2020-04-20,1115.998,1122.808,1056.646,1094.592,646978.0
2020-04-21,1076.106,1085.835,1030.376,1033.295,633563.0
2020-04-22,1021.619,1097.511,1013.836,1054.7,571274.0
2020-04-23,1075.133,1083.89,1049.836,1065.403,347422.0
2020-04-24,1089.727,1089.727,1024.538,1059.565,407124.0
2020-04-25,1089.727,1089.727,1024.538,1059.565,407124.0
2020-04-26,1089.727,1089.727,1024.538,1059.565,407124.0
2020-04-27,1060.538,1111.133,1056.646,1096.538,402270.0
2020-04-28,1100.43,1167.565,1100.43,1158.808,461618.0
2020-04-29,1163.673,1282.376,1157.835,1279.457,695543.0
2020-04-30,1288.213,1305.727,1192.862,1219.132,959076.0
2020-05-01,1192.862,1195.781,1122.808,1167.565,361918.0
2020-05-02,1192.862,1195.781,1122.808,1167.565,361918.0
2020-05-03,1192.862,1195.781,1122.808,1167.565,361918.0
2020-05-04,1147.133,1148.106,1037.187,1054.7,539477.0
2020-05-05,1055.673,1118.916,1029.403,1047.89,907482.0
2020-05-06,1024.538,1056.646,917.025,944.755,1602268.0
2020-05-07,967.62,987.565,934.539,969.079,918649.0
2020-05-08,967.62,987.565,934.539,969.079,918649.0
2020-05-09,967.62,987.565,934.539,969.079,918649.0
2020-05-10,967.62,987.565,934.539,969.079,918649.0
2020-05-11,973.944,1014.809,905.836,935.998,1153006.0
2020-05-12,924.322,935.511,871.295,874.701,995366.0
2020-05-13,875.674,909.241,827.025,891.728,1131461.0
2020-05-14,881.512,908.755,827.512,850.863,814437.0
2020-05-15,850.863,864.971,766.215,807.079,1895318.0
2020-05-16,850.863,864.971,766.215,807.079,1895318.0
2020-05-17,850.863,864.971,766.215,807.079,1895318.0
2020-05-18,824.106,904.376,823.133,904.376,1024055.0
2020-05-19,912.16,926.755,878.593,909.728,879720.0
2020-05-20,912.16,929.674,881.512,899.025,805013.0
2020-05-21,898.052,968.106,864.485,968.106,1413918.0
2020-05-22,943.782,943.782,888.809,936.484,875851.0
2020-05-23,943.782,943.782,888.809,936.484,875851.0
2020-05-24,943.782,943.782,888.809,936.484,875851.0
2020-05-25,943.782,943.782,888.809,936.484,875851.0
2020-05-26,969.565,1110.16,955.457,1091.673,1433033.0
2020-05-27,1099.457,1151.025,1073.187,1114.052,1204808.0
2020-05-28,1128.646,1161.727,1108.214,1111.133,956795.0
2020-05-29,1101.403,1121.835,1034.268,1034.268,1068567.0
2020-05-30,1101.403,1121.835,1034.268,1034.268,1068567.0
2020-05-31,1101.403,1121.835,1034.268,1034.268,1068567.0
2020-06-01,1049.836,1085.835,1049.836,1078.052,362378.0
2020-06-02,1078.052,1133.511,1063.457,1109.187,658784.0
2020-06-03,1135.457,1178.268,1118.916,1154.916,736169.0
2020-06-04,1164.646,1169.511,1110.16,1141.295,764891.0
2020-06-05,1155.889,1309.619,1155.889,1278.484,1137652.0
2020-06-06,1155.889,1309.619,1155.889,1278.484,1137652.0
2020-06-07,1155.889,1309.619,1155.889,1278.484,1137652.0
2020-06-08,1273.619,1440.97,1262.916,1355.348,1161363.0
2020-06-09,1355.348,1357.294,1258.051,1271.673,997420.0
2020-06-10,1256.105,1290.159,1179.241,1192.862,763268.0
2020-06-11,1155.889,1155.889,1097.511,1100.43,821383.0
2020-06-12,1092.646,1173.403,1045.944,1113.079,746892.0
2020-06-13,1092.646,1173.403,1045.944,1113.079,746892.0
2020-06-14,1092.646,1173.403,1045.944,1113.079,746892.0
2020-06-15,1089.727,1129.619,1060.538,1123.781,547802.0
2020-06-16,1163.673,1198.7,1122.808,1125.727,604623.0
2020-06-17,1127.673,1169.511,1090.7,1117.944,545051.0
2020-06-18,1099.457,1132.538,1069.295,1114.052,443527.0
2020-06-19,1139.349,1154.916,1105.295,1121.835,2105415.0
2020-06-20,1139.349,1154.916,1105.295,1121.835,2105415.0
2020-06-21,1139.349,1154.916,1105.295,1121.835,2105415.0
2020-06-22,1105.295,1131.565,1066.376,1073.187,569358.0
2020-06-23,1098.484,1121.835,1082.917,1086.808,624768.0
2020-06-24,1086.808,1097.511,1020.646,1020.646,406571.0
2020-06-25,1024.538,1026.484,980.755,1021.619,818574.0
2020-06-26,1027.457,1048.863,997.295,1006.052,323601.0
2020-06-27,1027.457,1048.863,997.295,1006.052,323601.0
2020-06-28,1027.457,1048.863,997.295,1006.052,323601.0
2020-06-29,993.403,1027.457,972.971,1019.673,652311.0
2020-06-30,1040.106,1071.241,1024.538,1067.349,559086.0
2020-07-01,1070.268,1082.917,1011.89,1025.511,337511.0
2020-07-02,1029.403,1096.538,1024.538,1065.403,327021.0
2020-07-03,1069.295,1071.241,1030.376,1045.944,136356.0
2020-07-04,1069.295,1071.241,1030.376,1045.944,136356.0
2020-07-05,1069.295,1071.241,1030.376,1045.944,136356.0
2020-07-06,1067.349,1084.863,1015.782,1036.214,365596.0
2020-07-07,1022.592,1040.106,1003.133,1009.944,228512.0
2020-07-08,995.349,1004.106,964.701,989.511,407782.0
2020-07-09,995.349,1016.755,968.592,968.592,305477.0
2020-07-10,956.43,1013.836,954.484,1010.917,406164.0
2020-07-11,956.43,1013.836,954.484,1010.917,406164.0
2020-07-12,956.43,1013.836,954.484,1010.917,406164.0
2020-07-13,1032.322,1037.187,993.403,1017.728,226809.0
2020-07-14,1002.16,1008.971,949.62,971.998,255954.0
2020-07-15,975.89,1019.673,939.403,1008.971,621147.0
2020-07-16,1001.187,1017.728,988.538,1004.106,286609.0
2020-07-17,992.43,1004.106,961.295,994.376,238966.0
2020-07-18,992.43,1004.106,961.295,994.376,238966.0
2020-07-19,992.43,1004.106,961.295,994.376,238966.0
2020-07-20,984.647,1002.16,967.133,992.43,758028.0
2020-07-21,1007.998,1030.376,997.295,1022.592,273762.0
2020-07-22,1021.619,1029.403,975.89,999.241,293784.0
2020-07-23,978.809,1007.025,977.836,1003.133,150061.0
2020-07-24,987.565,996.322,977.836,993.403,194586.0
2020-07-25,987.565,996.322,977.836,993.403,194586.0
2020-07-26,987.565,996.322,977.836,993.403,194586.0
2020-07-27,1012.863,1012.863,952.538,964.214,324477.0
2020-07-28,946.214,980.755,946.214,976.863,114404.0
2020-07-29,977.836,980.755,961.295,967.133,157728.0
2020-07-30,953.511,970.052,914.106,931.133,367853.0
2020-07-31,926.268,962.755,914.593,914.593,310605.0
2020-08-01,926.268,962.755,914.593,914.593,310605.0
2020-08-02,926.268,962.755,914.593,914.593,310605.0
2020-08-03,923.349,923.349,877.62,913.62,342156.0
2020-08-04,930.16,965.674,909.728,958.863,360657.0
2020-08-05,971.511,1007.998,960.322,972.484,395931.0
2020-08-06,972.484,972.484,852.809,889.782,597821.0
2020-08-07,899.025,909.728,874.701,909.728,439655.0
2020-08-08,899.025,909.728,874.701,909.728,439655.0
2020-08-09,899.025,909.728,874.701,909.728,439655.0
2020-08-10,921.403,982.701,917.512,982.701,308019.0
2020-08-11,996.322,1060.538,992.43,1040.106,391735.0
2020-08-12,1061.511,1061.511,1027.457,1033.295,373600.0
2020-08-13,1025.511,1027.457,971.998,979.782,277354.0
2020-08-14,955.944,971.998,911.187,957.89,254838.0
2020-08-15,955.944,971.998,911.187,957.89,254838.0
2020-08-16,955.944,971.998,911.187,957.89,254838.0
2020-08-17,969.079,975.89,917.025,937.457,368153.0
2020-08-18,932.106,951.079,914.593,928.701,361800.0
2020-08-19,953.998,966.16,933.566,952.052,400246.0
2020-08-20,944.755,971.998,930.16,951.566,236768.0
2020-08-21,960.809,965.187,930.647,964.214,199257.0
2020-08-22,960.809,965.187,930.647,964.214,199257.0
2020-08-23,960.809,965.187,930.647,964.214,199257.0
2020-08-24,981.728,1005.079,964.214,989.511,226418.0
2020-08-25,995.349,1029.403,995.349,1014.809,383323.0
2020-08-26,1030.376,1102.376,1030.376,1097.511,376168.0
2020-08-27,1117.944,1119.889,1084.863,1119.889,418452.0
2020-08-28,1125.727,1165.619,1103.349,1145.187,528360.0
2020-08-29,1125.727,1165.619,1103.349,1145.187,528360.0
2020-08-30,1125.727,1165.619,1103.349,1145.187,528360.0
2020-08-31,1125.727,1165.619,1103.349,1145.187,528360.0
2020-09-01,1157.835,1166.592,1100.43,1142.268,488945.0
2020-09-02,1145.187,1181.187,1145.187,1174.376,315659.0
2020-09-03,1197.727,1219.132,1186.051,1203.565,383052.0
2020-09-04,1184.106,1207.457,1171.457,1191.889,387402.0
2020-09-05,1184.106,1207.457,1171.457,1191.889,387402.0
2020-09-06,1184.106,1207.457,1171.457,1191.889,387402.0
2020-09-07,1203.565,1237.619,1193.835,1223.024,255844.0
2020-09-08,1196.754,1216.214,1106.268,1155.889,566656.0
2020-09-09,1124.754,1130.592,1065.403,1106.268,440705.0
2020-09-10,1105.295,1127.673,1098.484,1106.268,148104.0
2020-09-11,1132.538,1132.538,1090.7,1094.592,198493.0
2020-09-12,1132.538,1132.538,1090.7,1094.592,198493.0
2020-09-13,1132.538,1132.538,1090.7,1094.592,198493.0
2020-09-14,1102.376,1122.808,1094.592,1112.106,190209.0
2020-09-15,1118.916,1149.079,1118.916,1122.808,260772.0
2020-09-16,1122.808,1122.808,1098.484,1116.971,182983.0
2020-09-17,1097.511,1111.133,1083.89,1105.295,212936.0
2020-09-18,1106.268,1106.268,1047.89,1062.484,514081.0
2020-09-19,1106.268,1106.268,1047.89,1062.484,514081.0
2020-09-20,1106.268,1106.268,1047.89,1062.484,514081.0
2020-09-21,1049.836,1049.836,950.593,989.511,343677.0
2020-09-22,971.025,984.647,944.268,967.62,355096.0
2020-09-23,976.863,985.619,941.836,952.052,424517.0
2020-09-24,941.349,957.89,915.566,946.214,367053.0
2020-09-25,967.62,967.62,912.647,935.025,278044.0
2020-09-26,967.62,967.62,912.647,935.025,278044.0
2020-09-27,967.62,967.62,912.647,935.025,278044.0
2020-09-28,946.214,975.89,941.349,973.944,232249.0
2020-09-29,978.809,978.809,934.052,937.457,199921.0
2020-09-30,924.322,934.052,903.89,927.241,413859.0
2020-10-01,927.241,934.052,895.133,928.701,273591.0
2020-10-02,917.512,922.376,881.025,905.349,519382.0
2020-10-03,917.512,922.376,881.025,905.349,519382.0
2020-10-04,917.512,922.376,881.025,905.349,519382.0
2020-10-05,917.512,936.971,910.214,915.566,348105.0
2020-10-06,914.593,1036.214,914.593,998.268,1107102.0
2020-10-07,1003.133,1020.646,948.647,972.971,459543.0
2020-10-08,973.944,1001.187,971.998,986.592,277063.0
2020-10-09,1007.025,1007.025,988.538,997.295,239432.0
2020-10-10,1007.025,1007.025,988.538,997.295,239432.0
2020-10-11,1007.025,1007.025,988.538,997.295,239432.0
2020-10-12,984.647,1010.917,970.538,970.538,225647.0
2020-10-13,972.971,972.971,931.62,935.025,267276.0
2020-10-14,927.241,978.809,911.187,963.241,334847.0
2020-10-15,948.647,967.62,907.295,956.43,491757.0
2020-10-16,969.079,975.89,914.106,917.512,640885.0
2020-10-17,969.079,975.89,914.106,917.512,640885.0
2020-10-18,969.079,975.89,914.106,917.512,640885.0
2020-10-19,922.376,934.052,910.701,920.43,228552.0
2020-10-20,914.593,975.89,903.403,957.89,471154.0
2020-10-21,971.998,971.998,931.133,934.052,386016.0
2020-10-22,930.16,970.052,919.457,965.187,333214.0
2020-10-23,970.538,1013.836,966.647,1011.89,418773.0
2020-10-24,970.538,1013.836,966.647,1011.89,418773.0
2020-10-25,970.538,1013.836,966.647,1011.89,418773.0
2020-10-26,990.484,1017.728,986.592,993.403,302130.0
2020-10-27,980.755,1000.214,966.647,967.62,259416.0
2020-10-28,955.457,973.944,928.214,960.809,395211.0
2020-10-29,945.728,967.62,937.944,948.647,384153.0
2020-10-30,940.376,972.971,933.566,970.052,322891.0
2020-10-31,940.376,972.971,933.566,970.052,322891.0
2020-11-01,940.376,972.971,933.566,970.052,322891.0
2020-11-02,963.241,979.782,929.187,979.782,356396.0
2020-11-03,997.295,1016.755,977.836,1003.133,287711.0
2020-11-04,981.728,1029.403,971.025,1029.403,341832.0
2020-11-05,1043.025,1043.025,1005.079,1007.025,249636.0
2020-11-06,1011.89,1025.511,990.484,1001.187,348079.0
2020-11-07,1011.89,1025.511,990.484,1001.187,348079.0
2020-11-08,1011.89,1025.511,990.484,1001.187,348079.0
2020-11-09,1015.782,1352.43,1007.025,1329.078,1549111.0
2020-11-10,1313.511,1386.483,1292.105,1386.483,1196767.0
2020-11-11,1390.375,1443.889,1355.348,1410.808,627182.0
2020-11-12,1401.078,1472.105,1362.159,1364.105,675781.0
2020-11-13,1362.159,1363.132,1275.565,1316.43,548401.0
2020-11-14,1362.159,1363.132,1275.565,1316.43,548401.0
2020-11-15,1362.159,1363.132,1275.565,1316.43,548401.0
2020-11-16,1332.97,1471.132,1286.267,1443.889,717592.0
2020-11-17,1420.537,1426.375,1354.375,1393.294,651334.0
2020-11-18,1363.132,1441.943,1363.132,1422.483,409672.0
2020-11-19,1430.267,1469.186,1404.97,1441.943,518582.0
2020-11-20,1459.456,1469.186,1426.375,1430.267,399843.0
2020-11-21,1459.456,1469.186,1426.375,1430.267,399843.0
2020-11-22,1459.456,1469.186,1426.375,1430.267,399843.0
2020-11-23,1449.727,1472.105,1424.429,1433.186,267027.0
2020-11-24,1458.483,1497.402,1441.943,1463.348,667182.0
2020-11-25,1463.348,1480.862,1420.537,1458.483,456084.0
2020-11-26,1471.132,1471.132,1374.808,1399.132,185015.0
2020-11-27,1399.132,1419.564,1332.97,1419.564,524629.0
2020-11-28,1399.132,1419.564,1332.97,1419.564,524629.0
2020-11-29,1399.132,1419.564,1332.97,1419.564,524629.0
2020-11-30,1418.592,1418.592,1362.159,1378.7,534325.0
2020-12-01,1394.267,1476.97,1384.538,1475.024,467107.0
2020-12-02,1460.429,1524.645,1451.673,1508.105,424228.0
2020-12-03,1512.97,1601.51,1512.97,1585.943,666562.0
2020-12-04,1576.213,1621.942,1562.591,1601.51,578911.0
2020-12-05,1576.213,1621.942,1562.591,1601.51,578911.0
2020-12-06,1576.213,1621.942,1562.591,1601.51,578911.0
2020-12-07,1607.348,1607.348,1546.051,1546.051,349887.0
2020-12-08,1565.51,1587.888,1544.105,1545.078,468884.0
2020-12-09,1574.267,1629.726,1564.537,1592.753,366017.0
2020-12-10,1612.213,1612.213,1552.861,1571.348,283130.0
2020-12-11,1593.726,1593.726,1518.808,1526.591,308971.0
2020-12-12,1593.726,1593.726,1518.808,1526.591,308971.0
2020-12-13,1593.726,1593.726,1518.808,1526.591,308971.0
2020-12-14,1532.429,1562.591,1477.943,1497.402,730907.0
2020-12-15,1475.997,1512.97,1473.078,1512.97,303779.0
2020-12-16,1520.753,1544.105,1507.132,1523.672,482021.0
2020-12-17,1535.348,1537.294,1499.348,1503.24,439481.0
2020-12-18,1505.186,1521.726,1440.97,1449.727,361483.0
2020-12-19,1505.186,1521.726,1440.97,1449.727,361483.0
2020-12-20,1505.186,1521.726,1440.97,1449.727,361483.0
2020-12-21,1405.943,1405.943,1300.862,1387.456,509277.0
2020-12-22,1386.483,1453.618,1375.781,1423.456,221787.0
2020-12-23,1403.024,1490.591,1403.024,1470.159,281731.0
2020-12-24,1508.105,1542.159,1496.429,1539.24,119379.0
2020-12-25,1508.105,1542.159,1496.429,1539.24,119379.0
2020-12-26,1508.105,1542.159,1496.429,1539.24,119379.0
2020-12-27,1508.105,1542.159,1496.429,1539.24,119379.0
2020-12-28,1508.105,1542.159,1496.429,1539.24,119379.0
2020-12-29,1551.889,1566.483,1511.997,1513.943,346721.0
2020-12-30,1534.375,1559.672,1517.835,1517.835,194702.0
2020-12-31,1511.024,1511.997,1469.186,1469.186,146723.0
2021-01-01,1511.024,1511.997,1469.186,1469.186,146723.0
2021-01-02,1511.024,1511.997,1469.186,1469.186,146723.0
2021-01-03,1511.024,1511.997,1469.186,1469.186,146723.0
2021-01-04,1471.132,1533.402,1436.105,1449.727,345174.0
2021-01-05,1430.267,1492.537,1421.51,1477.943,268473.0
2021-01-06,1493.51,1514.916,1464.321,1493.51,253878.0
2021-01-07,1506.159,1522.699,1459.456,1512.97,250830.0
2021-01-08,1523.672,1583.997,1513.943,1565.51,360619.0
2021-01-09,1523.672,1583.997,1513.943,1565.51,360619.0
2021-01-10,1523.672,1583.997,1513.943,1565.51,360619.0
2021-01-11,1586.915,1595.672,1510.051,1519.78,455102.0
2021-01-12,1514.916,1558.699,1506.159,1547.997,280894.0
2021-01-13,1540.213,1553.834,1515.889,1531.456,354767.0
2021-01-14,1555.78,1597.618,1521.726,1597.618,241967.0
2021-01-15,1578.159,1592.753,1538.267,1547.024,383383.0
2021-01-16,1578.159,1592.753,1538.267,1547.024,383383.0
2021-01-17,1578.159,1592.753,1538.267,1547.024,383383.0
2021-01-18,1560.645,1579.132,1528.537,1578.159,217182.0
2021-01-19,1565.51,1590.807,1512.97,1512.97,320955.0
2021-01-20,1548.97,1671.564,1547.997,1670.591,614671.0
2021-01-21,1691.996,1760.104,1689.077,1734.807,484659.0
2021-01-22,1722.158,1731.888,1609.294,1678.375,537808.0
2021-01-23,1722.158,1731.888,1609.294,1678.375,537808.0
2021-01-24,1722.158,1731.888,1609.294,1678.375,537808.0
2021-01-25,1637.51,1657.942,1528.537,1549.943,457664.0
2021-01-26,1528.537,1566.483,1495.456,1541.186,280626.0
2021-01-27,1520.753,1569.402,1508.105,1546.051,175905.0
2021-01-28,1514.916,1588.861,1481.835,1571.348,318240.0
2021-01-29,1533.402,1551.889,1475.997,1488.645,445408.0
2021-01-30,1533.402,1551.889,1475.997,1488.645,445408.0
2021-01-31,1533.402,1551.889,1475.997,1488.645,445408.0
2021-02-01,1489.618,1512.97,1474.051,1512.97,212873.0
2021-02-02,1485.727,1532.429,1485.727,1520.753,324877.0
2021-02-03,1551.889,1556.753,1521.726,1555.78,330182.0
2021-02-04,1528.537,1564.537,1528.537,1543.132,259003.0
2021-02-05,1562.591,1648.213,1533.402,1627.78,451036.0
2021-02-06,1562.591,1648.213,1533.402,1627.78,451036.0
2021-02-07,1562.591,1648.213,1533.402,1627.78,451036.0
2021-02-08,1653.077,1668.645,1612.213,1658.915,289107.0
2021-02-09,1650.159,1668.645,1629.726,1636.537,510213.0
2021-02-10,1656.969,1672.537,1583.024,1588.861,283064.0
2021-02-11,1585.943,1585.943,1521.726,1532.429,311411.0
2021-02-12,1532.429,1532.429,1474.051,1506.159,290068.0
2021-02-13,1532.429,1532.429,1474.051,1506.159,290068.0
2021-02-14,1532.429,1532.429,1474.051,1506.159,290068.0
2021-02-15,1498.375,1691.996,1498.375,1691.996,369289.0
2021-02-16,1677.402,1738.699,1632.645,1653.077,252143.0
2021-02-17,1686.159,1686.159,1573.294,1588.861,204050.0
2021-02-18,1596.645,1615.132,1574.267,1603.456,251207.0
2021-02-19,1573.294,1654.05,1573.294,1638.483,134447.0
2021-02-20,1573.294,1654.05,1573.294,1638.483,134447.0
2021-02-21,1573.294,1654.05,1573.294,1638.483,134447.0
2021-02-22,1676.429,1736.753,1620.969,1736.753,512996.0
2021-02-23,1772.753,1915.78,1770.807,1862.266,879832.0
2021-02-24,1903.131,1924.536,1819.456,1916.753,354304.0
2021-02-25,1922.59,1979.023,1889.509,1891.455,525137.0
2021-02-26,1819.456,1945.942,1814.591,1858.374,487995.0
2021-02-27,1819.456,1945.942,1814.591,1858.374,487995.0
2021-02-28,1819.456,1945.942,1814.591,1858.374,487995.0
2021-03-01,1903.131,1920.644,1841.834,1841.834,509078.0
2021-03-02,1845.726,1850.591,1776.645,1788.32,307686.0
2021-03-03,1799.996,1889.509,1788.32,1872.969,299047.0
2021-03-04,1863.239,1892.428,1829.185,1849.618,301021.0
2021-03-05,1853.509,1892.428,1827.239,1831.131,515393.0
2021-03-06,1853.509,1892.428,1827.239,1831.131,515393.0
2021-03-07,1853.509,1892.428,1827.239,1831.131,515393.0
2021-03-08,1838.915,1885.618,1828.212,1852.537,375990.0
2021-03-09,1871.996,1901.185,1851.564,1884.645,376787.0
2021-03-10,1885.618,1911.888,1824.32,1910.915,311094.0
2021-03-11,1902.158,1969.293,1902.158,1961.509,257792.0
2021-03-12,1961.509,1977.077,1914.807,1936.212,238998.0
2021-03-13,1961.509,1977.077,1914.807,1936.212,238998.0
2021-03-14,1961.509,1977.077,1914.807,1936.212,238998.0
2021-03-15,1980.969,2008.212,1941.077,1941.077,215175.0
2021-03-16,1971.239,1980.969,1899.239,1930.374,438643.0
2021-03-17,1963.455,1963.455,1888.536,1889.509,261647.0
2021-03-18,1889.509,1914.807,1866.158,1878.807,155575.0
2021-03-19,1876.861,1876.861,1803.888,1803.888,875829.0
2021-03-20,1876.861,1876.861,1803.888,1803.888,875829.0
2021-03-21,1876.861,1876.861,1803.888,1803.888,875829.0
2021-03-22,1786.375,1818.483,1757.185,1772.753,353874.0
2021-03-23,1751.348,1763.023,1711.456,1758.158,322003.0
2021-03-24,1721.185,1764.969,1673.51,1716.321,290769.0
2021-03-25,1707.564,1723.131,1676.429,1723.131,343949.0
2021-03-26,1724.104,1749.402,1709.51,1725.077,284468.0
2021-03-27,1724.104,1749.402,1709.51,1725.077,284468.0
2021-03-28,1724.104,1749.402,1709.51,1725.077,284468.0
2021-03-29,1725.077,1753.293,1705.618,1725.077,247276.0
2021-03-30,1710.483,1798.05,1710.483,1789.293,312299.0
2021-03-31,1793.185,1812.645,1741.618,1748.429,221070.0
2021-04-01,1746.483,1844.753,1746.483,1829.185,267819.0
2021-04-02,1746.483,1844.753,1746.483,1829.185,267819.0
2021-04-03,1746.483,1844.753,1746.483,1829.185,267819.0
2021-04-04,1746.483,1844.753,1746.483,1829.185,267819.0
2021-04-05,1746.483,1844.753,1746.483,1829.185,267819.0
2021-04-06,1829.185,1864.212,1817.023,1830.158,246331.0
2021-04-07,1831.618,1865.672,1825.293,1851.077,158894.0
2021-04-08,1866.158,1866.158,1780.05,1789.293,454862.0
2021-04-09,1788.32,1800.969,1754.266,1772.266,339079.0
2021-04-10,1788.32,1800.969,1754.266,1772.266,339079.0
2021-04-11,1788.32,1800.969,1754.266,1772.266,339079.0
2021-04-12,1755.239,1771.293,1736.267,1763.51,218035.0
2021-04-13,1767.402,1816.05,1755.239,1778.591,215127.0
2021-04-14,1785.888,1820.915,1761.077,1806.807,241662.0
2021-04-15,1817.023,1829.185,1781.023,1783.942,193147.0
2021-04-16,1827.239,1879.293,1802.429,1809.726,347275.0
2021-04-17,1827.239,1879.293,1802.429,1809.726,347275.0
2021-04-18,1827.239,1879.293,1802.429,1809.726,347275.0
2021-04-19,1827.726,1861.293,1804.861,1830.645,270612.0
2021-04-20,1823.347,1839.888,1739.672,1739.672,257484.0
2021-04-21,1729.456,1774.212,1729.456,1751.348,320876.0
2021-04-22,1755.726,1858.861,1747.456,1830.645,624824.0
2021-04-23,1799.51,1804.374,1768.861,1791.239,394288.0
2021-04-24,1799.51,1804.374,1768.861,1791.239,394288.0
2021-04-25,1799.51,1804.374,1768.861,1791.239,394288.0
2021-04-26,1785.402,1844.266,1785.402,1828.212,312719.0
2021-04-27,1828.699,1836.969,1799.51,1824.32,206087.0
2021-04-28,1797.077,1843.293,1797.077,1832.104,151990.0
2021-04-29,1749.402,1821.401,1725.564,1765.456,4799758.0
2021-04-30,1767.888,1769.348,1729.942,1760.591,684610.0
2021-05-01,1767.888,1769.348,1729.942,1760.591,684610.0
2021-05-02,1767.888,1769.348,1729.942,1760.591,684610.0
2021-05-03,1767.888,1769.348,1729.942,1760.591,684610.0
2021-05-04,1780.537,1817.023,1763.023,1769.348,693140.0
2021-05-05,1791.726,1817.996,1763.996,1817.996,401958.0
2021-05-06,1823.834,1836.483,1762.537,1787.347,361453.0
2021-05-07,1806.32,1862.753,1788.807,1851.077,356425.0
2021-05-08,1806.32,1862.753,1788.807,1851.077,356425.0
2021-05-09,1806.32,1862.753,1788.807,1851.077,356425.0
2021-05-10,1866.158,1871.509,1797.564,1819.456,272331.0
2021-05-11,1779.564,1794.645,1688.104,1702.699,560889.0
2021-05-12,1716.807,1727.996,1656.483,1673.51,458776.0
2021-05-13,1664.753,1682.753,1621.942,1663.78,339863.0
2021-05-14,1676.429,1681.78,1626.807,1679.348,424066.0
2021-05-15,1676.429,1681.78,1626.807,1679.348,424066.0
2021-05-16,1676.429,1681.78,1626.807,1679.348,424066.0
2021-05-17,1708.05,1708.05,1591.294,1604.915,421665.0
2021-05-18,1639.456,1679.834,1633.132,1676.915,440949.0
2021-05-19,1664.267,1675.942,1594.699,1612.213,470789.0
2021-05-20,1597.618,1625.348,1577.186,1623.402,315637.0
2021-05-21,1611.726,1648.699,1611.726,1642.375,222222.0
2021-05-22,1611.726,1648.699,1611.726,1642.375,222222.0
2021-05-23,1611.726,1648.699,1611.726,1642.375,222222.0
2021-05-24,1675.942,1693.456,1647.726,1693.456,232540.0
2021-05-25,1718.753,1739.672,1692.969,1707.077,300784.0
2021-05-26,1713.888,1719.24,1677.888,1700.753,384941.0
2021-05-27,1700.753,1721.672,1674.483,1683.726,520405.0
2021-05-28,1699.294,1704.158,1668.645,1682.267,335772.0
2021-05-29,1699.294,1704.158,1668.645,1682.267,335772.0
2021-05-30,1699.294,1704.158,1668.645,1682.267,335772.0
2021-05-31,1699.294,1704.158,1668.645,1682.267,335772.0
2021-06-01,1698.807,1735.294,1682.267,1722.645,386135.0
2021-06-02,1736.753,1754.266,1710.969,1752.321,322916.0
2021-06-03,1749.888,1749.888,1669.618,1669.618,411255.0
2021-06-04,1700.267,1709.51,1660.375,1697.348,253936.0
2021-06-05,1700.267,1709.51,1660.375,1697.348,253936.0
2021-06-06,1700.267,1709.51,1660.375,1697.348,253936.0
2021-06-07,1697.348,1733.348,1685.672,1724.104,137029.0
2021-06-08,1758.158,1758.158,1721.672,1731.888,156519.0
2021-06-09,1740.158,1753.293,1722.645,1736.753,269774.0
2021-06-10,1702.699,1733.834,1672.537,1692.969,266505.0
2021-06-11,1684.213,1712.429,1682.267,1707.564,232052.0
2021-06-12,1684.213,1712.429,1682.267,1707.564,232052.0
2021-06-13,1684.213,1712.429,1682.267,1707.564,232052.0
2021-06-14,1744.537,1744.537,1692.483,1692.483,131233.0
2021-06-15,1655.51,1699.294,1655.51,1670.104,316907.0
2021-06-16,1661.834,1691.996,1646.753,1683.24,352419.0
2021-06-17,1678.375,1745.51,1669.132,1715.348,384586.0
2021-06-18,1745.023,1745.023,1623.888,1634.591,654514.0
2021-06-19,1745.023,1745.023,1623.888,1634.591,654514.0
2021-06-20,1745.023,1745.023,1623.888,1634.591,654514.0
2021-06-21,1630.213,1649.186,1603.942,1645.294,374929.0
2021-06-22,1644.321,1674.969,1634.105,1665.24,463295.0
2021-06-23,1655.023,1681.294,1649.186,1663.78,220102.0
2021-06-24,1662.807,1662.807,1621.942,1634.105,295726.0
2021-06-25,1655.996,1656.483,1617.564,1644.321,299689.0
2021-06-26,1655.996,1656.483,1617.564,1644.321,299689.0
2021-06-27,1655.996,1656.483,1617.564,1644.321,299689.0
2021-06-28,1623.888,1648.213,1620.483,1622.915,347586.0
