,PAGE LN Equity,PAGE LN Equity,PAGE LN Equity,PAGE LN Equity,PAGE LN Equity
2022-01-06,541.514,541.514,529.294,532.665,222798.0
2022-01-07,522.551,533.508,521.287,522.551,504795.0
2022-01-08,522.551,533.508,521.287,522.551,504795.0
2022-01-09,522.551,533.508,521.287,522.551,504795.0
2022-01-10,526.765,526.765,511.173,517.915,405251.0
2022-01-11,522.13,536.036,522.13,534.35,925168.0
2022-01-12,546.15,546.15,521.287,530.979,603147.0
2022-01-13,539.407,539.407,516.23,523.394,734092.0
2022-01-14,506.116,524.237,506.116,521.287,316365.0
2022-01-15,506.116,524.237,506.116,521.287,316365.0
2022-01-16,506.116,524.237,506.116,521.287,316365.0
2022-01-17,532.665,532.665,520.444,523.394,229207.0
2022-01-18,522.13,522.13,510.33,512.016,327996.0
2022-01-19,522.551,522.551,503.587,511.173,710705.0
2022-01-20,514.544,515.808,504.43,505.694,383944.0
2022-01-21,501.902,501.902,493.474,496.002,297491.0
2022-01-22,501.902,501.902,493.474,496.002,297491.0
2022-01-23,501.902,501.902,493.474,496.002,297491.0
2022-01-24,490.945,497.688,482.938,488.417,540265.0
2022-01-25,498.952,498.952,485.467,491.788,448695.0
2022-01-26,503.587,503.587,486.731,486.731,841790.0
2022-01-27,481.253,489.681,477.038,486.731,847291.0
2022-01-28,498.952,498.952,477.038,483.36,508845.0
2022-01-29,498.952,498.952,477.038,483.36,508845.0
2022-01-30,498.952,498.952,477.038,483.36,508845.0
2022-01-31,470.717,494.738,470.717,489.259,467745.0
2022-02-01,499.795,504.009,492.631,500.638,995480.0
2022-02-02,510.33,510.33,503.587,504.852,227466.0
2022-02-03,498.53,508.223,497.266,501.48,311170.0
2022-02-04,514.123,514.123,493.052,495.159,375039.0
2022-02-05,514.123,514.123,493.052,495.159,375039.0
2022-02-06,514.123,514.123,493.052,495.159,375039.0
2022-02-07,501.902,501.902,494.738,494.738,619424.0
2022-02-08,503.166,503.166,495.159,499.795,318036.0
2022-02-09,501.059,513.28,501.059,509.066,390880.0
2022-02-10,523.394,523.394,507.802,510.751,300971.0
2022-02-11,509.909,509.909,500.638,501.902,498319.0
2022-02-12,509.909,509.909,500.638,501.902,498319.0
2022-02-13,509.909,509.909,500.638,501.902,498319.0
2022-02-14,488.838,496.423,487.152,495.159,462980.0
2022-02-15,497.266,516.651,494.316,516.651,1202872.0
2022-02-16,510.751,516.651,506.959,513.701,1788550.0
2022-02-17,501.48,516.651,501.48,509.066,585211.0
2022-02-18,497.266,517.915,497.266,514.544,672186.0
2022-02-19,497.266,517.915,497.266,514.544,672186.0
2022-02-20,497.266,517.915,497.266,514.544,672186.0
2022-02-21,517.494,517.494,491.788,491.788,468261.0
2022-02-22,485.888,494.316,482.517,487.574,405321.0
2022-02-23,490.524,493.052,485.045,485.888,443104.0
2022-02-24,470.296,480.831,458.496,462.289,732468.0
2022-02-25,458.075,485.045,458.075,485.045,452310.0
2022-02-26,458.075,485.045,458.075,485.045,452310.0
2022-02-27,458.075,485.045,458.075,485.045,452310.0
2022-02-28,475.774,483.781,466.503,483.781,643240.0
2022-03-01,479.988,485.045,458.496,458.496,815331.0
2022-03-02,449.225,470.296,449.225,469.032,404006.0
2022-03-03,457.653,467.767,430.262,434.476,704782.0
2022-03-04,434.054,434.054,380.114,380.114,1035746.0
2022-03-05,434.054,434.054,380.114,380.114,1035746.0
2022-03-06,434.054,434.054,380.114,380.114,1035746.0
2022-03-07,373.371,374.72,341.849,365.786,1419068.0
2022-03-08,371.18,380.619,353.986,364.269,707389.0
2022-03-09,354.155,395.959,354.155,395.959,592607.0
2022-03-10,399.162,401.521,385.508,394.61,762470.0
2022-03-11,400.679,416.692,395.285,402.196,1058836.0
2022-03-12,400.679,416.692,395.285,402.196,1058836.0
2022-03-13,400.679,416.692,395.285,402.196,1058836.0
2022-03-14,405.398,420.569,404.218,415.344,715489.0
2022-03-15,412.984,417.198,400.679,407.253,2421415.0
2022-03-16,414.669,431.105,414.669,428.155,1005112.0
2022-03-17,439.111,439.111,421.412,431.526,369429.0
2022-03-18,420.064,434.897,420.064,434.476,665284.0
2022-03-19,420.064,434.897,420.064,434.476,665284.0
2022-03-20,420.064,434.897,420.064,434.476,665284.0
2022-03-21,436.161,439.533,428.997,429.84,793314.0
2022-03-22,420.738,433.212,420.738,430.262,395923.0
2022-03-23,431.526,438.69,429.84,432.369,297025.0
2022-03-24,421.412,432.79,417.872,422.255,2636667.0
2022-03-25,422.255,428.997,419.052,419.052,706336.0
2022-03-26,422.255,428.997,419.052,419.052,706336.0
2022-03-27,422.255,428.997,419.052,419.052,706336.0
2022-03-28,425.626,426.89,418.546,420.569,257276.0
2022-03-29,423.519,437.847,423.519,437.847,341602.0
2022-03-30,431.526,436.161,420.232,421.833,310998.0
2022-03-31,426.89,428.997,415.007,415.007,857859.0
2022-04-01,417.198,417.872,407.253,407.253,214773.0
2022-04-02,417.198,417.872,407.253,407.253,214773.0
2022-04-03,417.198,417.872,407.253,407.253,214773.0
2022-04-04,418.378,418.378,397.139,403.881,328233.0
2022-04-05,408.433,408.433,399.33,402.87,359920.0
2022-04-06,396.127,404.387,386.182,390.059,309730.0
2022-04-07,375.731,389.89,369.494,389.385,635837.0
2022-04-08,396.802,398.993,388.71,398.993,479674.0
2022-04-09,396.802,398.993,388.71,398.993,479674.0
2022-04-10,396.802,398.993,388.71,398.993,479674.0
2022-04-11,405.061,405.061,394.273,398.656,845050.0
2022-04-12,403.038,410.961,390.565,406.578,656025.0
2022-04-13,395.959,408.095,383.991,387.531,1712621.0
2022-04-14,394.61,401.859,382.136,397.644,2043998.0
2022-04-15,394.61,401.859,382.136,397.644,2043998.0
2022-04-16,394.61,401.859,382.136,397.644,2043998.0
2022-04-17,394.61,401.859,382.136,397.644,2043998.0
2022-04-18,394.61,401.859,382.136,397.644,2043998.0
2022-04-19,396.464,404.05,392.25,403.207,616242.0
2022-04-20,409.107,413.152,402.196,413.152,394936.0
2022-04-21,417.198,421.412,410.792,419.052,413410.0
2022-04-22,408.77,421.412,402.364,408.095,2041897.0
2022-04-23,408.77,421.412,402.364,408.095,2041897.0
2022-04-24,408.77,421.412,402.364,408.095,2041897.0
2022-04-25,398.15,406.41,398.15,404.724,506417.0
2022-04-26,408.77,411.972,402.027,406.241,781244.0
2022-04-27,415.681,418.884,400.679,403.038,1673780.0
2022-04-28,410.624,415.344,406.073,412.141,348363.0
2022-04-29,412.141,421.833,407.59,414.164,707394.0
2022-04-30,412.141,421.833,407.59,414.164,707394.0
2022-05-01,412.141,421.833,407.59,414.164,707394.0
2022-05-02,412.141,421.833,407.59,414.164,707394.0
2022-05-03,403.376,412.31,401.859,404.724,751689.0
2022-05-04,414.164,414.164,395.79,403.207,344500.0
2022-05-05,406.915,413.152,402.701,403.544,348355.0
2022-05-06,403.207,404.724,396.127,398.15,382530.0
2022-05-07,403.207,404.724,396.127,398.15,382530.0
2022-05-08,403.207,404.724,396.127,398.15,382530.0
2022-05-09,397.307,397.307,382.305,385.845,417058.0
2022-05-10,391.913,395.116,386.351,387.193,729936.0
2022-05-11,396.633,396.633,387.025,393.262,1551487.0
2022-05-12,388.373,395.959,383.316,394.947,634268.0
2022-05-13,395.116,404.724,394.779,404.724,615485.0
2022-05-14,395.116,404.724,394.779,404.724,615485.0
2022-05-15,395.116,404.724,394.779,404.724,615485.0
2022-05-16,391.745,400.847,391.745,400.847,1390120.0
2022-05-17,400.679,409.275,400.679,409.275,272757.0
2022-05-18,408.601,417.367,408.601,410.287,618384.0
2022-05-19,401.59,405.379,382.992,386.436,833922.0
2022-05-20,385.231,395.563,384.714,387.814,389571.0
2022-05-21,385.231,395.563,384.714,387.814,389571.0
2022-05-22,385.231,395.563,384.714,387.814,389571.0
2022-05-23,388.33,395.046,388.33,394.185,196715.0
2022-05-24,389.019,392.636,385.058,385.058,548360.0
2022-05-25,383.509,386.953,373.693,377.826,822257.0
2022-05-26,387.297,397.113,386.092,393.841,617579.0
2022-05-27,403.313,403.313,387.642,395.046,395357.0
2022-05-28,403.313,403.313,387.642,395.046,395357.0
2022-05-29,403.313,403.313,387.642,395.046,395357.0
2022-05-30,405.035,405.035,396.769,399.179,182366.0
2022-05-31,400.041,400.041,392.463,395.046,393803.0
2022-06-01,396.252,399.179,392.636,393.497,237337.0
2022-06-02,396.252,399.179,392.636,393.497,237337.0
2022-06-03,396.252,399.179,392.636,393.497,237337.0
2022-06-04,396.252,399.179,392.636,393.497,237337.0
2022-06-05,396.252,399.179,392.636,393.497,237337.0
2022-06-06,398.146,402.107,391.43,399.007,222642.0
2022-06-07,391.086,400.729,391.086,397.113,288817.0
2022-06-08,399.524,399.696,391.086,392.463,157414.0
2022-06-09,392.98,393.669,386.608,388.503,398376.0
2022-06-10,384.542,386.436,373.004,373.004,340976.0
2022-06-11,384.542,386.436,373.004,373.004,340976.0
2022-06-12,384.542,386.436,373.004,373.004,340976.0
2022-06-13,368.871,369.732,356.3,356.472,454048.0
2022-06-14,366.288,366.288,344.762,347.345,783461.0
2022-06-15,354.577,355.783,348.034,352.683,563537.0
2022-06-16,354.922,354.922,332.363,332.363,844180.0
2022-06-17,339.595,345.623,334.429,336.323,1826200.0
2022-06-18,339.595,345.623,334.429,336.323,1826200.0
2022-06-19,339.595,345.623,334.429,336.323,1826200.0
2022-06-20,343.039,347.0,338.218,345.45,321927.0
2022-06-21,349.411,352.855,344.245,344.417,229284.0
2022-06-22,344.245,354.577,337.184,351.306,354495.0
2022-06-23,344.762,356.127,344.762,348.722,412490.0
2022-06-24,346.311,363.877,346.311,362.843,607372.0
2022-06-25,346.311,363.877,346.311,362.843,607372.0
2022-06-26,346.311,363.877,346.311,362.843,607372.0
2022-06-27,369.387,371.109,359.744,359.744,915272.0
2022-06-28,360.433,366.804,358.194,359.572,324057.0
2022-06-29,350.961,358.538,350.1,350.1,398235.0
2022-06-30,346.828,349.239,337.184,344.073,432587.0
2022-07-01,335.979,354.405,335.979,348.722,401839.0
2022-07-02,335.979,354.405,335.979,348.722,401839.0
2022-07-03,335.979,354.405,335.979,348.722,401839.0
2022-07-04,355.266,355.266,341.662,345.795,533766.0
2022-07-05,344.417,350.444,335.807,339.079,442125.0
2022-07-06,335.635,351.133,335.635,349.583,492816.0
2022-07-07,357.849,361.121,351.478,361.121,354212.0
2022-07-08,358.883,364.738,356.988,363.188,356241.0
2022-07-09,358.883,364.738,356.988,363.188,356241.0
2022-07-10,358.883,364.738,356.988,363.188,356241.0
2022-07-11,368.01,368.01,355.094,363.532,244885.0
2022-07-12,360.433,371.109,355.266,370.248,329912.0
2022-07-13,365.082,377.653,356.3,377.653,944955.0
2022-07-14,368.526,376.104,367.665,367.665,484222.0
2022-07-15,362.155,381.27,362.155,379.376,370364.0
2022-07-16,362.155,381.27,362.155,379.376,370364.0
2022-07-17,362.155,381.27,362.155,379.376,370364.0
2022-07-18,383.853,394.358,380.409,392.463,456727.0
2022-07-19,384.197,401.074,384.197,394.185,341726.0
2022-07-20,384.542,397.63,384.542,390.913,193340.0
2022-07-21,400.041,406.929,393.497,406.929,295911.0
2022-07-22,408.995,409.684,400.385,401.763,253227.0
2022-07-23,408.995,409.684,400.385,401.763,253227.0
2022-07-24,408.995,409.684,400.385,401.763,253227.0
2022-07-25,396.424,402.279,393.497,395.563,301874.0
2022-07-26,391.43,397.285,384.886,384.886,272956.0
2022-07-27,396.769,396.769,379.031,383.681,305340.0
2022-07-28,392.98,392.98,379.203,388.675,353128.0
2022-07-29,396.596,396.596,388.675,394.185,531718.0
2022-07-30,396.596,396.596,388.675,394.185,531718.0
2022-07-31,396.596,396.596,388.675,394.185,531718.0
2022-08-01,399.179,399.179,390.569,395.908,269768.0
2022-08-02,400.385,400.385,377.998,382.475,828830.0
2022-08-03,373.348,393.497,373.348,393.497,439076.0
2022-08-04,381.959,399.179,381.959,397.457,228506.0
2022-08-05,389.019,403.485,388.847,388.847,319330.0
2022-08-06,389.019,403.485,388.847,388.847,319330.0
2022-08-07,389.019,403.485,388.847,388.847,319330.0
2022-08-08,384.025,393.841,345.967,360.777,2046298.0
2022-08-09,370.421,379.203,360.605,375.759,550449.0
2022-08-10,367.149,382.992,367.149,382.992,327223.0
2022-08-11,388.33,388.33,381.786,385.403,338478.0
2022-08-12,376.448,390.052,376.448,390.052,343314.0
2022-08-13,376.448,390.052,376.448,390.052,343314.0
2022-08-14,376.448,390.052,376.448,390.052,343314.0
2022-08-15,397.802,397.802,381.442,383.681,476554.0
2022-08-16,384.025,384.714,382.303,382.992,301693.0
2022-08-17,381.442,386.953,380.581,383.164,521753.0
2022-08-18,380.925,388.503,380.581,388.503,572902.0
2022-08-19,388.158,392.808,379.031,388.503,491530.0
2022-08-20,388.158,392.808,379.031,388.503,491530.0
2022-08-21,388.158,392.808,379.031,388.503,491530.0
2022-08-22,393.324,393.324,381.27,385.919,701507.0
2022-08-23,379.031,387.297,377.309,384.37,506072.0
2022-08-24,382.131,385.747,378.859,383.164,1361611.0
2022-08-25,391.947,391.947,379.548,379.72,960751.0
2022-08-26,374.554,382.131,374.037,377.137,844841.0
2022-08-27,374.554,382.131,374.037,377.137,844841.0
2022-08-28,374.554,382.131,374.037,377.137,844841.0
2022-08-29,374.554,382.131,374.037,377.137,844841.0
2022-08-30,385.919,385.919,373.52,375.587,674574.0
2022-08-31,373.865,378.342,371.971,373.865,901430.0
2022-09-01,372.955,372.955,355.124,355.867,740818.0
2022-09-02,358.467,360.325,349.552,357.167,493629.0
2022-09-03,358.467,360.325,349.552,357.167,493629.0
2022-09-04,358.467,360.325,349.552,357.167,493629.0
2022-09-05,348.995,359.025,348.438,356.239,395977.0
2022-09-06,352.152,362.739,352.152,358.839,276543.0
2022-09-07,351.595,360.325,351.595,358.467,559466.0
2022-09-08,367.568,367.568,355.496,361.439,674937.0
2022-09-09,370.354,375.183,364.039,373.512,421762.0
2022-09-10,370.354,375.183,364.039,373.512,421762.0
2022-09-11,370.354,375.183,364.039,373.512,421762.0
2022-09-12,382.984,389.485,374.069,387.07,489073.0
2022-09-13,393.014,394.686,383.356,385.77,543114.0
2022-09-14,382.427,383.913,366.454,369.797,836057.0
2022-09-15,370.169,377.784,369.611,371.469,1407808.0
2022-09-16,379.455,379.455,361.253,365.525,1570988.0
2022-09-17,379.455,379.455,361.253,365.525,1570988.0
2022-09-18,379.455,379.455,361.253,365.525,1570988.0
2022-09-19,379.455,379.455,361.253,365.525,1570988.0
2022-09-20,363.482,368.683,357.91,363.296,475574.0
2022-09-21,370.54,370.54,356.982,363.854,284374.0
2022-09-22,361.996,364.782,356.239,360.325,313701.0
2022-09-23,352.338,358.096,342.68,348.809,383263.0
2022-09-24,352.338,358.096,342.68,348.809,383263.0
2022-09-25,352.338,358.096,342.68,348.809,383263.0
2022-09-26,341.008,357.724,341.008,356.053,342154.0
2022-09-27,361.625,362.554,351.224,351.967,728813.0
2022-09-28,344.909,348.623,336.736,344.537,542253.0
2022-09-29,351.967,351.967,331.907,336.365,454276.0
2022-09-30,339.151,346.023,335.436,344.166,573358.0
2022-10-01,339.151,346.023,335.436,344.166,573358.0
2022-10-02,339.151,346.023,335.436,344.166,573358.0
2022-10-03,341.008,348.809,336.922,348.252,314186.0
2022-10-04,354.753,367.011,351.409,365.711,367704.0
2022-10-05,364.968,366.268,359.025,364.597,1335764.0
2022-10-06,374.626,374.626,360.139,363.668,353811.0
2022-10-07,371.84,371.84,349.366,349.924,320726.0
2022-10-08,371.84,371.84,349.366,349.924,320726.0
2022-10-09,371.84,371.84,349.366,349.924,320726.0
2022-10-10,341.008,351.038,341.008,349.181,313376.0
2022-10-11,336.736,346.58,336.736,343.423,667201.0
2022-10-12,350.481,351.224,334.879,348.438,820601.0
2022-10-13,356.239,357.539,334.322,353.267,1778632.0
2022-10-14,356.796,377.598,351.595,377.041,2123604.0
2022-10-15,356.796,377.598,351.595,377.041,2123604.0
2022-10-16,356.796,377.598,351.595,377.041,2123604.0
2022-10-17,373.14,391.528,373.14,388.185,941726.0
2022-10-18,390.599,402.301,390.599,398.957,1759927.0
2022-10-19,399.7,399.7,377.598,384.656,2685195.0
2022-10-20,377.784,384.842,375.183,381.87,573802.0
2022-10-21,373.883,383.356,368.869,371.469,690009.0
2022-10-22,373.883,383.356,368.869,371.469,690009.0
2022-10-23,373.883,383.356,368.869,371.469,690009.0
2022-10-24,378.898,381.313,371.283,377.227,1153522.0
2022-10-25,384.284,388.742,371.655,386.885,641662.0
2022-10-26,378.341,398.4,378.341,395.614,835805.0
2022-10-27,386.328,398.215,386.328,395.057,779658.0
2022-10-28,395.243,396.729,386.328,395.614,417392.0
2022-10-29,395.243,396.729,386.328,395.614,417392.0
2022-10-30,395.243,396.729,386.328,395.614,417392.0
2022-10-31,395.057,399.329,389.857,392.085,729449.0
2022-11-01,399.143,404.715,395.986,398.215,700020.0
2022-11-02,398.215,409.173,396.914,405.458,2580602.0
2022-11-03,401.929,401.929,389.299,398.4,576337.0
2022-11-04,407.687,419.574,400.815,419.574,778184.0
2022-11-05,407.687,419.574,400.815,419.574,778184.0
2022-11-06,407.687,419.574,400.815,419.574,778184.0
2022-11-07,410.473,425.332,410.473,424.589,616262.0
2022-11-08,432.39,432.39,421.989,425.518,357007.0
2022-11-09,432.575,432.575,421.431,426.818,441291.0
2022-11-10,431.832,445.577,418.645,444.091,456614.0
2022-11-11,449.477,462.85,447.434,455.978,463502.0
2022-11-12,449.477,462.85,447.434,455.978,463502.0
2022-11-13,449.477,462.85,447.434,455.978,463502.0
2022-11-14,461.736,461.736,444.462,449.663,613920.0
2022-11-15,442.234,449.292,439.819,443.534,765377.0
2022-11-16,453.749,453.749,426.075,435.361,273746.0
2022-11-17,426.632,437.405,426.632,433.69,1236401.0
2022-11-18,434.433,447.806,430.347,447.248,1510085.0
2022-11-19,434.433,447.806,430.347,447.248,1510085.0
2022-11-20,434.433,447.806,430.347,447.248,1510085.0
2022-11-21,443.162,451.149,440.191,449.477,252023.0
2022-11-22,451.335,454.678,445.948,452.635,232066.0
2022-11-23,457.464,458.578,447.62,454.492,314544.0
2022-11-24,453.378,458.764,451.892,453.935,186448.0
2022-11-25,453.192,456.535,450.406,456.535,288603.0
2022-11-26,453.192,456.535,450.406,456.535,288603.0
2022-11-27,453.192,456.535,450.406,456.535,288603.0
2022-11-28,465.729,465.729,449.106,449.106,217174.0
2022-11-29,451.335,451.892,444.834,446.32,366557.0
2022-11-30,456.349,456.349,440.005,440.005,609539.0
2022-12-01,449.663,453.378,443.348,453.378,315555.0
2022-12-02,439.076,460.621,439.076,451.892,289751.0
2022-12-03,439.076,460.621,439.076,451.892,289751.0
2022-12-04,439.076,460.621,439.076,451.892,289751.0
2022-12-05,450.592,450.963,445.391,445.391,540943.0
2022-12-06,445.577,446.505,431.647,431.647,353708.0
2022-12-07,414.745,424.96,404.715,423.289,704435.0
2022-12-08,428.861,428.861,419.203,422.174,314841.0
2022-12-09,421.989,430.161,416.788,426.26,475282.0
2022-12-10,421.989,430.161,416.788,426.26,475282.0
2022-12-11,421.989,430.161,416.788,426.26,475282.0
2022-12-12,426.632,431.09,422.546,427.932,254371.0
2022-12-13,427.003,439.076,424.589,429.418,716234.0
2022-12-14,436.847,436.847,421.989,429.046,410260.0
2022-12-15,439.448,439.448,419.76,421.06,169444.0
2022-12-16,418.831,421.431,411.773,419.574,607151.0
2022-12-17,418.831,421.431,411.773,419.574,607151.0
2022-12-18,418.831,421.431,411.773,419.574,607151.0
2022-12-19,430.532,430.532,417.902,421.617,210739.0
2022-12-20,432.204,432.204,415.302,422.174,275608.0
2022-12-21,416.974,433.133,416.974,432.761,266786.0
2022-12-22,435.547,435.547,428.304,430.718,150991.0
2022-12-23,426.446,441.862,426.446,441.862,99014.0
2022-12-24,426.446,441.862,426.446,441.862,99014.0
2022-12-25,426.446,441.862,426.446,441.862,99014.0
2022-12-26,426.446,441.862,426.446,441.862,99014.0
2022-12-27,426.446,441.862,426.446,441.862,99014.0
2022-12-28,450.034,450.034,429.789,431.647,295767.0
2022-12-29,440.562,440.562,427.561,435.176,266448.0
2022-12-30,436.476,437.033,428.304,428.304,130915.0
2022-12-31,436.476,437.033,428.304,428.304,130915.0
2023-01-01,436.476,437.033,428.304,428.304,130915.0
2023-01-02,436.476,437.033,428.304,428.304,130915.0
2023-01-03,427.003,443.162,427.003,441.305,375851.0
2023-01-04,450.406,450.406,442.605,445.391,238189.0
2023-01-05,457.278,457.278,441.119,442.977,292971.0
2023-01-06,434.247,441.862,434.247,438.519,547476.0
2023-01-07,434.247,441.862,434.247,438.519,547476.0
2023-01-08,434.247,441.862,434.247,438.519,547476.0
2023-01-09,441.119,444.277,434.99,440.005,302313.0
2023-01-10,431.832,432.204,407.501,408.058,751124.0
2023-01-11,389.114,424.775,382.613,414.745,655890.0
2023-01-12,410.659,421.431,404.901,421.431,370663.0
2023-01-13,421.617,423.474,417.531,419.017,228888.0
2023-01-14,421.617,423.474,417.531,419.017,228888.0
2023-01-15,421.617,423.474,417.531,419.017,228888.0
