,MONY LN Equity,MONY LN Equity,MONY LN Equity,MONY LN Equity,MONY LN Equity
2017-12-04,252.731,255.31,252.58,254.475,823078.0
2017-12-05,254.324,255.31,249.774,254.93,1533925.0
2017-12-06,252.428,256.295,251.67,255.158,1211891.0
2017-12-07,255.082,258.267,255.082,257.66,1437442.0
2017-12-08,257.357,260.769,256.295,257.66,2197357.0
2017-12-09,257.357,260.769,256.295,257.66,2197357.0
2017-12-10,257.357,260.769,256.295,257.66,2197357.0
2017-12-11,257.736,262.21,255.689,259.783,1677480.0
2017-12-12,256.219,258.57,246.21,258.57,2587346.0
2017-12-13,258.949,263.651,257.054,262.134,2330235.0
2017-12-14,260.845,262.21,259.935,261.224,1750594.0
2017-12-15,261.679,262.437,259.101,261.679,2311093.0
2017-12-16,261.679,262.437,259.101,261.679,2311093.0
2017-12-17,261.679,262.437,259.101,261.679,2311093.0
2017-12-18,263.347,266.456,262.286,263.878,1678833.0
2017-12-19,263.271,266.456,262.968,265.243,1679252.0
2017-12-20,266.077,267.214,264.333,264.712,947888.0
2017-12-21,265.015,266.684,263.271,265.015,732760.0
2017-12-22,265.698,268.731,265.319,268.731,454342.0
2017-12-23,265.698,268.731,265.319,268.731,454342.0
2017-12-24,265.698,268.731,265.319,268.731,454342.0
2017-12-25,265.698,268.731,265.319,268.731,454342.0
2017-12-26,265.698,268.731,265.319,268.731,4434.0
2017-12-27,269.793,269.868,266.835,269.793,744328.0
2017-12-28,269.944,271.461,268.428,269.262,631366.0
2017-12-29,270.475,270.475,268.2,270.096,319378.0
2017-12-30,270.475,270.475,268.2,270.096,319378.0
2017-12-31,270.475,270.475,268.2,270.096,319378.0
2018-01-01,270.475,270.475,268.2,270.096,319378.0
2018-01-02,270.399,272.674,267.29,272.143,964340.0
2018-01-03,273.129,277.527,271.461,276.92,1049111.0
2018-01-04,276.996,277.527,274.645,276.389,1039551.0
2018-01-05,276.162,279.043,274.418,277.906,1375876.0
2018-01-06,276.162,279.043,274.418,277.906,1375876.0
2018-01-07,276.162,279.043,274.418,277.906,1375876.0
2018-01-08,278.285,279.802,276.086,276.693,1256244.0
2018-01-09,277.224,277.754,275.252,276.693,1491236.0
2018-01-10,277.072,277.072,269.565,270.399,2031026.0
2018-01-11,270.172,271.612,267.063,268.428,2290582.0
2018-01-12,269.262,269.338,267.669,268.807,1514795.0
2018-01-13,269.262,269.338,267.669,268.807,1514795.0
2018-01-14,269.262,269.338,267.669,268.807,1514795.0
2018-01-15,267.594,267.821,255.461,259.101,2663929.0
2018-01-16,258.873,263.878,256.75,263.347,1587048.0
2018-01-17,258.039,261.831,255.461,259.783,1649675.0
2018-01-18,260.163,260.466,258.039,259.328,1292088.0
2018-01-19,259.025,262.134,258.949,261.907,1049274.0
2018-01-20,259.025,262.134,258.949,261.907,1049274.0
2018-01-21,259.025,262.134,258.949,261.907,1049274.0
2018-01-22,261.224,261.224,255.992,258.343,1263028.0
2018-01-23,258.949,259.101,256.295,256.599,1061578.0
2018-01-24,256.447,259.48,256.447,256.826,1088517.0
2018-01-25,256.068,258.418,253.641,254.551,1220345.0
2018-01-26,255.385,259.101,253.566,258.722,1358594.0
2018-01-27,255.385,259.101,253.566,258.722,1358594.0
2018-01-28,255.385,259.101,253.566,258.722,1358594.0
2018-01-29,257.812,262.286,257.66,258.115,1121295.0
2018-01-30,257.888,259.101,255.765,256.75,964906.0
2018-01-31,256.75,259.404,253.869,256.75,1222625.0
2018-02-01,257.584,259.859,252.731,259.177,2453662.0
2018-02-02,259.253,259.859,256.523,257.281,1037007.0
2018-02-03,259.253,259.859,256.523,257.281,1037007.0
2018-02-04,259.253,259.859,256.523,257.281,1037007.0
2018-02-05,254.93,255.84,250.684,251.746,1467987.0
2018-02-06,247.575,249.092,243.86,246.438,1790962.0
2018-02-07,248.94,252.352,245.831,250.229,2512790.0
2018-02-08,250.836,250.836,242.04,242.646,2232771.0
2018-02-09,242.495,243.026,240.523,242.646,1820174.0
2018-02-10,242.495,243.026,240.523,242.646,1820174.0
2018-02-11,242.495,243.026,240.523,242.646,1820174.0
2018-02-12,241.737,243.936,241.282,242.495,1714063.0
2018-02-13,242.646,243.708,241.964,242.646,4270807.0
2018-02-14,244.466,249.471,244.466,248.485,2597678.0
2018-02-15,249.623,252.049,248.258,248.713,1527977.0
2018-02-16,249.698,250.153,245.831,247.954,1789782.0
2018-02-17,249.698,250.153,245.831,247.954,1789782.0
2018-02-18,249.698,250.153,245.831,247.954,1789782.0
2018-02-19,246.817,249.926,246.362,247.727,1008056.0
2018-02-20,248.333,249.092,246.817,247.954,1415706.0
2018-02-21,247.879,250.532,242.495,249.319,2122219.0
2018-02-22,214.439,215.121,183.046,215.045,16874309.0
2018-02-23,210.647,215.576,207.918,209.889,5503394.0
2018-02-24,210.647,215.576,207.918,209.889,5503394.0
2018-02-25,210.647,215.576,207.918,209.889,5503394.0
2018-02-26,209.131,210.951,206.932,209.283,2752706.0
2018-02-27,208.903,209.738,201.472,201.624,2815992.0
2018-02-28,200.562,202.761,197.074,197.529,3286452.0
2018-03-01,197.681,199.88,194.8,194.8,2068675.0
2018-03-02,198.667,198.667,192.98,195.027,2306916.0
2018-03-03,198.667,198.667,192.98,195.027,2306916.0
2018-03-04,198.667,198.667,192.98,195.027,2306916.0
2018-03-05,194.572,198.136,194.041,197.454,1779720.0
2018-03-06,198.743,207.159,197.909,205.491,3736280.0
2018-03-07,205.491,206.174,203.899,205.719,2676617.0
2018-03-08,205.567,206.629,204.202,204.733,1368091.0
2018-03-09,204.733,209.586,204.733,209.586,1263444.0
2018-03-10,204.733,209.586,204.733,209.586,1263444.0
2018-03-11,204.733,209.586,204.733,209.586,1263444.0
2018-03-12,209.889,214.818,208.676,213.453,2139590.0
2018-03-13,213.832,214.97,209.207,214.97,2687614.0
2018-03-14,214.59,217.169,213.074,216.865,1861979.0
2018-03-15,217.396,217.396,213.453,216.183,2334220.0
2018-03-16,216.714,217.548,214.97,217.32,4351903.0
2018-03-17,216.714,217.548,214.97,217.32,4351903.0
2018-03-18,216.714,217.548,214.97,217.32,4351903.0
2018-03-19,217.32,222.552,216.259,220.732,2667354.0
2018-03-20,220.96,222.628,218.685,218.988,3317056.0
2018-03-21,221.491,221.491,218.154,219.292,1740742.0
2018-03-22,218.761,220.505,218.685,220.126,2289439.0
2018-03-23,219.216,219.216,215.576,218.154,2101558.0
2018-03-24,219.216,219.216,215.576,218.154,2101558.0
2018-03-25,219.216,219.216,215.576,218.154,2101558.0
2018-03-26,218.685,222.704,218.23,220.657,2444736.0
2018-03-27,221.491,223.235,220.657,221.263,2191183.0
2018-03-28,220.277,220.581,213.453,214.287,2473529.0
2018-03-29,215.728,218.306,214.211,217.472,1620284.0
2018-03-30,215.728,218.306,214.211,217.472,1620284.0
2018-03-31,215.728,218.306,214.211,217.472,1620284.0
2018-04-01,215.728,218.306,214.211,217.472,1620284.0
2018-04-02,215.728,218.306,214.211,217.472,1620284.0
2018-04-03,215.273,222.022,215.197,219.064,2729876.0
2018-04-04,218.609,224.372,218.458,220.657,3213917.0
2018-04-05,225.328,225.406,219.8,223.537,3491615.0
2018-04-06,223.693,223.693,220.735,221.669,3643003.0
2018-04-07,223.693,223.693,220.735,221.669,3643003.0
2018-04-08,223.693,223.693,220.735,221.669,3643003.0
2018-04-09,222.837,223.849,219.8,222.681,2324869.0
2018-04-10,223.693,224.083,221.902,222.837,2348967.0
2018-04-11,222.992,222.992,219.956,220.579,2499196.0
2018-04-12,220.267,221.513,218.944,220.423,2369879.0
2018-04-13,220.89,223.46,220.735,222.759,4000702.0
2018-04-14,220.89,223.46,220.735,222.759,4000702.0
2018-04-15,220.89,223.46,220.735,222.759,4000702.0
2018-04-16,223.07,225.951,219.567,219.956,2512895.0
2018-04-17,219.255,222.681,219.255,220.735,3189883.0
2018-04-18,225.095,234.049,219.956,231.946,4218489.0
2018-04-19,232.725,235.294,232.18,234.905,2378796.0
2018-04-20,235.528,236.307,233.971,235.606,1962688.0
2018-04-21,235.528,236.307,233.971,235.606,1962688.0
2018-04-22,235.528,236.307,233.971,235.606,1962688.0
2018-04-23,235.294,235.528,232.881,233.893,1843615.0
2018-04-24,233.582,235.684,232.024,233.192,1053083.0
2018-04-25,233.582,233.971,231.479,231.869,1042892.0
2018-04-26,233.348,235.45,228.91,235.139,1046382.0
2018-04-27,235.372,237.007,233.426,234.594,1278705.0
2018-04-28,235.372,237.007,233.426,234.594,1278705.0
2018-04-29,235.372,237.007,233.426,234.594,1278705.0
2018-04-30,233.971,236.93,232.024,233.348,2513391.0
2018-05-01,233.348,238.175,231.557,236.852,1287446.0
2018-05-02,237.163,239.81,236.307,238.331,3532277.0
2018-05-03,238.798,240.978,238.253,239.81,1565649.0
2018-05-04,241.368,243.937,240.589,241.835,1438223.0
2018-05-05,241.368,243.937,240.589,241.835,1438223.0
2018-05-06,241.368,243.937,240.589,241.835,1438223.0
2018-05-07,241.368,243.937,240.589,241.835,1438223.0
2018-05-08,242.613,246.896,241.913,246.896,1599020.0
2018-05-09,247.674,248.375,243.937,248.375,1702487.0
2018-05-10,248.375,248.375,245.183,246.974,1103061.0
2018-05-11,248.998,251.801,247.596,251.256,3708468.0
2018-05-12,248.998,251.801,247.596,251.256,3708468.0
2018-05-13,248.998,251.801,247.596,251.256,3708468.0
2018-05-14,251.567,251.567,248.141,250.633,1882899.0
2018-05-15,250.088,253.124,245.806,246.039,2089510.0
2018-05-16,246.428,248.842,245.806,247.596,1429109.0
2018-05-17,246.195,248.686,245.572,247.596,1101009.0
2018-05-18,249.231,249.231,245.494,247.519,1219095.0
2018-05-19,249.231,249.231,245.494,247.519,1219095.0
2018-05-20,249.231,249.231,245.494,247.519,1219095.0
2018-05-21,247.986,250.088,247.441,249.231,768203.0
2018-05-22,249.776,251.489,247.908,248.064,1191167.0
2018-05-23,247.986,251.801,247.441,249.543,1217161.0
2018-05-24,249.387,256.628,249.387,251.178,1170960.0
2018-05-25,247.596,252.735,242.613,250.322,2440866.0
2018-05-26,247.596,252.735,242.613,250.322,2440866.0
2018-05-27,247.596,252.735,242.613,250.322,2440866.0
2018-05-28,247.596,252.735,242.613,250.322,2440866.0
2018-05-29,250.166,250.166,244.248,244.638,2296784.0
2018-05-30,244.871,247.674,242.535,244.871,2042092.0
2018-05-31,245.65,248.998,245.261,246.74,2528092.0
2018-06-01,247.986,252.502,244.949,247.908,2095103.0
2018-06-02,247.986,252.502,244.949,247.908,2095103.0
2018-06-03,247.986,252.502,244.949,247.908,2095103.0
2018-06-04,248.219,250.789,248.219,249.387,1407017.0
2018-06-05,248.531,251.723,248.531,250.555,1279940.0
2018-06-06,251.256,253.358,250.01,251.412,1711780.0
2018-06-07,250.244,252.424,248.92,249.154,1344072.0
2018-06-08,248.842,250.088,247.129,249.154,1339990.0
2018-06-09,248.842,250.088,247.129,249.154,1339990.0
2018-06-10,248.842,250.088,247.129,249.154,1339990.0
2018-06-11,249.387,254.137,248.219,252.657,1636033.0
2018-06-12,253.047,253.903,251.178,252.268,1741743.0
2018-06-13,251.412,252.891,250.322,251.801,3500768.0
2018-06-14,251.801,253.202,249.231,252.268,4303206.0
2018-06-15,251.957,252.813,249.387,249.776,2877679.0
2018-06-16,251.957,252.813,249.387,249.776,2877679.0
2018-06-17,251.957,252.813,249.387,249.776,2877679.0
2018-06-18,249.776,252.579,248.453,251.567,1841854.0
2018-06-19,249.932,250.711,231.557,239.499,4522069.0
2018-06-20,240.355,244.716,239.655,243.236,2150040.0
2018-06-21,245.494,248.141,242.38,242.925,1895381.0
2018-06-22,243.626,248.686,243.626,247.051,5620020.0
2018-06-23,243.626,248.686,243.626,247.051,5620020.0
2018-06-24,243.626,248.686,243.626,247.051,5620020.0
2018-06-25,246.896,249.231,246.896,247.986,1993445.0
2018-06-26,247.908,249.154,246.506,247.051,1770257.0
2018-06-27,247.674,247.674,242.613,242.925,1919721.0
2018-06-28,242.458,244.793,241.679,243.392,1899024.0
2018-06-29,245.261,245.728,244.015,245.183,2624494.0
2018-06-30,245.261,245.728,244.015,245.183,2624494.0
2018-07-01,245.261,245.728,244.015,245.183,2624494.0
2018-07-02,244.015,244.716,239.187,243.703,1776497.0
2018-07-03,245.65,245.65,243.703,245.338,1306204.0
2018-07-04,244.871,245.572,243.392,245.572,628566.0
2018-07-05,245.572,246.273,243.781,245.728,2044233.0
2018-07-06,246.039,246.74,243.08,244.482,1336281.0
2018-07-07,246.039,246.74,243.08,244.482,1336281.0
2018-07-08,246.039,246.74,243.08,244.482,1336281.0
2018-07-09,246.039,246.039,244.404,245.027,4910413.0
2018-07-10,246.351,249.231,246.351,248.609,2043267.0
2018-07-11,246.351,247.674,243.703,246.662,1670278.0
2018-07-12,247.207,250.244,246.818,249.154,1570382.0
2018-07-13,250.01,250.789,240.278,241.29,2568434.0
2018-07-14,250.01,250.789,240.278,241.29,2568434.0
2018-07-15,250.01,250.789,240.278,241.29,2568434.0
2018-07-16,241.679,245.494,239.421,240.511,2398965.0
2018-07-17,240.044,240.9,238.097,240.433,2761037.0
2018-07-18,241.29,243.392,240.044,240.823,3365662.0
2018-07-19,247.363,270.955,247.051,255.694,5706464.0
2018-07-20,258.341,258.341,243.703,245.261,2588348.0
2018-07-21,258.341,258.341,243.703,245.261,2588348.0
2018-07-22,258.341,258.341,243.703,245.261,2588348.0
2018-07-23,243.314,246.584,233.582,235.139,2481764.0
2018-07-24,235.294,240.667,232.491,240.667,2912741.0
2018-07-25,239.577,239.577,234.749,236.384,1795060.0
2018-07-26,236.93,237.786,234.36,236.462,1807863.0
2018-07-27,236.462,237.552,234.049,237.552,1779211.0
2018-07-28,236.462,237.552,234.049,237.552,1779211.0
2018-07-29,236.462,237.552,234.049,237.552,1779211.0
2018-07-30,237.007,239.81,235.839,237.007,1586763.0
2018-07-31,239.187,246.039,235.762,244.56,4267346.0
2018-08-01,246.273,247.051,241.368,242.613,3249337.0
2018-08-02,241.395,245.404,241.395,244.146,1810342.0
2018-08-03,243.517,246.347,243.124,244.067,1289659.0
2018-08-04,243.517,246.347,243.124,244.067,1289659.0
2018-08-05,243.517,246.347,243.124,244.067,1289659.0
2018-08-06,245.482,250.985,243.989,245.089,3031041.0
2018-08-07,245.404,247.447,241.159,241.552,1459829.0
2018-08-08,242.574,242.574,239.273,240.923,1509551.0
2018-08-09,239.744,243.753,239.587,242.967,948383.0
2018-08-10,248.784,248.784,240.923,242.024,1180858.0
2018-08-11,248.784,248.784,240.923,242.024,1180858.0
2018-08-12,248.784,248.784,240.923,242.024,1180858.0
2018-08-13,240.294,242.81,239.115,241.631,794908.0
2018-08-14,240.687,243.046,239.351,239.351,916163.0
2018-08-15,239.194,239.43,233.613,235.185,1472779.0
2018-08-16,227.718,229.054,221.822,223.001,3903336.0
2018-08-17,225.124,226.067,223.159,226.067,2294292.0
2018-08-18,225.124,226.067,223.159,226.067,2294292.0
2018-08-19,225.124,226.067,223.159,226.067,2294292.0
2018-08-20,225.988,227.953,225.045,226.617,1699792.0
2018-08-21,227.875,228.268,224.573,225.595,1603156.0
2018-08-22,226.381,227.01,224.495,225.831,1395588.0
2018-08-23,226.067,228.897,225.045,226.774,1127670.0
2018-08-24,226.381,229.84,225.517,229.211,1906449.0
2018-08-25,226.381,229.84,225.517,229.211,1906449.0
2018-08-26,226.381,229.84,225.517,229.211,1906449.0
2018-08-27,226.381,229.84,225.517,229.211,1906449.0
2018-08-28,228.818,231.333,224.888,228.661,1932661.0
2018-08-29,228.425,230.076,220.722,222.373,2309384.0
2018-08-30,220.407,225.438,220.407,224.18,1699939.0
2018-08-31,223.63,225.124,222.373,223.237,1799450.0
2018-09-01,223.63,225.124,222.373,223.237,1799450.0
2018-09-02,223.63,225.124,222.373,223.237,1799450.0
2018-09-03,221.115,224.731,221.115,223.945,1061052.0
2018-09-04,222.373,224.652,220.093,221.744,1396359.0
2018-09-05,222.451,222.451,217.263,217.656,2011354.0
2018-09-06,216.163,218.049,215.377,217.42,1808874.0
2018-09-07,218.128,222.766,214.827,216.477,1407577.0
2018-09-08,218.128,222.766,214.827,216.477,1407577.0
2018-09-09,218.128,222.766,214.827,216.477,1407577.0
2018-09-10,218.049,222.687,218.049,221.351,3244292.0
2018-09-11,221.665,221.665,218.442,221.587,1898405.0
2018-09-12,221.351,221.98,219.307,220.879,1235906.0
2018-09-13,220.565,222.844,219.386,222.215,1950731.0
2018-09-14,223.237,223.237,221.744,222.766,1830473.0
2018-09-15,223.237,223.237,221.744,222.766,1830473.0
2018-09-16,223.237,223.237,221.744,222.766,1830473.0
2018-09-17,221.508,222.53,219.7,220.958,1254347.0
2018-09-18,221.744,222.844,218.364,221.115,2440246.0
2018-09-19,222.53,223.316,219.15,221.587,2325483.0
2018-09-20,222.687,222.687,218.914,219.543,1356715.0
2018-09-21,220.172,222.687,219.386,222.53,4176143.0
2018-09-22,220.172,222.687,219.386,222.53,4176143.0
2018-09-23,220.172,222.687,219.386,222.53,4176143.0
2018-09-24,222.373,226.224,221.665,224.573,2213281.0
2018-09-25,224.888,225.36,220.25,220.879,1297007.0
2018-09-26,219.936,223.473,219.936,223.001,808959.0
2018-09-27,220.879,221.901,217.185,218.521,1082369.0
2018-09-28,220.486,221.508,218.285,219.228,1928757.0
2018-09-29,220.486,221.508,218.285,219.228,1928757.0
2018-09-30,220.486,221.508,218.285,219.228,1928757.0
2018-10-01,219.071,224.809,217.892,222.923,2289962.0
2018-10-02,223.159,223.866,219.464,221.115,1272045.0
2018-10-03,222.294,222.294,217.578,218.285,1183361.0
2018-10-04,218.442,220.879,216.713,218.442,1658731.0
2018-10-05,219.857,220.958,215.22,216.163,1419455.0
2018-10-06,219.857,220.958,215.22,216.163,1419455.0
2018-10-07,219.857,220.958,215.22,216.163,1419455.0
2018-10-08,217.735,218.128,213.883,213.883,2033378.0
2018-10-09,214.119,215.534,209.403,211.761,2039515.0
2018-10-10,211.997,212.075,206.023,207.516,2057759.0
2018-10-11,211.604,216.241,202.8,216.241,6734692.0
2018-10-12,218.049,223.08,217.342,222.373,5056927.0
2018-10-13,218.049,223.08,217.342,222.373,5056927.0
2018-10-14,218.049,223.08,217.342,222.373,5056927.0
2018-10-15,220.879,226.46,220.879,222.608,2645931.0
2018-10-16,224.967,231.727,222.923,229.761,2388696.0
2018-10-17,231.569,235.264,229.054,232.12,2697487.0
2018-10-18,232.513,235.342,227.639,229.84,2413971.0
2018-10-19,230.783,230.783,220.958,221.822,1777364.0
2018-10-20,230.783,230.783,220.958,221.822,1777364.0
2018-10-21,230.783,230.783,220.958,221.822,1777364.0
2018-10-22,224.652,228.189,223.473,226.224,1878261.0
2018-10-23,225.674,226.853,224.338,225.281,2081367.0
2018-10-24,227.482,235.185,226.46,231.255,1938102.0
2018-10-25,228.032,228.032,224.416,225.831,1933177.0
2018-10-26,224.338,228.975,222.53,222.923,1341553.0
2018-10-27,224.338,228.975,222.53,222.923,1341553.0
2018-10-28,224.338,228.975,222.53,222.923,1341553.0
2018-10-29,225.045,233.22,224.809,229.211,2086672.0
2018-10-30,228.975,230.233,223.866,226.774,1171207.0
2018-10-31,227.325,232.12,225.202,230.547,2625146.0
2018-11-01,228.032,236.364,228.032,235.421,1417897.0
2018-11-02,240.609,247.998,239.273,244.853,2333102.0
2018-11-03,240.609,247.998,239.273,244.853,2333102.0
2018-11-04,240.609,247.998,239.273,244.853,2333102.0
2018-11-05,245.64,246.347,237.858,238.172,1359045.0
2018-11-06,238.251,246.897,237.779,244.618,2370987.0
2018-11-07,242.731,245.089,240.53,243.517,1942945.0
2018-11-08,244.303,246.347,240.923,242.888,1449593.0
2018-11-09,243.91,246.583,240.766,241.945,1204128.0
2018-11-10,243.91,246.583,240.766,241.945,1204128.0
2018-11-11,243.91,246.583,240.766,241.945,1204128.0
2018-11-12,245.482,247.054,235.893,238.722,1812187.0
2018-11-13,238.722,240.845,237.15,238.88,1096991.0
2018-11-14,238.172,241.238,235.893,237.779,1350643.0
2018-11-15,237.779,240.216,228.347,231.255,1251518.0
2018-11-16,232.198,235.735,229.919,231.098,1030416.0
2018-11-17,232.198,235.735,229.919,231.098,1030416.0
2018-11-18,232.198,235.735,229.919,231.098,1030416.0
2018-11-19,229.133,233.534,228.032,228.661,757475.0
2018-11-20,226.617,233.927,224.495,232.277,4681505.0
2018-11-21,231.884,234.792,229.526,234.792,830031.0
2018-11-22,233.534,238.722,233.063,235.185,490158.0
2018-11-23,233.927,238.801,233.927,237.779,372859.0
2018-11-24,233.927,238.801,233.927,237.779,372859.0
2018-11-25,233.927,238.801,233.927,237.779,372859.0
2018-11-26,238.487,243.203,236.207,237.779,775336.0
2018-11-27,236.757,239.351,234.32,236.207,1010505.0
2018-11-28,235.264,243.439,235.028,240.609,1131364.0
2018-11-29,240.294,245.954,238.329,243.674,1663692.0
2018-11-30,243.596,244.46,239.587,240.452,1271660.0
2018-12-01,243.596,244.46,239.587,240.452,1271660.0
2018-12-02,243.596,244.46,239.587,240.452,1271660.0
2018-12-03,245.011,245.011,237.307,237.779,1292940.0
2018-12-04,234.949,239.115,234.949,236.05,758379.0
2018-12-05,235.814,237.936,232.827,235.814,926986.0
2018-12-06,236.679,238.172,230.312,234.635,1165933.0
2018-12-07,235.971,240.766,235.971,238.015,1308194.0
2018-12-08,235.971,240.766,235.971,238.015,1308194.0
2018-12-09,235.971,240.766,235.971,238.015,1308194.0
2018-12-10,236.6,236.757,228.111,229.054,961395.0
2018-12-11,232.67,233.377,226.303,231.333,910673.0
2018-12-12,230.154,233.613,229.997,231.098,1136224.0
2018-12-13,233.063,235.578,227.403,228.975,1378184.0
2018-12-14,226.696,229.133,217.263,218.914,1762130.0
