,PSN LN Equity,PSN LN Equity,PSN LN Equity,PSN LN Equity,PSN LN Equity
2011-04-26,210.343,217.094,208.644,214.456,1291644.0
2011-04-27,214.903,214.948,210.432,211.192,2222597.0
2011-04-28,212.489,217.496,210.164,215.976,998343.0
2011-04-29,212.489,217.496,210.164,215.976,998343.0
2011-04-30,212.489,217.496,210.164,215.976,998343.0
2011-05-01,212.489,217.496,210.164,215.976,998343.0
2011-05-02,212.489,217.496,210.164,215.976,998343.0
2011-05-03,217.541,220.357,215.529,219.195,1255758.0
2011-05-04,219.691,223.752,216.578,217.931,2010994.0
2011-05-05,217.841,219.736,213.6,217.48,1507475.0
2011-05-06,217.751,220.503,215.044,219.059,1338369.0
2011-05-07,217.751,220.503,215.044,219.059,1338369.0
2011-05-08,217.751,220.503,215.044,219.059,1338369.0
2011-05-09,218.563,223.617,216.578,218.969,1472432.0
2011-05-10,219.511,225.512,219.15,224.429,2228290.0
2011-05-11,225.151,228.083,224.158,226.73,1422029.0
2011-05-12,224.158,226.73,222.94,226.053,952517.0
2011-05-13,227.181,227.407,223.526,224.384,770910.0
2011-05-14,227.181,227.407,223.526,224.384,770910.0
2011-05-15,227.181,227.407,223.526,224.384,770910.0
2011-05-16,223.075,223.481,218.383,220.909,1412967.0
2011-05-17,219.601,221.721,214.863,214.863,988394.0
2011-05-18,216.939,220.007,213.961,218.924,944754.0
2011-05-19,220.142,220.954,218.969,220.187,1505108.0
2011-05-20,220.548,222.443,218.563,218.969,942331.0
2011-05-21,220.548,222.443,218.563,218.969,942331.0
2011-05-22,220.548,222.443,218.563,218.969,942331.0
2011-05-23,216.397,218.067,211.885,211.885,1231729.0
2011-05-24,211.524,214.277,211.524,212.156,2070964.0
2011-05-25,211.615,214.141,209.855,213.735,1144043.0
2011-05-26,213.961,215.675,212.111,212.968,1207873.0
2011-05-27,214.638,219.917,214.051,216.307,1504479.0
2011-05-28,214.638,219.917,214.051,216.307,1504479.0
2011-05-29,214.638,219.917,214.051,216.307,1504479.0
2011-05-30,214.638,219.917,214.051,216.307,1504479.0
2011-05-31,216.803,219.736,214.232,215.314,991462.0
2011-06-01,216.217,216.217,212.472,213.69,1014707.0
2011-06-02,210.938,213.6,208.591,210.396,1238038.0
2011-06-03,211.569,212.743,207.779,209.855,812342.0
2011-06-04,211.569,212.743,207.779,209.855,812342.0
2011-06-05,211.569,212.743,207.779,209.855,812342.0
2011-06-06,209.765,210.08,207.689,209.043,659236.0
2011-06-07,208.411,210.893,206.922,207.102,1167144.0
2011-06-08,205.839,206.155,201.417,203.493,1592149.0
2011-06-09,202.906,205.749,202.455,205.207,1144619.0
2011-06-10,203.944,208.005,202.681,205.433,1584419.0
2011-06-11,203.944,208.005,202.681,205.433,1584419.0
2011-06-12,203.944,208.005,202.681,205.433,1584419.0
2011-06-13,204.26,208.321,204.26,207.779,1386422.0
2011-06-14,208.501,212.788,208.456,211.299,1315166.0
2011-06-15,210.847,213.6,210.487,211.163,1050096.0
2011-06-16,208.591,209.81,204.125,205.568,1612428.0
2011-06-17,204.531,207.87,200.786,205.704,2861453.0
2011-06-18,204.531,207.87,200.786,205.704,2861453.0
2011-06-19,204.531,207.87,200.786,205.704,2861453.0
2011-06-20,204.215,207.96,203.042,206.381,748573.0
2011-06-21,206.651,210.532,205.207,209.133,884737.0
2011-06-22,208.366,212.111,207.779,210.712,1345840.0
2011-06-23,208.817,209.313,202.997,203.944,879697.0
2011-06-24,206.877,211.705,205.884,208.366,1196247.0
2011-06-25,206.877,211.705,205.884,208.366,1196247.0
2011-06-26,206.877,211.705,205.884,208.366,1196247.0
2011-06-27,208.501,212.111,208.411,212.021,898838.0
2011-06-28,212.788,216.442,212.021,215.675,1135009.0
2011-06-29,216.803,219.104,212.021,214.277,1282196.0
2011-06-30,214.638,218.653,214.367,217.616,1115127.0
2011-07-01,219.014,219.465,216.172,217.706,811978.0
2011-07-02,219.014,219.465,216.172,217.706,811978.0
2011-07-03,219.014,219.465,216.172,217.706,811978.0
2011-07-04,218.383,222.759,216.623,221.857,923593.0
2011-07-05,221.676,222.624,217.48,221.721,1710689.0
2011-07-06,222.534,224.835,219.736,223.391,1451468.0
2011-07-07,223.842,225.827,220.684,224.293,933999.0
2011-07-08,224.745,226.504,217.48,219.285,1331280.0
2011-07-09,224.745,226.504,217.48,219.285,1331280.0
2011-07-10,224.745,226.504,217.48,219.285,1331280.0
2011-07-11,217.435,220.187,212.833,213.78,1342916.0
2011-07-12,210.532,213.6,206.967,213.464,1576078.0
2011-07-13,212.833,219.42,212.562,215.766,1297581.0
2011-07-14,213.645,217.029,211.885,214.141,1353965.0
2011-07-15,213.555,217.976,211.615,216.488,1038617.0
2011-07-16,213.555,217.976,211.615,216.488,1038617.0
2011-07-17,213.555,217.976,211.615,216.488,1038617.0
2011-07-18,214.322,214.908,206.651,207.373,838670.0
2011-07-19,208.095,209.99,206.155,206.651,823730.0
2011-07-20,207.87,213.645,206.516,209.268,1196245.0
2011-07-21,210.351,214.999,207.418,213.194,850462.0
2011-07-22,214.096,215.495,209.765,210.577,1040561.0
2011-07-23,214.096,215.495,209.765,210.577,1040561.0
2011-07-24,214.096,215.495,209.765,210.577,1040561.0
2011-07-25,206.967,209.765,205.794,208.456,911242.0
2011-07-26,209.178,210.847,205.839,206.606,952829.0
2011-07-27,205.884,211.524,204.125,206.29,859122.0
2011-07-28,204.17,208.321,203.042,207.599,752898.0
2011-07-29,206.877,209.133,204.079,208.366,1302996.0
2011-07-30,206.877,209.133,204.079,208.366,1302996.0
2011-07-31,206.877,209.133,204.079,208.366,1302996.0
2011-08-01,211.479,212.878,201.147,201.147,1858871.0
2011-08-02,200.425,203.899,198.981,199.522,1208031.0
2011-08-03,196.77,197.672,192.123,194.604,972924.0
2011-08-04,198.259,199.252,180.166,183.414,2043192.0
2011-08-05,179.534,189.686,171.999,182.512,1189593.0
2011-08-06,179.534,189.686,171.999,182.512,1189593.0
2011-08-07,179.534,189.686,171.999,182.512,1189593.0
2011-08-08,179.128,186.122,173.894,173.984,1280125.0
2011-08-09,173.623,178.09,167.712,177.684,2409071.0
2011-08-10,180.752,186.708,176.06,178.135,2167515.0
2011-08-11,183.008,183.279,172.495,181.88,1609894.0
2011-08-12,182.828,189.776,178.361,189.776,1395950.0
2011-08-13,182.828,189.776,178.361,189.776,1395950.0
2011-08-14,182.828,189.776,178.361,189.776,1395950.0
2011-08-15,191.762,193.476,186.392,188.829,617393.0
2011-08-16,187.836,189.145,184.813,186.482,738594.0
2011-08-17,186.076,187.701,180.752,184.633,1046473.0
2011-08-18,182.873,182.873,168.84,170.645,1185677.0
2011-08-19,170.239,173.262,163.02,168.75,1306077.0
2011-08-20,170.239,173.262,163.02,168.75,1306077.0
2011-08-21,170.239,173.262,163.02,168.75,1306077.0
2011-08-22,168.073,175.022,165.05,172.856,1469982.0
2011-08-23,175.879,181.113,173.443,178.677,2532622.0
2011-08-24,179.038,187.114,177.413,184.407,1990021.0
2011-08-25,187.836,196.228,186.437,194.243,1862968.0
2011-08-26,194.153,197.131,191.31,194.243,1115671.0
2011-08-27,194.153,197.131,191.31,194.243,1115671.0
2011-08-28,194.153,197.131,191.31,194.243,1115671.0
2011-08-29,194.153,197.131,191.31,194.243,1115671.0
2011-08-30,196.454,199.928,195.191,198.8,1128126.0
2011-08-31,198.981,204.982,198.981,204.982,1574698.0
2011-09-01,206.696,208.817,200.154,205.704,1460581.0
2011-09-02,203.312,205.072,197.763,200.966,817758.0
2011-09-03,203.312,205.072,197.763,200.966,817758.0
2011-09-04,203.312,205.072,197.763,200.966,817758.0
2011-09-05,196.95,197.853,194.83,195.958,1158323.0
2011-09-06,195.055,200.334,193.025,196.86,1072579.0
2011-09-07,201.643,204.846,198.8,201.101,852523.0
2011-09-08,201.959,206.787,199.297,202.906,673287.0
2011-09-09,201.011,203.583,196.138,196.815,529258.0
2011-09-10,201.011,203.583,196.138,196.815,529258.0
2011-09-11,201.011,203.583,196.138,196.815,529258.0
2011-09-12,193.251,197.311,191.807,194.965,966703.0
2011-09-13,196.589,197.582,192.393,194.108,725150.0
2011-09-14,194.379,199.342,193.837,197.266,775027.0
2011-09-15,196.725,207.509,193.747,205.704,829268.0
2011-09-16,207.102,209.268,203.132,205.027,899698.0
2011-09-17,207.102,209.268,203.132,205.027,899698.0
2011-09-18,207.102,209.268,203.132,205.027,899698.0
2011-09-19,200.56,204.305,198.394,198.62,928202.0
2011-09-20,195.913,208.682,195.913,208.456,650987.0
2011-09-21,207.554,214.953,207.463,212.066,1446356.0
2011-09-22,208.005,208.23,204.034,205.072,1048322.0
2011-09-23,207.238,208.05,200.515,207.689,521791.0
2011-09-24,207.238,208.05,200.515,207.689,521791.0
2011-09-25,207.238,208.05,200.515,207.689,521791.0
2011-09-26,203.718,213.149,203.718,205.839,1075287.0
2011-09-27,211.073,211.795,207.463,207.689,1248027.0
2011-09-28,206.245,209.81,205.298,206.516,916292.0
2011-09-29,204.982,208.005,204.486,207.644,574130.0
2011-09-30,205.704,206.245,203.312,205.523,814213.0
2011-10-01,205.704,206.245,203.312,205.523,814213.0
2011-10-02,205.704,206.245,203.312,205.523,814213.0
2011-10-03,202.365,204.215,201.192,202.816,557961.0
2011-10-04,200.334,201.688,194.469,198.53,971714.0
2011-10-05,203.222,210.487,202.771,208.456,1472201.0
2011-10-06,211.569,220.548,209.9,218.337,1663451.0
2011-10-07,219.104,220.729,214.863,218.834,1139682.0
2011-10-08,219.104,220.729,214.863,218.834,1139682.0
2011-10-09,219.104,220.729,214.863,218.834,1139682.0
2011-10-10,220.774,226.053,217.39,222.804,684016.0
2011-10-11,220.548,221.676,214.683,218.879,1060868.0
2011-10-12,217.029,222.534,215.63,220.458,1623999.0
2011-10-13,220.458,223.842,218.653,219.375,1451571.0
2011-10-14,220.368,223.346,217.57,218.969,590234.0
2011-10-15,220.368,223.346,217.57,218.969,590234.0
2011-10-16,220.368,223.346,217.57,218.969,590234.0
2011-10-17,219.556,224.609,217.209,218.112,747430.0
2011-10-18,215.63,221.135,215.63,220.909,609019.0
2011-10-19,221.767,223.617,218.834,222.308,751629.0
2011-10-20,217.886,222.759,217.886,219.691,768774.0
2011-10-21,219.872,223.12,218.518,219.465,555017.0
2011-10-22,219.872,223.12,218.518,219.465,555017.0
2011-10-23,219.872,223.12,218.518,219.465,555017.0
2011-10-24,221.496,230.791,219.15,226.955,947274.0
2011-10-25,225.376,229.888,225.196,228.76,658228.0
2011-10-26,227.407,230.114,225.421,229.437,787265.0
2011-10-27,233.949,237.108,232.595,233.949,1056805.0
2011-10-28,234.626,234.626,228.535,230.339,1216891.0
2011-10-29,234.626,234.626,228.535,230.339,1216891.0
2011-10-30,234.626,234.626,228.535,230.339,1216891.0
2011-10-31,231.693,231.919,224.564,224.564,1021097.0
2011-11-01,220.323,222.082,214.457,220.097,1166674.0
2011-11-02,223.6,227.922,219.369,227.103,870108.0
2011-11-03,224.51,236.566,224.328,235.201,1302003.0
2011-11-04,234.064,234.291,223.6,228.604,1100839.0
2011-11-05,234.064,234.291,223.6,228.604,1100839.0
2011-11-06,234.064,234.291,223.6,228.604,1100839.0
2011-11-07,227.922,230.879,223.737,225.784,795846.0
2011-11-08,227.376,230.197,222.463,222.918,1552104.0
2011-11-09,222.872,224.692,217.231,221.143,1095098.0
2011-11-10,216.594,223.191,216.139,217.868,711634.0
2011-11-11,219.369,223.191,216.412,221.325,800151.0
2011-11-12,219.369,223.191,216.412,221.325,800151.0
2011-11-13,219.369,223.191,216.412,221.325,800151.0
2011-11-14,223.373,225.329,218.232,223.646,535334.0
2011-11-15,220.78,226.148,219.187,224.374,1284115.0
2011-11-16,223.373,229.742,222.281,226.33,1045353.0
2011-11-17,224.555,229.287,222.326,227.695,948062.0
2011-11-18,226.33,228.604,219.551,225.192,1120618.0
2011-11-19,226.33,228.604,219.551,225.192,1120618.0
2011-11-20,226.33,228.604,219.551,225.192,1120618.0
2011-11-21,223.737,226.239,216.048,216.776,1454573.0
2011-11-22,218.823,220.598,212.272,212.636,1217742.0
2011-11-23,209.952,213.774,208.178,208.997,919362.0
2011-11-24,210.043,214.82,208.451,210.043,957170.0
2011-11-25,210.18,213.683,206.404,210.862,754526.0
2011-11-26,210.18,213.683,206.404,210.862,754526.0
2011-11-27,210.18,213.683,206.404,210.862,754526.0
2011-11-28,212.454,219.46,210.18,217.14,878210.0
2011-11-29,216.913,223.737,216.458,222.963,1459625.0
2011-11-30,220.325,225.875,216.822,224.374,1316304.0
2011-12-01,224.51,228.604,220.962,225.147,1811872.0
2011-12-02,227.103,232.699,226.603,232.016,900014.0
2011-12-03,227.103,232.699,226.603,232.016,900014.0
2011-12-04,227.103,232.699,226.603,232.016,900014.0
2011-12-05,233.381,236.111,223.555,223.555,917764.0
2011-12-06,222.053,226.011,221.007,222.099,638627.0
2011-12-07,223.054,224.419,215.593,218.414,632300.0
2011-12-08,218.368,219.278,213.364,214.274,943689.0
2011-12-09,212.864,220.325,212.864,219.142,902212.0
2011-12-10,212.864,220.325,212.864,219.142,902212.0
2011-12-11,212.864,220.325,212.864,219.142,902212.0
2011-12-12,217.731,218.732,213.364,213.364,667435.0
2011-12-13,213.819,216.685,211.226,216.685,1164657.0
2011-12-14,214.092,216.867,208.951,210.043,763323.0
2011-12-15,210.498,215.093,208.223,213.319,618707.0
2011-12-16,213.956,214.047,209.088,209.315,879231.0
2011-12-17,213.956,214.047,209.088,209.315,879231.0
2011-12-18,213.956,214.047,209.088,209.315,879231.0
2011-12-19,207.586,208.815,202.264,202.992,1125374.0
2011-12-20,202.992,209.725,201.445,208.087,845162.0
2011-12-21,210.862,213.774,208.36,209.224,968217.0
2011-12-22,210.407,213.774,208.633,211.226,563232.0
2011-12-23,213.319,213.319,209.861,209.861,141878.0
2011-12-24,213.319,213.319,209.861,209.861,141878.0
2011-12-25,213.319,213.319,209.861,209.861,141878.0
2011-12-26,213.319,213.319,209.861,209.861,141878.0
2011-12-27,213.319,213.319,209.861,209.861,141878.0
2011-12-28,208.86,212.682,204.402,209.952,475436.0
2011-12-29,210.407,211.408,208.041,211.135,331877.0
2011-12-30,211.772,213.819,208.451,213.819,210138.0
2011-12-31,211.772,213.819,208.451,213.819,210138.0
2012-01-01,211.772,213.819,208.451,213.819,210138.0
2012-01-02,211.772,213.819,208.451,213.819,210138.0
2012-01-03,218.687,221.052,209.179,214.501,718211.0
2012-01-04,214.865,217.049,212.909,214.82,899816.0
2012-01-05,214.137,216.549,213.41,215.184,621524.0
2012-01-06,215.184,219.324,214.774,218.823,607523.0
2012-01-07,215.184,219.324,214.774,218.823,607523.0
2012-01-08,215.184,219.324,214.774,218.823,607523.0
2012-01-09,221.962,230.424,221.962,230.424,1604030.0
2012-01-10,230.879,234.973,230.424,230.424,1396205.0
2012-01-11,231.107,231.107,225.738,227.331,1085774.0
2012-01-12,228.149,234.973,228.149,234.973,824194.0
2012-01-13,236.338,237.931,232.699,234.519,660239.0
2012-01-14,236.338,237.931,232.699,234.519,660239.0
2012-01-15,236.338,237.931,232.699,234.519,660239.0
2012-01-16,232.926,237.703,232.926,236.338,403513.0
2012-01-17,239.978,240.66,235.883,236.566,547953.0
2012-01-18,236.793,238.613,233.154,237.703,521408.0
2012-01-19,237.931,238.84,236.338,237.248,742728.0
2012-01-20,238.158,242.935,236.338,237.021,589240.0
2012-01-21,238.158,242.935,236.338,237.021,589240.0
2012-01-22,238.158,242.935,236.338,237.021,589240.0
2012-01-23,236.566,238.84,235.428,238.613,571278.0
2012-01-24,237.248,239.75,232.699,236.338,608480.0
2012-01-25,236.338,238.158,232.471,234.291,548692.0
2012-01-26,235.656,240.433,235.656,235.883,543106.0
2012-01-27,236.566,237.931,234.064,235.656,389861.0
2012-01-28,236.566,237.931,234.064,235.656,389861.0
2012-01-29,236.566,237.931,234.064,235.656,389861.0
2012-01-30,234.291,237.021,232.016,234.291,558934.0
2012-01-31,235.883,240.66,235.201,239.523,733320.0
2012-02-01,239.978,243.162,237.703,242.48,1156017.0
2012-02-02,242.707,247.257,240.66,241.115,807402.0
2012-02-03,239.978,249.531,239.978,249.531,1078927.0
2012-02-04,239.978,249.531,239.978,249.531,1078927.0
2012-02-05,239.978,249.531,239.978,249.531,1078927.0
2012-02-06,247.484,250.669,243.39,250.214,819038.0
2012-02-07,252.261,255.218,246.347,254.991,1156292.0
2012-02-08,254.763,254.763,245.664,248.394,921548.0
2012-02-09,249.304,254.308,248.167,249.759,838105.0
2012-02-10,249.076,251.351,246.574,250.669,745995.0
2012-02-11,249.076,251.351,246.574,250.669,745995.0
2012-02-12,249.076,251.351,246.574,250.669,745995.0
2012-02-13,251.579,255.446,251.579,254.308,495922.0
2012-02-14,252.488,257.265,252.034,255.673,506910.0
2012-02-15,257.265,260.45,255.446,258.175,815316.0
2012-02-16,257.265,259.995,252.488,257.038,1139569.0
2012-02-17,261.132,269.548,261.132,267.501,1468351.0
2012-02-18,261.132,269.548,261.132,267.501,1468351.0
2012-02-19,261.132,269.548,261.132,267.501,1468351.0
2012-02-20,268.866,281.149,267.501,277.055,1895215.0
2012-02-21,277.282,277.282,272.733,274.78,1461747.0
2012-02-22,274.325,280.012,273.87,278.647,961068.0
2012-02-23,278.42,283.651,277.965,282.742,1668795.0
2012-02-24,282.287,284.561,276.145,276.6,1754125.0
2012-02-25,282.287,284.561,276.145,276.6,1754125.0
2012-02-26,282.287,284.561,276.145,276.6,1754125.0
2012-02-27,276.827,287.291,275.235,285.244,1102156.0
2012-02-28,318.909,341.201,318.909,321.411,7267163.0
2012-02-29,314.359,320.046,305.488,307.308,3126400.0
2012-03-01,305.488,314.814,304.806,306.853,1373517.0
2012-03-02,307.535,307.535,296.617,297.754,2188056.0
2012-03-03,307.535,307.535,296.617,297.754,2188056.0
2012-03-04,307.535,307.535,296.617,297.754,2188056.0
2012-03-05,297.299,298.664,290.021,292.523,2106540.0
2012-03-06,292.068,292.978,287.063,288.656,2181517.0
2012-03-07,290.93,299.574,289.793,297.982,1351318.0
2012-03-08,295.935,302.076,295.935,301.166,860266.0
2012-03-09,304.123,308.9,302.531,305.033,865081.0
2012-03-10,304.123,308.9,302.531,305.033,865081.0
2012-03-11,304.123,308.9,302.531,305.033,865081.0
2012-03-12,302.304,306.398,301.166,304.806,913399.0
2012-03-13,307.535,311.63,306.398,309.355,1503354.0
2012-03-14,311.175,313.677,305.943,306.398,1008124.0
2012-03-15,307.081,311.857,306.398,310.038,989077.0
2012-03-16,309.583,315.497,308.218,308.673,1299773.0
2012-03-17,309.583,315.497,308.218,308.673,1299773.0
2012-03-18,309.583,315.497,308.218,308.673,1299773.0
2012-03-19,309.81,311.402,304.806,305.488,551964.0
2012-03-20,305.033,305.033,297.527,300.257,1305747.0
2012-03-21,301.849,309.81,301.849,307.308,994103.0
2012-03-22,307.308,307.308,298.892,300.711,917505.0
2012-03-23,297.072,301.166,290.703,291.84,1373230.0
2012-03-24,297.072,301.166,290.703,291.84,1373230.0
2012-03-25,297.072,301.166,290.703,291.84,1373230.0
2012-03-26,297.299,301.394,291.158,301.394,1422073.0
2012-03-27,303.669,303.669,298.892,300.939,917727.0
2012-03-28,300.484,302.304,296.617,298.664,861180.0
2012-03-29,298.437,298.892,285.926,290.93,1058498.0
2012-03-30,291.84,294.57,289.566,291.158,913339.0
2012-03-31,291.84,294.57,289.566,291.158,913339.0
2012-04-01,291.84,294.57,289.566,291.158,913339.0
2012-04-02,292.978,293.66,287.746,293.205,1005239.0
2012-04-03,296.617,296.617,286.381,288.883,963770.0
2012-04-04,288.883,288.883,280.239,281.377,1036989.0
2012-04-05,282.059,287.746,280.467,285.699,875762.0
2012-04-06,282.059,287.746,280.467,285.699,875762.0
2012-04-07,282.059,287.746,280.467,285.699,875762.0
2012-04-08,282.059,287.746,280.467,285.699,875762.0
2012-04-09,282.059,287.746,280.467,285.699,875762.0
2012-04-10,282.059,285.926,279.784,279.784,1015838.0
2012-04-11,279.102,290.021,278.875,288.883,1565842.0
2012-04-12,286.608,292.068,282.969,289.793,1780417.0
2012-04-13,289.793,296.39,287.518,290.93,1487433.0
2012-04-14,289.793,296.39,287.518,290.93,1487433.0
2012-04-15,289.793,296.39,287.518,290.93,1487433.0
2012-04-16,290.021,290.021,282.514,284.789,1475991.0
2012-04-17,283.879,292.523,281.149,291.385,1404406.0
2012-04-18,291.84,291.84,283.196,288.656,1123293.0
2012-04-19,290.93,296.617,289.566,295.707,1363672.0
2012-04-20,294.797,294.797,290.021,291.613,1316945.0
2012-04-21,294.797,294.797,290.021,291.613,1316945.0
2012-04-22,294.797,294.797,290.021,291.613,1316945.0
2012-04-23,291.158,292.068,280.012,281.149,1015472.0
2012-04-24,281.832,286.836,281.149,284.561,1308127.0
2012-04-25,286.154,288.883,283.651,284.334,1865319.0
2012-04-26,285.699,290.93,285.699,290.475,763138.0
2012-04-27,288.201,292.978,285.471,291.158,682845.0
2012-04-28,288.201,292.978,285.471,291.158,682845.0
2012-04-29,288.201,292.978,285.471,291.158,682845.0
2012-04-30,291.613,293.433,284.561,285.926,763196.0
2012-05-01,286.154,286.836,281.832,285.699,646920.0
2012-05-02,287.746,290.248,285.471,287.746,922810.0
2012-05-03,288.201,289.566,284.106,284.789,871671.0
2012-05-04,284.561,284.561,267.956,268.184,1964456.0
2012-05-05,284.561,284.561,267.956,268.184,1964456.0
2012-05-06,284.561,284.561,267.956,268.184,1964456.0
2012-05-07,284.561,284.561,267.956,268.184,1964456.0
2012-05-08,270.231,270.686,255.218,256.355,1375170.0
