,ULVR LN Equity,ULVR LN Equity,ULVR LN Equity,ULVR LN Equity,ULVR LN Equity
2017-01-17,2676.12,2682.034,2618.167,2618.167,3770783.0
2017-01-18,2641.427,2657.591,2635.119,2645.764,2567872.0
2017-01-19,2654.043,2654.043,2628.811,2633.936,2213926.0
2017-01-20,2635.907,2658.774,2613.041,2650.1,2708987.0
2017-01-21,2635.907,2658.774,2613.041,2650.1,2708987.0
2017-01-22,2635.907,2658.774,2613.041,2650.1,2708987.0
2017-01-23,2618.561,2660.351,2597.272,2640.638,3015591.0
2017-01-24,2644.581,2650.1,2628.417,2643.792,2642415.0
2017-01-25,2649.312,2662.716,2630.388,2640.244,3222361.0
2017-01-26,2538.924,2586.233,2502.259,2516.058,5411985.0
2017-01-27,2515.269,2551.539,2515.269,2549.568,3429519.0
2017-01-28,2515.269,2551.539,2515.269,2549.568,3429519.0
2017-01-29,2515.269,2551.539,2515.269,2549.568,3429519.0
2017-01-30,2531.827,2546.02,2523.154,2542.078,3683678.0
2017-01-31,2564.55,2574.011,2544.837,2544.837,4280615.0
2017-02-01,2562.578,2574.011,2522.366,2525.914,4568517.0
2017-02-02,2521.577,2572.434,2519.606,2560.607,3999069.0
2017-02-03,2572.04,2592.935,2555.876,2577.165,2409244.0
2017-02-04,2572.04,2592.935,2555.876,2577.165,2409244.0
2017-02-05,2572.04,2592.935,2555.876,2577.165,2409244.0
2017-02-06,2582.29,2595.3,2568.098,2572.829,1594305.0
2017-02-07,2570.069,2618.955,2564.944,2593.329,2408151.0
2017-02-08,2594.906,2635.907,2580.713,2635.907,3692633.0
2017-02-09,2648.374,2666.661,2629.293,2647.579,2295462.0
2017-02-10,2650.759,2662.288,2616.571,2632.075,2690903.0
2017-02-11,2650.759,2662.288,2616.571,2632.075,2690903.0
2017-02-12,2650.759,2662.288,2616.571,2632.075,2690903.0
2017-02-13,2625.317,2634.46,2614.584,2622.932,2040606.0
2017-02-14,2618.957,2644.001,2611.801,2612.199,3508748.0
2017-02-15,2618.162,2640.423,2602.26,2633.665,3471998.0
2017-02-16,2638.833,2661.493,2635.653,2661.493,2451046.0
2017-02-17,2671.431,3059.425,2657.915,3018.876,22293474.0
2017-02-18,2671.431,3059.425,2657.915,3018.876,22293474.0
2017-02-19,2671.431,3059.425,2657.915,3018.876,22293474.0
2017-02-20,2802.618,2825.277,2746.168,2820.904,7716482.0
2017-02-21,2817.326,2855.49,2798.642,2851.514,6374944.0
2017-02-22,2828.457,3057.04,2820.507,3014.106,12392500.0
2017-02-23,3001.385,3012.118,2975.943,2996.217,5268436.0
2017-02-24,2970.377,3004.565,2969.979,2999.795,2854532.0
2017-02-25,2970.377,3004.565,2969.979,2999.795,2854532.0
2017-02-26,2970.377,3004.565,2969.979,2999.795,2854532.0
2017-02-27,3021.261,3057.04,3021.261,3045.909,4689002.0
2017-02-28,3050.679,3065.785,3024.839,3036.368,3005734.0
2017-03-01,3051.474,3076.916,3033.187,3072.543,2854482.0
2017-03-02,3070.158,3070.556,3035.175,3067.375,3633592.0
2017-03-03,3061.015,3078.904,3048.691,3068.568,2218309.0
2017-03-04,3061.015,3078.904,3048.691,3068.568,2218309.0
2017-03-05,3061.015,3078.904,3048.691,3068.568,2218309.0
2017-03-06,3068.568,3082.879,3056.244,3081.687,2049194.0
2017-03-07,3094.01,3148.472,3092.818,3113.489,3193363.0
2017-03-08,3111.104,3128.198,3095.203,3101.961,2776806.0
2017-03-09,3112.694,3185.046,3099.973,3182.263,4518650.0
2017-03-10,3175.107,3222.016,3169.542,3208.5,3786588.0
2017-03-11,3175.107,3222.016,3169.542,3208.5,3786588.0
2017-03-12,3175.107,3222.016,3169.542,3208.5,3786588.0
2017-03-13,3219.234,3219.234,3168.747,3171.927,2437091.0
2017-03-14,3180.275,3227.979,3167.952,3213.668,1954584.0
2017-03-15,3188.226,3225.992,3181.865,3212.078,4171695.0
2017-03-16,3237.52,3250.241,3204.525,3221.221,2691906.0
2017-03-17,3209.295,3231.955,3192.996,3212.078,4108430.0
2017-03-18,3209.295,3231.955,3192.996,3212.078,4108430.0
2017-03-19,3209.295,3231.955,3192.996,3212.078,4108430.0
2017-03-20,3212.078,3235.93,3201.742,3233.942,2037322.0
2017-03-21,3246.663,3248.651,3191.804,3202.935,3195644.0
2017-03-22,3191.009,3227.979,3191.009,3200.549,2797538.0
2017-03-23,3192.996,3198.562,3160.796,3192.996,2538917.0
2017-03-24,3208.898,3211.68,3178.685,3194.586,1826689.0
2017-03-25,3208.898,3211.68,3178.685,3194.586,1826689.0
2017-03-26,3208.898,3211.68,3178.685,3194.586,1826689.0
2017-03-27,3180.673,3206.91,3178.685,3194.189,1809605.0
2017-03-28,3179.48,3185.841,3164.374,3185.046,1722007.0
2017-03-29,3202.935,3204.922,3172.722,3204.922,1717990.0
2017-03-30,3204.922,3204.922,3160.398,3175.902,1954133.0
2017-03-31,3144.895,3156.423,3125.813,3132.174,3182007.0
2017-04-01,3144.895,3156.423,3125.813,3132.174,3182007.0
2017-04-02,3144.895,3156.423,3125.813,3132.174,3182007.0
2017-04-03,3140.522,3142.907,3117.862,3118.26,3395737.0
2017-04-04,3123.428,3134.559,3106.334,3130.583,2300378.0
2017-04-05,3128.596,3160.796,3120.247,3132.174,1661488.0
2017-04-06,3107.924,3174.312,3086.06,3162.784,3273356.0
2017-04-07,3162.386,3213.668,3155.628,3212.475,2021404.0
2017-04-08,3162.386,3213.668,3155.628,3212.475,2021404.0
2017-04-09,3162.386,3213.668,3155.628,3212.475,2021404.0
2017-04-10,3216.053,3225.594,3189.816,3223.209,1457542.0
2017-04-11,3204.127,3235.135,3204.127,3213.271,1931961.0
2017-04-12,3211.68,3244.676,3202.537,3232.352,1697187.0
2017-04-13,3216.848,3221.619,3200.549,3206.91,1851057.0
2017-04-14,3216.848,3221.619,3200.549,3206.91,1851057.0
2017-04-15,3216.848,3221.619,3200.549,3206.91,1851057.0
2017-04-16,3216.848,3221.619,3200.549,3206.91,1851057.0
2017-04-17,3216.848,3221.619,3200.549,3206.91,1851057.0
2017-04-18,3219.234,3221.619,3152.845,3152.845,2723044.0
2017-04-19,3142.509,3146.087,3115.08,3130.583,3078825.0
2017-04-20,3165.964,3188.226,3136.149,3140.522,4680530.0
2017-04-21,3129.391,3141.714,3090.432,3130.583,2166417.0
2017-04-22,3129.391,3141.714,3090.432,3130.583,2166417.0
2017-04-23,3129.391,3141.714,3090.432,3130.583,2166417.0
2017-04-24,3174.71,3220.426,3169.144,3196.972,3128782.0
2017-04-25,3212.873,3222.811,3186.636,3191.804,2508326.0
2017-04-26,3192.201,3199.357,3173.915,3186.238,2265552.0
2017-04-27,3171.529,3181.07,3150.063,3155.231,1847150.0
2017-04-28,3155.628,3162.386,3139.727,3158.013,2677191.0
2017-04-29,3155.628,3162.386,3139.727,3158.013,2677191.0
2017-04-30,3155.628,3162.386,3139.727,3158.013,2677191.0
2017-05-01,3155.628,3162.386,3139.727,3158.013,2677191.0
2017-05-02,3177.492,3213.271,3173.12,3204.127,2558425.0
2017-05-03,3200.152,3208.103,3177.89,3201.345,1817475.0
2017-05-04,3221.14,3236.761,3189.497,3208.323,2800984.0
2017-05-05,3198.309,3214.731,3192.702,3194.704,1788281.0
2017-05-06,3198.309,3214.731,3192.702,3194.704,1788281.0
2017-05-07,3198.309,3214.731,3192.702,3194.704,1788281.0
2017-05-08,3196.306,3244.371,3185.492,3244.371,4927442.0
2017-05-09,3239.164,3274.412,3235.559,3241.167,2555345.0
2017-05-10,3225.946,3267.602,3213.93,3267.602,2820001.0
2017-05-11,3263.597,3295.24,3242.769,3272.809,2751872.0
2017-05-12,3278.818,3286.428,3259.592,3286.428,2017510.0
2017-05-13,3278.818,3286.428,3259.592,3286.428,2017510.0
2017-05-14,3278.818,3286.428,3259.592,3286.428,2017510.0
2017-05-15,3282.022,3300.046,3274.412,3296.842,2155137.0
2017-05-16,3297.643,3341.702,3294.038,3329.686,2531152.0
2017-05-17,3333.291,3352.517,3312.463,3327.683,3399285.0
2017-05-18,3350.514,3350.514,3266.401,3284.025,2832549.0
2017-05-19,3298.043,3330.087,3289.232,3314.866,2433062.0
2017-05-20,3298.043,3330.087,3289.232,3314.866,2433062.0
2017-05-21,3298.043,3330.087,3289.232,3314.866,2433062.0
2017-05-22,3325.28,3366.135,3316.468,3360.127,2204503.0
2017-05-23,3362.53,3383.358,3352.517,3356.522,2240732.0
2017-05-24,3345.307,3392.971,3344.106,3374.547,2706869.0
2017-05-25,3380.154,3435.429,3380.154,3420.208,1872879.0
2017-05-26,3431.423,3458.259,3425.015,3453.052,3949873.0
2017-05-27,3431.423,3458.259,3425.015,3453.052,3949873.0
2017-05-28,3431.423,3458.259,3425.015,3453.052,3949873.0
2017-05-29,3431.423,3458.259,3425.015,3453.052,189.0
2017-05-30,3424.614,3452.652,3400.582,3452.652,2650690.0
2017-05-31,3464.267,3499.515,3463.066,3469.875,5792657.0
2017-06-01,3461.063,3512.733,3454.254,3460.663,2422635.0
2017-06-02,3501.518,3514.335,3485.095,3502.719,4206827.0
2017-06-03,3501.518,3514.335,3485.095,3502.719,4206827.0
2017-06-04,3501.518,3514.335,3485.095,3502.719,4206827.0
2017-06-05,3494.708,3511.932,3478.687,3487.899,2432932.0
2017-06-06,3483.894,3516.338,3476.684,3500.717,2544888.0
2017-06-07,3488.3,3512.733,3468.673,3478.687,2390014.0
2017-06-08,3473.079,3485.496,3414.2,3419.808,2794572.0
2017-06-09,3475.883,3513.133,3440.235,3467.472,3846991.0
2017-06-10,3475.883,3513.133,3440.235,3467.472,3846991.0
2017-06-11,3475.883,3513.133,3440.235,3467.472,3846991.0
2017-06-12,3452.251,3469.474,3431.824,3445.042,2335018.0
2017-06-13,3441.437,3443.84,3404.186,3409.794,2667481.0
2017-06-14,3393.772,3439.033,3385.361,3398.178,3428485.0
2017-06-15,3385.361,3410.595,3365.334,3404.587,3463466.0
2017-06-16,3410.996,3457.859,3407.791,3425.816,5950234.0
2017-06-17,3410.996,3457.859,3407.791,3425.816,5950234.0
2017-06-18,3410.996,3457.859,3407.791,3425.816,5950234.0
2017-06-19,3449.047,3462.265,3425.816,3453.453,1895176.0
2017-06-20,3464.668,3509.528,3458.66,3458.66,2651438.0
2017-06-21,3449.047,3456.257,3426.216,3449.447,2379349.0
2017-06-22,3448.246,3464.267,3433.025,3446.243,4289606.0
2017-06-23,3435.429,3450.649,3419.808,3433.025,3204427.0
2017-06-24,3435.429,3450.649,3419.808,3433.025,3204427.0
2017-06-25,3435.429,3450.649,3419.808,3433.025,3204427.0
2017-06-26,3433.025,3495.109,3433.025,3470.676,5209231.0
2017-06-27,3460.663,3471.077,3435.829,3445.843,2826588.0
2017-06-28,3430.222,3461.063,3401.783,3422.611,4264734.0
2017-06-29,3412.197,3436.63,3321.275,3329.686,3122403.0
2017-06-30,3320.874,3374.547,3312.863,3328.484,3259196.0
2017-07-01,3320.874,3374.547,3312.863,3328.484,3259196.0
2017-07-02,3320.874,3374.547,3312.863,3328.484,3259196.0
2017-07-03,3326.882,3354.119,3315.267,3342.503,3278035.0
2017-07-04,3334.493,3343.304,3324.479,3325.28,1688359.0
2017-07-05,3324.079,3352.116,3319.673,3333.291,3189308.0
2017-07-06,3325.28,3334.893,3273.21,3306.455,3569722.0
2017-07-07,3312.463,3370.141,3308.457,3346.909,3635766.0
2017-07-08,3312.463,3370.141,3308.457,3346.909,3635766.0
2017-07-09,3312.463,3370.141,3308.457,3346.909,3635766.0
2017-07-10,3369.74,3414.2,3350.915,3368.138,3300109.0
2017-07-11,3362.13,3401.783,3357.724,3382.557,4165099.0
2017-07-12,3387.764,3430.222,3387.764,3415.402,3773305.0
2017-07-13,3422.611,3445.042,3408.192,3424.614,4479575.0
2017-07-14,3424.213,3447.845,3407.791,3415.402,3748904.0
2017-07-15,3424.213,3447.845,3407.791,3415.402,3748904.0
2017-07-16,3424.213,3447.845,3407.791,3415.402,3748904.0
2017-07-17,3423.813,3441.437,3413.799,3424.614,2452562.0
2017-07-18,3433.025,3463.466,3427.017,3437.031,1922654.0
2017-07-19,3435.028,3475.483,3431.023,3455.856,2088513.0
2017-07-20,3471.077,3520.343,3467.472,3515.937,2585208.0
2017-07-21,3501.518,3547.58,3501.518,3507.125,2326639.0
2017-07-22,3501.518,3547.58,3501.518,3507.125,2326639.0
2017-07-23,3501.518,3547.58,3501.518,3507.125,2326639.0
2017-07-24,3513.534,3513.534,3456.657,3471.477,3418347.0
2017-07-25,3471.477,3505.523,3471.077,3475.483,1968315.0
2017-07-26,3482.292,3523.948,3477.085,3489.902,2794236.0
2017-07-27,3483.493,3522.346,3472.278,3493.106,1652251.0
2017-07-28,3488.7,3489.101,3440.235,3466.27,2362670.0
2017-07-29,3488.7,3489.101,3440.235,3466.27,2362670.0
2017-07-30,3488.7,3489.101,3440.235,3466.27,2362670.0
2017-07-31,3456.257,3494.308,3449.047,3461.864,1940968.0
2017-08-01,3491.905,3493.507,3438.633,3451.05,2169523.0
2017-08-02,3460.663,3467.872,3432.625,3447.445,2315311.0
2017-08-03,3440.85,3507.028,3431.569,3490.484,3390148.0
2017-08-04,3491.694,3520.748,3480.799,3516.309,2249717.0
2017-08-05,3491.694,3520.748,3480.799,3516.309,2249717.0
2017-08-06,3491.694,3520.748,3480.799,3516.309,2249717.0
2017-08-07,3518.327,3546.17,3513.484,3545.363,1217280.0
2017-08-08,3550.609,3570.785,3531.643,3559.89,1495967.0
2017-08-09,3547.784,3577.241,3540.117,3574.417,3127071.0
2017-08-10,3569.171,3569.171,3524.783,3537.292,1821301.0
2017-08-11,3529.625,3570.785,3514.695,3530.029,1907030.0
2017-08-12,3529.625,3570.785,3514.695,3530.029,1907030.0
2017-08-13,3529.625,3570.785,3514.695,3530.029,1907030.0
2017-08-14,3539.31,3570.785,3526.801,3561.1,1432781.0
2017-08-15,3565.943,3608.716,3565.943,3608.716,1789367.0
2017-08-16,3622.032,3632.121,3603.47,3603.47,2081294.0
2017-08-17,3605.488,3626.875,3596.207,3599.839,2299144.0
2017-08-18,3585.312,3601.453,3567.153,3594.189,2127409.0
2017-08-19,3585.312,3601.453,3567.153,3594.189,2127409.0
2017-08-20,3585.312,3601.453,3567.153,3594.189,2127409.0
2017-08-21,3576.031,3607.102,3566.75,3603.47,1448090.0
2017-08-22,3624.454,3649.876,3624.05,3644.226,2598203.0
2017-08-23,3640.191,3654.718,3626.471,3643.419,1552199.0
2017-08-24,3647.858,3662.788,3635.752,3647.051,1872390.0
2017-08-25,3636.963,3651.086,3624.454,3640.191,1228193.0
2017-08-26,3636.963,3651.086,3624.454,3640.191,1228193.0
2017-08-27,3636.963,3651.086,3624.454,3640.191,1228193.0
2017-08-28,3636.963,3651.086,3624.454,3640.191,1228193.0
2017-08-29,3603.067,3638.173,3597.014,3630.91,2670055.0
2017-08-30,3634.542,3637.77,3594.593,3600.646,2386830.0
2017-08-31,3613.962,3648.262,3597.014,3647.051,2496817.0
2017-09-01,3633.331,3662.385,3622.436,3622.839,2160485.0
2017-09-02,3633.331,3662.385,3622.436,3622.839,2160485.0
2017-09-03,3633.331,3662.385,3622.436,3622.839,2160485.0
2017-09-04,3612.751,3647.858,3612.751,3632.121,1086631.0
2017-09-05,3641.402,3651.893,3599.435,3607.909,1737326.0
2017-09-06,3598.628,3630.91,3586.119,3629.296,3045394.0
2017-09-07,3630.91,3663.192,3620.822,3655.928,2031730.0
2017-09-08,3655.928,3670.859,3622.032,3637.366,2318121.0
2017-09-09,3655.928,3670.859,3622.032,3637.366,2318121.0
2017-09-10,3655.928,3670.859,3622.032,3637.366,2318121.0
2017-09-11,3638.577,3661.174,3632.928,3652.7,2284705.0
2017-09-12,3651.086,3652.297,3579.259,3584.101,3094483.0
2017-09-13,3571.592,3601.049,3557.872,3593.382,3391463.0
2017-09-14,3586.926,3599.435,3527.608,3527.608,3622814.0
2017-09-15,3528.818,3545.766,3494.922,3509.449,7033644.0
2017-09-16,3528.818,3545.766,3494.922,3509.449,7033644.0
2017-09-17,3528.818,3545.766,3494.922,3509.449,7033644.0
2017-09-18,3507.432,3548.188,3502.993,3542.942,1961056.0
2017-09-19,3528.011,3558.679,3516.713,3531.24,3194660.0
2017-09-20,3535.275,3543.749,3503.8,3511.87,2539245.0
2017-09-21,3493.712,3496.133,3439.236,3439.236,3425276.0
2017-09-22,3426.323,3465.869,3412.603,3441.254,2954496.0
2017-09-23,3426.323,3465.869,3412.603,3441.254,2954496.0
2017-09-24,3426.323,3465.869,3412.603,3441.254,2954496.0
2017-09-25,3420.674,3452.956,3393.638,3445.289,3041804.0
2017-09-26,3438.832,3453.763,3426.323,3449.324,2735497.0
2017-09-27,3450.535,3461.43,3423.095,3442.061,2459032.0
2017-09-28,3430.762,3444.482,3416.639,3443.271,2187917.0
2017-09-29,3453.763,3500.572,3451.745,3485.641,3501560.0
2017-09-30,3453.763,3500.572,3451.745,3485.641,3501560.0
2017-10-01,3453.763,3500.572,3451.745,3485.641,3501560.0
2017-10-02,3496.536,3540.521,3483.624,3534.064,2430099.0
2017-10-03,3523.976,3532.854,3508.239,3519.537,7163786.0
2017-10-04,3513.081,3535.275,3509.449,3517.116,2102488.0
2017-10-05,3522.766,3578.855,3522.362,3561.907,2196147.0
2017-10-06,3561.907,3570.785,3528.415,3536.485,3026989.0
2017-10-07,3561.907,3570.785,3528.415,3536.485,3026989.0
2017-10-08,3561.907,3570.785,3528.415,3536.485,3026989.0
2017-10-09,3525.187,3538.503,3510.256,3520.748,2195735.0
2017-10-10,3517.923,3551.416,3515.906,3528.818,2316021.0
2017-10-11,3549.398,3568.767,3545.363,3563.925,3518954.0
2017-10-12,3552.223,3637.77,3552.223,3637.77,3318011.0
2017-10-13,3626.471,3651.086,3613.155,3633.735,2108751.0
2017-10-14,3626.471,3651.086,3613.155,3633.735,2108751.0
2017-10-15,3626.471,3651.086,3613.155,3633.735,2108751.0
2017-10-16,3627.278,3661.981,3620.418,3633.735,2086210.0
2017-10-17,3628.085,3654.314,3613.558,3636.156,3233945.0
2017-10-18,3641.805,3678.122,3631.313,3670.859,2143605.0
2017-10-19,3563.521,3591.365,3458.202,3469.5,6777568.0
2017-10-20,3454.166,3464.255,3358.128,3358.128,5592864.0
2017-10-21,3454.166,3464.255,3358.128,3358.128,5592864.0
2017-10-22,3454.166,3464.255,3358.128,3358.128,5592864.0
2017-10-23,3350.057,3372.251,3325.846,3325.846,4870880.0
2017-10-24,3331.495,3347.636,3315.354,3319.389,4487810.0
2017-10-25,3314.951,3341.583,3289.529,3299.617,3008170.0
2017-10-26,3324.635,3410.586,3320.196,3409.779,3276879.0
2017-10-27,3421.884,3457.798,3386.778,3414.218,3587808.0
2017-10-28,3421.884,3457.798,3386.778,3414.218,3587808.0
2017-10-29,3421.884,3457.798,3386.778,3414.218,3587808.0
2017-10-30,3410.586,3410.989,3382.339,3396.462,2345938.0
2017-10-31,3398.48,3450.938,3398.48,3445.692,2903984.0
2017-11-01,3445.289,3456.588,3426.727,3426.727,3414814.0
2017-11-02,3428.751,3482.827,3427.531,3462.904,3450451.0
2017-11-03,3471.036,3492.179,3462.498,3478.761,1782113.0
2017-11-04,3471.036,3492.179,3462.498,3478.761,1782113.0
2017-11-05,3471.036,3492.179,3462.498,3478.761,1782113.0
2017-11-06,3458.025,3484.454,3452.74,3460.871,2030004.0
2017-11-07,3468.19,3470.63,3429.158,3432.004,2223721.0
2017-11-08,3447.047,3483.64,3431.597,3479.981,2236587.0
2017-11-09,3477.135,3503.157,3458.025,3465.75,2113539.0
2017-11-10,3462.904,3471.443,3425.905,3434.85,1877095.0
2017-11-11,3462.904,3471.443,3425.905,3434.85,1877095.0
2017-11-12,3462.904,3471.443,3425.905,3434.85,1877095.0
2017-11-13,3464.937,3494.618,3441.355,3461.278,2221130.0
2017-11-14,3454.773,3464.937,3435.663,3450.3,2015540.0
2017-11-15,3428.751,3468.597,3423.872,3423.872,2214076.0
2017-11-16,3435.256,3447.861,3422.246,3433.224,2108402.0
2017-11-17,3425.498,3433.224,3374.675,3374.675,2804344.0
2017-11-18,3425.498,3433.224,3374.675,3374.675,2804344.0
2017-11-19,3425.498,3433.224,3374.675,3374.675,2804344.0
2017-11-20,3364.917,3440.135,3360.038,3414.927,2028866.0
2017-11-21,3396.631,3450.3,3389.312,3437.696,2607136.0
2017-11-22,3430.377,3457.212,3404.762,3405.982,1861383.0
2017-11-23,3409.641,3445.828,3390.125,3441.762,1360053.0
2017-11-24,3451.113,3476.322,3444.201,3464.937,1510691.0
2017-11-25,3451.113,3476.322,3444.201,3464.937,1510691.0
2017-11-26,3451.113,3476.322,3444.201,3464.937,1510691.0
2017-11-27,3454.366,3495.838,3445.015,3445.015,2107205.0
2017-11-28,3451.927,3530.804,3451.927,3520.64,3083902.0
2017-11-29,3490.146,3494.212,3423.872,3428.344,2704862.0
2017-11-30,3436.07,3455.992,3386.059,3386.059,4744969.0
2017-12-01,3381.18,3395.411,3340.115,3346.214,2326576.0
2017-12-02,3381.18,3395.411,3340.115,3346.214,2326576.0
2017-12-03,3381.18,3395.411,3340.115,3346.214,2326576.0
2017-12-04,3391.752,3395.004,3334.829,3369.389,2659930.0
2017-12-05,3385.653,3422.652,3363.697,3380.367,4459757.0
2017-12-06,3380.367,3416.96,3375.895,3397.85,2738550.0
2017-12-07,3408.828,3424.279,3386.466,3393.378,2044193.0
2017-12-08,3383.213,3408.422,3340.522,3400.29,1810376.0
2017-12-09,3383.213,3408.422,3340.522,3400.29,1810376.0
2017-12-10,3383.213,3408.422,3340.522,3400.29,1810376.0
2017-12-11,3413.707,3431.597,3392.971,3405.576,1723111.0
2017-12-12,3417.773,3428.751,3396.631,3421.839,2262128.0
2017-12-13,3415.334,3426.312,3398.257,3408.015,2247443.0
2017-12-14,3403.949,3421.839,3366.543,3366.543,1733255.0
2017-12-15,3365.323,3412.488,3354.346,3412.081,4785572.0
2017-12-16,3365.323,3412.488,3354.346,3412.081,4785572.0
2017-12-17,3365.323,3412.488,3354.346,3412.081,4785572.0
2017-12-18,3393.378,3426.312,3393.378,3423.465,1396583.0
2017-12-19,3417.773,3436.07,3399.883,3401.51,1381517.0
2017-12-20,3392.158,3396.224,3347.434,3354.752,1381845.0
2017-12-21,3349.467,3369.389,3327.511,3366.543,1259261.0
2017-12-22,3350.686,3374.268,3350.686,3356.785,746049.0
2017-12-23,3350.686,3374.268,3350.686,3356.785,746049.0
2017-12-24,3350.686,3374.268,3350.686,3356.785,746049.0
2017-12-25,3350.686,3374.268,3350.686,3356.785,746049.0
2017-12-26,3350.686,3374.268,3350.686,3356.785,746049.0
2017-12-27,3334.016,3368.983,3334.016,3362.071,1336972.0
2017-12-28,3362.477,3372.235,3347.027,3353.532,988917.0
2017-12-29,3345.807,3360.444,3338.895,3354.752,1214879.0
2017-12-30,3345.807,3360.444,3338.895,3354.752,1214879.0
2017-12-31,3345.807,3360.444,3338.895,3354.752,1214879.0
2018-01-01,3345.807,3360.444,3338.895,3354.752,1214879.0
2018-01-02,3352.313,3352.313,3283.599,3289.292,1809903.0
2018-01-03,3286.852,3306.775,3258.391,3300.269,1383303.0
2018-01-04,3301.489,3318.972,3287.259,3310.434,4486862.0
2018-01-05,3280.347,3327.917,3280.347,3327.917,2352836.0
2018-01-06,3280.347,3327.917,3280.347,3327.917,2352836.0
2018-01-07,3280.347,3327.917,3280.347,3327.917,2352836.0
2018-01-08,3316.126,3336.456,3309.214,3327.104,1693217.0
2018-01-09,3328.731,3333.203,3307.995,3321.005,1984390.0
2018-01-10,3304.335,3314.907,3236.435,3257.171,2296373.0
2018-01-11,3257.578,3285.632,3252.292,3259.611,2774860.0
2018-01-12,3250.259,3254.325,3208.381,3239.688,3175564.0
2018-01-13,3250.259,3254.325,3208.381,3239.688,3175564.0
2018-01-14,3250.259,3254.325,3208.381,3239.688,3175564.0
2018-01-15,3240.908,3264.49,3234.402,3252.699,1431135.0
2018-01-16,3259.204,3266.929,3235.215,3244.567,2251914.0
2018-01-17,3246.6,3294.577,3211.633,3268.962,3293441.0
2018-01-18,3270.589,3277.907,3238.062,3268.962,2759679.0
2018-01-19,3272.215,3342.148,3262.863,3340.522,4063970.0
2018-01-20,3272.215,3342.148,3262.863,3340.522,4063970.0
2018-01-21,3272.215,3342.148,3262.863,3340.522,4063970.0
2018-01-22,3318.159,3332.39,3305.555,3309.621,3135196.0
2018-01-23,3329.544,3338.489,3314.907,3325.884,2571819.0
2018-01-24,3318.566,3323.852,3282.38,3282.38,4123348.0
2018-01-25,3270.995,3290.105,3231.15,3249.446,3758172.0
2018-01-26,3258.391,3281.16,3241.314,3247.82,3140508.0
2018-01-27,3258.391,3281.16,3241.314,3247.82,3140508.0
2018-01-28,3258.391,3281.16,3241.314,3247.82,3140508.0
2018-01-29,3251.479,3251.479,3210.007,3224.238,2316796.0
2018-01-30,3213.26,3253.105,3202.282,3237.655,2629222.0
2018-01-31,3254.732,3281.16,3232.369,3252.699,2532447.0
2018-02-01,3301.489,3304.335,3216.106,3278.72,2778336.0
2018-02-02,3272.215,3307.588,3256.765,3284.413,2612171.0
2018-02-03,3272.215,3307.588,3256.765,3284.413,2612171.0
2018-02-04,3272.215,3307.588,3256.765,3284.413,2612171.0
2018-02-05,3248.633,3250.259,3209.6,3209.6,2572525.0
2018-02-06,3135.195,3180.326,3109.987,3109.987,3514134.0
2018-02-07,3128.69,3171.381,3112.426,3164.876,2974311.0
2018-02-08,3125.03,3147.393,3093.723,3106.734,2990731.0
2018-02-09,3095.756,3107.14,3059.57,3076.24,2773499.0
2018-02-10,3095.756,3107.14,3059.57,3076.24,2773499.0
2018-02-11,3095.756,3107.14,3059.57,3076.24,2773499.0
2018-02-12,3099.415,3120.151,3080.712,3113.646,2105621.0
2018-02-13,3110.393,3120.558,3082.745,3082.745,1997960.0
2018-02-14,3094.13,3114.052,3066.888,3083.558,4436696.0
2018-02-15,3115.579,3115.989,3062.689,3099.589,3177579.0
2018-02-16,3115.989,3143.869,3105.329,3117.219,1987369.0
2018-02-17,3115.989,3143.869,3105.329,3117.219,1987369.0
2018-02-18,3115.989,3143.869,3105.329,3117.219,1987369.0
2018-02-19,3111.479,3116.809,3057.769,3060.229,1396602.0
2018-02-20,3063.919,3082.779,3042.189,3070.069,2599356.0
2018-02-21,3061.049,3068.839,3039.729,3058.999,2559336.0
2018-02-22,3039.319,3074.989,3023.739,3065.559,3011352.0
2018-02-23,3065.559,3098.359,3046.289,3083.599,2085785.0
2018-02-24,3065.559,3098.359,3046.289,3083.599,2085785.0
2018-02-25,3065.559,3098.359,3046.289,3083.599,2085785.0
2018-02-26,3096.309,3160.269,3089.749,3141.819,2047491.0
2018-02-27,3148.379,3161.909,3070.479,3076.629,1860911.0
2018-02-28,3056.949,3093.029,3056.949,3061.459,4272305.0
2018-03-01,3064.329,3072.529,3016.359,3042.599,2832115.0
2018-03-02,3038.089,3058.589,3032.759,3044.239,2271956.0
2018-03-03,3038.089,3058.589,3032.759,3044.239,2271956.0
2018-03-04,3038.089,3058.589,3032.759,3044.239,2271956.0
2018-03-05,3045.879,3085.239,3030.709,3082.779,1666437.0
2018-03-06,3104.099,3107.379,3066.379,3066.379,2230941.0
2018-03-07,3065.969,3116.399,3055.719,3106.559,2666183.0
2018-03-08,3100.819,3192.249,3100.819,3181.589,2195873.0
2018-03-09,3184.459,3210.698,3172.159,3193.479,2094335.0
2018-03-10,3184.459,3210.698,3172.159,3193.479,2094335.0
2018-03-11,3184.459,3210.698,3172.159,3193.479,2094335.0
2018-03-12,3214.388,3220.538,3175.849,3182.819,1603513.0
2018-03-13,3190.199,3190.609,3103.689,3118.859,2480455.0
2018-03-14,3109.839,3149.199,3103.279,3132.799,2984039.0
