,BWY LN Equity,BWY LN Equity,BWY LN Equity,BWY LN Equity,BWY LN Equity
2017-08-14,2331.511,2351.501,2314.481,2335.213,348996.0
2017-08-15,2344.097,2347.059,2310.779,2326.328,270320.0
2017-08-16,2317.443,2353.722,2316.703,2350.02,249384.0
2017-08-17,2337.434,2374.454,2337.434,2350.02,284691.0
2017-08-18,2343.357,2350.02,2320.405,2347.059,337942.0
2017-08-19,2343.357,2350.02,2320.405,2347.059,337942.0
2017-08-20,2343.357,2350.02,2320.405,2347.059,337942.0
2017-08-21,2347.799,2381.858,2333.732,2366.309,466780.0
2017-08-22,2374.454,2409.993,2374.454,2384.819,310643.0
2017-08-23,2386.3,2428.503,2360.386,2368.53,277621.0
2017-08-24,2366.309,2396.665,2363.348,2377.415,230443.0
2017-08-25,2370.011,2373.713,2343.357,2350.761,296291.0
2017-08-26,2370.011,2373.713,2343.357,2350.761,296291.0
2017-08-27,2370.011,2373.713,2343.357,2350.761,296291.0
2017-08-28,2370.011,2373.713,2343.357,2350.761,296291.0
2017-08-29,2347.059,2353.722,2329.289,2346.318,231069.0
2017-08-30,2358.165,2361.867,2333.732,2354.463,286451.0
2017-08-31,2354.463,2386.3,2352.242,2371.492,315771.0
2017-09-01,2378.156,2384.079,2364.828,2378.156,204124.0
2017-09-02,2378.156,2384.079,2364.828,2378.156,204124.0
2017-09-03,2378.156,2384.079,2364.828,2378.156,204124.0
2017-09-04,2378.156,2378.156,2335.953,2338.174,220661.0
2017-09-05,2335.953,2370.752,2335.953,2358.905,290115.0
2017-09-06,2344.838,2364.828,2324.107,2338.174,485207.0
2017-09-07,2338.174,2368.53,2338.174,2367.79,279452.0
2017-09-08,2367.05,2367.05,2322.626,2337.434,202625.0
2017-09-09,2367.05,2367.05,2322.626,2337.434,202625.0
2017-09-10,2367.05,2367.05,2322.626,2337.434,202625.0
2017-09-11,2341.876,2348.54,2329.289,2342.617,311186.0
2017-09-12,2328.549,2328.549,2275.24,2302.635,721483.0
2017-09-13,2308.558,2310.039,2272.279,2301.154,584633.0
2017-09-14,2300.414,2304.856,2233.778,2237.48,439893.0
2017-09-15,2240.442,2240.442,2198.239,2216.749,1017972.0
2017-09-16,2240.442,2240.442,2198.239,2216.749,1017972.0
2017-09-17,2240.442,2240.442,2198.239,2216.749,1017972.0
2017-09-18,2224.153,2237.48,2211.566,2236.74,322625.0
2017-09-19,2228.595,2260.432,2226.374,2258.952,287619.0
2017-09-20,2253.028,2297.452,2253.028,2288.568,595653.0
2017-09-21,2294.491,2294.491,2261.173,2264.134,235064.0
2017-09-22,2264.875,2290.789,2250.807,2290.048,194856.0
2017-09-23,2264.875,2290.789,2250.807,2290.048,194856.0
2017-09-24,2264.875,2290.789,2250.807,2290.048,194856.0
2017-09-25,2291.529,2297.452,2268.577,2278.942,347830.0
2017-09-26,2281.904,2299.673,2267.836,2295.231,341183.0
2017-09-27,2298.193,2338.174,2298.193,2330.03,477925.0
2017-09-28,2334.472,2384.079,2327.809,2384.079,487924.0
2017-09-29,2384.819,2441.089,2383.338,2441.089,511448.0
2017-09-30,2384.819,2441.089,2383.338,2441.089,511448.0
2017-10-01,2384.819,2441.089,2383.338,2441.089,511448.0
2017-10-02,2477.369,2521.052,2459.599,2495.138,594090.0
2017-10-03,2495.138,2509.946,2467.744,2506.244,356188.0
2017-10-04,2499.581,2500.321,2473.667,2496.619,344332.0
2017-10-05,2489.215,2512.908,2488.475,2502.542,245056.0
2017-10-06,2521.052,2523.273,2506.244,2508.465,241540.0
2017-10-07,2521.052,2523.273,2506.244,2508.465,241540.0
2017-10-08,2521.052,2523.273,2506.244,2508.465,241540.0
2017-10-09,2509.946,2523.273,2501.061,2515.129,362496.0
2017-10-10,2521.052,2566.216,2521.052,2562.514,620597.0
2017-10-11,2572.14,2598.794,2547.707,2589.169,484504.0
2017-10-12,2594.352,2603.977,2569.178,2598.794,428264.0
2017-10-13,2603.236,2614.342,2575.842,2606.198,528733.0
2017-10-14,2603.236,2614.342,2575.842,2606.198,528733.0
2017-10-15,2603.236,2614.342,2575.842,2606.198,528733.0
2017-10-16,2592.13,2606.198,2571.399,2593.611,739107.0
2017-10-17,2654.324,2662.468,2598.054,2642.477,839548.0
2017-10-18,2654.324,2723.181,2646.92,2719.479,912911.0
2017-10-19,2724.661,2745.393,2689.122,2732.806,1530792.0
2017-10-20,2746.133,2763.902,2721.7,2752.797,543281.0
2017-10-21,2746.133,2763.902,2721.7,2752.797,543281.0
2017-10-22,2746.133,2763.902,2721.7,2752.797,543281.0
2017-10-23,2756.498,2812.028,2738.729,2807.586,484380.0
2017-10-24,2806.846,2808.326,2783.893,2783.893,671347.0
2017-10-25,2790.557,2817.211,2748.354,2780.932,624918.0
2017-10-26,2786.114,2792.778,2760.941,2792.778,515630.0
2017-10-27,2789.076,2795.74,2723.921,2737.989,557697.0
2017-10-28,2789.076,2795.74,2723.921,2737.989,557697.0
2017-10-29,2789.076,2795.74,2723.921,2737.989,557697.0
2017-10-30,2665.43,2717.998,2615.083,2706.892,987648.0
2017-10-31,2688.382,2712.815,2647.66,2702.45,634914.0
2017-11-01,2701.709,2740.21,2699.488,2712.075,614723.0
2017-11-02,2717.257,2738.729,2694.305,2713.555,579268.0
2017-11-03,2711.334,2729.844,2699.488,2702.45,346361.0
2017-11-04,2711.334,2729.844,2699.488,2702.45,346361.0
2017-11-05,2711.334,2729.844,2699.488,2702.45,346361.0
2017-11-06,2698.007,2732.065,2695.046,2715.777,502477.0
2017-11-07,2717.998,2720.959,2679.497,2695.046,370178.0
2017-11-08,2702.45,2702.45,2650.622,2686.901,808117.0
2017-11-09,2686.901,2686.901,2528.456,2528.456,958915.0
2017-11-10,2535.86,2564.736,2522.533,2554.37,1021839.0
2017-11-11,2535.86,2564.736,2522.533,2554.37,1021839.0
2017-11-12,2535.86,2564.736,2522.533,2554.37,1021839.0
2017-11-13,2589.169,2589.169,2521.793,2536.601,353490.0
2017-11-14,2541.783,2597.313,2541.783,2590.65,793233.0
2017-11-15,2581.765,2608.419,2558.812,2572.88,583309.0
2017-11-16,2578.803,2613.602,2575.101,2609.9,427963.0
2017-11-17,2602.496,2629.891,2595.092,2610.64,386899.0
2017-11-18,2602.496,2629.891,2595.092,2610.64,386899.0
2017-11-19,2602.496,2629.891,2595.092,2610.64,386899.0
2017-11-20,2619.525,2646.179,2591.39,2612.861,401879.0
2017-11-21,2613.602,2646.179,2613.602,2641.737,407735.0
2017-11-22,2634.333,2638.035,2575.101,2576.582,491914.0
2017-11-23,2576.582,2633.593,2559.553,2621.006,254532.0
2017-11-24,2610.64,2626.189,2572.14,2572.14,348221.0
2017-11-25,2610.64,2626.189,2572.14,2572.14,348221.0
2017-11-26,2610.64,2626.189,2572.14,2572.14,348221.0
2017-11-27,2571.399,2602.496,2557.332,2589.909,306524.0
2017-11-28,2589.909,2595.832,2548.447,2555.851,370882.0
2017-11-29,2554.37,2646.92,2554.37,2629.891,571264.0
2017-11-30,2661.365,2661.365,2602.965,2625.718,710625.0
2017-12-01,2620.409,2648.471,2603.723,2630.269,414335.0
2017-12-02,2620.409,2648.471,2603.723,2630.269,414335.0
2017-12-03,2620.409,2648.471,2603.723,2630.269,414335.0
2017-12-04,2637.853,2664.398,2624.96,2659.848,472240.0
2017-12-05,2672.741,2689.427,2647.713,2667.432,586311.0
2017-12-06,2646.196,2673.5,2631.027,2649.988,377396.0
2017-12-07,2649.988,2665.157,2627.235,2634.061,424373.0
2017-12-08,2638.612,2769.063,2638.612,2730.383,640399.0
2017-12-09,2638.612,2769.063,2638.612,2730.383,640399.0
2017-12-10,2638.612,2769.063,2638.612,2730.383,640399.0
2017-12-11,2728.866,2741.001,2694.736,2733.416,325935.0
2017-12-12,2737.967,2741.759,2675.017,2694.736,383482.0
2017-12-13,2689.427,2704.596,2642.404,2697.77,368621.0
2017-12-14,2690.944,2725.832,2679.567,2689.427,371921.0
2017-12-15,2684.118,2700.804,2637.853,2665.915,336954.0
2017-12-16,2684.118,2700.804,2637.853,2665.915,336954.0
2017-12-17,2684.118,2700.804,2637.853,2665.915,336954.0
2017-12-18,2677.292,2737.209,2677.292,2723.557,288813.0
2017-12-19,2722.798,2759.962,2708.388,2755.411,327584.0
2017-12-20,2762.996,2777.406,2742.518,2760.72,381016.0
2017-12-21,2748.585,2762.996,2724.315,2751.619,245429.0
2017-12-22,2752.377,2774.372,2745.552,2764.513,107075.0
2017-12-23,2752.377,2774.372,2745.552,2764.513,107075.0
2017-12-24,2752.377,2774.372,2745.552,2764.513,107075.0
2017-12-25,2752.377,2774.372,2745.552,2764.513,107075.0
2017-12-26,2752.377,2774.372,2745.552,2764.513,107075.0
2017-12-27,2763.754,2781.198,2749.344,2781.198,132218.0
2017-12-28,2774.372,2784.99,2753.136,2764.513,224927.0
2017-12-29,2758.445,2762.237,2702.32,2702.32,259956.0
2017-12-30,2758.445,2762.237,2702.32,2702.32,259956.0
2017-12-31,2758.445,2762.237,2702.32,2702.32,259956.0
2018-01-01,2758.445,2762.237,2702.32,2702.32,259956.0
2018-01-02,2720.523,2744.793,2687.91,2744.793,367551.0
2018-01-03,2748.585,2769.063,2728.866,2762.237,260581.0
2018-01-04,2787.266,2790.299,2741.759,2751.619,294146.0
2018-01-05,2762.996,2806.227,2745.552,2795.609,327994.0
2018-01-06,2762.996,2806.227,2745.552,2795.609,327994.0
2018-01-07,2762.996,2806.227,2745.552,2795.609,327994.0
2018-01-08,2793.333,2798.642,2740.242,2756.928,330578.0
2018-01-09,2769.822,2786.507,2741.759,2756.928,289990.0
2018-01-10,2752.377,2752.377,2694.736,2715.214,888596.0
2018-01-11,2719.765,2719.765,2681.084,2691.702,492759.0
2018-01-12,2692.461,2741.759,2692.461,2709.905,445986.0
2018-01-13,2692.461,2741.759,2692.461,2709.905,445986.0
2018-01-14,2692.461,2741.759,2692.461,2709.905,445986.0
2018-01-15,2716.731,2727.349,2683.359,2683.359,244995.0
2018-01-16,2693.978,2715.972,2689.427,2710.663,454956.0
2018-01-17,2706.113,2715.972,2657.573,2670.466,294645.0
2018-01-18,2676.534,2696.253,2644.679,2658.331,265189.0
2018-01-19,2662.123,2693.978,2662.123,2670.466,396262.0
2018-01-20,2662.123,2693.978,2662.123,2670.466,396262.0
2018-01-21,2662.123,2693.978,2662.123,2670.466,396262.0
2018-01-22,2662.123,2678.05,2606.757,2612.066,627998.0
2018-01-23,2624.201,2650.747,2603.723,2636.336,284087.0
2018-01-24,2628.752,2652.263,2606.757,2624.96,413130.0
2018-01-25,2617.375,2629.51,2588.555,2608.274,273027.0
2018-01-26,2620.409,2655.297,2614.341,2646.954,388632.0
2018-01-27,2620.409,2655.297,2614.341,2646.954,388632.0
2018-01-28,2620.409,2655.297,2614.341,2646.954,388632.0
2018-01-29,2656.814,2670.466,2619.651,2620.409,301911.0
2018-01-30,2620.409,2620.409,2585.521,2585.521,270112.0
2018-01-31,2589.313,2589.313,2513.469,2518.778,453730.0
2018-02-01,2513.469,2560.492,2513.469,2539.256,435832.0
2018-02-02,2533.188,2553.666,2506.643,2513.469,392311.0
2018-02-03,2533.188,2553.666,2506.643,2513.469,392311.0
2018-02-04,2533.188,2553.666,2506.643,2513.469,392311.0
2018-02-05,2496.025,2496.025,2445.968,2469.479,466797.0
2018-02-06,2409.563,2457.344,2354.197,2441.417,745053.0
2018-02-07,2504.368,2530.155,2420.939,2512.711,649728.0
2018-02-08,2497.542,2534.705,2358.747,2358.747,837820.0
2018-02-09,2360.264,2391.36,2341.303,2366.332,767324.0
2018-02-10,2360.264,2391.36,2341.303,2366.332,767324.0
2018-02-11,2360.264,2391.36,2341.303,2366.332,767324.0
2018-02-12,2386.051,2386.051,2332.96,2351.163,538192.0
2018-02-13,2346.612,2379.225,2335.236,2335.236,505821.0
2018-02-14,2354.197,2354.955,2279.87,2320.825,462178.0
2018-02-15,2340.545,2368.607,2309.449,2323.859,379124.0
2018-02-16,2335.994,2345.095,2319.308,2326.134,339676.0
2018-02-17,2335.994,2345.095,2319.308,2326.134,339676.0
2018-02-18,2335.994,2345.095,2319.308,2326.134,339676.0
2018-02-19,2326.134,2346.612,2307.173,2323.859,328567.0
2018-02-20,2326.134,2379.984,2323.101,2372.399,412386.0
2018-02-21,2378.467,2399.703,2336.753,2389.843,962673.0
2018-02-22,2381.5,2389.085,2339.786,2367.09,361747.0
2018-02-23,2374.675,2374.675,2338.269,2355.714,630765.0
2018-02-24,2374.675,2374.675,2338.269,2355.714,630765.0
2018-02-25,2374.675,2374.675,2338.269,2355.714,630765.0
2018-02-26,2373.158,2388.326,2341.303,2386.81,342875.0
2018-02-27,2419.422,2455.828,2395.152,2399.703,580916.0
2018-02-28,2366.332,2408.046,2354.197,2363.298,486711.0
2018-03-01,2358.747,2370.124,2319.308,2331.443,510026.0
2018-03-02,2324.618,2357.989,2318.55,2332.96,241443.0
2018-03-03,2324.618,2357.989,2318.55,2332.96,241443.0
2018-03-04,2324.618,2357.989,2318.55,2332.96,241443.0
2018-03-05,2326.134,2393.636,2326.134,2371.641,567877.0
2018-03-06,2384.534,2401.978,2357.989,2373.916,428710.0
2018-03-07,2368.607,2392.877,2364.056,2379.225,527632.0
2018-03-08,2378.467,2414.872,2367.09,2402.737,256704.0
2018-03-09,2398.186,2427.007,2398.186,2420.181,402793.0
2018-03-10,2398.186,2427.007,2398.186,2420.181,402793.0
2018-03-11,2398.186,2427.007,2398.186,2420.181,402793.0
2018-03-12,2439.9,2446.726,2397.428,2405.012,336054.0
2018-03-13,2400.461,2410.321,2368.607,2384.534,506447.0
2018-03-14,2383.017,2411.08,2370.124,2380.742,270739.0
2018-03-15,2388.326,2388.326,2358.747,2371.641,340517.0
2018-03-16,2361.781,2376.95,2309.449,2311.724,791935.0
2018-03-17,2361.781,2376.95,2309.449,2311.724,791935.0
2018-03-18,2361.781,2376.95,2309.449,2311.724,791935.0
2018-03-19,2282.903,2340.545,2282.903,2313.241,417698.0
2018-03-20,2343.579,2409.563,2343.579,2393.636,581482.0
2018-03-21,2396.669,2405.771,2373.158,2382.259,491321.0
2018-03-22,2373.158,2378.467,2255.6,2268.493,519654.0
2018-03-23,2265.459,2313.999,2232.088,2284.42,508704.0
2018-03-24,2265.459,2313.999,2232.088,2284.42,508704.0
2018-03-25,2265.459,2313.999,2232.088,2284.42,508704.0
2018-03-26,2293.521,2313.999,2268.493,2271.527,326152.0
2018-03-27,2305.657,2325.376,2291.246,2298.072,328690.0
2018-03-28,2287.454,2319.308,2261.667,2308.69,397486.0
2018-03-29,2315.516,2329.168,2301.106,2312.482,377053.0
2018-03-30,2315.516,2329.168,2301.106,2312.482,377053.0
2018-03-31,2315.516,2329.168,2301.106,2312.482,377053.0
2018-04-01,2315.516,2329.168,2301.106,2312.482,377053.0
2018-04-02,2315.516,2329.168,2301.106,2312.482,377053.0
2018-04-03,2295.038,2319.308,2270.01,2301.106,714137.0
2018-04-04,2309.449,2331.443,2296.555,2327.651,451518.0
2018-04-05,2350.404,2374.675,2330.685,2374.675,224836.0
2018-04-06,2366.332,2422.456,2365.573,2401.22,334418.0
2018-04-07,2366.332,2422.456,2365.573,2401.22,334418.0
2018-04-08,2366.332,2422.456,2365.573,2401.22,334418.0
2018-04-09,2405.012,2413.355,2370.124,2396.669,265645.0
2018-04-10,2420.181,2456.586,2414.872,2436.108,382486.0
2018-04-11,2433.074,2459.62,2415.63,2427.007,323919.0
2018-04-12,2429.282,2438.383,2412.597,2420.181,270176.0
2018-04-13,2432.316,2456.586,2414.872,2443.693,237144.0
2018-04-14,2432.316,2456.586,2414.872,2443.693,237144.0
2018-04-15,2432.316,2456.586,2414.872,2443.693,237144.0
2018-04-16,2443.693,2475.547,2433.074,2455.828,298519.0
2018-04-17,2461.137,2464.17,2414.113,2440.659,418844.0
2018-04-18,2448.243,2467.963,2416.389,2460.378,523304.0
2018-04-19,2472.513,2505.126,2462.654,2502.092,398380.0
2018-04-20,2510.435,2533.947,2492.991,2508.16,336590.0
2018-04-21,2510.435,2533.947,2492.991,2508.16,336590.0
2018-04-22,2510.435,2533.947,2492.991,2508.16,336590.0
2018-04-23,2505.885,2528.638,2502.092,2520.295,302451.0
2018-04-24,2519.537,2524.087,2473.272,2490.716,624464.0
2018-04-25,2492.233,2499.059,2456.586,2481.615,369246.0
2018-04-26,2481.615,2491.474,2441.417,2469.479,329574.0
2018-04-27,2478.581,2524.087,2478.581,2512.711,282076.0
2018-04-28,2478.581,2524.087,2478.581,2512.711,282076.0
2018-04-29,2478.581,2524.087,2478.581,2512.711,282076.0
2018-04-30,2522.57,2538.497,2508.16,2514.986,307862.0
2018-05-01,2516.503,2543.048,2516.503,2536.981,148425.0
2018-05-02,2548.357,2554.425,2528.638,2530.155,289313.0
2018-05-03,2537.739,2553.666,2521.053,2535.464,220704.0
2018-05-04,2540.773,2566.56,2536.222,2546.082,261852.0
2018-05-05,2540.773,2566.56,2536.222,2546.082,261852.0
2018-05-06,2540.773,2566.56,2536.222,2546.082,261852.0
2018-05-07,2540.773,2566.56,2536.222,2546.082,261852.0
2018-05-08,2553.666,2567.318,2530.913,2533.947,339175.0
2018-05-09,2536.222,2552.149,2502.851,2534.705,300237.0
2018-05-10,2547.599,2565.043,2518.02,2527.879,333410.0
2018-05-11,2530.913,2569.594,2518.778,2569.594,292231.0
2018-05-12,2530.913,2569.594,2518.778,2569.594,292231.0
2018-05-13,2530.913,2569.594,2518.778,2569.594,292231.0
2018-05-14,2572.627,2572.627,2530.913,2533.947,233822.0
2018-05-15,2537.739,2605.999,2537.739,2603.723,515982.0
2018-05-16,2601.448,2607.516,2560.492,2568.835,278776.0
2018-05-17,2575.661,2575.661,2550.633,2564.284,197557.0
2018-05-18,2561.251,2591.588,2549.874,2564.284,255140.0
2018-05-19,2561.251,2591.588,2549.874,2564.284,255140.0
2018-05-20,2561.251,2591.588,2549.874,2564.284,255140.0
2018-05-21,2577.936,2599.931,2571.869,2588.555,350769.0
2018-05-22,2589.313,2608.274,2575.661,2595.38,257054.0
2018-05-23,2584.762,2596.897,2552.149,2558.217,217811.0
2018-05-24,2573.606,2573.606,2524.365,2527.442,237903.0
2018-05-25,2535.906,2582.838,2522.057,2572.836,280706.0
2018-05-26,2535.906,2582.838,2522.057,2572.836,280706.0
2018-05-27,2535.906,2582.838,2522.057,2572.836,280706.0
2018-05-28,2535.906,2582.838,2522.057,2572.836,280706.0
2018-05-29,2548.985,2553.601,2508.208,2519.748,316748.0
2018-05-30,2517.44,2538.214,2506.669,2527.442,213058.0
2018-05-31,2531.289,2555.91,2515.132,2525.903,336796.0
2018-06-01,2548.216,2575.144,2542.83,2555.14,196978.0
2018-06-02,2548.216,2575.144,2542.83,2555.14,196978.0
2018-06-03,2548.216,2575.144,2542.83,2555.14,196978.0
2018-06-04,2564.373,2572.067,2552.063,2558.987,190000.0
2018-06-05,2553.601,2553.601,2517.44,2517.44,220017.0
2018-06-06,2532.059,2595.148,2525.134,2592.84,280665.0
2018-06-07,2625.924,2625.924,2586.685,2591.302,205337.0
2018-06-08,2589.763,2621.308,2565.912,2609.767,185776.0
2018-06-09,2589.763,2621.308,2565.912,2609.767,185776.0
2018-06-10,2589.763,2621.308,2565.912,2609.767,185776.0
2018-06-11,2609.767,2637.465,2609.767,2622.846,471734.0
2018-06-12,2632.079,2642.081,2525.903,2528.981,558308.0
2018-06-13,2532.828,2557.448,2516.671,2525.903,357612.0
2018-06-14,2519.748,2530.52,2478.971,2519.748,619739.0
2018-06-15,2530.52,2533.597,2511.285,2524.365,836973.0
2018-06-16,2530.52,2533.597,2511.285,2524.365,836973.0
2018-06-17,2530.52,2533.597,2511.285,2524.365,836973.0
2018-06-18,2524.365,2528.981,2504.361,2521.287,375068.0
2018-06-19,2500.514,2507.438,2463.583,2482.048,271988.0
2018-06-20,2492.05,2492.05,2427.422,2448.195,415982.0
2018-06-21,2455.12,2455.12,2347.405,2347.405,357397.0
2018-06-22,2355.099,2396.646,2352.022,2375.103,308748.0
2018-06-23,2355.099,2396.646,2352.022,2375.103,308748.0
2018-06-24,2355.099,2396.646,2352.022,2375.103,308748.0
2018-06-25,2371.256,2375.103,2313.552,2327.401,400051.0
2018-06-26,2335.095,2340.481,2294.317,2326.632,338580.0
2018-06-27,2324.324,2331.248,2308.166,2325.862,247687.0
2018-06-28,2317.399,2324.324,2278.16,2294.317,422931.0
2018-06-29,2318.169,2337.403,2304.32,2311.244,452711.0
2018-06-30,2318.169,2337.403,2304.32,2311.244,452711.0
2018-07-01,2318.169,2337.403,2304.32,2311.244,452711.0
2018-07-02,2282.777,2302.781,2262.773,2262.773,516250.0
2018-07-03,2273.544,2285.085,2245.846,2248.154,471690.0
2018-07-04,2243.538,2257.387,2225.072,2246.615,264670.0
2018-07-05,2258.156,2291.24,2222.764,2228.919,317861.0
2018-07-06,2249.693,2249.693,2215.84,2228.919,505962.0
2018-07-07,2249.693,2249.693,2215.84,2228.919,505962.0
2018-07-08,2249.693,2249.693,2215.84,2228.919,505962.0
2018-07-09,2238.152,2248.924,2214.301,2232.766,237825.0
2018-07-10,2253.54,2253.54,2223.534,2231.228,216450.0
2018-07-11,2238.921,2255.848,2218.917,2246.615,380730.0
2018-07-12,2261.234,2283.546,2238.921,2272.775,428598.0
2018-07-13,2285.085,2306.628,2278.16,2278.16,755710.0
2018-07-14,2285.085,2306.628,2278.16,2278.16,755710.0
2018-07-15,2285.085,2306.628,2278.16,2278.16,755710.0
2018-07-16,2282.777,2293.548,2267.389,2282.007,559650.0
2018-07-17,2283.546,2311.244,2282.007,2288.932,269918.0
2018-07-18,2304.32,2312.783,2272.775,2275.083,279659.0
2018-07-19,2275.083,2302.011,2265.081,2289.701,200446.0
2018-07-20,2285.854,2306.628,2262.773,2278.93,180787.0
2018-07-21,2285.854,2306.628,2262.773,2278.93,180787.0
2018-07-22,2285.854,2306.628,2262.773,2278.93,180787.0
2018-07-23,2273.544,2274.313,2191.989,2198.144,351233.0
2018-07-24,2201.991,2223.534,2183.525,2218.148,440963.0
2018-07-25,2224.303,2260.464,2223.534,2240.46,312026.0
2018-07-26,2251.232,2253.54,2218.917,2236.613,267959.0
2018-07-27,2239.691,2244.307,2217.379,2235.075,288112.0
2018-07-28,2239.691,2244.307,2217.379,2235.075,288112.0
2018-07-29,2239.691,2244.307,2217.379,2235.075,288112.0
2018-07-30,2229.689,2241.23,2219.687,2227.381,186696.0
2018-07-31,2244.307,2255.848,2215.84,2244.307,336507.0
2018-08-01,2264.311,2264.311,2205.838,2228.15,237984.0
2018-08-02,2211.223,2227.381,2171.215,2183.525,249561.0
2018-08-03,2198.913,2215.84,2171.215,2209.685,205613.0
2018-08-04,2198.913,2215.84,2171.215,2209.685,205613.0
2018-08-05,2198.913,2215.84,2171.215,2209.685,205613.0
2018-08-06,2209.685,2263.542,2209.685,2254.309,469592.0
2018-08-07,2277.391,2299.703,2256.617,2290.471,451710.0
2018-08-08,2246.615,2268.158,2160.444,2261.234,1076239.0
2018-08-09,2263.542,2263.542,2215.84,2227.381,427509.0
2018-08-10,2228.15,2255.848,2202.76,2218.148,388175.0
2018-08-11,2228.15,2255.848,2202.76,2218.148,388175.0
2018-08-12,2228.15,2255.848,2202.76,2218.148,388175.0
2018-08-13,2213.532,2215.07,2164.291,2196.605,360353.0
2018-08-14,2210.454,2231.997,2197.374,2211.993,289298.0
2018-08-15,2205.068,2231.997,2173.523,2185.064,355507.0
2018-08-16,2194.297,2212.762,2181.987,2212.762,488255.0
2018-08-17,2198.144,2228.15,2156.597,2226.611,331484.0
2018-08-18,2198.144,2228.15,2156.597,2226.611,331484.0
2018-08-19,2198.144,2228.15,2156.597,2226.611,331484.0
2018-08-20,2232.766,2248.154,2214.301,2240.46,325160.0
2018-08-21,2243.538,2281.238,2228.919,2277.391,360441.0
2018-08-22,2278.93,2291.24,2261.234,2263.542,265109.0
2018-08-23,2259.695,2285.085,2240.46,2271.236,272373.0
2018-08-24,2286.624,2286.624,2216.609,2238.152,383128.0
2018-08-25,2286.624,2286.624,2216.609,2238.152,383128.0
2018-08-26,2286.624,2286.624,2216.609,2238.152,383128.0
2018-08-27,2286.624,2286.624,2216.609,2238.152,383128.0
2018-08-28,2250.462,2266.619,2238.921,2247.385,326900.0
2018-08-29,2244.307,2247.385,2193.528,2223.534,381506.0
2018-08-30,2266.619,2306.628,2245.077,2287.393,531489.0
2018-08-31,2281.238,2281.238,2242.768,2245.077,425470.0
2018-09-01,2281.238,2281.238,2242.768,2245.077,425470.0
2018-09-02,2281.238,2281.238,2242.768,2245.077,425470.0
2018-09-03,2267.389,2270.466,2230.458,2264.311,472607.0
2018-09-04,2261.234,2275.083,2175.062,2189.681,525293.0
2018-09-05,2235.075,2235.075,2175.062,2218.148,397347.0
2018-09-06,2222.764,2259.695,2209.685,2248.154,310703.0
2018-09-07,2246.615,2251.232,2198.144,2223.534,242572.0
2018-09-08,2246.615,2251.232,2198.144,2223.534,242572.0
2018-09-09,2246.615,2251.232,2198.144,2223.534,242572.0
2018-09-10,2225.072,2257.387,2215.84,2250.462,191486.0
2018-09-11,2254.309,2268.158,2227.381,2235.075,190656.0
2018-09-12,2248.154,2271.236,2244.307,2258.926,313485.0
2018-09-13,2250.462,2282.007,2241.999,2261.234,278168.0
2018-09-14,2265.85,2312.783,2258.156,2305.858,232722.0
2018-09-15,2265.85,2312.783,2258.156,2305.858,232722.0
2018-09-16,2265.85,2312.783,2258.156,2305.858,232722.0
2018-09-17,2300.473,2322.785,2296.626,2312.783,223623.0
2018-09-18,2322.785,2325.862,2299.703,2312.013,207067.0
2018-09-19,2321.246,2364.332,2313.552,2348.944,384866.0
2018-09-20,2341.25,2370.487,2338.173,2349.713,213545.0
2018-09-21,2355.869,2365.871,2287.393,2290.471,417873.0
2018-09-22,2355.869,2365.871,2287.393,2290.471,417873.0
2018-09-23,2355.869,2365.871,2287.393,2290.471,417873.0
2018-09-24,2288.932,2302.781,2269.697,2281.238,185720.0
2018-09-25,2293.548,2329.709,2269.697,2313.552,297294.0
2018-09-26,2305.858,2331.248,2290.471,2327.401,180697.0
2018-09-27,2323.554,2351.252,2315.091,2341.25,158029.0
2018-09-28,2342.789,2342.789,2318.938,2318.938,280277.0
2018-09-29,2342.789,2342.789,2318.938,2318.938,280277.0
2018-09-30,2342.789,2342.789,2318.938,2318.938,280277.0
2018-10-01,2326.632,2326.632,2276.622,2283.546,342472.0
2018-10-02,2284.315,2284.315,2252.001,2262.003,235971.0
2018-10-03,2257.387,2287.393,2256.617,2268.928,316798.0
2018-10-04,2260.464,2295.087,2248.924,2270.466,396727.0
2018-10-05,2285.085,2285.085,2257.387,2270.466,227627.0
2018-10-06,2285.085,2285.085,2257.387,2270.466,227627.0
2018-10-07,2285.085,2285.085,2257.387,2270.466,227627.0
2018-10-08,2264.311,2293.548,2264.311,2272.005,204668.0
2018-10-09,2282.007,2282.777,2241.23,2260.464,213313.0
2018-10-10,2258.926,2292.009,2249.693,2252.001,246422.0
2018-10-11,2227.381,2227.381,2146.595,2146.595,363908.0
2018-10-12,2158.905,2247.385,2157.366,2225.072,468765.0
2018-10-13,2158.905,2247.385,2157.366,2225.072,468765.0
2018-10-14,2158.905,2247.385,2157.366,2225.072,468765.0
2018-10-15,2198.144,2215.84,2158.136,2175.832,364315.0
2018-10-16,2185.064,2244.307,2165.06,2236.613,719754.0
2018-10-17,2219.687,2240.46,2181.987,2206.607,578379.0
2018-10-18,2210.454,2211.993,2161.983,2189.681,434109.0
2018-10-19,2181.217,2196.605,2107.356,2115.819,363727.0
2018-10-20,2181.217,2196.605,2107.356,2115.819,363727.0
2018-10-21,2181.217,2196.605,2107.356,2115.819,363727.0
2018-10-22,2131.976,2154.289,2122.744,2125.821,312046.0
