,IAG LN Equity,IAG LN Equity,IAG LN Equity,IAG LN Equity,IAG LN Equity
2011-04-24,115.969,115.969,112.68,112.886,8070605.0
2011-04-25,115.969,115.969,112.68,112.886,8070605.0
2011-04-26,112.526,118.229,112.526,117.972,8317656.0
2011-04-27,118.486,123.47,118.486,122.854,24396789.0
2011-04-28,123.008,123.522,120.953,122.391,6835228.0
2011-04-29,123.008,123.522,120.953,122.391,6835228.0
2011-04-30,123.008,123.522,120.953,122.391,6835228.0
2011-05-01,123.008,123.522,120.953,122.391,6835228.0
2011-05-02,123.008,123.522,120.953,122.391,6835228.0
2011-05-03,123.316,125.474,122.597,123.316,14028847.0
2011-05-04,123.933,124.601,122.288,123.008,11969256.0
2011-05-05,123.624,126.45,122.186,126.399,18366167.0
2011-05-06,130.047,131.023,128.608,130.561,36789548.0
2011-05-07,130.047,131.023,128.608,130.561,36789548.0
2011-05-08,130.047,131.023,128.608,130.561,36789548.0
2011-05-09,127.992,130.921,127.375,127.632,10120540.0
2011-05-10,127.838,129.687,127.632,127.632,9567583.0
2011-05-11,127.94,127.94,125.628,126.605,14733100.0
2011-05-12,125.988,129.431,125.628,126.707,15210414.0
2011-05-13,127.016,128.454,124.292,124.549,7623929.0
2011-05-14,127.016,128.454,124.292,124.549,7623929.0
2011-05-15,127.016,128.454,124.292,124.549,7623929.0
2011-05-16,124.19,127.581,122.494,126.502,7322390.0
2011-05-17,126.039,126.913,124.19,124.703,8397107.0
2011-05-18,125.114,126.296,124.652,125.988,6612361.0
2011-05-19,126.245,129.276,125.68,128.66,8872374.0
2011-05-20,129.071,129.842,126.913,127.221,9882725.0
2011-05-21,129.071,129.842,126.913,127.221,9882725.0
2011-05-22,129.071,129.842,126.913,127.221,9882725.0
2011-05-23,124.755,124.755,120.696,120.747,22538739.0
2011-05-24,120.541,120.747,116.996,118.589,19853302.0
2011-05-25,118.178,121.261,116.945,120.387,11475028.0
2011-05-26,120.233,122.34,120.233,120.901,11256975.0
2011-05-27,121.209,122.34,120.593,121.055,6051658.0
2011-05-28,121.209,122.34,120.593,121.055,6051658.0
2011-05-29,121.209,122.34,120.593,121.055,6051658.0
2011-05-30,121.209,122.34,120.593,121.055,6051658.0
2011-05-31,122.802,123.008,121.518,121.518,7304308.0
2011-06-01,121.775,122.648,120.696,120.696,6779373.0
2011-06-02,119.206,121.569,118.589,120.49,6208359.0
2011-06-03,120.285,122.237,118.178,121.62,11679100.0
2011-06-04,120.285,122.237,118.178,121.62,11679100.0
2011-06-05,120.285,122.237,118.178,121.62,11679100.0
2011-06-06,119.206,121.209,117.767,117.972,10526038.0
2011-06-07,117.715,119.617,117.253,117.715,8205832.0
2011-06-08,117.87,118.846,115.352,116.174,14787273.0
2011-06-09,115.763,116.842,114.427,115.146,10368689.0
2011-06-10,114.581,116.534,113.862,114.222,8878568.0
2011-06-11,114.581,116.534,113.862,114.222,8878568.0
2011-06-12,114.581,116.534,113.862,114.222,8878568.0
2011-06-13,114.633,115.969,114.376,115.506,7394881.0
2011-06-14,115.866,119.874,115.866,119.565,17954136.0
2011-06-15,119.206,121.055,118.435,119.514,10810960.0
2011-06-16,118.178,119.617,117.407,118.332,11989080.0
2011-06-17,117.921,119.925,116.431,119.462,17657152.0
2011-06-18,117.921,119.925,116.431,119.462,17657152.0
2011-06-19,117.921,119.925,116.431,119.462,17657152.0
2011-06-20,118.383,122.597,117.715,121.98,11735810.0
2011-06-21,122.186,124.755,122.186,124.498,12448793.0
2011-06-22,123.727,125.526,123.624,124.601,6153184.0
2011-06-23,124.035,125.782,121.569,125.577,17665480.0
2011-06-24,127.067,129.225,123.522,124.446,17649000.0
2011-06-25,127.067,129.225,123.522,124.446,17649000.0
2011-06-26,127.067,129.225,123.522,124.446,17649000.0
2011-06-27,124.344,127.067,123.779,126.193,7737101.0
2011-06-28,126.913,129.174,126.296,128.608,9856524.0
2011-06-29,129.019,130.612,128.968,129.276,11327620.0
2011-06-30,129.79,131.075,127.838,130.355,14060063.0
2011-07-01,130.098,131.075,129.687,130.766,8694796.0
2011-07-02,130.098,131.075,129.687,130.766,8694796.0
2011-07-03,130.098,131.075,129.687,130.766,8694796.0
2011-07-04,130.51,132.924,130.51,132.513,4235236.0
2011-07-05,132.719,133.592,131.743,132.924,11368769.0
2011-07-06,132.102,132.257,128.814,129.019,12892261.0
2011-07-07,129.79,129.79,126.45,128.454,11690191.0
2011-07-08,128.403,129.585,124.806,125.371,11434001.0
2011-07-09,128.403,129.585,124.806,125.371,11434001.0
2011-07-10,128.403,129.585,124.806,125.371,11434001.0
2011-07-11,124.446,125.68,121.158,121.877,16604421.0
2011-07-12,120.182,120.696,116.534,119.051,23402082.0
2011-07-13,117.87,120.953,117.51,119.514,12056671.0
2011-07-14,117.818,119.925,117.715,118.435,8474035.0
2011-07-15,118.332,119.051,116.534,116.636,7671866.0
2011-07-16,118.332,119.051,116.534,116.636,7671866.0
2011-07-17,118.332,119.051,116.534,116.636,7671866.0
2011-07-18,116.636,117.15,114.222,114.376,9437246.0
2011-07-19,114.581,117.356,114.581,116.585,5461770.0
2011-07-20,117.202,120.336,117.15,119.257,11554867.0
2011-07-21,119.976,123.111,119.257,122.186,18637384.0
2011-07-22,123.573,126.245,123.316,124.858,13350625.0
2011-07-23,123.573,126.245,123.316,124.858,13350625.0
2011-07-24,123.573,126.245,123.316,124.858,13350625.0
2011-07-25,124.138,124.498,122.7,123.83,5328826.0
2011-07-26,124.498,124.703,122.134,123.727,3568503.0
2011-07-27,123.573,123.573,119.617,120.49,9246473.0
2011-07-28,118.435,120.336,117.664,119.514,16471803.0
2011-07-29,121.261,122.443,118.949,121.929,18388650.0
2011-07-30,121.261,122.443,118.949,121.929,18388650.0
2011-07-31,121.261,122.443,118.949,121.929,18388650.0
2011-08-01,123.008,123.522,117.15,118.024,12315509.0
2011-08-02,117.818,118.795,113.554,113.862,14964494.0
2011-08-03,113.04,114.016,108.364,109.135,20349854.0
2011-08-04,110.984,112.115,100.657,100.76,26885929.0
2011-08-05,97.625,105.332,96.855,101.736,30148265.0
2011-08-06,97.625,105.332,96.855,101.736,30148265.0
2011-08-07,97.625,105.332,96.855,101.736,30148265.0
2011-08-08,101.068,104.305,96.598,96.598,17691271.0
2011-08-09,95.775,99.783,91.459,95.673,24653439.0
2011-08-10,98.088,98.601,90.689,91.1,18373179.0
2011-08-11,94.285,95.878,91.048,95.056,18509288.0
2011-08-12,95.056,98.088,93.515,97.728,14238118.0
2011-08-13,95.056,98.088,93.515,97.728,14238118.0
2011-08-14,95.056,98.088,93.515,97.728,14238118.0
2011-08-15,98.139,99.167,96.957,97.779,8761897.0
2011-08-16,96.906,97.574,95.313,96.546,8432291.0
2011-08-17,95.621,97.625,95.21,96.495,9755796.0
2011-08-18,95.159,96.906,91.305,92.179,22200045.0
2011-08-19,91.408,91.408,85.294,86.373,26772297.0
2011-08-20,91.408,91.408,85.294,86.373,26772297.0
2011-08-21,91.408,91.408,85.294,86.373,26772297.0
2011-08-22,85.756,88.479,85.602,86.064,12853192.0
2011-08-23,86.578,87.4,84.06,84.266,12539555.0
2011-08-24,85.551,86.321,83.444,85.294,12738593.0
2011-08-25,85.756,87.143,84.883,85.653,13501523.0
2011-08-26,85.859,86.373,83.341,83.958,14678314.0
2011-08-27,85.859,86.373,83.341,83.958,14678314.0
2011-08-28,85.859,86.373,83.341,83.958,14678314.0
2011-08-29,85.859,86.373,83.341,83.958,14678314.0
2011-08-30,85.396,87.657,85.396,87.349,13801280.0
2011-08-31,87.298,90.38,87.298,89.815,19868034.0
2011-09-01,89.712,91.048,88.633,90.432,13590024.0
2011-09-02,89.044,89.044,85.705,85.807,13265405.0
2011-09-03,89.044,89.044,85.705,85.807,13265405.0
2011-09-04,89.044,89.044,85.705,85.807,13265405.0
2011-09-05,84.215,85.088,80.926,81.389,8173406.0
2011-09-06,80.978,83.187,79.179,79.95,11242177.0
2011-09-07,82.365,83.649,81.183,83.444,12278300.0
2011-09-08,83.906,85.396,82.159,83.341,11832833.0
2011-09-09,82.519,83.393,77.843,78.1,14992565.0
2011-09-10,82.519,83.393,77.843,78.1,14992565.0
2011-09-11,82.519,83.393,77.843,78.1,14992565.0
2011-09-12,75.942,77.073,74.76,76.096,12463533.0
2011-09-13,76.507,77.175,74.401,75.274,15844475.0
2011-09-14,74.76,79.436,74.709,79.128,18997009.0
2011-09-15,79.539,81.543,78.614,80.515,17537137.0
2011-09-16,81.029,81.954,79.796,81.234,13119267.0
2011-09-17,81.029,81.954,79.796,81.234,13119267.0
2011-09-18,81.029,81.954,79.796,81.234,13119267.0
2011-09-19,79.847,80.258,78.665,79.231,11013320.0
2011-09-20,78.614,81.8,76.61,77.175,42054621.0
2011-09-21,77.073,78.665,76.559,76.867,12987902.0
2011-09-22,74.709,75.377,72.756,72.756,14220750.0
2011-09-23,73.733,74.76,70.753,73.013,15609887.0
2011-09-24,73.733,74.76,70.753,73.013,15609887.0
2011-09-25,73.733,74.76,70.753,73.013,15609887.0
2011-09-26,71.472,76.405,70.907,75.582,19316689.0
2011-09-27,78.1,80.258,76.559,80.207,14948625.0
2011-09-28,79.796,79.847,77.124,79.025,9110676.0
2011-09-29,79.076,82.262,78.563,82.057,12434460.0
2011-09-30,81.183,82.057,77.997,78.665,11615795.0
2011-10-01,81.183,82.057,77.997,78.665,11615795.0
2011-10-02,81.183,82.057,77.997,78.665,11615795.0
2011-10-03,77.021,79.385,76.096,79.385,12600876.0
2011-10-04,77.535,77.586,74.349,76.713,17257837.0
2011-10-05,78.768,81.183,77.432,80.155,11293979.0
2011-10-06,82.211,82.211,79.076,81.543,11704263.0
2011-10-07,81.183,83.649,80.721,80.978,10836695.0
2011-10-08,81.183,83.649,80.721,80.978,10836695.0
2011-10-09,81.183,83.649,80.721,80.978,10836695.0
2011-10-10,80.926,84.009,80.926,83.958,5913085.0
2011-10-11,83.341,83.547,81.851,83.136,7658793.0
2011-10-12,82.725,85.448,82.057,85.191,12243467.0
2011-10-13,86.321,88.274,84.985,85.653,16851394.0
2011-10-14,85.653,87.092,84.831,85.551,9773178.0
2011-10-15,85.653,87.092,84.831,85.551,9773178.0
2011-10-16,85.653,87.092,84.831,85.551,9773178.0
2011-10-17,85.807,87.503,83.136,83.958,11582337.0
2011-10-18,83.495,83.855,82.005,83.495,10095635.0
2011-10-19,84.06,87.041,83.598,84.112,20026584.0
2011-10-20,83.649,85.088,82.057,82.262,16241955.0
2011-10-21,82.725,84.934,81.748,84.728,9793940.0
2011-10-22,82.725,84.934,81.748,84.728,9793940.0
2011-10-23,82.725,84.934,81.748,84.728,9793940.0
2011-10-24,84.78,85.499,84.06,84.626,7895896.0
2011-10-25,84.317,85.448,83.444,84.934,7555732.0
2011-10-26,85.396,86.373,84.317,85.448,8386795.0
2011-10-27,87.503,92.847,86.681,92.693,24601217.0
2011-10-28,92.538,92.898,89.404,89.712,7834373.0
2011-10-29,92.538,92.898,89.404,89.712,7834373.0
2011-10-30,92.538,92.898,89.404,89.712,7834373.0
2011-10-31,89.764,90.021,85.653,85.653,9077506.0
2011-11-01,84.317,84.78,79.128,79.487,18580690.0
2011-11-02,80.823,83.444,80.721,83.084,15124733.0
2011-11-03,82.622,86.732,81.234,86.527,17602434.0
2011-11-04,84.78,85.653,80.618,80.618,28221253.0
2011-11-05,84.78,85.653,80.618,80.618,28221253.0
2011-11-06,84.78,85.653,80.618,80.618,28221253.0
2011-11-07,81.183,81.183,76.405,76.97,19452542.0
2011-11-08,77.381,78.1,75.274,75.48,17599147.0
2011-11-09,77.021,77.381,72.397,72.962,22594683.0
2011-11-10,71.883,73.784,71.215,72.808,12408886.0
2011-11-11,72.962,77.124,72.962,76.405,21064973.0
2011-11-12,72.962,77.124,72.962,76.405,21064973.0
2011-11-13,72.962,77.124,72.962,76.405,21064973.0
2011-11-14,76.61,77.741,75.531,75.839,11870947.0
2011-11-15,75.12,75.788,73.733,74.606,9204381.0
2011-11-16,74.298,75.942,73.733,73.733,11466675.0
2011-11-17,73.99,74.915,71.883,72.705,17091826.0
2011-11-18,71.729,74.401,71.729,73.476,11420841.0
2011-11-19,71.729,74.401,71.729,73.476,11420841.0
2011-11-20,71.729,74.401,71.729,73.476,11420841.0
2011-11-21,72.705,74.195,71.215,71.523,9767760.0
2011-11-22,71.934,72.756,67.105,67.824,23613914.0
2011-11-23,67.31,69.417,67.31,68.749,13271689.0
2011-11-24,69.365,72.397,68.903,71.78,18883762.0
2011-11-25,71.318,73.168,70.958,72.345,9635889.0
2011-11-26,71.318,73.168,70.958,72.345,9635889.0
2011-11-27,71.318,73.168,70.958,72.345,9635889.0
2011-11-28,72.962,75.017,72.962,74.298,8199990.0
2011-11-29,74.709,75.069,71.832,74.606,16218490.0
2011-11-30,74.144,77.586,72.808,75.788,19986333.0
2011-12-01,76.456,78.768,75.737,77.895,13571347.0
2011-12-02,78.408,80.053,78.306,78.871,14830481.0
2011-12-03,78.408,80.053,78.306,78.871,14830481.0
2011-12-04,78.408,80.053,78.306,78.871,14830481.0
2011-12-05,79.899,81.491,78.922,81.132,10334033.0
2011-12-06,80.155,81.748,79.128,79.282,7527821.0
2011-12-07,79.899,81.08,76.559,78.46,12334585.0
2011-12-08,78.563,79.642,77.741,77.997,8371989.0
2011-12-09,77.227,79.333,77.175,78.768,8330639.0
2011-12-10,77.227,79.333,77.175,78.768,8330639.0
2011-12-11,77.227,79.333,77.175,78.768,8330639.0
2011-12-12,79.128,79.128,75.428,75.428,7939391.0
2011-12-13,76.456,76.867,75.12,76.045,6342454.0
2011-12-14,75.634,76.096,73.27,73.27,7514249.0
2011-12-15,74.401,74.966,73.27,74.298,6271644.0
2011-12-16,74.709,74.76,73.476,73.476,6046270.0
2011-12-17,74.709,74.76,73.476,73.476,6046270.0
2011-12-18,74.709,74.76,73.476,73.476,6046270.0
2011-12-19,73.27,74.555,72.294,72.756,4470628.0
2011-12-20,73.116,74.863,72.397,74.503,6147933.0
2011-12-21,75.223,76.353,74.195,74.555,9146076.0
2011-12-22,75.171,77.175,75.017,77.021,7061496.0
2011-12-23,77.124,77.689,76.662,77.689,2025336.0
2011-12-24,77.124,77.689,76.662,77.689,2025336.0
2011-12-25,77.124,77.689,76.662,77.689,2025336.0
2011-12-26,77.124,77.689,76.662,77.689,2025336.0
2011-12-27,77.124,77.689,76.662,77.689,2025336.0
2011-12-28,78.1,78.1,75.274,75.891,6149785.0
2011-12-29,76.302,76.559,75.223,76.148,3731593.0
2011-12-30,76.559,76.559,75.326,75.737,820018.0
2011-12-31,76.559,76.559,75.326,75.737,820018.0
2012-01-01,76.559,76.559,75.326,75.737,820018.0
2012-01-02,76.559,76.559,75.326,75.737,820018.0
2012-01-03,77.175,77.689,75.582,77.689,10300515.0
2012-01-04,77.843,78.152,76.405,76.764,4530269.0
2012-01-05,76.559,77.073,73.836,74.76,13624650.0
2012-01-06,74.658,75.685,74.195,75.274,13022700.0
2012-01-07,74.658,75.685,74.195,75.274,13022700.0
2012-01-08,74.658,75.685,74.195,75.274,13022700.0
2012-01-09,75.788,76.096,73.784,74.092,25839985.0
2012-01-10,75.223,76.816,74.503,75.48,10579049.0
2012-01-11,75.839,78.46,75.171,78.46,14600292.0
2012-01-12,77.946,79.744,77.946,79.539,11555620.0
2012-01-13,80.515,81.132,77.073,80.464,18807984.0
2012-01-14,80.515,81.132,77.073,80.464,18807984.0
2012-01-15,80.515,81.132,77.073,80.464,18807984.0
2012-01-16,80.053,81.132,79.487,79.847,7047069.0
2012-01-17,81.132,81.132,79.025,80.258,8318978.0
2012-01-18,80.515,80.926,78.614,79.847,6380119.0
2012-01-19,80.412,85.294,79.487,85.037,22307818.0
2012-01-20,85.088,87.041,84.626,86.116,13574642.0
2012-01-21,85.088,87.041,84.626,86.116,13574642.0
2012-01-22,85.088,87.041,84.626,86.116,13574642.0
2012-01-23,85.859,89.712,85.859,87.914,19152251.0
2012-01-24,87.452,88.12,86.321,87.092,8928567.0
2012-01-25,87.452,88.377,86.424,88.222,6299865.0
2012-01-26,88.633,92.847,88.479,92.487,25127901.0
2012-01-27,91.562,93.052,90.535,91.768,17150482.0
2012-01-28,91.562,93.052,90.535,91.768,17150482.0
2012-01-29,91.562,93.052,90.535,91.768,17150482.0
2012-01-30,91.459,92.025,89.61,91.408,26595199.0
2012-01-31,91.922,92.641,91.048,91.048,10628810.0
2012-02-01,91.1,94.285,90.946,94.285,11674219.0
2012-02-02,94.183,95.159,93.772,94.696,18017684.0
2012-02-03,93.926,97.882,93.926,97.471,11055368.0
2012-02-04,93.926,97.882,93.926,97.471,11055368.0
2012-02-05,93.926,97.882,93.926,97.471,11055368.0
2012-02-06,97.625,97.625,94.542,95.775,8308915.0
2012-02-07,95.313,95.827,92.487,94.594,15175297.0
2012-02-08,95.056,95.056,93.823,94.029,7571801.0
2012-02-09,94.542,95.673,92.59,92.59,8710006.0
2012-02-10,92.641,93.001,90.946,91.357,9515112.0
2012-02-11,92.641,93.001,90.946,91.357,9515112.0
2012-02-12,92.641,93.001,90.946,91.357,9515112.0
2012-02-13,92.333,92.333,89.764,90.072,11404919.0
2012-02-14,90.38,91.048,88.428,88.633,13243776.0
2012-02-15,89.456,90.586,87.76,88.993,11410458.0
2012-02-16,88.685,88.685,86.475,87.914,9609027.0
2012-02-17,88.531,89.507,87.965,88.222,7132185.0
2012-02-18,88.531,89.507,87.965,88.222,7132185.0
2012-02-19,88.531,89.507,87.965,88.222,7132185.0
2012-02-20,89.353,89.867,87.811,89.096,8043822.0
2012-02-21,88.89,89.404,85.962,87.298,9659101.0
2012-02-22,87.709,87.76,84.574,84.883,13629445.0
2012-02-23,85.242,85.345,82.159,83.547,14802722.0
2012-02-24,83.804,84.266,82.365,82.416,9811550.0
2012-02-25,83.804,84.266,82.365,82.416,9811550.0
2012-02-26,83.804,84.266,82.365,82.416,9811550.0
2012-02-27,82.622,83.855,80.875,83.701,11920189.0
2012-02-28,84.009,84.215,82.673,83.855,12632750.0
2012-02-29,84.574,87.246,84.163,84.369,18731963.0
2012-03-01,84.78,85.962,83.033,83.649,15564290.0
2012-03-02,84.06,86.578,83.598,85.962,16632301.0
2012-03-03,84.06,86.578,83.598,85.962,16632301.0
2012-03-04,84.06,86.578,83.598,85.962,16632301.0
2012-03-05,84.626,85.551,83.238,84.831,41018571.0
2012-03-06,84.369,84.369,82.416,82.57,30917257.0
2012-03-07,82.365,84.163,82.057,83.855,16172795.0
2012-03-08,84.163,85.242,82.93,84.78,10395020.0
2012-03-09,85.088,85.088,82.468,82.622,10296838.0
2012-03-10,85.088,85.088,82.468,82.622,10296838.0
2012-03-11,85.088,85.088,82.468,82.622,10296838.0
2012-03-12,82.981,84.06,82.262,83.855,9092470.0
2012-03-13,84.317,87.965,84.317,87.554,16933608.0
2012-03-14,87.863,90.226,87.811,88.685,16690556.0
2012-03-15,88.788,89.969,87.709,89.969,19363305.0
2012-03-16,90.072,91.922,89.61,90.021,12693862.0
2012-03-17,90.072,91.922,89.61,90.021,12693862.0
2012-03-18,90.072,91.922,89.61,90.021,12693862.0
2012-03-19,90.483,90.483,89.301,90.226,7812592.0
2012-03-20,89.867,91.716,89.25,91.305,10277916.0
2012-03-21,91.459,92.487,88.942,89.044,11926052.0
2012-03-22,89.147,92.384,88.479,92.127,14769304.0
2012-03-23,92.333,94.696,91.151,93.669,18554540.0
2012-03-24,92.333,94.696,91.151,93.669,18554540.0
2012-03-25,92.333,94.696,91.151,93.669,18554540.0
2012-03-26,92.847,94.08,92.333,93.977,10566055.0
2012-03-27,94.08,94.953,91.511,91.562,14172196.0
2012-03-28,91.357,92.693,90.74,91.562,10769114.0
2012-03-29,91.1,92.127,90.124,91.768,11039616.0
2012-03-30,91.768,94.594,91.768,91.922,14894346.0
2012-03-31,91.768,94.594,91.768,91.922,14894346.0
2012-04-01,91.768,94.594,91.768,91.922,14894346.0
2012-04-02,92.487,94.542,92.179,94.542,12643533.0
2012-04-03,94.594,94.851,92.95,93.206,12290827.0
2012-04-04,92.384,93.001,90.586,92.333,25102152.0
2012-04-05,92.487,94.234,90.689,92.487,14542081.0
2012-04-06,92.487,94.234,90.689,92.487,14542081.0
2012-04-07,92.487,94.234,90.689,92.487,14542081.0
2012-04-08,92.487,94.234,90.689,92.487,14542081.0
2012-04-09,92.487,94.234,90.689,92.487,14542081.0
2012-04-10,91.511,91.87,89.507,89.507,12820111.0
2012-04-11,89.096,90.432,88.582,90.175,13161751.0
2012-04-12,90.021,92.282,89.558,91.87,12256449.0
2012-04-13,91.511,92.59,89.61,89.969,12410340.0
2012-04-14,91.511,92.59,89.61,89.969,12410340.0
2012-04-15,91.511,92.59,89.61,89.969,12410340.0
2012-04-16,89.353,90.021,87.657,88.068,12442582.0
2012-04-17,87.657,90.021,87.657,89.918,15997713.0
2012-04-18,89.456,90.38,87.709,87.76,10577237.0
2012-04-19,87.863,88.839,85.859,87.195,14483414.0
2012-04-20,87.657,88.685,87.092,88.274,8033793.0
2012-04-21,87.657,88.685,87.092,88.274,8033793.0
2012-04-22,87.657,88.685,87.092,88.274,8033793.0
2012-04-23,87.709,87.709,83.187,83.547,17590399.0
2012-04-24,85.242,87.092,85.088,86.578,12758935.0
2012-04-25,87.143,89.867,87.041,89.456,13505232.0
2012-04-26,89.764,89.764,87.965,88.788,7820540.0
2012-04-27,88.736,91.1,87.76,91.048,10358616.0
2012-04-28,88.736,91.1,87.76,91.048,10358616.0
2012-04-29,88.736,91.1,87.76,91.048,10358616.0
2012-04-30,91.511,91.819,89.815,90.637,7398254.0
2012-05-01,90.38,93.104,89.61,92.795,4664926.0
2012-05-02,92.847,92.847,90.894,91.87,12197440.0
2012-05-03,91.562,92.693,90.483,91.357,8201524.0
2012-05-04,90.894,91.614,89.815,90.689,6156899.0
2012-05-05,90.894,91.614,89.815,90.689,6156899.0
2012-05-06,90.894,91.614,89.815,90.689,6156899.0
2012-05-07,90.894,91.614,89.815,90.689,6156899.0
2012-05-08,90.432,92.744,86.116,86.63,17366668.0
2012-05-09,86.63,87.554,83.855,84.78,15856144.0
2012-05-10,85.242,85.807,82.93,83.752,16135070.0
2012-05-11,82.827,86.373,81.389,84.985,17230344.0
2012-05-12,82.827,86.373,81.389,84.985,17230344.0
2012-05-13,82.827,86.373,81.389,84.985,17230344.0
2012-05-14,84.266,84.266,81.132,81.902,10306040.0
2012-05-15,80.669,81.183,75.942,77.021,23488318.0
2012-05-16,76.25,79.487,76.199,78.46,16317594.0
