,VEI NO Equity,VEI NO Equity,VEI NO Equity,VEI NO Equity,VEI NO Equity
2011-05-11,24.288,24.524,24.288,24.524,109643.0
2011-05-12,24.406,24.524,24.288,24.288,345722.0
2011-05-13,24.524,24.524,23.109,23.298,27965.0
2011-05-14,24.524,24.524,23.109,23.298,27965.0
2011-05-15,24.524,24.524,23.109,23.298,27965.0
2011-05-16,23.698,23.698,22.873,23.345,77616.0
2011-05-17,23.698,23.698,22.873,23.345,77616.0
2011-05-18,23.345,24.288,23.345,23.934,47186.0
2011-05-19,24.288,24.288,23.58,23.698,9245.0
2011-05-20,23.698,24.17,23.698,23.816,10024.0
2011-05-21,23.698,24.17,23.698,23.816,10024.0
2011-05-22,23.698,24.17,23.698,23.816,10024.0
2011-05-23,24.052,24.052,22.873,23.25,22127.0
2011-05-24,23.58,23.58,22.826,23.109,78092.0
2011-05-25,23.109,23.25,22.826,22.92,106220.0
2011-05-26,22.92,23.109,22.732,22.779,50857.0
2011-05-27,22.779,22.826,22.449,22.449,164494.0
2011-05-28,22.779,22.826,22.449,22.449,164494.0
2011-05-29,22.779,22.826,22.449,22.449,164494.0
2011-05-30,22.637,23.109,22.637,22.637,29932.0
2011-05-31,22.59,23.062,22.543,23.062,158510.0
2011-06-01,23.062,23.25,23.062,23.25,99916.0
2011-06-02,23.062,23.25,23.062,23.25,99916.0
2011-06-03,23.298,23.298,22.873,23.109,30940.0
2011-06-04,23.298,23.298,22.873,23.109,30940.0
2011-06-05,23.298,23.298,22.873,23.109,30940.0
2011-06-06,23.25,23.345,23.203,23.298,14672.0
2011-06-07,23.298,23.58,23.156,23.58,70381.0
2011-06-08,22.826,23.486,22.826,23.25,18575.0
2011-06-09,23.109,23.298,23.109,23.109,11155.0
2011-06-10,23.345,23.345,22.732,23.109,36136.0
2011-06-11,23.345,23.345,22.732,23.109,36136.0
2011-06-12,23.345,23.345,22.732,23.109,36136.0
2011-06-13,23.345,23.345,22.732,23.109,36136.0
2011-06-14,22.92,23.109,21.222,22.354,87994.0
2011-06-15,23.109,23.109,21.883,21.883,25657.0
2011-06-16,21.883,22.166,20.845,22.166,86209.0
2011-06-17,22.166,22.354,21.27,22.118,29738.0
2011-06-18,22.166,22.354,21.27,22.118,29738.0
2011-06-19,22.166,22.354,21.27,22.118,29738.0
2011-06-20,21.93,22.166,21.27,21.836,456656.0
2011-06-21,22.166,22.496,21.836,22.401,16403.0
2011-06-22,22.873,22.873,22.213,22.213,21286.0
2011-06-23,22.637,22.637,21.741,21.788,41482.0
2011-06-24,22.637,22.637,22.166,22.307,6309.0
2011-06-25,22.637,22.637,22.166,22.307,6309.0
2011-06-26,22.637,22.637,22.166,22.307,6309.0
2011-06-27,22.59,22.59,22.166,22.213,8208.0
2011-06-28,22.307,22.401,21.93,22.118,95503.0
2011-06-29,21.93,22.59,21.93,22.401,5317.0
2011-06-30,22.637,23.392,22.496,23.156,46034.0
2011-07-01,23.439,23.486,23.109,23.109,8426.0
2011-07-02,23.439,23.486,23.109,23.109,8426.0
2011-07-03,23.439,23.486,23.109,23.109,8426.0
2011-07-04,23.345,23.58,22.873,23.109,23319.0
2011-07-05,23.439,23.439,22.92,23.156,7145.0
2011-07-06,23.156,23.156,22.59,22.873,16960.0
2011-07-07,23.062,23.062,22.684,22.873,9763.0
2011-07-08,22.684,22.967,22.684,22.826,12901.0
2011-07-09,22.684,22.967,22.684,22.826,12901.0
2011-07-10,22.684,22.967,22.684,22.826,12901.0
2011-07-11,23.109,23.109,22.637,22.826,19238.0
2011-07-12,22.637,22.684,21.93,22.166,45184.0
2011-07-13,22.166,22.401,21.93,22.166,37393.0
2011-07-14,22.543,22.543,21.93,22.024,9307.0
2011-07-15,21.977,22.213,21.788,21.788,3058.0
2011-07-16,21.977,22.213,21.788,21.788,3058.0
2011-07-17,21.977,22.213,21.788,21.788,3058.0
2011-07-18,21.93,21.93,21.411,21.93,2539.0
2011-07-19,22.166,22.166,21.647,21.93,63928.0
2011-07-20,22.071,22.166,21.458,22.118,32340.0
2011-07-21,22.166,22.166,21.93,21.977,21976.0
2011-07-22,22.071,22.684,22.071,22.637,81194.0
2011-07-23,22.071,22.684,22.071,22.637,81194.0
2011-07-24,22.071,22.684,22.071,22.637,81194.0
2011-07-25,22.166,22.543,22.166,22.401,7132.0
2011-07-26,22.637,22.637,22.543,22.59,34241.0
2011-07-27,22.401,22.59,22.213,22.59,20839.0
2011-07-28,22.543,22.543,22.213,22.401,9635.0
2011-07-29,22.449,22.496,21.788,21.977,20505.0
2011-07-30,22.449,22.496,21.788,21.977,20505.0
2011-07-31,22.449,22.496,21.788,21.977,20505.0
2011-08-01,22.637,22.684,21.883,22.118,18169.0
2011-08-02,22.354,22.354,21.788,21.836,26358.0
2011-08-03,21.883,22.071,21.411,21.6,47287.0
2011-08-04,21.977,21.977,20.279,21.222,43377.0
2011-08-05,20.751,21.222,19.336,20.656,177215.0
2011-08-06,20.751,21.222,19.336,20.656,177215.0
2011-08-07,20.751,21.222,19.336,20.656,177215.0
2011-08-08,18.864,19.572,18.864,19.525,156216.0
2011-08-09,18.912,19.619,18.346,19.336,209118.0
2011-08-10,20.279,20.845,18.959,19.336,129735.0
2011-08-11,20.232,20.232,19.383,19.572,53724.0
2011-08-12,19.808,19.808,19.336,19.808,30820.0
2011-08-13,19.808,19.808,19.336,19.808,30820.0
2011-08-14,19.808,19.808,19.336,19.808,30820.0
2011-08-15,19.808,20.279,19.713,19.713,86124.0
2011-08-16,20.043,20.043,19.242,19.666,55183.0
2011-08-17,19.666,19.855,19.383,19.808,31490.0
2011-08-18,19.619,19.619,18.77,18.864,86605.0
2011-08-19,18.864,19.383,18.77,19.053,419988.0
2011-08-20,18.864,19.383,18.77,19.053,419988.0
2011-08-21,18.864,19.383,18.77,19.053,419988.0
2011-08-22,19.242,19.289,18.864,19.147,6604.0
2011-08-23,18.864,19.147,18.817,18.817,6489.0
2011-08-24,19.006,19.053,18.723,18.864,51923.0
2011-08-25,19.147,19.336,18.629,18.864,17483.0
2011-08-26,19.194,19.194,18.534,18.581,62695.0
2011-08-27,19.194,19.194,18.534,18.581,62695.0
2011-08-28,19.194,19.194,18.534,18.581,62695.0
2011-08-29,18.864,18.864,18.581,18.864,43326.0
2011-08-30,19.006,19.006,18.817,18.959,26856.0
2011-08-31,18.912,19.289,18.864,18.864,54999.0
2011-09-01,18.959,19.289,18.959,19.242,15729.0
2011-09-02,19.1,19.242,18.676,18.676,16497.0
2011-09-03,19.1,19.242,18.676,18.676,16497.0
2011-09-04,19.1,19.242,18.676,18.676,16497.0
2011-09-05,18.676,18.817,18.393,18.44,160502.0
2011-09-06,18.44,18.77,18.393,18.487,15455.0
2011-09-07,18.44,18.77,18.44,18.629,18064.0
2011-09-08,18.581,18.676,18.393,18.534,44372.0
2011-09-09,18.534,18.534,17.968,18.204,39970.0
2011-09-10,18.534,18.534,17.968,18.204,39970.0
2011-09-11,18.534,18.534,17.968,18.204,39970.0
2011-09-12,18.346,18.346,17.497,18.063,87993.0
2011-09-13,18.063,18.063,17.685,17.921,26098.0
2011-09-14,18.063,18.063,17.733,17.921,25506.0
2011-09-15,18.581,18.581,17.591,17.685,18068.0
2011-09-16,17.685,18.063,17.638,17.874,246775.0
2011-09-17,17.685,18.063,17.638,17.874,246775.0
2011-09-18,17.685,18.063,17.638,17.874,246775.0
2011-09-19,17.921,17.921,17.45,17.638,27485.0
2011-09-20,17.45,17.921,17.45,17.921,6708.0
2011-09-21,17.921,18.864,17.78,17.968,28205.0
2011-09-22,18.629,18.629,17.167,17.355,116103.0
2011-09-23,17.591,17.874,16.553,17.308,16430.0
2011-09-24,17.591,17.874,16.553,17.308,16430.0
2011-09-25,17.591,17.874,16.553,17.308,16430.0
2011-09-26,16.789,16.884,16.365,16.648,250470.0
2011-09-27,16.836,17.261,16.601,17.214,237265.0
2011-09-28,16.742,16.978,16.648,16.836,26229.0
2011-09-29,16.836,17.025,16.695,16.978,15357.0
2011-09-30,16.978,16.978,16.601,16.931,13682.0
2011-10-01,16.978,16.978,16.601,16.931,13682.0
2011-10-02,16.978,16.978,16.601,16.931,13682.0
2011-10-03,16.506,16.742,16.082,16.365,76954.0
2011-10-04,16.129,16.271,15.752,15.893,328811.0
2011-10-05,16.129,16.506,16.035,16.506,157808.0
2011-10-06,16.978,16.978,16.742,16.742,6524.0
2011-10-07,16.648,17.45,16.648,16.931,22808.0
2011-10-08,16.648,17.45,16.648,16.931,22808.0
2011-10-09,16.648,17.45,16.648,16.931,22808.0
2011-10-10,16.318,17.214,16.318,16.978,53229.0
2011-10-11,17.45,17.827,16.978,17.45,557409.0
2011-10-12,17.45,17.921,17.45,17.78,1015091.0
2011-10-13,17.497,17.685,17.214,17.261,8519.0
2011-10-14,17.261,17.685,17.261,17.685,93690.0
2011-10-15,17.261,17.685,17.261,17.685,93690.0
2011-10-16,17.261,17.685,17.261,17.685,93690.0
2011-10-17,18.157,18.251,17.78,17.78,13848.0
2011-10-18,16.601,17.497,16.601,17.214,225775.0
2011-10-19,17.214,17.827,17.072,17.072,12749.0
2011-10-20,17.025,17.45,16.978,16.978,12706.0
2011-10-21,17.072,17.45,17.072,17.072,2579.0
2011-10-22,17.072,17.45,17.072,17.072,2579.0
2011-10-23,17.072,17.45,17.072,17.072,2579.0
2011-10-24,17.214,17.497,17.119,17.308,17250.0
2011-10-25,17.355,17.638,17.214,17.45,15944.0
2011-10-26,17.261,17.968,17.167,17.638,29416.0
2011-10-27,17.78,18.676,17.78,18.015,167940.0
2011-10-28,18.864,18.864,17.685,17.685,61296.0
2011-10-29,18.864,18.864,17.685,17.685,61296.0
2011-10-30,18.864,18.864,17.685,17.685,61296.0
2011-10-31,17.119,18.11,17.119,18.11,48319.0
2011-11-01,16.978,17.827,16.978,17.591,28391.0
2011-11-02,17.591,17.874,17.45,17.544,23618.0
2011-11-03,17.214,17.827,17.214,17.685,27559.0
2011-11-04,17.685,18.157,17.685,17.827,22985.0
2011-11-05,17.685,18.157,17.685,17.827,22985.0
2011-11-06,17.685,18.157,17.685,17.827,22985.0
2011-11-07,17.827,18.298,17.78,18.157,42244.0
2011-11-08,18.063,18.581,18.063,18.44,36579.0
2011-11-09,18.393,18.676,18.393,18.581,595401.0
2011-11-10,18.157,18.581,18.063,18.157,166377.0
2011-11-11,18.393,18.581,18.393,18.44,79067.0
2011-11-12,18.393,18.581,18.393,18.44,79067.0
2011-11-13,18.393,18.581,18.393,18.44,79067.0
2011-11-14,18.44,18.864,18.44,18.581,95380.0
2011-11-15,18.629,18.959,18.581,18.77,262943.0
2011-11-16,18.77,18.864,18.534,18.534,409014.0
2011-11-17,18.393,18.581,17.827,17.921,789183.0
2011-11-18,17.968,18.063,17.591,17.733,228440.0
2011-11-19,17.968,18.063,17.591,17.733,228440.0
2011-11-20,17.968,18.063,17.591,17.733,228440.0
2011-11-21,17.78,17.78,17.355,17.45,259894.0
2011-11-22,17.355,17.497,17.025,17.214,261549.0
2011-11-23,17.025,17.355,16.836,16.931,146516.0
2011-11-24,16.836,16.884,16.318,16.459,135875.0
2011-11-25,16.365,16.553,16.271,16.506,189217.0
2011-11-26,16.365,16.553,16.271,16.506,189217.0
2011-11-27,16.365,16.553,16.271,16.506,189217.0
2011-11-28,16.412,17.119,16.412,16.553,57203.0
2011-11-29,16.506,17.072,16.506,16.978,33892.0
2011-11-30,16.978,17.45,16.412,16.648,1246235.0
2011-12-01,16.931,17.214,16.506,16.978,194185.0
2011-12-02,17.072,17.591,16.884,17.261,88786.0
2011-12-03,17.072,17.591,16.884,17.261,88786.0
2011-12-04,17.072,17.591,16.884,17.261,88786.0
2011-12-05,17.261,17.638,17.261,17.544,100692.0
2011-12-06,17.638,17.827,17.45,17.733,87227.0
2011-12-07,17.685,17.968,17.591,17.685,89676.0
2011-12-08,17.497,17.827,17.261,17.497,176018.0
2011-12-09,16.789,17.45,16.789,17.402,33882.0
2011-12-10,16.789,17.45,16.789,17.402,33882.0
2011-12-11,16.789,17.45,16.789,17.402,33882.0
2011-12-12,17.308,17.402,17.072,17.214,40385.0
2011-12-13,17.214,17.355,16.931,17.214,27131.0
2011-12-14,17.214,17.308,16.931,16.978,163524.0
2011-12-15,17.119,17.119,16.648,16.836,16744.0
2011-12-16,16.789,17.119,16.789,17.119,21539.0
2011-12-17,16.789,17.119,16.789,17.119,21539.0
2011-12-18,16.789,17.119,16.789,17.119,21539.0
2011-12-19,17.072,17.167,16.931,17.072,38098.0
2011-12-20,16.978,17.638,16.978,17.497,41323.0
2011-12-21,17.874,18.015,17.638,17.874,87043.0
2011-12-22,17.827,18.534,17.638,18.393,56037.0
2011-12-23,18.393,18.676,18.157,18.581,15794.0
2011-12-24,18.393,18.676,18.157,18.581,15794.0
2011-12-25,18.393,18.676,18.157,18.581,15794.0
2011-12-26,18.393,18.676,18.157,18.581,15794.0
2011-12-27,18.393,18.393,17.78,17.78,47415.0
2011-12-28,17.685,17.685,16.931,17.072,183557.0
2011-12-29,17.072,17.638,17.072,17.45,27037.0
2011-12-30,17.308,18.251,17.308,18.251,36523.0
2011-12-31,17.308,18.251,17.308,18.251,36523.0
2012-01-01,17.308,18.251,17.308,18.251,36523.0
2012-01-02,18.157,18.393,18.11,18.298,357605.0
2012-01-03,18.298,18.487,18.298,18.44,36466.0
2012-01-04,18.487,18.487,18.393,18.44,13967.0
2012-01-05,18.393,18.487,17.874,17.874,16867.0
2012-01-06,17.968,18.298,17.827,18.251,17137.0
2012-01-07,17.968,18.298,17.827,18.251,17137.0
2012-01-08,17.968,18.298,17.827,18.251,17137.0
2012-01-09,17.968,18.298,17.968,18.251,26894.0
2012-01-10,18.487,19.053,18.487,18.817,124129.0
2012-01-11,18.864,19.006,18.817,19.006,50282.0
2012-01-12,19.289,19.336,18.77,19.147,25874.0
2012-01-13,19.525,19.525,18.676,19.147,152792.0
2012-01-14,19.525,19.525,18.676,19.147,152792.0
2012-01-15,19.525,19.525,18.676,19.147,152792.0
2012-01-16,19.053,19.43,18.581,19.43,7778.0
2012-01-17,19.336,19.43,19.006,19.336,14010.0
2012-01-18,19.902,20.043,19.336,19.855,186559.0
2012-01-19,20.232,20.468,20.043,20.468,110946.0
2012-01-20,20.468,20.515,20.091,20.138,17980.0
2012-01-21,20.468,20.515,20.091,20.138,17980.0
2012-01-22,20.468,20.515,20.091,20.138,17980.0
2012-01-23,20.138,20.421,19.949,19.949,46122.0
2012-01-24,20.043,20.043,19.336,19.713,22805.0
2012-01-25,19.666,19.808,19.477,19.76,54824.0
2012-01-26,19.383,19.808,19.383,19.666,13636.0
2012-01-27,19.336,19.808,19.336,19.808,10520.0
2012-01-28,19.336,19.808,19.336,19.808,10520.0
2012-01-29,19.336,19.808,19.336,19.808,10520.0
2012-01-30,19.713,19.949,19.619,19.949,133296.0
2012-01-31,20.091,20.279,19.855,20.138,308059.0
2012-02-01,20.279,20.421,20.043,20.138,115981.0
2012-02-02,20.279,20.279,19.996,20.279,50217.0
2012-02-03,19.808,20.704,19.808,20.704,448054.0
2012-02-04,19.808,20.704,19.808,20.704,448054.0
2012-02-05,19.808,20.704,19.808,20.704,448054.0
2012-02-06,20.704,20.892,20.609,20.751,65071.0
2012-02-07,20.374,20.562,20.185,20.421,18111.0
2012-02-08,20.138,20.751,20.138,20.751,226488.0
2012-02-09,20.421,21.175,20.421,20.515,73177.0
2012-02-10,20.704,20.704,20.421,20.609,22839.0
2012-02-11,20.704,20.704,20.421,20.609,22839.0
2012-02-12,20.704,20.704,20.421,20.609,22839.0
2012-02-13,20.609,20.751,20.562,20.751,15361.0
2012-02-14,20.751,20.751,20.468,20.468,61541.0
2012-02-15,20.751,20.751,20.421,20.751,253707.0
2012-02-16,21.222,21.317,20.987,21.222,430115.0
2012-02-17,21.222,21.364,21.034,21.222,70376.0
2012-02-18,21.222,21.364,21.034,21.222,70376.0
2012-02-19,21.222,21.364,21.034,21.222,70376.0
2012-02-20,21.458,21.694,21.458,21.647,250151.0
2012-02-21,21.694,21.93,21.647,21.694,349791.0
2012-02-22,21.6,21.6,21.317,21.317,78904.0
2012-02-23,21.458,21.647,21.034,21.034,78534.0
2012-02-24,21.222,21.27,21.034,21.175,77322.0
2012-02-25,21.222,21.27,21.034,21.175,77322.0
2012-02-26,21.222,21.27,21.034,21.175,77322.0
2012-02-27,21.222,21.505,21.175,21.222,98761.0
2012-02-28,21.27,21.553,21.034,21.27,126882.0
2012-02-29,21.411,21.411,21.128,21.27,95462.0
2012-03-01,21.317,21.6,21.222,21.6,43729.0
2012-03-02,21.6,21.6,21.175,21.222,97299.0
2012-03-03,21.6,21.6,21.175,21.222,97299.0
2012-03-04,21.6,21.6,21.175,21.222,97299.0
2012-03-05,21.222,21.553,20.987,21.27,119310.0
2012-03-06,21.222,21.364,20.185,20.751,64335.0
2012-03-07,20.043,20.892,20.043,20.704,30780.0
2012-03-08,21.034,21.128,20.704,20.845,162249.0
2012-03-09,20.845,21.364,20.845,20.987,161402.0
2012-03-10,20.845,21.364,20.845,20.987,161402.0
2012-03-11,20.845,21.364,20.845,20.987,161402.0
2012-03-12,20.987,21.6,20.939,21.364,94601.0
2012-03-13,21.647,21.977,21.364,21.6,219972.0
2012-03-14,21.694,22.496,21.647,22.496,105477.0
2012-03-15,22.637,23.015,22.401,22.732,443885.0
2012-03-16,22.732,23.062,22.401,23.015,176174.0
2012-03-17,22.732,23.062,22.401,23.015,176174.0
2012-03-18,22.732,23.062,22.401,23.015,176174.0
2012-03-19,23.015,23.062,22.779,23.015,97529.0
2012-03-20,23.062,23.062,22.401,22.449,199750.0
2012-03-21,22.496,22.967,22.307,22.59,265277.0
2012-03-22,22.59,22.59,22.071,22.401,52980.0
2012-03-23,22.307,22.732,22.307,22.684,97002.0
2012-03-24,22.307,22.732,22.307,22.684,97002.0
2012-03-25,22.307,22.732,22.307,22.684,97002.0
2012-03-26,22.92,23.015,22.637,22.637,86239.0
2012-03-27,22.637,22.967,22.637,22.967,35185.0
2012-03-28,22.826,22.873,22.543,22.59,35618.0
2012-03-29,22.496,22.496,22.26,22.307,20598.0
2012-03-30,22.59,22.873,22.449,22.826,12399.0
2012-03-31,22.59,22.873,22.449,22.826,12399.0
2012-04-01,22.59,22.873,22.449,22.826,12399.0
2012-04-02,22.732,22.732,22.213,22.401,23954.0
2012-04-03,22.401,22.59,22.307,22.354,10522.0
2012-04-04,22.354,22.354,22.024,22.166,7900.0
2012-04-05,22.354,22.354,22.024,22.166,7900.0
2012-04-06,22.354,22.354,22.024,22.166,7900.0
2012-04-07,22.354,22.354,22.024,22.166,7900.0
2012-04-08,22.354,22.354,22.024,22.166,7900.0
2012-04-09,22.354,22.354,22.024,22.166,7900.0
2012-04-10,22.024,22.496,21.788,21.788,25108.0
2012-04-11,21.788,21.93,19.855,21.694,43542.0
2012-04-12,21.93,22.213,21.836,21.93,30305.0
2012-04-13,22.213,22.213,21.694,21.788,16020.0
2012-04-14,22.213,22.213,21.694,21.788,16020.0
2012-04-15,22.213,22.213,21.694,21.788,16020.0
2012-04-16,21.505,21.93,21.505,21.836,77014.0
2012-04-17,21.647,22.59,21.647,22.59,39580.0
2012-04-18,22.637,22.637,22.401,22.496,18499.0
2012-04-19,22.496,22.59,21.883,22.166,26516.0
2012-04-20,22.401,22.59,22.26,22.543,43803.0
2012-04-21,22.401,22.59,22.26,22.543,43803.0
2012-04-22,22.401,22.59,22.26,22.543,43803.0
2012-04-23,22.543,22.543,22.213,22.449,61756.0
2012-04-24,22.496,22.59,22.26,22.449,22122.0
2012-04-25,22.449,22.637,22.401,22.637,10930.0
2012-04-26,22.637,22.684,22.401,22.401,18775.0
2012-04-27,22.307,22.732,22.307,22.684,3214.0
2012-04-28,22.307,22.732,22.307,22.684,3214.0
2012-04-29,22.307,22.732,22.307,22.684,3214.0
2012-04-30,22.401,22.779,22.401,22.732,11518.0
2012-05-01,22.401,22.779,22.401,22.732,11518.0
2012-05-02,22.873,22.873,22.449,22.779,24162.0
2012-05-03,22.637,22.873,22.637,22.779,8852.0
2012-05-04,22.496,22.779,22.496,22.637,15359.0
2012-05-05,22.496,22.779,22.496,22.637,15359.0
2012-05-06,22.496,22.779,22.496,22.637,15359.0
2012-05-07,22.637,22.732,21.93,22.401,32560.0
2012-05-08,22.166,22.684,22.166,22.26,40190.0
2012-05-09,22.26,22.354,20.845,21.364,58184.0
2012-05-10,20.326,21.977,20.326,21.364,40573.0
2012-05-11,20.837,22.443,20.837,21.74,42704.0
2012-05-12,20.837,22.443,20.837,21.74,42704.0
2012-05-13,20.837,22.443,20.837,21.74,42704.0
2012-05-14,21.64,21.64,20.786,21.038,94072.0
2012-05-15,21.038,21.489,20.736,21.289,43692.0
2012-05-16,21.188,21.841,21.088,21.439,43803.0
2012-05-17,21.188,21.841,21.088,21.439,43803.0
2012-05-18,21.038,21.59,20.987,21.439,30475.0
2012-05-19,21.038,21.59,20.987,21.439,30475.0
2012-05-20,21.038,21.59,20.987,21.439,30475.0
2012-05-21,21.439,21.69,20.385,20.636,432643.0
2012-05-22,20.586,21.841,20.586,21.289,45579.0
2012-05-23,21.238,21.791,21.238,21.339,195541.0
2012-05-24,21.841,21.841,21.238,21.339,83021.0
2012-05-25,21.339,21.59,21.339,21.439,16548.0
2012-05-26,21.339,21.59,21.339,21.439,16548.0
2012-05-27,21.339,21.59,21.339,21.439,16548.0
2012-05-28,21.339,21.59,21.339,21.439,16548.0
2012-05-29,21.439,21.59,20.987,21.339,24647.0
2012-05-30,21.238,21.59,21.238,21.59,118013.0
2012-05-31,21.59,22.594,21.54,22.343,777213.0
2012-06-01,22.092,22.343,21.339,22.092,184756.0
2012-06-02,22.092,22.343,21.339,22.092,184756.0
2012-06-03,22.092,22.343,21.339,22.092,184756.0
2012-06-04,21.238,21.69,21.238,21.489,15066.0
2012-06-05,21.489,22.092,21.389,22.092,45940.0
2012-06-06,21.439,21.992,21.439,21.891,357586.0
2012-06-07,21.941,23.096,21.74,22.845,96416.0
2012-06-08,21.841,22.594,21.54,22.293,24988.0
2012-06-09,21.841,22.594,21.54,22.293,24988.0
2012-06-10,21.841,22.594,21.54,22.293,24988.0
2012-06-11,22.594,22.845,22.393,22.594,60077.0
2012-06-12,22.594,22.795,22.092,22.745,161790.0
2012-06-13,23.046,23.046,21.74,21.791,76623.0
2012-06-14,21.69,21.74,21.088,21.439,89539.0
2012-06-15,21.138,21.841,20.686,21.289,174141.0
2012-06-16,21.138,21.841,20.686,21.289,174141.0
2012-06-17,21.138,21.841,20.686,21.289,174141.0
2012-06-18,21.992,21.992,21.389,21.64,40913.0
2012-06-19,21.188,21.891,21.188,21.74,66409.0
2012-06-20,21.791,21.791,21.489,21.489,6425.0
2012-06-21,21.339,21.59,21.339,21.59,22111.0
2012-06-22,21.59,21.59,21.339,21.339,35359.0
2012-06-23,21.59,21.59,21.339,21.339,35359.0
2012-06-24,21.59,21.59,21.339,21.339,35359.0
2012-06-25,21.339,21.339,21.138,21.238,20869.0
2012-06-26,20.937,21.439,20.937,20.937,51163.0
2012-06-27,21.289,21.339,21.188,21.339,55275.0
2012-06-28,21.238,21.489,20.987,20.987,116436.0
2012-06-29,21.489,21.489,21.238,21.238,42370.0
2012-06-30,21.489,21.489,21.238,21.238,42370.0
2012-07-01,21.489,21.489,21.238,21.238,42370.0
2012-07-02,21.238,21.69,21.038,21.59,170580.0
2012-07-03,21.339,21.74,21.339,21.69,13866.0
2012-07-04,21.439,21.841,21.389,21.841,28905.0
2012-07-05,21.841,21.841,21.59,21.59,14905.0
2012-07-06,21.138,21.841,21.138,21.188,52945.0
2012-07-07,21.138,21.841,21.138,21.188,52945.0
2012-07-08,21.138,21.841,21.138,21.188,52945.0
2012-07-09,21.389,21.54,20.937,21.54,51719.0
2012-07-10,21.64,21.64,21.339,21.489,21761.0
2012-07-11,21.389,21.59,21.138,21.238,75734.0
2012-07-12,21.339,21.339,21.138,21.138,13718.0
2012-07-13,21.289,21.489,21.188,21.339,20423.0
2012-07-14,21.289,21.489,21.188,21.339,20423.0
2012-07-15,21.289,21.489,21.188,21.339,20423.0
2012-07-16,21.188,21.439,20.887,21.439,75338.0
2012-07-17,21.439,21.439,20.636,20.887,129947.0
2012-07-18,21.038,21.238,20.887,21.238,265218.0
2012-07-19,21.238,21.439,21.188,21.289,4810.0
2012-07-20,21.489,21.489,21.188,21.289,26629.0
2012-07-21,21.489,21.489,21.188,21.289,26629.0
2012-07-22,21.489,21.489,21.188,21.289,26629.0
2012-07-23,21.088,21.088,20.786,20.937,18104.0
2012-07-24,20.837,21.038,20.435,20.435,8282.0
2012-07-25,20.786,21.54,20.686,20.786,52442.0
2012-07-26,20.786,21.238,20.686,20.786,8745.0
2012-07-27,20.786,21.188,20.786,21.188,17438.0
2012-07-28,20.786,21.188,20.786,21.188,17438.0
2012-07-29,20.786,21.188,20.786,21.188,17438.0
2012-07-30,21.339,21.339,21.088,21.088,11945.0
2012-07-31,21.138,21.188,20.937,21.188,15897.0
2012-08-01,20.937,21.238,20.887,20.987,9927.0
2012-08-02,21.088,21.238,20.686,20.736,21750.0
2012-08-03,20.837,21.188,20.636,20.937,8863.0
2012-08-04,20.837,21.188,20.636,20.937,8863.0
2012-08-05,20.837,21.188,20.636,20.937,8863.0
2012-08-06,21.088,21.389,20.887,21.138,52986.0
2012-08-07,21.038,21.54,21.038,21.339,90290.0
2012-08-08,21.389,21.54,21.339,21.339,49576.0
2012-08-09,21.339,22.092,21.188,21.841,111518.0
2012-08-10,21.992,22.192,21.74,21.74,13397.0
2012-08-11,21.992,22.192,21.74,21.74,13397.0
2012-08-12,21.992,22.192,21.74,21.74,13397.0
2012-08-13,21.69,21.69,21.339,21.389,93181.0
2012-08-14,21.841,21.992,21.439,21.59,43681.0
2012-08-15,21.59,21.74,21.238,21.69,26220.0
2012-08-16,21.54,21.841,21.54,21.69,14750.0
2012-08-17,21.74,21.992,21.69,21.841,34892.0
2012-08-18,21.74,21.992,21.69,21.841,34892.0
2012-08-19,21.74,21.992,21.69,21.841,34892.0
2012-08-20,21.841,22.594,21.841,22.544,49805.0
