,SALM NO Equity,SALM NO Equity,SALM NO Equity,SALM NO Equity,SALM NO Equity
2021-10-22,599.747,599.747,585.614,599.747,111913.0
2021-10-23,599.747,599.747,585.614,599.747,111913.0
2021-10-24,599.747,599.747,585.614,599.747,111913.0
2021-10-25,598.818,599.747,592.867,596.028,69785.0
2021-10-26,596.028,600.119,594.54,599.747,88312.0
2021-10-27,599.747,609.976,597.144,607.558,135383.0
2021-10-28,607.186,607.186,593.982,600.119,106658.0
2021-10-29,594.726,602.723,593.239,597.888,140570.0
2021-10-30,594.726,602.723,593.239,597.888,140570.0
2021-10-31,594.726,602.723,593.239,597.888,140570.0
2021-11-01,596.772,600.305,585.428,589.333,131369.0
2021-11-02,588.217,591.379,571.48,582.266,212087.0
2021-11-03,584.87,586.916,578.175,582.638,124086.0
2021-11-04,583.01,585.056,579.291,582.824,111443.0
2021-11-05,583.94,588.403,579.849,588.403,104216.0
2021-11-06,583.94,588.403,579.849,588.403,104216.0
2021-11-07,583.94,588.403,579.849,588.403,104216.0
2021-11-08,585.8,586.172,576.873,577.803,102168.0
2021-11-09,575.014,580.221,571.294,571.294,261476.0
2021-11-10,571.852,582.266,570.922,579.291,107350.0
2021-11-11,581.151,581.151,569.249,578.361,106516.0
2021-11-12,577.431,586.73,575.572,586.172,71194.0
2021-11-13,577.431,586.73,575.572,586.172,71194.0
2021-11-14,577.431,586.73,575.572,586.172,71194.0
2021-11-15,586.916,591.751,583.568,591.751,65800.0
2021-11-16,592.309,593.796,586.172,592.309,91050.0
2021-11-17,573.898,575.572,556.045,574.828,294660.0
2021-11-18,574.642,594.726,571.852,590.077,199427.0
2021-11-19,586.916,594.912,586.916,589.333,121900.0
2021-11-20,586.916,594.912,586.916,589.333,121900.0
2021-11-21,586.916,594.912,586.916,589.333,121900.0
2021-11-22,589.333,589.519,570.922,571.294,144920.0
2021-11-23,571.294,571.294,556.789,558.834,183129.0
2021-11-24,557.905,563.856,552.511,560.136,123912.0
2021-11-25,560.694,560.694,552.326,556.603,74747.0
2021-11-26,546.003,551.954,536.518,538.75,155695.0
2021-11-27,546.003,551.954,536.518,538.75,155695.0
2021-11-28,546.003,551.954,536.518,538.75,155695.0
2021-11-29,539.68,545.631,535.588,545.631,133149.0
2021-11-30,539.308,542.655,528.15,533.543,197878.0
2021-12-01,534.473,539.494,530.567,534.845,86914.0
2021-12-02,531.869,532.427,524.988,527.22,102955.0
2021-12-03,530.009,531.869,523.686,525.174,114008.0
2021-12-04,530.009,531.869,523.686,525.174,114008.0
2021-12-05,530.009,531.869,523.686,525.174,114008.0
2021-12-06,520.711,527.592,514.574,526.104,109119.0
2021-12-07,528.15,540.61,526.29,539.866,159643.0
2021-12-08,540.795,548.978,538.936,543.213,98679.0
2021-12-09,544.515,553.813,541.911,550.838,174496.0
2021-12-10,551.768,558.462,541.353,554.557,204406.0
2021-12-11,551.768,558.462,541.353,554.557,204406.0
2021-12-12,551.768,558.462,541.353,554.557,204406.0
2021-12-13,554.557,561.624,552.14,555.301,178172.0
2021-12-14,555.115,556.045,541.353,542.283,201430.0
2021-12-15,542.841,546.189,529.451,535.96,196244.0
2021-12-16,540.61,547.118,539.68,544.887,101393.0
2021-12-17,543.957,550.466,537.076,550.466,180107.0
2021-12-18,543.957,550.466,537.076,550.466,180107.0
2021-12-19,543.957,550.466,537.076,550.466,180107.0
2021-12-20,537.448,541.725,531.125,536.146,133146.0
2021-12-21,539.122,545.445,537.82,540.424,87019.0
2021-12-22,542.655,550.094,541.539,550.094,56384.0
2021-12-23,554.185,560.136,553.255,558.462,67350.0
2021-12-24,554.185,560.136,553.255,558.462,67350.0
2021-12-25,554.185,560.136,553.255,558.462,67350.0
2021-12-26,554.185,560.136,553.255,558.462,67350.0
2021-12-27,558.834,569.992,558.834,569.992,61136.0
2021-12-28,572.782,576.501,565.343,576.501,76008.0
2021-12-29,576.873,576.873,564.413,565.343,95840.0
2021-12-30,564.785,567.947,564.042,565.343,159733.0
2021-12-31,564.785,567.947,564.042,565.343,159733.0
2022-01-01,564.785,567.947,564.042,565.343,159733.0
2022-01-02,564.785,567.947,564.042,565.343,159733.0
2022-01-03,566.831,575.943,565.157,568.505,117247.0
2022-01-04,570.178,571.294,563.484,563.856,123188.0
2022-01-05,567.017,574.828,563.67,569.063,131581.0
2022-01-06,565.343,568.691,558.648,564.227,67134.0
2022-01-07,569.992,569.992,553.813,558.462,121088.0
2022-01-08,569.992,569.992,553.813,558.462,121088.0
2022-01-09,569.992,569.992,553.813,558.462,121088.0
2022-01-10,560.136,561.438,543.771,545.445,108960.0
2022-01-11,546.932,563.484,546.003,559.02,146442.0
2022-01-12,562.926,569.249,558.834,565.529,118624.0
2022-01-13,565.343,576.129,558.276,570.55,119772.0
2022-01-14,567.203,575.2,562.74,564.413,135744.0
2022-01-15,567.203,575.2,562.74,564.413,135744.0
2022-01-16,567.203,575.2,562.74,564.413,135744.0
2022-01-17,562.74,575.2,556.603,557.719,167052.0
2022-01-18,557.719,559.95,549.35,559.95,100308.0
2022-01-19,554.557,561.996,549.908,551.954,137619.0
2022-01-20,552.511,558.276,547.676,552.883,94239.0
2022-01-21,546.932,554.557,545.445,550.652,88697.0
2022-01-22,546.932,554.557,545.445,550.652,88697.0
2022-01-23,546.932,554.557,545.445,550.652,88697.0
2022-01-24,547.49,552.697,531.125,531.125,144479.0
2022-01-25,533.357,543.027,530.009,532.799,162677.0
2022-01-26,533.915,544.329,532.055,543.957,131476.0
2022-01-27,538.006,554.743,536.518,554.743,140703.0
2022-01-28,554.557,559.02,550.094,557.905,121504.0
2022-01-29,554.557,559.02,550.094,557.905,121504.0
2022-01-30,554.557,559.02,550.094,557.905,121504.0
2022-01-31,560.136,564.413,553.441,561.438,109902.0
2022-02-01,562.554,575.572,561.066,568.877,166476.0
2022-02-02,575.014,582.824,571.48,582.08,212376.0
2022-02-03,582.824,585.428,574.27,574.27,119318.0
2022-02-04,575.014,585.242,572.038,584.312,108410.0
2022-02-05,575.014,585.242,572.038,584.312,108410.0
2022-02-06,575.014,585.242,572.038,584.312,108410.0
2022-02-07,584.312,595.098,580.407,595.098,135983.0
2022-02-08,595.098,601.979,592.681,593.982,154681.0
2022-02-09,596.028,615.183,595.098,607.0,215035.0
2022-02-10,609.976,613.695,603.281,606.628,143779.0
2022-02-11,603.281,624.853,601.979,623.179,158161.0
2022-02-12,603.281,624.853,601.979,623.179,158161.0
2022-02-13,603.281,624.853,601.979,623.179,158161.0
2022-02-14,614.253,633.036,603.467,621.878,246280.0
2022-02-15,622.993,631.362,613.137,614.439,132929.0
2022-02-16,615.927,633.408,615.927,633.408,163530.0
2022-02-17,633.78,635.639,615.183,620.576,158477.0
2022-02-18,609.046,619.832,591.565,615.555,236465.0
2022-02-19,609.046,619.832,591.565,615.555,236465.0
2022-02-20,609.046,619.832,591.565,615.555,236465.0
2022-02-21,613.695,626.527,608.488,623.923,308475.0
2022-02-22,613.695,617.414,597.516,597.516,196989.0
2022-02-23,599.747,620.948,597.888,619.274,136747.0
2022-02-24,599.747,607.186,577.431,586.172,203575.0
2022-02-25,591.379,606.628,585.056,602.537,252092.0
2022-02-26,591.379,606.628,585.056,602.537,252092.0
2022-02-27,591.379,606.628,585.056,602.537,252092.0
2022-02-28,596.772,603.653,585.8,603.653,157289.0
2022-03-01,604.025,613.509,600.305,612.765,143720.0
2022-03-02,613.137,632.292,609.046,632.292,265645.0
2022-03-03,637.871,642.892,619.646,626.527,227806.0
2022-03-04,618.158,622.25,601.607,609.604,132326.0
2022-03-05,618.158,622.25,601.607,609.604,132326.0
2022-03-06,618.158,622.25,601.607,609.604,132326.0
2022-03-07,591.937,595.47,571.48,576.501,196566.0
2022-03-08,570.736,577.245,550.094,550.094,270048.0
2022-03-09,554.929,581.151,552.883,576.129,221888.0
2022-03-10,582.08,593.239,573.526,583.754,174525.0
2022-03-11,583.382,608.302,581.708,598.26,197906.0
2022-03-12,583.382,608.302,581.708,598.26,197906.0
2022-03-13,583.382,608.302,581.708,598.26,197906.0
2022-03-14,597.888,612.579,593.61,605.512,171561.0
2022-03-15,596.586,610.348,596.028,607.186,107761.0
2022-03-16,615.555,622.807,610.162,616.299,214472.0
2022-03-17,618.53,624.109,604.025,606.628,145135.0
2022-03-18,606.628,614.067,598.818,609.232,364189.0
2022-03-19,606.628,614.067,598.818,609.232,364189.0
2022-03-20,606.628,614.067,598.818,609.232,364189.0
2022-03-21,609.976,625.597,607.0,625.597,135585.0
2022-03-22,626.155,641.404,625.039,635.081,163410.0
2022-03-23,639.173,644.008,631.548,636.197,94656.0
2022-03-24,632.664,638.987,632.478,635.081,107793.0
2022-03-25,635.639,651.447,635.081,643.636,177910.0
2022-03-26,635.639,651.447,635.081,643.636,177910.0
2022-03-27,635.639,651.447,635.081,643.636,177910.0
2022-03-28,647.541,655.538,644.38,651.261,151621.0
2022-03-29,653.492,653.492,641.962,647.355,132234.0
2022-03-30,648.099,669.114,644.752,659.071,156573.0
2022-03-31,659.815,661.117,634.152,649.401,236583.0
2022-04-01,652.283,678.784,648.564,674.6,165223.0
2022-04-02,652.283,678.784,648.564,674.6,165223.0
2022-04-03,652.283,678.784,648.564,674.6,165223.0
2022-04-04,676.924,686.223,661.582,667.626,131532.0
2022-04-05,668.556,686.223,667.626,683.898,197146.0
2022-04-06,685.293,688.082,672.275,682.038,139831.0
2022-04-07,682.968,691.337,676.459,681.108,166914.0
2022-04-08,686.223,694.591,682.503,686.688,104610.0
2022-04-09,686.223,694.591,682.503,686.688,104610.0
2022-04-10,686.223,694.591,682.503,686.688,104610.0
2022-04-11,689.012,699.705,683.433,695.521,110973.0
2022-04-12,683.433,696.451,682.503,687.617,133710.0
2022-04-13,686.223,690.407,679.249,682.503,104100.0
2022-04-14,686.223,690.407,679.249,682.503,104100.0
2022-04-15,686.223,690.407,679.249,682.503,104100.0
2022-04-16,686.223,690.407,679.249,682.503,104100.0
2022-04-17,686.223,690.407,679.249,682.503,104100.0
2022-04-18,686.223,690.407,679.249,682.503,104100.0
2022-04-19,685.758,715.978,685.293,715.978,205281.0
2022-04-20,714.118,714.118,686.688,698.775,179942.0
2022-04-21,697.846,706.679,685.293,703.89,178501.0
2022-04-22,701.565,717.372,701.565,710.398,100471.0
2022-04-23,701.565,717.372,701.565,710.398,100471.0
2022-04-24,701.565,717.372,701.565,710.398,100471.0
2022-04-25,692.731,705.284,689.942,700.17,176973.0
2022-04-26,702.03,708.539,691.337,701.1,183687.0
2022-04-27,700.17,719.232,697.381,714.118,179463.0
2022-04-28,714.118,727.136,714.118,724.811,118318.0
2022-04-29,727.136,730.39,714.118,718.767,114475.0
2022-04-30,727.136,730.39,714.118,718.767,114475.0
2022-05-01,727.136,730.39,714.118,718.767,114475.0
2022-05-02,716.907,725.276,691.802,706.214,103984.0
2022-05-03,707.144,708.074,698.311,702.03,106956.0
2022-05-04,702.03,709.934,669.95,675.529,262886.0
2022-05-05,682.038,684.828,645.31,649.029,277670.0
2022-05-06,641.59,651.818,631.362,634.152,254071.0
2022-05-07,641.59,651.818,631.362,634.152,254071.0
2022-05-08,641.59,651.818,631.362,634.152,254071.0
2022-05-09,634.152,658.792,625.783,643.915,308317.0
2022-05-10,650.889,658.792,645.31,656.468,201695.0
2022-05-11,656.468,663.906,649.494,662.512,184160.0
2022-05-12,651.818,656.003,608.116,624.853,426246.0
2022-05-13,636.011,636.011,599.747,617.414,383513.0
2022-05-14,636.011,636.011,599.747,617.414,383513.0
2022-05-15,636.011,636.011,599.747,617.414,383513.0
2022-05-16,620.669,639.731,618.344,639.731,217528.0
2022-05-17,620.669,639.731,618.344,639.731,217528.0
2022-05-18,646.239,649.494,627.178,632.292,227570.0
2022-05-19,625.783,641.125,622.529,637.406,145796.0
2022-05-20,644.38,659.257,639.266,653.678,151271.0
2022-05-21,644.38,659.257,639.266,653.678,151271.0
2022-05-22,644.38,659.257,639.266,653.678,151271.0
2022-05-23,658.327,669.021,645.775,668.556,187217.0
2022-05-24,669.485,680.179,664.371,671.81,157454.0
2022-05-25,670.415,681.573,668.556,669.95,124046.0
2022-05-26,670.415,681.573,668.556,669.95,124046.0
2022-05-27,670.88,675.994,642.52,644.38,224799.0
2022-05-28,670.88,675.994,642.52,644.38,224799.0
2022-05-29,670.88,675.994,642.52,644.38,224799.0
2022-05-30,650.424,660.652,633.222,639.266,203451.0
2022-05-31,641.59,661.582,638.336,647.169,3686339.0
2022-06-01,658.792,670.415,650.424,654.608,181640.0
2022-06-02,654.608,667.161,649.959,661.117,108848.0
2022-06-03,663.906,665.766,646.239,649.029,178279.0
2022-06-04,663.906,665.766,646.239,649.029,178279.0
2022-06-05,663.906,665.766,646.239,649.029,178279.0
2022-06-06,663.906,665.766,646.239,649.029,178279.0
2022-06-07,649.959,656.003,628.108,656.003,248175.0
2022-06-08,658.792,662.512,632.292,636.941,232967.0
2022-06-09,637.899,662.802,635.025,652.266,269967.0
2022-06-10,650.829,653.703,637.42,641.73,202524.0
2022-06-11,650.829,653.703,637.42,641.73,202524.0
2022-06-12,650.829,653.703,637.42,641.73,202524.0
2022-06-13,641.73,648.914,629.757,643.646,194417.0
2022-06-14,642.688,654.181,637.42,651.787,158876.0
2022-06-15,650.35,670.464,640.772,666.633,281989.0
2022-06-16,663.76,671.901,650.35,656.097,139590.0
2022-06-17,655.139,678.606,647.956,671.422,380131.0
2022-06-18,655.139,678.606,647.956,671.422,380131.0
2022-06-19,655.139,678.606,647.956,671.422,380131.0
2022-06-20,671.901,681.958,666.154,680.042,91803.0
2022-06-21,680.042,686.268,646.519,648.435,147946.0
2022-06-22,655.139,655.139,613.475,628.321,253844.0
2022-06-23,630.715,637.899,617.306,637.899,131201.0
2022-06-24,639.814,642.688,629.279,631.673,113544.0
2022-06-25,639.814,642.688,629.279,631.673,113544.0
2022-06-26,639.814,642.688,629.279,631.673,113544.0
2022-06-27,633.11,640.772,631.673,634.546,114730.0
2022-06-28,637.42,650.35,637.42,645.082,102287.0
2022-06-29,646.519,655.139,639.814,645.082,122130.0
2022-06-30,640.293,667.112,640.293,663.281,344937.0
2022-07-01,664.238,664.238,645.561,652.745,102319.0
2022-07-02,664.238,664.238,645.561,652.745,102319.0
2022-07-03,664.238,664.238,645.561,652.745,102319.0
2022-07-04,655.139,683.873,655.139,678.127,135214.0
2022-07-05,681.0,687.705,669.506,671.422,183322.0
2022-07-06,674.295,681.479,660.886,667.112,104608.0
2022-07-07,669.027,683.395,660.886,681.479,120081.0
2022-07-08,682.916,688.184,668.07,676.69,103398.0
2022-07-09,682.916,688.184,668.07,676.69,103398.0
2022-07-10,682.916,688.184,668.07,676.69,103398.0
2022-07-11,679.084,696.804,669.506,692.973,115784.0
2022-07-12,680.042,684.831,666.154,668.07,147226.0
2022-07-13,670.464,671.422,644.125,654.181,146042.0
2022-07-14,654.181,655.618,636.941,642.688,136678.0
2022-07-15,648.435,648.435,629.279,646.998,157089.0
2022-07-16,648.435,648.435,629.279,646.998,157089.0
2022-07-17,648.435,648.435,629.279,646.998,157089.0
2022-07-18,651.308,651.308,635.025,644.125,83642.0
2022-07-19,643.646,654.66,641.251,650.35,76948.0
2022-07-20,650.35,660.886,648.435,657.055,81200.0
2022-07-21,658.971,658.971,640.772,641.73,64379.0
2022-07-22,641.73,654.181,639.814,654.181,109348.0
2022-07-23,641.73,654.181,639.814,654.181,109348.0
2022-07-24,641.73,654.181,639.814,654.181,109348.0
2022-07-25,654.181,654.66,642.688,650.35,64574.0
2022-07-26,649.392,651.308,642.209,649.871,64717.0
2022-07-27,650.35,669.985,648.435,665.675,89370.0
2022-07-28,668.549,670.464,644.603,650.829,68187.0
2022-07-29,655.139,660.407,649.871,660.407,92312.0
2022-07-30,655.139,660.407,649.871,660.407,92312.0
2022-07-31,655.139,660.407,649.871,660.407,92312.0
2022-08-01,660.407,669.027,657.534,666.633,64116.0
2022-08-02,666.633,681.958,661.844,679.563,134166.0
2022-08-03,679.084,687.226,658.013,665.196,154700.0
2022-08-04,664.717,668.549,658.013,664.238,78416.0
2022-08-05,665.675,669.985,660.407,662.323,74872.0
2022-08-06,665.675,669.985,660.407,662.323,74872.0
2022-08-07,665.675,669.985,660.407,662.323,74872.0
2022-08-08,663.76,665.675,646.998,654.181,71037.0
2022-08-09,649.871,654.66,646.04,651.308,50454.0
2022-08-10,650.35,650.35,621.616,640.772,195415.0
2022-08-11,641.73,652.266,636.941,646.998,99957.0
2022-08-12,646.519,650.35,641.73,646.04,86751.0
2022-08-13,646.519,650.35,641.73,646.04,86751.0
2022-08-14,646.519,650.35,641.73,646.04,86751.0
2022-08-15,647.477,654.66,636.462,648.914,64339.0
2022-08-16,651.308,657.055,642.209,643.646,89304.0
2022-08-17,646.519,656.097,646.519,651.308,103298.0
2022-08-18,651.308,657.055,648.435,652.266,81394.0
2022-08-19,655.139,671.901,651.787,671.901,153954.0
2022-08-20,655.139,671.901,651.787,671.901,153954.0
2022-08-21,655.139,671.901,651.787,671.901,153954.0
2022-08-22,672.38,673.817,664.717,668.07,90359.0
2022-08-23,669.506,670.943,646.998,653.224,115203.0
2022-08-24,652.745,660.407,631.194,638.857,105110.0
2022-08-25,644.603,646.519,624.49,639.814,226883.0
2022-08-26,657.055,658.013,624.011,625.926,158866.0
2022-08-27,657.055,658.013,624.011,625.926,158866.0
2022-08-28,657.055,658.013,624.011,625.926,158866.0
2022-08-29,622.574,623.053,603.418,610.601,125868.0
2022-08-30,610.601,633.11,609.165,626.884,139143.0
2022-08-31,628.8,636.941,620.179,631.673,126106.0
2022-09-01,624.49,636.462,621.616,632.631,93265.0
2022-09-02,632.152,634.068,621.137,624.968,83145.0
2022-09-03,632.152,634.068,621.137,624.968,83145.0
2022-09-04,632.152,634.068,621.137,624.968,83145.0
2022-09-05,627.363,627.363,615.869,617.785,68515.0
2022-09-06,617.785,623.053,605.333,605.333,78133.0
2022-09-07,603.418,608.207,586.656,589.53,137603.0
2022-09-08,590.008,596.713,584.262,591.445,103101.0
2022-09-09,593.361,605.812,588.572,602.939,68070.0
2022-09-10,593.361,605.812,588.572,602.939,68070.0
2022-09-11,593.361,605.812,588.572,602.939,68070.0
2022-09-12,603.897,613.954,594.319,612.517,99914.0
2022-09-13,611.08,619.222,603.418,605.333,85131.0
2022-09-14,604.854,610.122,601.502,605.812,95383.0
2022-09-15,605.812,609.165,590.008,594.319,107633.0
2022-09-16,591.924,594.319,583.304,583.304,277999.0
2022-09-17,591.924,594.319,583.304,583.304,277999.0
2022-09-18,591.924,594.319,583.304,583.304,277999.0
2022-09-19,582.346,589.051,570.373,588.093,99115.0
2022-09-20,589.051,594.798,573.247,573.247,109215.0
2022-09-21,572.768,577.557,561.274,570.373,110089.0
2022-09-22,566.063,579.952,564.627,568.937,61993.0
2022-09-23,570.852,578.515,558.401,560.795,143893.0
2022-09-24,570.852,578.515,558.401,560.795,143893.0
2022-09-25,570.852,578.515,558.401,560.795,143893.0
2022-09-26,557.443,562.232,543.076,543.076,121433.0
2022-09-27,551.696,553.612,522.004,522.004,260759.0
2022-09-28,450.169,450.169,361.859,363.775,1507951.0
2022-09-29,373.544,375.077,349.216,359.943,738238.0
2022-09-30,363.966,369.713,347.492,351.706,646261.0
2022-10-01,363.966,369.713,347.492,351.706,646261.0
2022-10-02,363.966,369.713,347.492,351.706,646261.0
2022-10-03,354.005,388.678,350.174,385.421,676008.0
2022-10-04,386.954,388.486,342.32,345.768,880172.0
2022-10-05,349.599,351.898,322.972,322.972,831733.0
2022-10-06,324.505,332.359,317.417,322.206,672405.0
2022-10-07,317.225,317.8,304.582,309.754,720378.0
2022-10-08,317.225,317.8,304.582,309.754,720378.0
2022-10-09,317.225,317.8,304.582,309.754,720378.0
2022-10-10,307.456,322.972,304.008,317.034,465416.0
2022-10-11,314.352,321.823,309.371,317.225,385882.0
2022-10-12,318.758,318.949,306.689,310.712,345232.0
2022-10-13,311.287,319.333,307.456,312.245,301416.0
2022-10-14,317.417,319.141,299.793,301.517,455697.0
2022-10-15,317.417,319.141,299.793,301.517,455697.0
2022-10-16,317.417,319.141,299.793,301.517,455697.0
2022-10-17,308.414,322.397,303.816,319.524,429019.0
2022-10-18,317.8,324.313,310.138,310.904,507330.0
2022-10-19,311.095,311.67,303.625,310.329,328526.0
2022-10-20,311.287,313.203,301.134,308.222,398961.0
2022-10-21,305.923,309.563,300.368,302.284,275708.0
2022-10-22,305.923,309.563,300.368,302.284,275708.0
2022-10-23,305.923,309.563,300.368,302.284,275708.0
2022-10-24,304.965,306.306,292.514,298.835,268402.0
2022-10-25,295.004,302.092,292.131,301.709,273034.0
2022-10-26,316.076,328.144,310.329,323.547,1110457.0
2022-10-27,325.654,328.527,317.608,320.482,416788.0
2022-10-28,321.057,328.527,310.329,314.927,734819.0
2022-10-29,321.057,328.527,310.329,314.927,734819.0
2022-10-30,321.057,328.527,310.329,314.927,734819.0
2022-10-31,318.949,340.021,318.566,337.339,929358.0
2022-11-01,325.654,327.57,312.436,325.271,845275.0
2022-11-02,328.527,337.148,322.589,328.527,742963.0
2022-11-03,328.527,329.294,320.482,323.547,557211.0
2022-11-04,325.271,325.462,317.608,320.29,300801.0
