,UNVR IJ Equity
2016-06-25,91.5566
2016-06-26,91.5566
2016-06-27,91.5566
2016-06-28,91.5566
2016-06-29,91.5566
2016-06-30,132.4183
2016-07-01,132.4183
2016-07-02,132.4183
2016-07-03,132.4183
2016-07-04,132.4183
2016-07-05,132.4183
2016-07-06,132.4183
2016-07-07,132.4183
2016-07-08,132.4183
2016-07-09,132.4183
2016-07-10,132.4183
2016-07-11,132.4183
2016-07-12,132.4183
2016-07-13,132.4183
2016-07-14,132.4183
2016-07-15,132.4183
2016-07-16,132.4183
2016-07-17,132.4183
2016-07-18,132.4183
2016-07-19,132.4183
2016-07-20,132.4183
2016-07-21,132.4183
2016-07-22,132.4183
2016-07-23,132.4183
2016-07-24,132.4183
2016-07-25,132.4183
2016-07-26,132.4183
2016-07-27,132.4183
2016-07-28,132.4183
2016-07-29,132.4183
2016-07-30,132.4183
2016-07-31,132.4183
2016-08-01,132.4183
2016-08-02,132.4183
2016-08-03,132.4183
2016-08-04,132.4183
2016-08-05,132.4183
2016-08-06,132.4183
2016-08-07,132.4183
2016-08-08,132.4183
2016-08-09,132.4183
2016-08-10,132.4183
2016-08-11,132.4183
2016-08-12,132.4183
2016-08-13,132.4183
2016-08-14,132.4183
2016-08-15,132.4183
2016-08-16,132.4183
2016-08-17,132.4183
2016-08-18,132.4183
2016-08-19,132.4183
2016-08-20,132.4183
2016-08-21,132.4183
2016-08-22,132.4183
2016-08-23,132.4183
2016-08-24,132.4183
2016-08-25,132.4183
2016-08-26,132.4183
2016-08-27,132.4183
2016-08-28,132.4183
2016-08-29,132.4183
2016-08-30,132.4183
2016-08-31,132.4183
2016-09-01,132.4183
2016-09-02,132.4183
2016-09-03,132.4183
2016-09-04,132.4183
2016-09-05,132.4183
2016-09-06,132.4183
2016-09-07,132.4183
2016-09-08,132.4183
2016-09-09,132.4183
2016-09-10,132.4183
2016-09-11,132.4183
2016-09-12,132.4183
2016-09-13,132.4183
2016-09-14,132.4183
2016-09-15,132.4183
2016-09-16,132.4183
2016-09-17,132.4183
2016-09-18,132.4183
2016-09-19,132.4183
2016-09-20,132.4183
2016-09-21,132.4183
2016-09-22,132.4183
2016-09-23,132.4183
2016-09-24,132.4183
2016-09-25,132.4183
2016-09-26,132.4183
2016-09-27,132.4183
2016-09-28,132.4183
2016-09-29,132.4183
2016-09-30,106.1131
2016-10-01,106.1131
2016-10-02,106.1131
2016-10-03,106.1131
2016-10-04,106.1131
2016-10-05,106.1131
2016-10-06,106.1131
2016-10-07,106.1131
2016-10-08,106.1131
2016-10-09,106.1131
2016-10-10,106.1131
2016-10-11,106.1131
2016-10-12,106.1131
2016-10-13,106.1131
2016-10-14,106.1131
2016-10-15,106.1131
2016-10-16,106.1131
2016-10-17,106.1131
2016-10-18,106.1131
2016-10-19,106.1131
2016-10-20,106.1131
2016-10-21,106.1131
2016-10-22,106.1131
2016-10-23,106.1131
2016-10-24,106.1131
2016-10-25,106.1131
2016-10-26,106.1131
2016-10-27,106.1131
2016-10-28,106.1131
2016-10-29,106.1131
2016-10-30,106.1131
2016-10-31,106.1131
2016-11-01,106.1131
2016-11-02,106.1131
2016-11-03,106.1131
2016-11-04,106.1131
2016-11-05,106.1131
2016-11-06,106.1131
2016-11-07,106.1131
2016-11-08,106.1131
2016-11-09,106.1131
2016-11-10,106.1131
2016-11-11,106.1131
2016-11-12,106.1131
2016-11-13,106.1131
2016-11-14,106.1131
2016-11-15,106.1131
2016-11-16,106.1131
2016-11-17,106.1131
2016-11-18,106.1131
2016-11-19,106.1131
2016-11-20,106.1131
2016-11-21,106.1131
2016-11-22,106.1131
2016-11-23,106.1131
2016-11-24,106.1131
2016-11-25,106.1131
2016-11-26,106.1131
2016-11-27,106.1131
2016-11-28,106.1131
2016-11-29,106.1131
2016-11-30,106.1131
2016-12-01,106.1131
2016-12-02,106.1131
2016-12-03,106.1131
2016-12-04,106.1131
2016-12-05,106.1131
2016-12-06,106.1131
2016-12-07,106.1131
2016-12-08,106.1131
2016-12-09,106.1131
2016-12-10,106.1131
2016-12-11,106.1131
2016-12-12,106.1131
2016-12-13,106.1131
2016-12-14,106.1131
2016-12-15,106.1131
2016-12-16,106.1131
2016-12-17,106.1131
2016-12-18,106.1131
2016-12-19,106.1131
2016-12-20,106.1131
2016-12-21,106.1131
2016-12-22,106.1131
2016-12-23,106.1131
2016-12-24,106.1131
2016-12-25,106.1131
2016-12-26,106.1131
2016-12-27,106.1131
2016-12-28,106.1131
2016-12-29,106.1131
2016-12-30,106.1131
2016-12-31,134.0942
2017-01-01,134.0942
2017-01-02,134.0942
2017-01-03,134.0942
2017-01-04,134.0942
2017-01-05,134.0942
2017-01-06,134.0942
2017-01-07,134.0942
2017-01-08,134.0942
2017-01-09,134.0942
2017-01-10,134.0942
2017-01-11,134.0942
2017-01-12,134.0942
2017-01-13,134.0942
2017-01-14,134.0942
2017-01-15,134.0942
2017-01-16,134.0942
2017-01-17,134.0942
2017-01-18,134.0942
2017-01-19,134.0942
2017-01-20,134.0942
2017-01-21,134.0942
2017-01-22,134.0942
2017-01-23,134.0942
2017-01-24,134.0942
2017-01-25,134.0942
2017-01-26,134.0942
2017-01-27,134.0942
2017-01-28,134.0942
2017-01-29,134.0942
2017-01-30,134.0942
2017-01-31,134.0942
2017-02-01,134.0942
2017-02-02,134.0942
2017-02-03,134.0942
2017-02-04,134.0942
2017-02-05,134.0942
2017-02-06,134.0942
2017-02-07,134.0942
2017-02-08,134.0942
2017-02-09,134.0942
2017-02-10,134.0942
2017-02-11,134.0942
2017-02-12,134.0942
2017-02-13,134.0942
2017-02-14,134.0942
2017-02-15,134.0942
2017-02-16,134.0942
2017-02-17,134.0942
2017-02-18,134.0942
2017-02-19,134.0942
2017-02-20,134.0942
2017-02-21,134.0942
2017-02-22,134.0942
2017-02-23,134.0942
2017-02-24,134.0942
2017-02-25,134.0942
2017-02-26,134.0942
2017-02-27,134.0942
2017-02-28,134.0942
2017-03-01,134.0942
2017-03-02,134.0942
2017-03-03,134.0942
2017-03-04,134.0942
2017-03-05,134.0942
2017-03-06,134.0942
2017-03-07,134.0942
2017-03-08,134.0942
2017-03-09,134.0942
2017-03-10,134.0942
2017-03-11,134.0942
2017-03-12,134.0942
2017-03-13,134.0942
2017-03-14,134.0942
2017-03-15,134.0942
2017-03-16,134.0942
2017-03-17,134.0942
2017-03-18,134.0942
2017-03-19,134.0942
2017-03-20,134.0942
2017-03-21,134.0942
2017-03-22,134.0942
2017-03-23,134.0942
2017-03-24,134.0942
2017-03-25,134.0942
2017-03-26,134.0942
2017-03-27,134.0942
2017-03-28,134.0942
2017-03-29,134.0942
2017-03-30,134.0942
2017-03-31,103.8312
2017-04-01,103.8312
2017-04-02,103.8312
2017-04-03,103.8312
2017-04-04,103.8312
2017-04-05,103.8312
2017-04-06,103.8312
2017-04-07,103.8312
2017-04-08,103.8312
2017-04-09,103.8312
2017-04-10,103.8312
2017-04-11,103.8312
2017-04-12,103.8312
2017-04-13,103.8312
2017-04-14,103.8312
2017-04-15,103.8312
2017-04-16,103.8312
2017-04-17,103.8312
2017-04-18,103.8312
2017-04-19,103.8312
2017-04-20,103.8312
2017-04-21,103.8312
2017-04-22,103.8312
2017-04-23,103.8312
2017-04-24,103.8312
2017-04-25,103.8312
2017-04-26,103.8312
2017-04-27,103.8312
2017-04-28,103.8312
2017-04-29,103.8312
2017-04-30,103.8312
2017-05-01,103.8312
2017-05-02,103.8312
2017-05-03,103.8312
2017-05-04,103.8312
2017-05-05,103.8312
2017-05-06,103.8312
2017-05-07,103.8312
2017-05-08,103.8312
2017-05-09,103.8312
2017-05-10,103.8312
2017-05-11,103.8312
2017-05-12,103.8312
2017-05-13,103.8312
2017-05-14,103.8312
2017-05-15,103.8312
2017-05-16,103.8312
2017-05-17,103.8312
2017-05-18,103.8312
2017-05-19,103.8312
2017-05-20,103.8312
2017-05-21,103.8312
2017-05-22,103.8312
2017-05-23,103.8312
2017-05-24,103.8312
2017-05-25,103.8312
2017-05-26,103.8312
2017-05-27,103.8312
2017-05-28,103.8312
2017-05-29,103.8312
2017-05-30,103.8312
2017-05-31,103.8312
2017-06-01,103.8312
2017-06-02,103.8312
2017-06-03,103.8312
2017-06-04,103.8312
2017-06-05,103.8312
2017-06-06,103.8312
2017-06-07,103.8312
2017-06-08,103.8312
2017-06-09,103.8312
2017-06-10,103.8312
2017-06-11,103.8312
2017-06-12,103.8312
2017-06-13,103.8312
2017-06-14,103.8312
2017-06-15,103.8312
2017-06-16,103.8312
2017-06-17,103.8312
2017-06-18,103.8312
2017-06-19,103.8312
2017-06-20,103.8312
2017-06-21,103.8312
2017-06-22,103.8312
2017-06-23,103.8312
2017-06-24,103.8312
2017-06-25,103.8312
2017-06-26,103.8312
2017-06-27,103.8312
2017-06-28,103.8312
2017-06-29,103.8312
2017-06-30,137.118
2017-07-01,137.118
2017-07-02,137.118
2017-07-03,137.118
2017-07-04,137.118
2017-07-05,137.118
2017-07-06,137.118
2017-07-07,137.118
2017-07-08,137.118
2017-07-09,137.118
2017-07-10,137.118
2017-07-11,137.118
2017-07-12,137.118
2017-07-13,137.118
2017-07-14,137.118
2017-07-15,137.118
2017-07-16,137.118
2017-07-17,137.118
2017-07-18,137.118
2017-07-19,137.118
2017-07-20,137.118
2017-07-21,137.118
2017-07-22,137.118
2017-07-23,137.118
2017-07-24,137.118
2017-07-25,137.118
2017-07-26,137.118
2017-07-27,137.118
2017-07-28,137.118
2017-07-29,137.118
2017-07-30,137.118
2017-07-31,137.118
2017-08-01,137.118
2017-08-02,137.118
2017-08-03,137.118
2017-08-04,137.118
2017-08-05,137.118
2017-08-06,137.118
2017-08-07,137.118
2017-08-08,137.118
2017-08-09,137.118
2017-08-10,137.118
2017-08-11,137.118
2017-08-12,137.118
2017-08-13,137.118
2017-08-14,137.118
2017-08-15,137.118
2017-08-16,137.118
2017-08-17,137.118
2017-08-18,137.118
2017-08-19,137.118
2017-08-20,137.118
2017-08-21,137.118
2017-08-22,137.118
2017-08-23,137.118
2017-08-24,137.118
2017-08-25,137.118
2017-08-26,137.118
2017-08-27,137.118
2017-08-28,137.118
2017-08-29,137.118
2017-08-30,137.118
2017-08-31,137.118
2017-09-01,137.118
2017-09-02,137.118
2017-09-03,137.118
2017-09-04,137.118
2017-09-05,137.118
2017-09-06,137.118
2017-09-07,137.118
2017-09-08,137.118
2017-09-09,137.118
2017-09-10,137.118
2017-09-11,137.118
2017-09-12,137.118
2017-09-13,137.118
2017-09-14,137.118
2017-09-15,137.118
2017-09-16,137.118
2017-09-17,137.118
2017-09-18,137.118
2017-09-19,137.118
2017-09-20,137.118
2017-09-21,137.118
2017-09-22,137.118
2017-09-23,137.118
2017-09-24,137.118
2017-09-25,137.118
2017-09-26,137.118
2017-09-27,137.118
2017-09-28,137.118
2017-09-29,137.118
2017-09-30,107.6167
2017-10-01,107.6167
2017-10-02,107.6167
2017-10-03,107.6167
2017-10-04,107.6167
2017-10-05,107.6167
2017-10-06,107.6167
2017-10-07,107.6167
2017-10-08,107.6167
2017-10-09,107.6167
2017-10-10,107.6167
2017-10-11,107.6167
2017-10-12,107.6167
2017-10-13,107.6167
2017-10-14,107.6167
2017-10-15,107.6167
2017-10-16,107.6167
2017-10-17,107.6167
2017-10-18,107.6167
2017-10-19,107.6167
2017-10-20,107.6167
2017-10-21,107.6167
2017-10-22,107.6167
2017-10-23,107.6167
2017-10-24,107.6167
2017-10-25,107.6167
2017-10-26,107.6167
2017-10-27,107.6167
2017-10-28,107.6167
2017-10-29,107.6167
2017-10-30,107.6167
2017-10-31,107.6167
2017-11-01,107.6167
2017-11-02,107.6167
2017-11-03,107.6167
2017-11-04,107.6167
2017-11-05,107.6167
2017-11-06,107.6167
2017-11-07,107.6167
2017-11-08,107.6167
2017-11-09,107.6167
2017-11-10,107.6167
2017-11-11,107.6167
2017-11-12,107.6167
2017-11-13,107.6167
2017-11-14,107.6167
2017-11-15,107.6167
2017-11-16,107.6167
2017-11-17,107.6167
2017-11-18,107.6167
2017-11-19,107.6167
2017-11-20,107.6167
2017-11-21,107.6167
2017-11-22,107.6167
2017-11-23,107.6167
2017-11-24,107.6167
2017-11-25,107.6167
2017-11-26,107.6167
2017-11-27,107.6167
2017-11-28,107.6167
2017-11-29,107.6167
2017-11-30,107.6167
2017-12-01,107.6167
2017-12-02,107.6167
2017-12-03,107.6167
2017-12-04,107.6167
2017-12-05,107.6167
2017-12-06,107.6167
2017-12-07,107.6167
2017-12-08,107.6167
2017-12-09,107.6167
2017-12-10,107.6167
2017-12-11,107.6167
2017-12-12,107.6167
2017-12-13,107.6167
2017-12-14,107.6167
2017-12-15,107.6167
2017-12-16,107.6167
2017-12-17,107.6167
2017-12-18,107.6167
2017-12-19,107.6167
2017-12-20,107.6167
2017-12-21,107.6167
2017-12-22,107.6167
2017-12-23,107.6167
2017-12-24,107.6167
2017-12-25,107.6167
2017-12-26,107.6167
2017-12-27,107.6167
2017-12-28,107.6167
2017-12-29,107.6167
2017-12-30,107.6167
2017-12-31,141.8265
2018-01-01,141.8265
2018-01-02,141.8265
2018-01-03,141.8265
2018-01-04,141.8265
2018-01-05,141.8265
2018-01-06,141.8265
2018-01-07,141.8265
2018-01-08,141.8265
2018-01-09,141.8265
2018-01-10,141.8265
2018-01-11,141.8265
2018-01-12,141.8265
2018-01-13,141.8265
2018-01-14,141.8265
2018-01-15,141.8265
2018-01-16,141.8265
2018-01-17,141.8265
2018-01-18,141.8265
2018-01-19,141.8265
2018-01-20,141.8265
2018-01-21,141.8265
2018-01-22,141.8265
2018-01-23,141.8265
2018-01-24,141.8265
2018-01-25,141.8265
2018-01-26,141.8265
2018-01-27,141.8265
2018-01-28,141.8265
2018-01-29,141.8265
2018-01-30,141.8265
2018-01-31,141.8265
2018-02-01,141.8265
2018-02-02,141.8265
2018-02-03,141.8265
2018-02-04,141.8265
2018-02-05,141.8265
2018-02-06,141.8265
2018-02-07,141.8265
2018-02-08,141.8265
2018-02-09,141.8265
2018-02-10,141.8265
2018-02-11,141.8265
2018-02-12,141.8265
2018-02-13,141.8265
2018-02-14,141.8265
2018-02-15,141.8265
2018-02-16,141.8265
2018-02-17,141.8265
2018-02-18,141.8265
2018-02-19,141.8265
2018-02-20,141.8265
2018-02-21,141.8265
2018-02-22,141.8265
2018-02-23,141.8265
2018-02-24,141.8265
2018-02-25,141.8265
2018-02-26,141.8265
2018-02-27,141.8265
2018-02-28,141.8265
2018-03-01,141.8265
2018-03-02,141.8265
2018-03-03,141.8265
2018-03-04,141.8265
2018-03-05,141.8265
2018-03-06,141.8265
2018-03-07,141.8265
2018-03-08,141.8265
2018-03-09,141.8265
2018-03-10,141.8265
2018-03-11,141.8265
2018-03-12,141.8265
2018-03-13,141.8265
2018-03-14,141.8265
2018-03-15,141.8265
2018-03-16,141.8265
2018-03-17,141.8265
2018-03-18,141.8265
2018-03-19,141.8265
2018-03-20,141.8265
2018-03-21,141.8265
2018-03-22,141.8265
2018-03-23,141.8265
2018-03-24,141.8265
2018-03-25,141.8265
2018-03-26,141.8265
2018-03-27,141.8265
2018-03-28,141.8265
2018-03-29,141.8265
2018-03-30,141.8265
2018-03-31,100.4863
2018-04-01,100.4863
2018-04-02,100.4863
2018-04-03,100.4863
2018-04-04,100.4863
2018-04-05,100.4863
2018-04-06,100.4863
2018-04-07,100.4863
2018-04-08,100.4863
2018-04-09,100.4863
2018-04-10,100.4863
2018-04-11,100.4863
2018-04-12,100.4863
2018-04-13,100.4863
2018-04-14,100.4863
2018-04-15,100.4863
2018-04-16,100.4863
2018-04-17,100.4863
2018-04-18,100.4863
2018-04-19,100.4863
2018-04-20,100.4863
2018-04-21,100.4863
2018-04-22,100.4863
2018-04-23,100.4863
2018-04-24,100.4863
2018-04-25,100.4863
2018-04-26,100.4863
2018-04-27,100.4863
2018-04-28,100.4863
2018-04-29,100.4863
2018-04-30,100.4863
2018-05-01,100.4863
2018-05-02,100.4863
2018-05-03,100.4863
2018-05-04,100.4863
2018-05-05,100.4863
2018-05-06,100.4863
2018-05-07,100.4863
2018-05-08,100.4863
2018-05-09,100.4863
2018-05-10,100.4863
2018-05-11,100.4863
2018-05-12,100.4863
2018-05-13,100.4863
2018-05-14,100.4863
2018-05-15,100.4863
2018-05-16,100.4863
2018-05-17,100.4863
2018-05-18,100.4863
2018-05-19,100.4863
2018-05-20,100.4863
2018-05-21,100.4863
2018-05-22,100.4863
2018-05-23,100.4863
2018-05-24,100.4863
2018-05-25,100.4863
2018-05-26,100.4863
2018-05-27,100.4863
2018-05-28,100.4863
2018-05-29,100.4863
2018-05-30,100.4863
2018-05-31,100.4863
2018-06-01,100.4863
2018-06-02,100.4863
2018-06-03,100.4863
2018-06-04,100.4863
2018-06-05,100.4863
2018-06-06,100.4863
2018-06-07,100.4863
2018-06-08,100.4863
2018-06-09,100.4863
2018-06-10,100.4863
2018-06-11,100.4863
2018-06-12,100.4863
2018-06-13,100.4863
2018-06-14,100.4863
2018-06-15,100.4863
2018-06-16,100.4863
2018-06-17,100.4863
2018-06-18,100.4863
2018-06-19,100.4863
2018-06-20,100.4863
2018-06-21,100.4863
2018-06-22,100.4863
2018-06-23,100.4863
2018-06-24,100.4863
2018-06-25,100.4863
2018-06-26,100.4863
2018-06-27,100.4863
2018-06-28,100.4863
2018-06-29,100.4863
2018-06-30,139.0391
2018-07-01,139.0391
2018-07-02,139.0391
2018-07-03,139.0391
2018-07-04,139.0391
2018-07-05,139.0391
2018-07-06,139.0391
2018-07-07,139.0391
2018-07-08,139.0391
2018-07-09,139.0391
2018-07-10,139.0391
2018-07-11,139.0391
2018-07-12,139.0391
2018-07-13,139.0391
2018-07-14,139.0391
2018-07-15,139.0391
2018-07-16,139.0391
2018-07-17,139.0391
2018-07-18,139.0391
2018-07-19,139.0391
2018-07-20,139.0391
2018-07-21,139.0391
2018-07-22,139.0391
2018-07-23,139.0391
2018-07-24,139.0391
2018-07-25,139.0391
2018-07-26,139.0391
2018-07-27,139.0391
2018-07-28,139.0391
2018-07-29,139.0391
2018-07-30,139.0391
2018-07-31,139.0391
2018-08-01,139.0391
2018-08-02,139.0391
2018-08-03,139.0391
2018-08-04,139.0391
2018-08-05,139.0391
2018-08-06,139.0391
2018-08-07,139.0391
2018-08-08,139.0391
2018-08-09,139.0391
2018-08-10,139.0391
2018-08-11,139.0391
2018-08-12,139.0391
2018-08-13,139.0391
2018-08-14,139.0391
2018-08-15,139.0391
2018-08-16,139.0391
2018-08-17,139.0391
2018-08-18,139.0391
2018-08-19,139.0391
2018-08-20,139.0391
2018-08-21,139.0391
2018-08-22,139.0391
2018-08-23,139.0391
2018-08-24,139.0391
2018-08-25,139.0391
2018-08-26,139.0391
2018-08-27,139.0391
2018-08-28,139.0391
2018-08-29,139.0391
2018-08-30,139.0391
2018-08-31,139.0391
2018-09-01,139.0391
2018-09-02,139.0391
2018-09-03,139.0391
2018-09-04,139.0391
2018-09-05,139.0391
2018-09-06,139.0391
2018-09-07,139.0391
2018-09-08,139.0391
2018-09-09,139.0391
2018-09-10,139.0391
2018-09-11,139.0391
2018-09-12,139.0391
2018-09-13,139.0391
2018-09-14,139.0391
2018-09-15,139.0391
2018-09-16,139.0391
2018-09-17,139.0391
2018-09-18,139.0391
2018-09-19,139.0391
2018-09-20,139.0391
2018-09-21,139.0391
2018-09-22,139.0391
2018-09-23,139.0391
2018-09-24,139.0391
2018-09-25,139.0391
2018-09-26,139.0391
2018-09-27,139.0391
2018-09-28,139.0391
2018-09-29,139.0391
2018-09-30,117.7114
2018-10-01,117.7114
2018-10-02,117.7114
2018-10-03,117.7114
2018-10-04,117.7114
2018-10-05,117.7114
2018-10-06,117.7114
2018-10-07,117.7114
2018-10-08,117.7114
2018-10-09,117.7114
2018-10-10,117.7114
2018-10-11,117.7114
2018-10-12,117.7114
2018-10-13,117.7114
2018-10-14,117.7114
2018-10-15,117.7114
2018-10-16,117.7114
2018-10-17,117.7114
2018-10-18,117.7114
2018-10-19,117.7114
2018-10-20,117.7114
2018-10-21,117.7114
2018-10-22,117.7114
2018-10-23,117.7114
2018-10-24,117.7114
2018-10-25,117.7114
2018-10-26,117.7114
2018-10-27,117.7114
2018-10-28,117.7114
2018-10-29,117.7114
2018-10-30,117.7114
2018-10-31,117.7114
2018-11-01,117.7114
2018-11-02,117.7114
2018-11-03,117.7114
2018-11-04,117.7114
2018-11-05,117.7114
2018-11-06,117.7114
2018-11-07,117.7114
2018-11-08,117.7114
2018-11-09,117.7114
2018-11-10,117.7114
2018-11-11,117.7114
2018-11-12,117.7114
2018-11-13,117.7114
2018-11-14,117.7114
2018-11-15,117.7114
2018-11-16,117.7114
2018-11-17,117.7114
2018-11-18,117.7114
2018-11-19,117.7114
2018-11-20,117.7114
2018-11-21,117.7114
2018-11-22,117.7114
2018-11-23,117.7114
2018-11-24,117.7114
2018-11-25,117.7114
2018-11-26,117.7114
2018-11-27,117.7114
2018-11-28,117.7114
2018-11-29,117.7114
2018-11-30,117.7114
2018-12-01,117.7114
2018-12-02,117.7114
2018-12-03,117.7114
2018-12-04,117.7114
2018-12-05,117.7114
2018-12-06,117.7114
2018-12-07,117.7114
2018-12-08,117.7114
2018-12-09,117.7114
2018-12-10,117.7114
2018-12-11,117.7114
2018-12-12,117.7114
2018-12-13,117.7114
2018-12-14,117.7114
2018-12-15,117.7114
2018-12-16,117.7114
2018-12-17,117.7114
2018-12-18,117.7114
2018-12-19,117.7114
2018-12-20,117.7114
2018-12-21,117.7114
2018-12-22,117.7114
2018-12-23,117.7114
2018-12-24,117.7114
2018-12-25,117.7114
2018-12-26,117.7114
2018-12-27,117.7114
2018-12-28,117.7114
2018-12-29,117.7114
2018-12-30,117.7114
2018-12-31,144.6388
2019-01-01,144.6388
2019-01-02,144.6388
2019-01-03,144.6388
2019-01-04,144.6388
2019-01-05,144.6388
2019-01-06,144.6388
2019-01-07,144.6388
2019-01-08,144.6388
2019-01-09,144.6388
2019-01-10,144.6388
2019-01-11,144.6388
2019-01-12,144.6388
2019-01-13,144.6388
2019-01-14,144.6388
2019-01-15,144.6388
2019-01-16,144.6388
2019-01-17,144.6388
2019-01-18,144.6388
2019-01-19,144.6388
2019-01-20,144.6388
2019-01-21,144.6388
2019-01-22,144.6388
2019-01-23,144.6388
2019-01-24,144.6388
2019-01-25,144.6388
2019-01-26,144.6388
2019-01-27,144.6388
2019-01-28,144.6388
2019-01-29,144.6388
2019-01-30,144.6388
2019-01-31,144.6388
2019-02-01,144.6388
2019-02-02,144.6388
2019-02-03,144.6388
2019-02-04,144.6388
2019-02-05,144.6388
2019-02-06,144.6388
2019-02-07,144.6388
2019-02-08,144.6388
2019-02-09,144.6388
2019-02-10,144.6388
2019-02-11,144.6388
2019-02-12,144.6388
2019-02-13,144.6388
2019-02-14,144.6388
2019-02-15,144.6388
2019-02-16,144.6388
2019-02-17,144.6388
2019-02-18,144.6388
2019-02-19,144.6388
2019-02-20,144.6388
2019-02-21,144.6388
2019-02-22,144.6388
2019-02-23,144.6388
2019-02-24,144.6388
2019-02-25,144.6388
2019-02-26,144.6388
2019-02-27,144.6388
2019-02-28,144.6388
2019-03-01,144.6388
2019-03-02,144.6388
2019-03-03,144.6388
2019-03-04,144.6388
2019-03-05,144.6388
2019-03-06,144.6388
2019-03-07,144.6388
2019-03-08,144.6388
2019-03-09,144.6388
2019-03-10,144.6388
2019-03-11,144.6388
2019-03-12,144.6388
2019-03-13,144.6388
2019-03-14,144.6388
2019-03-15,144.6388
2019-03-16,144.6388
2019-03-17,144.6388
2019-03-18,144.6388
2019-03-19,144.6388
2019-03-20,144.6388
2019-03-21,144.6388
2019-03-22,144.6388
2019-03-23,144.6388
2019-03-24,144.6388
2019-03-25,144.6388
2019-03-26,144.6388
2019-03-27,144.6388
2019-03-28,144.6388
2019-03-29,144.6388
2019-03-30,144.6388
2019-03-31,111.9928
2019-04-01,111.9928
2019-04-02,111.9928
2019-04-03,111.9928
2019-04-04,111.9928
2019-04-05,111.9928
2019-04-06,111.9928
2019-04-07,111.9928
2019-04-08,111.9928
2019-04-09,111.9928
2019-04-10,111.9928
2019-04-11,111.9928
2019-04-12,111.9928
2019-04-13,111.9928
2019-04-14,111.9928
2019-04-15,111.9928
2019-04-16,111.9928
2019-04-17,111.9928
2019-04-18,111.9928
2019-04-19,111.9928
2019-04-20,111.9928
2019-04-21,111.9928
2019-04-22,111.9928
2019-04-23,111.9928
2019-04-24,111.9928
2019-04-25,111.9928
2019-04-26,111.9928
2019-04-27,111.9928
2019-04-28,111.9928
2019-04-29,111.9928
2019-04-30,111.9928
2019-05-01,111.9928
2019-05-02,111.9928
2019-05-03,111.9928
2019-05-04,111.9928
2019-05-05,111.9928
2019-05-06,111.9928
2019-05-07,111.9928
2019-05-08,111.9928
2019-05-09,111.9928
2019-05-10,111.9928
2019-05-11,111.9928
2019-05-12,111.9928
2019-05-13,111.9928
2019-05-14,111.9928
2019-05-15,111.9928
2019-05-16,111.9928
2019-05-17,111.9928
2019-05-18,111.9928
2019-05-19,111.9928
2019-05-20,111.9928
2019-05-21,111.9928
2019-05-22,111.9928
2019-05-23,111.9928
2019-05-24,111.9928
2019-05-25,111.9928
2019-05-26,111.9928
2019-05-27,111.9928
2019-05-28,111.9928
2019-05-29,111.9928
2019-05-30,111.9928
2019-05-31,111.9928
2019-06-01,111.9928
2019-06-02,111.9928
2019-06-03,111.9928
2019-06-04,111.9928
2019-06-05,111.9928
2019-06-06,111.9928
2019-06-07,111.9928
2019-06-08,111.9928
2019-06-09,111.9928
2019-06-10,111.9928
2019-06-11,111.9928
2019-06-12,111.9928
2019-06-13,111.9928
2019-06-14,111.9928
2019-06-15,111.9928
2019-06-16,111.9928
2019-06-17,111.9928
2019-06-18,111.9928
2019-06-19,111.9928
2019-06-20,111.9928
2019-06-21,111.9928
2019-06-22,111.9928
2019-06-23,111.9928
2019-06-24,111.9928
2019-06-25,111.9928
2019-06-26,111.9928
2019-06-27,111.9928
2019-06-28,111.9928
2019-06-29,111.9928
2019-06-30,183.6854
2019-07-01,183.6854
2019-07-02,183.6854
2019-07-03,183.6854
2019-07-04,183.6854
2019-07-05,183.6854
2019-07-06,183.6854
2019-07-07,183.6854
2019-07-08,183.6854
2019-07-09,183.6854
2019-07-10,183.6854
2019-07-11,183.6854
2019-07-12,183.6854
2019-07-13,183.6854
2019-07-14,183.6854
2019-07-15,183.6854
2019-07-16,183.6854
2019-07-17,183.6854
2019-07-18,183.6854
2019-07-19,183.6854
2019-07-20,183.6854
2019-07-21,183.6854
2019-07-22,183.6854
2019-07-23,183.6854
2019-07-24,183.6854
2019-07-25,183.6854
2019-07-26,183.6854
2019-07-27,183.6854
2019-07-28,183.6854
2019-07-29,183.6854
2019-07-30,183.6854
2019-07-31,183.6854
2019-08-01,183.6854
2019-08-02,183.6854
2019-08-03,183.6854
2019-08-04,183.6854
2019-08-05,183.6854
2019-08-06,183.6854
2019-08-07,183.6854
2019-08-08,183.6854
2019-08-09,183.6854
2019-08-10,183.6854
2019-08-11,183.6854
2019-08-12,183.6854
2019-08-13,183.6854
2019-08-14,183.6854
2019-08-15,183.6854
2019-08-16,183.6854
2019-08-17,183.6854
2019-08-18,183.6854
2019-08-19,183.6854
2019-08-20,183.6854
2019-08-21,183.6854
2019-08-22,183.6854
2019-08-23,183.6854
2019-08-24,183.6854
2019-08-25,183.6854
2019-08-26,183.6854
2019-08-27,183.6854
2019-08-28,183.6854
2019-08-29,183.6854
2019-08-30,183.6854
2019-08-31,183.6854
2019-09-01,183.6854
2019-09-02,183.6854
2019-09-03,183.6854
2019-09-04,183.6854
2019-09-05,183.6854
2019-09-06,183.6854
2019-09-07,183.6854
2019-09-08,183.6854
2019-09-09,183.6854
2019-09-10,183.6854
