,PTBA IJ Equity
2016-06-01,22.9908
2016-06-02,22.9908
2016-06-03,22.9908
2016-06-04,22.9908
2016-06-05,22.9908
2016-06-06,22.9908
2016-06-07,22.9908
2016-06-08,22.9908
2016-06-09,22.9908
2016-06-10,22.9908
2016-06-11,22.9908
2016-06-12,22.9908
2016-06-13,22.9908
2016-06-14,22.9908
2016-06-15,22.9908
2016-06-16,22.9908
2016-06-17,22.9908
2016-06-18,22.9908
2016-06-19,22.9908
2016-06-20,22.9908
2016-06-21,22.9908
2016-06-22,22.9908
2016-06-23,22.9908
2016-06-24,22.9908
2016-06-25,22.9908
2016-06-26,22.9908
2016-06-27,22.9908
2016-06-28,22.9908
2016-06-29,22.9908
2016-06-30,21.9779
2016-07-01,21.9779
2016-07-02,21.9779
2016-07-03,21.9779
2016-07-04,21.9779
2016-07-05,21.9779
2016-07-06,21.9779
2016-07-07,21.9779
2016-07-08,21.9779
2016-07-09,21.9779
2016-07-10,21.9779
2016-07-11,21.9779
2016-07-12,21.9779
2016-07-13,21.9779
2016-07-14,21.9779
2016-07-15,21.9779
2016-07-16,21.9779
2016-07-17,21.9779
2016-07-18,21.9779
2016-07-19,21.9779
2016-07-20,21.9779
2016-07-21,21.9779
2016-07-22,21.9779
2016-07-23,21.9779
2016-07-24,21.9779
2016-07-25,21.9779
2016-07-26,21.9779
2016-07-27,21.9779
2016-07-28,21.9779
2016-07-29,21.9779
2016-07-30,21.9779
2016-07-31,21.9779
2016-08-01,21.9779
2016-08-02,21.9779
2016-08-03,21.9779
2016-08-04,21.9779
2016-08-05,21.9779
2016-08-06,21.9779
2016-08-07,21.9779
2016-08-08,21.9779
2016-08-09,21.9779
2016-08-10,21.9779
2016-08-11,21.9779
2016-08-12,21.9779
2016-08-13,21.9779
2016-08-14,21.9779
2016-08-15,21.9779
2016-08-16,21.9779
2016-08-17,21.9779
2016-08-18,21.9779
2016-08-19,21.9779
2016-08-20,21.9779
2016-08-21,21.9779
2016-08-22,21.9779
2016-08-23,21.9779
2016-08-24,21.9779
2016-08-25,21.9779
2016-08-26,21.9779
2016-08-27,21.9779
2016-08-28,21.9779
2016-08-29,21.9779
2016-08-30,21.9779
2016-08-31,21.9779
2016-09-01,21.9779
2016-09-02,21.9779
2016-09-03,21.9779
2016-09-04,21.9779
2016-09-05,21.9779
2016-09-06,21.9779
2016-09-07,21.9779
2016-09-08,21.9779
2016-09-09,21.9779
2016-09-10,21.9779
2016-09-11,21.9779
2016-09-12,21.9779
2016-09-13,21.9779
2016-09-14,21.9779
2016-09-15,21.9779
2016-09-16,21.9779
2016-09-17,21.9779
2016-09-18,21.9779
2016-09-19,21.9779
2016-09-20,21.9779
2016-09-21,21.9779
2016-09-22,21.9779
2016-09-23,21.9779
2016-09-24,21.9779
2016-09-25,21.9779
2016-09-26,21.9779
2016-09-27,21.9779
2016-09-28,21.9779
2016-09-29,21.9779
2016-09-30,16.7761
2016-10-01,16.7761
2016-10-02,16.7761
2016-10-03,16.7761
2016-10-04,16.7761
2016-10-05,16.7761
2016-10-06,16.7761
2016-10-07,16.7761
2016-10-08,16.7761
2016-10-09,16.7761
2016-10-10,16.7761
2016-10-11,16.7761
2016-10-12,16.7761
2016-10-13,16.7761
2016-10-14,16.7761
2016-10-15,16.7761
2016-10-16,16.7761
2016-10-17,16.7761
2016-10-18,16.7761
2016-10-19,16.7761
2016-10-20,16.7761
2016-10-21,16.7761
2016-10-22,16.7761
2016-10-23,16.7761
2016-10-24,16.7761
2016-10-25,16.7761
2016-10-26,16.7761
2016-10-27,16.7761
2016-10-28,16.7761
2016-10-29,16.7761
2016-10-30,16.7761
2016-10-31,16.7761
2016-11-01,16.7761
2016-11-02,16.7761
2016-11-03,16.7761
2016-11-04,16.7761
2016-11-05,16.7761
2016-11-06,16.7761
2016-11-07,16.7761
2016-11-08,16.7761
2016-11-09,16.7761
2016-11-10,16.7761
2016-11-11,16.7761
2016-11-12,16.7761
2016-11-13,16.7761
2016-11-14,16.7761
2016-11-15,16.7761
2016-11-16,16.7761
2016-11-17,16.7761
2016-11-18,16.7761
2016-11-19,16.7761
2016-11-20,16.7761
2016-11-21,16.7761
2016-11-22,16.7761
2016-11-23,16.7761
2016-11-24,16.7761
2016-11-25,16.7761
2016-11-26,16.7761
2016-11-27,16.7761
2016-11-28,16.7761
2016-11-29,16.7761
2016-11-30,16.7761
2016-12-01,16.7761
2016-12-02,16.7761
2016-12-03,16.7761
2016-12-04,16.7761
2016-12-05,16.7761
2016-12-06,16.7761
2016-12-07,16.7761
2016-12-08,16.7761
2016-12-09,16.7761
2016-12-10,16.7761
2016-12-11,16.7761
2016-12-12,16.7761
2016-12-13,16.7761
2016-12-14,16.7761
2016-12-15,16.7761
2016-12-16,16.7761
2016-12-17,16.7761
2016-12-18,16.7761
2016-12-19,16.7761
2016-12-20,16.7761
2016-12-21,16.7761
2016-12-22,16.7761
2016-12-23,16.7761
2016-12-24,16.7761
2016-12-25,16.7761
2016-12-26,16.7761
2016-12-27,16.7761
2016-12-28,16.7761
2016-12-29,16.7761
2016-12-30,16.7761
2016-12-31,20.4755
2017-01-01,20.4755
2017-01-02,20.4755
2017-01-03,20.4755
2017-01-04,20.4755
2017-01-05,20.4755
2017-01-06,20.4755
2017-01-07,20.4755
2017-01-08,20.4755
2017-01-09,20.4755
2017-01-10,20.4755
2017-01-11,20.4755
2017-01-12,20.4755
2017-01-13,20.4755
2017-01-14,20.4755
2017-01-15,20.4755
2017-01-16,20.4755
2017-01-17,20.4755
2017-01-18,20.4755
2017-01-19,20.4755
2017-01-20,20.4755
2017-01-21,20.4755
2017-01-22,20.4755
2017-01-23,20.4755
2017-01-24,20.4755
2017-01-25,20.4755
2017-01-26,20.4755
2017-01-27,20.4755
2017-01-28,20.4755
2017-01-29,20.4755
2017-01-30,20.4755
2017-01-31,20.4755
2017-02-01,20.4755
2017-02-02,20.4755
2017-02-03,20.4755
2017-02-04,20.4755
2017-02-05,20.4755
2017-02-06,20.4755
2017-02-07,20.4755
2017-02-08,20.4755
2017-02-09,20.4755
2017-02-10,20.4755
2017-02-11,20.4755
2017-02-12,20.4755
2017-02-13,20.4755
2017-02-14,20.4755
2017-02-15,20.4755
2017-02-16,20.4755
2017-02-17,20.4755
2017-02-18,20.4755
2017-02-19,20.4755
2017-02-20,20.4755
2017-02-21,20.4755
2017-02-22,20.4755
2017-02-23,20.4755
2017-02-24,20.4755
2017-02-25,20.4755
2017-02-26,20.4755
2017-02-27,20.4755
2017-02-28,20.4755
2017-03-01,20.4755
2017-03-02,20.4755
2017-03-03,20.4755
2017-03-04,20.4755
2017-03-05,20.4755
2017-03-06,20.4755
2017-03-07,20.4755
2017-03-08,20.4755
2017-03-09,20.4755
2017-03-10,20.4755
2017-03-11,20.4755
2017-03-12,20.4755
2017-03-13,20.4755
2017-03-14,20.4755
2017-03-15,20.4755
2017-03-16,20.4755
2017-03-17,20.4755
2017-03-18,20.4755
2017-03-19,20.4755
2017-03-20,20.4755
2017-03-21,20.4755
2017-03-22,20.4755
2017-03-23,20.4755
2017-03-24,20.4755
2017-03-25,20.4755
2017-03-26,20.4755
2017-03-27,20.4755
2017-03-28,20.4755
2017-03-29,20.4755
2017-03-30,20.4755
2017-03-31,24.6612
2017-04-01,24.6612
2017-04-02,24.6612
2017-04-03,24.6612
2017-04-04,24.6612
2017-04-05,24.6612
2017-04-06,24.6612
2017-04-07,24.6612
2017-04-08,24.6612
2017-04-09,24.6612
2017-04-10,24.6612
2017-04-11,24.6612
2017-04-12,24.6612
2017-04-13,24.6612
2017-04-14,24.6612
2017-04-15,24.6612
2017-04-16,24.6612
2017-04-17,24.6612
2017-04-18,24.6612
2017-04-19,24.6612
2017-04-20,24.6612
2017-04-21,24.6612
2017-04-22,24.6612
2017-04-23,24.6612
2017-04-24,24.6612
2017-04-25,24.6612
2017-04-26,24.6612
2017-04-27,24.6612
2017-04-28,24.6612
2017-04-29,24.6612
2017-04-30,24.6612
2017-05-01,24.6612
2017-05-02,24.6612
2017-05-03,24.6612
2017-05-04,24.6612
2017-05-05,24.6612
2017-05-06,24.6612
2017-05-07,24.6612
2017-05-08,24.6612
2017-05-09,24.6612
2017-05-10,24.6612
2017-05-11,24.6612
2017-05-12,24.6612
2017-05-13,24.6612
2017-05-14,24.6612
2017-05-15,24.6612
2017-05-16,24.6612
2017-05-17,24.6612
2017-05-18,24.6612
2017-05-19,24.6612
2017-05-20,24.6612
2017-05-21,24.6612
2017-05-22,24.6612
2017-05-23,24.6612
2017-05-24,24.6612
2017-05-25,24.6612
2017-05-26,24.6612
2017-05-27,24.6612
2017-05-28,24.6612
2017-05-29,24.6612
2017-05-30,24.6612
2017-05-31,24.6612
2017-06-01,24.6612
2017-06-02,24.6612
2017-06-03,24.6612
2017-06-04,24.6612
2017-06-05,24.6612
2017-06-06,24.6612
2017-06-07,24.6612
2017-06-08,24.6612
2017-06-09,24.6612
2017-06-10,24.6612
2017-06-11,24.6612
2017-06-12,24.6612
2017-06-13,24.6612
2017-06-14,24.6612
2017-06-15,24.6612
2017-06-16,24.6612
2017-06-17,24.6612
2017-06-18,24.6612
2017-06-19,24.6612
2017-06-20,24.6612
2017-06-21,24.6612
2017-06-22,24.6612
2017-06-23,24.6612
2017-06-24,24.6612
2017-06-25,24.6612
2017-06-26,24.6612
2017-06-27,24.6612
2017-06-28,24.6612
2017-06-29,24.6612
2017-06-30,28.2166
2017-07-01,28.2166
2017-07-02,28.2166
2017-07-03,28.2166
2017-07-04,28.2166
2017-07-05,28.2166
2017-07-06,28.2166
2017-07-07,28.2166
2017-07-08,28.2166
2017-07-09,28.2166
2017-07-10,28.2166
2017-07-11,28.2166
2017-07-12,28.2166
2017-07-13,28.2166
2017-07-14,28.2166
2017-07-15,28.2166
2017-07-16,28.2166
2017-07-17,28.2166
2017-07-18,28.2166
2017-07-19,28.2166
2017-07-20,28.2166
2017-07-21,28.2166
2017-07-22,28.2166
2017-07-23,28.2166
2017-07-24,28.2166
2017-07-25,28.2166
2017-07-26,28.2166
2017-07-27,28.2166
2017-07-28,28.2166
2017-07-29,28.2166
2017-07-30,28.2166
2017-07-31,28.2166
2017-08-01,28.2166
2017-08-02,28.2166
2017-08-03,28.2166
2017-08-04,28.2166
2017-08-05,28.2166
2017-08-06,28.2166
2017-08-07,28.2166
2017-08-08,28.2166
2017-08-09,28.2166
2017-08-10,28.2166
2017-08-11,28.2166
2017-08-12,28.2166
2017-08-13,28.2166
2017-08-14,28.2166
2017-08-15,28.2166
2017-08-16,28.2166
2017-08-17,28.2166
2017-08-18,28.2166
2017-08-19,28.2166
2017-08-20,28.2166
2017-08-21,28.2166
2017-08-22,28.2166
2017-08-23,28.2166
2017-08-24,28.2166
2017-08-25,28.2166
2017-08-26,28.2166
2017-08-27,28.2166
2017-08-28,28.2166
2017-08-29,28.2166
2017-08-30,28.2166
2017-08-31,28.2166
2017-09-01,28.2166
2017-09-02,28.2166
2017-09-03,28.2166
2017-09-04,28.2166
2017-09-05,28.2166
2017-09-06,28.2166
2017-09-07,28.2166
2017-09-08,28.2166
2017-09-09,28.2166
2017-09-10,28.2166
2017-09-11,28.2166
2017-09-12,28.2166
2017-09-13,28.2166
2017-09-14,28.2166
2017-09-15,28.2166
2017-09-16,28.2166
2017-09-17,28.2166
2017-09-18,28.2166
2017-09-19,28.2166
2017-09-20,28.2166
2017-09-21,28.2166
2017-09-22,28.2166
2017-09-23,28.2166
2017-09-24,28.2166
2017-09-25,28.2166
2017-09-26,28.2166
2017-09-27,28.2166
2017-09-28,28.2166
2017-09-29,28.2166
2017-09-30,32.2376
2017-10-01,32.2376
2017-10-02,32.2376
2017-10-03,32.2376
2017-10-04,32.2376
2017-10-05,32.2376
2017-10-06,32.2376
2017-10-07,32.2376
2017-10-08,32.2376
2017-10-09,32.2376
2017-10-10,32.2376
2017-10-11,32.2376
2017-10-12,32.2376
2017-10-13,32.2376
2017-10-14,32.2376
2017-10-15,32.2376
2017-10-16,32.2376
2017-10-17,32.2376
2017-10-18,32.2376
2017-10-19,32.2376
2017-10-20,32.2376
2017-10-21,32.2376
2017-10-22,32.2376
2017-10-23,32.2376
2017-10-24,32.2376
2017-10-25,32.2376
2017-10-26,32.2376
2017-10-27,32.2376
2017-10-28,32.2376
2017-10-29,32.2376
2017-10-30,32.2376
2017-10-31,32.2376
2017-11-01,32.2376
2017-11-02,32.2376
2017-11-03,32.2376
2017-11-04,32.2376
2017-11-05,32.2376
2017-11-06,32.2376
2017-11-07,32.2376
2017-11-08,32.2376
2017-11-09,32.2376
2017-11-10,32.2376
2017-11-11,32.2376
2017-11-12,32.2376
2017-11-13,32.2376
2017-11-14,32.2376
2017-11-15,32.2376
2017-11-16,32.2376
2017-11-17,32.2376
2017-11-18,32.2376
2017-11-19,32.2376
2017-11-20,32.2376
2017-11-21,32.2376
2017-11-22,32.2376
2017-11-23,32.2376
2017-11-24,32.2376
2017-11-25,32.2376
2017-11-26,32.2376
2017-11-27,32.2376
2017-11-28,32.2376
2017-11-29,32.2376
2017-11-30,32.2376
2017-12-01,32.2376
2017-12-02,32.2376
2017-12-03,32.2376
2017-12-04,32.2376
2017-12-05,32.2376
2017-12-06,32.2376
2017-12-07,32.2376
2017-12-08,32.2376
2017-12-09,32.2376
2017-12-10,32.2376
2017-12-11,32.2376
2017-12-12,32.2376
2017-12-13,32.2376
2017-12-14,32.2376
2017-12-15,32.2376
2017-12-16,32.2376
2017-12-17,32.2376
2017-12-18,32.2376
2017-12-19,32.2376
2017-12-20,32.2376
2017-12-21,32.2376
2017-12-22,32.2376
2017-12-23,32.2376
2017-12-24,32.2376
2017-12-25,32.2376
2017-12-26,32.2376
2017-12-27,32.2376
2017-12-28,32.2376
2017-12-29,32.2376
2017-12-30,32.2376
2017-12-31,37.258
2018-01-01,37.258
2018-01-02,37.258
2018-01-03,37.258
2018-01-04,37.258
2018-01-05,37.258
2018-01-06,37.258
2018-01-07,37.258
2018-01-08,37.258
2018-01-09,37.258
2018-01-10,37.258
2018-01-11,37.258
2018-01-12,37.258
2018-01-13,37.258
2018-01-14,37.258
2018-01-15,37.258
2018-01-16,37.258
2018-01-17,37.258
2018-01-18,37.258
2018-01-19,37.258
2018-01-20,37.258
2018-01-21,37.258
2018-01-22,37.258
2018-01-23,37.258
2018-01-24,37.258
2018-01-25,37.258
2018-01-26,37.258
2018-01-27,37.258
2018-01-28,37.258
2018-01-29,37.258
2018-01-30,37.258
2018-01-31,37.258
2018-02-01,37.258
2018-02-02,37.258
2018-02-03,37.258
2018-02-04,37.258
2018-02-05,37.258
2018-02-06,37.258
2018-02-07,37.258
2018-02-08,37.258
2018-02-09,37.258
2018-02-10,37.258
2018-02-11,37.258
2018-02-12,37.258
2018-02-13,37.258
2018-02-14,37.258
2018-02-15,37.258
2018-02-16,37.258
2018-02-17,37.258
2018-02-18,37.258
2018-02-19,37.258
2018-02-20,37.258
2018-02-21,37.258
2018-02-22,37.258
2018-02-23,37.258
2018-02-24,37.258
2018-02-25,37.258
2018-02-26,37.258
2018-02-27,37.258
2018-02-28,37.258
2018-03-01,37.258
2018-03-02,37.258
2018-03-03,37.258
2018-03-04,37.258
2018-03-05,37.258
2018-03-06,37.258
2018-03-07,37.258
2018-03-08,37.258
2018-03-09,37.258
2018-03-10,37.258
2018-03-11,37.258
2018-03-12,37.258
2018-03-13,37.258
2018-03-14,37.258
2018-03-15,37.258
2018-03-16,37.258
2018-03-17,37.258
2018-03-18,37.258
2018-03-19,37.258
2018-03-20,37.258
2018-03-21,37.258
2018-03-22,37.258
2018-03-23,37.258
2018-03-24,37.258
2018-03-25,37.258
2018-03-26,37.258
2018-03-27,37.258
2018-03-28,37.258
2018-03-29,37.258
2018-03-30,37.258
2018-03-31,38.731
2018-04-01,38.731
2018-04-02,38.731
2018-04-03,38.731
2018-04-04,38.731
2018-04-05,38.731
2018-04-06,38.731
2018-04-07,38.731
2018-04-08,38.731
2018-04-09,38.731
2018-04-10,38.731
2018-04-11,38.731
2018-04-12,38.731
2018-04-13,38.731
2018-04-14,38.731
2018-04-15,38.731
2018-04-16,38.731
2018-04-17,38.731
2018-04-18,38.731
2018-04-19,38.731
2018-04-20,38.731
2018-04-21,38.731
2018-04-22,38.731
2018-04-23,38.731
2018-04-24,38.731
2018-04-25,38.731
2018-04-26,38.731
2018-04-27,38.731
2018-04-28,38.731
2018-04-29,38.731
2018-04-30,38.731
2018-05-01,38.731
2018-05-02,38.731
2018-05-03,38.731
2018-05-04,38.731
2018-05-05,38.731
2018-05-06,38.731
2018-05-07,38.731
2018-05-08,38.731
2018-05-09,38.731
2018-05-10,38.731
2018-05-11,38.731
2018-05-12,38.731
2018-05-13,38.731
2018-05-14,38.731
2018-05-15,38.731
2018-05-16,38.731
2018-05-17,38.731
2018-05-18,38.731
2018-05-19,38.731
2018-05-20,38.731
2018-05-21,38.731
2018-05-22,38.731
2018-05-23,38.731
2018-05-24,38.731
2018-05-25,38.731
2018-05-26,38.731
2018-05-27,38.731
2018-05-28,38.731
2018-05-29,38.731
2018-05-30,38.731
2018-05-31,38.731
2018-06-01,38.731
2018-06-02,38.731
2018-06-03,38.731
2018-06-04,38.731
2018-06-05,38.731
2018-06-06,38.731
2018-06-07,38.731
2018-06-08,38.731
2018-06-09,38.731
2018-06-10,38.731
2018-06-11,38.731
2018-06-12,38.731
2018-06-13,38.731
2018-06-14,38.731
2018-06-15,38.731
2018-06-16,38.731
2018-06-17,38.731
2018-06-18,38.731
2018-06-19,38.731
2018-06-20,38.731
2018-06-21,38.731
2018-06-22,38.731
2018-06-23,38.731
2018-06-24,38.731
2018-06-25,38.731
2018-06-26,38.731
2018-06-27,38.731
2018-06-28,38.731
2018-06-29,38.731
2018-06-30,43.3834
2018-07-01,43.3834
2018-07-02,43.3834
2018-07-03,43.3834
2018-07-04,43.3834
2018-07-05,43.3834
2018-07-06,43.3834
2018-07-07,43.3834
2018-07-08,43.3834
2018-07-09,43.3834
2018-07-10,43.3834
2018-07-11,43.3834
2018-07-12,43.3834
2018-07-13,43.3834
2018-07-14,43.3834
2018-07-15,43.3834
2018-07-16,43.3834
2018-07-17,43.3834
2018-07-18,43.3834
2018-07-19,43.3834
2018-07-20,43.3834
2018-07-21,43.3834
2018-07-22,43.3834
2018-07-23,43.3834
2018-07-24,43.3834
2018-07-25,43.3834
2018-07-26,43.3834
2018-07-27,43.3834
2018-07-28,43.3834
2018-07-29,43.3834
2018-07-30,43.3834
2018-07-31,43.3834
2018-08-01,43.3834
2018-08-02,43.3834
2018-08-03,43.3834
2018-08-04,43.3834
2018-08-05,43.3834
2018-08-06,43.3834
2018-08-07,43.3834
2018-08-08,43.3834
2018-08-09,43.3834
2018-08-10,43.3834
2018-08-11,43.3834
2018-08-12,43.3834
2018-08-13,43.3834
2018-08-14,43.3834
2018-08-15,43.3834
2018-08-16,43.3834
2018-08-17,43.3834
2018-08-18,43.3834
2018-08-19,43.3834
2018-08-20,43.3834
2018-08-21,43.3834
2018-08-22,43.3834
2018-08-23,43.3834
2018-08-24,43.3834
2018-08-25,43.3834
2018-08-26,43.3834
2018-08-27,43.3834
2018-08-28,43.3834
2018-08-29,43.3834
2018-08-30,43.3834
2018-08-31,43.3834
2018-09-01,43.3834
2018-09-02,43.3834
2018-09-03,43.3834
2018-09-04,43.3834
2018-09-05,43.3834
2018-09-06,43.3834
2018-09-07,43.3834
2018-09-08,43.3834
2018-09-09,43.3834
2018-09-10,43.3834
2018-09-11,43.3834
2018-09-12,43.3834
2018-09-13,43.3834
2018-09-14,43.3834
2018-09-15,43.3834
2018-09-16,43.3834
2018-09-17,43.3834
2018-09-18,43.3834
2018-09-19,43.3834
2018-09-20,43.3834
2018-09-21,43.3834
2018-09-22,43.3834
2018-09-23,43.3834
2018-09-24,43.3834
2018-09-25,43.3834
2018-09-26,43.3834
2018-09-27,43.3834
2018-09-28,43.3834
2018-09-29,43.3834
2018-09-30,42.1325
2018-10-01,42.1325
2018-10-02,42.1325
2018-10-03,42.1325
2018-10-04,42.1325
2018-10-05,42.1325
2018-10-06,42.1325
2018-10-07,42.1325
2018-10-08,42.1325
2018-10-09,42.1325
2018-10-10,42.1325
2018-10-11,42.1325
2018-10-12,42.1325
2018-10-13,42.1325
2018-10-14,42.1325
2018-10-15,42.1325
2018-10-16,42.1325
2018-10-17,42.1325
2018-10-18,42.1325
2018-10-19,42.1325
2018-10-20,42.1325
2018-10-21,42.1325
2018-10-22,42.1325
2018-10-23,42.1325
2018-10-24,42.1325
2018-10-25,42.1325
2018-10-26,42.1325
2018-10-27,42.1325
2018-10-28,42.1325
2018-10-29,42.1325
2018-10-30,42.1325
2018-10-31,42.1325
2018-11-01,42.1325
2018-11-02,42.1325
2018-11-03,42.1325
2018-11-04,42.1325
2018-11-05,42.1325
2018-11-06,42.1325
2018-11-07,42.1325
2018-11-08,42.1325
2018-11-09,42.1325
2018-11-10,42.1325
2018-11-11,42.1325
2018-11-12,42.1325
2018-11-13,42.1325
2018-11-14,42.1325
2018-11-15,42.1325
2018-11-16,42.1325
2018-11-17,42.1325
2018-11-18,42.1325
2018-11-19,42.1325
2018-11-20,42.1325
2018-11-21,42.1325
2018-11-22,42.1325
2018-11-23,42.1325
2018-11-24,42.1325
2018-11-25,42.1325
2018-11-26,42.1325
2018-11-27,42.1325
2018-11-28,42.1325
2018-11-29,42.1325
2018-11-30,42.1325
2018-12-01,42.1325
2018-12-02,42.1325
2018-12-03,42.1325
2018-12-04,42.1325
2018-12-05,42.1325
2018-12-06,42.1325
2018-12-07,42.1325
2018-12-08,42.1325
2018-12-09,42.1325
2018-12-10,42.1325
2018-12-11,42.1325
2018-12-12,42.1325
2018-12-13,42.1325
2018-12-14,42.1325
2018-12-15,42.1325
2018-12-16,42.1325
2018-12-17,42.1325
2018-12-18,42.1325
2018-12-19,42.1325
2018-12-20,42.1325
2018-12-21,42.1325
2018-12-22,42.1325
2018-12-23,42.1325
2018-12-24,42.1325
2018-12-25,42.1325
2018-12-26,42.1325
2018-12-27,42.1325
2018-12-28,42.1325
2018-12-29,42.1325
2018-12-30,42.1325
2018-12-31,33.9189
2019-01-01,33.9189
2019-01-02,33.9189
2019-01-03,33.9189
2019-01-04,33.9189
2019-01-05,33.9189
2019-01-06,33.9189
2019-01-07,33.9189
2019-01-08,33.9189
2019-01-09,33.9189
2019-01-10,33.9189
2019-01-11,33.9189
2019-01-12,33.9189
2019-01-13,33.9189
2019-01-14,33.9189
2019-01-15,33.9189
2019-01-16,33.9189
2019-01-17,33.9189
2019-01-18,33.9189
2019-01-19,33.9189
2019-01-20,33.9189
2019-01-21,33.9189
2019-01-22,33.9189
2019-01-23,33.9189
2019-01-24,33.9189
2019-01-25,33.9189
2019-01-26,33.9189
2019-01-27,33.9189
2019-01-28,33.9189
2019-01-29,33.9189
2019-01-30,33.9189
2019-01-31,33.9189
2019-02-01,33.9189
2019-02-02,33.9189
2019-02-03,33.9189
2019-02-04,33.9189
2019-02-05,33.9189
2019-02-06,33.9189
2019-02-07,33.9189
2019-02-08,33.9189
2019-02-09,33.9189
2019-02-10,33.9189
2019-02-11,33.9189
2019-02-12,33.9189
2019-02-13,33.9189
2019-02-14,33.9189
2019-02-15,33.9189
2019-02-16,33.9189
2019-02-17,33.9189
2019-02-18,33.9189
2019-02-19,33.9189
2019-02-20,33.9189
2019-02-21,33.9189
2019-02-22,33.9189
2019-02-23,33.9189
2019-02-24,33.9189
2019-02-25,33.9189
2019-02-26,33.9189
2019-02-27,33.9189
2019-02-28,33.9189
2019-03-01,33.9189
2019-03-02,33.9189
2019-03-03,33.9189
2019-03-04,33.9189
2019-03-05,33.9189
2019-03-06,33.9189
2019-03-07,33.9189
2019-03-08,33.9189
2019-03-09,33.9189
2019-03-10,33.9189
2019-03-11,33.9189
2019-03-12,33.9189
2019-03-13,33.9189
2019-03-14,33.9189
2019-03-15,33.9189
2019-03-16,33.9189
2019-03-17,33.9189
2019-03-18,33.9189
2019-03-19,33.9189
2019-03-20,33.9189
2019-03-21,33.9189
2019-03-22,33.9189
2019-03-23,33.9189
2019-03-24,33.9189
2019-03-25,33.9189
2019-03-26,33.9189
2019-03-27,33.9189
2019-03-28,33.9189
2019-03-29,33.9189
2019-03-30,33.9189
2019-03-31,29.2491
2019-04-01,29.2491
2019-04-02,29.2491
2019-04-03,29.2491
2019-04-04,29.2491
2019-04-05,29.2491
2019-04-06,29.2491
2019-04-07,29.2491
2019-04-08,29.2491
2019-04-09,29.2491
2019-04-10,29.2491
2019-04-11,29.2491
2019-04-12,29.2491
2019-04-13,29.2491
2019-04-14,29.2491
2019-04-15,29.2491
2019-04-16,29.2491
2019-04-17,29.2491
2019-04-18,29.2491
2019-04-19,29.2491
2019-04-20,29.2491
2019-04-21,29.2491
2019-04-22,29.2491
2019-04-23,29.2491
2019-04-24,29.2491
2019-04-25,29.2491
2019-04-26,29.2491
2019-04-27,29.2491
2019-04-28,29.2491
2019-04-29,29.2491
2019-04-30,29.2491
2019-05-01,29.2491
2019-05-02,29.2491
2019-05-03,29.2491
2019-05-04,29.2491
2019-05-05,29.2491
2019-05-06,29.2491
2019-05-07,29.2491
2019-05-08,29.2491
2019-05-09,29.2491
2019-05-10,29.2491
2019-05-11,29.2491
2019-05-12,29.2491
2019-05-13,29.2491
2019-05-14,29.2491
2019-05-15,29.2491
2019-05-16,29.2491
2019-05-17,29.2491
2019-05-18,29.2491
2019-05-19,29.2491
2019-05-20,29.2491
2019-05-21,29.2491
2019-05-22,29.2491
2019-05-23,29.2491
2019-05-24,29.2491
2019-05-25,29.2491
2019-05-26,29.2491
2019-05-27,29.2491
2019-05-28,29.2491
2019-05-29,29.2491
2019-05-30,29.2491
2019-05-31,29.2491
2019-06-01,29.2491
2019-06-02,29.2491
2019-06-03,29.2491
2019-06-04,29.2491
2019-06-05,29.2491
2019-06-06,29.2491
2019-06-07,29.2491
2019-06-08,29.2491
2019-06-09,29.2491
2019-06-10,29.2491
2019-06-11,29.2491
2019-06-12,29.2491
2019-06-13,29.2491
2019-06-14,29.2491
2019-06-15,29.2491
2019-06-16,29.2491
2019-06-17,29.2491
2019-06-18,29.2491
2019-06-19,29.2491
2019-06-20,29.2491
2019-06-21,29.2491
2019-06-22,29.2491
2019-06-23,29.2491
2019-06-24,29.2491
2019-06-25,29.2491
2019-06-26,29.2491
2019-06-27,29.2491
2019-06-28,29.2491
2019-06-29,29.2491
2019-06-30,29.6887
2019-07-01,29.6887
2019-07-02,29.6887
2019-07-03,29.6887
2019-07-04,29.6887
2019-07-05,29.6887
2019-07-06,29.6887
2019-07-07,29.6887
2019-07-08,29.6887
2019-07-09,29.6887
2019-07-10,29.6887
2019-07-11,29.6887
2019-07-12,29.6887
2019-07-13,29.6887
2019-07-14,29.6887
2019-07-15,29.6887
2019-07-16,29.6887
2019-07-17,29.6887
2019-07-18,29.6887
2019-07-19,29.6887
2019-07-20,29.6887
2019-07-21,29.6887
2019-07-22,29.6887
2019-07-23,29.6887
2019-07-24,29.6887
2019-07-25,29.6887
2019-07-26,29.6887
2019-07-27,29.6887
2019-07-28,29.6887
2019-07-29,29.6887
2019-07-30,29.6887
2019-07-31,29.6887
2019-08-01,29.6887
2019-08-02,29.6887
2019-08-03,29.6887
2019-08-04,29.6887
2019-08-05,29.6887
2019-08-06,29.6887
2019-08-07,29.6887
2019-08-08,29.6887
2019-08-09,29.6887
2019-08-10,29.6887
2019-08-11,29.6887
2019-08-12,29.6887
2019-08-13,29.6887
2019-08-14,29.6887
2019-08-15,29.6887
2019-08-16,29.6887
2019-08-17,29.6887
2019-08-18,29.6887
2019-08-19,29.6887
2019-08-20,29.6887
2019-08-21,29.6887
2019-08-22,29.6887
2019-08-23,29.6887
2019-08-24,29.6887
