,HMSP IJ Equity
2019-08-26,50.5147
2019-08-27,50.5147
2019-08-28,50.5147
2019-08-29,50.5147
2019-08-30,50.5147
2019-08-31,50.5147
2019-09-01,50.5147
2019-09-02,50.5147
2019-09-03,50.5147
2019-09-04,50.5147
2019-09-05,50.5147
2019-09-06,50.5147
2019-09-07,50.5147
2019-09-08,50.5147
2019-09-09,50.5147
2019-09-10,50.5147
2019-09-11,50.5147
2019-09-12,50.5147
2019-09-13,50.5147
2019-09-14,50.5147
2019-09-15,50.5147
2019-09-16,50.5147
2019-09-17,50.5147
2019-09-18,50.5147
2019-09-19,50.5147
2019-09-20,50.5147
2019-09-21,50.5147
2019-09-22,50.5147
2019-09-23,50.5147
2019-09-24,50.5147
2019-09-25,50.5147
2019-09-26,50.5147
2019-09-27,50.5147
2019-09-28,50.5147
2019-09-29,50.5147
2019-09-30,44.3586
2019-10-01,44.3586
2019-10-02,44.3586
2019-10-03,44.3586
2019-10-04,44.3586
2019-10-05,44.3586
2019-10-06,44.3586
2019-10-07,44.3586
2019-10-08,44.3586
2019-10-09,44.3586
2019-10-10,44.3586
2019-10-11,44.3586
2019-10-12,44.3586
2019-10-13,44.3586
2019-10-14,44.3586
2019-10-15,44.3586
2019-10-16,44.3586
2019-10-17,44.3586
2019-10-18,44.3586
2019-10-19,44.3586
2019-10-20,44.3586
2019-10-21,44.3586
2019-10-22,44.3586
2019-10-23,44.3586
2019-10-24,44.3586
2019-10-25,44.3586
2019-10-26,44.3586
2019-10-27,44.3586
2019-10-28,44.3586
2019-10-29,44.3586
2019-10-30,44.3586
2019-10-31,44.3586
2019-11-01,44.3586
2019-11-02,44.3586
2019-11-03,44.3586
2019-11-04,44.3586
2019-11-05,44.3586
2019-11-06,44.3586
2019-11-07,44.3586
2019-11-08,44.3586
2019-11-09,44.3586
2019-11-10,44.3586
2019-11-11,44.3586
2019-11-12,44.3586
2019-11-13,44.3586
2019-11-14,44.3586
2019-11-15,44.3586
2019-11-16,44.3586
2019-11-17,44.3586
2019-11-18,44.3586
2019-11-19,44.3586
2019-11-20,44.3586
2019-11-21,44.3586
2019-11-22,44.3586
2019-11-23,44.3586
2019-11-24,44.3586
2019-11-25,44.3586
2019-11-26,44.3586
2019-11-27,44.3586
2019-11-28,44.3586
2019-11-29,44.3586
2019-11-30,44.3586
2019-12-01,44.3586
2019-12-02,44.3586
2019-12-03,44.3586
2019-12-04,44.3586
2019-12-05,44.3586
2019-12-06,44.3586
2019-12-07,44.3586
2019-12-08,44.3586
2019-12-09,44.3586
2019-12-10,44.3586
2019-12-11,44.3586
2019-12-12,44.3586
2019-12-13,44.3586
2019-12-14,44.3586
2019-12-15,44.3586
2019-12-16,44.3586
2019-12-17,44.3586
2019-12-18,44.3586
2019-12-19,44.3586
2019-12-20,44.3586
2019-12-21,44.3586
2019-12-22,44.3586
2019-12-23,44.3586
2019-12-24,44.3586
2019-12-25,44.3586
2019-12-26,44.3586
2019-12-27,44.3586
2019-12-28,44.3586
2019-12-29,44.3586
2019-12-30,44.3586
2019-12-31,38.6315
2020-01-01,38.6315
2020-01-02,38.6315
2020-01-03,38.6315
2020-01-04,38.6315
2020-01-05,38.6315
2020-01-06,38.6315
2020-01-07,38.6315
2020-01-08,38.6315
2020-01-09,38.6315
2020-01-10,38.6315
2020-01-11,38.6315
2020-01-12,38.6315
2020-01-13,38.6315
2020-01-14,38.6315
2020-01-15,38.6315
2020-01-16,38.6315
2020-01-17,38.6315
2020-01-18,38.6315
2020-01-19,38.6315
2020-01-20,38.6315
2020-01-21,38.6315
2020-01-22,38.6315
2020-01-23,38.6315
2020-01-24,38.6315
2020-01-25,38.6315
2020-01-26,38.6315
2020-01-27,38.6315
2020-01-28,38.6315
2020-01-29,38.6315
2020-01-30,38.6315
2020-01-31,38.6315
2020-02-01,38.6315
2020-02-02,38.6315
2020-02-03,38.6315
2020-02-04,38.6315
2020-02-05,38.6315
2020-02-06,38.6315
2020-02-07,38.6315
2020-02-08,38.6315
2020-02-09,38.6315
2020-02-10,38.6315
2020-02-11,38.6315
2020-02-12,38.6315
2020-02-13,38.6315
2020-02-14,38.6315
2020-02-15,38.6315
2020-02-16,38.6315
2020-02-17,38.6315
2020-02-18,38.6315
2020-02-19,38.6315
2020-02-20,38.6315
2020-02-21,38.6315
2020-02-22,38.6315
2020-02-23,38.6315
2020-02-24,38.6315
2020-02-25,38.6315
2020-02-26,38.6315
2020-02-27,38.6315
2020-02-28,38.6315
2020-02-29,38.6315
2020-03-01,38.6315
2020-03-02,38.6315
2020-03-03,38.6315
2020-03-04,38.6315
2020-03-05,38.6315
2020-03-06,38.6315
2020-03-07,38.6315
2020-03-08,38.6315
2020-03-09,38.6315
2020-03-10,38.6315
2020-03-11,38.6315
2020-03-12,38.6315
2020-03-13,38.6315
2020-03-14,38.6315
2020-03-15,38.6315
2020-03-16,38.6315
2020-03-17,38.6315
2020-03-18,38.6315
2020-03-19,38.6315
2020-03-20,38.6315
2020-03-21,38.6315
2020-03-22,38.6315
2020-03-23,38.6315
2020-03-24,38.6315
2020-03-25,38.6315
2020-03-26,38.6315
2020-03-27,38.6315
2020-03-28,38.6315
2020-03-29,38.6315
2020-03-30,38.6315
2020-03-31,35.3993
2020-04-01,35.3993
2020-04-02,35.3993
2020-04-03,35.3993
2020-04-04,35.3993
2020-04-05,35.3993
2020-04-06,35.3993
2020-04-07,35.3993
2020-04-08,35.3993
2020-04-09,35.3993
2020-04-10,35.3993
2020-04-11,35.3993
2020-04-12,35.3993
2020-04-13,35.3993
2020-04-14,35.3993
2020-04-15,35.3993
2020-04-16,35.3993
2020-04-17,35.3993
2020-04-18,35.3993
2020-04-19,35.3993
2020-04-20,35.3993
2020-04-21,35.3993
2020-04-22,35.3993
2020-04-23,35.3993
2020-04-24,35.3993
2020-04-25,35.3993
2020-04-26,35.3993
2020-04-27,35.3993
2020-04-28,35.3993
2020-04-29,35.3993
2020-04-30,35.3993
2020-05-01,35.3993
2020-05-02,35.3993
2020-05-03,35.3993
2020-05-04,35.3993
2020-05-05,35.3993
2020-05-06,35.3993
2020-05-07,35.3993
2020-05-08,35.3993
2020-05-09,35.3993
2020-05-10,35.3993
2020-05-11,35.3993
2020-05-12,35.3993
2020-05-13,35.3993
2020-05-14,35.3993
2020-05-15,35.3993
2020-05-16,35.3993
2020-05-17,35.3993
2020-05-18,35.3993
2020-05-19,35.3993
2020-05-20,35.3993
2020-05-21,35.3993
2020-05-22,35.3993
2020-05-23,35.3993
2020-05-24,35.3993
2020-05-25,35.3993
2020-05-26,35.3993
2020-05-27,35.3993
2020-05-28,35.3993
2020-05-29,35.3993
2020-05-30,35.3993
2020-05-31,35.3993
2020-06-01,35.3993
2020-06-02,35.3993
2020-06-03,35.3993
2020-06-04,35.3993
2020-06-05,35.3993
2020-06-06,35.3993
2020-06-07,35.3993
2020-06-08,35.3993
2020-06-09,35.3993
2020-06-10,35.3993
2020-06-11,35.3993
2020-06-12,35.3993
2020-06-13,35.3993
2020-06-14,35.3993
2020-06-15,35.3993
2020-06-16,35.3993
2020-06-17,35.3993
2020-06-18,35.3993
2020-06-19,35.3993
2020-06-20,35.3993
2020-06-21,35.3993
2020-06-22,35.3993
2020-06-23,35.3993
2020-06-24,35.3993
2020-06-25,35.3993
2020-06-26,35.3993
2020-06-27,35.3993
2020-06-28,35.3993
2020-06-29,35.3993
2020-06-30,42.9713
2020-07-01,42.9713
2020-07-02,42.9713
2020-07-03,42.9713
2020-07-04,42.9713
2020-07-05,42.9713
2020-07-06,42.9713
2020-07-07,42.9713
2020-07-08,42.9713
2020-07-09,42.9713
2020-07-10,42.9713
2020-07-11,42.9713
2020-07-12,42.9713
2020-07-13,42.9713
2020-07-14,42.9713
2020-07-15,42.9713
2020-07-16,42.9713
2020-07-17,42.9713
2020-07-18,42.9713
2020-07-19,42.9713
2020-07-20,42.9713
2020-07-21,42.9713
2020-07-22,42.9713
2020-07-23,42.9713
2020-07-24,42.9713
2020-07-25,42.9713
2020-07-26,42.9713
2020-07-27,42.9713
2020-07-28,42.9713
2020-07-29,42.9713
2020-07-30,42.9713
2020-07-31,42.9713
2020-08-01,42.9713
2020-08-02,42.9713
2020-08-03,42.9713
2020-08-04,42.9713
2020-08-05,42.9713
2020-08-06,42.9713
2020-08-07,42.9713
2020-08-08,42.9713
2020-08-09,42.9713
2020-08-10,42.9713
2020-08-11,42.9713
2020-08-12,42.9713
2020-08-13,42.9713
2020-08-14,42.9713
2020-08-15,42.9713
2020-08-16,42.9713
2020-08-17,42.9713
2020-08-18,42.9713
2020-08-19,42.9713
2020-08-20,42.9713
2020-08-21,42.9713
2020-08-22,42.9713
2020-08-23,42.9713
2020-08-24,42.9713
2020-08-25,42.9713
2020-08-26,42.9713
2020-08-27,42.9713
2020-08-28,42.9713
2020-08-29,42.9713
2020-08-30,42.9713
2020-08-31,42.9713
2020-09-01,42.9713
2020-09-02,42.9713
2020-09-03,42.9713
2020-09-04,42.9713
2020-09-05,42.9713
2020-09-06,42.9713
2020-09-07,42.9713
2020-09-08,42.9713
2020-09-09,42.9713
2020-09-10,42.9713
2020-09-11,42.9713
2020-09-12,42.9713
2020-09-13,42.9713
2020-09-14,42.9713
2020-09-15,42.9713
2020-09-16,42.9713
2020-09-17,42.9713
2020-09-18,42.9713
2020-09-19,42.9713
2020-09-20,42.9713
2020-09-21,42.9713
2020-09-22,42.9713
2020-09-23,42.9713
2020-09-24,42.9713
2020-09-25,42.9713
2020-09-26,42.9713
2020-09-27,42.9713
2020-09-28,42.9713
2020-09-29,42.9713
2020-09-30,34.4356
2020-10-01,34.4356
2020-10-02,34.4356
2020-10-03,34.4356
2020-10-04,34.4356
2020-10-05,34.4356
2020-10-06,34.4356
2020-10-07,34.4356
2020-10-08,34.4356
2020-10-09,34.4356
2020-10-10,34.4356
2020-10-11,34.4356
2020-10-12,34.4356
2020-10-13,34.4356
2020-10-14,34.4356
2020-10-15,34.4356
2020-10-16,34.4356
2020-10-17,34.4356
2020-10-18,34.4356
2020-10-19,34.4356
2020-10-20,34.4356
2020-10-21,34.4356
2020-10-22,34.4356
2020-10-23,34.4356
2020-10-24,34.4356
2020-10-25,34.4356
2020-10-26,34.4356
2020-10-27,34.4356
2020-10-28,34.4356
2020-10-29,34.4356
2020-10-30,34.4356
2020-10-31,34.4356
2020-11-01,34.4356
2020-11-02,34.4356
2020-11-03,34.4356
2020-11-04,34.4356
2020-11-05,34.4356
2020-11-06,34.4356
2020-11-07,34.4356
2020-11-08,34.4356
2020-11-09,34.4356
2020-11-10,34.4356
2020-11-11,34.4356
2020-11-12,34.4356
2020-11-13,34.4356
2020-11-14,34.4356
2020-11-15,34.4356
2020-11-16,34.4356
2020-11-17,34.4356
2020-11-18,34.4356
2020-11-19,34.4356
2020-11-20,34.4356
2020-11-21,34.4356
2020-11-22,34.4356
2020-11-23,34.4356
2020-11-24,34.4356
2020-11-25,34.4356
2020-11-26,34.4356
2020-11-27,34.4356
2020-11-28,34.4356
2020-11-29,34.4356
2020-11-30,34.4356
2020-12-01,34.4356
2020-12-02,34.4356
2020-12-03,34.4356
2020-12-04,34.4356
2020-12-05,34.4356
2020-12-06,34.4356
2020-12-07,34.4356
2020-12-08,34.4356
2020-12-09,34.4356
2020-12-10,34.4356
2020-12-11,34.4356
2020-12-12,34.4356
2020-12-13,34.4356
2020-12-14,34.4356
2020-12-15,34.4356
2020-12-16,34.4356
2020-12-17,34.4356
2020-12-18,34.4356
2020-12-19,34.4356
2020-12-20,34.4356
2020-12-21,34.4356
2020-12-22,34.4356
2020-12-23,34.4356
2020-12-24,34.4356
2020-12-25,34.4356
2020-12-26,34.4356
2020-12-27,34.4356
2020-12-28,34.4356
2020-12-29,34.4356
2020-12-30,34.4356
2020-12-31,26.0353
2021-01-01,26.0353
2021-01-02,26.0353
2021-01-03,26.0353
2021-01-04,26.0353
2021-01-05,26.0353
2021-01-06,26.0353
2021-01-07,26.0353
2021-01-08,26.0353
2021-01-09,26.0353
2021-01-10,26.0353
2021-01-11,26.0353
2021-01-12,26.0353
2021-01-13,26.0353
2021-01-14,26.0353
2021-01-15,26.0353
2021-01-16,26.0353
2021-01-17,26.0353
2021-01-18,26.0353
2021-01-19,26.0353
2021-01-20,26.0353
2021-01-21,26.0353
2021-01-22,26.0353
2021-01-23,26.0353
2021-01-24,26.0353
2021-01-25,26.0353
2021-01-26,26.0353
2021-01-27,26.0353
2021-01-28,26.0353
2021-01-29,26.0353
2021-01-30,26.0353
2021-01-31,26.0353
2021-02-01,26.0353
2021-02-02,26.0353
2021-02-03,26.0353
2021-02-04,26.0353
2021-02-05,26.0353
2021-02-06,26.0353
2021-02-07,26.0353
2021-02-08,26.0353
2021-02-09,26.0353
2021-02-10,26.0353
2021-02-11,26.0353
2021-02-12,26.0353
2021-02-13,26.0353
2021-02-14,26.0353
2021-02-15,26.0353
2021-02-16,26.0353
2021-02-17,26.0353
2021-02-18,26.0353
2021-02-19,26.0353
2021-02-20,26.0353
2021-02-21,26.0353
2021-02-22,26.0353
2021-02-23,26.0353
2021-02-24,26.0353
2021-02-25,26.0353
2021-02-26,26.0353
2021-02-27,26.0353
2021-02-28,26.0353
2021-03-01,26.0353
2021-03-02,26.0353
2021-03-03,26.0353
2021-03-04,26.0353
2021-03-05,26.0353
2021-03-06,26.0353
2021-03-07,26.0353
2021-03-08,26.0353
2021-03-09,26.0353
2021-03-10,26.0353
2021-03-11,26.0353
2021-03-12,26.0353
2021-03-13,26.0353
2021-03-14,26.0353
2021-03-15,26.0353
2021-03-16,26.0353
2021-03-17,26.0353
2021-03-18,26.0353
2021-03-19,26.0353
2021-03-20,26.0353
2021-03-21,26.0353
2021-03-22,26.0353
2021-03-23,26.0353
2021-03-24,26.0353
2021-03-25,26.0353
2021-03-26,26.0353
2021-03-27,26.0353
2021-03-28,26.0353
2021-03-29,26.0353
2021-03-30,26.0353
2021-03-31,21.8201
2021-04-01,21.8201
2021-04-02,21.8201
2021-04-03,21.8201
2021-04-04,21.8201
2021-04-05,21.8201
2021-04-06,21.8201
2021-04-07,21.8201
2021-04-08,21.8201
2021-04-09,21.8201
2021-04-10,21.8201
2021-04-11,21.8201
2021-04-12,21.8201
2021-04-13,21.8201
2021-04-14,21.8201
2021-04-15,21.8201
2021-04-16,21.8201
2021-04-17,21.8201
2021-04-18,21.8201
2021-04-19,21.8201
2021-04-20,21.8201
2021-04-21,21.8201
2021-04-22,21.8201
2021-04-23,21.8201
2021-04-24,21.8201
2021-04-25,21.8201
2021-04-26,21.8201
2021-04-27,21.8201
2021-04-28,21.8201
2021-04-29,21.8201
2021-04-30,21.8201
2021-05-01,21.8201
2021-05-02,21.8201
2021-05-03,21.8201
2021-05-04,21.8201
2021-05-05,21.8201
2021-05-06,21.8201
2021-05-07,21.8201
2021-05-08,21.8201
2021-05-09,21.8201
2021-05-10,21.8201
2021-05-11,21.8201
2021-05-12,21.8201
2021-05-13,21.8201
2021-05-14,21.8201
2021-05-15,21.8201
2021-05-16,21.8201
2021-05-17,21.8201
2021-05-18,21.8201
2021-05-19,21.8201
2021-05-20,21.8201
2021-05-21,21.8201
2021-05-22,21.8201
2021-05-23,21.8201
2021-05-24,21.8201
2021-05-25,21.8201
2021-05-26,21.8201
2021-05-27,21.8201
2021-05-28,21.8201
2021-05-29,21.8201
2021-05-30,21.8201
2021-05-31,21.8201
2021-06-01,21.8201
2021-06-02,21.8201
2021-06-03,21.8201
2021-06-04,21.8201
2021-06-05,21.8201
2021-06-06,21.8201
2021-06-07,21.8201
2021-06-08,21.8201
2021-06-09,21.8201
2021-06-10,21.8201
2021-06-11,21.8201
2021-06-12,21.8201
2021-06-13,21.8201
2021-06-14,21.8201
2021-06-15,21.8201
2021-06-16,21.8201
2021-06-17,21.8201
2021-06-18,21.8201
2021-06-19,21.8201
2021-06-20,21.8201
2021-06-21,21.8201
2021-06-22,21.8201
2021-06-23,21.8201
2021-06-24,21.8201
2021-06-25,21.8201
2021-06-26,21.8201
2021-06-27,21.8201
2021-06-28,21.8201
2021-06-29,21.8201
2021-06-30,29.8112
2021-07-01,29.8112
2021-07-02,29.8112
2021-07-03,29.8112
2021-07-04,29.8112
2021-07-05,29.8112
2021-07-06,29.8112
2021-07-07,29.8112
2021-07-08,29.8112
2021-07-09,29.8112
2021-07-10,29.8112
2021-07-11,29.8112
2021-07-12,29.8112
2021-07-13,29.8112
2021-07-14,29.8112
2021-07-15,29.8112
2021-07-16,29.8112
2021-07-17,29.8112
2021-07-18,29.8112
2021-07-19,29.8112
2021-07-20,29.8112
2021-07-21,29.8112
2021-07-22,29.8112
2021-07-23,29.8112
2021-07-24,29.8112
2021-07-25,29.8112
2021-07-26,29.8112
2021-07-27,29.8112
2021-07-28,29.8112
2021-07-29,29.8112
2021-07-30,29.8112
2021-07-31,29.8112
2021-08-01,29.8112
2021-08-02,29.8112
2021-08-03,29.8112
2021-08-04,29.8112
2021-08-05,29.8112
2021-08-06,29.8112
2021-08-07,29.8112
2021-08-08,29.8112
2021-08-09,29.8112
2021-08-10,29.8112
2021-08-11,29.8112
2021-08-12,29.8112
2021-08-13,29.8112
2021-08-14,29.8112
2021-08-15,29.8112
2021-08-16,29.8112
2021-08-17,29.8112
2021-08-18,29.8112
2021-08-19,29.8112
2021-08-20,29.8112
2021-08-21,29.8112
2021-08-22,29.8112
2021-08-23,29.8112
2021-08-24,29.8112
2021-08-25,29.8112
2021-08-26,29.8112
2021-08-27,29.8112
2021-08-28,29.8112
2021-08-29,29.8112
2021-08-30,29.8112
2021-08-31,29.8112
2021-09-01,29.8112
2021-09-02,29.8112
2021-09-03,29.8112
2021-09-04,29.8112
2021-09-05,29.8112
2021-09-06,29.8112
2021-09-07,29.8112
2021-09-08,29.8112
2021-09-09,29.8112
2021-09-10,29.8112
2021-09-11,29.8112
2021-09-12,29.8112
2021-09-13,29.8112
2021-09-14,29.8112
2021-09-15,29.8112
2021-09-16,29.8112
2021-09-17,29.8112
2021-09-18,29.8112
2021-09-19,29.8112
2021-09-20,29.8112
2021-09-21,29.8112
2021-09-22,29.8112
2021-09-23,29.8112
2021-09-24,29.8112
2021-09-25,29.8112
2021-09-26,29.8112
2021-09-27,29.8112
2021-09-28,29.8112
2021-09-29,29.8112
2021-09-30,25.7777
2021-10-01,25.7777
2021-10-02,25.7777
2021-10-03,25.7777
2021-10-04,25.7777
2021-10-05,25.7777
2021-10-06,25.7777
2021-10-07,25.7777
2021-10-08,25.7777
2021-10-09,25.7777
2021-10-10,25.7777
2021-10-11,25.7777
2021-10-12,25.7777
2021-10-13,25.7777
2021-10-14,25.7777
2021-10-15,25.7777
2021-10-16,25.7777
2021-10-17,25.7777
2021-10-18,25.7777
2021-10-19,25.7777
2021-10-20,25.7777
2021-10-21,25.7777
2021-10-22,25.7777
2021-10-23,25.7777
2021-10-24,25.7777
2021-10-25,25.7777
2021-10-26,25.7777
2021-10-27,25.7777
2021-10-28,25.7777
2021-10-29,25.7777
2021-10-30,25.7777
2021-10-31,25.7777
2021-11-01,25.7777
2021-11-02,25.7777
2021-11-03,25.7777
2021-11-04,25.7777
2021-11-05,25.7777
2021-11-06,25.7777
2021-11-07,25.7777
2021-11-08,25.7777
2021-11-09,25.7777
2021-11-10,25.7777
2021-11-11,25.7777
2021-11-12,25.7777
2021-11-13,25.7777
2021-11-14,25.7777
2021-11-15,25.7777
2021-11-16,25.7777
2021-11-17,25.7777
2021-11-18,25.7777
2021-11-19,25.7777
2021-11-20,25.7777
2021-11-21,25.7777
2021-11-22,25.7777
2021-11-23,25.7777
2021-11-24,25.7777
2021-11-25,25.7777
2021-11-26,25.7777
2021-11-27,25.7777
2021-11-28,25.7777
2021-11-29,25.7777
2021-11-30,25.7777
2021-12-01,25.7777
2021-12-02,25.7777
2021-12-03,25.7777
2021-12-04,25.7777
2021-12-05,25.7777
2021-12-06,25.7777
2021-12-07,25.7777
2021-12-08,25.7777
2021-12-09,25.7777
2021-12-10,25.7777
2021-12-11,25.7777
2021-12-12,25.7777
2021-12-13,25.7777
2021-12-14,25.7777
2021-12-15,25.7777
2021-12-16,25.7777
2021-12-17,25.7777
2021-12-18,25.7777
2021-12-19,25.7777
2021-12-20,25.7777
2021-12-21,25.7777
2021-12-22,25.7777
2021-12-23,25.7777
2021-12-24,25.7777
2021-12-25,25.7777
2021-12-26,25.7777
2021-12-27,25.7777
2021-12-28,25.7777
2021-12-29,25.7777
2021-12-30,25.7777
2021-12-31,24.0174
2022-01-01,24.0174
2022-01-02,24.0174
2022-01-03,24.0174
2022-01-04,24.0174
2022-01-05,24.0174
2022-01-06,24.0174
2022-01-07,24.0174
2022-01-08,24.0174
2022-01-09,24.0174
2022-01-10,24.0174
2022-01-11,24.0174
2022-01-12,24.0174
2022-01-13,24.0174
2022-01-14,24.0174
2022-01-15,24.0174
2022-01-16,24.0174
2022-01-17,24.0174
2022-01-18,24.0174
2022-01-19,24.0174
2022-01-20,24.0174
2022-01-21,24.0174
2022-01-22,24.0174
2022-01-23,24.0174
2022-01-24,24.0174
2022-01-25,24.0174
2022-01-26,24.0174
2022-01-27,24.0174
2022-01-28,24.0174
2022-01-29,24.0174
2022-01-30,24.0174
2022-01-31,24.0174
2022-02-01,24.0174
2022-02-02,24.0174
2022-02-03,24.0174
2022-02-04,24.0174
2022-02-05,24.0174
2022-02-06,24.0174
2022-02-07,24.0174
2022-02-08,24.0174
2022-02-09,24.0174
2022-02-10,24.0174
2022-02-11,24.0174
2022-02-12,24.0174
2022-02-13,24.0174
2022-02-14,24.0174
2022-02-15,24.0174
2022-02-16,24.0174
2022-02-17,24.0174
2022-02-18,24.0174
2022-02-19,24.0174
2022-02-20,24.0174
2022-02-21,24.0174
2022-02-22,24.0174
2022-02-23,24.0174
2022-02-24,24.0174
2022-02-25,24.0174
2022-02-26,24.0174
2022-02-27,24.0174
2022-02-28,24.0174
2022-03-01,24.0174
2022-03-02,24.0174
2022-03-03,24.0174
2022-03-04,24.0174
2022-03-05,24.0174
2022-03-06,24.0174
2022-03-07,24.0174
2022-03-08,24.0174
2022-03-09,24.0174
2022-03-10,24.0174
2022-03-11,24.0174
2022-03-12,24.0174
2022-03-13,24.0174
2022-03-14,24.0174
2022-03-15,24.0174
2022-03-16,24.0174
2022-03-17,24.0174
2022-03-18,24.0174
2022-03-19,24.0174
2022-03-20,24.0174
2022-03-21,24.0174
2022-03-22,24.0174
2022-03-23,24.0174
2022-03-24,24.0174
2022-03-25,24.0174
2022-03-26,24.0174
2022-03-27,24.0174
2022-03-28,24.0174
2022-03-29,24.0174
2022-03-30,24.0174
2022-03-31,20.2143
2022-04-01,20.2143
2022-04-02,20.2143
2022-04-03,20.2143
2022-04-04,20.2143
2022-04-05,20.2143
2022-04-06,20.2143
2022-04-07,20.2143
2022-04-08,20.2143
2022-04-09,20.2143
2022-04-10,20.2143
2022-04-11,20.2143
2022-04-12,20.2143
2022-04-13,20.2143
2022-04-14,20.2143
2022-04-15,20.2143
2022-04-16,20.2143
2022-04-17,20.2143
2022-04-18,20.2143
2022-04-19,20.2143
2022-04-20,20.2143
2022-04-21,20.2143
2022-04-22,20.2143
2022-04-23,20.2143
2022-04-24,20.2143
2022-04-25,20.2143
2022-04-26,20.2143
2022-04-27,20.2143
2022-04-28,20.2143
2022-04-29,20.2143
2022-04-30,20.2143
2022-05-01,20.2143
2022-05-02,20.2143
2022-05-03,20.2143
2022-05-04,20.2143
2022-05-05,20.2143
2022-05-06,20.2143
2022-05-07,20.2143
2022-05-08,20.2143
2022-05-09,20.2143
2022-05-10,20.2143
2022-05-11,20.2143
2022-05-12,20.2143
2022-05-13,20.2143
2022-05-14,20.2143
2022-05-15,20.2143
2022-05-16,20.2143
2022-05-17,20.2143
2022-05-18,20.2143
2022-05-19,20.2143
2022-05-20,20.2143
2022-05-21,20.2143
2022-05-22,20.2143
2022-05-23,20.2143
2022-05-24,20.2143
2022-05-25,20.2143
2022-05-26,20.2143
2022-05-27,20.2143
2022-05-28,20.2143
2022-05-29,20.2143
2022-05-30,20.2143
2022-05-31,20.2143
2022-06-01,20.2143
2022-06-02,20.2143
2022-06-03,20.2143
2022-06-04,20.2143
2022-06-05,20.2143
2022-06-06,20.2143
2022-06-07,20.2143
2022-06-08,20.2143
2022-06-09,20.2143
2022-06-10,20.2143
2022-06-11,20.2143
2022-06-12,20.2143
2022-06-13,20.2143
2022-06-14,20.2143
2022-06-15,20.2143
2022-06-16,20.2143
2022-06-17,20.2143
2022-06-18,20.2143
2022-06-19,20.2143
2022-06-20,20.2143
2022-06-21,20.2143
2022-06-22,20.2143
2022-06-23,20.2143
2022-06-24,20.2143
2022-06-25,20.2143
2022-06-26,20.2143
2022-06-27,20.2143
2022-06-28,20.2143
2022-06-29,20.2143
2022-06-30,23.8511
2022-07-01,23.8511
2022-07-02,23.8511
2022-07-03,23.8511
2022-07-04,23.8511
2022-07-05,23.8511
2022-07-06,23.8511
2022-07-07,23.8511
2022-07-08,23.8511
2022-07-09,23.8511
2022-07-10,23.8511
2022-07-11,23.8511
2022-07-12,23.8511
2022-07-13,23.8511
2022-07-14,23.8511
2022-07-15,23.8511
2022-07-16,23.8511
2022-07-17,23.8511
2022-07-18,23.8511
2022-07-19,23.8511
2022-07-20,23.8511
2022-07-21,23.8511
2022-07-22,23.8511
2022-07-23,23.8511
2022-07-24,23.8511
2022-07-25,23.8511
2022-07-26,23.8511
2022-07-27,23.8511
2022-07-28,23.8511
2022-07-29,23.8511
2022-07-30,23.8511
2022-07-31,23.8511
2022-08-01,23.8511
2022-08-02,23.8511
2022-08-03,23.8511
2022-08-04,23.8511
2022-08-05,23.8511
2022-08-06,23.8511
2022-08-07,23.8511
2022-08-08,23.8511
2022-08-09,23.8511
2022-08-10,23.8511
2022-08-11,23.8511
2022-08-12,23.8511
2022-08-13,23.8511
2022-08-14,23.8511
2022-08-15,23.8511
2022-08-16,23.8511
2022-08-17,23.8511
2022-08-18,23.8511
2022-08-19,23.8511
2022-08-20,23.8511
2022-08-21,23.8511
2022-08-22,23.8511
2022-08-23,23.8511
2022-08-24,23.8511
2022-08-25,23.8511
2022-08-26,23.8511
2022-08-27,23.8511
2022-08-28,23.8511
2022-08-29,23.8511
2022-08-30,23.8511
2022-08-31,23.8511
2022-09-01,23.8511
2022-09-02,23.8511
2022-09-03,23.8511
2022-09-04,23.8511
2022-09-05,23.8511
2022-09-06,23.8511
2022-09-07,23.8511
2022-09-08,23.8511
2022-09-09,23.8511
2022-09-10,23.8511
2022-09-11,23.8511
2022-09-12,23.8511
2022-09-13,23.8511
2022-09-14,23.8511
2022-09-15,23.8511
2022-09-16,23.8511
2022-09-17,23.8511
2022-09-18,23.8511
2022-09-19,23.8511
2022-09-20,23.8511
2022-09-21,23.8511
2022-09-22,23.8511
2022-09-23,23.8511
2022-09-24,23.8511
2022-09-25,23.8511
2022-09-26,23.8511
2022-09-27,23.8511
2022-09-28,23.8511
2022-09-29,23.8511
2022-09-30,23.9718
2022-10-01,23.9718
2022-10-02,23.9718
2022-10-03,23.9718
2022-10-04,23.9718
2022-10-05,23.9718
2022-10-06,23.9718
2022-10-07,23.9718
2022-10-08,23.9718
2022-10-09,23.9718
2022-10-10,23.9718
2022-10-11,23.9718
2022-10-12,23.9718
2022-10-13,23.9718
2022-10-14,23.9718
2022-10-15,23.9718
2022-10-16,23.9718
2022-10-17,23.9718
2022-10-18,23.9718
2022-10-19,23.9718
2022-10-20,23.9718
2022-10-21,23.9718
2022-10-22,23.9718
2022-10-23,23.9718
2022-10-24,23.9718
2022-10-25,23.9718
2022-10-26,23.9718
2022-10-27,23.9718
2022-10-28,23.9718
2022-10-29,23.9718
2022-10-30,23.9718
2022-10-31,23.9718
2022-11-01,23.9718
2022-11-02,23.9718
