,GGAL AR Equity,GGAL AR Equity,GGAL AR Equity,GGAL AR Equity,GGAL AR Equity
2011-04-28,4.462,4.462,4.381,4.413,397631.0
2011-04-29,4.413,4.446,4.405,4.446,533140.0
2011-04-30,4.413,4.446,4.405,4.446,533140.0
2011-05-01,4.413,4.446,4.405,4.446,533140.0
2011-05-02,4.503,4.527,4.397,4.438,881346.0
2011-05-03,4.421,4.462,4.365,4.462,741813.0
2011-05-04,4.462,4.462,4.381,4.462,1687275.0
2011-05-05,4.462,4.462,4.34,4.373,1995954.0
2011-05-06,4.421,4.462,4.34,4.373,1108994.0
2011-05-07,4.421,4.462,4.34,4.373,1108994.0
2011-05-08,4.421,4.462,4.34,4.373,1108994.0
2011-05-09,4.34,4.567,4.308,4.527,1161124.0
2011-05-10,4.649,4.738,4.624,4.738,2470821.0
2011-05-11,4.746,4.754,4.608,4.64,1290660.0
2011-05-12,4.64,4.697,4.575,4.673,1920451.0
2011-05-13,4.673,4.738,4.64,4.656,563221.0
2011-05-14,4.673,4.738,4.64,4.656,563221.0
2011-05-15,4.673,4.738,4.64,4.656,563221.0
2011-05-16,4.632,4.681,4.542,4.551,821053.0
2011-05-17,4.51,4.534,4.477,4.486,867751.0
2011-05-18,4.559,4.608,4.559,4.567,1142592.0
2011-05-19,4.608,4.608,4.526,4.534,357868.0
2011-05-20,4.494,4.526,4.437,4.469,938018.0
2011-05-21,4.494,4.526,4.437,4.469,938018.0
2011-05-22,4.494,4.526,4.437,4.469,938018.0
2011-05-23,4.396,4.412,4.347,4.355,856509.0
2011-05-24,4.388,4.412,4.201,4.225,2046685.0
2011-05-25,4.388,4.412,4.201,4.225,2046685.0
2011-05-26,4.176,4.225,4.095,4.225,3742314.0
2011-05-27,4.225,4.241,4.176,4.192,942069.0
2011-05-28,4.225,4.241,4.176,4.192,942069.0
2011-05-29,4.225,4.241,4.176,4.192,942069.0
2011-05-30,4.201,4.217,4.152,4.192,370357.0
2011-05-31,4.233,4.233,4.135,4.192,941965.0
2011-06-01,4.111,4.176,4.005,4.038,2762399.0
2011-06-02,4.038,4.095,3.973,4.046,1678469.0
2011-06-03,4.046,4.192,4.021,4.184,1992327.0
2011-06-04,4.046,4.192,4.021,4.184,1992327.0
2011-06-05,4.046,4.192,4.021,4.184,1992327.0
2011-06-06,4.152,4.201,4.103,4.135,1344367.0
2011-06-07,4.184,4.209,4.144,4.168,2225741.0
2011-06-08,4.184,4.184,4.127,4.144,646110.0
2011-06-09,4.168,4.347,4.168,4.331,1860017.0
2011-06-10,4.306,4.38,4.266,4.363,1344556.0
2011-06-11,4.306,4.38,4.266,4.363,1344556.0
2011-06-12,4.306,4.38,4.266,4.363,1344556.0
2011-06-13,4.347,4.347,4.298,4.315,843296.0
2011-06-14,4.477,4.486,4.42,4.453,3602181.0
2011-06-15,4.396,4.502,4.38,4.437,3411945.0
2011-06-16,4.437,4.469,4.331,4.437,1980737.0
2011-06-17,4.469,4.477,4.42,4.461,2222753.0
2011-06-18,4.469,4.477,4.42,4.461,2222753.0
2011-06-19,4.469,4.477,4.42,4.461,2222753.0
2011-06-20,4.469,4.477,4.42,4.461,2222753.0
2011-06-21,4.494,4.575,4.477,4.551,2148442.0
2011-06-22,4.518,4.616,4.51,4.591,1931406.0
2011-06-23,4.542,4.575,4.494,4.567,1636728.0
2011-06-24,4.559,4.591,4.502,4.502,825851.0
2011-06-25,4.559,4.591,4.502,4.502,825851.0
2011-06-26,4.559,4.591,4.502,4.502,825851.0
2011-06-27,4.502,4.591,4.502,4.591,900933.0
2011-06-28,4.656,4.689,4.656,4.665,1655541.0
2011-06-29,4.705,4.705,4.656,4.673,706638.0
2011-06-30,4.722,4.738,4.673,4.673,1423346.0
2011-07-01,4.713,4.779,4.705,4.754,1693877.0
2011-07-02,4.713,4.779,4.705,4.754,1693877.0
2011-07-03,4.713,4.779,4.705,4.754,1693877.0
2011-07-04,4.795,4.819,4.746,4.819,521582.0
2011-07-05,4.819,4.844,4.795,4.811,1362489.0
2011-07-06,4.811,4.958,4.811,4.925,2543175.0
2011-07-07,4.966,5.055,4.966,5.015,2392633.0
2011-07-08,5.015,5.072,4.958,5.063,1679656.0
2011-07-09,5.015,5.072,4.958,5.063,1679656.0
2011-07-10,5.015,5.072,4.958,5.063,1679656.0
2011-07-11,5.031,5.031,4.925,4.958,2029575.0
2011-07-12,4.901,5.015,4.901,4.925,1314845.0
2011-07-13,5.007,5.063,4.909,4.95,1411104.0
2011-07-14,5.023,5.031,4.836,4.884,1554917.0
2011-07-15,4.884,4.966,4.868,4.941,680567.0
2011-07-16,4.884,4.966,4.868,4.941,680567.0
2011-07-17,4.884,4.966,4.868,4.941,680567.0
2011-07-18,4.868,4.925,4.844,4.884,894674.0
2011-07-19,4.901,4.998,4.901,4.99,1377604.0
2011-07-20,5.007,5.088,4.998,5.047,1118594.0
2011-07-21,5.08,5.096,5.039,5.08,1139701.0
2011-07-22,5.088,5.088,5.039,5.08,1083383.0
2011-07-23,5.088,5.088,5.039,5.08,1083383.0
2011-07-24,5.088,5.088,5.039,5.08,1083383.0
2011-07-25,5.031,5.088,4.974,4.99,540035.0
2011-07-26,4.966,5.007,4.933,4.982,519075.0
2011-07-27,4.884,4.933,4.77,4.811,1502269.0
2011-07-28,4.811,4.901,4.803,4.852,878126.0
2011-07-29,4.827,4.925,4.827,4.917,567959.0
2011-07-30,4.827,4.925,4.827,4.917,567959.0
2011-07-31,4.827,4.925,4.827,4.917,567959.0
2011-08-01,4.974,4.974,4.844,4.901,474400.0
2011-08-02,4.925,5.072,4.925,4.982,1078013.0
2011-08-03,4.966,5.031,4.884,5.031,659748.0
2011-08-04,4.884,4.901,4.705,4.722,2044052.0
2011-08-05,4.559,4.689,4.469,4.591,3101499.0
2011-08-06,4.559,4.689,4.469,4.591,3101499.0
2011-08-07,4.559,4.689,4.469,4.591,3101499.0
2011-08-08,4.453,4.453,4.046,4.046,3393140.0
2011-08-09,4.16,4.396,4.054,4.396,4048740.0
2011-08-10,4.29,4.437,4.16,4.233,3846508.0
2011-08-11,4.396,4.542,4.38,4.51,2276785.0
2011-08-12,4.608,4.608,4.542,4.591,1662941.0
2011-08-13,4.608,4.608,4.542,4.591,1662941.0
2011-08-14,4.608,4.608,4.542,4.591,1662941.0
2011-08-15,4.599,4.64,4.559,4.567,946401.0
2011-08-16,4.542,4.583,4.372,4.412,1455065.0
2011-08-17,4.494,4.518,4.445,4.486,2019509.0
2011-08-18,4.298,4.347,4.233,4.29,1787483.0
2011-08-19,4.249,4.298,4.176,4.192,1585890.0
2011-08-20,4.249,4.298,4.176,4.192,1585890.0
2011-08-21,4.249,4.298,4.176,4.192,1585890.0
2011-08-22,4.249,4.298,4.176,4.192,1585890.0
2011-08-23,4.339,4.38,4.306,4.339,1360069.0
2011-08-24,4.412,4.355,4.306,4.331,144000.0
2011-08-25,4.355,4.355,4.217,4.249,635297.0
2011-08-26,4.16,4.266,4.152,4.209,848510.0
2011-08-27,4.16,4.266,4.152,4.209,848510.0
2011-08-28,4.16,4.266,4.152,4.209,848510.0
2011-08-29,4.29,4.347,4.274,4.29,931807.0
2011-08-30,4.29,4.339,4.241,4.315,603467.0
2011-08-31,4.363,4.363,4.282,4.331,725907.0
2011-09-01,4.315,4.315,4.201,4.209,434960.0
2011-09-02,4.135,4.16,4.054,4.095,1917533.0
2011-09-03,4.135,4.16,4.054,4.095,1917533.0
2011-09-04,4.135,4.16,4.054,4.095,1917533.0
2011-09-05,3.948,3.989,3.924,3.94,722995.0
2011-09-06,3.908,4.062,3.802,4.062,2405984.0
2011-09-07,4.103,4.111,4.03,4.07,1392984.0
2011-09-08,4.046,4.046,3.794,3.883,2531519.0
2011-09-09,3.851,3.924,3.777,3.818,1721990.0
2011-09-10,3.851,3.924,3.777,3.818,1721990.0
2011-09-11,3.851,3.924,3.777,3.818,1721990.0
2011-09-12,3.745,3.785,3.639,3.72,2718390.0
2011-09-13,3.745,3.769,3.671,3.688,1231653.0
2011-09-14,3.688,3.842,3.647,3.826,2332798.0
2011-09-15,3.908,3.908,3.826,3.826,898562.0
2011-09-16,3.842,3.859,3.761,3.802,751896.0
2011-09-17,3.842,3.859,3.761,3.802,751896.0
2011-09-18,3.842,3.859,3.761,3.802,751896.0
2011-09-19,3.704,3.785,3.704,3.745,912064.0
2011-09-20,3.745,3.794,3.647,3.663,945072.0
2011-09-21,3.663,3.696,3.419,3.419,1468096.0
2011-09-22,3.207,3.321,3.191,3.216,3182857.0
2011-09-23,3.216,3.338,3.216,3.273,1121911.0
2011-09-24,3.216,3.338,3.216,3.273,1121911.0
2011-09-25,3.216,3.338,3.216,3.273,1121911.0
2011-09-26,3.338,3.338,3.264,3.313,982952.0
2011-09-27,3.403,3.468,3.435,3.46,2500.0
2011-09-28,3.46,3.46,3.338,3.354,806338.0
2011-09-29,3.419,3.419,3.273,3.33,1065301.0
2011-09-30,3.264,3.289,3.159,3.199,2139087.0
2011-10-01,3.264,3.289,3.159,3.199,2139087.0
2011-10-02,3.264,3.289,3.159,3.199,2139087.0
2011-10-03,3.183,3.24,2.922,2.971,3410738.0
2011-10-04,2.874,3.085,2.841,3.085,2473212.0
2011-10-05,3.118,3.126,2.963,3.012,2896879.0
2011-10-06,3.012,3.102,3.004,3.045,2766500.0
2011-10-07,3.012,3.045,2.89,2.963,1232801.0
2011-10-08,3.012,3.045,2.89,2.963,1232801.0
2011-10-09,3.012,3.045,2.89,2.963,1232801.0
2011-10-10,3.012,3.045,2.89,2.963,1232801.0
2011-10-11,3.126,3.167,3.077,3.159,1392050.0
2011-10-12,3.248,3.387,3.232,3.362,3336750.0
2011-10-13,3.289,3.517,3.281,3.484,2932269.0
2011-10-14,3.5,3.696,3.5,3.696,3494818.0
2011-10-15,3.5,3.696,3.5,3.696,3494818.0
2011-10-16,3.5,3.696,3.5,3.696,3494818.0
2011-10-17,3.623,3.623,3.541,3.582,1820056.0
2011-10-18,3.582,3.663,3.541,3.647,1406355.0
2011-10-19,3.614,3.68,3.582,3.59,2459319.0
2011-10-20,3.582,3.647,3.517,3.647,2852430.0
2011-10-21,3.704,3.802,3.704,3.745,4554283.0
2011-10-22,3.704,3.802,3.704,3.745,4554283.0
2011-10-23,3.704,3.802,3.704,3.745,4554283.0
2011-10-24,3.785,3.802,3.712,3.745,3910895.0
2011-10-25,3.647,3.761,3.582,3.728,3453710.0
2011-10-26,3.785,3.785,3.663,3.72,2508692.0
2011-10-27,3.948,3.956,3.883,3.883,1939525.0
2011-10-28,3.883,3.924,3.785,3.81,1561341.0
2011-10-29,3.883,3.924,3.785,3.81,1561341.0
2011-10-30,3.883,3.924,3.785,3.81,1561341.0
2011-10-31,3.663,3.663,3.435,3.435,3494125.0
2011-11-01,3.207,3.395,3.191,3.297,3076261.0
2011-11-02,3.338,3.378,3.142,3.142,2447138.0
2011-11-03,3.207,3.297,3.159,3.256,3296211.0
2011-11-04,3.289,3.289,3.159,3.175,664757.0
2011-11-05,3.289,3.289,3.159,3.175,664757.0
2011-11-06,3.289,3.289,3.159,3.175,664757.0
2011-11-07,3.167,3.191,3.085,3.118,1700114.0
2011-11-08,3.142,3.232,3.142,3.224,2586149.0
2011-11-09,3.216,3.289,3.085,3.093,1922213.0
2011-11-10,3.191,3.216,3.036,3.069,1653380.0
2011-11-11,3.118,3.183,3.11,3.134,1382386.0
2011-11-12,3.118,3.183,3.11,3.134,1382386.0
2011-11-13,3.118,3.183,3.11,3.134,1382386.0
2011-11-14,3.134,3.134,2.971,2.971,3944312.0
2011-11-15,2.988,3.045,2.971,3.004,1328860.0
2011-11-16,3.012,3.012,2.866,2.866,1848826.0
2011-11-17,2.849,2.89,2.678,2.743,3789794.0
2011-11-18,2.784,2.792,2.67,2.703,1826916.0
2011-11-19,2.784,2.792,2.67,2.703,1826916.0
2011-11-20,2.784,2.792,2.67,2.703,1826916.0
2011-11-21,2.686,2.686,2.556,2.605,2590710.0
2011-11-22,2.605,2.678,2.581,2.662,4049002.0
2011-11-23,2.67,2.67,2.581,2.605,1971864.0
2011-11-24,2.613,2.638,2.597,2.613,751901.0
2011-11-25,2.613,2.646,2.589,2.613,1065990.0
2011-11-26,2.613,2.646,2.589,2.613,1065990.0
2011-11-27,2.613,2.646,2.589,2.613,1065990.0
2011-11-28,2.613,2.646,2.589,2.613,1065990.0
2011-11-29,2.662,2.662,2.499,2.515,1694564.0
2011-11-30,2.605,2.703,2.597,2.678,3864149.0
2011-12-01,2.686,2.76,2.678,2.76,1854322.0
2011-12-02,2.817,2.825,2.711,2.719,2632498.0
2011-12-03,2.817,2.825,2.711,2.719,2632498.0
2011-12-04,2.817,2.825,2.711,2.719,2632498.0
2011-12-05,2.768,2.776,2.678,2.686,1877693.0
2011-12-06,2.686,2.686,2.621,2.646,1536168.0
2011-12-07,2.646,2.654,2.581,2.581,1645570.0
2011-12-08,2.646,2.654,2.581,2.581,1645570.0
2011-12-09,2.646,2.654,2.581,2.581,1645570.0
2011-12-10,2.646,2.654,2.581,2.581,1645570.0
2011-12-11,2.646,2.654,2.581,2.581,1645570.0
2011-12-12,2.556,2.564,2.515,2.54,1951622.0
2011-12-13,2.564,2.572,2.458,2.475,1930287.0
2011-12-14,2.434,2.442,2.336,2.361,6075702.0
2011-12-15,2.401,2.41,2.369,2.377,2806761.0
2011-12-16,2.393,2.434,2.377,2.41,3636159.0
2011-12-17,2.393,2.434,2.377,2.41,3636159.0
2011-12-18,2.393,2.434,2.377,2.41,3636159.0
2011-12-19,2.442,2.467,2.312,2.328,2343921.0
2011-12-20,2.361,2.385,2.345,2.369,4834833.0
2011-12-21,2.369,2.369,2.328,2.353,4468585.0
2011-12-22,2.361,2.377,2.345,2.353,5524350.0
2011-12-23,2.385,2.336,2.336,2.353,15000.0
2011-12-24,2.385,2.336,2.336,2.353,15000.0
2011-12-25,2.385,2.336,2.336,2.353,15000.0
2011-12-26,2.385,2.336,2.336,2.353,15000.0
2011-12-27,2.345,2.361,2.263,2.271,8317682.0
2011-12-28,2.312,2.312,2.198,2.239,4894920.0
2011-12-29,2.239,2.361,2.239,2.328,6765470.0
2011-12-30,2.239,2.361,2.239,2.328,6765470.0
2011-12-31,2.239,2.361,2.239,2.328,6765470.0
2012-01-01,2.239,2.361,2.239,2.328,6765470.0
2012-01-02,2.239,2.361,2.239,2.328,6765470.0
2012-01-03,2.377,2.524,2.369,2.507,11977482.0
2012-01-04,2.515,2.784,2.499,2.784,10878982.0
2012-01-05,2.8,2.849,2.711,2.809,4286983.0
2012-01-06,2.841,2.931,2.825,2.914,5269343.0
2012-01-07,2.841,2.931,2.825,2.914,5269343.0
2012-01-08,2.841,2.931,2.825,2.914,5269343.0
2012-01-09,2.939,2.996,2.857,2.914,3664524.0
2012-01-10,2.971,2.988,2.922,2.971,3425930.0
2012-01-11,2.988,2.988,2.898,2.922,1580314.0
2012-01-12,2.931,2.947,2.841,2.882,2438809.0
2012-01-13,2.89,2.89,2.76,2.8,2657615.0
2012-01-14,2.89,2.89,2.76,2.8,2657615.0
2012-01-15,2.89,2.89,2.76,2.8,2657615.0
2012-01-16,2.784,2.849,2.752,2.833,1112319.0
2012-01-17,2.866,2.89,2.841,2.866,2095447.0
2012-01-18,2.857,2.971,2.825,2.971,2538762.0
2012-01-19,3.012,3.077,2.988,3.028,3175601.0
2012-01-20,3.012,3.077,2.979,3.012,2111498.0
2012-01-21,3.012,3.077,2.979,3.012,2111498.0
2012-01-22,3.012,3.077,2.979,3.012,2111498.0
2012-01-23,3.012,3.061,3.004,3.004,2311881.0
2012-01-24,3.004,3.028,2.955,3.012,1974691.0
2012-01-25,3.028,3.077,2.996,3.061,2552824.0
2012-01-26,3.093,3.175,3.061,3.061,4221782.0
2012-01-27,3.053,3.053,2.882,2.882,4089997.0
2012-01-28,3.053,3.053,2.882,2.882,4089997.0
2012-01-29,3.053,3.053,2.882,2.882,4089997.0
2012-01-30,2.849,2.849,2.768,2.817,3515211.0
2012-01-31,2.849,2.874,2.817,2.857,2796867.0
2012-02-01,2.931,2.963,2.931,2.955,1931806.0
2012-02-02,2.955,2.955,2.89,2.906,1497934.0
2012-02-03,2.947,2.988,2.922,2.922,1747038.0
2012-02-04,2.947,2.988,2.922,2.922,1747038.0
2012-02-05,2.947,2.988,2.922,2.922,1747038.0
2012-02-06,2.939,2.939,2.882,2.922,1029028.0
2012-02-07,2.922,2.922,2.825,2.825,2258818.0
2012-02-08,2.825,2.833,2.654,2.678,6288244.0
2012-02-09,2.703,2.768,2.686,2.719,2309074.0
2012-02-10,2.678,2.768,2.646,2.752,2172351.0
2012-02-11,2.678,2.768,2.646,2.752,2172351.0
2012-02-12,2.678,2.768,2.646,2.752,2172351.0
2012-02-13,2.809,2.809,2.735,2.768,3718221.0
2012-02-14,2.768,2.776,2.703,2.703,2150252.0
2012-02-15,2.76,2.792,2.743,2.776,2842808.0
2012-02-16,2.752,2.866,2.735,2.841,4094356.0
2012-02-17,2.857,2.963,2.849,2.939,5593960.0
2012-02-18,2.857,2.963,2.849,2.939,5593960.0
2012-02-19,2.857,2.963,2.849,2.939,5593960.0
2012-02-20,2.857,2.963,2.849,2.939,5593960.0
2012-02-21,2.857,2.963,2.849,2.939,5593960.0
2012-02-22,3.053,3.069,2.996,3.028,4691980.0
2012-02-23,3.036,3.069,2.971,2.996,2162140.0
2012-02-24,3.012,3.012,2.825,2.849,3748430.0
2012-02-25,3.012,3.012,2.825,2.849,3748430.0
2012-02-26,3.012,3.012,2.825,2.849,3748430.0
2012-02-27,3.012,3.012,2.825,2.849,3748430.0
2012-02-28,2.686,2.792,2.678,2.743,6087271.0
2012-02-29,2.768,2.784,2.67,2.727,2682925.0
2012-03-01,2.735,2.898,2.727,2.882,3246622.0
2012-03-02,2.882,2.922,2.825,2.841,2049443.0
2012-03-03,2.882,2.922,2.825,2.841,2049443.0
2012-03-04,2.882,2.922,2.825,2.841,2049443.0
2012-03-05,2.882,2.882,2.752,2.752,2420062.0
2012-03-06,2.719,2.735,2.686,2.735,1892362.0
2012-03-07,2.752,2.825,2.752,2.817,2247429.0
2012-03-08,2.841,2.849,2.719,2.727,3106676.0
2012-03-09,2.735,2.743,2.67,2.695,2460561.0
2012-03-10,2.735,2.743,2.67,2.695,2460561.0
2012-03-11,2.735,2.743,2.67,2.695,2460561.0
2012-03-12,2.654,2.686,2.646,2.686,93000.0
2012-03-13,2.695,2.833,2.678,2.833,2494795.0
2012-03-14,2.817,2.849,2.76,2.792,1741135.0
2012-03-15,2.8,2.841,2.792,2.833,1652265.0
2012-03-16,2.833,2.866,2.825,2.857,1906633.0
2012-03-17,2.833,2.866,2.825,2.857,1906633.0
2012-03-18,2.833,2.866,2.825,2.857,1906633.0
2012-03-19,2.849,2.866,2.809,2.817,991029.0
2012-03-20,2.8,2.8,2.727,2.735,2953520.0
2012-03-21,2.727,2.8,2.703,2.784,1412701.0
2012-03-22,2.776,2.784,2.727,2.735,799268.0
2012-03-23,2.735,2.809,2.735,2.784,1820835.0
2012-03-24,2.735,2.809,2.735,2.784,1820835.0
2012-03-25,2.735,2.809,2.735,2.784,1820835.0
2012-03-26,2.792,2.8,2.597,2.735,3190438.0
2012-03-27,2.735,2.752,2.695,2.752,2672070.0
2012-03-28,2.727,2.752,2.678,2.695,1998441.0
2012-03-29,2.686,2.727,2.67,2.719,1671317.0
2012-03-30,2.727,2.784,2.727,2.768,2728947.0
2012-03-31,2.727,2.784,2.727,2.768,2728947.0
2012-04-01,2.727,2.784,2.727,2.768,2728947.0
2012-04-02,2.727,2.784,2.727,2.768,2728947.0
2012-04-03,2.678,2.711,2.629,2.686,3101686.0
2012-04-04,2.662,2.662,2.605,2.621,2679314.0
2012-04-05,2.662,2.662,2.605,2.621,2679314.0
2012-04-06,2.662,2.662,2.605,2.621,2679314.0
2012-04-07,2.662,2.662,2.605,2.621,2679314.0
2012-04-08,2.662,2.662,2.605,2.621,2679314.0
2012-04-09,2.564,2.613,2.54,2.589,2156675.0
2012-04-10,2.564,2.597,2.564,2.589,1764198.0
2012-04-11,2.629,2.654,2.589,2.605,1789159.0
2012-04-12,2.589,2.711,2.589,2.703,2311522.0
2012-04-13,2.646,2.662,2.572,2.638,2759256.0
2012-04-14,2.646,2.662,2.572,2.638,2759256.0
2012-04-15,2.646,2.662,2.572,2.638,2759256.0
2012-04-16,2.621,2.654,2.515,2.581,3683416.0
2012-04-17,2.589,2.589,2.418,2.434,3450536.0
2012-04-18,2.401,2.491,2.401,2.434,5146646.0
2012-04-19,2.426,2.483,2.41,2.475,3302207.0
2012-04-20,2.499,2.548,2.499,2.524,2636561.0
2012-04-21,2.499,2.548,2.499,2.524,2636561.0
2012-04-22,2.499,2.548,2.499,2.524,2636561.0
2012-04-23,2.491,2.507,2.458,2.467,1692934.0
2012-04-24,2.475,2.54,2.458,2.532,1627820.0
2012-04-25,2.532,2.556,2.499,2.499,1813065.0
2012-04-26,2.483,2.491,2.434,2.45,1254114.0
2012-04-27,2.434,2.467,2.401,2.426,1488341.0
2012-04-28,2.434,2.467,2.401,2.426,1488341.0
2012-04-29,2.434,2.467,2.401,2.426,1488341.0
2012-04-30,2.434,2.467,2.401,2.426,1488341.0
2012-05-01,2.434,2.467,2.401,2.426,1488341.0
2012-05-02,2.41,2.458,2.401,2.401,1544741.0
2012-05-03,2.401,2.41,2.296,2.32,2199682.0
2012-05-04,2.307,2.373,2.307,2.348,1385277.0
2012-05-05,2.307,2.373,2.307,2.348,1385277.0
2012-05-06,2.307,2.373,2.307,2.348,1385277.0
2012-05-07,2.356,2.373,2.332,2.365,2267522.0
2012-05-08,2.373,2.643,2.356,2.643,4486880.0
2012-05-09,2.569,2.659,2.52,2.528,4039266.0
2012-05-10,2.553,2.577,2.471,2.479,1474846.0
2012-05-11,2.446,2.545,2.43,2.455,1745987.0
2012-05-12,2.446,2.545,2.43,2.455,1745987.0
2012-05-13,2.446,2.545,2.43,2.455,1745987.0
2012-05-14,2.414,2.438,2.365,2.389,1443290.0
2012-05-15,2.422,2.438,2.373,2.381,2186547.0
2012-05-16,2.414,2.414,2.291,2.299,1674426.0
2012-05-17,2.291,2.315,2.25,2.266,1845722.0
2012-05-18,2.291,2.307,2.242,2.258,1806660.0
2012-05-19,2.291,2.307,2.242,2.258,1806660.0
2012-05-20,2.291,2.307,2.242,2.258,1806660.0
2012-05-21,2.275,2.348,2.266,2.348,2242822.0
2012-05-22,2.356,2.463,2.34,2.405,3094165.0
2012-05-23,2.397,2.495,2.34,2.487,2291080.0
2012-05-24,2.504,2.553,2.479,2.545,4354194.0
2012-05-25,2.504,2.553,2.479,2.545,4354194.0
2012-05-26,2.504,2.553,2.479,2.545,4354194.0
2012-05-27,2.504,2.553,2.479,2.545,4354194.0
2012-05-28,2.536,2.602,2.52,2.585,1298405.0
2012-05-29,2.594,2.594,2.463,2.471,2705476.0
2012-05-30,2.405,2.43,2.397,2.422,1762535.0
2012-05-31,2.414,2.446,2.405,2.405,1301749.0
2012-06-01,2.373,2.373,2.332,2.365,2038462.0
2012-06-02,2.373,2.373,2.332,2.365,2038462.0
2012-06-03,2.373,2.373,2.332,2.365,2038462.0
2012-06-04,2.365,2.389,2.348,2.373,1242402.0
2012-06-05,2.389,2.414,2.332,2.348,1381050.0
2012-06-06,2.373,2.405,2.34,2.356,2742681.0
2012-06-07,2.365,2.373,2.299,2.307,1605524.0
2012-06-08,2.291,2.315,2.283,2.307,1896923.0
2012-06-09,2.291,2.315,2.283,2.307,1896923.0
2012-06-10,2.291,2.315,2.283,2.307,1896923.0
2012-06-11,2.332,2.332,2.25,2.258,1644262.0
2012-06-12,2.266,2.291,2.242,2.242,964650.0
2012-06-13,2.242,2.266,2.209,2.225,1006271.0
2012-06-14,2.209,2.315,2.209,2.315,2591597.0
2012-06-15,2.365,2.414,2.356,2.414,3818195.0
2012-06-16,2.365,2.414,2.356,2.414,3818195.0
2012-06-17,2.365,2.414,2.356,2.414,3818195.0
2012-06-18,2.381,2.389,2.332,2.373,1771584.0
2012-06-19,2.373,2.495,2.373,2.479,2615293.0
2012-06-20,2.373,2.495,2.373,2.479,2615293.0
2012-06-21,2.455,2.463,2.422,2.446,2345630.0
2012-06-22,2.455,2.512,2.455,2.512,2432920.0
2012-06-23,2.455,2.512,2.455,2.512,2432920.0
2012-06-24,2.455,2.512,2.455,2.512,2432920.0
2012-06-25,2.495,2.495,2.455,2.479,1178932.0
2012-06-26,2.455,2.471,2.446,2.455,721716.0
2012-06-27,2.455,2.455,2.422,2.446,1015402.0
2012-06-28,2.463,2.463,2.381,2.405,1240570.0
2012-06-29,2.455,2.495,2.455,2.487,1503902.0
2012-06-30,2.455,2.495,2.455,2.487,1503902.0
2012-07-01,2.455,2.495,2.455,2.487,1503902.0
2012-07-02,2.487,2.528,2.471,2.528,1494944.0
2012-07-03,2.536,2.569,2.528,2.528,1884197.0
2012-07-04,2.528,2.553,2.512,2.545,468940.0
2012-07-05,2.405,2.43,2.381,2.405,5607997.0
2012-07-06,2.373,2.438,2.373,2.405,1949746.0
2012-07-07,2.373,2.438,2.373,2.405,1949746.0
2012-07-08,2.373,2.438,2.373,2.405,1949746.0
2012-07-09,2.373,2.438,2.373,2.405,1949746.0
2012-07-10,2.405,2.405,2.34,2.348,1788587.0
2012-07-11,2.373,2.422,2.356,2.422,2345939.0
2012-07-12,2.397,2.463,2.389,2.438,1850457.0
2012-07-13,2.463,2.471,2.446,2.463,2535678.0
2012-07-14,2.463,2.471,2.446,2.463,2535678.0
2012-07-15,2.463,2.471,2.446,2.463,2535678.0
2012-07-16,2.463,2.463,2.422,2.455,1180214.0
2012-07-17,2.455,2.495,2.438,2.471,1401877.0
2012-07-18,2.495,2.577,2.495,2.561,2606305.0
2012-07-19,2.561,2.594,2.52,2.561,1596046.0
2012-07-20,2.536,2.569,2.52,2.536,741662.0
2012-07-21,2.536,2.569,2.52,2.536,741662.0
2012-07-22,2.536,2.569,2.52,2.536,741662.0
2012-07-23,2.43,2.512,2.43,2.504,676143.0
2012-07-24,2.471,2.495,2.455,2.479,1306784.0
2012-07-25,2.479,2.487,2.446,2.471,1254195.0
2012-07-26,2.495,2.504,2.463,2.504,1452303.0
2012-07-27,2.495,2.561,2.495,2.553,1382775.0
2012-07-28,2.495,2.561,2.495,2.553,1382775.0
2012-07-29,2.495,2.561,2.495,2.553,1382775.0
2012-07-30,2.561,2.561,2.504,2.528,463488.0
2012-07-31,2.528,2.536,2.495,2.528,745427.0
2012-08-01,2.528,2.569,2.52,2.536,761088.0
2012-08-02,2.528,2.536,2.479,2.512,776302.0
2012-08-03,2.536,2.569,2.528,2.545,642780.0
2012-08-04,2.536,2.569,2.528,2.545,642780.0
2012-08-05,2.536,2.569,2.528,2.545,642780.0
2012-08-06,2.553,2.569,2.536,2.561,767026.0
2012-08-07,2.577,2.643,2.561,2.643,2095284.0
2012-08-08,2.618,2.708,2.618,2.659,2215139.0
2012-08-09,2.667,2.708,2.585,2.585,2126604.0
2012-08-10,2.561,2.651,2.561,2.651,795667.0
2012-08-11,2.561,2.651,2.561,2.651,795667.0
2012-08-12,2.561,2.651,2.561,2.651,795667.0
2012-08-13,2.651,2.667,2.61,2.667,708960.0
2012-08-14,2.684,2.716,2.602,2.618,1348291.0
2012-08-15,2.61,2.659,2.553,2.626,1340509.0
2012-08-16,2.626,2.716,2.618,2.708,2068207.0
2012-08-17,2.7,2.725,2.675,2.7,3549108.0
2012-08-18,2.7,2.725,2.675,2.7,3549108.0
2012-08-19,2.7,2.725,2.675,2.7,3549108.0
2012-08-20,2.7,2.725,2.675,2.7,3549108.0
2012-08-21,2.7,2.7,2.659,2.667,1938885.0
2012-08-22,2.651,2.675,2.643,2.667,111200.0
2012-08-23,2.667,2.684,2.635,2.684,1037679.0
