,BMA AR Equity,BMA AR Equity,BMA AR Equity,BMA AR Equity,BMA AR Equity
2011-05-11,12.532,12.532,12.256,12.256,49754.0
2011-05-12,12.019,12.137,11.822,12.137,121677.0
2011-05-13,12.295,12.295,11.822,11.94,53308.0
2011-05-14,12.295,12.295,11.822,11.94,53308.0
2011-05-15,12.295,12.295,11.822,11.94,53308.0
2011-05-16,11.862,11.94,11.665,11.665,45468.0
2011-05-17,11.665,11.665,11.428,11.665,57609.0
2011-05-18,11.704,11.901,11.665,11.862,368676.0
2011-05-19,11.94,11.94,11.783,11.783,122565.0
2011-05-20,11.704,11.704,11.428,11.586,197047.0
2011-05-21,11.704,11.704,11.428,11.586,197047.0
2011-05-22,11.704,11.704,11.428,11.586,197047.0
2011-05-23,11.428,11.546,11.389,11.428,129696.0
2011-05-24,11.507,11.586,11.113,11.152,128630.0
2011-05-25,11.507,11.586,11.113,11.152,128630.0
2011-05-26,11.034,11.192,11.034,11.073,68300.0
2011-05-27,11.073,11.349,11.034,11.231,41622.0
2011-05-28,11.073,11.349,11.034,11.231,41622.0
2011-05-29,11.073,11.349,11.034,11.231,41622.0
2011-05-30,11.27,11.27,11.113,11.231,14559.0
2011-05-31,11.27,11.349,11.27,11.31,88983.0
2011-06-01,11.034,11.113,10.916,10.995,165562.0
2011-06-02,10.955,10.955,10.719,10.876,207601.0
2011-06-03,10.876,11.034,10.719,10.955,176090.0
2011-06-04,10.876,11.034,10.719,10.955,176090.0
2011-06-05,10.876,11.034,10.719,10.955,176090.0
2011-06-06,10.876,10.955,10.719,10.719,125483.0
2011-06-07,10.798,10.955,10.679,10.758,103048.0
2011-06-08,10.719,10.837,10.679,10.758,69044.0
2011-06-09,10.995,11.192,10.876,11.113,85080.0
2011-06-10,11.113,11.389,10.916,11.27,81641.0
2011-06-11,11.113,11.389,10.916,11.27,81641.0
2011-06-12,11.113,11.389,10.916,11.27,81641.0
2011-06-13,11.349,11.625,11.27,11.507,140207.0
2011-06-14,11.743,11.862,11.546,11.586,181199.0
2011-06-15,11.507,11.822,11.507,11.822,110372.0
2011-06-16,11.743,11.901,11.546,11.586,50188.0
2011-06-17,11.822,12.61,11.822,12.374,334565.0
2011-06-18,11.822,12.61,11.822,12.374,334565.0
2011-06-19,11.822,12.61,11.822,12.374,334565.0
2011-06-20,11.822,12.61,11.822,12.374,334565.0
2011-06-21,12.295,12.492,12.256,12.256,279198.0
2011-06-22,12.216,12.295,11.901,12.295,472597.0
2011-06-23,11.98,12.216,11.94,12.216,167118.0
2011-06-24,12.216,12.216,11.901,11.901,140707.0
2011-06-25,12.216,12.216,11.901,11.901,140707.0
2011-06-26,12.216,12.216,11.901,11.901,140707.0
2011-06-27,12.098,12.177,12.019,12.098,32952.0
2011-06-28,12.216,12.295,12.137,12.256,76883.0
2011-06-29,12.413,12.61,12.334,12.571,424400.0
2011-06-30,12.807,12.847,12.571,12.65,187600.0
2011-07-01,12.689,12.886,12.295,12.886,78557.0
2011-07-02,12.689,12.886,12.295,12.886,78557.0
2011-07-03,12.689,12.886,12.295,12.886,78557.0
2011-07-04,12.886,13.123,12.807,13.083,40178.0
2011-07-05,12.807,12.926,12.689,12.926,171659.0
2011-07-06,12.926,13.398,12.926,13.201,455807.0
2011-07-07,13.398,13.477,13.241,13.32,135523.0
2011-07-08,13.162,13.241,13.083,13.201,53100.0
2011-07-09,13.162,13.241,13.083,13.201,53100.0
2011-07-10,13.162,13.241,13.083,13.201,53100.0
2011-07-11,12.926,12.926,12.729,12.847,74697.0
2011-07-12,12.61,12.768,12.532,12.61,107689.0
2011-07-13,12.61,12.926,12.61,12.689,131033.0
2011-07-14,12.807,12.807,12.295,12.374,143043.0
2011-07-15,12.374,12.492,12.216,12.492,83619.0
2011-07-16,12.374,12.492,12.216,12.492,83619.0
2011-07-17,12.374,12.492,12.216,12.492,83619.0
2011-07-18,12.295,12.295,12.137,12.177,100392.0
2011-07-19,12.256,12.256,11.862,11.94,301455.0
2011-07-20,11.98,12.019,11.822,11.94,367895.0
2011-07-21,11.98,12.098,11.94,11.98,385891.0
2011-07-22,12.019,12.019,11.862,11.94,112705.0
2011-07-23,12.019,12.019,11.862,11.94,112705.0
2011-07-24,12.019,12.019,11.862,11.94,112705.0
2011-07-25,11.862,12.019,11.822,11.822,45207.0
2011-07-26,11.98,12.098,11.94,12.059,129096.0
2011-07-27,12.019,12.019,11.586,11.586,129834.0
2011-07-28,11.665,12.059,11.625,11.665,55611.0
2011-07-29,11.507,11.822,11.507,11.586,91048.0
2011-07-30,11.507,11.822,11.507,11.586,91048.0
2011-07-31,11.507,11.822,11.507,11.586,91048.0
2011-08-01,11.665,11.783,11.113,11.743,338830.0
2011-08-02,11.822,11.862,11.27,11.349,264488.0
2011-08-03,11.428,11.665,11.113,11.428,159404.0
2011-08-04,11.192,11.192,10.482,10.522,471531.0
2011-08-05,10.246,10.64,10.088,10.522,296664.0
2011-08-06,10.246,10.64,10.088,10.522,296664.0
2011-08-07,10.246,10.64,10.088,10.522,296664.0
2011-08-08,10.246,10.325,9.694,9.773,464785.0
2011-08-09,9.852,10.561,9.852,10.561,469675.0
2011-08-10,10.246,10.522,10.049,10.246,121804.0
2011-08-11,10.482,10.64,10.364,10.364,63431.0
2011-08-12,10.522,10.522,10.167,10.206,173840.0
2011-08-13,10.522,10.522,10.167,10.206,173840.0
2011-08-14,10.522,10.522,10.167,10.206,173840.0
2011-08-15,10.246,10.404,10.167,10.246,406658.0
2011-08-16,10.167,10.443,10.049,10.128,245831.0
2011-08-17,10.285,10.325,9.931,10.128,209478.0
2011-08-18,9.537,9.734,9.3,9.576,217528.0
2011-08-19,9.497,9.615,9.142,9.142,292277.0
2011-08-20,9.497,9.615,9.142,9.142,292277.0
2011-08-21,9.497,9.615,9.142,9.142,292277.0
2011-08-22,9.497,9.615,9.142,9.142,292277.0
2011-08-23,9.379,9.734,9.379,9.458,185093.0
2011-08-24,9.615,9.615,9.3,9.458,160884.0
2011-08-25,9.537,9.537,9.3,9.34,179052.0
2011-08-26,9.379,9.576,9.064,9.34,148033.0
2011-08-27,9.379,9.576,9.064,9.34,148033.0
2011-08-28,9.379,9.576,9.064,9.34,148033.0
2011-08-29,9.694,9.694,9.418,9.458,384325.0
2011-08-30,9.615,9.615,9.418,9.458,378201.0
2011-08-31,9.694,9.694,9.418,9.418,243885.0
2011-09-01,9.418,9.458,9.261,9.3,168689.0
2011-09-02,9.064,9.182,8.867,8.985,214583.0
2011-09-03,9.064,9.182,8.867,8.985,214583.0
2011-09-04,9.064,9.182,8.867,8.985,214583.0
2011-09-05,8.67,8.827,8.63,8.748,116850.0
2011-09-06,8.67,8.945,8.551,8.867,304377.0
2011-09-07,8.906,9.064,8.906,8.945,116358.0
2011-09-08,9.024,9.103,8.709,8.709,57747.0
2011-09-09,8.67,8.67,8.197,8.197,197258.0
2011-09-10,8.67,8.67,8.197,8.197,197258.0
2011-09-11,8.67,8.67,8.197,8.197,197258.0
2011-09-12,8.079,8.197,7.724,7.874,458297.0
2011-09-13,7.842,8.0,7.645,7.858,1115310.0
2011-09-14,7.881,8.276,7.763,8.118,1616006.0
2011-09-15,8.157,8.197,7.881,8.079,631306.0
2011-09-16,8.276,8.67,8.276,8.67,873993.0
2011-09-17,8.276,8.67,8.276,8.67,873993.0
2011-09-18,8.276,8.67,8.276,8.67,873993.0
2011-09-19,8.433,8.67,8.354,8.591,664936.0
2011-09-20,8.512,8.709,8.315,8.394,385456.0
2011-09-21,8.433,8.433,7.881,7.96,266982.0
2011-09-22,7.763,7.763,7.409,7.511,1363288.0
2011-09-23,7.582,7.842,7.566,7.763,961096.0
2011-09-24,7.582,7.842,7.566,7.763,961096.0
2011-09-25,7.582,7.842,7.566,7.763,961096.0
2011-09-26,7.881,7.96,7.779,7.96,214558.0
2011-09-27,8.197,8.276,7.96,8.0,229371.0
2011-09-28,8.197,8.197,7.881,7.881,284697.0
2011-09-29,8.039,8.039,7.724,7.866,379943.0
2011-09-30,7.645,7.645,7.48,7.566,1134640.0
2011-10-01,7.645,7.645,7.48,7.566,1134640.0
2011-10-02,7.645,7.645,7.48,7.566,1134640.0
2011-10-03,7.487,7.487,6.817,6.975,1533601.0
2011-10-04,6.739,7.054,6.699,6.817,1425150.0
2011-10-05,6.936,7.101,6.857,7.046,975961.0
2011-10-06,7.093,7.29,7.093,7.29,376291.0
2011-10-07,7.29,7.353,7.093,7.235,214661.0
2011-10-08,7.29,7.353,7.093,7.235,214661.0
2011-10-09,7.29,7.353,7.093,7.235,214661.0
2011-10-10,7.29,7.353,7.093,7.235,214661.0
2011-10-11,7.409,7.645,7.369,7.645,400193.0
2011-10-12,7.881,8.0,7.803,7.96,1072170.0
2011-10-13,7.881,8.118,7.763,8.039,513969.0
2011-10-14,8.315,8.551,8.157,8.473,591063.0
2011-10-15,8.315,8.551,8.157,8.473,591063.0
2011-10-16,8.315,8.551,8.157,8.473,591063.0
2011-10-17,8.276,8.276,7.921,8.0,573000.0
2011-10-18,7.96,8.433,7.921,8.394,1381607.0
2011-10-19,8.354,8.551,8.157,8.276,803835.0
2011-10-20,8.236,8.276,8.039,8.118,486046.0
2011-10-21,8.512,8.709,8.433,8.709,926910.0
2011-10-22,8.512,8.709,8.433,8.709,926910.0
2011-10-23,8.512,8.709,8.433,8.709,926910.0
2011-10-24,8.788,9.064,8.788,8.985,621118.0
2011-10-25,8.748,8.906,8.63,8.67,643896.0
2011-10-26,8.827,8.827,8.591,8.67,602570.0
2011-10-27,9.064,9.261,8.985,9.221,1202745.0
2011-10-28,9.064,9.103,8.945,9.024,553481.0
2011-10-29,9.064,9.103,8.945,9.024,553481.0
2011-10-30,9.064,9.103,8.945,9.024,553481.0
2011-10-31,8.748,8.748,8.079,8.118,1013989.0
2011-11-01,7.803,8.118,7.645,8.039,817889.0
2011-11-02,8.079,8.276,7.803,7.842,582329.0
2011-11-03,7.96,8.039,7.803,7.96,611622.0
2011-11-04,8.039,8.039,7.684,7.708,381121.0
2011-11-05,8.039,8.039,7.684,7.708,381121.0
2011-11-06,8.039,8.039,7.684,7.708,381121.0
2011-11-07,7.7,7.818,7.606,7.724,220342.0
2011-11-08,7.96,8.157,7.921,8.157,338626.0
2011-11-09,7.921,8.079,7.732,7.732,451783.0
2011-11-10,7.787,7.96,7.724,7.881,315849.0
2011-11-11,8.039,8.354,8.039,8.197,446162.0
2011-11-12,8.039,8.354,8.039,8.197,446162.0
2011-11-13,8.039,8.354,8.039,8.197,446162.0
2011-11-14,8.197,8.197,7.763,7.763,287271.0
2011-11-15,7.724,7.921,7.645,7.921,259232.0
2011-11-16,7.881,7.881,7.448,7.448,1005131.0
2011-11-17,7.456,7.487,7.054,7.133,952200.0
2011-11-18,7.251,7.369,7.054,7.172,666773.0
2011-11-19,7.251,7.369,7.054,7.172,666773.0
2011-11-20,7.251,7.369,7.054,7.172,666773.0
2011-11-21,7.093,7.133,6.936,7.093,339824.0
2011-11-22,7.093,7.314,7.015,7.251,754352.0
2011-11-23,7.212,7.251,7.015,7.03,736323.0
2011-11-24,7.093,7.133,7.054,7.125,71291.0
2011-11-25,7.093,7.172,7.015,7.125,324718.0
2011-11-26,7.093,7.172,7.015,7.125,324718.0
2011-11-27,7.093,7.172,7.015,7.125,324718.0
2011-11-28,7.093,7.172,7.015,7.125,324718.0
2011-11-29,7.33,7.33,6.896,6.999,842589.0
2011-11-30,7.251,7.369,7.133,7.29,898105.0
2011-12-01,7.369,7.487,7.29,7.48,151649.0
2011-12-02,7.566,7.771,7.527,7.724,301652.0
2011-12-03,7.566,7.771,7.527,7.724,301652.0
2011-12-04,7.566,7.771,7.527,7.724,301652.0
2011-12-05,7.881,7.96,7.803,7.842,215184.0
2011-12-06,7.787,7.787,7.645,7.763,662329.0
2011-12-07,7.763,7.763,7.606,7.606,848397.0
2011-12-08,7.763,7.763,7.606,7.606,848397.0
2011-12-09,7.763,7.763,7.606,7.606,848397.0
2011-12-10,7.763,7.763,7.606,7.606,848397.0
2011-12-11,7.763,7.763,7.606,7.606,848397.0
2011-12-12,7.527,7.527,7.33,7.487,618411.0
2011-12-13,7.448,7.511,7.33,7.369,650208.0
2011-12-14,7.369,7.369,6.975,7.172,467407.0
2011-12-15,7.172,7.33,7.093,7.093,191920.0
2011-12-16,7.172,7.369,7.133,7.369,157278.0
2011-12-17,7.172,7.369,7.133,7.369,157278.0
2011-12-18,7.172,7.369,7.133,7.369,157278.0
2011-12-19,7.409,7.409,7.212,7.369,332475.0
2011-12-20,7.487,7.55,7.409,7.487,370476.0
2011-12-21,7.487,7.527,7.409,7.527,81616.0
2011-12-22,7.566,7.645,7.543,7.543,118835.0
2011-12-23,7.543,7.606,7.369,7.369,23834.0
2011-12-24,7.543,7.606,7.369,7.369,23834.0
2011-12-25,7.543,7.606,7.369,7.369,23834.0
2011-12-26,7.543,7.606,7.369,7.369,23834.0
2011-12-27,7.409,7.409,7.33,7.401,464055.0
2011-12-28,7.409,7.409,7.133,7.212,241757.0
2011-12-29,7.212,7.448,7.212,7.448,115074.0
2011-12-30,7.212,7.448,7.212,7.448,115074.0
2011-12-31,7.212,7.448,7.212,7.448,115074.0
2012-01-01,7.212,7.448,7.212,7.448,115074.0
2012-01-02,7.212,7.448,7.212,7.448,115074.0
2012-01-03,7.527,7.763,7.527,7.684,464836.0
2012-01-04,7.645,8.276,7.598,8.236,962207.0
2012-01-05,8.197,8.473,7.881,8.354,327698.0
2012-01-06,8.433,8.67,8.315,8.512,360322.0
2012-01-07,8.433,8.67,8.315,8.512,360322.0
2012-01-08,8.433,8.67,8.315,8.512,360322.0
2012-01-09,8.394,8.867,8.394,8.748,417950.0
2012-01-10,8.827,9.182,8.827,9.024,570733.0
2012-01-11,8.985,9.3,8.906,9.221,502547.0
2012-01-12,9.182,9.261,8.827,8.867,321567.0
2012-01-13,8.867,8.867,8.591,8.748,224179.0
2012-01-14,8.867,8.867,8.591,8.748,224179.0
2012-01-15,8.867,8.867,8.591,8.748,224179.0
2012-01-16,8.551,8.827,8.512,8.748,71951.0
2012-01-17,8.985,8.985,8.709,8.748,164224.0
2012-01-18,8.67,9.142,8.67,9.142,337924.0
2012-01-19,9.182,9.34,9.182,9.261,220807.0
2012-01-20,9.221,9.379,9.142,9.3,181078.0
2012-01-21,9.221,9.379,9.142,9.3,181078.0
2012-01-22,9.221,9.379,9.142,9.3,181078.0
2012-01-23,9.379,9.615,9.34,9.34,201461.0
2012-01-24,9.221,9.497,9.182,9.458,239391.0
2012-01-25,9.418,9.537,9.418,9.497,204670.0
2012-01-26,9.537,9.852,9.537,9.537,194637.0
2012-01-27,9.458,9.458,9.182,9.3,449056.0
2012-01-28,9.458,9.458,9.182,9.3,449056.0
2012-01-29,9.458,9.458,9.182,9.3,449056.0
2012-01-30,9.064,9.064,8.827,8.985,174599.0
2012-01-31,9.024,9.142,8.827,9.064,78506.0
2012-02-01,9.142,9.142,9.024,9.064,170793.0
2012-02-02,9.142,9.142,9.024,9.064,63584.0
2012-02-03,9.142,9.182,9.024,9.024,96075.0
2012-02-04,9.142,9.182,9.024,9.024,96075.0
2012-02-05,9.142,9.182,9.024,9.024,96075.0
2012-02-06,8.985,8.985,8.867,8.906,57174.0
2012-02-07,8.906,8.906,8.433,8.512,471302.0
2012-02-08,8.512,8.551,8.079,8.236,344603.0
2012-02-09,8.315,8.394,8.197,8.236,84150.0
2012-02-10,7.921,8.197,7.881,8.079,548893.0
2012-02-11,7.921,8.197,7.881,8.079,548893.0
2012-02-12,7.921,8.197,7.881,8.079,548893.0
2012-02-13,8.197,8.394,8.157,8.354,319564.0
2012-02-14,8.473,8.473,8.118,8.157,75479.0
2012-02-15,8.236,8.276,8.0,8.118,219596.0
2012-02-16,8.118,8.354,8.039,8.354,224967.0
2012-02-17,8.433,8.63,8.276,8.591,369155.0
2012-02-18,8.433,8.63,8.276,8.591,369155.0
2012-02-19,8.433,8.63,8.276,8.591,369155.0
2012-02-20,8.433,8.63,8.276,8.591,369155.0
2012-02-21,8.433,8.63,8.276,8.591,369155.0
2012-02-22,8.827,8.827,8.512,8.67,260801.0
2012-02-23,8.67,8.67,8.473,8.473,45955.0
2012-02-24,8.473,8.512,8.118,8.197,175193.0
2012-02-25,8.473,8.512,8.118,8.197,175193.0
2012-02-26,8.473,8.512,8.118,8.197,175193.0
2012-02-27,8.473,8.512,8.118,8.197,175193.0
2012-02-28,7.96,8.118,7.803,7.96,349923.0
2012-02-29,7.921,8.079,7.763,7.803,212453.0
2012-03-01,7.881,7.921,7.724,7.842,1297605.0
2012-03-02,7.874,7.881,7.818,7.826,613885.0
2012-03-03,7.874,7.881,7.818,7.826,613885.0
2012-03-04,7.874,7.881,7.818,7.826,613885.0
2012-03-05,7.881,7.881,7.582,7.661,324218.0
2012-03-06,7.606,7.606,7.448,7.566,219950.0
2012-03-07,7.645,7.724,7.606,7.724,344979.0
2012-03-08,7.763,7.803,7.566,7.629,358891.0
2012-03-09,7.606,7.606,7.527,7.558,239723.0
2012-03-10,7.606,7.606,7.527,7.558,239723.0
2012-03-11,7.606,7.606,7.527,7.558,239723.0
2012-03-12,7.487,7.487,7.393,7.424,198111.0
2012-03-13,7.424,7.645,7.424,7.645,174302.0
2012-03-14,7.724,7.834,7.724,7.834,313102.0
2012-03-15,7.842,8.079,7.834,8.079,158871.0
2012-03-16,8.276,8.276,8.157,8.276,192331.0
2012-03-17,8.276,8.276,8.157,8.276,192331.0
2012-03-18,8.276,8.276,8.157,8.276,192331.0
2012-03-19,8.315,8.433,8.197,8.354,288601.0
2012-03-20,8.079,8.197,8.039,8.079,271381.0
2012-03-21,8.039,8.394,8.039,8.354,150345.0
2012-03-22,8.276,8.315,8.118,8.276,147979.0
2012-03-23,8.315,8.551,8.315,8.551,155479.0
2012-03-24,8.315,8.551,8.315,8.551,155479.0
2012-03-25,8.315,8.551,8.315,8.551,155479.0
2012-03-26,8.551,8.551,8.118,8.157,220303.0
2012-03-27,8.039,8.197,7.96,8.197,216074.0
2012-03-28,8.0,8.354,8.0,8.354,147690.0
2012-03-29,8.236,8.236,8.079,8.118,173036.0
2012-03-30,8.118,8.118,8.0,8.079,116935.0
2012-03-31,8.118,8.118,8.0,8.079,116935.0
2012-04-01,8.118,8.118,8.0,8.079,116935.0
2012-04-02,8.118,8.118,8.0,8.079,116935.0
2012-04-03,7.96,7.96,7.803,7.803,268008.0
2012-04-04,7.779,7.779,7.566,7.598,323834.0
2012-04-05,7.779,7.779,7.566,7.598,323834.0
2012-04-06,7.779,7.779,7.566,7.598,323834.0
2012-04-07,7.779,7.779,7.566,7.598,323834.0
2012-04-08,7.779,7.779,7.566,7.598,323834.0
2012-04-09,7.369,7.448,7.29,7.346,238170.0
2012-04-10,7.314,7.33,7.227,7.33,518888.0
2012-04-11,7.487,7.645,7.487,7.566,302857.0
2012-04-12,7.606,7.724,7.456,7.487,337505.0
2012-04-13,7.566,7.566,7.251,7.314,259009.0
2012-04-14,7.566,7.566,7.251,7.314,259009.0
2012-04-15,7.566,7.566,7.251,7.314,259009.0
2012-04-16,7.275,7.314,7.007,7.093,374855.0
2012-04-17,7.172,7.172,6.66,6.66,725561.0
2012-04-18,6.62,6.975,6.62,6.888,603688.0
2012-04-19,6.817,7.212,6.817,7.212,275472.0
2012-04-20,7.054,7.054,6.936,6.936,359926.0
2012-04-21,7.054,7.054,6.936,6.936,359926.0
2012-04-22,7.054,7.054,6.936,6.936,359926.0
2012-04-23,6.928,6.936,6.778,6.928,133208.0
2012-04-24,6.928,6.975,6.817,6.857,239049.0
2012-04-25,6.857,6.857,6.668,6.668,328913.0
2012-04-26,6.66,6.66,6.502,6.589,400559.0
2012-04-27,6.557,6.605,6.463,6.502,419463.0
2012-04-28,6.557,6.605,6.463,6.502,419463.0
2012-04-29,6.557,6.605,6.463,6.502,419463.0
2012-04-30,6.557,6.605,6.463,6.502,419463.0
2012-05-01,6.557,6.605,6.463,6.502,419463.0
2012-05-02,6.423,6.502,6.423,6.502,166871.0
2012-05-03,6.423,6.423,6.203,6.345,707368.0
2012-05-04,6.345,6.423,6.289,6.423,220644.0
2012-05-05,6.345,6.423,6.289,6.423,220644.0
2012-05-06,6.345,6.423,6.289,6.423,220644.0
2012-05-07,6.471,6.597,6.463,6.597,240790.0
2012-05-08,6.581,7.251,6.581,7.251,219375.0
2012-05-09,7.243,7.314,6.975,7.212,204980.0
2012-05-10,7.172,7.172,6.857,6.881,415639.0
2012-05-11,6.881,7.141,6.881,7.062,399777.0
2012-05-12,6.881,7.141,6.881,7.062,399777.0
2012-05-13,6.881,7.141,6.881,7.062,399777.0
2012-05-14,6.936,6.936,6.739,6.739,332545.0
2012-05-15,6.778,6.778,6.636,6.636,206043.0
2012-05-16,6.644,6.644,6.384,6.4,288616.0
2012-05-17,6.305,6.463,6.305,6.305,315029.0
2012-05-18,6.305,6.423,6.266,6.423,343315.0
2012-05-19,6.305,6.423,6.266,6.423,343315.0
2012-05-20,6.305,6.423,6.266,6.423,343315.0
2012-05-21,6.502,6.62,6.502,6.557,134631.0
2012-05-22,6.518,6.691,6.463,6.542,472390.0
2012-05-23,6.431,6.699,6.345,6.691,279281.0
2012-05-24,6.691,6.794,6.62,6.794,214736.0
2012-05-25,6.691,6.794,6.62,6.794,214736.0
2012-05-26,6.691,6.794,6.62,6.794,214736.0
2012-05-27,6.691,6.794,6.62,6.794,214736.0
2012-05-28,6.762,6.817,6.683,6.778,134688.0
2012-05-29,6.786,6.786,6.455,6.463,564041.0
2012-05-30,6.384,6.431,6.345,6.423,112109.0
2012-05-31,6.384,6.384,6.211,6.345,825471.0
2012-06-01,6.305,6.329,6.195,6.226,437180.0
2012-06-02,6.305,6.329,6.195,6.226,437180.0
2012-06-03,6.305,6.329,6.195,6.226,437180.0
2012-06-04,6.305,6.305,6.195,6.305,171726.0
2012-06-05,6.384,6.502,6.36,6.431,191370.0
2012-06-06,6.502,6.613,6.463,6.486,178394.0
2012-06-07,6.62,6.62,6.226,6.266,309949.0
2012-06-08,6.108,6.211,6.069,6.163,413933.0
2012-06-09,6.108,6.211,6.069,6.163,413933.0
2012-06-10,6.108,6.211,6.069,6.163,413933.0
2012-06-11,6.187,6.187,5.911,5.951,355823.0
2012-06-12,5.998,6.155,5.99,6.108,246252.0
2012-06-13,6.069,6.179,5.958,5.958,189423.0
2012-06-14,5.99,6.187,5.793,6.037,469973.0
2012-06-15,6.218,6.384,6.218,6.384,273778.0
2012-06-16,6.218,6.384,6.218,6.384,273778.0
2012-06-17,6.218,6.384,6.218,6.384,273778.0
2012-06-18,6.384,6.384,6.282,6.305,273121.0
2012-06-19,6.423,6.494,6.423,6.486,454413.0
2012-06-20,6.423,6.494,6.423,6.486,454413.0
2012-06-21,6.486,6.486,6.305,6.321,163515.0
2012-06-22,6.463,6.581,6.463,6.581,480228.0
2012-06-23,6.463,6.581,6.463,6.581,480228.0
2012-06-24,6.463,6.581,6.463,6.581,480228.0
2012-06-25,6.502,6.62,6.447,6.605,180317.0
2012-06-26,6.605,6.605,6.479,6.479,164354.0
2012-06-27,6.447,6.494,6.408,6.463,373362.0
2012-06-28,6.463,6.463,6.376,6.423,138325.0
2012-06-29,6.628,6.754,6.628,6.699,382716.0
2012-06-30,6.628,6.754,6.628,6.699,382716.0
2012-07-01,6.628,6.754,6.628,6.699,382716.0
2012-07-02,6.581,6.778,6.542,6.778,259222.0
2012-07-03,6.817,6.967,6.817,6.92,200513.0
2012-07-04,6.951,7.015,6.92,7.007,87625.0
2012-07-05,6.778,6.778,6.455,6.494,1248352.0
2012-07-06,6.416,6.463,6.313,6.384,474786.0
2012-07-07,6.416,6.463,6.313,6.384,474786.0
2012-07-08,6.416,6.463,6.313,6.384,474786.0
2012-07-09,6.416,6.463,6.313,6.384,474786.0
2012-07-10,6.305,6.305,6.226,6.266,1000.0
2012-07-11,6.384,6.486,6.352,6.479,287379.0
2012-07-12,6.447,6.463,6.416,6.431,137935.0
2012-07-13,6.431,6.463,6.36,6.392,56291.0
2012-07-14,6.431,6.463,6.36,6.392,56291.0
2012-07-15,6.431,6.463,6.36,6.392,56291.0
2012-07-16,6.423,6.423,6.337,6.345,90908.0
2012-07-17,6.384,6.423,6.337,6.408,420042.0
2012-07-18,6.384,6.66,6.384,6.652,315495.0
2012-07-19,6.652,6.715,6.62,6.683,151094.0
2012-07-20,6.628,6.628,6.423,6.463,120877.0
2012-07-21,6.628,6.628,6.423,6.463,120877.0
2012-07-22,6.628,6.628,6.423,6.463,120877.0
2012-07-23,6.368,6.384,6.266,6.345,213785.0
2012-07-24,6.305,6.345,6.187,6.266,449707.0
2012-07-25,6.305,6.345,6.187,6.187,385760.0
2012-07-26,6.266,6.305,6.211,6.305,174505.0
2012-07-27,6.384,6.384,6.305,6.321,146641.0
2012-07-28,6.384,6.384,6.305,6.321,146641.0
2012-07-29,6.384,6.384,6.305,6.321,146641.0
2012-07-30,6.345,6.368,6.305,6.345,92845.0
2012-07-31,6.305,6.431,6.305,6.416,158128.0
2012-08-01,6.423,6.423,6.368,6.384,77434.0
2012-08-02,6.305,6.345,6.211,6.305,156260.0
2012-08-03,6.384,6.416,6.266,6.305,174674.0
2012-08-04,6.384,6.416,6.266,6.305,174674.0
2012-08-05,6.384,6.416,6.266,6.305,174674.0
2012-08-06,6.408,6.463,6.392,6.455,197680.0
2012-08-07,6.581,6.581,6.502,6.565,477743.0
2012-08-08,6.739,6.817,6.644,6.817,948301.0
2012-08-09,7.117,7.212,6.699,6.77,1023018.0
2012-08-10,6.668,6.936,6.668,6.936,420580.0
2012-08-11,6.668,6.936,6.668,6.936,420580.0
2012-08-12,6.668,6.936,6.668,6.936,420580.0
2012-08-13,6.936,6.936,6.778,6.912,88172.0
2012-08-14,6.912,6.936,6.794,6.857,250136.0
2012-08-15,6.778,6.975,6.778,6.944,57182.0
2012-08-16,6.967,6.967,6.896,6.967,92983.0
2012-08-17,6.967,6.991,6.896,6.936,180782.0
2012-08-18,6.967,6.991,6.896,6.936,180782.0
2012-08-19,6.967,6.991,6.896,6.936,180782.0
2012-08-20,6.967,6.991,6.896,6.936,180782.0
2012-08-21,6.849,6.849,6.676,6.699,312567.0
2012-08-22,6.66,6.66,6.542,6.581,442114.0
2012-08-23,6.581,6.699,6.581,6.699,75049.0
2012-08-24,6.62,6.699,6.581,6.581,259185.0
2012-08-25,6.62,6.699,6.581,6.581,259185.0
2012-08-26,6.62,6.699,6.581,6.581,259185.0
2012-08-27,6.534,6.542,6.463,6.463,107906.0
2012-08-28,6.502,6.542,6.479,6.542,217738.0
2012-08-29,6.502,6.502,6.455,6.463,252663.0
2012-08-30,6.463,6.51,6.463,6.502,168085.0
2012-08-31,6.542,6.542,6.384,6.463,268577.0
2012-09-01,6.542,6.542,6.384,6.463,268577.0
2012-09-02,6.542,6.542,6.384,6.463,268577.0
2012-09-03,6.431,6.502,6.431,6.463,10500.0
2012-09-04,6.502,6.502,6.329,6.384,61618.0
2012-09-05,6.313,6.431,6.305,6.423,239481.0
2012-09-06,6.416,6.62,6.416,6.605,184461.0
2012-09-07,6.66,6.699,6.589,6.62,193892.0
2012-09-08,6.66,6.699,6.589,6.62,193892.0
2012-09-09,6.66,6.699,6.589,6.62,193892.0
2012-09-10,6.778,6.857,6.699,6.739,389896.0
2012-09-11,6.739,6.951,6.739,6.936,247919.0
2012-09-12,6.975,7.015,6.778,6.896,196499.0
2012-09-13,6.881,7.109,6.817,7.093,566600.0
2012-09-14,7.172,7.322,7.172,7.251,475532.0
2012-09-15,7.172,7.322,7.172,7.251,475532.0
2012-09-16,7.172,7.322,7.172,7.251,475532.0
2012-09-17,7.117,7.219,7.093,7.093,191312.0
2012-09-18,7.093,7.212,7.054,7.212,147732.0
