,TGSU2 AR Equity,TGSU2 AR Equity,TGSU2 AR Equity,TGSU2 AR Equity,TGSU2 AR Equity
2011-05-10,2.369,2.379,2.359,2.379,99378.0
2011-05-11,2.369,2.369,2.318,2.343,41296.0
2011-05-12,2.338,2.389,2.318,2.389,58916.0
2011-05-13,2.389,2.394,2.354,2.364,59065.0
2011-05-14,2.389,2.394,2.354,2.364,59065.0
2011-05-15,2.389,2.394,2.354,2.364,59065.0
2011-05-16,2.343,2.369,2.323,2.343,36569.0
2011-05-17,2.333,2.333,2.282,2.287,86820.0
2011-05-18,2.318,2.343,2.293,2.343,88187.0
2011-05-19,2.343,2.364,2.318,2.364,104844.0
2011-05-20,2.364,2.369,2.343,2.369,54798.0
2011-05-21,2.364,2.369,2.343,2.369,54798.0
2011-05-22,2.364,2.369,2.343,2.369,54798.0
2011-05-23,2.375,2.382,2.333,2.333,92388.0
2011-05-24,2.354,2.368,2.216,2.25,168254.0
2011-05-25,2.354,2.368,2.216,2.25,168254.0
2011-05-26,2.25,2.25,2.174,2.195,125999.0
2011-05-27,2.216,2.216,2.146,2.167,75663.0
2011-05-28,2.216,2.216,2.146,2.167,75663.0
2011-05-29,2.216,2.216,2.146,2.167,75663.0
2011-05-30,2.146,2.16,2.146,2.146,48487.0
2011-05-31,2.181,2.195,2.146,2.146,864313.0
2011-06-01,2.167,2.181,2.07,2.07,143787.0
2011-06-02,2.077,2.077,2.049,2.063,49256.0
2011-06-03,2.07,2.181,2.07,2.174,102925.0
2011-06-04,2.07,2.181,2.07,2.174,102925.0
2011-06-05,2.07,2.181,2.07,2.174,102925.0
2011-06-06,2.181,2.181,2.153,2.16,127598.0
2011-06-07,2.174,2.181,2.16,2.174,67409.0
2011-06-08,2.181,2.195,2.174,2.181,91148.0
2011-06-09,2.202,2.264,2.202,2.264,74882.0
2011-06-10,2.271,2.347,2.25,2.257,154494.0
2011-06-11,2.271,2.347,2.25,2.257,154494.0
2011-06-12,2.271,2.347,2.25,2.257,154494.0
2011-06-13,2.306,2.354,2.264,2.264,60991.0
2011-06-14,2.264,2.285,2.236,2.236,87810.0
2011-06-15,2.264,2.306,2.264,2.306,116411.0
2011-06-16,2.285,2.285,2.264,2.264,18967.0
2011-06-17,2.285,2.285,2.264,2.264,18967.0
2011-06-18,2.285,2.285,2.264,2.264,18967.0
2011-06-19,2.285,2.285,2.264,2.264,18967.0
2011-06-20,2.285,2.285,2.264,2.264,18967.0
2011-06-21,2.319,2.319,2.312,2.312,19949.0
2011-06-22,2.285,2.312,2.285,2.285,10038.0
2011-06-23,2.264,2.285,2.216,2.285,25827.0
2011-06-24,2.271,2.271,2.271,2.271,2596.0
2011-06-25,2.271,2.271,2.271,2.271,2596.0
2011-06-26,2.271,2.271,2.271,2.271,2596.0
2011-06-27,2.271,2.312,2.25,2.312,19482.0
2011-06-28,2.312,2.312,2.243,2.25,27655.0
2011-06-29,2.25,2.25,2.222,2.25,28281.0
2011-06-30,2.257,2.257,2.222,2.229,26396.0
2011-07-01,2.229,2.236,2.222,2.222,16341.0
2011-07-02,2.229,2.236,2.222,2.222,16341.0
2011-07-03,2.229,2.236,2.222,2.222,16341.0
2011-07-04,2.229,2.229,2.229,2.229,2337.0
2011-07-05,2.25,2.264,2.216,2.243,16772.0
2011-07-06,2.278,2.306,2.278,2.299,33439.0
2011-07-07,2.326,2.354,2.326,2.354,22651.0
2011-07-08,2.347,2.347,2.319,2.347,31540.0
2011-07-09,2.347,2.347,2.319,2.347,31540.0
2011-07-10,2.347,2.347,2.319,2.347,31540.0
2011-07-11,2.292,2.292,2.285,2.285,3396.0
2011-07-12,2.285,2.285,2.229,2.229,42895.0
2011-07-13,2.236,2.236,2.222,2.229,21927.0
2011-07-14,2.229,2.229,2.188,2.188,51882.0
2011-07-15,2.195,2.195,2.195,2.195,1038.0
2011-07-16,2.195,2.195,2.195,2.195,1038.0
2011-07-17,2.195,2.195,2.195,2.195,1038.0
2011-07-18,2.181,2.181,2.16,2.16,27403.0
2011-07-19,2.16,2.167,2.16,2.16,17934.0
2011-07-20,2.188,2.188,2.16,2.16,40003.0
2011-07-21,2.181,2.202,2.174,2.202,9852.0
2011-07-22,2.202,2.202,2.174,2.181,36608.0
2011-07-23,2.202,2.202,2.174,2.181,36608.0
2011-07-24,2.202,2.202,2.174,2.181,36608.0
2011-07-25,2.181,2.181,2.167,2.167,25083.0
2011-07-26,2.167,2.181,2.167,2.181,40138.0
2011-07-27,2.146,2.16,2.146,2.146,18174.0
2011-07-28,2.146,2.174,2.146,2.174,2129.0
2011-07-29,2.153,2.174,2.153,2.174,7276.0
2011-07-30,2.153,2.174,2.153,2.174,7276.0
2011-07-31,2.153,2.174,2.153,2.174,7276.0
2011-08-01,2.167,2.167,2.153,2.153,7711.0
2011-08-02,2.174,2.181,2.174,2.181,27514.0
2011-08-03,2.174,2.195,2.16,2.195,28205.0
2011-08-04,2.16,2.16,2.063,2.063,34270.0
2011-08-05,2.008,2.049,1.973,2.049,55379.0
2011-08-06,2.008,2.049,1.973,2.049,55379.0
2011-08-07,2.008,2.049,1.973,2.049,55379.0
2011-08-08,1.869,1.89,1.849,1.849,48094.0
2011-08-09,1.862,1.904,1.8,1.862,71872.0
2011-08-10,1.8,1.869,1.8,1.869,136402.0
2011-08-11,1.939,2.008,1.904,2.008,119576.0
2011-08-12,2.029,2.139,2.029,2.139,40846.0
2011-08-13,2.029,2.139,2.029,2.139,40846.0
2011-08-14,2.029,2.139,2.029,2.139,40846.0
2011-08-15,2.216,2.243,2.195,2.216,118419.0
2011-08-16,2.202,2.216,2.181,2.181,36311.0
2011-08-17,2.216,2.216,2.146,2.146,40579.0
2011-08-18,2.056,2.077,2.015,2.015,100978.0
2011-08-19,2.077,2.077,2.042,2.042,9024.0
2011-08-20,2.077,2.077,2.042,2.042,9024.0
2011-08-21,2.077,2.077,2.042,2.042,9024.0
2011-08-22,2.077,2.077,2.042,2.042,9024.0
2011-08-23,2.077,2.181,2.077,2.146,26897.0
2011-08-24,2.146,2.153,2.132,2.153,46422.0
2011-08-25,2.146,2.146,2.112,2.112,19799.0
2011-08-26,2.112,2.112,2.105,2.112,9346.0
2011-08-27,2.112,2.112,2.105,2.112,9346.0
2011-08-28,2.112,2.112,2.105,2.112,9346.0
2011-08-29,2.112,2.181,2.112,2.181,15024.0
2011-08-30,2.112,2.181,2.112,2.181,15024.0
2011-08-31,2.216,2.216,2.202,2.216,11709.0
2011-09-01,2.216,2.25,2.209,2.209,34895.0
2011-09-02,2.195,2.202,2.181,2.202,12078.0
2011-09-03,2.195,2.202,2.181,2.202,12078.0
2011-09-04,2.195,2.202,2.181,2.202,12078.0
2011-09-05,2.181,2.181,2.112,2.112,13023.0
2011-09-06,2.112,2.132,2.112,2.132,25536.0
2011-09-07,2.181,2.181,2.167,2.167,16247.0
2011-09-08,2.16,2.16,2.146,2.146,22120.0
2011-09-09,2.077,2.091,2.077,2.084,7512.0
2011-09-10,2.077,2.091,2.077,2.084,7512.0
2011-09-11,2.077,2.091,2.077,2.084,7512.0
2011-09-12,2.042,2.042,2.029,2.029,46110.0
2011-09-13,2.042,2.077,2.042,2.077,36042.0
2011-09-14,2.077,2.077,2.063,2.063,8051.0
2011-09-15,2.029,2.029,2.029,2.029,1070.0
2011-09-16,2.077,2.077,2.056,2.056,6330.0
2011-09-17,2.077,2.077,2.056,2.056,6330.0
2011-09-18,2.077,2.077,2.056,2.056,6330.0
2011-09-19,2.056,2.056,2.056,2.056,4673.0
2011-09-20,2.077,2.077,2.077,2.077,7114.0
2011-09-21,2.112,2.112,2.042,2.042,7339.0
2011-09-22,1.939,1.939,1.89,1.89,18877.0
2011-09-23,1.904,1.904,1.904,1.904,5894.0
2011-09-24,1.904,1.904,1.904,1.904,5894.0
2011-09-25,1.904,1.904,1.904,1.904,5894.0
2011-09-26,1.918,2.008,1.918,1.959,103915.0
2011-09-27,1.973,1.973,1.946,1.946,23191.0
2011-09-28,1.973,1.973,1.939,1.939,15079.0
2011-09-29,1.973,1.973,1.973,1.973,13916.0
2011-09-30,1.973,1.973,1.973,1.973,46135.0
2011-10-01,1.973,1.973,1.973,1.973,46135.0
2011-10-02,1.973,1.973,1.973,1.973,46135.0
2011-10-03,1.939,1.939,1.869,1.939,33003.0
2011-10-04,1.835,1.869,1.835,1.869,33684.0
2011-10-05,1.835,1.842,1.821,1.842,34038.0
2011-10-06,1.856,1.856,1.793,1.793,18714.0
2011-10-07,1.731,1.759,1.717,1.724,45634.0
2011-10-08,1.731,1.759,1.717,1.724,45634.0
2011-10-09,1.731,1.759,1.717,1.724,45634.0
2011-10-10,1.731,1.759,1.717,1.724,45634.0
2011-10-11,1.766,1.786,1.766,1.772,19231.0
2011-10-12,1.8,1.835,1.8,1.814,67456.0
2011-10-13,1.814,1.897,1.814,1.869,130618.0
2011-10-14,1.925,1.925,1.862,1.918,84946.0
2011-10-15,1.925,1.925,1.862,1.918,84946.0
2011-10-16,1.925,1.925,1.862,1.918,84946.0
2011-10-17,1.904,1.939,1.904,1.918,12213.0
2011-10-18,1.939,1.973,1.939,1.973,53401.0
2011-10-19,1.994,1.994,1.973,1.973,20463.0
2011-10-20,1.973,1.973,1.973,1.973,3199.0
2011-10-21,2.042,2.063,2.008,2.008,50235.0
2011-10-22,2.042,2.063,2.008,2.008,50235.0
2011-10-23,2.042,2.063,2.008,2.008,50235.0
2011-10-24,2.063,2.209,2.063,2.167,72793.0
2011-10-25,2.146,2.146,2.112,2.146,40046.0
2011-10-26,2.146,2.195,2.146,2.195,40170.0
2011-10-27,2.195,2.195,2.132,2.174,34981.0
2011-10-28,2.181,2.25,2.174,2.25,171109.0
2011-10-29,2.181,2.25,2.174,2.25,171109.0
2011-10-30,2.181,2.25,2.174,2.25,171109.0
2011-10-31,2.229,2.229,2.216,2.216,23384.0
2011-11-01,2.16,2.188,2.146,2.153,60427.0
2011-11-02,2.188,2.188,2.146,2.146,26219.0
2011-11-03,2.146,2.167,2.112,2.167,28215.0
2011-11-04,2.119,2.119,2.077,2.077,5920.0
2011-11-05,2.119,2.119,2.077,2.077,5920.0
2011-11-06,2.119,2.119,2.077,2.077,5920.0
2011-11-07,1.973,2.008,1.973,2.008,7720.0
2011-11-08,2.008,2.008,1.994,2.008,32134.0
2011-11-09,2.022,2.022,1.939,1.994,176165.0
2011-11-10,1.994,2.022,1.98,2.008,34478.0
2011-11-11,2.008,2.029,2.008,2.029,8308.0
2011-11-12,2.008,2.029,2.008,2.029,8308.0
2011-11-13,2.008,2.029,2.008,2.029,8308.0
2011-11-14,2.008,2.063,2.008,2.049,79384.0
2011-11-15,2.042,2.049,2.036,2.049,12624.0
2011-11-16,2.008,2.036,2.001,2.008,12913.0
2011-11-17,1.987,1.994,1.925,1.939,18373.0
2011-11-18,1.89,1.897,1.89,1.897,9959.0
2011-11-19,1.89,1.897,1.89,1.897,9959.0
2011-11-20,1.89,1.897,1.89,1.897,9959.0
2011-11-21,1.8,1.828,1.8,1.807,44539.0
2011-11-22,1.835,1.842,1.807,1.842,40093.0
2011-11-23,1.842,1.897,1.835,1.869,74495.0
2011-11-24,1.835,1.849,1.835,1.849,7062.0
2011-11-25,1.911,1.939,1.911,1.939,20127.0
2011-11-26,1.911,1.939,1.911,1.939,20127.0
2011-11-27,1.911,1.939,1.911,1.939,20127.0
2011-11-28,1.911,1.939,1.911,1.939,20127.0
2011-11-29,1.939,1.939,1.897,1.897,9045.0
2011-11-30,1.939,1.966,1.939,1.939,17034.0
2011-12-01,1.952,1.952,1.952,1.952,2492.0
2011-12-02,1.932,1.932,1.932,1.932,2565.0
2011-12-03,1.932,1.932,1.932,1.932,2565.0
2011-12-04,1.932,1.932,1.932,1.932,2565.0
2011-12-05,1.932,1.932,1.89,1.89,8510.0
2011-12-06,1.869,1.869,1.869,1.869,12154.0
2011-12-07,1.869,1.869,1.869,1.869,2648.0
2011-12-08,1.869,1.869,1.869,1.869,2648.0
2011-12-09,1.869,1.869,1.869,1.869,2648.0
2011-12-10,1.869,1.869,1.869,1.869,2648.0
2011-12-11,1.869,1.869,1.869,1.869,2648.0
2011-12-12,1.869,1.869,1.835,1.835,13308.0
2011-12-13,1.869,1.869,1.869,1.869,2432.0
2011-12-14,1.869,1.869,1.835,1.842,86720.0
2011-12-15,1.869,1.89,1.869,1.869,16081.0
2011-12-16,1.869,1.869,1.869,1.869,1038.0
2011-12-17,1.869,1.869,1.869,1.869,1038.0
2011-12-18,1.869,1.869,1.869,1.869,1038.0
2011-12-19,1.904,1.904,1.869,1.904,21948.0
2011-12-20,1.89,1.89,1.883,1.883,17275.0
2011-12-21,1.883,1.904,1.883,1.904,18896.0
2011-12-22,1.89,1.904,1.89,1.904,18465.0
2011-12-23,1.89,1.904,1.89,1.904,18465.0
2011-12-24,1.89,1.904,1.89,1.904,18465.0
2011-12-25,1.89,1.904,1.89,1.904,18465.0
2011-12-26,1.89,1.904,1.89,1.904,18465.0
2011-12-27,1.904,1.932,1.904,1.932,23366.0
2011-12-28,1.918,1.918,1.904,1.904,28756.0
2011-12-29,1.939,1.939,1.904,1.904,30220.0
2011-12-30,1.939,1.939,1.904,1.904,30220.0
2011-12-31,1.939,1.939,1.904,1.904,30220.0
2012-01-01,1.939,1.939,1.904,1.904,30220.0
2012-01-02,1.939,1.939,1.904,1.904,30220.0
2012-01-03,1.939,1.939,1.911,1.911,11296.0
2012-01-04,1.918,1.959,1.918,1.959,16897.0
2012-01-05,1.994,2.022,1.994,2.022,48628.0
2012-01-06,2.036,2.042,2.008,2.036,184986.0
2012-01-07,2.036,2.042,2.008,2.036,184986.0
2012-01-08,2.036,2.042,2.008,2.036,184986.0
2012-01-09,2.036,2.036,2.036,2.036,7350.0
2012-01-10,2.049,2.049,2.008,2.029,5832.0
2012-01-11,2.008,2.008,2.008,2.008,2097.0
2012-01-12,2.008,2.008,2.008,2.008,2097.0
2012-01-13,1.973,1.973,1.973,1.973,1038.0
2012-01-14,1.973,1.973,1.973,1.973,1038.0
2012-01-15,1.973,1.973,1.973,1.973,1038.0
2012-01-16,1.973,1.973,1.973,1.973,1038.0
2012-01-17,1.973,1.973,1.973,1.973,1038.0
2012-01-18,1.939,2.008,1.939,2.008,27001.0
2012-01-19,1.939,2.008,1.939,2.008,27001.0
2012-01-20,1.973,1.987,1.973,1.987,2056.0
2012-01-21,1.973,1.987,1.973,1.987,2056.0
2012-01-22,1.973,1.987,1.973,1.987,2056.0
2012-01-23,1.973,2.008,1.973,2.008,55626.0
2012-01-24,1.987,2.008,1.973,1.973,87619.0
2012-01-25,1.973,2.036,1.973,2.036,76324.0
2012-01-26,2.07,2.091,2.036,2.036,165878.0
2012-01-27,2.029,2.029,1.987,1.994,28735.0
2012-01-28,2.029,2.029,1.987,1.994,28735.0
2012-01-29,2.029,2.029,1.987,1.994,28735.0
2012-01-30,1.973,1.973,1.946,1.946,28270.0
2012-01-31,1.925,1.925,1.925,1.925,3725.0
2012-02-01,1.946,1.946,1.946,1.946,2390.0
2012-02-02,1.939,1.939,1.939,1.939,3351.0
2012-02-03,1.918,1.918,1.918,1.918,5527.0
2012-02-04,1.918,1.918,1.918,1.918,5527.0
2012-02-05,1.918,1.918,1.918,1.918,5527.0
2012-02-06,1.939,1.939,1.904,1.904,9785.0
2012-02-07,1.904,1.904,1.904,1.904,10690.0
2012-02-08,1.904,1.911,1.883,1.883,94502.0
2012-02-09,1.904,1.904,1.904,1.904,868.0
2012-02-10,1.904,1.904,1.904,1.904,868.0
2012-02-11,1.904,1.904,1.904,1.904,868.0
2012-02-12,1.904,1.904,1.904,1.904,868.0
2012-02-13,1.89,1.89,1.869,1.869,95541.0
2012-02-14,1.862,1.869,1.862,1.869,61531.0
2012-02-15,1.869,1.883,1.869,1.869,54892.0
2012-02-16,1.869,1.904,1.869,1.904,43155.0
2012-02-17,1.89,1.89,1.883,1.883,21243.0
2012-02-18,1.89,1.89,1.883,1.883,21243.0
2012-02-19,1.89,1.89,1.883,1.883,21243.0
2012-02-20,1.89,1.89,1.883,1.883,21243.0
2012-02-21,1.89,1.89,1.883,1.883,21243.0
2012-02-22,1.883,1.883,1.883,1.883,3554.0
2012-02-23,1.869,1.869,1.856,1.856,36914.0
2012-02-24,1.869,1.869,1.856,1.856,36914.0
2012-02-25,1.869,1.869,1.856,1.856,36914.0
2012-02-26,1.869,1.869,1.856,1.856,36914.0
2012-02-27,1.869,1.869,1.856,1.856,36914.0
2012-02-28,1.835,1.835,1.821,1.821,128403.0
2012-02-29,1.835,1.904,1.828,1.904,78406.0
2012-03-01,1.946,1.946,1.883,1.932,31343.0
2012-03-02,1.932,1.932,1.932,1.932,5922.0
2012-03-03,1.932,1.932,1.932,1.932,5922.0
2012-03-04,1.932,1.932,1.932,1.932,5922.0
2012-03-05,1.89,1.946,1.883,1.946,6864.0
2012-03-06,1.939,1.939,1.883,1.89,54166.0
2012-03-07,1.89,1.932,1.89,1.89,18681.0
2012-03-08,1.89,1.89,1.89,1.89,4113.0
2012-03-09,1.89,1.904,1.89,1.904,5919.0
2012-03-10,1.89,1.904,1.89,1.904,5919.0
2012-03-11,1.89,1.904,1.89,1.904,5919.0
2012-03-12,1.904,1.925,1.904,1.904,21417.0
2012-03-13,1.883,1.925,1.883,1.925,28839.0
2012-03-14,1.939,1.952,1.939,1.952,30412.0
2012-03-15,1.939,1.946,1.939,1.939,15266.0
2012-03-16,1.939,1.939,1.911,1.911,15979.0
2012-03-17,1.939,1.939,1.911,1.911,15979.0
2012-03-18,1.939,1.939,1.911,1.911,15979.0
2012-03-19,1.911,1.952,1.911,1.925,13068.0
2012-03-20,1.939,1.959,1.939,1.952,53180.0
2012-03-21,1.952,1.952,1.939,1.939,6636.0
2012-03-22,1.925,1.939,1.897,1.897,31469.0
2012-03-23,1.897,1.973,1.897,1.973,73733.0
2012-03-24,1.897,1.973,1.897,1.973,73733.0
2012-03-25,1.897,1.973,1.897,1.973,73733.0
2012-03-26,2.008,2.008,1.973,1.973,46114.0
2012-03-27,1.973,2.008,1.911,1.911,130561.0
2012-03-28,1.939,1.966,1.939,1.966,32401.0
2012-03-29,1.966,1.966,1.966,1.966,6750.0
2012-03-30,1.987,1.994,1.987,1.994,27992.0
2012-03-31,1.987,1.994,1.987,1.994,27992.0
2012-04-01,1.987,1.994,1.987,1.994,27992.0
2012-04-02,1.987,1.994,1.987,1.994,27992.0
2012-04-03,1.959,1.973,1.925,1.939,48485.0
2012-04-04,1.918,1.959,1.904,1.959,18641.0
2012-04-05,1.918,1.959,1.904,1.959,18641.0
2012-04-06,1.918,1.959,1.904,1.959,18641.0
2012-04-07,1.918,1.959,1.904,1.959,18641.0
2012-04-08,1.918,1.959,1.904,1.959,18641.0
2012-04-09,2.008,2.098,2.008,2.077,80194.0
2012-04-10,2.077,2.091,2.056,2.077,134896.0
2012-04-11,2.091,2.098,2.077,2.077,102504.0
2012-04-12,2.077,2.077,2.077,2.077,10385.0
2012-04-13,2.077,2.091,2.077,2.091,3032.0
2012-04-14,2.077,2.091,2.077,2.091,3032.0
2012-04-15,2.077,2.091,2.077,2.091,3032.0
2012-04-16,2.049,2.049,2.015,2.015,27686.0
2012-04-17,2.015,2.049,1.973,1.987,68607.0
2012-04-18,1.987,1.987,1.793,1.793,21274.0
2012-04-19,1.807,1.807,1.71,1.731,27163.0
2012-04-20,1.703,1.724,1.703,1.724,62423.0
2012-04-21,1.703,1.724,1.703,1.724,62423.0
2012-04-22,1.703,1.724,1.703,1.724,62423.0
2012-04-23,1.696,1.696,1.696,1.696,7207.0
2012-04-24,1.696,1.752,1.696,1.752,25085.0
2012-04-25,1.766,1.766,1.696,1.696,6201.0
2012-04-26,1.696,1.766,1.696,1.759,73537.0
2012-04-27,1.766,1.821,1.766,1.821,40861.0
2012-04-28,1.766,1.821,1.766,1.821,40861.0
2012-04-29,1.766,1.821,1.766,1.821,40861.0
2012-04-30,1.766,1.821,1.766,1.821,40861.0
2012-05-01,1.766,1.821,1.766,1.821,40861.0
2012-05-02,1.821,1.842,1.821,1.828,22643.0
2012-05-03,1.828,1.918,1.828,1.918,26723.0
2012-05-04,1.911,1.987,1.904,1.987,13434.0
2012-05-05,1.911,1.987,1.904,1.987,13434.0
2012-05-06,1.911,1.987,1.904,1.987,13434.0
2012-05-07,2.008,2.042,2.008,2.008,16674.0
2012-05-08,2.022,2.022,1.939,2.008,35511.0
2012-05-09,2.008,2.008,2.008,2.008,13932.0
2012-05-10,2.008,2.042,1.973,2.008,28029.0
2012-05-11,2.042,2.042,1.994,2.008,22271.0
2012-05-12,2.042,2.042,1.994,2.008,22271.0
2012-05-13,2.042,2.042,1.994,2.008,22271.0
2012-05-14,2.042,2.056,1.994,2.008,77009.0
2012-05-15,2.07,2.077,2.015,2.049,68693.0
2012-05-16,1.973,1.973,1.973,1.973,5192.0
2012-05-17,1.869,1.869,1.869,1.869,10593.0
2012-05-18,1.939,1.939,1.869,1.904,143692.0
2012-05-19,1.939,1.939,1.869,1.904,143692.0
2012-05-20,1.939,1.939,1.869,1.904,143692.0
2012-05-21,1.904,1.904,1.835,1.904,96368.0
2012-05-22,1.904,2.063,1.904,2.049,271621.0
2012-05-23,2.042,2.07,2.042,2.07,64602.0
2012-05-24,2.042,2.042,2.042,2.042,8308.0
2012-05-25,2.042,2.042,2.042,2.042,8308.0
2012-05-26,2.042,2.042,2.042,2.042,8308.0
2012-05-27,2.042,2.042,2.042,2.042,8308.0
2012-05-28,2.042,2.042,2.042,2.042,4362.0
2012-05-29,2.042,2.049,1.973,1.973,18486.0
2012-05-30,1.946,1.946,1.911,1.911,11625.0
2012-05-31,1.869,1.869,1.814,1.814,63903.0
2012-06-01,1.807,1.807,1.807,1.807,1210.0
2012-06-02,1.807,1.807,1.807,1.807,1210.0
2012-06-03,1.807,1.807,1.807,1.807,1210.0
2012-06-04,1.807,1.807,1.807,1.807,7685.0
2012-06-05,1.786,1.786,1.731,1.731,18020.0
2012-06-06,1.731,1.731,1.731,1.731,15577.0
2012-06-07,1.766,1.766,1.738,1.738,14315.0
2012-06-08,1.766,1.766,1.738,1.738,14315.0
2012-06-09,1.766,1.766,1.738,1.738,14315.0
2012-06-10,1.766,1.766,1.738,1.738,14315.0
2012-06-11,1.731,1.745,1.717,1.745,32860.0
2012-06-12,1.696,1.696,1.696,1.696,8962.0
2012-06-13,1.745,1.745,1.53,1.53,61352.0
2012-06-14,1.509,1.523,1.509,1.523,11119.0
2012-06-15,1.558,1.558,1.558,1.558,3636.0
2012-06-16,1.558,1.558,1.558,1.558,3636.0
2012-06-17,1.558,1.558,1.558,1.558,3636.0
2012-06-18,1.558,1.558,1.558,1.558,15577.0
2012-06-19,1.558,1.565,1.537,1.537,96641.0
2012-06-20,1.558,1.565,1.537,1.537,96641.0
2012-06-21,1.537,1.537,1.489,1.489,39348.0
2012-06-22,1.558,1.558,1.523,1.558,39873.0
2012-06-23,1.558,1.558,1.523,1.558,39873.0
2012-06-24,1.558,1.558,1.523,1.558,39873.0
2012-06-25,1.648,1.648,1.523,1.523,49855.0
2012-06-26,1.523,1.523,1.516,1.523,76714.0
2012-06-27,1.523,1.523,1.496,1.523,45873.0
2012-06-28,1.509,1.53,1.509,1.516,6750.0
2012-06-29,1.516,1.53,1.509,1.523,26026.0
2012-06-30,1.516,1.53,1.509,1.523,26026.0
2012-07-01,1.516,1.53,1.509,1.523,26026.0
2012-07-02,1.558,1.565,1.523,1.551,4675.0
2012-07-03,1.558,1.558,1.537,1.537,18369.0
2012-07-04,1.544,1.544,1.523,1.544,10958.0
2012-07-05,1.544,1.544,1.544,1.544,2316.0
2012-07-06,1.544,1.544,1.523,1.544,70825.0
2012-07-07,1.544,1.544,1.523,1.544,70825.0
2012-07-08,1.544,1.544,1.523,1.544,70825.0
2012-07-09,1.544,1.544,1.523,1.544,70825.0
2012-07-10,1.544,1.544,1.523,1.544,70825.0
2012-07-11,1.558,1.558,1.558,1.558,5192.0
2012-07-12,1.461,1.537,1.461,1.537,7208.0
2012-07-13,1.523,1.523,1.502,1.523,14010.0
2012-07-14,1.523,1.523,1.502,1.523,14010.0
2012-07-15,1.523,1.523,1.502,1.523,14010.0
2012-07-16,1.523,1.523,1.496,1.496,9232.0
2012-07-17,1.496,1.523,1.496,1.523,4569.0
2012-07-18,1.558,1.572,1.558,1.572,30969.0
2012-07-19,1.613,1.62,1.558,1.592,40435.0
2012-07-20,1.572,1.592,1.572,1.592,11951.0
2012-07-21,1.572,1.592,1.572,1.592,11951.0
2012-07-22,1.572,1.592,1.572,1.592,11951.0
2012-07-23,1.537,1.606,1.537,1.606,7323.0
2012-07-24,1.627,1.627,1.613,1.62,3512.0
2012-07-25,1.592,1.62,1.544,1.62,25936.0
2012-07-26,1.551,1.565,1.537,1.565,59623.0
2012-07-27,1.551,1.565,1.537,1.565,59623.0
2012-07-28,1.551,1.565,1.537,1.565,59623.0
2012-07-29,1.551,1.565,1.537,1.565,59623.0
2012-07-30,1.572,1.586,1.572,1.586,21808.0
2012-07-31,1.586,1.592,1.586,1.592,7993.0
2012-08-01,1.592,1.592,1.558,1.558,27818.0
2012-08-02,1.558,1.627,1.558,1.627,53557.0
2012-08-03,1.662,1.703,1.648,1.655,108607.0
2012-08-04,1.662,1.703,1.648,1.655,108607.0
2012-08-05,1.662,1.703,1.648,1.655,108607.0
2012-08-06,1.689,1.696,1.627,1.662,19731.0
2012-08-07,1.696,1.696,1.627,1.627,13516.0
2012-08-08,1.627,1.648,1.62,1.62,110868.0
2012-08-09,1.627,1.627,1.627,1.627,4009.0
2012-08-10,1.648,1.662,1.648,1.662,16097.0
2012-08-11,1.648,1.662,1.648,1.662,16097.0
2012-08-12,1.648,1.662,1.648,1.662,16097.0
2012-08-13,1.662,1.662,1.606,1.655,29129.0
2012-08-14,1.634,1.634,1.634,1.634,3652.0
2012-08-15,1.627,1.634,1.627,1.634,7961.0
2012-08-16,1.648,1.648,1.627,1.627,3635.0
2012-08-17,1.648,1.648,1.579,1.579,8256.0
2012-08-18,1.648,1.648,1.579,1.579,8256.0
2012-08-19,1.648,1.648,1.579,1.579,8256.0
2012-08-20,1.648,1.648,1.579,1.579,8256.0
2012-08-21,1.579,1.592,1.579,1.592,10219.0
2012-08-22,1.592,1.592,1.572,1.586,57952.0
2012-08-23,1.586,1.586,1.586,1.586,21043.0
2012-08-24,1.606,1.606,1.586,1.586,6171.0
2012-08-25,1.606,1.606,1.586,1.586,6171.0
2012-08-26,1.606,1.606,1.586,1.586,6171.0
2012-08-27,1.627,1.627,1.613,1.627,35293.0
2012-08-28,1.627,1.627,1.613,1.627,35293.0
2012-08-29,1.627,1.627,1.627,1.627,162627.0
2012-08-30,1.599,1.599,1.592,1.592,52229.0
2012-08-31,1.558,1.572,1.558,1.572,23491.0
2012-09-01,1.558,1.572,1.558,1.572,23491.0
2012-09-02,1.558,1.572,1.558,1.572,23491.0
2012-09-03,1.565,1.565,1.565,1.565,10925.0
2012-09-04,1.558,1.558,1.523,1.523,20578.0
2012-09-05,1.509,1.523,1.502,1.523,66204.0
2012-09-06,1.523,1.523,1.523,1.523,137080.0
2012-09-07,1.523,1.523,1.523,1.523,137080.0
2012-09-08,1.523,1.523,1.523,1.523,137080.0
2012-09-09,1.523,1.523,1.523,1.523,137080.0
2012-09-10,1.523,1.523,1.509,1.509,66463.0
2012-09-11,1.509,1.509,1.509,1.509,6687.0
2012-09-12,1.509,1.509,1.509,1.509,6687.0
2012-09-13,1.523,1.523,1.433,1.454,22441.0
2012-09-14,1.482,1.509,1.454,1.509,22104.0
2012-09-15,1.482,1.509,1.454,1.509,22104.0
2012-09-16,1.482,1.509,1.454,1.509,22104.0
2012-09-17,1.509,1.509,1.489,1.489,71780.0
